'Observatory-Lake Anthonyside                                ','Clear','Excellent',0.220,'First Quarter',119.59,'Low','Active','8.4244  ',-17.70,96.900,3.90,1014.9
'Observatory-Ericabury                                       ','Cloudy','Excellent',0.510,'First Quarter',124.82,'High','Storm','15.6113 ',-11.70,31.600,2.90,997.7
'Observatory-West Johnside                                   ','Cloudy','Good',0.870,'First Quarter',133.20,'Low','Quiet','19.2969 ',16.40,13.400,28.30,1000.1
'Observatory-South Jesse                                     ','Clear','Excellent',0.700,'Last Quarter',58.65,'High','Quiet','14.0533 ',-14.40,59.500,6.40,1002.8
'Observatory-Thompsonshire                                   ','Clear','Poor',0.600,'First Quarter',57.77,'Moderate','Quiet','9.0854  ',7.80,16.600,16.20,1001.0
'Observatory-Pearsonview                                     ','Partially Cloudy','Poor',0.830,'Full',36.30,'Moderate','Quiet','18.6483 ',-17.80,70.000,15.50,1003.9
'Observatory-New Brenda                                      ','Cloudy','Good',0.260,'First Quarter',69.19,'Moderate','Active','8.6925  ',13.60,89.600,22.20,1012.0
'Observatory-Phamfort                                        ','Clear','Poor',0.380,'Full',1.83,'High','Quiet','21.9574 ',5.40,15.000,2.60,993.7
'Observatory-West Tannerton                                  ','Cloudy','Good',0.860,'First Quarter',46.25,'High','Active','19.4541 ',-1.90,36.800,8.30,1010.6
'Observatory-Jenkinsborough                                  ','Cloudy','Poor',0.770,'Full',155.50,'High','Active','22.3939 ',2.00,57.900,26.60,993.6
'Observatory-Welchton                                        ','Cloudy','Good',0.590,'Last Quarter',91.45,'Moderate','Active','7.4053  ',-12.00,85.200,18.60,1011.4
'Observatory-Tuckerborough                                   ','Partially Cloudy','Excellent',0.810,'First Quarter',112.32,'Low','Active','5.5045  ',30.50,49.300,9.60,1017.5
'Observatory-South Jessicashire                              ','Partially Cloudy','Good',0.850,'New',17.56,'Moderate','Storm','12.5601 ',14.70,72.300,4.10,1011.9
'Observatory-Jasmineton                                      ','Cloudy','Excellent',0.280,'Last Quarter',153.64,'Low','Storm','21.1207 ',-4.40,86.200,3.10,1010.6
'Observatory-Carrollchester                                  ','Clear','Excellent',0.130,'Full',35.01,'High','Active','23.538  ',32.70,35.300,17.10,990.6
'Observatory-West Lauriemouth                                ','Cloudy','Good',0.130,'Full',127.53,'Moderate','Storm','22.5132 ',-16.10,55.800,2.20,1020.2
'Observatory-Melissaland                                     ','Cloudy','Poor',0.500,'First Quarter',55.20,'High','Quiet','11.6425 ',-9.20,75.600,22.80,988.2
'Observatory-East James                                      ','Cloudy','Good',0.010,'New',80.69,'Moderate','Active','23.2699 ',17.70,58.100,11.60,994.5
'Observatory-Pageton                                         ','Clear','Poor',0.250,'Last Quarter',88.10,'Low','Active','10.9755 ',9.90,12.200,11.60,987.0
'Observatory-East Rebecca                                    ','Cloudy','Good',0.690,'Full',159.13,'High','Active','18.5007 ',-18.70,61.900,4.30,989.6
'Observatory-West Catherineland                              ','Partially Cloudy','Good',0.330,'Last Quarter',134.28,'High','Quiet','5.7395  ',11.40,82.600,4.80,1022.2
'Observatory-Lorettaton                                      ','Clear','Good',0.270,'Full',107.73,'High','Quiet','13.4233 ',17.70,99.500,6.90,1001.2
'Observatory-North Patrick                                   ','Clear','Poor',0.940,'Full',111.24,'Low','Storm','22.9654 ',6.70,62.200,20.20,1000.7
'Observatory-Ericfort                                        ','Cloudy','Poor',0.010,'First Quarter',50.72,'High','Quiet','19.6602 ',0.20,87.600,17.10,1019.7
'Observatory-Paulport                                        ','Partially Cloudy','Good',0.210,'Full',64.22,'High','Active','5.9663  ',-2.10,89.400,28.00,982.7
'Observatory-Stephenton                                      ','Cloudy','Poor',0.380,'First Quarter',21.84,'High','Storm','13.7844 ',23.90,60.800,8.90,986.1
'Observatory-New James                                       ','Cloudy','Poor',0.240,'First Quarter',153.53,'High','Active','19.8349 ',17.20,37.500,24.50,996.4
'Observatory-South Tamara                                    ','Cloudy','Excellent',0.440,'Full',126.49,'Moderate','Active','20.8522 ',10.80,0.300,22.30,1011.6
'Observatory-South Ericaville                                ','Clear','Excellent',0.610,'First Quarter',96.74,'Moderate','Quiet','22.4481 ',23.80,72.900,24.00,1005.7
'Observatory-Jamesshire                                      ','Cloudy','Poor',0.410,'New',90.16,'High','Storm','15.9179 ',3.60,32.300,10.10,993.7
'Observatory-Reynoldsstad                                    ','Clear','Excellent',0.000,'First Quarter',88.79,'Low','Active','2.8036  ',9.20,0.300,29.50,980.1
'Observatory-North Dominicfurt                               ','Partially Cloudy','Excellent',0.890,'Full',114.86,'Low','Quiet','2.9503  ',7.20,70.200,1.80,1004.9
'Observatory-Jamesstad                                       ','Partially Cloudy','Excellent',0.460,'Last Quarter',4.03,'Moderate','Quiet','0.4753  ',-19.40,20.800,7.80,980.9
'Observatory-Velasquezville                                  ','Clear','Excellent',0.340,'First Quarter',7.50,'High','Storm','20.0619 ',8.20,27.500,5.60,1003.0
'Observatory-West Connorton                                  ','Cloudy','Good',0.490,'First Quarter',34.43,'Low','Storm','3.4712  ',15.80,52.400,19.70,993.6
'Observatory-North Davidside                                 ','Clear','Good',0.160,'Full',149.32,'Low','Active','16.2376 ',-7.80,86.300,10.30,1001.1
'Observatory-Patrickville                                    ','Clear','Poor',0.810,'Last Quarter',45.13,'Moderate','Storm','9.3939  ',9.20,27.500,21.20,995.2
'Observatory-North Jamesmouth                                ','Cloudy','Excellent',0.240,'Last Quarter',56.43,'High','Active','17.2518 ',-17.90,97.400,27.70,1025.7
'Observatory-New Jefferybury                                 ','Partially Cloudy','Excellent',0.970,'Last Quarter',78.94,'Low','Active','15.2223 ',-8.70,69.700,9.50,1015.9
'Observatory-Knighthaven                                     ','Cloudy','Good',0.850,'First Quarter',38.40,'High','Quiet','18.0339 ',18.10,50.700,18.10,1027.7
'Observatory-Thompsonfurt                                    ','Clear','Good',0.430,'Full',49.90,'High','Storm','7.0377  ',-6.00,53.500,8.80,980.1
'Observatory-Montgomeryport                                  ','Cloudy','Poor',0.790,'Last Quarter',164.21,'Moderate','Active','8.6606  ',-19.10,79.500,2.40,1002.8
'Observatory-Lake Holly                                      ','Cloudy','Poor',0.430,'Full',175.66,'High','Active','8.3349  ',-14.90,96.600,10.20,991.5
'Observatory-Rossfort                                        ','Cloudy','Excellent',0.150,'Last Quarter',128.33,'High','Storm','23.9798 ',31.20,81.600,10.30,1009.2
'Observatory-Rebeccabury                                     ','Clear','Good',0.840,'First Quarter',20.94,'Moderate','Active','22.6788 ',33.40,49.200,27.20,1027.1
'Observatory-New Jessica                                     ','Partially Cloudy','Excellent',0.320,'Last Quarter',115.66,'High','Storm','15.8628 ',38.50,84.300,12.10,1009.9
'Observatory-Port Ericbury                                   ','Partially Cloudy','Excellent',0.460,'New',115.56,'High','Quiet','17.5651 ',-18.80,84.900,12.40,1025.7
'Observatory-East Victoria                                   ','Partially Cloudy','Good',0.730,'Full',17.36,'High','Quiet','3.8189  ',14.50,3.100,7.80,997.0
'Observatory-South Douglas                                   ','Partially Cloudy','Good',0.610,'Full',77.98,'Low','Storm','2.9741  ',31.30,72.100,6.20,995.4
'Observatory-Williamville                                    ','Clear','Good',0.390,'Last Quarter',15.47,'High','Storm','14.8003 ',36.00,18.300,27.80,1011.7
'Observatory-East Kimberlyport                               ','Cloudy','Good',0.230,'First Quarter',27.22,'High','Storm','2.1556  ',7.00,22.200,2.10,1017.1
'Observatory-New Theresa                                     ','Clear','Excellent',0.720,'Last Quarter',134.80,'Moderate','Storm','3.8964  ',30.00,91.600,26.50,990.9
'Observatory-East Austin                                     ','Cloudy','Excellent',0.440,'New',34.98,'High','Storm','18.1144 ',28.60,21.500,0.30,1007.9
'Observatory-Lake Lori                                       ','Clear','Good',0.380,'Full',143.19,'Low','Active','17.9438 ',-12.90,41.000,19.70,989.7
'Observatory-Lake Todd                                       ','Partially Cloudy','Excellent',0.180,'First Quarter',33.89,'Low','Quiet','6.477   ',36.90,44.300,10.40,1005.1
'Observatory-Martinmouth                                     ','Partially Cloudy','Good',0.380,'New',75.56,'High','Active','13.0544 ',-2.50,75.700,25.90,1014.4
'Observatory-Briggsport                                      ','Partially Cloudy','Poor',0.940,'Last Quarter',125.23,'High','Active','18.3921 ',-18.70,98.400,22.40,1021.8
'Observatory-New Tommy                                       ','Cloudy','Poor',0.890,'First Quarter',127.01,'Moderate','Storm','3.5273  ',20.40,73.800,10.00,1021.8
'Observatory-Matthewside                                     ','Clear','Poor',0.300,'New',80.59,'Low','Storm','20.2724 ',-18.90,14.500,23.70,1000.4
'Observatory-West Blakeport                                  ','Partially Cloudy','Excellent',0.980,'First Quarter',11.94,'High','Quiet','23.5357 ',-12.80,5.000,6.80,982.4
'Observatory-North Melissa                                   ','Cloudy','Poor',0.530,'Last Quarter',175.76,'High','Quiet','7.8103  ',13.40,20.900,12.30,1018.8
'Observatory-South Bruce                                     ','Clear','Poor',0.900,'Full',151.70,'Low','Quiet','0.6355  ',-8.70,51.700,1.70,994.1
'Observatory-Port Francesmouth                               ','Clear','Good',0.010,'Full',167.69,'Low','Quiet','2.2138  ',7.60,39.000,15.30,1023.2
'Observatory-Port Fredside                                   ','Cloudy','Excellent',0.290,'Full',139.88,'Moderate','Active','12.5612 ',39.10,9.500,10.20,1005.5
'Observatory-East Yolanda                                    ','Partially Cloudy','Poor',0.640,'New',155.97,'High','Storm','16.3368 ',-2.60,2.100,3.90,1012.8
'Observatory-Natalieton                                      ','Partially Cloudy','Good',0.580,'First Quarter',91.27,'Moderate','Quiet','19.7321 ',-14.50,47.800,16.40,994.7
'Observatory-Edwardsport                                     ','Partially Cloudy','Poor',0.400,'Full',103.67,'Low','Storm','16.867  ',33.60,7.700,1.40,1004.6
'Observatory-Lake Nicoleport                                 ','Clear','Good',0.050,'Full',52.13,'Moderate','Storm','17.526  ',-17.10,38.900,27.80,1008.9
'Observatory-Port Pamela                                     ','Clear','Good',0.480,'Full',77.92,'High','Quiet','18.721  ',6.80,99.800,21.90,986.2
'Observatory-Billyview                                       ','Partially Cloudy','Excellent',0.230,'Last Quarter',27.34,'High','Storm','4.7079  ',-5.80,13.400,27.50,1027.4
'Observatory-Lawsonport                                      ','Partially Cloudy','Excellent',0.720,'First Quarter',40.69,'Low','Quiet','16.9414 ',13.40,73.400,18.80,982.1
'Observatory-Antonioland                                     ','Cloudy','Good',0.400,'First Quarter',138.30,'Moderate','Storm','15.5428 ',27.80,33.600,20.50,1013.1
'Observatory-East Nicholas                                   ','Clear','Good',0.730,'New',51.43,'Low','Storm','11.7473 ',-13.50,90.700,1.90,996.9
'Observatory-Wilsonside                                      ','Partially Cloudy','Good',0.670,'New',5.58,'High','Active','23.8067 ',36.80,82.900,13.00,991.3
'Observatory-Lewisview                                       ','Clear','Excellent',0.870,'Last Quarter',176.12,'Moderate','Quiet','22.7953 ',2.20,96.000,22.20,988.6
'Observatory-Paulfort                                        ','Clear','Poor',0.890,'Last Quarter',17.08,'Low','Storm','19.0722 ',35.80,37.700,15.10,981.1
'Observatory-Samuelborough                                   ','Cloudy','Poor',0.470,'Last Quarter',171.38,'High','Storm','5.8823  ',-14.80,52.200,26.80,990.8
'Observatory-West Lindsey                                    ','Clear','Good',0.110,'First Quarter',149.89,'High','Active','21.7751 ',10.50,80.000,16.10,1025.6
'Observatory-Gracemouth                                      ','Clear','Poor',0.280,'First Quarter',54.50,'Low','Quiet','21.9441 ',14.30,24.500,25.70,1018.5
'Observatory-Hallmouth                                       ','Partially Cloudy','Good',0.630,'Full',108.81,'Low','Quiet','15.5964 ',33.30,25.500,10.60,1020.1
'Observatory-New Willie                                      ','Cloudy','Excellent',0.590,'Full',101.04,'High','Quiet','11.4284 ',20.70,80.300,21.30,1016.4
'Observatory-New Mandyfurt                                   ','Clear','Excellent',0.120,'First Quarter',154.01,'High','Quiet','13.6545 ',1.40,97.400,24.10,1025.7
'Observatory-West Todd                                       ','Cloudy','Poor',0.220,'Last Quarter',82.81,'Moderate','Quiet','13.4432 ',2.30,26.800,13.10,1003.5
'Observatory-North Timothy                                   ','Cloudy','Poor',0.420,'First Quarter',104.32,'Low','Active','20.7969 ',3.50,37.400,8.60,995.6
'Observatory-East Danielberg                                 ','Clear','Excellent',0.520,'First Quarter',146.00,'High','Storm','12.3499 ',-18.90,34.800,27.20,1016.7
'Observatory-Brooksshire                                     ','Cloudy','Excellent',0.600,'New',56.66,'High','Active','12.4574 ',-1.20,47.500,15.30,1001.0
'Observatory-Johnsonberg                                     ','Partially Cloudy','Poor',0.070,'Full',50.04,'High','Quiet','9.1536  ',32.60,3.900,0.20,984.6
'Observatory-Danielbury                                      ','Clear','Poor',0.890,'New',146.51,'Low','Storm','13.4214 ',25.20,60.700,7.50,981.9
'Observatory-New Susanview                                   ','Partially Cloudy','Good',0.750,'First Quarter',136.83,'Low','Storm','2.2196  ',-6.70,5.500,14.90,998.7
'Observatory-East Andrew                                     ','Cloudy','Good',0.580,'First Quarter',161.26,'Low','Active','10.0383 ',17.00,19.000,12.10,1026.4
'Observatory-Haroldburgh                                     ','Cloudy','Poor',0.090,'Last Quarter',151.18,'High','Active','15.2172 ',16.30,93.900,16.90,982.0
'Observatory-West Savannah                                   ','Partially Cloudy','Poor',0.330,'New',100.45,'High','Quiet','14.4997 ',13.60,75.100,14.20,1005.3
'Observatory-Wallaceview                                     ','Cloudy','Excellent',0.850,'Last Quarter',24.46,'Moderate','Active','7.886   ',22.30,58.300,18.10,1020.6
'Observatory-Brendaburgh                                     ','Clear','Excellent',0.900,'Full',160.29,'High','Active','14.1916 ',15.80,90.900,10.40,1008.1
'Observatory-Smallburgh                                      ','Partially Cloudy','Excellent',0.500,'Last Quarter',29.01,'Moderate','Storm','5.5715  ',16.80,96.800,26.00,999.4
'Observatory-Cassandrafort                                   ','Clear','Excellent',0.230,'New',44.20,'Low','Storm','18.4579 ',7.50,34.900,24.50,1004.0
'Observatory-New Mistymouth                                  ','Cloudy','Good',0.750,'Full',68.77,'High','Active','10.5529 ',21.30,88.300,8.60,996.1
'Observatory-East Anthony                                    ','Cloudy','Good',0.170,'New',132.98,'High','Quiet','12.5529 ',-6.70,30.500,25.90,998.0
'Observatory-South Adamburgh                                 ','Clear','Poor',0.130,'Last Quarter',73.66,'High','Storm','4.8184  ',24.30,24.200,29.80,1024.4
'Observatory-New Rebecca                                     ','Clear','Good',0.020,'Last Quarter',68.21,'Low','Quiet','6.4885  ',9.80,62.000,21.70,981.6
'Observatory-Bakerchester                                    ','Cloudy','Excellent',0.570,'Last Quarter',114.37,'Low','Quiet','12.7921 ',31.80,52.500,28.50,1003.2
'Observatory-New Frankton                                    ','Partially Cloudy','Excellent',0.510,'New',134.98,'High','Storm','15.953  ',5.40,46.800,16.90,1015.5
'Observatory-Davidsonborough                                 ','Cloudy','Good',0.450,'New',10.11,'Low','Storm','19.4252 ',-7.70,65.900,24.20,1017.9
'Observatory-West Joseph                                     ','Cloudy','Good',0.660,'Full',138.03,'Moderate','Storm','19.3576 ',24.50,21.100,6.60,1022.1
'Observatory-South Jenniferfort                              ','Clear','Excellent',0.890,'First Quarter',158.58,'High','Active','19.9539 ',-10.40,27.900,20.10,996.8
'Observatory-Jenningsstad                                    ','Partially Cloudy','Excellent',0.150,'First Quarter',144.08,'Moderate','Storm','19.0946 ',-5.80,79.300,26.70,1006.5
'Observatory-Port Jaredton                                   ','Clear','Good',0.660,'First Quarter',166.63,'Moderate','Quiet','17.3461 ',36.20,60.300,19.30,1018.7
'Observatory-Carterport                                      ','Clear','Good',0.930,'First Quarter',11.52,'High','Storm','3.3159  ',30.10,11.800,18.70,1007.5
'Observatory-North Lance                                     ','Cloudy','Excellent',0.170,'First Quarter',89.75,'Low','Storm','5.7442  ',19.20,63.700,21.40,1007.1
'Observatory-Schwartzberg                                    ','Partially Cloudy','Good',0.060,'Last Quarter',103.59,'Low','Active','8.1532  ',20.70,79.400,0.40,1002.1
'Observatory-North Andrew                                    ','Cloudy','Excellent',0.420,'Last Quarter',49.05,'High','Active','15.6513 ',33.80,16.600,8.90,985.3
'Observatory-South Jefferyview                               ','Cloudy','Poor',0.010,'New',160.41,'High','Quiet','22.2421 ',37.80,27.000,7.10,996.9
'Observatory-Mcdanielmouth                                   ','Cloudy','Good',0.670,'Full',120.91,'Moderate','Quiet','8.6306  ',-11.10,22.200,14.50,1028.6
'Observatory-South Jasonburgh                                ','Partially Cloudy','Poor',0.810,'Last Quarter',105.86,'Low','Storm','9.8684  ',25.70,26.500,6.90,1003.7
'Observatory-Taylorborough                                   ','Cloudy','Excellent',0.960,'First Quarter',63.30,'High','Quiet','12.7308 ',24.50,7.100,7.80,1017.0
'Observatory-Stevenburgh                                     ','Partially Cloudy','Excellent',0.100,'Full',25.17,'Low','Quiet','20.2544 ',0.70,10.800,2.70,1011.2
'Observatory-West Susanfurt                                  ','Partially Cloudy','Poor',0.770,'Last Quarter',142.40,'High','Quiet','18.1957 ',28.70,42.600,0.80,1008.0
'Observatory-Saraton                                         ','Partially Cloudy','Good',0.980,'New',12.21,'Moderate','Storm','17.6914 ',-14.40,52.600,6.10,995.5
'Observatory-North Logan                                     ','Cloudy','Good',0.850,'Full',100.07,'Moderate','Quiet','23.949  ',35.10,68.200,0.40,1027.6
'Observatory-South Rebecca                                   ','Partially Cloudy','Good',0.880,'New',80.42,'Moderate','Quiet','16.7379 ',-19.30,11.700,7.90,1017.0
'Observatory-Jasonhaven                                      ','Clear','Good',0.040,'First Quarter',178.96,'Low','Quiet','8.661   ',38.80,72.900,25.30,989.4
'Observatory-North Jennifershire                             ','Cloudy','Excellent',0.430,'Last Quarter',166.86,'High','Quiet','22.9926 ',20.40,39.500,3.90,1004.2
'Observatory-East Edward                                     ','Cloudy','Good',0.480,'New',80.51,'Moderate','Storm','7.8504  ',1.60,47.700,17.90,980.9
'Observatory-East Robert                                     ','Cloudy','Excellent',0.110,'First Quarter',115.32,'High','Active','18.2242 ',32.00,36.400,20.10,994.5
'Observatory-Morganbury                                      ','Partially Cloudy','Good',0.180,'Last Quarter',68.45,'High','Active','10.5552 ',21.30,17.800,26.30,1010.0
'Observatory-South Jeffreyland                               ','Clear','Poor',0.130,'First Quarter',171.23,'Moderate','Active','19.6307 ',25.50,67.900,28.90,1017.3
'Observatory-Jefferyfurt                                     ','Partially Cloudy','Good',0.310,'New',77.96,'High','Active','5.1109  ',15.20,36.500,0.50,997.3
'Observatory-Aguirreside                                     ','Clear','Excellent',0.730,'Last Quarter',85.65,'Low','Active','10.6007 ',-11.10,87.200,19.70,1024.4
'Observatory-Ellisonville                                    ','Cloudy','Excellent',0.880,'Full',164.89,'Moderate','Quiet','17.8171 ',14.40,91.700,15.60,1014.5
'Observatory-Christinashire                                  ','Cloudy','Poor',0.270,'First Quarter',143.16,'High','Active','23.973  ',5.50,37.800,18.00,991.9
'Observatory-New Shannon                                     ','Cloudy','Poor',0.350,'Last Quarter',26.28,'Low','Storm','6.8206  ',2.90,72.400,2.50,991.8
'Observatory-Mckenzieland                                    ','Partially Cloudy','Excellent',0.890,'New',145.02,'Low','Storm','19.4762 ',2.10,47.900,25.40,994.4
'Observatory-Johnside                                        ','Partially Cloudy','Excellent',0.260,'First Quarter',31.43,'Low','Active','20.2251 ',-14.40,18.300,2.60,994.5
'Observatory-Gordonside                                      ','Cloudy','Good',0.550,'New',141.02,'High','Quiet','1.4786  ',22.90,79.100,19.80,1027.4
'Observatory-East Bryanshire                                 ','Clear','Good',0.150,'First Quarter',97.07,'Low','Quiet','0.4459  ',-7.40,20.100,28.10,981.7
'Observatory-Cunninghamfort                                  ','Partially Cloudy','Poor',0.180,'Last Quarter',177.52,'High','Storm','8.7971  ',-7.30,83.600,14.30,1006.5
'Observatory-Serranotown                                     ','Cloudy','Poor',0.980,'Full',5.67,'High','Storm','7.4362  ',34.20,36.300,23.70,1022.5
'Observatory-Millertown                                      ','Partially Cloudy','Good',0.240,'New',148.24,'Low','Storm','17.2223 ',0.00,18.400,24.10,1026.0
'Observatory-Floresborough                                   ','Clear','Poor',0.040,'Full',161.06,'Moderate','Storm','4.0343  ',9.70,47.600,10.60,981.2
'Observatory-Brandonstad                                     ','Clear','Excellent',0.280,'New',68.50,'Low','Active','10.0535 ',-8.70,91.700,9.10,1003.8
'Observatory-Pittsview                                       ','Cloudy','Good',0.800,'Full',63.00,'Moderate','Storm','20.2097 ',27.80,68.700,24.60,1016.2
'Observatory-Hartborough                                     ','Partially Cloudy','Poor',0.830,'Full',17.49,'High','Active','2.3975  ',9.90,12.900,12.30,1014.2
'Observatory-Aguilarmouth                                    ','Clear','Poor',0.300,'New',57.13,'Low','Storm','16.9901 ',39.90,0.800,8.30,1020.5
'Observatory-Patrickside                                     ','Cloudy','Good',0.260,'First Quarter',160.95,'Moderate','Quiet','15.536  ',3.50,7.200,19.80,981.5
'Observatory-New Karinaville                                 ','Clear','Excellent',0.330,'First Quarter',164.82,'Low','Quiet','4.2315  ',-12.40,0.400,4.90,985.3
'Observatory-North Sarafurt                                  ','Cloudy','Poor',0.430,'New',83.01,'High','Active','4.1456  ',-9.10,72.700,1.50,1019.7
'Observatory-Port Michaelburgh                               ','Clear','Poor',0.300,'Full',44.65,'Moderate','Quiet','15.7874 ',4.20,62.200,15.90,1002.7
'Observatory-Michaelview                                     ','Clear','Excellent',0.030,'New',43.74,'High','Storm','3.0793  ',25.60,88.900,5.40,992.7
'Observatory-Chaseshire                                      ','Cloudy','Poor',0.860,'Last Quarter',42.67,'Moderate','Quiet','3.813   ',-7.30,12.000,10.00,1010.0
'Observatory-New Mark                                        ','Cloudy','Good',0.400,'Full',22.30,'High','Active','12.1747 ',-9.10,6.000,20.90,1015.9
'Observatory-Dorothyfort                                     ','Cloudy','Poor',0.810,'New',7.47,'High','Active','13.0496 ',-19.50,90.400,10.20,1008.4
'Observatory-Charlesberg                                     ','Cloudy','Good',0.750,'First Quarter',179.16,'Low','Storm','16.9799 ',38.10,84.100,22.90,1019.9
'Observatory-South William                                   ','Partially Cloudy','Excellent',0.520,'First Quarter',169.54,'Moderate','Active','11.144  ',1.80,73.200,12.20,1000.3
'Observatory-North Haley                                     ','Clear','Good',0.190,'Full',51.38,'High','Active','14.9009 ',-13.50,9.500,24.50,1021.7
'Observatory-Santiagoside                                    ','Cloudy','Poor',0.400,'First Quarter',175.22,'Moderate','Quiet','12.2245 ',-0.40,79.100,18.60,1011.4
'Observatory-East Bradley                                    ','Partially Cloudy','Good',0.480,'Last Quarter',133.80,'Moderate','Quiet','6.5405  ',-14.90,1.100,26.00,1021.8
'Observatory-Hayeshaven                                      ','Clear','Excellent',0.740,'Full',49.86,'Low','Storm','11.7963 ',-6.10,23.900,23.70,1029.6
'Observatory-West Shelleyton                                 ','Clear','Excellent',0.590,'First Quarter',156.57,'High','Storm','4.1869  ',2.50,64.600,5.30,997.7
'Observatory-Whitneyhaven                                    ','Cloudy','Good',0.040,'New',114.50,'Moderate','Active','1.5322  ',5.40,26.400,26.30,1001.9
'Observatory-Stonechester                                    ','Partially Cloudy','Poor',0.260,'Last Quarter',80.56,'Moderate','Active','7.4089  ',-13.80,53.600,23.90,1025.8
'Observatory-North Robertton                                 ','Cloudy','Excellent',0.250,'New',38.46,'Moderate','Active','5.5556  ',-1.80,14.100,5.50,1026.8
'Observatory-Port Coreyview                                  ','Clear','Excellent',0.120,'Last Quarter',80.37,'High','Active','6.4363  ',28.90,24.700,19.80,986.7
'Observatory-East Veronica                                   ','Partially Cloudy','Poor',0.030,'Last Quarter',101.50,'Moderate','Quiet','2.1048  ',-5.40,60.200,26.00,1023.0
'Observatory-North Eugene                                    ','Clear','Poor',0.220,'New',37.73,'Low','Quiet','0.2418  ',33.00,36.100,21.80,1023.5
'Observatory-Brendastad                                      ','Partially Cloudy','Good',0.070,'New',132.50,'Low','Active','4.9378  ',-15.30,20.000,28.40,1008.3
'Observatory-Lake Jeffreybury                                ','Partially Cloudy','Excellent',0.510,'First Quarter',110.33,'Low','Storm','15.0221 ',-19.80,73.900,8.50,997.4
'Observatory-East Lucasbury                                  ','Clear','Poor',0.650,'New',61.73,'High','Quiet','13.4427 ',-10.60,19.900,7.40,998.9
'Observatory-Port Derrickborough                             ','Partially Cloudy','Excellent',0.610,'New',68.71,'Moderate','Active','11.9839 ',-10.40,8.000,7.10,1005.7
'Observatory-Timothychester                                  ','Partially Cloudy','Good',0.160,'New',162.70,'Low','Active','22.3931 ',23.30,57.700,19.70,1000.0
'Observatory-Kaylaton                                        ','Partially Cloudy','Good',0.080,'Full',11.16,'Low','Quiet','15.6326 ',9.30,74.100,9.40,1011.6
'Observatory-East Michaelhaven                               ','Partially Cloudy','Poor',0.990,'New',25.90,'High','Quiet','17.4426 ',4.90,15.600,0.00,1010.3
'Observatory-Davisbury                                       ','Clear','Good',0.950,'New',7.17,'Low','Storm','12.0248 ',20.30,50.500,24.10,1004.1
'Observatory-Sarashire                                       ','Partially Cloudy','Poor',0.120,'Last Quarter',73.38,'High','Quiet','2.1594  ',-3.60,84.200,24.80,983.6
'Observatory-Michelleview                                    ','Clear','Good',0.100,'Full',164.65,'Moderate','Quiet','12.9195 ',38.60,34.300,15.10,1022.3
'Observatory-East Heatherchester                             ','Clear','Poor',0.950,'New',6.79,'Low','Active','15.0192 ',-2.40,11.000,29.90,1022.6
'Observatory-Lauraberg                                       ','Cloudy','Good',0.770,'New',94.97,'Moderate','Active','6.6311  ',24.30,4.100,11.60,981.0
'Observatory-South Jonathan                                  ','Partially Cloudy','Good',0.550,'First Quarter',52.75,'Moderate','Active','23.8265 ',5.70,50.900,14.20,981.1
'Observatory-Leehaven                                        ','Partially Cloudy','Good',0.990,'Full',94.31,'High','Storm','15.0765 ',0.90,96.500,8.90,1025.7
'Observatory-Smithstad                                       ','Clear','Good',0.730,'First Quarter',117.78,'Moderate','Quiet','13.4917 ',-13.20,74.400,4.00,983.0
'Observatory-North Jimmy                                     ','Partially Cloudy','Good',0.710,'New',147.44,'High','Active','0.1996  ',17.40,95.100,9.90,985.4
'Observatory-Lake Joannaberg                                 ','Cloudy','Good',0.130,'Full',91.23,'Low','Storm','19.662  ',-12.90,71.300,24.20,987.3
'Observatory-New Antonio                                     ','Cloudy','Good',0.250,'Full',151.25,'High','Quiet','16.1708 ',6.80,47.300,1.90,984.2
'Observatory-Lake Josephview                                 ','Cloudy','Excellent',0.950,'First Quarter',120.70,'Low','Storm','7.4359  ',21.20,58.500,22.60,1021.9
'Observatory-Stoneton                                        ','Cloudy','Excellent',0.560,'Full',172.57,'Moderate','Active','8.3945  ',-17.20,98.000,26.10,981.9
'Observatory-Port Ryan                                       ','Partially Cloudy','Poor',0.070,'Last Quarter',138.05,'Low','Active','14.3377 ',10.80,97.200,15.20,1012.9
'Observatory-South Joshua                                    ','Clear','Excellent',0.490,'Last Quarter',39.00,'High','Quiet','5.5844  ',0.90,25.300,3.10,1019.5
'Observatory-Mendozahaven                                    ','Cloudy','Excellent',0.850,'Last Quarter',93.48,'High','Active','18.2736 ',-12.50,26.200,7.40,991.4
'Observatory-West Christopherton                             ','Cloudy','Poor',0.900,'First Quarter',106.69,'High','Storm','18.1508 ',2.20,82.900,15.40,1008.4
'Observatory-Ericashire                                      ','Partially Cloudy','Excellent',0.700,'Full',163.41,'High','Storm','9.5255  ',28.80,13.200,29.80,1025.8
'Observatory-Jessicabury                                     ','Partially Cloudy','Poor',0.680,'New',71.11,'Low','Active','15.5774 ',24.60,18.000,19.60,1020.9
'Observatory-Rodriguezmouth                                  ','Partially Cloudy','Excellent',1.000,'First Quarter',88.52,'Moderate','Storm','7.8164  ',-17.60,42.600,6.20,1019.7
'Observatory-Lake Jimmyfurt                                  ','Cloudy','Good',0.780,'Last Quarter',122.84,'Low','Storm','10.1033 ',27.40,11.800,23.00,980.8
