'AS158899                            ','Severe',NULL,NULL,'Strong','Simple',NULL,'Low','Minor'
'AS708756                            ','Minimal',NULL,'Observed','Strong','Complex',NULL,'Low','Minor'
'AS796942                            ','Moderate','Weak',NULL,NULL,'Complex','Identified','High','Minor'
'AS926668                            ','Moderate','Weak','Significant','Strong','Complex','Possible','High','Minor'
'AS228040                            ','Moderate',NULL,'Observed','Strong','Simple',NULL,NULL,'Major'
'AS432439                            ','Severe','Strong','Significant','Possible',NULL,NULL,'Low','Minor'
'AS457215                            ','Severe','Strong','Observed','Strong','Simple','Possible','High','Major'
'AS554589                            ','Moderate','Weak','Observed',NULL,'Complex','Identified',NULL,'Major'
'AS644804                            ','Severe',NULL,'Observed','Strong','Simple',NULL,NULL,'Moderate'
'AS509900                            ','Moderate','Strong',NULL,NULL,'Complex','Identified','High','Major'
'AS837309                            ','Minimal','Strong',NULL,'Possible','Complex',NULL,'Low','Minor'
'AS399783                            ','Severe',NULL,NULL,'Possible','Simple',NULL,NULL,'Minor'
'AS165230                            ','Minimal','Strong','Significant',NULL,NULL,'Identified',NULL,'Moderate'
'AS211504                            ','Moderate','Weak',NULL,'Possible','Complex','Identified','Low','Minor'
'AS514954                            ','Severe','Strong','Observed','Strong',NULL,'Possible','Low','Major'
'AS486093                            ','Severe','Weak',NULL,'Possible','Complex',NULL,NULL,'Major'
'AS399216                            ','Minimal','Weak',NULL,NULL,'Complex','Possible','Low','Minor'
'AS398673                            ','Minimal',NULL,NULL,'Possible','Complex','Identified',NULL,'Major'
'AS902612                            ','Severe','Weak','Observed','Strong',NULL,'Possible','High','Minor'
'AS136895                            ','Moderate',NULL,NULL,'Strong',NULL,'Identified','High','Minor'
'AS279470                            ','Moderate',NULL,'Observed','Possible',NULL,NULL,NULL,'Minor'
'AS257781                            ','Severe','Weak',NULL,'Strong','Complex','Identified',NULL,'Moderate'
'AS861120                            ','Moderate','Weak','Observed','Strong','Simple','Possible','High','Minor'
'AS928466                            ','Moderate',NULL,NULL,'Possible',NULL,'Identified','High','Major'
'AS371838                            ','Severe','Weak',NULL,'Strong',NULL,'Identified','Low','Moderate'
'AS626179                            ','Moderate','Weak',NULL,NULL,NULL,'Identified',NULL,'Major'
'AS966303                            ','Minimal',NULL,NULL,'Strong','Complex','Identified','Low','Major'
'AS448618                            ','Minimal',NULL,'Observed','Possible','Simple','Possible','Low','Moderate'
'AS495009                            ','Moderate','Strong',NULL,'Possible','Simple','Possible',NULL,'Major'
'AS598872                            ','Minimal','Weak','Observed',NULL,'Simple','Possible',NULL,'Minor'
'AS451694                            ','Moderate',NULL,'Observed','Strong','Complex',NULL,'Low','Minor'
'AS209102                            ','Severe','Weak',NULL,'Possible',NULL,'Identified','High','Moderate'
'AS688192                            ','Minimal','Strong','Significant','Strong','Complex',NULL,NULL,'Minor'
'AS230323                            ','Minimal',NULL,NULL,'Strong','Complex',NULL,'High','Major'
'AS501344                            ','Moderate','Weak',NULL,NULL,NULL,'Identified','High','Major'
'AS134295                            ','Moderate','Weak','Observed',NULL,'Simple','Identified',NULL,'Minor'
'AS508986                            ','Severe','Weak','Significant','Possible',NULL,'Possible','Low','Minor'
'AS756095                            ','Severe','Strong',NULL,NULL,NULL,'Identified',NULL,'Moderate'
'AS976795                            ','Minimal','Weak','Observed','Strong',NULL,'Possible','High','Moderate'
'AS300819                            ','Minimal','Weak',NULL,'Possible','Simple',NULL,NULL,'Minor'
'AS105686                            ','Severe','Weak','Significant','Strong','Simple','Possible','High','Moderate'
'AS291682                            ','Moderate','Strong',NULL,'Strong','Complex','Identified','Low','Minor'
'AS269543                            ','Severe',NULL,'Significant','Possible',NULL,'Possible','Low','Major'
'AS517402                            ','Severe',NULL,'Significant',NULL,'Complex',NULL,NULL,'Moderate'
'AS103055                            ','Severe','Strong','Significant',NULL,'Complex','Possible','Low','Major'
'AS401692                            ','Moderate','Strong','Observed','Strong',NULL,'Possible',NULL,'Moderate'
'AS765251                            ','Severe',NULL,NULL,'Possible','Complex',NULL,'Low','Moderate'
'AS398025                            ','Moderate','Strong','Significant','Strong','Complex','Possible','High','Moderate'
'AS550879                            ','Severe','Weak','Observed',NULL,NULL,'Identified','High','Moderate'
'AS636468                            ','Moderate',NULL,'Observed','Possible','Simple','Possible',NULL,'Major'
'AS485373                            ','Minimal','Weak','Observed','Possible','Complex','Possible','High','Minor'
'AS863177                            ','Severe','Strong',NULL,'Possible','Simple','Identified',NULL,'Minor'
'AS352386                            ','Moderate','Weak','Observed','Strong',NULL,NULL,'High','Major'
'AS827589                            ','Moderate','Strong',NULL,'Possible','Complex','Identified','Low','Moderate'
'AS717218                            ','Moderate',NULL,'Observed','Possible','Simple','Possible',NULL,'Major'
'AS717849                            ','Moderate','Strong',NULL,NULL,NULL,'Identified',NULL,'Major'
'AS337786                            ','Minimal','Weak','Observed',NULL,NULL,NULL,NULL,'Minor'
'AS373731                            ','Moderate','Weak','Observed','Strong','Simple','Identified','High','Minor'
'AS690243                            ','Moderate',NULL,NULL,'Strong','Complex','Identified','Low','Minor'
'AS374451                            ','Severe','Strong','Observed','Strong',NULL,'Possible','Low','Minor'
'AS479140                            ','Minimal','Weak','Significant',NULL,NULL,'Possible','High','Minor'
'AS155792                            ','Severe','Weak','Significant','Possible',NULL,'Identified','Low','Major'
'AS202027                            ','Minimal','Strong',NULL,'Strong','Simple','Identified',NULL,'Moderate'
'AS575944                            ','Moderate','Weak','Observed','Possible','Complex',NULL,'High','Moderate'
'AS360107                            ','Severe',NULL,NULL,NULL,'Simple','Possible',NULL,'Moderate'
'AS691966                            ','Minimal','Weak','Significant','Strong','Simple',NULL,'Low','Moderate'
'AS645219                            ','Minimal','Weak','Observed','Strong','Complex','Identified','Low','Minor'
'AS707994                            ','Moderate',NULL,NULL,'Possible','Simple',NULL,'Low','Moderate'
'AS402639                            ','Severe','Weak',NULL,'Strong','Complex',NULL,'Low','Minor'
'AS742170                            ','Moderate','Weak','Observed',NULL,'Simple','Possible','Low','Major'
'AS449999                            ','Severe','Strong','Observed','Strong','Complex',NULL,'High','Major'
'AS804205                            ','Minimal',NULL,'Observed','Possible','Simple','Identified','High','Moderate'
'AS855524                            ','Moderate','Strong','Significant','Strong','Simple',NULL,'High','Minor'
'AS577452                            ','Moderate','Strong',NULL,NULL,'Simple',NULL,'Low','Major'
'AS824268                            ','Severe','Weak',NULL,'Possible','Complex','Identified',NULL,'Minor'
'AS329871                            ','Severe',NULL,'Significant','Strong',NULL,NULL,'Low','Moderate'
'AS486568                            ','Severe','Strong','Observed',NULL,NULL,'Identified','Low','Major'
'AS553690                            ','Minimal','Weak','Significant',NULL,NULL,'Possible',NULL,'Moderate'
'AS662720                            ','Minimal',NULL,'Significant','Possible',NULL,'Identified','High','Minor'
'AS685623                            ','Minimal','Strong','Observed','Strong','Simple',NULL,'High','Minor'
'AS271913                            ','Minimal',NULL,'Observed','Possible',NULL,NULL,'High','Minor'
'AS115588                            ','Moderate',NULL,'Significant',NULL,'Complex','Identified','Low','Moderate'
'AS953351                            ','Severe','Weak','Significant',NULL,NULL,NULL,'High','Moderate'
'AS230394                            ','Severe','Strong','Significant','Strong','Complex','Possible','High','Major'
'AS198292                            ','Moderate',NULL,'Observed','Possible',NULL,NULL,NULL,'Major'
'AS991366                            ','Severe','Weak','Significant',NULL,NULL,NULL,NULL,'Minor'
'AS354750                            ','Minimal',NULL,'Significant','Strong','Complex','Identified','High','Major'
'AS128267                            ','Moderate','Weak','Significant','Strong',NULL,'Identified',NULL,'Minor'
'AS958734                            ','Minimal','Strong','Observed','Strong','Complex',NULL,NULL,'Minor'
'AS258001                            ','Moderate',NULL,'Observed',NULL,'Simple','Possible','Low','Major'
'AS297752                            ','Severe',NULL,'Observed','Strong','Simple','Identified',NULL,'Moderate'
'AS760813                            ','Minimal','Weak','Significant','Possible',NULL,NULL,'High','Minor'
'AS373278                            ','Severe',NULL,NULL,'Strong','Simple','Identified','Low','Minor'
'AS669294                            ','Moderate','Weak','Significant','Possible','Complex','Identified',NULL,'Minor'
'AS541485                            ','Minimal','Strong','Observed','Strong','Complex','Identified','High','Minor'
'AS177712                            ','Minimal','Weak','Observed','Possible','Simple',NULL,'High','Minor'
'AS677103                            ','Severe','Weak','Significant',NULL,NULL,'Identified',NULL,'Moderate'
'AS222737                            ','Minimal',NULL,'Significant','Possible',NULL,'Identified','Low','Major'
'AS802265                            ','Minimal','Strong','Significant',NULL,NULL,'Possible','Low','Minor'
'AS516294                            ','Moderate','Strong',NULL,NULL,NULL,'Identified','Low','Minor'
'AS833027                            ','Severe',NULL,'Observed','Possible','Complex','Identified','Low','Minor'
'AS104491                            ','Minimal',NULL,NULL,'Possible',NULL,NULL,'Low','Minor'
'AS175098                            ','Severe',NULL,'Significant','Strong',NULL,NULL,NULL,'Minor'
'AS911807                            ','Severe',NULL,'Observed',NULL,'Complex',NULL,'High','Minor'
'AS435816                            ','Severe','Weak',NULL,NULL,'Complex',NULL,'High','Minor'
'AS300296                            ','Severe','Weak','Significant','Strong',NULL,NULL,'High','Major'
'AS575364                            ','Minimal','Strong','Observed',NULL,NULL,NULL,NULL,'Moderate'
'AS818505                            ','Moderate','Weak','Observed',NULL,'Complex',NULL,'High','Moderate'
'AS962511                            ','Moderate','Strong','Observed','Possible','Complex','Identified',NULL,'Minor'
'AS511898                            ','Moderate','Strong','Significant','Strong','Complex',NULL,'Low','Moderate'
'AS897839                            ','Moderate','Weak',NULL,'Possible','Simple',NULL,NULL,'Minor'
'AS887795                            ','Severe',NULL,NULL,'Strong','Complex','Possible',NULL,'Minor'
'AS749004                            ','Severe',NULL,NULL,'Possible','Simple','Possible','High','Major'
'AS833942                            ','Moderate','Strong',NULL,'Possible',NULL,'Identified','Low','Moderate'
'AS802936                            ','Severe','Weak','Significant','Strong',NULL,'Possible','Low','Moderate'
'AS985898                            ','Moderate','Weak','Observed','Possible','Complex','Possible',NULL,'Moderate'
'AS358589                            ','Minimal','Weak','Significant',NULL,'Complex',NULL,'High','Moderate'
'AS609210                            ','Moderate',NULL,'Observed','Strong',NULL,NULL,'High','Minor'
'AS277019                            ','Moderate','Weak',NULL,'Strong','Complex',NULL,'High','Major'
'AS265033                            ','Moderate',NULL,'Significant','Strong',NULL,'Identified','High','Minor'
'AS747267                            ','Minimal','Strong','Observed','Possible','Complex','Possible','High','Minor'
'AS117025                            ','Severe',NULL,NULL,NULL,'Simple',NULL,'High','Major'
'AS234077                            ','Severe','Weak',NULL,NULL,'Complex',NULL,'Low','Major'
'AS412515                            ','Moderate',NULL,'Observed',NULL,'Complex',NULL,'High','Moderate'
'AS860463                            ','Moderate','Weak','Significant',NULL,'Complex','Possible',NULL,'Major'
'AS536528                            ','Moderate','Strong',NULL,NULL,'Complex','Possible','Low','Minor'
'AS750912                            ','Severe','Strong','Significant',NULL,'Simple','Identified',NULL,'Major'
'AS577310                            ','Minimal','Strong','Significant','Strong',NULL,'Identified','High','Major'
'AS628789                            ','Moderate','Strong','Significant','Possible','Complex',NULL,NULL,'Moderate'
'AS479609                            ','Severe','Strong','Observed','Strong','Simple','Possible','High','Major'
'AS656567                            ','Moderate','Strong','Observed',NULL,'Simple','Identified','High','Major'
'AS184920                            ','Moderate','Weak','Significant','Possible','Simple',NULL,'High','Moderate'
'AS603886                            ','Moderate','Strong','Observed','Possible','Simple',NULL,'Low','Major'
'AS524089                            ','Minimal','Strong',NULL,'Strong','Complex',NULL,'Low','Moderate'
'AS906358                            ','Severe',NULL,'Significant',NULL,'Simple',NULL,NULL,'Major'
'AS979289                            ','Moderate','Strong','Observed',NULL,NULL,'Possible',NULL,'Moderate'
'AS946883                            ','Minimal',NULL,'Observed','Strong','Complex',NULL,'High','Major'
'AS175467                            ','Moderate',NULL,NULL,'Possible','Complex',NULL,NULL,'Moderate'
'AS121359                            ','Severe','Strong','Observed','Strong',NULL,'Possible','Low','Major'
'AS468234                            ','Moderate',NULL,'Significant',NULL,NULL,NULL,'Low','Major'
'AS471883                            ','Minimal','Weak','Observed','Strong','Complex','Possible','High','Moderate'
'AS452126                            ','Severe','Weak','Observed','Strong','Complex',NULL,'Low','Minor'
'AS356251                            ','Moderate',NULL,NULL,'Strong','Simple','Possible','Low','Moderate'
'AS229375                            ','Moderate','Weak','Observed',NULL,'Complex','Possible',NULL,'Minor'
'AS437928                            ','Minimal','Weak','Significant',NULL,'Complex','Identified','Low','Major'
'AS715125                            ','Minimal','Strong','Significant','Possible','Simple','Identified',NULL,'Major'
'AS364628                            ','Severe','Weak','Significant','Strong',NULL,'Possible','High','Minor'
'AS394496                            ','Minimal',NULL,'Observed','Possible','Simple','Identified','Low','Minor'
'AS265471                            ','Moderate','Strong','Significant','Strong',NULL,'Identified','Low','Major'
'AS127963                            ','Moderate','Strong','Significant','Possible',NULL,NULL,NULL,'Moderate'
'AS664358                            ','Severe','Weak','Observed','Strong',NULL,'Identified','High','Moderate'
'AS864456                            ','Moderate','Weak','Observed','Strong',NULL,'Identified','Low','Major'
'AS767527                            ','Severe','Strong','Significant',NULL,'Simple','Identified',NULL,'Moderate'
'AS157152                            ','Moderate','Strong','Significant',NULL,'Complex',NULL,'Low','Major'
'AS447279                            ','Minimal',NULL,'Significant',NULL,'Complex',NULL,'Low','Moderate'
'AS100974                            ','Moderate','Strong','Observed',NULL,NULL,NULL,'High','Major'
'AS540078                            ','Severe','Strong',NULL,'Strong',NULL,'Possible','High','Moderate'
'AS229261                            ','Moderate','Strong','Observed','Strong','Complex','Possible','Low','Major'
'AS495354                            ','Minimal','Weak','Significant','Possible','Complex','Identified','High','Minor'
'AS573241                            ','Minimal','Strong','Observed','Strong','Simple','Identified',NULL,'Moderate'
'AS877123                            ','Minimal','Strong',NULL,'Strong','Complex','Identified','Low','Minor'
'AS171400                            ','Moderate','Weak',NULL,'Possible','Simple','Identified',NULL,'Moderate'
'AS924739                            ','Severe','Strong',NULL,'Possible','Simple','Possible','High','Minor'
'AS291203                            ','Moderate','Weak',NULL,'Possible','Complex',NULL,NULL,'Major'
'AS341095                            ','Minimal','Weak','Significant','Possible','Simple','Possible',NULL,'Minor'
'AS722688                            ','Moderate','Strong','Observed',NULL,'Simple','Possible','Low','Moderate'
'AS300052                            ','Moderate','Strong',NULL,NULL,'Simple','Possible','High','Major'
'AS818378                            ','Severe','Strong',NULL,NULL,'Complex','Possible','High','Moderate'
'AS955727                            ','Minimal','Strong','Observed','Strong','Complex','Identified','Low','Major'
'AS354036                            ','Minimal','Weak','Observed','Strong','Complex','Identified','Low','Moderate'
'AS727732                            ','Minimal','Strong','Observed','Possible','Complex','Identified','High','Major'
'AS984781                            ','Moderate','Strong','Significant',NULL,NULL,'Identified','High','Moderate'
'AS990456                            ','Severe','Weak','Significant','Possible','Complex','Identified','Low','Major'
'AS804623                            ','Minimal','Weak','Significant',NULL,'Complex',NULL,NULL,'Moderate'
'AS380147                            ','Severe','Weak','Significant','Possible','Complex','Identified','Low','Minor'
'AS817195                            ','Severe',NULL,'Significant','Strong',NULL,'Possible',NULL,'Major'
'AS539870                            ','Moderate','Strong','Significant','Strong',NULL,NULL,'Low','Moderate'
'AS203995                            ','Minimal','Weak','Observed','Strong','Complex',NULL,'High','Major'
'AS348340                            ','Severe',NULL,NULL,'Possible',NULL,'Possible','High','Major'
'AS670103                            ','Moderate','Strong','Significant',NULL,NULL,'Possible','High','Minor'
'AS737142                            ','Minimal','Weak','Observed','Strong','Simple','Identified',NULL,'Moderate'
'AS516140                            ','Minimal','Strong','Observed','Strong',NULL,'Possible',NULL,'Major'
'AS143417                            ','Minimal','Weak','Observed','Possible','Complex',NULL,NULL,'Moderate'
'AS580561                            ','Minimal',NULL,'Observed','Strong',NULL,'Possible',NULL,'Moderate'
'AS195422                            ','Minimal',NULL,'Significant','Strong','Simple','Identified','High','Moderate'
'AS748185                            ','Moderate',NULL,'Significant','Possible','Simple','Possible',NULL,'Minor'
'AS157306                            ','Minimal',NULL,'Significant',NULL,'Simple',NULL,NULL,'Major'
'AS194105                            ','Severe',NULL,'Significant','Strong','Complex',NULL,NULL,'Minor'
'AS474008                            ','Severe','Strong',NULL,'Possible','Complex','Identified','High','Major'
'AS149057                            ','Severe','Weak','Observed','Possible',NULL,'Possible','High','Minor'
'AS691805                            ','Minimal',NULL,NULL,'Strong','Simple',NULL,NULL,'Minor'
'AS752077                            ','Severe',NULL,'Significant','Possible','Complex','Possible','High','Major'
'AS595135                            ','Moderate','Weak','Significant','Strong','Simple','Identified','High','Minor'
'AS205931                            ','Minimal','Strong',NULL,'Possible',NULL,NULL,'High','Major'
'AS829014                            ','Moderate',NULL,NULL,NULL,'Simple',NULL,'High','Minor'
'AS708573                            ','Severe','Weak','Significant',NULL,'Complex',NULL,'High','Minor'
'AS413612                            ','Moderate','Strong','Observed','Strong',NULL,NULL,'Low','Minor'
'AS155581                            ','Minimal',NULL,'Significant',NULL,'Simple','Possible',NULL,'Moderate'
'AS939809                            ','Minimal',NULL,NULL,'Strong',NULL,'Possible','High','Moderate'
'AS820128                            ','Severe','Strong',NULL,NULL,'Complex',NULL,NULL,'Minor'
'AS359907                            ','Severe','Strong',NULL,'Strong','Simple','Possible','High','Major'
'AS833729                            ','Moderate','Strong',NULL,'Possible',NULL,'Identified',NULL,'Minor'
'AS409066                            ','Minimal','Strong','Observed',NULL,'Complex','Possible','Low','Minor'
'AS334897                            ','Minimal','Strong','Observed',NULL,NULL,NULL,NULL,'Major'
'AS521254                            ','Minimal',NULL,'Significant',NULL,'Simple','Identified','High','Minor'
'AS989493                            ','Severe',NULL,'Observed','Possible','Complex','Identified','High','Major'
'AS806023                            ','Moderate','Strong','Observed','Possible','Simple','Possible','High','Major'
'AS918805                            ','Severe','Weak','Significant','Possible','Simple','Possible',NULL,'Major'
'AS692175                            ','Minimal','Strong','Observed',NULL,'Simple','Possible','High','Minor'
'AS907171                            ','Minimal',NULL,'Observed',NULL,'Complex','Identified',NULL,'Moderate'
'AS839360                            ','Minimal','Weak','Observed','Possible','Simple','Identified','Low','Major'
'AS236167                            ','Severe','Weak','Significant','Strong',NULL,'Identified','High','Minor'
'AS449754                            ','Minimal',NULL,'Observed','Possible','Simple',NULL,NULL,'Major'
'AS332298                            ','Moderate','Strong',NULL,NULL,'Complex','Identified','Low','Major'
'AS805228                            ','Minimal','Weak',NULL,'Strong','Complex','Identified',NULL,'Minor'
'AS826826                            ','Moderate','Weak','Significant','Possible','Simple',NULL,'Low','Major'
'AS292135                            ','Severe',NULL,'Significant',NULL,'Simple',NULL,'Low','Moderate'
'AS940732                            ','Minimal','Weak','Significant',NULL,'Simple','Identified','High','Moderate'
'AS979402                            ','Minimal',NULL,'Observed','Possible','Simple',NULL,'High','Major'
'AS192221                            ','Moderate',NULL,'Significant',NULL,'Complex','Possible','Low','Moderate'
'AS339845                            ','Severe','Weak',NULL,NULL,'Simple','Possible','High','Minor'
'AS165809                            ','Moderate','Strong','Observed','Possible','Simple','Identified',NULL,'Moderate'
'AS288992                            ','Severe',NULL,'Significant','Possible','Simple','Possible','Low','Minor'
'AS299638                            ','Minimal','Weak','Significant','Possible','Simple','Identified','High','Minor'
'AS521439                            ','Moderate','Strong','Observed',NULL,NULL,'Possible',NULL,'Minor'
'AS805350                            ','Severe','Strong','Significant',NULL,NULL,'Possible',NULL,'Moderate'
'AS815643                            ','Moderate',NULL,'Observed',NULL,NULL,NULL,NULL,'Minor'
'AS123954                            ','Severe','Strong','Observed','Strong','Simple','Identified','High','Minor'
'AS650415                            ','Moderate','Weak','Significant',NULL,'Complex','Identified','High','Minor'
'AS339259                            ','Severe',NULL,NULL,NULL,NULL,'Possible','Low','Moderate'
'AS509455                            ','Minimal','Strong','Significant','Strong','Simple',NULL,'High','Moderate'
'AS784793                            ','Severe','Weak','Significant','Strong',NULL,'Identified','High','Major'
'AS557928                            ','Moderate','Weak','Observed','Possible','Complex',NULL,NULL,'Minor'
'AS337220                            ','Moderate','Strong','Observed','Strong','Simple',NULL,'Low','Major'
'AS983011                            ','Minimal','Strong',NULL,NULL,'Complex','Possible','Low','Minor'
'AS119236                            ','Minimal','Strong','Observed','Possible','Complex','Identified',NULL,'Moderate'
'AS280990                            ','Moderate',NULL,'Observed','Possible','Simple',NULL,NULL,'Minor'
'AS262309                            ','Minimal','Strong',NULL,NULL,'Simple','Identified',NULL,'Minor'
'AS543719                            ','Minimal','Weak',NULL,NULL,'Complex',NULL,NULL,'Major'
'AS355156                            ','Minimal','Weak','Observed','Strong',NULL,'Identified','Low','Major'
'AS941507                            ','Severe','Weak',NULL,'Possible',NULL,NULL,NULL,'Minor'
'AS323083                            ','Moderate',NULL,NULL,NULL,NULL,'Identified','Low','Major'
'AS950753                            ','Minimal','Strong',NULL,'Strong','Simple','Identified','High','Moderate'
'AS893890                            ','Minimal','Weak','Observed','Strong','Simple','Identified',NULL,'Moderate'
'AS340005                            ','Minimal','Strong',NULL,NULL,NULL,'Possible',NULL,'Minor'
'AS271430                            ','Severe','Weak',NULL,'Possible','Simple','Possible','High','Moderate'
'AS239818                            ','Moderate',NULL,'Observed',NULL,'Simple','Identified',NULL,'Minor'
'AS613930                            ','Minimal',NULL,'Significant',NULL,'Complex','Possible','High','Major'
'AS698237                            ','Severe','Strong','Significant','Possible',NULL,NULL,NULL,'Minor'
'AS426778                            ','Severe','Weak','Observed',NULL,'Simple',NULL,'High','Moderate'
'AS356942                            ','Minimal','Weak','Significant',NULL,'Complex','Possible','High','Major'
'AS799062                            ','Moderate','Weak','Observed','Possible','Simple',NULL,NULL,'Minor'
'AS288188                            ','Minimal','Weak',NULL,NULL,'Simple','Identified','High','Moderate'
'AS390245                            ','Severe',NULL,'Observed','Strong',NULL,'Possible','High','Minor'
'AS916823                            ','Severe','Strong',NULL,NULL,'Complex','Identified','Low','Major'
'AS764253                            ','Moderate','Strong',NULL,NULL,NULL,'Identified',NULL,'Moderate'
'AS705164                            ','Moderate','Strong',NULL,'Strong','Simple',NULL,'Low','Minor'
'AS766865                            ','Moderate',NULL,NULL,NULL,'Complex',NULL,NULL,'Minor'
'AS694931                            ','Moderate','Strong','Significant','Strong',NULL,NULL,NULL,'Moderate'
'AS987247                            ','Minimal','Weak','Observed',NULL,'Complex','Possible',NULL,'Major'
'AS797747                            ','Minimal','Weak','Observed',NULL,NULL,NULL,'Low','Minor'
'AS586078                            ','Moderate','Strong','Significant',NULL,'Simple',NULL,'Low','Major'
'AS288160                            ','Minimal','Weak','Observed','Possible','Simple','Possible','Low','Major'
'AS173201                            ','Moderate','Weak','Observed','Possible','Simple','Identified',NULL,'Minor'
'AS407864                            ','Moderate','Strong','Observed',NULL,NULL,'Identified','High','Moderate'
'AS107131                            ','Minimal','Strong','Observed',NULL,'Simple',NULL,NULL,'Major'
'AS698206                            ','Severe',NULL,'Significant','Possible',NULL,'Possible','Low','Minor'
'AS600411                            ','Severe','Strong',NULL,NULL,'Complex','Identified','High','Major'
'AS860022                            ','Minimal','Strong','Observed','Possible',NULL,'Identified',NULL,'Moderate'
'AS987215                            ','Minimal','Strong','Significant','Possible',NULL,'Identified','High','Major'
'AS861381                            ','Severe','Strong','Significant','Strong','Simple','Possible','Low','Major'
'AS725258                            ','Severe','Weak','Significant',NULL,'Simple','Possible','Low','Minor'
'AS728819                            ','Severe','Strong','Observed','Strong','Simple',NULL,'Low','Major'
'AS931527                            ','Severe',NULL,NULL,'Possible','Complex',NULL,'High','Major'
'AS163875                            ','Moderate',NULL,NULL,'Strong',NULL,'Identified','High','Moderate'
'AS855583                            ','Minimal','Strong','Significant',NULL,NULL,'Identified','High','Major'
'AS336870                            ','Minimal',NULL,'Observed','Possible','Complex','Possible',NULL,'Minor'
'AS656033                            ','Moderate',NULL,'Significant','Possible',NULL,'Possible',NULL,'Moderate'
'AS128082                            ','Moderate',NULL,NULL,'Strong','Complex','Possible',NULL,'Moderate'
'AS174975                            ','Severe','Strong','Observed',NULL,'Complex','Identified',NULL,'Moderate'
'AS584202                            ','Moderate',NULL,'Observed','Strong',NULL,'Possible',NULL,'Minor'
'AS812179                            ','Minimal','Weak',NULL,'Possible','Simple','Identified',NULL,'Minor'
'AS348567                            ','Severe','Weak','Observed','Possible',NULL,NULL,'Low','Moderate'
'AS873228                            ','Minimal','Weak',NULL,'Strong','Complex','Identified','High','Major'
'AS920006                            ','Minimal',NULL,'Significant',NULL,'Complex',NULL,'High','Minor'
'AS685442                            ','Minimal','Weak',NULL,NULL,'Simple','Identified','Low','Major'
'AS224570                            ','Moderate','Strong',NULL,'Strong','Complex','Possible','Low','Minor'
'AS627582                            ','Severe','Strong',NULL,'Strong','Simple','Identified',NULL,'Major'
'AS639777                            ','Minimal',NULL,'Significant','Strong','Complex','Possible','High','Major'
'AS344097                            ','Moderate','Weak',NULL,'Strong','Simple','Possible','High','Moderate'
'AS332649                            ','Minimal','Strong','Significant','Strong','Simple','Possible',NULL,'Minor'
'AS323932                            ','Severe','Strong','Observed','Possible',NULL,'Identified',NULL,'Minor'
'AS709162                            ','Moderate','Weak','Observed','Possible','Complex','Identified','High','Minor'
'AS714262                            ','Minimal',NULL,NULL,'Possible','Complex',NULL,NULL,'Moderate'
'AS244416                            ','Minimal',NULL,'Significant',NULL,'Complex','Identified','Low','Minor'
'AS750349                            ','Minimal','Weak','Significant',NULL,'Complex','Possible',NULL,'Moderate'
'AS629292                            ','Moderate','Weak','Observed','Strong',NULL,'Identified','Low','Moderate'
'AS371916                            ','Minimal','Weak',NULL,'Strong','Complex','Identified',NULL,'Minor'
'AS594661                            ','Severe',NULL,NULL,NULL,NULL,NULL,NULL,'Moderate'
'AS575400                            ','Minimal','Strong',NULL,NULL,'Complex',NULL,'Low','Minor'
'AS585218                            ','Moderate',NULL,'Significant','Strong','Simple','Possible','High','Major'
'AS539071                            ','Moderate',NULL,NULL,NULL,NULL,NULL,'Low','Minor'
'AS758711                            ','Moderate','Weak','Significant',NULL,'Simple','Possible','Low','Moderate'
'AS406092                            ','Severe',NULL,'Observed','Strong',NULL,'Possible','High','Moderate'
'AS262120                            ','Minimal','Weak',NULL,NULL,'Simple','Possible','Low','Minor'
'AS113599                            ','Minimal','Strong',NULL,'Strong','Simple','Identified','High','Major'
'AS188246                            ','Moderate',NULL,'Observed','Strong','Complex',NULL,NULL,'Minor'
'AS961512                            ','Severe','Weak',NULL,NULL,NULL,'Identified',NULL,'Major'
'AS899620                            ','Minimal',NULL,'Observed','Strong',NULL,NULL,'High','Major'
'AS824444                            ','Severe','Weak','Significant','Strong','Simple',NULL,'Low','Moderate'
'AS359622                            ','Minimal','Strong','Significant','Possible',NULL,NULL,NULL,'Moderate'
'AS646205                            ','Minimal',NULL,NULL,'Possible','Simple','Possible','Low','Minor'
'AS831852                            ','Moderate','Strong','Significant',NULL,'Complex','Identified','Low','Moderate'
'AS215245                            ','Minimal','Strong','Observed','Strong','Complex','Possible','High','Moderate'
'AS664840                            ','Minimal','Strong',NULL,'Strong','Complex','Identified','High','Minor'
'AS354877                            ','Minimal',NULL,'Observed',NULL,'Complex','Possible','High','Major'
'AS527286                            ','Moderate','Strong','Significant','Strong','Simple',NULL,NULL,'Moderate'
'AS156862                            ','Moderate','Weak',NULL,'Possible','Complex','Identified','High','Minor'
'AS598276                            ','Minimal',NULL,'Significant',NULL,'Complex','Possible',NULL,'Major'
'AS233524                            ','Severe','Weak','Significant','Strong','Complex','Possible',NULL,'Minor'
'AS239917                            ','Minimal','Strong','Observed','Possible',NULL,'Identified','Low','Moderate'
'AS551843                            ','Severe','Strong',NULL,'Possible','Simple','Identified','High','Minor'
'AS541369                            ','Minimal',NULL,'Significant','Strong',NULL,'Possible','Low','Major'
'AS580987                            ','Minimal',NULL,'Significant',NULL,'Complex','Identified','Low','Moderate'
