'AS609890                            ',185.0284,-31.2844,779622.88,222.37,-18.25,'Galaxy','Main Sequence',-19.58,23473,0.330,6.905,0.027,2.67,882.55
'AS943319                            ',242.5513,-2.7657,90231.26,220.84,55.49,'Star','Unknown',11.81,43936,50.722,13.051,-1.585,6.63,215.38
'AS418390                            ',316.8298,-49.5631,57646.94,134.71,55.72,'Planet','Unknown',24.84,31755,95.933,13.731,-2.207,6.58,-398.71
'AS829199                            ',174.9241,53.7254,736501.66,93.40,-75.26,'Planet','Dwarf',8.66,11266,91.098,7.596,-0.154,1.53,-383.92
'AS314325                            ',327.1962,-37.2471,194880.19,224.92,-76.45,'Galaxy','Dwarf',-26.95,5439,87.461,5.272,-0.343,5.03,-811.60
'AS342053                            ',209.6309,-7.1012,170928.83,330.93,-28.39,'Unknown','Unknown',-5.51,49741,99.799,13.408,0.980,8.74,711.74
'AS257418                            ',306.1784,62.4404,834388.89,335.93,18.82,'Planet','Dwarf',-25.28,28775,45.313,7.557,-2.860,7.33,929.98
'AS812598                            ',253.7690,-30.5898,35180.73,168.57,55.24,'Star','Main Sequence',25.68,46626,62.838,10.647,-2.050,5.75,498.99
'AS716128                            ',58.2623,-56.0799,125848.94,218.36,84.65,'Galaxy','Unknown',3.46,44544,6.687,1.117,0.530,2.72,-648.66
'AS151372                            ',265.5607,13.2009,755772.90,173.31,-76.05,'Galaxy','Giant',19.91,40416,85.238,5.390,-1.115,3.98,-108.85
'AS691793                            ',37.7462,72.7844,10631.34,239.78,88.29,'Planet','Main Sequence',19.89,27557,90.919,11.076,-1.017,5.20,458.50
'AS975548                            ',147.2241,58.1107,464007.10,215.42,-40.93,'Unknown','Dwarf',25.16,9799,6.982,8.560,-2.072,7.93,-279.98
'AS886234                            ',6.9911,-17.5070,513018.66,328.85,-0.80,'Star','Main Sequence',-10.22,3490,96.067,11.024,-1.881,5.80,76.65
'AS253389                            ',248.6281,-58.9794,662017.74,274.63,-22.60,'Star','Main Sequence',27.19,45545,87.934,2.710,0.842,4.44,48.09
'AS721250                            ',270.9323,76.1101,159753.75,113.21,5.51,'Galaxy','Dwarf',15.34,31278,89.774,5.290,-1.878,0.55,864.17
'AS136833                            ',157.0988,-83.0980,410679.01,207.35,-52.74,'Galaxy','Dwarf',-23.66,5313,39.582,10.706,-1.737,0.80,-47.73
'AS515416                            ',109.2351,-46.1031,744901.29,303.79,-30.96,'Star','Giant',-11.54,14194,18.578,3.553,0.367,2.12,-100.68
'AS781400                            ',206.6303,15.3429,392817.17,166.03,-7.40,'Unknown','Giant',18.47,47970,74.662,10.231,-2.182,2.46,-153.57
'AS323646                            ',278.4138,7.8751,653872.33,87.12,39.28,'Planet','Giant',-9.80,39359,75.971,10.198,-0.296,0.33,881.92
'AS433934                            ',324.6866,54.1134,438066.74,124.70,-66.12,'Galaxy','Giant',18.87,36518,97.969,2.190,0.105,7.87,432.59
'AS953219                            ',10.9913,59.0693,771359.77,3.03,-28.36,'Star','Main Sequence',27.24,9122,79.017,4.491,0.478,0.88,-463.63
'AS190304                            ',24.4418,-30.7593,70324.99,178.78,-70.32,'Star','Main Sequence',-20.75,1016,77.888,0.942,-0.734,3.54,-659.64
'AS870648                            ',236.8694,36.6894,522191.07,74.97,-58.08,'Galaxy','Giant',12.18,44567,14.527,0.476,-1.437,0.95,884.84
'AS613390                            ',116.3100,-43.0244,875076.05,53.64,-25.87,'Star','Giant',-18.20,10100,1.038,9.723,-1.187,4.84,712.68
'AS364483                            ',108.4405,-35.6249,337835.10,78.73,3.05,'Galaxy','Giant',17.87,34490,35.793,0.341,-2.258,8.98,-538.29
'AS497787                            ',263.1853,-11.3866,500078.56,218.55,-59.35,'Galaxy','Unknown',-15.55,9667,59.756,11.202,0.954,6.39,433.16
'AS396267                            ',329.3396,-16.6532,664200.18,359.01,54.19,'Star','Giant',-5.46,27822,20.684,6.541,-2.174,0.97,590.97
'AS600665                            ',166.0217,-27.4174,884378.90,159.83,66.87,'Unknown','Unknown',-24.72,2542,35.769,4.470,-2.573,7.20,255.95
'AS967804                            ',2.8383,25.7065,98101.15,264.08,-41.97,'Star','Unknown',24.65,3335,65.003,5.792,-0.843,4.33,-961.61
'AS397175                            ',350.5215,42.6467,261265.87,123.87,-24.61,'Star','Unknown',15.47,31752,12.070,12.298,-0.990,7.13,-421.60
'AS971458                            ',274.8111,-2.9676,635867.71,153.66,-21.30,'Planet','Giant',-22.09,23554,70.540,0.329,0.128,9.15,414.82
'AS213677                            ',261.2387,-17.1022,788248.07,17.16,37.84,'Galaxy','Unknown',27.19,47984,92.547,13.461,-1.088,9.33,521.29
'AS506752                            ',233.7793,-30.1849,143025.13,208.36,-25.89,'Unknown','Main Sequence',-1.27,47838,49.752,0.101,-2.116,5.01,-122.81
'AS399730                            ',52.0353,55.2264,90259.38,188.54,30.48,'Galaxy','Giant',12.40,17833,42.377,1.104,-0.188,6.77,124.34
'AS720512                            ',121.2268,-22.7375,701203.78,229.66,-38.94,'Planet','Main Sequence',-6.36,2725,91.841,13.697,-1.057,1.12,-812.32
'AS179011                            ',295.1465,89.0390,773075.18,124.20,-74.87,'Planet','Main Sequence',14.99,18375,27.955,10.461,0.505,3.28,288.70
'AS101100                            ',274.2655,0.4807,816333.60,149.24,-6.35,'Unknown','Dwarf',-15.37,27300,48.662,3.994,0.031,9.38,761.17
'AS679706                            ',244.9123,33.9032,702646.99,354.29,0.95,'Galaxy','Main Sequence',29.39,19389,11.857,10.706,0.389,6.32,566.44
'AS350064                            ',252.7482,63.2138,827265.86,241.94,84.52,'Star','Main Sequence',-13.81,40638,13.227,1.286,-0.352,2.36,539.82
'AS175408                            ',220.2094,14.7596,395057.46,176.49,-36.92,'Star','Unknown',2.56,39234,18.685,4.471,0.541,2.95,-385.46
'AS336075                            ',0.0177,34.0630,988212.53,147.26,62.63,'Unknown','Dwarf',-7.87,24364,32.208,6.290,-2.762,5.72,-712.76
'AS461651                            ',193.1168,-73.7544,436998.24,317.26,-0.69,'Planet','Main Sequence',14.79,18719,10.136,9.240,-0.079,9.99,953.06
'AS220545                            ',176.8020,-63.8003,492278.28,247.05,19.35,'Planet','Dwarf',28.53,40925,98.775,3.816,-0.167,2.71,-80.37
'AS465405                            ',283.8532,19.8652,455400.50,316.01,-23.15,'Galaxy','Main Sequence',8.44,43906,82.049,8.567,0.863,2.85,676.01
'AS184646                            ',135.4296,-26.2811,427320.15,34.04,23.54,'Star','Dwarf',-25.48,35170,53.578,4.538,0.018,4.45,111.95
'AS316714                            ',233.3396,76.3189,488129.26,338.41,79.35,'Planet','Giant',20.75,806,85.614,8.313,-2.526,1.02,-477.38
'AS439932                            ',81.5195,-44.3701,867432.88,220.65,-10.24,'Planet','Unknown',-8.90,42254,8.886,0.078,-0.527,7.24,-178.67
'AS654407                            ',176.1494,7.7346,514101.13,163.20,64.97,'Planet','Main Sequence',4.34,46457,67.723,6.458,0.913,3.40,-142.28
'AS839314                            ',189.1793,59.2198,860432.71,53.09,89.99,'Star','Dwarf',19.64,29755,97.329,1.407,0.138,8.51,877.11
'AS250541                            ',224.0721,-82.2825,257174.50,250.26,-33.00,'Star','Unknown',-6.08,10105,2.215,5.921,0.173,5.13,181.51
'AS662338                            ',45.6050,-14.5959,799960.59,53.76,-23.41,'Galaxy','Unknown',-21.47,28609,65.821,0.122,-2.476,7.73,8.66
'AS466402                            ',115.2751,-53.9035,81427.42,86.34,-1.19,'Unknown','Dwarf',-13.73,6483,61.644,5.753,-2.067,5.30,-391.71
'AS271740                            ',170.0389,75.4045,531488.03,220.68,76.38,'Star','Giant',-22.21,23193,38.333,4.480,-1.797,8.85,4.15
'AS826187                            ',271.0006,-14.7462,399017.34,308.25,9.84,'Unknown','Unknown',-11.60,28706,72.196,7.088,0.705,5.62,-27.60
'AS748943                            ',188.2009,22.3343,100012.50,76.91,-22.60,'Unknown','Unknown',-6.99,10894,9.261,2.879,-0.037,1.91,899.95
'AS558969                            ',286.4084,-61.2073,389425.28,232.11,-87.04,'Star','Main Sequence',-4.14,962,56.735,1.914,-2.056,2.81,-66.53
'AS178830                            ',137.0770,-83.4340,959888.68,300.36,16.79,'Unknown','Dwarf',-13.11,24078,84.530,12.091,-1.248,9.64,-127.31
'AS692765                            ',274.9703,-5.6465,946189.29,48.01,28.07,'Galaxy','Dwarf',4.45,17176,12.076,7.916,0.696,0.05,997.91
'AS594579                            ',289.0703,-78.9697,429801.24,142.85,26.51,'Galaxy','Giant',23.80,27674,73.469,2.279,0.888,1.54,655.90
'AS914485                            ',126.4213,82.8283,74769.96,348.11,-85.32,'Unknown','Main Sequence',18.56,22802,35.500,12.601,-1.377,7.53,-504.89
'AS244115                            ',39.8131,-12.5658,907050.92,174.28,79.49,'Star','Main Sequence',25.03,2120,58.862,12.892,-2.460,3.26,647.21
'AS868645                            ',217.9846,-77.7130,949194.61,11.86,4.38,'Galaxy','Unknown',27.90,21309,87.351,0.577,-0.889,0.92,555.10
'AS932441                            ',135.7725,-4.9539,392777.22,180.34,11.97,'Unknown','Giant',-21.69,3749,86.259,2.628,0.269,3.35,925.52
'AS383088                            ',310.5183,-7.1255,543623.71,253.14,51.65,'Planet','Main Sequence',16.11,31152,56.441,12.939,-2.172,0.49,307.20
'AS397610                            ',130.8640,72.4529,602611.60,274.34,-20.22,'Planet','Unknown',-8.80,31533,6.327,1.135,-0.663,7.99,-508.31
'AS363428                            ',201.4459,10.6382,999592.72,280.06,32.41,'Unknown','Giant',-9.82,19140,2.559,11.321,0.147,4.29,-824.95
'AS965348                            ',75.1686,52.3163,642604.03,13.44,86.77,'Star','Unknown',28.96,20740,71.141,12.339,-0.560,6.98,222.24
'AS797921                            ',339.4681,-37.0625,712320.17,151.96,-33.39,'Galaxy','Dwarf',-0.72,32310,3.220,11.833,0.003,3.52,-154.38
'AS856306                            ',228.1419,38.1349,253521.86,250.93,23.99,'Unknown','Unknown',-0.98,49377,54.179,11.206,-2.794,1.54,430.54
'AS867470                            ',323.3929,-39.8025,644802.06,94.90,-84.58,'Unknown','Dwarf',27.80,27147,22.174,0.688,-0.664,9.55,21.59
'AS358449                            ',167.2183,67.4164,657373.23,352.65,25.78,'Galaxy','Unknown',5.58,45305,49.074,0.069,0.541,5.35,-647.09
'AS547114                            ',314.3716,13.6011,346142.14,288.13,66.69,'Planet','Main Sequence',24.09,27329,8.986,3.364,0.988,2.29,-253.41
'AS739184                            ',37.1379,73.1905,400799.54,274.98,-64.19,'Unknown','Unknown',-21.26,36282,37.034,13.475,-1.108,0.27,-534.20
'AS556262                            ',261.8359,-65.7503,863335.26,146.52,58.97,'Galaxy','Main Sequence',-16.89,17759,12.291,2.830,-1.014,9.44,-784.48
'AS786213                            ',50.7510,21.9437,806327.28,281.21,-36.41,'Planet','Unknown',-7.79,44117,59.936,7.121,0.925,1.37,657.12
'AS177597                            ',175.9057,-36.6710,754082.39,24.57,49.86,'Unknown','Unknown',-1.97,2215,67.317,1.749,-1.539,7.83,564.94
'AS750047                            ',60.8211,-0.3472,732296.41,86.06,32.63,'Star','Dwarf',5.67,22028,76.976,7.180,-2.714,2.66,619.04
'AS685568                            ',105.6253,-18.2104,292243.89,27.64,-39.32,'Galaxy','Main Sequence',-5.13,37321,57.769,7.031,-0.792,0.93,-176.37
'AS918367                            ',112.3425,18.0299,297573.21,338.49,-76.89,'Unknown','Main Sequence',-24.56,28936,45.367,2.836,-0.601,5.24,425.25
'AS631247                            ',17.5989,-58.0213,277713.08,219.14,41.51,'Unknown','Dwarf',-26.21,3467,33.769,6.720,-2.388,9.33,432.72
'AS680523                            ',18.2071,32.9096,352680.76,91.24,51.51,'Galaxy','Giant',-20.54,32454,99.685,2.424,-0.853,5.88,731.72
'AS691484                            ',166.3174,59.9835,599446.73,292.74,-71.86,'Planet','Giant',4.00,36665,64.815,13.644,-0.946,5.68,-779.46
'AS305143                            ',60.5069,77.1602,963842.58,332.19,27.37,'Galaxy','Unknown',13.17,25740,72.395,13.478,-0.815,4.34,45.21
'AS189498                            ',353.1961,74.2900,328151.56,225.98,-75.86,'Planet','Giant',-22.62,41103,47.389,11.448,-0.021,2.06,303.42
'AS759341                            ',204.3469,-72.3203,546729.70,44.49,-59.22,'Planet','Dwarf',26.31,22659,93.151,12.020,-1.526,9.69,-248.37
'AS814778                            ',324.8165,56.8733,536428.07,201.85,76.50,'Star','Dwarf',-19.49,31952,71.484,13.762,-0.384,9.13,416.41
'AS311662                            ',9.9749,-56.0604,139381.61,146.82,72.72,'Star','Unknown',13.50,5139,36.405,6.818,-0.067,7.50,-526.87
'AS901354                            ',268.3963,72.8903,255454.83,351.33,51.33,'Star','Main Sequence',9.84,22815,7.413,7.228,-2.383,2.56,303.91
'AS998083                            ',93.1301,55.6208,25949.35,40.26,-74.08,'Galaxy','Giant',-20.77,42805,74.725,8.298,-0.052,1.13,691.52
'AS787604                            ',77.7180,-57.2823,782392.17,50.71,-53.14,'Unknown','Main Sequence',13.76,32984,36.207,2.113,-0.253,4.47,-189.42
'AS324260                            ',117.2894,-54.4660,805235.03,67.99,-48.76,'Planet','Dwarf',5.64,23414,83.730,10.439,-2.052,7.70,418.50
'AS221079                            ',35.5050,22.2692,326995.40,110.54,47.21,'Planet','Giant',-9.01,46392,13.312,10.364,-0.758,2.51,794.67
'AS214840                            ',57.9475,73.2996,934648.39,79.35,-80.26,'Star','Dwarf',-16.17,5140,50.950,0.205,-1.199,2.16,425.49
'AS441598                            ',221.9003,86.0146,911702.87,43.97,65.74,'Planet','Giant',28.05,9717,79.266,8.950,-1.099,5.29,-524.34
'AS747860                            ',234.5217,-14.5512,431522.91,38.65,-25.45,'Galaxy','Dwarf',0.94,3534,0.854,7.399,0.042,5.01,642.51
'AS163798                            ',228.5367,58.8268,367640.98,289.99,35.49,'Unknown','Giant',-8.09,5350,67.585,4.964,-2.743,9.23,419.01
'AS139599                            ',300.2016,68.4583,153168.66,88.13,22.12,'Galaxy','Unknown',-22.26,36713,36.096,13.323,-2.527,4.76,-844.23
'AS474450                            ',2.2584,77.9379,983184.01,99.62,65.53,'Star','Dwarf',-25.36,9684,72.646,7.342,0.783,9.32,61.73
'AS907448                            ',41.6120,56.2627,916298.13,354.95,84.33,'Unknown','Giant',4.81,27215,83.258,10.821,-1.136,9.00,-382.44
'AS161807                            ',304.9936,-58.5625,774308.50,326.83,-14.74,'Unknown','Giant',-17.66,33741,61.203,0.463,0.499,9.49,-156.93
'AS716041                            ',169.1507,66.4590,95570.51,66.88,35.88,'Star','Main Sequence',-0.95,32449,39.965,12.959,-0.910,4.20,-532.43
'AS883822                            ',65.3052,-38.4317,536633.20,358.91,53.07,'Star','Giant',-8.06,12013,69.372,7.666,-2.714,3.41,91.38
'AS792146                            ',144.1636,-33.1721,735147.18,345.32,45.03,'Star','Main Sequence',6.58,12848,86.379,1.657,-1.116,0.06,720.85
'AS899889                            ',259.8004,49.2026,831848.28,17.54,-38.56,'Galaxy','Dwarf',12.22,23971,75.730,8.325,0.235,2.86,-667.79
'AS650177                            ',287.8653,2.4962,175310.85,138.73,38.52,'Star','Unknown',-5.30,13726,28.293,13.752,-1.793,2.33,-586.61
'AS114757                            ',341.8168,-15.5470,978918.58,38.57,79.09,'Planet','Dwarf',-24.70,45989,11.105,13.335,0.902,2.81,567.91
'AS444771                            ',56.1491,-33.6135,586586.51,152.19,-59.20,'Star','Unknown',-0.23,47789,90.811,0.605,-0.814,2.88,429.93
'AS313787                            ',8.9332,53.1660,614739.23,15.28,-46.99,'Planet','Main Sequence',-7.61,48599,75.175,9.610,-0.486,3.18,92.21
'AS652106                            ',263.2731,2.9435,353250.79,172.97,17.04,'Galaxy','Dwarf',-22.34,21443,27.281,12.551,-2.778,4.64,125.91
'AS612937                            ',48.5433,-31.0277,161922.91,188.45,-88.71,'Planet','Unknown',0.62,4758,67.953,13.054,-0.441,6.24,-747.34
'AS152313                            ',74.3436,-79.4514,58314.28,255.92,27.98,'Galaxy','Unknown',5.90,16155,41.361,5.587,-2.211,8.80,891.45
'AS158608                            ',213.7736,52.0435,263926.15,233.29,-67.83,'Unknown','Unknown',-9.04,26908,20.145,8.954,-2.153,6.09,-511.21
'AS973480                            ',218.1683,75.2716,298756.19,152.29,-35.45,'Planet','Giant',27.01,46898,53.582,1.754,-1.425,2.82,894.30
'AS382669                            ',164.9131,-15.8855,178513.32,272.80,34.83,'Galaxy','Unknown',23.88,18319,23.288,4.383,-2.223,8.30,-335.63
'AS898488                            ',262.2611,-0.1829,918184.18,348.93,-38.01,'Unknown','Giant',-10.95,45505,28.816,2.469,0.741,8.57,-556.22
'AS143623                            ',233.7856,46.6695,912542.02,231.64,71.75,'Galaxy','Unknown',-5.18,4144,30.196,3.059,0.501,1.59,-298.77
'AS395700                            ',47.9340,30.0032,288060.77,190.91,52.12,'Star','Giant',19.97,32080,26.532,0.661,0.387,7.82,555.57
'AS842575                            ',275.3234,60.5291,689193.80,334.58,36.64,'Unknown','Unknown',0.32,8100,92.702,2.145,0.497,2.72,-814.04
'AS366353                            ',96.9536,-59.0447,106515.34,276.99,-38.05,'Galaxy','Dwarf',-10.72,24837,22.641,2.537,-2.465,1.71,-116.14
'AS946251                            ',36.0866,67.6932,176061.54,60.18,-72.03,'Planet','Unknown',11.18,43509,42.962,8.099,-1.516,4.38,197.27
'AS800451                            ',73.4639,63.5562,449437.21,59.02,7.08,'Planet','Unknown',-13.59,34542,85.625,6.144,-0.517,5.34,612.98
'AS539880                            ',95.7932,37.7048,687972.93,21.08,28.91,'Star','Giant',29.80,5438,67.285,2.892,0.469,4.75,19.32
'AS758680                            ',121.3937,-16.6433,53277.45,100.98,83.70,'Unknown','Giant',-18.41,26494,49.115,2.852,-2.675,7.26,396.22
'AS493077                            ',180.7475,66.5851,588556.42,146.71,88.64,'Planet','Dwarf',-9.08,12898,83.488,8.939,-0.912,5.23,226.20
'AS935763                            ',21.9133,-86.6478,734877.60,143.61,0.27,'Unknown','Main Sequence',21.88,23368,59.034,4.155,-1.852,1.03,-869.72
'AS914648                            ',191.8789,81.9629,549142.64,30.81,17.31,'Galaxy','Dwarf',20.43,17844,9.505,1.631,-1.603,6.49,666.63
'AS714989                            ',310.4276,76.0476,453208.94,51.03,78.08,'Unknown','Giant',19.95,22101,46.087,6.091,-0.065,2.89,-35.28
'AS974349                            ',37.7162,9.5540,146799.76,104.47,-48.06,'Planet','Giant',-21.28,35664,57.628,11.957,-2.656,1.64,290.32
'AS291151                            ',186.2314,40.3751,767577.80,109.34,58.25,'Galaxy','Main Sequence',-14.40,45400,32.339,1.985,-1.127,7.29,722.97
'AS142735                            ',173.0201,-20.9206,145953.09,121.17,-3.34,'Planet','Dwarf',8.95,36498,92.581,9.901,0.415,9.85,544.58
'AS242659                            ',163.9393,79.0253,571598.94,40.33,87.96,'Unknown','Dwarf',24.89,10891,59.564,7.105,0.352,8.79,528.82
'AS930691                            ',125.9291,-17.6466,300282.90,298.42,62.32,'Unknown','Unknown',19.24,37081,69.147,1.832,-2.433,1.64,606.68
'AS816750                            ',152.4830,88.6348,263358.14,269.00,-9.63,'Planet','Dwarf',-23.08,37996,50.924,12.720,0.761,1.90,-240.08
'AS727123                            ',56.2511,-17.5122,74191.64,47.76,84.24,'Star','Dwarf',15.83,46244,90.996,5.559,-2.610,6.16,922.57
'AS519159                            ',152.7040,59.1096,435861.06,153.46,64.41,'Galaxy','Dwarf',-13.70,6863,75.080,1.042,-1.778,0.98,-910.66
'AS647087                            ',72.7277,-56.6155,364971.98,86.01,-85.22,'Unknown','Main Sequence',10.50,5272,74.419,3.649,-1.005,2.17,-62.68
'AS357851                            ',186.4283,-82.5876,934440.17,225.36,-29.57,'Unknown','Giant',3.51,5808,57.391,5.463,-0.665,3.47,406.24
'AS352076                            ',165.0504,-21.4869,504256.28,179.35,-79.31,'Galaxy','Unknown',-16.68,44279,99.739,11.140,-1.773,5.38,860.15
'AS838025                            ',6.3337,-38.4173,327224.17,44.11,48.48,'Galaxy','Unknown',11.81,10254,90.705,10.644,0.680,0.34,753.97
'AS545129                            ',252.4046,-36.2870,440133.70,166.24,-76.67,'Planet','Unknown',23.19,5164,7.120,7.701,-1.417,4.53,903.04
'AS184101                            ',25.7369,27.2981,165315.46,59.86,44.79,'Star','Main Sequence',15.69,8119,83.261,11.810,0.209,7.79,448.49
'AS587485                            ',327.4781,37.7446,70497.62,129.03,-62.21,'Unknown','Dwarf',-24.75,37552,41.434,10.022,-0.416,4.18,263.92
'AS118013                            ',79.0537,55.8358,741441.58,344.02,50.17,'Galaxy','Main Sequence',0.25,25967,34.628,11.566,-0.503,8.05,-935.46
'AS233947                            ',351.5622,7.5498,128965.30,312.83,-68.29,'Unknown','Main Sequence',-6.97,2801,6.878,8.073,0.436,5.75,-403.82
'AS196418                            ',231.7222,-38.2462,373990.76,222.80,-50.56,'Star','Giant',-8.99,9450,50.642,10.786,0.246,5.30,-176.97
'AS212447                            ',280.4966,71.4701,416941.71,7.57,-82.04,'Planet','Giant',-15.15,40087,81.128,0.094,-0.768,1.16,496.09
'AS124580                            ',204.8053,67.7868,777285.38,283.81,-47.29,'Planet','Giant',21.16,32938,62.188,12.168,0.706,3.41,3.58
'AS328835                            ',10.2635,-10.5776,596969.23,140.30,84.12,'Planet','Dwarf',-14.56,31073,0.179,11.951,-1.988,7.26,985.83
'AS249041                            ',183.1727,50.0415,957103.70,307.28,85.19,'Galaxy','Dwarf',27.22,4301,91.712,12.165,-2.393,9.26,-961.48
'AS435124                            ',128.3975,38.1411,408608.04,198.42,-47.08,'Unknown','Main Sequence',24.41,47938,45.560,6.408,0.178,4.85,77.39
'AS159145                            ',6.7107,73.6410,190312.91,99.64,63.23,'Planet','Giant',3.12,30656,6.654,9.161,-1.398,9.77,492.03
'AS760761                            ',176.2608,-39.7843,137965.69,30.71,-84.90,'Star','Main Sequence',11.14,37888,23.326,13.668,-1.788,8.58,-434.67
'AS598797                            ',77.3509,85.2125,250843.81,191.08,67.95,'Galaxy','Unknown',-22.31,40317,92.109,13.367,-2.304,0.67,354.28
'AS268543                            ',92.4655,13.0988,674752.23,24.00,70.94,'Unknown','Dwarf',-10.36,28743,1.156,11.856,-2.077,7.69,916.30
'AS271874                            ',256.6549,-14.0864,652793.45,89.63,12.82,'Star','Giant',-14.91,48223,9.001,11.172,0.473,8.34,221.14
'AS107126                            ',265.0643,78.7229,358713.49,193.88,50.77,'Unknown','Dwarf',15.26,15979,61.726,2.073,-1.016,8.51,709.29
'AS822297                            ',188.3042,-77.2191,938457.70,58.57,-6.40,'Star','Dwarf',-21.41,46221,86.431,13.424,-2.553,4.37,769.96
'AS230545                            ',147.0609,78.0046,214568.01,248.55,39.57,'Unknown','Dwarf',13.27,35489,10.635,5.993,-0.078,8.71,-384.10
'AS629943                            ',66.2770,47.1442,82764.39,127.96,-15.88,'Unknown','Giant',19.14,27991,47.826,11.997,0.013,2.79,-826.64
'AS459527                            ',253.1832,-41.6110,277664.85,49.71,-57.39,'Star','Unknown',-4.24,8942,67.080,0.402,-2.521,4.14,767.75
'AS937165                            ',269.9502,67.3859,703963.29,110.78,37.33,'Unknown','Giant',29.47,38230,54.312,11.505,-1.213,8.88,495.06
'AS684452                            ',154.7386,16.4278,888643.64,256.22,8.44,'Star','Unknown',23.41,7226,47.104,12.442,0.403,1.45,-545.61
'AS465919                            ',236.7452,-17.5469,250810.48,337.28,79.88,'Galaxy','Dwarf',-16.98,28822,79.049,8.411,-0.485,4.20,473.74
'AS637685                            ',341.7801,-64.0180,624226.14,42.91,-66.06,'Unknown','Unknown',-26.35,35275,28.271,8.081,0.491,7.90,505.88
'AS300354                            ',229.8287,16.8112,990880.67,172.60,-40.84,'Star','Dwarf',29.38,2009,43.816,8.997,-1.458,1.58,632.08
'AS346351                            ',54.4394,2.7190,457515.47,101.57,-45.59,'Galaxy','Dwarf',-3.47,37004,33.446,0.327,-1.328,5.82,65.42
'AS494738                            ',85.0020,-34.2712,512114.54,61.58,-65.31,'Star','Dwarf',1.98,11336,82.215,0.746,0.740,6.03,215.22
'AS660019                            ',274.9022,25.5958,241432.08,280.11,55.01,'Star','Unknown',-8.00,8523,57.076,11.805,0.696,2.58,-248.88
'AS189405                            ',351.5425,89.3591,40135.47,334.85,48.87,'Galaxy','Unknown',-25.85,3392,37.483,12.774,-0.477,8.09,-32.90
'AS562205                            ',225.3215,-24.8937,932017.18,48.92,-54.36,'Galaxy','Dwarf',29.25,31032,5.836,4.306,0.348,7.23,258.85
'AS226091                            ',272.6944,-2.0662,231438.64,111.34,-24.26,'Unknown','Dwarf',1.00,26822,15.078,11.490,-2.914,3.63,585.60
'AS173899                            ',345.9858,1.8528,273434.87,204.69,-5.77,'Unknown','Main Sequence',6.09,25434,93.607,4.516,-1.874,0.22,210.70
'AS489325                            ',8.1954,66.3247,357201.67,322.48,-32.73,'Planet','Unknown',27.40,1880,83.776,0.580,-0.732,1.74,-112.17
'AS235744                            ',251.3386,-52.8044,114407.77,45.37,0.77,'Planet','Unknown',-10.42,11825,28.892,13.074,0.418,1.84,728.47
'AS240198                            ',250.2061,-87.8997,767514.85,82.32,-27.50,'Unknown','Unknown',24.86,27031,30.716,9.499,-2.591,7.57,653.15
'AS486803                            ',306.8045,-69.9363,548974.32,339.99,-45.18,'Galaxy','Dwarf',24.55,21573,8.236,1.466,-0.264,3.24,-275.87
'AS520564                            ',10.6072,25.4413,153973.32,292.62,25.58,'Galaxy','Giant',11.08,4501,43.679,11.979,-2.148,1.77,-896.90
'AS280420                            ',200.8526,-67.0559,828560.74,284.32,6.48,'Star','Giant',-20.96,42103,83.266,6.952,-2.777,5.15,388.19
'AS610200                            ',127.9349,62.5870,121733.85,297.07,-21.58,'Planet','Main Sequence',-11.68,25949,8.640,9.375,-1.151,0.45,834.06
'AS182397                            ',136.9687,-87.0218,261855.78,253.50,-54.72,'Unknown','Giant',23.83,3305,79.000,4.333,-2.853,7.09,-593.31
'AS628948                            ',246.4484,-55.1566,386508.77,305.78,42.27,'Unknown','Unknown',12.84,41465,74.821,8.213,-0.984,3.09,147.13
'AS840759                            ',274.6097,-71.4728,526910.25,38.64,-8.34,'Planet','Unknown',-13.89,28056,40.603,1.099,-2.996,9.45,-710.90
'AS238944                            ',69.8059,82.5455,84264.67,352.59,-60.46,'Star','Unknown',-19.85,22230,12.575,8.509,-0.128,4.66,-766.47
'AS839354                            ',82.9760,48.4445,325402.28,181.09,-6.64,'Unknown','Unknown',25.19,1722,18.232,13.311,-2.628,8.10,-519.42
'AS923293                            ',123.9078,29.8113,364945.28,111.47,-6.81,'Planet','Dwarf',19.60,22633,35.482,8.316,0.651,7.12,-95.97
'AS663141                            ',256.7415,5.8294,341932.14,339.17,32.74,'Planet','Dwarf',9.06,33877,78.358,12.736,-1.930,7.03,-565.61
'AS869993                            ',11.1319,-75.3862,192164.87,221.86,81.92,'Galaxy','Unknown',4.55,14086,26.804,1.633,-0.007,9.93,461.54
'AS904571                            ',328.3020,-50.6665,932815.94,209.87,-1.85,'Planet','Dwarf',-2.98,15043,91.449,4.355,-2.725,1.11,-451.43
'AS189393                            ',158.8426,-3.4856,675224.56,353.94,86.93,'Planet','Dwarf',-22.27,31987,63.959,4.487,-1.887,3.87,-852.80
'AS398521                            ',165.2394,-8.3411,598515.40,43.46,66.11,'Star','Unknown',-4.59,19233,32.228,11.152,-2.355,7.55,-413.85
'AS579691                            ',102.7977,81.1312,936573.53,296.77,-10.11,'Star','Dwarf',3.96,28773,81.176,1.880,-0.174,0.29,-983.03
'AS434512                            ',53.8209,-33.0711,594611.01,178.49,-76.77,'Star','Main Sequence',-15.96,3669,83.364,9.358,-2.020,0.71,-965.21
