'AS226091                            ',0.9160,0.4030,0.4350,0.6860,0.542,0.1790,0.56,0.830,1.0
'AS173899                            ',0.4010,0.3970,0.0810,-0.8700,0.387,0.1280,0.51,0.100,0.0
'AS489325                            ',0.2780,0.4340,0.2670,-0.0750,0.107,0.0470,0.02,0.432,0.5
'AS235744                            ',0.5640,0.3990,0.8800,0.2230,0.725,0.0770,0.85,0.380,0.4
'AS240198                            ',0.9820,0.1890,0.1560,-0.0960,0.856,0.5350,0.02,0.326,0.5
'AS486803                            ',0.5220,0.0560,0.1650,0.8510,0.95,0.8420,0.40,0.033,0.1
'AS520564                            ',0.5800,0.7600,0.9400,0.2360,0.838,0.7320,0.97,0.840,0.2
'AS280420                            ',0.1000,0.7090,0.0630,-0.1030,0.452,0.9040,0.98,0.717,0.9
'AS610200                            ',0.6480,0.4880,0.7650,-0.2320,0.139,0.0260,0.02,0.322,0.8
'AS182397                            ',0.2270,0.7820,0.7860,-0.3450,0.046,0.3330,0.30,0.264,0.1
'AS628948                            ',0.1710,0.0250,0.7830,-0.1450,0.379,0.5230,0.53,0.964,0.3
'AS840759                            ',0.3500,0.2530,0.3430,0.0360,0.274,0.6800,0.54,0.368,0.4
'AS238944                            ',0.7230,0.1330,0.8800,0.0490,0.869,0.2830,0.73,0.586,0.5
'AS839354                            ',0.4550,0.2140,0.7900,-0.4170,0.814,0.7120,0.60,0.006,0.8
'AS923293                            ',0.0140,0.3300,0.3330,-0.1170,0.703,0.1510,0.02,0.767,0.3
'AS663141                            ',0.1090,0.1790,0.6130,-0.2420,0.943,0.2370,0.69,0.977,0.9
'AS869993                            ',0.1200,0.6390,0.9980,0.7420,0.526,0.0810,0.73,0.900,0.5
'AS904571                            ',0.7840,0.8590,0.7470,0.1470,0.187,0.6040,0.21,0.231,0.5
'AS189393                            ',0.0490,0.2730,0.1890,-0.5580,0.949,0.2550,0.76,0.827,0.2
'AS398521                            ',0.2270,0.7260,0.3540,0.0960,0.756,0.4040,0.16,0.280,0.0
'AS579691                            ',0.0490,0.4340,0.5280,-0.3960,0.893,0.3150,0.47,0.779,0.7
'AS434512                            ',0.9600,0.8000,0.8440,-0.4180,0.041,0.5630,0.67,0.396,0.1
'AS729617                            ',0.2400,0.5080,0.1120,-0.4660,0.567,0.7490,0.15,0.372,0.2
'AS684539                            ',0.0510,0.8070,0.4190,-0.0820,0.139,0.7030,0.03,0.775,0.4
'AS245329                            ',0.9290,0.1370,0.9060,0.0700,0.438,0.7760,0.64,0.188,0.6
'AS971150                            ',0.6160,0.0650,0.8950,0.3490,0.217,0.1980,0.07,0.175,0.8
'AS808285                            ',0.9900,0.0110,0.1340,-0.4760,0.571,0.8920,0.86,0.613,0.6
'AS943349                            ',0.5520,0.8400,0.7290,-0.1050,0.996,0.0930,0.74,0.098,0.3
'AS606887                            ',0.4910,0.9760,0.0540,0.6620,0.134,0.2610,0.60,0.197,0.3
'AS949362                            ',0.5460,0.0160,0.8170,0.0260,0.84,0.1660,0.44,0.370,0.3
'AS204754                            ',0.9630,0.5910,0.4000,0.6750,0.807,0.4060,0.54,0.759,0.6
'AS660196                            ',0.3580,0.2640,0.7640,0.7600,0.732,0.2740,0.67,0.807,0.6
'AS264569                            ',0.8450,0.7870,0.5760,0.7800,0.432,0.6870,0.50,0.855,0.4
'AS635260                            ',0.6640,0.0700,0.5550,-0.9030,0.543,0.9860,0.68,0.056,0.6
'AS223113                            ',0.7920,0.0060,0.9970,0.7230,0.939,0.6900,0.38,0.856,0.7
'AS235569                            ',0.1350,0.5530,0.2330,0.0600,0.103,0.9870,0.10,0.667,0.6
'AS140682                            ',0.4850,0.6290,0.4060,0.7810,0.887,0.4700,0.70,0.296,0.6
'AS934319                            ',0.6640,0.4270,0.5300,-0.2790,0.095,0.0130,0.18,0.629,1.0
'AS650717                            ',0.1550,0.0310,0.8640,0.6230,0.923,0.4540,0.57,0.743,0.7
'AS591201                            ',0.2670,0.0030,0.3930,0.8830,0.241,0.8390,0.29,0.782,0.5
'AS737693                            ',0.6400,0.1180,0.0780,-0.5410,0.897,0.5790,0.29,0.445,0.9
'AS391968                            ',0.8800,0.3390,0.5700,-0.3900,0.814,0.0280,0.36,0.379,0.9
'AS543500                            ',0.1140,0.4520,0.9600,-0.4240,0.016,0.9960,0.59,0.287,1.0
'AS438101                            ',0.2250,0.5470,0.8410,-0.5170,0.775,0.4850,0.44,0.852,0.1
'AS325540                            ',0.6620,0.7930,0.5300,-0.8890,0.004,0.6610,0.31,0.329,0.6
'AS982697                            ',0.7560,0.0880,0.0840,0.8610,0.673,0.2770,0.47,0.449,0.1
'AS170632                            ',0.9050,0.1230,0.7000,-0.9640,0.911,0.2660,0.86,0.386,0.2
'AS759283                            ',0.7300,0.4830,0.6390,-0.7070,0.674,0.4730,0.36,0.280,0.6
'AS174936                            ',0.8660,0.1390,0.1860,0.6870,0.924,0.1160,0.91,0.942,0.7
'AS506389                            ',0.6010,0.3890,0.2460,-0.6510,0.639,0.1430,0.73,0.937,0.9
'AS325177                            ',0.4340,0.8910,0.8390,-0.3020,0.82,0.2270,0.07,0.220,0.9
'AS716290                            ',0.4670,0.4630,0.6490,-0.0650,0.362,0.5270,0.73,0.016,0.4
'AS774440                            ',0.0150,0.4540,0.9200,-0.8000,0.083,0.6920,0.44,0.473,0.3
'AS373308                            ',0.5400,0.0020,0.8040,0.2590,0.929,0.3140,0.63,0.296,0.7
'AS519751                            ',0.0690,0.9320,0.1460,-0.5160,0.252,0.0710,1.00,0.521,0.7
'AS978360                            ',0.9320,0.4980,0.3040,-0.8690,0.552,0.2430,0.37,0.100,0.8
'AS316196                            ',0.8990,0.7590,0.7290,0.7480,0.11,0.7700,0.02,0.197,0.6
'AS853116                            ',0.8170,0.4460,0.7640,-0.1790,0.942,0.5330,0.49,0.965,0.6
'AS875431                            ',0.2460,0.2970,0.5620,-0.2790,0.178,0.7980,0.19,0.380,0.4
'AS940842                            ',0.1870,0.7350,0.4570,0.7480,0.918,0.2620,0.93,0.076,0.5
'AS658244                            ',0.8790,0.2430,0.7930,-0.8820,0.282,0.7300,0.34,0.981,0.1
'AS223297                            ',0.7370,0.3520,0.9860,-0.6200,0.726,0.6210,0.99,0.992,0.6
'AS396932                            ',0.1700,0.0020,0.3070,0.4880,0.924,0.0070,0.90,0.097,0.9
'AS495004                            ',0.4590,0.4950,0.0120,-0.2320,0.051,0.6250,0.02,0.768,1.0
'AS315734                            ',0.1900,0.2910,0.5910,-0.4290,0.141,0.5010,0.41,0.295,0.9
'AS211850                            ',0.0740,0.8110,0.1340,0.1770,0.478,0.4310,0.34,0.297,0.9
'AS108584                            ',0.6860,0.3860,0.7240,-0.4080,0.469,0.9450,0.35,0.712,1.0
'AS257194                            ',0.7970,0.1450,0.6220,-0.5250,0.465,0.0190,0.04,0.280,0.6
'AS725762                            ',0.4410,0.4920,0.7740,-0.4870,0.456,0.7980,0.30,0.288,0.1
'AS536647                            ',0.4330,0.0240,0.7120,-0.1750,0.312,0.0230,0.55,0.641,0.0
'AS552108                            ',0.2420,0.3560,0.0210,-0.2910,0.463,0.7930,0.72,0.316,0.1
'AS143993                            ',0.2430,0.3360,0.4550,0.7330,0.472,0.2360,0.07,0.189,0.6
'AS546573                            ',0.6030,0.3310,0.0550,0.2350,0.609,0.7210,0.87,0.041,0.9
'AS754075                            ',0.7510,0.0540,0.3540,0.9680,0.413,0.3280,0.88,0.078,0.6
'AS161793                            ',0.8920,0.7990,0.4340,-0.9710,0.987,0.3380,0.88,0.593,0.8
'AS448438                            ',0.5550,0.2600,0.7840,-0.9020,0.968,0.7270,0.51,0.192,0.5
'AS874183                            ',0.4560,0.4010,0.7970,-0.1950,0.171,0.6610,0.50,0.580,0.7
'AS418344                            ',1.0000,0.6840,0.1220,0.3620,0.463,0.3280,0.83,0.550,0.8
'AS994005                            ',0.9020,0.9810,0.2540,-0.0080,0.832,0.6110,0.77,0.088,0.7
'AS760584                            ',0.5690,0.0630,0.9630,0.7840,0.287,0.4880,0.54,0.480,0.4
'AS323712                            ',0.8760,0.6590,0.4560,0.1900,0.551,0.8230,0.43,0.585,1.0
'AS622259                            ',0.3700,0.2900,0.0190,0.6470,0.266,0.7680,0.63,0.006,0.3
'AS756611                            ',0.4250,0.0280,0.3430,-0.8880,0.297,0.8190,0.10,0.131,0.5
'AS684631                            ',0.2410,0.1120,0.0320,0.6140,0.952,0.8690,0.17,0.704,0.8
'AS673580                            ',0.7620,0.3920,0.2040,0.6930,0.857,0.1920,0.74,0.064,0.2
'AS274578                            ',0.4900,0.9320,0.5380,-0.6820,0.008,0.5970,0.37,0.628,0.6
'AS170112                            ',0.9410,0.6720,0.3950,-0.8170,0.243,0.8080,0.88,0.430,0.5
'AS452014                            ',0.1420,0.4190,0.8340,0.3650,0.178,0.1000,0.33,0.222,0.4
'AS361521                            ',0.3990,0.1530,0.6330,0.5350,0.723,0.6970,0.94,0.928,0.1
'AS538644                            ',0.0220,0.7050,0.6740,-0.5230,0.008,0.0330,0.17,0.019,0.5
'AS613773                            ',0.3060,0.2250,0.7640,0.1660,0.142,0.9700,0.99,0.203,0.4
'AS752028                            ',0.3300,0.8980,0.5400,0.8760,0.277,0.6700,0.98,0.827,0.1
'AS276871                            ',0.0380,0.8510,0.1560,-0.8300,0.281,0.1590,0.12,0.389,0.8
'AS158899                            ',0.8240,0.8120,0.6280,-0.9800,0.623,0.8850,0.05,0.641,0.2
'AS708756                            ',0.9930,0.6320,0.6220,0.5680,0.31,0.8390,0.69,0.396,0.5
'AS796942                            ',0.2350,0.3110,0.4700,0.7480,0.424,0.8390,0.69,0.727,0.9
'AS926668                            ',0.0250,0.1170,0.0370,0.0880,0.233,0.8210,0.34,0.358,1.0
'AS228040                            ',0.6670,0.8000,0.2800,-0.5320,0.89,0.4440,0.50,0.582,0.3
'AS432439                            ',0.4160,0.1690,0.0750,0.2130,0.383,0.0500,0.21,0.740,0.4
'AS457215                            ',0.2550,0.9090,0.0910,0.4330,0.671,0.0740,0.04,0.786,1.0
'AS554589                            ',0.4720,0.6320,0.9620,0.1600,0.871,0.4530,0.50,0.670,1.0
'AS644804                            ',0.4210,0.3420,0.6050,0.0730,0.548,0.7740,0.02,0.157,0.5
'AS509900                            ',0.2460,0.5300,0.0230,-0.5080,0.918,0.1100,0.13,0.557,0.0
'AS837309                            ',0.0320,0.4130,0.4350,0.0690,0.03,0.4730,0.31,0.940,0.4
'AS399783                            ',0.3630,0.3320,0.3430,0.4790,0.916,0.4850,0.39,0.382,0.5
'AS165230                            ',0.9280,0.1910,0.0690,0.2080,0.783,0.8820,0.99,0.704,0.0
'AS211504                            ',0.7970,0.9110,0.0720,-0.7390,0.662,0.1440,0.08,0.911,0.3
'AS514954                            ',0.6380,0.6910,0.0440,0.1590,0.602,0.8360,0.35,0.301,0.5
'AS486093                            ',0.5940,0.7960,0.2790,0.2210,0.037,0.0070,0.39,0.183,0.1
'AS399216                            ',0.2410,0.0060,0.2540,0.4410,0.145,0.8700,0.95,0.419,0.0
'AS398673                            ',0.7330,0.3350,0.1950,0.3710,0.008,0.4290,0.20,0.586,0.6
'AS902612                            ',0.6470,0.7700,0.1030,-0.3240,0.031,0.4910,0.13,0.463,0.1
'AS136895                            ',0.7870,0.9960,0.5560,-0.2070,0.907,0.6190,0.20,0.687,0.7
'AS279470                            ',0.6800,0.6490,0.8440,-0.8090,0.834,0.9690,0.42,0.945,0.9
'AS257781                            ',0.1220,0.1270,0.3960,-0.4070,0.645,0.6410,0.25,0.242,0.2
'AS861120                            ',0.0170,0.2370,0.6200,-0.0850,0.867,0.5100,0.19,0.603,0.7
'AS928466                            ',0.5820,0.5790,0.4610,0.3090,0.972,0.7800,0.12,0.093,0.4
'AS371838                            ',0.0610,0.6720,0.8580,-0.1980,0.398,0.2820,0.26,0.867,0.4
'AS626179                            ',0.2990,0.3670,0.7790,-0.2580,0.987,0.7630,0.70,0.065,0.9
'AS966303                            ',0.9870,0.7410,0.6410,0.4290,0.774,0.7130,0.72,0.162,0.0
'AS448618                            ',0.3190,0.1270,0.9890,-0.4050,0.819,0.4850,0.22,0.614,0.1
'AS495009                            ',0.8350,0.9220,0.9960,-0.6640,0.011,0.6150,0.47,0.260,0.8
'AS598872                            ',0.3280,0.6550,0.7510,0.4470,0.307,0.1340,0.32,0.059,0.2
'AS451694                            ',0.2790,0.5700,0.2970,-0.6290,0.91,0.5070,0.08,0.198,0.8
'AS209102                            ',0.9790,0.0370,0.2420,0.8990,0.227,0.4740,0.96,0.363,0.4
'AS688192                            ',0.5830,0.2220,0.4100,-0.7290,0.166,0.7070,0.20,0.486,0.4
'AS230323                            ',0.7770,0.1030,0.1530,-0.8750,0.028,0.5880,0.28,0.197,0.7
'AS501344                            ',0.9080,0.2980,0.0730,-0.4240,0.505,0.7510,0.15,0.712,0.7
'AS134295                            ',0.9260,0.3640,0.4420,-0.3600,0.504,0.8680,0.62,0.367,0.6
'AS508986                            ',0.3750,0.9410,0.6780,0.2710,0.586,0.7060,0.77,0.577,0.9
'AS756095                            ',0.5010,0.0030,0.4380,0.0990,0.051,0.9090,0.96,0.651,0.4
'AS976795                            ',0.7940,0.0910,0.3130,-0.6380,0.919,0.7960,0.97,0.799,0.6
'AS300819                            ',0.4900,0.8290,0.0820,0.1830,0.114,0.6660,0.01,0.766,0.7
'AS105686                            ',0.8300,0.6420,0.2460,-0.9360,0.984,0.9330,0.75,0.975,0.2
'AS291682                            ',0.6350,0.2470,0.9450,-0.6450,0.344,0.3480,0.33,0.911,0.2
'AS269543                            ',0.0500,0.0390,0.0510,-0.0330,0.161,0.3140,0.85,0.214,0.8
'AS517402                            ',0.2300,0.1530,0.4060,-0.0230,0.933,0.8350,0.75,0.451,0.8
'AS103055                            ',0.0750,0.3530,0.8220,0.6280,0.093,0.5180,0.98,0.462,0.2
'AS401692                            ',0.4760,0.4810,0.8420,0.2300,0.604,0.3660,0.96,0.030,0.8
'AS765251                            ',0.7280,0.2180,0.9720,-0.2470,1.0,0.8270,0.88,0.059,0.8
'AS398025                            ',0.1150,0.7870,0.5910,-0.8950,0.266,0.0550,0.10,0.824,0.5
'AS550879                            ',0.3260,0.0100,0.4630,0.6300,0.986,0.0840,0.90,0.340,0.1
'AS636468                            ',0.7410,0.2970,0.6780,0.0010,0.452,0.6850,0.11,0.184,0.1
'AS485373                            ',0.0190,0.4070,0.8750,-0.0780,0.57,0.6150,0.34,0.034,0.3
'AS863177                            ',0.5920,0.2120,0.4500,-0.1580,0.989,0.6880,0.56,0.730,0.5
'AS352386                            ',0.7540,0.6270,0.6300,-0.2010,0.023,0.4950,0.11,0.632,0.7
'AS827589                            ',0.4680,0.6840,0.1720,0.0610,0.827,0.5180,0.64,0.793,0.2
'AS717218                            ',0.7250,0.7860,0.7080,0.5140,0.771,0.4430,0.89,0.698,0.8
'AS717849                            ',0.5330,0.1360,0.6270,0.1000,0.532,0.7050,0.36,0.173,0.3
'AS337786                            ',0.9980,0.4430,0.7960,-0.9970,0.621,0.6350,0.07,0.415,0.4
'AS373731                            ',0.2670,0.4230,0.1790,0.7410,0.374,0.0620,0.52,0.490,0.3
'AS690243                            ',0.9660,0.9110,0.0920,0.9690,0.222,0.2540,0.72,0.255,0.4
'AS374451                            ',0.1570,0.6150,0.5130,-0.7530,0.976,0.4900,0.53,0.775,0.9
'AS479140                            ',0.2480,0.6640,0.9720,0.9190,0.693,0.1380,0.22,0.467,0.3
'AS155792                            ',0.3990,0.1000,0.7750,0.8960,0.318,0.7840,0.59,0.284,0.9
'AS202027                            ',0.7650,0.1730,0.7380,-0.2220,0.873,0.2650,0.04,0.055,0.5
'AS575944                            ',0.0600,0.4560,0.3070,0.8570,0.893,0.0470,0.70,0.065,0.2
'AS360107                            ',0.9220,0.8890,0.1380,0.7240,0.231,0.8540,0.86,0.768,0.2
'AS691966                            ',0.6500,0.3050,0.0370,0.9370,0.034,0.9800,0.34,0.105,0.9
'AS645219                            ',0.0680,0.4600,0.9920,-0.6430,0.545,0.3740,0.03,0.123,0.4
'AS707994                            ',0.9420,0.4480,0.9490,-0.5650,0.797,0.1900,0.38,0.216,0.8
'AS402639                            ',0.4840,0.2100,0.2680,0.9060,0.854,0.2490,0.47,0.396,0.0
'AS742170                            ',0.7850,0.6260,0.1230,0.0070,0.236,0.5150,0.25,0.437,0.0
'AS449999                            ',0.3810,0.4950,0.7000,-0.2540,0.959,0.9080,0.52,0.214,0.7
'AS804205                            ',0.1170,0.5250,0.2250,0.6520,0.977,0.8770,0.39,0.639,0.6
'AS855524                            ',0.4150,0.1220,0.3400,-0.3710,0.241,0.7270,0.60,0.616,0.2
'AS577452                            ',0.3920,0.4150,0.0120,0.9220,0.779,0.9020,0.69,0.401,0.2
'AS824268                            ',0.7940,0.6180,0.2620,0.5730,0.993,0.6070,0.33,0.350,0.6
'AS329871                            ',0.4730,0.5520,0.4620,0.5060,0.834,0.6010,0.31,0.694,0.3
'AS486568                            ',0.7020,0.8480,0.2790,0.3050,0.651,0.6020,0.99,0.157,0.2
'AS553690                            ',0.5910,0.5510,0.0450,0.9780,0.173,0.3890,0.30,0.159,1.0
'AS662720                            ',0.9980,0.2970,0.3860,0.4170,0.084,0.0300,0.57,0.507,0.7
'AS685623                            ',0.3310,0.4400,0.7090,0.6130,0.298,0.7530,0.89,0.593,0.5
'AS271913                            ',0.9220,0.8100,0.0310,-0.7350,0.666,0.2320,0.79,0.490,0.9
'AS115588                            ',0.6470,0.4310,0.2120,0.2060,0.389,0.0780,0.93,0.392,0.3
'AS953351                            ',0.7120,0.9930,0.1070,0.2560,0.277,0.2140,0.49,0.634,0.5
'AS230394                            ',0.1130,0.8570,0.7680,-0.3790,0.625,0.6130,0.76,0.794,0.8
'AS198292                            ',0.3450,0.7980,0.2170,0.8850,0.928,0.6730,0.59,0.820,0.1
'AS991366                            ',0.7120,0.9860,0.0130,-0.3660,0.256,0.3720,0.54,0.362,0.5
'AS354750                            ',0.9310,0.4410,0.3570,0.5490,0.876,0.6440,0.23,0.091,0.7
'AS128267                            ',0.2330,0.9460,0.5160,-0.4560,0.406,0.4980,0.14,0.804,0.1
'AS958734                            ',0.6390,0.0420,0.3690,-0.1230,0.658,0.8360,0.32,0.363,0.1
'AS258001                            ',0.1440,0.5030,0.3230,0.9160,0.945,0.7110,0.87,0.727,0.1
'AS297752                            ',0.1920,0.5290,0.6410,0.5180,0.707,0.4330,0.86,0.824,0.2
'AS760813                            ',0.5610,0.4480,0.3830,0.7810,0.078,0.9500,0.74,0.572,0.2
'AS373278                            ',0.9670,0.3040,0.1540,-0.9080,0.62,0.1490,0.74,0.678,0.2
'AS669294                            ',0.2950,0.0580,0.8810,-0.1830,0.749,0.7920,0.72,0.088,0.1
'AS541485                            ',0.1580,0.7700,0.5970,0.9330,0.277,0.9320,0.09,0.629,0.9
'AS177712                            ',0.0440,0.9100,0.2450,0.7480,0.734,0.2800,0.07,0.010,1.0
'AS677103                            ',0.4750,0.4540,0.3390,-0.5900,0.801,0.5540,0.17,0.837,0.8
'AS222737                            ',0.4380,0.2400,0.6780,-0.3300,0.627,0.3190,0.51,0.607,0.5
'AS802265                            ',0.6730,0.5300,0.1570,0.6560,0.323,0.4110,0.21,0.706,0.0
'AS516294                            ',0.8140,0.2290,0.8140,-0.4400,0.078,0.0540,0.06,0.363,0.2
'AS833027                            ',0.1560,0.8310,0.1190,-0.3550,0.872,0.1780,0.97,0.092,0.2
'AS104491                            ',0.3640,0.9050,0.3570,0.1570,0.092,0.0910,0.69,0.345,0.4
'AS175098                            ',0.9180,0.1210,0.0570,-0.2490,0.25,0.0770,0.04,0.635,0.6
'AS911807                            ',0.1980,0.2430,0.5600,-0.6140,0.089,0.5220,0.74,0.210,0.6
'AS435816                            ',0.3830,0.4780,0.0620,-0.9690,0.599,0.3320,0.43,0.393,0.1
'AS300296                            ',0.1250,0.7300,0.2280,0.0670,0.034,0.3370,0.15,0.352,0.2
'AS575364                            ',0.5140,0.5970,0.4550,0.0220,0.978,0.6540,0.11,0.647,0.3
'AS818505                            ',0.9270,0.2250,0.6670,0.7880,0.011,0.4200,0.13,0.711,0.4
'AS962511                            ',0.4220,0.1550,0.3510,-0.7330,0.514,0.2200,0.24,0.697,0.5
'AS511898                            ',0.3070,0.1230,0.1010,0.9600,0.014,0.9320,0.49,0.517,0.8
'AS897839                            ',0.4130,0.2630,0.2280,0.5340,0.872,0.8850,0.15,0.771,0.9
'AS887795                            ',0.1660,0.6370,0.0460,-0.9770,0.308,0.3140,0.29,0.358,0.8
'AS749004                            ',0.0630,0.5870,0.1590,-0.0230,0.902,0.0920,0.27,0.165,0.8
'AS833942                            ',0.5780,0.6080,0.1660,-0.7380,0.632,0.5090,0.58,0.580,0.5
'AS802936                            ',0.8580,0.3540,0.4350,0.2490,0.272,0.4490,0.13,0.203,0.1
'AS985898                            ',0.4000,0.4490,0.4940,-0.7010,0.309,0.6900,0.38,0.543,0.2
'AS358589                            ',0.7570,0.3280,0.9150,-0.6690,0.856,0.1740,0.41,0.582,0.7
'AS609210                            ',0.2760,0.8040,0.1970,0.2960,0.798,0.9260,0.03,0.656,0.2
'AS277019                            ',0.9630,0.3840,0.0780,-0.5220,0.617,0.1130,0.77,0.567,0.2
'AS265033                            ',0.0720,0.3090,0.8610,-0.6360,0.962,0.2800,0.73,0.440,0.4
'AS747267                            ',0.0100,0.1810,0.7550,0.2330,0.598,0.2180,0.76,0.746,0.7
'AS117025                            ',0.5170,0.9940,0.0830,-0.9020,0.285,0.7690,0.63,0.348,0.7
'AS234077                            ',0.4450,0.0710,0.4680,0.5360,0.612,0.1130,0.30,0.984,0.2
'AS412515                            ',0.1940,0.4170,0.9090,-0.7510,0.132,0.5480,0.65,0.212,0.4
'AS860463                            ',0.8030,0.4040,0.2890,-0.7950,0.746,0.0810,0.24,0.083,0.7
'AS536528                            ',0.0180,0.9130,0.9340,0.6360,0.898,0.1770,0.65,0.196,0.7
'AS750912                            ',0.1540,0.0490,0.0870,0.4280,0.282,0.9190,0.64,0.561,0.4
'AS577310                            ',0.1460,0.6550,0.2870,0.9890,0.13,0.8050,0.40,0.465,0.2
'AS628789                            ',0.3000,0.4120,0.7580,-0.0670,0.113,0.0580,0.30,0.537,0.3
'AS479609                            ',0.2500,0.7980,0.2650,0.1010,0.52,0.9990,0.25,0.947,0.5
'AS656567                            ',0.9790,0.6820,0.7090,0.5400,0.321,0.7170,0.95,0.504,0.8
'AS184920                            ',0.0620,0.0750,0.1130,0.8100,0.084,0.3490,0.73,0.539,0.5
'AS603886                            ',0.1250,0.5010,0.5600,0.8260,0.196,0.1200,0.93,0.311,0.6
'AS524089                            ',0.3220,0.2770,0.5370,0.7420,0.231,0.0510,0.29,0.062,0.7
'AS906358                            ',0.3200,0.5250,0.3670,0.7820,0.405,0.7180,0.06,0.847,0.7
'AS979289                            ',0.0290,0.8370,0.1960,0.2600,0.124,0.5100,0.02,0.679,0.3
'AS946883                            ',0.9880,0.9940,0.2890,-0.6440,0.055,0.9900,0.84,0.791,0.9
'AS175467                            ',0.9630,0.2600,0.7120,-0.0090,0.196,0.7010,0.91,0.727,0.8
'AS121359                            ',0.9600,0.9590,0.7200,0.8190,0.078,0.7310,0.02,0.606,0.7
'AS468234                            ',0.3180,0.6990,0.7520,-0.0790,0.656,0.4550,0.16,0.540,0.4
'AS471883                            ',0.2730,0.6450,0.1260,-0.2600,0.776,0.0720,0.66,0.089,1.0
'AS452126                            ',0.1690,0.7240,0.8020,0.0230,0.298,0.3070,0.30,1.000,0.8
'AS356251                            ',0.5850,0.1690,0.7780,-0.4640,0.606,0.7980,0.55,0.912,0.9
'AS229375                            ',0.0500,0.1420,0.2870,0.2290,0.084,0.0530,0.49,0.417,0.2
'AS437928                            ',0.5030,0.6070,0.9260,0.4290,0.099,0.9260,0.38,0.872,0.3
'AS715125                            ',0.4590,0.2730,0.2960,-0.2050,0.688,0.4960,0.67,0.382,0.5
'AS364628                            ',0.5430,0.9980,0.7370,0.0580,0.301,0.1800,0.46,0.789,0.5
'AS394496                            ',0.7170,0.3040,0.4330,0.3020,0.584,0.6840,0.30,0.457,1.0
'AS265471                            ',0.3110,0.6860,0.4450,0.6460,0.361,0.4470,0.53,0.345,0.9
'AS127963                            ',0.4870,0.7130,0.6760,-0.6320,0.131,0.1420,0.54,0.510,0.5
'AS664358                            ',0.0910,0.3950,0.3290,-0.3890,0.298,0.8300,0.44,0.952,0.4
'AS864456                            ',0.3830,0.6560,0.5120,0.1960,0.231,0.7190,0.42,0.331,0.4
'AS767527                            ',0.1170,0.2500,0.1690,0.5600,0.919,0.7320,0.72,0.253,0.5
'AS157152                            ',0.3330,0.5510,0.5490,0.4460,0.844,0.7080,0.65,0.483,0.7
'AS447279                            ',0.8960,0.2210,0.6140,0.5380,0.547,0.4350,0.09,0.613,0.7
'AS100974                            ',0.7020,0.6880,0.6310,-0.7780,0.413,0.0480,0.20,0.898,0.1
'AS540078                            ',0.2350,0.4220,0.0100,0.7070,0.359,0.7390,0.53,0.074,0.5
'AS229261                            ',0.4060,0.4380,0.0100,-0.1120,0.323,0.8310,0.09,0.383,0.0
'AS495354                            ',0.9110,0.5240,0.0640,-0.0950,0.759,0.8580,0.91,0.882,0.2
'AS573241                            ',0.8290,0.4790,0.3170,-0.3280,0.723,0.7380,0.02,0.943,0.6
'AS877123                            ',0.3600,0.3900,0.0110,-0.0900,0.053,0.5500,0.76,0.894,0.8
'AS171400                            ',0.7760,0.9750,0.0220,-0.0760,0.247,0.1160,0.24,0.800,0.1
'AS924739                            ',0.7660,0.5640,0.2770,-0.5100,0.676,0.5410,0.89,0.834,0.8
'AS291203                            ',0.1630,0.2540,0.1790,-0.2090,0.652,0.2030,0.76,0.315,0.2
'AS341095                            ',0.4250,0.6150,0.9660,-0.1550,0.899,0.7220,0.35,0.818,0.1
'AS722688                            ',0.9690,0.2610,0.8150,0.3290,0.972,0.0730,0.16,0.286,0.2
'AS300052                            ',0.7730,0.1510,0.9190,-0.1880,0.11,0.9870,0.57,0.179,0.0
'AS818378                            ',0.4410,0.9870,0.3790,-0.9620,0.397,0.0010,0.10,0.260,0.6
'AS955727                            ',0.6440,0.1710,0.0970,0.4560,0.761,0.2560,0.33,0.711,0.9
'AS354036                            ',0.7420,0.3980,0.9490,0.6880,0.097,0.8110,0.26,0.477,0.3
'AS727732                            ',0.7770,0.6160,0.5600,0.5060,0.215,0.9160,0.42,0.837,0.0
'AS984781                            ',0.6960,0.4900,0.5700,0.3560,0.135,0.7580,0.71,0.873,1.0
'AS990456                            ',0.6390,0.9780,0.1080,0.4550,0.758,0.5300,0.01,0.021,0.9
'AS804623                            ',0.4750,0.6770,0.0790,0.4280,0.415,0.7700,0.57,0.218,0.2
'AS380147                            ',0.5930,0.9690,0.9760,-0.8000,0.169,0.6480,0.21,0.111,0.3
'AS817195                            ',0.8540,0.3240,0.2630,0.7780,0.165,0.2440,0.19,0.151,0.4
'AS539870                            ',0.6990,0.6940,0.6350,0.2870,0.407,0.8310,0.14,0.229,0.7
'AS203995                            ',0.7890,0.7470,0.3670,0.4160,0.406,0.2680,0.84,0.543,0.2
'AS348340                            ',0.6060,0.1870,0.9310,-0.2150,0.522,0.2730,0.47,0.641,0.3
'AS670103                            ',0.0480,0.2560,0.0700,-0.4720,0.382,0.2990,0.79,0.872,0.3
'AS737142                            ',0.0090,0.5300,0.7600,-0.9220,0.331,0.9980,0.25,0.944,0.6
'AS516140                            ',0.8100,0.6550,0.9730,0.6280,0.511,0.0770,0.62,0.127,0.8
'AS143417                            ',0.9170,0.0630,0.8410,0.9860,0.958,0.5730,0.32,0.210,0.3
'AS580561                            ',0.4740,0.1460,0.6120,0.1870,0.997,0.0240,0.65,0.739,0.2
