'CASE_UTTY1','IT757107','Missing','Full','Complete','Inquiry',0,'A',92.2900,'Critical','High','Investigation','Daily','2025-01-30','2025-02-23','Enhanced','Primary','Automated',0.27,0.9030,'ABHV_6GNJU'
'CASE_881F8','IT445515','Current','Full','Complete','Warning',1,'D',91.9300,'Medium','Low','Investigation','Monthly','2025-02-11','2025-03-05','Intensive','Multiple','Manual',0.08,0.5060,'ABHV_VLJYU'
'CASE_5ENJ8','IT437252','Delayed','Partial','Late','Warning',0,'D',99.2700,'High','High','Investigation','Monthly','2025-02-17','2025-03-15','Intensive','Secondary','Manual',0.15,0.7460,'ABHV_ES6A5'
'CASE_NCLZ1','IT917482','Missing','Non-compliant','Complete','Warning',0,'A',21.8000,'Critical','High','Investigation','Daily','2025-02-06','2025-02-23','Intensive','Secondary','Automated',0.01,0.6760,'ABHV_089LJ'
'CASE_QPNMS','IT786827','Delayed','Non-compliant','Incomplete','Inquiry',0,'A',0.5700,'Critical','Low','Investigation','Daily','2025-02-15','2025-03-18','Enhanced','Multiple','Automated',0.24,0.8080,'ABHV_AOXUL'
'CASE_P19H2','IT909652','Delayed','Non-compliant','Late','Warning',2,'C',21.9500,'Low','Low','Monitoring','Monthly','2025-01-28','2025-03-06','Enhanced','Multiple','Hybrid',0.27,0.7850,'ABHV_XS122'
'CASE_KI767','IT890012','Delayed','Full','Incomplete','Warning',3,'D',66.9000,'Critical','Low','Investigation','Monthly','2025-02-04','2025-03-02','Intensive','Primary','Manual',0.23,0.5520,'ABHV_2Z70F'
'CASE_XHVT5','IT840572','Missing','Full','Incomplete','Inquiry',5,'B',96.6700,'Critical','Medium','Investigation','Weekly','2025-02-08','2025-02-25','Standard','Multiple','Automated',0.18,0.6230,'ABHV_8KJGT'
'CASE_H5MCP','IT366409','Delayed','Partial','Complete','Warning',4,'C',5.8400,'High','Low','Investigation','Daily','2025-02-15','2025-03-06','Intensive','Primary','Hybrid',0.04,0.9960,'ABHV_LCV13'
'CASE_IWBR0','IT787082','Current','Non-compliant','Incomplete','Warning',3,'B',68.6100,'Critical','High','Closed','Weekly','2025-02-12','2025-03-02','Enhanced','Primary','Automated',0.22,0.9580,'ABHV_QEMY9'
'CASE_SL8SO','IT238849','Current','Non-compliant','Complete','Warning',0,'B',69.6900,'Medium','Low','Investigation','Daily','2025-02-08','2025-03-08','Enhanced','Secondary','Automated',0.11,0.5480,'ABHV_L1S2L'
'CASE_FRHWM','IT378428','Delayed','Partial','Incomplete','Inquiry',0,'B',36.1600,'Low','High','Monitoring','Weekly','2025-02-15','2025-03-14','Intensive','Secondary','Manual',0.22,0.5830,'ABHV_3D14N'
'CASE_L4Y3Q','IT574219','Current','Non-compliant','Incomplete','Inquiry',4,'C',79.1100,'High','High','Monitoring','Monthly','2025-02-04','2025-02-27','Standard','Secondary','Manual',0.13,0.9630,'ABHV_J8RKR'
'CASE_9V0AH','IT908977','Delayed','Non-compliant','Complete','Inquiry',1,'A',35.4100,'Critical','Low','Investigation','Monthly','2025-02-05','2025-03-19','Enhanced','Primary','Automated',0.11,0.7820,'ABHV_14HFJ'
'CASE_HHCS9','IT295730','Missing','Partial','Complete','Warning',0,'C',38.6100,'Low','Medium','Monitoring','Monthly','2025-02-10','2025-03-02','Enhanced','Primary','Automated',0.22,0.6370,'ABHV_V7DB0'
'CASE_9AYUR','IT704717','Current','Non-compliant','Late','Inquiry',3,'B',77.0400,'Critical','Medium','Investigation','Daily','2025-01-25','2025-02-26','Intensive','Secondary','Automated',0.16,0.7340,'ABHV_ADZX4'
'CASE_DSCQJ','IT803273','Current','Full','Incomplete','Warning',5,'D',6.4300,'High','High','Closed','Monthly','2025-01-31','2025-02-22','Standard','Multiple','Manual',0.10,0.9680,'ABHV_Q24HF'
'CASE_MMQJN','IT358820','Current','Non-compliant','Late','Inquiry',3,'A',16.3600,'Low','High','Investigation','Monthly','2025-01-24','2025-03-18','Intensive','Multiple','Automated',0.18,0.7950,'ABHV_VKWG7'
'CASE_KI7SG','IT459443','Missing','Non-compliant','Complete','Inquiry',4,'C',29.0700,'High','High','Investigation','Daily','2025-02-15','2025-02-27','Intensive','Secondary','Manual',0.19,0.5200,'ABHV_FWN7D'
'CASE_AVEQ5','IT219344','Missing','Non-compliant','Late','Inquiry',1,'C',46.0400,'High','Medium','Closed','Weekly','2025-01-23','2025-03-05','Standard','Primary','Automated',0.10,0.6680,'ABHV_J3Z1O'
'CASE_YGBCD','IT221179','Current','Non-compliant','Incomplete','Inquiry',3,'A',37.7800,'Critical','High','Closed','Monthly','2025-02-03','2025-03-05','Standard','Secondary','Automated',0.22,0.7080,'ABHV_DTUFX'
'CASE_VC603','IT561431','Missing','Full','Incomplete','Inquiry',1,'D',98.5400,'High','Low','Investigation','Daily','2025-01-26','2025-03-01','Standard','Secondary','Hybrid',0.30,0.5350,'ABHV_IQKN8'
'CASE_GQSXD','IT413688','Delayed','Non-compliant','Late','Inquiry',2,'D',45.8600,'Medium','Medium','Monitoring','Monthly','2025-02-15','2025-03-15','Standard','Secondary','Manual',0.11,0.7680,'ABHV_7ESP5'
'CASE_S30A5','IT490563','Delayed','Partial','Late','Warning',0,'B',56.4200,'Low','Low','Monitoring','Monthly','2025-01-23','2025-03-05','Intensive','Multiple','Hybrid',0.27,0.5560,'ABHV_EXNJR'
'CASE_NNEH1','IT726068','Missing','Non-compliant','Complete','Warning',2,'B',78.0700,'Medium','Low','Closed','Weekly','2025-02-18','2025-03-14','Intensive','Multiple','Automated',0.29,0.6400,'ABHV_YL13Y'
'CASE_PJNJH','IT470657','Missing','Full','Incomplete','Inquiry',1,'D',86.2000,'Medium','Low','Closed','Daily','2025-02-04','2025-03-11','Enhanced','Primary','Hybrid',0.16,0.5630,'ABHV_9BVL6'
'CASE_VOYA6','IT696809','Missing','Full','Complete','Inquiry',3,'A',22.5500,'Medium','Low','Investigation','Weekly','2025-02-11','2025-03-03','Standard','Secondary','Manual',0.26,0.7970,'ABHV_NS8UJ'
'CASE_A4SDL','IT676371','Missing','Non-compliant','Late','Inquiry',1,'A',54.6700,'Medium','Medium','Monitoring','Weekly','2025-02-09','2025-03-04','Standard','Primary','Hybrid',0.07,0.5340,'ABHV_HC7B5'
'CASE_9CLKO','IT588534','Current','Partial','Late','Inquiry',5,'D',70.9800,'High','Medium','Closed','Monthly','2025-02-15','2025-02-28','Enhanced','Primary','Automated',0.18,0.7430,'ABHV_KDGRK'
'CASE_TDHBF','IT552762','Missing','Non-compliant','Late','Warning',2,'B',59.5200,'Medium','Low','Investigation','Monthly','2025-02-13','2025-03-15','Enhanced','Secondary','Manual',0.29,0.7560,'ABHV_4AKJC'
'CASE_GH3OU','IT900279','Current','Partial','Late','Warning',3,'B',93.2000,'Medium','Medium','Monitoring','Daily','2025-02-18','2025-03-07','Intensive','Primary','Hybrid',0.07,0.7090,'ABHV_9YQ1I'
'CASE_O46OE','IT445831','Missing','Full','Late','Inquiry',1,'C',39.8800,'High','Medium','Monitoring','Monthly','2025-02-08','2025-02-27','Enhanced','Primary','Manual',0.01,0.7740,'ABHV_QMEH5'
'CASE_SXMXT','IT173315','Current','Partial','Incomplete','Warning',2,'C',10.7200,'Critical','High','Investigation','Weekly','2025-02-04','2025-03-19','Enhanced','Primary','Manual',0.25,0.8850,'ABHV_FNA31'
'CASE_BQ8S2','IT982397','Delayed','Partial','Complete','Warning',0,'B',65.1800,'Critical','Low','Closed','Monthly','2025-02-13','2025-03-12','Intensive','Primary','Automated',0.06,0.9750,'ABHV_YA1KK'
'CASE_L3YSD','IT173132','Delayed','Partial','Incomplete','Inquiry',1,'B',55.6900,'Critical','High','Closed','Monthly','2025-02-02','2025-02-23','Standard','Primary','Automated',0.14,0.9380,'ABHV_WOHIL'
'CASE_NZ54T','IT978564','Delayed','Full','Late','Warning',0,'B',68.6400,'Low','Low','Monitoring','Weekly','2025-01-29','2025-02-26','Intensive','Multiple','Hybrid',0.24,0.7670,'ABHV_GZJQP'
'CASE_7GOWI','IT552619','Delayed','Partial','Incomplete','Warning',1,'D',89.7300,'High','Medium','Closed','Daily','2025-02-18','2025-03-20','Standard','Multiple','Manual',0.17,0.9880,'ABHV_H697M'
'CASE_TJK38','IT694659','Missing','Partial','Complete','Inquiry',3,'C',50.1100,'Critical','High','Monitoring','Daily','2025-02-02','2025-02-22','Enhanced','Secondary','Hybrid',0.29,0.7640,'ABHV_DXB9Q'
'CASE_SQ789','IT201798','Delayed','Full','Late','Warning',1,'A',36.1500,'Medium','High','Closed','Monthly','2025-02-04','2025-03-08','Enhanced','Secondary','Manual',0.06,0.7530,'ABHV_YH0MN'
'CASE_M6NNT','IT852739','Current','Full','Complete','Inquiry',5,'D',0.8700,'Critical','High','Closed','Weekly','2025-02-13','2025-03-18','Standard','Multiple','Automated',0.05,0.8800,'ABHV_AI54H'
'CASE_JNW54','IT756313','Missing','Non-compliant','Complete','Inquiry',4,'A',64.0000,'Low','Medium','Investigation','Weekly','2025-02-06','2025-03-05','Standard','Primary','Hybrid',0.22,0.5950,'ABHV_PHTA3'
'CASE_PPWG9','IT656061','Delayed','Full','Incomplete','Warning',2,'C',24.4500,'Medium','Medium','Investigation','Weekly','2025-02-09','2025-03-21','Enhanced','Secondary','Manual',0.15,0.9920,'ABHV_OT34G'
'CASE_9H73Y','IT105662','Current','Partial','Late','Warning',2,'D',19.9000,'Medium','Low','Investigation','Monthly','2025-02-15','2025-03-11','Intensive','Secondary','Automated',0.20,0.7360,'ABHV_GOW1H'
'CASE_LNBH3','IT619341','Delayed','Full','Complete','Warning',2,'C',53.0900,'Low','Medium','Investigation','Monthly','2025-01-25','2025-02-21','Intensive','Multiple','Manual',0.28,0.6950,'ABHV_B7T9C'
'CASE_71BNO','IT932025','Missing','Full','Incomplete','Warning',4,'D',40.6300,'Critical','Medium','Monitoring','Monthly','2025-01-20','2025-02-27','Enhanced','Multiple','Manual',0.03,0.5130,'ABHV_E2UTT'
'CASE_KSXLT','IT499117','Missing','Full','Complete','Inquiry',3,'D',89.5400,'Low','Low','Closed','Monthly','2025-02-08','2025-03-21','Enhanced','Multiple','Hybrid',0.17,0.8460,'ABHV_7GIYP'
'CASE_SYCDW','IT717056','Current','Non-compliant','Complete','Inquiry',2,'A',76.8800,'Low','Medium','Monitoring','Monthly','2025-02-16','2025-02-21','Enhanced','Secondary','Automated',0.30,0.8260,'ABHV_IL35M'
'CASE_JGNV0','IT742833','Delayed','Full','Complete','Warning',2,'B',22.3200,'High','High','Investigation','Weekly','2025-01-25','2025-02-23','Standard','Primary','Manual',0.20,0.6980,'ABHV_WSAA1'
'CASE_SHA4S','IT407134','Missing','Partial','Late','Warning',0,'D',22.9100,'Medium','Low','Investigation','Weekly','2025-02-13','2025-02-24','Standard','Secondary','Manual',0.21,0.5140,'ABHV_BGZ7Q'
'CASE_558Z1','IT470762','Missing','Full','Complete','Inquiry',3,'D',54.9200,'Low','Low','Closed','Weekly','2025-01-24','2025-02-22','Intensive','Primary','Manual',0.10,0.8910,'ABHV_4Q0XT'
'CASE_CV1V6','IT121281','Delayed','Partial','Late','Warning',3,'A',13.4300,'Critical','High','Closed','Monthly','2025-02-10','2025-02-28','Enhanced','Multiple','Automated',0.12,0.7020,'ABHV_D1ACK'
'CASE_CVS49','IT224639','Current','Non-compliant','Complete','Warning',3,'B',3.8500,'Low','Low','Closed','Monthly','2025-01-27','2025-03-06','Enhanced','Secondary','Manual',0.15,0.8070,'ABHV_VRXCL'
'CASE_X2DY6','IT269961','Delayed','Full','Complete','Inquiry',0,'A',85.3500,'Critical','Low','Monitoring','Weekly','2025-02-03','2025-03-06','Standard','Multiple','Automated',0.27,0.9390,'ABHV_1G4V0'
'CASE_9PZKR','IT774052','Delayed','Full','Late','Warning',2,'D',45.9900,'Low','High','Investigation','Weekly','2025-01-29','2025-03-21','Intensive','Secondary','Hybrid',0.21,0.5020,'ABHV_SGQC4'
'CASE_M36XL','IT806234','Missing','Full','Late','Inquiry',5,'D',63.6900,'Low','High','Monitoring','Daily','2025-02-03','2025-03-19','Intensive','Secondary','Automated',0.16,0.5820,'ABHV_YG52O'
'CASE_6UIID','IT538955','Current','Partial','Incomplete','Warning',2,'A',21.6900,'High','Medium','Closed','Monthly','2025-02-03','2025-03-06','Standard','Multiple','Manual',0.16,0.7740,'ABHV_KKJ9T'
'CASE_NKID2','IT425991','Current','Full','Incomplete','Inquiry',4,'C',10.7300,'High','High','Closed','Monthly','2025-02-15','2025-02-25','Intensive','Secondary','Manual',0.15,0.5970,'ABHV_Y7WCV'
'CASE_D5C2P','IT498393','Missing','Partial','Late','Inquiry',3,'A',22.8100,'Critical','Low','Closed','Monthly','2025-01-27','2025-03-10','Enhanced','Multiple','Manual',0.06,0.7460,'ABHV_MH038'
'CASE_N5RL4','IT818186','Delayed','Non-compliant','Late','Warning',4,'D',60.7800,'High','High','Investigation','Weekly','2025-01-23','2025-03-05','Intensive','Primary','Hybrid',0.12,0.9960,'ABHV_N012V'
'CASE_KPO0J','IT286713','Current','Partial','Incomplete','Warning',5,'B',59.9700,'Low','High','Closed','Daily','2025-01-27','2025-03-21','Intensive','Secondary','Automated',0.08,0.7360,'ABHV_UYFM8'
'CASE_DBA83','IT588317','Missing','Non-compliant','Complete','Warning',1,'B',15.2100,'Low','High','Investigation','Weekly','2025-02-06','2025-03-16','Enhanced','Secondary','Hybrid',0.08,0.6870,'ABHV_T5XC4'
'CASE_6IWT7','IT920922','Current','Partial','Complete','Warning',3,'C',43.3300,'Critical','High','Monitoring','Monthly','2025-01-30','2025-03-12','Standard','Primary','Automated',0.12,0.6540,'ABHV_WS68B'
'CASE_734N7','IT893293','Delayed','Partial','Incomplete','Warning',3,'B',91.1800,'High','Low','Monitoring','Weekly','2025-02-10','2025-02-22','Intensive','Secondary','Manual',0.07,0.7110,'ABHV_VW9PA'
'CASE_5277W','IT642443','Delayed','Non-compliant','Late','Inquiry',1,'A',27.0800,'Medium','Medium','Monitoring','Daily','2025-02-11','2025-03-02','Enhanced','Multiple','Hybrid',0.19,0.9420,'ABHV_2VFDP'
'CASE_K4PGE','IT670262','Current','Partial','Late','Warning',2,'C',76.6700,'Critical','Low','Closed','Daily','2025-01-24','2025-03-05','Intensive','Multiple','Automated',0.16,0.5680,'ABHV_HMS1V'
'CASE_OSRUA','IT326693','Current','Full','Complete','Warning',3,'D',83.0100,'Critical','High','Investigation','Monthly','2025-02-08','2025-02-22','Intensive','Primary','Manual',0.28,0.8360,'ABHV_HY27A'
'CASE_FGCYP','IT961083','Delayed','Full','Complete','Warning',1,'D',37.1100,'Low','Medium','Monitoring','Monthly','2025-02-13','2025-03-18','Standard','Secondary','Automated',0.18,0.5160,'ABHV_7UR10'
'CASE_TFDCM','IT276306','Missing','Partial','Incomplete','Inquiry',2,'A',31.8700,'Low','Medium','Investigation','Weekly','2025-02-03','2025-03-05','Enhanced','Primary','Manual',0.20,0.9990,'ABHV_KHQV0'
'CASE_JPDV7','IT571272','Delayed','Partial','Complete','Warning',3,'A',41.5700,'Medium','High','Closed','Monthly','2025-02-02','2025-03-16','Standard','Multiple','Manual',0.04,0.8400,'ABHV_ZQ8N0'
'CASE_HXZUD','IT243623','Current','Partial','Complete','Inquiry',5,'B',78.6200,'Critical','High','Closed','Weekly','2025-01-31','2025-03-18','Enhanced','Primary','Hybrid',0.01,0.6200,'ABHV_QD4K6'
'CASE_V7E65','IT557079','Delayed','Full','Complete','Warning',5,'B',26.0400,'High','Low','Monitoring','Weekly','2025-02-01','2025-02-28','Intensive','Multiple','Manual',0.27,0.5410,'ABHV_MUSTT'
'CASE_0XXXY','IT111872','Missing','Full','Late','Inquiry',1,'B',5.1300,'Critical','High','Closed','Weekly','2025-02-03','2025-03-19','Enhanced','Multiple','Hybrid',0.23,0.9240,'ABHV_K5T2R'
'CASE_WRRUU','IT470450','Missing','Non-compliant','Complete','Warning',4,'A',3.0800,'Low','High','Monitoring','Monthly','2025-02-13','2025-02-23','Enhanced','Multiple','Hybrid',0.08,0.5390,'ABHV_Z3CQT'
'CASE_VJJDM','IT743311','Missing','Full','Complete','Inquiry',5,'A',51.4600,'High','Low','Investigation','Daily','2025-02-19','2025-03-12','Standard','Multiple','Manual',0.29,0.7710,'ABHV_WR82I'
'CASE_6U250','IT940586','Missing','Full','Complete','Inquiry',1,'B',69.5000,'High','Low','Monitoring','Weekly','2025-02-15','2025-02-23','Enhanced','Primary','Manual',0.28,0.8040,'ABHV_N2XQ2'
'CASE_WQBTW','IT397956','Missing','Non-compliant','Late','Warning',3,'B',66.5600,'High','High','Closed','Weekly','2025-01-21','2025-03-21','Enhanced','Secondary','Hybrid',0.01,0.7210,'ABHV_W9MFM'
'CASE_SGNYK','IT798285','Current','Partial','Late','Warning',2,'D',2.9600,'High','Medium','Monitoring','Daily','2025-01-28','2025-02-20','Standard','Primary','Manual',0.04,0.7470,'ABHV_HZMVW'
'CASE_6VTD1','IT220471','Delayed','Non-compliant','Incomplete','Inquiry',4,'C',37.5900,'High','Medium','Monitoring','Daily','2025-01-29','2025-02-26','Standard','Multiple','Manual',0.09,0.9300,'ABHV_ZHAMY'
'CASE_9MJQR','IT465744','Missing','Partial','Incomplete','Inquiry',4,'C',63.3700,'Medium','Medium','Investigation','Daily','2025-01-30','2025-03-17','Enhanced','Multiple','Hybrid',0.05,0.6550,'ABHV_KDJJ2'
'CASE_JT9XL','IT164471','Current','Full','Complete','Warning',2,'C',87.6800,'High','Low','Monitoring','Daily','2025-01-27','2025-03-09','Standard','Primary','Hybrid',0.04,0.6960,'ABHV_W6M15'
'CASE_9OADU','IT547866','Missing','Non-compliant','Incomplete','Inquiry',4,'A',8.8300,'Medium','Medium','Investigation','Monthly','2025-02-16','2025-03-11','Standard','Multiple','Hybrid',0.16,0.7760,'ABHV_IA6JH'
'CASE_EFOYA','IT927479','Delayed','Full','Complete','Warning',0,'A',11.2400,'Critical','Low','Monitoring','Monthly','2025-02-11','2025-03-16','Standard','Primary','Automated',0.29,0.8510,'ABHV_LNEXP'
'CASE_0HIPC','IT295087','Missing','Partial','Complete','Warning',3,'B',14.2600,'Critical','High','Closed','Monthly','2025-02-03','2025-03-07','Enhanced','Primary','Automated',0.10,0.9590,'ABHV_S9YE3'
'CASE_0WQY0','IT670627','Delayed','Partial','Incomplete','Warning',4,'A',97.5300,'High','Medium','Monitoring','Weekly','2025-02-15','2025-02-25','Standard','Multiple','Automated',0.25,0.8050,'ABHV_Y3KZA'
'CASE_FJGO0','IT307260','Delayed','Partial','Incomplete','Warning',2,'D',27.1100,'Low','High','Monitoring','Daily','2025-02-11','2025-02-28','Intensive','Multiple','Manual',0.29,0.7380,'ABHV_APLGI'
'CASE_R6FVC','IT516321','Missing','Partial','Complete','Inquiry',5,'A',61.5500,'Critical','High','Investigation','Monthly','2025-02-19','2025-03-10','Standard','Secondary','Manual',0.25,0.8890,'ABHV_UPIHI'
'CASE_36IHZ','IT272362','Delayed','Full','Incomplete','Warning',5,'A',20.3500,'Medium','High','Monitoring','Daily','2025-02-15','2025-02-24','Enhanced','Secondary','Automated',0.05,0.5120,'ABHV_L03RY'
'CASE_SR62D','IT185758','Missing','Non-compliant','Incomplete','Warning',2,'A',82.8700,'Medium','Medium','Investigation','Daily','2025-02-02','2025-03-17','Enhanced','Multiple','Automated',0.28,0.9140,'ABHV_W617A'
'CASE_ZLB4E','IT944104','Delayed','Non-compliant','Complete','Warning',1,'A',47.8700,'Critical','High','Closed','Daily','2025-01-25','2025-03-10','Enhanced','Multiple','Manual',0.02,0.7140,'ABHV_9MR9T'
'CASE_5XDT1','IT257250','Delayed','Full','Incomplete','Inquiry',2,'A',55.1400,'High','Low','Closed','Daily','2025-02-14','2025-03-03','Enhanced','Primary','Automated',0.14,0.9090,'ABHV_ELVJX'
'CASE_MPH7S','IT639655','Missing','Non-compliant','Complete','Warning',1,'A',91.2100,'Critical','Medium','Monitoring','Weekly','2025-02-07','2025-03-12','Intensive','Multiple','Hybrid',0.11,0.6920,'ABHV_YZQOU'
'CASE_4RNI7','IT208854','Missing','Non-compliant','Late','Inquiry',3,'B',83.8800,'Critical','Medium','Monitoring','Daily','2025-02-01','2025-02-20','Intensive','Multiple','Automated',0.13,0.9040,'ABHV_O8VP2'
'CASE_U8T4O','IT420715','Current','Full','Late','Warning',1,'D',66.9000,'Critical','High','Closed','Weekly','2025-02-06','2025-02-27','Standard','Multiple','Automated',0.17,0.9640,'ABHV_6ARHY'
'CASE_WPWMC','IT170966','Current','Full','Incomplete','Warning',1,'D',81.0300,'High','Medium','Monitoring','Weekly','2025-02-15','2025-03-17','Enhanced','Secondary','Hybrid',0.08,0.8380,'ABHV_TSRJC'
'CASE_AHFRZ','IT128605','Delayed','Partial','Late','Warning',5,'A',74.1700,'Critical','High','Closed','Weekly','2025-01-26','2025-03-04','Intensive','Primary','Manual',0.16,0.5600,'ABHV_6TAB8'
'CASE_9BO5U','IT142788','Missing','Full','Incomplete','Inquiry',4,'A',9.9900,'Medium','Medium','Investigation','Monthly','2025-02-13','2025-03-20','Intensive','Secondary','Hybrid',0.20,0.8210,'ABHV_EFJBZ'
'CASE_5M69H','IT461067','Delayed','Non-compliant','Late','Warning',0,'C',49.0000,'High','Low','Closed','Monthly','2025-01-24','2025-03-15','Standard','Secondary','Hybrid',0.04,0.5060,'ABHV_MLCQO'
'CASE_1QEOG','IT590710','Missing','Full','Complete','Warning',0,'D',57.8500,'High','Medium','Investigation','Monthly','2025-02-17','2025-03-12','Standard','Multiple','Automated',0.25,0.5060,'ABHV_JQTUU'
'CASE_K8POK','IT456132','Delayed','Full','Late','Warning',2,'A',25.5400,'High','Low','Monitoring','Monthly','2025-02-13','2025-03-01','Standard','Secondary','Manual',0.14,0.8910,'ABHV_CESSQ'
'CASE_96EP2','IT725813','Current','Partial','Complete','Inquiry',2,'B',53.9500,'Medium','Low','Closed','Daily','2025-02-13','2025-03-17','Standard','Multiple','Hybrid',0.16,0.7750,'ABHV_D230S'
'CASE_EYW6Y','IT269132','Delayed','Partial','Incomplete','Inquiry',3,'D',50.7400,'Medium','High','Monitoring','Weekly','2025-02-01','2025-03-03','Standard','Secondary','Hybrid',0.20,0.9400,'ABHV_YDFOY'
'CASE_O96BA','IT162765','Current','Partial','Complete','Warning',0,'C',82.6700,'Low','High','Investigation','Daily','2025-02-09','2025-03-03','Intensive','Multiple','Automated',0.05,0.9830,'ABHV_IWJ38'
'CASE_DATL6','IT504952','Missing','Full','Incomplete','Warning',4,'D',9.5800,'Critical','Medium','Monitoring','Daily','2025-02-04','2025-03-19','Intensive','Multiple','Manual',0.20,0.6800,'ABHV_LG09F'
'CASE_2EFYW','IT935056','Missing','Partial','Complete','Warning',0,'B',17.6300,'Medium','Medium','Investigation','Weekly','2025-02-19','2025-02-27','Intensive','Primary','Automated',0.18,0.8290,'ABHV_SWK3Q'
'CASE_A0XY1','IT338000','Missing','Partial','Complete','Inquiry',3,'B',36.7400,'Medium','High','Monitoring','Monthly','2025-02-13','2025-03-06','Intensive','Multiple','Manual',0.14,0.6980,'ABHV_FKY8T'
'CASE_SVWCC','IT906484','Current','Full','Complete','Warning',2,'B',5.3800,'Medium','Low','Closed','Daily','2025-02-02','2025-02-27','Intensive','Multiple','Manual',0.28,0.6290,'ABHV_TDZC2'
'CASE_Z87NH','IT624070','Missing','Full','Late','Warning',5,'A',47.7100,'High','Medium','Monitoring','Monthly','2025-02-17','2025-02-27','Intensive','Multiple','Hybrid',0.03,0.9390,'ABHV_7ZDP0'
'CASE_E5VH1','IT515771','Delayed','Full','Incomplete','Inquiry',3,'A',54.2800,'High','Medium','Investigation','Daily','2025-02-10','2025-03-08','Intensive','Secondary','Automated',0.29,0.7390,'ABHV_PL2NR'
'CASE_MZS4W','IT571934','Delayed','Partial','Incomplete','Warning',5,'B',77.3500,'Critical','High','Monitoring','Monthly','2025-02-06','2025-02-22','Intensive','Multiple','Automated',0.21,0.7450,'ABHV_7LVV0'
'CASE_IR8LA','IT434704','Delayed','Full','Incomplete','Warning',2,'D',76.6800,'Low','Low','Closed','Monthly','2025-01-28','2025-03-02','Intensive','Multiple','Manual',0.22,0.6040,'ABHV_PQ40G'
'CASE_BURN6','IT180847','Current','Non-compliant','Late','Warning',1,'C',0.8800,'Low','Low','Closed','Monthly','2025-01-21','2025-02-20','Standard','Primary','Automated',0.02,0.5610,'ABHV_O1MKU'
'CASE_K3EDV','IT915841','Current','Partial','Complete','Warning',4,'B',36.0000,'Medium','Low','Monitoring','Weekly','2025-02-07','2025-03-21','Enhanced','Multiple','Automated',0.22,0.8810,'ABHV_6NF2W'
'CASE_EH95V','IT591013','Missing','Full','Incomplete','Warning',1,'C',71.0800,'High','Medium','Closed','Daily','2025-01-26','2025-02-23','Enhanced','Primary','Hybrid',0.24,0.6300,'ABHV_7VZT8'
'CASE_4GWVX','IT817131','Delayed','Non-compliant','Complete','Warning',1,'C',41.7200,'Low','High','Closed','Daily','2025-02-03','2025-03-21','Intensive','Primary','Manual',0.05,0.7650,'ABHV_5NIN8'
'CASE_B95UZ','IT509853','Delayed','Full','Late','Warning',0,'C',54.8900,'Medium','Medium','Monitoring','Monthly','2025-02-15','2025-02-25','Enhanced','Multiple','Manual',0.16,0.6900,'ABHV_6N5FG'
'CASE_DOGMT','IT442361','Delayed','Non-compliant','Complete','Warning',4,'D',65.6500,'Medium','Medium','Investigation','Weekly','2025-02-02','2025-02-20','Enhanced','Primary','Manual',0.01,0.9730,'ABHV_IQ288'
'CASE_O1SAE','IT522705','Missing','Full','Late','Warning',0,'D',43.8700,'High','Low','Investigation','Weekly','2025-02-16','2025-02-20','Enhanced','Secondary','Automated',0.08,0.8020,'ABHV_2RROK'
'CASE_JOKX5','IT147790','Delayed','Non-compliant','Incomplete','Warning',4,'C',33.7300,'High','High','Investigation','Daily','2025-01-29','2025-03-03','Intensive','Primary','Hybrid',0.08,0.5390,'ABHV_FC9KF'
'CASE_XT76K','IT962598','Delayed','Non-compliant','Late','Inquiry',1,'D',2.2500,'Medium','Low','Closed','Daily','2025-01-27','2025-02-27','Enhanced','Multiple','Manual',0.10,0.7700,'ABHV_V7FAO'
'CASE_DN3UZ','IT353821','Delayed','Full','Complete','Warning',4,'A',9.3600,'High','Medium','Monitoring','Monthly','2025-02-04','2025-03-19','Intensive','Multiple','Hybrid',0.26,0.5620,'ABHV_OJ7RJ'
'CASE_QNH3B','IT273849','Current','Full','Late','Warning',3,'A',40.3200,'Critical','Medium','Closed','Weekly','2025-02-13','2025-03-19','Intensive','Multiple','Manual',0.15,0.6710,'ABHV_NMQHO'
'CASE_JXIPM','IT202152','Missing','Partial','Late','Warning',2,'B',26.8600,'Medium','Medium','Monitoring','Monthly','2025-02-19','2025-03-01','Enhanced','Multiple','Automated',0.20,0.6890,'ABHV_H63BQ'
'CASE_N807A','IT542770','Current','Partial','Late','Warning',2,'C',21.4500,'Critical','Low','Monitoring','Monthly','2025-02-02','2025-02-25','Intensive','Multiple','Automated',0.20,0.7930,'ABHV_SOTNW'
'CASE_CCF1N','IT472296','Current','Partial','Incomplete','Warning',3,'D',31.4900,'Low','Low','Monitoring','Weekly','2025-01-29','2025-03-04','Enhanced','Multiple','Hybrid',0.23,0.8290,'ABHV_TKGJ1'
'CASE_R2AE3','IT818983','Missing','Partial','Complete','Warning',5,'B',66.3900,'Low','Low','Monitoring','Daily','2025-02-03','2025-03-15','Enhanced','Multiple','Automated',0.22,0.5730,'ABHV_1U3IY'
'CASE_EPM30','IT795842','Missing','Non-compliant','Complete','Warning',0,'B',52.4100,'Medium','Medium','Investigation','Weekly','2025-01-25','2025-02-24','Standard','Primary','Hybrid',0.26,0.8360,'ABHV_DQFS8'
