'SENT_G8OXN','IT124747',-0.47,0.43,24,30.13,1.53,15.4800,3.6600,0.6200,4.8100,'High','Earnings','Intraday',20.96,NULL
'SENT_4CQXM','IT534179',-0.09,-0.14,5,3.23,86.06,18.9300,1.5700,0.1100,20.7900,'Moderate','Restructuring','Pre-market',51.06,NULL
'SENT_OTOAL','IT829843',-0.05,-0.37,0,9.68,68.19,13.3400,2.5600,1.2100,36.5400,'Moderate','Earnings','Intraday',23.66,NULL
'SENT_KT0HA','IT616105',-0.66,0.17,12,46.06,29.60,4.5200,2.0700,1.1100,11.9000,'Moderate','Earnings','Post-market',73.43,NULL
'SENT_EOMGZ','IT917763',-0.64,0.97,11,9.98,14.06,18.2200,0.7100,1.5600,84.5300,'Moderate','Earnings','Intraday',29.60,NULL
'SENT_OF94Y','IT619396',-0.02,0.52,2,0.26,62.31,12.6300,0.5100,1.6000,63.0200,'Moderate','Earnings','Pre-market',74.97,NULL
'SENT_HEK6M','IT436979',-0.87,-0.53,2,44.26,24.50,18.7500,1.6800,0.5900,1.3600,'Moderate','Earnings','Intraday',56.40,NULL
'SENT_01RDI','IT197457',0.70,-0.39,11,45.62,40.60,6.6000,3.3100,1.2300,84.3000,'Moderate','M&A','Post-market',67.17,NULL
'SENT_AINMP','IT785160',0.78,-0.36,9,40.77,29.22,13.4400,0.4500,0.2600,25.7300,'High','M&A','Pre-market',47.65,NULL
'SENT_8XZ40','IT411186',0.47,0.54,22,40.11,16.31,9.1400,2.0200,0.5900,27.4300,'High','Restructuring','Pre-market',60.40,NULL
'SENT_PQ5AU','IT974473',0.52,0.85,24,25.58,49.07,15.6100,1.8100,1.8500,72.9600,'High','M&A','Pre-market',42.62,NULL
'SENT_37I3C','IT815089',-0.81,-0.94,26,48.66,88.41,17.6300,1.0400,1.2600,53.1900,'High','Earnings','Post-market',69.59,NULL
'SENT_NLCDN','IT684029',0.00,-0.08,16,32.85,79.98,5.1500,4.7200,1.8300,23.1300,'Moderate','Earnings','Pre-market',62.33,NULL
'SENT_I2NOQ','IT857737',-0.37,-0.57,2,8.61,48.01,19.2700,3.8200,1.5300,20.7400,'Moderate','M&A','Pre-market',93.80,NULL
'SENT_IS1F8','IT135568',-0.06,0.99,22,44.96,11.63,10.5800,4.5900,0.5000,58.4200,'Moderate','Earnings','Intraday',16.14,NULL
'SENT_HB52V','IT799604',0.92,0.62,3,30.97,76.25,9.4700,4.1800,1.2000,20.1800,'Moderate','Earnings','Post-market',30.64,NULL
'SENT_CS71W','IT994553',-0.72,0.83,3,24.48,17.39,16.6700,2.6500,1.0700,59.1900,'Moderate','Restructuring','Pre-market',30.33,NULL
'SENT_MUNL2','IT279178',0.77,0.78,8,21.99,31.82,13.3000,2.6800,1.1200,21.9300,'High','Earnings','Pre-market',31.42,NULL
'SENT_X1Y0Q','IT794700',-0.33,-0.31,4,42.23,55.45,10.0700,2.7300,1.7800,33.0700,'Moderate','Restructuring','Pre-market',57.44,NULL
'SENT_I8RQZ','IT761430',0.51,-0.04,19,16.69,61.88,0.4900,3.8000,1.8100,41.4500,'Moderate','Restructuring','Post-market',99.84,NULL
'SENT_S9II4','IT420800',0.47,-0.50,17,39.75,74.45,19.2400,1.1700,0.4200,86.4700,'Moderate','Restructuring','Post-market',12.15,NULL
'SENT_0MNL2','IT198423',-0.83,0.75,30,15.87,72.23,3.7600,2.7600,1.5700,83.9700,'High','Earnings','Post-market',50.70,NULL
'SENT_BIF7X','IT679515',-0.35,0.19,26,25.18,4.51,9.5800,1.7300,1.3000,88.7000,'Moderate','Earnings','Intraday',67.79,NULL
'SENT_0WMLP','IT542734',-0.31,0.81,18,28.98,69.32,14.7700,1.7700,0.8800,30.6600,'High','Earnings','Intraday',18.58,NULL
'SENT_SAFYI','IT341087',-0.17,0.30,15,16.55,57.04,1.4600,1.7100,1.8900,3.1600,'High','Earnings','Post-market',3.61,NULL
'SENT_K8W9Q','IT844730',0.31,0.99,11,30.17,29.73,14.0400,4.9800,0.6000,3.9700,'Moderate','Restructuring','Post-market',75.82,NULL
'SENT_TDNKP','IT154646',-0.22,-0.34,4,48.74,76.45,0.6100,3.7200,0.5200,79.1300,'Moderate','M&A','Pre-market',13.44,NULL
'SENT_ZL66E','IT312550',-0.80,-0.41,16,8.93,43.13,19.8400,3.3300,0.7700,59.8600,'High','Earnings','Intraday',44.60,NULL
'SENT_NYNT2','IT363658',-0.68,-0.27,27,20.31,30.89,17.7700,2.2900,0.9800,78.4400,'Moderate','Earnings','Pre-market',44.74,NULL
'SENT_S4G9W','IT768996',0.66,0.42,16,2.09,28.19,7.8100,3.7900,0.1100,43.6700,'High','Restructuring','Pre-market',4.04,NULL
'SENT_TR4GA','IT994987',0.24,-0.07,23,17.58,71.63,8.1900,0.5400,1.7100,92.8600,'Moderate','Earnings','Pre-market',28.25,NULL
'SENT_68OK9','IT696393',0.66,0.16,6,29.72,5.22,4.6900,4.0900,0.9200,56.9800,'Moderate','Earnings','Intraday',17.05,NULL
'SENT_JMS2S','IT692429',-0.33,0.67,5,44.06,68.45,17.0300,3.5900,1.9400,26.0200,'High','Earnings','Intraday',40.20,NULL
'SENT_L3YK8','IT444404',0.76,-0.17,20,28.65,22.59,18.0200,0.7300,1.8000,54.5000,'High','Earnings','Post-market',5.86,NULL
'SENT_OMUZD','IT195571',0.10,0.38,13,12.83,33.37,3.6400,4.6400,0.9200,98.8000,'Moderate','Earnings','Intraday',94.86,NULL
'SENT_F9D0Q','IT506626',-0.62,0.09,6,24.01,58.79,16.5300,3.3300,0.8300,2.9400,'Moderate','Earnings','Post-market',38.40,NULL
'SENT_4T5OP','IT898225',0.87,0.04,25,4.96,4.97,3.1300,2.3900,0.4500,93.6600,'Moderate','Earnings','Intraday',92.13,NULL
'SENT_TERFO','IT298364',-0.83,-0.84,17,15.51,63.49,18.6300,0.5800,1.6400,45.9300,'Moderate','Earnings','Intraday',36.25,NULL
'SENT_MZX3H','IT176311',0.23,0.12,26,43.51,54.54,16.8600,3.7700,1.9800,46.2500,'Moderate','Restructuring','Post-market',77.90,NULL
'SENT_YPDT3','IT465196',0.53,-0.22,28,8.29,24.80,10.9200,2.3500,1.9000,4.9100,'High','M&A','Intraday',63.86,NULL
'SENT_AGDYU','IT815824',0.97,0.37,23,20.60,41.06,6.7300,2.7700,1.3200,36.1800,'Moderate','M&A','Pre-market',35.87,NULL
'SENT_3HN02','IT701851',-0.36,-0.10,21,6.91,51.99,17.3000,0.9100,0.1400,89.5600,'Moderate','M&A','Post-market',82.87,NULL
'SENT_CZX08','IT255942',-0.87,-0.85,10,13.71,72.17,11.0600,3.2200,0.6900,22.1200,'Moderate','M&A','Intraday',97.75,NULL
'SENT_QHAH7','IT123729',-0.74,-0.73,28,12.49,69.10,4.1500,3.7300,1.2400,67.5000,'Moderate','Earnings','Pre-market',15.37,NULL
'SENT_16PLZ','IT685459',-0.26,-0.88,0,5.71,68.64,17.8400,0.3400,1.9100,6.1200,'Moderate','Earnings','Intraday',41.20,NULL
'SENT_42XYG','IT275482',-0.48,0.90,21,27.56,41.37,8.7600,4.6400,0.1400,28.9500,'Moderate','Earnings','Post-market',7.88,NULL
'SENT_E5BX1','IT323985',-0.45,0.32,13,31.47,47.10,12.4700,3.1100,1.4400,43.5200,'High','Restructuring','Pre-market',51.73,NULL
'SENT_5IWRT','IT594989',-0.88,0.37,5,33.23,70.72,4.4800,1.2000,0.4100,3.2800,'Moderate','Earnings','Pre-market',96.16,NULL
'SENT_Y96P3','IT784699',0.22,0.05,27,45.90,39.69,19.5500,1.4900,0.1500,36.6700,'Moderate','M&A','Post-market',15.28,NULL
'SENT_B5RLX','IT111671',0.87,-0.18,21,44.35,43.04,12.7100,1.3300,1.6500,61.4200,'Moderate','Restructuring','Pre-market',46.75,NULL
'SENT_77SRI','IT556928',0.28,-0.87,22,49.51,3.96,18.7800,0.7700,0.6900,72.5000,'Moderate','Restructuring','Pre-market',36.50,NULL
'SENT_TFPFG','IT562297',-0.01,0.77,28,42.19,16.01,15.3800,3.9000,0.7700,36.6600,'Moderate','Restructuring','Pre-market',64.54,NULL
'SENT_KUZFB','IT819849',0.82,-0.10,0,15.21,60.69,16.3100,2.6800,1.4700,6.0200,'High','Earnings','Intraday',69.54,NULL
'SENT_VIERQ','IT363211',-0.93,0.28,6,19.51,59.01,4.3700,1.6400,1.1800,15.9200,'Moderate','M&A','Post-market',6.66,NULL
'SENT_BKK45','IT134009',0.32,-0.53,24,18.77,39.10,16.0100,2.6400,1.5500,85.7000,'Moderate','Earnings','Post-market',99.81,NULL
'SENT_TQPJ5','IT562785',-0.26,-0.80,24,35.39,83.14,11.1900,2.9400,1.4800,65.3300,'Moderate','Earnings','Intraday',90.47,NULL
'SENT_TBCUB','IT778808',0.64,-0.28,12,12.44,12.54,3.2000,0.2900,1.2600,8.8400,'Moderate','Earnings','Pre-market',92.90,NULL
'SENT_0639V','IT235237',-0.68,-0.39,26,33.69,27.34,6.3500,4.5800,0.9400,57.4700,'Moderate','Earnings','Intraday',9.81,NULL
'SENT_XL4TC','IT888205',-0.25,-0.45,8,2.08,65.98,15.1000,1.5800,1.1300,99.3400,'Moderate','Earnings','Pre-market',32.63,NULL
'SENT_C6RN5','IT555505',-0.69,-0.49,17,2.51,40.09,4.0100,0.8600,0.4200,31.5700,'Moderate','Earnings','Pre-market',65.70,NULL
'SENT_137F4','IT554065',0.82,0.87,21,49.40,89.75,3.8900,1.5700,1.0500,68.9400,'Moderate','M&A','Intraday',57.55,NULL
'SENT_0P9Z6','IT327603',0.29,0.12,6,25.30,41.80,14.7700,2.5700,0.9200,94.2700,'Moderate','Earnings','Post-market',74.93,NULL
'SENT_X32XG','IT581916',-0.48,0.78,23,46.35,44.08,7.2000,2.0300,1.7800,29.7900,'High','M&A','Post-market',41.97,NULL
'SENT_YFTSV','IT480605',-0.11,0.43,18,41.67,11.67,8.1300,2.1200,0.5700,51.2100,'Moderate','Earnings','Intraday',72.00,NULL
'SENT_T7D2E','IT513574',-0.16,0.48,20,20.52,86.69,17.7100,2.5700,1.0600,47.9000,'Moderate','M&A','Post-market',1.61,NULL
'SENT_NWJ3V','IT841268',-0.18,-0.16,27,14.44,36.14,19.1300,3.8300,1.5700,45.0600,'Moderate','M&A','Intraday',57.98,NULL
'SENT_WYR53','IT527910',0.14,0.25,29,7.27,89.22,0.5800,2.8700,1.8700,78.3000,'Moderate','Earnings','Post-market',75.07,NULL
'SENT_ZLKD2','IT518723',-0.42,-0.84,16,17.57,51.94,11.6700,1.5200,1.0400,90.1100,'Moderate','Earnings','Post-market',60.58,NULL
'SENT_TKAA5','IT291674',-0.10,-0.91,25,49.22,53.38,1.5100,2.9200,0.8300,84.8800,'Moderate','Earnings','Pre-market',6.18,NULL
'SENT_A6PON','IT325433',-0.60,0.32,29,20.60,59.97,1.6100,4.5900,0.8000,97.8300,'High','M&A','Pre-market',45.06,NULL
'SENT_KWDCP','IT397555',-0.84,-0.42,24,6.47,40.55,5.6300,4.7100,1.4900,62.3100,'Moderate','Earnings','Post-market',7.19,NULL
'SENT_LDOMK','IT480877',-0.48,-0.06,24,7.66,62.93,12.9900,0.5500,1.8500,2.3200,'Moderate','Earnings','Pre-market',24.72,NULL
'SENT_WPOUI','IT300962',0.64,0.08,29,13.35,79.52,18.3500,0.8600,1.6900,94.6300,'Moderate','Restructuring','Post-market',5.54,NULL
'SENT_LH5KG','IT506003',-0.99,0.72,12,3.37,83.43,6.2100,1.7500,0.2900,66.5400,'Moderate','Earnings','Pre-market',80.02,NULL
'SENT_J9HOC','IT250429',-0.72,-0.70,20,32.80,12.62,19.5600,4.8100,1.2500,92.1700,'Moderate','M&A','Intraday',16.71,NULL
'SENT_BG5PM','IT159132',-0.29,0.71,29,21.23,34.70,2.9200,4.0300,0.3900,38.4600,'Moderate','Restructuring','Pre-market',49.03,NULL
'SENT_U8UEG','IT290080',-0.10,0.78,27,9.26,54.37,5.5900,1.6500,0.1300,2.2000,'Moderate','Earnings','Pre-market',35.81,NULL
'SENT_8XA7R','IT904932',0.89,0.31,17,6.29,88.91,0.5700,3.7600,1.6100,35.6400,'Moderate','Restructuring','Intraday',67.00,NULL
'SENT_SR3YB','IT945561',0.84,-0.82,22,14.42,27.11,3.1600,0.2300,1.7900,30.5300,'Moderate','Restructuring','Intraday',11.75,NULL
'SENT_1ATFM','IT474393',0.63,-0.66,23,13.95,78.00,2.5800,0.3100,1.8100,55.3500,'Moderate','Earnings','Pre-market',22.06,NULL
'SENT_3SYSF','IT561963',0.97,-0.34,6,14.10,7.37,10.6400,1.2300,0.7300,28.4400,'High','Earnings','Post-market',38.58,NULL
'SENT_4A6UX','IT282347',0.04,0.43,24,47.15,35.21,6.9200,3.5500,1.2900,88.2000,'High','Earnings','Pre-market',43.31,NULL
'SENT_1SKT4','IT866390',-0.36,0.78,27,29.44,7.31,17.2000,0.6700,1.8200,8.8900,'Moderate','Earnings','Pre-market',8.44,NULL
'SENT_PQYFU','IT518747',0.74,-0.09,1,39.79,81.35,16.9400,3.8200,1.4500,99.2200,'Moderate','Earnings','Post-market',38.72,NULL
'SENT_4F3D7','IT906108',0.27,-0.14,22,14.10,2.68,13.3400,0.0600,0.3200,32.0200,'Moderate','Earnings','Post-market',62.65,NULL
'SENT_U7RMT','IT505055',0.45,-0.87,1,13.32,72.48,11.3100,3.3000,0.6000,26.0700,'High','Restructuring','Intraday',28.51,NULL
'SENT_1QMGR','IT679624',-0.05,0.44,19,9.86,66.55,17.9200,2.1100,0.7600,94.8500,'Moderate','Restructuring','Intraday',45.61,NULL
'SENT_FMJYP','IT261243',-0.77,0.79,23,19.36,40.72,8.7500,1.5300,1.9200,50.0300,'Moderate','Restructuring','Intraday',59.26,NULL
'SENT_4TCB3','IT910238',-0.42,0.52,8,29.41,16.82,7.3100,1.3900,0.2800,86.9100,'High','Earnings','Post-market',71.18,NULL
'SENT_QBOIF','IT818136',0.82,0.87,22,29.31,10.92,10.6500,4.5600,1.5700,49.6400,'Moderate','Earnings','Pre-market',20.44,NULL
'SENT_1H4FL','IT781496',0.47,0.54,17,43.07,74.32,6.6700,0.5300,1.9700,57.1100,'Moderate','M&A','Pre-market',74.48,NULL
'SENT_DOIDO','IT355788',-0.29,-0.41,19,37.04,20.64,2.5000,3.1500,1.2100,21.5400,'High','Restructuring','Intraday',24.74,NULL
'SENT_LP1BM','IT772179',0.65,0.97,12,43.46,3.85,7.9000,0.6600,1.3200,31.8400,'Moderate','M&A','Pre-market',75.20,NULL
'SENT_76IB0','IT286355',0.40,-0.97,9,33.57,57.86,0.3600,2.6800,0.5900,49.4900,'Moderate','Earnings','Post-market',14.21,NULL
'SENT_3D8H4','IT877368',0.85,1.00,10,32.58,17.90,17.7900,3.5200,1.8700,86.7200,'High','Earnings','Post-market',88.44,NULL
'SENT_I6LNX','IT355502',-0.13,-0.49,26,5.49,16.81,2.8100,3.5100,1.0700,15.0800,'Moderate','Restructuring','Intraday',66.49,NULL
'SENT_XH3ZZ','IT759221',-0.32,-0.98,5,0.09,54.60,15.3100,3.0600,1.1500,80.5600,'Moderate','Earnings','Intraday',45.99,NULL
'SENT_QX0OR','IT424055',-0.54,0.29,6,21.92,10.17,5.5200,0.5100,1.7600,48.9800,'Moderate','Earnings','Intraday',77.78,NULL
'SENT_N9Z0P','IT684487',-0.69,0.35,1,24.98,22.56,13.8200,3.8200,1.2600,47.2900,'Moderate','Earnings','Intraday',63.55,NULL
'SENT_9LZIG','IT967944',0.69,0.72,22,20.07,37.90,4.6100,3.5200,1.3200,24.1700,'High','M&A','Intraday',87.48,NULL
'SENT_YSVO6','IT368146',-0.21,0.73,2,9.31,42.06,8.4100,1.4600,0.3000,26.1600,'High','Earnings','Post-market',64.13,NULL
'SENT_VVQAW','IT570706',0.29,0.94,14,28.30,68.83,6.3600,3.3800,0.3000,96.7700,'Moderate','Earnings','Post-market',96.18,NULL
'SENT_FLOT5','IT836746',0.66,-0.98,21,29.44,14.41,4.0100,2.5900,1.9000,44.5100,'Moderate','Earnings','Intraday',86.78,NULL
'SENT_6BEME','IT371954',-0.51,-0.56,23,22.82,29.30,6.2300,4.0800,1.1200,43.4800,'Moderate','Earnings','Pre-market',54.81,NULL
'SENT_M3D78','IT922097',-0.65,0.14,24,21.62,63.39,9.0700,1.4100,0.3000,51.9400,'Moderate','Restructuring','Intraday',84.79,NULL
'SENT_YWIAM','IT640270',0.86,-0.60,5,35.24,56.42,3.4000,4.8800,1.8500,88.4300,'Moderate','Earnings','Pre-market',59.83,NULL
'SENT_4ZXBN','IT229916',-0.61,0.12,14,18.99,0.92,4.6000,1.2900,0.5500,11.5000,'Moderate','Earnings','Pre-market',61.20,NULL
'SENT_5UPK1','IT349187',-0.40,0.76,18,44.79,30.71,19.4000,1.5300,1.9400,14.6300,'Moderate','Restructuring','Intraday',55.53,NULL
'SENT_6RRK2','IT766113',-0.41,0.20,14,35.41,56.10,2.1300,1.6800,1.8100,83.1300,'High','Earnings','Pre-market',7.72,NULL
'SENT_RRKFU','IT885605',0.43,0.81,21,10.48,23.96,15.9000,0.2500,1.1000,30.4100,'Moderate','M&A','Pre-market',41.95,NULL
'SENT_DIGZD','IT526990',0.68,0.38,28,15.06,17.99,9.5900,2.2100,0.7100,45.6200,'Moderate','Earnings','Post-market',63.18,NULL
'SENT_F10KN','IT145063',0.90,-0.84,20,43.25,38.69,4.9600,2.8400,1.7900,36.4300,'High','Earnings','Pre-market',15.75,NULL
'SENT_KCBDN','IT904331',-0.60,-0.11,20,42.76,87.30,8.8900,4.4600,1.7400,72.0300,'Moderate','M&A','Pre-market',59.75,NULL
'SENT_EGXOV','IT373982',0.88,0.98,7,41.33,35.15,19.7600,1.6900,1.5400,9.3100,'High','Earnings','Pre-market',22.75,NULL
'SENT_1CMIS','IT412945',-0.30,-0.24,16,12.24,41.19,0.5000,2.8500,0.2700,11.3700,'Moderate','Earnings','Intraday',73.21,NULL
'SENT_0MYGL','IT801352',0.91,-0.96,14,48.54,45.62,3.1800,0.7500,1.7100,97.5700,'Moderate','Earnings','Pre-market',93.53,NULL
'SENT_KHXZU','IT561834',-0.58,0.85,23,38.62,44.07,8.3600,1.1500,1.6500,78.0600,'Moderate','M&A','Intraday',69.57,NULL
'SENT_09AS6','IT564018',-0.45,-0.86,13,43.74,53.39,13.7500,3.1700,1.7600,14.0200,'High','Earnings','Pre-market',62.21,NULL
'SENT_ZU94D','IT459266',-0.14,-0.54,18,49.79,5.15,18.4800,2.0800,0.1300,32.6300,'High','M&A','Pre-market',98.28,NULL
'SENT_8422X','IT676148',-0.94,0.65,26,26.67,29.70,4.7100,3.9500,0.6700,15.1200,'Moderate','Earnings','Pre-market',89.34,NULL
'SENT_7FZ6J','IT487352',0.75,0.19,20,8.93,52.51,3.1400,4.7000,1.8600,14.8800,'High','M&A','Pre-market',7.87,NULL
'SENT_NBLQ4','IT323174',0.29,0.65,10,1.72,36.24,14.6900,2.3700,1.1900,7.9900,'High','M&A','Post-market',1.27,NULL
'SENT_O24M9','IT956708',0.02,0.44,0,31.41,79.34,17.9300,2.5700,1.5200,79.7700,'Moderate','M&A','Intraday',89.78,NULL
'SENT_J7KII','IT271539',-0.61,-0.18,25,3.71,64.10,2.8100,2.2300,0.2800,80.7000,'Moderate','Earnings','Intraday',91.57,NULL
'SENT_0VE8C','IT221456',0.69,-0.96,30,9.69,33.77,15.0900,4.4600,1.2000,37.1000,'High','M&A','Pre-market',99.84,NULL
'SENT_Q8Z47','IT301659',-0.20,0.89,13,28.66,75.98,1.5200,3.6600,0.2600,28.7700,'Moderate','Earnings','Post-market',87.27,NULL
'SENT_PN1TO','IT275772',0.80,0.40,25,43.22,61.97,18.7200,1.2600,0.5700,0.0100,'High','Earnings','Intraday',5.21,NULL
'SENT_AJCS8','IT878962',-0.71,-0.16,6,14.83,61.06,17.9600,2.7300,1.5000,45.9500,'Moderate','Restructuring','Intraday',89.97,NULL
'SENT_54USM','IT659490',-0.32,0.75,25,37.07,8.24,10.7900,2.3400,1.7300,9.3500,'Moderate','M&A','Post-market',99.83,NULL
'SENT_2C5OP','IT417596',0.07,-0.23,3,18.29,80.09,3.3400,0.9900,1.0700,53.0400,'High','M&A','Intraday',62.62,NULL
'SENT_IWTLJ','IT806703',-0.93,-0.81,22,38.10,47.08,18.8800,2.5300,1.2700,94.0200,'High','M&A','Pre-market',24.32,NULL
'SENT_ACB3O','IT749906',-0.95,0.92,1,0.17,82.24,9.3400,3.7300,1.1200,9.0800,'Moderate','Earnings','Post-market',74.41,NULL
'SENT_63RLM','IT204680',0.50,-0.06,21,18.07,62.45,1.7300,2.9600,0.1600,58.4900,'Moderate','Restructuring','Intraday',86.44,NULL
'SENT_0AEYL','IT150719',-0.01,-0.94,2,8.34,48.04,4.3100,4.8500,1.9100,66.6900,'High','Restructuring','Intraday',52.90,NULL
'SENT_BFIGB','IT312062',-0.39,-0.05,10,0.50,70.71,18.8500,2.6800,1.9700,73.8100,'Moderate','Restructuring','Post-market',18.28,NULL
'SENT_PCI15','IT899019',0.08,0.88,0,43.12,25.50,13.0500,4.7700,1.9100,36.5800,'Moderate','M&A','Intraday',30.99,NULL
'SENT_MPCOE','IT672333',-0.94,-0.88,9,16.66,75.54,2.1500,2.7600,0.1100,26.8800,'Moderate','Earnings','Intraday',7.94,NULL
'SENT_OR4AY','IT559018',-0.41,-0.72,6,12.98,31.31,1.9300,3.6100,0.5900,32.5800,'Moderate','Earnings','Post-market',32.30,NULL
'SENT_P0VD1','IT834729',0.57,0.49,4,32.53,19.18,4.5300,4.3700,0.7300,19.1200,'Moderate','M&A','Pre-market',24.25,NULL
'SENT_LJI5J','IT815785',-0.52,-0.11,3,1.02,84.21,9.9400,3.6400,0.9500,78.9600,'Moderate','Earnings','Intraday',25.81,NULL
'SENT_BA2EX','IT412291',0.68,0.00,15,36.25,74.03,5.0800,2.0200,1.9700,19.5000,'High','M&A','Intraday',0.56,NULL
'SENT_FFOWP','IT219689',-0.66,-0.12,21,38.53,10.27,16.8400,0.5700,0.5500,89.3800,'Moderate','M&A','Pre-market',54.42,NULL
'SENT_PBCLW','IT455111',-0.96,0.80,5,48.01,5.72,9.5600,3.1700,1.3300,78.5900,'High','Restructuring','Intraday',28.22,NULL
'SENT_S316G','IT303884',-0.76,0.94,30,47.70,27.98,13.2500,4.9000,0.6400,39.1300,'Moderate','Earnings','Post-market',89.30,NULL
'SENT_4BHCG','IT679425',-0.36,0.33,2,27.42,25.08,3.2800,3.8300,1.5100,93.1500,'Moderate','Restructuring','Intraday',69.73,NULL
'SENT_JVXB2','IT610810',0.64,-0.30,28,11.68,1.16,1.3800,3.6000,0.9300,11.4400,'Moderate','Earnings','Post-market',32.82,NULL
'SENT_CKLAD','IT289406',0.89,-0.22,14,29.20,39.95,14.6200,2.7900,1.3400,6.6700,'Moderate','M&A','Pre-market',14.03,NULL
'SENT_04225','IT555796',-0.35,-0.04,29,42.23,56.61,15.4100,4.4400,0.2600,96.5100,'Moderate','Earnings','Pre-market',58.86,NULL
'SENT_N63NI','IT211375',-0.73,-0.48,29,3.48,9.73,3.3500,2.9100,1.7100,13.7600,'Moderate','Restructuring','Intraday',57.10,NULL
'SENT_O5CVR','IT753150',-0.60,0.52,4,5.40,1.95,3.9900,4.1200,1.7400,58.3100,'Moderate','M&A','Pre-market',40.82,NULL
'SENT_E15ET','IT383799',0.23,0.32,9,42.86,60.38,12.3100,1.0000,1.3700,27.8600,'Moderate','Earnings','Pre-market',99.69,NULL
'SENT_SLJR1','IT757107',0.89,0.12,8,9.69,19.44,1.6500,2.7400,0.8700,59.3600,'High','Earnings','Pre-market',95.92,NULL
'SENT_2BJMG','IT445515',-0.36,-0.90,29,27.97,26.77,13.0100,2.0200,0.3400,32.9900,'Moderate','Earnings','Post-market',88.89,NULL
'SENT_D4EMK','IT437252',0.72,-0.79,28,48.46,15.18,5.4000,1.0300,1.2200,35.9800,'Moderate','Restructuring','Pre-market',17.20,NULL
'SENT_E2S7Y','IT917482',-0.52,-0.88,28,35.96,73.47,6.1700,3.8700,0.4200,91.5000,'Moderate','Restructuring','Post-market',27.15,NULL
'SENT_QMJ2P','IT786827',0.76,-0.67,15,0.55,9.28,11.9300,0.3800,1.2800,15.0700,'High','M&A','Pre-market',96.52,NULL
'SENT_RW0KL','IT909652',-0.72,-0.67,1,29.93,1.75,13.2400,3.4000,0.8700,40.8700,'High','M&A','Post-market',84.39,NULL
'SENT_PLVAX','IT890012',-0.95,0.03,13,1.73,85.44,0.5600,0.4700,0.1600,7.9500,'High','Earnings','Intraday',11.40,NULL
'SENT_IN6TJ','IT840572',0.98,-0.74,13,27.38,84.31,4.5600,4.3900,0.3300,14.4500,'Moderate','Restructuring','Post-market',70.77,NULL
'SENT_ZOX9J','IT366409',0.60,-0.24,26,36.09,58.87,19.3400,4.8000,0.2600,1.7700,'High','M&A','Post-market',86.81,NULL
'SENT_RJK5B','IT787082',0.66,0.47,20,2.52,41.94,9.8300,3.8400,1.7700,81.1000,'Moderate','Earnings','Pre-market',39.13,NULL
'SENT_D4MYA','IT238849',0.60,0.83,22,26.36,53.44,13.2500,2.2000,0.6800,40.1400,'High','Earnings','Post-market',44.09,NULL
'SENT_BVLOJ','IT378428',-0.60,-0.59,22,19.46,73.80,6.5200,2.5400,0.8300,13.6900,'High','Earnings','Pre-market',74.19,NULL
'SENT_MK7A3','IT574219',-0.01,0.59,5,17.70,26.48,0.6100,0.8200,1.0700,12.5400,'Moderate','Restructuring','Post-market',40.53,NULL
'SENT_C1L6M','IT908977',-0.38,-0.59,14,20.96,80.76,5.8100,3.1300,1.1000,33.0300,'Moderate','M&A','Post-market',27.79,NULL
'SENT_T8A15','IT295730',-0.49,0.03,15,45.89,13.15,12.4500,3.1500,0.8900,10.8400,'Moderate','Earnings','Post-market',90.56,NULL
'SENT_XMQ9C','IT704717',0.02,0.41,22,16.50,39.68,11.0900,0.3500,0.9700,5.1100,'High','Earnings','Pre-market',24.42,NULL
'SENT_6JF8Q','IT803273',0.62,-0.30,25,42.93,86.83,7.3700,4.2100,0.7600,58.9200,'Moderate','Restructuring','Pre-market',40.50,NULL
'SENT_1L3M5','IT358820',-0.11,0.71,25,5.75,43.79,3.5400,1.8900,1.7200,47.5700,'Moderate','M&A','Post-market',2.04,NULL
'SENT_076TZ','IT459443',-0.03,0.36,10,20.06,76.47,10.1600,0.2900,1.5300,15.3500,'Moderate','Restructuring','Intraday',24.22,NULL
'SENT_OFVBO','IT219344',-0.49,-0.36,21,6.61,70.61,0.2700,3.4300,0.1500,15.0000,'Moderate','Earnings','Intraday',91.98,NULL
'SENT_187II','IT221179',-0.62,0.29,29,39.03,27.62,15.4400,3.6500,1.5500,67.9900,'High','Restructuring','Pre-market',62.29,NULL
'SENT_EC34D','IT561431',-0.10,0.33,16,5.25,6.13,3.4400,3.7700,0.8000,13.2300,'High','Earnings','Pre-market',27.36,NULL
'SENT_SZLMD','IT413688',-0.16,0.48,7,35.80,35.86,14.0700,0.9700,0.8800,97.6300,'Moderate','M&A','Pre-market',95.40,NULL
'SENT_KPD4F','IT490563',0.89,-0.73,18,22.96,31.03,0.6300,3.2800,1.0200,17.4000,'Moderate','Restructuring','Intraday',26.30,NULL
'SENT_OF6QD','IT726068',-0.39,-0.18,16,43.59,7.57,0.8700,0.4000,1.5200,16.8800,'High','Earnings','Intraday',67.87,NULL
'SENT_DY2BL','IT470657',0.59,0.34,9,3.43,85.82,14.6200,4.3500,1.8400,69.2900,'Moderate','Earnings','Pre-market',31.34,NULL
'SENT_M78H1','IT696809',0.34,0.35,3,12.24,52.88,12.2000,3.8200,0.2300,32.6400,'High','M&A','Intraday',74.72,NULL
