825,'PR5445','SC6017',NULL,'Medium','Stable','Major',NULL
826,'PR6912','SC1667','Minor','Medium','Stable','Major','Complete'
827,'PR4023','SC6044',NULL,'Critical','Unstable','Minor','Complete'
828,'PR8312','SC5382','Minor','Critical','Unstable','Major','Partial'
829,'PR9096','SC6701',NULL,'Low','Stable',NULL,'Partial'
830,'PR3300','SC4473','Minor','Low','Moderate','Major','Complete'
831,'PR6404','SC9725','Minor','High','Moderate',NULL,'Complete'
832,'PR8138','SC4007',NULL,'Low','Stable','Major',NULL
833,'PR6284','SC7947','Moderate','Critical','Unstable','Minor','Complete'
834,'PR2589','SC2685','Moderate','Low','Stable','Minor','Complete'
835,'PR3995','SC6065','Severe','Low','Moderate','Major',NULL
836,'PR8965','SC9359',NULL,'High','Stable',NULL,'Partial'
837,'PR4430','SC7832',NULL,'Low','Unstable','Major','Partial'
838,'PR9311','SC7701','Moderate','Low','Moderate',NULL,'Partial'
839,'PR2817','SC8193','Moderate','Medium','Unstable',NULL,'Complete'
840,'PR5422','SC9147','Minor','Critical','Stable','Minor','Partial'
841,'PR1007','SC9974','Severe','High','Moderate',NULL,'Partial'
842,'PR3340','SC3351',NULL,'Critical','Stable',NULL,NULL
843,'PR5006','SC5672','Minor','Medium','Unstable',NULL,'Complete'
844,'PR8911','SC8942','Severe','Critical','Unstable','Major','Partial'
845,'PR7595','SC8099','Minor','Medium','Stable','Minor','Complete'
846,'PR2442','SC8947','Severe','Medium','Moderate','Major','Partial'
847,'PR2161','SC1752','Minor','High','Stable',NULL,'Partial'
848,'PR4833','SC7676','Minor','Medium','Stable','Major','Partial'
849,'PR9643','SC9898','Minor','High','Unstable','Minor','Partial'
850,'PR5640','SC2589','Severe','Low','Moderate',NULL,NULL
851,'PR3207','SC5065','Severe','Low','Moderate','Minor','Partial'
852,'PR5934','SC5297','Minor','Medium','Moderate',NULL,'Partial'
853,'PR6986','SC8182','Moderate','Critical','Unstable','Minor','Complete'
854,'PR6845','SC5989','Severe','High','Unstable','Minor',NULL
855,'PR3276','SC7402','Moderate','Low','Moderate','Major','Partial'
856,'PR4350','SC9098','Severe','High','Unstable','Major','Complete'
857,'PR9487','SC3550','Severe','Medium','Stable','Minor',NULL
858,'PR6787','SC1172','Minor','High','Unstable',NULL,NULL
859,'PR5976','SC8178','Moderate','Critical','Moderate','Minor',NULL
860,'PR8228','SC9913','Severe','Critical','Stable','Major','Complete'
861,'PR1919','SC9022','Minor','High','Unstable',NULL,'Complete'
862,'PR9858','SC5241','Moderate','Low','Unstable',NULL,NULL
863,'PR8827','SC7214','Moderate','Medium','Unstable',NULL,NULL
864,'PR7444','SC1024','Severe','Critical','Moderate',NULL,NULL
865,'PR3143','SC9870',NULL,'High','Stable',NULL,'Partial'
866,'PR9383','SC9685',NULL,'Medium','Moderate',NULL,NULL
867,'PR8231','SC3018','Minor','High','Unstable','Minor','Complete'
868,'PR1179','SC3502','Minor','Critical','Moderate',NULL,'Partial'
869,'PR9860','SC1463','Minor','Critical','Unstable','Minor','Complete'
870,'PR9515','SC9105','Minor','Low','Stable','Major',NULL
871,'PR7040','SC5784','Minor','Low','Moderate','Major','Complete'
872,'PR9764','SC9281','Minor','Low','Moderate','Minor','Complete'
873,'PR1865','SC6100','Minor','Low','Stable','Major','Partial'
874,'PR9104','SC3756','Severe','Critical','Stable',NULL,NULL
875,'PR5210','SC4338','Severe','Critical','Unstable',NULL,'Partial'
876,'PR9386','SC2039',NULL,'Low','Unstable','Minor',NULL
877,'PR1040','SC8001','Severe','Low','Unstable','Major','Partial'
878,'PR4758','SC2254','Moderate','Critical','Moderate',NULL,'Partial'
879,'PR3356','SC4798','Minor','High','Unstable','Minor',NULL
880,'PR6013','SC4255',NULL,'Low','Unstable',NULL,'Complete'
881,'PR2271','SC1699','Moderate','High','Moderate','Minor','Partial'
882,'PR7409','SC5493','Minor','Medium','Stable','Minor','Complete'
883,'PR4279','SC7899','Severe','Medium','Unstable','Minor','Partial'
884,'PR3267','SC4971','Severe','Medium','Stable',NULL,'Partial'
885,'PR7133','SC4468','Minor','Critical','Stable','Minor','Complete'
886,'PR2719','SC7868',NULL,'High','Unstable','Minor','Complete'
887,'PR6799','SC3816',NULL,'High','Stable','Major','Partial'
888,'PR4773','SC9249',NULL,'Low','Moderate',NULL,'Partial'
889,'PR1532','SC2744','Minor','Medium','Stable',NULL,'Complete'
890,'PR3909','SC4328','Severe','Low','Unstable',NULL,'Partial'
891,'PR1243','SC1507','Minor','Critical','Unstable',NULL,'Complete'
892,'PR6989','SC7007','Severe','High','Unstable','Major',NULL
893,'PR6339','SC9834','Minor','Medium','Moderate','Major','Complete'
894,'PR7530','SC7865','Moderate','High','Stable',NULL,'Complete'
895,'PR4717','SC7104','Minor','High','Stable','Minor',NULL
896,'PR3987','SC6129','Minor','Critical','Moderate','Major','Complete'
897,'PR4328','SC4586','Severe','Critical','Unstable',NULL,'Partial'
898,'PR8561','SC7350',NULL,'High','Stable',NULL,NULL
899,'PR7116','SC9081','Minor','Critical','Unstable',NULL,NULL
900,'PR6626','SC3375','Moderate','Medium','Unstable','Major','Partial'
901,'PR9689','SC6998',NULL,'Low','Unstable','Minor','Partial'
902,'PR6620','SC1384','Severe','Low','Stable','Minor','Complete'
903,'PR5068','SC6160',NULL,'Critical','Stable',NULL,'Complete'
904,'PR2222','SC3425',NULL,'Critical','Stable','Minor','Complete'
905,'PR4019','SC3452','Severe','High','Moderate',NULL,NULL
906,'PR9749','SC2489','Minor','High','Unstable','Minor','Partial'
907,'PR8470','SC5187','Moderate','Low','Moderate',NULL,NULL
908,'PR2550','SC2971',NULL,'Medium','Unstable','Minor','Partial'
909,'PR6934','SC3266',NULL,'Critical','Stable',NULL,NULL
910,'PR9150','SC6430','Moderate','Low','Stable','Major','Complete'
911,'PR3878','SC4928','Severe','Low','Moderate','Major','Partial'
912,'PR4141','SC1957',NULL,'Medium','Moderate',NULL,'Complete'
913,'PR3337','SC2847','Severe','High','Unstable','Major','Partial'
914,'PR7898','SC6931','Moderate','Medium','Unstable','Major',NULL
915,'PR2284','SC2911','Minor','Critical','Stable','Minor',NULL
916,'PR8827','SC8956',NULL,'Critical','Stable','Major','Partial'
917,'PR6555','SC7237','Minor','Medium','Unstable','Minor','Partial'
918,'PR8526','SC6626','Minor','Low','Moderate','Minor','Complete'
919,'PR7569','SC7426','Minor','Medium','Unstable','Major',NULL
920,'PR9333','SC6748','Moderate','Low','Stable',NULL,'Complete'
921,'PR7963','SC7251','Severe','High','Stable','Minor','Complete'
922,'PR6743','SC1877','Moderate','Low','Stable','Minor','Complete'
923,'PR2877','SC7417','Moderate','High','Moderate','Minor','Complete'
924,'PR3948','SC4925','Moderate','Low','Stable','Major',NULL
925,'PR9915','SC4589','Moderate','High','Moderate','Minor','Complete'
926,'PR9408','SC7902','Minor','Critical','Stable',NULL,'Complete'
927,'PR7731','SC4361','Severe','High','Moderate',NULL,NULL
928,'PR7578','SC4523','Minor','Medium','Stable','Minor',NULL
929,'PR2312','SC1145','Moderate','Low','Stable',NULL,NULL
930,'PR1168','SC5299','Minor','Low','Stable','Minor',NULL
931,'PR8855','SC6675','Minor','Critical','Stable','Major',NULL
932,'PR4486','SC6788','Moderate','Low','Moderate',NULL,NULL
933,'PR3035','SC5008','Minor','Low','Unstable','Major','Complete'
934,'PR4907','SC4376','Minor','High','Stable',NULL,'Partial'
935,'PR5202','SC9960',NULL,'Low','Unstable','Major',NULL
936,'PR9653','SC3881','Moderate','Medium','Unstable','Minor','Partial'
937,'PR3024','SC8633',NULL,'Low','Stable','Major','Complete'
938,'PR2924','SC2054','Severe','Critical','Stable','Major','Complete'
939,'PR2672','SC5861','Moderate','Medium','Unstable','Minor',NULL
940,'PR6886','SC2252','Moderate','Critical','Stable',NULL,'Partial'
941,'PR1173','SC7692','Severe','Medium','Moderate','Major','Partial'
942,'PR9182','SC6648','Minor','Critical','Stable','Major','Partial'
943,'PR8808','SC6671','Minor','Critical','Moderate','Major',NULL
944,'PR2636','SC5163',NULL,'Low','Moderate',NULL,NULL
945,'PR1755','SC3649','Moderate','Low','Moderate',NULL,NULL
946,'PR9132','SC6340','Severe','Low','Stable',NULL,'Complete'
947,'PR6529','SC3742',NULL,'Critical','Unstable','Major',NULL
948,'PR5013','SC9420','Moderate','High','Stable','Minor','Partial'
949,'PR3277','SC5978',NULL,'Low','Unstable','Major','Partial'
950,'PR1231','SC2575','Moderate','Low','Stable','Minor','Complete'
951,'PR9341','SC6939','Moderate','Medium','Stable',NULL,'Complete'
952,'PR6080','SC7303','Minor','Critical','Moderate','Minor',NULL
953,'PR7938','SC9600','Moderate','Low','Unstable',NULL,'Complete'
954,'PR1682','SC2963',NULL,'Medium','Unstable',NULL,'Partial'
955,'PR4700','SC4107',NULL,'High','Unstable','Minor',NULL
956,'PR4384','SC1835',NULL,'Critical','Unstable',NULL,'Partial'
957,'PR7926','SC3090','Moderate','Low','Stable',NULL,'Complete'
958,'PR1099','SC4476','Moderate','Medium','Moderate','Minor',NULL
959,'PR5417','SC6653','Minor','Low','Moderate',NULL,'Complete'
960,'PR5364','SC2804',NULL,'Critical','Unstable','Minor',NULL
961,'PR6675','SC4314',NULL,'High','Unstable','Major','Partial'
962,'PR4878','SC7428','Moderate','Critical','Unstable','Minor','Partial'
963,'PR1980','SC3791','Severe','Critical','Stable',NULL,'Complete'
964,'PR3799','SC6550','Severe','Low','Stable',NULL,'Complete'
965,'PR9461','SC1533','Minor','High','Moderate',NULL,'Partial'
966,'PR4013','SC6012','Minor','Critical','Moderate',NULL,'Complete'
967,'PR8659','SC6163',NULL,'Medium','Unstable','Minor','Partial'
968,'PR9045','SC4159','Severe','Medium','Unstable',NULL,NULL
969,'PR3828','SC1490',NULL,'Critical','Stable','Minor',NULL
970,'PR2409','SC5787',NULL,'Low','Moderate','Major','Partial'
971,'PR7410','SC2494','Moderate','High','Stable',NULL,'Complete'
972,'PR9113','SC9558','Minor','Medium','Moderate','Minor','Complete'
973,'PR5573','SC9348','Severe','Medium','Unstable','Major','Partial'
974,'PR9376','SC2606','Minor','High','Stable','Minor','Complete'
975,'PR3385','SC1980',NULL,'Low','Moderate',NULL,'Partial'
976,'PR5430','SC6237','Severe','High','Stable','Minor',NULL
977,'PR5658','SC3153','Severe','Medium','Unstable','Major','Complete'
978,'PR4886','SC7858','Minor','Low','Unstable','Major','Partial'
979,'PR3841','SC6026','Minor','Low','Moderate',NULL,'Partial'
980,'PR8915','SC4639','Severe','Medium','Moderate','Minor','Partial'
981,'PR3592','SC1694','Minor','High','Unstable','Minor','Complete'
982,'PR6646','SC7817','Minor','Medium','Moderate','Minor',NULL
983,'PR2811','SC3754','Severe','Critical','Stable','Major','Partial'
984,'PR6747','SC9033','Moderate','High','Stable','Major',NULL
985,'PR7349','SC5883','Severe','High','Unstable',NULL,'Complete'
986,'PR6729','SC7219','Minor','Critical','Stable',NULL,'Complete'
987,'PR4936','SC7056','Moderate','High','Unstable',NULL,'Complete'
988,'PR8078','SC7784',NULL,'Medium','Moderate','Major',NULL
989,'PR5005','SC2157','Moderate','Critical','Moderate',NULL,'Complete'
990,'PR4574','SC8071','Severe','Low','Moderate','Major',NULL
991,'PR7100','SC4782','Severe','Low','Stable','Minor',NULL
992,'PR1024','SC6651',NULL,'Critical','Moderate',NULL,'Complete'
993,'PR4267','SC7290','Moderate','High','Unstable','Minor','Complete'
994,'PR3551','SC3627','Minor','Critical','Unstable',NULL,'Partial'
995,'PR1720','SC7290',NULL,'High','Stable',NULL,'Complete'
996,'PR4743','SC1927',NULL,'Low','Moderate','Minor',NULL
997,'PR6329','SC3295','Moderate','High','Moderate','Major','Partial'
998,'PR9176','SC8028',NULL,'High','Unstable',NULL,'Partial'
999,'PR7541','SC1882','Severe','High','Unstable','Major','Partial'
1000,'PR1082','SC9706','Moderate','High','Unstable','Minor','Complete'
