'SN32612                                           ','LiDAR','Model-272','2024-09-06','Poor',54
'SN26158                                           ','Photogrammetry','Model-891','2024-12-11','Fair',84
'SN42303                                           ','Structured Light','Model-512','2024-09-20','Excellent',58
'SN67377                                           ','Structured Light','Model-389','2024-11-21','Good',42
'SN93166                                           ','Photogrammetry','Model-464','2025-01-22','Poor',9
'SN62458                                           ','Laser','Model-312','2024-08-24','Poor',18
'SN80573                                           ','LiDAR','Model-999','2025-02-02','Good',70
'SN93089                                           ','Structured Light','Model-408','2025-01-15','Excellent',26
'SN27098                                           ','Structured Light','Model-949','2025-02-13','Poor',7
'SN68789                                           ','Structured Light','Model-916','2024-12-30','Fair',48
'SN46897                                           ','Laser','Model-772','2024-09-11','Fair',21
'SN69097                                           ','Laser','Model-372','2025-01-21','Fair',1
'SN17899                                           ','Structured Light','Model-812','2024-12-02','Good',83
'SN49763                                           ','Photogrammetry','Model-155','2024-12-23','Good',27
'SN17521                                           ','Photogrammetry','Model-244','2024-10-30','Excellent',6
'SN77259                                           ','Structured Light','Model-269','2024-10-05','Fair',77
'SN85111                                           ','Structured Light','Model-580','2024-11-18','Fair',48
'SN83617                                           ','Photogrammetry','Model-648','2024-12-21','Excellent',68
'SN89384                                           ','Structured Light','Model-307','2024-10-10','Fair',60
'SN87266                                           ','Photogrammetry','Model-881','2025-01-21','Excellent',85
'SN27885                                           ','Structured Light','Model-351','2025-02-13','Good',73
'SN59269                                           ','Structured Light','Model-740','2024-09-15','Fair',66
'SN99444                                           ','Laser','Model-964','2024-08-26','Poor',49
'SN89368                                           ','LiDAR','Model-748','2024-10-27','Fair',66
'SN84578                                           ','Photogrammetry','Model-602','2024-10-19','Fair',94
'SN87079                                           ','Structured Light','Model-632','2024-10-28','Good',1
'SN78853                                           ','Photogrammetry','Model-799','2024-10-17','Excellent',59
'SN37701                                           ','LiDAR','Model-838','2025-01-26','Excellent',80
'SN45183                                           ','Laser','Model-673','2025-01-21','Fair',57
'SN59417                                           ','Photogrammetry','Model-590','2024-10-25','Excellent',27
'SN50749                                           ','Photogrammetry','Model-690','2024-10-05','Good',9
'SN77999                                           ','Photogrammetry','Model-287','2024-09-20','Good',46
'SN98072                                           ','Laser','Model-737','2024-09-17','Poor',76
'SN98485                                           ','Photogrammetry','Model-519','2025-02-17','Poor',96
'SN19863                                           ','Photogrammetry','Model-629','2024-12-13','Fair',39
'SN13425                                           ','LiDAR','Model-995','2024-09-09','Fair',100
'SN82469                                           ','Laser','Model-118','2024-09-08','Poor',49
'SN39009                                           ','Photogrammetry','Model-941','2025-02-12','Fair',65
'SN20315                                           ','LiDAR','Model-326','2024-09-04','Good',64
'SN10368                                           ','Photogrammetry','Model-685','2024-09-08','Poor',24
'SN40826                                           ','LiDAR','Model-215','2024-10-29','Poor',23
'SN45538                                           ','Structured Light','Model-276','2024-09-29','Fair',40
'SN15050                                           ','Structured Light','Model-773','2024-09-24','Fair',22
'SN15312                                           ','Photogrammetry','Model-581','2024-09-24','Good',25
'SN87960                                           ','LiDAR','Model-508','2024-10-25','Good',18
'SN66944                                           ','Photogrammetry','Model-165','2024-11-29','Good',75
'SN28478                                           ','Laser','Model-159','2024-10-27','Excellent',38
'SN28308                                           ','Laser','Model-964','2024-11-15','Good',23
'SN88255                                           ','LiDAR','Model-109','2025-01-11','Fair',42
'SN34202                                           ','Laser','Model-433','2025-01-31','Good',42
'SN13282                                           ','Laser','Model-525','2025-01-31','Poor',63
'SN67157                                           ','Structured Light','Model-387','2024-10-22','Good',37
'SN81359                                           ','LiDAR','Model-463','2024-09-14','Good',3
'SN69751                                           ','LiDAR','Model-356','2024-09-05','Fair',12
'SN59884                                           ','Laser','Model-550','2024-12-27','Good',89
'SN63018                                           ','Laser','Model-695','2024-08-30','Fair',34
'SN18541                                           ','Structured Light','Model-387','2024-10-04','Poor',91
'SN65576                                           ','Laser','Model-317','2025-01-18','Poor',31
'SN58276                                           ','Photogrammetry','Model-369','2025-01-05','Excellent',8
'SN66331                                           ','Structured Light','Model-489','2024-12-09','Excellent',5
'SN12551                                           ','Laser','Model-282','2024-08-24','Fair',75
'SN96800                                           ','LiDAR','Model-224','2024-11-07','Fair',94
'SN93797                                           ','Photogrammetry','Model-393','2025-02-08','Good',63
'SN78750                                           ','Laser','Model-109','2025-02-02','Good',29
'SN99937                                           ','LiDAR','Model-125','2024-11-21','Fair',34
'SN64453                                           ','Structured Light','Model-756','2024-10-16','Good',54
'SN39767                                           ','Laser','Model-435','2024-10-11','Excellent',27
'SN67857                                           ','Laser','Model-741','2024-11-03','Fair',39
'SN16830                                           ','Laser','Model-255','2024-12-22','Fair',97
'SN43160                                           ','Laser','Model-174','2024-09-17','Fair',74
'SN11234                                           ','LiDAR','Model-120','2024-12-15','Poor',19
'SN24278                                           ','LiDAR','Model-402','2024-09-19','Poor',100
'SN54512                                           ','Laser','Model-187','2025-01-23','Fair',46
'SN65723                                           ','Structured Light','Model-217','2024-10-28','Good',8
'SN15072                                           ','Structured Light','Model-343','2025-01-08','Excellent',45
'SN98345                                           ','Structured Light','Model-778','2024-12-16','Good',88
'SN16456                                           ','Laser','Model-253','2024-11-09','Good',1
'SN83401                                           ','Structured Light','Model-750','2024-12-24','Fair',37
'SN96470                                           ','Photogrammetry','Model-417','2024-11-08','Excellent',87
'SN21782                                           ','Photogrammetry','Model-196','2024-12-09','Poor',69
'SN70236                                           ','Structured Light','Model-225','2025-02-09','Good',79
'SN46529                                           ','Laser','Model-830','2024-12-21','Excellent',93
'SN90766                                           ','Structured Light','Model-960','2025-02-03','Fair',22
'SN11734                                           ','LiDAR','Model-503','2025-01-23','Good',50
'SN82167                                           ','LiDAR','Model-303','2024-09-06','Poor',87
'SN59680                                           ','Laser','Model-210','2024-11-19','Good',16
'SN13150                                           ','Laser','Model-980','2024-11-01','Good',50
'SN80515                                           ','Photogrammetry','Model-285','2025-01-28','Excellent',82
'SN53751                                           ','Laser','Model-896','2024-09-17','Fair',46
'SN45271                                           ','LiDAR','Model-774','2024-10-13','Fair',38
'SN80570                                           ','Structured Light','Model-259','2025-01-06','Excellent',37
'SN21193                                           ','Structured Light','Model-739','2024-08-30','Excellent',6
'SN45970                                           ','Structured Light','Model-162','2024-10-19','Good',56
'SN60413                                           ','Laser','Model-842','2024-12-15','Excellent',34
'SN17965                                           ','Structured Light','Model-255','2024-11-29','Excellent',75
'SN27584                                           ','Photogrammetry','Model-101','2024-11-30','Good',12
'SN67604                                           ','Structured Light','Model-948','2024-12-06','Good',95
'SN28737                                           ','Laser','Model-964','2024-10-25','Excellent',39
'SN37234                                           ','Photogrammetry','Model-225','2025-01-16','Excellent',94
'SN30973                                           ','Laser','Model-860','2025-01-12','Good',23
'SN75787                                           ','Laser','Model-496','2025-02-17','Poor',32
'SN68652                                           ','Laser','Model-286','2024-09-05','Fair',13
'SN40889                                           ','Photogrammetry','Model-309','2025-02-08','Fair',78
'SN66332                                           ','LiDAR','Model-493','2024-08-27','Poor',44
'SN10100                                           ','LiDAR','Model-912','2024-12-06','Good',73
'SN76217                                           ','Laser','Model-642','2024-09-10','Poor',85
'SN13470                                           ','Photogrammetry','Model-481','2024-12-11','Fair',78
'SN34312                                           ','LiDAR','Model-904','2024-09-12','Good',97
'SN86602                                           ','LiDAR','Model-637','2024-08-28','Fair',10
'SN25096                                           ','Structured Light','Model-933','2024-11-25','Excellent',12
'SN31904                                           ','Photogrammetry','Model-868','2024-12-09','Poor',70
'SN60963                                           ','Structured Light','Model-552','2024-12-16','Poor',36
'SN93253                                           ','LiDAR','Model-181','2024-09-20','Excellent',37
'SN37127                                           ','Photogrammetry','Model-707','2024-10-05','Good',53
'SN78590                                           ','Structured Light','Model-158','2024-08-28','Good',96
'SN67077                                           ','Laser','Model-489','2024-09-23','Excellent',68
'SN25561                                           ','Photogrammetry','Model-128','2024-12-19','Fair',97
'SN41584                                           ','Laser','Model-175','2024-12-05','Excellent',22
'SN30508                                           ','Laser','Model-440','2024-11-09','Fair',88
'SN97793                                           ','Structured Light','Model-346','2025-01-11','Fair',34
'SN48429                                           ','Laser','Model-302','2025-01-16','Good',67
'SN52421                                           ','Photogrammetry','Model-943','2024-10-28','Excellent',68
'SN65884                                           ','Laser','Model-375','2025-02-06','Poor',16
'SN71952                                           ','Laser','Model-271','2024-12-21','Poor',47
'SN16838                                           ','Laser','Model-164','2024-11-29','Poor',69
'SN26640                                           ','LiDAR','Model-286','2024-08-28','Poor',58
'SN81923                                           ','Photogrammetry','Model-518','2024-10-09','Good',26
'SN52390                                           ','Structured Light','Model-558','2025-02-09','Fair',6
'SN85142                                           ','Laser','Model-801','2024-10-22','Fair',51
'SN55189                                           ','Structured Light','Model-993','2025-01-08','Good',24
'SN88190                                           ','Photogrammetry','Model-775','2024-09-10','Fair',23
'SN27797                                           ','Laser','Model-876','2025-01-07','Excellent',7
'SN45272                                           ','Photogrammetry','Model-729','2024-12-16','Fair',8
'SN38382                                           ','LiDAR','Model-922','2024-11-22','Excellent',73
'SN39414                                           ','LiDAR','Model-280','2024-11-03','Poor',21
'SN30278                                           ','Structured Light','Model-332','2024-10-09','Poor',6
'SN80888                                           ','LiDAR','Model-548','2025-02-18','Fair',3
'SN49908                                           ','Photogrammetry','Model-500','2025-02-17','Good',14
'SN62024                                           ','Structured Light','Model-141','2024-08-30','Poor',33
'SN60808                                           ','LiDAR','Model-125','2024-11-21','Poor',38
'SN72140                                           ','LiDAR','Model-277','2024-09-18','Excellent',49
'SN35770                                           ','Photogrammetry','Model-522','2025-02-16','Fair',44
'SN49151                                           ','Photogrammetry','Model-126','2025-01-17','Fair',13
'SN73469                                           ','Laser','Model-871','2025-01-09','Excellent',16
'SN19950                                           ','LiDAR','Model-455','2024-12-17','Poor',3
'SN78419                                           ','Laser','Model-569','2024-11-04','Excellent',94
'SN69076                                           ','Photogrammetry','Model-522','2024-12-13','Poor',27
'SN20620                                           ','Photogrammetry','Model-234','2024-12-21','Fair',71
'SN56045                                           ','Photogrammetry','Model-335','2024-09-23','Good',9
'SN76680                                           ','Laser','Model-476','2025-01-13','Good',91
'SN72588                                           ','LiDAR','Model-651','2024-12-31','Excellent',94
'SN75085                                           ','Structured Light','Model-798','2024-11-18','Fair',33
'SN63300                                           ','Photogrammetry','Model-180','2024-10-03','Fair',60
'SN99505                                           ','Laser','Model-326','2024-11-27','Fair',19
'SN19961                                           ','Photogrammetry','Model-581','2024-08-27','Good',14
'SN84857                                           ','Laser','Model-705','2024-09-05','Poor',47
'SN47282                                           ','Structured Light','Model-774','2025-01-10','Poor',5
'SN88686                                           ','LiDAR','Model-915','2024-10-23','Good',75
'SN97505                                           ','Photogrammetry','Model-123','2024-10-15','Fair',82
'SN70489                                           ','Photogrammetry','Model-747','2024-10-15','Fair',91
'SN74401                                           ','Structured Light','Model-603','2025-02-12','Poor',12
'SN82547                                           ','Laser','Model-884','2025-01-17','Fair',15
'SN65886                                           ','Photogrammetry','Model-701','2025-01-20','Good',83
'SN40245                                           ','Laser','Model-357','2024-10-06','Excellent',34
'SN99785                                           ','Structured Light','Model-426','2024-09-18','Poor',64
'SN74581                                           ','Laser','Model-902','2024-09-22','Good',32
'SN52342                                           ','Structured Light','Model-759','2025-02-01','Good',85
'SN77132                                           ','Structured Light','Model-639','2024-10-20','Excellent',29
'SN49403                                           ','LiDAR','Model-138','2024-11-29','Excellent',81
'SN59408                                           ','Structured Light','Model-932','2024-09-19','Excellent',89
'SN61428                                           ','Structured Light','Model-631','2025-01-30','Fair',2
