'SUP_4SN24','FI924215','PREF_XQYO',9,9,7,'Never','Former',7,4,4.1,3
'SUP_G19ZG','FI785262','PREF_AZIY',11,2,27,'Never','Yes',7,15,2.3,3
'SUP_7CPSW','FI302074','PREF_DVBE',2,4,22,'Active','Yes',15,10,1.4,8
'SUP_HA8YP','FI903335','PREF_ETB5',1,4,22,'Never','Former',6,9,1.3,3
'SUP_QABQM','FI897380','PREF_7K2K',11,3,25,'Occasional','No',13,11,4.1,3
'SUP_F620H','FI681480','PREF_2WWM',8,3,22,'Never','Yes',7,0,2.8,1
'SUP_B0WMA','FI120818','PREF_8VB4',15,8,29,'Never','Yes',15,8,4.4,5
'SUP_OI86N','FI202757','PREF_8S7M',3,10,13,'Never','Yes',6,15,2.0,10
'SUP_SNDSZ','FI700094','PREF_79XE',20,10,18,'Active','Former',2,9,2.7,9
'SUP_7PVY6','FI250731','PREF_JXLO',13,6,19,'Never','Yes',19,5,2.8,1
'SUP_DLGFR','FI807108','PREF_Z124',17,5,9,'Never','Yes',0,0,4.6,0
'SUP_PIXAF','FI136030','PREF_77JA',15,1,14,'Active','Former',1,11,3.9,0
'SUP_DPSZK','FI718498','PREF_PU5L',20,0,15,'Occasional','Yes',1,2,3.6,0
'SUP_3AX31','FI657654','PREF_4NQJ',9,1,3,'Occasional','Yes',12,6,1.6,6
'SUP_0Y9XC','FI322254','PREF_T2PM',1,6,24,'Never','Former',20,0,3.0,5
'SUP_PLO8D','FI954596','PREF_A159',12,10,13,'Active','Yes',11,14,1.5,0
'SUP_17A1U','FI447345','PREF_JGX0',16,0,2,'Active','No',0,1,4.5,10
'SUP_EADU1','FI685773','PREF_XXB1',15,0,0,'Active','Yes',6,15,1.5,2
'SUP_GWOEO','FI223922','PREF_L5DM',20,2,6,'Occasional','Yes',20,6,4.7,1
'SUP_VHTG9','FI896926','PREF_Y3NC',6,8,9,'Occasional','No',12,8,2.5,6
'SUP_8PB55','FI484145','PREF_HS5F',19,5,15,'Active','Former',6,4,1.5,3
'SUP_AWTE6','FI226011','PREF_ZDV9',12,5,20,'Occasional','Yes',12,11,1.5,8
'SUP_4CQZ6','FI706455','PREF_X5W8',14,3,28,'Occasional','Former',8,3,3.0,10
'SUP_NKL1C','FI850227','PREF_4SE7',9,4,15,'Never','Yes',4,8,2.7,5
'SUP_8PZRV','FI480430','PREF_HAVG',18,9,12,'Never','No',2,11,2.2,8
'SUP_J7S4O','FI233480','PREF_8A7K',8,7,4,'Never','No',1,9,4.2,2
'SUP_JX7B0','FI179390','PREF_SKXR',13,2,29,'Occasional','Former',12,13,3.1,3
'SUP_FZ1CV','FI287661','PREF_V9Z7',11,0,23,'Active','Yes',12,14,3.3,2
'SUP_ACKKE','FI762272','PREF_L18N',20,9,6,'Occasional','Former',5,1,3.8,7
'SUP_E6DF2','FI552441','PREF_BCJJ',1,4,12,'Active','Yes',20,14,3.4,10
'SUP_MNU9R','FI971398','PREF_DFBW',7,9,3,'Occasional','Former',12,6,1.4,1
'SUP_P74N9','FI964146','PREF_BR1E',16,2,17,'Active','No',13,5,3.5,4
'SUP_HH3D4','FI163635','PREF_GG71',20,0,11,'Occasional','No',12,0,1.7,1
'SUP_QADPO','FI131144','PREF_YE3E',17,1,11,'Never','Yes',2,4,4.7,9
'SUP_FQ38B','FI688909','PREF_EJ91',14,3,23,'Active','Former',8,12,3.6,7
'SUP_VMR5A','FI103499','PREF_FK26',5,2,1,'Occasional','No',3,11,4.9,3
'SUP_8PMIM','FI282804','PREF_PICB',2,8,3,'Occasional','Yes',7,0,2.3,0
'SUP_IJRTD','FI456209','PREF_LYWV',15,9,17,'Active','Yes',10,4,2.2,6
'SUP_V1NGF','FI301031','PREF_VVOS',18,6,16,'Never','Former',3,0,1.6,5
'SUP_KFEGV','FI674733','PREF_99DI',6,0,25,'Never','Former',1,5,4.5,7
'SUP_QXOX4','FI686926','PREF_GIFX',4,2,15,'Active','Yes',14,9,4.8,6
'SUP_LN7M8','FI190711','PREF_LBZ8',2,7,8,'Never','Yes',9,4,3.5,10
'SUP_EXQAW','FI720477','PREF_AQDI',9,5,2,'Active','No',11,10,2.2,7
'SUP_QRZ2H','FI941568','PREF_TE1Z',19,6,27,'Never','Yes',15,15,3.6,10
'SUP_UFREV','FI653396','PREF_AN5F',13,4,29,'Active','No',18,3,1.9,7
'SUP_1YZHQ','FI719947','PREF_S9EM',6,9,20,'Active','No',4,5,3.5,0
'SUP_TWTLR','FI775314','PREF_YB0B',11,0,19,'Never','Yes',7,12,4.4,3
'SUP_EHA7U','FI816598','PREF_XUIJ',2,5,29,'Active','Former',10,10,4.1,2
'SUP_QWUNZ','FI238221','PREF_WO8C',0,10,19,'Never','Former',1,4,4.6,9
'SUP_UIFSC','FI530290','PREF_1OO2',15,8,20,'Occasional','Former',7,4,3.0,9
'SUP_AYS66','FI752288','PREF_2N1V',20,0,10,'Never','Yes',11,5,1.3,5
'SUP_5CFNB','FI747597','PREF_GHRA',17,10,26,'Active','No',3,0,1.5,1
'SUP_LHMFC','FI456861','PREF_V0JJ',6,6,29,'Occasional','Former',18,8,3.4,3
'SUP_72ZF9','FI244393','PREF_D02D',10,9,21,'Occasional','No',15,11,4.7,4
'SUP_OXO5K','FI173138','PREF_509O',12,8,22,'Active','Yes',15,15,3.2,3
'SUP_STJBO','FI172311','PREF_8WDL',19,7,11,'Occasional','No',19,2,3.1,10
'SUP_OI8JE','FI594391','PREF_9S7F',19,8,13,'Never','Yes',0,7,4.3,6
'SUP_XAP4W','FI827227','PREF_CENB',14,8,13,'Never','No',8,13,1.1,10
'SUP_JD49Z','FI463594','PREF_YKW4',18,3,18,'Occasional','No',9,1,4.3,2
'SUP_AFWNI','FI242662','PREF_QFLV',8,6,13,'Never','Former',20,7,3.5,2
'SUP_Y0FFQ','FI677560','PREF_3OP6',10,0,13,'Never','Yes',2,6,3.5,8
'SUP_VIF5T','FI279865','PREF_S7FB',14,5,7,'Occasional','Yes',3,2,4.3,8
'SUP_01NOS','FI772705','PREF_DJRC',8,2,2,'Occasional','No',11,15,1.1,7
'SUP_IWC41','FI510556','PREF_MWC4',15,4,11,'Never','Former',7,14,4.2,6
'SUP_Z9YZN','FI557873','PREF_5SVX',0,3,25,'Never','No',2,1,5.0,3
'SUP_WQSOZ','FI553807','PREF_KYKO',7,0,8,'Occasional','No',18,15,3.2,1
'SUP_ZB2KK','FI484673','PREF_6HGA',13,0,9,'Active','Yes',2,11,4.1,4
'SUP_WW36I','FI621404','PREF_4HYS',12,9,30,'Never','Former',8,6,3.6,4
'SUP_YY761','FI791591','PREF_VMN6',10,0,4,'Occasional','Yes',4,13,1.9,3
'SUP_LU9TI','FI308642','PREF_4JCZ',0,2,4,'Occasional','Yes',17,3,2.6,2
'SUP_4BFDK','FI698862','PREF_J83B',11,9,21,'Occasional','Yes',18,5,3.0,3
'SUP_XPAZC','FI967118','PREF_90B6',20,8,6,'Occasional','Yes',13,8,1.5,8
'SUP_O3KGQ','FI854693','PREF_1TRL',7,6,23,'Active','Former',13,1,1.2,3
'SUP_PD1TA','FI851062','PREF_BFZ6',17,1,14,'Occasional','Yes',13,14,3.4,9
'SUP_Q5MTS','FI500124','PREF_Q7C5',18,2,22,'Never','No',9,1,3.2,10
'SUP_VX1OA','FI160157','PREF_3FYX',5,4,22,'Occasional','No',1,2,2.6,4
'SUP_MS06S','FI485065','PREF_571E',9,2,18,'Active','Yes',3,3,3.9,2
'SUP_3QN3V','FI186917','PREF_7WV0',13,0,15,'Occasional','No',20,10,5.0,3
'SUP_LLMD3','FI269339','PREF_SDCY',12,1,6,'Active','Former',7,9,4.5,1
'SUP_PECG5','FI385804','PREF_H58H',4,10,20,'Active','Yes',15,10,5.0,10
'SUP_6BEW5','FI439404','PREF_4VII',9,5,28,'Never','Yes',20,10,4.9,0
'SUP_9332Y','FI951449','PREF_W5WK',13,6,6,'Active','Former',15,10,1.1,2
'SUP_5APRB','FI535581','PREF_X1FD',6,1,16,'Never','Former',15,5,1.1,7
'SUP_DTCBW','FI984143','PREF_X6DL',4,5,20,'Occasional','No',19,0,3.5,6
'SUP_AY8LH','FI272288','PREF_DLJK',3,9,23,'Occasional','No',13,14,3.2,3
'SUP_9CM7L','FI311658','PREF_YSK0',17,1,29,'Never','Former',5,4,3.3,2
'SUP_A0U77','FI316504','PREF_I095',3,5,19,'Occasional','Yes',3,3,2.5,8
'SUP_PPJG2','FI508683','PREF_MGC9',2,4,25,'Never','No',16,1,3.2,3
'SUP_UHBDS','FI672811','PREF_QRJB',19,10,10,'Never','Former',12,15,5.0,10
'SUP_8V8RX','FI458567','PREF_CMKQ',0,4,21,'Occasional','Yes',15,12,2.6,10
'SUP_Q1O29','FI811893','PREF_AG6Z',10,10,0,'Active','Former',0,0,2.9,4
'SUP_ZZIEK','FI725063','PREF_GV2Z',2,5,6,'Never','No',10,0,4.1,4
'SUP_BN0T5','FI895687','PREF_AH5U',1,5,3,'Occasional','Former',5,5,2.3,3
'SUP_FVAW9','FI334122','PREF_W4Y7',5,4,2,'Active','Former',0,13,3.0,8
'SUP_5MB6J','FI988164','PREF_E31A',18,1,14,'Active','Yes',19,7,3.2,3
'SUP_FVX8Y','FI726481','PREF_DKK5',12,0,22,'Active','Former',3,14,3.7,9
'SUP_86ZUS','FI818810','PREF_3TXD',11,9,27,'Never','No',18,9,1.1,2
'SUP_VJT3Q','FI108232','PREF_MPYV',3,6,22,'Active','No',19,13,3.5,1
'SUP_WQ05F','FI484165','PREF_YBQW',5,1,23,'Never','Former',3,10,3.3,5
'SUP_4ODQB','FI419204','PREF_2R60',7,9,2,'Never','Yes',7,9,1.1,3
'SUP_SGP40','FI514020','PREF_AP24',2,8,18,'Occasional','Yes',1,6,4.3,3
'SUP_9SH5G','FI960528','PREF_JOZH',16,9,4,'Occasional','No',9,2,4.9,4
'SUP_FVI6E','FI919181','PREF_S1AS',11,3,6,'Never','Yes',10,10,3.7,1
'SUP_11ET4','FI160022','PREF_LYQ5',19,6,18,'Occasional','Yes',8,3,4.0,0
'SUP_YJVZA','FI693108','PREF_2ISA',15,4,23,'Active','No',4,1,2.5,8
'SUP_9VPYX','FI326172','PREF_QLJU',20,7,13,'Active','Yes',18,2,1.2,5
'SUP_71XCJ','FI815636','PREF_3V02',14,5,21,'Active','Yes',6,2,3.7,10
'SUP_12MZP','FI186352','PREF_T4V8',14,6,8,'Occasional','Yes',11,7,2.8,3
'SUP_J27B7','FI505735','PREF_JD03',4,10,10,'Never','Yes',12,3,4.4,2
'SUP_JJZ6S','FI896927','PREF_I4N2',6,8,14,'Active','Yes',3,12,1.3,5
'SUP_AAZMV','FI836561','PREF_SPOR',6,9,5,'Never','Former',6,3,1.5,9
'SUP_GW6DR','FI593069','PREF_P48F',8,10,5,'Active','No',4,0,3.9,1
'SUP_PCZ9J','FI868517','PREF_KXT7',4,9,30,'Active','Former',1,9,1.9,9
'SUP_9C81H','FI271740','PREF_T05X',5,1,11,'Active','No',1,11,4.0,9
'SUP_FTP65','FI222306','PREF_ON8P',1,1,5,'Occasional','Former',20,2,2.6,7
'SUP_FR84M','FI234349','PREF_LPE9',17,7,14,'Never','No',18,3,3.2,9
'SUP_T9ZFI','FI480263','PREF_P3T1',7,3,11,'Occasional','Former',19,9,2.6,5
'SUP_HMG1R','FI851743','PREF_UUD0',10,6,9,'Active','Former',14,15,1.9,0
'SUP_WDD2Q','FI742325','PREF_8SQB',9,4,6,'Active','No',3,13,1.2,9
'SUP_4DOA4','FI475676','PREF_PB2S',2,2,21,'Active','Yes',12,0,2.4,8
'SUP_TVYES','FI340311','PREF_SM2V',11,4,10,'Never','No',19,2,1.4,5
'SUP_SO6EF','FI809000','PREF_ANE1',13,9,16,'Active','Yes',15,14,3.9,6
'SUP_X4ZWI','FI985569','PREF_WXGB',19,9,3,'Occasional','No',18,14,2.4,2
'SUP_3JYON','FI635999','PREF_NLNJ',15,8,20,'Occasional','Former',0,10,2.1,5
'SUP_U8UP5','FI210055','PREF_MV4M',3,8,27,'Occasional','Yes',11,8,2.1,5
'SUP_XIHOZ','FI171578','PREF_JZ8I',4,8,0,'Never','Yes',5,0,1.5,5
'SUP_V9HYR','FI542699','PREF_8G89',19,3,27,'Occasional','No',16,11,1.9,0
'SUP_3KPKH','FI832024','PREF_VOZM',9,2,25,'Occasional','Former',5,2,2.3,8
'SUP_DI3PR','FI191949','PREF_MYWE',5,3,14,'Active','No',4,14,1.3,10
'SUP_MKDV7','FI953188','PREF_VH7O',17,9,1,'Active','Yes',0,15,2.2,3
'SUP_7H0GO','FI225958','PREF_KNXS',15,1,12,'Never','No',10,10,4.0,10
'SUP_PG68F','FI988404','PREF_RPFM',5,3,13,'Never','No',16,2,3.2,8
'SUP_7ONQI','FI286530','PREF_FF9W',13,1,26,'Occasional','No',13,7,2.8,10
'SUP_4RYY0','FI431444','PREF_QARY',4,3,27,'Active','No',8,13,3.9,8
'SUP_JKH1J','FI646989','PREF_0OZ0',0,5,8,'Occasional','No',4,1,2.7,1
'SUP_IVETK','FI400564','PREF_W75F',13,2,27,'Occasional','No',5,8,3.3,0
'SUP_I9HZ3','FI925326','PREF_FGTW',19,8,28,'Active','No',4,2,4.6,2
'SUP_UEQMU','FI739667','PREF_C6DX',10,3,15,'Occasional','No',3,6,3.7,7
'SUP_WWGP3','FI869067','PREF_TRZX',2,5,3,'Occasional','No',17,9,2.8,8
'SUP_6S3TT','FI311295','PREF_XIWW',1,1,8,'Active','No',2,3,2.8,2
'SUP_ZTNVA','FI171245','PREF_AU1O',9,6,19,'Never','No',14,4,2.5,8
'SUP_T7R7N','FI761145','PREF_3UO2',17,7,21,'Active','Former',18,0,4.9,9
'SUP_HDHF6','FI157335','PREF_JM87',19,1,20,'Active','Former',7,2,3.9,6
'SUP_7HF1F','FI424272','PREF_4MQW',20,2,0,'Active','Former',15,13,3.5,8
'SUP_TNFCX','FI362421','PREF_IEPW',9,5,8,'Active','Former',0,9,3.5,8
'SUP_1RD3Z','FI540265','PREF_E6GH',9,6,3,'Occasional','No',18,9,3.1,10
'SUP_AVHO7','FI652877','PREF_LNMZ',11,9,22,'Never','Yes',16,2,2.7,10
'SUP_HNNQY','FI187197','PREF_MN9L',9,2,23,'Never','No',5,0,4.7,9
'SUP_N8FVE','FI739329','PREF_P4OV',16,4,16,'Never','Former',16,12,4.1,10
'SUP_QEWBO','FI669820','PREF_8J0M',10,2,13,'Never','Yes',17,3,3.5,6
'SUP_8RFMI','FI626426','PREF_L5LI',18,10,3,'Active','Former',7,10,1.0,8
'SUP_TS4YG','FI254911','PREF_T85H',10,6,16,'Occasional','Former',8,8,4.9,3
'SUP_7ENXA','FI906090','PREF_9BVG',17,5,4,'Occasional','No',14,8,1.5,10
'SUP_5YOQY','FI929692','PREF_15RO',19,8,30,'Never','Yes',20,10,2.7,3
'SUP_GMKP7','FI571660','PREF_9A19',14,5,13,'Never','Former',15,13,1.6,8
'SUP_UJ49I','FI104028','PREF_2J5W',13,0,11,'Active','Yes',17,8,3.2,4
'SUP_6CLJB','FI236064','PREF_XU6X',8,1,21,'Occasional','Former',16,11,4.7,5
'SUP_B76AU','FI972568','PREF_J7HZ',4,2,27,'Never','No',6,8,4.3,7
'SUP_TDS5F','FI466596','PREF_LEJZ',10,2,26,'Occasional','Yes',5,5,4.4,0
'SUP_89HDB','FI518624','PREF_5L8G',19,9,24,'Occasional','No',18,10,3.4,1
'SUP_PANKQ','FI760685','PREF_UVJ8',9,7,23,'Never','No',9,13,4.5,5
'SUP_CF7OD','FI777164','PREF_SSIB',15,10,4,'Occasional','Former',18,10,2.6,0
'SUP_BA3BQ','FI125333','PREF_LTMV',13,5,9,'Never','Former',18,10,3.8,8
'SUP_I8JLZ','FI785906','PREF_SLHT',0,6,25,'Never','No',1,12,3.4,10
'SUP_UZYXW','FI238956','PREF_RZEW',10,0,11,'Occasional','Former',3,11,3.0,6
'SUP_X8TJS','FI155146','PREF_TESO',10,0,2,'Never','Former',9,6,1.9,6
'SUP_PC30W','FI831087','PREF_KGZQ',1,4,10,'Never','Yes',0,7,2.1,5
'SUP_2RQSE','FI638800','PREF_AJ8I',19,4,14,'Active','No',2,14,2.4,9
'SUP_79QER','FI244555','PREF_EQPP',10,7,4,'Active','Former',0,11,2.8,3
'SUP_PCS9Y','FI811544','PREF_OENV',8,3,8,'Occasional','No',0,12,3.7,4
'SUP_1B9YI','FI976559','PREF_EA1L',4,3,28,'Never','Former',6,6,2.5,6
'SUP_JOQNW','FI220527','PREF_OQUL',10,6,16,'Never','Yes',3,10,3.4,9
'SUP_HENBC','FI302341','PREF_OHC9',14,6,0,'Active','No',5,1,3.5,9
'SUP_766KJ','FI654760','PREF_5XRE',15,6,14,'Active','Former',13,13,3.1,0
'SUP_XJ2BA','FI467837','PREF_OJVU',4,2,4,'Never','Yes',14,3,2.1,8
'SUP_PKH4O','FI243677','PREF_O7TH',7,9,21,'Active','Former',16,15,4.5,0
'SUP_HNODS','FI348414','PREF_RW4Z',7,7,29,'Active','Yes',5,3,2.6,8
'SUP_P84RH','FI906134','PREF_3N7P',16,7,2,'Never','No',1,4,1.7,4
'SUP_YNUF6','FI453691','PREF_VO28',16,4,5,'Active','Former',1,1,4.0,6
'SUP_WLBC9','FI877476','PREF_CTZ0',5,2,15,'Occasional','No',13,3,4.0,7
'SUP_YPMII','FI332467','PREF_GE0I',14,6,9,'Never','No',13,4,3.9,3
'SUP_6G5RW','FI501792','PREF_FJBF',17,10,5,'Active','Former',12,3,2.0,7
'SUP_ZIDGT','FI710685','PREF_BSTB',13,1,4,'Active','No',8,6,3.9,10
'SUP_37K9C','FI790909','PREF_ZAYD',4,4,24,'Never','Former',12,11,3.7,10
'SUP_KO957','FI469866','PREF_CGNF',13,4,8,'Occasional','Former',20,2,1.7,10
'SUP_EUS0Z','FI799703','PREF_6WK4',13,3,1,'Active','Yes',13,12,4.6,6
'SUP_GVJU1','FI351316','PREF_FE9H',2,9,21,'Never','No',13,14,4.1,2
'SUP_9306A','FI592348','PREF_RC23',7,4,23,'Occasional','No',9,2,2.6,7
'SUP_MGPYL','FI691989','PREF_FJVY',8,10,2,'Never','Yes',5,13,3.0,1
'SUP_TVO96','FI698426','PREF_NI0T',16,5,24,'Active','Yes',19,12,4.9,5
'SUP_ABL4R','FI155273','PREF_1NUK',8,5,0,'Active','Yes',16,0,2.3,10
'SUP_26ICS','FI319575','PREF_P07Y',11,5,17,'Active','Former',8,2,2.6,8
'SUP_0IJ9X','FI619356','PREF_H59X',20,5,26,'Never','Yes',14,13,3.2,2
'SUP_WN16O','FI464385','PREF_884G',17,4,24,'Active','Former',11,3,4.2,2
'SUP_31JMF','FI462975','PREF_E81K',6,0,2,'Occasional','No',17,3,3.8,5
'SUP_7RISE','FI166088','PREF_LE2X',3,10,12,'Occasional','Former',18,8,3.7,10
'SUP_JI9LC','FI318544','PREF_F28K',10,8,23,'Occasional','No',15,11,4.8,10
'SUP_WMKNJ','FI985494','PREF_7WYV',9,3,13,'Occasional','Former',0,8,3.1,1
'SUP_DH7DY','FI645349','PREF_IJL5',12,3,1,'Active','Yes',9,2,3.3,5
'SUP_0U5WO','FI121796','PREF_CPK8',6,3,14,'Never','Former',20,8,2.1,10
'SUP_B0NFO','FI518857','PREF_ZO4J',11,3,0,'Never','Yes',17,7,3.7,3
'SUP_6L9T1','FI506598','PREF_QWM6',14,8,14,'Never','Yes',3,6,2.8,9
'SUP_DVZPH','FI288502','PREF_E10P',13,9,19,'Active','Yes',15,8,2.3,9
'SUP_21J7D','FI947732','PREF_243R',14,7,8,'Active','Former',6,3,2.1,9
'SUP_9RSUG','FI380090','PREF_PXDF',19,5,0,'Active','No',10,2,3.2,0
'SUP_CWL3X','FI803051','PREF_9102',1,8,13,'Active','No',2,14,4.6,10
'SUP_3EB3K','FI228786','PREF_KU1S',0,0,12,'Occasional','No',1,7,1.6,9
'SUP_Q5Y5O','FI223358','PREF_LCGS',13,8,7,'Active','Former',4,12,4.0,10
'SUP_JEYJR','FI943676','PREF_HHPB',17,5,7,'Occasional','Yes',17,14,3.1,6
'SUP_2660L','FI939846','PREF_ESDZ',3,9,30,'Occasional','Yes',2,2,4.5,9
'SUP_YKMBB','FI146365','PREF_IFLU',7,6,24,'Active','Former',1,9,3.6,6
'SUP_JCHV2','FI483791','PREF_DAAS',19,9,5,'Occasional','No',3,15,1.5,6
'SUP_OOBE6','FI156436','PREF_34D0',3,5,30,'Active','No',0,0,4.4,3
'SUP_SYFCM','FI790741','PREF_RBX5',0,10,21,'Occasional','Yes',19,15,4.6,7
'SUP_CSS7Z','FI983323','PREF_WH44',11,6,13,'Active','Former',13,6,3.5,10
'SUP_MYJ3G','FI168325','PREF_CQOG',9,2,6,'Never','Former',15,6,4.9,3
'SUP_S7DE9','FI289974','PREF_NAWB',6,5,3,'Never','Former',20,6,1.3,6
'SUP_NG0PJ','FI361002','PREF_AAFU',16,0,8,'Occasional','Former',17,4,3.2,5
'SUP_9Z4I7','FI681010','PREF_ZITG',2,1,22,'Active','Former',17,9,1.8,5
'SUP_OZJOI','FI367569','PREF_RM8H',18,3,0,'Occasional','Yes',0,14,4.1,5
'SUP_Y4WKL','FI912031','PREF_7VO0',14,8,9,'Occasional','No',11,15,3.9,2
'SUP_M7Q8N','FI718748','PREF_HV1Q',13,9,6,'Never','Former',11,4,5.0,7
'SUP_X106C','FI781487','PREF_CZJV',20,3,0,'Occasional','Former',14,4,3.8,9
'SUP_A8CBV','FI574698','PREF_5HXB',9,5,9,'Active','Former',12,4,4.0,2
'SUP_HO0RA','FI536557','PREF_OT3Q',2,2,30,'Occasional','Former',13,8,4.8,8
'SUP_QR4T4','FI212083','PREF_UVI2',4,0,30,'Occasional','Former',12,8,4.6,9
'SUP_ST3VF','FI596449','PREF_VMVQ',13,7,24,'Active','No',20,0,4.2,2
'SUP_M343V','FI845212','PREF_P9CK',9,9,21,'Occasional','Yes',1,8,1.1,0
'SUP_RD0WQ','FI156407','PREF_O31A',17,8,2,'Active','No',0,3,1.2,0
'SUP_6BZI0','FI368219','PREF_3805',4,6,5,'Active','Yes',6,3,4.1,3
'SUP_U3LOT','FI598768','PREF_1WBF',1,4,12,'Never','Yes',17,12,4.4,1
'SUP_D6BHK','FI747396','PREF_CEYB',2,2,2,'Never','Former',18,4,2.6,7
'SUP_LVQ80','FI534823','PREF_MU0B',9,0,2,'Active','No',6,3,3.5,1
'SUP_21MOQ','FI760428','PREF_3O9D',7,5,6,'Occasional','Former',13,2,2.0,10
'SUP_X0EVO','FI629718','PREF_3RNG',10,2,24,'Active','Yes',6,1,4.2,3
'SUP_53EXV','FI834760','PREF_2AIJ',8,2,23,'Never','Former',0,3,4.3,4
'SUP_Q65NC','FI878647','PREF_9EPV',12,8,7,'Occasional','No',16,10,3.7,8
'SUP_TKZCJ','FI706610','PREF_ZSYH',1,1,24,'Occasional','No',3,13,3.8,9
'SUP_2IFP2','FI829924','PREF_OQ5G',0,5,10,'Occasional','Former',8,9,1.4,0
'SUP_2OGCL','FI649720','PREF_DAMW',13,2,4,'Occasional','No',9,2,4.8,9
'SUP_HA6BP','FI633911','PREF_GGS5',8,7,8,'Active','No',7,12,4.9,0
'SUP_PHF0M','FI973298','PREF_SNW2',16,10,16,'Never','Former',13,8,4.6,1
'SUP_74FBF','FI800597','PREF_9LE2',0,7,20,'Occasional','No',17,11,2.1,6
'SUP_MJ8M2','FI543736','PREF_9P9G',5,8,11,'Never','Former',4,0,2.7,0
'SUP_LT3H6','FI352399','PREF_AI9C',3,8,5,'Active','Yes',20,9,2.7,4
'SUP_6N7VX','FI383462','PREF_P7OQ',4,10,19,'Never','Yes',1,15,3.2,9
'SUP_FE9KX','FI313148','PREF_GE5V',20,10,1,'Active','No',7,0,4.2,2
'SUP_OHPRO','FI770033','PREF_KXZT',3,10,17,'Active','Yes',6,15,3.3,1
'SUP_JH18I','FI844825','PREF_O2C8',20,2,26,'Occasional','Yes',10,6,3.5,7
'SUP_SFOZ6','FI973179','PREF_I41M',11,2,9,'Active','No',19,4,4.7,7
'SUP_4PYGN','FI678834','PREF_NHEI',7,4,19,'Occasional','Yes',8,11,3.9,0
'SUP_19BLH','FI620048','PREF_NJFE',5,5,25,'Never','Former',15,13,2.4,1
'SUP_VO075','FI345532','PREF_WKCJ',6,4,28,'Never','Former',6,7,3.3,7
'SUP_P2SEC','FI560470','PREF_X9RQ',9,8,11,'Active','Yes',15,8,3.8,9
'SUP_SYSLM','FI767538','PREF_ZNHC',4,0,14,'Occasional','No',17,8,2.7,0
'SUP_VBSK6','FI169902','PREF_VS3F',16,7,25,'Active','Yes',19,5,4.4,8
'SUP_13HF7','FI105590','PREF_H0J6',1,6,22,'Occasional','Former',4,7,1.1,0
'SUP_GUVMC','FI170717','PREF_YNUM',20,2,12,'Active','No',4,5,1.8,3
'SUP_XI20X','FI812302','PREF_Z53A',0,5,7,'Occasional','Former',0,3,4.5,5
'SUP_HQVUX','FI466120','PREF_84IG',13,4,0,'Occasional','Former',9,10,5.0,7
'SUP_BDTQX','FI623932','PREF_S5B7',4,7,19,'Never','Former',17,12,3.6,8
'SUP_O50DS','FI923377','PREF_GYCD',6,10,9,'Occasional','No',3,2,2.0,0
'SUP_JJ9SC','FI665697','PREF_RU47',8,0,16,'Occasional','Yes',6,5,4.8,0
'SUP_4JAYO','FI586419','PREF_34WS',8,9,23,'Occasional','Yes',12,6,2.8,3
'SUP_GUMBP','FI909288','PREF_2MKS',7,9,30,'Active','Yes',0,2,4.1,3
'SUP_K0MVM','FI933234','PREF_2AMW',8,0,2,'Never','No',9,8,4.2,3
'SUP_J717U','FI963478','PREF_VQH3',2,3,0,'Active','No',17,14,4.8,3
'SUP_Y24ON','FI674292','PREF_847Q',19,1,17,'Active','No',14,5,2.5,2
'SUP_XWXZZ','FI997284','PREF_3U4O',7,6,16,'Active','Former',16,14,2.8,6
'SUP_VSDXN','FI562955','PREF_DHX6',0,3,21,'Occasional','Former',16,1,2.1,2
'SUP_77X21','FI252829','PREF_BZGZ',17,8,11,'Occasional','Yes',1,7,1.7,0
'SUP_WH0JD','FI492002','PREF_VB1C',19,5,5,'Active','Former',12,12,2.8,1
'SUP_LVTRY','FI626751','PREF_3KU3',17,3,20,'Never','Former',13,15,1.6,0
'SUP_KOWOT','FI234433','PREF_9KRB',2,0,10,'Never','Yes',8,0,1.1,2
'SUP_6JQU8','FI279775','PREF_F6XU',14,3,7,'Never','Yes',16,6,1.4,0
'SUP_G8IWE','FI285779','PREF_OYQI',20,7,15,'Occasional','Former',4,2,2.9,7
'SUP_YDX2E','FI682466','PREF_OM05',16,2,10,'Never','No',12,2,3.9,10
'SUP_7DXFU','FI821791','PREF_TDAL',19,4,6,'Never','Former',9,4,3.2,0
'SUP_S1MHL','FI618176','PREF_9JSL',12,0,5,'Active','Former',19,10,3.3,6
'SUP_H1V9I','FI502484','PREF_VWBS',18,10,21,'Occasional','Former',15,15,2.6,6
'SUP_9B8BU','FI406457','PREF_Z3I5',7,10,16,'Occasional','No',10,1,1.5,3
'SUP_SYNHR','FI998472','PREF_A911',11,9,20,'Occasional','Yes',2,15,3.1,4
'SUP_T0BJG','FI432931','PREF_BEC1',4,9,14,'Occasional','No',8,1,2.2,2
'SUP_GKFDA','FI490055','PREF_CTWZ',14,1,10,'Never','Former',12,11,3.7,1
'SUP_W0WSS','FI627727','PREF_28PL',18,10,21,'Never','No',7,12,3.1,6
'SUP_J5FJ0','FI322389','PREF_QPO8',14,6,9,'Active','No',3,13,3.8,3
'SUP_9OQ60','FI875032','PREF_ZP0N',2,1,3,'Active','Yes',16,7,1.2,1
'SUP_1261C','FI248068','PREF_U8TS',18,5,8,'Never','Former',9,6,3.4,6
