'PREF_2F2U','MEM_LK1LY','SOC_KRFDT','Friends Only','Full','All','Email','Opted Out','Translated','Standard',1,'Weekly','2025-02-03',119,1147,272,4,0.31,0.07,'Excellent'
'PREF_6F5M','MEM_XNUZ5','SOC_L172E','Friends Only','Full','Important','Push','Selective','Auto','Enhanced',2,'Weekly','2025-02-11',612,3627,93,4,0.13,0.03,'Poor'
'PREF_G88S','MEM_Z6M47','SOC_Y0H9U','Public','Minimal','Important','SMS','Opted In','Auto','Enhanced',1,'Monthly','2025-02-14',862,3572,331,2,0.31,0.25,'Fair'
'PREF_6615','MEM_7J469','SOC_WZNJZ','Private','Partial','Important','SMS','Opted Out','Original','Standard',4,'Rare','2025-01-29',464,2355,283,2,0.54,0.04,'Poor'
'PREF_YCSC','MEM_XU9GW','SOC_BR7H2','Public','Full','Important','SMS','Opted Out','Original','Enhanced',5,'Monthly','2025-02-16',322,1578,210,1,0.31,0.48,'Poor'
'PREF_5C98','MEM_ZG6GS','SOC_9ER1B','Public','Partial','Important','SMS','Selective','Translated','Standard',1,'Daily','2025-02-03',781,1842,163,4,0.24,0.24,'Poor'
'PREF_22NM','MEM_BJ1EV','SOC_INQWZ','Public','Minimal','Important','SMS','Selective','Original','Standard',2,'Rare','2025-02-08',243,530,282,3,0.81,0.50,'Fair'
'PREF_9L1L','MEM_G3ODL','SOC_B3G5O','Friends Only','Full','All','Email','Opted Out','Original','Custom',4,'Daily','2025-02-19',703,886,185,2,0.12,0.30,'Fair'
'PREF_HGVO','MEM_RSO9P','SOC_0PTD5','Friends Only','Partial','All','SMS','Opted In','Auto','Enhanced',2,'Rare','2025-02-11',978,3448,109,5,0.66,0.60,'Good'
'PREF_3ZDG','MEM_YQD40','SOC_LZNFD','Public','Full','Important','SMS','Selective','Auto','Standard',4,'Monthly','2025-02-09',18,1529,243,4,0.65,0.95,'Poor'
'PREF_6DH6','MEM_AAS2G','SOC_HECAM','Public','Minimal','All','Push','Opted In','Translated','Enhanced',5,'Rare','2025-02-01',718,446,319,2,0.85,0.95,'Excellent'
'PREF_OXV0','MEM_NZ0DR','SOC_ZZN87','Private','Minimal','All','SMS','Opted Out','Original','Standard',3,'Weekly','2025-02-02',70,2561,344,3,0.34,0.94,'Good'
'PREF_F8DI','MEM_2I8UY','SOC_80EBF','Public','Full','Important','SMS','Opted Out','Translated','Enhanced',4,'Weekly','2025-02-18',325,1747,173,5,0.38,0.29,'Good'
'PREF_HH6I','MEM_SJMSS','SOC_WCTFY','Public','Full','Important','Push','Opted In','Auto','Enhanced',3,'Weekly','2025-02-15',373,1322,39,1,0.97,0.97,'Good'
'PREF_O7GY','MEM_L7ENZ','SOC_BXUGA','Private','Minimal','Important','Email','Opted In','Translated','Standard',1,'Daily','2025-02-16',101,1828,136,2,0.59,0.93,'Poor'
'PREF_OG84','MEM_QWLSD','SOC_M96ZF','Public','Minimal','Important','Push','Selective','Translated','Custom',2,'Weekly','2025-02-05',875,2548,45,1,0.50,0.30,'Good'
'PREF_NILR','MEM_V2V90','SOC_FFQI3','Friends Only','Partial','All','SMS','Opted In','Auto','Custom',4,'Daily','2025-02-01',362,3316,280,4,0.73,0.45,'Fair'
'PREF_7E2D','MEM_56XNG','SOC_QD0X2','Friends Only','Partial','Important','Push','Opted In','Auto','Standard',3,'Weekly','2025-01-31',709,3397,343,2,0.62,0.56,'Poor'
'PREF_3HU3','MEM_1JCLB','SOC_A2RXW','Private','Partial','All','Push','Opted Out','Translated','Standard',5,'Rare','2025-02-16',761,3565,256,4,0.01,0.07,'Fair'
'PREF_EIL5','MEM_CS5HD','SOC_TN688','Friends Only','Partial','Important','SMS','Selective','Auto','Custom',4,'Rare','2025-02-11',373,912,50,5,0.29,0.50,'Poor'
'PREF_4A6G','MEM_7N2XZ','SOC_CFLJZ','Private','Minimal','All','Email','Opted In','Original','Standard',1,'Daily','2025-02-09',23,2690,284,2,0.80,0.87,'Good'
'PREF_VQL6','MEM_3Z03V','SOC_22HYS','Public','Partial','All','SMS','Opted In','Original','Enhanced',3,'Rare','2025-01-31',790,413,108,4,0.56,0.24,'Fair'
'PREF_O2NX','MEM_4OZSJ','SOC_TNQSU','Private','Full','Important','SMS','Opted In','Original','Standard',4,'Weekly','2025-01-28',484,3574,312,1,0.44,0.14,'Good'
'PREF_UVOY','MEM_3DUWX','SOC_WTJVZ','Private','Partial','Important','Email','Opted In','Auto','Enhanced',3,'Rare','2025-01-28',813,33,300,5,0.23,0.87,'Excellent'
'PREF_Y96M','MEM_UOX2O','SOC_JTE18','Friends Only','Minimal','Important','Email','Selective','Translated','Enhanced',1,'Rare','2025-01-20',80,1884,18,1,0.15,0.06,'Excellent'
'PREF_VWGW','MEM_9JCOW','SOC_OXK05','Friends Only','Full','Important','SMS','Opted Out','Translated','Enhanced',4,'Rare','2025-01-27',57,4553,84,2,0.62,0.06,'Fair'
'PREF_RTSX','MEM_7WT3C','SOC_NO1DB','Friends Only','Minimal','Important','SMS','Opted Out','Auto','Custom',3,'Rare','2025-01-27',310,4959,324,5,0.10,0.65,'Poor'
'PREF_4F05','MEM_W7LDH','SOC_GKLGU','Public','Partial','All','SMS','Selective','Translated','Enhanced',3,'Daily','2025-01-26',210,2526,20,3,0.19,0.84,'Good'
'PREF_5CKH','MEM_WCON5','SOC_NCFLI','Friends Only','Partial','All','Push','Opted Out','Auto','Enhanced',5,'Weekly','2025-02-08',390,4820,221,2,0.08,0.60,'Fair'
'PREF_MI9P','MEM_M2KWQ','SOC_JQWI2','Friends Only','Minimal','Important','SMS','Opted In','Translated','Standard',3,'Monthly','2025-02-14',549,2894,228,5,0.37,0.39,'Fair'
'PREF_ZQ3H','MEM_VSYXY','SOC_6GRLU','Private','Minimal','All','SMS','Opted In','Translated','Enhanced',1,'Rare','2025-02-15',949,2793,279,4,0.63,0.38,'Good'
'PREF_QSLF','MEM_0T80Q','SOC_OYMKP','Public','Minimal','Important','SMS','Opted In','Auto','Enhanced',1,'Weekly','2025-01-24',650,879,66,3,0.69,0.83,'Poor'
'PREF_MV0V','MEM_M6SBD','SOC_EM91H','Private','Minimal','Important','Push','Selective','Auto','Standard',3,'Monthly','2025-02-07',176,1838,127,4,0.89,0.41,'Fair'
'PREF_9EG0','MEM_OMDBU','SOC_FUIR4','Public','Full','Important','Email','Selective','Translated','Custom',3,'Daily','2025-02-11',63,638,112,2,0.11,0.53,'Excellent'
'PREF_K1RC','MEM_USFQ2','SOC_OB5C4','Friends Only','Minimal','Important','SMS','Opted In','Auto','Standard',5,'Monthly','2025-02-04',333,912,250,4,0.28,0.98,'Poor'
'PREF_14CA','MEM_98CT6','SOC_01LUH','Friends Only','Full','All','SMS','Opted In','Original','Custom',3,'Daily','2025-02-16',939,3834,155,1,0.71,1.00,'Good'
'PREF_0005','MEM_ZMXHC','SOC_DXDVB','Friends Only','Minimal','All','SMS','Opted Out','Original','Standard',2,'Weekly','2025-01-26',460,3945,328,3,0.74,0.79,'Fair'
'PREF_OSAZ','MEM_JEBWA','SOC_OVP0I','Public','Partial','All','Email','Opted In','Original','Enhanced',5,'Monthly','2025-01-30',475,1459,317,1,0.14,0.56,'Excellent'
'PREF_6FNN','MEM_X4VML','SOC_ZTDX1','Friends Only','Full','All','SMS','Opted Out','Original','Enhanced',4,'Daily','2025-01-29',676,4244,286,4,0.04,0.04,'Fair'
'PREF_PBUN','MEM_VEKG0','SOC_V04OE','Friends Only','Minimal','Important','Push','Opted Out','Auto','Enhanced',3,'Rare','2025-02-16',414,3147,22,4,0.06,0.96,'Excellent'
'PREF_5M97','MEM_P9F9F','SOC_9CYK6','Friends Only','Full','Important','SMS','Opted In','Translated','Enhanced',5,'Rare','2025-02-18',981,4384,279,5,0.87,0.71,'Fair'
'PREF_6JJO','MEM_FZ1IQ','SOC_UV84Y','Private','Partial','All','SMS','Opted In','Translated','Custom',4,'Rare','2025-02-02',773,1703,340,2,0.81,0.18,'Poor'
'PREF_XEWZ','MEM_F6JKP','SOC_UR2BC','Friends Only','Minimal','Important','SMS','Selective','Translated','Standard',3,'Daily','2025-01-28',754,3227,107,2,0.55,0.87,'Fair'
'PREF_15UF','MEM_2BVCW','SOC_7HW4R','Private','Minimal','All','Push','Selective','Original','Enhanced',2,'Rare','2025-02-02',291,758,195,2,0.58,0.25,'Fair'
'PREF_WCKU','MEM_NISAP','SOC_KWX12','Private','Partial','Important','Email','Selective','Auto','Enhanced',4,'Monthly','2025-02-17',303,3137,64,1,0.91,0.86,'Poor'
'PREF_P6NB','MEM_1X3GJ','SOC_CBN7N','Private','Full','Important','SMS','Opted In','Auto','Enhanced',3,'Monthly','2025-02-10',930,4076,157,4,0.82,0.79,'Excellent'
'PREF_44NC','MEM_FIO35','SOC_FR6ER','Friends Only','Full','Important','Push','Opted In','Original','Custom',1,'Rare','2025-02-14',52,2274,72,2,0.03,0.15,'Excellent'
'PREF_7FI0','MEM_80J9U','SOC_5N1PX','Public','Minimal','All','SMS','Selective','Original','Custom',5,'Monthly','2025-02-05',7,2946,224,4,0.59,0.83,'Excellent'
'PREF_C1HR','MEM_T646L','SOC_CUUFH','Public','Minimal','All','SMS','Opted In','Original','Standard',2,'Daily','2025-01-29',546,4439,32,2,0.69,0.94,'Fair'
'PREF_2V2C','MEM_S6I4J','SOC_OWL1Q','Public','Full','All','SMS','Selective','Auto','Custom',4,'Rare','2025-02-05',343,4587,162,2,0.74,0.53,'Good'
'PREF_MR3O','MEM_KB9IJ','SOC_SKZEC','Private','Partial','Important','Push','Opted Out','Auto','Standard',2,'Monthly','2025-02-10',62,569,37,4,0.44,0.88,'Excellent'
'PREF_PDHS','MEM_JEZ4P','SOC_RN63E','Friends Only','Full','Important','Push','Opted In','Translated','Enhanced',4,'Rare','2025-02-03',915,2953,23,5,0.38,0.32,'Fair'
'PREF_3EZO','MEM_1EYIE','SOC_2AIDL','Public','Minimal','All','Push','Opted In','Original','Enhanced',5,'Rare','2025-02-08',275,3776,84,3,0.59,0.20,'Fair'
'PREF_VBOO','MEM_UE4QH','SOC_56MQL','Friends Only','Full','Important','SMS','Opted In','Translated','Enhanced',1,'Daily','2025-02-16',95,704,287,3,0.57,0.47,'Poor'
'PREF_5RVW','MEM_05LJJ','SOC_YSI7H','Private','Minimal','Important','Push','Opted Out','Translated','Enhanced',4,'Daily','2025-02-11',158,187,54,1,0.54,0.89,'Excellent'
'PREF_S6TS','MEM_HNBQ5','SOC_7RVRH','Friends Only','Minimal','Important','SMS','Selective','Translated','Standard',3,'Weekly','2025-02-07',55,3791,13,1,0.59,0.31,'Poor'
'PREF_JW8K','MEM_O5CWG','SOC_C2ZYZ','Private','Full','Important','Push','Opted Out','Auto','Standard',2,'Weekly','2025-02-06',641,1046,184,4,0.10,0.19,'Excellent'
'PREF_HDWA','MEM_P4XGJ','SOC_K6BIT','Public','Minimal','All','SMS','Selective','Original','Custom',3,'Weekly','2025-02-01',368,10,210,2,0.21,0.62,'Good'
'PREF_CJS6','MEM_N9RZ8','SOC_7KQ1A','Public','Minimal','All','Push','Selective','Translated','Standard',5,'Weekly','2025-02-19',467,2765,273,1,0.84,0.75,'Good'
'PREF_5XYO','MEM_DNPZQ','SOC_2WE1K','Public','Minimal','All','Email','Opted Out','Original','Enhanced',4,'Monthly','2025-02-10',677,4024,176,4,0.65,0.90,'Good'
'PREF_P3NB','MEM_NI22J','SOC_VWLA4','Friends Only','Partial','Important','SMS','Opted In','Auto','Enhanced',3,'Weekly','2025-02-16',635,1326,46,2,0.16,0.41,'Good'
'PREF_86GB','MEM_WAHX8','SOC_UNLUW','Public','Partial','Important','SMS','Selective','Translated','Enhanced',2,'Rare','2025-01-23',554,2921,312,2,0.42,0.22,'Good'
'PREF_P1W3','MEM_Z1OKN','SOC_J6W24','Private','Full','Important','SMS','Opted In','Auto','Custom',3,'Monthly','2025-02-06',719,3998,201,3,0.65,0.10,'Excellent'
'PREF_FTLB','MEM_KNKR8','SOC_M3GS0','Friends Only','Partial','Important','Push','Opted Out','Original','Custom',2,'Rare','2025-02-04',792,3557,318,1,0.54,0.98,'Poor'
'PREF_ZMNJ','MEM_4ZBNX','SOC_VA6UI','Friends Only','Partial','Important','Push','Opted Out','Original','Custom',5,'Daily','2025-02-16',968,2021,119,2,0.20,0.86,'Fair'
'PREF_SPQ4','MEM_DSPJ6','SOC_VYFL1','Private','Partial','Important','SMS','Selective','Auto','Enhanced',1,'Weekly','2025-01-23',860,727,20,5,0.20,0.34,'Poor'
'PREF_70UL','MEM_C3PEO','SOC_B61NM','Public','Full','All','SMS','Opted Out','Translated','Standard',2,'Monthly','2025-02-11',158,3945,180,1,0.86,0.99,'Good'
'PREF_0RZY','MEM_XDLD6','SOC_R2ZLV','Friends Only','Minimal','All','SMS','Opted In','Original','Enhanced',2,'Monthly','2025-01-30',46,1106,103,3,0.37,0.95,'Fair'
'PREF_QI7K','MEM_PT9D0','SOC_GN4IH','Private','Full','All','SMS','Opted Out','Translated','Enhanced',5,'Monthly','2025-02-06',88,1447,14,4,0.88,0.29,'Poor'
'PREF_3EDN','MEM_0M30J','SOC_E5ZWF','Private','Minimal','Important','SMS','Opted Out','Original','Custom',1,'Monthly','2025-02-17',121,2452,166,5,0.60,0.36,'Good'
'PREF_1FU0','MEM_XXT7W','SOC_BEZC7','Private','Minimal','Important','SMS','Opted Out','Original','Enhanced',4,'Weekly','2025-01-26',401,1725,250,4,0.74,0.20,'Excellent'
'PREF_9XR7','MEM_NWZ41','SOC_OKYZN','Friends Only','Full','Important','SMS','Selective','Translated','Standard',4,'Weekly','2025-01-29',820,2318,334,4,0.75,0.17,'Fair'
'PREF_STQM','MEM_YVOKU','SOC_MEW9S','Friends Only','Full','Important','Push','Opted In','Translated','Standard',1,'Rare','2025-02-14',750,1197,139,4,0.67,0.35,'Fair'
'PREF_UZZ6','MEM_3KXHM','SOC_11ZCD','Public','Partial','Important','SMS','Opted In','Auto','Standard',5,'Rare','2025-01-24',842,365,263,4,0.51,0.67,'Excellent'
'PREF_FDFP','MEM_05B98','SOC_15FGL','Friends Only','Partial','Important','Push','Opted In','Translated','Standard',4,'Monthly','2025-02-18',608,482,343,1,0.02,0.67,'Poor'
'PREF_0C0E','MEM_1PDJQ','SOC_I10IU','Private','Full','Important','SMS','Opted In','Auto','Enhanced',3,'Monthly','2025-01-28',339,1909,342,5,0.13,0.03,'Fair'
'PREF_YQC4','MEM_6Y7NZ','SOC_PGH0C','Private','Partial','All','SMS','Selective','Auto','Enhanced',1,'Monthly','2025-02-05',88,3525,126,3,0.33,0.16,'Poor'
'PREF_OYAR','MEM_VRW44','SOC_WTC0O','Friends Only','Partial','All','Push','Opted Out','Original','Enhanced',3,'Weekly','2025-01-28',923,3163,39,1,0.52,0.72,'Poor'
'PREF_EVRB','MEM_6VQEG','SOC_031PK','Friends Only','Minimal','All','Push','Selective','Auto','Standard',3,'Weekly','2025-02-16',218,1042,275,5,0.86,0.24,'Excellent'
'PREF_RCP0','MEM_C6J8U','SOC_XH3EA','Private','Minimal','Important','SMS','Selective','Auto','Enhanced',5,'Rare','2025-01-25',439,105,189,4,0.98,0.58,'Poor'
'PREF_KREN','MEM_3VSAQ','SOC_UJZSA','Friends Only','Partial','Important','Push','Opted Out','Original','Standard',3,'Monthly','2025-02-02',554,682,110,2,0.14,0.62,'Good'
'PREF_3IA6','MEM_26J1P','SOC_JI8WU','Friends Only','Partial','Important','Push','Selective','Auto','Enhanced',2,'Rare','2025-01-28',211,1904,248,1,0.70,0.93,'Fair'
'PREF_CNLP','MEM_B7TU5','SOC_HD6LQ','Friends Only','Partial','All','SMS','Opted In','Original','Custom',2,'Monthly','2025-02-11',993,2146,223,2,0.97,0.31,'Excellent'
'PREF_R0NK','MEM_JE3Z1','SOC_PKIND','Friends Only','Minimal','All','Email','Selective','Translated','Standard',4,'Daily','2025-02-17',818,3322,91,5,0.81,0.49,'Good'
'PREF_FI3E','MEM_OZ0Q6','SOC_YQB0X','Private','Minimal','Important','Email','Opted In','Auto','Enhanced',5,'Weekly','2025-01-26',496,1260,280,3,0.73,0.85,'Good'
'PREF_Z6S2','MEM_CIZ03','SOC_4H81F','Public','Partial','Important','SMS','Opted In','Original','Custom',1,'Rare','2025-02-11',298,3112,360,2,0.74,0.32,'Good'
'PREF_1EW6','MEM_GFUQD','SOC_K1ELJ','Friends Only','Full','All','Push','Opted Out','Translated','Custom',4,'Weekly','2025-01-26',365,2859,28,1,0.43,0.87,'Poor'
'PREF_FHQX','MEM_RJLMA','SOC_5ALKH','Private','Partial','Important','Push','Opted Out','Translated','Enhanced',3,'Daily','2025-02-13',798,1657,350,5,0.22,0.95,'Excellent'
'PREF_3M1K','MEM_K7MCO','SOC_APXJB','Private','Partial','Important','SMS','Opted In','Auto','Standard',2,'Weekly','2025-01-31',565,687,358,5,0.74,0.60,'Fair'
'PREF_I1H2','MEM_SJ5VH','SOC_WHCEP','Private','Partial','Important','Push','Opted Out','Auto','Custom',4,'Daily','2025-01-28',297,4587,137,2,0.70,0.27,'Good'
'PREF_W4I7','MEM_T9IB3','SOC_LBOYB','Friends Only','Minimal','Important','SMS','Opted Out','Original','Custom',5,'Daily','2025-02-04',852,2064,107,1,0.18,0.64,'Fair'
'PREF_LZFI','MEM_DA510','SOC_A0FOA','Private','Minimal','All','Push','Opted In','Translated','Custom',4,'Daily','2025-02-08',330,4824,284,3,0.89,0.98,'Good'
'PREF_04BT','MEM_N09ID','SOC_PTW0G','Private','Minimal','Important','SMS','Opted In','Original','Enhanced',3,'Monthly','2025-01-30',488,3638,134,1,0.62,0.64,'Excellent'
'PREF_YTB6','MEM_B0G6I','SOC_XP8W1','Private','Minimal','Important','SMS','Opted Out','Original','Enhanced',2,'Weekly','2025-02-13',542,3231,311,5,0.13,0.96,'Poor'
'PREF_0PAM','MEM_513MO','SOC_36EOM','Public','Full','Important','Push','Opted Out','Original','Standard',3,'Monthly','2025-01-24',153,4155,31,1,0.19,0.69,'Poor'
'PREF_WUZI','MEM_AAFZA','SOC_P1MIB','Public','Full','All','SMS','Selective','Translated','Custom',3,'Rare','2025-02-10',429,4333,300,2,0.22,0.75,'Poor'
'PREF_9H8X','MEM_HDS6F','SOC_J6R41','Public','Partial','Important','SMS','Opted In','Original','Custom',4,'Monthly','2025-02-08',912,3221,113,4,0.72,0.81,'Poor'
'PREF_JRR7','MEM_37Q88','SOC_ZOGWR','Friends Only','Minimal','Important','SMS','Opted Out','Original','Standard',3,'Monthly','2025-02-10',698,2030,78,4,0.30,0.27,'Good'
'PREF_PZ1Z','MEM_ZZM4K','SOC_43XRN','Private','Partial','All','Email','Opted In','Original','Standard',4,'Rare','2025-02-16',765,2487,138,2,0.21,0.37,'Fair'
'PREF_ACHD','MEM_ADODT','SOC_LHEWZ','Friends Only','Minimal','Important','SMS','Selective','Original','Custom',4,'Monthly','2025-02-16',523,503,183,1,0.13,0.15,'Excellent'
'PREF_SC31','MEM_OE1E0','SOC_4XB4K','Private','Minimal','Important','SMS','Opted In','Original','Standard',5,'Daily','2025-02-15',360,4146,37,4,0.04,0.13,'Good'
'PREF_4K1E','MEM_YXA1K','SOC_RG459','Public','Full','Important','SMS','Opted Out','Original','Standard',2,'Weekly','2025-02-01',969,2142,316,3,0.05,0.57,'Fair'
'PREF_KKW6','MEM_N9QXF','SOC_53KL0','Public','Full','All','Push','Opted In','Original','Standard',4,'Weekly','2025-01-26',540,599,24,5,0.40,0.23,'Fair'
'PREF_0M2E','MEM_0VB7Q','SOC_18PRO','Public','Full','Important','SMS','Opted In','Translated','Standard',5,'Rare','2025-01-25',327,3516,227,4,0.04,0.13,'Good'
'PREF_T4LA','MEM_PF061','SOC_SUUHZ','Public','Minimal','All','Email','Opted In','Translated','Standard',2,'Daily','2025-01-26',960,3669,339,1,0.33,0.91,'Poor'
'PREF_TLDC','MEM_BBDCO','SOC_LBKE0','Friends Only','Minimal','Important','SMS','Opted In','Original','Standard',2,'Monthly','2025-01-30',149,3611,96,4,0.33,0.97,'Excellent'
'PREF_9LQD','MEM_S1FLD','SOC_QQYBM','Friends Only','Full','Important','SMS','Opted In','Auto','Standard',4,'Monthly','2025-02-09',748,2436,311,1,0.30,0.42,'Fair'
'PREF_24IU','MEM_PK7WE','SOC_39WE2','Friends Only','Partial','All','SMS','Opted In','Auto','Custom',1,'Rare','2025-01-24',798,4406,191,4,0.58,0.90,'Fair'
'PREF_T1UL','MEM_RA8YD','SOC_OK25U','Private','Partial','Important','Email','Opted Out','Auto','Custom',5,'Daily','2025-01-21',107,2956,150,5,0.52,0.94,'Poor'
'PREF_908S','MEM_QQNC2','SOC_RVQI9','Private','Minimal','Important','Email','Opted Out','Auto','Enhanced',5,'Rare','2025-02-02',50,2364,176,3,0.27,0.61,'Good'
'PREF_V8ZA','MEM_2WYFT','SOC_ZSX5S','Public','Partial','All','SMS','Opted Out','Original','Standard',5,'Daily','2025-02-13',286,4459,187,1,0.84,0.49,'Poor'
'PREF_6746','MEM_FDBBT','SOC_AOFID','Public','Full','All','Email','Opted Out','Original','Enhanced',3,'Weekly','2025-02-17',914,883,3,3,0.11,0.06,'Excellent'
'PREF_QH98','MEM_FNVEB','SOC_T8RC5','Private','Partial','Important','SMS','Opted Out','Translated','Custom',4,'Weekly','2025-02-11',355,290,87,4,0.15,0.78,'Good'
'PREF_YFSE','MEM_X5CUO','SOC_PUMN0','Private','Full','Important','SMS','Opted Out','Translated','Standard',3,'Monthly','2025-01-20',150,1805,81,5,0.76,0.70,'Excellent'
'PREF_A39L','MEM_BN206','SOC_Y978U','Public','Partial','All','Email','Selective','Original','Custom',3,'Daily','2025-01-22',828,13,238,3,0.90,0.19,'Poor'
'PREF_XMJ5','MEM_3KMHG','SOC_K9QRS','Friends Only','Minimal','Important','SMS','Selective','Auto','Enhanced',1,'Weekly','2025-01-29',452,3520,231,5,0.99,0.37,'Fair'
'PREF_4O5I','MEM_2XZP7','SOC_VAR7F','Public','Full','All','Email','Selective','Original','Standard',5,'Rare','2025-02-13',32,3359,242,2,0.77,0.07,'Poor'
'PREF_ZZUW','MEM_VFIMT','SOC_WW9ZS','Private','Full','Important','SMS','Opted Out','Auto','Standard',4,'Rare','2025-02-09',27,3779,23,3,0.45,0.57,'Poor'
'PREF_4QF1','MEM_6CLIW','SOC_WA9Q1','Private','Partial','Important','Push','Opted In','Auto','Standard',2,'Monthly','2025-02-09',722,3256,117,2,0.58,0.13,'Good'
'PREF_PP93','MEM_SHMV5','SOC_C5EH3','Friends Only','Full','All','Email','Selective','Original','Standard',4,'Daily','2025-02-16',418,1735,174,2,0.62,0.25,'Good'
'PREF_G7VX','MEM_74BB7','SOC_0DSWJ','Private','Full','Important','SMS','Opted Out','Translated','Custom',4,'Daily','2025-01-25',129,1020,95,2,0.02,0.23,'Poor'
'PREF_7QC4','MEM_R0WIK','SOC_0MN97','Friends Only','Minimal','Important','SMS','Selective','Original','Standard',4,'Rare','2025-02-17',323,1754,346,5,0.72,0.22,'Good'
'PREF_96W0','MEM_D9885','SOC_REG7T','Private','Partial','Important','Email','Opted In','Auto','Standard',1,'Rare','2025-01-27',549,2303,347,1,0.94,0.91,'Good'
'PREF_25VQ','MEM_LNL0D','SOC_NKQL2','Public','Partial','Important','SMS','Opted Out','Original','Custom',5,'Monthly','2025-02-01',513,697,312,3,0.84,0.57,'Fair'
'PREF_S3VR','MEM_R79ZU','SOC_C2999','Private','Partial','All','Push','Opted In','Translated','Custom',1,'Rare','2025-02-08',736,116,266,4,0.16,0.08,'Fair'
'PREF_A3Z9','MEM_LZ1ER','SOC_XIUBT','Public','Minimal','Important','Push','Selective','Auto','Custom',1,'Monthly','2025-01-24',431,625,272,3,0.55,0.34,'Poor'
'PREF_FLSA','MEM_WUU1T','SOC_2L3NE','Public','Full','Important','SMS','Opted Out','Translated','Standard',4,'Monthly','2025-01-20',901,2087,159,1,0.21,0.15,'Poor'
'PREF_5X9R','MEM_PSOU2','SOC_QQ34S','Private','Minimal','Important','SMS','Selective','Translated','Custom',4,'Monthly','2025-02-07',808,2692,124,4,0.58,0.04,'Good'
'PREF_G6WJ','MEM_TXFQ6','SOC_RV1RY','Public','Minimal','Important','Email','Opted Out','Original','Custom',2,'Rare','2025-02-17',793,2599,70,1,0.05,0.55,'Fair'
'PREF_EGQN','MEM_ICB8N','SOC_8EL01','Private','Partial','Important','Email','Opted In','Original','Custom',4,'Daily','2025-01-31',594,4798,155,1,0.02,0.11,'Good'
'PREF_TB2R','MEM_GHYHL','SOC_26WUG','Friends Only','Full','All','SMS','Opted Out','Translated','Custom',3,'Rare','2025-02-14',584,2045,341,1,0.39,0.32,'Good'
'PREF_169G','MEM_UO6X8','SOC_VGL7V','Private','Full','Important','SMS','Opted In','Translated','Standard',4,'Monthly','2025-02-17',323,4989,132,5,0.04,0.62,'Excellent'
'PREF_UAYN','MEM_2JL5N','SOC_WB201','Public','Minimal','Important','SMS','Selective','Original','Standard',2,'Monthly','2025-02-13',334,2482,275,3,0.34,0.33,'Poor'
'PREF_K3CO','MEM_KHSJM','SOC_3XX01','Friends Only','Full','Important','Push','Opted Out','Original','Custom',3,'Weekly','2025-01-29',314,1962,354,3,0.16,0.25,'Poor'
'PREF_1DER','MEM_UX11O','SOC_FBBP8','Private','Full','All','Push','Selective','Translated','Enhanced',3,'Weekly','2025-02-11',73,3182,334,2,0.12,0.26,'Good'
'PREF_A7F7','MEM_Q9H80','SOC_IB8BA','Private','Full','Important','SMS','Opted Out','Auto','Custom',4,'Daily','2025-01-25',666,676,261,5,0.03,0.32,'Fair'
'PREF_GSMI','MEM_ULL1I','SOC_NIBPR','Friends Only','Minimal','All','SMS','Selective','Translated','Standard',5,'Monthly','2025-01-27',809,523,337,5,0.47,0.65,'Good'
'PREF_O41H','MEM_2A3Z1','SOC_CL67L','Public','Minimal','Important','Email','Opted In','Original','Standard',2,'Daily','2025-02-01',112,1754,325,5,0.75,0.98,'Excellent'
'PREF_MCAK','MEM_2H6WJ','SOC_QCS32','Public','Partial','Important','Email','Opted Out','Translated','Standard',1,'Daily','2025-02-08',180,259,315,1,0.98,0.30,'Fair'
'PREF_CSST','MEM_QJDG1','SOC_NVZQG','Public','Partial','Important','SMS','Selective','Original','Custom',3,'Rare','2025-01-20',315,1821,352,4,0.81,0.07,'Good'
'PREF_E0ER','MEM_H7H1Y','SOC_9XCQA','Private','Minimal','Important','SMS','Opted In','Auto','Custom',3,'Weekly','2025-02-19',318,2602,258,2,0.21,0.15,'Fair'
'PREF_YD7D','MEM_0T1ID','SOC_10EPF','Public','Full','Important','SMS','Opted Out','Translated','Custom',3,'Monthly','2025-02-01',619,918,153,2,0.52,0.17,'Fair'
'PREF_Z1KS','MEM_W8TGS','SOC_8B3LK','Friends Only','Partial','Important','SMS','Opted In','Auto','Enhanced',1,'Monthly','2025-02-12',954,4625,8,3,0.83,0.34,'Excellent'
'PREF_46XN','MEM_0C4H4','SOC_R4SMU','Friends Only','Partial','All','Push','Opted Out','Auto','Enhanced',1,'Monthly','2025-01-28',33,3907,228,4,0.02,0.65,'Good'
'PREF_HWEQ','MEM_KL1F0','SOC_ZUPON','Friends Only','Partial','Important','SMS','Selective','Translated','Standard',1,'Rare','2025-01-29',45,3227,346,4,0.93,0.39,'Good'
'PREF_ITE0','MEM_VVEVM','SOC_4Y14A','Public','Partial','Important','Push','Selective','Original','Enhanced',4,'Monthly','2025-02-12',460,2420,349,3,0.11,0.35,'Fair'
'PREF_60C6','MEM_TXXAU','SOC_5VDYD','Private','Minimal','Important','Email','Selective','Auto','Enhanced',3,'Weekly','2025-02-17',855,4599,99,4,0.48,0.92,'Excellent'
