'COM_B192Q','ENG_49IFZ','MEM_7RDA7',45,608.67,45,44,41.2,'High'
'COM_6BBZO','ENG_8SYOL','MEM_5PEQQ',26,1362.49,88,17,85.6,'Low'
'COM_SX9Z6','ENG_AXPJ2','MEM_1EOM4',36,1555.16,88,41,52.3,'Low'
'COM_IBG3C','ENG_DJBN7','MEM_MI4ZO',10,1024.51,66,4,26.5,'Medium'
'COM_N6VB1','ENG_89YES','MEM_BXP25',48,1311.60,36,32,43.1,'Medium'
'COM_A47YT','ENG_DARX2','MEM_BJQLY',47,1861.04,22,49,24.4,'High'
'COM_4P5KJ','ENG_MRG3P','MEM_4VR2E',31,43.33,87,10,64.5,'High'
'COM_HFQRZ','ENG_2P2IH','MEM_GN9CZ',44,1054.42,64,35,35.5,'Low'
'COM_R4GO7','ENG_2ST2T','MEM_KVFU6',48,1631.79,20,9,55.5,'Medium'
'COM_YAQPR','ENG_O7HYH','MEM_2WI61',47,911.81,66,32,78.4,'Medium'
'COM_JLRSR','ENG_ZKNRR','MEM_VED0O',1,137.43,53,50,22.0,'Low'
'COM_86JC0','ENG_QQM94','MEM_2193O',35,290.67,80,15,79.0,'Low'
'COM_SR28J','ENG_HNRTC','MEM_8EXO0',29,1186.26,97,27,35.0,'Medium'
'COM_D4B1Y','ENG_0BQRJ','MEM_TQCUD',8,1168.56,70,2,28.1,'Low'
'COM_JACAM','ENG_9ENLA','MEM_DM3WU',23,1648.57,99,5,36.8,'High'
'COM_HWPA3','ENG_QANNG','MEM_G6E5O',41,1330.10,12,0,89.4,'Medium'
'COM_PDGGB','ENG_TABHX','MEM_W7Y4C',20,1024.97,88,18,8.6,'High'
'COM_HWP70','ENG_OXPR2','MEM_5RU09',49,1929.86,94,46,93.6,'Medium'
'COM_ZWGUM','ENG_DR3EC','MEM_DKTX5',4,1708.17,69,22,98.8,'Low'
'COM_3ZKLK','ENG_KJN0H','MEM_4DIC2',4,522.36,95,3,51.1,'Low'
'COM_9RPYI','ENG_7BUG7','MEM_YLJQU',18,1450.46,74,21,5.1,'Low'
'COM_R3E8O','ENG_E3YJY','MEM_6CQTF',30,13.01,61,15,36.1,'High'
'COM_60OGP','ENG_7EG90','MEM_ZZJ2T',28,1558.60,68,48,46.0,'High'
'COM_8FMU1','ENG_U1CYK','MEM_C4PVC',39,1034.61,25,6,94.0,'High'
'COM_UOE03','ENG_CE0BS','MEM_7W0F3',7,243.51,41,32,87.4,'Low'
'COM_UHN9L','ENG_N0P3U','MEM_LZ1SR',26,364.28,42,41,55.5,'Low'
'COM_HKJ51','ENG_63WE7','MEM_L5SZQ',11,1279.64,18,27,41.3,'Low'
'COM_N5YWS','ENG_VCPTR','MEM_XAWEM',20,835.19,50,30,1.9,'Low'
'COM_K38HY','ENG_PZR40','MEM_BK0TS',42,1314.44,49,28,17.7,'High'
'COM_YWR3P','ENG_RDEIH','MEM_MGC87',14,824.38,9,36,53.9,'Low'
'COM_YN129','ENG_2XDGJ','MEM_HDHP0',48,250.25,60,10,26.3,'Medium'
'COM_3MJLW','ENG_WECL5','MEM_7R5SQ',40,845.73,84,11,20.9,'Low'
'COM_ZCZB9','ENG_LGQIE','MEM_UAKWX',36,937.55,4,3,91.1,'Low'
'COM_QJMYN','ENG_3AJ7A','MEM_G576V',13,533.62,92,5,28.0,'Medium'
'COM_7MQ6R','ENG_HKVI5','MEM_386Y0',24,925.89,43,20,11.5,'Medium'
'COM_OTWV2','ENG_8QFP1','MEM_TI9CE',33,1366.16,95,34,73.6,'High'
'COM_AK0FB','ENG_XY2GM','MEM_GQEDZ',35,1841.10,69,23,69.1,'High'
'COM_O9V7F','ENG_EZ3I6','MEM_HQ9NU',19,830.48,27,37,63.3,'Low'
'COM_78AZF','ENG_ALLKL','MEM_W2XZ6',25,317.60,32,34,25.8,'High'
'COM_3ZM6N','ENG_AXB8L','MEM_QOHHU',20,979.76,92,6,76.1,'Low'
'COM_20BWX','ENG_KSF8N','MEM_BLABN',15,1034.88,74,14,27.4,'Low'
'COM_D6M9D','ENG_1B0JE','MEM_598TZ',10,1425.56,67,26,94.7,'Low'
'COM_U3LRC','ENG_66QC4','MEM_AD2FX',34,1659.81,69,37,75.7,'Low'
'COM_DAWSE','ENG_EO5L2','MEM_1RF4L',22,461.51,93,44,31.8,'Low'
'COM_0Y9KC','ENG_QUWIG','MEM_ELK4X',44,1850.36,44,3,20.0,'High'
'COM_R1R20','ENG_WGOU5','MEM_DBHK7',35,665.26,89,50,31.0,'Medium'
'COM_UJD42','ENG_6SB82','MEM_LDHND',22,606.64,94,48,50.2,'Low'
'COM_J5AAW','ENG_KH3B9','MEM_ROGM4',6,874.58,3,5,31.4,'Low'
'COM_Z7202','ENG_K24J1','MEM_V9A1Q',24,1070.67,86,4,79.0,'Medium'
'COM_GFHGY','ENG_RW080','MEM_TTVYE',21,1591.43,27,48,46.1,'High'
'COM_ULE4E','ENG_JLIST','MEM_2IX8C',7,1022.26,14,14,46.2,'Low'
'COM_FUL0M','ENG_7RR7Q','MEM_L0QWM',30,180.61,43,30,58.3,'Medium'
'COM_POWH2','ENG_97WP1','MEM_AQM9F',45,511.99,58,19,8.5,'Medium'
'COM_WZ0WB','ENG_399SF','MEM_1A218',13,109.11,21,15,4.4,'High'
'COM_IID6Y','ENG_70OO0','MEM_J8KS3',48,1777.38,95,48,75.2,'Medium'
'COM_1JGVB','ENG_QPFSR','MEM_43W1W',25,784.67,79,25,12.5,'Low'
'COM_NLL5W','ENG_0ZN5V','MEM_ASJ0J',7,807.87,60,17,35.8,'Low'
'COM_0338S','ENG_G9ZSG','MEM_KFQOE',42,439.31,83,44,69.4,'Low'
'COM_YP4IC','ENG_QG6I8','MEM_OZW1C',12,1310.60,87,15,52.0,'Low'
'COM_TBBL0','ENG_QX4ZR','MEM_86083',23,1022.90,6,14,74.0,'High'
'COM_PYVSK','ENG_0SCEK','MEM_XCJH7',7,883.85,17,22,97.5,'Low'
'COM_ASYXW','ENG_7USRO','MEM_YNJZR',8,723.12,79,2,14.9,'High'
'COM_AVOTP','ENG_3EU9F','MEM_V9X5S',41,682.72,84,46,80.7,'Low'
'COM_1L4L5','ENG_LRRYJ','MEM_9F3NA',32,1725.27,72,8,50.0,'High'
'COM_6IE0B','ENG_AIBI7','MEM_BNCVS',24,1367.37,61,11,23.2,'Low'
'COM_5A29B','ENG_260CD','MEM_VLT3W',22,580.60,57,2,0.8,'Low'
'COM_L2Y96','ENG_2BM3A','MEM_2LA5B',46,1897.95,77,48,71.7,'Low'
'COM_RRP4V','ENG_ESH1E','MEM_YDZM1',37,1582.35,28,30,28.5,'Low'
'COM_8LPUI','ENG_XO59S','MEM_MC5IR',13,620.59,38,45,42.0,'High'
'COM_U3VJV','ENG_O6QFQ','MEM_PAJAF',30,1683.98,5,42,71.2,'High'
'COM_ROD61','ENG_COBBP','MEM_5H6ZC',18,1389.70,14,11,29.3,'High'
'COM_N4ZYC','ENG_7EYWM','MEM_BXKEM',49,1845.04,33,39,77.9,'Medium'
'COM_PXDA5','ENG_5F52W','MEM_1M13K',11,1332.97,3,43,44.4,'Low'
'COM_4Q4LP','ENG_2NDEW','MEM_ACI6K',20,235.05,70,42,44.9,'Low'
'COM_E0KR1','ENG_I54UX','MEM_VYQZB',28,212.10,31,28,75.3,'High'
'COM_LESOZ','ENG_MVR9I','MEM_2F8MT',43,1602.12,30,27,22.7,'Low'
'COM_J70XY','ENG_KLI8R','MEM_MTWN2',0,1742.00,30,7,51.4,'Medium'
'COM_DE9AE','ENG_OXFMZ','MEM_H7FDZ',18,1074.96,4,23,17.6,'High'
'COM_4LJKF','ENG_N00OK','MEM_3VKG2',29,1000.29,90,19,3.3,'High'
'COM_TLL8X','ENG_G1GZC','MEM_DFFYZ',50,133.81,49,18,50.3,'Low'
'COM_13CVQ','ENG_UO51J','MEM_3T1OT',42,622.81,71,14,27.4,'Low'
'COM_6GZK7','ENG_JBOCQ','MEM_Z77YJ',27,154.75,92,9,29.3,'High'
'COM_4LT24','ENG_BHKT9','MEM_ZBK1D',31,1666.82,10,44,5.2,'Low'
'COM_12I8C','ENG_9KPNO','MEM_H8ROC',24,1629.66,72,27,43.5,'Low'
'COM_SQ0C8','ENG_G4VXZ','MEM_JZNRI',8,1522.81,52,3,58.9,'Medium'
'COM_GY0LQ','ENG_HYFJK','MEM_U8VVH',13,1513.62,58,2,48.9,'Medium'
'COM_BQV74','ENG_EGG6O','MEM_6OVKN',35,475.51,92,3,22.7,'Medium'
'COM_RT07V','ENG_GSA80','MEM_O2GO6',5,1161.43,27,44,2.0,'Medium'
'COM_TU952','ENG_4ZIVU','MEM_8HEA0',13,176.77,73,46,6.2,'Low'
'COM_V3Z4G','ENG_NZNAN','MEM_ETLXP',30,721.31,61,16,94.7,'Low'
'COM_H8T5N','ENG_1BBNK','MEM_9O19B',45,607.96,89,33,66.1,'Medium'
'COM_GFQ5U','ENG_N29UE','MEM_5TN93',25,1578.20,31,37,62.2,'High'
'COM_GGBR3','ENG_CNXCZ','MEM_76366',21,481.56,57,17,9.0,'Medium'
'COM_U63OS','ENG_3GJU5','MEM_3JZK1',36,225.87,3,17,50.8,'Low'
'COM_4N9IJ','ENG_ZRSBF','MEM_86Q89',13,1398.56,56,34,58.6,'High'
'COM_LNVRE','ENG_M8GG1','MEM_ZPZXY',48,1747.52,46,26,61.8,'Low'
'COM_XYVFY','ENG_CQUWZ','MEM_OT1LP',24,9.75,55,36,47.7,'Low'
'COM_W04JA','ENG_6VRQE','MEM_0HVB7',24,960.39,68,3,43.3,'Low'
'COM_7MALJ','ENG_CJ1M6','MEM_YGL3Z',33,1909.16,38,15,9.0,'Medium'
'COM_WHOPP','ENG_QHTM1','MEM_6Y3SV',16,1112.39,67,30,25.4,'Low'
'COM_RX59F','ENG_7EUVC','MEM_R791N',50,1429.74,66,3,87.0,'Low'
'COM_NR0I7','ENG_C11RX','MEM_BEL47',32,1287.21,58,35,33.9,'Low'
'COM_RVQ61','ENG_AY7PG','MEM_8W0T9',6,1191.20,9,43,46.5,'High'
'COM_L234S','ENG_X4IZE','MEM_AWMY4',36,1444.53,47,37,26.9,'Medium'
'COM_3MJM6','ENG_H4112','MEM_KCYM3',9,107.84,36,42,61.1,'Medium'
'COM_WP3EY','ENG_2Z7EE','MEM_AR49B',44,1706.32,99,10,46.6,'Low'
'COM_F7RQM','ENG_YMJAU','MEM_3E7XZ',46,1848.03,33,33,12.6,'High'
'COM_1AXGV','ENG_RFZEP','MEM_9S6RO',26,1708.67,43,0,99.2,'Low'
'COM_BMHFS','ENG_ZPCZM','MEM_JF52P',9,1728.75,87,12,69.8,'Low'
'COM_AHF3I','ENG_RBWK7','MEM_6XL4Y',16,250.78,48,38,67.7,'Low'
'COM_R3BXL','ENG_F2OP7','MEM_KYS3I',39,222.87,46,8,44.1,'Low'
'COM_T4A81','ENG_PAUC6','MEM_8HRH7',36,97.59,86,24,19.7,'Low'
'COM_8I20C','ENG_BRUUQ','MEM_I2NXQ',28,1399.80,20,47,83.5,'Medium'
'COM_A8FYV','ENG_8GZTS','MEM_X1GV9',11,726.58,88,38,38.2,'Low'
'COM_OW9J0','ENG_T1R5F','MEM_EABVR',34,28.51,94,46,76.2,'Medium'
'COM_L2BER','ENG_ZRYA5','MEM_MUTY2',44,1281.05,64,44,44.0,'High'
'COM_6HHWG','ENG_SIIGO','MEM_YW0VK',28,341.65,65,9,4.3,'Low'
'COM_VA7F5','ENG_P7J44','MEM_PZQFD',16,161.10,86,26,63.9,'Low'
'COM_0R9X5','ENG_9U3S7','MEM_KDM6K',19,1220.08,94,40,20.3,'Medium'
'COM_XQQHB','ENG_EJFY7','MEM_D89BT',31,1115.24,93,24,85.6,'Low'
'COM_NM6LK','ENG_N7WPM','MEM_XGYGC',23,1832.23,98,44,44.5,'Low'
'COM_Y887M','ENG_G03OF','MEM_00EKB',47,1867.58,40,39,14.9,'Medium'
'COM_0CMH3','ENG_0KKDH','MEM_0VEN9',12,1659.11,18,2,73.6,'Low'
'COM_OVJ7J','ENG_2O1CC','MEM_6L5W0',41,346.10,47,28,14.2,'Low'
'COM_G5810','ENG_1G086','MEM_VKD7T',16,1166.18,93,27,44.6,'High'
'COM_CZKTR','ENG_V7QGP','MEM_E1YOP',40,1334.04,62,18,24.6,'Medium'
'COM_DSJST','ENG_EG7WB','MEM_X8D8A',25,1004.69,21,0,43.7,'Medium'
'COM_EYQSN','ENG_VW7J0','MEM_MKTA3',16,585.92,93,15,76.3,'Low'
'COM_2D1G7','ENG_UE2LO','MEM_YM4JW',31,1390.77,20,36,92.9,'Low'
'COM_3BBI3','ENG_YV99Q','MEM_C2Z2H',34,1822.04,100,43,67.6,'Low'
'COM_EO2VB','ENG_SYRHG','MEM_HHJNZ',32,374.23,87,34,21.2,'Low'
'COM_OHXIE','ENG_RUJHY','MEM_NWTBF',17,549.40,80,33,29.2,'Medium'
'COM_CKO3L','ENG_LD1GY','MEM_PKW1S',23,1038.98,44,24,7.7,'Low'
'COM_A3O3I','ENG_XDXIQ','MEM_FHC65',23,811.32,79,1,32.9,'Low'
'COM_K7I67','ENG_6OCWZ','MEM_X1NRR',6,1158.74,71,14,17.4,'High'
'COM_MTL4K','ENG_GJ60S','MEM_X4UDP',14,1672.63,7,48,41.0,'Low'
'COM_DBRT4','ENG_TUN99','MEM_8682M',27,968.29,37,36,20.2,'Low'
'COM_YGHCM','ENG_EPZW8','MEM_WR9RH',37,705.27,77,44,1.4,'Low'
'COM_ZPK3E','ENG_49ME8','MEM_GZGBF',6,1032.67,84,11,24.5,'High'
'COM_JGK45','ENG_K1TL3','MEM_Q7IXN',20,1554.29,60,15,14.1,'Low'
'COM_0LNN6','ENG_35VVD','MEM_ZOMQ3',7,1453.28,63,7,27.5,'High'
'COM_9PCFA','ENG_0PZV9','MEM_NNO2E',36,1153.46,31,9,35.6,'Low'
'COM_KZFML','ENG_HNZ3U','MEM_0XQ2P',45,622.13,12,45,63.4,'High'
'COM_A8H5A','ENG_XUE5Z','MEM_GC64C',7,649.94,26,14,42.1,'Low'
'COM_0ZMSQ','ENG_QHMJ7','MEM_XYBK2',47,1522.42,18,8,15.0,'Low'
'COM_BEOBI','ENG_QK0ON','MEM_3TJKU',39,1045.50,78,46,72.1,'Low'
'COM_A6SOJ','ENG_00WRJ','MEM_M4BDP',21,250.58,30,38,20.7,'High'
'COM_6PSNG','ENG_14CUI','MEM_XUOD5',48,1893.70,96,26,71.4,'High'
'COM_V20D6','ENG_5UOQT','MEM_CCIYF',24,1097.19,48,49,22.4,'Medium'
'COM_KOULR','ENG_QKCAI','MEM_EKEGK',43,1194.55,69,38,56.0,'High'
'COM_VKUL5','ENG_WV7QN','MEM_X4I0C',33,860.44,64,20,48.7,'Medium'
'COM_V755H','ENG_8JH7Z','MEM_1QDUA',35,313.70,6,5,28.7,'High'
'COM_YSE5M','ENG_HGNGA','MEM_12JRS',1,96.66,85,36,31.0,'Medium'
'COM_X7YSX','ENG_75C07','MEM_BZH3O',0,914.76,28,6,34.2,'Medium'
'COM_I6P00','ENG_JR4YB','MEM_SA7X8',28,1754.60,73,50,86.6,'Low'
'COM_SR9OV','ENG_QQ4P4','MEM_4CTOD',1,121.10,20,38,16.8,'Low'
'COM_SMNP1','ENG_ZIHSF','MEM_Y6KM0',9,604.83,37,26,52.1,'Low'
'COM_L9M0W','ENG_UV91W','MEM_MP9JY',14,1576.30,15,28,98.7,'High'
'COM_XOL9M','ENG_MW2MK','MEM_WZFO4',16,725.13,51,15,88.3,'Medium'
'COM_SPUZE','ENG_VZ4Q7','MEM_6Z29K',48,1761.83,50,9,44.0,'Low'
'COM_56TGW','ENG_3Y5G3','MEM_7Y2E2',43,1327.01,71,30,17.3,'Low'
'COM_FF2CC','ENG_ZW2M5','MEM_RQ257',37,1209.57,55,47,59.7,'High'
'COM_IB48I','ENG_FTG6J','MEM_5K3VZ',50,540.44,15,30,53.5,'Low'
'COM_V7B2A','ENG_1VSJW','MEM_FRL3F',6,1368.93,44,36,42.0,'High'
'COM_PKU2T','ENG_9M3C8','MEM_AO1F8',41,449.91,2,10,99.0,'Medium'
'COM_C82HU','ENG_FAX4N','MEM_436FP',41,999.81,29,8,73.6,'Low'
'COM_ZY6H6','ENG_KWU97','MEM_8YFEF',29,1294.56,73,8,90.5,'High'
'COM_ZZC0Y','ENG_UOFAW','MEM_AF04G',40,1217.58,54,43,51.0,'Medium'
'COM_3TDBZ','ENG_C50OC','MEM_W5DFO',20,888.45,12,13,42.0,'Low'
'COM_H6AUK','ENG_YCWGF','MEM_JG3BJ',42,77.50,43,6,24.9,'Low'
'COM_5WANM','ENG_EZ17I','MEM_J5WO1',19,409.91,63,36,22.4,'High'
'COM_F5Y4Y','ENG_8VNEC','MEM_JVALP',10,508.74,1,40,41.4,'Low'
'COM_ZBBPT','ENG_8OG2D','MEM_190C4',49,1817.47,73,5,12.2,'Low'
'COM_WXDCN','ENG_LSQYR','MEM_D64N5',19,1143.61,3,48,66.7,'High'
'COM_K3J3L','ENG_U0Z8V','MEM_RKVEF',8,849.37,19,8,5.6,'Low'
'COM_OCQTX','ENG_6ZA1J','MEM_OCWJ5',18,1217.75,9,5,80.2,'Medium'
'COM_LIZ17','ENG_GEKRR','MEM_QC93D',20,1260.67,51,0,94.2,'Medium'
'COM_3TEMC','ENG_XMYXJ','MEM_TNS8A',24,202.25,34,43,14.3,'High'
'COM_ZOHWK','ENG_89G4P','MEM_966JK',2,2.39,89,41,19.4,'Low'
'COM_NK72Q','ENG_ZVQE5','MEM_EV1RL',41,1617.65,83,22,97.2,'Low'
'COM_JQUIL','ENG_ATER6','MEM_P56T0',29,1191.84,47,10,3.1,'Low'
'COM_M9GNA','ENG_TRZ5M','MEM_T8FUS',1,400.37,2,17,77.7,'Low'
'COM_NG2IL','ENG_8QG2Y','MEM_RATYZ',28,1287.34,59,25,48.2,'Medium'
'COM_9OFGU','ENG_VTRF0','MEM_QPIZR',10,273.56,31,19,96.6,'High'
'COM_6GZ6P','ENG_Z9Z02','MEM_S224Z',38,1166.94,96,33,12.4,'Low'
'COM_LFX1O','ENG_ZRNU2','MEM_RGVBG',22,552.72,29,6,65.7,'Medium'
'COM_RAFBM','ENG_MXX6Z','MEM_3NTNI',44,1482.61,21,31,34.6,'High'
'COM_IRCF7','ENG_FUAUI','MEM_L9JCI',35,1011.06,52,26,17.0,'Low'
'COM_1OGLS','ENG_THT2L','MEM_TQ8OB',40,1425.75,28,26,67.1,'High'
'COM_15HWM','ENG_JRIO5','MEM_1E41H',17,1755.53,64,30,94.7,'High'
'COM_G5C9M','ENG_V6MTO','MEM_VIEJQ',45,1688.83,38,29,20.9,'Low'
'COM_DNDK6','ENG_DJ5W7','MEM_YWKL3',41,234.16,31,42,66.9,'Medium'
'COM_6F154','ENG_JSVBK','MEM_CRUV8',3,500.16,78,19,22.1,'Low'
'COM_QJNAQ','ENG_8P76A','MEM_Z1QFD',42,1169.67,73,44,30.3,'Low'
'COM_IEH78','ENG_1FCVB','MEM_6WBO3',2,727.98,56,4,9.2,'Low'
'COM_U6944','ENG_7XO5R','MEM_VCILQ',9,795.22,95,28,37.8,'Low'
'COM_WJ2WB','ENG_OO9IY','MEM_LJF9R',22,1747.05,89,15,78.2,'Low'
'COM_Q2OTB','ENG_AABEU','MEM_YIQKW',45,1153.09,34,50,25.3,'High'
'COM_80TNI','ENG_U7F66','MEM_JPWW3',8,49.81,43,29,20.1,'Medium'
'COM_8A2B3','ENG_RNU15','MEM_ANBGN',11,1050.60,66,45,62.3,'Low'
'COM_25PV6','ENG_NFCYR','MEM_SXRJ1',8,1628.90,36,31,58.4,'Medium'
'COM_M872D','ENG_LVPGA','MEM_D7IO0',48,659.53,23,46,23.2,'Medium'
'COM_NL77J','ENG_SLDJG','MEM_96R0F',5,624.95,26,45,62.2,'Medium'
'COM_D884N','ENG_5TWLC','MEM_YMTAM',8,809.95,20,15,6.8,'Low'
'COM_9Q2RN','ENG_TZ5B2','MEM_JOC42',10,1999.67,66,6,9.8,'High'
'COM_1DEL1','ENG_KFII3','MEM_KFTZV',21,1983.75,68,29,44.4,'Low'
'COM_10BWB','ENG_VN08D','MEM_ARR3J',3,1659.79,9,38,3.7,'Low'
'COM_66PYZ','ENG_WQ2NI','MEM_ECF8V',24,774.86,12,42,4.4,'Medium'
'COM_4YZJ6','ENG_IHZ7Z','MEM_4EWR4',20,1133.65,37,14,21.8,'High'
'COM_UVM95','ENG_0U5EP','MEM_H8FTO',25,362.50,31,8,62.3,'Medium'
'COM_RXV4T','ENG_RY6Z5','MEM_1OO27',9,470.76,84,28,83.6,'Low'
'COM_JSGSZ','ENG_S2CXE','MEM_FPHIM',10,1546.48,47,19,67.6,'Medium'
'COM_QSPW2','ENG_0KNU5','MEM_49A2K',18,1483.27,61,25,46.3,'High'
'COM_H543V','ENG_BIQN9','MEM_RI81L',49,675.80,40,15,7.3,'Low'
'COM_NMAKF','ENG_589UP','MEM_GEDWS',32,249.35,93,36,88.6,'Medium'
'COM_4XWUG','ENG_F4WN4','MEM_5EOF0',4,897.24,99,30,16.2,'Medium'
'COM_Z0VHE','ENG_NA21O','MEM_E9LOO',29,904.08,2,39,50.4,'Medium'
'COM_J4M3C','ENG_C68ZY','MEM_XEAXT',4,1192.27,72,22,17.9,'Medium'
'COM_IHEKI','ENG_2R1LF','MEM_IQTMG',1,4.92,1,8,74.0,'High'
'COM_N8XAQ','ENG_ZXZ72','MEM_151NO',15,491.17,60,34,60.0,'Low'
'COM_BX48B','ENG_X5CCI','MEM_8K3IC',1,1046.83,7,11,49.9,'Low'
'COM_JK73M','ENG_JNQ9T','MEM_MMFTK',15,323.30,36,50,87.8,'Low'
'COM_QL1K2','ENG_12V1R','MEM_C1ZC0',32,1285.79,52,49,26.0,'Medium'
'COM_S21FT','ENG_S8T1A','MEM_XPIAE',41,590.77,75,6,31.8,'Low'
'COM_M7AH6','ENG_FOPBL','MEM_79LAK',11,1039.52,66,27,76.1,'Medium'
'COM_NDOW2','ENG_NVWLT','MEM_S30C5',41,1358.07,17,38,60.1,'Low'
'COM_30G8F','ENG_IC75T','MEM_UGKHQ',49,626.98,26,12,25.1,'Low'
'COM_FL9U7','ENG_YK43S','MEM_CIZJP',0,1703.73,32,28,86.3,'Low'
'COM_CHKDK','ENG_70V20','MEM_MZFN7',49,563.95,72,22,52.2,'Low'
'COM_D5CAX','ENG_SQ78J','MEM_J2X4G',1,430.53,44,44,20.3,'Low'
'COM_S08J0','ENG_BF1JB','MEM_OTCWZ',3,298.91,56,26,36.2,'High'
'COM_KTDYK','ENG_HEOS7','MEM_GDIFN',21,171.09,77,48,12.2,'Medium'
'COM_5HQEF','ENG_159N3','MEM_4F21Q',15,1292.65,56,8,6.8,'Low'
'COM_HTI5M','ENG_1YSWX','MEM_FTXVT',30,1422.60,89,32,87.3,'Low'
'COM_CNABO','ENG_PJOQP','MEM_9OKE6',3,53.21,23,43,54.2,'Low'
'COM_Y2CKS','ENG_UZZ7F','MEM_CWQDT',41,376.21,5,7,4.4,'Low'
'COM_DKCDZ','ENG_Q3E8G','MEM_04NY0',13,86.79,98,49,55.6,'Low'
'COM_97Z35','ENG_YJI23','MEM_N4FRX',19,459.35,42,28,96.2,'Medium'
'COM_SZG8T','ENG_LDR4B','MEM_QGGC4',27,1916.30,87,33,17.6,'Low'
'COM_6XVZO','ENG_1XDO7','MEM_L1VOU',35,392.38,7,26,37.4,'High'
'COM_W50T3','ENG_EXXEY','MEM_XIO22',7,371.81,77,6,46.3,'Medium'
'COM_FFL3K','ENG_IHC54','MEM_579LQ',8,149.15,77,32,22.8,'Low'
'COM_BAGAY','ENG_FUM5F','MEM_K7DJZ',19,1944.31,41,23,46.3,'Low'
'COM_LOIID','ENG_HHO64','MEM_4CED0',1,918.96,57,15,36.5,'High'
'COM_JCQY1','ENG_CJL5M','MEM_YUDSJ',14,1095.30,49,5,20.4,'Medium'
'COM_WI5A0','ENG_BVBRO','MEM_DBS32',41,1538.94,98,3,43.6,'Medium'
'COM_UFIEG','ENG_MV3VJ','MEM_0CYJW',1,316.89,84,30,80.7,'Medium'
'COM_X1DWF','ENG_5FLXB','MEM_8UBHJ',46,857.79,66,42,45.3,'High'
'COM_KU4CX','ENG_B9H41','MEM_P19JP',2,1434.47,63,22,51.4,'High'
'COM_UOO25','ENG_61NP8','MEM_NXKV9',6,1269.53,65,30,62.3,'Low'
'COM_ZT10V','ENG_2RCKP','MEM_Q2LCI',47,1691.99,27,18,14.9,'Low'
'COM_RURJC','ENG_8LJ4B','MEM_GYE7M',3,1005.57,10,40,26.9,'Medium'
'COM_168NV','ENG_294BK','MEM_V7EEJ',6,1433.46,90,8,40.5,'Medium'
'COM_FPU8S','ENG_OU5QA','MEM_ZEP42',2,585.93,99,20,84.0,'Low'
'COM_3EYBV','ENG_VOS3V','MEM_FXS60',1,505.24,72,0,37.7,'Medium'
'COM_GUAGY','ENG_DN8OW','MEM_SBDP0',49,1553.57,100,31,17.7,'Low'
'COM_5OEFA','ENG_NPLY0','MEM_GDT67',33,336.12,38,43,23.0,'Low'
'COM_24WXJ','ENG_BPG9R','MEM_S6YW0',25,941.97,10,49,59.7,'Low'
'COM_58U56','ENG_29GOD','MEM_82O09',26,695.21,75,0,27.3,'Low'
'COM_E4NLI','ENG_V3DDJ','MEM_RE0X0',47,241.91,85,7,50.5,'Medium'
'COM_SLO0E','ENG_5ATXG','MEM_9URGV',33,1575.69,33,33,1.6,'Low'
'COM_BMGM2','ENG_3HPRD','MEM_EOIPO',21,1497.55,42,38,23.8,'Low'
'COM_UKDXW','ENG_LQSZG','MEM_RMSBK',21,1061.63,7,27,81.5,'Low'
'COM_NYKRO','ENG_LGET5','MEM_KZRYS',43,1471.29,96,33,78.8,'High'
'COM_WK43G','ENG_2KYYR','MEM_5P9K2',21,665.95,59,26,66.1,'Medium'
'COM_LAR0E','ENG_ZYEY9','MEM_JHCBM',17,651.29,56,28,57.1,'Low'
'COM_Q0ELR','ENG_GI9D4','MEM_O0D91',24,1925.59,68,23,88.7,'Low'
'COM_1BACR','ENG_2OQ71','MEM_U2HRV',8,1516.78,3,6,2.4,'Medium'
'COM_HL74F','ENG_VOFDB','MEM_0NQ5L',38,1933.51,0,26,78.6,'Medium'
'COM_NJN6B','ENG_9ECQO','MEM_GO1R5',32,1157.34,8,23,39.4,'Low'
'COM_4G8C7','ENG_ABTFO','MEM_1MJBJ',21,1101.92,79,50,81.8,'Low'
'COM_G9M7O','ENG_SJN06','MEM_S9ABQ',4,1671.93,5,41,17.5,'Low'
'COM_2W47F','ENG_308EJ','MEM_35QMY',46,1729.26,56,40,68.0,'Medium'
'COM_85BRR','ENG_F79TW','MEM_ZVEZO',16,1192.50,7,31,46.0,'High'
'COM_UKGUK','ENG_V4VXU','MEM_FWM7G',15,1822.82,81,27,51.4,'Low'
'COM_L2437','ENG_F99MW','MEM_TWSX3',35,815.02,3,25,23.9,'Low'
'COM_FNFT0','ENG_NK2CK','MEM_PJ0RO',34,1261.39,80,30,3.9,'Low'
'COM_2JZPL','ENG_LFW6Z','MEM_3DDMP',46,46.72,92,34,72.0,'Low'
'COM_B4P6H','ENG_7RTVE','MEM_0E42M',25,1107.81,26,18,99.0,'High'
'COM_7ULWK','ENG_UFTCU','MEM_AMO5K',20,450.79,69,39,72.9,'Medium'
'COM_RTQGD','ENG_0UFQ7','MEM_SVHMB',12,680.35,84,4,73.4,'Medium'
'COM_RQABV','ENG_ZXV93','MEM_B9GXM',2,1176.59,79,3,78.3,'High'
'COM_CY8U7','ENG_4EA3O','MEM_76DWB',40,540.36,32,31,26.3,'Low'
'COM_JYOEF','ENG_O6FHQ','MEM_CESU1',27,32.28,74,19,89.5,'Low'
