'RET_1875Z','ENG_QUWIG','LOY_0CH7N','High',5,8,91042,9,17,394
'RET_ZHI3L','ENG_WGOU5','LOY_9IWVM','Medium',1,9,59682,6,11,324
'RET_1766B','ENG_6SB82','LOY_YDDNF','Low',3,1,20513,5,43,227
'RET_030LL','ENG_KH3B9','LOY_9TCPX','High',0,4,84537,10,32,489
'RET_FLQJO','ENG_K24J1','LOY_K89Q4','High',0,10,52898,1,9,797
'RET_CD08M','ENG_RW080','LOY_JPKWJ','Medium',4,4,98113,4,37,798
'RET_4Z2OH','ENG_JLIST','LOY_7NVD4','Medium',1,20,57926,10,17,839
'RET_Q84LF','ENG_7RR7Q','LOY_HHRPM','High',5,10,82118,6,48,153
'RET_5H6IQ','ENG_97WP1','LOY_0PV6W','Low',1,13,20662,7,45,241
'RET_EY336','ENG_399SF','LOY_UQFJO','Medium',2,1,73945,4,33,308
'RET_97D2Z','ENG_70OO0','LOY_YUY2T','High',3,18,30891,0,0,97
'RET_YJC36','ENG_QPFSR','LOY_OSLWW','Low',0,3,87337,3,42,511
'RET_4DISE','ENG_0ZN5V','LOY_4XNG3','High',0,17,5364,1,17,18
'RET_CA7KX','ENG_G9ZSG','LOY_2YI31','Low',1,6,22706,10,26,936
'RET_Q96VJ','ENG_QG6I8','LOY_DPBUE','High',2,6,74406,3,33,434
'RET_BJIMS','ENG_QX4ZR','LOY_EC29A','High',3,9,58282,9,21,910
'RET_81LCW','ENG_0SCEK','LOY_WUNP7','Low',3,19,58160,8,33,513
'RET_IMIOI','ENG_7USRO','LOY_60RUR','Low',3,13,73300,2,11,459
'RET_X4S9R','ENG_3EU9F','LOY_ZKL5G','Medium',3,4,85990,0,34,983
'RET_3RDVB','ENG_LRRYJ','LOY_K87E1','Low',4,16,92732,6,15,391
'RET_MCFCO','ENG_AIBI7','LOY_6H07K','High',1,18,82133,6,49,262
'RET_QV01V','ENG_260CD','LOY_SE4H2','Medium',2,1,31006,0,31,114
'RET_A7O9F','ENG_2BM3A','LOY_ZTMEK','Low',4,0,73301,8,30,84
'RET_ON722','ENG_ESH1E','LOY_PU111','Low',2,8,42547,8,41,428
'RET_N51ZX','ENG_XO59S','LOY_L5DS9','High',4,7,72769,1,11,81
'RET_08S44','ENG_O6QFQ','LOY_T8X0D','Low',3,4,73152,4,9,255
'RET_25QC0','ENG_COBBP','LOY_AWCP4','Low',2,7,44243,5,35,948
'RET_DV6ST','ENG_7EYWM','LOY_AK69P','Medium',3,4,45486,6,13,528
'RET_3AXNF','ENG_5F52W','LOY_H7QZX','Low',3,0,93222,4,10,745
'RET_8CML2','ENG_2NDEW','LOY_2MSG6','High',2,11,2771,1,5,91
'RET_ZQ2RL','ENG_I54UX','LOY_XJUDM','Low',3,16,12146,1,31,625
'RET_O8A84','ENG_MVR9I','LOY_VZEJY','Medium',3,8,52054,10,20,441
'RET_WMGSN','ENG_KLI8R','LOY_VXNQC','Low',2,0,85929,3,48,360
'RET_8QKZI','ENG_OXFMZ','LOY_VKZ4V','High',4,5,81923,4,27,733
'RET_6XE3B','ENG_N00OK','LOY_SXCFT','High',5,14,40755,4,29,636
'RET_V1I2P','ENG_G1GZC','LOY_R3GI5','High',2,4,1449,2,15,878
'RET_OWRTB','ENG_UO51J','LOY_OKNHM','High',2,9,7198,10,1,693
'RET_LSK8L','ENG_JBOCQ','LOY_K20T6','Medium',1,17,6278,0,6,818
'RET_9BVMT','ENG_BHKT9','LOY_HPCW0','Medium',0,15,87321,9,2,789
'RET_JVP1S','ENG_9KPNO','LOY_KW6AZ','High',0,20,91978,6,13,229
'RET_AZ1BZ','ENG_G4VXZ','LOY_0EPOP','Low',4,15,73947,2,9,808
'RET_86VFQ','ENG_HYFJK','LOY_EX9EL','Low',4,18,84143,4,19,663
'RET_ISWPD','ENG_EGG6O','LOY_8V1W4','Medium',4,17,34064,7,49,574
'RET_AIB6J','ENG_GSA80','LOY_CITFO','Low',0,13,57530,8,32,739
'RET_MFW4P','ENG_4ZIVU','LOY_PAL2A','High',0,13,75718,2,47,757
'RET_DMT81','ENG_NZNAN','LOY_8469B','High',5,5,9707,10,48,123
'RET_K42H8','ENG_1BBNK','LOY_6SOEZ','Low',3,7,74912,10,6,269
'RET_R6FDG','ENG_N29UE','LOY_XIXQV','Medium',5,19,82461,0,34,135
'RET_6OEPN','ENG_CNXCZ','LOY_E39FE','Low',5,0,83833,3,33,221
'RET_OW414','ENG_3GJU5','LOY_NU9RW','Medium',2,0,83408,5,3,85
'RET_HCWSO','ENG_ZRSBF','LOY_PYHD0','High',4,6,40867,3,37,133
'RET_57GUV','ENG_M8GG1','LOY_1MYW0','High',1,10,1932,7,24,407
'RET_1RS9Z','ENG_CQUWZ','LOY_QNYV2','Medium',1,11,36220,3,29,133
'RET_XI93Z','ENG_6VRQE','LOY_64WLM','Low',0,20,49691,6,14,951
'RET_SGQN1','ENG_CJ1M6','LOY_1V8JB','High',2,18,6951,6,6,238
'RET_S986G','ENG_QHTM1','LOY_GGDPA','Medium',0,12,51829,4,39,634
'RET_BYUA6','ENG_7EUVC','LOY_K37C7','Medium',1,5,41527,2,14,876
'RET_QFULJ','ENG_C11RX','LOY_SVDVQ','High',3,11,13512,0,39,804
'RET_4IBTG','ENG_AY7PG','LOY_WU2BQ','Low',4,17,72320,0,35,641
'RET_URL1R','ENG_X4IZE','LOY_VZLCG','Low',3,19,96691,3,16,681
'RET_CCV6C','ENG_H4112','LOY_EFCHI','Medium',3,19,58510,10,7,450
'RET_7N5D2','ENG_2Z7EE','LOY_CDLFK','Low',1,4,50181,2,23,545
'RET_H64SW','ENG_YMJAU','LOY_Z583F','Low',4,9,7210,8,21,192
'RET_PYJOD','ENG_RFZEP','LOY_61XF7','High',0,9,7257,0,5,70
'RET_RGN5H','ENG_ZPCZM','LOY_GFC70','Medium',2,11,70053,7,7,425
'RET_9MEAB','ENG_RBWK7','LOY_A4UT8','Low',3,3,69157,5,48,362
'RET_037XT','ENG_F2OP7','LOY_GE4U1','High',4,1,85915,1,42,156
'RET_GW05T','ENG_PAUC6','LOY_91NVV','Low',2,8,17639,1,30,159
'RET_SRH2P','ENG_BRUUQ','LOY_FM8FU','Low',0,17,73997,1,32,804
'RET_R6V06','ENG_8GZTS','LOY_8FDIO','High',2,9,86158,7,34,981
'RET_MHONX','ENG_T1R5F','LOY_0PX4X','Medium',0,2,58801,9,12,476
'RET_NSR29','ENG_ZRYA5','LOY_4RZXP','High',3,9,66560,10,45,514
'RET_B70A3','ENG_SIIGO','LOY_AXD6U','High',4,7,1266,8,40,137
'RET_UILI4','ENG_P7J44','LOY_U0B2G','Medium',5,19,88963,3,19,618
'RET_OTD5V','ENG_9U3S7','LOY_19KHS','High',5,18,86984,5,22,260
'RET_Z6M07','ENG_EJFY7','LOY_RF5RF','High',0,18,86994,10,19,989
'RET_YWJCK','ENG_N7WPM','LOY_4JA0X','Low',2,14,9794,0,0,974
'RET_24NC6','ENG_G03OF','LOY_74TAP','Low',3,8,83942,7,47,243
'RET_HGG7O','ENG_0KKDH','LOY_NJNOX','High',3,20,44828,9,47,580
'RET_D78I8','ENG_2O1CC','LOY_D13M8','Low',0,3,62702,4,32,835
'RET_VD01B','ENG_1G086','LOY_1JS4Q','Low',1,1,39711,6,49,191
'RET_CPQZD','ENG_V7QGP','LOY_RUGTR','Low',2,0,25058,1,50,750
'RET_9S16G','ENG_EG7WB','LOY_V9R1N','Medium',0,1,64640,7,14,316
'RET_HUJ4C','ENG_VW7J0','LOY_FKLT1','Low',1,11,8433,3,10,98
'RET_JOBEX','ENG_UE2LO','LOY_84T7C','Low',2,20,43123,8,19,501
'RET_S2E16','ENG_YV99Q','LOY_13DGM','High',1,2,32071,9,47,255
'RET_6C9XD','ENG_SYRHG','LOY_JHXYP','High',2,1,31656,8,23,256
'RET_LT6VJ','ENG_RUJHY','LOY_V9TOA','High',0,2,53716,5,31,562
'RET_VR9WR','ENG_LD1GY','LOY_59U2G','Medium',5,4,78875,8,33,63
'RET_SQJE7','ENG_XDXIQ','LOY_YLKYT','High',2,15,84031,1,35,587
'RET_MGOC9','ENG_6OCWZ','LOY_UZHSI','Low',3,0,75475,2,37,973
'RET_G7IBA','ENG_GJ60S','LOY_WYHAL','High',3,15,24367,9,20,663
'RET_AQTET','ENG_TUN99','LOY_KKCFS','Low',2,9,73986,1,17,700
'RET_VD474','ENG_EPZW8','LOY_P2VCD','High',1,6,87303,6,14,900
'RET_0FXF3','ENG_49ME8','LOY_F3N5J','Medium',0,20,26981,8,40,344
'RET_MBCVU','ENG_K1TL3','LOY_194JW','Low',0,6,26252,10,41,836
'RET_TE14T','ENG_35VVD','LOY_134N1','Low',2,13,69032,9,50,399
'RET_4ARU4','ENG_0PZV9','LOY_MZUWJ','Medium',0,17,85109,0,29,893
'RET_3ZWQB','ENG_HNZ3U','LOY_9YKXK','Medium',4,5,52375,6,45,262
'RET_O9VKH','ENG_XUE5Z','LOY_RRGEE','Medium',4,4,48252,2,18,361
'RET_YM7PX','ENG_QHMJ7','LOY_SSIEP','Medium',0,18,84406,6,2,106
'RET_KO6ZN','ENG_QK0ON','LOY_DTWPQ','Low',3,18,23980,9,37,24
'RET_L86AX','ENG_00WRJ','LOY_8DT4Z','Low',1,10,48218,7,48,957
'RET_S9NJ0','ENG_14CUI','LOY_0R0IH','Low',1,20,52194,10,23,299
'RET_YN3OG','ENG_5UOQT','LOY_MS3EB','Medium',0,8,45061,3,18,423
'RET_TFIML','ENG_QKCAI','LOY_M0C8M','Medium',5,17,83375,4,15,243
'RET_VAP0Y','ENG_WV7QN','LOY_ZA3RK','High',2,7,11295,6,35,203
'RET_3LPDV','ENG_8JH7Z','LOY_BBZC2','High',4,20,39725,1,19,451
'RET_RXXIG','ENG_HGNGA','LOY_QJSIH','High',0,17,43203,0,43,116
'RET_DXQAJ','ENG_75C07','LOY_V81VX','Medium',3,1,90538,2,14,71
'RET_C1DNN','ENG_JR4YB','LOY_EH3XB','Medium',4,6,89945,9,15,275
'RET_LW3TO','ENG_QQ4P4','LOY_OI5DL','Low',5,16,99100,5,47,278
'RET_WZHU0','ENG_ZIHSF','LOY_UWSF5','Medium',0,2,29599,8,34,725
'RET_MV818','ENG_UV91W','LOY_W412Z','Low',2,18,95714,4,31,882
'RET_2ELQ6','ENG_MW2MK','LOY_K4OSN','Low',1,6,74291,2,16,405
'RET_U4C89','ENG_VZ4Q7','LOY_YNGRJ','Low',3,7,81597,2,11,848
'RET_AQ6TL','ENG_3Y5G3','LOY_UUZ9E','High',2,18,88056,4,33,118
'RET_A7242','ENG_ZW2M5','LOY_67BV2','Medium',5,11,24856,9,48,311
'RET_CF38M','ENG_FTG6J','LOY_SQM9V','Low',2,2,18285,1,47,148
'RET_HIUSB','ENG_1VSJW','LOY_6Z4JB','Medium',1,15,18000,10,39,500
'RET_5TK5I','ENG_9M3C8','LOY_1YQON','Low',4,10,75132,9,5,505
'RET_H6930','ENG_FAX4N','LOY_LOWYV','Low',0,15,39106,7,24,257
'RET_GIRZT','ENG_KWU97','LOY_BO7LM','High',2,14,54109,6,9,737
'RET_CW8DN','ENG_UOFAW','LOY_MSLPX','High',0,12,56774,3,16,350
'RET_7BWUO','ENG_C50OC','LOY_YP0D6','Low',0,11,62391,7,31,13
'RET_Y2OIE','ENG_YCWGF','LOY_R5QR9','Medium',2,8,8072,1,9,405
'RET_PPCK2','ENG_EZ17I','LOY_QCXB8','Low',0,3,82373,7,9,56
'RET_ML5GW','ENG_8VNEC','LOY_6RIXP','High',1,20,79548,1,14,956
'RET_3VZTK','ENG_8OG2D','LOY_GPCPG','High',3,8,32015,5,29,871
'RET_2TODW','ENG_LSQYR','LOY_Z2PWP','Low',1,9,56948,10,42,644
'RET_BMEFD','ENG_U0Z8V','LOY_N1X4E','Low',4,5,99298,6,11,618
'RET_GCRPN','ENG_6ZA1J','LOY_7YDUI','High',3,15,82483,4,8,256
'RET_4139X','ENG_GEKRR','LOY_7VZL9','Medium',1,15,90857,0,15,842
'RET_KPQDP','ENG_XMYXJ','LOY_R976J','High',1,16,41717,1,32,136
'RET_W8S5H','ENG_89G4P','LOY_XCUBE','Medium',4,4,69036,6,29,775
'RET_UJMH9','ENG_ZVQE5','LOY_IBZXB','Low',4,7,42211,2,32,694
'RET_TBVAL','ENG_ATER6','LOY_CAUVF','High',2,14,18175,1,32,611
'RET_3IV3N','ENG_TRZ5M','LOY_OIJDS','Low',0,17,32519,9,14,653
'RET_K3T12','ENG_8QG2Y','LOY_S1KXT','Medium',4,11,24705,2,35,837
'RET_3IMSO','ENG_VTRF0','LOY_67EA1','Low',4,1,93848,1,9,898
'RET_8WTW2','ENG_Z9Z02','LOY_AYTQB','Medium',1,5,19890,1,8,492
'RET_5R8A3','ENG_ZRNU2','LOY_63PQP','High',3,6,55581,9,6,909
'RET_OBOFO','ENG_MXX6Z','LOY_B6XJL','Medium',2,15,86646,5,37,840
'RET_PNFFU','ENG_FUAUI','LOY_28YP7','Low',0,7,48317,1,7,849
'RET_N7DZY','ENG_THT2L','LOY_0IL89','Medium',0,14,62300,0,31,474
'RET_D1AUL','ENG_JRIO5','LOY_C2P3I','Low',5,4,11219,0,8,124
'RET_YFJSB','ENG_V6MTO','LOY_7ONUS','Low',5,18,76690,2,22,334
'RET_WSPOS','ENG_DJ5W7','LOY_DMVSX','Low',3,1,50859,7,34,154
'RET_B49NV','ENG_JSVBK','LOY_4EU1U','High',2,18,60878,7,18,436
'RET_FCBE8','ENG_8P76A','LOY_9I04D','High',2,7,40493,0,43,328
'RET_2VTF1','ENG_1FCVB','LOY_2YTZF','High',5,11,13109,8,5,868
'RET_G2HDM','ENG_7XO5R','LOY_7WVDU','Medium',3,9,96126,8,15,854
'RET_BWK66','ENG_OO9IY','LOY_WGA6B','High',4,8,23743,4,19,398
'RET_IBERH','ENG_AABEU','LOY_7VA9V','Low',5,5,75506,5,28,61
'RET_DHPXO','ENG_U7F66','LOY_9IDOB','Medium',2,11,56102,1,17,97
'RET_01OI2','ENG_RNU15','LOY_KDNYX','Low',1,6,74325,2,5,627
'RET_USZOY','ENG_NFCYR','LOY_E2FP3','Medium',2,9,82746,4,5,372
'RET_ANIF8','ENG_LVPGA','LOY_X54UQ','High',0,6,48169,1,24,283
'RET_4H5HM','ENG_SLDJG','LOY_PKU2S','Medium',2,19,76228,5,13,582
'RET_PA6WE','ENG_5TWLC','LOY_0ERRY','Medium',5,5,32102,1,16,422
'RET_LPG7F','ENG_TZ5B2','LOY_SDY89','Low',4,11,47529,10,37,261
'RET_OXLD4','ENG_KFII3','LOY_ZWPIU','Low',0,20,17504,2,34,579
'RET_07JG4','ENG_VN08D','LOY_CDGPZ','Low',4,17,7620,8,37,380
'RET_FC3NM','ENG_WQ2NI','LOY_4D2AQ','High',2,9,57003,5,5,500
'RET_Q7UGS','ENG_IHZ7Z','LOY_M4G5T','High',5,19,1815,10,45,846
'RET_WQ5K3','ENG_0U5EP','LOY_BL8GR','High',1,11,84641,2,15,736
'RET_TR1JN','ENG_RY6Z5','LOY_GCMYQ','Low',4,15,88596,10,24,103
'RET_UFSU8','ENG_S2CXE','LOY_LCVXZ','Low',3,1,73017,4,20,840
'RET_AJHX4','ENG_0KNU5','LOY_4Q9LK','High',2,12,74830,10,32,627
'RET_ENQGZ','ENG_BIQN9','LOY_0DOSK','High',2,0,14602,7,25,460
'RET_RBPBO','ENG_589UP','LOY_XEVOW','High',1,0,27985,2,0,982
'RET_3AUHO','ENG_F4WN4','LOY_R2QKB','Low',5,12,66030,7,48,115
'RET_AELUO','ENG_NA21O','LOY_OXACU','High',4,7,86129,7,50,917
'RET_ZHUHV','ENG_C68ZY','LOY_5JXFW','High',0,3,20069,7,46,814
'RET_G6R43','ENG_2R1LF','LOY_IPJM1','High',1,0,78966,9,23,591
'RET_Q6PV1','ENG_ZXZ72','LOY_1769M','High',4,20,1804,6,47,280
'RET_BADYP','ENG_X5CCI','LOY_2WA5D','Low',5,18,74447,8,8,654
'RET_VSTQK','ENG_JNQ9T','LOY_RUQY6','Low',3,8,41195,10,37,344
'RET_20MT3','ENG_12V1R','LOY_KC03G','Medium',4,20,95718,8,8,710
'RET_0B0M7','ENG_S8T1A','LOY_WAQIG','Medium',4,3,6857,1,38,708
'RET_6MLDH','ENG_FOPBL','LOY_JCVMT','High',3,14,19593,6,33,231
'RET_G6AKO','ENG_NVWLT','LOY_FKA7A','Low',4,1,61849,6,0,817
'RET_HTUBY','ENG_IC75T','LOY_XLJ90','Low',0,5,30270,8,39,340
'RET_Y1TSQ','ENG_YK43S','LOY_KVP9V','Medium',2,3,18170,3,39,500
'RET_593GW','ENG_70V20','LOY_GZYQM','Medium',1,12,42322,5,10,697
'RET_RBAGD','ENG_SQ78J','LOY_UBS8C','High',3,9,2612,2,46,204
'RET_O150K','ENG_BF1JB','LOY_EDRJA','High',5,12,69913,9,32,686
'RET_042ZH','ENG_HEOS7','LOY_DEJPC','Low',2,11,91695,3,15,706
'RET_TDJPR','ENG_159N3','LOY_YGG66','High',5,19,15000,1,26,864
'RET_7I5FB','ENG_1YSWX','LOY_H8DXK','Medium',4,2,19842,2,11,665
'RET_7O8NG','ENG_PJOQP','LOY_PC46A','High',1,7,83471,6,24,826
'RET_TEE0K','ENG_UZZ7F','LOY_BKA3P','High',2,2,7756,2,38,617
'RET_TA3E9','ENG_Q3E8G','LOY_RWK56','Medium',0,2,48077,10,33,395
'RET_4TUWA','ENG_YJI23','LOY_ZTMOT','Medium',2,15,56178,9,32,596
'RET_E1MXR','ENG_LDR4B','LOY_DT7G9','High',0,15,624,8,33,99
'RET_GPXWN','ENG_1XDO7','LOY_85AGK','Low',3,1,51679,2,26,148
'RET_CFWD6','ENG_EXXEY','LOY_VOFQ5','High',4,20,52994,9,37,743
'RET_UHMOI','ENG_IHC54','LOY_ZUYMW','Low',0,19,87087,8,20,459
'RET_PRQL9','ENG_FUM5F','LOY_7MYT4','Medium',1,13,64918,3,11,400
'RET_0J23J','ENG_HHO64','LOY_PC12W','Medium',3,20,95259,5,39,403
'RET_MB62K','ENG_CJL5M','LOY_J2BAB','High',2,9,30532,7,23,397
'RET_3TLU2','ENG_BVBRO','LOY_8T9B2','High',2,4,77942,4,10,785
'RET_YE9DL','ENG_MV3VJ','LOY_AP5YR','High',1,3,43252,10,27,29
'RET_EI1YX','ENG_5FLXB','LOY_7H11E','High',5,8,68226,9,37,985
'RET_I01NM','ENG_B9H41','LOY_4HZTO','Low',0,6,58770,4,44,84
'RET_W641X','ENG_61NP8','LOY_WEL3J','High',4,13,85649,8,6,900
'RET_207F7','ENG_2RCKP','LOY_MELTC','Medium',1,18,75320,6,25,191
'RET_PJXQG','ENG_8LJ4B','LOY_HVQVU','Low',1,3,18164,4,12,952
'RET_FGB0G','ENG_294BK','LOY_BWHIF','Low',5,5,53555,5,28,836
'RET_QK0JH','ENG_OU5QA','LOY_X7Z56','Medium',4,11,27574,9,26,32
'RET_09GP4','ENG_VOS3V','LOY_DGG7F','Medium',1,20,98589,8,19,630
'RET_SFTY5','ENG_DN8OW','LOY_T4DQT','Medium',0,8,64353,3,47,675
'RET_NWZYY','ENG_NPLY0','LOY_W7CES','Low',3,17,74597,8,42,460
'RET_1GJ25','ENG_BPG9R','LOY_DLF0W','High',3,14,1319,4,36,638
'RET_4W7E0','ENG_29GOD','LOY_HRS2T','Low',1,4,32601,8,35,534
'RET_EOW46','ENG_V3DDJ','LOY_1DSGJ','High',2,9,87081,0,39,397
'RET_UA69P','ENG_5ATXG','LOY_0HD1G','Medium',0,15,12513,1,40,566
'RET_W4MC0','ENG_3HPRD','LOY_H368P','Medium',2,17,87544,1,15,576
'RET_BR87C','ENG_LQSZG','LOY_CQGH2','Medium',2,9,63074,2,42,288
'RET_TVUHA','ENG_LGET5','LOY_IFRIH','High',4,13,86405,4,24,344
'RET_1EN66','ENG_2KYYR','LOY_Q17QH','High',4,3,74631,8,23,144
'RET_Z057J','ENG_ZYEY9','LOY_M6YR6','Medium',2,19,38159,4,46,250
'RET_ZMFWN','ENG_GI9D4','LOY_OAI8F','Low',3,0,3601,0,13,868
'RET_MFBIH','ENG_2OQ71','LOY_EVJE1','High',5,7,50746,9,31,144
'RET_BZ1JD','ENG_VOFDB','LOY_UNWHG','Medium',1,9,55700,9,14,351
'RET_KQK5C','ENG_9ECQO','LOY_DF49J','Medium',3,12,88906,1,13,73
'RET_0WUIA','ENG_ABTFO','LOY_CLF99','Medium',2,20,75879,8,5,279
'RET_S55WA','ENG_SJN06','LOY_4VMPN','High',2,13,61669,5,39,128
'RET_5FIT8','ENG_308EJ','LOY_ATS4F','Low',5,19,61774,3,40,606
'RET_KNGQB','ENG_F79TW','LOY_ZERLU','Low',5,3,7284,6,17,249
'RET_TWD1Y','ENG_V4VXU','LOY_8PPVA','High',5,13,91536,2,9,503
'RET_IECRE','ENG_F99MW','LOY_4V90P','Low',1,10,35386,3,37,864
'RET_KMAV5','ENG_NK2CK','LOY_GW9OY','High',4,8,88531,8,2,903
'RET_DHALJ','ENG_LFW6Z','LOY_GK39I','Medium',0,19,59125,9,15,562
'RET_PH7ZZ','ENG_7RTVE','LOY_9CQQ5','Medium',0,19,89310,3,38,299
'RET_MXHCZ','ENG_UFTCU','LOY_ENZD0','Medium',5,2,94501,5,38,827
'RET_ACHHJ','ENG_0UFQ7','LOY_9I2QS','High',4,1,62573,0,36,788
'RET_UV935','ENG_ZXV93','LOY_GYHWG','Medium',2,1,72646,6,50,737
'RET_R2K1D','ENG_4EA3O','LOY_EGH7A','Medium',4,15,80141,9,34,197
'RET_8ONM1','ENG_O6FHQ','LOY_Y87KR','Medium',0,1,7952,5,16,64
'RET_5DV2V','ENG_32Z22','LOY_TN324','High',1,13,29951,6,40,638
'RET_H3A34','ENG_J5M0C','LOY_YXB6T','Medium',1,1,20420,6,36,521
'RET_HBRV3','ENG_TJO12','LOY_55QS5','Low',5,5,9679,4,48,684
'RET_RDC6T','ENG_DMKDL','LOY_PZ0BN','High',3,14,79166,10,28,903
'RET_NWY4W','ENG_K2OSJ','LOY_P7QOD','Low',4,8,53750,5,40,149
'RET_18DH0','ENG_MDNVV','LOY_I42D5','Low',3,6,45087,6,4,646
'RET_HZYY8','ENG_NA92V','LOY_KCUJI','Medium',5,7,59483,1,44,751
'RET_SCEFV','ENG_2YOLG','LOY_2WGL8','Medium',5,16,34677,5,48,791
'RET_D3MCH','ENG_9UAHT','LOY_KWSQ3','Medium',5,3,5159,7,17,238
'RET_JW8ER','ENG_BCJRY','LOY_ZKRL4','High',2,13,30695,0,16,102
'RET_V8B3Q','ENG_LIA3E','LOY_70ZGZ','Medium',1,5,60589,5,1,0
'RET_BVGPB','ENG_I2NXA','LOY_NHZ4G','High',2,2,76688,1,4,14
'RET_Y197G','ENG_NYYPF','LOY_G1I67','Low',5,15,81137,8,0,169
'RET_L3SF6','ENG_YSVN3','LOY_XMTT1','Low',4,7,99756,10,22,455
'RET_YY17P','ENG_EIWUL','LOY_RH924','Low',4,16,83645,2,35,53
'RET_HBQL6','ENG_SY33B','LOY_8WVID','Medium',2,16,51999,5,48,455
'RET_OJDV0','ENG_5W2WA','LOY_0CDO4','Medium',2,2,42273,7,50,681
'RET_QZPFK','ENG_CA45L','LOY_3I2GL','Medium',3,10,38486,1,49,76
'RET_UVD4H','ENG_JY50P','LOY_U981D','Medium',1,16,99511,6,17,656
'RET_86F9G','ENG_QZU42','LOY_OFUMF','Low',5,5,60885,10,38,353
'RET_OR6BK','ENG_7OL4V','LOY_LQIWW','High',2,20,6293,3,16,842
'RET_2FUNC','ENG_7K6ZE','LOY_P5K67','High',5,6,98307,9,0,711
'RET_BI62A','ENG_WHD8S','LOY_Y84DR','Low',1,15,82292,2,33,96
'RET_8W3QI','ENG_P2H8R','LOY_TK4TN','Low',5,14,5713,7,12,947
'RET_1QKYN','ENG_T0N6J','LOY_RLVWG','High',5,16,65444,0,48,572
'RET_792PB','ENG_3R6TZ','LOY_96R98','Low',2,14,66025,3,17,751
'RET_8LE50','ENG_2SW7V','LOY_6PVNL','Low',2,15,70975,0,24,935
'RET_TWPLU','ENG_Y8APG','LOY_TMWSU','Medium',2,7,23695,4,43,191
'RET_V1SPN','ENG_WFV0A','LOY_2Q7E8','High',2,2,82447,0,32,615
'RET_ZZHI0','ENG_5PCLQ','LOY_7CVK0','Medium',4,15,92676,4,38,128
'RET_M46WJ','ENG_57L72','LOY_ZHAK3','Medium',1,2,93018,8,27,635
'RET_KYBO9','ENG_I5CRK','LOY_YKV4U','Medium',1,0,25835,4,30,933
'RET_B70RM','ENG_4DILW','LOY_I9FLO','Low',1,16,48903,5,27,496
'RET_BCK5H','ENG_Y5TUQ','LOY_PC45F','Medium',5,13,92788,3,27,58
'RET_DBVPD','ENG_2XPEG','LOY_WBP6K','Medium',4,5,84971,1,16,774
'RET_2R6DZ','ENG_0VIV6','LOY_PBNCC','Medium',1,14,15442,0,31,636
'RET_S933E','ENG_I6D0G','LOY_QTZJB','High',2,6,68843,2,44,896
'RET_GJI9I','ENG_J5MVE','LOY_BBPTI','Low',2,18,74363,0,36,395
'RET_3GOWQ','ENG_JAKBS','LOY_40SLE','Low',5,6,60075,6,41,389
'RET_F0KS0','ENG_DARMI','LOY_VVT8V','Medium',4,18,66728,9,26,46
'RET_CLNWU','ENG_3MLK9','LOY_H2TSK','Low',0,6,95933,1,31,284
'RET_E8PKW','ENG_BGZF3','LOY_7IO4M','Low',3,12,27204,7,11,873
'RET_MM354','ENG_CSDMG','LOY_88VDR','Medium',3,14,10629,10,42,32
'RET_NYZXL','ENG_J4WHW','LOY_2U40K','High',0,11,11956,3,18,349
'RET_GCS2L','ENG_RUHC7','LOY_GHOAP','Low',3,9,46345,2,32,137
'RET_YP686','ENG_KCHOD','LOY_ICBNA','High',1,15,50004,5,5,23
'RET_X6OL6','ENG_RY210','LOY_VBU19','Low',5,10,11428,0,0,211
'RET_M1HYV','ENG_0O96N','LOY_N92SS','Low',0,15,36853,9,43,258
'RET_O1Q0Z','ENG_050R1','LOY_T6GX1','Medium',2,2,48901,1,23,431
'RET_OQ3Z9','ENG_CMSDM','LOY_E9OUZ','Medium',3,6,78328,10,16,634
'RET_CWB3U','ENG_CCGFM','LOY_M54TO','High',3,6,67909,1,42,769
'RET_AK3U4','ENG_4PNG9','LOY_H2M28','High',1,3,79439,4,22,180
'RET_6IFDL','ENG_H20VI','LOY_CJ1IU','Medium',0,1,8695,9,20,844
'RET_FLPPQ','ENG_ZE2ST','LOY_E5OLI','High',2,1,1897,3,20,544
'RET_E837B','ENG_RDGFA','LOY_KF252','Low',0,16,2830,1,30,270
'RET_GDN3Y','ENG_BAMRC','LOY_KQ2H6','Medium',5,20,97713,2,1,340
'RET_396OE','ENG_N118S','LOY_S8OW2','Medium',2,8,91725,8,36,141
'RET_EBXAE','ENG_E2DIF','LOY_1FBSZ','Low',1,8,45576,2,9,559
'RET_BGB79','ENG_T8B1L','LOY_T595N','Medium',2,0,3730,10,23,757
'RET_3QGEZ','ENG_ITTCX','LOY_TEDYI','Low',1,16,75174,3,48,897
'RET_V9VB9','ENG_0F7DB','LOY_EBY7S','Low',3,20,31346,0,21,842
'RET_RF0KT','ENG_I5LVB','LOY_9CQ6C','Low',5,5,7182,1,17,100
'RET_37CT3','ENG_8I0JY','LOY_YULI5','High',4,18,74084,6,10,209
'RET_XM0UI','ENG_HSDF7','LOY_ATS0O','Medium',3,7,49260,10,8,27
'RET_RBIZ0','ENG_SS86D','LOY_RG5VG','Low',1,12,81802,2,24,744
'RET_MHZMU','ENG_6XD24','LOY_KAI6S','Low',5,0,58765,4,40,476
'RET_JX0JM','ENG_BSQ55','LOY_02VFF','Medium',1,0,29114,10,28,777
