'LOY_BNZ0L','EVT_UOVAH','ENG_X8P75',2826,65.80,'Elite',48.7,'{"loyalty": {"loypts": 14370, "rewtier": "Platinum"}, "achievements": {"achcount": 84, "badgecoll": 2, "spectitles": 10}}'
'LOY_3WXV2','EVT_SUY5Z','ENG_BLM3J',3613,60.20,'Established',26.3,'{"loyalty": {"loypts": 44097, "rewtier": "Platinum"}, "achievements": {"achcount": 24, "badgecoll": 6, "spectitles": 7}}'
'LOY_FGTI5','EVT_201W2','ENG_8WGKE',1229,97.20,'New',25.1,'{"loyalty": {"loypts": 38396, "rewtier": "Bronze"}, "achievements": {"achcount": 47, "badgecoll": 3, "spectitles": 2}}'
'LOY_FX9KX','EVT_IKZC6','ENG_BAA52',8327,15.40,'Established',61.2,'{"loyalty": {"loypts": 15893, "rewtier": "Platinum"}, "achievements": {"achcount": 67, "badgecoll": 16, "spectitles": 1}}'
'LOY_JEMGQ','EVT_PJABD','ENG_DLQQ2',8595,63.60,'Respected',97.0,'{"loyalty": {"loypts": 17887, "rewtier": "Gold"}, "achievements": {"achcount": 73, "badgecoll": 30, "spectitles": 7}}'
'LOY_T8G3H','EVT_9T7Z4','ENG_2OV36',5628,62.60,'Established',8.9,'{"loyalty": {"loypts": 29569, "rewtier": "Bronze"}, "achievements": {"achcount": 75, "badgecoll": 27, "spectitles": 0}}'
'LOY_HJW60','EVT_WR4FQ','ENG_PCH13',3467,93.40,'Elite',10.7,'{"loyalty": {"loypts": 25282, "rewtier": "Gold"}, "achievements": {"achcount": 80, "badgecoll": 33, "spectitles": 0}}'
'LOY_6H5K7','EVT_ADCSJ','ENG_M1072',7027,97.90,'New',27.9,'{"loyalty": {"loypts": 802, "rewtier": "Gold"}, "achievements": {"achcount": 29, "badgecoll": 17, "spectitles": 4}}'
'LOY_B807B','EVT_9E1IW','ENG_7YP72',1712,56.10,'Elite',26.9,'{"loyalty": {"loypts": 35629, "rewtier": "Gold"}, "achievements": {"achcount": 62, "badgecoll": 41, "spectitles": 7}}'
'LOY_H3KPM','EVT_N5XQA','ENG_JARZV',2275,63.20,'New',18.1,'{"loyalty": {"loypts": 17961, "rewtier": "Gold"}, "achievements": {"achcount": 88, "badgecoll": 20, "spectitles": 6}}'
'LOY_0C1ZZ','EVT_SGH3Y','ENG_3SOO7',9863,17.90,'Established',77.6,'{"loyalty": {"loypts": 28065, "rewtier": "Silver"}, "achievements": {"achcount": 9, "badgecoll": 42, "spectitles": 0}}'
'LOY_ELAAG','EVT_40DH8','ENG_5ISKG',9769,1.10,'Respected',7.9,'{"loyalty": {"loypts": 36119, "rewtier": "Gold"}, "achievements": {"achcount": 14, "badgecoll": 46, "spectitles": 5}}'
'LOY_CUX83','EVT_F1TKT','ENG_YA794',8236,42.70,'New',79.4,'{"loyalty": {"loypts": 41754, "rewtier": "Silver"}, "achievements": {"achcount": 8, "badgecoll": 16, "spectitles": 6}}'
'LOY_94EV4','EVT_MP17G','ENG_LL7NR',2353,86.20,'Elite',60.4,'{"loyalty": {"loypts": 48979, "rewtier": "Silver"}, "achievements": {"achcount": 19, "badgecoll": 23, "spectitles": 5}}'
'LOY_X9PJX','EVT_2HV9Z','ENG_835NU',8285,99.40,'Respected',22.9,'{"loyalty": {"loypts": 30184, "rewtier": "Bronze"}, "achievements": {"achcount": 33, "badgecoll": 27, "spectitles": 8}}'
'LOY_37OZH','EVT_KWQUR','ENG_IGJ6X',3123,57.70,'New',74.0,'{"loyalty": {"loypts": 7538, "rewtier": "Platinum"}, "achievements": {"achcount": 5, "badgecoll": 11, "spectitles": 10}}'
'LOY_EENNY','EVT_T77KF','ENG_K6FED',7230,40.80,'New',2.9,'{"loyalty": {"loypts": 10987, "rewtier": "Gold"}, "achievements": {"achcount": 74, "badgecoll": 23, "spectitles": 1}}'
'LOY_KTZ82','EVT_APL2E','ENG_H5S60',7566,26.00,'New',1.1,'{"loyalty": {"loypts": 45261, "rewtier": "Platinum"}, "achievements": {"achcount": 9, "badgecoll": 50, "spectitles": 0}}'
'LOY_YDHP3','EVT_HAIY9','ENG_KSB5C',9646,67.50,'Respected',7.0,'{"loyalty": {"loypts": 33641, "rewtier": "Gold"}, "achievements": {"achcount": 37, "badgecoll": 5, "spectitles": 2}}'
'LOY_G5TG3','EVT_PCD9R','ENG_TSRF5',1616,32.00,'Established',50.3,'{"loyalty": {"loypts": 20765, "rewtier": "Silver"}, "achievements": {"achcount": 24, "badgecoll": 38, "spectitles": 5}}'
'LOY_U34SF','EVT_ZVJVR','ENG_ECMDM',6824,77.10,'Established',79.1,'{"loyalty": {"loypts": 11689, "rewtier": "Gold"}, "achievements": {"achcount": 83, "badgecoll": 11, "spectitles": 9}}'
'LOY_I11JC','EVT_YRNKB','ENG_VBBYI',8558,51.80,'Established',60.0,'{"loyalty": {"loypts": 14023, "rewtier": "Platinum"}, "achievements": {"achcount": 62, "badgecoll": 48, "spectitles": 7}}'
'LOY_ZK3V0','EVT_O663A','ENG_9RY7E',8923,46.60,'Established',24.9,'{"loyalty": {"loypts": 41943, "rewtier": "Bronze"}, "achievements": {"achcount": 41, "badgecoll": 9, "spectitles": 3}}'
'LOY_K5C61','EVT_3RL65','ENG_1JIAK',28,58.50,'New',59.7,'{"loyalty": {"loypts": 39520, "rewtier": "Silver"}, "achievements": {"achcount": 95, "badgecoll": 35, "spectitles": 2}}'
'LOY_ZW1W4','EVT_J0FUY','ENG_1QJ9Y',8103,35.80,'Respected',36.1,'{"loyalty": {"loypts": 17712, "rewtier": "Gold"}, "achievements": {"achcount": 85, "badgecoll": 14, "spectitles": 9}}'
'LOY_WOC6S','EVT_J0O7T','ENG_DKJJH',4180,23.70,'Respected',54.7,'{"loyalty": {"loypts": 25858, "rewtier": "Platinum"}, "achievements": {"achcount": 47, "badgecoll": 13, "spectitles": 8}}'
'LOY_YQ4FO','EVT_BMV5K','ENG_LG0AW',5712,17.10,'Elite',72.6,'{"loyalty": {"loypts": 30699, "rewtier": "Bronze"}, "achievements": {"achcount": 10, "badgecoll": 23, "spectitles": 7}}'
'LOY_UP996','EVT_5F3UW','ENG_ISN29',8791,43.30,'New',67.1,'{"loyalty": {"loypts": 24833, "rewtier": "Gold"}, "achievements": {"achcount": 91, "badgecoll": 19, "spectitles": 2}}'
'LOY_TUWYL','EVT_VGKQP','ENG_RXOVU',9741,51.40,'New',80.6,'{"loyalty": {"loypts": 32950, "rewtier": "Platinum"}, "achievements": {"achcount": 38, "badgecoll": 30, "spectitles": 4}}'
'LOY_XCCFR','EVT_R3YV3','ENG_Q2XCO',8319,51.50,'Elite',39.3,'{"loyalty": {"loypts": 14671, "rewtier": "Bronze"}, "achievements": {"achcount": 41, "badgecoll": 29, "spectitles": 0}}'
'LOY_X3QED','EVT_PRV0N','ENG_ZLWGP',5540,61.40,'Elite',44.3,'{"loyalty": {"loypts": 21058, "rewtier": "Platinum"}, "achievements": {"achcount": 56, "badgecoll": 9, "spectitles": 8}}'
'LOY_Y049B','EVT_N0HQN','ENG_FGHRQ',8305,36.70,'New',79.4,'{"loyalty": {"loypts": 22284, "rewtier": "Silver"}, "achievements": {"achcount": 32, "badgecoll": 23, "spectitles": 10}}'
'LOY_FOVD2','EVT_PSCZP','ENG_3KL4M',5797,19.10,'New',96.1,'{"loyalty": {"loypts": 41124, "rewtier": "Platinum"}, "achievements": {"achcount": 16, "badgecoll": 47, "spectitles": 5}}'
'LOY_KAR7F','EVT_1SUM9','ENG_N2Z5Y',9550,10.10,'Elite',68.1,'{"loyalty": {"loypts": 32847, "rewtier": "Silver"}, "achievements": {"achcount": 77, "badgecoll": 36, "spectitles": 7}}'
'LOY_WHANK','EVT_5PNM0','ENG_GATOH',6045,77.10,'Established',65.1,'{"loyalty": {"loypts": 13327, "rewtier": "Gold"}, "achievements": {"achcount": 68, "badgecoll": 38, "spectitles": 2}}'
'LOY_UG67B','EVT_EVA93','ENG_OBPVE',1053,72.60,'New',68.7,'{"loyalty": {"loypts": 2151, "rewtier": "Platinum"}, "achievements": {"achcount": 43, "badgecoll": 22, "spectitles": 5}}'
'LOY_K4KYE','EVT_YEKE6','ENG_PJA33',5221,92.70,'Established',60.3,'{"loyalty": {"loypts": 48100, "rewtier": "Gold"}, "achievements": {"achcount": 14, "badgecoll": 26, "spectitles": 10}}'
'LOY_F7D38','EVT_1MYRQ','ENG_YB21Y',4535,63.30,'Respected',13.4,'{"loyalty": {"loypts": 29133, "rewtier": "Gold"}, "achievements": {"achcount": 43, "badgecoll": 8, "spectitles": 1}}'
'LOY_PQTB0','EVT_13PM8','ENG_CJAHO',7905,80.10,'New',98.6,'{"loyalty": {"loypts": 18369, "rewtier": "Silver"}, "achievements": {"achcount": 6, "badgecoll": 23, "spectitles": 4}}'
'LOY_QA11X','EVT_OF2CN','ENG_IXUQS',875,71.40,'Elite',31.5,'{"loyalty": {"loypts": 8826, "rewtier": "Gold"}, "achievements": {"achcount": 85, "badgecoll": 40, "spectitles": 0}}'
'LOY_73IEE','EVT_ISXMZ','ENG_GWJUB',9145,57.50,'Elite',32.5,'{"loyalty": {"loypts": 3547, "rewtier": "Silver"}, "achievements": {"achcount": 34, "badgecoll": 9, "spectitles": 10}}'
'LOY_QSGAC','EVT_0OEAZ','ENG_STYGR',2845,57.30,'Respected',47.0,'{"loyalty": {"loypts": 23008, "rewtier": "Bronze"}, "achievements": {"achcount": 29, "badgecoll": 18, "spectitles": 7}}'
'LOY_INMLO','EVT_ZDYPX','ENG_F3C6G',9646,2.30,'New',9.8,'{"loyalty": {"loypts": 34909, "rewtier": "Bronze"}, "achievements": {"achcount": 35, "badgecoll": 49, "spectitles": 2}}'
'LOY_N913D','EVT_YTHQL','ENG_W96R9',3161,82.10,'New',41.7,'{"loyalty": {"loypts": 25929, "rewtier": "Platinum"}, "achievements": {"achcount": 27, "badgecoll": 47, "spectitles": 5}}'
'LOY_CVNOC','EVT_EVXCB','ENG_ECE5A',1090,34.30,'Established',67.3,'{"loyalty": {"loypts": 4874, "rewtier": "Platinum"}, "achievements": {"achcount": 7, "badgecoll": 7, "spectitles": 0}}'
'LOY_NDH4O','EVT_EROHT','ENG_MXKZP',9917,26.80,'Respected',76.4,'{"loyalty": {"loypts": 6486, "rewtier": "Gold"}, "achievements": {"achcount": 7, "badgecoll": 16, "spectitles": 6}}'
'LOY_2YK72','EVT_RQS4R','ENG_EMVS5',7557,54.50,'Elite',38.3,'{"loyalty": {"loypts": 15538, "rewtier": "Bronze"}, "achievements": {"achcount": 53, "badgecoll": 46, "spectitles": 3}}'
'LOY_QQ6O4','EVT_8ETI9','ENG_FQNTY',5659,31.90,'New',20.9,'{"loyalty": {"loypts": 16627, "rewtier": "Bronze"}, "achievements": {"achcount": 8, "badgecoll": 3, "spectitles": 6}}'
'LOY_NLFVY','EVT_W4YMP','ENG_LSTF3',8165,31.20,'Respected',62.6,'{"loyalty": {"loypts": 44162, "rewtier": "Gold"}, "achievements": {"achcount": 5, "badgecoll": 32, "spectitles": 10}}'
'LOY_JGKDM','EVT_700A3','ENG_R9QIQ',4480,62.40,'Elite',44.1,'{"loyalty": {"loypts": 10636, "rewtier": "Silver"}, "achievements": {"achcount": 92, "badgecoll": 14, "spectitles": 8}}'
'LOY_C5CP2','EVT_49IJ8','ENG_5C0BF',4799,70.40,'New',16.3,'{"loyalty": {"loypts": 6062, "rewtier": "Bronze"}, "achievements": {"achcount": 12, "badgecoll": 35, "spectitles": 0}}'
'LOY_D3FKY','EVT_8IB07','ENG_CCE65',6382,41.80,'Established',89.8,'{"loyalty": {"loypts": 26435, "rewtier": "Silver"}, "achievements": {"achcount": 54, "badgecoll": 30, "spectitles": 2}}'
'LOY_0J7E0','EVT_QGIAR','ENG_3BGRQ',9810,10.30,'Elite',48.3,'{"loyalty": {"loypts": 9391, "rewtier": "Bronze"}, "achievements": {"achcount": 61, "badgecoll": 49, "spectitles": 3}}'
'LOY_XJ07A','EVT_MYCVQ','ENG_BJEML',8332,92.10,'Respected',97.4,'{"loyalty": {"loypts": 35415, "rewtier": "Gold"}, "achievements": {"achcount": 61, "badgecoll": 4, "spectitles": 2}}'
'LOY_V9145','EVT_U5AMD','ENG_BQOXW',8465,21.00,'New',23.6,'{"loyalty": {"loypts": 6553, "rewtier": "Bronze"}, "achievements": {"achcount": 44, "badgecoll": 46, "spectitles": 1}}'
'LOY_JX35U','EVT_Y76GN','ENG_3I484',4533,85.80,'Elite',15.6,'{"loyalty": {"loypts": 40313, "rewtier": "Silver"}, "achievements": {"achcount": 34, "badgecoll": 14, "spectitles": 5}}'
'LOY_R4R45','EVT_AQ5SW','ENG_LJEEU',1764,71.20,'New',70.8,'{"loyalty": {"loypts": 3641, "rewtier": "Bronze"}, "achievements": {"achcount": 93, "badgecoll": 42, "spectitles": 0}}'
'LOY_KO4CO','EVT_MEXQ7','ENG_IALPW',6123,96.80,'Respected',54.8,'{"loyalty": {"loypts": 19880, "rewtier": "Gold"}, "achievements": {"achcount": 45, "badgecoll": 15, "spectitles": 5}}'
'LOY_V70V9','EVT_P5ZYQ','ENG_GLZ67',4585,27.30,'Established',75.2,'{"loyalty": {"loypts": 35880, "rewtier": "Gold"}, "achievements": {"achcount": 77, "badgecoll": 5, "spectitles": 4}}'
'LOY_M5G1H','EVT_HMSFJ','ENG_JYIYL',4884,12.40,'Established',71.2,'{"loyalty": {"loypts": 34403, "rewtier": "Bronze"}, "achievements": {"achcount": 80, "badgecoll": 16, "spectitles": 0}}'
'LOY_L9233','EVT_GR5FJ','ENG_OZZY4',3856,22.50,'New',35.4,'{"loyalty": {"loypts": 17507, "rewtier": "Platinum"}, "achievements": {"achcount": 18, "badgecoll": 25, "spectitles": 7}}'
'LOY_7YNK6','EVT_TYVTG','ENG_851LT',9815,87.40,'Established',20.7,'{"loyalty": {"loypts": 9831, "rewtier": "Platinum"}, "achievements": {"achcount": 57, "badgecoll": 21, "spectitles": 4}}'
'LOY_1QHM0','EVT_W6I20','ENG_TLSBB',661,97.00,'Elite',79.8,'{"loyalty": {"loypts": 20053, "rewtier": "Platinum"}, "achievements": {"achcount": 88, "badgecoll": 8, "spectitles": 4}}'
'LOY_OR5AN','EVT_XSHR0','ENG_BZMQX',3179,48.20,'Elite',39.2,'{"loyalty": {"loypts": 33357, "rewtier": "Platinum"}, "achievements": {"achcount": 68, "badgecoll": 22, "spectitles": 5}}'
'LOY_TZ28Y','EVT_T5HQ8','ENG_2CCIM',3625,28.00,'New',3.9,'{"loyalty": {"loypts": 4346, "rewtier": "Bronze"}, "achievements": {"achcount": 16, "badgecoll": 7, "spectitles": 4}}'
'LOY_6M3T0','EVT_E2SU0','ENG_MTOB2',901,26.10,'Elite',26.2,'{"loyalty": {"loypts": 21808, "rewtier": "Gold"}, "achievements": {"achcount": 17, "badgecoll": 25, "spectitles": 6}}'
'LOY_00YAF','EVT_S30M4','ENG_6K3V3',224,63.50,'Established',27.6,'{"loyalty": {"loypts": 139, "rewtier": "Platinum"}, "achievements": {"achcount": 83, "badgecoll": 8, "spectitles": 5}}'
'LOY_ELC7L','EVT_IS868','ENG_49IFZ',5443,83.50,'New',56.0,'{"loyalty": {"loypts": 44912, "rewtier": "Platinum"}, "achievements": {"achcount": 4, "badgecoll": 49, "spectitles": 5}}'
'LOY_AQ1H7','EVT_XT419','ENG_8SYOL',1677,51.70,'Established',63.7,'{"loyalty": {"loypts": 11517, "rewtier": "Gold"}, "achievements": {"achcount": 46, "badgecoll": 17, "spectitles": 4}}'
'LOY_TBEDF','EVT_NQYB9','ENG_AXPJ2',6702,0.90,'Elite',37.5,'{"loyalty": {"loypts": 33646, "rewtier": "Gold"}, "achievements": {"achcount": 57, "badgecoll": 42, "spectitles": 9}}'
'LOY_1VJL2','EVT_YK8PD','ENG_DJBN7',1069,77.40,'Established',27.4,'{"loyalty": {"loypts": 22661, "rewtier": "Platinum"}, "achievements": {"achcount": 4, "badgecoll": 37, "spectitles": 7}}'
'LOY_QTJO0','EVT_6I4AX','ENG_89YES',1807,54.00,'New',59.2,'{"loyalty": {"loypts": 36119, "rewtier": "Gold"}, "achievements": {"achcount": 84, "badgecoll": 25, "spectitles": 4}}'
'LOY_OZGUT','EVT_JOCTW','ENG_DARX2',9619,27.50,'Respected',56.3,'{"loyalty": {"loypts": 41014, "rewtier": "Bronze"}, "achievements": {"achcount": 71, "badgecoll": 15, "spectitles": 2}}'
'LOY_GW7MY','EVT_VS1W9','ENG_MRG3P',342,9.90,'New',84.9,'{"loyalty": {"loypts": 38105, "rewtier": "Platinum"}, "achievements": {"achcount": 57, "badgecoll": 49, "spectitles": 9}}'
'LOY_68O9H','EVT_ORBR1','ENG_2P2IH',9784,59.90,'Established',52.7,'{"loyalty": {"loypts": 10369, "rewtier": "Bronze"}, "achievements": {"achcount": 9, "badgecoll": 39, "spectitles": 7}}'
'LOY_YP7JF','EVT_INVLH','ENG_2ST2T',4388,50.70,'Respected',26.7,'{"loyalty": {"loypts": 32481, "rewtier": "Bronze"}, "achievements": {"achcount": 37, "badgecoll": 31, "spectitles": 10}}'
'LOY_IM5DI','EVT_1UYMZ','ENG_O7HYH',6550,14.80,'New',47.0,'{"loyalty": {"loypts": 788, "rewtier": "Silver"}, "achievements": {"achcount": 58, "badgecoll": 27, "spectitles": 4}}'
'LOY_06KHB','EVT_IXQFM','ENG_ZKNRR',3758,45.40,'New',94.0,'{"loyalty": {"loypts": 18478, "rewtier": "Gold"}, "achievements": {"achcount": 13, "badgecoll": 28, "spectitles": 3}}'
'LOY_TMQNL','EVT_SSTWM','ENG_QQM94',1118,3.80,'Respected',26.1,'{"loyalty": {"loypts": 3939, "rewtier": "Gold"}, "achievements": {"achcount": 40, "badgecoll": 13, "spectitles": 6}}'
'LOY_ABF7Q','EVT_JAOXA','ENG_HNRTC',2737,91.00,'New',41.2,'{"loyalty": {"loypts": 35629, "rewtier": "Platinum"}, "achievements": {"achcount": 48, "badgecoll": 32, "spectitles": 8}}'
'LOY_21GXZ','EVT_72OMK','ENG_0BQRJ',9513,47.80,'New',30.8,'{"loyalty": {"loypts": 10007, "rewtier": "Gold"}, "achievements": {"achcount": 63, "badgecoll": 42, "spectitles": 10}}'
'LOY_313MQ','EVT_NTIYK','ENG_9ENLA',3915,59.30,'Respected',61.6,'{"loyalty": {"loypts": 4591, "rewtier": "Platinum"}, "achievements": {"achcount": 91, "badgecoll": 21, "spectitles": 3}}'
'LOY_1KUOY','EVT_EZ973','ENG_QANNG',5121,85.90,'New',2.8,'{"loyalty": {"loypts": 38001, "rewtier": "Gold"}, "achievements": {"achcount": 33, "badgecoll": 19, "spectitles": 8}}'
'LOY_W40Z8','EVT_OFOMG','ENG_TABHX',9763,57.20,'Elite',30.1,'{"loyalty": {"loypts": 46930, "rewtier": "Gold"}, "achievements": {"achcount": 45, "badgecoll": 21, "spectitles": 3}}'
'LOY_71Y3A','EVT_KIBNR','ENG_OXPR2',6106,70.00,'Respected',95.0,'{"loyalty": {"loypts": 6990, "rewtier": "Silver"}, "achievements": {"achcount": 22, "badgecoll": 19, "spectitles": 0}}'
'LOY_RNFUC','EVT_RLLU6','ENG_DR3EC',2313,73.30,'Elite',3.7,'{"loyalty": {"loypts": 11286, "rewtier": "Bronze"}, "achievements": {"achcount": 81, "badgecoll": 46, "spectitles": 3}}'
'LOY_50FBD','EVT_M0O05','ENG_KJN0H',5395,49.70,'Established',41.2,'{"loyalty": {"loypts": 13885, "rewtier": "Silver"}, "achievements": {"achcount": 22, "badgecoll": 40, "spectitles": 5}}'
'LOY_JWKFU','EVT_PH2JO','ENG_7BUG7',9200,54.60,'New',77.4,'{"loyalty": {"loypts": 38594, "rewtier": "Silver"}, "achievements": {"achcount": 4, "badgecoll": 18, "spectitles": 8}}'
'LOY_XH7TX','EVT_1D6J2','ENG_E3YJY',7738,90.40,'Established',27.0,'{"loyalty": {"loypts": 37408, "rewtier": "Gold"}, "achievements": {"achcount": 61, "badgecoll": 44, "spectitles": 10}}'
'LOY_CNP44','EVT_ZLNY0','ENG_7EG90',4379,29.80,'Respected',46.9,'{"loyalty": {"loypts": 32746, "rewtier": "Silver"}, "achievements": {"achcount": 47, "badgecoll": 50, "spectitles": 2}}'
'LOY_TL0K4','EVT_4PQ87','ENG_U1CYK',9980,14.30,'Elite',96.7,'{"loyalty": {"loypts": 22278, "rewtier": "Silver"}, "achievements": {"achcount": 28, "badgecoll": 7, "spectitles": 4}}'
'LOY_C2Y0U','EVT_Z5TZM','ENG_CE0BS',2210,74.10,'Elite',18.2,'{"loyalty": {"loypts": 48593, "rewtier": "Bronze"}, "achievements": {"achcount": 76, "badgecoll": 1, "spectitles": 4}}'
'LOY_FM9SE','EVT_CEAS8','ENG_N0P3U',5361,48.10,'Established',93.2,'{"loyalty": {"loypts": 16051, "rewtier": "Silver"}, "achievements": {"achcount": 21, "badgecoll": 18, "spectitles": 10}}'
'LOY_JEQHS','EVT_9F1BV','ENG_63WE7',7980,90.60,'Established',71.8,'{"loyalty": {"loypts": 13175, "rewtier": "Silver"}, "achievements": {"achcount": 51, "badgecoll": 14, "spectitles": 6}}'
'LOY_7YTA6','EVT_9NZQA','ENG_VCPTR',445,33.40,'Elite',72.8,'{"loyalty": {"loypts": 15823, "rewtier": "Bronze"}, "achievements": {"achcount": 97, "badgecoll": 7, "spectitles": 10}}'
'LOY_O1ADL','EVT_JDMQ3','ENG_PZR40',6116,58.20,'Established',12.0,'{"loyalty": {"loypts": 44807, "rewtier": "Silver"}, "achievements": {"achcount": 52, "badgecoll": 19, "spectitles": 6}}'
'LOY_S7EDP','EVT_XKGZ3','ENG_RDEIH',3797,27.90,'Elite',76.0,'{"loyalty": {"loypts": 45361, "rewtier": "Platinum"}, "achievements": {"achcount": 49, "badgecoll": 17, "spectitles": 6}}'
'LOY_E88UM','EVT_9DAYS','ENG_2XDGJ',4092,15.40,'Elite',40.3,'{"loyalty": {"loypts": 2136, "rewtier": "Platinum"}, "achievements": {"achcount": 90, "badgecoll": 38, "spectitles": 7}}'
'LOY_JO9ML','EVT_I4RPK','ENG_WECL5',8804,4.40,'Respected',89.4,'{"loyalty": {"loypts": 37862, "rewtier": "Bronze"}, "achievements": {"achcount": 35, "badgecoll": 14, "spectitles": 8}}'
'LOY_X7F1Z','EVT_AZ7FS','ENG_LGQIE',5333,57.40,'Elite',95.5,'{"loyalty": {"loypts": 37931, "rewtier": "Gold"}, "achievements": {"achcount": 91, "badgecoll": 2, "spectitles": 3}}'
'LOY_2QY4X','EVT_JU3SE','ENG_3AJ7A',4657,46.00,'Respected',49.6,'{"loyalty": {"loypts": 45217, "rewtier": "Bronze"}, "achievements": {"achcount": 50, "badgecoll": 25, "spectitles": 4}}'
'LOY_2P9TS','EVT_GT7RH','ENG_HKVI5',8854,83.80,'Established',53.7,'{"loyalty": {"loypts": 43520, "rewtier": "Bronze"}, "achievements": {"achcount": 26, "badgecoll": 16, "spectitles": 2}}'
'LOY_M6OJ4','EVT_2EKNR','ENG_8QFP1',4130,90.80,'Respected',40.0,'{"loyalty": {"loypts": 29044, "rewtier": "Gold"}, "achievements": {"achcount": 11, "badgecoll": 19, "spectitles": 6}}'
'LOY_1UFDH','EVT_RDCI4','ENG_XY2GM',7064,4.30,'Respected',27.2,'{"loyalty": {"loypts": 26431, "rewtier": "Gold"}, "achievements": {"achcount": 80, "badgecoll": 31, "spectitles": 6}}'
'LOY_RDS30','EVT_VBLUR','ENG_EZ3I6',5071,83.10,'New',83.7,'{"loyalty": {"loypts": 23758, "rewtier": "Bronze"}, "achievements": {"achcount": 15, "badgecoll": 28, "spectitles": 9}}'
'LOY_PBQ5Q','EVT_P73NX','ENG_ALLKL',6741,35.80,'New',28.7,'{"loyalty": {"loypts": 377, "rewtier": "Gold"}, "achievements": {"achcount": 65, "badgecoll": 12, "spectitles": 10}}'
'LOY_LNS7O','EVT_CE7TR','ENG_AXB8L',285,65.40,'Established',73.9,'{"loyalty": {"loypts": 12176, "rewtier": "Platinum"}, "achievements": {"achcount": 5, "badgecoll": 24, "spectitles": 7}}'
'LOY_L8T81','EVT_DEGZ3','ENG_KSF8N',2864,94.70,'Elite',97.0,'{"loyalty": {"loypts": 29559, "rewtier": "Gold"}, "achievements": {"achcount": 0, "badgecoll": 34, "spectitles": 8}}'
'LOY_52DFK','EVT_QKF1A','ENG_1B0JE',5277,4.60,'New',27.2,'{"loyalty": {"loypts": 33250, "rewtier": "Bronze"}, "achievements": {"achcount": 13, "badgecoll": 31, "spectitles": 7}}'
'LOY_ZJ89H','EVT_859O1','ENG_66QC4',3020,84.70,'Elite',33.8,'{"loyalty": {"loypts": 47284, "rewtier": "Silver"}, "achievements": {"achcount": 82, "badgecoll": 1, "spectitles": 7}}'
'LOY_5JJMR','EVT_G3YDL','ENG_EO5L2',3343,63.60,'Respected',81.1,'{"loyalty": {"loypts": 3020, "rewtier": "Platinum"}, "achievements": {"achcount": 28, "badgecoll": 29, "spectitles": 4}}'
'LOY_0CH7N','EVT_CEHCE','ENG_QUWIG',5556,0.10,'New',29.1,'{"loyalty": {"loypts": 24370, "rewtier": "Bronze"}, "achievements": {"achcount": 66, "badgecoll": 3, "spectitles": 1}}'
'LOY_9IWVM','EVT_7OD5V','ENG_WGOU5',9107,81.70,'New',1.3,'{"loyalty": {"loypts": 35518, "rewtier": "Platinum"}, "achievements": {"achcount": 59, "badgecoll": 21, "spectitles": 10}}'
'LOY_YDDNF','EVT_9PH4S','ENG_6SB82',3739,87.00,'New',37.9,'{"loyalty": {"loypts": 44779, "rewtier": "Bronze"}, "achievements": {"achcount": 72, "badgecoll": 0, "spectitles": 4}}'
'LOY_9TCPX','EVT_8QX9M','ENG_KH3B9',3841,13.60,'Established',40.8,'{"loyalty": {"loypts": 33320, "rewtier": "Gold"}, "achievements": {"achcount": 99, "badgecoll": 43, "spectitles": 1}}'
'LOY_K89Q4','EVT_AY25C','ENG_K24J1',1432,48.00,'Elite',61.7,'{"loyalty": {"loypts": 35875, "rewtier": "Gold"}, "achievements": {"achcount": 51, "badgecoll": 23, "spectitles": 6}}'
'LOY_JPKWJ','EVT_2H542','ENG_RW080',3955,7.30,'Elite',65.5,'{"loyalty": {"loypts": 22898, "rewtier": "Platinum"}, "achievements": {"achcount": 64, "badgecoll": 4, "spectitles": 3}}'
'LOY_7NVD4','EVT_63OEJ','ENG_JLIST',8013,57.50,'Established',78.5,'{"loyalty": {"loypts": 33118, "rewtier": "Silver"}, "achievements": {"achcount": 100, "badgecoll": 47, "spectitles": 0}}'
'LOY_HHRPM','EVT_84GVQ','ENG_7RR7Q',2841,58.50,'Established',90.5,'{"loyalty": {"loypts": 29727, "rewtier": "Gold"}, "achievements": {"achcount": 34, "badgecoll": 26, "spectitles": 0}}'
'LOY_0PV6W','EVT_5CW5P','ENG_97WP1',7251,27.10,'New',43.1,'{"loyalty": {"loypts": 43318, "rewtier": "Platinum"}, "achievements": {"achcount": 34, "badgecoll": 0, "spectitles": 6}}'
'LOY_UQFJO','EVT_C39LZ','ENG_399SF',2097,72.60,'Respected',3.2,'{"loyalty": {"loypts": 2810, "rewtier": "Bronze"}, "achievements": {"achcount": 65, "badgecoll": 31, "spectitles": 6}}'
'LOY_YUY2T','EVT_9B34G','ENG_70OO0',1341,95.70,'Elite',64.5,'{"loyalty": {"loypts": 23617, "rewtier": "Platinum"}, "achievements": {"achcount": 87, "badgecoll": 14, "spectitles": 4}}'
'LOY_OSLWW','EVT_KXYDI','ENG_QPFSR',5560,81.60,'New',74.7,'{"loyalty": {"loypts": 27541, "rewtier": "Bronze"}, "achievements": {"achcount": 72, "badgecoll": 13, "spectitles": 0}}'
