687,'Android','Firefox','11.2','3.0.5','1280x1334','757x583','Cable',42.50,688
688,'MacOS','Edge','13.3','4.9.4','1440x1080','997x675','5G',9.20,689
689,'MacOS','Firefox','9.3','2.2.5','750x900','978x564','Cable',66.30,690
690,'Android','Firefox','8.3','4.0.7','1280x1080','677x657','5G',70.90,691
691,'MacOS','Safari','12.0','5.1.5','750x900','447x759','4G',39.50,692
692,'Windows','Chrome','11.2','3.7.6','750x720','486x791','WiFi',86.20,693
693,'Android','Edge','8.4','4.1.2','1440x1080','516x694','Cable',12.60,694
694,'Windows','Edge','8.0','2.5.3','1920x900','1165x539','Cable',37.30,695
695,'MacOS','Firefox','13.8','5.7.4','1920x720','713x592','4G',95.50,696
696,'Android','Safari','10.1','3.9.8','1920x720','835x603','WiFi',98.30,682
697,'iOS','Firefox','10.6','2.0.8','750x1080','385x689','4G',49.90,697
698,'MacOS','Edge','13.4','3.3.2','1440x1080','402x659','5G',76.10,698
699,'Windows','Chrome','10.1','5.6.1','1440x1080','1039x655','5G',77.80,699
700,'Windows','Chrome','9.7','1.6.5','1280x720','887x568','4G',8.10,700
701,'Windows','Chrome','10.2','3.5.8','1920x1080','945x796','WiFi',73.10,701
702,'Windows','Edge','15.8','1.1.8','750x900','907x798','5G',99.70,702
703,'Android','Chrome','10.1','2.4.6','1280x1080','628x600','Cable',66.80,703
704,'MacOS','Edge','15.4','5.9.1','1920x1334','802x542','WiFi',14.70,704
705,'MacOS','Chrome','13.0','1.6.6','1280x720','1097x644','WiFi',3.90,705
706,'Windows','Safari','13.4','1.3.4','1440x1080','1017x770','WiFi',24.10,706
707,'Android','Safari','15.3','2.3.6','1920x720','790x561','Cable',95.80,707
708,'iOS','Chrome','14.5','4.3.6','1920x1080','503x717','WiFi',47.40,708
709,'Windows','Edge','8.3','5.4.2','1440x720','579x530','WiFi',38.80,709
710,'Windows','Firefox','12.1','5.4.0','750x900','518x544','4G',25.00,710
711,'Android','Chrome','9.2','1.7.9','1280x1334','894x638','5G',37.60,711
712,'Android','Edge','15.1','5.9.0','1920x1080','470x502','Cable',87.10,712
713,'MacOS','Chrome','9.2','5.5.4','1920x900','701x563','4G',79.60,572
714,'Android','Firefox','11.6','1.6.8','1440x1334','404x517','Cable',93.00,713
715,'Windows','Edge','12.1','2.4.1','1440x1080','701x500','5G',79.80,714
716,'MacOS','Firefox','14.8','5.2.1','750x1080','1015x737','4G',14.90,715
717,'MacOS','Chrome','11.3','3.2.7','1280x900','905x799','Cable',30.80,716
718,'iOS','Chrome','15.5','2.6.6','1920x900','497x545','WiFi',31.60,717
719,'iOS','Safari','13.7','4.3.4','1920x720','1171x597','Cable',44.00,718
720,'iOS','Chrome','15.8','2.9.4','750x720','503x677','Cable',33.00,719
721,'MacOS','Firefox','9.3','4.3.4','750x720','950x522','4G',23.50,720
722,'Windows','Safari','8.7','4.3.7','750x720','796x750','WiFi',58.00,721
723,'Windows','Firefox','12.9','3.7.9','1920x1080','1052x777','4G',79.90,722
724,'MacOS','Safari','9.9','4.9.4','1280x1334','1160x772','5G',53.80,723
725,'MacOS','Firefox','12.4','2.7.4','750x1080','723x616','Cable',52.30,724
726,'iOS','Firefox','13.5','5.8.0','1280x1080','1042x558','5G',15.80,725
727,'iOS','Chrome','15.7','4.4.7','750x900','327x576','WiFi',96.50,726
728,'Windows','Edge','12.5','1.3.0','1920x720','614x797','4G',46.60,727
729,'MacOS','Firefox','8.3','5.7.9','1440x1080','559x594','WiFi',75.70,728
730,'Windows','Firefox','10.4','2.4.8','1280x720','700x781','Cable',18.20,729
731,'Android','Safari','10.6','5.9.0','750x900','1069x784','5G',54.30,730
732,'Android','Chrome','11.5','5.3.6','1440x720','347x723','5G',78.30,731
733,'Android','Safari','12.0','2.5.7','1280x1334','1026x655','Cable',31.20,732
734,'Windows','Chrome','15.6','2.9.6','1920x900','652x767','Cable',74.20,733
735,'Android','Edge','15.7','5.2.6','1920x1080','456x582','WiFi',1.70,734
736,'iOS','Chrome','15.7','3.0.6','1440x1334','895x687','WiFi',82.80,735
737,'iOS','Firefox','9.2','4.1.4','1280x1334','425x565','WiFi',21.80,736
738,'MacOS','Chrome','11.8','2.0.7','1920x1334','398x561','Cable',47.10,737
739,'Windows','Chrome','9.8','2.2.8','1920x1080','804x736','Cable',41.20,738
740,'Windows','Safari','13.7','1.6.2','1920x1334','860x798','5G',48.90,739
741,'MacOS','Chrome','15.8','5.1.4','1920x1334','524x684','4G',9.50,740
742,'iOS','Edge','13.4','4.0.9','750x1080','1019x661','Cable',93.20,741
743,'iOS','Firefox','14.2','4.3.4','1440x900','878x610','4G',75.50,742
744,'Android','Firefox','8.8','2.9.8','750x1334','813x755','5G',54.60,513
745,'MacOS','Safari','8.8','5.4.5','1920x1080','970x631','5G',82.40,743
746,'Windows','Firefox','9.8','2.2.0','1440x1334','1069x629','5G',54.70,744
747,'Android','Chrome','10.6','3.9.3','750x900','1098x734','5G',56.00,745
748,'iOS','Safari','12.3','1.4.3','750x1334','1093x789','4G',15.40,746
749,'MacOS','Firefox','14.3','4.2.3','1440x720','333x587','Cable',32.90,747
750,'Android','Firefox','11.1','4.1.7','1440x1334','875x758','Cable',7.40,748
751,'MacOS','Safari','10.6','5.2.2','1920x900','566x738','5G',59.50,749
752,'Windows','Firefox','15.6','4.5.8','1280x1334','689x679','Cable',12.20,750
753,'Android','Firefox','9.5','1.8.3','1280x720','655x726','WiFi',11.40,751
754,'MacOS','Safari','14.4','3.9.4','1280x900','847x700','Cable',20.40,752
755,'iOS','Edge','8.2','3.1.9','1920x1334','412x732','WiFi',12.80,753
756,'Windows','Edge','11.9','3.6.6','1920x1334','632x740','Cable',22.70,754
757,'Android','Firefox','14.5','4.6.8','750x1080','377x543','4G',68.70,755
758,'Android','Edge','14.9','4.4.2','1280x1080','1160x520','4G',27.20,756
759,'MacOS','Edge','11.0','3.0.3','1920x720','1123x606','4G',70.50,757
760,'Windows','Edge','8.4','3.8.5','750x720','1120x792','WiFi',33.70,758
761,'Windows','Edge','8.0','5.3.1','1440x1334','357x669','5G',72.60,759
762,'Windows','Edge','8.3','4.0.7','1440x900','809x557','Cable',90.60,760
763,'Windows','Chrome','10.0','3.1.5','750x1334','1192x659','5G',16.10,761
764,'Windows','Safari','14.8','4.7.1','1920x900','843x592','WiFi',36.40,762
765,'Android','Safari','9.7','5.0.0','1280x720','1014x668','Cable',81.40,763
766,'iOS','Firefox','15.9','4.6.0','1440x1334','720x669','5G',25.90,764
767,'Android','Edge','12.2','3.2.1','1920x1334','1151x779','Cable',87.30,765
768,'Android','Safari','12.4','4.5.0','1440x1080','1168x602','5G',74.70,766
769,'Android','Edge','9.8','5.1.4','1440x720','1004x705','4G',26.80,767
770,'Android','Safari','8.5','3.7.2','1920x720','710x630','Cable',90.50,351
771,'Android','Safari','9.2','4.0.0','1920x1334','1181x578','4G',13.40,768
772,'Android','Firefox','11.9','2.6.5','1440x720','849x606','5G',52.00,769
773,'Android','Edge','12.1','2.5.6','750x720','1128x507','Cable',74.20,770
774,'MacOS','Firefox','10.2','2.3.8','1440x720','592x780','Cable',63.30,771
775,'Android','Safari','9.4','1.1.2','750x1334','572x511','4G',36.90,772
776,'Android','Safari','11.9','3.6.4','750x900','842x784','5G',82.40,773
777,'MacOS','Firefox','13.0','1.6.8','1280x1334','847x553','WiFi',6.80,774
778,'Windows','Edge','12.9','5.1.8','1440x1080','425x579','5G',88.90,775
779,'iOS','Edge','8.4','2.7.5','1280x1080','1098x608','Cable',19.80,776
780,'Android','Edge','9.5','4.3.0','1280x900','311x656','WiFi',11.40,777
781,'Android','Firefox','8.2','5.9.5','1920x900','721x683','WiFi',31.80,778
782,'Windows','Edge','14.5','2.9.5','750x1334','1188x592','4G',50.80,779
783,'MacOS','Edge','14.4','5.0.3','1280x720','1077x676','WiFi',31.40,780
784,'Windows','Chrome','15.1','4.9.0','750x900','1028x538','5G',80.10,781
785,'Windows','Chrome','12.3','2.8.7','1280x900','445x784','WiFi',49.00,782
786,'Android','Safari','14.3','3.2.9','1280x1080','856x685','Cable',93.20,783
787,'Windows','Safari','13.3','1.2.1','1280x1080','872x685','Cable',7.20,784
788,'Windows','Chrome','9.5','1.9.5','1280x1334','915x631','5G',90.80,785
789,'MacOS','Chrome','13.4','2.7.0','1920x1080','1014x705','5G',90.00,786
790,'iOS','Safari','14.7','1.9.2','1440x1334','694x658','WiFi',62.50,787
791,'MacOS','Safari','9.5','5.6.2','750x900','384x585','WiFi',82.50,788
792,'iOS','Firefox','10.4','3.7.6','1920x1080','631x641','5G',9.20,789
793,'Android','Firefox','12.9','4.0.1','1280x900','881x718','WiFi',16.20,791
794,'MacOS','Chrome','10.2','2.2.8','1440x900','688x656','4G',70.10,792
795,'Android','Firefox','15.0','1.3.2','1440x1080','565x643','WiFi',99.40,793
796,'MacOS','Safari','12.5','1.9.5','750x1080','1170x560','WiFi',41.40,794
797,'Android','Edge','13.7','5.0.8','1920x720','830x668','Cable',17.60,795
798,'iOS','Edge','10.5','2.2.6','1920x900','1057x613','Cable',66.00,796
799,'Android','Firefox','12.6','5.3.2','1920x1080','1147x627','5G',64.50,797
800,'MacOS','Firefox','12.7','4.8.0','1920x900','415x575','WiFi',60.10,798
801,'iOS','Safari','9.9','4.3.3','1440x900','713x577','5G',99.80,799
802,'iOS','Edge','11.9','4.2.9','1280x720','526x523','Cable',74.10,800
803,'MacOS','Firefox','13.0','1.3.0','1920x1334','558x689','4G',43.30,801
804,'iOS','Chrome','9.5','3.6.5','1280x720','1166x544','WiFi',99.90,802
805,'MacOS','Firefox','11.1','3.0.5','1440x900','304x658','5G',17.60,803
806,'MacOS','Edge','13.9','3.6.8','1440x1334','509x587','5G',61.20,804
807,'Windows','Edge','8.5','4.2.0','1440x1080','464x561','WiFi',21.40,805
808,'iOS','Chrome','12.2','4.2.7','1440x1080','989x552','5G',95.10,806
809,'iOS','Chrome','15.9','5.8.0','1920x720','651x550','5G',39.30,807
810,'MacOS','Firefox','11.1','4.5.2','750x1080','300x638','4G',48.70,808
811,'MacOS','Firefox','11.6','3.0.6','1280x1080','420x522','WiFi',88.40,809
812,'MacOS','Chrome','8.2','5.4.4','1280x1334','449x717','Cable',57.90,810
813,'MacOS','Firefox','14.1','2.5.2','1280x900','762x629','WiFi',22.00,811
814,'Android','Chrome','14.8','5.2.3','750x1080','482x524','4G',86.60,812
815,'Android','Edge','15.3','4.7.4','750x1334','1188x715','WiFi',31.30,813
816,'MacOS','Firefox','11.0','1.1.5','1920x900','1104x673','4G',59.80,814
817,'MacOS','Safari','11.8','3.5.9','1440x900','831x795','WiFi',57.90,815
818,'Windows','Edge','13.9','3.4.1','1440x900','1041x719','WiFi',6.90,816
819,'iOS','Edge','9.7','2.0.7','750x720','886x728','5G',61.90,817
820,'iOS','Safari','15.3','5.9.2','1440x900','1174x603','Cable',60.70,818
821,'iOS','Chrome','12.7','1.8.4','1440x900','724x564','5G',29.40,819
822,'Android','Safari','10.6','4.6.3','1280x1334','774x522','WiFi',90.80,820
823,'iOS','Firefox','14.5','5.6.1','1280x720','1130x515','5G',32.20,821
824,'Android','Firefox','11.5','4.9.2','1440x1334','901x735','4G',23.90,822
825,'Android','Safari','12.6','2.4.7','750x1334','660x519','5G',76.10,823
826,'iOS','Chrome','11.0','2.3.9','1440x900','1092x697','Cable',34.30,824
827,'Android','Safari','14.8','4.7.9','1280x1080','1136x566','WiFi',91.80,825
828,'Android','Firefox','13.8','5.0.7','1280x720','387x515','5G',30.70,826
829,'Windows','Edge','11.2','2.0.5','1280x720','591x567','5G',57.10,827
830,'iOS','Firefox','15.2','2.3.2','1440x1080','724x784','Cable',75.60,828
831,'iOS','Edge','14.3','1.3.4','750x720','542x611','WiFi',65.70,829
832,'MacOS','Chrome','9.1','4.0.8','1920x720','788x547','WiFi',76.00,830
833,'Android','Edge','11.7','2.3.5','1440x1334','565x734','4G',24.50,831
834,'iOS','Firefox','8.0','4.5.4','1280x1080','764x745','5G',81.10,832
835,'iOS','Edge','11.9','4.5.7','750x1080','391x590','WiFi',91.00,833
836,'MacOS','Edge','9.1','4.9.4','1920x1334','862x747','5G',47.10,835
837,'Android','Chrome','8.0','4.1.3','750x720','1033x666','WiFi',50.80,836
838,'Android','Firefox','15.5','1.8.7','1280x1334','513x606','WiFi',22.20,837
839,'Android','Firefox','13.7','4.6.2','1280x1334','962x634','5G',16.60,838
840,'Android','Firefox','9.6','3.9.3','1280x1334','736x519','WiFi',91.00,839
841,'iOS','Chrome','12.9','4.8.8','1920x720','394x628','WiFi',17.00,840
842,'MacOS','Chrome','8.4','5.3.0','1280x1334','711x550','Cable',48.00,841
843,'Windows','Edge','11.7','3.0.3','1440x1334','442x572','4G',97.40,842
844,'iOS','Safari','8.1','4.9.9','1280x1080','319x707','5G',55.70,843
845,'MacOS','Safari','10.1','2.7.3','1440x900','1168x703','5G',20.00,844
846,'Windows','Edge','10.1','5.2.5','1440x1080','985x608','4G',67.50,845
847,'MacOS','Edge','13.3','4.3.2','750x720','750x693','Cable',72.20,846
848,'Android','Edge','15.4','2.2.3','750x900','701x613','Cable',73.90,847
849,'Windows','Safari','11.6','4.8.4','1920x720','916x597','5G',15.40,848
850,'Windows','Chrome','8.2','4.3.6','1280x720','450x593','Cable',2.40,849
851,'MacOS','Firefox','14.8','3.3.4','1440x1080','660x728','4G',19.20,850
852,'iOS','Edge','15.2','1.1.2','750x900','530x517','4G',44.60,851
853,'MacOS','Safari','8.1','3.5.6','1920x720','1149x766','WiFi',64.60,852
854,'MacOS','Firefox','13.7','4.1.6','1280x900','439x538','WiFi',34.80,853
855,'iOS','Chrome','10.5','2.9.3','1280x720','1027x761','Cable',66.20,854
856,'Android','Edge','9.9','4.1.1','1920x1080','1079x572','WiFi',89.50,855
857,'MacOS','Chrome','13.3','2.5.2','1440x720','321x511','WiFi',52.10,856
858,'Android','Firefox','10.0','5.6.8','1920x900','888x525','Cable',52.20,857
859,'MacOS','Chrome','10.0','4.4.4','1920x1080','980x506','WiFi',48.80,858
860,'Windows','Firefox','8.8','1.9.8','1280x900','841x738','Cable',1.20,859
861,'Android','Chrome','13.0','4.6.2','1280x1334','843x797','5G',18.30,860
862,'Windows','Firefox','13.7','1.9.5','750x720','1016x602','Cable',57.30,861
863,'iOS','Safari','12.8','4.0.8','1920x1080','877x654','Cable',90.30,862
864,'Android','Safari','8.2','4.0.8','1280x1080','993x779','4G',26.60,863
865,'Windows','Firefox','12.8','3.5.0','750x720','841x781','5G',83.70,864
866,'Android','Edge','9.2','5.5.0','1280x720','1138x690','5G',83.60,865
867,'Windows','Edge','13.8','4.4.2','1920x720','608x658','WiFi',64.60,866
868,'Android','Chrome','9.9','3.3.5','1440x1334','722x578','WiFi',22.60,867
869,'iOS','Edge','14.1','2.5.0','1920x1080','444x739','4G',95.90,868
870,'MacOS','Edge','14.2','4.8.5','1280x1334','733x691','5G',8.00,869
871,'Android','Chrome','10.3','2.2.2','1440x1334','1060x743','Cable',28.50,870
872,'Android','Safari','8.1','3.6.5','1440x1080','744x650','4G',72.10,871
873,'Windows','Safari','12.5','5.3.9','1920x1080','361x744','5G',18.70,872
874,'Android','Firefox','11.6','5.4.9','1440x1334','708x505','WiFi',87.50,873
875,'Android','Edge','15.1','5.9.1','1440x1334','762x715','5G',91.10,875
876,'MacOS','Chrome','12.1','3.7.3','750x720','470x764','Cable',27.10,876
877,'Windows','Chrome','9.8','1.0.4','1920x1080','808x689','WiFi',89.20,877
878,'iOS','Chrome','15.0','2.2.5','1440x720','624x626','Cable',92.30,878
879,'Windows','Firefox','14.3','1.2.9','1440x720','366x798','5G',55.40,879
880,'MacOS','Edge','13.9','5.3.3','1440x720','862x513','4G',80.20,880
881,'Windows','Firefox','12.5','1.2.8','1920x720','477x594','Cable',64.60,881
882,'iOS','Safari','11.0','3.7.4','1920x900','673x744','WiFi',24.40,882
883,'MacOS','Firefox','8.1','4.6.9','1440x720','834x795','WiFi',74.50,883
884,'iOS','Firefox','14.7','3.5.1','1280x900','1150x696','4G',62.10,884
885,'iOS','Chrome','9.8','5.4.3','1440x1334','958x791','4G',72.10,885
886,'Windows','Edge','15.0','4.6.2','1920x720','688x629','5G',98.10,886
887,'iOS','Edge','15.5','1.2.8','1920x1334','1022x579','WiFi',34.10,887
888,'iOS','Edge','8.6','3.8.2','1280x1334','1184x511','WiFi',66.10,888
889,'MacOS','Chrome','11.1','1.1.1','1280x900','927x786','WiFi',6.70,889
890,'MacOS','Edge','8.7','1.2.4','750x900','656x615','4G',86.90,890
891,'Android','Chrome','8.9','5.2.6','750x1080','1182x774','WiFi',11.40,891
892,'Android','Edge','12.6','2.1.7','1920x1080','343x535','4G',69.30,892
893,'MacOS','Safari','13.3','5.6.0','1440x1080','493x549','Cable',34.60,893
894,'Android','Edge','8.1','2.0.1','1280x1080','1143x599','4G',2.70,894
895,'MacOS','Firefox','12.3','4.5.8','1280x900','556x683','5G',18.30,895
896,'MacOS','Edge','10.4','5.3.1','750x1334','843x659','Cable',42.30,896
897,'iOS','Firefox','15.0','3.5.7','1920x900','503x518','5G',8.40,897
898,'Android','Edge','13.2','1.4.0','750x1080','707x790','Cable',98.40,898
899,'MacOS','Edge','8.7','3.3.1','1280x900','561x728','5G',23.80,899
900,'iOS','Edge','15.9','3.0.6','1280x1080','666x794','4G',10.20,900
901,'MacOS','Edge','9.0','5.8.7','750x900','768x519','4G',46.60,901
902,'iOS','Edge','10.5','5.8.9','1280x900','448x532','4G',36.40,902
903,'iOS','Safari','11.9','3.9.7','1920x900','1166x582','Cable',99.40,903
904,'Android','Firefox','9.4','1.2.2','750x1334','1010x698','Cable',71.40,904
905,'Android','Edge','9.9','2.2.3','750x900','587x601','4G',55.00,905
906,'iOS','Firefox','9.9','4.5.6','1440x1080','1189x575','WiFi',58.90,906
907,'Android','Edge','15.0','3.8.2','750x1334','455x739','5G',1.40,907
908,'iOS','Firefox','15.9','1.0.7','1920x1334','846x654','Cable',81.30,908
909,'Android','Firefox','13.0','5.5.4','1920x1080','459x732','Cable',12.60,909
910,'Windows','Firefox','11.9','3.7.1','1920x1334','446x660','Cable',63.40,910
911,'Windows','Edge','10.0','5.4.8','1920x900','508x775','Cable',92.80,911
912,'MacOS','Edge','13.0','2.3.8','750x1080','450x526','WiFi',11.00,912
913,'MacOS','Firefox','12.9','5.5.5','1440x900','502x693','Cable',69.70,913
914,'Windows','Edge','12.2','5.6.3','1280x1334','610x792','4G',52.50,914
915,'Android','Edge','10.7','4.7.9','1920x1334','631x621','Cable',4.80,915
916,'Android','Edge','9.5','2.0.0','1280x1080','477x616','4G',86.80,916
917,'Windows','Firefox','11.5','1.3.1','750x900','381x503','5G',83.00,917
918,'Windows','Edge','10.9','4.6.8','1920x900','841x778','Cable',36.70,918
919,'Android','Edge','11.4','5.6.5','1440x720','464x670','4G',11.60,919
920,'iOS','Chrome','14.1','1.3.1','1280x900','842x520','WiFi',58.20,920
921,'Windows','Firefox','14.9','4.4.1','1920x1080','1011x710','5G',83.10,921
922,'Windows','Safari','8.4','2.9.7','1440x900','747x723','WiFi',7.50,922
923,'Windows','Safari','8.2','4.8.0','1280x1080','629x773','5G',57.60,923
924,'Windows','Edge','12.4','2.1.3','1280x900','512x705','Cable',7.50,924
925,'Windows','Edge','9.6','1.8.6','750x1080','979x640','WiFi',13.80,925
926,'Windows','Edge','11.3','2.1.1','750x1080','1072x769','4G',74.50,926
927,'Android','Safari','15.8','2.9.7','1440x900','363x712','5G',69.70,927
928,'Windows','Edge','11.4','2.6.7','1280x1080','924x800','4G',22.10,928
929,'MacOS','Edge','15.9','4.6.7','1280x900','648x783','Cable',52.70,929
930,'Android','Edge','15.5','5.1.8','1920x1080','329x504','5G',3.30,930
931,'Windows','Edge','11.2','2.3.3','1440x1334','503x710','5G',77.80,931
932,'Android','Safari','12.2','3.6.5','750x1080','637x688','5G',26.30,932
933,'Windows','Firefox','11.7','1.6.7','1280x720','979x519','4G',9.20,933
934,'iOS','Edge','11.6','1.9.2','750x720','645x501','5G',51.80,934
935,'Windows','Firefox','10.7','5.4.0','1440x1334','579x768','4G',40.80,935
936,'Android','Safari','9.7','5.4.2','1440x720','469x772','4G',76.80,936
937,'iOS','Safari','11.0','5.9.5','1920x1080','655x743','Cable',33.90,937
938,'Windows','Edge','14.1','2.6.9','750x1080','435x651','Cable',33.90,938
939,'Android','Edge','15.9','1.8.8','1920x720','1153x662','Cable',34.20,939
940,'MacOS','Firefox','10.7','5.0.8','1280x1080','1070x719','Cable',62.70,940
941,'iOS','Edge','14.7','2.7.7','1920x1334','1049x597','WiFi',90.50,942
942,'Windows','Firefox','12.0','3.5.5','1440x1334','953x783','5G',93.40,943
943,'Windows','Edge','9.0','1.1.4','1920x1334','670x614','5G',16.50,944
944,'Android','Firefox','12.9','5.8.7','750x720','427x647','5G',27.00,946
945,'MacOS','Chrome','14.4','1.1.3','1440x1334','375x700','4G',51.00,947
946,'Android','Chrome','9.5','5.8.5','1280x720','833x714','4G',37.90,948
947,'iOS','Firefox','14.3','2.0.7','1920x900','590x612','WiFi',35.10,949
948,'Windows','Edge','13.4','1.8.3','1440x1080','392x632','4G',53.70,950
949,'Android','Edge','15.8','1.0.9','1920x900','1077x702','4G',26.90,951
950,'Windows','Chrome','13.2','1.3.6','750x720','633x650','4G',44.40,952
951,'iOS','Firefox','12.7','5.1.5','1440x900','662x677','Cable',72.50,953
952,'Android','Firefox','15.2','2.3.0','1440x900','508x724','5G',31.00,954
953,'Windows','Firefox','14.9','3.4.2','1440x1334','507x646','WiFi',39.90,955
954,'Windows','Chrome','9.3','4.9.6','750x900','1025x553','Cable',98.80,956
955,'Android','Edge','13.0','1.6.1','750x1080','310x633','5G',20.60,957
956,'MacOS','Chrome','13.3','2.3.3','1440x1080','472x706','WiFi',73.20,958
957,'Android','Chrome','8.2','1.9.5','1920x1080','656x670','4G',74.30,959
958,'iOS','Firefox','15.7','1.4.3','750x1334','685x545','5G',20.60,960
959,'Android','Safari','12.3','3.4.1','750x720','931x506','Cable',17.50,494
960,'MacOS','Chrome','8.4','4.7.0','1280x1334','905x719','Cable',78.80,961
961,'Android','Safari','13.8','4.2.6','1440x1080','584x669','4G',38.40,962
962,'MacOS','Edge','14.6','5.8.2','1920x1334','1091x712','WiFi',17.50,963
963,'Android','Firefox','14.4','5.7.3','750x1080','902x569','Cable',92.40,965
964,'Windows','Chrome','8.9','5.4.9','1440x1080','505x660','4G',40.30,966
965,'Windows','Safari','15.9','3.7.0','1440x900','809x557','4G',8.90,967
966,'iOS','Edge','8.6','5.7.4','750x900','1094x675','4G',27.50,968
967,'iOS','Safari','13.5','4.6.9','1280x1080','718x589','WiFi',14.20,969
968,'Windows','Chrome','15.1','4.2.1','1440x1080','1128x577','4G',68.60,970
969,'Android','Safari','9.1','3.5.8','750x1080','719x797','Cable',94.50,971
970,'iOS','Edge','8.1','5.9.5','1920x1334','756x695','Cable',89.70,972
971,'iOS','Chrome','14.9','3.2.6','750x1080','844x758','WiFi',83.90,973
972,'Android','Firefox','14.6','1.6.4','1280x900','468x664','Cable',67.50,974
973,'Windows','Firefox','9.4','5.1.7','1920x1080','431x530','5G',48.10,865
974,'Android','Edge','14.9','2.6.9','1920x1080','300x782','Cable',43.20,975
975,'Windows','Safari','12.3','4.4.6','1920x720','586x649','4G',94.70,976
976,'Windows','Safari','13.0','1.6.5','1920x1080','548x517','WiFi',87.00,977
977,'Windows','Firefox','12.0','3.5.9','1920x1334','431x703','WiFi',41.00,978
978,'iOS','Firefox','15.0','4.4.5','750x1334','509x772','WiFi',27.90,979
979,'Windows','Firefox','14.3','1.1.4','1280x900','902x649','5G',72.50,980
980,'Android','Chrome','15.9','3.3.8','1920x1080','788x513','4G',14.10,981
981,'MacOS','Safari','13.6','1.8.4','1280x1334','907x560','4G',38.80,982
982,'MacOS','Edge','11.0','5.4.9','750x1334','950x609','Cable',5.00,983
983,'Windows','Chrome','15.1','1.8.2','1920x1080','1153x685','Cable',20.80,984
984,'MacOS','Safari','12.3','1.8.8','1440x1080','1172x783','Cable',40.30,985
985,'MacOS','Safari','8.4','3.0.3','1920x1080','341x620','5G',63.00,986
986,'iOS','Edge','8.1','1.8.1','1280x900','902x584','5G',33.50,987
987,'Windows','Safari','14.6','3.5.4','1280x1080','1167x549','4G',94.40,988
988,'Android','Edge','13.0','3.9.9','1920x720','779x714','5G',40.00,989
989,'Android','Safari','15.2','2.1.7','1440x1334','883x570','Cable',14.10,990
990,'Windows','Firefox','14.3','1.7.9','750x720','943x575','5G',12.40,991
991,'iOS','Edge','11.6','4.4.1','1280x720','752x547','Cable',31.60,992
992,'Android','Firefox','9.0','4.9.3','1440x1080','771x793','5G',39.60,993
993,'iOS','Edge','10.1','3.6.2','1920x1080','1040x744','5G',77.20,994
