273,273,273,'2025-02-19 07:36:16.000',1028,21,0.39,6,0.69,9,11,1.22,'es','0','7.193.223.163','Poland','Missouri','South Regina','EXP839','v5','RS3311',0.90,0.95,0.19
274,274,274,'2025-02-19 08:04:16.000',3442,2,0.26,11,0.10,46,8,0.17,'zh','0','247.245.231.160','Belarus','Illinois','New Heidi','EXP138','v3','RS7338',0.07,0.06,0.45
275,275,275,'2025-02-19 08:24:16.000',1426,17,0.41,12,0.83,5,0,0.00,'de','-8','197.168.109.53','Comoros','Ohio','North Robertmouth','EXP372','v3','RS9010',0.56,0.52,0.72
276,276,276,'2025-02-19 08:18:16.000',449,7,0.65,19,0.05,12,16,1.33,'de','1','185.13.148.195','Sierra Leone','West Virginia','Larsonburgh','EXP173','v2','RS4619',0.21,0.96,0.78
277,277,277,'2025-02-19 06:55:16.000',2827,17,0.36,15,0.64,24,3,0.13,'en','-8','41.120.61.166','Seychelles','Florida','Suarezmouth','EXP238','v5','RS2225',0.04,0.25,0.89
278,278,278,'2025-02-19 07:48:16.000',621,4,0.22,15,0.08,31,12,0.39,'zh','-8','127.232.243.154','Guyana','West Virginia','Port Michellechester','EXP882','v3','RS3659',0.48,0.20,0.49
279,279,279,'2025-02-19 07:27:16.000',696,41,0.27,9,0.02,16,13,0.81,'es','-8','247.200.186.129','Saint Vincent and the Grenadines','Kansas','West Jacobborough','EXP758','v1','RS2854',0.60,0.96,0.17
280,280,280,'2025-02-19 07:14:16.000',1673,3,0.01,13,0.51,30,9,0.30,'fr','8','54.169.14.231','United Kingdom','Alaska','South Tammy','EXP504','v4','RS4415',0.10,0.81,0.97
281,281,281,'2025-02-19 06:54:16.000',773,45,0.42,6,0.55,43,8,0.19,'de','1','71.88.57.234','Angola','Montana','West Lawrencemouth','EXP767','v5','RS4168',0.51,0.27,0.70
282,282,282,'2025-02-19 07:30:16.000',2389,41,0.31,5,0.32,49,1,0.02,'es','-5','159.6.233.208','Saint Kitts and Nevis','Rhode Island','Munozstad','EXP144','v3','RS2593',0.09,0.02,0.87
283,283,283,'2025-02-19 06:50:16.000',1940,2,0.84,20,0.02,26,6,0.23,'fr','8','39.4.202.231','Guernsey','Massachusetts','Lake Charles','EXP781','v4','RS5434',0.62,0.66,0.91
284,284,284,'2025-02-19 06:59:16.000',2290,10,0.25,3,0.25,37,17,0.46,'es','-5','17.47.244.47','Italy','California','Port Charlesfurt','EXP471','v5','RS5251',0.27,0.14,0.33
285,285,285,'2025-02-19 08:22:16.000',1713,25,0.35,13,0.31,23,20,0.87,'en','0','52.171.74.18','Zimbabwe','Idaho','Tranhaven','EXP557','v4','RS8589',0.42,0.25,0.58
286,286,286,'2025-02-19 06:33:16.000',3491,25,0.99,4,0.65,37,11,0.30,'es','-8','201.45.191.150','Malawi','New Mexico','West Deborahmouth','EXP650','v4','RS2909',0.10,0.13,0.01
287,287,287,'2025-02-19 06:55:16.000',3589,50,0.41,18,0.10,9,14,1.56,'zh','0','253.20.39.187','New Caledonia','Utah','Jennamouth','EXP306','v2','RS7837',0.24,0.62,0.59
288,288,288,'2025-02-19 06:55:16.000',1008,33,0.39,9,0.45,26,10,0.39,'de','0','186.52.143.25','United Arab Emirates','Delaware','New Robert','EXP238','v5','RS6834',0.69,0.80,0.44
289,289,289,'2025-02-19 08:02:16.000',1862,5,0.37,18,0.01,19,3,0.16,'en','1','40.67.35.174','Gibraltar','New Jersey','New Allison','EXP348','v4','RS2921',0.25,0.72,0.06
290,290,290,'2025-02-19 07:15:16.000',3477,45,0.97,2,0.87,5,14,2.80,'en','1','236.112.14.102','Ukraine','Missouri','Amyberg','EXP135','v4','RS3918',0.64,0.21,0.96
291,291,291,'2025-02-19 07:23:16.000',3128,20,0.17,5,0.98,16,19,1.19,'de','1','126.86.243.171','Senegal','Alaska','New Jason','EXP984','v1','RS1708',0.72,0.86,0.69
292,292,292,'2025-02-19 08:07:16.000',2007,46,0.80,12,0.68,47,8,0.17,'fr','-5','152.203.81.184','Saint Lucia','Iowa','East Madeline','EXP769','v3','RS2337',0.47,0.91,0.30
293,293,293,'2025-02-19 07:01:16.000',735,33,0.53,18,0.32,31,20,0.65,'de','-8','155.209.5.216','Congo','Oregon','Richardhaven','EXP840','v2','RS1935',0.95,0.60,0.10
294,294,294,'2025-02-19 07:08:16.000',757,26,0.75,11,0.74,40,18,0.45,'de','0','174.38.95.189','Ethiopia','New Mexico','Freemanhaven','EXP310','v3','RS8467',0.92,0.10,0.86
295,295,295,'2025-02-19 08:26:16.000',3290,42,0.54,16,0.42,38,13,0.34,'fr','0','30.45.130.162','Nepal','New Hampshire','Meganburgh','EXP899','v3','RS8719',0.04,0.33,1.00
296,296,296,'2025-02-19 06:43:16.000',2970,8,0.58,16,0.93,19,5,0.26,'fr','-5','135.187.86.242','Libyan Arab Jamahiriya','Hawaii','Josephmouth','EXP340','v5','RS6387',0.58,0.46,0.46
297,297,297,'2025-02-19 07:04:16.000',2701,34,0.61,2,0.59,6,20,3.33,'zh','-5','90.4.60.71','Lesotho','North Carolina','Anthonychester','EXP169','v2','RS4700',0.48,0.03,0.36
298,298,298,'2025-02-19 07:09:16.000',2854,31,0.32,9,0.62,39,11,0.28,'zh','-5','114.109.196.37','Burundi','Vermont','Petersonland','EXP652','v4','RS9688',0.59,0.89,0.14
299,299,299,'2025-02-19 08:16:16.000',1138,49,0.22,8,0.79,50,16,0.32,'zh','-5','140.125.198.165','Lebanon','Arkansas','New Andrew','EXP367','v1','RS2532',0.88,0.75,0.05
300,300,300,'2025-02-19 08:06:16.000',597,15,0.53,16,0.79,44,20,0.46,'zh','8','119.41.12.71','Lithuania','West Virginia','South Jennifer','EXP338','v4','RS3836',0.89,0.13,0.69
301,301,301,'2025-02-19 07:15:16.000',2988,23,0.71,2,0.31,47,20,0.43,'de','-8','1.189.151.99','Angola','Maryland','Port Lauramouth','EXP595','v3','RS4132',0.45,0.22,0.51
302,302,302,'2025-02-19 06:38:16.000',633,3,0.73,10,0.40,49,20,0.41,'zh','-8','177.141.120.90','Georgia','Montana','Shellyshire','EXP429','v4','RS1207',0.73,0.07,0.89
303,303,303,'2025-02-19 08:16:16.000',3259,19,0.35,9,0.61,15,7,0.47,'zh','0','119.245.38.197','Serbia','Colorado','Hansenshire','EXP932','v2','RS9683',0.23,0.87,0.90
304,304,304,'2025-02-19 06:48:16.000',2430,34,0.93,13,0.59,6,3,0.50,'es','-8','16.100.227.179','Niue','Kentucky','New Donaldhaven','EXP421','v4','RS3569',0.92,0.09,0.26
305,305,305,'2025-02-19 08:17:16.000',94,47,0.08,5,0.43,13,20,1.54,'de','0','86.153.163.117','Iceland','Nevada','West Christophershire','EXP304','v2','RS8526',0.51,0.09,0.44
306,306,306,'2025-02-19 07:45:16.000',2753,49,0.49,5,0.01,8,7,0.88,'de','-8','151.151.15.198','Monaco','Pennsylvania','Burgessmouth','EXP546','v5','RS4013',0.55,0.31,0.14
307,307,307,'2025-02-19 07:02:16.000',2597,8,0.13,6,0.06,29,5,0.17,'zh','-8','252.170.71.83','Falkland Islands (Malvinas)','Nebraska','Karenbury','EXP591','v5','RS2670',0.63,0.99,0.91
308,308,308,'2025-02-19 08:10:16.000',3250,25,0.24,19,0.56,43,14,0.33,'en','8','181.124.36.70','Tajikistan','Maryland','Jimenezhaven','EXP696','v3','RS8429',0.42,0.01,0.18
309,309,309,'2025-02-19 07:51:16.000',1703,40,0.09,15,0.47,27,17,0.63,'en','1','99.196.85.227','Saint Barthelemy','Michigan','South Sarah','EXP170','v1','RS7131',0.06,0.99,0.66
310,310,310,'2025-02-19 07:57:16.000',3593,4,0.46,7,0.20,46,0,0.00,'de','-8','250.86.69.129','Botswana','South Carolina','East Stephanie','EXP727','v3','RS8797',0.61,0.46,0.16
311,311,311,'2025-02-19 08:08:16.000',3261,34,0.42,9,0.52,19,0,0.00,'de','-5','102.134.239.119','Cuba','West Virginia','East James','EXP290','v4','RS8509',0.10,0.61,0.37
312,312,312,'2025-02-19 07:21:16.000',799,16,0.15,6,0.33,36,16,0.44,'fr','0','76.236.210.9','Latvia','Massachusetts','Justinfort','EXP839','v3','RS2583',0.96,0.69,0.58
313,313,313,'2025-02-19 08:09:16.000',1959,20,0.99,2,0.86,21,17,0.81,'zh','8','111.59.132.68','Congo','Massachusetts','Victorview','EXP131','v2','RS5708',0.60,0.06,0.65
314,314,314,'2025-02-19 06:47:16.000',2826,16,0.76,16,0.83,23,19,0.83,'en','1','80.249.117.35','Pitcairn Islands','North Dakota','East Mark','EXP966','v2','RS5963',0.72,0.04,0.69
315,315,315,'2025-02-19 07:14:16.000',2046,11,0.48,6,0.41,22,17,0.77,'en','-5','131.227.166.171','Slovenia','Tennessee','Donnashire','EXP512','v3','RS1990',0.03,0.49,0.21
316,316,316,'2025-02-19 08:26:16.000',723,14,0.74,1,0.10,22,6,0.27,'en','-8','142.165.137.188','Palau','Georgia','West Tiffany','EXP521','v3','RS1127',0.17,0.58,0.64
317,317,317,'2025-02-19 07:21:16.000',3106,21,0.60,9,0.91,21,4,0.19,'fr','-8','34.23.146.239','Nigeria','New York','Jessicaview','EXP918','v5','RS3004',0.49,0.30,0.66
318,318,318,'2025-02-19 08:18:16.000',355,47,0.99,3,0.45,17,19,1.12,'de','0','30.222.173.138','Qatar','Rhode Island','Jonathanmouth','EXP758','v2','RS1934',0.53,0.41,0.65
319,319,319,'2025-02-19 07:20:16.000',2162,29,0.92,9,0.77,45,14,0.31,'en','-8','71.132.132.32','Marshall Islands','Kentucky','Hoffmanborough','EXP319','v3','RS2319',0.87,0.58,0.31
320,320,320,'2025-02-19 07:03:16.000',1942,28,0.01,20,0.49,23,4,0.17,'en','8','33.83.180.216','Guam','Virginia','New Daniel','EXP845','v3','RS9376',0.01,0.73,0.69
321,321,321,'2025-02-19 08:00:16.000',1836,3,0.06,16,0.71,13,10,0.77,'en','1','89.165.246.177','French Southern Territories','Wyoming','Port Davidfurt','EXP497','v1','RS7713',0.01,0.22,0.58
322,322,322,'2025-02-19 07:15:16.000',2683,2,0.40,2,0.24,28,1,0.04,'fr','-8','210.57.19.174','Chad','Arkansas','North Cynthiaport','EXP614','v3','RS2216',0.68,0.93,0.32
323,323,323,'2025-02-19 07:42:16.000',104,43,0.44,15,0.60,21,20,0.95,'fr','1','218.61.61.193','Norway','Illinois','Karenfort','EXP879','v4','RS9579',0.49,0.76,0.66
324,324,324,'2025-02-19 07:27:16.000',2813,39,0.70,20,0.37,44,14,0.32,'de','8','98.67.216.56','Djibouti','Maryland','Jenniferburgh','EXP443','v3','RS7238',0.27,0.26,0.52
325,325,325,'2025-02-19 08:00:16.000',1907,16,0.15,20,0.62,40,7,0.18,'en','8','198.169.136.97','New Caledonia','Utah','West Amymouth','EXP545','v4','RS2629',0.73,0.53,0.77
326,326,326,'2025-02-19 07:02:16.000',2032,39,0.87,20,0.88,15,19,1.27,'de','1','32.15.25.71','Germany','Georgia','Barronfurt','EXP184','v4','RS2701',0.20,0.32,0.89
327,327,327,'2025-02-19 08:06:16.000',1052,23,0.44,16,0.42,37,17,0.46,'fr','1','250.99.242.184','Indonesia','West Virginia','Huntertown','EXP809','v2','RS6160',0.86,0.51,0.95
328,328,328,'2025-02-19 08:28:16.000',1587,17,0.82,8,0.82,14,16,1.14,'fr','1','43.236.128.145','Bosnia and Herzegovina','Georgia','Ritamouth','EXP298','v3','RS7181',0.52,0.34,0.03
329,329,329,'2025-02-19 07:12:16.000',3556,34,0.77,18,1.00,26,5,0.19,'de','-8','54.120.252.90','Japan','New Mexico','Flowersberg','EXP460','v2','RS9244',0.94,0.58,0.12
330,330,330,'2025-02-19 06:32:16.000',1755,12,0.46,19,0.31,36,16,0.44,'es','-8','172.41.227.136','Liechtenstein','New Mexico','New Katherinefurt','EXP821','v3','RS6785',0.86,0.29,0.16
331,331,331,'2025-02-19 07:35:16.000',548,23,0.46,9,0.69,35,9,0.26,'es','-5','202.254.46.38','Saint Helena','Mississippi','South John','EXP378','v4','RS6551',0.93,0.69,0.44
332,332,332,'2025-02-19 07:34:16.000',1031,24,0.44,10,0.03,25,20,0.80,'zh','-5','128.187.115.87','Anguilla','Louisiana','Port Stephanieview','EXP237','v2','RS4067',0.23,0.57,0.98
333,333,333,'2025-02-19 07:07:16.000',2142,7,0.17,7,0.03,20,13,0.65,'en','-5','142.231.56.122','Montenegro','South Carolina','South Erikaberg','EXP245','v2','RS4170',0.96,0.20,0.25
334,334,334,'2025-02-19 06:39:16.000',3352,19,0.89,13,0.96,12,18,1.50,'zh','-8','122.205.166.28','Lao People''s Democratic Republic','Tennessee','Morseview','EXP304','v1','RS3543',0.82,0.47,0.31
335,335,335,'2025-02-19 07:54:16.000',1187,7,0.57,9,0.06,8,7,0.88,'es','0','151.229.243.72','Saint Helena','Illinois','Nancytown','EXP285','v3','RS6325',0.69,0.13,0.97
336,336,336,'2025-02-19 07:19:16.000',2916,16,0.43,12,0.93,32,14,0.44,'es','-8','24.32.33.195','Saudi Arabia','Oregon','Brianchester','EXP293','v4','RS6244',0.23,0.48,0.09
337,337,337,'2025-02-19 08:11:16.000',1578,21,0.34,5,0.42,39,13,0.33,'de','8','49.66.182.216','Falkland Islands (Malvinas)','Oklahoma','Estesberg','EXP407','v4','RS2098',0.35,0.59,0.68
338,338,338,'2025-02-19 07:09:16.000',2866,33,0.42,1,0.45,23,0,0.00,'zh','1','214.227.159.85','China','Kentucky','Lake Catherineside','EXP853','v3','RS6404',0.27,0.45,0.00
339,339,339,'2025-02-19 07:38:16.000',3083,22,0.75,18,0.63,6,8,1.33,'de','1','72.37.197.89','Trinidad and Tobago','Missouri','Webbview','EXP958','v3','RS7876',0.66,0.75,0.23
340,340,340,'2025-02-19 07:35:16.000',771,48,0.14,14,0.25,43,5,0.12,'fr','-8','157.2.236.89','Zimbabwe','South Carolina','Ashleyhaven','EXP416','v2','RS5262',0.09,0.92,0.97
341,341,341,'2025-02-19 06:35:16.000',2409,40,0.99,9,0.85,38,19,0.50,'zh','-5','28.209.143.123','Ireland','Nebraska','Scottstad','EXP694','v1','RS9435',0.35,0.44,0.52
342,342,342,'2025-02-19 08:25:16.000',2375,39,0.88,10,0.24,40,14,0.35,'en','8','21.251.168.51','Mongolia','Vermont','Jimenezport','EXP752','v5','RS8879',0.37,0.87,0.83
343,343,343,'2025-02-19 08:01:16.000',1528,7,0.04,14,0.69,49,6,0.12,'en','1','5.110.59.61','Paraguay','Georgia','Greeneland','EXP992','v2','RS7754',0.81,0.02,0.20
344,344,344,'2025-02-19 06:36:16.000',1358,31,0.72,13,0.18,27,8,0.30,'zh','-8','217.20.65.45','Dominican Republic','Kentucky','South Sara','EXP424','v2','RS8178',0.37,0.66,0.29
345,345,345,'2025-02-19 08:31:16.000',2518,9,0.80,17,0.35,42,1,0.02,'fr','-5','198.123.82.119','North Macedonia','New Mexico','Morenofurt','EXP569','v3','RS3305',0.36,0.43,0.12
346,346,346,'2025-02-19 08:31:16.000',762,16,0.48,18,0.51,27,5,0.19,'de','-5','160.74.139.21','Lithuania','Maine','Stricklandstad','EXP986','v1','RS3850',0.46,0.68,0.15
347,347,347,'2025-02-19 07:48:16.000',419,13,0.76,4,0.42,7,2,0.29,'en','8','136.116.77.88','Ethiopia','North Carolina','Sarahton','EXP278','v3','RS8298',0.97,0.54,0.09
348,348,348,'2025-02-19 08:27:16.000',158,41,0.97,14,0.72,10,20,2.00,'fr','8','61.159.40.218','Nauru','Arizona','North Matthew','EXP863','v4','RS6311',0.04,0.84,0.30
349,349,349,'2025-02-19 08:31:16.000',2131,6,0.18,1,0.49,15,4,0.27,'zh','-8','33.41.8.189','Liberia','New Mexico','Burnsland','EXP172','v5','RS3614',0.41,0.69,0.02
350,350,350,'2025-02-19 07:18:16.000',3580,43,0.71,6,0.88,10,12,1.20,'zh','0','48.214.177.254','Montserrat','Louisiana','North Laurenton','EXP593','v1','RS9395',0.29,0.63,0.15
351,351,351,'2025-02-19 07:06:16.000',50,15,0.22,17,0.91,37,8,0.22,'de','-8','159.197.219.241','Guatemala','Kentucky','Molinaside','EXP273','v1','RS8024',0.72,0.78,0.54
352,352,352,'2025-02-19 08:18:16.000',2068,35,0.93,17,0.17,12,13,1.08,'de','8','147.229.177.218','Qatar','Maryland','Darleneport','EXP920','v5','RS7114',0.49,0.40,0.23
353,353,353,'2025-02-19 07:03:16.000',3066,4,0.97,2,0.11,6,9,1.50,'en','-8','29.111.180.89','Liechtenstein','California','Sandovalborough','EXP530','v5','RS3010',0.40,0.54,0.79
354,354,354,'2025-02-19 07:17:16.000',3006,20,0.25,9,0.33,25,17,0.68,'de','-8','57.205.241.138','Argentina','Pennsylvania','Michaelstad','EXP157','v1','RS8294',0.29,0.93,0.38
355,355,355,'2025-02-19 06:40:16.000',3080,46,0.38,8,0.63,19,11,0.58,'fr','-8','118.215.224.74','Gabon','Florida','South Anthony','EXP954','v5','RS9384',0.78,0.09,0.89
356,356,356,'2025-02-19 06:39:16.000',2366,35,0.15,8,0.98,50,17,0.34,'es','-5','155.239.28.87','Svalbard & Jan Mayen Islands','Oklahoma','Lake Kristopher','EXP113','v3','RS5398',0.70,0.60,0.56
357,357,357,'2025-02-19 07:17:16.000',952,17,0.78,4,0.88,34,17,0.50,'es','0','173.58.211.43','Gabon','Texas','Roberttown','EXP402','v1','RS3633',0.26,0.13,0.13
358,358,358,'2025-02-19 08:21:16.000',2280,2,0.74,4,0.74,46,9,0.20,'de','0','80.244.91.7','Indonesia','West Virginia','Hessview','EXP671','v2','RS8680',0.41,0.00,0.43
359,359,359,'2025-02-19 06:36:16.000',2419,43,0.83,19,0.81,46,14,0.30,'es','-5','249.5.43.159','Cayman Islands','Alaska','New Audrey','EXP916','v3','RS5921',0.40,0.65,0.09
360,360,360,'2025-02-19 07:58:16.000',71,10,0.67,20,0.42,15,15,1.00,'en','-8','59.199.61.77','Burkina Faso','North Dakota','Port Stacey','EXP356','v1','RS6340',0.47,0.29,0.04
361,361,361,'2025-02-19 06:38:16.000',447,32,0.80,2,0.97,6,4,0.67,'es','-8','110.92.56.10','Colombia','Idaho','Javierview','EXP307','v1','RS4635',0.33,0.55,0.11
362,362,362,'2025-02-19 07:00:16.000',1974,43,0.22,7,0.30,12,2,0.17,'de','-8','212.197.245.67','Faroe Islands','Tennessee','Jamieview','EXP851','v1','RS4371',0.57,0.45,0.11
363,363,363,'2025-02-19 08:10:16.000',2783,25,0.28,7,0.69,12,3,0.25,'fr','0','163.56.74.58','Qatar','Florida','South Michael','EXP509','v4','RS1979',0.57,0.82,0.78
364,364,364,'2025-02-19 06:51:16.000',1414,9,0.16,3,0.48,49,11,0.22,'en','8','233.114.82.30','Latvia','Arkansas','Scotthaven','EXP565','v4','RS9425',0.08,0.05,1.00
365,365,365,'2025-02-19 07:52:16.000',1585,23,0.80,10,0.14,17,11,0.65,'de','-5','18.184.179.204','Marshall Islands','Nevada','Taraside','EXP319','v2','RS5378',0.59,0.08,0.79
366,366,366,'2025-02-19 07:43:16.000',2867,3,0.70,9,0.65,10,2,0.20,'fr','-8','195.188.246.147','Greenland','Wisconsin','Cherylland','EXP931','v2','RS8609',0.98,0.17,0.45
367,367,367,'2025-02-19 08:18:16.000',1163,19,0.12,15,0.21,34,15,0.44,'es','8','78.229.150.154','Afghanistan','Kansas','Angelaborough','EXP962','v2','RS1693',0.27,0.17,0.37
368,368,368,'2025-02-19 08:21:16.000',838,36,0.28,18,0.67,15,13,0.87,'es','-8','145.213.167.230','Nicaragua','Vermont','West Christinebury','EXP700','v1','RS4134',0.71,0.60,0.03
369,369,369,'2025-02-19 06:40:16.000',321,49,0.85,4,0.04,7,6,0.86,'fr','-8','16.46.72.26','Namibia','Tennessee','North Jeff','EXP552','v4','RS6049',0.67,0.83,0.35
370,370,370,'2025-02-19 07:35:16.000',1454,46,0.56,5,0.92,11,18,1.64,'fr','0','219.161.1.226','Bahamas','South Carolina','Port Ricardoside','EXP638','v3','RS7891',0.99,0.12,0.28
371,371,371,'2025-02-19 07:30:16.000',1358,20,0.39,7,0.76,9,20,2.22,'zh','-8','82.66.131.179','Gabon','Florida','West Cynthiafurt','EXP776','v3','RS7888',0.23,0.07,0.44
372,372,372,'2025-02-19 08:01:16.000',2954,19,0.00,18,0.61,32,20,0.63,'zh','-5','13.248.31.161','Djibouti','Arizona','New Royborough','EXP369','v3','RS1127',0.63,0.73,0.09
373,373,373,'2025-02-19 07:51:16.000',1733,21,0.93,11,0.60,11,18,1.64,'es','-5','49.157.253.111','United States of America','Colorado','North Garyport','EXP627','v4','RS6406',0.91,0.12,0.66
374,374,374,'2025-02-19 08:26:16.000',3360,33,0.40,16,0.02,9,13,1.44,'es','-5','204.120.19.67','Vietnam','Pennsylvania','Charlestown','EXP953','v5','RS9229',0.28,0.10,0.89
375,375,375,'2025-02-19 07:05:16.000',1255,27,0.18,14,0.17,35,8,0.23,'zh','-5','69.48.181.96','Austria','Florida','Camposburgh','EXP715','v4','RS4212',0.80,0.49,0.60
376,376,376,'2025-02-19 07:38:16.000',2502,47,0.18,15,0.16,25,11,0.44,'de','-5','244.56.114.54','Netherlands','South Carolina','Johnsonville','EXP971','v1','RS6483',0.06,0.04,0.63
377,377,377,'2025-02-19 08:12:16.000',2075,20,0.08,18,0.20,22,7,0.32,'fr','0','42.95.94.255','Malaysia','North Dakota','Hoffmanville','EXP314','v5','RS3773',0.69,0.97,1.00
378,378,378,'2025-02-19 07:25:16.000',1058,26,0.61,20,0.39,21,2,0.10,'zh','1','149.70.107.190','Nicaragua','Virginia','Lake Jessicabury','EXP668','v4','RS2081',0.57,0.44,0.65
379,379,379,'2025-02-19 07:15:16.000',2257,2,1.00,17,0.69,41,8,0.20,'de','0','48.172.66.12','Costa Rica','Michigan','Mejiashire','EXP503','v4','RS8486',0.97,0.65,0.63
380,380,380,'2025-02-19 08:06:16.000',402,11,0.28,16,0.64,31,3,0.10,'de','0','170.157.162.225','Nigeria','Hawaii','South Kyle','EXP404','v3','RS7143',0.83,0.64,0.08
381,381,381,'2025-02-19 06:49:16.000',558,16,0.84,8,0.76,7,19,2.71,'zh','0','225.28.143.184','Dominica','West Virginia','East Jacobmouth','EXP105','v4','RS2246',0.58,0.93,0.17
382,382,382,'2025-02-19 06:43:16.000',2170,32,0.39,5,0.89,11,20,1.82,'fr','1','174.100.213.184','Cuba','Georgia','New Jonathanfurt','EXP318','v2','RS4943',0.24,0.00,0.13
383,383,383,'2025-02-19 07:46:16.000',892,40,0.61,11,0.23,41,20,0.49,'en','1','143.81.77.37','British Virgin Islands','Florida','Sharonmouth','EXP387','v2','RS8792',0.33,0.32,0.12
384,384,384,'2025-02-19 07:48:16.000',2029,29,0.30,19,0.45,44,13,0.30,'fr','1','150.15.174.73','Azerbaijan','Pennsylvania','South Teresa','EXP493','v1','RS8008',0.73,0.50,0.77
385,385,385,'2025-02-19 08:18:16.000',3207,23,0.07,14,0.94,29,16,0.55,'es','1','58.103.33.37','Colombia','Nebraska','Pattersonville','EXP339','v4','RS4929',0.28,0.25,0.06
386,386,386,'2025-02-19 06:38:16.000',2952,29,0.90,14,0.64,5,17,3.40,'fr','0','133.63.41.159','Bermuda','New Hampshire','Ramirezport','EXP195','v2','RS9645',0.44,0.95,0.06
387,387,387,'2025-02-19 06:44:16.000',2606,44,0.20,7,0.52,50,9,0.18,'de','-8','215.48.231.235','Afghanistan','North Dakota','Hobbsview','EXP208','v3','RS7252',0.26,0.91,0.53
388,388,388,'2025-02-19 08:25:16.000',1584,41,0.34,10,0.88,15,8,0.53,'es','8','102.24.88.19','Yemen','Nevada','East Trevortown','EXP487','v2','RS4881',0.14,0.36,0.66
389,389,389,'2025-02-19 07:15:16.000',1985,19,0.52,18,0.98,20,11,0.55,'en','1','95.190.68.50','Djibouti','Wyoming','Andrewfort','EXP341','v2','RS2012',0.40,0.54,0.54
390,390,390,'2025-02-19 07:21:16.000',1729,44,0.45,6,0.89,28,1,0.04,'en','1','209.11.135.115','Isle of Man','Louisiana','Briannahaven','EXP745','v2','RS3593',0.21,0.36,0.59
391,391,391,'2025-02-19 06:37:16.000',3041,48,0.27,16,0.48,39,17,0.44,'fr','-5','62.30.40.88','Russian Federation','Indiana','Lake Paulshire','EXP161','v3','RS9433',0.21,0.69,0.41
392,392,392,'2025-02-19 07:32:16.000',2679,48,0.96,1,0.70,11,3,0.27,'en','1','42.245.16.106','Argentina','Ohio','Katieton','EXP309','v4','RS7127',0.55,0.26,0.98
393,393,393,'2025-02-19 06:40:16.000',2528,31,0.61,2,0.32,17,1,0.06,'es','8','67.53.72.119','Tuvalu','Arizona','Markburgh','EXP781','v4','RS1254',0.44,0.83,0.70
394,394,394,'2025-02-19 07:35:16.000',581,21,0.03,14,0.68,45,7,0.16,'de','8','14.130.132.213','Cook Islands','New York','Kathyville','EXP358','v4','RS5605',0.03,0.39,0.02
395,395,395,'2025-02-19 07:15:16.000',2295,8,0.49,18,0.29,29,20,0.69,'en','8','135.183.28.36','Aruba','Alabama','New Clayton','EXP949','v4','RS4493',0.96,0.34,1.00
396,396,396,'2025-02-19 06:45:16.000',3020,17,0.35,8,0.80,40,14,0.35,'en','0','174.40.43.40','San Marino','Minnesota','Brooksstad','EXP702','v1','RS9261',0.22,0.24,0.17
397,397,397,'2025-02-19 08:06:16.000',1967,50,0.68,11,0.90,27,13,0.48,'de','1','109.229.176.215','Saint Helena','Oregon','Johntown','EXP276','v5','RS3234',0.96,0.23,0.58
398,398,398,'2025-02-19 07:43:16.000',2747,41,0.42,12,0.70,44,14,0.32,'fr','0','72.120.7.205','Tokelau','Texas','Jamesville','EXP641','v1','RS1879',0.87,0.22,0.42
399,399,399,'2025-02-19 08:17:16.000',3482,26,0.08,16,0.85,19,20,1.05,'de','8','87.231.45.251','French Guiana','Iowa','Millerchester','EXP893','v2','RS9392',0.31,0.66,0.06
400,400,400,'2025-02-19 06:42:16.000',1948,6,0.92,7,0.73,32,17,0.53,'de','1','70.62.79.134','Djibouti','Virginia','New Matthewton','EXP585','v1','RS9946',0.86,0.13,0.33
401,401,401,'2025-02-19 07:20:16.000',767,18,0.58,7,0.34,31,8,0.26,'en','8','150.166.42.89','Serbia','Georgia','West Wendyfurt','EXP236','v5','RS1941',0.70,0.13,0.02
402,402,402,'2025-02-19 08:28:16.000',1955,31,0.05,19,0.61,8,10,1.25,'de','0','85.47.203.68','Canada','Mississippi','Oliviaville','EXP183','v3','RS8339',0.99,0.20,0.91
403,403,403,'2025-02-19 07:54:16.000',760,41,0.54,18,0.03,49,7,0.14,'de','8','24.50.255.214','Cameroon','New York','New Lori','EXP799','v1','RS8007',0.64,0.59,0.25
404,404,404,'2025-02-19 07:16:16.000',3422,35,0.45,10,0.02,42,18,0.43,'fr','0','154.191.51.171','Trinidad and Tobago','Florida','Colemanberg','EXP305','v1','RS9033',0.75,0.03,0.79
405,405,405,'2025-02-19 06:41:16.000',883,40,0.29,19,0.26,40,11,0.28,'en','8','47.64.42.58','Gambia','Mississippi','Holtport','EXP969','v1','RS3299',0.71,0.83,0.20
406,406,406,'2025-02-19 07:22:16.000',1542,41,0.81,15,0.56,40,6,0.15,'zh','8','252.178.245.16','Botswana','Connecticut','Leeland','EXP143','v4','RS5965',0.80,0.24,0.86
407,407,407,'2025-02-19 08:00:16.000',3318,15,0.33,7,0.97,19,15,0.79,'en','-8','70.56.253.35','Palestinian Territory','Kentucky','East Donnaside','EXP782','v5','RS2910',0.27,0.66,0.57
408,408,408,'2025-02-19 07:58:16.000',1282,4,0.88,10,0.32,43,20,0.47,'zh','-8','207.221.48.92','Czech Republic','Wisconsin','Hernandezland','EXP777','v3','RS1241',0.28,0.06,0.59
