412,'{"depth": {"askdepth": 369, "askunits": 17.3204, "biddepth": 976, "bidunits": 85.1243}, "quotes": {"askquote": 49099.770, "bidquote": 49049.050, "midquote": 49074.410, "markquote": 49019.830, "indexquote": 49070.930}, "spread": {"spreadband": 50.72, "spreadrate": 0.1034}, "metadata": {"exchnote": "EX231     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.083731"}}'
413,'{"depth": {"askdepth": 296, "askunits": 95.2181, "biddepth": 729, "bidunits": 47.0035}, "quotes": {"askquote": 20716.070, "bidquote": 20677.250, "midquote": 20696.660, "markquote": 20690.490, "indexquote": 20709.120}, "spread": {"spreadband": 38.82, "spreadrate": 0.1876}, "metadata": {"exchnote": "EX123     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.083731"}}'
414,'{"depth": {"askdepth": 599, "askunits": 52.5884, "biddepth": 527, "bidunits": 8.5581}, "quotes": {"askquote": 38634.940, "bidquote": 38606.630, "midquote": 38620.790, "markquote": 38636.470, "indexquote": 38608.610}, "spread": {"spreadband": 28.31, "spreadrate": 0.0733}, "metadata": {"exchnote": "EX807     ", "mktcombo": "ETH-USDC", "timetrack": "2025-02-19T08:29:46.083731"}}'
415,'{"depth": {"askdepth": 700, "askunits": 91.8972, "biddepth": 664, "bidunits": 41.5007}, "quotes": {"askquote": 44503.180, "bidquote": 44451.520, "midquote": 44477.350, "markquote": 44449.760, "indexquote": 44446.780}, "spread": {"spreadband": 51.66, "spreadrate": 0.1162}, "metadata": {"exchnote": "EX174     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.083731"}}'
416,'{"depth": {"askdepth": 334, "askunits": 15.6495, "biddepth": 424, "bidunits": 65.5166}, "quotes": {"askquote": 47915.110, "bidquote": 47836.730, "midquote": 47875.920, "markquote": 47868.840, "indexquote": 47845.030}, "spread": {"spreadband": 78.38, "spreadrate": 0.1637}, "metadata": {"exchnote": "EX832     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.083731"}}'
417,'{"depth": {"askdepth": 481, "askunits": 19.3823, "biddepth": 904, "bidunits": 59.1932}, "quotes": {"askquote": 24551.850, "bidquote": 24515.100, "midquote": 24533.470, "markquote": 24550.110, "indexquote": 24550.340}, "spread": {"spreadband": 36.75, "spreadrate": 0.1498}, "metadata": {"exchnote": "EX122     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.083731"}}'
418,'{"depth": {"askdepth": 125, "askunits": 5.3896, "biddepth": 457, "bidunits": 25.7651}, "quotes": {"askquote": 43661.750, "bidquote": 43613.550, "midquote": 43637.650, "markquote": 43580.810, "indexquote": 43613.160}, "spread": {"spreadband": 48.2, "spreadrate": 0.1105}, "metadata": {"exchnote": "EX978     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.083731"}}'
419,'{"depth": {"askdepth": 602, "askunits": 36.1862, "biddepth": 988, "bidunits": 41.6914}, "quotes": {"askquote": 24359.760, "bidquote": 24327.550, "midquote": 24343.650, "markquote": 24334.120, "indexquote": 24341.700}, "spread": {"spreadband": 32.21, "spreadrate": 0.1323}, "metadata": {"exchnote": "EX297     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.083731"}}'
420,'{"depth": {"askdepth": 121, "askunits": 56.3808, "biddepth": 631, "bidunits": 14.7450}, "quotes": {"askquote": 49762.330, "bidquote": 49724.690, "midquote": 49743.510, "markquote": 49774.650, "indexquote": 49709.640}, "spread": {"spreadband": 37.64, "spreadrate": 0.0757}, "metadata": {"exchnote": "EX249     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.08474"}}'
421,'{"depth": {"askdepth": 38, "askunits": 93.2909, "biddepth": 721, "bidunits": 82.2692}, "quotes": {"askquote": 39555.210, "bidquote": 39504.170, "midquote": 39529.690, "markquote": 39550.510, "indexquote": 39526.710}, "spread": {"spreadband": 51.04, "spreadrate": 0.1291}, "metadata": {"exchnote": "EX913     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.08474"}}'
422,'{"depth": {"askdepth": 286, "askunits": 68.7837, "biddepth": 467, "bidunits": 65.0031}, "quotes": {"askquote": 28123.520, "bidquote": 28108.410, "midquote": 28115.970, "markquote": 28092.440, "indexquote": 28092.430}, "spread": {"spreadband": 15.11, "spreadrate": 0.0538}, "metadata": {"exchnote": "EX681     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.08474"}}'
423,'{"depth": {"askdepth": 863, "askunits": 77.7126, "biddepth": 175, "bidunits": 82.9918}, "quotes": {"askquote": 42817.160, "bidquote": 42760.920, "midquote": 42789.040, "markquote": 42799.680, "indexquote": 42820.870}, "spread": {"spreadband": 56.24, "spreadrate": 0.1314}, "metadata": {"exchnote": "EX426     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.08474"}}'
424,'{"depth": {"askdepth": 617, "askunits": 64.5976, "biddepth": 610, "bidunits": 16.4929}, "quotes": {"askquote": 7658.920, "bidquote": 7654.800, "midquote": 7656.860, "markquote": 7656.850, "indexquote": 7656.460}, "spread": {"spreadband": 4.12, "spreadrate": 0.0538}, "metadata": {"exchnote": "EX804     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
425,'{"depth": {"askdepth": 571, "askunits": 80.1892, "biddepth": 335, "bidunits": 73.4191}, "quotes": {"askquote": 19386.840, "bidquote": 19367.420, "midquote": 19377.130, "markquote": 19364.440, "indexquote": 19365.010}, "spread": {"spreadband": 19.42, "spreadrate": 0.1002}, "metadata": {"exchnote": "EX340     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
426,'{"depth": {"askdepth": 442, "askunits": 98.0401, "biddepth": 695, "bidunits": 59.2805}, "quotes": {"askquote": 45118.000, "bidquote": 45071.380, "midquote": 45094.690, "markquote": 45143.510, "indexquote": 45076.240}, "spread": {"spreadband": 46.62, "spreadrate": 0.1034}, "metadata": {"exchnote": "EX967     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
427,'{"depth": {"askdepth": 634, "askunits": 6.1907, "biddepth": 867, "bidunits": 37.8778}, "quotes": {"askquote": 31292.410, "bidquote": 31272.680, "midquote": 31282.540, "markquote": 31272.880, "indexquote": 31276.070}, "spread": {"spreadband": 19.73, "spreadrate": 0.0631}, "metadata": {"exchnote": "EX892     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
428,'{"depth": {"askdepth": 770, "askunits": 49.2846, "biddepth": 907, "bidunits": 24.8958}, "quotes": {"askquote": 2188.470, "bidquote": 2185.660, "midquote": 2187.060, "markquote": 2186.560, "indexquote": 2187.920}, "spread": {"spreadband": 2.81, "spreadrate": 0.1285}, "metadata": {"exchnote": "EX428     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
429,'{"depth": {"askdepth": 365, "askunits": 65.6348, "biddepth": 345, "bidunits": 96.4937}, "quotes": {"askquote": 25437.640, "bidquote": 25421.060, "midquote": 25429.350, "markquote": 25418.960, "indexquote": 25405.240}, "spread": {"spreadband": 16.58, "spreadrate": 0.0652}, "metadata": {"exchnote": "EX768     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
430,'{"depth": {"askdepth": 67, "askunits": 23.2911, "biddepth": 241, "bidunits": 34.3808}, "quotes": {"askquote": 16357.560, "bidquote": 16351.520, "midquote": 16354.540, "markquote": 16366.070, "indexquote": 16345.270}, "spread": {"spreadband": 6.04, "spreadrate": 0.0369}, "metadata": {"exchnote": "EX176     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
431,'{"depth": {"askdepth": 859, "askunits": 97.4957, "biddepth": 282, "bidunits": 89.5456}, "quotes": {"askquote": 34789.180, "bidquote": 34764.850, "midquote": 34777.010, "markquote": 34774.050, "indexquote": 34819.340}, "spread": {"spreadband": 24.33, "spreadrate": 0.0699}, "metadata": {"exchnote": "EX637     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
432,'{"depth": {"askdepth": 302, "askunits": 46.0002, "biddepth": 746, "bidunits": 13.0465}, "quotes": {"askquote": 12765.540, "bidquote": 12755.000, "midquote": 12760.270, "markquote": 12762.200, "indexquote": 12751.350}, "spread": {"spreadband": 10.54, "spreadrate": 0.0826}, "metadata": {"exchnote": "EX602     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
433,'{"depth": {"askdepth": 299, "askunits": 33.6892, "biddepth": 48, "bidunits": 87.4711}, "quotes": {"askquote": 26141.220, "bidquote": 26123.860, "midquote": 26132.540, "markquote": 26108.210, "indexquote": 26116.500}, "spread": {"spreadband": 17.36, "spreadrate": 0.0664}, "metadata": {"exchnote": "EX428     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
434,'{"depth": {"askdepth": 284, "askunits": 87.5252, "biddepth": 867, "bidunits": 0.0610}, "quotes": {"askquote": 38707.740, "bidquote": 38671.800, "midquote": 38689.770, "markquote": 38685.030, "indexquote": 38700.680}, "spread": {"spreadband": 35.94, "spreadrate": 0.0929}, "metadata": {"exchnote": "EX180     ", "mktcombo": "ETH-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
435,'{"depth": {"askdepth": 702, "askunits": 45.6950, "biddepth": 495, "bidunits": 43.8616}, "quotes": {"askquote": 40252.790, "bidquote": 40223.790, "midquote": 40238.290, "markquote": 40210.620, "indexquote": 40200.250}, "spread": {"spreadband": 29, "spreadrate": 0.0721}, "metadata": {"exchnote": "EX357     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
436,'{"depth": {"askdepth": 299, "askunits": 88.8237, "biddepth": 704, "bidunits": 11.6494}, "quotes": {"askquote": 49395.440, "bidquote": 49392.100, "midquote": 49393.770, "markquote": 49376.240, "indexquote": 49409.650}, "spread": {"spreadband": 3.34, "spreadrate": 0.0068}, "metadata": {"exchnote": "EX125     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
437,'{"depth": {"askdepth": 711, "askunits": 59.1218, "biddepth": 350, "bidunits": 93.8459}, "quotes": {"askquote": 8654.830, "bidquote": 8651.900, "midquote": 8653.360, "markquote": 8650.170, "indexquote": 8655.740}, "spread": {"spreadband": 2.93, "spreadrate": 0.0339}, "metadata": {"exchnote": "EX608     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
438,'{"depth": {"askdepth": 2, "askunits": 81.7074, "biddepth": 823, "bidunits": 42.1669}, "quotes": {"askquote": 26247.930, "bidquote": 26238.760, "midquote": 26243.350, "markquote": 26235.310, "indexquote": 26227.780}, "spread": {"spreadband": 9.17, "spreadrate": 0.0349}, "metadata": {"exchnote": "EX501     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
439,'{"depth": {"askdepth": 220, "askunits": 21.0961, "biddepth": 850, "bidunits": 80.9335}, "quotes": {"askquote": 38496.600, "bidquote": 38468.000, "midquote": 38482.300, "markquote": 38500.030, "indexquote": 38485.900}, "spread": {"spreadband": 28.6, "spreadrate": 0.0743}, "metadata": {"exchnote": "EX450     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
440,'{"depth": {"askdepth": 494, "askunits": 3.4287, "biddepth": 692, "bidunits": 85.7039}, "quotes": {"askquote": 47661.470, "bidquote": 47601.180, "midquote": 47631.320, "markquote": 47611.720, "indexquote": 47577.430}, "spread": {"spreadband": 60.29, "spreadrate": 0.1266}, "metadata": {"exchnote": "EX328     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
441,'{"depth": {"askdepth": 302, "askunits": 14.9161, "biddepth": 183, "bidunits": 86.6338}, "quotes": {"askquote": 43275.190, "bidquote": 43237.430, "midquote": 43256.310, "markquote": 43243.820, "indexquote": 43231.170}, "spread": {"spreadband": 37.76, "spreadrate": 0.0873}, "metadata": {"exchnote": "EX218     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
442,'{"depth": {"askdepth": 993, "askunits": 54.0863, "biddepth": 487, "bidunits": 40.6694}, "quotes": {"askquote": 12445.250, "bidquote": 12430.820, "midquote": 12438.030, "markquote": 12447.510, "indexquote": 12434.350}, "spread": {"spreadband": 14.43, "spreadrate": 0.1160}, "metadata": {"exchnote": "EX931     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
443,'{"depth": {"askdepth": 418, "askunits": 66.3730, "biddepth": 854, "bidunits": 38.8451}, "quotes": {"askquote": 44376.530, "bidquote": 44322.990, "midquote": 44349.760, "markquote": 44351.310, "indexquote": 44318.930}, "spread": {"spreadband": 53.54, "spreadrate": 0.1208}, "metadata": {"exchnote": "EX125     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
444,'{"depth": {"askdepth": 788, "askunits": 96.0835, "biddepth": 261, "bidunits": 54.4477}, "quotes": {"askquote": 18266.400, "bidquote": 18248.850, "midquote": 18257.620, "markquote": 18261.960, "indexquote": 18262.490}, "spread": {"spreadband": 17.55, "spreadrate": 0.0961}, "metadata": {"exchnote": "EX938     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
445,'{"depth": {"askdepth": 630, "askunits": 22.0400, "biddepth": 674, "bidunits": 54.2662}, "quotes": {"askquote": 1444.040, "bidquote": 1442.860, "midquote": 1443.450, "markquote": 1444.150, "indexquote": 1443.750}, "spread": {"spreadband": 1.18, "spreadrate": 0.0817}, "metadata": {"exchnote": "EX255     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
446,'{"depth": {"askdepth": 252, "askunits": 53.4621, "biddepth": 222, "bidunits": 15.5649}, "quotes": {"askquote": 6217.680, "bidquote": 6211.490, "midquote": 6214.590, "markquote": 6217.430, "indexquote": 6214.970}, "spread": {"spreadband": 6.19, "spreadrate": 0.0996}, "metadata": {"exchnote": "EX622     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
447,'{"depth": {"askdepth": 634, "askunits": 61.8838, "biddepth": 626, "bidunits": 19.1893}, "quotes": {"askquote": 27120.440, "bidquote": 27091.060, "midquote": 27105.750, "markquote": 27116.800, "indexquote": 27127.160}, "spread": {"spreadband": 29.38, "spreadrate": 0.1084}, "metadata": {"exchnote": "EX718     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
448,'{"depth": {"askdepth": 397, "askunits": 45.5565, "biddepth": 943, "bidunits": 95.7914}, "quotes": {"askquote": 48224.380, "bidquote": 48191.570, "midquote": 48207.970, "markquote": 48201.540, "indexquote": 48175.560}, "spread": {"spreadband": 32.81, "spreadrate": 0.0681}, "metadata": {"exchnote": "EX450     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
449,'{"depth": {"askdepth": 314, "askunits": 76.6850, "biddepth": 703, "bidunits": 52.8055}, "quotes": {"askquote": 23725.420, "bidquote": 23709.700, "midquote": 23717.560, "markquote": 23732.250, "indexquote": 23713.700}, "spread": {"spreadband": 15.72, "spreadrate": 0.0663}, "metadata": {"exchnote": "EX898     ", "mktcombo": "BTC-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
450,'{"depth": {"askdepth": 967, "askunits": 41.6169, "biddepth": 664, "bidunits": 13.6310}, "quotes": {"askquote": 35976.890, "bidquote": 35933.980, "midquote": 35955.430, "markquote": 35932.910, "indexquote": 35942.800}, "spread": {"spreadband": 42.91, "spreadrate": 0.1193}, "metadata": {"exchnote": "EX311     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
451,'{"depth": {"askdepth": 939, "askunits": 53.7976, "biddepth": 8, "bidunits": 10.9695}, "quotes": {"askquote": 47418.300, "bidquote": 47367.470, "midquote": 47392.890, "markquote": 47412.950, "indexquote": 47403.660}, "spread": {"spreadband": 50.83, "spreadrate": 0.1072}, "metadata": {"exchnote": "EX665     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
453,'{"depth": {"askdepth": 163, "askunits": 28.8517, "biddepth": 994, "bidunits": 7.4937}, "quotes": {"askquote": 4121.950, "bidquote": 4118.840, "midquote": 4120.400, "markquote": 4116.930, "indexquote": 4124.890}, "spread": {"spreadband": 3.11, "spreadrate": 0.0755}, "metadata": {"exchnote": "EX906     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
454,'{"depth": {"askdepth": 455, "askunits": 14.2699, "biddepth": 242, "bidunits": 49.1990}, "quotes": {"askquote": 20795.660, "bidquote": 20765.340, "midquote": 20780.500, "markquote": 20786.930, "indexquote": 20793.270}, "spread": {"spreadband": 30.32, "spreadrate": 0.1459}, "metadata": {"exchnote": "EX450     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
455,'{"depth": {"askdepth": 238, "askunits": 82.2320, "biddepth": 61, "bidunits": 0.2662}, "quotes": {"askquote": 28988.310, "bidquote": 28943.550, "midquote": 28965.930, "markquote": 28974.530, "indexquote": 28997.660}, "spread": {"spreadband": 44.76, "spreadrate": 0.1545}, "metadata": {"exchnote": "EX269     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
456,'{"depth": {"askdepth": 538, "askunits": 85.6921, "biddepth": 697, "bidunits": 95.7378}, "quotes": {"askquote": 12088.180, "bidquote": 12082.500, "midquote": 12085.340, "markquote": 12081.020, "indexquote": 12092.940}, "spread": {"spreadband": 5.68, "spreadrate": 0.0470}, "metadata": {"exchnote": "EX199     ", "mktcombo": "ETH-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
457,'{"depth": {"askdepth": 430, "askunits": 44.2843, "biddepth": 628, "bidunits": 18.9077}, "quotes": {"askquote": 21129.500, "bidquote": 21107.090, "midquote": 21118.290, "markquote": 21138.130, "indexquote": 21135.580}, "spread": {"spreadband": 22.41, "spreadrate": 0.1061}, "metadata": {"exchnote": "EX391     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
458,'{"depth": {"askdepth": 441, "askunits": 38.6468, "biddepth": 626, "bidunits": 82.0020}, "quotes": {"askquote": 25783.080, "bidquote": 25769.910, "midquote": 25776.500, "markquote": 25786.280, "indexquote": 25779.730}, "spread": {"spreadband": 13.17, "spreadrate": 0.0511}, "metadata": {"exchnote": "EX993     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
459,'{"depth": {"askdepth": 900, "askunits": 79.3802, "biddepth": 881, "bidunits": 86.1827}, "quotes": {"askquote": 25313.100, "bidquote": 25306.210, "midquote": 25309.650, "markquote": 25317.470, "indexquote": 25292.170}, "spread": {"spreadband": 6.89, "spreadrate": 0.0272}, "metadata": {"exchnote": "EX721     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
460,'{"depth": {"askdepth": 430, "askunits": 77.8778, "biddepth": 812, "bidunits": 77.1446}, "quotes": {"askquote": 26896.350, "bidquote": 26865.660, "midquote": 26881.000, "markquote": 26873.850, "indexquote": 26865.280}, "spread": {"spreadband": 30.69, "spreadrate": 0.1142}, "metadata": {"exchnote": "EX697     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
461,'{"depth": {"askdepth": 434, "askunits": 38.7987, "biddepth": 585, "bidunits": 34.7008}, "quotes": {"askquote": 3408.770, "bidquote": 3404.660, "midquote": 3406.720, "markquote": 3405.850, "indexquote": 3404.380}, "spread": {"spreadband": 4.11, "spreadrate": 0.1207}, "metadata": {"exchnote": "EX932     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
462,'{"depth": {"askdepth": 409, "askunits": 77.7481, "biddepth": 328, "bidunits": 51.1869}, "quotes": {"askquote": 28642.440, "bidquote": 28601.740, "midquote": 28622.090, "markquote": 28605.980, "indexquote": 28611.640}, "spread": {"spreadband": 40.7, "spreadrate": 0.1422}, "metadata": {"exchnote": "EX276     ", "mktcombo": "ETH-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
463,'{"depth": {"askdepth": 788, "askunits": 9.5139, "biddepth": 931, "bidunits": 99.5820}, "quotes": {"askquote": 39489.250, "bidquote": 39430.030, "midquote": 39459.640, "markquote": 39444.650, "indexquote": 39439.070}, "spread": {"spreadband": 59.22, "spreadrate": 0.1500}, "metadata": {"exchnote": "EX935     ", "mktcombo": "SOL-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
465,'{"depth": {"askdepth": 328, "askunits": 64.2600, "biddepth": 763, "bidunits": 81.7091}, "quotes": {"askquote": 8833.300, "bidquote": 8823.910, "midquote": 8828.600, "markquote": 8829.670, "indexquote": 8825.190}, "spread": {"spreadband": 9.39, "spreadrate": 0.1064}, "metadata": {"exchnote": "EX275     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
466,'{"depth": {"askdepth": 327, "askunits": 0.1019, "biddepth": 930, "bidunits": 25.9326}, "quotes": {"askquote": 28055.290, "bidquote": 28010.940, "midquote": 28033.110, "markquote": 28040.690, "indexquote": 28046.520}, "spread": {"spreadband": 44.35, "spreadrate": 0.1582}, "metadata": {"exchnote": "EX768     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
467,'{"depth": {"askdepth": 831, "askunits": 89.5234, "biddepth": 410, "bidunits": 81.8140}, "quotes": {"askquote": 32448.310, "bidquote": 32427.800, "midquote": 32438.060, "markquote": 32405.760, "indexquote": 32402.730}, "spread": {"spreadband": 20.51, "spreadrate": 0.0632}, "metadata": {"exchnote": "EX823     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
468,'{"depth": {"askdepth": 936, "askunits": 75.5824, "biddepth": 261, "bidunits": 83.7687}, "quotes": {"askquote": 39210.200, "bidquote": 39176.730, "midquote": 39193.460, "markquote": 39193.260, "indexquote": 39196.900}, "spread": {"spreadband": 33.47, "spreadrate": 0.0854}, "metadata": {"exchnote": "EX502     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
469,'{"depth": {"askdepth": 178, "askunits": 20.0836, "biddepth": 316, "bidunits": 4.2038}, "quotes": {"askquote": 43496.580, "bidquote": 43482.780, "midquote": 43489.680, "markquote": 43474.840, "indexquote": 43493.740}, "spread": {"spreadband": 13.8, "spreadrate": 0.0317}, "metadata": {"exchnote": "EX663     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
470,'{"depth": {"askdepth": 187, "askunits": 30.4949, "biddepth": 588, "bidunits": 51.8974}, "quotes": {"askquote": 33865.080, "bidquote": 33827.970, "midquote": 33846.530, "markquote": 33836.240, "indexquote": 33816.520}, "spread": {"spreadband": 37.11, "spreadrate": 0.1097}, "metadata": {"exchnote": "EX520     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
471,'{"depth": {"askdepth": 312, "askunits": 47.1315, "biddepth": 361, "bidunits": 4.7313}, "quotes": {"askquote": 25815.990, "bidquote": 25786.430, "midquote": 25801.210, "markquote": 25809.730, "indexquote": 25800.670}, "spread": {"spreadband": 29.56, "spreadrate": 0.1145}, "metadata": {"exchnote": "EX368     ", "mktcombo": "ETH-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
472,'{"depth": {"askdepth": 996, "askunits": 96.1795, "biddepth": 262, "bidunits": 62.3512}, "quotes": {"askquote": 29701.770, "bidquote": 29687.370, "midquote": 29694.570, "markquote": 29683.740, "indexquote": 29700.310}, "spread": {"spreadband": 14.4, "spreadrate": 0.0485}, "metadata": {"exchnote": "EX631     ", "mktcombo": "ADA-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
473,'{"depth": {"askdepth": 332, "askunits": 74.0016, "biddepth": 264, "bidunits": 94.5879}, "quotes": {"askquote": 41421.550, "bidquote": 41381.510, "midquote": 41401.530, "markquote": 41394.820, "indexquote": 41409.460}, "spread": {"spreadband": 40.04, "spreadrate": 0.0967}, "metadata": {"exchnote": "EX175     ", "mktcombo": "SOL-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
474,'{"depth": {"askdepth": 68, "askunits": 72.4577, "biddepth": 509, "bidunits": 29.5243}, "quotes": {"askquote": 17345.490, "bidquote": 17332.670, "midquote": 17339.080, "markquote": 17350.510, "indexquote": 17345.030}, "spread": {"spreadband": 12.82, "spreadrate": 0.0739}, "metadata": {"exchnote": "EX830     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
475,'{"depth": {"askdepth": 947, "askunits": 16.3821, "biddepth": 541, "bidunits": 23.3023}, "quotes": {"askquote": 34152.270, "bidquote": 34097.100, "midquote": 34124.680, "markquote": 34125.680, "indexquote": 34129.340}, "spread": {"spreadband": 55.17, "spreadrate": 0.1617}, "metadata": {"exchnote": "EX855     ", "mktcombo": "ETH-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
476,'{"depth": {"askdepth": 132, "askunits": 26.2242, "biddepth": 786, "bidunits": 47.6658}, "quotes": {"askquote": 28606.050, "bidquote": 28587.670, "midquote": 28596.860, "markquote": 28568.150, "indexquote": 28566.700}, "spread": {"spreadband": 18.38, "spreadrate": 0.0643}, "metadata": {"exchnote": "EX693     ", "mktcombo": "BTC-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
477,'{"depth": {"askdepth": 786, "askunits": 21.6925, "biddepth": 150, "bidunits": 39.0741}, "quotes": {"askquote": 21993.500, "bidquote": 21963.040, "midquote": 21978.270, "markquote": 21990.760, "indexquote": 21973.160}, "spread": {"spreadband": 30.46, "spreadrate": 0.1386}, "metadata": {"exchnote": "EX275     ", "mktcombo": "SOL-USDC", "timetrack": "2025-02-19T08:29:46.085103"}}'
478,'{"depth": {"askdepth": 630, "askunits": 25.5562, "biddepth": 116, "bidunits": 89.3037}, "quotes": {"askquote": 37677.880, "bidquote": 37650.730, "midquote": 37664.310, "markquote": 37666.950, "indexquote": 37657.750}, "spread": {"spreadband": 27.15, "spreadrate": 0.0721}, "metadata": {"exchnote": "EX166     ", "mktcombo": "BTC-USD", "timetrack": "2025-02-19T08:29:46.085103"}}'
479,'{"depth": {"askdepth": 636, "askunits": 3.9430, "biddepth": 839, "bidunits": 49.0707}, "quotes": {"askquote": 26606.720, "bidquote": 26584.880, "midquote": 26595.800, "markquote": 26577.720, "indexquote": 26580.010}, "spread": {"spreadband": 21.84, "spreadrate": 0.0821}, "metadata": {"exchnote": "EX852     ", "mktcombo": "ADA-USDT", "timetrack": "2025-02-19T08:29:46.085103"}}'
480,'{"depth": {"askdepth": 435, "askunits": 20.1089, "biddepth": 923, "bidunits": 94.9833}, "quotes": {"askquote": 36648.210, "bidquote": 36608.370, "midquote": 36628.290, "markquote": 36624.130, "indexquote": 36607.270}, "spread": {"spreadband": 39.84, "spreadrate": 0.1088}, "metadata": {"exchnote": "EX463     ", "mktcombo": "ADA-USDC", "timetrack": "2025-02-19T08:29:46.089818"}}'
