'PE593707','Shelter','Model-925','Lee, Meyers and Hamilton',4,53.00,97.800,72.80,47.1,75.900,36.7
'PE923468','Vehicle','Model-435','Cooper Group',10,10.00,71.800,71.70,62.7,29.400,2.0
'PE796355','Vehicle','Model-999','Webster-Thornton',13,28.00,52.600,78.10,31.2,6.700,53.1
'PE140174','Safety','Model-429','Alexander and Sons',15,95.00,17.900,41.20,69.5,91.000,5.2
'PE302073','Vehicle','Model-395','Horton, Brown and Thompson',9,7.00,10.300,28.20,21.4,5.700,78.4
'PE670520','Shelter','Model-895','Perkins, Mcdowell and White',10,67.00,15.900,50.30,87.3,71.300,18.9
'PE338442','Communication','Model-887','Boone, Torres and Carter',16,13.00,37.900,90.30,20.7,52.700,84.2
'PE648179','Communication','Model-983','Harrison Group',19,20.00,51.000,16.20,28.1,8.900,78.9
'PE335814','Generator','Model-782','Payne-Campbell',12,80.00,80.800,60.90,87.5,54.900,63.6
'PE676501','Scientific','Model-901','Mcgrath-Cooper',18,58.00,46.700,56.50,77.5,78.500,73.3
'PE748687','Shelter','Model-682','Beltran, Silva and Mcbride',15,4.00,65.800,31.80,77.2,99.500,26.4
'PE423874','Scientific','Model-451','Roberts Ltd',3,46.00,89.900,90.70,51.5,80.700,78.0
'PE460832','Communication','Model-725','Jensen, Smith and Beck',19,58.00,26.500,58.90,81.1,20.700,39.5
'PE745490','Communication','Model-472','Vasquez-Smith',4,40.00,34.400,52.30,88.6,43.600,2.4
'PE753268','Safety','Model-364','Jones, Lee and Ward',14,18.00,16.700,18.70,58.0,39.600,5.9
'PE863444','Generator','Model-531','Reed, Hampton and Mclaughlin',4,69.00,95.900,64.30,84.4,25.000,45.0
'PE612252','Safety','Model-596','Jimenez, Montgomery and Taylor',8,21.00,93.200,40.00,8.6,54.800,7.3
'PE566159','Safety','Model-674','Shields-Clark',1,27.00,1.000,68.80,5.2,35.400,51.5
'PE693120','Vehicle','Model-772','Young PLC',13,18.00,25.900,18.70,65.2,76.400,57.3
'PE344579','Shelter','Model-408','Barnes-Mcbride',9,40.00,87.700,27.60,84.4,3.000,66.0
'PE678988','Communication','Model-256','Contreras-Perez',11,99.00,53.100,44.40,28.2,65.200,85.7
'PE496351','Scientific','Model-399','Holden LLC',9,82.00,43.000,44.30,52.3,29.200,23.9
'PE371282','Generator','Model-530','Hayes and Sons',15,28.00,63.300,84.40,74.6,37.500,92.5
'PE232149','Communication','Model-620','Cooley PLC',18,34.00,1.900,33.10,8.0,53.800,72.4
'PE999844','Generator','Model-642','Ramos-Combs',15,100.00,24.600,44.50,46.7,76.900,69.6
'PE100466','Vehicle','Model-101','Roberts-Vega',14,26.00,58.300,13.90,4.2,52.500,32.0
'PE650075','Safety','Model-491','Burgess-Gomez',18,84.00,12.900,27.00,98.9,16.000,52.6
'PE467929','Scientific','Model-709','Kim Ltd',10,10.00,43.100,35.30,67.9,23.500,57.2
'PE595795','Safety','Model-407','Hudson, Gonzalez and Hernandez',9,39.00,38.800,12.90,48.4,50.500,30.1
'PE815328','Vehicle','Model-181','Bradley Inc',10,20.00,9.000,3.40,64.3,97.600,88.6
'PE545195','Communication','Model-985','Guerrero-Daniels',11,27.00,82.100,24.80,5.6,46.200,33.2
'PE995785','Scientific','Model-814','Glenn-Clark',14,76.00,94.700,29.50,80.6,7.200,87.4
'PE957031','Vehicle','Model-205','Thomas, Campbell and Griffin',4,24.00,95.800,90.10,30.5,41.900,49.9
'PE991783','Communication','Model-889','Johnson-White',16,3.00,66.300,42.00,80.4,0.100,22.0
'PE503292','Generator','Model-350','Castillo, Ramirez and Coleman',13,24.00,21.100,68.10,0.8,94.500,68.3
'PE277938','Shelter','Model-628','Sloan-Johnson',18,44.00,88.000,43.00,92.6,37.900,44.3
'PE518514','Shelter','Model-952','Aguirre Group',16,29.00,7.200,77.40,60.0,73.800,20.2
'PE470055','Vehicle','Model-607','Brown, Mcmillan and Ramos',1,82.00,22.400,11.90,21.4,99.700,99.3
'PE582783','Safety','Model-768','Travis-Rogers',11,98.00,97.000,36.60,68.8,94.200,84.1
'PE515543','Communication','Model-589','Hawkins Inc',17,0.00,92.800,74.50,54.9,65.300,44.4
'PE435062','Safety','Model-867','Hamilton-Castro',5,49.00,3.300,40.40,14.5,80.200,33.6
'PE291817','Safety','Model-890','Wagner-Garcia',18,24.00,15.000,30.60,62.0,66.700,33.9
'PE600694','Generator','Model-677','Spencer-Hogan',14,31.00,60.800,35.10,3.5,8.700,29.7
'PE290908','Generator','Model-686','Cordova-Brown',9,84.00,39.000,59.00,53.8,92.900,29.5
'PE786779','Shelter','Model-625','Green-Navarro',9,32.00,79.800,13.60,69.7,8.000,74.1
'PE205632','Shelter','Model-517','Spence, Osborne and Rodriguez',2,7.00,57.500,69.10,60.4,28.300,28.5
'PE583265','Communication','Model-133','Baker, Mitchell and Smith',14,79.00,36.400,86.80,90.5,60.400,71.4
'PE361938','Generator','Model-951','Ortiz-Payne',1,56.00,88.100,45.00,54.0,25.500,86.5
'PE657115','Shelter','Model-371','Clements-Macias',12,27.00,4.500,65.60,38.7,45.500,52.4
'PE885472','Shelter','Model-484','Paul-Adams',19,41.00,75.200,67.10,0.1,78.900,94.8
'PE837059','Shelter','Model-221','Simon Ltd',2,28.00,13.400,36.90,48.4,96.600,52.9
'PE439270','Scientific','Model-313','Mcbride, Wood and Fischer',5,66.00,78.200,96.40,74.4,29.100,81.9
'PE889666','Safety','Model-194','Delacruz Inc',11,36.00,26.400,11.70,99.5,28.500,72.7
'PE842070','Shelter','Model-126','Castillo, Morales and Fritz',5,54.00,2.400,92.10,42.9,49.400,70.3
'PE731954','Safety','Model-181','Underwood-Miller',10,49.00,38.200,48.80,52.2,1.500,18.2
'PE897455','Scientific','Model-956','Sweeney, White and Murray',14,56.00,10.800,85.90,57.2,30.500,77.9
'PE407180','Shelter','Model-763','Kennedy PLC',12,90.00,3.500,32.60,1.3,89.500,12.9
'PE858764','Shelter','Model-146','Schaefer, Peters and Jones',4,65.00,96.300,6.00,1.6,42.100,77.5
'PE247762','Communication','Model-211','Byrd-Johnson',20,76.00,90.300,66.80,90.4,94.100,54.2
'PE309455','Scientific','Model-921','Martin Inc',12,69.00,29.300,31.10,21.3,84.500,32.4
'PE341598','Safety','Model-657','Henderson Group',7,48.00,91.200,68.20,76.0,80.800,95.8
'PE534867','Safety','Model-146','Cook, Franco and Lara',16,67.00,18.600,56.90,4.2,56.600,56.3
'PE442281','Communication','Model-970','Martin, Jackson and Trujillo',5,12.00,60.000,54.40,13.3,24.000,35.6
'PE343655','Shelter','Model-949','Heath-Larsen',14,62.00,31.800,15.90,91.6,74.700,10.8
'PE184409','Generator','Model-723','Ortiz, Richards and Allen',20,89.00,32.500,96.70,40.6,16.700,5.0
'PE265007','Communication','Model-210','Johnson PLC',7,15.00,24.000,17.10,2.4,12.600,9.7
'PE542161','Safety','Model-330','Fuller-Reyes',19,7.00,88.900,64.70,37.4,8.400,89.4
'PE964230','Communication','Model-274','Kirby, Glover and Craig',10,70.00,94.600,2.60,51.2,37.500,45.6
'PE171148','Vehicle','Model-857','Perez-Frederick',17,15.00,47.500,56.50,57.9,39.100,49.0
'PE128752','Generator','Model-511','Johnson and Sons',20,28.00,81.200,88.80,93.5,26.500,82.3
'PE898823','Safety','Model-432','Price-Contreras',16,18.00,94.400,55.10,11.7,25.300,76.2
'PE129943','Scientific','Model-300','Pratt, Jones and Santiago',12,28.00,30.100,72.40,83.5,41.000,85.7
'PE874094','Safety','Model-598','Berger-Golden',20,53.00,76.700,25.80,60.1,41.300,58.9
'PE671206','Generator','Model-490','Singleton-Ramirez',8,32.00,95.800,54.70,83.1,51.300,37.2
'PE783210','Communication','Model-730','Marshall, Medina and Harrison',2,75.00,7.400,61.30,35.3,85.400,13.7
'PE181849','Communication','Model-476','Keller Ltd',12,81.00,72.900,16.20,94.0,80.100,26.0
'PE958339','Safety','Model-885','Webb Inc',20,25.00,28.300,36.50,63.1,22.600,25.5
'PE900628','Vehicle','Model-727','Wright Inc',2,22.00,63.400,99.30,30.7,87.000,69.5
'PE530451','Generator','Model-176','Black-Mcpherson',9,70.00,76.200,30.40,32.3,49.600,56.4
'PE215550','Generator','Model-368','Garcia Inc',4,45.00,20.100,27.00,78.2,24.100,77.6
'PE935334','Safety','Model-286','Miller-Baker',12,78.00,78.800,32.90,19.3,68.900,69.7
'PE781984','Generator','Model-989','Williams-Hernandez',1,34.00,77.600,41.20,90.5,66.200,41.0
'PE632324','Shelter','Model-500','Pope, Ayala and Scott',20,15.00,90.500,7.40,16.1,35.800,20.7
'PE137802','Vehicle','Model-290','Holland, Cook and Cunningham',17,73.00,69.900,16.30,54.5,27.400,42.5
'PE964824','Shelter','Model-211','Shaw, Adams and Pearson',5,59.00,71.800,14.60,87.7,40.600,67.9
'PE957178','Vehicle','Model-921','Stephens PLC',11,91.00,23.200,39.70,78.3,90.000,37.1
'PE460062','Generator','Model-900','Howell-Mcdaniel',10,74.00,67.000,8.90,90.6,97.400,13.2
'PE996652','Shelter','Model-420','Moore, Gardner and Higgins',6,77.00,49.400,84.70,42.8,87.200,45.7
'PE639832','Safety','Model-271','Cowan, Jensen and Powell',18,5.00,14.600,2.70,47.7,27.500,66.6
'PE865761','Generator','Model-679','Munoz Group',14,40.00,90.100,22.30,47.5,92.800,97.9
'PE815852','Vehicle','Model-181','Price, Erickson and Murphy',7,32.00,21.000,90.30,76.3,38.900,26.6
'PE809983','Shelter','Model-432','Jones and Sons',1,3.00,78.300,80.40,80.9,76.700,49.8
'PE184001','Safety','Model-752','Henderson, Brown and Hays',20,72.00,87.200,77.50,71.7,35.200,88.7
'PE146206','Scientific','Model-679','Schaefer, Hall and King',19,80.00,73.400,67.10,77.5,91.300,13.3
'PE226936','Generator','Model-134','West-Moody',19,12.00,44.600,64.10,84.4,3.400,6.2
'PE872287','Scientific','Model-159','Snyder, Garrett and Joseph',19,77.00,23.700,89.40,13.5,28.500,51.9
'PE552762','Shelter','Model-203','Allen-Wilson',11,57.00,14.100,60.20,24.3,49.100,68.7
'PE981260','Shelter','Model-105','Wood-Michael',4,4.00,50.900,91.00,40.0,29.600,26.3
'PE749834','Vehicle','Model-151','Cameron Group',16,81.00,32.600,75.80,23.9,17.500,60.1
'PE552618','Generator','Model-488','Garcia-Smith',3,36.00,62.200,21.40,18.6,68.300,87.9
'PE100443','Communication','Model-404','Kirk, Lloyd and Garcia',7,50.00,80.100,23.80,59.2,16.600,99.0
'PE381195','Shelter','Model-517','Clay-Ferguson',20,4.00,95.000,53.10,58.2,46.000,64.9
'PE618204','Shelter','Model-652','Johnson, Espinoza and Moore',16,41.00,62.400,24.70,68.6,17.300,28.1
'PE257917','Scientific','Model-303','Martinez-Richmond',16,65.00,33.100,24.70,77.2,68.400,54.4
'PE242259','Shelter','Model-556','French PLC',13,75.00,93.700,3.40,4.5,99.700,68.0
'PE968952','Generator','Model-232','Griffith, Coleman and Salazar',8,56.00,73.000,90.50,47.2,42.300,43.5
'PE503445','Vehicle','Model-287','Rivas, Decker and Smith',10,45.00,87.300,94.40,45.2,21.900,5.4
'PE785405','Vehicle','Model-949','Roberts and Sons',12,23.00,49.600,12.90,5.5,28.800,99.6
'PE772458','Vehicle','Model-417','Richardson, Montgomery and Johnson',13,70.00,5.900,17.50,65.1,91.400,63.8
'PE314251','Safety','Model-944','Coleman, Davis and Shannon',10,53.00,4.900,75.80,97.7,71.600,20.8
'PE189954','Scientific','Model-160','Lee-Lee',14,63.00,49.200,19.20,41.5,66.800,31.3
'PE774091','Shelter','Model-896','Sullivan-Reynolds',10,81.00,52.000,21.80,87.5,27.600,52.3
'PE592271','Communication','Model-822','Walker and Sons',19,30.00,42.400,99.30,81.7,50.800,21.4
'PE793430','Safety','Model-821','Russell PLC',16,90.00,51.100,43.70,21.8,48.800,4.6
'PE516313','Shelter','Model-399','Cohen-Dudley',3,100.00,75.300,5.80,16.0,15.700,15.2
'PE447451','Communication','Model-652','Wright, Meyer and Kelly',7,98.00,74.400,32.40,20.0,9.300,82.1
'PE986164','Communication','Model-201','Cowan-Carter',11,5.00,37.000,79.40,96.9,29.200,61.3
'PE964662','Safety','Model-265','Jackson-Cross',4,98.00,68.300,8.10,33.7,85.300,45.0
'PE403340','Communication','Model-208','Bray-Orr',1,54.00,91.700,20.90,40.6,60.900,54.1
'PE769518','Communication','Model-332','Cline Inc',16,87.00,90.900,67.60,46.5,79.800,20.6
'PE705257','Safety','Model-961','Day-Beard',4,99.00,46.500,67.70,54.7,11.900,38.4
'PE373639','Vehicle','Model-739','Cooper-Jones',5,19.00,8.600,88.90,61.9,15.800,38.8
'PE771906','Vehicle','Model-414','Coleman-Stephens',6,47.00,23.200,33.30,24.9,51.800,4.4
'PE250345','Communication','Model-398','Smith, Klein and Powell',4,74.00,78.800,12.80,74.2,82.500,92.8
'PE601132','Communication','Model-996','Robinson-Vasquez',11,47.00,11.900,88.70,90.6,85.000,25.0
'PE321366','Shelter','Model-573','Barrera, Torres and Owens',6,62.00,8.200,79.00,28.2,4.200,79.3
'PE520648','Vehicle','Model-881','Humphrey, Braun and Petersen',15,90.00,70.100,86.80,95.2,26.100,68.3
'PE222981','Communication','Model-878','Howell-Mathews',15,16.00,85.700,9.60,52.7,94.500,44.3
'PE732074','Communication','Model-871','Herring Ltd',5,80.00,9.100,5.40,35.7,93.400,86.3
'PE609746','Generator','Model-309','Welch-Phillips',5,37.00,61.200,66.10,13.0,36.200,81.0
'PE338338','Safety','Model-969','Fuentes Inc',5,1.00,26.100,56.20,83.3,1.400,36.8
'PE924239','Shelter','Model-511','Alvarado-Wong',11,0.00,5.200,50.20,31.5,7.600,61.4
'PE323003','Safety','Model-190','Clarke and Sons',1,63.00,20.900,24.00,61.4,26.100,12.7
'PE635160','Vehicle','Model-108','Peters, Shelton and Crawford',11,50.00,44.700,84.40,35.1,89.500,91.3
'PE290783','Vehicle','Model-944','Morton PLC',9,3.00,67.200,52.30,94.8,57.200,62.4
'PE751706','Communication','Model-731','Ward-Gonzales',10,45.00,64.500,36.20,9.6,36.600,15.5
'PE774027','Vehicle','Model-909','Lopez, Hunt and Rivera',4,92.00,38.700,18.10,89.6,52.000,95.7
'PE618263','Communication','Model-163','Black LLC',19,62.00,28.000,89.10,18.5,70.700,74.0
'PE928846','Communication','Model-437','Kelly-Garcia',20,11.00,81.900,83.00,91.3,6.000,44.9
'PE605030','Scientific','Model-568','Myers and Sons',14,82.00,12.200,8.20,10.7,66.600,24.8
'PE329538','Shelter','Model-690','Williams, Williams and Santos',8,61.00,59.100,24.40,69.6,31.500,16.5
'PE184605','Scientific','Model-212','Hinton-Pitts',14,87.00,45.100,5.20,37.2,28.200,28.5
'PE475053','Communication','Model-623','Chandler-Hernandez',5,8.00,35.200,18.90,3.3,62.200,97.4
'PE775885','Shelter','Model-615','Wright-Cook',9,29.00,0.300,59.80,10.6,50.900,88.6
'PE467569','Scientific','Model-411','Wheeler-Morris',1,100.00,69.700,61.80,91.6,19.900,40.0
'PE905775','Communication','Model-348','Webster-Lewis',8,16.00,60.700,49.10,6.0,82.600,41.3
'PE751578','Safety','Model-337','Mitchell-Hernandez',7,90.00,51.500,42.80,97.2,7.500,23.5
'PE983968','Safety','Model-431','Lee-Hobbs',16,78.00,85.400,58.10,54.7,0.800,7.6
'PE401592','Scientific','Model-716','Michael-Ramirez',8,10.00,5.700,10.80,49.4,92.400,50.3
'PE576669','Scientific','Model-752','Aguilar, Evans and Garcia',20,72.00,92.800,51.40,19.0,78.700,71.2
'PE105244','Communication','Model-863','Hubbard Group',16,18.00,74.900,88.60,53.3,10.900,99.3
'PE123040','Shelter','Model-390','Huynh PLC',17,12.00,34.100,38.80,38.4,68.300,48.1
'PE412430','Scientific','Model-145','Lewis, Hill and Baker',12,96.00,23.200,64.70,77.9,76.300,78.4
'PE695981','Vehicle','Model-739','Avery Inc',14,76.00,0.100,90.30,69.3,0.100,27.8
'PE376385','Scientific','Model-418','Stevenson-Smith',2,28.00,97.300,2.20,69.3,21.300,26.7
'PE272795','Scientific','Model-674','Smith, Long and Wise',17,72.00,47.500,7.50,70.5,8.600,83.2
'PE610056','Safety','Model-370','Rodriguez Ltd',15,40.00,64.400,61.80,98.5,22.900,88.7
'PE552342','Communication','Model-421','Jackson, Brown and James',2,41.00,67.200,56.90,6.3,62.200,82.8
'PE381691','Vehicle','Model-803','Harper Ltd',14,44.00,4.500,8.90,27.9,59.300,28.8
'PE322792','Safety','Model-811','Hines, Wood and Johnson',20,5.00,42.600,10.80,55.6,20.500,94.9
'PE989079','Safety','Model-705','Anderson-Alvarez',15,26.00,51.500,80.70,62.9,19.500,66.3
'PE886669','Communication','Model-472','Griffin-Banks',18,1.00,17.200,69.10,16.2,47.400,74.9
'PE391986','Shelter','Model-725','Alexander-Zimmerman',10,31.00,93.100,16.90,22.0,27.900,50.3
'PE336394','Safety','Model-618','Ball, Gordon and Wong',6,5.00,60.600,42.40,84.7,63.100,99.0
'PE904853','Vehicle','Model-323','Tran Inc',11,85.00,74.600,0.80,87.6,94.200,13.4
'PE276050','Safety','Model-431','Johnson Ltd',4,61.00,84.400,0.90,95.4,65.500,92.6
'PE792724','Vehicle','Model-905','Flores-Russo',6,36.00,72.200,65.90,91.2,13.800,96.5
'PE502906','Safety','Model-171','Brown-Johnson',19,81.00,8.200,59.10,45.7,32.100,53.0
'PE472437','Vehicle','Model-113','Carter-Simon',10,84.00,81.100,28.30,94.5,46.300,89.2
'PE851332','Shelter','Model-119','Anderson Group',12,61.00,52.900,47.60,7.1,91.900,30.8
'PE996565','Vehicle','Model-400','Schaefer PLC',3,85.00,12.700,49.90,7.2,23.000,12.8
'PE323157','Scientific','Model-406','Cook, Ortiz and Sullivan',3,53.00,78.300,50.90,6.8,70.500,91.4
'PE216954','Vehicle','Model-904','Rivers, Schmidt and Hunter',2,70.00,71.400,85.30,58.5,72.800,83.2
'PE513873','Safety','Model-577','Logan-Grant',12,44.00,94.000,97.50,47.8,10.900,46.0
'PE642455','Safety','Model-704','Orozco LLC',15,14.00,64.200,4.40,60.4,59.400,79.7
'PE696195','Vehicle','Model-354','Mcintyre-Diaz',16,59.00,10.100,9.60,64.1,82.200,54.2
'PE430994','Vehicle','Model-795','Aguilar-Bell',13,65.00,27.700,78.00,20.1,28.900,13.9
'PE927669','Generator','Model-108','Johnson LLC',17,24.00,62.100,88.90,6.3,16.700,77.7
'PE732475','Shelter','Model-522','Woods-Rodgers',17,47.00,22.400,46.60,54.7,23.000,29.7
'PE755488','Shelter','Model-899','Robles LLC',9,19.00,85.600,40.10,60.0,18.300,79.4
'PE435447','Communication','Model-347','Hernandez-Weber',20,37.00,85.900,64.20,92.5,62.400,62.5
'PE206398','Shelter','Model-848','Hull, Thompson and Huber',8,27.00,39.500,99.70,61.1,37.000,96.9
'PE364761','Generator','Model-597','Oneill, Hill and Hopkins',4,14.00,81.900,82.20,33.8,83.700,50.3
'PE815773','Shelter','Model-614','Lyons-Grant',17,55.00,31.800,41.10,25.8,97.100,11.1
'PE431108','Safety','Model-137','Pope, Edwards and Santiago',6,74.00,87.800,61.30,13.4,56.900,45.1
'PE310378','Communication','Model-361','Rogers-Rose',9,99.00,53.100,44.10,71.1,12.600,43.7
'PE360969','Shelter','Model-776','King, Hickman and Knight',1,94.00,49.700,86.20,76.2,26.400,28.0
'PE862059','Vehicle','Model-571','Lyons-Hicks',12,82.00,50.300,63.20,73.4,44.800,78.4
'PE710430','Shelter','Model-737','Brown-Miller',8,61.00,78.100,39.90,69.0,61.700,38.6
'PE692825','Generator','Model-169','Snyder LLC',8,11.00,60.800,12.00,77.6,51.800,28.5
'PE261327','Safety','Model-419','Bean-Jackson',10,24.00,11.400,4.10,22.0,96.800,51.0
'PE716890','Vehicle','Model-293','Weber-Lewis',18,51.00,24.900,16.60,75.0,69.500,94.4
'PE114399','Communication','Model-897','Barnes and Sons',10,49.00,82.600,18.30,85.5,11.800,77.6
'PE178288','Shelter','Model-373','Orr, Clark and Brown',20,42.00,53.300,41.40,37.7,41.400,47.6
'PE147025','Generator','Model-883','Martin, Gregory and Mcgrath',5,30.00,52.600,35.40,99.9,51.000,41.5
'PE410905','Safety','Model-387','Blanchard, Baker and Franklin',20,55.00,8.500,29.30,33.7,90.100,39.8
'PE780527','Vehicle','Model-307','Barry PLC',1,46.00,45.800,29.00,81.1,37.200,34.3
'PE776799','Vehicle','Model-735','Baxter Ltd',5,67.00,4.500,60.50,37.0,56.700,28.2
'PE338167','Generator','Model-704','Phillips-Acosta',16,85.00,95.400,61.70,99.4,56.700,96.1
'PE165412','Communication','Model-245','Smith-Banks',8,26.00,55.200,12.90,22.0,29.100,81.9
'PE630070','Safety','Model-759','Ritter Group',6,46.00,97.900,24.80,97.4,78.800,77.0
'PE930262','Scientific','Model-364','Carpenter, Solis and Patton',10,94.00,69.000,78.00,71.6,89.300,51.7
'PE187687','Communication','Model-638','Johnston-Weaver',10,23.00,91.400,51.40,90.5,0.900,84.3
'PE891385','Shelter','Model-107','Gordon LLC',5,23.00,15.900,65.60,16.2,18.100,72.1
'PE408994','Scientific','Model-687','Morris, Bowen and Hill',16,72.00,52.700,70.50,10.0,48.400,77.9
'PE215787','Generator','Model-685','Johnson Inc',2,94.00,59.900,60.00,77.3,6.800,51.7
'PE133392','Communication','Model-461','David, Gonzalez and King',11,43.00,47.600,0.10,95.0,53.300,31.6
'PE954269','Generator','Model-277','Jordan Group',18,89.00,37.500,76.70,36.1,15.300,18.7
'PE949071','Vehicle','Model-793','Wilson, Hubbard and Santos',15,25.00,31.300,69.10,74.1,21.000,86.5
'PE774336','Generator','Model-248','Hamilton-Doyle',1,75.00,8.000,80.90,27.6,55.400,77.5
'PE690600','Communication','Model-566','Barnes-Hodge',19,31.00,98.900,97.60,19.7,84.700,96.9
'PE626067','Safety','Model-988','Johnson Ltd',8,49.00,32.600,9.90,14.2,78.500,28.7
'PE906767','Scientific','Model-585','Pittman Group',2,21.00,98.800,75.00,0.3,58.500,58.8
'PE409759','Shelter','Model-108','Garcia Ltd',12,19.00,21.500,42.20,34.6,32.600,13.7
'PE853826','Safety','Model-386','Terry, Kelley and Perkins',14,81.00,9.000,8.70,85.1,75.300,83.4
'PE122925','Scientific','Model-984','Keller-Carter',6,34.00,90.200,3.00,41.6,63.000,12.5
'PE810939','Safety','Model-337','Lee, Miller and Evans',8,54.00,36.500,25.10,74.8,41.300,35.9
'PE844257','Shelter','Model-171','Rodriguez Group',16,36.00,88.100,4.30,45.9,62.800,49.6
'PE963481','Scientific','Model-969','Cross Ltd',2,0.00,15.700,68.30,54.2,94.300,73.3
'PE786461','Scientific','Model-790','Miles-Peters',14,67.00,12.600,43.20,61.8,90.500,37.8
'PE836977','Safety','Model-673','Willis-Malone',10,62.00,27.600,14.40,27.5,18.600,10.3
'PE811499','Communication','Model-222','Clark, Roberts and Barnes',7,60.00,38.500,26.00,48.2,40.500,89.2
'PE236822','Safety','Model-483','Potter and Sons',17,62.00,78.000,80.70,98.2,73.300,20.9
'PE836106','Generator','Model-824','Hunter-Mccoy',6,73.00,18.400,70.90,69.5,17.500,42.9
'PE786030','Shelter','Model-175','Jacobson, Kramer and Mejia',5,51.00,94.300,30.30,47.1,92.300,36.9
'PE238099','Generator','Model-368','Woods, Patrick and Allen',19,61.00,90.900,93.90,32.6,53.800,93.2
'PE691843','Safety','Model-526','Sanders-Chen',20,1.00,69.000,34.80,66.5,76.100,53.7
'PE279224','Shelter','Model-341','Ferguson, Edwards and Taylor',5,90.00,45.900,68.50,18.6,35.100,47.6
'PE849070','Shelter','Model-253','Foster Inc',8,14.00,62.000,43.00,14.5,21.100,41.7
'PE347838','Scientific','Model-336','Harvey Ltd',15,52.00,16.700,68.90,66.3,22.300,60.5
'PE819710','Safety','Model-362','Jones-Ortiz',3,85.00,62.700,61.00,16.8,55.000,29.5
'PE549721','Communication','Model-596','Walls Ltd',3,27.00,50.900,8.60,18.8,61.100,25.8
'PE191820','Generator','Model-787','Dickerson PLC',5,55.00,3.800,6.00,4.0,15.800,61.7
'PE428329','Generator','Model-935','Hernandez and Sons',3,97.00,5.100,59.10,68.5,98.900,17.5
'PE385270','Communication','Model-951','Maldonado-Hill',4,37.00,22.100,31.00,56.6,12.900,17.7
'PE826660','Safety','Model-791','Moore-Robinson',6,29.00,46.500,76.00,52.5,52.100,23.9
'PE198229','Communication','Model-240','Webb-Hamilton',10,94.00,26.500,53.30,46.3,58.100,23.0
'PE449034','Safety','Model-667','Moore, Rosales and Sanchez',14,97.00,98.000,19.60,23.9,19.000,48.8
'PE612256','Generator','Model-490','Murphy, Riley and King',20,87.00,65.400,43.40,35.5,56.100,53.9
'PE614361','Shelter','Model-441','Andrews Ltd',16,68.00,59.700,68.60,41.4,92.700,60.7
'PE317571','Generator','Model-156','Jones-Bell',6,72.00,78.200,62.50,11.4,11.400,59.6
'PE312213','Scientific','Model-501','Kelly, Fry and Smith',13,46.00,76.900,37.60,6.0,63.600,25.7
'PE650877','Safety','Model-277','Mathis, Reyes and Gray',9,6.00,96.500,52.00,62.8,71.000,63.5
'PE111272','Communication','Model-967','Moreno, Woods and Brown',4,20.00,20.700,82.80,41.8,70.400,97.8
'PE220604','Shelter','Model-357','Ross-Wolfe',14,38.00,27.600,63.30,30.6,26.800,8.7
'PE817535','Vehicle','Model-839','Morrison Group',17,8.00,24.300,26.40,78.3,38.800,15.5
'PE666303','Generator','Model-601','Williams LLC',15,48.00,36.500,89.80,90.2,95.500,47.4
'PE436919','Communication','Model-879','Baker, Campbell and Green',11,0.00,2.500,55.70,92.7,4.900,47.9
'PE817690','Shelter','Model-736','Bishop PLC',11,95.00,23.900,59.80,72.2,41.200,94.8
'PE872264','Scientific','Model-200','Clark Inc',16,33.00,58.300,53.70,93.7,4.600,51.4
'PE808195','Communication','Model-725','Sparks, Thomas and Anderson',9,24.00,18.600,93.20,48.2,94.000,52.2
'PE186842','Scientific','Model-538','Hayden, King and Griffin',5,76.00,84.000,67.70,91.7,81.100,41.1
'PE238791','Safety','Model-257','Anderson PLC',5,8.00,53.300,65.00,57.6,36.000,96.0
'PE332750','Vehicle','Model-964','Johnson-Hill',11,56.00,26.500,36.40,82.9,13.100,23.5
'PE245518','Vehicle','Model-120','Rice, Wiggins and Bass',14,4.00,88.500,76.50,20.2,84.000,52.9
'PE287894','Scientific','Model-542','Hodges-Floyd',18,91.00,18.500,11.40,88.5,47.000,11.8
'PE752416','Vehicle','Model-211','Vaughan-Carlson',5,66.00,14.600,68.80,91.6,79.400,42.6
'PE793390','Shelter','Model-964','Mcmillan Inc',17,84.00,43.400,98.00,93.6,52.400,95.7
'PE191281','Scientific','Model-580','Walters, Thompson and Lee',3,9.00,73.900,48.80,82.5,67.200,73.0
'PE489363','Scientific','Model-724','Ross, Frazier and Davis',5,96.00,29.700,69.30,47.7,86.900,78.1
'PE392530','Safety','Model-186','Ray-Hernandez',15,41.00,18.300,94.40,87.1,22.000,37.2
'PE753222','Communication','Model-245','Turner-Colon',5,95.00,19.600,4.00,83.3,22.500,75.3
'PE168708','Generator','Model-668','Thomas, Ray and Fritz',16,75.00,99.700,98.70,31.0,37.100,26.0
'PE273375','Scientific','Model-813','Ochoa-Bailey',9,33.00,93.600,2.80,47.8,20.000,40.1
'PE668625','Communication','Model-950','Christensen-Cook',10,11.00,67.500,73.30,53.3,62.800,76.0
'PE109134','Generator','Model-746','Vega-Zhang',11,18.00,27.700,8.10,48.7,51.600,16.4
'PE484328','Safety','Model-875','Lopez and Sons',18,70.00,93.500,69.40,57.4,3.100,13.8
'PE776330','Scientific','Model-366','Morgan, Perez and Nielsen',12,94.00,4.800,80.70,6.6,46.700,46.8
