931,'PE523796',10.51,723.87,81.86,319.551,412,28.88
932,'PE151340',56.22,163.03,96.39,345.321,391,7.03
933,'PE944729',48.23,620.67,67.86,499.635,831,89.61
934,'PE493691',84.22,230.07,53.63,180.264,864,68.85
935,'PE588969',4.66,492.59,24.1,185.978,271,65.30
936,'PE280807',74.38,106.13,-4.16,238.747,208,85.54
937,'PE248888',3.03,500.10,22.56,269.406,271,5.73
938,'PE968498',79.34,178.82,7.97,401.140,845,96.92
939,'PE897777',52.65,963.36,8.46,817.611,349,87.01
940,'PE563004',20.47,365.23,62.27,516.895,22,92.72
941,'PE534437',32.51,507.74,10.81,30.889,751,45.82
942,'PE658778',86.05,760.05,53.41,377.482,262,21.67
943,'PE397934',28.53,239.43,57.25,836.872,740,82.86
944,'PE621914',95.79,828.29,52.6,294.348,176,57.49
945,'PE869346',75.94,469.02,99.15,785.141,219,33.46
946,'PE710424',14.14,464.34,19.97,275.516,593,69.34
947,'PE798560',37.54,551.73,55.61,423.541,449,16.13
948,'PE333834',87.66,202.85,40.98,512.715,270,56.48
949,'PE880750',50.13,984.57,16.64,379.983,102,20.73
950,'PE114531',40.77,802.40,71.47,344.858,413,24.23
951,'PE541422',34.86,361.11,39.24,24.112,501,51.04
952,'PE460299',64.64,835.79,51.5,665.267,648,80.86
953,'PE930067',66.45,213.21,60.57,909.371,507,58.65
954,'PE943781',92.71,506.46,18.46,168.502,24,6.47
955,'PE272149',75.55,225.62,41.79,351.401,987,45.39
956,'PE923029',60.37,127.55,24.41,477.962,88,40.96
957,'PE253386',77.08,300.47,11.73,338.779,177,73.77
958,'PE246245',87.17,337.07,45.16,209.713,741,93.74
959,'PE927639',82.85,605.29,54.36,168.264,856,88.38
960,'PE251279',26.35,948.00,32.4,870.674,219,0.18
961,'PE168686',31.67,246.43,55.29,149.786,251,68.37
962,'PE350998',64.45,611.25,81.44,199.363,259,79.86
963,'PE217602',30.5,918.05,84.61,28.842,715,32.88
964,'PE398223',70.94,380.41,42.69,978.800,524,37.45
965,'PE925577',17.93,947.61,18.35,6.315,699,13.82
966,'PE404422',73.73,333.35,21.15,156.242,450,46.99
967,'PE677442',99.33,289.28,29.52,273.437,235,95.27
968,'PE218343',31.53,363.33,84.94,371.578,342,24.96
969,'PE831311',31.52,129.44,85.61,934.641,908,14.03
970,'PE794498',89.74,448.82,62.51,729.339,467,13.38
971,'PE930095',17.1,480.71,81.06,757.274,146,49.94
972,'PE162451',58.02,332.97,42.06,91.737,689,94.53
973,'PE521809',69.49,412.25,57.24,243.187,882,11.72
974,'PE496465',24.06,364.38,12.38,678.892,592,18.87
975,'PE562081',21.01,881.24,31.55,766.991,196,29.86
976,'PE152151',66.06,198.53,98.65,976.545,482,83.81
977,'PE365905',76.85,85.32,45.84,190.839,240,50.20
978,'PE989552',50.73,51.86,76.04,161.827,583,95.33
979,'PE818995',21.22,54.77,62.81,302.861,899,98.10
980,'PE162532',14.09,290.83,64.11,396.405,566,87.03
981,'PE134916',48.39,742.41,33.49,37.372,875,74.66
982,'PE716130',14.0,236.11,44.2,635.487,446,23.70
983,'PE831432',13.6,946.99,21.04,389.422,781,92.56
984,'PE835182',10.22,819.32,22.23,312.148,470,52.35
985,'PE164226',20.81,747.14,-8.38,381.248,818,41.84
986,'PE489715',47.89,462.17,11.08,744.239,422,29.08
987,'PE243644',41.6,727.87,96.29,212.161,811,30.20
988,'PE339294',44.95,962.90,33.19,396.927,820,35.55
989,'PE431726',15.07,68.44,92.99,192.441,981,83.34
990,'PE418682',8.23,349.20,93.77,861.996,273,65.43
991,'PE925189',70.24,926.50,-0.7,652.114,173,64.23
992,'PE415994',63.86,949.29,95.5,13.517,823,2.20
993,'PE747086',33.56,509.12,26.9,818.711,174,78.60
994,'PE506098',25.71,768.51,69.78,209.414,450,41.52
995,'PE936376',32.28,888.79,27.19,467.400,608,40.92
996,'PE842980',84.48,445.49,51.2,101.141,475,28.88
997,'PE380656',22.31,548.74,87.4,834.127,345,81.46
998,'PE247407',23.79,260.23,85.02,598.233,834,17.90
999,'PE894180',91.93,248.44,88.15,173.937,271,53.32
1000,'PE466707',68.43,931.30,99.43,943.299,131,87.69
