'SECMON_0FMII','Fail',5,0,16,'Strong','2FA',18.57,'Enhanced',82.18,0.14,NULL,'Critical','Security',2.43,'RISK_C9UWD','COMM_02L1W','{"anonymity_level": "Medium", "traceability_score": 28.604, "ml_confidence_score": 71.885, "pattern_matching_score": 94.00, "anomaly_detection_score": 63.540, "detection_evasion_score": 82.59, "behavioral_analysis_score": 56.60, "threat_intelligence_score": 8.28, "event_correlation_strength": 60.420}'
'SECMON_DBREE','Warning',11,5,6,'Standard','Multi-factor',17.20,'Enhanced',39.26,87.86,NULL,'Critical','Transaction',0.70,'RISK_M4AC3','COMM_3HHB1','{"anonymity_level": "Low", "traceability_score": 20.128, "ml_confidence_score": 18.080, "pattern_matching_score": 71.67, "anomaly_detection_score": 0.811, "detection_evasion_score": 61.41, "behavioral_analysis_score": 98.53, "threat_intelligence_score": 31.21, "event_correlation_strength": 59.535}'
'SECMON_3LFSG','Warning',3,8,14,'Strong','Multi-factor',58.89,'Maximum',41.32,56.73,NULL,'Critical','Security',9.45,'RISK_C19VL','COMM_UZP5B','{"anonymity_level": "Medium", "traceability_score": 79.021, "ml_confidence_score": 41.864, "pattern_matching_score": 97.98, "anomaly_detection_score": 37.985, "detection_evasion_score": 14.97, "behavioral_analysis_score": 27.23, "threat_intelligence_score": 34.60, "event_correlation_strength": 24.910}'
'SECMON_4LGGB','Fail',20,6,6,'Strong','Basic',92.82,'Basic',48.57,37.46,NULL,'Medium','Behavior',4.43,'RISK_LWGF7','COMM_QD96V','{"anonymity_level": "Medium", "traceability_score": 31.676, "ml_confidence_score": 96.810, "pattern_matching_score": 39.66, "anomaly_detection_score": 17.767, "detection_evasion_score": 3.42, "behavioral_analysis_score": 26.69, "threat_intelligence_score": 22.51, "event_correlation_strength": 89.883}'
'SECMON_XMSSY','Pass',15,2,13,'Military-grade','2FA',86.36,'Basic',52.74,25.68,NULL,'High','Behavior',9.02,'RISK_OI9F0','COMM_IO9HO','{"anonymity_level": "Medium", "traceability_score": 40.448, "ml_confidence_score": 16.464, "pattern_matching_score": 2.14, "anomaly_detection_score": 78.186, "detection_evasion_score": 52.35, "behavioral_analysis_score": 91.10, "threat_intelligence_score": 30.35, "event_correlation_strength": 31.222}'
'SECMON_OJYJ9','Warning',18,10,7,'Military-grade','Multi-factor',67.77,'Maximum',79.45,36.02,NULL,'Medium','Security',9.44,'RISK_3MBTX','COMM_RSNN7','{"anonymity_level": "Low", "traceability_score": 57.348, "ml_confidence_score": 57.419, "pattern_matching_score": 12.95, "anomaly_detection_score": 36.015, "detection_evasion_score": 96.79, "behavioral_analysis_score": 88.13, "threat_intelligence_score": 74.24, "event_correlation_strength": 91.156}'
'SECMON_P676K','Fail',15,1,4,'Strong','Basic',91.94,'Basic',47.96,11.95,NULL,'Low','Pattern',8.03,'RISK_OD86V','COMM_2IA4W','{"anonymity_level": "High", "traceability_score": 92.705, "ml_confidence_score": 84.719, "pattern_matching_score": 12.69, "anomaly_detection_score": 27.165, "detection_evasion_score": 97.37, "behavioral_analysis_score": 9.63, "threat_intelligence_score": 5.04, "event_correlation_strength": 24.509}'
'SECMON_LABF2','Pass',12,2,8,'Standard','Basic',38.67,'Enhanced',92.49,95.55,NULL,'Low','Pattern',8.98,'RISK_KGU5F','COMM_CREDN','{"anonymity_level": "High", "traceability_score": 25.498, "ml_confidence_score": 8.982, "pattern_matching_score": 48.07, "anomaly_detection_score": 58.443, "detection_evasion_score": 43.76, "behavioral_analysis_score": 3.43, "threat_intelligence_score": 41.05, "event_correlation_strength": 42.064}'
'SECMON_HUJIQ','Warning',10,6,9,'Military-grade','Basic',91.03,'Enhanced',45.55,84.73,NULL,'High','Transaction',6.32,'RISK_TNKRR','COMM_ZKTJX','{"anonymity_level": "Medium", "traceability_score": 15.092, "ml_confidence_score": 25.074, "pattern_matching_score": 53.97, "anomaly_detection_score": 90.096, "detection_evasion_score": 37.84, "behavioral_analysis_score": 76.81, "threat_intelligence_score": 27.51, "event_correlation_strength": 36.736}'
'SECMON_ZDFM5','Fail',15,3,7,'Standard','Basic',18.50,'Maximum',58.11,11.26,NULL,'Medium','Pattern',6.69,'RISK_8E340','COMM_RK47V','{"anonymity_level": "Medium", "traceability_score": 21.699, "ml_confidence_score": 37.747, "pattern_matching_score": 23.69, "anomaly_detection_score": 30.190, "detection_evasion_score": 25.16, "behavioral_analysis_score": 96.32, "threat_intelligence_score": 49.11, "event_correlation_strength": 2.399}'
'SECMON_J3RQU','Fail',15,2,6,'Military-grade','Basic',60.85,'Maximum',37.40,85.89,NULL,'Low','Pattern',1.81,'RISK_83VDV','COMM_5ZBPK','{"anonymity_level": "Low", "traceability_score": 37.930, "ml_confidence_score": 98.063, "pattern_matching_score": 82.69, "anomaly_detection_score": 42.313, "detection_evasion_score": 85.67, "behavioral_analysis_score": 23.45, "threat_intelligence_score": 75.49, "event_correlation_strength": 55.456}'
'SECMON_7ONWR','Pass',9,8,18,'Strong','2FA',68.85,'Maximum',31.91,88.86,NULL,'Low','Behavior',1.49,'RISK_FQJIL','COMM_S9QA8','{"anonymity_level": "High", "traceability_score": 47.844, "ml_confidence_score": 74.927, "pattern_matching_score": 58.78, "anomaly_detection_score": 73.825, "detection_evasion_score": 62.06, "behavioral_analysis_score": 30.62, "threat_intelligence_score": 94.77, "event_correlation_strength": 26.211}'
'SECMON_70VYC','Warning',17,1,13,'Military-grade','Multi-factor',98.16,'Maximum',71.83,26.71,NULL,'High','Pattern',4.06,'RISK_G60I0','COMM_UACDO','{"anonymity_level": "Medium", "traceability_score": 14.627, "ml_confidence_score": 89.326, "pattern_matching_score": 55.04, "anomaly_detection_score": 78.766, "detection_evasion_score": 29.00, "behavioral_analysis_score": 51.33, "threat_intelligence_score": 98.08, "event_correlation_strength": 15.118}'
'SECMON_HLFUJ','Fail',16,5,7,'Standard','2FA',40.85,'Maximum',46.76,65.82,NULL,'Medium','Security',4.87,'RISK_47XM5','COMM_7EGQ8','{"anonymity_level": "High", "traceability_score": 49.051, "ml_confidence_score": 18.176, "pattern_matching_score": 19.42, "anomaly_detection_score": 63.704, "detection_evasion_score": 57.27, "behavioral_analysis_score": 56.50, "threat_intelligence_score": 99.62, "event_correlation_strength": 21.109}'
'SECMON_TFVXK','Fail',8,3,13,'Standard','2FA',93.28,'Enhanced',90.93,62.55,NULL,'Critical','Transaction',2.57,'RISK_1TOU9','COMM_4W8EL','{"anonymity_level": "Low", "traceability_score": 20.803, "ml_confidence_score": 61.388, "pattern_matching_score": 17.20, "anomaly_detection_score": 57.739, "detection_evasion_score": 97.62, "behavioral_analysis_score": 20.99, "threat_intelligence_score": 68.47, "event_correlation_strength": 95.308}'
'SECMON_1KIGP','Warning',9,1,15,'Military-grade','2FA',23.10,'Basic',3.95,83.47,NULL,'Low','Behavior',1.53,'RISK_Y7OZS','COMM_G27GV','{"anonymity_level": "Medium", "traceability_score": 99.649, "ml_confidence_score": 3.556, "pattern_matching_score": 65.81, "anomaly_detection_score": 92.996, "detection_evasion_score": 93.68, "behavioral_analysis_score": 96.93, "threat_intelligence_score": 80.47, "event_correlation_strength": 93.277}'
'SECMON_JR33X','Warning',16,4,9,'Strong','2FA',20.42,'Maximum',56.26,90.94,NULL,'Critical','Security',1.87,'RISK_06IFK','COMM_QX025','{"anonymity_level": "Medium", "traceability_score": 30.413, "ml_confidence_score": 82.239, "pattern_matching_score": 50.78, "anomaly_detection_score": 65.970, "detection_evasion_score": 18.83, "behavioral_analysis_score": 72.58, "threat_intelligence_score": 82.43, "event_correlation_strength": 39.894}'
'SECMON_OHL3H','Pass',3,9,10,'Military-grade','Multi-factor',40.65,'Maximum',31.47,59.44,NULL,'Medium','Transaction',5.93,'RISK_Z7TP5','COMM_BJG5W','{"anonymity_level": "Low", "traceability_score": 38.512, "ml_confidence_score": 28.779, "pattern_matching_score": 44.55, "anomaly_detection_score": 80.458, "detection_evasion_score": 87.51, "behavioral_analysis_score": 59.26, "threat_intelligence_score": 61.80, "event_correlation_strength": 17.695}'
'SECMON_ABS19','Warning',1,7,7,'Standard','2FA',60.90,'Enhanced',66.61,31.06,NULL,'Low','Behavior',5.08,'RISK_TUCF7','COMM_9VSC3','{"anonymity_level": "High", "traceability_score": 58.252, "ml_confidence_score": 35.527, "pattern_matching_score": 44.84, "anomaly_detection_score": 29.169, "detection_evasion_score": 23.74, "behavioral_analysis_score": 3.60, "threat_intelligence_score": 30.10, "event_correlation_strength": 66.414}'
'SECMON_SQIX5','Warning',17,1,12,'Strong','2FA',19.80,'Maximum',84.23,89.57,NULL,'Medium','Behavior',6.73,'RISK_VXVZ3','COMM_DPMV0','{"anonymity_level": "High", "traceability_score": 63.211, "ml_confidence_score": 16.632, "pattern_matching_score": 45.09, "anomaly_detection_score": 22.238, "detection_evasion_score": 82.49, "behavioral_analysis_score": 46.42, "threat_intelligence_score": 43.34, "event_correlation_strength": 18.351}'
'SECMON_ET8RV','Warning',0,6,10,'Strong','2FA',64.71,'Maximum',45.08,98.30,NULL,'Low','Security',9.74,'RISK_FHXTG','COMM_JWEZ0','{"anonymity_level": "Medium", "traceability_score": 32.960, "ml_confidence_score": 33.972, "pattern_matching_score": 63.21, "anomaly_detection_score": 81.468, "detection_evasion_score": 90.77, "behavioral_analysis_score": 66.09, "threat_intelligence_score": 73.10, "event_correlation_strength": 25.022}'
'SECMON_DUTOI','Fail',9,8,4,'Military-grade','Multi-factor',40.78,'Enhanced',73.22,55.05,NULL,'High','Transaction',2.76,'RISK_PLOU2','COMM_AZDUP','{"anonymity_level": "Medium", "traceability_score": 45.944, "ml_confidence_score": 2.878, "pattern_matching_score": 98.45, "anomaly_detection_score": 48.843, "detection_evasion_score": 24.15, "behavioral_analysis_score": 73.02, "threat_intelligence_score": 13.15, "event_correlation_strength": 98.012}'
'SECMON_PC34B','Warning',9,8,7,'Military-grade','Multi-factor',42.40,'Enhanced',96.60,80.43,NULL,'Low','Transaction',9.50,'RISK_8BPLZ','COMM_RGZCL','{"anonymity_level": "High", "traceability_score": 92.798, "ml_confidence_score": 84.505, "pattern_matching_score": 83.70, "anomaly_detection_score": 10.032, "detection_evasion_score": 52.71, "behavioral_analysis_score": 3.33, "threat_intelligence_score": 5.91, "event_correlation_strength": 94.295}'
'SECMON_Z3XUC','Warning',12,5,5,'Standard','2FA',31.23,'Maximum',99.31,5.01,NULL,'Medium','Behavior',8.80,'RISK_78VJP','COMM_BNNKT','{"anonymity_level": "Medium", "traceability_score": 28.918, "ml_confidence_score": 27.452, "pattern_matching_score": 87.84, "anomaly_detection_score": 32.047, "detection_evasion_score": 55.90, "behavioral_analysis_score": 19.89, "threat_intelligence_score": 27.21, "event_correlation_strength": 95.780}'
'SECMON_FN4UI','Warning',1,3,17,'Military-grade','Basic',13.54,'Maximum',36.73,58.17,NULL,'Critical','Behavior',9.13,'RISK_DNI0E','COMM_IZHV4','{"anonymity_level": "High", "traceability_score": 5.004, "ml_confidence_score": 50.338, "pattern_matching_score": 12.48, "anomaly_detection_score": 56.077, "detection_evasion_score": 25.16, "behavioral_analysis_score": 94.89, "threat_intelligence_score": 24.12, "event_correlation_strength": 79.281}'
'SECMON_TC0OO','Pass',15,3,11,'Strong','Multi-factor',49.21,'Maximum',85.45,64.62,NULL,'Critical','Security',3.86,'RISK_3O638','COMM_ED9B5','{"anonymity_level": "Medium", "traceability_score": 7.056, "ml_confidence_score": 41.092, "pattern_matching_score": 51.32, "anomaly_detection_score": 22.028, "detection_evasion_score": 16.57, "behavioral_analysis_score": 16.36, "threat_intelligence_score": 79.62, "event_correlation_strength": 54.902}'
'SECMON_Y4IME','Pass',14,10,0,'Strong','Multi-factor',50.05,'Maximum',64.83,52.16,NULL,'Medium','Transaction',7.91,'RISK_5BM6P','COMM_JSLP5','{"anonymity_level": "Medium", "traceability_score": 79.693, "ml_confidence_score": 9.459, "pattern_matching_score": 6.41, "anomaly_detection_score": 66.978, "detection_evasion_score": 48.55, "behavioral_analysis_score": 43.11, "threat_intelligence_score": 20.27, "event_correlation_strength": 86.542}'
'SECMON_0HTI4','Pass',12,2,5,'Standard','2FA',80.62,'Basic',70.08,92.78,NULL,'Critical','Pattern',7.06,'RISK_S67KE','COMM_9CG4C','{"anonymity_level": "Medium", "traceability_score": 68.596, "ml_confidence_score": 51.121, "pattern_matching_score": 61.99, "anomaly_detection_score": 7.624, "detection_evasion_score": 92.59, "behavioral_analysis_score": 18.42, "threat_intelligence_score": 94.51, "event_correlation_strength": 3.557}'
'SECMON_JC6GZ','Warning',1,2,19,'Military-grade','Multi-factor',62.18,'Maximum',43.21,11.25,NULL,'Critical','Behavior',1.25,'RISK_Y0A16','COMM_KSPFD','{"anonymity_level": "High", "traceability_score": 60.183, "ml_confidence_score": 46.815, "pattern_matching_score": 84.32, "anomaly_detection_score": 75.842, "detection_evasion_score": 79.60, "behavioral_analysis_score": 66.81, "threat_intelligence_score": 78.15, "event_correlation_strength": 68.670}'
'SECMON_8P1Y2','Fail',9,4,15,'Military-grade','2FA',22.35,'Enhanced',97.16,94.69,NULL,'Medium','Behavior',1.51,'RISK_HDVW0','COMM_SCEY8','{"anonymity_level": "High", "traceability_score": 93.519, "ml_confidence_score": 59.148, "pattern_matching_score": 29.70, "anomaly_detection_score": 5.332, "detection_evasion_score": 44.19, "behavioral_analysis_score": 76.04, "threat_intelligence_score": 44.30, "event_correlation_strength": 51.777}'
'SECMON_O18JX','Warning',18,6,19,'Military-grade','Multi-factor',19.82,'Basic',21.74,89.34,NULL,'Critical','Behavior',3.46,'RISK_HRESJ','COMM_JR72Y','{"anonymity_level": "Low", "traceability_score": 71.354, "ml_confidence_score": 81.697, "pattern_matching_score": 10.22, "anomaly_detection_score": 84.916, "detection_evasion_score": 49.97, "behavioral_analysis_score": 7.98, "threat_intelligence_score": 22.25, "event_correlation_strength": 63.631}'
'SECMON_RS2R6','Fail',11,2,12,'Standard','2FA',80.48,'Basic',15.92,21.23,NULL,'Critical','Behavior',6.25,'RISK_179Z0','COMM_S4PLP','{"anonymity_level": "High", "traceability_score": 64.989, "ml_confidence_score": 9.018, "pattern_matching_score": 73.98, "anomaly_detection_score": 44.435, "detection_evasion_score": 15.49, "behavioral_analysis_score": 12.97, "threat_intelligence_score": 66.84, "event_correlation_strength": 48.131}'
'SECMON_4H0ER','Warning',14,2,8,'Strong','2FA',24.62,'Enhanced',85.26,52.84,NULL,'Critical','Behavior',1.63,'RISK_BPYMZ','COMM_PEPQB','{"anonymity_level": "Low", "traceability_score": 51.936, "ml_confidence_score": 97.763, "pattern_matching_score": 36.50, "anomaly_detection_score": 36.253, "detection_evasion_score": 0.87, "behavioral_analysis_score": 23.04, "threat_intelligence_score": 27.32, "event_correlation_strength": 14.785}'
'SECMON_DL8MH','Pass',19,4,6,'Military-grade','2FA',7.98,'Enhanced',14.48,7.29,NULL,'High','Security',4.85,'RISK_LNSYH','COMM_GSE5Q','{"anonymity_level": "Low", "traceability_score": 89.969, "ml_confidence_score": 61.208, "pattern_matching_score": 97.55, "anomaly_detection_score": 0.646, "detection_evasion_score": 95.59, "behavioral_analysis_score": 64.33, "threat_intelligence_score": 17.80, "event_correlation_strength": 15.730}'
'SECMON_2HMWM','Fail',19,3,13,'Military-grade','Multi-factor',65.81,'Maximum',87.08,49.47,NULL,'Critical','Transaction',6.01,'RISK_R4PMX','COMM_MCZV6','{"anonymity_level": "High", "traceability_score": 65.170, "ml_confidence_score": 47.743, "pattern_matching_score": 48.79, "anomaly_detection_score": 5.132, "detection_evasion_score": 39.73, "behavioral_analysis_score": 83.73, "threat_intelligence_score": 68.59, "event_correlation_strength": 24.269}'
'SECMON_9Y6Q2','Warning',13,10,3,'Military-grade','Multi-factor',11.42,'Maximum',87.30,0.61,NULL,'Low','Security',6.97,'RISK_ESYMN','COMM_PK9D9','{"anonymity_level": "High", "traceability_score": 46.789, "ml_confidence_score": 39.188, "pattern_matching_score": 80.80, "anomaly_detection_score": 60.544, "detection_evasion_score": 33.49, "behavioral_analysis_score": 55.85, "threat_intelligence_score": 99.79, "event_correlation_strength": 84.735}'
'SECMON_32T1D','Fail',20,8,6,'Strong','2FA',59.98,'Basic',25.09,27.67,NULL,'High','Transaction',0.21,'RISK_N7X78','COMM_SXWE9','{"anonymity_level": "Low", "traceability_score": 26.609, "ml_confidence_score": 13.428, "pattern_matching_score": 57.68, "anomaly_detection_score": 3.368, "detection_evasion_score": 5.83, "behavioral_analysis_score": 66.00, "threat_intelligence_score": 12.38, "event_correlation_strength": 8.981}'
'SECMON_6K7CC','Pass',12,6,12,'Strong','2FA',69.75,'Basic',71.33,10.78,NULL,'High','Transaction',7.97,'RISK_6E0QJ','COMM_ZZ1SH','{"anonymity_level": "Medium", "traceability_score": 73.474, "ml_confidence_score": 21.305, "pattern_matching_score": 6.48, "anomaly_detection_score": 70.294, "detection_evasion_score": 42.81, "behavioral_analysis_score": 14.64, "threat_intelligence_score": 64.73, "event_correlation_strength": 58.452}'
'SECMON_8FE8O','Warning',0,5,11,'Standard','2FA',92.52,'Enhanced',21.91,39.88,NULL,'Low','Behavior',1.84,'RISK_M1JV6','COMM_JK98S','{"anonymity_level": "Medium", "traceability_score": 23.508, "ml_confidence_score": 96.212, "pattern_matching_score": 68.48, "anomaly_detection_score": 36.777, "detection_evasion_score": 39.02, "behavioral_analysis_score": 72.73, "threat_intelligence_score": 76.16, "event_correlation_strength": 14.760}'
'SECMON_NHGF4','Fail',20,8,11,'Strong','Multi-factor',99.12,'Maximum',61.88,25.22,NULL,'Low','Security',9.21,'RISK_95T6Y','COMM_1BYYG','{"anonymity_level": "Medium", "traceability_score": 79.445, "ml_confidence_score": 52.946, "pattern_matching_score": 83.80, "anomaly_detection_score": 82.610, "detection_evasion_score": 67.76, "behavioral_analysis_score": 94.23, "threat_intelligence_score": 98.06, "event_correlation_strength": 10.090}'
'SECMON_W7QUP','Warning',2,2,17,'Standard','Basic',45.95,'Enhanced',18.44,22.41,NULL,'Low','Behavior',8.10,'RISK_FY9QG','COMM_34C7O','{"anonymity_level": "Medium", "traceability_score": 45.282, "ml_confidence_score": 45.472, "pattern_matching_score": 90.24, "anomaly_detection_score": 78.004, "detection_evasion_score": 52.33, "behavioral_analysis_score": 40.74, "threat_intelligence_score": 12.33, "event_correlation_strength": 21.750}'
'SECMON_4JCDV','Pass',4,4,2,'Strong','Multi-factor',57.15,'Enhanced',96.63,77.04,NULL,'Low','Transaction',1.57,'RISK_P2C4P','COMM_JWCI5','{"anonymity_level": "Low", "traceability_score": 75.088, "ml_confidence_score": 60.911, "pattern_matching_score": 97.61, "anomaly_detection_score": 28.546, "detection_evasion_score": 44.22, "behavioral_analysis_score": 97.67, "threat_intelligence_score": 71.43, "event_correlation_strength": 4.280}'
'SECMON_BMUWM','Pass',9,1,18,'Military-grade','Multi-factor',64.16,'Basic',11.64,25.23,NULL,'Low','Transaction',1.87,'RISK_MNHS3','COMM_OZXZC','{"anonymity_level": "Medium", "traceability_score": 30.383, "ml_confidence_score": 11.692, "pattern_matching_score": 80.69, "anomaly_detection_score": 65.753, "detection_evasion_score": 39.09, "behavioral_analysis_score": 38.69, "threat_intelligence_score": 31.07, "event_correlation_strength": 73.229}'
'SECMON_V75IU','Pass',20,2,15,'Military-grade','2FA',0.85,'Maximum',4.79,83.23,NULL,'High','Behavior',8.65,'RISK_3TT64','COMM_Q9P6L','{"anonymity_level": "High", "traceability_score": 18.442, "ml_confidence_score": 6.947, "pattern_matching_score": 12.15, "anomaly_detection_score": 30.728, "detection_evasion_score": 57.36, "behavioral_analysis_score": 50.93, "threat_intelligence_score": 28.29, "event_correlation_strength": 81.930}'
'SECMON_47L29','Warning',7,8,7,'Strong','2FA',40.10,'Maximum',42.11,26.71,NULL,'Critical','Security',8.06,'RISK_9752N','COMM_0J4P0','{"anonymity_level": "High", "traceability_score": 93.891, "ml_confidence_score": 27.960, "pattern_matching_score": 32.71, "anomaly_detection_score": 99.022, "detection_evasion_score": 25.30, "behavioral_analysis_score": 76.88, "threat_intelligence_score": 90.26, "event_correlation_strength": 21.205}'
'SECMON_YP6B0','Pass',1,7,8,'Military-grade','Basic',57.43,'Enhanced',68.50,51.83,NULL,'Medium','Transaction',6.78,'RISK_3TH6P','COMM_MJ1G7','{"anonymity_level": "High", "traceability_score": 32.320, "ml_confidence_score": 81.794, "pattern_matching_score": 88.44, "anomaly_detection_score": 86.192, "detection_evasion_score": 88.51, "behavioral_analysis_score": 27.99, "threat_intelligence_score": 84.25, "event_correlation_strength": 75.373}'
'SECMON_6XR8K','Warning',17,9,12,'Standard','Multi-factor',47.38,'Basic',95.00,37.27,NULL,'High','Behavior',0.93,'RISK_S2O88','COMM_IZMH3','{"anonymity_level": "Low", "traceability_score": 5.665, "ml_confidence_score": 29.736, "pattern_matching_score": 48.91, "anomaly_detection_score": 41.374, "detection_evasion_score": 83.28, "behavioral_analysis_score": 80.65, "threat_intelligence_score": 77.82, "event_correlation_strength": 74.015}'
'SECMON_SP2GE','Warning',1,0,16,'Strong','2FA',97.56,'Basic',91.82,15.45,NULL,'High','Transaction',2.30,'RISK_BOI2L','COMM_DVP6V','{"anonymity_level": "Medium", "traceability_score": 10.661, "ml_confidence_score": 58.679, "pattern_matching_score": 7.92, "anomaly_detection_score": 73.405, "detection_evasion_score": 39.43, "behavioral_analysis_score": 40.54, "threat_intelligence_score": 68.87, "event_correlation_strength": 88.605}'
'SECMON_9PYQK','Pass',20,7,6,'Standard','Multi-factor',70.71,'Basic',31.59,56.73,NULL,'Medium','Transaction',5.99,'RISK_04T8G','COMM_70SRD','{"anonymity_level": "Low", "traceability_score": 49.155, "ml_confidence_score": 63.277, "pattern_matching_score": 58.08, "anomaly_detection_score": 9.992, "detection_evasion_score": 4.82, "behavioral_analysis_score": 7.08, "threat_intelligence_score": 69.04, "event_correlation_strength": 98.498}'
'SECMON_RM5ZI','Pass',1,7,4,'Strong','Multi-factor',1.36,'Maximum',35.25,9.81,NULL,'Medium','Transaction',1.43,'RISK_W0JBK','COMM_C6R5J','{"anonymity_level": "High", "traceability_score": 91.244, "ml_confidence_score": 5.964, "pattern_matching_score": 65.09, "anomaly_detection_score": 74.817, "detection_evasion_score": 80.85, "behavioral_analysis_score": 8.07, "threat_intelligence_score": 64.03, "event_correlation_strength": 31.344}'
'SECMON_K1FJN','Warning',7,3,3,'Standard','2FA',97.26,'Enhanced',29.15,3.78,NULL,'High','Transaction',4.08,'RISK_WHTEK','COMM_59EJF','{"anonymity_level": "Low", "traceability_score": 79.979, "ml_confidence_score": 60.086, "pattern_matching_score": 92.14, "anomaly_detection_score": 33.244, "detection_evasion_score": 34.75, "behavioral_analysis_score": 88.99, "threat_intelligence_score": 28.95, "event_correlation_strength": 1.040}'
'SECMON_MY4IF','Fail',11,10,8,'Standard','2FA',92.06,'Maximum',39.41,6.74,NULL,'High','Security',4.77,'RISK_BXRAA','COMM_4L7BC','{"anonymity_level": "High", "traceability_score": 74.672, "ml_confidence_score": 9.276, "pattern_matching_score": 22.58, "anomaly_detection_score": 34.446, "detection_evasion_score": 86.57, "behavioral_analysis_score": 8.13, "threat_intelligence_score": 23.26, "event_correlation_strength": 25.296}'
'SECMON_0YUI8','Warning',15,5,1,'Military-grade','2FA',57.61,'Enhanced',25.61,21.29,NULL,'Critical','Pattern',1.76,'RISK_O8HU3','COMM_3V31M','{"anonymity_level": "High", "traceability_score": 9.454, "ml_confidence_score": 13.139, "pattern_matching_score": 65.50, "anomaly_detection_score": 97.043, "detection_evasion_score": 66.41, "behavioral_analysis_score": 67.87, "threat_intelligence_score": 46.24, "event_correlation_strength": 19.615}'
'SECMON_P9YXR','Fail',8,5,16,'Standard','2FA',38.91,'Maximum',46.52,16.12,NULL,'High','Behavior',9.26,'RISK_AILII','COMM_H5QH9','{"anonymity_level": "Medium", "traceability_score": 40.366, "ml_confidence_score": 53.542, "pattern_matching_score": 49.42, "anomaly_detection_score": 70.331, "detection_evasion_score": 10.36, "behavioral_analysis_score": 1.15, "threat_intelligence_score": 63.39, "event_correlation_strength": 14.754}'
'SECMON_338MI','Pass',15,5,8,'Military-grade','Basic',24.32,'Maximum',45.18,18.59,NULL,'Critical','Transaction',9.19,'RISK_389DD','COMM_ILO5W','{"anonymity_level": "Low", "traceability_score": 96.028, "ml_confidence_score": 3.272, "pattern_matching_score": 72.33, "anomaly_detection_score": 37.665, "detection_evasion_score": 65.07, "behavioral_analysis_score": 83.18, "threat_intelligence_score": 8.51, "event_correlation_strength": 0.628}'
'SECMON_9K2T0','Fail',12,3,13,'Military-grade','2FA',21.09,'Enhanced',13.72,24.86,NULL,'High','Security',9.61,'RISK_9RJFG','COMM_UQO4X','{"anonymity_level": "High", "traceability_score": 49.512, "ml_confidence_score": 98.038, "pattern_matching_score": 26.09, "anomaly_detection_score": 84.861, "detection_evasion_score": 36.74, "behavioral_analysis_score": 99.37, "threat_intelligence_score": 95.16, "event_correlation_strength": 7.563}'
'SECMON_NFA1Q','Warning',19,0,14,'Strong','Multi-factor',19.88,'Maximum',97.15,81.45,NULL,'High','Transaction',2.60,'RISK_HHM1I','COMM_X4NZT','{"anonymity_level": "Medium", "traceability_score": 4.319, "ml_confidence_score": 7.915, "pattern_matching_score": 16.43, "anomaly_detection_score": 1.838, "detection_evasion_score": 4.62, "behavioral_analysis_score": 41.33, "threat_intelligence_score": 32.76, "event_correlation_strength": 87.640}'
'SECMON_MC3LS','Pass',1,10,7,'Military-grade','Basic',84.01,'Maximum',80.78,59.38,NULL,'High','Pattern',4.98,'RISK_7VK5T','COMM_RJAKO','{"anonymity_level": "High", "traceability_score": 50.697, "ml_confidence_score": 6.565, "pattern_matching_score": 41.14, "anomaly_detection_score": 46.654, "detection_evasion_score": 25.71, "behavioral_analysis_score": 15.81, "threat_intelligence_score": 68.11, "event_correlation_strength": 49.263}'
'SECMON_KGAOD','Pass',17,8,7,'Strong','Basic',22.65,'Maximum',83.86,44.21,NULL,'High','Pattern',3.69,'RISK_78F4Q','COMM_LI6XD','{"anonymity_level": "High", "traceability_score": 9.222, "ml_confidence_score": 2.484, "pattern_matching_score": 23.33, "anomaly_detection_score": 30.778, "detection_evasion_score": 36.73, "behavioral_analysis_score": 64.16, "threat_intelligence_score": 5.24, "event_correlation_strength": 94.666}'
'SECMON_17HLY','Fail',17,4,1,'Strong','Basic',16.85,'Enhanced',60.28,89.16,NULL,'High','Security',6.54,'RISK_TJC64','COMM_FMH3L','{"anonymity_level": "Medium", "traceability_score": 81.501, "ml_confidence_score": 28.581, "pattern_matching_score": 34.22, "anomaly_detection_score": 47.318, "detection_evasion_score": 33.88, "behavioral_analysis_score": 84.23, "threat_intelligence_score": 36.48, "event_correlation_strength": 72.055}'
'SECMON_ISQ10','Warning',10,2,5,'Military-grade','Multi-factor',9.48,'Enhanced',68.96,94.04,NULL,'Medium','Security',0.02,'RISK_3XOR6','COMM_WXMU8','{"anonymity_level": "High", "traceability_score": 93.292, "ml_confidence_score": 62.372, "pattern_matching_score": 9.62, "anomaly_detection_score": 92.573, "detection_evasion_score": 36.38, "behavioral_analysis_score": 15.92, "threat_intelligence_score": 86.60, "event_correlation_strength": 79.185}'
'SECMON_1IJGH','Pass',17,10,2,'Strong','Multi-factor',8.86,'Basic',70.55,93.43,NULL,'High','Behavior',7.04,'RISK_UXTF1','COMM_MCEYK','{"anonymity_level": "High", "traceability_score": 75.983, "ml_confidence_score": 90.823, "pattern_matching_score": 72.09, "anomaly_detection_score": 82.014, "detection_evasion_score": 45.11, "behavioral_analysis_score": 53.52, "threat_intelligence_score": 76.22, "event_correlation_strength": 98.006}'
