'INVEST_IH8Q8','Closed','Medium','Low',2.20,'Low',1388,'Level2','In Progress',244,'Warning','No','Monthly','2023-04-22',28,'Archived','2021-05-21 19:33:54.000',555,'SECMON_MXD53','RISK_FULVG'
'INVEST_5KQ84','Closed','High','Low',77.82,'High',55,'Level2','New',904,'Restriction','Yes','Monthly','2022-09-07',38,'Active','2024-10-19 16:59:03.000',656,'SECMON_KKYIS','RISK_YUQ63'
'INVEST_C225N','Closed','High','Low',15.30,'Low',485,'Level1','Closed',959,'Termination','No','Monthly','2024-03-12',25,'Archived','2022-04-20 19:53:36.000',75,'SECMON_IPU7K','RISK_0YM5K'
'INVEST_DV9LX','Active','High','Low',42.23,'Low',1371,'Level2','Resolved',648,'Warning','Yes','Weekly','2025-11-23',38,'Deleted','2023-08-23 05:45:23.000',506,'SECMON_QUDC4','RISK_H1FUO'
'INVEST_95BK5','Active','Low','Medium',20.67,'Low',1079,'Level3','Closed',272,'Warning','No','Monthly','2023-06-27',6,'Deleted','2020-10-26 09:41:04.000',116,'SECMON_RT8EZ','RISK_45Y9J'
'INVEST_JZ0KL','Monitoring','Unknown','Medium',21.45,'Low',1111,'Level2','In Progress',487,'Termination','No','Daily','2020-06-04',27,'Deleted','2020-10-20 18:52:43.000',558,'SECMON_ZBG9T','RISK_I3YMV'
'INVEST_RIPX8','Monitoring','Unknown','Medium',81.35,'Low',580,'Level1','New',175,'Restriction','No','Weekly','2023-02-24',43,'Archived','2024-03-07 09:08:59.000',139,'SECMON_0BPJ1','RISK_TNIXN'
'INVEST_T27UO','Closed','Low','Low',0.69,'Medium',38,'Level1','Closed',218,'Restriction','Yes','Weekly','2025-11-18',22,'Active','2020-11-08 04:29:43.000',314,'SECMON_PYRXJ','RISK_DVODC'
'INVEST_HG8GF','Active','Medium','Low',60.80,'High',1213,'Level2','Resolved',599,'Termination','Yes','Weekly','2020-10-07',6,'Archived','2024-05-12 23:58:53.000',678,'SECMON_MRXGA','RISK_XOQE8'
'INVEST_MAS0U','Monitoring','Low','High',30.22,'Medium',1049,'Level2','New',895,'Warning','No','Monthly','2023-12-08',46,'Archived','2020-12-31 13:09:00.000',45,'SECMON_12AKT','RISK_BA1FC'
'INVEST_A5K0I','Active','Low','High',15.64,'High',405,'Level3','Closed',719,'Termination','Yes','Weekly','2023-09-15',41,'Active','2025-02-04 12:18:25.000',595,'SECMON_2Z16P','RISK_HU2H2'
'INVEST_JF3WT','Active','High','High',29.31,'Low',1240,'Level3','Closed',730,'Termination','No','Monthly','2022-10-04',10,'Active','2022-08-20 08:21:18.000',356,'SECMON_9XEWU','RISK_SK7IF'
'INVEST_BNO9R','Closed','Medium','Low',42.78,'Medium',245,'Level2','Resolved',977,'Warning','No','Weekly','2020-08-24',0,'Archived','2021-09-26 13:21:50.000',30,'SECMON_TX2CS','RISK_O9548'
'INVEST_H16BB','Closed','Low','High',32.03,'Low',216,'Level3','Resolved',862,'Warning','No','Monthly','2022-12-20',13,'Archived','2022-03-24 07:07:08.000',43,'SECMON_7YPKI','RISK_7ZAGG'
'INVEST_QZ9ZE','Closed','Medium','Low',92.01,'High',273,'Level3','Resolved',636,'Restriction','No','Daily','2020-07-17',11,'Active','2023-09-28 01:04:31.000',220,'SECMON_7IQJ9','RISK_9G7LO'
'INVEST_FDRGE','Active','High','High',35.57,'Medium',827,'Level2','Closed',530,'Termination','Yes','Daily','2025-04-15',36,'Active','2022-11-27 05:26:16.000',214,'SECMON_32DKW','RISK_1FYI3'
'INVEST_URDS5','Closed','Low','Medium',96.12,'High',1207,'Level3','Resolved',859,'Restriction','No','Daily','2021-03-09',14,'Archived','2022-01-01 08:12:05.000',97,'SECMON_FF32Y','RISK_79G9H'
'INVEST_C04U1','Active','Medium','Low',22.43,'Medium',168,'Level1','Closed',242,'Restriction','No','Monthly','2025-10-17',6,'Active','2024-01-17 20:37:01.000',352,'SECMON_CEB22','RISK_GJPR9'
'INVEST_D2COC','Closed','High','Medium',75.26,'Medium',117,'Level1','Resolved',460,'Warning','No','Weekly','2020-08-07',20,'Deleted','2022-12-18 16:37:35.000',601,'SECMON_QRYQ0','RISK_NM0VY'
'INVEST_OJX8L','Active','High','Low',38.60,'Medium',1065,'Level2','Resolved',357,'Restriction','Yes','Weekly','2021-01-12',40,'Active','2020-06-06 20:40:22.000',398,'SECMON_TXOP5','RISK_70RP1'
'INVEST_2BQUA','Active','Medium','Low',3.82,'Medium',492,'Level1','In Progress',629,'Termination','No','Monthly','2021-10-04',20,'Active','2021-07-12 03:08:37.000',229,'SECMON_J37IU','RISK_UWMQP'
'INVEST_67KN4','Active','Low','High',23.32,'Medium',771,'Level2','Closed',30,'Warning','No','Daily','2021-10-04',16,'Deleted','2021-05-18 12:13:28.000',351,'SECMON_X06YR','RISK_BBN2U'
'INVEST_DT2N8','Monitoring','Medium','High',86.63,'Low',953,'Level3','In Progress',880,'Termination','Yes','Monthly','2023-08-24',48,'Deleted','2025-05-31 19:25:19.000',129,'SECMON_PU1AV','RISK_TUGOR'
'INVEST_SXHTO','Active','Low','High',45.61,'Low',1341,'Level3','Resolved',489,'Restriction','No','Daily','2025-04-09',32,'Deleted','2022-03-14 22:55:44.000',163,'SECMON_BENXB','RISK_JQWY4'
'INVEST_SMRRR','Monitoring','Medium','Medium',33.73,'Low',1057,'Level2','Resolved',90,'Warning','Yes','Weekly','2024-12-02',43,'Deleted','2022-03-06 23:57:13.000',661,'SECMON_DM7XZ','RISK_V5T2P'
'INVEST_NZ682','Closed','Unknown','Medium',30.40,'High',1251,'Level2','Closed',376,'Warning','Yes','Daily','2021-07-10',36,'Active','2024-05-07 14:34:39.000',62,'SECMON_FTEAZ','RISK_59CZA'
'INVEST_72FDR','Active','Low','Medium',35.14,'High',1428,'Level3','In Progress',345,'Termination','No','Monthly','2023-02-01',49,'Active','2025-07-09 00:33:48.000',254,'SECMON_X16LC','RISK_3UGQZ'
'INVEST_4JAVB','Closed','Low','High',90.19,'Low',280,'Level3','Resolved',446,'Warning','No','Monthly','2021-03-30',0,'Archived','2023-03-10 20:57:19.000',196,'SECMON_7SJTN','RISK_9XJ6C'
'INVEST_61AMA','Active','Medium','Medium',46.52,'Low',423,'Level2','Closed',9,'Restriction','No','Weekly','2024-03-31',21,'Deleted','2020-01-20 10:16:01.000',571,'SECMON_2NOUR','RISK_N7ESL'
'INVEST_4OR4K','Monitoring','Medium','High',7.63,'High',1315,'Level1','In Progress',665,'Warning','No','Daily','2020-07-13',37,'Archived','2022-12-11 22:16:36.000',123,'SECMON_5MHA0','RISK_NCX2U'
'INVEST_3UTLF','Active','High','Low',96.66,'Low',626,'Level2','Resolved',379,'Termination','Yes','Weekly','2020-04-10',24,'Active','2022-11-29 18:36:29.000',20,'SECMON_9BR9J','RISK_C2Z94'
'INVEST_XSOVT','Monitoring','Unknown','Medium',36.32,'Low',195,'Level3','Closed',313,'Termination','Yes','Monthly','2024-01-22',26,'Deleted','2025-11-18 07:44:09.000',690,'SECMON_OJH4C','RISK_UNYJP'
'INVEST_JK3GF','Active','Low','Medium',61.71,'High',1146,'Level1','In Progress',140,'Restriction','No','Monthly','2022-11-17',26,'Deleted','2025-10-23 19:35:31.000',18,'SECMON_B7JQC','RISK_YGPA0'
'INVEST_54I52','Monitoring','Low','Low',36.38,'Low',11,'Level2','New',390,'Warning','Yes','Monthly','2022-12-07',50,'Archived','2021-06-12 02:57:41.000',146,'SECMON_ED5T6','RISK_MZA2X'
'INVEST_2SQVD','Monitoring','Low','High',37.19,'Low',1227,'Level1','Resolved',625,'Termination','No','Daily','2023-01-24',39,'Archived','2024-10-02 07:50:28.000',503,'SECMON_VZH0Z','RISK_T8EPQ'
'INVEST_4LP78','Closed','High','High',48.05,'Low',558,'Level2','Resolved',965,'Restriction','Yes','Daily','2025-07-01',12,'Deleted','2022-11-27 21:09:36.000',719,'SECMON_8AFE8','RISK_TK4X2'
'INVEST_3XPZU','Monitoring','High','Low',43.16,'Low',944,'Level2','New',976,'Restriction','Yes','Weekly','2022-04-12',9,'Archived','2021-07-09 21:33:45.000',353,'SECMON_K8JCA','RISK_KH3AI'
'INVEST_HVTA6','Closed','High','Low',79.27,'Medium',746,'Level3','Closed',127,'Termination','Yes','Weekly','2023-02-06',44,'Active','2020-12-17 01:31:33.000',680,'SECMON_FIBGL','RISK_I8ZK6'
'INVEST_VD6MC','Active','High','High',99.68,'Medium',249,'Level1','In Progress',409,'Warning','Yes','Daily','2021-07-11',4,'Deleted','2021-03-28 04:20:27.000',198,'SECMON_9XDLB','RISK_MMAZC'
'INVEST_KYLHK','Closed','Medium','Medium',17.04,'High',974,'Level3','Closed',821,'Warning','No','Daily','2022-06-06',48,'Archived','2022-04-08 03:02:50.000',149,'SECMON_B3ZFZ','RISK_8UVZT'
'INVEST_R99V5','Closed','Medium','Low',19.40,'Medium',454,'Level1','Closed',469,'Termination','Yes','Monthly','2020-05-17',11,'Deleted','2025-09-24 15:02:46.000',392,'SECMON_7HN9X','RISK_PDAK2'
'INVEST_S84PI','Monitoring','Low','High',53.71,'Medium',1111,'Level2','In Progress',177,'Restriction','Yes','Daily','2025-05-21',47,'Active','2020-12-23 17:01:45.000',482,'SECMON_X4W4G','RISK_1NKWR'
'INVEST_UGJDM','Monitoring','High','High',36.47,'Low',1378,'Level3','Resolved',733,'Restriction','Yes','Daily','2024-01-23',13,'Active','2021-02-24 19:18:11.000',232,'SECMON_GT75J','RISK_T2Y4B'
'INVEST_7KSNA','Closed','High','Medium',69.00,'Medium',369,'Level3','Closed',726,'Warning','No','Monthly','2023-02-03',6,'Deleted','2020-02-14 10:40:39.000',635,'SECMON_ZFPXI','RISK_OHKXS'
'INVEST_PQRC8','Active','Medium','High',55.66,'Medium',1045,'Level1','Closed',540,'Termination','Yes','Monthly','2020-12-24',49,'Deleted','2021-11-15 18:26:39.000',162,'SECMON_B3WQJ','RISK_Y0A7R'
'INVEST_RYGJH','Active','Low','Low',76.24,'Medium',1076,'Level1','Closed',942,'Restriction','No','Daily','2022-08-14',29,'Archived','2024-02-09 16:52:44.000',713,'SECMON_WN5W9','RISK_WM66C'
'INVEST_M1R5O','Closed','Medium','Low',16.55,'High',1105,'Level1','In Progress',935,'Warning','No','Monthly','2024-01-27',3,'Deleted','2021-05-11 17:50:12.000',386,'SECMON_MR2OH','RISK_874ZH'
'INVEST_ID88Q','Monitoring','Medium','High',43.96,'Low',990,'Level2','In Progress',741,'Restriction','No','Monthly','2023-12-29',17,'Archived','2022-08-22 07:38:07.000',483,'SECMON_VGA8N','RISK_WSIFY'
'INVEST_LUSV6','Closed','Low','High',85.73,'Low',297,'Level2','Resolved',658,'Restriction','No','Weekly','2021-06-27',47,'Deleted','2020-12-13 19:28:00.000',106,'SECMON_1LFEG','RISK_15UWY'
'INVEST_AUR0B','Closed','Medium','High',77.18,'High',777,'Level1','In Progress',959,'Termination','Yes','Monthly','2025-02-13',19,'Active','2022-12-03 00:25:00.000',196,'SECMON_TWFP3','RISK_RHE3Q'
'INVEST_2TCXU','Monitoring','Low','Low',23.67,'High',1004,'Level3','Closed',935,'Termination','No','Daily','2024-01-08',14,'Archived','2024-12-31 02:21:46.000',39,'SECMON_3LGOI','RISK_TPJEV'
'INVEST_YLV4N','Monitoring','Medium','High',5.30,'High',585,'Level1','Resolved',379,'Termination','No','Monthly','2023-02-24',17,'Deleted','2021-11-17 23:41:06.000',59,'SECMON_FICID','RISK_75XEL'
'INVEST_F03UP','Monitoring','Low','Low',38.63,'Medium',932,'Level2','Resolved',402,'Restriction','Yes','Monthly','2025-08-09',1,'Archived','2021-06-01 06:36:28.000',114,'SECMON_54CGY','RISK_EMNME'
'INVEST_BA60M','Monitoring','Low','Medium',36.65,'Medium',36,'Level2','Closed',227,'Restriction','Yes','Daily','2025-11-17',35,'Deleted','2021-01-30 23:41:12.000',181,'SECMON_0DQFT','RISK_UCHGY'
'INVEST_YAZHG','Active','High','Low',93.88,'High',1180,'Level1','Resolved',947,'Warning','Yes','Monthly','2024-06-19',44,'Deleted','2020-07-12 06:06:00.000',357,'SECMON_ZNV8D','RISK_XQ389'
'INVEST_3S76V','Active','High','Low',16.63,'Low',896,'Level3','Closed',714,'Restriction','No','Weekly','2023-02-10',13,'Active','2023-09-09 23:18:24.000',689,'SECMON_EJ4X9','RISK_IYNVS'
'INVEST_Y3TPI','Closed','High','Medium',7.48,'High',78,'Level3','Resolved',551,'Restriction','Yes','Weekly','2020-07-04',14,'Deleted','2022-12-31 20:27:41.000',541,'SECMON_XYH76','RISK_5N0T3'
'INVEST_0QOJ9','Monitoring','Low','Low',57.26,'Low',1067,'Level3','Resolved',364,'Termination','No','Monthly','2024-05-18',39,'Archived','2025-01-10 04:46:09.000',494,'SECMON_DEWY9','RISK_IELG4'
'INVEST_E1AS6','Monitoring','Low','Medium',75.97,'Medium',1396,'Level1','Closed',174,'Warning','Yes','Daily','2024-06-09',46,'Deleted','2023-07-25 01:08:51.000',343,'SECMON_8TJ5T','RISK_66WW2'
'INVEST_HIBYD','Monitoring','Medium','Low',82.36,'High',841,'Level2','New',397,'Termination','No','Weekly','2023-06-02',34,'Active','2023-01-08 02:27:47.000',520,'SECMON_SFH4N','RISK_6LOE4'
'INVEST_1QD2S','Monitoring','Low','High',82.13,'Medium',83,'Level1','New',289,'Restriction','Yes','Daily','2025-12-11',27,'Deleted','2024-10-29 13:31:31.000',484,'SECMON_5LZ7E','RISK_U7O4E'
'INVEST_U3FEV','Active','High','Low',95.59,'Low',656,'Level1','New',212,'Warning','No','Weekly','2025-04-27',49,'Deleted','2022-12-15 11:14:13.000',102,'SECMON_KGQNZ','RISK_SDE3Q'
'INVEST_W2UKW','Active','High','Medium',69.11,'High',1286,'Level3','Closed',178,'Warning','No','Weekly','2024-03-19',3,'Active','2022-06-16 09:26:49.000',188,'SECMON_YD6MW','RISK_QP55Q'
'INVEST_KISU2','Closed','Medium','Low',18.89,'Low',1135,'Level3','Resolved',942,'Restriction','No','Daily','2024-06-29',22,'Deleted','2025-05-02 06:26:49.000',430,'SECMON_F389P','RISK_K3313'
'INVEST_74ICX','Closed','High','Medium',27.84,'High',738,'Level1','Resolved',808,'Warning','Yes','Weekly','2022-06-22',42,'Active','2021-08-30 19:29:10.000',127,'SECMON_NQHP1','RISK_CLDES'
'INVEST_AMKWF','Closed','High','Low',73.34,'Low',719,'Level3','New',736,'Restriction','No','Monthly','2024-08-22',39,'Archived','2025-11-02 11:10:34.000',189,'SECMON_9RQ43','RISK_MUS5K'
'INVEST_7VRYM','Active','Low','Low',96.29,'Low',1023,'Level1','Resolved',741,'Restriction','Yes','Weekly','2023-07-13',50,'Active','2022-04-11 03:48:07.000',559,'SECMON_N9CEX','RISK_YBERD'
'INVEST_DOIFQ','Monitoring','Low','High',17.78,'Medium',435,'Level3','Resolved',112,'Warning','No','Weekly','2025-11-08',48,'Active','2021-11-16 01:52:28.000',423,'SECMON_DX4TL','RISK_AI9CK'
'INVEST_AWQKR','Closed','High','High',52.71,'High',1098,'Level1','New',442,'Restriction','No','Monthly','2021-03-30',17,'Archived','2020-09-23 18:52:48.000',205,'SECMON_8E2QV','RISK_LLOB7'
'INVEST_00S0H','Active','High','Medium',60.02,'Medium',511,'Level1','In Progress',852,'Restriction','No','Daily','2021-09-01',43,'Deleted','2024-09-03 05:11:22.000',387,'SECMON_QEZQ1','RISK_DXMXD'
'INVEST_SIY3F','Closed','Medium','High',49.36,'High',902,'Level3','In Progress',452,'Warning','Yes','Monthly','2022-01-15',8,'Deleted','2025-11-20 19:24:04.000',424,'SECMON_TWI4L','RISK_VY559'
'INVEST_SU2WT','Monitoring','Low','Medium',14.76,'Low',285,'Level2','In Progress',508,'Warning','No','Weekly','2023-10-07',20,'Archived','2020-08-08 00:10:42.000',595,'SECMON_9S83Y','RISK_ENS24'
'INVEST_V4H8N','Monitoring','Low','Low',64.94,'Medium',980,'Level1','Resolved',135,'Termination','No','Daily','2022-10-14',33,'Active','2025-05-11 09:31:10.000',97,'SECMON_4Y0XK','RISK_XKJPF'
'INVEST_05ZYR','Active','Medium','Medium',64.43,'High',1161,'Level2','Resolved',841,'Restriction','Yes','Weekly','2021-10-15',33,'Archived','2024-07-28 08:28:50.000',551,'SECMON_H47EJ','RISK_29D3K'
'INVEST_YGP3F','Monitoring','Low','High',51.40,'High',401,'Level1','Closed',518,'Termination','No','Monthly','2024-04-03',42,'Archived','2025-08-12 21:43:19.000',435,'SECMON_9IXR3','RISK_59R29'
'INVEST_NTB3O','Closed','Medium','Medium',97.75,'Low',1088,'Level1','In Progress',987,'Warning','Yes','Weekly','2025-01-18',43,'Archived','2020-04-08 16:35:22.000',377,'SECMON_G57EY','RISK_WKTD2'
'INVEST_XD1E5','Active','Medium','Medium',90.32,'High',323,'Level2','Resolved',950,'Restriction','Yes','Monthly','2023-09-09',23,'Active','2022-11-15 23:26:30.000',261,'SECMON_6DP73','RISK_7CYAK'
'INVEST_AOJRL','Monitoring','Low','High',96.34,'Low',915,'Level1','In Progress',555,'Termination','No','Monthly','2021-12-30',0,'Deleted','2024-09-25 03:34:53.000',427,'SECMON_XA1BE','RISK_1KWB2'
'INVEST_R27PT','Monitoring','Low','Medium',69.71,'Low',20,'Level3','Closed',33,'Warning','Yes','Monthly','2025-08-13',43,'Active','2025-12-25 09:22:35.000',2,'SECMON_VRVYB','RISK_D141M'
'INVEST_59T2Q','Closed','Medium','Medium',33.90,'Low',649,'Level2','Closed',839,'Restriction','No','Weekly','2020-12-28',49,'Archived','2023-08-05 01:26:07.000',358,'SECMON_VV6TD','RISK_DMPAO'
'INVEST_JGWW4','Active','Low','High',73.66,'Low',794,'Level1','In Progress',946,'Warning','No','Weekly','2020-03-09',10,'Archived','2022-10-28 22:38:08.000',106,'SECMON_K6YXL','RISK_J74AQ'
'INVEST_2UYYQ','Active','Medium','High',59.50,'Low',591,'Level2','In Progress',915,'Termination','No','Monthly','2023-02-11',7,'Archived','2023-10-08 03:42:04.000',331,'SECMON_SYJF8','RISK_JXVZ8'
'INVEST_IIIBM','Closed','High','High',39.36,'High',245,'Level2','Resolved',318,'Restriction','Yes','Weekly','2021-07-17',12,'Active','2020-09-07 13:47:39.000',140,'SECMON_R31KC','RISK_NWFCM'
'INVEST_H7I17','Active','High','Low',60.66,'Medium',251,'Level2','New',754,'Termination','No','Monthly','2025-04-23',37,'Archived','2024-02-15 00:43:43.000',445,'SECMON_L93P8','RISK_NZ81A'
'INVEST_2CMES','Closed','Low','High',3.36,'High',405,'Level1','In Progress',124,'Warning','No','Daily','2020-01-01',2,'Archived','2021-03-07 19:50:27.000',25,'SECMON_RHW8D','RISK_JLH72'
'INVEST_ARY1A','Monitoring','Low','High',72.55,'Low',82,'Level2','New',130,'Restriction','Yes','Daily','2024-05-22',16,'Active','2021-06-20 05:47:57.000',531,'SECMON_7SBLH','RISK_VP4N3'
'INVEST_0FWR8','Monitoring','High','Medium',45.10,'High',1054,'Level2','New',873,'Restriction','Yes','Weekly','2020-08-09',49,'Archived','2023-12-04 06:34:16.000',185,'SECMON_GMSMB','RISK_AGAAZ'
'INVEST_JK5ZC','Active','Medium','Low',56.52,'Low',1407,'Level1','New',625,'Termination','No','Monthly','2024-06-23',8,'Active','2024-04-23 20:35:33.000',305,'SECMON_EQORO','RISK_CY6GV'
'INVEST_JK4BB','Closed','Unknown','Medium',46.64,'Low',713,'Level3','In Progress',47,'Restriction','No','Monthly','2024-02-04',50,'Archived','2022-11-30 16:38:49.000',563,'SECMON_ZX88A','RISK_W6CB0'
'INVEST_T20CP','Monitoring','Low','High',45.29,'Low',974,'Level3','In Progress',614,'Warning','Yes','Daily','2025-03-31',44,'Archived','2023-01-31 18:45:20.000',454,'SECMON_AWF94','RISK_5BLJA'
'INVEST_5WOKN','Monitoring','High','Low',43.21,'High',827,'Level1','Resolved',18,'Warning','No','Weekly','2021-07-22',33,'Archived','2023-04-19 21:40:24.000',241,'SECMON_YWSGQ','RISK_QMULA'
'INVEST_YIAUT','Monitoring','Medium','Low',28.59,'Medium',1040,'Level2','Closed',856,'Restriction','Yes','Weekly','2023-08-30',29,'Deleted','2022-04-01 21:01:47.000',234,'SECMON_2F9SG','RISK_6HB0R'
'INVEST_GRN2V','Active','Low','High',70.82,'High',1433,'Level1','Closed',441,'Warning','Yes','Daily','2020-05-25',21,'Active','2021-04-11 13:20:11.000',41,'SECMON_T9SUD','RISK_9MUWD'
'INVEST_PDLOW','Active','High','Low',44.20,'High',1017,'Level2','Closed',755,'Warning','Yes','Daily','2021-01-08',26,'Archived','2024-08-23 23:44:04.000',303,'SECMON_PEBCR','RISK_FIDBR'
'INVEST_J5FBB','Monitoring','Unknown','Low',95.20,'Medium',505,'Level2','In Progress',512,'Warning','No','Monthly','2021-02-14',4,'Deleted','2024-05-06 10:42:29.000',18,'SECMON_ER5WM','RISK_UB96Z'
'INVEST_4MNLE','Closed','High','Medium',41.43,'High',563,'Level3','New',314,'Warning','No','Daily','2024-03-23',20,'Active','2023-01-31 07:33:53.000',24,'SECMON_EUCEA','RISK_HEEJS'
'INVEST_QKXX8','Closed','Medium','High',8.30,'Low',1080,'Level2','In Progress',622,'Warning','Yes','Weekly','2024-06-05',13,'Deleted','2022-05-30 16:11:18.000',116,'SECMON_UH6EP','RISK_XZR2H'
'INVEST_5GL80','Closed','Low','Low',45.67,'Low',480,'Level2','New',718,'Termination','Yes','Monthly','2023-05-23',35,'Deleted','2023-06-19 14:56:25.000',330,'SECMON_N70LB','RISK_JVYNK'
'INVEST_T0GJW','Monitoring','High','Medium',4.26,'High',1436,'Level1','Resolved',128,'Warning','Yes','Monthly','2022-03-13',23,'Deleted','2025-06-15 12:53:13.000',43,'SECMON_R1FRP','RISK_6J8IX'
'INVEST_NNFJO','Active','Medium','Low',99.46,'Low',1163,'Level3','Resolved',668,'Warning','Yes','Weekly','2021-05-13',34,'Deleted','2025-06-26 04:29:06.000',604,'SECMON_M5ZEF','RISK_PNZYX'
'INVEST_GW9TI','Closed','Low','High',12.06,'High',1384,'Level2','Closed',821,'Restriction','No','Weekly','2023-02-27',42,'Active','2020-12-23 22:15:46.000',426,'SECMON_CBL9S','RISK_9VJUD'
'INVEST_EUVW5','Closed','Medium','Low',46.56,'Low',955,'Level3','Resolved',907,'Restriction','No','Daily','2020-11-23',21,'Deleted','2021-06-04 16:05:53.000',220,'SECMON_YU1JG','RISK_QEIVZ'
'INVEST_9ISW1','Closed','Medium','Medium',37.66,'Medium',1388,'Level1','Resolved',514,'Warning','Yes','Monthly','2021-03-10',26,'Deleted','2023-04-14 08:38:11.000',74,'SECMON_JTMF4','RISK_R3V6S'
'INVEST_PZVSI','Closed','Low','Medium',66.59,'Medium',757,'Level2','Resolved',344,'Termination','No','Weekly','2021-03-29',37,'Deleted','2021-02-18 16:56:40.000',325,'SECMON_B1MVC','RISK_X4PSW'
'INVEST_IHXY4','Monitoring','Low','Low',27.21,'Medium',358,'Level1','Resolved',477,'Restriction','Yes','Daily','2023-12-17',19,'Active','2022-06-02 12:11:59.000',272,'SECMON_790TC','RISK_97NNS'
'INVEST_8H06B','Active','Medium','Low',13.43,'Medium',1211,'Level3','Closed',318,'Restriction','No','Daily','2024-06-09',43,'Archived','2022-04-19 06:40:22.000',457,'SECMON_6NQ9O','RISK_I4KEX'
'INVEST_TXUBE','Active','Medium','Low',23.13,'High',911,'Level3','In Progress',691,'Warning','Yes','Monthly','2024-11-17',23,'Deleted','2025-09-14 14:50:49.000',619,'SECMON_5F0B4','RISK_2A33C'
'INVEST_CL2P6','Monitoring','Low','Medium',60.02,'High',844,'Level2','New',326,'Warning','No','Daily','2024-04-14',41,'Active','2020-08-16 08:45:36.000',328,'SECMON_SK3WI','RISK_U2M10'
'INVEST_DKTM0','Monitoring','Medium','High',4.78,'High',309,'Level1','Closed',588,'Termination','Yes','Daily','2024-08-12',15,'Archived','2024-02-29 06:17:35.000',76,'SECMON_AQMWX','RISK_E96O7'
'INVEST_7YPW4','Active','High','Medium',19.04,'High',1404,'Level1','New',526,'Restriction','Yes','Daily','2022-02-25',3,'Archived','2023-04-20 04:00:03.000',670,'SECMON_PY6PV','RISK_2LJ8G'
'INVEST_QK8FY','Monitoring','High','High',79.82,'Low',802,'Level3','Closed',860,'Termination','Yes','Daily','2022-08-18',17,'Archived','2025-03-22 00:49:18.000',668,'SECMON_93SPP','RISK_5YO9M'
'INVEST_CE1IX','Active','Low','High',36.61,'Low',208,'Level2','New',941,'Warning','Yes','Daily','2024-02-22',37,'Deleted','2023-12-25 23:05:24.000',551,'SECMON_FT4U1','RISK_53PSX'
'INVEST_BO7PC','Closed','High','Medium',82.84,'High',1338,'Level1','Closed',744,'Restriction','Yes','Daily','2020-12-08',25,'Archived','2024-05-13 05:15:10.000',132,'SECMON_MA8YC','RISK_LMYWT'
'INVEST_B0OF2','Active','Medium','Medium',25.43,'Low',399,'Level1','New',22,'Restriction','No','Daily','2024-12-04',23,'Active','2023-08-02 14:13:15.000',191,'SECMON_0983E','RISK_ND9RE'
'INVEST_AQODX','Active','Low','Low',36.73,'High',1393,'Level3','New',15,'Warning','No','Daily','2022-09-11',41,'Active','2025-03-11 05:07:33.000',231,'SECMON_E7CNT','RISK_0VFED'
'INVEST_SAX32','Closed','Medium','Low',32.43,'Low',1166,'Level2','Closed',710,'Restriction','Yes','Weekly','2024-06-02',20,'Active','2021-09-10 21:46:57.000',489,'SECMON_1P88D','RISK_ET6DF'
'INVEST_YHARH','Closed','Low','Medium',58.29,'Low',141,'Level3','Resolved',286,'Warning','Yes','Weekly','2022-04-15',2,'Archived','2021-06-29 13:57:09.000',589,'SECMON_XQIGJ','RISK_J2CTA'
'INVEST_5M5RI','Closed','High','Low',61.00,'High',35,'Level1','In Progress',428,'Restriction','No','Monthly','2023-04-15',33,'Deleted','2022-10-20 04:37:36.000',323,'SECMON_IDMTM','RISK_ANTAI'
'INVEST_XAN7B','Closed','Low','Low',26.26,'Medium',714,'Level3','In Progress',683,'Termination','No','Weekly','2021-05-16',9,'Active','2021-05-26 07:15:43.000',255,'SECMON_1W21Q','RISK_718D0'
'INVEST_TC964','Closed','Low','Low',57.01,'Medium',862,'Level2','New',46,'Termination','No','Monthly','2022-06-04',33,'Deleted','2020-08-07 05:52:12.000',12,'SECMON_FM3XH','RISK_6EL1Y'
'INVEST_KKF1W','Monitoring','Low','Low',54.03,'Medium',761,'Level1','Closed',324,'Warning','No','Daily','2024-01-26',17,'Active','2020-02-18 13:00:59.000',664,'SECMON_6KRQ8','RISK_S8TMO'
'INVEST_Y050N','Closed','High','Medium',33.58,'Low',546,'Level1','In Progress',557,'Termination','Yes','Weekly','2025-02-15',50,'Archived','2020-12-14 07:08:55.000',104,'SECMON_QK960','RISK_RFMB9'
'INVEST_4RDFH','Monitoring','Unknown','High',17.03,'High',860,'Level2','Closed',586,'Warning','Yes','Weekly','2022-04-04',25,'Active','2023-02-24 22:32:43.000',344,'SECMON_MORLK','RISK_XF2HY'
'INVEST_K84MZ','Closed','High','Low',68.87,'Low',255,'Level2','Resolved',762,'Termination','Yes','Daily','2022-01-23',26,'Archived','2022-06-15 18:54:26.000',460,'SECMON_UI7FG','RISK_O25A1'
'INVEST_4MG6G','Monitoring','Low','Medium',46.46,'High',137,'Level3','New',892,'Termination','Yes','Weekly','2025-11-17',32,'Archived','2021-06-05 08:36:41.000',147,'SECMON_05P1M','RISK_GI6ZS'
'INVEST_I9U3W','Monitoring','Medium','High',31.71,'Medium',12,'Level1','Closed',794,'Restriction','No','Daily','2020-05-19',10,'Active','2025-12-03 22:48:32.000',651,'SECMON_QZKL2','RISK_UZQUG'
