'RISK_3QG64',0.147,'Low',49,1,26.60,432,73764.90,22.610,42.70,2.4,6.6,7.1,'COMM_3PLQ9','TX_92EU0','{"network_analysis": {"centrality_score": 21.378, "cluster_coefficient": null, "connection_diversity": 34.66}, "behavioral_analysis": {"geo_distribution_score": 71.2, "temporal_pattern_score": 89.69, "behavior_consistency_score": 48.81}, "transaction_pattern_category": "High-risk"}'
'RISK_85TAT',0.490,'High',12,7,85.90,510,62583.11,2.170,94.20,6.3,6.0,5.4,'COMM_2ED0Y','TX_WVREC','{"network_analysis": {"centrality_score": 46.252, "cluster_coefficient": null, "connection_diversity": 98.35}, "behavioral_analysis": {"geo_distribution_score": 63.2, "temporal_pattern_score": 26.25, "behavior_consistency_score": 78.37}, "transaction_pattern_category": "Suspicious"}'
'RISK_PRNAX',0.997,'Low',36,2,36.70,621,6655.18,23.410,19.00,7.9,0.2,7.9,'COMM_F7TG5','TX_50UAX','{"network_analysis": {"centrality_score": 81.390, "cluster_coefficient": null, "connection_diversity": 39.19}, "behavioral_analysis": {"geo_distribution_score": 73.9, "temporal_pattern_score": 44.74, "behavior_consistency_score": 26.30}, "transaction_pattern_category": "High-risk"}'
'RISK_ZEAXU',0.189,'Unknown',25,7,100.00,770,72653.15,1.920,98.70,6.8,8.9,4.5,'COMM_I1DKE','TX_WBF0V','{"network_analysis": {"centrality_score": 19.743, "cluster_coefficient": null, "connection_diversity": 8.72}, "behavioral_analysis": {"geo_distribution_score": 34.6, "temporal_pattern_score": 86.68, "behavior_consistency_score": 87.30}, "transaction_pattern_category": "Normal"}'
'RISK_R3KRG',0.518,'Low',35,10,99.70,845,20407.79,3.030,9.30,4.5,9.7,7.9,'COMM_VM6LJ','TX_SRYE5','{"network_analysis": {"centrality_score": 96.486, "cluster_coefficient": null, "connection_diversity": 22.86}, "behavioral_analysis": {"geo_distribution_score": 49.2, "temporal_pattern_score": 63.64, "behavior_consistency_score": 6.43}, "transaction_pattern_category": "Normal"}'
'RISK_BKOQM',0.669,'Medium',8,10,56.40,995,31647.70,8.840,9.80,9.5,4.2,4.9,'COMM_9CM00','TX_PW7YX','{"network_analysis": {"centrality_score": 40.882, "cluster_coefficient": null, "connection_diversity": 21.90}, "behavioral_analysis": {"geo_distribution_score": 31.1, "temporal_pattern_score": 19.10, "behavior_consistency_score": 84.59}, "transaction_pattern_category": "Normal"}'
'RISK_P5T4H',0.821,'Unknown',24,3,0.30,485,13167.65,38.760,10.40,7.6,5.4,0.4,'COMM_R32N4','TX_DHNLM','{"network_analysis": {"centrality_score": 30.190, "cluster_coefficient": null, "connection_diversity": 96.31}, "behavioral_analysis": {"geo_distribution_score": 8.4, "temporal_pattern_score": 7.57, "behavior_consistency_score": 69.93}, "transaction_pattern_category": "Suspicious"}'
'RISK_KII4L',0.091,'Low',19,7,26.70,457,68206.15,2.890,53.10,3.9,6.2,0.0,'COMM_WW8XV','TX_B1N4D','{"network_analysis": {"centrality_score": 51.017, "cluster_coefficient": null, "connection_diversity": 98.29}, "behavioral_analysis": {"geo_distribution_score": 29.1, "temporal_pattern_score": 30.05, "behavior_consistency_score": 47.02}, "transaction_pattern_category": "Normal"}'
'RISK_SPOJE',0.295,'Unknown',13,3,36.70,600,85683.91,33.330,48.00,4.1,2.6,0.3,'COMM_EN716','TX_ZUAUV','{"network_analysis": {"centrality_score": 43.582, "cluster_coefficient": null, "connection_diversity": 40.33}, "behavioral_analysis": {"geo_distribution_score": 62.5, "temporal_pattern_score": 11.78, "behavior_consistency_score": 19.49}, "transaction_pattern_category": "Suspicious"}'
'RISK_LGXMN',0.068,'High',29,5,76.30,980,89415.92,40.610,58.10,9.7,4.1,7.1,'COMM_KEPHL','TX_BFYGL','{"network_analysis": {"centrality_score": 49.475, "cluster_coefficient": null, "connection_diversity": 1.98}, "behavioral_analysis": {"geo_distribution_score": 68.7, "temporal_pattern_score": 53.39, "behavior_consistency_score": 29.60}, "transaction_pattern_category": "Suspicious"}'
'RISK_IDO1T',0.455,'Medium',24,1,91.20,668,58671.14,13.400,50.10,6.5,1.6,5.2,'COMM_8HER5','TX_GIFXN','{"network_analysis": {"centrality_score": 7.241, "cluster_coefficient": null, "connection_diversity": 32.76}, "behavioral_analysis": {"geo_distribution_score": 39.0, "temporal_pattern_score": 39.38, "behavior_consistency_score": 7.42}, "transaction_pattern_category": "Suspicious"}'
'RISK_7RGYN',0.242,'Low',38,5,54.10,679,83902.63,24.800,42.00,2.6,1.7,0.1,'COMM_RIO27','TX_ERU77','{"network_analysis": {"centrality_score": 17.892, "cluster_coefficient": null, "connection_diversity": 34.20}, "behavioral_analysis": {"geo_distribution_score": 13.2, "temporal_pattern_score": 50.70, "behavior_consistency_score": 80.73}, "transaction_pattern_category": "High-risk"}'
'RISK_4P1UA',0.806,'Low',11,2,42.40,568,14433.55,25.090,57.50,2.2,5.1,9.5,'COMM_4GHQK','TX_BLT9E','{"network_analysis": {"centrality_score": 88.942, "cluster_coefficient": null, "connection_diversity": 95.33}, "behavioral_analysis": {"geo_distribution_score": 2.1, "temporal_pattern_score": 15.49, "behavior_consistency_score": 91.95}, "transaction_pattern_category": "Suspicious"}'
'RISK_XSWJ7',0.946,'High',47,3,23.50,366,97013.75,27.840,23.40,4.2,0.7,1.9,'COMM_TCNJW','TX_G3IIV','{"network_analysis": {"centrality_score": 53.428, "cluster_coefficient": null, "connection_diversity": 79.51}, "behavioral_analysis": {"geo_distribution_score": 3.9, "temporal_pattern_score": 32.97, "behavior_consistency_score": 96.82}, "transaction_pattern_category": "Suspicious"}'
'RISK_ZR5PL',0.389,'Low',25,7,71.70,177,61924.99,12.430,78.90,6.9,4.8,2.8,'COMM_ND2R0','TX_VMLY7','{"network_analysis": {"centrality_score": 46.201, "cluster_coefficient": null, "connection_diversity": 72.27}, "behavioral_analysis": {"geo_distribution_score": 83.0, "temporal_pattern_score": 41.93, "behavior_consistency_score": 7.89}, "transaction_pattern_category": "High-risk"}'
'RISK_Y627D',0.466,'High',43,3,87.50,338,87639.97,4.950,36.90,2.6,0.4,5.4,'COMM_K1QHL','TX_ZNFL7','{"network_analysis": {"centrality_score": 89.898, "cluster_coefficient": null, "connection_diversity": 28.31}, "behavioral_analysis": {"geo_distribution_score": 49.5, "temporal_pattern_score": 54.74, "behavior_consistency_score": 5.73}, "transaction_pattern_category": "Normal"}'
'RISK_0951Z',0.754,'High',27,5,3.30,906,51245.37,46.470,35.20,7.5,9.2,4.4,'COMM_JOCVP','TX_L5NA1','{"network_analysis": {"centrality_score": 71.477, "cluster_coefficient": null, "connection_diversity": 11.59}, "behavioral_analysis": {"geo_distribution_score": 22.4, "temporal_pattern_score": 64.41, "behavior_consistency_score": 89.87}, "transaction_pattern_category": "Suspicious"}'
'RISK_VJCXD',0.748,'Low',13,5,25.70,406,10529.07,22.360,75.20,1.2,5.6,7.2,'COMM_LBHQF','TX_BWU76','{"network_analysis": {"centrality_score": 13.081, "cluster_coefficient": null, "connection_diversity": 16.12}, "behavioral_analysis": {"geo_distribution_score": 4.7, "temporal_pattern_score": 95.11, "behavior_consistency_score": 97.25}, "transaction_pattern_category": "Normal"}'
'RISK_MDHMN',0.504,'Medium',30,1,42.30,238,84320.11,14.420,42.30,9.1,6.6,7.0,'COMM_V3QWC','TX_K41Q8','{"network_analysis": {"centrality_score": 85.837, "cluster_coefficient": null, "connection_diversity": 35.00}, "behavioral_analysis": {"geo_distribution_score": 81.6, "temporal_pattern_score": 92.33, "behavior_consistency_score": 54.18}, "transaction_pattern_category": "Suspicious"}'
'RISK_9W1UM',0.193,'Medium',10,1,19.10,439,15332.90,45.900,87.20,7.8,7.5,5.9,'COMM_3VXCV','TX_VSGYO','{"network_analysis": {"centrality_score": 93.698, "cluster_coefficient": null, "connection_diversity": 64.44}, "behavioral_analysis": {"geo_distribution_score": 19.2, "temporal_pattern_score": 5.32, "behavior_consistency_score": 84.95}, "transaction_pattern_category": "High-risk"}'
'RISK_9NR9U',0.160,'Low',10,2,95.00,978,64981.89,15.300,87.80,9.5,7.0,0.9,'COMM_7WT4U','TX_WD1CA','{"network_analysis": {"centrality_score": 41.164, "cluster_coefficient": null, "connection_diversity": 69.75}, "behavioral_analysis": {"geo_distribution_score": 41.7, "temporal_pattern_score": 72.27, "behavior_consistency_score": 2.81}, "transaction_pattern_category": "Normal"}'
'RISK_J4COS',0.190,'Unknown',16,5,88.70,995,99488.09,46.980,42.70,3.3,8.7,0.8,'COMM_0RHG4','TX_ZNIKS','{"network_analysis": {"centrality_score": 8.909, "cluster_coefficient": null, "connection_diversity": 28.28}, "behavioral_analysis": {"geo_distribution_score": 65.6, "temporal_pattern_score": 38.32, "behavior_consistency_score": 0.89}, "transaction_pattern_category": "Normal"}'
'RISK_PT7R9',0.513,'Unknown',0,3,56.50,109,99159.20,28.390,2.00,2.2,3.1,9.2,'COMM_AQD2N','TX_E9UJ3','{"network_analysis": {"centrality_score": 87.566, "cluster_coefficient": null, "connection_diversity": 3.82}, "behavioral_analysis": {"geo_distribution_score": 72.7, "temporal_pattern_score": 75.45, "behavior_consistency_score": 54.90}, "transaction_pattern_category": "Normal"}'
'RISK_OCFLE',0.318,'Low',6,10,7.20,386,18187.23,20.940,32.10,0.3,2.5,4.1,'COMM_DMIDC','TX_VJ37U','{"network_analysis": {"centrality_score": 24.824, "cluster_coefficient": null, "connection_diversity": 52.62}, "behavioral_analysis": {"geo_distribution_score": 21.0, "temporal_pattern_score": 79.78, "behavior_consistency_score": 51.87}, "transaction_pattern_category": "Normal"}'
'RISK_N5UK2',0.388,'Unknown',0,8,55.20,705,30511.02,1.800,12.10,4.0,6.1,8.1,'COMM_ELCWV','TX_FUC15','{"network_analysis": {"centrality_score": 64.036, "cluster_coefficient": null, "connection_diversity": 0.28}, "behavioral_analysis": {"geo_distribution_score": 12.5, "temporal_pattern_score": 76.59, "behavior_consistency_score": 58.85}, "transaction_pattern_category": "High-risk"}'
'RISK_34QC8',0.516,'Medium',3,9,67.10,22,4471.88,3.710,77.30,6.5,3.3,4.7,'COMM_1GTPF','TX_BE9SE','{"network_analysis": {"centrality_score": 91.481, "cluster_coefficient": null, "connection_diversity": 52.32}, "behavioral_analysis": {"geo_distribution_score": 60.9, "temporal_pattern_score": 44.31, "behavior_consistency_score": 14.43}, "transaction_pattern_category": "Normal"}'
'RISK_7K7XI',0.534,'Medium',2,2,29.10,413,5231.06,18.530,99.20,6.0,8.2,3.8,'COMM_RPM35','TX_WMI7X','{"network_analysis": {"centrality_score": 77.523, "cluster_coefficient": null, "connection_diversity": 0.21}, "behavioral_analysis": {"geo_distribution_score": 65.6, "temporal_pattern_score": 91.01, "behavior_consistency_score": 78.38}, "transaction_pattern_category": "Suspicious"}'
'RISK_I6OPG',0.700,'Low',45,6,1.50,658,16066.92,19.860,23.10,6.5,3.6,7.1,'COMM_64512','TX_ZEZFH','{"network_analysis": {"centrality_score": 49.104, "cluster_coefficient": null, "connection_diversity": 90.66}, "behavioral_analysis": {"geo_distribution_score": 85.8, "temporal_pattern_score": 57.02, "behavior_consistency_score": 67.70}, "transaction_pattern_category": "Normal"}'
'RISK_G7HFY',0.825,'Low',8,9,58.90,395,57615.90,28.620,93.00,4.1,5.2,2.8,'COMM_NZYCT','TX_T9ERL','{"network_analysis": {"centrality_score": 47.680, "cluster_coefficient": null, "connection_diversity": 87.58}, "behavioral_analysis": {"geo_distribution_score": 91.3, "temporal_pattern_score": 7.22, "behavior_consistency_score": 24.04}, "transaction_pattern_category": "High-risk"}'
'RISK_A344X',0.771,'Medium',34,9,41.50,883,54477.07,31.630,83.50,7.6,6.0,2.3,'COMM_2BZE3','TX_AKTPS','{"network_analysis": {"centrality_score": 3.243, "cluster_coefficient": null, "connection_diversity": 47.15}, "behavioral_analysis": {"geo_distribution_score": 58.5, "temporal_pattern_score": 70.67, "behavior_consistency_score": 50.53}, "transaction_pattern_category": "Suspicious"}'
'RISK_F8B77',0.549,'Low',46,1,41.00,158,76266.74,17.980,79.10,4.0,1.6,5.1,'COMM_2954K','TX_FTQBN','{"network_analysis": {"centrality_score": 85.782, "cluster_coefficient": null, "connection_diversity": 10.11}, "behavioral_analysis": {"geo_distribution_score": 52.9, "temporal_pattern_score": 38.23, "behavior_consistency_score": 56.94}, "transaction_pattern_category": "High-risk"}'
'RISK_A0DO8',0.053,'Low',24,7,54.00,98,96010.12,17.530,52.10,2.1,7.7,4.5,'COMM_KBNA9','TX_LY04T','{"network_analysis": {"centrality_score": 65.770, "cluster_coefficient": null, "connection_diversity": 21.67}, "behavioral_analysis": {"geo_distribution_score": 47.7, "temporal_pattern_score": 62.85, "behavior_consistency_score": 69.38}, "transaction_pattern_category": "Normal"}'
'RISK_XTFJM',0.950,'High',6,5,56.00,550,40930.59,7.320,62.40,9.1,5.1,8.0,'COMM_E5EAW','TX_599MC','{"network_analysis": {"centrality_score": 9.933, "cluster_coefficient": null, "connection_diversity": 49.22}, "behavioral_analysis": {"geo_distribution_score": 84.3, "temporal_pattern_score": 53.00, "behavior_consistency_score": 57.34}, "transaction_pattern_category": "Normal"}'
'RISK_62DKX',0.569,'Low',4,6,2.20,874,14480.78,29.210,37.70,9.5,5.5,8.0,'COMM_BWABK','TX_URJX0','{"network_analysis": {"centrality_score": 78.169, "cluster_coefficient": null, "connection_diversity": 10.09}, "behavioral_analysis": {"geo_distribution_score": 19.0, "temporal_pattern_score": 73.65, "behavior_consistency_score": 47.65}, "transaction_pattern_category": "High-risk"}'
'RISK_DBO90',0.606,'High',20,1,32.60,358,93273.87,36.050,90.60,2.0,5.8,3.5,'COMM_PMIOL','TX_CPTFW','{"network_analysis": {"centrality_score": 42.887, "cluster_coefficient": null, "connection_diversity": 29.87}, "behavioral_analysis": {"geo_distribution_score": 97.4, "temporal_pattern_score": 19.92, "behavior_consistency_score": 43.65}, "transaction_pattern_category": "High-risk"}'
'RISK_09QYV',0.701,'Unknown',9,10,15.50,550,73666.88,27.400,62.40,5.6,9.5,5.5,'COMM_1XAFB','TX_D28YP','{"network_analysis": {"centrality_score": 48.682, "cluster_coefficient": null, "connection_diversity": 1.73}, "behavioral_analysis": {"geo_distribution_score": 48.3, "temporal_pattern_score": 85.22, "behavior_consistency_score": 52.04}, "transaction_pattern_category": "High-risk"}'
'RISK_PMUJ6',0.999,'Unknown',47,10,36.20,465,41290.75,41.050,19.70,6.8,4.0,5.0,'COMM_5DVNU','TX_XI83F','{"network_analysis": {"centrality_score": 84.156, "cluster_coefficient": null, "connection_diversity": 54.69}, "behavioral_analysis": {"geo_distribution_score": 98.0, "temporal_pattern_score": 70.14, "behavior_consistency_score": 74.10}, "transaction_pattern_category": "High-risk"}'
'RISK_RGWPQ',0.984,'Low',31,5,19.50,444,56692.28,7.130,58.80,3.8,1.7,2.6,'COMM_0SKDV','TX_8J12R','{"network_analysis": {"centrality_score": 78.654, "cluster_coefficient": null, "connection_diversity": 62.24}, "behavioral_analysis": {"geo_distribution_score": 48.8, "temporal_pattern_score": 45.35, "behavior_consistency_score": 51.43}, "transaction_pattern_category": "High-risk"}'
'RISK_F43II',0.309,'Low',12,4,84.80,750,22576.19,7.310,93.70,6.3,4.1,3.0,'COMM_AJX0I','TX_GEHD4','{"network_analysis": {"centrality_score": 74.317, "cluster_coefficient": null, "connection_diversity": 15.97}, "behavioral_analysis": {"geo_distribution_score": 92.9, "temporal_pattern_score": 48.75, "behavior_consistency_score": 15.08}, "transaction_pattern_category": "High-risk"}'
'RISK_DY9RR',0.790,'Unknown',0,6,99.20,332,39130.60,36.540,3.30,3.0,0.6,2.4,'COMM_JO1F2','TX_30GOS','{"network_analysis": {"centrality_score": 91.815, "cluster_coefficient": null, "connection_diversity": 24.89}, "behavioral_analysis": {"geo_distribution_score": 37.0, "temporal_pattern_score": 48.54, "behavior_consistency_score": 39.36}, "transaction_pattern_category": "Normal"}'
'RISK_WGFBR',0.769,'Low',6,10,23.00,653,50957.72,39.320,88.50,7.2,8.0,2.7,'COMM_A5S2S','TX_O3BKC','{"network_analysis": {"centrality_score": 85.650, "cluster_coefficient": null, "connection_diversity": 82.70}, "behavioral_analysis": {"geo_distribution_score": 4.5, "temporal_pattern_score": 53.86, "behavior_consistency_score": 99.98}, "transaction_pattern_category": "High-risk"}'
'RISK_WRODQ',0.255,'Medium',3,8,70.50,624,58300.08,32.090,30.30,5.2,0.4,1.4,'COMM_M219Q','TX_9FUW3','{"network_analysis": {"centrality_score": 55.003, "cluster_coefficient": null, "connection_diversity": 99.96}, "behavioral_analysis": {"geo_distribution_score": 44.4, "temporal_pattern_score": 29.99, "behavior_consistency_score": 1.70}, "transaction_pattern_category": "Suspicious"}'
'RISK_OOUY3',0.276,'Low',46,1,11.70,762,85729.03,47.350,8.20,0.8,0.6,3.8,'COMM_WSYAD','TX_8UK2A','{"network_analysis": {"centrality_score": 61.594, "cluster_coefficient": null, "connection_diversity": 90.87}, "behavioral_analysis": {"geo_distribution_score": 49.1, "temporal_pattern_score": 0.31, "behavior_consistency_score": 47.14}, "transaction_pattern_category": "Normal"}'
'RISK_IMFZ9',0.351,'Unknown',45,4,35.70,780,96038.85,13.850,46.80,8.7,1.4,3.4,'COMM_3Y0HV','TX_X00UG','{"network_analysis": {"centrality_score": 39.346, "cluster_coefficient": null, "connection_diversity": 50.92}, "behavioral_analysis": {"geo_distribution_score": 64.5, "temporal_pattern_score": 36.51, "behavior_consistency_score": 18.67}, "transaction_pattern_category": "Suspicious"}'
'RISK_EOILN',0.735,'Low',4,1,78.20,668,10699.63,39.390,55.60,1.7,6.6,5.9,'COMM_YNF9X','TX_QB3Y8','{"network_analysis": {"centrality_score": 14.968, "cluster_coefficient": null, "connection_diversity": 64.99}, "behavioral_analysis": {"geo_distribution_score": 33.8, "temporal_pattern_score": 53.44, "behavior_consistency_score": 14.39}, "transaction_pattern_category": "High-risk"}'
'RISK_C6UIY',0.189,'Medium',9,10,19.70,203,27432.80,8.340,40.40,7.4,6.4,2.1,'COMM_H7JHT','TX_0Z2UY','{"network_analysis": {"centrality_score": 68.300, "cluster_coefficient": null, "connection_diversity": 36.65}, "behavioral_analysis": {"geo_distribution_score": 16.0, "temporal_pattern_score": 11.27, "behavior_consistency_score": 13.41}, "transaction_pattern_category": "Suspicious"}'
'RISK_11K0F',0.496,'High',47,9,46.10,995,2421.93,41.880,88.90,7.3,0.4,2.2,'COMM_VA6WB','TX_942FM','{"network_analysis": {"centrality_score": 46.822, "cluster_coefficient": null, "connection_diversity": 18.15}, "behavioral_analysis": {"geo_distribution_score": 92.6, "temporal_pattern_score": 39.38, "behavior_consistency_score": 66.87}, "transaction_pattern_category": "Suspicious"}'
'RISK_J6XFU',0.361,'Low',46,1,45.80,711,92724.48,45.580,65.90,4.0,0.9,7.8,'COMM_SAU98','TX_PWFHZ','{"network_analysis": {"centrality_score": 25.579, "cluster_coefficient": null, "connection_diversity": 62.29}, "behavioral_analysis": {"geo_distribution_score": 8.9, "temporal_pattern_score": 67.54, "behavior_consistency_score": 2.42}, "transaction_pattern_category": "High-risk"}'
'RISK_GYFB3',0.722,'Unknown',41,3,8.70,998,2013.70,14.200,9.90,0.3,4.3,7.5,'COMM_0FDBJ','TX_PC98G','{"network_analysis": {"centrality_score": 36.621, "cluster_coefficient": null, "connection_diversity": 31.16}, "behavioral_analysis": {"geo_distribution_score": 24.8, "temporal_pattern_score": 68.94, "behavior_consistency_score": 62.61}, "transaction_pattern_category": "High-risk"}'
'RISK_JSZPQ',0.578,'High',6,9,15.10,179,14211.50,4.560,48.60,7.3,5.9,4.8,'COMM_XEGLO','TX_CZF09','{"network_analysis": {"centrality_score": 48.260, "cluster_coefficient": null, "connection_diversity": 52.12}, "behavioral_analysis": {"geo_distribution_score": 63.6, "temporal_pattern_score": 22.82, "behavior_consistency_score": 59.89}, "transaction_pattern_category": "Normal"}'
'RISK_WGEJL',0.288,'Low',27,8,56.60,916,87225.16,40.800,47.80,1.4,4.7,0.8,'COMM_OOBSV','TX_2N04M','{"network_analysis": {"centrality_score": 15.298, "cluster_coefficient": null, "connection_diversity": 36.50}, "behavioral_analysis": {"geo_distribution_score": 1.9, "temporal_pattern_score": 72.97, "behavior_consistency_score": 95.21}, "transaction_pattern_category": "Suspicious"}'
'RISK_LUAUF',0.461,'High',41,3,11.00,199,25243.38,36.070,37.20,8.6,6.3,5.3,'COMM_XNRTP','TX_OMTJB','{"network_analysis": {"centrality_score": 13.736, "cluster_coefficient": null, "connection_diversity": 58.09}, "behavioral_analysis": {"geo_distribution_score": 68.8, "temporal_pattern_score": 11.05, "behavior_consistency_score": 86.93}, "transaction_pattern_category": "Normal"}'
'RISK_J6FE1',0.824,'Medium',29,4,92.10,953,14844.58,34.590,25.40,3.3,3.3,7.2,'COMM_A7146','TX_4HIAK','{"network_analysis": {"centrality_score": 79.041, "cluster_coefficient": null, "connection_diversity": 3.15}, "behavioral_analysis": {"geo_distribution_score": 30.6, "temporal_pattern_score": 40.67, "behavior_consistency_score": 73.27}, "transaction_pattern_category": "Suspicious"}'
'RISK_AN481',0.217,'High',19,5,50.10,610,72764.50,49.840,13.40,3.9,9.2,4.5,'COMM_U357T','TX_ZFCOS','{"network_analysis": {"centrality_score": 18.302, "cluster_coefficient": null, "connection_diversity": 13.40}, "behavioral_analysis": {"geo_distribution_score": 36.8, "temporal_pattern_score": 46.34, "behavior_consistency_score": 52.17}, "transaction_pattern_category": "Normal"}'
'RISK_6OQFH',0.189,'Low',3,9,99.60,334,31092.60,3.950,94.20,4.7,6.3,2.9,'COMM_RQ34G','TX_T33RH','{"network_analysis": {"centrality_score": 71.308, "cluster_coefficient": null, "connection_diversity": 58.16}, "behavioral_analysis": {"geo_distribution_score": 29.5, "temporal_pattern_score": 71.18, "behavior_consistency_score": 22.49}, "transaction_pattern_category": "Suspicious"}'
'RISK_GMXR6',0.234,'Low',35,7,21.20,627,9260.43,8.620,57.10,4.9,9.0,0.3,'COMM_IVUGO','TX_T0AZM','{"network_analysis": {"centrality_score": 37.255, "cluster_coefficient": null, "connection_diversity": 69.28}, "behavioral_analysis": {"geo_distribution_score": 59.6, "temporal_pattern_score": 85.07, "behavior_consistency_score": 24.32}, "transaction_pattern_category": "Suspicious"}'
'RISK_Q84FH',0.417,'Medium',40,10,43.90,47,13673.18,5.390,4.30,6.2,2.6,1.8,'COMM_HTBEH','TX_SOE29','{"network_analysis": {"centrality_score": 85.819, "cluster_coefficient": null, "connection_diversity": 9.27}, "behavioral_analysis": {"geo_distribution_score": 86.2, "temporal_pattern_score": 46.00, "behavior_consistency_score": 54.85}, "transaction_pattern_category": "High-risk"}'
'RISK_XLVQS',0.404,'High',15,10,2.90,868,3124.16,37.180,97.10,7.6,1.1,3.5,'COMM_9W1LU','TX_U72OF','{"network_analysis": {"centrality_score": 43.600, "cluster_coefficient": null, "connection_diversity": 18.49}, "behavioral_analysis": {"geo_distribution_score": 99.1, "temporal_pattern_score": 91.35, "behavior_consistency_score": 34.26}, "transaction_pattern_category": "Normal"}'
'RISK_L1HPU',0.288,'Low',45,10,53.50,880,35023.94,8.480,8.10,4.0,8.8,1.1,'COMM_GNF20','TX_C6MQ5','{"network_analysis": {"centrality_score": 91.516, "cluster_coefficient": null, "connection_diversity": 95.92}, "behavioral_analysis": {"geo_distribution_score": 15.2, "temporal_pattern_score": 66.38, "behavior_consistency_score": 79.59}, "transaction_pattern_category": "Suspicious"}'
'RISK_MOBXX',0.074,'Low',44,6,13.30,177,49479.26,35.440,37.20,2.4,2.6,3.6,'COMM_5QTS6','TX_25LHL','{"network_analysis": {"centrality_score": 40.487, "cluster_coefficient": null, "connection_diversity": 47.13}, "behavioral_analysis": {"geo_distribution_score": 43.0, "temporal_pattern_score": 53.94, "behavior_consistency_score": 17.99}, "transaction_pattern_category": "Suspicious"}'
'RISK_5XR45',0.576,'High',27,4,4.90,212,99892.84,37.570,16.70,8.8,9.4,1.0,'COMM_12EBN','TX_J03ZN','{"network_analysis": {"centrality_score": 89.540, "cluster_coefficient": null, "connection_diversity": 86.39}, "behavioral_analysis": {"geo_distribution_score": 34.8, "temporal_pattern_score": 41.14, "behavior_consistency_score": 69.88}, "transaction_pattern_category": "Suspicious"}'
'RISK_FW8NA',0.278,'Low',38,3,0.90,139,42404.48,32.550,7.20,5.4,3.6,7.7,'COMM_WTP5Q','TX_Z8UZL','{"network_analysis": {"centrality_score": 79.454, "cluster_coefficient": null, "connection_diversity": 72.01}, "behavioral_analysis": {"geo_distribution_score": 98.1, "temporal_pattern_score": 30.01, "behavior_consistency_score": 93.98}, "transaction_pattern_category": "Suspicious"}'
'RISK_ND32S',0.787,'Low',42,4,54.80,410,6305.75,6.010,39.80,5.3,4.7,1.8,'COMM_SYRNH','TX_JMNVF','{"network_analysis": {"centrality_score": 25.728, "cluster_coefficient": null, "connection_diversity": 88.90}, "behavioral_analysis": {"geo_distribution_score": 58.4, "temporal_pattern_score": 55.81, "behavior_consistency_score": 55.35}, "transaction_pattern_category": "Suspicious"}'
'RISK_GJM94',0.230,'Low',16,4,62.50,139,47369.53,16.360,44.30,7.7,5.1,6.3,'COMM_XIXB3','TX_V5RCP','{"network_analysis": {"centrality_score": 0.484, "cluster_coefficient": null, "connection_diversity": 25.26}, "behavioral_analysis": {"geo_distribution_score": 72.9, "temporal_pattern_score": 2.59, "behavior_consistency_score": 71.79}, "transaction_pattern_category": "Suspicious"}'
'RISK_MXZR5',0.682,'High',2,6,51.80,228,38886.71,28.280,65.30,2.2,4.8,10.0,'COMM_QCIFQ','TX_QY5S9','{"network_analysis": {"centrality_score": 30.626, "cluster_coefficient": null, "connection_diversity": 15.24}, "behavioral_analysis": {"geo_distribution_score": 89.6, "temporal_pattern_score": 66.01, "behavior_consistency_score": 66.11}, "transaction_pattern_category": "High-risk"}'
'RISK_MXL0A',0.430,'Medium',8,10,65.00,541,19278.75,2.990,18.20,5.2,8.9,0.1,'COMM_71NAH','TX_LUAX3','{"network_analysis": {"centrality_score": 76.574, "cluster_coefficient": null, "connection_diversity": 88.44}, "behavioral_analysis": {"geo_distribution_score": 1.2, "temporal_pattern_score": 45.53, "behavior_consistency_score": 56.62}, "transaction_pattern_category": "Suspicious"}'
'RISK_XFY1K',0.525,'Low',35,1,23.80,393,59079.39,48.950,21.60,9.9,5.6,7.9,'COMM_QZP6F','TX_ZT3G1','{"network_analysis": {"centrality_score": 58.253, "cluster_coefficient": null, "connection_diversity": 8.67}, "behavioral_analysis": {"geo_distribution_score": 37.3, "temporal_pattern_score": 68.77, "behavior_consistency_score": 43.63}, "transaction_pattern_category": "Suspicious"}'
'RISK_1YIAW',0.056,'Unknown',8,2,75.10,855,93670.59,46.800,59.30,5.8,7.0,2.3,'COMM_P4O7R','TX_AO1IV','{"network_analysis": {"centrality_score": 28.753, "cluster_coefficient": null, "connection_diversity": 51.80}, "behavioral_analysis": {"geo_distribution_score": 82.6, "temporal_pattern_score": 66.49, "behavior_consistency_score": 69.46}, "transaction_pattern_category": "High-risk"}'
'RISK_0FLX0',0.723,'High',0,10,2.50,943,28477.98,31.730,2.70,9.3,1.3,9.3,'COMM_E46HC','TX_2X56G','{"network_analysis": {"centrality_score": 86.930, "cluster_coefficient": null, "connection_diversity": 71.44}, "behavioral_analysis": {"geo_distribution_score": 24.8, "temporal_pattern_score": 89.41, "behavior_consistency_score": 27.63}, "transaction_pattern_category": "Normal"}'
'RISK_K6WR8',0.583,'Unknown',15,9,71.30,723,31282.29,29.370,32.80,4.7,3.2,0.6,'COMM_QXEMU','TX_TKKVX','{"network_analysis": {"centrality_score": 32.579, "cluster_coefficient": null, "connection_diversity": 63.85}, "behavioral_analysis": {"geo_distribution_score": 24.3, "temporal_pattern_score": 63.18, "behavior_consistency_score": 31.05}, "transaction_pattern_category": "Normal"}'
