'COMM_A2IRM',6,44,'Yes',97.800,8.491,38.90,'Custom','External',41,'High','Consistent',0.005,40,96.32,32,'TX_GJAMS','PROD_IKE8R'
'COMM_Q3K1K',7,1,'No',19.500,1.549,68.51,'Custom','Internal',2,'High','Variable',0.242,46,56.66,3,'TX_SS3TF','PROD_NNGHH'
'COMM_E53YK',7,53,'Suspected',23.900,8.894,35.74,'Enhanced','External',44,'High','Suspicious',0.563,82,61.72,6,'TX_W1G5K','PROD_W03UA'
'COMM_590FW',1,17,'No',12.900,8.063,30.13,'Custom','Internal',44,'High','Variable',0.080,55,50.80,19,'TX_FZ9B4','PROD_EZMKN'
'COMM_ATGW2',4,86,'Suspected',74.700,2.399,27.32,'Standard','External',12,'Medium','Suspicious',0.208,43,61.01,10,'TX_53NIS','PROD_PGJ90'
'COMM_9IRNF',3,11,'Yes',50.800,3.451,72.62,'Standard','External',42,'Low','Suspicious',0.022,26,16.03,41,'TX_DNWYJ','PROD_OAG84'
'COMM_SDWEN',5,28,'Yes',18.000,4.703,80.38,'Standard','Internal',27,'Low','Suspicious',0.158,75,68.40,28,'TX_QQSNW','PROD_KIRRM'
'COMM_XM41M',1,66,'No',20.000,5.183,70.60,'Standard','Mixed',42,'Low','Variable',0.290,78,85.40,4,'TX_NJ1TY','PROD_LVXVT'
'COMM_DKR7F',2,19,'Suspected',6.600,1.019,93.54,'Enhanced','Internal',24,'Low','Suspicious',0.453,52,43.68,39,'TX_AJA03','PROD_IVQ2J'
'COMM_70WKU',9,19,'Suspected',21.600,5.353,8.96,'Custom','Mixed',25,'Low','Variable',0.889,33,35.60,25,'TX_7UA8G','PROD_Q9DIN'
'COMM_5BKOK',3,20,'Yes',96.200,5.724,75.91,'Standard','Internal',17,'Low','Consistent',0.180,58,49.49,36,'TX_Q8NFZ','PROD_JRUJZ'
'COMM_GR29J',5,62,'Yes',7.400,2.289,13.43,'Custom','External',11,'Medium','Suspicious',0.446,19,49.43,46,'TX_87IYI','PROD_3571Z'
'COMM_2BD7E',3,0,'No',13.000,1.010,13.43,'Custom','Internal',21,'High','Consistent',0.494,22,27.01,37,'TX_GX762','PROD_XDNOY'
'COMM_DTU8M',7,0,'No',78.600,2.898,84.34,'Enhanced','Mixed',47,'High','Suspicious',0.600,66,32.41,14,'TX_IDNDJ','PROD_QPAMI'
'COMM_HOCLF',10,59,'Suspected',28.800,4.219,80.95,'Enhanced','Internal',32,'Medium','Variable',0.302,44,37.88,15,'TX_S7CB7','PROD_KVK1K'
'COMM_K0HOO',3,55,'No',82.600,2.339,47.06,'Standard','Internal',50,'Low','Suspicious',0.778,42,45.68,28,'TX_DAFHO','PROD_T4CDV'
'COMM_J44AU',5,16,'No',41.200,9.252,12.98,'Enhanced','Internal',3,'High','Suspicious',0.519,89,71.48,24,'TX_9KAM3','PROD_IN1UB'
'COMM_AOPGC',8,26,'Suspected',24.900,3.565,95.26,'Standard','External',5,'High','Suspicious',0.877,60,17.08,9,'TX_974WL','PROD_MXUD0'
'COMM_3G1IZ',3,8,'No',71.500,5.262,47.22,'Enhanced','Internal',34,'Low','Consistent',0.719,56,54.65,13,'TX_BV039','PROD_JQ06C'
'COMM_ZLOFR',8,77,'Yes',33.300,9.716,88.89,'Custom','External',29,'High','Suspicious',0.652,95,72.84,25,'TX_LDXMF','PROD_4X8AM'
'COMM_IZS9K',3,68,'Suspected',57.300,6.056,17.21,'Custom','Mixed',47,'High','Suspicious',0.871,55,71.14,17,'TX_FFXDD','PROD_HCATG'
'COMM_MFH6D',3,54,'Yes',54.300,9.321,6.50,'Standard','Mixed',20,'Medium','Consistent',0.443,17,26.48,47,'TX_181HX','PROD_2BF22'
'COMM_YFM69',1,64,'No',87.100,1.462,14.53,'Standard','Mixed',40,'Low','Variable',0.569,47,2.21,16,'TX_V7CTA','PROD_AU4H6'
'COMM_YSF2L',6,50,'Yes',19.700,6.726,99.87,'Enhanced','Internal',12,'High','Variable',0.642,82,69.98,37,'TX_7EG9C','PROD_3RI72'
'COMM_M6S8X',7,99,'No',63.000,0.646,23.17,'Enhanced','Internal',31,'Low','Consistent',0.925,0,74.73,24,'TX_32XCA','PROD_YQN4L'
'COMM_DMF8A',10,100,'Yes',46.100,4.254,26.76,'Custom','Mixed',12,'Low','Variable',0.527,49,97.03,33,'TX_NQ2B1','PROD_OZ472'
'COMM_TWVPM',10,0,'No',31.100,0.071,83.95,'Custom','External',47,'Medium','Suspicious',0.618,68,30.84,16,'TX_UBTX6','PROD_KMSQG'
'COMM_WXEIT',1,31,'Yes',84.100,6.588,24.69,'Enhanced','Internal',48,'Medium','Consistent',0.275,48,75.18,13,'TX_4IKOH','PROD_80ZRL'
'COMM_1MOBZ',10,68,'Suspected',21.300,0.538,72.15,'Custom','Mixed',1,'Medium','Variable',0.360,9,21.90,13,'TX_UDBP5','PROD_NPXVQ'
'COMM_KM4X3',8,12,'Suspected',71.400,6.748,38.96,'Standard','Internal',35,'Medium','Consistent',0.003,73,86.29,13,'TX_4EYS4','PROD_LNS9I'
'COMM_L2SVI',9,73,'Yes',63.700,2.496,41.28,'Enhanced','Internal',44,'Medium','Consistent',0.333,94,83.54,5,'TX_L3JXG','PROD_HGCF8'
'COMM_3ZO0Z',3,70,'Yes',14.300,5.725,30.91,'Enhanced','Mixed',42,'Low','Suspicious',0.859,100,60.60,18,'TX_NANTK','PROD_3GLNV'
'COMM_ETE2N',8,45,'No',49.200,7.368,13.66,'Enhanced','Internal',50,'High','Variable',0.508,38,50.70,44,'TX_3BWTJ','PROD_7263Z'
'COMM_VMTPM',1,27,'Suspected',20.400,5.449,71.52,'Enhanced','External',9,'High','Consistent',0.374,50,92.87,6,'TX_EM0V9','PROD_ACEX1'
'COMM_CQC2L',9,0,'No',23.800,3.242,14.50,'Enhanced','Internal',48,'Medium','Variable',0.282,44,39.71,27,'TX_9UEY9','PROD_Z5RDE'
'COMM_7E80G',1,91,'No',54.600,4.680,71.60,'Custom','Internal',6,'Low','Suspicious',0.922,10,96.45,1,'TX_78SWQ','PROD_YQY98'
'COMM_27IA9',3,22,'Suspected',27.600,8.853,10.49,'Enhanced','Mixed',21,'Medium','Suspicious',0.412,14,1.29,5,'TX_SR8V1','PROD_EV2XI'
'COMM_4EVAM',4,0,'Yes',52.400,3.640,10.74,'Enhanced','Mixed',7,'Medium','Consistent',0.968,79,37.12,4,'TX_B5AGL','PROD_Y918C'
'COMM_557EF',6,97,'Suspected',94.500,0.521,36.55,'Custom','Internal',15,'High','Suspicious',0.815,50,63.50,32,'TX_T40ZB','PROD_T2OHE'
'COMM_UGJAS',10,63,'Suspected',54.600,4.823,32.70,'Custom','External',38,'Low','Consistent',0.026,100,67.52,2,'TX_4MH6M','PROD_1UXGN'
'COMM_W89J5',5,92,'Suspected',89.300,0.067,29.16,'Custom','External',44,'Medium','Variable',0.142,51,41.33,17,'TX_GGR93','PROD_ITXP1'
'COMM_OJOWX',8,75,'No',85.700,3.268,39.53,'Custom','Internal',42,'Low','Variable',0.166,13,66.25,48,'TX_0XHAX','PROD_96QYJ'
'COMM_N19RW',2,88,'Suspected',61.900,5.438,31.52,'Enhanced','Internal',12,'Medium','Consistent',0.196,74,67.49,23,'TX_CJZI3','PROD_3RJTY'
'COMM_38KC5',1,8,'Yes',8.100,6.336,10.86,'Custom','Internal',49,'High','Consistent',0.572,5,78.93,29,'TX_7VFNU','PROD_QC75H'
'COMM_2P6XP',10,0,'Suspected',83.500,9.600,93.98,'Standard','External',31,'Low','Consistent',0.888,80,50.83,20,'TX_3PAFM','PROD_PQE8H'
'COMM_HC7Z0',6,8,'Suspected',93.400,3.461,57.86,'Enhanced','External',25,'Medium','Consistent',0.023,29,36.99,42,'TX_WPP89','PROD_ESRJA'
'COMM_6W78R',2,35,'Yes',92.500,8.739,70.41,'Enhanced','Mixed',30,'High','Consistent',0.565,19,50.35,26,'TX_NR1UX','PROD_W9KWP'
'COMM_SGC8D',9,87,'Suspected',53.100,8.732,90.59,'Custom','Mixed',33,'Medium','Variable',0.728,74,92.21,34,'TX_NN5ZI','PROD_GVM39'
'COMM_RQIN3',1,11,'Suspected',79.500,2.475,22.34,'Custom','Internal',13,'Low','Consistent',0.469,92,75.39,42,'TX_76AQ8','PROD_9FLTT'
'COMM_2IOQO',6,48,'Suspected',98.400,1.690,7.91,'Standard','External',50,'High','Variable',0.747,65,51.57,6,'TX_ZFZB4','PROD_ZO6DR'
'COMM_92NMZ',8,12,'Yes',29.700,3.954,3.08,'Custom','Mixed',23,'Low','Suspicious',0.522,57,9.14,33,'TX_T2WHB','PROD_WSJXO'
'COMM_6J8YH',1,81,'Yes',60.800,6.585,93.64,'Custom','Mixed',15,'Low','Suspicious',0.175,31,15.06,48,'TX_M9Q7K','PROD_MJ0RY'
'COMM_BW35D',1,80,'Yes',77.100,3.655,46.43,'Enhanced','Mixed',42,'High','Variable',0.856,34,78.35,8,'TX_SPOFJ','PROD_04C3J'
'COMM_SWNSA',2,38,'Yes',86.700,5.734,90.83,'Custom','Mixed',9,'Medium','Suspicious',0.212,18,31.97,4,'TX_GIIRN','PROD_LVYVW'
'COMM_ZS2U0',3,3,'No',14.500,8.568,49.73,'Custom','External',3,'High','Suspicious',0.799,94,0.77,36,'TX_GLSI8','PROD_ODWCG'
'COMM_RJI8M',7,13,'Yes',75.700,1.589,34.42,'Custom','Mixed',2,'Medium','Variable',0.682,79,8.76,4,'TX_48HY7','PROD_GEMTQ'
'COMM_U4JEO',4,13,'Suspected',64.300,5.559,31.49,'Standard','External',37,'Medium','Consistent',0.696,70,20.70,13,'TX_TQEHZ','PROD_LZNQ5'
'COMM_8FP08',9,66,'Suspected',69.000,0.580,71.83,'Standard','Internal',38,'High','Consistent',0.486,18,10.87,40,'TX_8R8J7','PROD_HBH20'
'COMM_BW641',7,22,'Suspected',6.500,2.504,7.26,'Standard','Internal',9,'Low','Variable',0.598,1,24.19,32,'TX_87UEN','PROD_8ELYK'
'COMM_SJ2XD',4,31,'Yes',11.200,7.142,94.60,'Enhanced','Mixed',31,'Low','Variable',0.787,65,54.13,18,'TX_SV5VQ','PROD_W3QIZ'
'COMM_F1J6P',9,49,'No',2.800,6.520,0.54,'Custom','External',44,'Medium','Variable',0.292,5,8.13,6,'TX_E6U1Y','PROD_WCWLS'
'COMM_HBKB3',4,28,'Suspected',24.700,9.187,0.63,'Custom','External',22,'High','Consistent',0.973,44,24.44,37,'TX_GYBTG','PROD_WHI5U'
'COMM_NQG9I',10,24,'Yes',5.400,5.852,12.71,'Custom','External',3,'High','Variable',0.242,37,83.60,37,'TX_9TXX1','PROD_LX22G'
'COMM_XTZI7',4,0,'Suspected',33.200,9.510,51.00,'Enhanced','Internal',43,'High','Consistent',0.819,31,11.30,33,'TX_KFMI8','PROD_K0Q5I'
'COMM_1TKZG',4,51,'Yes',91.600,2.115,60.17,'Enhanced','Mixed',47,'Low','Suspicious',0.265,95,0.59,41,'TX_7EPTC','PROD_XJOIO'
'COMM_T6U7M',2,50,'Yes',82.400,5.860,57.50,'Enhanced','Mixed',50,'Medium','Suspicious',0.925,23,1.12,21,'TX_PGMLV','PROD_ICK94'
'COMM_GSZWA',9,33,'No',84.600,8.284,41.87,'Enhanced','Internal',1,'Medium','Variable',0.031,5,91.56,48,'TX_GLGDU','PROD_M1DRX'
'COMM_ZJ640',4,6,'Suspected',62.900,0.794,58.77,'Custom','External',29,'Medium','Consistent',0.105,20,39.01,30,'TX_JF2TZ','PROD_8VC0E'
'COMM_RVYUQ',10,44,'Yes',26.900,7.313,49.83,'Standard','External',4,'High','Suspicious',0.025,2,7.56,24,'TX_DOMNX','PROD_9ZGOK'
'COMM_Y7PJG',7,75,'No',52.500,2.679,42.06,'Enhanced','Internal',37,'Medium','Consistent',0.352,86,42.59,20,'TX_2PZ0S','PROD_D6SGW'
'COMM_IOPHS',8,48,'No',60.300,5.495,91.00,'Custom','Mixed',15,'Low','Variable',0.500,31,40.02,37,'TX_MEPOI','PROD_2HFPB'
'COMM_QXQCH',8,48,'No',35.200,3.907,32.48,'Enhanced','Internal',35,'Low','Variable',0.618,63,24.81,5,'TX_TTTX3','PROD_UJOVK'
'COMM_YLVHH',1,44,'No',31.300,2.471,98.55,'Enhanced','Internal',40,'Low','Variable',0.445,46,87.62,23,'TX_ZBNSO','PROD_ABAV3'
'COMM_WFZTH',8,58,'Suspected',39.500,3.426,45.95,'Enhanced','Mixed',0,'Medium','Variable',0.531,72,17.21,39,'TX_GFEEP','PROD_KJWTQ'
'COMM_9RMBE',9,37,'Yes',29.000,5.899,67.74,'Custom','Mixed',22,'Low','Variable',0.381,49,53.46,8,'TX_5FHCN','PROD_J93JY'
'COMM_YL9WA',10,56,'Yes',45.900,8.951,59.39,'Standard','Internal',42,'High','Suspicious',0.752,87,87.03,36,'TX_U0KIA','PROD_GA4V8'
'COMM_KY5R1',1,8,'Yes',16.700,9.586,78.95,'Standard','External',25,'Low','Variable',0.217,55,93.61,8,'TX_Z0XCN','PROD_XNT34'
'COMM_0LU4H',10,45,'Yes',14.200,8.309,47.67,'Custom','Internal',11,'High','Consistent',0.931,97,75.14,15,'TX_Q1AM3','PROD_5LPMY'
'COMM_WX49E',1,62,'No',63.600,8.188,2.49,'Enhanced','Internal',20,'Low','Consistent',0.542,83,27.11,38,'TX_NXAEK','PROD_38CB4'
'COMM_T3RA3',4,66,'Yes',52.300,0.049,73.06,'Custom','Internal',11,'High','Suspicious',0.040,99,73.79,17,'TX_EQ7FC','PROD_7UF7E'
'COMM_7Z9N0',2,21,'Yes',49.100,3.404,61.91,'Custom','Internal',11,'Medium','Variable',0.042,89,77.05,4,'TX_AMLUM','PROD_V8P70'
'COMM_60C4X',4,88,'Yes',3.600,9.741,95.52,'Standard','External',25,'High','Consistent',0.838,42,0.60,14,'TX_GHX47','PROD_FYXTK'
'COMM_BHBBY',6,64,'Yes',49.000,5.359,47.93,'Enhanced','External',11,'Low','Suspicious',0.185,14,43.91,42,'TX_22NQI','PROD_4I9HR'
'COMM_0YKPB',5,39,'Suspected',50.400,9.782,26.69,'Standard','Internal',9,'High','Variable',0.076,1,34.10,30,'TX_DAMKH','PROD_H7C2P'
'COMM_IH91K',6,94,'Suspected',48.300,3.076,99.33,'Enhanced','Internal',27,'High','Variable',0.493,36,22.68,31,'TX_P6CIU','PROD_Z8V22'
'COMM_FJT6A',10,48,'No',56.800,5.403,19.42,'Standard','Mixed',11,'Medium','Suspicious',0.414,22,43.91,33,'TX_X5506','PROD_SYDP0'
'COMM_4A6S7',2,3,'No',25.900,7.592,80.64,'Enhanced','Internal',0,'Medium','Suspicious',0.565,1,96.20,17,'TX_0STPK','PROD_BRJXZ'
'COMM_IJWI4',8,59,'Yes',33.700,1.673,45.01,'Enhanced','Mixed',23,'Medium','Consistent',0.652,91,23.93,1,'TX_F9YBB','PROD_2WJU1'
'COMM_2UZAT',1,79,'No',23.800,4.009,5.12,'Custom','External',0,'Low','Suspicious',0.339,73,6.38,38,'TX_BUKFL','PROD_1OITW'
'COMM_O0XQS',5,57,'Yes',75.100,1.418,24.13,'Custom','External',24,'Low','Variable',0.012,68,56.29,0,'TX_STCZ1','PROD_X3VAA'
'COMM_4PS93',5,95,'No',66.300,2.967,14.53,'Custom','Internal',42,'Low','Variable',0.941,12,43.49,28,'TX_ANGYU','PROD_5SPXE'
'COMM_6D72V',6,41,'No',74.900,1.935,35.59,'Custom','Mixed',45,'Low','Consistent',0.648,64,38.88,47,'TX_BC0VD','PROD_KW1H6'
'COMM_OO62R',6,76,'No',43.500,9.994,14.18,'Standard','External',40,'High','Variable',0.292,94,27.40,12,'TX_FBZGW','PROD_NQKQD'
'COMM_RWIIW',5,3,'No',37.700,2.409,49.74,'Custom','Internal',50,'Low','Variable',0.234,79,11.40,25,'TX_GF4GY','PROD_D3NG3'
'COMM_MXCUR',8,33,'No',48.800,3.264,7.46,'Custom','Internal',29,'Low','Variable',0.285,48,81.90,43,'TX_N5EI2','PROD_2TWEB'
'COMM_FL1P6',5,59,'Suspected',43.300,3.220,41.37,'Enhanced','External',26,'Medium','Consistent',0.493,30,71.44,47,'TX_H5W14','PROD_FUNV2'
'COMM_YHOEI',1,12,'Suspected',63.600,1.060,62.52,'Enhanced','External',28,'Low','Suspicious',0.486,20,97.61,3,'TX_CV1GP','PROD_M0IMP'
'COMM_XMBCA',2,58,'Suspected',48.700,2.490,8.91,'Enhanced','Internal',46,'High','Variable',0.148,35,66.85,42,'TX_HFEJA','PROD_J3I4L'
'COMM_PIE1U',2,51,'No',15.900,2.452,84.37,'Custom','External',44,'High','Suspicious',0.356,68,11.55,49,'TX_UTGDZ','PROD_UHZZL'
'COMM_TLQFY',4,36,'No',63.700,4.147,23.04,'Custom','External',49,'Low','Suspicious',0.002,21,30.36,20,'TX_PMTVI','PROD_S1U4V'
'COMM_2VIBP',7,77,'Suspected',57.200,5.034,16.53,'Custom','Internal',35,'Low','Suspicious',0.060,77,54.69,8,'TX_9ML7G','PROD_C0LKU'
'COMM_2CENT',4,45,'No',88.500,4.744,22.66,'Custom','Internal',30,'High','Variable',0.327,89,73.24,29,'TX_KRL0R','PROD_3MPSQ'
'COMM_GPXXD',7,42,'Yes',69.500,7.093,17.40,'Enhanced','External',36,'High','Suspicious',0.170,94,96.55,8,'TX_812IK','PROD_N7L5N'
'COMM_VFQJ7',8,82,'Yes',70.800,5.644,62.56,'Standard','Internal',21,'Low','Suspicious',0.247,5,16.65,30,'TX_FGVVO','PROD_EI4XV'
'COMM_R5ETX',4,24,'No',8.700,6.218,25.05,'Custom','External',26,'Medium','Suspicious',0.263,15,64.67,22,'TX_8GILC','PROD_OXCB9'
'COMM_YHBIR',5,48,'Suspected',4.000,2.642,90.33,'Custom','Internal',29,'High','Consistent',0.681,32,87.37,26,'TX_J948V','PROD_N6D7L'
'COMM_QYKUN',8,7,'Suspected',66.100,8.060,87.16,'Standard','External',22,'Low','Consistent',0.874,19,94.77,37,'TX_BFY91','PROD_K30CF'
'COMM_XFPC6',5,21,'Suspected',17.100,2.844,37.82,'Standard','External',15,'Medium','Consistent',0.922,50,95.20,26,'TX_N1FVB','PROD_XK3L1'
'COMM_XBXKS',4,92,'Suspected',38.300,7.046,29.13,'Standard','External',4,'Medium','Suspicious',0.857,96,33.09,48,'TX_DC9BS','PROD_BROKS'
'COMM_WDVGC',7,74,'No',76.000,5.221,86.23,'Enhanced','Internal',38,'Medium','Consistent',0.361,59,79.21,27,'TX_QN4OY','PROD_D0S8F'
'COMM_72CKA',5,77,'No',34.400,9.967,67.25,'Enhanced','Internal',48,'Medium','Consistent',0.569,28,89.76,32,'TX_GZ003','PROD_0BCSF'
'COMM_DUFH3',10,34,'No',14.500,4.759,1.13,'Custom','Mixed',21,'High','Suspicious',0.978,3,68.04,0,'TX_BO0KI','PROD_U6LGL'
'COMM_484XU',3,52,'No',31.300,1.840,58.93,'Custom','External',16,'High','Consistent',0.136,70,24.65,27,'TX_AJNN3','PROD_Y6SRO'
'COMM_ZP3NB',2,32,'Yes',19.300,6.168,23.78,'Standard','Mixed',47,'Medium','Consistent',0.150,29,93.00,40,'TX_H3DCV','PROD_SNNZ4'
'COMM_H8VYB',5,28,'Yes',63.700,3.639,89.05,'Custom','External',34,'Low','Consistent',0.483,27,78.96,17,'TX_SQ9YP','PROD_UHQZJ'
'COMM_FB67L',8,80,'Suspected',30.800,2.149,77.14,'Enhanced','Internal',8,'Medium','Variable',0.953,55,62.86,12,'TX_UROAA','PROD_TT0HT'
'COMM_MJJW0',7,85,'Yes',31.100,8.224,7.36,'Standard','External',42,'Low','Consistent',0.271,96,27.26,18,'TX_EQXHU','PROD_BYJFS'
'COMM_SL0IO',2,83,'Yes',93.600,4.711,55.29,'Custom','Internal',46,'Low','Consistent',0.463,15,57.33,17,'TX_PF71G','PROD_08OHU'
'COMM_1KLKW',1,42,'No',26.300,3.178,71.82,'Standard','External',17,'High','Suspicious',0.499,99,40.78,2,'TX_29R0D','PROD_VZH8N'
'COMM_W7G7I',3,45,'Yes',22.700,5.251,88.20,'Enhanced','External',1,'High','Consistent',0.352,77,19.27,41,'TX_F9CNQ','PROD_BYQWN'
'COMM_EEHKB',8,18,'No',99.100,1.255,73.99,'Custom','Internal',45,'High','Suspicious',0.598,48,47.64,47,'TX_1BJBW','PROD_D67XD'
'COMM_9S6VA',2,89,'No',40.900,5.372,25.28,'Standard','External',14,'Low','Suspicious',0.213,61,80.59,5,'TX_59TRY','PROD_EIRAX'
'COMM_587G4',6,73,'Suspected',42.100,4.138,1.42,'Enhanced','External',37,'Low','Consistent',0.368,62,41.69,21,'TX_AFZWU','PROD_YSL9F'
'COMM_MR6KI',7,47,'Suspected',21.800,1.364,52.20,'Custom','Internal',31,'High','Consistent',0.485,63,92.74,16,'TX_DHB0V','PROD_QI20F'
'COMM_DZO95',4,93,'Yes',5.600,8.074,57.27,'Standard','External',4,'Medium','Variable',0.211,91,79.08,45,'TX_DTFAR','PROD_4N0FF'
'COMM_IHDCC',1,21,'Yes',19.800,1.555,61.30,'Enhanced','Internal',35,'Low','Consistent',0.623,26,0.62,9,'TX_E88ML','PROD_VPM6Z'
'COMM_GM56T',6,51,'Yes',70.500,8.082,21.61,'Enhanced','Internal',5,'Low','Variable',0.769,31,68.02,50,'TX_QSSCN','PROD_G69NI'
'COMM_UGPFU',1,91,'Yes',86.300,3.065,52.94,'Custom','Internal',30,'Low','Suspicious',0.545,37,69.45,49,'TX_8T8YD','PROD_5DIEC'
'COMM_HV5S1',9,40,'Yes',16.900,1.762,61.05,'Standard','External',13,'Medium','Variable',0.047,48,83.08,41,'TX_OY3OL','PROD_XGPK5'
'COMM_OFMC2',9,80,'No',97.300,9.531,92.92,'Custom','External',24,'Medium','Variable',0.333,73,61.03,4,'TX_JDPJR','PROD_C6SJD'
'COMM_NE9RR',9,91,'Yes',19.000,9.129,12.82,'Custom','Internal',25,'Medium','Suspicious',0.512,21,31.32,11,'TX_BI4E7','PROD_U982C'
'COMM_RAOWS',2,19,'No',62.100,8.502,56.49,'Standard','Internal',12,'Low','Variable',0.589,25,39.93,39,'TX_5LXYN','PROD_GUIGG'
'COMM_EQ62I',10,87,'Yes',48.500,9.805,20.13,'Enhanced','External',10,'High','Consistent',0.606,5,60.10,28,'TX_KMDMO','PROD_JT2JN'
'COMM_LX2LJ',2,51,'Yes',95.400,3.592,98.55,'Standard','Internal',27,'Medium','Consistent',0.135,90,8.13,15,'TX_Z54GI','PROD_XS6G9'
'COMM_6D5GU',2,55,'No',41.000,4.661,80.77,'Enhanced','External',3,'Medium','Variable',0.757,91,5.44,23,'TX_SDH39','PROD_JM73C'
'COMM_O7G0X',9,50,'Suspected',50.600,5.165,23.99,'Custom','External',43,'High','Consistent',0.899,12,14.75,16,'TX_5JKTS','PROD_6QU54'
'COMM_ZV4FS',6,77,'No',7.600,4.418,80.38,'Custom','Internal',29,'High','Variable',0.324,61,26.32,31,'TX_IP1G9','PROD_TH9U9'
'COMM_QBP1B',5,5,'Suspected',3.300,6.488,50.88,'Enhanced','External',48,'Medium','Suspicious',0.422,39,37.47,4,'TX_T4T5F','PROD_0G7K1'
'COMM_QB6JH',8,89,'No',73.700,9.517,51.71,'Enhanced','External',9,'Low','Variable',0.722,31,47.09,45,'TX_3W31Y','PROD_KMH7Z'
'COMM_01ALS',10,65,'No',89.300,6.018,80.23,'Standard','External',46,'Low','Variable',0.724,89,6.22,37,'TX_GBF4X','PROD_3CW03'
'COMM_W6XUL',7,38,'Suspected',86.000,2.371,66.04,'Custom','Mixed',34,'High','Variable',0.090,86,87.32,43,'TX_BS08M','PROD_B3F72'
'COMM_IB8RX',3,58,'Suspected',36.800,0.435,10.26,'Standard','Internal',46,'Medium','Suspicious',0.860,3,20.12,11,'TX_RLZMV','PROD_4SUK1'
'COMM_OQOIK',1,65,'Yes',91.200,5.487,16.61,'Custom','Mixed',47,'High','Variable',0.934,99,26.93,34,'TX_LNTIX','PROD_ET0AZ'
'COMM_DU7ZF',5,72,'Yes',61.700,5.214,13.81,'Custom','External',38,'Low','Suspicious',0.969,25,8.32,10,'TX_LRUDA','PROD_T2G9O'
'COMM_FRFNQ',1,18,'No',11.800,9.285,76.88,'Standard','External',40,'Low','Variable',0.872,37,76.50,9,'TX_PM0RX','PROD_XLCXU'
'COMM_LGJM6',4,74,'Suspected',20.600,5.341,11.51,'Enhanced','Internal',12,'Medium','Variable',0.569,11,41.72,37,'TX_GYQC4','PROD_QNPI2'
'COMM_C6TMH',10,67,'Suspected',44.900,6.977,77.86,'Standard','External',11,'Medium','Variable',0.165,40,34.70,45,'TX_Q0ZND','PROD_6HYEO'
'COMM_TVTSV',3,0,'Yes',54.600,3.185,6.14,'Enhanced','External',50,'Medium','Consistent',0.317,19,91.29,31,'TX_6201O','PROD_M2UUW'
'COMM_PRX0Y',10,70,'Suspected',76.100,0.780,29.96,'Enhanced','Internal',8,'Low','Consistent',0.599,99,38.99,43,'TX_IJYMV','PROD_UAX8Z'
'COMM_9IXPQ',3,7,'Suspected',92.500,7.310,46.43,'Standard','External',28,'Medium','Suspicious',0.598,23,84.48,19,'TX_OVCPG','PROD_19D1T'
'COMM_E96GJ',6,30,'Suspected',51.400,7.628,28.06,'Standard','Internal',1,'Medium','Consistent',0.754,82,76.39,23,'TX_PL9JQ','PROD_4GDSB'
'COMM_ZQ5WX',6,37,'Suspected',0.900,9.461,6.78,'Standard','External',22,'Low','Suspicious',0.198,61,46.05,4,'TX_74EK4','PROD_3CXEQ'
'COMM_QMA8Y',8,13,'Suspected',21.800,3.263,59.71,'Enhanced','Internal',19,'High','Variable',0.413,21,20.75,48,'TX_ZN49P','PROD_VAFF4'
'COMM_3IOY2',3,12,'Yes',17.700,8.851,50.95,'Standard','Mixed',11,'Medium','Suspicious',0.022,45,78.38,12,'TX_Z21RR','PROD_EJU3N'
'COMM_625S9',2,61,'Suspected',88.000,5.046,0.51,'Enhanced','Internal',17,'Low','Consistent',0.339,27,28.09,27,'TX_N856X','PROD_FKSV7'
'COMM_A83NM',5,82,'No',94.400,1.946,17.27,'Enhanced','Mixed',43,'Low','Suspicious',0.522,93,30.21,2,'TX_Y92WA','PROD_OWRKO'
'COMM_7CAP9',10,97,'Suspected',90.900,3.019,73.86,'Custom','Internal',18,'High','Consistent',0.916,77,87.33,39,'TX_OGW4J','PROD_IFHRS'
'COMM_ESI20',7,65,'Suspected',4.000,8.948,4.83,'Enhanced','Internal',6,'Low','Variable',0.030,96,29.18,39,'TX_M8KP9','PROD_K9UWG'
'COMM_WB55E',4,62,'Yes',78.700,6.340,47.53,'Custom','External',30,'High','Suspicious',0.494,32,56.57,8,'TX_RCQP4','PROD_6D7ZW'
'COMM_7GO65',1,10,'Suspected',45.300,2.703,26.40,'Enhanced','Mixed',6,'Medium','Variable',0.532,67,1.81,35,'TX_2DC3A','PROD_EP6D9'
'COMM_F2ZIP',2,76,'Yes',80.100,2.060,31.64,'Standard','Internal',14,'High','Variable',0.833,6,38.96,26,'TX_2LQKV','PROD_6S9ZV'
'COMM_81U5T',4,98,'No',91.000,3.591,77.17,'Standard','External',47,'Medium','Variable',0.638,76,33.69,16,'TX_XWI7W','PROD_6DSEQ'
'COMM_1BDMG',7,87,'Suspected',68.500,3.730,13.00,'Custom','Mixed',23,'Low','Consistent',0.735,57,70.11,47,'TX_RAVBJ','PROD_E7FSD'
'COMM_9QJ5V',9,39,'Suspected',8.200,2.279,34.46,'Enhanced','Internal',27,'High','Consistent',0.349,17,65.61,11,'TX_XZRCW','PROD_DKVS9'
'COMM_3VXVG',1,70,'No',11.900,7.090,25.23,'Custom','Mixed',7,'Medium','Consistent',0.993,54,84.67,43,'TX_QSPSG','PROD_P0BUP'
