'BUY_QYUGK',253,63,'High','Regular','Advanced',11.30,'MKT_1X0NI','VEND_4PJG9'
'BUY_A2VTJ',225,31,'Medium','One-time','Basic',60.80,'MKT_UXBZB','VEND_G36HK'
'BUY_H97QE',51,64,'High','Heavy','Basic',41.80,'MKT_GXPRO','VEND_K1ZW2'
'BUY_X5B08',9,39,'Medium','Occasional','Advanced',78.60,'MKT_GS1AC','VEND_P756Y'
'BUY_WAM1U',171,26,'Medium','Occasional','Advanced',35.20,'MKT_UH3BN','VEND_LG5N6'
'BUY_R9Q13',184,99,'High','Heavy','Advanced',82.30,'MKT_SZGKE','VEND_4LFAJ'
'BUY_WO5DC',82,42,'Low','One-time','Basic',9.80,'MKT_QM2W9','VEND_UHRJB'
'BUY_3TCHJ',153,43,'Medium','Heavy','Advanced',84.40,'MKT_XVR0H','VEND_A8I1F'
'BUY_7PM2O',139,25,'Medium','One-time','Basic',87.20,'MKT_57OVP','VEND_16DZ8'
'BUY_4S9UB',58,72,'Low','Occasional','Basic',93.20,'MKT_095B0','VEND_HYXBM'
'BUY_OOBV1',195,93,'Low','Heavy','Basic',58.60,'MKT_2Q51W','VEND_TR36N'
'BUY_44QKK',298,87,'High','One-time','Advanced',16.70,'MKT_VJHPR','VEND_MFCLJ'
'BUY_9X2L4',135,79,'High','Regular','Basic',29.80,'MKT_DY6Y0','VEND_D0RDY'
'BUY_ZHVEZ',206,74,'Medium','Occasional','Basic',58.40,'MKT_FVGVI','VEND_N3FO7'
'BUY_CMD02',24,5,'Low','One-time','Advanced',34.40,'MKT_TQLZG','VEND_DRIEW'
'BUY_7O463',179,71,'Medium','Regular','Advanced',37.70,'MKT_WCZCN','VEND_5EEJU'
'BUY_1R0CE',129,48,'High','One-time','Basic',44.70,'MKT_LHYFR','VEND_ZOU2F'
'BUY_VY23O',329,95,'Low','Heavy','Advanced',35.50,'MKT_B2G48','VEND_6EMNA'
'BUY_R21OB',311,67,'High','Regular','Advanced',65.80,'MKT_44IPO','VEND_BFPGM'
'BUY_TI4OM',168,12,'Low','Regular','Basic',49.20,'MKT_MYCGX','VEND_XXIX9'
'BUY_G0LUF',326,86,'High','One-time','Advanced',7.00,'MKT_AI80I','VEND_A87FA'
'BUY_IV518',3,63,'High','One-time','Advanced',98.10,'MKT_BVSTQ','VEND_XHEKT'
'BUY_GMI4K',282,69,'Low','Regular','Advanced',68.00,'MKT_T00EO','VEND_WXDAB'
'BUY_WFJJX',88,75,'Medium','Occasional','Basic',50.60,'MKT_89058','VEND_EPBS6'
'BUY_FBK59',127,28,'Medium','One-time','Advanced',11.60,'MKT_5HJ4B','VEND_ZIFA3'
'BUY_NIZJR',241,18,'High','One-time','Advanced',77.00,'MKT_92G8E','VEND_F1DA0'
'BUY_B9UVF',56,37,'Low','One-time','Advanced',57.30,'MKT_QRZWJ','VEND_UIPZX'
'BUY_6HKDG',220,43,'Low','Regular','Basic',46.50,'MKT_L1AWB','VEND_2PO92'
'BUY_5I6Q5',305,80,'Medium','One-time','Advanced',52.80,'MKT_FBAEC','VEND_SUI76'
'BUY_WBFIQ',133,25,'Medium','Heavy','Basic',33.50,'MKT_1SJGJ','VEND_PAMHF'
'BUY_4STFW',55,49,'High','Regular','Basic',56.40,'MKT_V9M1G','VEND_0N4EB'
'BUY_G3G43',237,54,'Variable','Occasional','Advanced',75.60,'MKT_TST6G','VEND_ZPXC6'
'BUY_H1H0E',95,87,'Variable','One-time','Basic',99.80,'MKT_USMEA','VEND_B8BK1'
'BUY_5LU1F',107,40,'Variable','Regular','Advanced',55.30,'MKT_A8UW7','VEND_Z1NFN'
'BUY_GRNU0',26,25,'High','Occasional','Basic',38.60,'MKT_NWH52','VEND_AEXHA'
'BUY_MXCPY',151,71,'Low','Regular','Basic',80.20,'MKT_LDLLT','VEND_BI4UD'
'BUY_7ZVDN',29,67,'Variable','Regular','Basic',55.40,'MKT_JFVA6','VEND_WZ67E'
'BUY_S7IEK',340,83,'High','Regular','Advanced',7.70,'MKT_XL75F','VEND_NMF4M'
'BUY_8345Z',352,78,'Medium','Heavy','Basic',2.90,'MKT_IG49Z','VEND_LD1D1'
'BUY_88YTD',257,62,'High','Heavy','Basic',66.00,'MKT_FXZ8X','VEND_6WBGN'
'BUY_LIXM7',24,57,'Medium','Regular','Basic',47.80,'MKT_4VYS3','VEND_PNYQI'
'BUY_NRO7N',37,36,'High','One-time','Advanced',21.60,'MKT_7COZP','VEND_O4HGK'
'BUY_4M3MR',214,37,'Variable','Heavy','Advanced',99.00,'MKT_AG5DY','VEND_Z8JAU'
'BUY_VRKNY',58,26,'Medium','Occasional','Advanced',66.60,'MKT_2J1HW','VEND_UQD6S'
'BUY_81MAS',125,60,'Low','One-time','Advanced',24.80,'MKT_FK0A3','VEND_Z8BYV'
'BUY_ZOGID',264,82,'Variable','One-time','Advanced',45.90,'MKT_AM1K4','VEND_6E3SO'
'BUY_DX1J0',260,36,'Medium','One-time','Advanced',79.50,'MKT_RATX7','VEND_90ZJB'
'BUY_8JOR7',181,96,'Variable','One-time','Basic',65.10,'MKT_20LSN','VEND_RNH3H'
'BUY_P1YRU',350,19,'Variable','Occasional','Basic',9.40,'MKT_ZR4VY','VEND_ZJV9S'
'BUY_MFZ29',64,43,'Variable','Regular','Basic',80.60,'MKT_IGX2P','VEND_Y9GWX'
'BUY_8LZCJ',157,74,'Low','One-time','Advanced',29.10,'MKT_94ROM','VEND_C96B6'
'BUY_CXY80',302,94,'High','Occasional','Advanced',18.80,'MKT_T2WAT','VEND_173M6'
'BUY_ZKHHM',128,14,'High','Occasional','Advanced',9.00,'MKT_5ZVD4','VEND_QZ5NE'
'BUY_VXI46',149,81,'High','Occasional','Basic',64.00,'MKT_JPJ08','VEND_Y62C2'
'BUY_8MN12',161,70,'Medium','One-time','Basic',4.90,'MKT_M99YJ','VEND_D8DF1'
'BUY_OTXY8',209,86,'Variable','Regular','Advanced',97.00,'MKT_J15XL','VEND_OUSQA'
'BUY_T25UH',195,8,'Variable','Regular','Basic',46.30,'MKT_5VA4A','VEND_1JT4S'
'BUY_NSK7X',303,51,'Medium','One-time','Basic',8.20,'MKT_502LT','VEND_FXXRS'
'BUY_HK58N',101,67,'Variable','Regular','Basic',95.40,'MKT_MBRCU','VEND_FXEHJ'
'BUY_814WK',127,71,'High','Occasional','Advanced',49.10,'MKT_VWLY3','VEND_IKBT0'
'BUY_W3D4A',14,29,'Medium','Heavy','Advanced',67.30,'MKT_FL5HW','VEND_851OX'
'BUY_H3Y4F',284,74,'Medium','Heavy','Advanced',83.20,'MKT_3LXH3','VEND_BJB83'
'BUY_E0QXP',122,55,'High','Occasional','Advanced',29.60,'MKT_FFD31','VEND_VUEQI'
'BUY_QANLJ',335,90,'Medium','Regular','Advanced',84.60,'MKT_M1E8P','VEND_U954E'
'BUY_4JUIO',256,8,'Low','Occasional','Advanced',24.80,'MKT_A01XF','VEND_MY1A5'
'BUY_1823Y',268,44,'Variable','Regular','Advanced',64.00,'MKT_NP8TG','VEND_9F3SS'
'BUY_OYHVI',254,21,'Medium','Occasional','Advanced',55.80,'MKT_VMOSJ','VEND_1ZJNS'
'BUY_6CUWC',182,18,'Low','Heavy','Advanced',56.50,'MKT_QWVPL','VEND_P2AVU'
'BUY_GSR9E',219,56,'Low','Regular','Basic',72.60,'MKT_GAJQR','VEND_PGZHB'
'BUY_6G07O',53,12,'Variable','One-time','Basic',12.30,'MKT_4HY57','VEND_J0S71'
'BUY_IAU3D',47,88,'Medium','One-time','Basic',53.90,'MKT_C9LSC','VEND_JCOG2'
'BUY_MSQMV',356,26,'Variable','Regular','Basic',90.10,'MKT_MNZTZ','VEND_1OEPI'
'BUY_UF3ZM',140,84,'High','One-time','Advanced',63.40,'MKT_7AWIX','VEND_5VLJL'
'BUY_NTPPM',188,15,'Medium','Occasional','Advanced',90.00,'MKT_RLMZZ','VEND_LFHM2'
'BUY_607OD',106,67,'Low','Heavy','Basic',68.90,'MKT_5EH9W','VEND_ONW1T'
'BUY_OP3LN',261,86,'Medium','Regular','Basic',44.20,'MKT_KZOYM','VEND_0FXNE'
'BUY_V2U6R',292,19,'Variable','Regular','Advanced',92.10,'MKT_AUQLP','VEND_ULHSK'
'BUY_FBY2Q',80,25,'Variable','One-time','Advanced',64.60,'MKT_Z24A1','VEND_67CIK'
'BUY_OQ6OB',351,41,'Variable','Heavy','Advanced',23.50,'MKT_QULYD','VEND_27R3H'
'BUY_O720K',239,64,'Variable','One-time','Advanced',88.80,'MKT_I7L5G','VEND_1S18N'
'BUY_ASFH7',221,26,'Variable','Heavy','Advanced',94.00,'MKT_LH8EU','VEND_J6WPY'
'BUY_HPY13',331,14,'High','Regular','Basic',85.90,'MKT_IZMQA','VEND_R7ESR'
'BUY_GK918',81,79,'Variable','One-time','Basic',60.10,'MKT_74EOX','VEND_127Y0'
'BUY_YYDL1',128,98,'Medium','Regular','Basic',31.40,'MKT_1HSBE','VEND_SHFAR'
'BUY_KRCP1',164,20,'Variable','Heavy','Basic',10.20,'MKT_J7UQF','VEND_1KZVO'
'BUY_HBF59',200,94,'Low','One-time','Basic',13.40,'MKT_Z0QYW','VEND_ET8G8'
'BUY_9JYX8',102,99,'Variable','Regular','Basic',69.80,'MKT_5W3HO','VEND_3VVPO'
'BUY_FM1EY',26,11,'Low','Heavy','Basic',21.50,'MKT_GU183','VEND_KOUWO'
'BUY_XK5NM',191,87,'Variable','Regular','Basic',92.70,'MKT_9S8CU','VEND_VSC71'
'BUY_LUL4G',112,5,'Variable','Heavy','Advanced',71.80,'MKT_233C4','VEND_FZ0LG'
'BUY_SMFX4',110,76,'High','Heavy','Advanced',20.10,'MKT_BJ5U8','VEND_S5TXQ'
'BUY_J8C4C',365,88,'Variable','Occasional','Advanced',74.00,'MKT_85UJS','VEND_JK0ZF'
'BUY_21OJE',198,28,'Low','Regular','Basic',10.20,'MKT_KS3IN','VEND_47C2V'
'BUY_WERI2',196,30,'Variable','One-time','Basic',94.10,'MKT_2WWOC','VEND_5DGAV'
'BUY_BJCY5',225,37,'High','One-time','Advanced',91.20,'MKT_SZBZH','VEND_U4EME'
'BUY_09MEG',142,83,'High','Heavy','Advanced',42.20,'MKT_VFG2P','VEND_2EFG3'
'BUY_RQ0MY',185,15,'Variable','Regular','Basic',93.60,'MKT_YYMPU','VEND_LVNNH'
'BUY_ZIKJ5',23,53,'Variable','One-time','Advanced',50.60,'MKT_REZCM','VEND_8HM01'
'BUY_FGMVD',352,19,'High','Regular','Advanced',84.30,'MKT_LZ3OS','VEND_61Z9O'
'BUY_YY3F5',172,74,'High','Regular','Advanced',29.80,'MKT_M89S2','VEND_HFNJ1'
'BUY_KFXAO',13,43,'Variable','Occasional','Basic',82.90,'MKT_8RWAW','VEND_M3LUC'
'BUY_HYTJB',186,94,'High','Heavy','Basic',71.90,'MKT_ZD7DR','VEND_G571X'
'BUY_HNABC',147,63,'High','One-time','Basic',34.90,'MKT_BU82S','VEND_MOYGI'
'BUY_HQBM2',201,78,'Low','One-time','Basic',79.90,'MKT_DIVZP','VEND_4W1X9'
'BUY_QR7NO',354,53,'High','One-time','Advanced',72.70,'MKT_X8D4V','VEND_438U0'
'BUY_1JKRA',41,69,'Variable','Heavy','Advanced',85.60,'MKT_CTS7G','VEND_AHX6P'
'BUY_44YWM',96,37,'Medium','Heavy','Basic',73.50,'MKT_SPCAX','VEND_31GXE'
'BUY_W6TXR',267,63,'High','One-time','Advanced',45.00,'MKT_03RY8','VEND_09OOU'
'BUY_G2PM7',23,46,'Low','Occasional','Advanced',55.00,'MKT_BWMKZ','VEND_XK65K'
'BUY_OVLIM',55,95,'High','Heavy','Advanced',96.20,'MKT_K2AC1','VEND_DMCIB'
'BUY_8QJ48',345,92,'High','Heavy','Basic',14.20,'MKT_8EGXA','VEND_AXGX3'
'BUY_5A15R',113,27,'Low','Regular','Basic',6.10,'MKT_BLE1N','VEND_WPYYE'
'BUY_22G48',162,19,'Variable','Occasional','Advanced',31.70,'MKT_DF3PS','VEND_F62F4'
'BUY_NZGPS',65,9,'High','Regular','Advanced',97.30,'MKT_55DE7','VEND_9EGUK'
'BUY_686AU',211,75,'Low','Heavy','Advanced',27.50,'MKT_4L6AE','VEND_FSLRB'
'BUY_1OM8T',203,27,'Variable','Regular','Advanced',49.50,'MKT_BUKIW','VEND_05VRF'
'BUY_BK39W',79,78,'Medium','One-time','Basic',21.30,'MKT_DALSQ','VEND_B3RAU'
'BUY_C04VD',136,55,'Variable','Regular','Basic',65.80,'MKT_33006','VEND_6YJSN'
'BUY_WI5MH',97,92,'Variable','Regular','Basic',93.60,'MKT_S8G3J','VEND_HQMB8'
'BUY_QYI3C',69,92,'Medium','Heavy','Advanced',86.10,'MKT_PPJKH','VEND_IYPME'
'BUY_1DEIR',276,53,'Variable','One-time','Advanced',98.00,'MKT_5CWIF','VEND_2LGEY'
'BUY_VERH5',133,53,'High','Heavy','Advanced',11.90,'MKT_DIDDZ','VEND_2QDZ8'
'BUY_C9LKD',38,66,'Low','Occasional','Basic',60.60,'MKT_PVHJ0','VEND_NBODN'
'BUY_VFUML',161,2,'Variable','One-time','Advanced',62.50,'MKT_TJ4Z9','VEND_0XHTB'
'BUY_JV62K',88,28,'Variable','Regular','Advanced',54.70,'MKT_Y21N0','VEND_2I02M'
'BUY_SFFP1',76,90,'Medium','Occasional','Basic',22.10,'MKT_NSE5G','VEND_7546L'
'BUY_CSLZN',85,14,'Variable','Occasional','Basic',80.10,'MKT_7H40J','VEND_9YC3E'
'BUY_8EOKZ',82,85,'High','Occasional','Advanced',98.40,'MKT_5Z177','VEND_1B1KK'
'BUY_HVT3K',339,32,'Medium','Occasional','Advanced',23.40,'MKT_FZQ3U','VEND_LNVSS'
'BUY_KEM9S',209,73,'High','Occasional','Basic',25.20,'MKT_CZQ81','VEND_ZM58Z'
'BUY_VIDJH',215,35,'High','Regular','Advanced',15.90,'MKT_69ZC5','VEND_T92QK'
'BUY_8IE98',291,89,'Medium','Regular','Advanced',94.40,'MKT_RRE9E','VEND_3FNYT'
'BUY_HT8WI',121,5,'High','Occasional','Basic',27.40,'MKT_YUN8M','VEND_QRRNE'
'BUY_Y3JW8',232,55,'High','One-time','Basic',20.10,'MKT_OF0VD','VEND_1MXTG'
'BUY_HMMN3',142,49,'Medium','Regular','Advanced',9.00,'MKT_9PD6G','VEND_5SIWM'
'BUY_122A8',332,37,'High','Heavy','Basic',13.20,'MKT_BTYU5','VEND_6BT4T'
'BUY_GTK6I',6,72,'Variable','Occasional','Advanced',60.70,'MKT_SIWEL','VEND_73S98'
'BUY_7JHID',50,35,'High','Occasional','Basic',8.50,'MKT_8JQSB','VEND_Q8KYF'
'BUY_2HWTS',279,42,'Variable','Occasional','Basic',73.40,'MKT_H7S07','VEND_W85SU'
'BUY_QTZFY',339,45,'Medium','Occasional','Basic',24.50,'MKT_WM5NL','VEND_FWPH9'
'BUY_Q7FO0',173,42,'Low','One-time','Basic',5.10,'MKT_0MIE2','VEND_JKPKH'
'BUY_D96GO',160,85,'Medium','Occasional','Advanced',91.60,'MKT_XRRRA','VEND_C462C'
'BUY_95VSH',50,73,'High','Regular','Basic',6.90,'MKT_08PMM','VEND_8SZBJ'
'BUY_Y6E0E',186,96,'Variable','Regular','Basic',92.90,'MKT_44U5Y','VEND_U7U40'
'BUY_SW9MF',93,91,'Variable','One-time','Basic',16.30,'MKT_V6GXC','VEND_6SP0K'
'BUY_RQDS7',231,18,'Variable','Occasional','Advanced',7.20,'MKT_XZ7UZ','VEND_YV6BT'
'BUY_RY5KP',208,45,'Variable','One-time','Basic',72.50,'MKT_8FZV4','VEND_XSM12'
'BUY_Z5XPD',103,26,'Variable','Heavy','Basic',16.50,'MKT_LEJPW','VEND_WZPIT'
'BUY_ZJL5V',198,65,'Low','Regular','Advanced',26.40,'MKT_Q4VCM','VEND_RDF4U'
'BUY_QIUTW',211,66,'Medium','Regular','Advanced',28.80,'MKT_DHR7P','VEND_QXFY6'
'BUY_JCCQX',60,38,'Medium','One-time','Basic',93.10,'MKT_71C6S','VEND_ZB89J'
'BUY_EDO7W',195,84,'Variable','Heavy','Basic',55.20,'MKT_78DP0','VEND_SGG45'
'BUY_SK7E4',98,68,'Low','One-time','Advanced',91.50,'MKT_65RLL','VEND_YV67H'
'BUY_04ROC',19,88,'Variable','Occasional','Advanced',83.80,'MKT_ZIG8Y','VEND_COTWA'
'BUY_ACFO4',43,1,'High','Heavy','Advanced',97.10,'MKT_279Y5','VEND_O9E5R'
'BUY_R7XZ7',166,2,'High','One-time','Basic',12.80,'MKT_T1HGJ','VEND_H7SD6'
'BUY_DPLMM',175,36,'High','One-time','Advanced',68.80,'MKT_7K8UP','VEND_RPU9E'
'BUY_FIU63',97,74,'High','Occasional','Basic',13.20,'MKT_JWMN1','VEND_6HAQ6'
'BUY_GWHC1',195,11,'Variable','Occasional','Advanced',84.60,'MKT_JSCC5','VEND_YI6KJ'
'BUY_5S7RL',151,27,'High','Occasional','Basic',93.60,'MKT_S4JRC','VEND_SVYI6'
'BUY_WW1VC',236,76,'Low','Regular','Basic',98.90,'MKT_GFZ5I','VEND_1KMU4'
'BUY_PF0KI',182,47,'Medium','Occasional','Advanced',80.10,'MKT_T9M7K','VEND_IGPIK'
'BUY_5G1CX',97,19,'Medium','One-time','Advanced',15.10,'MKT_B3OGT','VEND_C6SLO'
'BUY_3PRHY',287,51,'High','Regular','Basic',4.80,'MKT_OM7RX','VEND_4RAOR'
'BUY_Y7K5D',90,56,'Variable','Heavy','Basic',39.60,'MKT_930QQ','VEND_C49PJ'
'BUY_5DL0O',329,96,'Medium','Occasional','Basic',14.70,'MKT_H3RG2','VEND_F5802'
'BUY_2R0HX',12,27,'High','One-time','Advanced',48.00,'MKT_WLQ9Z','VEND_WYOD3'
'BUY_LOGWO',212,32,'Low','Regular','Basic',11.40,'MKT_60Z90','VEND_A78BX'
'BUY_TAZZ4',248,77,'Low','One-time','Basic',80.50,'MKT_2INDJ','VEND_69R4C'
'BUY_F1Z0V',213,3,'Variable','Heavy','Advanced',78.60,'MKT_NU85W','VEND_GO7IQ'
'BUY_PZUTP',362,98,'Variable','Regular','Advanced',16.10,'MKT_81HGZ','VEND_J8MGK'
'BUY_LB72Q',104,82,'Variable','Regular','Basic',33.80,'MKT_JDV7A','VEND_P3WS2'
'BUY_U0768',30,42,'Medium','Regular','Advanced',99.60,'MKT_SU3PU','VEND_QEN0S'
'BUY_6COMK',283,1,'Low','One-time','Advanced',80.00,'MKT_GKISN','VEND_DS3XV'
'BUY_82Q3Z',103,39,'High','Occasional','Basic',53.00,'MKT_IJB75','VEND_6MEX8'
'BUY_ULMK4',6,17,'Medium','Occasional','Basic',41.00,'MKT_NH58X','VEND_PJYF1'
'BUY_5SIOF',221,63,'Variable','Regular','Advanced',18.20,'MKT_5FVWE','VEND_45B41'
'BUY_Z0UM7',153,19,'Low','One-time','Advanced',26.40,'MKT_8OC18','VEND_WEL4F'
'BUY_WR7TJ',154,23,'Low','Regular','Basic',82.60,'MKT_W90TZ','VEND_7O7C8'
'BUY_OUSGR',266,10,'High','Regular','Advanced',40.30,'MKT_C02HC','VEND_E7YE1'
'BUY_2GZJQ',159,54,'Variable','Heavy','Advanced',6.20,'MKT_Z9D9B','VEND_4Z5F7'
'BUY_NEN6L',232,51,'Variable','Occasional','Advanced',59.00,'MKT_UK3N2','VEND_PPX39'
'BUY_UN2DJ',214,48,'Low','Occasional','Advanced',60.70,'MKT_D32DM','VEND_W2KTT'
'BUY_WWVKX',202,79,'Medium','One-time','Advanced',65.70,'MKT_4N7TW','VEND_FN1MT'
'BUY_QPBGV',147,18,'Variable','Regular','Basic',87.30,'MKT_QHM6T','VEND_2MJZ0'
'BUY_SEJZB',38,88,'Variable','Occasional','Advanced',9.80,'MKT_Z6IO2','VEND_Z9CPJ'
'BUY_YAIDG',34,9,'High','Heavy','Basic',44.50,'MKT_RB22L','VEND_BFJ3H'
'BUY_80XNC',233,92,'Low','Regular','Basic',28.80,'MKT_ECCW1','VEND_PWEC9'
'BUY_ZQM90',26,44,'High','Heavy','Basic',64.30,'MKT_YI1PH','VEND_S10JT'
'BUY_Z1T3V',145,39,'Low','Regular','Basic',88.90,'MKT_P45XO','VEND_7CAXI'
'BUY_SVENW',79,50,'Medium','Regular','Advanced',3.80,'MKT_PH40J','VEND_XFZB9'
'BUY_01OOT',356,99,'High','Regular','Basic',17.20,'MKT_HZTBT','VEND_RUIA1'
'BUY_V6LDW',91,10,'Medium','Occasional','Advanced',66.80,'MKT_HKXNX','VEND_IPP57'
'BUY_POBL6',43,79,'Low','Regular','Advanced',50.00,'MKT_QTCG0','VEND_WHFXC'
'BUY_WEFEJ',72,51,'Variable','Occasional','Advanced',93.60,'MKT_B54GZ','VEND_J6CNK'
'BUY_0CPR6',130,67,'Medium','Heavy','Basic',43.70,'MKT_9DV8Y','VEND_2KJEU'
'BUY_1TWKE',73,85,'Medium','One-time','Advanced',7.60,'MKT_LK9IA','VEND_YK84E'
'BUY_QT7QX',159,98,'Low','Regular','Advanced',88.90,'MKT_EMJQ1','VEND_UK074'
'BUY_F4CAE',86,83,'Variable','Regular','Basic',98.50,'MKT_CYYIX','VEND_ERB2D'
'BUY_Q2I4M',159,6,'High','Regular','Basic',99.10,'MKT_Q247J','VEND_CXKW0'
'BUY_B17BG',264,69,'Variable','Heavy','Advanced',94.70,'MKT_7MNE1','VEND_IEUEB'
'BUY_X2ROA',32,9,'Low','Regular','Basic',79.20,'MKT_U7TOY','VEND_6YDNO'
'BUY_DOQLW',177,18,'Variable','Heavy','Basic',23.00,'MKT_TGNAL','VEND_IEG01'
'BUY_DEGRR',347,57,'Variable','Occasional','Basic',6.20,'MKT_WAFHO','VEND_BRGUJ'
'BUY_T5WXQ',323,49,'Low','Regular','Basic',14.90,'MKT_XB7VH','VEND_XX8T1'
'BUY_L8FYQ',240,68,'Low','Regular','Advanced',42.90,'MKT_INSZE','VEND_QKQB0'
'BUY_FXYAQ',45,73,'High','Occasional','Advanced',57.40,'MKT_V9UL8','VEND_L0CG0'
'BUY_3APN2',136,38,'Variable','Occasional','Advanced',84.60,'MKT_8T81N','VEND_1YVBD'
'BUY_3N5AX',31,44,'Low','Regular','Advanced',4.50,'MKT_2B8EZ','VEND_UUAKA'
'BUY_U9F3Q',296,89,'High','Heavy','Basic',9.10,'MKT_LLR8Y','VEND_FZEOE'
'BUY_Q381D',133,7,'Low','Regular','Advanced',75.60,'MKT_KP97L','VEND_FLU0A'
'BUY_ERETV',229,67,'Variable','Heavy','Basic',59.20,'MKT_6SYI3','VEND_X5WGT'
'BUY_LLXYG',218,8,'Low','Heavy','Advanced',73.40,'MKT_RFFOF','VEND_WMVUM'
'BUY_WR9IO',275,47,'Variable','Occasional','Basic',57.30,'MKT_J4F9E','VEND_67E66'
'BUY_TLR8X',9,29,'High','Heavy','Basic',40.20,'MKT_4JXH6','VEND_PSZK6'
'BUY_R16L7',80,31,'Variable','Regular','Advanced',88.00,'MKT_P7N1I','VEND_8H9Y0'
'BUY_HGP6L',174,77,'Low','One-time','Basic',23.60,'MKT_EAMC7','VEND_UV7M2'
'BUY_0V50S',294,86,'Variable','One-time','Advanced',23.20,'MKT_JX7SJ','VEND_COU7M'
'BUY_GRFRS',171,52,'Low','Heavy','Advanced',68.50,'MKT_TGHOS','VEND_HJ51G'
'BUY_TNFLZ',222,90,'High','Heavy','Basic',5.10,'MKT_KGQBV','VEND_FEEWN'
'BUY_TUHKV',138,29,'Variable','Heavy','Basic',49.00,'MKT_LFC3N','VEND_I10BH'
'BUY_1O4L7',183,62,'Low','Occasional','Advanced',92.30,'MKT_C1OU6','VEND_3SV9P'
'BUY_OUGR0',115,14,'Low','Regular','Basic',47.10,'MKT_R5IVO','VEND_F523F'
'BUY_KJZHG',261,8,'Variable','One-time','Basic',80.10,'MKT_KOVYD','VEND_T8LP3'
'BUY_929OW',59,31,'Low','One-time','Basic',11.90,'MKT_DT2F0','VEND_JS63Q'
'BUY_QKJQD',108,11,'High','Regular','Advanced',47.00,'MKT_KIO9D','VEND_7AKZO'
'BUY_J1N6Z',71,31,'Low','Occasional','Basic',57.40,'MKT_M2LYM','VEND_MP8OV'
'BUY_RQ7Y7',220,58,'High','Regular','Basic',87.00,'MKT_6O9CQ','VEND_TE3DW'
'BUY_81XTF',342,14,'Low','One-time','Basic',42.10,'MKT_EKLL0','VEND_WDISH'
'BUY_345DW',357,26,'High','Occasional','Advanced',69.80,'MKT_L3IH9','VEND_LR2JS'
'BUY_OLJ8H',231,39,'Low','Occasional','Advanced',73.20,'MKT_RME36','VEND_3SOF7'
'BUY_9TJUC',287,50,'Low','Heavy','Basic',94.70,'MKT_A2SDQ','VEND_OZ57S'
'BUY_SY7U2',146,55,'High','Occasional','Basic',12.10,'MKT_6R4RH','VEND_2V402'
'BUY_B1IHB',202,29,'High','Occasional','Advanced',84.60,'MKT_Q1ZYU','VEND_U2TA3'
'BUY_C8SIE',240,82,'High','One-time','Basic',83.80,'MKT_51F3L','VEND_PGH2P'
'BUY_5OTAF',156,54,'Variable','Occasional','Advanced',68.60,'MKT_VLNS3','VEND_8L07Q'
'BUY_S8X4U',171,36,'High','Occasional','Advanced',24.50,'MKT_K1VDG','VEND_I18PL'
'BUY_VCMK8',325,95,'Medium','Regular','Advanced',83.50,'MKT_Z02BU','VEND_UW0OE'
'BUY_EGZUO',288,40,'Variable','Regular','Basic',39.30,'MKT_VH8PY','VEND_DHGC7'
'BUY_1K3AC',178,60,'Variable','Regular','Advanced',2.50,'MKT_8YH9K','VEND_ZNP5B'
'BUY_M6ODF',8,59,'Variable','One-time','Advanced',46.90,'MKT_GWHXX','VEND_2Z2BV'
'BUY_JTAT8',85,68,'Low','Heavy','Basic',21.00,'MKT_9RLBN','VEND_KJ7DL'
'BUY_51H83',60,13,'Low','Occasional','Advanced',66.00,'MKT_O9NCE','VEND_DK1PO'
'BUY_NXIDK',85,22,'Low','Heavy','Advanced',66.20,'MKT_FT1HI','VEND_3QHLP'
'BUY_7QK3A',257,12,'Medium','Regular','Basic',13.90,'MKT_2ZD0J','VEND_665YB'
'BUY_FR7EH',124,2,'High','Occasional','Advanced',73.30,'MKT_UQAZW','VEND_XB1JY'
'BUY_WN7QH',363,47,'Medium','Regular','Basic',94.90,'MKT_0NMYB','VEND_RDJTH'
'BUY_AKHKA',194,28,'Variable','Regular','Basic',4.10,'MKT_0IY9W','VEND_BEX3V'
'BUY_HQ2PX',291,5,'Medium','One-time','Basic',5.60,'MKT_1S8ND','VEND_0IGZT'
'BUY_C1FY8',6,14,'Medium','One-time','Basic',61.10,'MKT_C3ZHB','VEND_J27UO'
'BUY_8ME0G',46,37,'Medium','Occasional','Basic',35.70,'MKT_W1WW2','VEND_17WVJ'
'BUY_Z7L5U',165,93,'Variable','Regular','Basic',64.80,'MKT_TJZIO','VEND_9UQSR'
'BUY_GM7YD',295,48,'High','Occasional','Basic',56.60,'MKT_HF2PN','VEND_9AEMZ'
'BUY_U64YP',94,24,'Low','Regular','Basic',57.10,'MKT_29IJV','VEND_5TKHH'
'BUY_3XKTL',194,100,'Low','Occasional','Basic',33.30,'MKT_G79SH','VEND_HPF0T'
'BUY_EJBVA',4,18,'Variable','Heavy','Basic',58.80,'MKT_D2UST','VEND_1KK3S'
'BUY_AE9QI',211,26,'Variable','Regular','Advanced',85.70,'MKT_TOWFC','VEND_NPNX3'
'BUY_6UA86',166,30,'Variable','One-time','Basic',98.60,'MKT_783S3','VEND_8GZUJ'
'BUY_NMZ8C',302,30,'Medium','Regular','Basic',90.60,'MKT_TELSS','VEND_CH8E4'
'BUY_OC6WY',175,94,'Variable','Occasional','Advanced',33.40,'MKT_T51RN','VEND_KC1V4'
