'MKT_W2VS7','Market_71','Forum',215,'Medium',4228,79352,57,38419,6050,75.100,11.000,'{"status": "Active", "trust_level": "Medium", "reputation_score": 52.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 1, "rule_break_count": 4, "restriction_level": "Partial"}, "community_trust_score": 67.00, "dispute_resolution_score": 9.6}'
'MKT_8J8QT','Market_45','Marketplace',757,'Medium',1591,46758,136,90320,3564,66.000,49.600,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 12.300, "compliance_metrics": {"penalty_count": 2, "warning_count": 0, "rule_break_count": 3, "restriction_level": "Partial"}, "community_trust_score": 65.30, "dispute_resolution_score": 24.4}'
'MKT_PN26J','Market_54','Forum',310,'Mega',3501,12049,92,41392,32605,67.100,91.000,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 49.800, "compliance_metrics": {"penalty_count": 4, "warning_count": 5, "rule_break_count": 11, "restriction_level": "Partial"}, "community_trust_score": 40.50, "dispute_resolution_score": 97.7}'
'MKT_YNN7C','Market_45','Forum',158,'Large',3387,50718,119,71867,14304,59.500,59.100,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 44.200, "compliance_metrics": {"penalty_count": 3, "warning_count": 8, "rule_break_count": 16, "restriction_level": "Partial"}, "community_trust_score": 73.10, "dispute_resolution_score": 75.1}'
'MKT_0KK74','Market_29','Forum',16,'Small',4855,15712,202,69583,45176,9.300,77.400,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 77.500, "compliance_metrics": {"penalty_count": 4, "warning_count": 6, "rule_break_count": 8, "restriction_level": "Partial"}, "community_trust_score": 88.30, "dispute_resolution_score": 45.6}'
'MKT_F5RM5','Market_65','Service',34,'Medium',1927,28096,833,53310,42666,95.900,5.500,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 97.300, "compliance_metrics": {"penalty_count": 1, "warning_count": 6, "rule_break_count": 4, "restriction_level": "Partial"}, "community_trust_score": 28.90, "dispute_resolution_score": 54.2}'
'MKT_85MPN','Market_67','Service',700,'Small',3143,26650,260,31584,25680,31.300,78.300,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 97.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 4, "rule_break_count": 2, "restriction_level": "Full"}, "community_trust_score": 0.20, "dispute_resolution_score": 78.4}'
'MKT_D3XPQ','Market_86','Service',316,'Medium',2821,49043,234,77020,49007,21.600,74.100,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 8.900, "compliance_metrics": {"penalty_count": 1, "warning_count": 10, "rule_break_count": 11, "restriction_level": "Partial"}, "community_trust_score": 62.50, "dispute_resolution_score": 15.9}'
'MKT_TZCOB','Market_8','Forum',649,'Mega',272,64623,876,69830,4453,11.400,85.100,'{"status": "Active", "trust_level": "Medium", "reputation_score": 38.200, "compliance_metrics": {"penalty_count": 5, "warning_count": 8, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 3.00, "dispute_resolution_score": 98.8}'
'MKT_UXKPP','Market_42','Exchange',518,'Small',5461,95895,964,80936,3894,26.600,74.700,'{"status": "Active", "trust_level": "Medium", "reputation_score": 79.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 8, "rule_break_count": 5, "restriction_level": "Partial"}, "community_trust_score": 49.30, "dispute_resolution_score": 3.2}'
'MKT_HIY3N','Market_46','Service',521,'Large',9564,1060,933,51424,24256,77.000,22.200,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 94.100, "compliance_metrics": {"penalty_count": 5, "warning_count": 1, "rule_break_count": 19, "restriction_level": "Full"}, "community_trust_score": 15.20, "dispute_resolution_score": 26.3}'
'MKT_M6SIY','Market_31','Marketplace',605,'Medium',212,37281,416,80517,32311,31.600,36.600,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 97.600, "compliance_metrics": {"penalty_count": 5, "warning_count": 3, "rule_break_count": 9, "restriction_level": "Partial"}, "community_trust_score": 67.20, "dispute_resolution_score": 3.1}'
'MKT_LXXD0','Market_72','Exchange',164,'Large',9159,86369,389,31284,8745,79.600,80.700,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 6.700, "compliance_metrics": {"penalty_count": 5, "warning_count": 10, "rule_break_count": 19, "restriction_level": "Full"}, "community_trust_score": 53.00, "dispute_resolution_score": 27.2}'
'MKT_QNQLU','Market_86','Forum',978,'Small',1803,75997,580,31976,47635,85.800,70.900,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 63.100, "compliance_metrics": {"penalty_count": 0, "warning_count": 2, "rule_break_count": 11, "restriction_level": "Partial"}, "community_trust_score": 88.50, "dispute_resolution_score": 6.8}'
'MKT_IL2ZF','Market_91','Forum',418,'Mega',6038,40826,377,79975,10134,11.400,35.100,'{"status": "Suspended", "trust_level": "Unknown", "reputation_score": 15.700, "compliance_metrics": {"penalty_count": 1, "warning_count": 9, "rule_break_count": 3, "restriction_level": "Full"}, "community_trust_score": 72.80, "dispute_resolution_score": 65.8}'
'MKT_4W2X7','Market_15','Exchange',188,'Large',1784,93577,394,65315,12134,47.600,86.400,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 87.600, "compliance_metrics": {"penalty_count": 3, "warning_count": 6, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 12.40, "dispute_resolution_score": 22.4}'
'MKT_DY041','Market_63','Service',181,'Mega',5839,78824,158,79508,18108,15.800,99.000,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 1.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 1, "rule_break_count": 12, "restriction_level": "Partial"}, "community_trust_score": 99.90, "dispute_resolution_score": 88.7}'
'MKT_BFEIE','Market_6','Service',786,'Mega',5379,21053,237,87212,2439,24.700,92.900,'{"status": "Closed", "trust_level": "Low", "reputation_score": 33.600, "compliance_metrics": {"penalty_count": 2, "warning_count": 0, "rule_break_count": 17, "restriction_level": "Partial"}, "community_trust_score": 97.90, "dispute_resolution_score": 51.2}'
'MKT_UPU5X','Market_55','Forum',533,'Small',6491,68083,727,22722,32332,73.900,46.900,'{"status": "Closed", "trust_level": "High", "reputation_score": 58.400, "compliance_metrics": {"penalty_count": 4, "warning_count": 1, "rule_break_count": 12, "restriction_level": "Full"}, "community_trust_score": 98.50, "dispute_resolution_score": 95.9}'
'MKT_4ML8N','Market_29','Exchange',59,'Small',3400,88256,215,97925,14859,47.800,65.600,'{"status": "Active", "trust_level": "Medium", "reputation_score": 31.100, "compliance_metrics": {"penalty_count": 2, "warning_count": 2, "rule_break_count": 10, "restriction_level": "Full"}, "community_trust_score": 64.10, "dispute_resolution_score": 21.9}'
'MKT_8ELDA','Market_67','Service',890,'Mega',5347,22207,587,13996,1273,48.400,77.200,'{"status": "Suspended", "trust_level": "High", "reputation_score": 55.600, "compliance_metrics": {"penalty_count": 1, "warning_count": 1, "rule_break_count": 14, "restriction_level": "Partial"}, "community_trust_score": 47.20, "dispute_resolution_score": 36.5}'
'MKT_3G5RP','Market_27','Forum',50,'Large',6676,58862,986,55836,9469,32.300,24.000,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 95.400, "compliance_metrics": {"penalty_count": 3, "warning_count": 8, "rule_break_count": 8, "restriction_level": "Partial"}, "community_trust_score": 55.20, "dispute_resolution_score": 75.7}'
'MKT_WILAR','Market_87','Exchange',719,'Medium',3134,99205,334,31778,43798,0.700,5.000,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 39.000, "compliance_metrics": {"penalty_count": 1, "warning_count": 8, "rule_break_count": 7, "restriction_level": "Partial"}, "community_trust_score": 20.30, "dispute_resolution_score": 49.9}'
'MKT_M3AHZ','Market_90','Exchange',465,'Large',3851,47923,282,50755,49170,21.000,11.700,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 84.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 3, "rule_break_count": 9, "restriction_level": "Full"}, "community_trust_score": 19.10, "dispute_resolution_score": 25.2}'
'MKT_PO3WV','Market_47','Exchange',733,'Medium',6597,50859,599,48034,23056,24.500,35.000,'{"status": "Active", "trust_level": "Low", "reputation_score": 30.600, "compliance_metrics": {"penalty_count": 0, "warning_count": 2, "rule_break_count": 19, "restriction_level": "Partial"}, "community_trust_score": 61.50, "dispute_resolution_score": 28.2}'
'MKT_X8M91','Market_32','Forum',319,'Medium',9671,19838,401,98256,34120,22.900,61.300,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 77.600, "compliance_metrics": {"penalty_count": 1, "warning_count": 2, "rule_break_count": 0, "restriction_level": "Full"}, "community_trust_score": 52.20, "dispute_resolution_score": 17.4}'
'MKT_WM3CJ','Market_86','Exchange',627,'Medium',4535,51667,492,73478,17955,93.500,80.600,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 11.700, "compliance_metrics": {"penalty_count": 0, "warning_count": 6, "rule_break_count": 7, "restriction_level": "Full"}, "community_trust_score": 3.50, "dispute_resolution_score": 34.8}'
'MKT_70E90','Market_51','Exchange',400,'Small',3334,13251,98,99508,33306,16.500,46.600,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 8.900, "compliance_metrics": {"penalty_count": 5, "warning_count": 6, "rule_break_count": 11, "restriction_level": "Partial"}, "community_trust_score": 35.00, "dispute_resolution_score": 14.8}'
'MKT_5Y3JG','Market_40','Marketplace',736,'Mega',7983,41359,378,316,30583,15.600,32.000,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 93.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 1, "rule_break_count": 3, "restriction_level": "Full"}, "community_trust_score": 85.90, "dispute_resolution_score": 35.8}'
'MKT_1NC7L','Market_71','Forum',864,'Small',5530,90039,313,5921,7824,40.900,63.400,'{"status": "Active", "trust_level": "High", "reputation_score": 90.700, "compliance_metrics": {"penalty_count": 5, "warning_count": 10, "rule_break_count": 7, "restriction_level": "Partial"}, "community_trust_score": 16.80, "dispute_resolution_score": 41.5}'
'MKT_OT49T','Market_7','Marketplace',720,'Medium',6316,86635,284,32170,39592,70.500,15.800,'{"status": "Active", "trust_level": "Medium", "reputation_score": 30.400, "compliance_metrics": {"penalty_count": 4, "warning_count": 0, "rule_break_count": 19, "restriction_level": "Full"}, "community_trust_score": 84.70, "dispute_resolution_score": 7.6}'
'MKT_3FSVD','Market_41','Marketplace',667,'Mega',2269,87899,582,76462,17543,54.800,38.400,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 57.100, "compliance_metrics": {"penalty_count": 5, "warning_count": 2, "rule_break_count": 10, "restriction_level": "Full"}, "community_trust_score": 61.80, "dispute_resolution_score": 1.4}'
'MKT_O65CI','Market_24','Exchange',362,'Small',1426,42008,383,65563,27040,32.300,50.200,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 0.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 6, "rule_break_count": 6, "restriction_level": "Full"}, "community_trust_score": 75.70, "dispute_resolution_score": 11.3}'
'MKT_QWAD7','Market_83','Marketplace',163,'Small',3988,76295,767,34970,25803,60.900,69.500,'{"status": "Suspended", "trust_level": "High", "reputation_score": 63.100, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 8, "restriction_level": "Partial"}, "community_trust_score": 95.60, "dispute_resolution_score": 88.6}'
'MKT_JAQJV','Market_83','Service',347,'Large',9458,32596,39,97604,49970,26.900,87.900,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 70.500, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 8, "restriction_level": "Full"}, "community_trust_score": 89.70, "dispute_resolution_score": 90.4}'
'MKT_VJ75R','Market_35','Marketplace',935,'Small',9689,66824,488,37435,15356,97.200,76.900,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 76.100, "compliance_metrics": {"penalty_count": 3, "warning_count": 6, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 85.70, "dispute_resolution_score": 64.4}'
'MKT_TE47W','Market_97','Exchange',583,'Medium',9453,83378,732,38946,15230,39.300,39.100,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 84.100, "compliance_metrics": {"penalty_count": 4, "warning_count": 3, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 4.10, "dispute_resolution_score": 81.8}'
'MKT_2J38N','Market_31','Exchange',740,'Small',8281,33218,572,56191,24955,49.500,82.400,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 87.100, "compliance_metrics": {"penalty_count": 4, "warning_count": 7, "rule_break_count": 6, "restriction_level": "Full"}, "community_trust_score": 93.70, "dispute_resolution_score": 34.9}'
'MKT_4TBL8','Market_75','Service',72,'Small',9500,50379,527,83833,37733,14.100,74.400,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 70.300, "compliance_metrics": {"penalty_count": 4, "warning_count": 7, "rule_break_count": 19, "restriction_level": "Full"}, "community_trust_score": 7.50, "dispute_resolution_score": 79.0}'
'MKT_LDG9R','Market_73','Forum',914,'Large',128,93243,173,94966,1000,96.300,87.600,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 58.200, "compliance_metrics": {"penalty_count": 4, "warning_count": 5, "rule_break_count": 13, "restriction_level": "Full"}, "community_trust_score": 62.10, "dispute_resolution_score": 56.0}'
'MKT_9IZA6','Market_69','Marketplace',9,'Medium',4776,36390,116,55551,11150,88.100,38.100,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 47.000, "compliance_metrics": {"penalty_count": 0, "warning_count": 2, "rule_break_count": 7, "restriction_level": "Partial"}, "community_trust_score": 44.20, "dispute_resolution_score": 87.9}'
'MKT_EGUXS','Market_22','Marketplace',131,'Small',5043,55500,114,29042,30906,77.500,84.400,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 89.200, "compliance_metrics": {"penalty_count": 1, "warning_count": 0, "rule_break_count": 5, "restriction_level": "Partial"}, "community_trust_score": 34.20, "dispute_resolution_score": 19.8}'
'MKT_QSV41','Market_11','Forum',316,'Medium',1852,3686,820,95339,3242,94.200,92.400,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 69.300, "compliance_metrics": {"penalty_count": 4, "warning_count": 3, "rule_break_count": 16, "restriction_level": "Partial"}, "community_trust_score": 26.30, "dispute_resolution_score": 54.2}'
'MKT_G2LTZ','Market_60','Forum',777,'Mega',2454,34021,684,13824,2729,77.600,66.200,'{"status": "Closed", "trust_level": "Low", "reputation_score": 22.600, "compliance_metrics": {"penalty_count": 0, "warning_count": 6, "rule_break_count": 3, "restriction_level": "Partial"}, "community_trust_score": 65.90, "dispute_resolution_score": 74.3}'
'MKT_ZM0H1','Market_86','Forum',120,'Mega',6625,82730,792,11782,36955,50.700,38.600,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 52.500, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 78.80, "dispute_resolution_score": 39.8}'
'MKT_ZZX8H','Market_6','Service',871,'Small',381,96228,564,87201,42675,25.500,43.800,'{"status": "Active", "trust_level": "Low", "reputation_score": 88.600, "compliance_metrics": {"penalty_count": 3, "warning_count": 3, "rule_break_count": 4, "restriction_level": "Full"}, "community_trust_score": 41.20, "dispute_resolution_score": 15.0}'
'MKT_M09PN','Market_68','Exchange',359,'Small',8479,12413,214,66260,15617,10.800,44.800,'{"status": "Under Investigation", "trust_level": "High", "reputation_score": 91.900, "compliance_metrics": {"penalty_count": 3, "warning_count": 9, "rule_break_count": 1, "restriction_level": "Partial"}, "community_trust_score": 90.80, "dispute_resolution_score": 47.1}'
'MKT_4V78T','Market_36','Marketplace',708,'Large',3300,15296,781,37948,6106,21.900,37.100,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 3.400, "compliance_metrics": {"penalty_count": 4, "warning_count": 5, "rule_break_count": 16, "restriction_level": "Full"}, "community_trust_score": 48.00, "dispute_resolution_score": 36.4}'
'MKT_EAC43','Market_40','Exchange',325,'Mega',6879,85504,635,89026,49437,93.100,62.000,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 48.900, "compliance_metrics": {"penalty_count": 0, "warning_count": 6, "rule_break_count": 10, "restriction_level": "Full"}, "community_trust_score": 26.60, "dispute_resolution_score": 30.9}'
'MKT_MIDKG','Market_68','Exchange',354,'Small',391,5191,192,83642,40159,33.700,94.500,'{"status": "Active", "trust_level": "Medium", "reputation_score": 65.700, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 2, "restriction_level": "Full"}, "community_trust_score": 32.70, "dispute_resolution_score": 94.2}'
'MKT_M51BA','Market_22','Service',802,'Small',9156,21992,794,52525,42275,41.000,13.400,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 71.200, "compliance_metrics": {"penalty_count": 1, "warning_count": 7, "rule_break_count": 13, "restriction_level": "Full"}, "community_trust_score": 99.40, "dispute_resolution_score": 74.2}'
'MKT_L8VCA','Market_80','Marketplace',733,'Large',1797,99349,931,8478,40729,78.400,47.000,'{"status": "Active", "trust_level": "Low", "reputation_score": 71.600, "compliance_metrics": {"penalty_count": 5, "warning_count": 4, "rule_break_count": 15, "restriction_level": "Full"}, "community_trust_score": 84.20, "dispute_resolution_score": 92.1}'
'MKT_4QMIQ','Market_13','Service',578,'Small',8727,93586,200,50149,42291,40.300,12.100,'{"status": "Suspended", "trust_level": "Unknown", "reputation_score": 24.900, "compliance_metrics": {"penalty_count": 0, "warning_count": 5, "rule_break_count": 4, "restriction_level": "Partial"}, "community_trust_score": 46.30, "dispute_resolution_score": 33.7}'
'MKT_I6IHG','Market_27','Forum',70,'Large',2624,86028,700,61912,9108,51.700,65.700,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 57.100, "compliance_metrics": {"penalty_count": 3, "warning_count": 4, "rule_break_count": 13, "restriction_level": "Full"}, "community_trust_score": 85.60, "dispute_resolution_score": 12.3}'
'MKT_UFAB8','Market_54','Forum',162,'Small',8438,28293,390,65237,36303,67.000,15.300,'{"status": "Under Investigation", "trust_level": "Medium", "reputation_score": 69.500, "compliance_metrics": {"penalty_count": 1, "warning_count": 4, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 58.10, "dispute_resolution_score": 92.2}'
'MKT_R0GPD','Market_87','Forum',585,'Small',2669,67177,825,7133,2329,27.400,44.400,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 97.200, "compliance_metrics": {"penalty_count": 0, "warning_count": 4, "rule_break_count": 6, "restriction_level": "Partial"}, "community_trust_score": 20.90, "dispute_resolution_score": 89.4}'
'MKT_VI2K2','Market_48','Service',840,'Large',3195,11849,289,88561,7358,89.600,0.200,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 95.600, "compliance_metrics": {"penalty_count": 2, "warning_count": 0, "rule_break_count": 5, "restriction_level": "Full"}, "community_trust_score": 23.90, "dispute_resolution_score": 60.2}'
'MKT_Q1L38','Market_82','Service',140,'Medium',1886,71438,330,38274,3613,87.600,0.700,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 18.700, "compliance_metrics": {"penalty_count": 0, "warning_count": 1, "rule_break_count": 18, "restriction_level": "Full"}, "community_trust_score": 57.70, "dispute_resolution_score": 72.0}'
'MKT_ZXXVI','Market_53','Service',822,'Small',1930,58273,688,45878,39517,27.300,35.300,'{"status": "Closed", "trust_level": "High", "reputation_score": 21.500, "compliance_metrics": {"penalty_count": 2, "warning_count": 1, "rule_break_count": 4, "restriction_level": "Full"}, "community_trust_score": 42.20, "dispute_resolution_score": 70.2}'
'MKT_81MSX','Market_99','Marketplace',548,'Medium',9249,30576,571,62007,15671,72.100,88.500,'{"status": "Closed", "trust_level": "High", "reputation_score": 26.100, "compliance_metrics": {"penalty_count": 4, "warning_count": 1, "rule_break_count": 15, "restriction_level": "Partial"}, "community_trust_score": 26.30, "dispute_resolution_score": 31.2}'
'MKT_MKTUA','Market_17','Exchange',936,'Large',7004,14297,522,55832,22599,48.600,67.400,'{"status": "Active", "trust_level": "Low", "reputation_score": 87.700, "compliance_metrics": {"penalty_count": 0, "warning_count": 1, "rule_break_count": 13, "restriction_level": "Partial"}, "community_trust_score": 76.40, "dispute_resolution_score": 30.0}'
'MKT_FJ9BB','Market_77','Exchange',516,'Mega',9934,73390,584,35657,12138,11.800,17.800,'{"status": "Active", "trust_level": "High", "reputation_score": 9.300, "compliance_metrics": {"penalty_count": 1, "warning_count": 6, "rule_break_count": 9, "restriction_level": "Full"}, "community_trust_score": 60.10, "dispute_resolution_score": 35.2}'
'MKT_XOIG1','Market_100','Service',646,'Small',9959,15688,762,18398,38100,38.900,61.100,'{"status": "Closed", "trust_level": "Low", "reputation_score": 59.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 2, "rule_break_count": 6, "restriction_level": "Partial"}, "community_trust_score": 60.00, "dispute_resolution_score": 61.5}'
'MKT_8KM0Z','Market_74','Marketplace',136,'Mega',5714,3195,372,70724,36651,87.000,21.500,'{"status": "Suspended", "trust_level": "Unknown", "reputation_score": 90.100, "compliance_metrics": {"penalty_count": 5, "warning_count": 5, "rule_break_count": 9, "restriction_level": "Full"}, "community_trust_score": 41.40, "dispute_resolution_score": 48.4}'
'MKT_TRL3F','Market_84','Exchange',722,'Medium',8292,55711,693,63511,15481,2.500,54.000,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 74.600, "compliance_metrics": {"penalty_count": 4, "warning_count": 5, "rule_break_count": 19, "restriction_level": "Full"}, "community_trust_score": 17.30, "dispute_resolution_score": 29.6}'
'MKT_LMMYZ','Market_100','Forum',264,'Mega',5835,50510,158,72329,25781,78.600,93.600,'{"status": "Closed", "trust_level": "Low", "reputation_score": 74.600, "compliance_metrics": {"penalty_count": 0, "warning_count": 0, "rule_break_count": 14, "restriction_level": "Partial"}, "community_trust_score": 94.60, "dispute_resolution_score": 87.5}'
'MKT_3FQH0','Market_23','Exchange',814,'Small',8394,23228,797,97180,30020,94.300,72.900,'{"status": "Closed", "trust_level": "Low", "reputation_score": 1.100, "compliance_metrics": {"penalty_count": 4, "warning_count": 4, "rule_break_count": 6, "restriction_level": "Partial"}, "community_trust_score": 50.70, "dispute_resolution_score": 36.6}'
'MKT_LB2NG','Market_5','Exchange',79,'Large',7587,5507,263,70675,9639,55.000,71.600,'{"status": "Suspended", "trust_level": "Low", "reputation_score": 71.100, "compliance_metrics": {"penalty_count": 1, "warning_count": 3, "rule_break_count": 2, "restriction_level": "Full"}, "community_trust_score": 0.20, "dispute_resolution_score": 2.8}'
'MKT_1AZPF','Market_3','Forum',377,'Medium',1098,69798,693,22833,17731,8.600,1.100,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 66.200, "compliance_metrics": {"penalty_count": 4, "warning_count": 3, "rule_break_count": 17, "restriction_level": "Full"}, "community_trust_score": 18.70, "dispute_resolution_score": 91.0}'
'MKT_NXT6K','Market_58','Forum',796,'Large',4920,98845,172,38947,348,38.500,38.900,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 74.500, "compliance_metrics": {"penalty_count": 5, "warning_count": 10, "rule_break_count": 1, "restriction_level": "Partial"}, "community_trust_score": 72.30, "dispute_resolution_score": 61.7}'
'MKT_81KV0','Market_77','Forum',767,'Small',5988,57581,127,55654,27676,97.300,59.400,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 26.700, "compliance_metrics": {"penalty_count": 4, "warning_count": 6, "rule_break_count": 15, "restriction_level": "Partial"}, "community_trust_score": 71.30, "dispute_resolution_score": 13.9}'
'MKT_9OFQU','Market_75','Exchange',554,'Small',163,77599,994,33892,2938,55.200,35.300,'{"status": "Closed", "trust_level": "Low", "reputation_score": 55.600, "compliance_metrics": {"penalty_count": 2, "warning_count": 7, "rule_break_count": 12, "restriction_level": "Partial"}, "community_trust_score": 1.10, "dispute_resolution_score": 60.6}'
'MKT_JT9ZA','Market_8','Forum',709,'Mega',3662,13352,281,86056,19800,58.100,99.400,'{"status": "Closed", "trust_level": "Low", "reputation_score": 45.400, "compliance_metrics": {"penalty_count": 4, "warning_count": 10, "rule_break_count": 3, "restriction_level": "Full"}, "community_trust_score": 57.80, "dispute_resolution_score": 28.7}'
'MKT_LRBL2','Market_78','Exchange',899,'Large',1625,59333,254,97689,23714,16.700,2.100,'{"status": "Under Investigation", "trust_level": "Low", "reputation_score": 64.200, "compliance_metrics": {"penalty_count": 2, "warning_count": 3, "rule_break_count": 9, "restriction_level": "Partial"}, "community_trust_score": 66.00, "dispute_resolution_score": 19.4}'
'MKT_8MCJU','Market_36','Marketplace',722,'Mega',4459,32701,331,41217,861,19.800,98.800,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 39.400, "compliance_metrics": {"penalty_count": 1, "warning_count": 5, "rule_break_count": 9, "restriction_level": "Partial"}, "community_trust_score": 81.40, "dispute_resolution_score": 93.1}'
'MKT_ZAC1Q','Market_12','Marketplace',491,'Small',543,87111,460,47728,35133,14.700,35.200,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 38.600, "compliance_metrics": {"penalty_count": 3, "warning_count": 2, "rule_break_count": 14, "restriction_level": "Full"}, "community_trust_score": 55.00, "dispute_resolution_score": 84.1}'
'MKT_OVYMQ','Market_82','Forum',457,'Medium',8180,30074,579,3076,47494,92.700,4.200,'{"status": "Closed", "trust_level": "Medium", "reputation_score": 46.000, "compliance_metrics": {"penalty_count": 1, "warning_count": 4, "rule_break_count": 9, "restriction_level": "Partial"}, "community_trust_score": 3.30, "dispute_resolution_score": 35.0}'
'MKT_OFAO5','Market_7','Marketplace',961,'Mega',7002,82076,511,54045,2731,76.500,82.900,'{"status": "Active", "trust_level": "Medium", "reputation_score": 26.400, "compliance_metrics": {"penalty_count": 0, "warning_count": 3, "rule_break_count": 3, "restriction_level": "Partial"}, "community_trust_score": 59.30, "dispute_resolution_score": 70.7}'
'MKT_UEC3O','Market_66','Forum',299,'Small',6506,78158,375,647,27006,96.400,1.600,'{"status": "Closed", "trust_level": "High", "reputation_score": 16.900, "compliance_metrics": {"penalty_count": 1, "warning_count": 0, "rule_break_count": 5, "restriction_level": "Full"}, "community_trust_score": 52.30, "dispute_resolution_score": 81.7}'
'MKT_8R8RT','Market_51','Forum',632,'Mega',1053,38409,262,96366,40975,67.200,98.200,'{"status": "Closed", "trust_level": "Unknown", "reputation_score": 66.800, "compliance_metrics": {"penalty_count": 0, "warning_count": 2, "rule_break_count": 18, "restriction_level": "Partial"}, "community_trust_score": 83.00, "dispute_resolution_score": 18.9}'
'MKT_YLMU4','Market_32','Forum',834,'Small',9196,85043,398,74472,11095,54.500,68.000,'{"status": "Suspended", "trust_level": "Medium", "reputation_score": 85.000, "compliance_metrics": {"penalty_count": 2, "warning_count": 4, "rule_break_count": 20, "restriction_level": "Full"}, "community_trust_score": 84.30, "dispute_resolution_score": 47.0}'
'MKT_97R4D','Market_43','Forum',969,'Large',5025,63650,235,90937,40740,40.300,82.100,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 61.900, "compliance_metrics": {"penalty_count": 2, "warning_count": 3, "rule_break_count": 3, "restriction_level": "Full"}, "community_trust_score": 85.30, "dispute_resolution_score": 72.6}'
'MKT_8DSS6','Market_40','Marketplace',754,'Large',9065,54950,713,62552,1081,32.600,61.300,'{"status": "Under Investigation", "trust_level": "Unknown", "reputation_score": 26.400, "compliance_metrics": {"penalty_count": 3, "warning_count": 4, "rule_break_count": 20, "restriction_level": "Partial"}, "community_trust_score": 89.40, "dispute_resolution_score": 28.1}'
'MKT_SJJ5C','Market_49','Forum',560,'Medium',3151,57899,716,51702,33070,65.800,71.400,'{"status": "Active", "trust_level": "Unknown", "reputation_score": 27.400, "compliance_metrics": {"penalty_count": 4, "warning_count": 2, "rule_break_count": 0, "restriction_level": "Partial"}, "community_trust_score": 54.10, "dispute_resolution_score": 16.5}'
