'VEND_TR36N',377,5.00,622004,528416,21046,6,9,'Advanced','2025-01-29','MKT_2Q51W'
'VEND_MFCLJ',44,3.90,355138,563613,22845,3,5,'Premium','2025-01-26','MKT_VJHPR'
'VEND_16DZ8',220,4.00,501293,645997,91527,1,8,'Basic','2025-02-05','MKT_57OVP'
'VEND_D0RDY',126,3.60,612050,628253,65040,6,8,'Basic','2025-02-03','MKT_DY6Y0'
'VEND_N3FO7',446,2.10,79922,939280,59347,7,9,'Basic','2025-01-29','MKT_FVGVI'
'VEND_DRIEW',11,4.50,423408,135783,98506,3,10,'Premium','2025-02-02','MKT_TQLZG'
'VEND_5EEJU',438,1.20,846214,324333,32189,10,10,'Premium','2025-02-11','MKT_WCZCN'
'VEND_ZOU2F',265,1.40,848817,945474,39111,6,5,'Advanced','2025-02-19','MKT_LHYFR'
'VEND_BFPGM',109,2.70,511889,502088,42726,3,2,'Advanced','2025-01-21','MKT_44IPO'
'VEND_XXIX9',302,4.90,971728,19574,16276,9,10,'Basic','2025-02-05','MKT_MYCGX'
'VEND_A87FA',78,4.80,85980,21862,87155,6,1,'Premium','2025-01-23','MKT_AI80I'
'VEND_6EMNA',186,4.40,205105,702089,97296,10,2,'Basic','2025-01-20','MKT_B2G48'
'VEND_XHEKT',441,3.40,165289,208211,24950,3,10,'Advanced','2025-01-28','MKT_BVSTQ'
'VEND_WXDAB',163,3.40,275612,797506,1585,7,3,'Premium','2025-01-26','MKT_T00EO'
'VEND_EPBS6',258,3.40,185008,344210,14189,4,5,'Advanced','2025-02-11','MKT_89058'
'VEND_ZIFA3',298,2.30,846239,389745,73673,8,4,'Basic','2025-01-22','MKT_5HJ4B'
'VEND_F1DA0',149,4.70,356915,234388,14562,1,2,'Premium','2025-02-08','MKT_92G8E'
'VEND_UIPZX',237,4.30,262222,673719,44349,10,5,'Basic','2025-02-04','MKT_QRZWJ'
'VEND_2PO92',497,1.30,384980,122342,65195,9,4,'Basic','2025-01-22','MKT_L1AWB'
'VEND_SUI76',392,4.30,274263,57756,69438,5,2,'Basic','2025-02-12','MKT_FBAEC'
'VEND_PAMHF',260,2.50,932756,750901,67403,5,5,'Premium','2025-02-01','MKT_1SJGJ'
'VEND_0N4EB',60,1.40,270754,227489,58627,9,2,'Basic','2025-02-17','MKT_V9M1G'
'VEND_ZPXC6',468,2.70,368530,826524,1183,6,4,'Advanced','2025-01-28','MKT_TST6G'
'VEND_B8BK1',318,2.70,6680,900742,49563,9,7,'Advanced','2025-02-18','MKT_USMEA'
'VEND_Z1NFN',374,3.10,188030,442374,98928,4,4,'Basic','2025-01-28','MKT_A8UW7'
'VEND_AEXHA',479,2.20,224029,178796,39621,6,8,'Premium','2025-02-03','MKT_NWH52'
'VEND_BI4UD',464,2.10,764991,443650,97551,4,4,'Advanced','2025-02-05','MKT_LDLLT'
'VEND_WZ67E',241,4.30,592368,761118,26658,6,3,'Premium','2025-02-08','MKT_JFVA6'
'VEND_NMF4M',461,2.20,172591,360757,98721,6,2,'Basic','2025-02-10','MKT_XL75F'
'VEND_LD1D1',80,3.80,980865,628630,84010,4,9,'Premium','2025-01-28','MKT_IG49Z'
'VEND_6WBGN',116,3.00,941251,777697,8478,4,6,'Basic','2025-02-09','MKT_FXZ8X'
'VEND_PNYQI',406,4.30,601400,98540,14213,6,6,'Basic','2025-02-02','MKT_4VYS3'
'VEND_O4HGK',146,1.80,985162,796040,73267,8,9,'Premium','2025-01-24','MKT_7COZP'
'VEND_Z8JAU',132,3.90,712561,756634,38561,8,2,'Advanced','2025-02-08','MKT_AG5DY'
'VEND_UQD6S',185,4.30,522754,661144,90795,7,3,'Premium','2025-02-04','MKT_2J1HW'
'VEND_Z8BYV',152,2.40,87883,170825,80802,5,2,'Premium','2025-01-27','MKT_FK0A3'
'VEND_90ZJB',105,3.20,604527,463184,19480,4,4,'Premium','2025-02-16','MKT_RATX7'
'VEND_ZJV9S',114,2.00,43003,301394,4555,3,9,'Premium','2025-01-23','MKT_ZR4VY'
'VEND_Y9GWX',207,1.50,81372,504674,45797,9,6,'Basic','2025-02-05','MKT_IGX2P'
'VEND_C96B6',259,3.50,303113,29710,60101,10,2,'Premium','2025-01-30','MKT_94ROM'
'VEND_6E3SO',465,2.90,79843,691097,34564,4,3,'Advanced','2025-02-06','MKT_AM1K4'
'VEND_173M6',41,3.50,441488,586342,4324,9,7,'Advanced','2025-01-20','MKT_T2WAT'
'VEND_RNH3H',65,2.60,480986,484613,79798,9,9,'Basic','2025-02-15','MKT_20LSN'
'VEND_QZ5NE',322,1.40,396618,834867,40289,9,7,'Basic','2025-01-25','MKT_5ZVD4'
'VEND_Y62C2',73,3.10,906556,130727,27186,4,8,'Basic','2025-02-13','MKT_JPJ08'
'VEND_D8DF1',88,4.30,294573,100528,76886,1,9,'Premium','2025-02-06','MKT_M99YJ'
'VEND_OUSQA',394,2.50,30999,82932,11575,9,9,'Premium','2025-02-01','MKT_J15XL'
'VEND_1JT4S',303,3.00,438141,72566,79139,4,3,'Premium','2025-02-16','MKT_5VA4A'
'VEND_FXXRS',138,3.10,907032,268816,64063,6,5,'Premium','2025-02-17','MKT_502LT'
'VEND_FXEHJ',86,1.60,432489,935914,55930,4,5,'Advanced','2025-02-13','MKT_MBRCU'
'VEND_IKBT0',76,2.80,44859,871334,62982,1,6,'Premium','2025-01-26','MKT_VWLY3'
'VEND_851OX',127,2.40,453645,266588,12024,1,4,'Premium','2025-02-09','MKT_FL5HW'
'VEND_BJB83',400,4.50,407420,413172,60834,2,5,'Advanced','2025-02-01','MKT_3LXH3'
'VEND_VUEQI',425,1.60,357736,519101,5037,1,10,'Premium','2025-01-27','MKT_FFD31'
'VEND_U954E',347,4.20,390385,715974,41862,3,2,'Advanced','2025-02-15','MKT_M1E8P'
'VEND_MY1A5',341,1.90,622826,876553,6207,6,9,'Advanced','2025-02-09','MKT_A01XF'
'VEND_9F3SS',232,1.20,243316,534171,74580,8,1,'Basic','2025-01-27','MKT_NP8TG'
'VEND_1ZJNS',216,4.40,841034,153992,51924,5,10,'Premium','2025-01-22','MKT_VMOSJ'
'VEND_P2AVU',480,1.10,919378,171822,93624,8,1,'Premium','2025-02-09','MKT_QWVPL'
'VEND_PGZHB',411,4.80,737178,927677,45337,4,2,'Advanced','2025-02-01','MKT_GAJQR'
'VEND_J0S71',341,4.70,488376,732273,99224,8,10,'Advanced','2025-02-19','MKT_4HY57'
'VEND_JCOG2',144,3.50,195508,370685,81645,2,8,'Basic','2025-01-20','MKT_C9LSC'
'VEND_1OEPI',151,4.00,47660,447009,43435,10,6,'Premium','2025-02-13','MKT_MNZTZ'
'VEND_5VLJL',373,2.60,211725,389109,66834,10,5,'Premium','2025-02-09','MKT_7AWIX'
'VEND_LFHM2',314,4.80,645109,624811,36679,3,7,'Basic','2025-02-05','MKT_RLMZZ'
'VEND_ONW1T',253,1.30,347813,252464,99949,9,6,'Advanced','2025-02-05','MKT_5EH9W'
'VEND_0FXNE',15,4.60,197163,689669,38674,8,5,'Advanced','2025-01-27','MKT_KZOYM'
'VEND_ULHSK',443,3.20,296857,640574,13199,5,4,'Premium','2025-01-21','MKT_AUQLP'
'VEND_67CIK',324,1.10,73149,574002,94838,1,5,'Advanced','2025-02-06','MKT_Z24A1'
'VEND_27R3H',348,1.40,390421,338557,45841,7,4,'Basic','2025-02-12','MKT_QULYD'
'VEND_1S18N',130,1.80,842975,930522,4487,3,4,'Advanced','2025-02-08','MKT_I7L5G'
'VEND_J6WPY',12,1.10,400046,603026,67734,1,2,'Advanced','2025-01-26','MKT_LH8EU'
'VEND_R7ESR',497,2.20,846680,15049,56606,2,5,'Advanced','2025-02-14','MKT_IZMQA'
'VEND_127Y0',265,4.00,434001,742064,84880,3,8,'Basic','2025-01-24','MKT_74EOX'
'VEND_SHFAR',84,2.00,134434,988915,96263,1,5,'Basic','2025-01-29','MKT_1HSBE'
'VEND_1KZVO',216,3.90,944461,258993,16107,3,6,'Premium','2025-01-22','MKT_J7UQF'
'VEND_ET8G8',77,4.00,862571,86105,58672,8,8,'Advanced','2025-02-12','MKT_Z0QYW'
'VEND_3VVPO',204,4.50,687843,570642,1862,3,10,'Basic','2025-02-16','MKT_5W3HO'
'VEND_KOUWO',234,1.30,363915,665642,93354,5,10,'Advanced','2025-02-07','MKT_GU183'
'VEND_VSC71',90,3.70,836059,694913,92926,1,4,'Basic','2025-01-28','MKT_9S8CU'
'VEND_FZ0LG',491,4.50,317591,235976,2158,3,4,'Basic','2025-01-23','MKT_233C4'
'VEND_S5TXQ',76,1.80,244884,442829,89960,10,10,'Advanced','2025-02-05','MKT_BJ5U8'
'VEND_JK0ZF',370,3.20,919942,703379,36394,3,6,'Premium','2025-02-14','MKT_85UJS'
'VEND_47C2V',413,3.70,887983,447614,38930,2,1,'Advanced','2025-01-29','MKT_KS3IN'
'VEND_5DGAV',220,2.20,242469,606822,77685,6,1,'Basic','2025-02-09','MKT_2WWOC'
'VEND_U4EME',161,4.50,511032,239992,24720,4,3,'Basic','2025-02-17','MKT_SZBZH'
'VEND_2EFG3',236,1.20,897912,704211,44024,9,10,'Advanced','2025-01-21','MKT_VFG2P'
'VEND_LVNNH',299,1.60,98992,974167,41818,9,7,'Premium','2025-01-23','MKT_YYMPU'
'VEND_8HM01',183,4.60,681447,366071,91437,4,8,'Basic','2025-01-30','MKT_REZCM'
'VEND_61Z9O',258,3.50,315774,124861,93408,8,3,'Basic','2025-01-26','MKT_LZ3OS'
'VEND_HFNJ1',463,1.90,233196,352207,95322,6,1,'Advanced','2025-02-01','MKT_M89S2'
'VEND_M3LUC',63,1.80,304489,727516,18658,7,6,'Advanced','2025-02-09','MKT_8RWAW'
'VEND_G571X',111,1.30,536382,808459,48762,9,2,'Premium','2025-01-29','MKT_ZD7DR'
'VEND_MOYGI',363,3.80,735177,344200,86999,6,4,'Premium','2025-02-17','MKT_BU82S'
'VEND_4W1X9',308,2.60,448355,610746,28353,4,3,'Premium','2025-01-30','MKT_DIVZP'
'VEND_438U0',117,1.80,606828,941732,87265,2,9,'Advanced','2025-02-11','MKT_X8D4V'
'VEND_AHX6P',419,3.10,949157,826145,98431,3,5,'Premium','2025-01-23','MKT_CTS7G'
'VEND_31GXE',333,2.80,850960,58412,36145,10,3,'Premium','2025-01-20','MKT_SPCAX'
'VEND_09OOU',494,4.10,260550,160654,51733,9,6,'Premium','2025-02-06','MKT_03RY8'
'VEND_XK65K',469,1.30,593556,221938,51721,7,1,'Basic','2025-01-20','MKT_BWMKZ'
'VEND_DMCIB',422,2.10,230650,449016,18290,7,8,'Basic','2025-01-31','MKT_K2AC1'
'VEND_AXGX3',42,3.60,679704,157009,62035,10,9,'Premium','2025-02-05','MKT_8EGXA'
'VEND_WPYYE',206,4.70,541593,819662,5154,4,9,'Advanced','2025-02-10','MKT_BLE1N'
'VEND_F62F4',489,1.50,825560,962596,32439,9,8,'Premium','2025-01-31','MKT_DF3PS'
'VEND_9EGUK',88,1.00,802141,521650,49780,8,7,'Basic','2025-01-20','MKT_55DE7'
'VEND_FSLRB',17,2.00,555327,641430,15922,8,8,'Advanced','2025-02-12','MKT_4L6AE'
'VEND_05VRF',337,4.80,715194,171430,10400,4,2,'Premium','2025-02-03','MKT_BUKIW'
'VEND_B3RAU',496,1.10,212987,965415,57793,9,5,'Premium','2025-01-29','MKT_DALSQ'
'VEND_6YJSN',32,3.80,300483,346763,20249,7,9,'Advanced','2025-01-22','MKT_33006'
'VEND_HQMB8',228,1.90,99793,825683,53760,10,4,'Premium','2025-01-28','MKT_S8G3J'
'VEND_IYPME',122,5.00,845017,19472,13448,10,3,'Advanced','2025-01-25','MKT_PPJKH'
'VEND_2LGEY',50,3.00,995542,385120,39683,8,5,'Advanced','2025-02-14','MKT_5CWIF'
'VEND_2QDZ8',121,2.00,420129,817732,79573,3,1,'Advanced','2025-01-31','MKT_DIDDZ'
'VEND_NBODN',168,3.70,221397,578381,92229,5,6,'Advanced','2025-02-03','MKT_PVHJ0'
'VEND_0XHTB',289,4.10,704854,199481,52440,7,10,'Basic','2025-02-17','MKT_TJ4Z9'
'VEND_2I02M',437,3.70,241101,72562,9658,4,3,'Premium','2025-02-08','MKT_Y21N0'
'VEND_7546L',112,4.70,666412,675028,59525,7,7,'Basic','2025-01-26','MKT_NSE5G'
'VEND_9YC3E',13,2.90,349716,758611,22512,4,6,'Advanced','2025-02-11','MKT_7H40J'
'VEND_1B1KK',295,1.90,322177,322714,11103,10,3,'Premium','2025-02-12','MKT_5Z177'
'VEND_LNVSS',200,4.40,329096,714055,24047,6,10,'Basic','2025-02-19','MKT_FZQ3U'
'VEND_ZM58Z',33,2.70,721682,726802,2212,2,1,'Basic','2025-01-31','MKT_CZQ81'
'VEND_T92QK',13,3.90,785978,908282,49502,10,4,'Advanced','2025-02-02','MKT_69ZC5'
'VEND_3FNYT',205,4.60,523628,112786,70697,5,2,'Premium','2025-01-29','MKT_RRE9E'
'VEND_QRRNE',471,3.70,567103,945247,41038,5,5,'Basic','2025-01-20','MKT_YUN8M'
'VEND_1MXTG',336,1.20,438442,630581,6629,3,10,'Advanced','2025-01-29','MKT_OF0VD'
'VEND_5SIWM',470,1.10,297103,566511,51152,6,8,'Advanced','2025-01-25','MKT_9PD6G'
'VEND_6BT4T',67,4.70,762241,53004,18892,6,9,'Premium','2025-02-01','MKT_BTYU5'
'VEND_73S98',400,1.50,770400,668058,3348,10,3,'Basic','2025-01-30','MKT_SIWEL'
'VEND_Q8KYF',120,4.60,323209,417994,67025,7,6,'Premium','2025-01-31','MKT_8JQSB'
'VEND_W85SU',479,3.70,230822,13758,91282,10,6,'Premium','2025-02-16','MKT_H7S07'
'VEND_FWPH9',322,2.90,748661,660572,66851,4,7,'Premium','2025-02-01','MKT_WM5NL'
'VEND_JKPKH',243,1.80,697918,752811,31452,4,10,'Advanced','2025-01-30','MKT_0MIE2'
'VEND_C462C',412,2.60,30382,586743,71270,3,10,'Basic','2025-02-07','MKT_XRRRA'
'VEND_8SZBJ',80,1.00,181462,948234,24454,1,6,'Basic','2025-02-08','MKT_08PMM'
'VEND_U7U40',308,2.40,223606,632268,34518,2,6,'Premium','2025-02-03','MKT_44U5Y'
'VEND_6SP0K',108,3.90,192539,43918,92680,7,9,'Advanced','2025-01-26','MKT_V6GXC'
'VEND_YV6BT',203,3.60,317658,979911,66300,3,4,'Premium','2025-01-27','MKT_XZ7UZ'
'VEND_XSM12',230,2.80,380065,602311,19846,4,2,'Basic','2025-02-10','MKT_8FZV4'
'VEND_WZPIT',382,3.60,960500,957009,99023,10,1,'Basic','2025-01-31','MKT_LEJPW'
'VEND_RDF4U',236,3.30,7261,341699,44316,8,8,'Basic','2025-01-21','MKT_Q4VCM'
'VEND_QXFY6',64,1.50,322296,944292,50654,9,3,'Basic','2025-02-09','MKT_DHR7P'
'VEND_ZB89J',1,4.00,699091,400113,68196,1,2,'Advanced','2025-02-11','MKT_71C6S'
'VEND_SGG45',492,2.10,134218,171581,49867,6,2,'Premium','2025-01-28','MKT_78DP0'
'VEND_YV67H',114,1.50,803784,279447,11148,9,8,'Basic','2025-02-17','MKT_65RLL'
'VEND_COTWA',472,4.00,396378,493638,78279,8,7,'Advanced','2025-02-02','MKT_ZIG8Y'
'VEND_O9E5R',367,4.90,962032,335168,39149,4,7,'Advanced','2025-02-18','MKT_279Y5'
'VEND_H7SD6',94,3.40,612966,373665,77033,10,9,'Premium','2025-02-14','MKT_T1HGJ'
'VEND_RPU9E',128,2.40,923656,312635,68200,3,1,'Premium','2025-01-28','MKT_7K8UP'
'VEND_6HAQ6',94,3.20,523637,558565,28464,5,8,'Basic','2025-02-19','MKT_JWMN1'
'VEND_YI6KJ',254,2.50,204528,104483,47145,4,9,'Advanced','2025-02-13','MKT_JSCC5'
'VEND_SVYI6',378,4.30,589683,490522,19170,5,1,'Advanced','2025-01-30','MKT_S4JRC'
'VEND_1KMU4',4,3.80,401551,442134,9176,9,10,'Basic','2025-02-17','MKT_GFZ5I'
'VEND_IGPIK',221,4.70,558643,843783,49992,8,6,'Premium','2025-02-13','MKT_T9M7K'
'VEND_C6SLO',91,2.50,368193,826695,19699,7,8,'Basic','2025-01-22','MKT_B3OGT'
'VEND_4RAOR',72,1.90,832110,518717,8461,7,3,'Premium','2025-02-10','MKT_OM7RX'
'VEND_C49PJ',68,3.00,109233,33343,22331,8,3,'Basic','2025-02-09','MKT_930QQ'
'VEND_F5802',19,2.40,678786,703209,23407,1,9,'Basic','2025-02-08','MKT_H3RG2'
'VEND_WYOD3',10,2.10,101320,33612,79063,10,4,'Basic','2025-02-19','MKT_WLQ9Z'
'VEND_A78BX',38,1.50,150106,302685,3876,4,9,'Advanced','2025-02-03','MKT_60Z90'
'VEND_69R4C',226,4.40,213273,744942,71515,4,8,'Advanced','2025-02-11','MKT_2INDJ'
'VEND_GO7IQ',16,1.60,861762,809180,88079,9,1,'Advanced','2025-02-09','MKT_NU85W'
'VEND_J8MGK',207,3.80,888091,162890,90399,10,3,'Premium','2025-02-05','MKT_81HGZ'
'VEND_P3WS2',266,1.10,388928,173933,19415,10,10,'Advanced','2025-02-15','MKT_JDV7A'
'VEND_QEN0S',262,1.70,251006,760067,5870,10,5,'Advanced','2025-01-24','MKT_SU3PU'
'VEND_DS3XV',350,2.40,927817,630628,72428,10,6,'Basic','2025-02-10','MKT_GKISN'
'VEND_6MEX8',239,1.70,857454,782365,78097,2,2,'Basic','2025-02-10','MKT_IJB75'
'VEND_PJYF1',110,2.00,490631,642043,38451,7,10,'Basic','2025-01-22','MKT_NH58X'
'VEND_45B41',268,3.00,992661,326438,42963,3,10,'Advanced','2025-01-24','MKT_5FVWE'
'VEND_WEL4F',74,4.60,196076,593608,72140,1,7,'Basic','2025-01-26','MKT_8OC18'
'VEND_7O7C8',195,2.30,354103,967476,49097,9,4,'Advanced','2025-01-30','MKT_W90TZ'
'VEND_E7YE1',448,3.60,199020,246516,96612,9,4,'Premium','2025-02-12','MKT_C02HC'
'VEND_4Z5F7',476,3.50,433594,27502,53169,6,5,'Premium','2025-02-04','MKT_Z9D9B'
'VEND_PPX39',423,2.60,920302,266847,5530,3,2,'Premium','2025-02-01','MKT_UK3N2'
'VEND_W2KTT',125,4.80,264178,230900,41993,8,10,'Advanced','2025-01-30','MKT_D32DM'
'VEND_FN1MT',436,4.20,200740,473109,33468,2,9,'Basic','2025-02-16','MKT_4N7TW'
'VEND_2MJZ0',234,1.50,958878,474992,34344,2,4,'Basic','2025-02-03','MKT_QHM6T'
'VEND_Z9CPJ',313,3.60,518831,466550,86434,1,3,'Premium','2025-02-16','MKT_Z6IO2'
'VEND_BFJ3H',488,2.30,467894,806358,32957,2,5,'Premium','2025-02-18','MKT_RB22L'
'VEND_PWEC9',464,4.60,817176,845176,82183,8,2,'Basic','2025-02-13','MKT_ECCW1'
'VEND_S10JT',25,1.50,87535,353808,23802,3,8,'Basic','2025-02-09','MKT_YI1PH'
'VEND_7CAXI',3,4.10,228153,733323,5765,8,8,'Premium','2025-02-04','MKT_P45XO'
'VEND_XFZB9',248,3.00,522730,879882,38884,10,10,'Advanced','2025-02-15','MKT_PH40J'
'VEND_RUIA1',223,2.10,975238,874481,34708,10,7,'Basic','2025-01-28','MKT_HZTBT'
'VEND_IPP57',90,3.70,147231,626123,46445,4,1,'Basic','2025-01-26','MKT_HKXNX'
'VEND_WHFXC',71,4.40,139616,826781,66245,1,10,'Premium','2025-02-07','MKT_QTCG0'
'VEND_J6CNK',333,1.10,673080,265715,97169,5,2,'Basic','2025-01-25','MKT_B54GZ'
'VEND_2KJEU',475,4.00,446611,952724,12146,8,6,'Basic','2025-01-22','MKT_9DV8Y'
'VEND_YK84E',104,4.80,11388,83073,54846,9,5,'Advanced','2025-02-08','MKT_LK9IA'
'VEND_UK074',49,2.30,427534,253672,19225,2,4,'Basic','2025-02-01','MKT_EMJQ1'
'VEND_ERB2D',223,1.30,839545,360182,66395,8,9,'Premium','2025-01-25','MKT_CYYIX'
'VEND_CXKW0',286,1.50,407089,507433,18383,10,10,'Advanced','2025-02-13','MKT_Q247J'
'VEND_IEUEB',402,3.40,761895,71895,86675,5,8,'Basic','2025-02-08','MKT_7MNE1'
'VEND_6YDNO',391,2.00,646890,162843,2278,6,5,'Premium','2025-01-31','MKT_U7TOY'
'VEND_IEG01',354,1.10,190157,98844,42888,8,3,'Advanced','2025-02-06','MKT_TGNAL'
'VEND_BRGUJ',307,4.30,346021,280456,56626,2,6,'Basic','2025-02-13','MKT_WAFHO'
'VEND_XX8T1',125,1.40,722742,350155,66005,4,1,'Basic','2025-02-07','MKT_XB7VH'
'VEND_QKQB0',150,4.60,137690,455364,29779,2,7,'Premium','2025-01-27','MKT_INSZE'
'VEND_L0CG0',95,2.40,496236,637150,63999,5,4,'Premium','2025-02-04','MKT_V9UL8'
'VEND_1YVBD',85,3.40,570456,146370,27377,5,1,'Basic','2025-02-04','MKT_8T81N'
'VEND_UUAKA',181,2.00,848261,272769,83194,1,4,'Basic','2025-01-22','MKT_2B8EZ'
'VEND_FZEOE',10,2.20,10454,862245,95890,2,6,'Basic','2025-02-13','MKT_LLR8Y'
'VEND_FLU0A',311,3.90,842178,55176,33291,5,7,'Advanced','2025-02-11','MKT_KP97L'
'VEND_X5WGT',471,3.80,76455,835012,42319,9,2,'Advanced','2025-01-24','MKT_6SYI3'
'VEND_WMVUM',163,2.30,145342,14997,94805,5,7,'Basic','2025-01-27','MKT_RFFOF'
'VEND_67E66',500,4.60,228484,347262,15366,1,6,'Basic','2025-02-14','MKT_J4F9E'
'VEND_PSZK6',291,4.30,951336,143063,66575,7,1,'Premium','2025-02-11','MKT_4JXH6'
'VEND_8H9Y0',94,1.30,476322,236121,33421,7,1,'Basic','2025-01-25','MKT_P7N1I'
'VEND_UV7M2',386,1.70,483854,646061,84292,9,9,'Basic','2025-01-26','MKT_EAMC7'
'VEND_COU7M',165,3.60,494974,34541,99333,8,5,'Premium','2025-01-24','MKT_JX7SJ'
'VEND_HJ51G',168,3.00,929031,562335,77404,7,7,'Premium','2025-02-15','MKT_TGHOS'
'VEND_FEEWN',78,1.30,245625,931997,69440,5,6,'Advanced','2025-02-06','MKT_KGQBV'
'VEND_I10BH',481,5.00,367864,563787,32322,2,4,'Basic','2025-02-02','MKT_LFC3N'
'VEND_3SV9P',119,2.70,543959,577580,4476,2,9,'Basic','2025-02-02','MKT_C1OU6'
'VEND_F523F',251,4.70,860419,283810,1072,4,2,'Premium','2025-02-15','MKT_R5IVO'
'VEND_T8LP3',180,2.50,395891,492677,9500,5,9,'Advanced','2025-01-29','MKT_KOVYD'
'VEND_JS63Q',84,2.70,512389,626665,80853,8,5,'Basic','2025-01-25','MKT_DT2F0'
'VEND_7AKZO',257,4.90,323545,49515,17830,10,5,'Advanced','2025-01-31','MKT_KIO9D'
'VEND_MP8OV',245,1.50,558254,138275,1184,3,6,'Advanced','2025-02-10','MKT_M2LYM'
'VEND_TE3DW',154,1.80,92428,877014,97821,7,7,'Advanced','2025-01-29','MKT_6O9CQ'
'VEND_WDISH',129,2.20,61016,807095,79111,10,8,'Advanced','2025-02-18','MKT_EKLL0'
'VEND_LR2JS',55,4.60,413570,926614,17,6,6,'Premium','2025-02-12','MKT_L3IH9'
'VEND_3SOF7',92,4.60,117458,564131,63319,4,8,'Basic','2025-02-11','MKT_RME36'
'VEND_OZ57S',200,3.30,548164,829741,63189,2,4,'Premium','2025-02-08','MKT_A2SDQ'
'VEND_2V402',422,2.60,430869,493653,51641,9,8,'Basic','2025-01-28','MKT_6R4RH'
'VEND_U2TA3',294,2.10,676761,141546,54919,4,9,'Advanced','2025-02-15','MKT_Q1ZYU'
'VEND_PGH2P',71,4.30,401870,571789,74107,7,3,'Advanced','2025-01-21','MKT_51F3L'
'VEND_8L07Q',115,2.30,947221,961447,41996,3,10,'Advanced','2025-01-28','MKT_VLNS3'
'VEND_I18PL',378,4.70,766040,138686,10904,10,8,'Premium','2025-02-12','MKT_K1VDG'
'VEND_UW0OE',104,4.00,352992,795752,68463,10,5,'Advanced','2025-02-15','MKT_Z02BU'
'VEND_DHGC7',491,2.20,422800,220142,39917,3,6,'Premium','2025-02-14','MKT_VH8PY'
'VEND_ZNP5B',63,4.50,458259,620344,92601,4,9,'Advanced','2025-01-29','MKT_8YH9K'
'VEND_2Z2BV',107,4.10,517981,535061,62856,5,3,'Advanced','2025-01-25','MKT_GWHXX'
'VEND_KJ7DL',370,4.50,963938,586870,4995,1,10,'Basic','2025-02-18','MKT_9RLBN'
'VEND_DK1PO',33,2.30,113380,404293,33114,4,5,'Premium','2025-01-25','MKT_O9NCE'
'VEND_3QHLP',299,3.90,357614,666220,63205,2,4,'Basic','2025-02-19','MKT_FT1HI'
'VEND_665YB',455,2.80,630641,382030,49165,6,3,'Advanced','2025-01-30','MKT_2ZD0J'
'VEND_XB1JY',285,2.20,927765,564988,64602,3,4,'Advanced','2025-02-14','MKT_UQAZW'
'VEND_RDJTH',263,4.60,862859,126644,30833,6,9,'Premium','2025-02-16','MKT_0NMYB'
'VEND_BEX3V',67,3.50,927642,264349,42039,2,1,'Basic','2025-02-12','MKT_0IY9W'
'VEND_0IGZT',155,2.30,527110,867714,12208,2,10,'Advanced','2025-01-25','MKT_1S8ND'
'VEND_J27UO',176,1.80,482173,295917,78364,1,6,'Premium','2025-02-02','MKT_C3ZHB'
'VEND_17WVJ',434,5.00,650433,855192,72241,9,5,'Basic','2025-02-05','MKT_W1WW2'
'VEND_9UQSR',124,2.10,752759,593888,9365,1,6,'Premium','2025-02-14','MKT_TJZIO'
'VEND_9AEMZ',242,3.60,687047,979242,27002,5,6,'Advanced','2025-01-21','MKT_HF2PN'
'VEND_5TKHH',121,5.00,178142,643757,22455,8,5,'Basic','2025-02-06','MKT_29IJV'
'VEND_HPF0T',205,2.40,352322,477835,7505,4,2,'Basic','2025-01-24','MKT_G79SH'
'VEND_1KK3S',170,1.30,162966,591466,409,10,1,'Advanced','2025-01-24','MKT_D2UST'
'VEND_NPNX3',319,3.90,719457,999734,45006,3,10,'Advanced','2025-02-19','MKT_TOWFC'
'VEND_8GZUJ',254,5.00,29880,235249,62681,2,3,'Advanced','2025-02-19','MKT_783S3'
'VEND_CH8E4',360,1.10,792479,179289,74107,6,7,'Basic','2025-02-11','MKT_TELSS'
'VEND_KC1V4',206,1.80,730805,893660,50649,8,7,'Advanced','2025-02-18','MKT_T51RN'
'VEND_4ZOQ0',459,1.40,622684,647548,60466,6,4,'Advanced','2025-01-22','MKT_V2MTG'
'VEND_TI4JE',250,4.60,539359,946701,16123,6,8,'Premium','2025-01-26','MKT_H8J1L'
'VEND_E8X8E',422,4.30,296284,652401,60029,5,10,'Premium','2025-01-24','MKT_MJNK0'
'VEND_DL6TG',459,4.00,753625,474823,34702,10,6,'Basic','2025-02-14','MKT_YHZRK'
'VEND_V21SL',109,1.70,628673,882407,89584,6,8,'Basic','2025-01-21','MKT_J6KNU'
'VEND_47529',187,4.60,650922,479053,14928,6,7,'Advanced','2025-02-12','MKT_8DM6K'
'VEND_6EPI6',241,4.20,493398,558364,16089,2,5,'Advanced','2025-02-10','MKT_0LZS7'
'VEND_KVY1C',324,1.20,780891,394900,33079,9,5,'Premium','2025-02-11','MKT_Z5XV8'
'VEND_PQLX0',283,3.10,432750,890631,75425,6,10,'Advanced','2025-02-11','MKT_MAJRP'
'VEND_MJPDO',61,3.30,142522,249697,13930,3,7,'Advanced','2025-02-05','MKT_8AOSD'
'VEND_K0NK8',254,3.00,190264,900461,74063,1,3,'Basic','2025-01-26','MKT_1D6KS'
'VEND_P2PA3',94,2.40,278445,974160,31780,4,3,'Premium','2025-02-04','MKT_95C7F'
