'TX_BFY91',NULL,'2024-03-16 01:48:26.000','Token',11084.32,15.02,'Yes',48,'Yes','Pending',132.70,'Digital','Region_C','Region_X','Yes','Complex','MKT_YNN7C','PROD_K30CF','BUY_YYWMT'
'TX_N1FVB',NULL,'2020-03-02 02:34:57.000','Crypto_A',55788.06,35.62,'Yes',33,'No','Disputed',114.50,'Standard','Region_A','Region_Y','No','Medium','MKT_0KK74','PROD_XK3L1','BUY_IJDVL'
'TX_DC9BS',NULL,'2022-06-02 09:43:20.000','Crypto_A',32978.49,58.14,'Yes',153,'No','Completed',17.60,'Digital','Region_B','Region_Y','No','Simple','MKT_F5RM5','PROD_BROKS','BUY_GZH41'
'TX_QN4OY',NULL,'2025-03-17 02:11:27.000','Crypto_A',24028.40,492.51,'No',12,'No','Pending',109.00,'Express','Region_C','Region_Z','No','Complex','MKT_85MPN','PROD_D0S8F','BUY_ON0WW'
'TX_GZ003',NULL,'2024-01-17 10:09:44.000','Crypto_B',94114.55,346.83,'Yes',16,'No','Pending',113.70,'Standard','Unknown','Unknown','No','Simple','MKT_D3XPQ','PROD_0BCSF','BUY_PKD94'
'TX_BO0KI',NULL,'2020-10-27 10:43:39.000','Crypto_A',21900.72,319.86,'Yes',32,'No','Cancelled',70.90,'Digital','Region_B','Unknown','No','Complex','MKT_TZCOB','PROD_U6LGL','BUY_RTEZD'
'TX_AJNN3',NULL,'2022-04-19 00:29:48.000','Crypto_A',26281.45,81.78,'No',178,'Yes','Disputed',129.80,'Custom','Region_A','Region_X','No','Complex','MKT_UXKPP','PROD_Y6SRO','BUY_F28F7'
'TX_H3DCV',NULL,'2024-12-06 10:51:50.000','Crypto_A',96476.97,375.33,'No',64,'Yes','Completed',1.90,'Digital','Region_A','Region_Y','No','Medium','MKT_HIY3N','PROD_SNNZ4','BUY_0VGJK'
'TX_SQ9YP',NULL,'2024-06-26 00:43:13.000','Crypto_B',36650.45,96.72,'Yes',0,'No','Pending',89.90,'Digital','Region_B','Region_X','Yes','Complex','MKT_M6SIY','PROD_UHQZJ','BUY_GZCAU'
'TX_UROAA',NULL,'2025-02-25 02:48:49.000','Crypto_A',36439.21,320.26,'Yes',114,'Yes','Cancelled',166.60,'Digital','Region_C','Region_X','No','Medium','MKT_LXXD0','PROD_TT0HT','BUY_JJ393'
'TX_EQXHU',NULL,'2024-01-28 09:28:01.000','Token',93548.07,495.91,'No',126,'No','Completed',105.30,'Custom','Region_C','Region_Y','No','Medium','MKT_QNQLU','PROD_BYJFS','BUY_9LJTK'
'TX_PF71G',NULL,'2020-03-18 15:14:01.000','Crypto_B',41691.05,149.14,'No',91,'Yes','Completed',121.80,'Digital','Unknown','Region_X','No','Complex','MKT_IL2ZF','PROD_08OHU','BUY_92MIL'
'TX_29R0D',NULL,'2023-03-28 21:25:42.000','Crypto_C',31183.51,216.89,'Yes',166,'Yes','Cancelled',155.10,'Custom','Unknown','Region_Z','Yes','Complex','MKT_4W2X7','PROD_VZH8N','BUY_PLROY'
'TX_F9CNQ',NULL,'2021-03-16 15:59:57.000','Crypto_A',97226.96,274.23,'No',27,'No','Completed',22.40,'Standard','Region_B','Unknown','Yes','Simple','MKT_DY041','PROD_BYQWN','BUY_GY9AG'
'TX_1BJBW',NULL,'2020-03-13 04:23:41.000','Crypto_C',36709.24,16.93,'No',4,'Yes','Disputed',84.60,'Express','Unknown','Region_Z','Yes','Simple','MKT_BFEIE','PROD_D67XD','BUY_6OR0C'
'TX_59TRY',NULL,'2022-05-30 01:38:43.000','Token',58604.29,274.15,'No',91,'No','Cancelled',4.60,'Digital','Region_C','Region_Y','No','Medium','MKT_UPU5X','PROD_EIRAX','BUY_86B61'
'TX_AFZWU',NULL,'2024-09-06 07:56:58.000','Token',86278.09,443.21,'Yes',190,'No','Cancelled',69.80,'Express','Unknown','Unknown','No','Complex','MKT_4ML8N','PROD_YSL9F','BUY_CQUP6'
'TX_DHB0V',NULL,'2025-11-16 22:20:39.000','Token',3155.73,367.98,'Yes',9,'Yes','Pending',163.70,'Custom','Region_B','Region_X','No','Complex','MKT_8ELDA','PROD_QI20F','BUY_Y9C6M'
'TX_DTFAR',NULL,'2022-11-18 23:17:58.000','Crypto_A',18440.16,190.59,'No',115,'Yes','Disputed',105.00,'Express','Region_B','Region_Z','Yes','Complex','MKT_3G5RP','PROD_4N0FF','BUY_LF85Y'
'TX_E88ML',NULL,'2020-01-21 23:11:41.000','Crypto_C',58279.13,171.51,'No',195,'Yes','Pending',132.80,'Standard','Region_A','Region_Y','Yes','Complex','MKT_WILAR','PROD_VPM6Z','BUY_Y51GU'
'TX_QSSCN',NULL,'2025-05-22 06:00:32.000','Crypto_B',96421.88,431.96,'Yes',65,'Yes','Completed',8.10,'Custom','Unknown','Region_Z','No','Simple','MKT_M3AHZ','PROD_G69NI','BUY_7BLMZ'
'TX_8T8YD',NULL,'2021-06-02 21:19:35.000','Crypto_C',4474.97,398.07,'No',109,'Yes','Cancelled',60.30,'Custom','Region_A','Unknown','No','Medium','MKT_PO3WV','PROD_5DIEC','BUY_523TH'
'TX_OY3OL',NULL,'2022-11-13 04:40:59.000','Crypto_A',42143.96,47.21,'No',118,'No','Pending',145.10,'Digital','Region_A','Region_Z','No','Medium','MKT_X8M91','PROD_XGPK5','BUY_XZPNG'
'TX_JDPJR',NULL,'2023-02-03 00:20:12.000','Crypto_B',75644.82,105.86,'No',44,'Yes','Pending',114.10,'Digital','Region_A','Region_X','No','Complex','MKT_WM3CJ','PROD_C6SJD','BUY_NYXFC'
'TX_BI4E7',NULL,'2021-04-26 15:24:22.000','Crypto_B',77520.92,89.66,'Yes',69,'Yes','Completed',151.20,'Custom','Region_B','Region_X','Yes','Simple','MKT_70E90','PROD_U982C','BUY_JCVD6'
'TX_5LXYN',NULL,'2024-12-09 19:29:04.000','Crypto_B',76377.80,362.89,'No',144,'Yes','Disputed',162.10,'Express','Unknown','Region_Z','No','Simple','MKT_5Y3JG','PROD_GUIGG','BUY_4QSST'
'TX_KMDMO',NULL,'2023-12-28 00:42:39.000','Token',40955.61,97.88,'Yes',21,'Yes','Pending',38.40,'Digital','Region_B','Region_X','No','Medium','MKT_1NC7L','PROD_JT2JN','BUY_3ZLJH'
'TX_Z54GI',NULL,'2022-08-19 20:40:47.000','Crypto_B',91838.73,241.09,'No',48,'No','Completed',17.90,'Digital','Region_C','Region_X','No','Medium','MKT_OT49T','PROD_XS6G9','BUY_6M3RE'
'TX_SDH39',NULL,'2025-03-21 22:45:31.000','Crypto_A',20630.71,198.41,'Yes',75,'No','Pending',58.20,'Digital','Region_B','Region_X','Yes','Complex','MKT_3FSVD','PROD_JM73C','BUY_QSVUB'
'TX_5JKTS',NULL,'2024-03-18 01:56:34.000','Crypto_A',52174.93,356.06,'No',24,'No','Pending',60.80,'Digital','Unknown','Region_Z','Yes','Complex','MKT_O65CI','PROD_6QU54','BUY_1Y1H8'
'TX_IP1G9',NULL,'2020-02-29 01:05:04.000','Crypto_C',6920.49,198.16,'No',105,'No','Completed',146.80,'Standard','Region_C','Region_Z','Yes','Medium','MKT_QWAD7','PROD_TH9U9','BUY_C2FMI'
'TX_T4T5F',NULL,'2022-10-07 06:15:35.000','Token',80202.14,180.79,'No',38,'No','Cancelled',59.50,'Express','Region_B','Region_Z','No','Simple','MKT_JAQJV','PROD_0G7K1','BUY_23CB1'
'TX_3W31Y',NULL,'2023-06-07 21:31:37.000','Crypto_C',82622.10,151.09,'Yes',13,'No','Cancelled',80.00,'Digital','Unknown','Region_X','Yes','Medium','MKT_VJ75R','PROD_KMH7Z','BUY_A040Z'
'TX_GBF4X',NULL,'2025-07-06 00:53:39.000','Crypto_C',37917.37,90.77,'No',119,'No','Disputed',52.60,'Custom','Region_B','Region_Y','No','Complex','MKT_TE47W','PROD_3CW03','BUY_H8L64'
'TX_BS08M',NULL,'2025-12-07 04:33:52.000','Crypto_A',52361.50,352.65,'No',133,'Yes','Cancelled',59.10,'Standard','Region_B','Region_X','Yes','Simple','MKT_2J38N','PROD_B3F72','BUY_IPV1L'
'TX_RLZMV',NULL,'2022-11-12 14:11:31.000','Token',92949.91,407.68,'Yes',0,'Yes','Disputed',0.60,'Custom','Region_B','Region_X','No','Complex','MKT_4TBL8','PROD_4SUK1','BUY_SGT7J'
'TX_LNTIX',NULL,'2024-03-02 11:40:42.000','Token',8034.68,103.91,'No',178,'Yes','Cancelled',139.50,'Standard','Region_A','Region_X','Yes','Medium','MKT_LDG9R','PROD_ET0AZ','BUY_HI6TP'
'TX_LRUDA',NULL,'2023-08-19 16:57:54.000','Crypto_B',46121.56,123.77,'No',186,'No','Completed',144.80,'Custom','Unknown','Unknown','Yes','Complex','MKT_9IZA6','PROD_T2G9O','BUY_PJYZO'
'TX_PM0RX',NULL,'2022-05-03 19:05:54.000','Crypto_C',5130.65,6.23,'No',189,'Yes','Pending',57.70,'Custom','Region_C','Region_X','No','Complex','MKT_EGUXS','PROD_XLCXU','BUY_MRXL3'
'TX_GYQC4',NULL,'2021-01-16 01:50:14.000','Crypto_A',43651.72,200.39,'Yes',64,'Yes','Completed',148.40,'Standard','Region_C','Region_Z','No','Complex','MKT_QSV41','PROD_QNPI2','BUY_R0GTH'
'TX_Q0ZND',NULL,'2022-10-12 23:38:33.000','Crypto_B',50874.52,280.47,'Yes',152,'No','Disputed',26.40,'Standard','Region_B','Unknown','Yes','Simple','MKT_G2LTZ','PROD_6HYEO','BUY_XMJ8T'
'TX_6201O',NULL,'2025-04-30 00:51:37.000','Crypto_B',44622.08,419.89,'Yes',20,'No','Disputed',140.40,'Custom','Region_A','Region_X','No','Complex','MKT_ZM0H1','PROD_M2UUW','BUY_8HU8T'
'TX_IJYMV',NULL,'2020-09-20 02:48:51.000','Crypto_B',18331.10,365.25,'Yes',127,'No','Completed',16.70,'Standard','Region_A','Unknown','Yes','Complex','MKT_ZZX8H','PROD_UAX8Z','BUY_YKU4O'
'TX_OVCPG',NULL,'2020-02-29 21:22:50.000','Crypto_C',94633.98,126.46,'Yes',2,'Yes','Pending',131.00,'Custom','Region_C','Region_Y','No','Complex','MKT_M09PN','PROD_19D1T','BUY_QGEQF'
'TX_PL9JQ',NULL,'2024-07-06 13:49:59.000','Token',70726.89,68.15,'No',92,'Yes','Completed',1.80,'Custom','Region_B','Region_Z','Yes','Medium','MKT_4V78T','PROD_4GDSB','BUY_LNGRR'
'TX_74EK4',NULL,'2025-01-11 04:22:00.000','Crypto_A',89646.47,158.18,'Yes',86,'Yes','Completed',153.90,'Digital','Unknown','Region_Z','Yes','Medium','MKT_EAC43','PROD_3CXEQ','BUY_WSCZW'
'TX_ZN49P',NULL,'2021-10-25 11:18:41.000','Crypto_B',60380.62,251.13,'Yes',181,'Yes','Completed',61.40,'Custom','Unknown','Region_Y','No','Complex','MKT_MIDKG','PROD_VAFF4','BUY_JKQJ7'
'TX_Z21RR',NULL,'2022-08-18 14:23:50.000','Crypto_C',57256.87,154.46,'Yes',58,'No','Pending',108.10,'Custom','Region_A','Region_Z','No','Medium','MKT_M51BA','PROD_EJU3N','BUY_SY4WE'
'TX_N856X',NULL,'2025-06-21 03:11:57.000','Token',79941.16,345.19,'No',90,'Yes','Disputed',50.40,'Express','Region_A','Region_Y','Yes','Medium','MKT_L8VCA','PROD_FKSV7','BUY_DLE6N'
'TX_Y92WA',NULL,'2022-08-10 02:06:15.000','Crypto_A',71584.95,415.88,'No',200,'Yes','Cancelled',99.50,'Custom','Unknown','Region_X','Yes','Complex','MKT_4QMIQ','PROD_OWRKO','BUY_LFSNC'
'TX_OGW4J',NULL,'2025-02-03 21:44:41.000','Token',1414.04,365.26,'No',184,'Yes','Cancelled',39.50,'Standard','Unknown','Region_X','No','Medium','MKT_I6IHG','PROD_IFHRS','BUY_67UN9'
'TX_M8KP9',NULL,'2025-10-02 19:33:58.000','Token',55987.24,298.09,'Yes',112,'No','Completed',103.10,'Digital','Unknown','Region_Y','Yes','Simple','MKT_UFAB8','PROD_K9UWG','BUY_27VOM'
'TX_RCQP4',NULL,'2022-12-25 00:26:30.000','Crypto_B',18894.91,165.11,'Yes',11,'Yes','Cancelled',141.00,'Express','Region_A','Region_Z','No','Complex','MKT_R0GPD','PROD_6D7ZW','BUY_U8VG7'
'TX_2DC3A',NULL,'2022-05-30 22:26:17.000','Crypto_A',74778.29,298.04,'Yes',22,'No','Pending',70.40,'Express','Unknown','Region_Y','Yes','Complex','MKT_VI2K2','PROD_EP6D9','BUY_0VMQN'
'TX_2LQKV',NULL,'2021-02-02 16:44:23.000','Token',51834.17,421.96,'Yes',105,'No','Disputed',11.10,'Standard','Region_B','Region_X','No','Simple','MKT_Q1L38','PROD_6S9ZV','BUY_J4I1T'
'TX_XWI7W',NULL,'2022-12-09 11:11:58.000','Token',4393.49,406.96,'No',45,'Yes','Completed',98.60,'Express','Region_B','Region_Z','No','Medium','MKT_ZXXVI','PROD_6DSEQ','BUY_CMEGF'
'TX_RAVBJ',NULL,'2021-07-10 23:21:27.000','Crypto_C',814.23,284.42,'Yes',59,'No','Disputed',162.50,'Digital','Region_C','Region_Y','Yes','Medium','MKT_81MSX','PROD_E7FSD','BUY_VFQVS'
'TX_XZRCW',NULL,'2024-12-06 18:23:57.000','Crypto_A',4161.47,309.99,'No',28,'No','Cancelled',127.90,'Digital','Region_A','Unknown','Yes','Medium','MKT_MKTUA','PROD_DKVS9','BUY_W0FJC'
'TX_QSPSG',NULL,'2025-09-09 19:56:21.000','Crypto_C',79376.26,445.05,'Yes',125,'Yes','Completed',98.10,'Digital','Region_C','Region_Z','No','Complex','MKT_FJ9BB','PROD_P0BUP','BUY_PSR14'
'TX_1RWIN',NULL,'2022-06-14 21:40:10.000','Crypto_A',88812.80,199.09,'Yes',102,'Yes','Completed',66.80,'Digital','Unknown','Unknown','Yes','Medium','MKT_XOIG1','PROD_P3ACO','BUY_CGWIN'
'TX_XIABU',NULL,'2023-08-21 10:34:34.000','Crypto_C',39831.03,51.91,'Yes',73,'Yes','Disputed',133.70,'Express','Region_B','Region_Z','No','Complex','MKT_8KM0Z','PROD_HKRWA','BUY_Q80IP'
'TX_UXCIO',NULL,'2024-04-23 13:53:17.000','Crypto_A',19842.02,388.05,'Yes',189,'No','Cancelled',163.60,'Standard','Region_A','Region_Z','No','Complex','MKT_TRL3F','PROD_WKVLI','BUY_4SF08'
'TX_M3ZKF',NULL,'2020-09-25 14:37:57.000','Crypto_B',87135.72,91.61,'No',169,'Yes','Cancelled',62.60,'Digital','Region_B','Unknown','No','Complex','MKT_LMMYZ','PROD_AY3XF','BUY_QE6RF'
'TX_Y3RFF',NULL,'2022-07-10 11:49:27.000','Crypto_C',33854.87,273.68,'No',43,'No','Completed',145.30,'Digital','Region_C','Region_Y','Yes','Complex','MKT_3FQH0','PROD_ZGNSY','BUY_ABMGA'
'TX_R5XUC',NULL,'2024-10-13 09:24:40.000','Token',38214.41,269.07,'Yes',43,'No','Pending',72.40,'Custom','Region_A','Region_Y','Yes','Simple','MKT_LB2NG','PROD_NG9J7','BUY_Q4QK9'
'TX_GN0CK',NULL,'2025-05-16 01:25:54.000','Token',4488.11,140.47,'Yes',97,'Yes','Cancelled',4.70,'Custom','Region_B','Region_Z','Yes','Complex','MKT_1AZPF','PROD_AKII4','BUY_6MN7H'
'TX_5MVWY',NULL,'2021-10-31 02:57:56.000','Crypto_A',87123.97,383.57,'Yes',4,'No','Cancelled',32.80,'Express','Unknown','Region_X','No','Simple','MKT_NXT6K','PROD_QAWXD','BUY_13PRK'
'TX_OENI8',NULL,'2020-05-12 08:32:36.000','Token',94029.94,233.67,'No',46,'No','Cancelled',18.70,'Digital','Region_B','Region_Z','No','Medium','MKT_81KV0','PROD_47GG9','BUY_RN25B'
'TX_J42ES',NULL,'2021-04-10 03:04:54.000','Crypto_C',17081.97,421.28,'Yes',101,'No','Pending',162.80,'Express','Region_B','Unknown','Yes','Medium','MKT_9OFQU','PROD_7G3KY','BUY_HHWMF'
'TX_J3Z54',NULL,'2021-06-13 13:14:15.000','Crypto_A',32303.20,168.29,'Yes',66,'No','Disputed',143.80,'Standard','Region_B','Region_Z','Yes','Complex','MKT_JT9ZA','PROD_TOQDT','BUY_J74ER'
'TX_OC81Q',NULL,'2023-04-26 21:30:05.000','Crypto_A',38000.28,388.35,'No',168,'No','Cancelled',133.40,'Express','Region_A','Unknown','No','Complex','MKT_LRBL2','PROD_OD57I','BUY_EL2CB'
'TX_JZYV6',NULL,'2023-12-08 08:24:59.000','Crypto_A',87465.60,232.29,'No',186,'Yes','Disputed',80.80,'Custom','Unknown','Region_Y','No','Simple','MKT_8MCJU','PROD_722TW','BUY_ZHY03'
'TX_MPMLJ',NULL,'2020-01-18 15:57:01.000','Crypto_B',4298.81,295.20,'Yes',109,'Yes','Completed',148.80,'Express','Unknown','Region_Y','No','Medium','MKT_ZAC1Q','PROD_NDIAZ','BUY_117Z2'
'TX_GNS6P',NULL,'2024-10-26 02:17:52.000','Crypto_A',66942.46,272.12,'Yes',153,'Yes','Pending',134.20,'Custom','Region_A','Region_Z','Yes','Simple','MKT_OVYMQ','PROD_GP25R','BUY_ET01G'
'TX_NLXYA',NULL,'2022-04-02 13:01:51.000','Token',58541.27,61.91,'Yes',108,'Yes','Pending',15.10,'Digital','Region_B','Region_X','No','Simple','MKT_OFAO5','PROD_8MLH6','BUY_AJ7C7'
'TX_6HI48',NULL,'2025-06-18 03:15:21.000','Crypto_C',96533.18,438.96,'No',42,'No','Pending',95.20,'Custom','Region_C','Unknown','Yes','Medium','MKT_UEC3O','PROD_X0LHJ','BUY_I5KK7'
'TX_6AR4Q',NULL,'2020-04-30 03:10:56.000','Crypto_A',81613.32,243.61,'Yes',161,'Yes','Cancelled',126.20,'Digital','Region_A','Region_X','Yes','Complex','MKT_8R8RT','PROD_H6QXK','BUY_TWWSD'
'TX_V6404',NULL,'2020-06-29 16:54:33.000','Crypto_B',37459.96,79.96,'Yes',47,'No','Disputed',110.50,'Express','Region_C','Region_Z','Yes','Simple','MKT_YLMU4','PROD_OX8GN','BUY_EI8V2'
'TX_Z68U5',NULL,'2024-07-11 07:10:28.000','Crypto_C',14737.13,262.47,'Yes',94,'No','Disputed',77.00,'Standard','Region_C','Region_Z','No','Medium','MKT_97R4D','PROD_DLJZ6','BUY_Y7NRZ'
'TX_9HHNB',NULL,'2024-03-19 03:05:32.000','Crypto_C',43502.12,354.87,'No',69,'Yes','Disputed',107.20,'Express','Unknown','Region_Y','Yes','Medium','MKT_8DSS6','PROD_GLAJF','BUY_SJDNR'
'TX_N5GOY',NULL,'2021-01-13 12:07:00.000','Token',77778.87,417.63,'Yes',158,'Yes','Completed',86.10,'Express','Region_B','Region_X','No','Simple','MKT_SJJ5C','PROD_978RD','BUY_1GHL0'
'TX_AWKVA',NULL,'2022-04-01 11:31:47.000','Token',90571.63,412.67,'Yes',22,'Yes','Disputed',130.70,'Digital','Region_A','Region_X','Yes','Simple','MKT_Q0V4G','PROD_C5YT2','BUY_2KMBL'
'TX_KTI8M',NULL,'2020-05-12 04:11:35.000','Crypto_C',38332.40,148.74,'Yes',74,'Yes','Completed',128.30,'Digital','Unknown','Unknown','No','Simple','MKT_8KHBL','PROD_UGPQL','BUY_8LE62'
'TX_MHJOQ',NULL,'2020-11-01 02:05:35.000','Token',33153.25,184.90,'Yes',89,'No','Cancelled',95.00,'Custom','Unknown','Region_X','Yes','Medium','MKT_S8JS3','PROD_KQXHU','BUY_858O5'
'TX_WB4BA',NULL,'2023-01-30 07:54:07.000','Crypto_A',67015.03,266.38,'No',144,'Yes','Disputed',122.80,'Custom','Unknown','Region_Y','Yes','Complex','MKT_URQ90','PROD_US94Q','BUY_CIPG3'
'TX_ZLX4T',NULL,'2020-02-20 07:21:28.000','Crypto_C',62732.39,299.85,'No',150,'Yes','Pending',101.50,'Standard','Region_A','Region_Y','No','Simple','MKT_J2DUH','PROD_EH02Q','BUY_A3SZE'
'TX_SP7WD',NULL,'2023-01-26 02:40:44.000','Token',73813.21,28.63,'Yes',33,'No','Completed',153.50,'Digital','Region_A','Region_Y','Yes','Simple','MKT_AVBLV','PROD_7JIMG','BUY_BT64E'
'TX_4ZB89',NULL,'2020-04-10 23:39:14.000','Crypto_A',28185.14,457.79,'No',144,'Yes','Pending',164.90,'Standard','Region_B','Region_X','Yes','Simple','MKT_7RUUZ','PROD_SKO9O','BUY_PU85C'
'TX_7EIY9',NULL,'2022-10-09 05:44:02.000','Crypto_A',864.93,148.79,'No',164,'No','Disputed',17.40,'Custom','Region_A','Region_X','No','Medium','MKT_MF4YX','PROD_4CDND','BUY_Q160N'
'TX_TPIS1',NULL,'2021-12-21 18:18:19.000','Crypto_B',48709.67,114.88,'No',97,'Yes','Cancelled',10.70,'Standard','Region_B','Region_Z','No','Medium','MKT_5H15Y','PROD_70C6Z','BUY_4B7N0'
'TX_FIK6Y',NULL,'2025-09-18 16:26:51.000','Token',62782.87,152.68,'Yes',127,'No','Pending',68.00,'Custom','Region_C','Region_Z','No','Medium','MKT_MVEA7','PROD_LGNLE','BUY_FQCVS'
'TX_RHCN4',NULL,'2024-12-12 14:55:57.000','Crypto_C',53642.75,453.43,'No',121,'Yes','Cancelled',5.80,'Express','Region_A','Region_Y','No','Complex','MKT_LNBSU','PROD_S0YTN','BUY_QGFY9'
'TX_HMZVY',NULL,'2025-02-15 11:43:35.000','Token',15454.38,482.89,'Yes',52,'Yes','Cancelled',43.20,'Digital','Unknown','Region_Z','No','Medium','MKT_D4YNG','PROD_NZUEJ','BUY_ZJSMZ'
'TX_9L6XA',NULL,'2024-09-06 12:14:06.000','Crypto_C',12805.39,37.08,'Yes',89,'No','Completed',125.00,'Custom','Region_B','Region_Z','No','Simple','MKT_J3QQR','PROD_0FOZS','BUY_WKFPL'
'TX_ILZ30',NULL,'2020-07-02 04:13:33.000','Crypto_A',42005.56,61.01,'Yes',181,'No','Cancelled',59.40,'Custom','Unknown','Unknown','Yes','Complex','MKT_KN8H9','PROD_51TWF','BUY_5HTDX'
'TX_SDVLS',NULL,'2023-12-27 08:51:32.000','Crypto_A',48583.89,369.42,'Yes',86,'Yes','Cancelled',141.40,'Express','Region_A','Region_Z','No','Medium','MKT_52WZV','PROD_W4TJ7','BUY_RZ0EM'
'TX_BNJAU',NULL,'2020-03-16 21:25:42.000','Crypto_C',62674.52,260.80,'No',113,'No','Completed',30.80,'Digital','Region_C','Region_X','No','Medium','MKT_X6UUD','PROD_4L6NC','BUY_J76B0'
'TX_7YAOM',NULL,'2022-08-16 10:04:58.000','Token',87277.03,471.81,'No',87,'Yes','Cancelled',29.30,'Custom','Unknown','Region_Z','Yes','Simple','MKT_W6HL9','PROD_P4VXQ','BUY_HV8M7'
'TX_FZ20F',NULL,'2024-09-02 03:55:09.000','Crypto_B',82537.63,412.22,'No',145,'No','Cancelled',82.60,'Express','Region_B','Region_X','Yes','Complex','MKT_VFDX0','PROD_A41OU','BUY_SW09B'
'TX_4TKL8',NULL,'2025-04-17 18:20:43.000','Crypto_A',97911.02,93.81,'No',76,'Yes','Pending',121.30,'Express','Unknown','Region_X','No','Medium','MKT_76QZQ','PROD_LPWWA','BUY_D5OH7'
'TX_QN240',NULL,'2025-01-30 18:53:35.000','Token',93435.13,168.27,'No',156,'No','Disputed',46.60,'Custom','Unknown','Region_X','No','Medium','MKT_D6FUA','PROD_5PPAC','BUY_7W33F'
'TX_2QVQ9',NULL,'2023-05-11 04:04:32.000','Token',89570.10,339.30,'Yes',183,'Yes','Pending',112.20,'Express','Region_B','Region_Z','Yes','Simple','MKT_IT8VD','PROD_GPQV9','BUY_J34XO'
'TX_A33S7',NULL,'2025-04-08 12:41:26.000','Crypto_A',71915.87,322.70,'Yes',116,'Yes','Cancelled',14.30,'Custom','Unknown','Region_X','No','Simple','MKT_P7R9P','PROD_5312H','BUY_G63ZM'
'TX_V1URT',NULL,'2025-05-17 07:37:18.000','Crypto_C',63216.04,333.23,'No',168,'Yes','Cancelled',121.00,'Standard','Region_C','Region_Y','Yes','Complex','MKT_ATSR4','PROD_WO4UJ','BUY_K5C8C'
'TX_AGEBX',NULL,'2025-07-08 12:24:52.000','Crypto_B',22612.96,56.61,'No',188,'No','Disputed',33.30,'Custom','Region_B','Unknown','No','Simple','MKT_2F62G','PROD_1627C','BUY_ZX6QE'
'TX_34Z7B',NULL,'2020-10-05 04:16:20.000','Crypto_A',68462.61,311.13,'No',4,'Yes','Disputed',156.70,'Custom','Region_C','Unknown','No','Medium','MKT_OCMLI','PROD_ZGHTO','BUY_VQ90G'
'TX_VJAUY',NULL,'2020-01-20 08:31:07.000','Crypto_B',82081.80,152.84,'No',164,'No','Disputed',119.70,'Standard','Region_B','Unknown','Yes','Medium','MKT_GB647','PROD_EPJEM','BUY_J83ON'
'TX_SY19Z',NULL,'2020-10-27 05:28:58.000','Token',53207.46,155.27,'Yes',40,'No','Pending',75.40,'Custom','Unknown','Region_Z','Yes','Complex','MKT_7H2X4','PROD_VJDZH','BUY_AEZPI'
'TX_8NHZS',NULL,'2023-11-01 11:12:07.000','Crypto_B',91524.91,350.41,'No',107,'No','Completed',121.40,'Digital','Unknown','Region_X','Yes','Simple','MKT_HBM87','PROD_0J4XK','BUY_ZOA2U'
'TX_Q83MM',NULL,'2022-03-23 16:44:25.000','Token',41676.17,350.64,'No',157,'Yes','Completed',126.00,'Standard','Region_B','Region_Y','No','Complex','MKT_UP0LH','PROD_4R2HY','BUY_PRXZ2'
'TX_LZJQ5',NULL,'2021-06-07 17:22:35.000','Crypto_B',41012.95,114.44,'No',94,'Yes','Disputed',72.90,'Express','Region_B','Unknown','No','Simple','MKT_BGW0Y','PROD_HTWBN','BUY_2WNDQ'
'TX_UTJBW',NULL,'2021-11-13 08:03:36.000','Crypto_C',80639.98,57.62,'Yes',70,'Yes','Cancelled',148.70,'Custom','Region_B','Region_Y','Yes','Simple','MKT_VQIYS','PROD_ZI8T0','BUY_5JFSX'
'TX_30RJ9',NULL,'2021-07-07 02:11:48.000','Token',61616.12,429.78,'No',60,'No','Completed',66.10,'Express','Unknown','Region_X','Yes','Simple','MKT_BLQDZ','PROD_J77MN','BUY_KW5IH'
'TX_YPHKR',NULL,'2020-10-05 22:31:56.000','Crypto_C',84046.62,354.28,'No',192,'Yes','Disputed',59.60,'Express','Unknown','Unknown','Yes','Complex','MKT_TPE03','PROD_DQJBW','BUY_UWFLT'
'TX_G26HE',NULL,'2024-03-13 23:53:18.000','Token',3182.95,398.17,'No',151,'No','Pending',159.70,'Custom','Region_B','Region_X','Yes','Medium','MKT_2ZRWF','PROD_D6DGQ','BUY_PALVE'
'TX_UK53Q',NULL,'2021-12-20 22:48:11.000','Crypto_A',80779.97,181.75,'No',187,'No','Cancelled',132.20,'Standard','Unknown','Region_Z','Yes','Complex','MKT_EX69U','PROD_PZOTU','BUY_9M1YL'
'TX_4AG73',NULL,'2022-02-12 05:53:29.000','Crypto_C',62493.45,477.10,'No',102,'No','Cancelled',55.80,'Express','Unknown','Unknown','No','Simple','MKT_ZL5K6','PROD_0AMBA','BUY_GXT4E'
'TX_AJM4H',NULL,'2024-05-23 22:33:11.000','Crypto_B',26849.60,390.15,'No',31,'Yes','Pending',12.60,'Digital','Region_C','Unknown','Yes','Medium','MKT_3FDC3','PROD_YDM7D','BUY_IT02N'
'TX_0VGSE',NULL,'2022-03-20 00:27:51.000','Token',72119.51,245.16,'Yes',71,'No','Completed',25.70,'Custom','Region_C','Region_X','Yes','Complex','MKT_W3RIA','PROD_1V48M','BUY_H1TAP'
'TX_3LUKY',NULL,'2025-04-06 14:20:40.000','Token',72615.32,161.83,'Yes',169,'No','Disputed',126.90,'Express','Region_B','Region_Y','Yes','Complex','MKT_EXG0Y','PROD_XBQAO','BUY_BSA82'
