602,'MM908881  ','2024-04-09 21:03:32.100','SC5502      ',20,1.99,52,2,991.1
603,'MM168893  ','2024-12-03 04:01:59.100','SC8859      ',18,1.86,52,0,1008.2
604,'MM341126  ','2024-10-20 15:20:21.100','SC5633      ',20,1.87,46,0,1005.8
605,'MM231003  ','2024-08-19 05:11:41.100','SC2884      ',20,1.7,47,4,1000.9
606,'MM762774  ','2024-10-20 08:17:09.100','SC5229      ',21,0.68,54,3,991.7
607,'MM373698  ','2024-12-14 20:03:59.100','SC4505      ',20,1.63,48,3,1009.6
608,'MM252083  ','2024-03-28 17:15:24.100','SC4170      ',21,1.45,48,1,1002.1
609,'MM629908  ','2024-05-31 21:12:43.100','SC3044      ',20,0.22,54,3,982.0
610,'MM523842  ','2024-04-27 02:31:02.100','SC9790      ',21,0.68,53,2,992.7
611,'MM632562  ','2025-01-27 17:30:35.100','SC1534      ',20,1.22,45,0,1009.2
612,'MM177056  ','2024-11-04 19:23:49.100','SC8956      ',19,1.28,48,3,991.2
613,'MM439821  ','2025-01-26 22:19:38.100','SC4203      ',19,0.21,54,4,996.2
614,'MM744530  ','2024-10-30 18:42:06.100','SC2188      ',19,0.5,50,0,980.1
615,'MM348134  ','2024-03-13 00:39:51.100','SC3620      ',20,0.45,51,0,1013.5
616,'MM610470  ','2024-11-23 19:17:09.100','SC3605      ',21,1.88,47,1,980.6
617,'MM600530  ','2024-04-17 18:05:59.100','SC7428      ',19,1.69,50,4,985.8
618,'MM694709  ','2024-03-07 22:50:19.100','SC3706      ',18,1.21,51,NULL,999.3
619,'MM177917  ','2024-03-28 12:22:11.100','SC1741      ',20,0.16,53,3,1002.7
620,'MM802781  ','2024-06-22 03:51:23.100','SC5151      ',19,0.09,51,3,1009.8
621,'MM430913  ','2024-05-29 17:09:49.100','SC4604      ',18,1.0,50,1,1016.9
622,'MM171703  ','2025-01-04 23:03:06.100','SC2338      ',18,1.63,47,3,995.3
623,'MM132447  ','2024-03-20 19:49:04.100','SC2735      ',19,1.36,46,3,1007.6
624,'MM278215  ','2024-04-15 17:22:35.100','SC4969      ',18,1.84,54,0,993.5
625,'MM724274  ','2025-01-22 01:45:33.100','SC1351      ',21,0.91,47,1,989.7
626,'MM511909  ','2024-07-27 04:01:47.100','SC2050      ',20,1.38,46,3,993.8
627,'MM131098  ','2025-01-12 04:01:28.100','SC6566      ',20,1.7,50,3,1015.8
628,'MM371020  ','2024-04-18 21:38:36.100','SC9148      ',20,1.44,54,2,996.1
629,'MM218624  ','2024-03-12 21:03:30.100','SC6399      ',21,0.28,47,0,1016.8
630,'MM942653  ','2025-02-03 07:58:02.100','SC7499      ',18,0.7,51,4,1006.2
631,'MM731326  ','2024-03-12 14:37:39.100','SC7860      ',19,0.96,51,2,997.2
632,'MM757051  ','2024-03-07 16:45:35.100','SC6237      ',21,0.68,49,3,995.8
633,'MM350951  ','2024-03-05 12:01:34.100','SC7871      ',19,0.87,48,2,1012.8
634,'MM808658  ','2024-07-03 03:41:28.100','SC3673      ',20,0.32,47,4,1002.6
635,'MM202082  ','2024-11-21 23:59:44.100','SC6589      ',21,1.8,48,0,1016.7
636,'MM909527  ','2024-04-12 08:23:22.100','SC8813      ',21,1.31,48,2,994.6
637,'MM783450  ','2024-05-15 01:49:42.100','SC9308      ',18,0.5,50,0,989.9
638,'MM581575  ','2024-04-04 07:56:16.100','SC5478      ',20,1.72,50,0,1007.0
639,'MM552192  ','2024-03-31 01:59:10.100','SC1777      ',21,1.95,48,3,1013.0
640,'MM213615  ','2024-06-09 23:10:18.100','SC7043      ',20,1.38,45,4,1012.9
641,'MM627657  ','2024-12-09 19:43:25.100','SC6846      ',20,0.23,53,2,987.8
642,'MM595779  ','2024-06-23 07:53:19.100','SC6173      ',20,0.04,45,3,1015.7
643,'MM621319  ','2024-05-17 05:07:58.100','SC8937      ',21,1.67,49,0,989.7
644,'MM763725  ','2024-03-08 04:53:02.100','SC2834      ',20,0.01,49,2,990.8
645,'MM615386  ','2024-09-26 14:02:31.100','SC9614      ',19,1.98,54,2,1005.7
646,'MM643002  ','2024-12-10 05:06:59.100','SC7286      ',18,1.33,46,4,1008.7
647,'MM688921  ','2024-03-12 15:20:50.100','SC2721      ',18,1.56,46,3,1019.7
648,'MM616791  ','2024-11-02 08:59:28.100','SC4536      ',18,1.65,53,0,985.3
649,'MM720611  ','2024-02-26 13:33:38.100','SC7417      ',18,0.21,45,2,988.9
650,'MM490631  ','2024-10-06 08:42:29.100','SC2098      ',19,1.74,54,0,990.7
651,'MM270384  ','2024-08-12 03:51:32.100','SC5367      ',20,1.49,52,4,1006.5
652,'MM890509  ','2024-05-18 03:45:53.100','SC6129      ',18,1.54,52,2,1017.1
653,'MM490484  ','2024-09-25 08:10:53.100','SC2872      ',21,0.02,52,3,984.7
654,'MM702262  ','2024-12-14 18:54:14.100','SC5684      ',19,1.74,50,0,983.1
655,'MM981613  ','2024-08-29 19:10:31.100','SC6634      ',18,1.36,53,2,989.9
656,'MM788863  ','2024-04-12 17:51:07.100','SC8170      ',18,0.1,50,0,987.7
657,'MM258863  ','2024-08-08 01:04:39.100','SC4938      ',21,0.25,54,3,998.2
658,'MM942776  ','2024-10-02 06:36:22.100','SC6860      ',18,1.07,51,0,998.3
659,'MM856100  ','2024-05-09 12:30:22.100','SC7397      ',21,0.79,45,3,984.0
660,'MM133506  ','2024-12-07 08:09:01.100','SC4409      ',19,1.28,49,2,1003.4
661,'MM431396  ','2024-09-20 04:49:36.100','SC7532      ',20,0.24,54,1,1010.6
662,'MM801901  ','2024-10-04 02:24:29.100','SC2125      ',18,0.7,51,4,990.9
663,'MM570415  ','2024-09-19 09:00:29.100','SC9256      ',21,1.44,45,3,982.8
664,'MM289128  ','2024-03-08 21:08:51.100','SC2754      ',19,0.47,48,0,1005.2
665,'MM688233  ','2024-03-15 11:08:13.100','SC2456      ',20,1.41,50,1,983.2
666,'MM852092  ','2025-01-06 16:34:10.100','SC6712      ',21,0.78,51,1,1004.7
667,'MM951559  ','2024-09-18 13:20:40.100','SC6342      ',19,1.55,53,3,1002.8
668,'MM427218  ','2024-04-25 09:30:56.100','SC8293      ',19,0.07,51,3,1016.9
669,'MM398763  ','2025-02-06 18:19:36.100','SC1525      ',18,1.96,49,2,999.8
670,'MM963032  ','2024-06-21 01:15:10.100','SC6159      ',20,0.67,49,1,987.6
671,'MM739892  ','2025-01-13 11:11:51.100','SC2476      ',20,0.04,52,3,1017.8
672,'MM777298  ','2024-08-20 08:38:11.100','SC4391      ',18,1.1,50,3,998.2
673,'MM574683  ','2024-03-28 21:43:53.100','SC5035      ',20,0.01,47,4,982.5
674,'MM381334  ','2024-12-03 13:16:04.100','SC3748      ',18,0.33,51,0,984.9
675,'MM308177  ','2024-06-24 00:19:23.100','SC4991      ',19,0.96,52,0,982.2
676,'MM320249  ','2024-07-20 03:44:39.100','SC8793      ',19,0.43,46,2,1000.7
677,'MM988784  ','2024-10-13 06:47:42.100','SC2245      ',20,0.92,47,3,989.3
678,'MM348181  ','2024-08-28 16:15:46.100','SC5549      ',18,0.43,45,4,985.5
679,'MM767838  ','2024-06-10 04:17:40.100','SC6158      ',18,0.01,45,4,1014.2
680,'MM926833  ','2024-08-02 17:52:44.100','SC5288      ',18,1.96,47,4,987.9
681,'MM914147  ','2024-12-12 14:03:20.100','SC4045      ',21,1.4,53,3,981.1
682,'MM722260  ','2024-06-05 17:25:46.100','SC3368      ',18,0.4,46,3,993.0
683,'MM905531  ','2024-10-04 03:23:55.100','SC9066      ',20,1.53,45,0,981.4
684,'MM810284  ','2024-07-04 17:58:08.100','SC4691      ',21,1.85,53,0,985.8
685,'MM238008  ','2025-02-12 15:25:44.100','SC1699      ',21,1.21,52,0,1012.2
686,'MM818720  ','2024-05-04 20:54:30.100','SC9676      ',19,1.57,47,1,1007.2
687,'MM478306  ','2024-09-21 01:08:33.100','SC6941      ',20,0.39,48,2,1010.3
688,'MM281612  ','2024-06-22 10:45:15.100','SC1141      ',20,0.26,54,1,1017.5
689,'MM324248  ','2025-01-21 16:59:45.100','SC8215      ',21,1.13,51,0,1000.4
690,'MM142282  ','2025-01-02 18:22:36.100','SC9812      ',21,1.09,49,2,991.6
691,'MM112073  ','2024-10-07 21:07:58.100','SC3861      ',20,0.64,53,4,1011.8
692,'MM367153  ','2024-10-31 20:10:50.100','SC1979      ',19,1.19,54,2,1017.3
693,'MM410031  ','2024-09-26 08:33:46.100','SC9253      ',18,0.74,51,1,995.6
694,'MM910657  ','2024-08-05 11:46:18.100','SC4822      ',20,0.02,45,3,998.5
695,'MM671734  ','2024-11-03 19:25:15.100','SC8907      ',19,0.01,51,1,997.2
696,'MM536188  ','2024-10-26 11:09:04.100','SC4321      ',21,0.35,46,0,984.7
697,'MM375410  ','2024-06-09 05:19:39.100','SC7650      ',20,1.21,50,2,997.6
698,'MM814329  ','2024-09-07 07:36:14.100','SC3285      ',21,1.74,52,0,990.9
699,'MM341970  ','2024-04-30 11:21:10.100','SC7404      ',18,1.4,54,0,1000.2
700,'MM878174  ','2025-02-17 05:24:36.100','SC1562      ',20,0.47,52,3,997.5
701,'MM762686  ','2024-02-27 07:46:23.100','SC1447      ',18,0.45,45,1,1000.6
702,'MM492863  ','2024-08-31 06:54:49.100','SC1211      ',18,1.59,54,3,995.3
703,'MM243254  ','2024-07-16 12:43:42.100','SC2577      ',18,1.37,46,1,1009.5
704,'MM380427  ','2024-05-16 09:30:50.100','SC4230      ',19,1.22,45,3,1014.3
705,'MM460495  ','2024-12-02 02:01:10.100','SC5378      ',20,0.83,50,4,1000.1
706,'MM298934  ','2024-06-02 18:05:49.100','SC6927      ',19,1.49,53,1,984.7
707,'MM659624  ','2024-09-04 10:25:37.100','SC3157      ',21,0.04,51,3,1005.7
708,'MM868401  ','2024-06-05 00:23:18.100','SC6447      ',21,0.12,50,3,987.4
709,'MM878365  ','2024-03-09 12:53:19.100','SC8855      ',21,1.86,53,1,996.3
710,'MM620967  ','2024-06-08 23:13:33.100','SC7833      ',18,0.55,50,0,1003.2
711,'MM871146  ','2024-12-12 13:19:50.100','SC7205      ',21,1.2,54,2,1019.9
712,'MM995225  ','2024-12-06 08:08:09.100','SC3713      ',19,1.31,45,0,1019.0
713,'MM728888  ','2025-01-24 02:09:33.100','SC3086      ',18,2.0,50,4,1014.6
714,'MM137237  ','2024-10-16 07:45:21.100','SC9641      ',18,0.95,49,4,1016.7
715,'MM700220  ','2024-08-28 00:45:50.100','SC9919      ',19,0.66,50,1,1010.1
716,'MM426491  ','2024-05-08 07:46:21.100','SC1319      ',18,1.29,47,2,993.6
717,'MM472263  ','2024-09-17 18:43:19.100','SC7408      ',19,0.85,51,3,995.3
718,'MM632290  ','2024-12-07 05:22:57.100','SC3391      ',20,0.65,48,4,981.2
719,'MM508950  ','2024-11-22 07:35:29.100','SC3981      ',18,0.94,53,3,1003.6
720,'MM966750  ','2024-03-28 13:38:50.100','SC5993      ',18,0.8,50,2,1013.1
721,'MM408504  ','2024-08-04 16:49:10.100','SC8691      ',18,0.31,51,2,983.1
722,'MM143855  ','2024-12-04 07:47:50.100','SC6496      ',19,0.26,54,2,992.5
723,'MM543928  ','2025-02-18 15:04:28.100','SC9502      ',19,1.52,47,1,984.0
724,'MM981949  ','2024-08-03 02:29:10.100','SC2340      ',21,1.95,46,0,1010.8
725,'MM184451  ','2025-01-26 11:39:15.100','SC7212      ',21,1.49,51,1,994.3
726,'MM110820  ','2025-01-27 23:09:29.100','SC1445      ',19,1.07,46,3,1001.7
727,'MM735747  ','2024-05-04 13:32:42.100','SC8113      ',20,0.13,47,3,996.7
728,'MM597402  ','2024-04-01 15:26:51.100','SC9417      ',21,0.46,50,0,1006.8
729,'MM372237  ','2024-05-19 18:03:05.100','SC2810      ',21,0.26,51,1,981.5
730,'MM424618  ','2025-01-14 15:04:46.100','SC6216      ',20,1.83,47,4,1000.6
731,'MM228448  ','2024-06-15 02:21:35.100','SC9552      ',18,0.52,51,1,983.7
732,'MM823270  ','2024-04-09 16:58:51.100','SC9920      ',18,0.03,46,0,995.0
733,'MM979903  ','2025-01-13 08:15:24.100','SC3682      ',21,0.89,48,1,1002.7
734,'MM254048  ','2025-01-04 15:32:56.100','SC8060      ',18,1.73,48,1,1014.0
735,'MM984114  ','2024-12-09 02:43:58.100','SC1269      ',19,0.4,45,0,993.6
736,'MM803666  ','2025-01-18 01:15:12.100','SC3709      ',20,1.01,45,3,995.3
737,'MM867942  ','2024-04-11 06:38:56.100','SC6815      ',20,1.78,52,0,1001.8
738,'MM380041  ','2024-12-20 16:32:59.100','SC8304      ',21,NULL,48,2,998.6
739,'MM950667  ','2024-11-18 13:44:25.100','SC2906      ',20,0.19,50,2,1007.5
740,'MM509960  ','2024-08-13 10:14:28.100','SC6327      ',18,0.21,49,4,987.4
741,'MM806958  ','2024-09-12 05:29:52.100','SC4377      ',18,0.65,46,1,993.9
742,'MM337537  ','2024-08-27 06:06:38.100','SC7184      ',21,0.7,53,4,1006.8
743,'MM744856  ','2024-08-29 14:04:33.100','SC9207      ',20,0.45,48,3,1015.4
744,'MM211878  ','2024-10-26 15:47:45.100','SC7163      ',18,1.71,47,0,994.8
745,'MM169490  ','2025-01-30 20:26:39.100','SC5068      ',20,0.26,49,1,1009.3
746,'MM198912  ','2024-06-06 03:57:19.100','SC2641      ',19,0.78,52,0,1011.6
747,'MM185593  ','2024-04-29 22:06:23.100','SC3843      ',18,0.94,53,0,1004.3
748,'MM893579  ','2025-02-03 19:22:48.100','SC2741      ',20,1.84,45,0,992.4
749,'MM833583  ','2024-11-13 13:55:20.100','SC4560      ',19,0.54,47,0,1009.1
750,'MM935947  ','2024-03-12 12:28:33.100','SC7253      ',21,0.38,51,3,983.4
751,'MM441093  ','2024-10-24 10:59:08.100','SC8669      ',19,1.01,53,3,996.1
752,'MM167523  ','2024-08-22 00:05:29.100','SC6047      ',18,0.42,45,1,994.8
753,'MM178421  ','2024-10-02 13:01:09.100','SC1633      ',20,1.54,54,1,1011.8
754,'MM581555  ','2024-02-29 07:17:45.100','SC4759      ',19,0.53,49,0,987.6
755,'MM931804  ','2024-04-27 19:54:33.100','SC7430      ',20,1.94,50,4,986.7
756,'MM478660  ','2024-08-08 16:44:38.100','SC3926      ',21,0.96,51,0,1001.9
757,'MM221058  ','2024-05-25 21:56:33.100','SC6960      ',18,0.82,51,1,1011.8
758,'MM459002  ','2024-12-06 13:35:18.100','SC7204      ',21,0.12,51,0,1019.7
759,'MM207369  ','2024-07-21 20:07:33.100','SC3810      ',20,1.87,45,3,1001.9
760,'MM641628  ','2024-03-09 14:53:48.100','SC7986      ',21,0.25,47,1,1016.4
761,'MM694924  ','2024-04-29 08:34:33.100','SC4361      ',19,0.33,54,3,1012.6
762,'MM814818  ','2024-12-30 10:14:51.100','SC7245      ',21,0.31,52,0,1011.7
763,'MM694948  ','2024-06-27 12:17:49.100','SC9319      ',21,0.78,45,0,1019.9
764,'MM636516  ','2024-10-02 13:42:52.100','SC4594      ',20,0.14,48,1,1003.2
765,'MM277101  ','2024-12-04 04:16:17.100','SC3208      ',21,0.47,46,1,1014.5
766,'MM599131  ','2024-07-07 21:14:12.100','SC2007      ',21,0.71,47,3,1011.0
767,'MM531510  ','2024-12-05 12:05:21.100','SC5561      ',21,0.48,51,2,1005.9
768,'MM597796  ','2024-08-09 08:17:15.100','SC4117      ',19,0.68,54,0,1018.0
769,'MM815858  ','2024-09-26 19:01:17.100','SC2010      ',18,0.03,46,3,1015.0
770,'MM791458  ','2024-10-23 08:19:34.100','SC7124      ',21,0.47,54,3,1007.5
771,'MM870738  ','2024-11-20 16:46:48.100','SC3837      ',21,1.53,47,3,1016.7
772,'MM767046  ','2024-05-06 21:03:23.100','SC3663      ',18,1.22,51,0,998.4
773,'MM991792  ','2024-12-05 07:52:27.100','SC1285      ',21,1.8,50,3,983.1
774,'MM121257  ','2025-01-30 09:16:18.100','SC9083      ',20,0.08,49,4,1005.0
775,'MM955179  ','2025-02-01 23:55:58.100','SC4548      ',21,1.7,45,1,1010.1
776,'MM461534  ','2024-09-29 14:55:17.115','SC4937      ',20,1.16,45,1,1018.6
777,'MM228810  ','2024-10-05 10:31:06.115','SC2929      ',21,1.89,49,3,1015.7
778,'MM273526  ','2024-12-16 12:07:46.115','SC6787      ',20,1.82,52,3,1015.0
779,'MM577249  ','2024-09-12 23:30:59.115','SC1826      ',19,1.92,47,0,1014.7
780,'MM198526  ','2024-07-22 02:18:41.115','SC7282      ',21,1.9,53,0,984.5
781,'MM741347  ','2024-03-07 00:59:13.115','SC1644      ',20,0.32,45,4,1007.4
782,'MM188620  ','2024-03-30 01:45:07.115','SC8297      ',18,1.01,46,1,996.0
783,'MM274007  ','2024-06-06 17:13:39.115','SC3585      ',20,0.93,50,3,985.5
784,'MM315106  ','2025-01-11 19:30:27.115','SC4481      ',18,1.64,45,1,993.0
785,'MM969425  ','2024-04-13 20:27:52.115','SC1955      ',18,1.63,53,2,991.1
786,'MM229922  ','2024-11-17 19:54:45.115','SC6056      ',20,1.87,50,2,981.5
787,'MM351470  ','2024-06-16 15:21:01.115','SC7851      ',21,0.49,52,2,1004.7
788,'MM553972  ','2024-03-24 10:39:51.115','SC1862      ',20,1.01,49,4,992.4
789,'MM746446  ','2024-09-11 11:36:03.115','SC7740      ',19,0.13,49,2,990.1
790,'MM164417  ','2024-10-28 20:35:15.115','SC7390      ',18,0.8,45,2,983.1
791,'MM155149  ','2025-01-24 19:54:52.115','SC4610      ',18,0.81,51,1,1008.0
792,'MM550797  ','2025-01-28 05:01:18.115','SC5076      ',18,1.0,52,1,995.5
793,'MM116539  ','2024-03-27 10:23:29.115','SC6517      ',19,1.3,49,1,1015.4
794,'MM686233  ','2024-06-25 17:58:03.115','SC7072      ',21,0.08,52,0,993.2
795,'MM599831  ','2025-01-02 12:08:26.115','SC1127      ',20,1.43,48,3,985.3
796,'MM207834  ','2024-07-22 07:51:22.115','SC8196      ',18,0.31,52,0,981.2
797,'MM556711  ','2024-10-12 14:12:53.115','SC4417      ',20,0.07,50,2,1013.7
798,'MM879684  ','2025-01-16 18:37:51.115','SC2155      ',20,1.98,48,2,991.4
799,'MM799163  ','2024-07-07 11:58:08.115','SC8186      ',19,0.11,53,1,1005.9
800,'MM703849  ','2024-10-20 05:40:59.115','SC1598      ',20,0.04,48,2,1011.1
801,'MM955290  ','2024-04-06 22:35:32.115','SC5106      ',18,1.79,53,2,983.5
802,'MM574870  ','2024-05-30 02:52:12.115','SC7373      ',19,1.04,50,4,997.3
803,'MM170132  ','2025-02-12 03:05:57.115','SC2310      ',18,0.59,53,3,1018.5
804,'MM511881  ','2024-10-09 06:35:51.115','SC1692      ',20,0.55,50,4,989.7
805,'MM992379  ','2024-09-17 14:16:30.115','SC7387      ',19,1.49,53,0,980.7
806,'MM151909  ','2024-07-21 07:21:09.115','SC1242      ',20,1.97,51,3,988.0
807,'MM104695  ','2024-08-31 13:11:44.115','SC6207      ',19,1.88,51,1,980.4
808,'MM906838  ','2024-10-07 01:34:15.115','SC4169      ',19,1.6,46,0,1006.8
809,'MM819043  ','2024-04-11 03:22:51.115','SC6996      ',19,1.95,45,1,982.8
810,'MM741635  ','2024-09-12 14:42:07.115','SC9088      ',21,1.72,47,0,1014.4
811,'MM998424  ','2025-02-18 20:53:42.115','SC7862      ',21,1.58,51,1,1004.0
812,'MM657305  ','2024-12-06 16:44:00.115','SC3921      ',20,0.11,53,3,993.2
813,'MM278974  ','2024-12-13 00:03:12.115','SC7335      ',18,1.79,46,4,989.0
814,'MM657777  ','2024-04-25 21:58:23.115','SC6354      ',18,0.88,46,3,1018.5
815,'MM180480  ','2024-07-24 12:48:25.115','SC6408      ',18,0.06,53,1,990.7
816,'MM728063  ','2024-10-27 05:19:10.115','SC2865      ',19,1.38,50,4,999.5
817,'MM473354  ','2025-02-10 21:49:53.115','SC9847      ',18,1.89,53,1,989.1
818,'MM897515  ','2024-12-04 10:05:08.115','SC4466      ',18,1.11,47,4,1004.4
819,'MM482159  ','2024-06-21 10:21:26.115','SC1060      ',19,1.81,51,4,992.9
820,'MM466792  ','2024-08-11 10:30:03.115','SC8159      ',19,1.23,48,0,989.4
821,'MM378973  ','2024-08-28 00:58:48.115','SC5582      ',21,0.82,51,3,1019.4
822,'MM539790  ','2025-02-09 10:30:46.115','SC6270      ',21,1.07,48,3,987.2
823,'MM364211  ','2024-09-08 22:38:33.115','SC6349      ',19,1.22,47,1,993.1
824,'MM802621  ','2024-12-27 17:16:05.115','SC1125      ',18,1.69,54,4,1018.4
825,'MM876113  ','2024-10-14 10:07:23.115','SC8433      ',18,1.0,47,0,997.8
826,'MM870601  ','2024-12-30 02:33:44.115','SC8755      ',19,1.1,48,2,1010.8
827,'MM662704  ','2025-01-06 10:26:21.115','SC9505      ',21,1.34,54,2,992.4
828,'MM991598  ','2025-01-01 05:14:32.115','SC8255      ',19,0.02,45,3,993.9
829,'MM594540  ','2024-09-23 13:05:07.115','SC3788      ',18,1.0,52,5,988.3
830,'MM805870  ','2024-09-12 08:20:36.115','SC7012      ',21,1.77,51,1,982.9
831,'MM795912  ','2024-10-19 17:36:55.115','SC2349      ',19,1.17,53,4,982.2
832,'MM171734  ','2024-12-13 09:12:35.115','SC4274      ',20,1.6,51,4,1003.2
833,'MM392878  ','2025-01-02 08:06:05.115','SC8108      ',20,1.58,49,4,1008.1
834,'MM177888  ','2024-05-05 14:56:58.115','SC3721      ',18,0.25,54,1,1015.6
835,'MM167527  ','2024-03-01 00:27:24.115','SC1201      ',19,0.64,46,3,992.2
836,'MM651577  ','2024-03-09 22:35:01.115','SC7918      ',21,1.59,51,3,1013.8
837,'MM167146  ','2024-10-25 17:27:20.115','SC7337      ',21,0.26,46,4,991.7
838,'MM295812  ','2024-07-22 17:05:27.115','SC2240      ',20,1.35,54,2,1016.0
839,'MM860807  ','2024-11-30 13:07:49.115','SC8791      ',19,1.63,46,0,988.9
840,'MM866654  ','2024-11-29 05:10:55.115','SC5699      ',19,1.28,48,2,1005.4
841,'MM894744  ','2024-04-07 11:14:11.115','SC3243      ',19,0.81,46,0,998.5
842,'MM538353  ','2024-05-18 10:55:21.115','SC5455      ',19,0.79,45,3,1006.1
843,'MM235654  ','2024-06-07 19:34:34.115','SC4075      ',18,0.44,53,4,983.4
844,'MM498091  ','2024-12-13 23:54:52.115','SC9848      ',21,0.19,47,0,1013.2
845,'MM313401  ','2024-04-13 05:59:10.115','SC2117      ',21,0.65,48,2,995.3
846,'MM707796  ','2024-03-21 08:14:36.115','SC9214      ',19,1.64,50,2,984.5
847,'MM664455  ','2024-05-27 19:42:11.115','SC8840      ',20,0.42,51,3,989.3
848,'MM873525  ','2024-10-16 08:10:29.115','SC3692      ',21,1.64,46,0,1000.0
849,'MM718930  ','2025-01-30 16:49:54.115','SC5489      ',19,0.86,53,3,985.2
850,'MM153140  ','2024-07-17 07:59:41.115','SC8344      ',21,1.56,50,3,990.2
851,'MM826392  ','2024-12-09 23:09:31.115','SC2916      ',20,1.66,45,4,1000.2
852,'MM200575  ','2025-01-13 05:05:23.115','SC6334      ',21,0.68,47,0,1013.9
853,'MM664224  ','2025-01-19 18:05:06.115','SC5695      ',20,0.42,49,2,983.4
854,'MM399237  ','2024-12-23 17:08:56.115','SC9138      ',21,0.75,53,1,1011.7
855,'MM678408  ','2025-01-19 16:37:08.115','SC5089      ',18,0.36,50,3,1017.7
856,'MM703949  ','2024-11-15 12:57:52.115','SC2465      ',18,0.66,45,2,998.5
857,'MM444618  ','2024-10-08 19:16:47.115','SC4508      ',18,0.3,50,1,995.2
858,'MM149895  ','2024-04-29 20:25:47.115','SC9728      ',19,0.73,46,0,985.8
859,'MM262351  ','2024-04-28 05:46:22.115','SC9746      ',18,1.1,54,3,1014.2
860,'MM466381  ','2024-06-10 11:46:51.115','SC9824      ',21,0.53,49,4,1011.7
861,'MM750974  ','2024-07-07 12:57:58.115','SC8363      ',21,1.21,53,1,1019.9
862,'MM635544  ','2024-05-24 04:50:02.115','SC7511      ',20,0.26,48,4,985.8
863,'MM533245  ','2024-02-27 12:03:50.115','SC8121      ',21,0.56,45,3,989.5
864,'MM231667  ','2024-10-24 01:40:07.115','SC4681      ',18,0.12,52,0,990.1
865,'MM576704  ','2024-08-10 01:13:30.115','SC5767      ',20,1.56,51,0,1007.1
866,'MM447773  ','2024-07-11 17:30:43.115','SC5923      ',20,1.35,46,0,984.7
867,'MM115779  ','2024-10-11 20:17:40.115','SC2651      ',18,0.46,50,2,999.3
868,'MM474878  ','2025-01-13 12:44:07.115','SC3287      ',21,0.41,47,2,1002.5
869,'MM220520  ','2024-11-25 13:12:40.115','SC6844      ',19,1.08,53,2,988.4
870,'MM212937  ','2024-10-22 23:20:39.115','SC7729      ',21,1.39,45,4,1002.2
871,'MM528117  ','2024-12-17 23:35:01.115','SC9834      ',20,0.69,54,0,985.7
872,'MM141043  ','2024-11-24 07:50:11.115','SC4789      ',19,0.01,49,1,1016.1
873,'MM194171  ','2024-05-04 08:59:59.115','SC5470      ',19,0.45,54,3,1018.8
874,'MM505429  ','2024-05-19 09:51:18.115','SC2150      ',21,1.13,53,4,987.3
875,'MM776686  ','2025-01-31 07:30:37.115','SC7425      ',18,1.93,53,0,996.0
876,'MM227701  ','2024-09-11 08:27:02.115','SC4329      ',19,1.3,53,1,982.3
877,'MM181257  ','2024-02-27 04:27:20.115','SC5811      ',21,1.37,53,1,1005.6
878,'MM406867  ','2024-10-20 01:59:13.115','SC8997      ',18,0.85,49,1,1006.5
879,'MM763908  ','2024-05-20 12:30:24.115','SC5323      ',18,0.85,50,0,985.1
880,'MM657195  ','2024-07-17 08:05:37.115','SC8578      ',19,1.06,48,1,998.5
881,'MM692935  ','2024-03-03 04:42:37.115','SC4101      ',20,0.66,51,1,1006.2
882,'MM381335  ','2024-10-18 23:37:10.115','SC1870      ',20,0.29,48,2,1003.3
883,'MM533537  ','2025-01-01 08:37:27.115','SC8841      ',18,0.07,54,2,1004.3
884,'MM321747  ','2024-04-21 10:21:41.115','SC9040      ',20,1.43,53,0,1009.7
885,'MM268983  ','2024-12-17 07:57:33.115','SC1271      ',19,1.7,54,0,1018.8
886,'MM262768  ','2024-04-16 03:47:58.115','SC8923      ',21,0.54,46,2,1016.3
887,'MM390340  ','2024-09-12 05:29:19.115','SC6156      ',18,1.17,48,2,1007.8
888,'MM832470  ','2024-12-30 04:33:40.115','SC4663      ',19,0.8,47,2,996.1
889,'MM461059  ','2024-06-08 12:59:46.115','SC1038      ',21,0.39,53,2,999.5
890,'MM134999  ','2024-10-19 14:32:52.115','SC3390      ',19,0.84,53,1,980.7
891,'MM445492  ','2024-11-07 15:37:01.115','SC5293      ',18,1.73,50,3,1014.2
892,'MM571042  ','2024-03-08 02:16:10.115','SC5249      ',20,1.87,54,1,984.1
893,'MM318537  ','2024-09-30 08:52:52.115','SC6976      ',18,0.93,47,1,1019.5
894,'MM113395  ','2024-07-08 14:16:43.115','SC6800      ',19,1.68,51,2,1018.0
895,'MM769086  ','2024-05-13 18:28:39.115','SC6080      ',18,1.72,48,1,1005.6
896,'MM704468  ','2024-12-14 05:51:03.115','SC1251      ',21,0.57,52,2,983.7
897,'MM303362  ','2024-04-26 13:29:01.115','SC9528      ',19,0.25,50,2,983.9
898,'MM284165  ','2024-07-21 09:10:53.115','SC5605      ',20,0.73,50,4,985.5
899,'MM261788  ','2024-05-04 19:28:15.115','SC8045      ',19,0.52,54,3,1008.2
900,'MM324130  ','2025-02-13 15:42:25.115','SC4543      ',20,1.2,53,4,1013.7
901,'MM923014  ','2025-02-13 07:46:47.115','SC9482      ',20,0.65,51,0,998.8
902,'MM217979  ','2024-10-03 20:45:22.115','SC3443      ',19,0.13,46,0,1010.4
