849,'ART48011','SC5489',849,82,'2024-07-10','2026-02-01'
850,'ART94879','SC8344',850,17,'2024-05-26','2025-11-16'
851,'ART91888','SC2916',851,89,'2024-06-03','2026-02-18'
852,'ART77072','SC6334',852,51,'2025-02-10','2025-05-17'
853,'ART88585','SC5695',853,100,'2024-11-05','2025-04-23'
854,'ART36596','SC9138',854,79,'2024-08-17','2025-03-17'
855,'ART33026','SC5089',855,1,'2025-02-09','2025-12-06'
856,'ART55483','SC2465',856,37,'2024-07-14','2026-01-27'
857,'ART77974','SC4508',857,19,'2025-01-22','2026-01-12'
858,'ART12761','SC9728',858,82,'2024-03-14','2025-08-15'
859,'ART51031','SC9746',859,92,'2024-10-11','2025-04-28'
860,'ART96563','SC9824',860,10,'2024-09-16','2025-06-27'
861,'ART27457','SC8363',861,55,'2024-12-01','2025-05-27'
862,'ART19120','SC7511',862,24,'2024-04-07','2026-01-06'
863,'ART35063','SC8121',863,22,'2024-09-26','2025-06-04'
864,'ART83105','SC4681',864,38,'2024-08-21','2025-05-22'
865,'ART20837','SC5767',865,96,'2024-10-23','2025-10-22'
866,'ART29144','SC5923',866,83,'2024-07-13','2026-02-17'
867,'ART33184','SC2651',867,89,'2024-07-14','2025-11-01'
868,'ART87673','SC3287',868,35,'2024-10-22','2025-12-24'
869,'ART20952','SC6844',869,69,'2024-12-09','2025-08-14'
870,'ART95841','SC7729',870,76,'2024-11-24','2025-11-14'
871,'ART45564','SC9834',871,35,'2025-01-20','2026-02-14'
872,'ART51243','SC4789',872,40,'2024-03-12','2025-03-29'
873,'ART76884','SC5470',873,38,'2024-09-18','2025-09-07'
874,'ART19502','SC2150',874,77,'2024-07-02','2025-02-22'
875,'ART39200','SC7425',875,89,'2024-06-10','2025-12-12'
876,'ART54672','SC4329',876,26,'2024-06-22','2025-02-26'
877,'ART88577','SC5811',877,20,'2024-08-25','2025-08-29'
878,'ART19556','SC8997',878,56,'2024-02-25','2025-09-23'
879,'ART84852','SC5323',879,85,'2024-05-07','2025-08-17'
880,'ART30736','SC8578',880,80,'2024-09-12','2025-11-25'
881,'ART36834','SC4101',881,20,'2024-11-04','2025-05-19'
882,'ART25431','SC1870',882,32,'2024-12-07','2025-05-24'
883,'ART56814','SC8841',883,70,'2024-05-30','2025-06-07'
884,'ART68570','SC9040',884,95,'2024-11-01','2025-10-31'
885,'ART16025','SC1271',885,6,'2024-11-14','2025-09-25'
886,'ART52472','SC8923',886,84,'2024-10-03','2025-12-21'
887,'ART46791','SC6156',887,66,'2025-01-06','2025-11-28'
888,'ART93520','SC4663',888,61,'2024-07-31','2025-05-27'
889,'ART99903','SC1038',889,75,'2024-03-27','2026-01-27'
890,'ART26051','SC3390',890,80,'2024-03-29','2025-06-19'
891,'ART21779','SC5293',891,18,'2024-03-02','2025-09-14'
892,'ART38797','SC5249',892,75,'2025-02-11','2025-06-09'
893,'ART11061','SC6976',893,67,'2024-10-26','2025-04-10'
894,'ART98932','SC6800',894,2,'2024-10-19','2025-12-25'
895,'ART49022','SC6080',895,52,'2024-05-31','2025-04-06'
896,'ART48284','SC1251',896,83,'2024-09-23','2025-11-09'
897,'ART63447','SC9528',897,26,'2024-03-19','2025-07-04'
898,'ART28065','SC5605',898,72,'2024-09-26','2025-03-20'
899,'ART53096','SC8045',899,18,'2024-06-21','2025-05-10'
900,'ART67195','SC4543',900,12,'2024-03-05','2025-04-27'
901,'ART71265','SC9482',901,63,'2024-09-04','2026-02-07'
902,'ART48796','SC3443',902,83,'2024-03-20','2025-12-08'
903,'ART36963','SC2668',903,42,'2024-07-13','2025-11-01'
904,'ART50362','SC6726',904,92,'2024-08-14','2025-09-21'
905,'ART57791','SC4945',905,96,'2024-03-02','2025-03-12'
906,'ART70056','SC2450',906,94,'2024-07-06','2025-02-27'
907,'ART32927','SC3811',907,100,'2024-12-18','2025-12-28'
908,'ART23886','SC4416',908,51,'2024-06-16','2025-11-01'
909,'ART95284','SC7279',909,5,'2024-07-20','2025-10-16'
910,'ART55884','SC4208',910,44,'2024-11-28','2025-08-06'
911,'ART71037','SC3919',911,32,'2024-09-12','2025-12-08'
912,'ART11605','SC5208',912,62,'2024-08-07','2025-11-13'
913,'ART38084','SC7936',913,28,'2024-11-26','2026-01-19'
914,'ART90913','SC2506',914,6,'2024-09-03','2025-04-13'
915,'ART22677','SC4314',915,6,'2024-04-28','2025-11-26'
916,'ART74019','SC9233',916,98,'2024-12-08','2025-08-20'
917,'ART85566','SC5717',917,52,'2025-02-15','2025-10-28'
918,'ART96289','SC6182',918,77,'2024-06-25','2025-12-20'
919,'ART84918','SC6362',919,72,'2025-02-18','2026-02-01'
920,'ART19972','SC4557',920,24,'2024-08-21','2025-11-01'
921,'ART37743','SC3637',921,25,'2024-04-16','2025-09-21'
922,'ART97428','SC2843',922,52,'2024-03-28','2025-11-21'
923,'ART93993','SC4883',923,40,'2025-02-09','2025-02-22'
924,'ART19962','SC6351',924,100,'2024-09-07','2025-08-30'
925,'ART29701','SC7540',925,71,'2025-02-04','2025-05-28'
926,'ART38517','SC1305',926,5,'2024-11-11','2026-01-15'
927,'ART34748','SC4519',927,74,'2024-11-06','2026-02-17'
928,'ART73959','SC9209',928,25,'2024-08-20','2025-10-08'
929,'ART87960','SC6357',929,37,'2024-07-07','2025-06-18'
930,'ART77748','SC5734',930,81,'2025-01-27','2025-07-15'
931,'ART45762','SC9930',931,48,'2024-10-16','2025-07-31'
932,'ART32387','SC5721',932,69,'2024-03-10','2025-11-30'
933,'ART64798','SC4011',933,73,'2024-06-02','2025-08-14'
934,'ART57406','SC9810',934,71,'2024-09-25','2025-10-31'
935,'ART80652','SC1443',935,25,'2024-05-22','2025-11-14'
936,'ART93117','SC9541',936,52,'2024-10-05','2026-01-13'
937,'ART54295','SC3957',937,41,'2025-02-15','2025-07-12'
938,'ART39698','SC7420',938,27,'2024-12-03','2025-03-10'
939,'ART60882','SC4026',939,20,'2024-12-20','2026-02-03'
940,'ART36144','SC4162',940,21,'2025-02-18','2025-08-17'
941,'ART17501','SC1158',941,9,'2024-06-04','2025-04-14'
942,'ART57635','SC8947',942,94,'2024-04-10','2025-04-07'
943,'ART61392','SC6059',943,46,'2024-07-09','2025-05-15'
944,'ART92779','SC7377',944,62,'2024-07-28','2025-03-29'
945,'ART44024','SC4689',945,59,'2024-02-28','2025-11-09'
946,'ART35090','SC7754',946,61,'2024-12-15','2025-02-23'
947,'ART58491','SC7753',947,99,'2024-09-18','2025-12-29'
948,'ART72164','SC3546',948,4,'2025-02-05','2025-02-24'
949,'ART41569','SC2677',949,3,'2024-07-02','2025-04-09'
950,'ART30989','SC4810',950,85,'2024-11-14','2025-03-25'
951,'ART70622','SC8058',951,15,'2024-12-17','2025-09-24'
