795,795,792,77,49,20,26,25.7,23.30,0.0870,6.0,0.19
796,796,838,128,50,11,26,6.9,35.10,0.0680,5.5,0.24
797,797,543,54,40,4,8,0.8,23.70,0.0500,4.5,0.25
798,798,847,461,39,NULL,11,25.0,23.40,0.0930,7.7,0.18
799,799,712,341,14,17,24,26.6,44.00,0.0240,4.3,0.23
800,800,746,63,23,NULL,11,2.1,13.00,0.0090,5.0,0.13
801,801,786,499,25,17,24,34.2,2.90,0.0930,4.3,0.26
802,802,567,401,31,14,1,33.1,46.50,0.0740,7.3,0.23
803,803,704,122,35,8,23,17.9,21.00,0.0230,6.1,0.28
804,804,846,166,NULL,4,1,32.8,24.10,0.0490,5.4,0.18
805,805,773,368,49,15,17,31.5,30.00,0.0730,7.3,0.19
806,806,390,307,47,6,18,9.2,43.70,0.0090,5.3,0.24
807,807,515,276,35,10,18,32.5,4.60,0.0920,7.9,0.26
808,808,532,374,NULL,12,5,26.1,45.60,0.0100,4.3,0.16
809,809,976,56,1,2,NULL,10.9,49.60,0.0280,5.4,0.27
810,810,582,288,6,11,9,26.2,15.70,0.0390,6.4,0.10
811,811,942,455,26,7,25,29.3,40.60,0.0370,4.7,0.30
812,812,697,427,NULL,6,25,31.6,39.10,0.0040,6.1,0.18
813,813,650,379,31,11,2,0.5,30.60,0.0300,6.7,0.10
814,814,683,297,14,14,15,30.2,6.00,0.0990,4.4,0.23
815,815,376,50,23,6,19,31.8,29.40,0.0910,5.7,0.22
816,816,841,149,47,15,9,9.1,38.40,0.0020,6.3,0.24
817,817,966,339,45,20,29,11.2,4.60,0.0410,5.8,0.30
818,818,784,73,15,16,7,2.6,41.90,0.0380,6.2,0.17
819,819,886,469,7,15,19,24.4,23.60,0.0690,7.0,0.30
820,820,394,310,25,8,26,11.6,24.50,0.0260,6.7,0.12
821,821,802,138,44,4,14,30.3,37.00,0.0320,4.4,0.19
822,822,528,146,30,5,27,24.6,41.30,0.0360,7.6,0.14
823,823,760,299,NULL,8,21,25.2,4.00,0.0530,6.9,0.27
824,824,956,338,4,11,27,21.0,45.40,0.0420,6.2,0.25
825,825,490,387,46,20,15,8.8,11.90,0.0770,4.9,0.19
826,826,684,199,29,7,12,7.2,3.50,0.0190,4.5,0.21
827,827,849,280,17,13,10,7.2,39.90,0.0100,7.4,0.20
828,828,358,377,37,18,10,30.2,43.70,0.0390,7.3,0.20
829,829,632,467,49,14,28,22.3,1.40,0.0890,4.6,0.17
830,830,892,56,49,20,19,7.6,38.50,0.0110,4.1,0.17
831,831,758,245,35,19,15,31.9,37.80,0.0860,7.3,0.29
832,832,411,142,38,15,10,28.8,46.00,0.0150,4.7,0.24
833,833,799,275,44,5,29,32.0,15.40,0.0180,6.1,0.12
834,834,416,475,22,18,26,25.3,44.20,NULL,7.4,0.13
835,835,872,94,25,14,11,24.1,19.00,0.0990,7.9,0.27
836,836,369,125,29,19,4,7.8,15.00,0.0730,5.5,0.26
837,837,510,365,45,10,5,6.3,2.70,0.0990,4.7,0.21
838,838,888,354,24,11,1,24.0,4.20,0.0400,5.0,0.11
839,839,813,380,49,14,7,13.9,49.20,0.0860,5.1,0.22
840,840,608,264,27,20,16,21.6,4.00,0.0380,7.1,0.22
841,841,535,271,8,3,24,28.7,15.10,0.0890,7.7,0.25
842,842,984,83,26,2,25,31.2,32.80,0.0730,7.0,0.11
843,843,937,173,13,18,26,32.9,39.50,0.0760,6.2,0.14
844,844,455,125,42,6,22,22.2,7.00,0.0530,6.9,0.13
845,845,629,294,20,5,10,33.6,1.50,0.0530,5.5,0.13
846,846,648,429,38,16,18,16.3,33.90,0.0370,5.9,0.18
847,847,855,384,10,5,13,27.0,20.50,0.0270,4.7,0.23
848,848,711,455,2,19,30,21.6,1.50,0.0860,7.2,0.19
849,849,631,321,25,19,24,9.8,11.80,0.0680,6.9,0.11
850,850,913,140,30,10,17,21.5,4.80,0.0250,7.3,0.10
851,851,378,169,40,6,24,3.2,14.60,0.0420,4.0,0.21
852,852,674,314,49,19,NULL,13.9,6.40,0.0570,4.9,0.18
853,853,682,100,2,2,NULL,33.7,26.50,0.0550,5.5,0.27
854,854,802,490,47,9,17,28.8,47.90,0.0980,7.2,0.29
855,855,979,250,47,11,20,33.5,21.60,0.0680,5.0,0.12
856,856,626,417,9,6,11,12.5,39.10,0.0900,4.4,0.19
857,857,915,435,45,NULL,22,5.3,38.30,0.0850,4.0,0.26
858,858,711,190,48,19,10,10.5,16.10,0.0520,4.9,0.25
859,859,619,250,37,7,7,0.4,7.00,0.0280,4.8,0.17
860,860,817,128,42,1,27,26.3,42.90,0.0170,7.1,0.11
861,861,726,329,39,4,11,1.0,33.80,0.0300,7.1,0.20
862,862,715,357,39,12,3,22.8,19.30,0.0070,6.0,0.16
863,863,477,139,50,2,11,22.5,5.50,0.0350,7.7,0.22
864,864,863,479,2,19,30,18.7,41.10,0.0840,5.5,0.22
865,865,381,425,26,1,8,16.4,12.90,0.0030,6.4,0.20
866,866,371,245,40,8,26,6.7,29.80,0.0950,7.8,0.14
867,867,633,453,20,9,6,11.2,47.30,0.0100,6.9,0.24
868,868,471,164,47,18,4,27.8,33.70,0.0850,5.0,0.28
869,869,666,310,12,19,NULL,12.7,38.70,0.0980,6.6,0.13
870,870,667,133,16,20,17,11.7,24.50,0.0510,6.8,0.13
871,871,985,469,14,7,18,25.1,25.80,0.0490,7.7,0.26
872,872,419,418,41,14,2,35.0,33.50,0.0400,7.8,0.18
873,873,820,290,17,12,4,26.0,20.20,0.0080,5.9,0.22
874,874,967,131,17,7,27,24.3,18.20,0.0600,7.0,0.23
875,875,764,220,22,4,5,28.3,21.60,0.0920,5.2,0.29
876,876,516,92,21,2,16,17.2,27.00,0.0600,5.7,0.25
877,877,710,179,4,8,4,32.5,34.10,0.1000,7.9,0.23
878,878,567,383,15,1,1,2.6,19.90,0.0160,6.9,0.23
879,879,361,404,7,NULL,28,29.1,26.00,0.0310,7.4,0.23
880,880,938,369,32,20,23,25.1,24.10,0.0620,5.6,0.20
881,881,475,288,3,20,14,2.1,45.90,0.0400,5.2,0.29
882,882,439,68,41,3,6,5.4,31.90,0.0340,4.6,0.12
883,883,452,289,43,11,1,12.4,14.80,0.0460,4.1,0.18
884,884,472,447,36,18,23,13.2,16.10,0.0970,7.1,0.25
885,885,566,167,31,2,6,3.6,27.50,0.0100,6.2,0.13
886,886,675,207,29,12,12,8.1,4.70,0.0230,4.3,0.24
887,887,465,223,30,7,11,22.3,5.10,0.0100,4.3,0.13
888,888,894,332,46,NULL,25,4.0,24.40,0.0950,4.6,0.19
889,889,462,247,20,10,13,5.6,0.10,0.0220,6.0,0.29
890,890,390,71,50,19,24,27.9,16.70,0.0230,7.4,0.25
891,891,500,122,20,8,29,33.0,19.00,0.0050,7.9,0.26
892,892,474,269,5,12,6,30.4,37.40,0.0340,4.3,0.18
893,893,378,183,50,1,3,32.2,34.10,0.0530,7.1,0.29
894,894,618,315,41,19,21,26.8,1.20,0.0750,7.0,0.23
895,895,797,56,2,3,13,34.9,15.20,0.0230,6.9,0.20
896,896,433,278,38,13,13,21.5,28.20,0.0820,4.9,0.22
897,897,805,250,21,13,22,27.4,24.40,0.0490,5.4,0.18
898,898,360,94,46,10,27,29.6,26.40,0.0330,6.3,0.18
899,899,724,75,18,12,10,10.3,7.70,0.0940,7.8,0.18
900,900,442,169,23,18,28,7.1,3.40,0.0940,6.1,0.24
901,901,801,319,33,8,6,32.9,28.30,0.0780,5.7,0.26
902,902,931,278,24,2,NULL,17.7,41.20,0.0200,6.3,0.17
903,903,698,388,3,4,29,14.6,6.30,0.0250,4.4,0.20
904,904,353,83,39,3,6,20.2,32.60,0.0240,7.5,0.18
905,905,953,227,NULL,15,22,27.4,22.60,0.0540,5.8,0.19
906,906,962,69,31,11,25,17.5,43.10,0.0570,4.0,0.24
907,907,611,112,34,7,26,28.2,20.70,0.0880,5.5,0.26
908,908,359,163,37,18,2,4.3,8.70,0.0050,4.1,0.12
909,909,562,425,16,20,12,8.6,5.40,0.0160,5.9,0.24
910,910,545,196,30,8,4,30.5,14.40,0.0340,5.3,0.17
911,911,842,128,12,5,23,11.8,22.90,0.0450,7.4,0.22
912,912,753,198,6,19,22,0.1,33.80,0.0640,5.0,0.12
913,913,363,109,7,5,15,31.3,24.30,0.0490,7.4,0.24
914,914,767,115,33,20,28,15.2,45.90,0.0330,7.9,0.26
915,915,615,416,43,6,7,26.7,37.20,0.0810,6.7,0.22
916,916,730,358,25,11,11,13.9,45.10,0.0450,4.9,0.17
917,917,653,72,8,19,26,11.5,10.40,0.0240,5.5,0.25
918,918,650,259,26,15,4,16.0,45.90,0.0550,5.8,0.10
919,919,900,120,38,17,27,29.9,43.30,0.0580,4.8,0.22
920,920,875,61,4,12,16,6.5,23.90,0.0380,4.1,0.14
921,921,488,147,31,11,4,33.4,48.60,0.0900,5.1,0.14
922,922,877,159,27,18,12,11.4,13.10,0.0820,4.5,0.19
923,923,827,483,14,9,13,22.6,1.50,0.0870,5.0,0.14
924,924,543,117,3,1,18,7.8,22.90,0.0250,5.1,0.18
925,925,810,411,22,18,15,17.5,10.50,0.0590,6.9,0.18
926,926,517,473,45,18,1,9.0,23.80,0.0150,8.0,0.25
927,927,924,143,10,19,26,27.8,31.90,0.0680,4.5,0.22
928,928,639,221,49,1,5,3.0,14.80,0.0180,7.4,0.11
929,929,597,321,33,9,6,26.9,47.20,0.0070,7.4,0.21
930,930,460,135,24,17,19,4.9,16.90,0.0330,5.7,0.12
931,931,495,367,7,12,24,27.2,14.20,0.0440,5.8,0.27
932,932,830,206,27,NULL,3,25.1,32.60,0.0020,6.9,0.12
933,933,819,87,6,12,8,33.0,3.80,0.0100,5.3,0.28
934,934,639,213,29,8,25,3.9,42.60,0.0050,5.9,0.26
935,935,539,128,35,18,NULL,31.9,3.30,0.0940,4.9,0.29
936,936,627,326,21,11,17,6.6,5.70,0.0540,5.4,0.24
937,937,671,101,29,20,5,13.3,45.70,0.0550,4.6,0.23
938,938,992,128,5,15,18,9.0,22.00,0.0520,5.8,0.13
939,939,379,79,36,11,27,4.0,29.10,0.0890,6.4,0.22
940,940,632,341,16,1,2,31.8,41.40,0.0100,6.9,0.22
941,941,675,135,14,18,25,15.1,7.70,0.0940,6.6,0.10
942,942,374,131,20,5,8,5.0,37.70,0.0360,7.6,0.22
943,943,665,398,19,18,13,12.8,35.50,0.0640,7.4,0.15
944,944,768,179,45,6,23,9.9,48.20,0.0150,4.4,0.14
945,945,490,322,17,17,8,9.0,27.10,0.0250,6.3,0.23
946,946,646,449,39,11,3,28.6,14.00,0.0080,5.2,0.23
947,947,492,303,31,14,25,11.3,44.70,0.0340,7.3,0.26
948,948,744,435,28,20,12,28.6,0.10,0.0700,5.6,0.11
949,949,897,239,42,16,3,25.4,43.90,0.0670,7.7,0.15
950,950,583,445,15,13,2,7.2,22.20,0.0570,7.2,0.24
951,951,799,230,28,13,21,10.0,32.40,0.0180,4.1,0.28
