481,481,0.318,40,4.46,318,0.05,'High',4,'Beetles',6.9,6.30,'Low                 ',0.05,1.00,1.86,18.43,53.4,'Low','Normal                   ','Major Issues','No Changes',0.04,-0.08300,5,20.01,78.99
482,482,0.209,37,0.18,306,0.84,'Medium',1,'Silverfish',7.8,8.60,'High                ',0.06,0.77,1.65,19.33,53.7,'Medium','Normal                   ','Minor Issues','Significant Changes',0.38,0.07600,7,20.38,78.49
483,483,0.198,37,2.02,466,0.92,'Low',3,NULL,6.9,7.50,'Medium              ',0.08,0.61,0.39,19.85,46.5,'High','Normal                   ','Stable','Significant Changes',0.11,0.03700,7,20.48,78.21
484,484,0.38,44,2.63,344,0.85,NULL,1,'Booklice',7.7,7.80,'Low                 ',0.10,0.41,0.27,19.04,46.7,'High','Attention Required       ','Minor Issues','No Changes',0.49,-0.09900,9,20.80,78.31
485,485,0.402,55,0.18,279,0.76,'Medium',6,'Moths',7.9,8.00,'Medium              ',0.06,0.86,0.22,20.78,46.4,'High','Attention Required       ','Major Issues','No Changes',0.06,0.01300,1,20.38,78.18
486,486,0.457,37,4.69,360,0.08,NULL,6,'Booklice',6.6,8.70,'Medium              ',0.03,0.92,0.19,21.00,54.7,'Low','Critical                 ','Minor Issues','Minor Changes',0.24,0.05800,0,20.62,78.12
487,487,0.272,31,0.67,466,0.10,'Medium',7,'Booklice',7.6,10.50,'High                ',0.10,0.55,1.42,20.37,49.8,NULL,'Normal                   ','Minor Issues','Significant Changes',0.21,-0.04100,6,20.93,78.07
488,488,0.268,33,3.87,82,0.96,'Medium',2,'Beetles',7.6,9.40,'Low                 ',0.01,0.68,1.8,20.88,52.0,'Low','Attention Required       ','Stable','Significant Changes',0.09,0.06500,3,20.17,78.64
489,489,0.271,44,2.64,250,0.30,NULL,8,'Beetles',6.0,9.90,'Medium              ',0.02,0.42,0.17,20.66,49.7,'Low','Attention Required       ','Minor Issues','Significant Changes',0.05,-0.03000,5,20.23,78.07
490,490,0.48,59,4.27,447,0.93,'Low',7,'Booklice',6.6,8.40,'Low                 ',0.01,0.74,1.87,19.81,46.6,'Medium','Normal                   ','Major Issues','Minor Changes',0.34,-0.04900,6,20.24,78.40
491,491,0.478,38,3.66,191,0.34,'Medium',10,'Booklice',6.3,11.40,'High                ',0.03,0.61,1.41,19.44,47.3,'Low','Normal                   ','Minor Issues','Minor Changes',0.32,-0.01200,1,20.41,78.58
492,492,0.312,51,2.81,18,0.59,NULL,6,'Booklice',7.1,10.70,'High                ',0.05,0.60,0.24,18.29,47.5,NULL,'Normal                   ','Major Issues','Minor Changes',0.20,0.06100,3,20.95,78.49
493,493,0.421,38,0.07,99,0.84,NULL,4,NULL,7.4,11.50,'High                ',0.09,0.84,0.46,20.96,53.5,'High','Critical                 ','Stable','Minor Changes',0.48,-0.05200,6,20.59,78.54
494,494,0.114,54,2.21,12,0.77,'High',10,'Silverfish',7.2,10.90,'High                ',0.05,0.91,1.86,19.08,46.9,'High','Critical                 ','Minor Issues','Significant Changes',0.37,-0.00500,9,20.05,78.30
495,495,0.336,36,1.26,71,0.67,NULL,NULL,'Booklice',7.6,7.10,'High                ',0.09,0.98,0.14,20.77,46.6,NULL,'Critical                 ','Minor Issues','No Changes',0.06,-0.03400,8,20.78,78.63
496,496,0.415,31,4.48,177,0.25,'Medium',3,'Beetles',6.9,11.40,'Medium              ',0.03,0.46,0.39,19.30,54.2,NULL,'Normal                   ','Stable','No Changes',0.16,0.00400,3,20.95,78.30
497,497,0.096,37,3.37,341,0.06,NULL,8,NULL,7.9,8.40,'High                ',NULL,0.65,1.61,19.87,48.3,NULL,'Critical                 ','Major Issues','Significant Changes',0.14,0.03200,3,20.49,78.00
498,498,0.41,40,3.46,100,0.52,'High',9,'Booklice',6.7,11.90,'Low                 ',0.07,0.17,1.31,20.87,46.8,'High','Normal                   ','Major Issues','Minor Changes',0.49,-0.00900,4,20.72,78.40
499,499,0.364,36,3.04,50,0.05,'High',6,'Silverfish',6.4,10.30,'High                ',0.02,0.70,0.78,21.32,47.0,'Medium','Normal                   ','Stable','No Changes',0.31,0.05000,7,20.83,78.26
500,500,0.094,32,3.18,175,0.93,NULL,6,NULL,7.1,8.80,'High                ',0.04,0.54,1.68,21.58,49.8,'Low','Attention Required       ','Stable','Significant Changes',0.30,-0.01100,10,20.28,78.26
501,501,0.469,57,0.63,194,0.08,'Medium',3,'Silverfish',7.7,7.50,'Medium              ',0.04,0.57,0.08,20.40,45.6,'Medium','Attention Required       ','Minor Issues','Significant Changes',0.48,-0.01400,9,20.97,78.60
502,502,0.067,41,1.59,458,0.58,'Medium',3,'Beetles',7.3,11.90,'Medium              ',0.07,0.58,1.43,19.88,54.2,NULL,'Normal                   ','Major Issues','Significant Changes',0.42,0.05800,1,20.94,78.21
503,503,0.424,60,3.83,253,0.26,'Low',2,'Silverfish',7.2,10.50,'High                ',0.08,0.08,0.9,21.49,49.8,'Medium','Normal                   ','Minor Issues','No Changes',0.06,0.08100,0,20.26,78.74
504,504,0.233,49,1.40,281,0.81,NULL,3,NULL,7.4,9.10,'High                ',0.04,0.11,0.89,21.51,52.2,'Low','Critical                 ','Minor Issues','Minor Changes',0.21,-0.03100,3,20.90,78.06
505,505,0.125,34,2.52,494,0.65,'Medium',4,NULL,7.7,10.70,'Medium              ',0.03,0.33,0.05,18.79,47.3,NULL,'Normal                   ','Minor Issues','Minor Changes',0.25,-0.04300,5,20.82,78.03
506,506,0.103,60,2.68,193,0.42,'Medium',4,'Silverfish',7.5,6.80,'High                ',0.08,0.65,0.06,18.85,51.1,NULL,'Critical                 ','Major Issues','Significant Changes',0.26,0.08700,9,20.87,78.52
507,507,0.263,46,4.71,69,0.32,'Medium',6,'Silverfish',6.3,11.00,'Low                 ',0.04,0.03,0.75,18.45,54.0,NULL,'Critical                 ','Stable','Minor Changes',0.20,-0.06400,9,20.45,78.07
508,508,0.246,41,2.29,229,0.01,'High',2,'Silverfish',7.9,7.80,'Low                 ',0.03,0.08,0.81,20.30,51.0,'Medium','Critical                 ','Minor Issues','Significant Changes',0.32,0.08300,7,20.14,78.88
509,509,0.27,53,0.71,83,0.63,NULL,8,'Moths',7.7,8.80,'Low                 ',0.08,0.14,0.06,21.72,49.2,'High','Normal                   ','Major Issues','Significant Changes',0.03,0.02900,1,20.43,78.38
510,510,0.16,47,0.96,70,0.78,'Medium',8,'Beetles',8.0,6.40,'Low                 ',0.04,0.67,1.68,18.75,53.0,NULL,'Critical                 ','Stable','Minor Changes',0.30,0.00500,3,20.19,78.63
511,511,0.232,46,4.27,244,0.67,'High',3,'Moths',6.6,8.00,'Low                 ',0.04,0.52,1.58,20.59,47.9,'Low','Attention Required       ','Major Issues','Minor Changes',0.14,0.02500,0,20.98,78.76
512,512,0.433,55,3.66,169,0.09,'High',2,'Booklice',7.8,6.90,'High                ',0.09,0.31,1.75,20.30,50.8,NULL,'Normal                   ','Major Issues','Minor Changes',0.42,-0.09200,6,20.72,78.62
513,513,0.006,43,2.64,133,0.20,'Low',4,NULL,7.8,8.00,'High                ',0.05,0.28,0.13,19.35,52.1,NULL,'Normal                   ','Major Issues','Significant Changes',0.08,-0.09300,4,20.00,78.62
514,514,0.371,48,0.02,409,0.03,NULL,2,'Booklice',7.5,11.10,'Low                 ',0.03,0.48,1.48,21.26,47.1,NULL,'Critical                 ','Stable','Significant Changes',0.45,-0.02700,1,20.33,78.15
515,515,0.49,58,1.53,455,0.28,'Low',5,'Beetles',6.6,9.40,'Low                 ',0.04,0.30,1.87,20.08,47.6,'Medium','Normal                   ','Major Issues','Significant Changes',0.42,-0.01700,1,20.69,78.01
516,516,0.277,52,1.68,414,0.28,NULL,3,'Moths',7.0,7.50,'Low                 ',0.01,0.94,0.42,20.57,51.4,'High','Attention Required       ','Minor Issues','No Changes',0.18,0.02900,3,20.52,78.90
517,517,0.26,34,4.50,434,0.05,'High',8,'Booklice',7.8,9.00,'High                ',0.03,0.41,1.12,21.15,51.4,'Medium','Normal                   ','Major Issues','Significant Changes',0.30,-0.08400,3,20.00,78.98
518,518,0.457,49,3.94,375,0.13,'Low',6,NULL,6.9,7.10,'Medium              ',0.00,0.24,0.87,18.11,51.7,NULL,'Critical                 ','Minor Issues','Minor Changes',0.16,-0.05400,3,20.51,78.79
519,519,0.15,60,1.95,482,0.80,NULL,6,'Booklice',6.2,6.50,'Low                 ',0.08,0.38,1.52,21.12,46.3,NULL,'Critical                 ','Stable','Minor Changes',0.10,0.03900,8,20.55,78.90
520,520,0.336,32,1.82,265,0.37,'Medium',1,'Moths',7.6,10.40,'Low                 ',0.01,0.85,0.43,18.59,53.1,NULL,'Normal                   ','Major Issues','Minor Changes',0.37,0.08600,2,20.05,78.04
521,521,0.149,49,4.03,87,0.75,'Medium',7,'Moths',6.6,7.50,'High                ',0.08,0.83,0.97,19.91,54.1,'Medium','Attention Required       ','Major Issues','No Changes',0.29,-0.04000,3,20.02,78.31
522,522,0.046,54,2.63,493,0.80,'Low',5,'Beetles',7.5,10.20,'High                ',0.05,0.03,0.25,19.64,50.7,'High','Critical                 ','Minor Issues','Significant Changes',0.12,-0.09200,2,20.13,78.17
523,523,0.004,49,3.30,453,0.74,NULL,5,NULL,7.8,8.90,'Medium              ',0.01,0.44,0.68,21.85,51.1,'Medium','Normal                   ','Major Issues','Minor Changes',0.49,-0.00700,8,20.35,78.91
524,524,0.428,37,3.55,239,0.42,'Medium',8,NULL,6.3,6.60,'Low                 ',0.07,0.23,0.16,18.37,51.1,'Medium','Normal                   ','Stable','Minor Changes',0.35,0.01700,9,20.05,78.18
525,525,0.224,51,2.15,226,0.35,'High',4,'Booklice',7.1,8.60,'Medium              ',0.03,0.60,1.7,19.25,45.8,'Low','Normal                   ','Stable','No Changes',0.20,0.01400,3,20.84,78.34
526,526,0.292,57,3.91,434,0.47,'High',10,NULL,7.5,9.80,'Low                 ',0.01,0.59,1.2,19.59,54.9,'High','Attention Required       ','Major Issues','No Changes',0.46,-0.04000,4,20.11,78.81
527,527,0.466,36,0.90,124,1.00,NULL,6,NULL,7.3,10.20,'High                ',0.06,0.59,1.72,18.26,45.2,NULL,'Critical                 ','Minor Issues','Significant Changes',0.34,0.01700,8,20.03,78.39
528,528,0.366,45,4.26,26,0.71,NULL,7,'Beetles',7.1,11.70,'High                ',0.03,0.31,1.86,18.09,49.4,'Medium','Normal                   ','Minor Issues','Minor Changes',0.17,0.04800,0,20.82,78.99
529,529,0.484,59,3.23,431,0.51,NULL,3,'Beetles',6.7,9.10,'Low                 ',0.09,0.41,1.55,20.75,46.4,NULL,'Critical                 ','Stable','No Changes',0.24,0.07200,6,20.07,78.36
530,530,0.049,30,4.49,174,0.41,'Low',3,'Beetles',7.6,6.70,'Low                 ',0.02,0.66,1.38,21.40,53.8,NULL,'Critical                 ','Stable','No Changes',0.03,0.09200,7,20.95,78.88
531,531,0.187,54,3.25,344,0.07,'Low',NULL,NULL,6.4,10.50,'High                ',0.00,0.38,1.21,21.22,54.7,'High','Normal                   ','Major Issues','Significant Changes',0.49,-0.05500,8,20.63,78.20
532,532,0.057,47,1.50,297,0.09,'Low',5,'Booklice',7.6,6.60,'Medium              ',0.09,0.19,0.36,18.17,50.6,NULL,'Attention Required       ','Minor Issues','Significant Changes',0.43,0.00100,7,20.34,78.47
533,533,0.036,57,0.16,374,0.64,'Low',7,'Beetles',7.3,11.00,'Medium              ',0.01,0.04,1.61,18.90,54.9,'Medium','Critical                 ','Stable','Minor Changes',0.23,0.02300,9,20.81,78.43
534,534,0.423,32,2.85,116,0.79,'High',7,'Moths',6.7,9.80,'Low                 ',0.08,0.48,0.1,21.59,54.2,'Medium','Attention Required       ','Stable','Minor Changes',0.11,0.07600,2,20.50,78.97
535,535,0.365,36,3.66,336,0.35,'Low',8,'Moths',7.0,7.40,'Medium              ',0.01,0.41,1.56,19.56,47.8,'Low','Normal                   ','Minor Issues','Minor Changes',0.11,0.07500,0,20.20,78.02
536,536,0.399,47,3.88,45,0.38,NULL,8,'Silverfish',7.4,6.50,'Low                 ',0.05,0.17,1.27,20.58,50.9,'Medium','Normal                   ','Major Issues','Minor Changes',0.37,-0.03200,9,20.40,78.95
537,537,0.19,49,2.23,465,0.19,NULL,NULL,'Beetles',6.6,7.20,'High                ',0.02,0.92,1.3,21.33,49.4,'Low','Attention Required       ','Minor Issues','Significant Changes',0.19,-0.01900,9,20.74,78.04
538,538,0.388,37,0.31,395,0.97,'Low',4,'Booklice',6.2,10.50,'Medium              ',0.02,0.01,0.79,20.63,51.9,'High','Normal                   ','Major Issues','No Changes',0.40,0.07000,10,20.40,78.10
539,539,0.449,37,4.34,225,0.48,'Low',3,NULL,7.1,7.50,'High                ',0.01,0.56,1.23,18.13,45.5,'High','Attention Required       ','Stable','No Changes',0.43,0.01000,4,20.81,78.03
540,540,0.435,52,2.41,432,0.24,'Low',7,'Moths',7.0,11.40,'Low                 ',0.06,0.40,1.75,19.86,54.2,'Medium','Normal                   ','Minor Issues','Minor Changes',0.01,-0.03000,8,20.65,78.74
541,541,0.063,58,3.76,299,0.29,'High',2,'Moths',7.8,11.20,'Low                 ',0.08,0.80,1.27,21.15,51.6,NULL,'Normal                   ','Stable','No Changes',0.15,0.04200,7,20.30,78.13
542,542,0.307,40,0.46,292,0.21,'Medium',9,NULL,7.8,7.80,'High                ',0.08,0.37,0.4,21.92,54.9,NULL,'Normal                   ','Stable','No Changes',0.04,-0.01500,7,20.27,78.34
543,543,0.386,47,4.58,252,0.40,'High',7,NULL,6.4,10.00,'Low                 ',0.02,0.86,0.35,19.65,52.0,'High','Critical                 ','Stable','Minor Changes',0.24,-0.06300,5,20.15,78.62
544,544,0.049,56,0.31,255,0.11,'High',10,'Silverfish',7.4,11.30,'Medium              ',0.04,0.65,0.48,18.99,51.8,NULL,'Normal                   ','Stable','Significant Changes',0.07,-0.06900,9,20.86,78.04
545,545,0.141,58,1.15,28,0.25,NULL,2,'Silverfish',7.0,6.90,'High                ',0.08,0.94,1.17,20.73,48.8,'Low','Critical                 ','Major Issues','No Changes',0.09,-0.00300,7,20.81,78.79
546,546,0.167,41,3.72,260,0.87,'Low',10,'Beetles',6.6,6.40,'High                ',0.04,0.83,1.52,20.73,46.8,'Low','Attention Required       ','Minor Issues','No Changes',0.02,-0.08400,7,20.02,78.52
547,547,0.281,35,2.49,210,0.99,'High',NULL,NULL,6.7,7.80,'High                ',0.01,0.16,1.23,19.40,54.0,NULL,'Normal                   ','Minor Issues','Minor Changes',0.23,-0.03000,0,20.01,78.47
548,548,0.306,48,2.35,353,0.24,'Medium',5,'Silverfish',7.2,7.60,'High                ',0.04,0.70,1.59,20.20,49.2,NULL,'Attention Required       ','Stable','Significant Changes',0.30,0.08800,9,20.90,78.91
549,549,0.047,35,2.62,346,0.58,'Low',1,'Booklice',7.4,11.40,'Medium              ',0.10,0.41,0.16,21.10,52.8,'Medium','Critical                 ','Stable','Minor Changes',0.39,0.02700,2,20.91,78.31
550,550,0.268,37,0.49,172,0.07,'Medium',1,'Beetles',6.4,9.80,'Medium              ',0.04,0.74,0.74,19.01,48.7,NULL,'Normal                   ','Minor Issues','Significant Changes',0.48,0.05500,2,20.05,78.50
551,551,0.275,48,0.35,395,0.81,'High',10,'Moths',6.5,8.20,'High                ',0.03,0.84,1.08,18.98,53.3,'Medium','Critical                 ','Major Issues','Minor Changes',0.07,0.02900,3,20.38,78.38
552,552,0.014,52,1.41,105,0.04,'High',NULL,'Silverfish',6.0,11.90,'Low                 ',0.02,0.76,0.46,21.39,47.7,'Medium','Attention Required       ','Minor Issues','Minor Changes',0.36,0.00200,1,20.53,78.15
553,553,0.376,60,0.56,304,0.10,'High',9,NULL,7.1,11.90,'Low                 ',0.05,0.81,1.95,19.72,45.8,NULL,'Normal                   ','Major Issues','Minor Changes',0.34,-0.08300,2,20.15,78.94
554,554,0.446,46,1.75,309,0.93,'Medium',4,'Moths',7.0,8.50,'Medium              ',0.02,0.21,1.45,20.26,47.1,'Medium','Attention Required       ','Major Issues','No Changes',0.07,0.05200,1,20.44,78.73
555,555,0.416,39,0.04,227,0.73,'Medium',6,'Beetles',7.4,10.20,'Medium              ',0.07,0.25,1.77,20.91,46.7,'Low','Attention Required       ','Stable','Significant Changes',0.23,-0.01500,10,20.90,78.13
556,556,0.124,52,1.11,50,0.90,'Low',10,'Booklice',6.5,10.40,'Low                 ',0.02,0.36,0.07,20.34,53.1,'Low','Normal                   ','Major Issues','Significant Changes',0.06,0.08600,8,20.53,78.29
557,557,0.475,41,0.47,48,0.44,NULL,8,'Silverfish',6.9,10.80,'High                ',0.01,0.16,0.4,18.27,54.4,NULL,'Critical                 ','Stable','Minor Changes',0.38,-0.01700,2,20.05,78.57
558,558,0.062,55,1.05,436,0.77,'Medium',1,'Silverfish',7.8,9.50,'Low                 ',0.06,0.77,1.05,21.55,45.6,'Low','Critical                 ','Stable','Minor Changes',0.10,0.03600,2,20.02,78.45
559,559,0.356,32,0.87,332,0.56,'Low',7,'Moths',6.2,10.10,'High                ',0.06,0.92,1.65,21.12,53.7,'Low','Attention Required       ','Minor Issues','Minor Changes',0.33,-0.03900,8,20.28,78.44
560,560,0.186,49,2.39,57,0.25,NULL,4,'Beetles',6.2,9.80,'High                ',0.10,0.13,0.15,21.92,53.8,'Medium','Critical                 ','Minor Issues','Significant Changes',0.50,0.00100,3,20.33,78.74
561,561,0.135,37,4.72,195,0.32,NULL,1,'Booklice',6.4,7.60,'Medium              ',0.03,0.44,1.22,20.92,49.9,'High','Attention Required       ','Minor Issues','Minor Changes',NULL,-0.01700,0,20.04,78.81
562,562,0.064,51,3.40,33,0.47,'Medium',7,'Silverfish',6.9,9.00,'Medium              ',0.05,0.63,1.06,21.30,54.5,'Medium','Normal                   ','Minor Issues','Minor Changes',0.35,-0.02500,7,20.64,78.75
563,563,0.306,30,4.20,202,0.28,'Medium',4,'Beetles',7.1,7.60,'Medium              ',0.08,0.53,0.77,21.84,53.8,'Medium','Critical                 ','Major Issues','Significant Changes',0.05,0.01400,5,20.98,78.94
564,564,0.427,47,1.28,42,0.76,'High',5,NULL,6.9,11.50,'High                ',0.08,0.05,NULL,19.25,49.2,'Low','Normal                   ','Stable','Significant Changes',0.40,-0.02900,9,20.03,78.09
565,565,0.013,45,2.71,107,0.25,NULL,1,NULL,7.8,9.60,'Low                 ',0.07,0.57,1.72,21.93,50.1,'Low','Normal                   ','Stable','Significant Changes',0.33,-0.06100,3,20.55,78.45
566,566,0.175,57,2.65,200,1.00,NULL,6,'Silverfish',7.2,6.40,'High                ',0.02,0.02,0.7,18.17,49.1,'Medium','Normal                   ','Major Issues','No Changes',0.35,-0.04900,2,20.38,78.07
567,567,0.176,38,0.73,315,0.87,'Low',8,'Moths',7.4,11.90,'High                ',0.08,0.38,0.44,20.04,54.7,'Low','Critical                 ','Stable','Significant Changes',0.43,-0.01800,1,20.82,78.24
568,568,0.343,33,3.33,313,0.23,'Medium',6,'Beetles',7.7,10.40,'High                ',0.09,0.51,0.33,21.88,50.3,'Medium','Normal                   ','Major Issues','No Changes',0.42,0.03500,0,20.76,78.59
569,569,0.279,58,2.50,13,0.80,'Medium',2,'Silverfish',8.0,10.00,'Low                 ',0.07,0.14,0.29,21.78,52.5,NULL,'Attention Required       ','Minor Issues','No Changes',0.29,0.08700,4,20.50,78.77
570,570,0.103,52,0.65,99,0.64,'Low',7,'Moths',7.1,10.90,'Low                 ',0.06,0.52,0.03,19.96,54.3,'High','Critical                 ','Major Issues','Minor Changes',0.03,-0.03800,2,20.73,78.71
571,571,0.33,33,1.89,142,0.25,'High',8,'Beetles',7.6,8.60,'Medium              ',0.05,0.24,1.1,20.43,51.4,'Medium','Attention Required       ','Stable','Minor Changes',0.42,-0.06300,5,20.90,78.66
572,572,0.309,31,0.51,83,0.72,'High',8,NULL,7.2,10.70,'Low                 ',0.09,0.96,0.3,21.71,48.3,'High','Attention Required       ','Minor Issues','Minor Changes',0.33,-0.08400,6,20.62,78.13
573,573,0.216,59,3.69,231,0.36,NULL,4,NULL,6.9,7.50,'High                ',0.01,0.18,1.13,20.93,46.5,'Low','Attention Required       ','Major Issues','Minor Changes',0.13,-0.00300,6,20.10,78.72
574,574,0.107,53,4.35,222,0.85,NULL,8,'Beetles',7.4,9.50,'Medium              ',0.07,0.71,1.25,21.78,48.2,'High','Normal                   ','Stable','Minor Changes',0.48,-0.03600,5,20.81,78.89
575,575,0.338,34,4.23,378,0.41,'Medium',10,'Booklice',6.2,7.40,'High                ',0.00,0.09,1.3,21.67,49.1,NULL,'Normal                   ','Major Issues','Minor Changes',0.15,-0.08000,8,20.37,78.98
576,576,0.331,48,1.54,45,0.31,NULL,1,'Moths',7.5,9.30,'Low                 ',0.06,0.99,0.03,18.91,48.2,'High','Critical                 ','Stable','Significant Changes',0.22,0.03800,4,20.16,78.57
577,577,0.027,51,3.64,309,0.69,NULL,5,'Booklice',6.1,6.80,'High                ',0.02,0.66,1.46,21.01,54.9,NULL,'Critical                 ','Stable','No Changes',0.15,0.00700,9,20.32,78.88
578,578,0.351,50,1.94,332,0.63,'High',NULL,'Silverfish',7.7,9.50,'Low                 ',0.08,0.73,0.42,20.98,49.3,'Low','Critical                 ','Minor Issues','Significant Changes',0.21,0.01400,2,20.57,78.20
579,579,0.037,31,4.49,455,0.08,'High',1,'Silverfish',7.5,9.70,'High                ',0.09,0.88,0.28,20.17,50.6,NULL,'Attention Required       ','Stable','Significant Changes',0.42,0.04200,3,20.78,78.73
580,580,0.436,34,4.79,96,0.62,'Low',7,'Booklice',7.5,7.90,'High                ',0.02,0.50,1.94,18.78,52.3,'High','Attention Required       ','Stable','Significant Changes',0.10,0.04000,5,20.60,78.37
581,581,0.008,37,1.40,131,0.50,'High',6,NULL,7.5,11.30,'Medium              ',0.03,0.09,0.32,19.45,51.8,NULL,'Critical                 ','Stable','Significant Changes',0.04,-0.08900,0,20.09,78.74
582,582,0.006,46,1.43,293,0.80,'Low',4,'Booklice',7.6,8.90,'Medium              ',0.08,0.81,0.12,18.54,54.1,'Low','Normal                   ','Major Issues','Significant Changes',0.48,-0.05200,2,20.60,78.53
583,583,0.007,57,3.72,324,0.17,NULL,NULL,'Moths',6.3,9.10,'Low                 ',0.10,0.66,1.07,18.06,50.8,'Medium','Critical                 ','Major Issues','No Changes',0.11,-0.03500,3,20.31,78.32
584,584,0.174,40,0.42,450,0.06,NULL,8,NULL,7.4,8.40,'Medium              ',0.05,0.42,0.81,21.93,47.5,'Low','Critical                 ','Major Issues','No Changes',0.41,-0.09200,7,20.48,78.46
585,585,0.035,50,3.72,100,0.69,'Low',1,'Booklice',7.5,9.40,'Low                 ',0.00,0.38,1.21,19.18,52.6,'High','Critical                 ','Stable','Significant Changes',0.32,0.07000,0,20.24,78.60
586,586,0.285,34,1.49,361,0.87,'Medium',6,'Beetles',6.6,11.50,'Low                 ',0.09,0.35,0.13,20.30,49.0,'Low','Normal                   ','Major Issues','Significant Changes',0.08,0.09900,6,20.21,78.91
587,587,0.1,49,4.83,399,0.20,'Low',10,NULL,7.4,7.40,'Medium              ',0.03,0.10,1.4,21.97,48.0,'High','Critical                 ','Major Issues','Minor Changes',0.24,0.02300,7,20.25,78.16
588,588,0.128,35,1.47,381,0.62,'High',8,NULL,7.2,7.60,'Low                 ',0.01,0.05,1.4,20.28,48.8,'High','Normal                   ','Minor Issues','Minor Changes',0.43,-0.02900,8,20.57,78.32
589,589,0.296,56,2.94,500,0.85,NULL,3,'Beetles',6.5,6.90,'Medium              ',0.07,0.19,0.61,21.11,48.5,'Low','Critical                 ','Major Issues','No Changes',0.48,-0.06200,7,20.10,78.89
590,590,0.114,38,1.88,217,0.60,NULL,10,'Silverfish',7.4,9.20,'Medium              ',0.00,0.10,0.26,20.12,54.9,'Low','Attention Required       ','Major Issues','No Changes',0.05,0.00800,3,20.65,78.97
591,591,0.36,42,0.64,203,0.19,'Low',2,'Beetles',6.9,10.40,'High                ',0.10,0.76,0.87,19.12,49.3,NULL,'Normal                   ','Major Issues','Significant Changes',0.17,-0.08100,6,20.84,78.34
592,592,0.48,55,3.59,499,0.64,NULL,2,'Moths',7.3,7.60,'High                ',0.08,0.19,0.19,18.14,48.4,NULL,'Attention Required       ','Stable','Minor Changes',0.49,-0.01500,3,20.83,78.84
593,593,0.343,56,2.69,243,0.57,'High',2,'Booklice',7.6,10.10,'High                ',0.06,0.71,1.67,18.60,49.8,'Medium','Normal                   ','Stable','Minor Changes',0.43,0.02200,6,20.12,78.11
594,594,0.227,42,2.13,212,0.72,'High',2,NULL,7.4,7.90,'Medium              ',0.02,0.48,0.95,18.03,50.1,'Low','Attention Required       ','Minor Issues','No Changes',0.02,0.09400,4,20.30,78.85
595,595,0.491,42,1.74,419,0.03,'High',6,'Moths',6.2,11.90,'High                ',0.00,0.09,1.73,20.91,52.9,'Low','Critical                 ','Stable','Minor Changes',0.28,0.01000,8,20.24,78.89
596,596,0.021,58,1.09,494,0.14,'High',4,NULL,6.5,7.90,'Medium              ',0.01,0.47,0.74,20.57,53.3,'Medium','Critical                 ','Major Issues','No Changes',0.23,-0.02400,0,20.75,78.92
597,597,0.352,42,4.57,28,0.37,'High',1,'Silverfish',7.7,10.60,'Low                 ',0.09,0.55,1.05,18.25,46.4,'High','Critical                 ','Major Issues','No Changes',0.05,-0.03800,3,20.15,78.03
598,598,0.412,43,4.40,208,0.90,'Medium',3,'Booklice',7.0,8.10,'Low                 ',0.02,0.57,0.84,20.25,49.5,'Medium','Attention Required       ','Stable','No Changes',0.20,0.07000,3,20.86,78.38
599,599,0.445,57,4.43,397,0.30,NULL,8,'Beetles',7.1,7.70,'Medium              ',0.06,0.04,1.46,19.67,51.4,'Medium','Attention Required       ','Stable','Minor Changes',0.01,0.08500,8,20.82,78.84
600,600,0.168,47,3.48,468,0.37,'High',3,NULL,6.1,6.60,'Medium              ',0.10,0.38,1.19,19.95,54.9,NULL,'Attention Required       ','Stable','Minor Changes',0.49,0.09800,3,20.43,78.91
601,601,0.415,58,2.20,167,0.40,'Low',7,'Beetles',7.2,8.60,'High                ',0.07,0.60,0.83,21.44,45.8,'High','Critical                 ','Minor Issues','Significant Changes',0.22,0.07500,8,20.97,78.97
602,602,0.411,57,4.18,221,0.42,'High',7,'Booklice',7.2,7.30,'High                ',0.10,0.94,1.64,18.52,50.0,'Low','Attention Required       ','Stable','Significant Changes',0.50,0.05600,3,20.97,78.12
603,603,0.34,50,3.64,80,0.07,'Low',8,'Moths',7.3,11.00,'High                ',0.09,0.20,1.68,18.76,52.0,'High','Critical                 ','Minor Issues','Minor Changes',0.47,-0.06300,5,20.70,78.73
604,604,0.489,32,2.50,249,0.95,NULL,3,'Moths',6.8,8.60,'High                ',0.03,0.41,0.37,21.18,46.6,'Low','Normal                   ','Major Issues','No Changes',0.33,0.09500,4,20.54,78.96
605,605,0.123,36,1.28,152,0.40,'High',6,NULL,6.6,8.30,'High                ',0.06,0.39,0.92,19.13,45.7,'Medium','Critical                 ','Minor Issues','No Changes',0.31,-0.03300,3,20.04,78.43
606,606,0.418,35,0.65,275,0.01,'High',2,NULL,6.3,9.50,'Medium              ',0.07,0.14,1.88,18.61,53.5,'High','Attention Required       ','Major Issues','Minor Changes',0.37,-0.06500,1,20.56,79.00
607,607,0.157,39,1.36,497,0.45,NULL,9,'Moths',7.2,9.60,'High                ',0.10,0.46,1.41,20.35,45.1,'Medium','Critical                 ','Stable','Minor Changes',0.22,-0.07400,1,20.10,78.51
608,608,0.477,33,4.38,219,0.20,'Medium',1,'Beetles',6.9,11.40,'Low                 ',0.08,0.28,1.86,20.50,54.3,'High','Critical                 ','Stable','Significant Changes',0.01,0.06300,0,20.38,78.69
