'ENV_6MAK','DIST_4QYU9','Medium','Limited',54.4,504.000,20.80,25.60,18.000,'Medium','Adequate',24.500,'Available'
'ENV_4IPQ','DIST_PMUOH','Medium','Adequate',27.5,398.800,34.80,43.30,4.400,'Low','Limited',78.400,'Limited'
'ENV_EA93','DIST_WIZJT','Medium','Critical',92.0,493.000,44.20,22.90,46.400,'Low','Limited',56.800,'Available'
'ENV_KBPE','DIST_5V46N','Low','Limited',71.8,960.700,75.50,45.80,29.000,'Medium','Limited',30.000,'Available'
'ENV_A61I','DIST_USD56','Low','Critical',98.9,422.500,27.80,62.10,83.000,'High','Critical',91.500,'Available'
'ENV_RX98','DIST_MBEXY','High','Adequate',9.7,982.000,99.70,51.80,76.800,'High','Limited',76.400,'Available'
'ENV_K8WI','DIST_AHEGV','High','Critical',57.2,209.400,33.70,58.90,29.900,'High','Limited',60.600,'Available'
'ENV_3LPD','DIST_3V5LG','Medium','Adequate',64.1,540.300,19.00,61.60,86.700,'Medium','Limited',65.300,'Available'
'ENV_J2ZY','DIST_E00IN','Medium','Limited',41.6,861.000,14.80,80.40,12.500,'High','Adequate',42.600,'Available'
'ENV_B6AS','DIST_U813S','High','Adequate',76.0,366.800,7.70,13.80,92.400,'Low','Critical',78.400,'Limited'
'ENV_P56N','DIST_AWR8K','Medium','Critical',2.0,815.100,78.20,57.00,5.800,'High','Limited',51.500,'Limited'
'ENV_UDHW','DIST_FEU5P','Medium','Limited',72.3,42.500,46.20,87.10,75.200,'Low','Adequate',8.700,'Available'
'ENV_OYKM','DIST_PGV2D','Low','Limited',57.4,507.900,32.60,36.20,34.700,'Medium','Critical',33.500,'Available'
'ENV_ID8I','DIST_6Y4WH','Medium','Limited',39.2,734.900,61.40,45.80,69.900,'Low','Critical',28.900,'Limited'
'ENV_Q3ZY','DIST_HNBON','Medium','Limited',79.9,249.400,87.20,19.10,60.400,'Medium','Adequate',24.600,'Available'
'ENV_CFX6','DIST_69EUO','Low','Critical',57.5,600.600,89.30,75.70,40.500,'Medium','Adequate',52.500,'Limited'
'ENV_7MM3','DIST_ZYLZ0','High','Critical',82.8,816.000,22.50,87.30,58.200,'Medium','Critical',79.700,'Available'
'ENV_9H3R','DIST_VYOOT','Low','Adequate',59.1,483.900,19.50,71.00,28.400,'Medium','Critical',64.100,'Available'
'ENV_7OO8','DIST_N4FFF','Low','Adequate',11.7,987.500,53.10,48.10,78.700,'Low','Limited',40.900,'Available'
'ENV_NMXO','DIST_VVXLW','Medium','Adequate',65.1,310.700,25.40,51.30,71.900,'High','Critical',93.100,'Available'
'ENV_B58Q','DIST_QMVSK','Medium','Limited',46.3,654.300,6.00,37.00,98.500,'High','Critical',37.600,'Available'
'ENV_8ZLB','DIST_8NO0E','Medium','Limited',48.5,890.200,69.00,16.90,64.300,'Medium','Critical',30.500,'Available'
'ENV_K7ZO','DIST_B2KI3','Low','Adequate',97.8,681.600,74.30,17.80,55.200,'Low','Critical',39.600,'Available'
'ENV_PZFI','DIST_LN89T','High','Critical',65.0,543.400,71.90,71.10,32.400,'Medium','Adequate',32.200,'Available'
'ENV_L22B','DIST_HLA34','Low','Adequate',6.1,965.800,39.80,41.70,93.900,'High','Adequate',52.600,'Limited'
'ENV_K1AM','DIST_E1HRY','High','Critical',90.0,706.800,99.30,20.80,17.800,'Low','Critical',3.700,'Available'
'ENV_WAS0','DIST_L59QK','Medium','Limited',9.2,172.100,26.60,79.60,34.700,'Medium','Adequate',96.700,'Available'
'ENV_WSPM','DIST_8P9EO','Medium','Critical',94.7,414.700,29.10,80.90,51.700,'High','Adequate',91.700,'Limited'
'ENV_9YI2','DIST_MT60V','Medium','Critical',36.7,424.800,52.50,58.30,82.700,'High','Critical',49.000,'Available'
'ENV_PL67','DIST_L2VTB','High','Limited',47.4,502.100,30.50,54.30,42.500,'Low','Adequate',11.800,'Available'
'ENV_KGAC','DIST_5DD2S','High','Adequate',43.4,79.200,64.40,13.90,85.000,'High','Adequate',7.400,'Available'
'ENV_WBH4','DIST_7ROX3','Medium','Adequate',28.9,772.700,76.50,1.50,69.800,'Medium','Critical',94.900,'Available'
'ENV_UERN','DIST_HLBO4','High','Limited',20.0,555.400,95.90,5.60,73.000,'Medium','Adequate',0.800,'Available'
'ENV_HP5E','DIST_11W7X','Medium','Critical',99.0,470.500,48.80,48.90,49.700,'Low','Critical',53.600,'Available'
'ENV_TXWP','DIST_YWJUU','Low','Adequate',64.6,681.800,33.90,84.30,50.800,'Low','Limited',83.900,'Limited'
'ENV_UMZP','DIST_0I0FH','Medium','Adequate',81.6,705.200,36.20,0.70,20.200,'Medium','Critical',78.300,'Limited'
'ENV_6SAC','DIST_V9QJT','High','Adequate',0.2,34.000,39.80,20.90,84.100,'High','Limited',56.400,'Limited'
'ENV_V3AU','DIST_FVYXT','Medium','Limited',84.7,917.600,22.50,78.50,72.000,'Low','Adequate',27.200,'Available'
'ENV_EVN5','DIST_ENHIZ','Low','Critical',81.9,820.900,66.30,44.10,87.500,'High','Adequate',38.400,'Limited'
'ENV_S081','DIST_KQFQM','Medium','Limited',89.3,140.200,30.80,56.60,47.100,'Medium','Limited',95.400,'Limited'
'ENV_J0JT','DIST_ANGSA','Low','Adequate',91.1,599.900,36.50,98.40,41.800,'Medium','Limited',88.000,'Available'
'ENV_6W2P','DIST_7TVIU','Medium','Limited',75.9,60.800,87.00,71.70,32.600,'High','Adequate',93.600,'Available'
'ENV_34SK','DIST_KD6GI','Low','Limited',28.8,673.200,79.60,93.30,0.100,'Low','Adequate',31.900,'Available'
'ENV_6QJH','DIST_VU7RE','Medium','Limited',94.1,333.100,50.90,78.70,69.000,'Medium','Adequate',44.800,'Available'
'ENV_SWYH','DIST_1JPCO','Low','Critical',55.5,551.200,12.80,75.50,75.000,'Low','Critical',41.600,'Available'
'ENV_0VG3','DIST_S7X2X','Low','Critical',27.0,95.600,63.90,99.20,8.100,'Low','Limited',38.500,'Available'
'ENV_SHPD','DIST_856A0','Low','Adequate',11.9,763.900,93.80,60.40,13.300,'High','Adequate',71.900,'Available'
'ENV_9Q1P','DIST_STKU6','High','Limited',7.0,576.400,4.60,79.90,48.400,'High','Adequate',32.200,'Limited'
'ENV_ZGNR','DIST_KFIZM','High','Adequate',92.1,632.800,96.20,88.90,33.300,'Medium','Limited',68.000,'Limited'
'ENV_HWQ6','DIST_1UB3P','Low','Limited',21.2,75.300,96.90,22.30,55.000,'High','Adequate',64.700,'Available'
'ENV_RV9J','DIST_0HZU5','High','Critical',17.9,807.200,93.80,13.60,8.200,'Low','Limited',40.900,'Available'
'ENV_YYQP','DIST_W3GF4','Medium','Adequate',70.6,730.100,68.80,28.40,40.500,'Low','Limited',98.600,'Available'
'ENV_C9QS','DIST_081UL','Medium','Critical',99.6,602.900,76.80,13.50,96.200,'Low','Adequate',90.000,'Limited'
'ENV_KUCM','DIST_HCIH6','Medium','Critical',30.2,695.800,6.50,73.00,28.700,'Low','Adequate',24.500,'Available'
'ENV_0W0E','DIST_YY7P9','High','Adequate',26.5,472.700,20.60,6.90,19.900,'Low','Limited',38.400,'Available'
'ENV_KA9B','DIST_0PWXD','Low','Critical',12.6,962.200,73.10,56.80,74.400,'High','Adequate',95.800,'Available'
'ENV_4VE3','DIST_DF5FA','Low','Limited',22.0,488.600,80.70,89.70,68.900,'Medium','Limited',14.500,'Limited'
'ENV_AGTI','DIST_BPX1I','Low','Limited',85.1,429.100,90.80,34.10,61.200,'Medium','Adequate',0.600,'Available'
'ENV_M3CJ','DIST_35FN4','Low','Adequate',27.5,213.800,94.80,33.60,17.000,'Medium','Limited',87.500,'Available'
'ENV_MEL6','DIST_NUWIH','High','Critical',21.4,456.000,96.60,43.60,65.400,'Medium','Limited',84.700,'Available'
'ENV_Z9GW','DIST_UMXWR','High','Adequate',34.7,736.200,79.80,62.40,57.900,'Low','Limited',32.000,'Available'
'ENV_I90O','DIST_RK8E4','Medium','Adequate',74.9,455.000,28.50,83.30,13.600,'Low','Critical',81.500,'Available'
'ENV_0085','DIST_8UEH3','Low','Adequate',64.5,788.400,31.20,59.60,71.200,'High','Adequate',40.000,'Available'
'ENV_9QA0','DIST_HEHE9','High','Limited',17.3,503.200,38.50,63.70,71.000,'High','Limited',80.100,'Limited'
'ENV_APNB','DIST_7UV6H','High','Critical',9.2,508.700,92.90,28.40,86.400,'Low','Critical',76.900,'Limited'
'ENV_CNWQ','DIST_U2MKT','Medium','Limited',48.7,559.800,45.20,49.30,7.200,'Low','Critical',18.900,'Available'
'ENV_6LFP','DIST_6PGTV','Low','Critical',56.1,864.500,29.50,45.10,3.100,'Low','Critical',71.400,'Limited'
'ENV_S0E2','DIST_7I3R1','Medium','Limited',20.7,792.200,29.10,81.70,16.300,'High','Adequate',45.700,'Limited'
'ENV_CBR5','DIST_Q02YE','High','Limited',53.0,469.400,36.50,54.10,17.800,'Low','Limited',54.400,'Limited'
'ENV_20DZ','DIST_7G8D9','Low','Critical',11.1,421.500,74.40,22.70,49.400,'Low','Limited',97.200,'Available'
'ENV_74K8','DIST_VB5HR','Low','Adequate',72.2,204.100,2.80,4.20,99.200,'High','Adequate',5.500,'Available'
'ENV_Y4O3','DIST_FI3BA','Medium','Adequate',86.8,582.600,18.30,39.70,48.400,'High','Adequate',75.400,'Available'
'ENV_G5SW','DIST_MO3NZ','Low','Adequate',66.0,961.800,65.10,5.90,62.700,'High','Critical',70.000,'Limited'
'ENV_11SR','DIST_ABWJ3','Low','Limited',11.6,731.400,91.20,96.50,75.100,'Medium','Limited',4.200,'Available'
'ENV_U9AP','DIST_OAX0M','High','Adequate',68.2,482.200,61.80,13.00,31.800,'Medium','Critical',67.200,'Available'
'ENV_XUMP','DIST_1WFPJ','Medium','Critical',49.8,271.000,7.10,33.80,92.100,'High','Limited',72.400,'Available'
'ENV_YZ8M','DIST_5TGXH','Medium','Critical',3.9,829.600,88.30,7.40,56.600,'Low','Adequate',67.900,'Available'
'ENV_YHCN','DIST_KWGWS','High','Adequate',24.6,887.200,36.20,61.50,61.400,'High','Limited',44.100,'Available'
'ENV_RGVW','DIST_G5S9R','Medium','Adequate',50.9,512.400,78.60,18.70,29.200,'Medium','Critical',44.400,'Available'
'ENV_1KA4','DIST_RO25D','Low','Limited',80.5,700.300,32.70,90.30,50.200,'High','Critical',52.100,'Available'
'ENV_SIGE','DIST_VX5O6','High','Limited',60.1,169.600,56.90,0.70,10.100,'Medium','Critical',83.500,'Available'
'ENV_CQ8J','DIST_FV6IL','Low','Limited',76.0,97.300,28.80,93.60,29.700,'Medium','Critical',49.500,'Available'
'ENV_0J3S','DIST_HSV95','Medium','Adequate',87.6,443.800,93.80,89.60,37.600,'Medium','Adequate',16.000,'Available'
'ENV_LSYG','DIST_FKLCV','High','Limited',9.8,852.100,18.30,80.30,65.600,'Low','Limited',61.200,'Available'
'ENV_VA3M','DIST_LFCNT','Medium','Adequate',45.1,940.100,13.30,63.20,0.400,'High','Adequate',58.100,'Available'
'ENV_JZD5','DIST_QXLRE','Medium','Limited',91.0,271.500,2.30,27.90,42.300,'Low','Adequate',5.700,'Available'
'ENV_6XZN','DIST_F51N0','Low','Adequate',82.3,593.200,15.70,23.60,19.100,'High','Limited',8.200,'Available'
'ENV_VGTY','DIST_0JNUN','High','Critical',46.3,501.800,11.90,62.10,1.800,'Medium','Adequate',39.600,'Limited'
'ENV_TKOK','DIST_Y4KCM','High','Adequate',93.9,888.200,94.40,64.30,27.600,'Medium','Adequate',46.500,'Available'
'ENV_YMI2','DIST_80UEL','High','Limited',4.6,16.100,5.60,40.10,2.800,'Low','Adequate',54.200,'Limited'
'ENV_013D','DIST_AS7EZ','Medium','Adequate',1.1,735.300,24.10,63.00,22.100,'High','Adequate',73.400,'Available'
'ENV_ZPFK','DIST_3I407','High','Limited',57.5,519.900,48.90,93.50,71.500,'High','Critical',92.400,'Available'
'ENV_UUHO','DIST_WRRN0','Medium','Limited',16.6,992.500,83.80,54.70,64.400,'Medium','Limited',80.100,'Limited'
'ENV_5VDW','DIST_A6B5E','Medium','Critical',90.6,684.400,9.10,59.00,48.900,'Low','Critical',91.500,'Limited'
'ENV_CN4Q','DIST_TD19B','Medium','Critical',94.0,842.600,24.80,87.90,41.000,'High','Adequate',32.400,'Available'
'ENV_L7GF','DIST_7MPLU','Low','Limited',96.8,628.200,80.40,26.00,8.600,'Medium','Critical',6.100,'Available'
'ENV_XTIH','DIST_21IRD','High','Critical',0.3,770.500,29.90,81.40,9.900,'High','Adequate',66.900,'Limited'
'ENV_52ZV','DIST_IUK9L','High','Adequate',66.7,199.300,57.10,43.10,84.500,'Low','Limited',22.200,'Limited'
'ENV_HVQD','DIST_UD85R','High','Limited',50.2,590.500,37.20,64.80,52.800,'High','Limited',38.800,'Available'
'ENV_N77L','DIST_UVUK4','Medium','Adequate',56.1,570.300,81.40,8.20,77.000,'Low','Adequate',79.200,'Limited'
'ENV_ORBN','DIST_TQLUG','Low','Critical',31.7,342.200,47.10,9.80,20.900,'High','Critical',78.500,'Available'
'ENV_5AQR','DIST_0UF4C','Medium','Critical',70.4,285.400,51.00,83.70,30.500,'High','Adequate',59.000,'Limited'
'ENV_UW3R','DIST_9JN5M','Medium','Adequate',58.5,150.400,58.00,88.40,35.500,'Low','Limited',86.100,'Available'
'ENV_1826','DIST_9X472','High','Adequate',35.6,128.100,6.00,50.80,53.300,'Medium','Limited',60.600,'Available'
'ENV_B5K7','DIST_QLXRL','Low','Limited',78.6,830.900,5.20,69.80,32.600,'High','Limited',44.800,'Available'
'ENV_7LB5','DIST_V4QQQ','Low','Adequate',29.2,684.100,85.10,35.00,6.500,'Low','Adequate',73.200,'Limited'
'ENV_04F4','DIST_BQU9V','Medium','Critical',58.1,944.300,50.70,51.80,40.900,'Low','Limited',12.700,'Available'
'ENV_CF7P','DIST_RNG9C','Medium','Adequate',11.4,109.100,10.00,6.40,60.500,'High','Adequate',99.200,'Available'
'ENV_YBQ7','DIST_LD4J8','Medium','Critical',13.1,517.700,21.60,53.70,48.200,'Medium','Critical',0.700,'Limited'
'ENV_I0E4','DIST_VWS55','Medium','Limited',72.8,264.800,30.80,89.10,24.400,'Low','Critical',78.900,'Limited'
'ENV_CHGQ','DIST_YYPN6','High','Limited',40.3,851.400,79.80,100.00,21.000,'Low','Critical',65.000,'Available'
'ENV_YDP0','DIST_M2YX8','Low','Critical',40.9,69.400,91.60,28.40,60.500,'Low','Limited',66.300,'Available'
'ENV_ZGHX','DIST_4ZFBN','Low','Limited',35.6,949.300,68.60,67.80,18.400,'High','Limited',11.100,'Limited'
'ENV_HC78','DIST_6R212','High','Limited',82.8,245.000,43.50,74.30,46.500,'Medium','Limited',51.800,'Available'
'ENV_NBHL','DIST_ADOCZ','Low','Adequate',8.6,694.300,39.60,2.50,31.300,'High','Critical',49.500,'Available'
'ENV_GP61','DIST_PZ1BZ','High','Critical',9.1,823.100,94.40,42.80,86.100,'Medium','Limited',53.700,'Limited'
'ENV_1KYY','DIST_WH2KQ','High','Limited',67.5,452.100,20.20,25.50,70.900,'Medium','Limited',17.400,'Available'
'ENV_F3GC','DIST_7MQBV','Low','Critical',4.3,91.400,95.30,45.60,28.300,'Medium','Limited',98.400,'Limited'
'ENV_QJ6M','DIST_4DT29','Medium','Limited',10.9,411.200,99.60,46.10,29.500,'High','Critical',99.900,'Available'
'ENV_Y8TM','DIST_TMSSA','Low','Limited',6.9,818.200,12.60,18.90,21.300,'High','Critical',60.600,'Available'
'ENV_43ET','DIST_SSVLB','High','Limited',12.9,627.500,30.20,48.40,67.600,'High','Critical',52.300,'Available'
'ENV_ZSOM','DIST_OJII9','High','Critical',91.4,368.700,97.00,0.60,3.400,'High','Critical',54.900,'Available'
'ENV_51K3','DIST_WPYET','High','Limited',60.9,629.600,32.20,33.70,2.500,'High','Limited',7.000,'Available'
'ENV_TOGH','DIST_X9ZVJ','High','Critical',15.6,164.600,11.20,3.70,13.800,'Low','Adequate',82.400,'Limited'
'ENV_Z2SP','DIST_OTUYP','High','Critical',47.2,904.400,28.70,50.50,10.300,'High','Limited',24.200,'Available'
'ENV_718A','DIST_CP0JU','High','Adequate',3.6,953.400,3.80,89.80,93.300,'Low','Adequate',10.700,'Limited'
'ENV_GRQZ','DIST_ONVBP','Medium','Adequate',23.5,208.200,9.80,65.40,16.500,'Medium','Critical',40.700,'Available'
'ENV_WRMU','DIST_7D9E0','High','Critical',42.0,791.900,74.60,64.00,65.100,'Low','Limited',16.400,'Available'
'ENV_VO42','DIST_ELHKF','High','Limited',6.5,879.800,59.60,12.40,59.900,'Low','Critical',42.200,'Limited'
'ENV_BO0R','DIST_A0395','Medium','Critical',83.6,61.700,28.70,38.80,80.600,'Low','Adequate',31.000,'Available'
'ENV_DVBX','DIST_UNFSS','High','Limited',77.8,75.700,79.20,3.90,58.200,'High','Critical',11.600,'Limited'
'ENV_AKP7','DIST_58NWI','High','Critical',14.8,365.100,61.10,23.00,15.300,'High','Limited',51.900,'Available'
'ENV_4NAY','DIST_D6FEN','Medium','Limited',92.0,635.600,31.20,18.10,92.900,'Low','Limited',88.800,'Available'
'ENV_UFYV','DIST_P6PKE','High','Limited',60.5,556.700,16.50,74.90,28.700,'High','Critical',27.900,'Available'
'ENV_BHR3','DIST_VYQFO','High','Adequate',67.9,141.900,56.50,3.30,32.000,'Low','Critical',73.600,'Limited'
'ENV_XXE8','DIST_AVUQB','Medium','Critical',23.5,936.200,34.20,80.50,31.400,'High','Limited',26.200,'Available'
'ENV_VXB5','DIST_2DVPO','High','Adequate',1.4,263.900,71.70,65.70,41.900,'Medium','Limited',2.300,'Available'
'ENV_AOYL','DIST_4SS4G','Medium','Adequate',15.3,485.900,58.70,83.50,66.800,'High','Critical',84.300,'Available'
'ENV_Q8BO','DIST_XPKKL','Low','Limited',46.9,435.900,82.30,0.10,56.800,'Low','Limited',97.300,'Limited'
'ENV_KK2M','DIST_2M6R9','Low','Adequate',67.6,242.400,53.30,60.50,42.300,'Low','Critical',8.100,'Limited'
'ENV_QNXM','DIST_TNZZI','Medium','Adequate',5.6,793.800,22.10,15.80,5.300,'Medium','Limited',14.200,'Available'
'ENV_1RE4','DIST_AI312','Medium','Limited',62.0,751.000,65.90,84.90,37.000,'Medium','Adequate',72.600,'Available'
'ENV_UQHK','DIST_8ZEJC','Medium','Limited',67.1,994.400,34.90,60.00,85.100,'Medium','Adequate',74.900,'Available'
'ENV_7SKU','DIST_W9U9Z','High','Critical',5.6,753.500,3.90,93.40,3.200,'Medium','Adequate',11.000,'Available'
'ENV_CZB6','DIST_56VY6','Low','Critical',28.0,747.300,62.00,43.50,36.700,'Low','Critical',27.600,'Available'
'ENV_Q4PF','DIST_XX84H','High','Limited',31.3,857.300,28.90,92.50,62.100,'Medium','Limited',23.300,'Limited'
'ENV_NSIJ','DIST_BRFFE','High','Limited',55.9,988.800,97.10,85.80,26.000,'High','Critical',12.000,'Available'
'ENV_HGZX','DIST_EWWCD','Low','Critical',45.2,256.100,97.60,95.50,92.500,'Medium','Adequate',84.100,'Limited'
'ENV_7QTB','DIST_DRORY','Medium','Limited',47.6,28.900,0.40,82.90,50.100,'Medium','Critical',31.100,'Available'
'ENV_YCJX','DIST_ZXYR5','Medium','Adequate',85.1,49.300,99.10,81.30,47.400,'Medium','Adequate',37.600,'Limited'
'ENV_GZS4','DIST_TNLS7','High','Critical',87.9,24.400,33.30,89.70,38.600,'Medium','Adequate',57.600,'Available'
'ENV_RBCD','DIST_AGNZU','High','Adequate',37.1,684.000,63.40,85.00,51.900,'High','Limited',81.700,'Limited'
'ENV_G4J7','DIST_60UL0','High','Adequate',40.4,515.000,54.50,57.40,17.200,'Low','Limited',6.600,'Limited'
'ENV_KR92','DIST_CZYOR','High','Limited',58.9,504.000,43.10,70.30,82.300,'High','Adequate',97.500,'Available'
'ENV_GJR4','DIST_BNYJU','Medium','Limited',17.0,248.400,23.50,4.60,96.600,'Low','Adequate',0.500,'Available'
'ENV_6FT0','DIST_A1CF3','Low','Adequate',77.2,807.100,12.10,38.00,15.300,'Medium','Limited',82.000,'Available'
'ENV_8VSP','DIST_OF3NG','High','Limited',55.5,597.300,76.10,3.00,9.600,'Low','Limited',42.900,'Available'
'ENV_YHMS','DIST_QF67Z','Medium','Adequate',53.5,271.800,64.40,88.00,73.000,'Medium','Critical',35.900,'Limited'
'ENV_07PK','DIST_APGEL','Low','Critical',25.3,918.200,99.70,84.90,81.900,'Low','Adequate',77.200,'Available'
'ENV_91PY','DIST_NZV4O','High','Critical',88.8,561.300,56.40,53.70,51.700,'Low','Critical',43.600,'Available'
'ENV_CLCM','DIST_0DZCN','High','Limited',78.4,405.700,97.30,46.60,39.300,'Low','Limited',63.600,'Limited'
'ENV_FUGV','DIST_ZF9B5','Medium','Adequate',34.9,123.600,43.90,58.10,55.700,'Medium','Critical',80.700,'Available'
'ENV_3XCY','DIST_7F06D','Low','Limited',33.0,965.800,73.30,32.50,9.400,'Low','Limited',56.900,'Available'
'ENV_ZLTW','DIST_NGLAR','Low','Limited',27.8,679.600,63.10,7.60,81.100,'Low','Adequate',49.900,'Limited'
'ENV_ZUOU','DIST_U9Z9O','Low','Limited',48.8,902.100,23.70,11.10,68.700,'High','Critical',58.200,'Limited'
'ENV_JLOI','DIST_FLM7V','Low','Adequate',16.1,865.400,35.30,18.80,23.100,'Medium','Critical',59.100,'Available'
'ENV_W30U','DIST_G9UTM','Low','Limited',77.4,555.500,91.40,49.60,97.500,'High','Adequate',88.500,'Available'
'ENV_8UO6','DIST_F0RVW','Low','Limited',20.9,378.300,82.00,58.10,68.100,'High','Adequate',63.200,'Limited'
'ENV_YHTH','DIST_7YBEP','Low','Limited',12.1,982.000,51.10,85.60,49.800,'High','Adequate',65.500,'Available'
'ENV_GJJQ','DIST_M5QFD','High','Critical',72.5,775.700,81.20,9.00,72.900,'High','Adequate',12.400,'Available'
'ENV_SEKA','DIST_7U05U','Low','Limited',32.4,239.900,37.00,70.60,57.700,'Medium','Limited',99.600,'Limited'
'ENV_545W','DIST_0QLBA','Medium','Adequate',19.4,514.200,56.50,58.80,22.900,'High','Critical',79.100,'Limited'
'ENV_LOXH','DIST_SS3QK','Medium','Critical',58.9,828.700,66.30,10.50,80.100,'Low','Critical',84.400,'Limited'
'ENV_4L41','DIST_9IK6F','Medium','Limited',23.1,139.700,23.90,46.90,56.800,'High','Adequate',50.700,'Limited'
'ENV_E27M','DIST_8SLOB','Low','Critical',71.2,123.700,3.70,87.80,53.300,'Low','Critical',78.600,'Available'
'ENV_VCRM','DIST_6LCGY','Low','Limited',66.5,992.900,27.00,39.00,74.900,'Medium','Adequate',46.200,'Limited'
'ENV_43OB','DIST_91F9V','High','Critical',43.0,72.200,42.40,80.60,3.300,'High','Adequate',39.000,'Limited'
'ENV_NF4M','DIST_SJMOD','Medium','Limited',31.6,143.400,39.60,55.90,50.400,'Medium','Limited',91.800,'Limited'
'ENV_203C','DIST_3WSST','High','Critical',84.3,161.300,49.70,66.40,89.100,'Medium','Limited',13.900,'Limited'
'ENV_ZNM4','DIST_B0U77','Medium','Adequate',63.3,843.100,65.60,54.80,13.600,'Low','Adequate',27.400,'Available'
'ENV_NA6D','DIST_AQ90W','Medium','Limited',38.8,741.200,22.00,94.10,0.900,'Low','Critical',31.900,'Available'
'ENV_YVU5','DIST_J1WD8','High','Critical',30.9,574.300,40.70,94.90,42.300,'High','Adequate',43.300,'Available'
'ENV_MNGP','DIST_4J3BT','Medium','Critical',80.0,274.600,2.80,15.80,18.700,'Medium','Critical',59.900,'Limited'
'ENV_O0L3','DIST_ARGU9','Medium','Limited',64.3,96.800,88.30,81.00,61.300,'Low','Critical',88.900,'Available'
'ENV_R03E','DIST_WUFY6','High','Critical',80.4,540.000,75.30,16.30,12.400,'High','Limited',93.800,'Available'
'ENV_3AVW','DIST_KDRAQ','High','Critical',68.0,711.400,18.00,4.20,78.900,'Low','Limited',83.800,'Available'
'ENV_855D','DIST_227CM','High','Critical',28.6,27.000,84.40,99.80,4.000,'Medium','Adequate',98.800,'Available'
'ENV_PWFP','DIST_DO4YR','High','Limited',55.1,32.700,34.10,13.50,50.600,'Low','Limited',71.700,'Available'
'ENV_CG4G','DIST_K39L8','Medium','Adequate',82.7,90.300,51.10,35.10,50.900,'Medium','Critical',55.600,'Available'
'ENV_ITOW','DIST_9OCIK','Low','Adequate',18.8,554.000,33.10,65.50,57.700,'Medium','Adequate',27.900,'Available'
'ENV_NZ9X','DIST_6MNA9','Low','Limited',40.5,821.900,32.50,71.10,53.200,'Low','Critical',45.600,'Available'
'ENV_SD7D','DIST_QIUIO','Medium','Critical',81.8,259.200,96.30,26.00,67.000,'High','Critical',72.200,'Available'
'ENV_QGF9','DIST_BCHLT','Low','Limited',70.8,316.900,8.10,17.80,19.900,'High','Limited',37.400,'Available'
'ENV_9UM5','DIST_J72XK','High','Limited',88.7,93.800,24.90,60.10,61.700,'Low','Limited',9.900,'Available'
'ENV_4XPM','DIST_XLRV9','Medium','Critical',7.3,837.600,77.10,20.70,70.200,'High','Critical',40.800,'Available'
'ENV_FYSM','DIST_4V8A1','Medium','Adequate',46.4,835.700,76.00,45.90,47.800,'Low','Limited',55.900,'Limited'
'ENV_MAHN','DIST_5VQOT','Low','Critical',99.4,862.700,59.80,18.00,31.200,'High','Adequate',84.000,'Limited'
'ENV_SOEN','DIST_MRK91','Low','Limited',83.4,719.200,81.20,58.30,15.000,'Low','Limited',0.500,'Available'
'ENV_D647','DIST_RH5XQ','Low','Limited',79.7,665.600,24.10,29.30,75.300,'Low','Limited',94.700,'Available'
'ENV_TKHM','DIST_6BS4W','High','Limited',72.3,673.000,32.60,45.90,1.000,'Medium','Critical',88.800,'Available'
'ENV_WDUF','DIST_44AEK','Low','Adequate',32.2,901.900,99.80,1.80,57.300,'Medium','Adequate',12.000,'Limited'
'ENV_BSB7','DIST_CV1DC','Medium','Critical',10.0,481.100,36.30,18.40,2.100,'High','Critical',67.000,'Limited'
'ENV_9HJU','DIST_4M7PO','Low','Critical',43.2,246.600,15.30,32.00,19.100,'Medium','Critical',61.300,'Available'
'ENV_JJMF','DIST_2NFD7','Medium','Adequate',20.4,752.000,58.40,62.50,45.200,'Medium','Limited',45.400,'Available'
'ENV_C50J','DIST_7H7RE','High','Critical',68.1,860.400,60.10,44.10,27.300,'Medium','Limited',74.900,'Available'
'ENV_ZOBO','DIST_NMO4A','High','Limited',28.3,591.200,22.40,84.90,6.700,'High','Limited',65.600,'Limited'
'ENV_9JPS','DIST_J5F72','Medium','Adequate',23.0,567.500,49.00,67.20,48.900,'Low','Critical',77.600,'Available'
'ENV_OKSQ','DIST_VV9DL','Low','Adequate',93.9,278.500,60.50,40.90,0.500,'High','Limited',5.300,'Available'
'ENV_KVC3','DIST_X32NF','Medium','Limited',96.7,131.900,87.80,4.30,33.800,'Low','Adequate',15.300,'Available'
'ENV_VJWS','DIST_5IHPO','Low','Limited',33.3,891.900,49.90,22.20,81.500,'High','Limited',87.000,'Limited'
'ENV_7OYB','DIST_XMUNM','Low','Adequate',58.3,948.300,42.20,93.60,36.400,'Medium','Critical',62.300,'Available'
'ENV_QVRE','DIST_TRVB6','High','Adequate',83.4,314.500,37.90,17.80,46.400,'Medium','Limited',17.500,'Available'
'ENV_ZP9X','DIST_DDEHH','High','Critical',72.9,939.300,98.50,41.80,50.300,'Medium','Adequate',9.300,'Available'
'ENV_V4VX','DIST_601ZB','Low','Limited',22.9,156.600,70.00,9.60,14.100,'Low','Critical',70.500,'Available'
'ENV_PSI3','DIST_TVTDL','High','Limited',15.2,379.700,49.80,12.00,14.200,'Medium','Limited',20.700,'Available'
'ENV_M9JL','DIST_S41LK','High','Critical',12.2,237.000,89.80,30.70,82.400,'Low','Limited',0.300,'Available'
