'FIN_DZLD','DIST_U2WJN','OPS_FXCFW',6840957.000,78.100,285.280,47301.00,403403,56418.000,472922.0000,'Critical',7527628.00,319684
'FIN_85K3','DIST_ZY9GU','OPS_VYLCC',5750456.000,32.700,910.550,475936.00,897647,97731.000,32304.0000,'Limited',2540100.00,105313
'FIN_YZ48','DIST_8ZK4T','OPS_D6NO7',7422425.000,46.600,738.160,79943.00,396723,397083.000,410936.0000,'Limited',9288966.00,794270
'FIN_7QUF','DIST_4D4RS','OPS_CXS7M',3367052.000,83.900,438.130,93604.00,36539,445517.000,645146.0000,'Critical',6140417.00,92609
'FIN_M9AC','DIST_GFKDT','OPS_YQNPU',1340005.000,78.600,900.400,283799.00,266567,14953.000,617410.0000,'Adequate',6385344.00,735050
'FIN_J4MB','DIST_YA8XD','OPS_MVS8E',8476340.000,79.800,405.200,192165.00,399412,269948.000,952541.0000,'Limited',8067433.00,932335
'FIN_CJS3','DIST_DOGSQ','OPS_LNZJH',8288453.000,30.200,470.070,270400.00,378559,450666.000,274025.0000,'Limited',2119461.00,364124
'FIN_3EG2','DIST_Y58WG','OPS_LTAQ6',3406932.000,32.200,361.700,163525.00,415455,219473.000,309842.0000,'Critical',4007472.00,577629
'FIN_7XAV','DIST_5YQMQ','OPS_FBA9U',9092898.000,16.500,901.040,328480.00,765458,280364.000,305686.0000,'Adequate',4309754.00,188989
'FIN_USUI','DIST_PT0O8','OPS_2JS9H',992585.000,13.300,553.350,17646.00,802055,77140.000,276651.0000,'Adequate',444276.00,373683
'FIN_Y4V5','DIST_PKVQM','OPS_Z4P5F',2883225.000,32.600,124.160,834907.00,319888,68352.000,182500.0000,'Adequate',9357145.00,465542
'FIN_CXIZ','DIST_R97NP','OPS_VYEQH',2241600.000,25.900,64.670,686868.00,817230,276572.000,802889.0000,'Limited',4012987.00,401784
'FIN_HW8P','DIST_5STR2','OPS_INF0I',872306.000,30.300,271.190,990676.00,578220,74473.000,513838.0000,'Critical',3256414.00,538991
'FIN_WC5Z','DIST_WDDCO','OPS_09NKL',1503237.000,25.700,738.710,114907.00,607451,417878.000,906645.0000,'Limited',9576296.00,178364
'FIN_FAV0','DIST_6DN9T','OPS_ECNKI',2210310.000,81.200,974.760,309573.00,738031,495786.000,698131.0000,'Adequate',3554217.00,230800
'FIN_HU5G','DIST_SC2XH','OPS_U68MB',3467271.000,99.300,526.510,902510.00,126030,448454.000,969903.0000,'Adequate',7972174.00,318556
'FIN_VTQ2','DIST_ZG7ZD','OPS_8S7IE',8477553.000,66.200,147.900,428874.00,860095,407689.000,61309.0000,'Limited',4831997.00,681291
'FIN_VDPZ','DIST_DZFIC','OPS_LWI76',1695789.000,94.300,755.070,832962.00,80008,283188.000,684014.0000,'Limited',1793420.00,906334
'FIN_RYY5','DIST_W0OQZ','OPS_ZN85C',2940700.000,51.100,498.340,243460.00,859753,340956.000,704710.0000,'Critical',3332347.00,890992
'FIN_SCJ3','DIST_NESJU','OPS_0J5PF',6926151.000,94.600,617.500,803607.00,892444,153596.000,789615.0000,'Adequate',1452088.00,222505
'FIN_44TX','DIST_4L867','OPS_6K7VQ',4738873.000,93.800,381.310,653272.00,998339,90954.000,451446.0000,'Critical',2880152.00,463435
'FIN_BQB1','DIST_YQ86X','OPS_QNMFY',5638159.000,83.400,427.640,267096.00,582291,379510.000,544884.0000,'Limited',8357628.00,374646
'FIN_T7GL','DIST_L8NG3','OPS_IJ8LC',5024483.000,22.700,417.080,297851.00,345670,318162.000,514551.0000,'Critical',392542.00,377745
'FIN_JUZK','DIST_YPQV1','OPS_IWNY6',7854133.000,47.500,681.330,821016.00,910529,449608.000,165276.0000,'Limited',4856918.00,776487
'FIN_QSK3','DIST_HV9SH','OPS_SKUKO',1981713.000,29.600,278.830,334266.00,550227,39451.000,965106.0000,'Adequate',1695082.00,140405
'FIN_KXGQ','DIST_H7OAP','OPS_YD3K8',285114.000,23.700,661.800,930785.00,88006,176963.000,358786.0000,'Adequate',426371.00,911814
'FIN_FQ1K','DIST_SFRK8','OPS_F2XB9',3082141.000,10.200,34.260,253124.00,641190,279181.000,764701.0000,'Limited',6168370.00,775787
'FIN_K631','DIST_YN1RG','OPS_ZCJWU',5674402.000,6.000,51.440,128069.00,296473,287907.000,683552.0000,'Critical',8407633.00,237144
'FIN_1NZL','DIST_PYS7A','OPS_7Y3MU',1562228.000,2.300,525.370,185251.00,267599,347202.000,167387.0000,'Adequate',6251450.00,30789
'FIN_VQDI','DIST_H7GI5','OPS_OA2AD',2153811.000,83.700,431.570,746227.00,597424,52755.000,899525.0000,'Adequate',4513249.00,223680
'FIN_BX8F','DIST_GA3YS','OPS_9QQEK',6303527.000,50.200,587.900,473823.00,956663,113418.000,867732.0000,'Critical',2547468.00,896639
'FIN_L8RB','DIST_0QMND','OPS_5C6ZA',9802831.000,4.300,991.230,529233.00,953130,187573.000,916493.0000,'Adequate',8426809.00,163071
'FIN_MCEO','DIST_E4URQ','OPS_OWXR8',1664531.000,33.200,41.890,688720.00,569164,233579.000,528555.0000,'Limited',2841215.00,938956
'FIN_3B80','DIST_83IYM','OPS_8WICV',6010156.000,58.600,851.530,412620.00,168747,403519.000,830641.0000,'Limited',2437319.00,507488
'FIN_X8ZZ','DIST_8RHIK','OPS_AJAF3',9560484.000,30.100,492.250,974261.00,989235,53595.000,999996.0000,'Critical',5786309.00,361761
'FIN_SK9I','DIST_ZC1G8','OPS_WLY98',3728857.000,65.900,231.930,540082.00,105876,355176.000,414418.0000,'Adequate',5750992.00,321468
'FIN_9RK6','DIST_OK39O','OPS_1KX1Y',2798264.000,68.000,880.100,146418.00,529695,338803.000,576224.0000,'Limited',5608201.00,986809
'FIN_UNI5','DIST_APTPP','OPS_W6VB1',119413.000,34.000,594.040,25257.00,336979,131902.000,782548.0000,'Limited',583364.00,234727
'FIN_NCQJ','DIST_C6EEH','OPS_KYZ5N',5155444.000,74.600,721.710,856156.00,185634,389895.000,677880.0000,'Critical',9889327.00,902443
'FIN_422M','DIST_8VRTU','OPS_GTHJ5',613162.000,62.900,146.940,378291.00,513192,178797.000,38237.0000,'Critical',9969645.00,504686
'FIN_E9YO','DIST_AS2GA','OPS_1PSKN',1120754.000,52.600,614.410,906218.00,192776,198241.000,222969.0000,'Adequate',3565318.00,114440
'FIN_9YD6','DIST_7KLPH','OPS_44WMR',8286993.000,93.400,446.590,811680.00,877471,395527.000,687177.0000,'Limited',5118349.00,827322
'FIN_TR97','DIST_97TJP','OPS_MG9DL',8021513.000,40.100,402.540,568010.00,961878,42275.000,229851.0000,'Adequate',1963665.00,448407
'FIN_4RC2','DIST_ZNJ45','OPS_KCBRU',5646722.000,87.700,272.170,510329.00,788047,455406.000,202790.0000,'Critical',9514878.00,13444
'FIN_IO7O','DIST_04SJ3','OPS_ZAMD4',2276024.000,86.800,740.080,795622.00,33476,223306.000,411868.0000,'Critical',4139797.00,589625
'FIN_MUKQ','DIST_603ZP','OPS_7FWFL',3029708.000,56.900,71.160,382717.00,177861,29113.000,833449.0000,'Critical',1425359.00,394209
'FIN_4EVG','DIST_DMF13','OPS_HY9A7',8703072.000,82.000,636.710,280868.00,237650,302523.000,157993.0000,'Limited',9628516.00,595527
'FIN_LAO6','DIST_ZQ5W5','OPS_EMLC2',875499.000,30.600,142.990,204300.00,236789,438605.000,721029.0000,'Limited',1370035.00,21779
'FIN_Z046','DIST_591Q0','OPS_OLODA',755058.000,75.900,438.150,754917.00,297790,183411.000,401427.0000,'Critical',2518310.00,35747
'FIN_X2E5','DIST_IKDB9','OPS_RN9AB',1477547.000,24.000,20.500,105761.00,24761,334266.000,138181.0000,'Adequate',8323752.00,181467
'FIN_3ITX','DIST_Q8E9C','OPS_GGK89',5567333.000,53.800,387.400,513820.00,885592,322455.000,14366.0000,'Critical',8287075.00,904229
'FIN_61M4','DIST_KH54A','OPS_J3YMB',4945254.000,23.700,841.870,800311.00,638146,279227.000,558696.0000,'Adequate',9320369.00,866554
'FIN_ESL9','DIST_TGCBZ','OPS_ZOJL1',2218184.000,7.300,206.370,579196.00,384261,63813.000,163673.0000,'Adequate',9202506.00,445400
'FIN_JDGK','DIST_WIJ2T','OPS_HL233',9811284.000,2.100,707.630,942505.00,576206,211962.000,663208.0000,'Critical',2491028.00,765568
'FIN_A60V','DIST_N75L7','OPS_CIMSC',8783963.000,30.200,770.870,481682.00,874431,13201.000,996061.0000,'Limited',2315433.00,821382
'FIN_AY4L','DIST_U2ZUT','OPS_3FRI1',7141306.000,25.700,588.180,332630.00,333336,49899.000,805330.0000,'Critical',7574688.00,384028
'FIN_79Q2','DIST_1X4KA','OPS_OL4KE',5947266.000,53.700,410.700,893811.00,450782,423156.000,362924.0000,'Critical',6177403.00,712115
'FIN_5GH5','DIST_N1ZQG','OPS_0PPHB',3310900.000,59.200,474.300,243391.00,442586,206847.000,541761.0000,'Limited',5569155.00,761260
'FIN_WRJJ','DIST_2UD08','OPS_C8ABF',2099552.000,2.400,634.440,731690.00,936124,462460.000,241758.0000,'Limited',1641570.00,451013
'FIN_9XYD','DIST_WDZDX','OPS_W555A',4835043.000,72.800,690.960,808928.00,115661,448217.000,138167.0000,'Critical',9686600.00,424377
'FIN_I5JO','DIST_XMA2V','OPS_TQGH9',2327869.000,40.500,774.470,499111.00,368078,183823.000,134607.0000,'Critical',5846725.00,606424
'FIN_HVXJ','DIST_P8FSV','OPS_XI5D7',1873779.000,29.200,642.710,927566.00,733366,13165.000,808029.0000,'Critical',8310681.00,749403
'FIN_VKPQ','DIST_WA10P','OPS_6Z6Z0',7700594.000,12.800,888.100,59975.00,440307,142559.000,115341.0000,'Adequate',7323745.00,376476
'FIN_WW6T','DIST_VGU43','OPS_QL709',188177.000,48.600,743.240,457391.00,577412,45645.000,942590.0000,'Critical',6795982.00,447619
'FIN_L2V9','DIST_QH7GF','OPS_NXWEH',6965489.000,15.900,526.960,542718.00,439678,20122.000,115683.0000,'Adequate',9372754.00,37599
'FIN_L82U','DIST_Z0OQG','OPS_E1JJX',9370570.000,35.300,391.100,578212.00,264119,106636.000,794686.0000,'Adequate',4009787.00,14843
'FIN_ZFB6','DIST_2TDGG','OPS_ZW2M6',8734829.000,21.600,151.890,157846.00,860828,127550.000,518577.0000,'Limited',1731630.00,799684
'FIN_8INR','DIST_4QYU9','OPS_G95V2',3169660.000,3.500,898.770,131976.00,629618,192501.000,713532.0000,'Limited',2994801.00,303652
'FIN_ONGB','DIST_PMUOH','OPS_UXPXX',7369189.000,0.900,735.450,16608.00,302880,108514.000,630677.0000,'Adequate',5944606.00,79275
'FIN_J17S','DIST_WIZJT','OPS_FF8CL',8676558.000,43.500,123.290,950792.00,322132,403712.000,292549.0000,'Critical',8397482.00,230149
'FIN_5U63','DIST_5V46N','OPS_RNKHW',4458269.000,18.900,249.830,258768.00,587354,155680.000,755844.0000,'Critical',4798018.00,625546
'FIN_DUI6','DIST_USD56','OPS_7ENXU',7229190.000,57.200,643.050,352660.00,122456,440938.000,386667.0000,'Limited',6753451.00,492455
'FIN_0SI5','DIST_MBEXY','OPS_HAWLH',2426815.000,80.000,30.110,498893.00,996357,323523.000,62792.0000,'Limited',7872992.00,374683
'FIN_TK47','DIST_AHEGV','OPS_5420J',9167587.000,84.700,703.920,528797.00,463368,153249.000,100309.0000,'Adequate',1709498.00,692873
'FIN_UJYX','DIST_3V5LG','OPS_20ZSC',7501912.000,95.600,502.440,114603.00,52625,298041.000,151470.0000,'Critical',9815448.00,533393
'FIN_XBKC','DIST_E00IN','OPS_TP235',5927839.000,57.600,927.900,672315.00,612528,34864.000,153887.0000,'Limited',4500812.00,616924
'FIN_IO99','DIST_U813S','OPS_EJNQ1',9825026.000,1.500,70.950,317445.00,849467,264788.000,985406.0000,'Limited',1720313.00,992933
'FIN_T7NL','DIST_AWR8K','OPS_VFRML',9947535.000,80.100,430.800,471260.00,758027,307995.000,598135.0000,'Critical',2859387.00,326147
'FIN_TWJL','DIST_FEU5P','OPS_02T2B',5879242.000,51.100,93.520,116267.00,883991,208556.000,990181.0000,'Limited',2812070.00,5504
'FIN_K0EL','DIST_PGV2D','OPS_9GZ9L',1416188.000,84.600,730.860,342376.00,225305,296129.000,218760.0000,'Critical',562619.00,907086
'FIN_C5PI','DIST_6Y4WH','OPS_TPMR8',4262868.000,53.800,813.530,484941.00,119123,296248.000,33023.0000,'Critical',5348872.00,224752
'FIN_EQPZ','DIST_HNBON','OPS_NUNWP',2646529.000,16.500,857.230,207448.00,183784,278172.000,935213.0000,'Critical',1718070.00,574511
'FIN_LQBZ','DIST_69EUO','OPS_539EZ',3580406.000,72.700,949.000,623847.00,70053,88402.000,783563.0000,'Limited',5147106.00,524913
'FIN_UA7A','DIST_ZYLZ0','OPS_STISL',5701081.000,74.100,952.530,102325.00,655230,450113.000,592425.0000,'Adequate',9500017.00,770364
'FIN_369T','DIST_VYOOT','OPS_WCNK2',7938811.000,17.300,627.280,126373.00,289123,422767.000,878829.0000,'Adequate',5261889.00,162423
'FIN_AV9L','DIST_N4FFF','OPS_S9756',8504228.000,21.800,969.730,701476.00,893895,224922.000,64743.0000,'Critical',2857983.00,907286
'FIN_2DVG','DIST_VVXLW','OPS_1MJZA',1842882.000,87.000,659.450,97679.00,279239,193299.000,833279.0000,'Adequate',6604554.00,898416
'FIN_ROSC','DIST_QMVSK','OPS_00DPR',7681415.000,69.900,651.600,844770.00,672281,204036.000,956241.0000,'Critical',4913634.00,940327
'FIN_JESE','DIST_8NO0E','OPS_Q9KWT',875799.000,71.200,567.580,498443.00,417473,133276.000,581588.0000,'Limited',2677656.00,585987
'FIN_CYOS','DIST_B2KI3','OPS_LZ760',2088877.000,87.600,607.830,231435.00,853802,49234.000,32822.0000,'Critical',6119550.00,754121
'FIN_0DZA','DIST_LN89T','OPS_PNJOF',4406240.000,100.000,474.920,948014.00,114300,47375.000,100512.0000,'Critical',7480060.00,946530
'FIN_WVD8','DIST_HLA34','OPS_PNM52',7951925.000,20.600,62.700,24885.00,918491,163555.000,507819.0000,'Critical',2069594.00,803175
'FIN_UYCU','DIST_E1HRY','OPS_DBCAX',515702.000,44.700,996.080,51835.00,729053,375010.000,567339.0000,'Critical',5167703.00,446878
'FIN_AW3Y','DIST_L59QK','OPS_MCDV7',9751380.000,62.000,329.050,380057.00,691563,489528.000,892279.0000,'Limited',6332730.00,609942
'FIN_1VER','DIST_8P9EO','OPS_WK27D',8933194.000,82.400,710.960,724994.00,656412,15177.000,588803.0000,'Limited',4118350.00,699186
'FIN_BY9Y','DIST_MT60V','OPS_CZUXL',6602941.000,27.700,203.650,50244.00,73626,223113.000,605223.0000,'Limited',6347674.00,947029
'FIN_IESQ','DIST_L2VTB','OPS_AB0OV',6204066.000,34.600,918.850,445116.00,903795,371099.000,810497.0000,'Limited',5171127.00,23609
'FIN_41G1','DIST_5DD2S','OPS_7LULM',5320755.000,1.100,930.740,143760.00,245664,421205.000,282667.0000,'Critical',9025275.00,246338
'FIN_E1RG','DIST_7ROX3','OPS_YOKKQ',3699096.000,52.200,281.830,263952.00,619381,481552.000,317354.0000,'Adequate',9615396.00,473055
'FIN_J2MG','DIST_HLBO4','OPS_PJ4RV',8490845.000,90.700,997.350,114256.00,396975,323610.000,350253.0000,'Limited',2751951.00,724957
'FIN_CUPQ','DIST_11W7X','OPS_F8DE3',1965486.000,63.400,543.510,272366.00,391646,475713.000,527810.0000,'Limited',6168321.00,603237
'FIN_C1X7','DIST_YWJUU','OPS_SW7IN',8384211.000,60.100,283.130,285948.00,425270,149638.000,884011.0000,'Adequate',3677708.00,654875
'FIN_4VXP','DIST_0I0FH','OPS_3YXI2',7747141.000,33.900,745.960,857035.00,72159,41487.000,452824.0000,'Critical',903057.00,227595
'FIN_62KB','DIST_V9QJT','OPS_I2ZXC',7142883.000,59.300,109.590,604419.00,759041,296162.000,738968.0000,'Critical',1869744.00,760885
'FIN_ZG91','DIST_FVYXT','OPS_6K0G5',1058197.000,27.000,112.470,298696.00,259034,311103.000,89720.0000,'Adequate',6064943.00,564836
'FIN_XBJ6','DIST_ENHIZ','OPS_HF19V',5111175.000,17.900,46.920,113523.00,335714,216000.000,49400.0000,'Adequate',382383.00,787960
'FIN_AEBB','DIST_KQFQM','OPS_2DX39',460704.000,44.000,741.740,907539.00,28168,435182.000,604300.0000,'Critical',3837834.00,469221
'FIN_3HBK','DIST_ANGSA','OPS_A8HG5',9033567.000,53.100,401.100,996824.00,373077,71535.000,210707.0000,'Critical',8534698.00,13172
'FIN_5W8G','DIST_7TVIU','OPS_RHYRH',2523549.000,62.100,556.530,18891.00,970829,107968.000,678966.0000,'Limited',4619378.00,307452
'FIN_KKO1','DIST_KD6GI','OPS_5EGJE',1661366.000,78.400,749.600,100431.00,783756,171244.000,351160.0000,'Adequate',6433682.00,597060
'FIN_U4B1','DIST_VU7RE','OPS_A1Q8D',9336180.000,50.800,157.090,655872.00,836578,218036.000,925552.0000,'Adequate',7589046.00,632822
'FIN_A4AX','DIST_1JPCO','OPS_BMD30',3824087.000,92.500,844.850,852438.00,654657,7340.000,752257.0000,'Limited',6751604.00,652428
'FIN_ENN0','DIST_S7X2X','OPS_FSLYY',4908064.000,15.900,794.240,609879.00,599854,186571.000,579427.0000,'Critical',127617.00,520047
'FIN_SRX9','DIST_856A0','OPS_1VMIU',7192294.000,40.800,253.780,668262.00,117098,10411.000,654933.0000,'Critical',6126682.00,214272
'FIN_ZHIR','DIST_STKU6','OPS_YVCT3',3694247.000,9.900,742.090,181900.00,536721,377155.000,701442.0000,'Limited',4042090.00,912029
'FIN_N5AJ','DIST_KFIZM','OPS_EUC8U',4112891.000,18.800,511.110,118654.00,926212,480696.000,312763.0000,'Limited',3211444.00,255929
'FIN_QKQ0','DIST_1UB3P','OPS_1GNQU',9187888.000,19.400,81.070,260075.00,183543,379068.000,201945.0000,'Critical',6332291.00,609348
'FIN_76PF','DIST_0HZU5','OPS_B9HZA',8110150.000,42.000,276.420,620108.00,342589,420455.000,818987.0000,'Critical',4271807.00,253607
'FIN_V7FN','DIST_W3GF4','OPS_F5126',773665.000,98.000,894.130,614766.00,828221,148132.000,508347.0000,'Limited',4248236.00,589638
'FIN_A4VA','DIST_081UL','OPS_G176N',1240799.000,68.000,458.250,297840.00,416209,93293.000,705454.0000,'Adequate',3485078.00,852626
'FIN_Y96U','DIST_HCIH6','OPS_MLG07',9272219.000,41.200,626.340,64580.00,222821,41259.000,697639.0000,'Critical',1448289.00,500348
'FIN_8MEA','DIST_YY7P9','OPS_BAYZO',408531.000,50.400,798.280,161230.00,700356,394848.000,861783.0000,'Adequate',9433882.00,80967
'FIN_4Q8C','DIST_0PWXD','OPS_V27BK',5908730.000,0.900,147.800,129268.00,305355,68236.000,105482.0000,'Critical',2662149.00,584742
'FIN_3XBX','DIST_DF5FA','OPS_P0ZH8',6603307.000,72.100,666.510,763312.00,217285,107474.000,962807.0000,'Adequate',2232974.00,688052
'FIN_9ZS2','DIST_BPX1I','OPS_BXCTF',1201651.000,2.900,485.810,195209.00,134602,62086.000,19895.0000,'Limited',984062.00,596148
'FIN_5F7N','DIST_35FN4','OPS_BWVVQ',4937448.000,49.300,392.780,513656.00,186270,7885.000,732430.0000,'Critical',484689.00,264322
'FIN_YVIY','DIST_NUWIH','OPS_32IW1',112766.000,36.500,717.130,815891.00,965458,121933.000,347857.0000,'Limited',551145.00,217159
'FIN_L48B','DIST_UMXWR','OPS_W8LTF',5603396.000,59.500,24.340,819317.00,957872,73638.000,170549.0000,'Critical',7090786.00,364554
'FIN_45AO','DIST_RK8E4','OPS_W6QHA',8154861.000,32.800,395.470,80276.00,416244,286941.000,512440.0000,'Adequate',7970158.00,690002
'FIN_8UKX','DIST_8UEH3','OPS_XE5NA',2678017.000,84.300,399.630,590723.00,107199,316518.000,387603.0000,'Adequate',1815679.00,50885
'FIN_B9FM','DIST_HEHE9','OPS_OY1IG',363704.000,62.000,475.820,158493.00,918166,157585.000,600285.0000,'Critical',6769500.00,757825
'FIN_Y2GV','DIST_7UV6H','OPS_CXSQZ',6376284.000,88.400,622.190,315924.00,302857,370019.000,852844.0000,'Adequate',6520398.00,308619
'FIN_5CQE','DIST_U2MKT','OPS_TOWTU',7084895.000,93.100,532.570,110982.00,353742,353972.000,957241.0000,'Adequate',4800900.00,798005
'FIN_AQAN','DIST_6PGTV','OPS_WK6XZ',2861371.000,5.900,228.600,929893.00,627490,180572.000,814341.0000,'Critical',4463301.00,100600
'FIN_QYZ6','DIST_7I3R1','OPS_1T893',573598.000,67.300,923.470,14307.00,145694,354333.000,284238.0000,'Critical',9206144.00,165013
'FIN_OCU0','DIST_Q02YE','OPS_AIBIW',5495566.000,86.900,793.880,970238.00,244563,22891.000,760780.0000,'Limited',5196407.00,727364
'FIN_5P4K','DIST_7G8D9','OPS_KWNW4',3884374.000,75.100,783.440,448775.00,924694,377466.000,708404.0000,'Critical',9007467.00,25549
'FIN_W540','DIST_VB5HR','OPS_2EMVP',3685513.000,58.700,230.870,160190.00,265510,170950.000,135402.0000,'Critical',5905559.00,508391
'FIN_SI0H','DIST_FI3BA','OPS_WBX54',4056373.000,72.900,743.600,86950.00,730334,32615.000,621888.0000,'Critical',8416921.00,937813
'FIN_QWE9','DIST_MO3NZ','OPS_W23WU',2433114.000,39.000,999.820,345668.00,647916,206235.000,129475.0000,'Limited',6858407.00,81021
'FIN_P0V7','DIST_ABWJ3','OPS_SG83N',2271723.000,11.600,965.750,643452.00,517779,69509.000,330230.0000,'Adequate',4300494.00,215864
'FIN_B34G','DIST_OAX0M','OPS_65S28',2043850.000,13.000,274.060,647238.00,94680,447651.000,530771.0000,'Limited',2462139.00,495231
'FIN_CW37','DIST_1WFPJ','OPS_IXGJZ',2368401.000,9.900,946.210,488906.00,605933,108239.000,944927.0000,'Adequate',8044883.00,798239
'FIN_S3C6','DIST_5TGXH','OPS_96Q6F',9374792.000,4.200,68.020,69743.00,328419,168700.000,561678.0000,'Critical',6840904.00,748169
'FIN_SYKA','DIST_KWGWS','OPS_GRY3U',6347275.000,7.000,132.180,481060.00,503551,211176.000,528072.0000,'Adequate',7846670.00,956799
'FIN_OMWZ','DIST_G5S9R','OPS_DQQ0P',1499843.000,92.100,198.380,838522.00,781797,286838.000,487391.0000,'Limited',2296827.00,103974
'FIN_9FYG','DIST_RO25D','OPS_2F5MJ',1002761.000,54.700,207.580,12997.00,670505,30010.000,895712.0000,'Adequate',3545024.00,184559
'FIN_S92V','DIST_VX5O6','OPS_RKL54',2960502.000,74.500,803.790,782828.00,512688,233748.000,60714.0000,'Critical',7057296.00,462912
'FIN_TXRJ','DIST_FV6IL','OPS_I7QSB',8353221.000,46.200,951.530,209865.00,599608,214237.000,728233.0000,'Adequate',233270.00,813934
'FIN_VJHN','DIST_HSV95','OPS_CJ816',6864519.000,44.100,765.610,780704.00,569194,302331.000,101685.0000,'Limited',3174553.00,655654
'FIN_BA8I','DIST_FKLCV','OPS_NRF9Z',7548429.000,59.500,976.700,487030.00,537401,53452.000,859428.0000,'Adequate',7064951.00,134003
'FIN_F73A','DIST_LFCNT','OPS_4Y39E',901490.000,96.200,155.800,254631.00,782649,367190.000,562369.0000,'Critical',8964454.00,823588
'FIN_S164','DIST_QXLRE','OPS_VHUEP',5816693.000,89.000,714.770,980483.00,597935,215418.000,786653.0000,'Critical',8116041.00,912626
'FIN_MO4C','DIST_F51N0','OPS_81LFX',2838308.000,97.400,208.210,490047.00,710711,124804.000,420039.0000,'Limited',6297492.00,763319
'FIN_LPJU','DIST_0JNUN','OPS_Z4D1G',1484807.000,51.500,316.580,129642.00,676457,271389.000,17133.0000,'Limited',8648605.00,925655
'FIN_7HYX','DIST_Y4KCM','OPS_VSW75',1851021.000,17.500,192.500,377449.00,617504,255981.000,19681.0000,'Limited',6475630.00,617210
'FIN_HU0L','DIST_80UEL','OPS_XI438',2445584.000,35.500,168.940,182927.00,155867,62930.000,488711.0000,'Critical',6259134.00,247461
'FIN_0KAL','DIST_AS7EZ','OPS_3CNEO',5734098.000,65.700,788.210,738532.00,998702,317089.000,990404.0000,'Adequate',8301138.00,785567
'FIN_2GNY','DIST_3I407','OPS_C2VKU',4210325.000,70.500,85.350,168771.00,252195,72799.000,731890.0000,'Critical',3887476.00,598548
'FIN_8XWG','DIST_WRRN0','OPS_T17B6',856528.000,84.400,885.700,277426.00,897228,211516.000,446309.0000,'Adequate',6730131.00,836968
'FIN_FUZE','DIST_A6B5E','OPS_34K3K',6494175.000,29.800,507.600,97095.00,309140,175830.000,763018.0000,'Adequate',2037843.00,778015
'FIN_8S3D','DIST_TD19B','OPS_2DLBZ',3745291.000,84.300,141.780,778832.00,657435,132433.000,849590.0000,'Limited',6550741.00,182702
'FIN_CRF1','DIST_7MPLU','OPS_7JI97',8056659.000,44.600,631.320,713374.00,733347,99338.000,566883.0000,'Limited',5804102.00,471703
'FIN_Z2K2','DIST_21IRD','OPS_JMCLB',2077757.000,95.500,236.870,80207.00,942579,492562.000,470595.0000,'Adequate',7807462.00,353637
'FIN_A79Y','DIST_IUK9L','OPS_ZZ8DH',7003580.000,77.800,303.800,655008.00,625752,325227.000,374343.0000,'Adequate',527763.00,265313
'FIN_29IU','DIST_UD85R','OPS_QEPPD',2720324.000,69.300,805.250,575535.00,578181,484633.000,10161.0000,'Limited',5072072.00,685852
'FIN_AB78','DIST_UVUK4','OPS_IRWAH',4520712.000,40.600,228.430,979041.00,607258,438076.000,271886.0000,'Adequate',5410700.00,494926
'FIN_GXP6','DIST_TQLUG','OPS_RHR7H',1608546.000,62.200,429.000,758410.00,362808,13876.000,43696.0000,'Adequate',8081353.00,315363
'FIN_YMWY','DIST_0UF4C','OPS_9FS5V',1334794.000,73.000,368.780,987934.00,249729,153735.000,268729.0000,'Critical',3472653.00,477089
'FIN_WWYS','DIST_9JN5M','OPS_MV8Q7',8495052.000,43.500,281.360,630579.00,255840,301859.000,842055.0000,'Limited',8118158.00,972278
'FIN_OPM9','DIST_9X472','OPS_LJ7VE',3140713.000,11.200,897.370,356139.00,377708,105472.000,266676.0000,'Critical',1154793.00,130188
'FIN_808G','DIST_QLXRL','OPS_8MXE2',676840.000,30.400,29.450,647988.00,642267,26439.000,729434.0000,'Adequate',9593678.00,156557
'FIN_2FIE','DIST_V4QQQ','OPS_L9EZZ',8710849.000,68.300,650.710,455372.00,366242,260196.000,681314.0000,'Limited',3661121.00,878918
'FIN_AF3A','DIST_BQU9V','OPS_D6XYL',4584667.000,42.700,152.610,80182.00,359843,129365.000,688764.0000,'Adequate',3532005.00,262471
'FIN_OAA1','DIST_RNG9C','OPS_LVG7Q',7244489.000,33.000,214.090,253181.00,898407,163220.000,832595.0000,'Adequate',8340382.00,27980
'FIN_NIJG','DIST_LD4J8','OPS_BC53Y',4936032.000,1.400,179.880,647106.00,109770,477332.000,417730.0000,'Critical',211730.00,857931
'FIN_UFLX','DIST_VWS55','OPS_XO2F7',6991507.000,91.600,145.720,265918.00,185144,207694.000,629872.0000,'Adequate',7220233.00,46217
'FIN_EPH9','DIST_YYPN6','OPS_6V3FQ',4863490.000,10.800,301.860,888791.00,342632,82246.000,567635.0000,'Adequate',7653638.00,621334
'FIN_2KG4','DIST_M2YX8','OPS_UOOR9',3391292.000,94.100,256.940,958957.00,331923,451806.000,562814.0000,'Adequate',7909111.00,21952
'FIN_CR1X','DIST_4ZFBN','OPS_7KJE0',9513988.000,31.000,684.200,766571.00,445921,491562.000,323254.0000,'Limited',8098399.00,626516
'FIN_DEHP','DIST_6R212','OPS_I4ZXJ',4156645.000,69.900,937.970,498773.00,514609,129107.000,689972.0000,'Adequate',5021828.00,971370
'FIN_VI4Q','DIST_ADOCZ','OPS_NMUII',9441117.000,19.800,386.640,524102.00,715021,434598.000,703125.0000,'Critical',6411234.00,772340
