'HR_SGQE','DIST_M2YX8','OPS_UOOR9','{"personnel": {"total": 277, "medical": 32, "security": 35, "logistics": 20, "volunteers": 554}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 71.00}}'
'HR_L796','DIST_4ZFBN','OPS_7KJE0','{"personnel": {"total": 381, "medical": 99, "security": 93, "logistics": 193, "volunteers": 294}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 98.30}}'
'HR_1EO5','DIST_6R212','OPS_I4ZXJ','{"personnel": {"total": 494, "medical": 31, "security": 66, "logistics": 111, "volunteers": 557}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 97.10}}'
'HR_Y4B2','DIST_ADOCZ','OPS_NMUII','{"personnel": {"total": 465, "medical": 83, "security": 80, "logistics": 118, "volunteers": 731}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 93.80}}'
'HR_UKHC','DIST_PZ1BZ','OPS_KZACY','{"personnel": {"total": 415, "medical": 79, "security": 100, "logistics": 70, "volunteers": 156}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 94.70}}'
'HR_64HW','DIST_WH2KQ','OPS_LJ9Y1','{"personnel": {"total": 286, "medical": 77, "security": 45, "logistics": 58, "volunteers": 196}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 71.70}}'
'HR_WRJE','DIST_7MQBV','OPS_S4Y0I','{"personnel": {"total": 50, "medical": 71, "security": 69, "logistics": 78, "volunteers": 907}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 98.20}}'
'HR_JS7F','DIST_4DT29','OPS_0YDMG','{"personnel": {"total": 296, "medical": 50, "security": 80, "logistics": 53, "volunteers": 829}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 86.30}}'
'HR_S0TG','DIST_TMSSA','OPS_VK6G3','{"personnel": {"total": 216, "medical": 39, "security": 58, "logistics": 71, "volunteers": 983}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 98.30}}'
'HR_7R5T','DIST_SSVLB','OPS_PX6W2','{"personnel": {"total": 386, "medical": 11, "security": 49, "logistics": 168, "volunteers": 225}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 71.60}}'
'HR_XUE9','DIST_OJII9','OPS_9QIDW','{"personnel": {"total": 444, "medical": 20, "security": 77, "logistics": 147, "volunteers": 247}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 77.70}}'
'HR_WAR1','DIST_WPYET','OPS_472Z3','{"personnel": {"total": 255, "medical": 98, "security": 14, "logistics": 156, "volunteers": 383}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 80.60}}'
'HR_JTB1','DIST_X9ZVJ','OPS_09IVX','{"personnel": {"total": 292, "medical": 20, "security": 57, "logistics": 150, "volunteers": 230}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 77.80}}'
'HR_X4NQ','DIST_OTUYP','OPS_HNMSQ','{"personnel": {"total": 129, "medical": 38, "security": 99, "logistics": 94, "volunteers": 359}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 80.30}}'
'HR_C1SG','DIST_CP0JU','OPS_WY4ZH','{"personnel": {"total": 154, "medical": 61, "security": 99, "logistics": 23, "volunteers": 89}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 98.30}}'
'HR_0ZB3','DIST_ONVBP','OPS_55I4V','{"personnel": {"total": 53, "medical": 43, "security": 52, "logistics": 184, "volunteers": 199}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 92.80}}'
'HR_I9HH','DIST_7D9E0','OPS_9FCRB','{"personnel": {"total": 175, "medical": 22, "security": 93, "logistics": 200, "volunteers": 163}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 70.10}}'
'HR_9ISY','DIST_ELHKF','OPS_2H3EI','{"personnel": {"total": 495, "medical": 34, "security": 82, "logistics": 169, "volunteers": 991}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 80.10}}'
'HR_5GWQ','DIST_A0395','OPS_9YO43','{"personnel": {"total": 183, "medical": 23, "security": 76, "logistics": 68, "volunteers": 567}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 80.30}}'
'HR_NWN6','DIST_UNFSS','OPS_HCT8V','{"personnel": {"total": 224, "medical": 53, "security": 35, "logistics": 164, "volunteers": 654}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 78.90}}'
'HR_MHOK','DIST_58NWI','OPS_XXICW','{"personnel": {"total": 472, "medical": 64, "security": 31, "logistics": 48, "volunteers": 539}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 72.70}}'
'HR_DQXV','DIST_D6FEN','OPS_OI0TN','{"personnel": {"total": 306, "medical": 49, "security": 48, "logistics": 23, "volunteers": 311}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 94.10}}'
'HR_UVPX','DIST_P6PKE','OPS_NUYIT','{"personnel": {"total": 364, "medical": 100, "security": 66, "logistics": 45, "volunteers": 99}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 88.00}}'
'HR_4GLT','DIST_VYQFO','OPS_NB7A7','{"personnel": {"total": 114, "medical": 24, "security": 94, "logistics": 129, "volunteers": 311}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 83.60}}'
'HR_KZJ6','DIST_AVUQB','OPS_51EOX','{"personnel": {"total": 83, "medical": 95, "security": 24, "logistics": 189, "volunteers": 964}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 97.60}}'
'HR_OPJL','DIST_2DVPO','OPS_YZGKX','{"personnel": {"total": 60, "medical": 54, "security": 87, "logistics": 183, "volunteers": 886}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 82.30}}'
'HR_85PF','DIST_4SS4G','OPS_TOQIR','{"personnel": {"total": 477, "medical": 90, "security": 60, "logistics": 169, "volunteers": 907}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 95.50}}'
'HR_BMAC','DIST_XPKKL','OPS_3M1F3','{"personnel": {"total": 149, "medical": 94, "security": 26, "logistics": 193, "volunteers": 130}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 93.70}}'
'HR_BFUO','DIST_2M6R9','OPS_1VIPM','{"personnel": {"total": 164, "medical": 77, "security": 41, "logistics": 141, "volunteers": 508}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 89.60}}'
'HR_OM17','DIST_TNZZI','OPS_1GRW0','{"personnel": {"total": 202, "medical": 54, "security": 84, "logistics": 103, "volunteers": 623}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 75.60}}'
'HR_9399','DIST_AI312','OPS_RPHNT','{"personnel": {"total": 137, "medical": 17, "security": 35, "logistics": 139, "volunteers": 994}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 93.10}}'
'HR_3STX','DIST_8ZEJC','OPS_3TIBF','{"personnel": {"total": 455, "medical": 95, "security": 92, "logistics": 184, "volunteers": 495}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 78.30}}'
'HR_LLL4','DIST_W9U9Z','OPS_EH0MR','{"personnel": {"total": 456, "medical": 32, "security": 13, "logistics": 60, "volunteers": 129}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 93.70}}'
'HR_XZWE','DIST_56VY6','OPS_FWOTM','{"personnel": {"total": 299, "medical": 64, "security": 80, "logistics": 69, "volunteers": 75}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 98.80}}'
'HR_USND','DIST_XX84H','OPS_4XGWC','{"personnel": {"total": 361, "medical": 67, "security": 78, "logistics": 137, "volunteers": 491}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 84.10}}'
'HR_CUEL','DIST_BRFFE','OPS_VYL0P','{"personnel": {"total": 403, "medical": 62, "security": 34, "logistics": 138, "volunteers": 873}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 77.00}}'
'HR_GIPL','DIST_EWWCD','OPS_0LU26','{"personnel": {"total": 235, "medical": 50, "security": 31, "logistics": 135, "volunteers": 393}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 91.30}}'
'HR_5DM3','DIST_DRORY','OPS_G1JI9','{"personnel": {"total": 250, "medical": 92, "security": 38, "logistics": 62, "volunteers": 918}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 93.90}}'
'HR_TS5W','DIST_ZXYR5','OPS_MH4AG','{"personnel": {"total": 132, "medical": 95, "security": 33, "logistics": 47, "volunteers": 194}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 70.40}}'
'HR_7I28','DIST_TNLS7','OPS_YDY6C','{"personnel": {"total": 299, "medical": 32, "security": 32, "logistics": 142, "volunteers": 767}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 87.40}}'
'HR_5MNF','DIST_AGNZU','OPS_JDKMA','{"personnel": {"total": 97, "medical": 81, "security": 21, "logistics": 100, "volunteers": 453}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 88.40}}'
'HR_NIG4','DIST_60UL0','OPS_64S1L','{"personnel": {"total": 292, "medical": 21, "security": 72, "logistics": 177, "volunteers": 403}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 75.80}}'
'HR_BWBA','DIST_CZYOR','OPS_JUFWD','{"personnel": {"total": 473, "medical": 89, "security": 14, "logistics": 42, "volunteers": 494}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 72.40}}'
'HR_YUYG','DIST_BNYJU','OPS_SUMBD','{"personnel": {"total": 465, "medical": 48, "security": 64, "logistics": 182, "volunteers": 975}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 71.00}}'
'HR_FG14','DIST_A1CF3','OPS_1EFZX','{"personnel": {"total": 466, "medical": 48, "security": 18, "logistics": 174, "volunteers": 851}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 90.20}}'
'HR_LO9E','DIST_OF3NG','OPS_9AIFF','{"personnel": {"total": 62, "medical": 73, "security": 58, "logistics": 107, "volunteers": 347}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 89.30}}'
'HR_3LXU','DIST_QF67Z','OPS_CFN45','{"personnel": {"total": 304, "medical": 19, "security": 57, "logistics": 84, "volunteers": 184}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 96.30}}'
'HR_YAPU','DIST_APGEL','OPS_2B428','{"personnel": {"total": 234, "medical": 92, "security": 50, "logistics": 132, "volunteers": 86}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 77.80}}'
'HR_HG9W','DIST_NZV4O','OPS_ZAR5Y','{"personnel": {"total": 353, "medical": 18, "security": 41, "logistics": 26, "volunteers": 277}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 71.20}}'
'HR_AR9U','DIST_0DZCN','OPS_2Q7MG','{"personnel": {"total": 419, "medical": 33, "security": 31, "logistics": 103, "volunteers": 545}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 75.20}}'
'HR_AP6T','DIST_ZF9B5','OPS_Z610R','{"personnel": {"total": 257, "medical": 10, "security": 64, "logistics": 110, "volunteers": 302}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 77.90}}'
'HR_PSIN','DIST_7F06D','OPS_INB70','{"personnel": {"total": 145, "medical": 34, "security": 39, "logistics": 169, "volunteers": 68}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 95.90}}'
'HR_VEE2','DIST_NGLAR','OPS_WUMN7','{"personnel": {"total": 297, "medical": 48, "security": 35, "logistics": 139, "volunteers": 740}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 80.60}}'
'HR_141Q','DIST_U9Z9O','OPS_8W2TE','{"personnel": {"total": 240, "medical": 53, "security": 46, "logistics": 97, "volunteers": 332}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 78.60}}'
'HR_6IGG','DIST_FLM7V','OPS_M80PR','{"personnel": {"total": 290, "medical": 83, "security": 17, "logistics": 59, "volunteers": 869}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 94.60}}'
'HR_YM28','DIST_G9UTM','OPS_UQ0IR','{"personnel": {"total": 217, "medical": 36, "security": 26, "logistics": 23, "volunteers": 270}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 84.60}}'
'HR_JBIU','DIST_F0RVW','OPS_ZM8QR','{"personnel": {"total": 202, "medical": 60, "security": 75, "logistics": 22, "volunteers": 409}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 79.80}}'
'HR_B5LN','DIST_7YBEP','OPS_Q0LBE','{"personnel": {"total": 296, "medical": 26, "security": 39, "logistics": 132, "volunteers": 283}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 98.90}}'
'HR_8Y5I','DIST_M5QFD','OPS_60ZXX','{"personnel": {"total": 490, "medical": 18, "security": 67, "logistics": 97, "volunteers": 103}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 88.10}}'
'HR_MPDI','DIST_7U05U','OPS_SNFBC','{"personnel": {"total": 497, "medical": 75, "security": 23, "logistics": 44, "volunteers": 871}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 95.60}}'
'HR_KPTW','DIST_0QLBA','OPS_E0TAN','{"personnel": {"total": 50, "medical": 45, "security": 46, "logistics": 168, "volunteers": 338}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 81.00}}'
'HR_V75V','DIST_SS3QK','OPS_KBSX2','{"personnel": {"total": 418, "medical": 84, "security": 66, "logistics": 171, "volunteers": 956}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 97.50}}'
'HR_ZHFI','DIST_9IK6F','OPS_1ZY5U','{"personnel": {"total": 445, "medical": 42, "security": 56, "logistics": 108, "volunteers": 590}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 90.80}}'
'HR_VKHT','DIST_8SLOB','OPS_KLVXA','{"personnel": {"total": 118, "medical": 91, "security": 71, "logistics": 126, "volunteers": 642}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 88.00}}'
'HR_FAJO','DIST_6LCGY','OPS_3X4QF','{"personnel": {"total": 107, "medical": 70, "security": 17, "logistics": 57, "volunteers": 164}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 75.20}}'
'HR_G8SQ','DIST_91F9V','OPS_8FI3Y','{"personnel": {"total": 328, "medical": 10, "security": 48, "logistics": 135, "volunteers": 156}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 73.90}}'
'HR_87R5','DIST_SJMOD','OPS_NH12T','{"personnel": {"total": 320, "medical": 53, "security": 86, "logistics": 116, "volunteers": 101}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 84.00}}'
'HR_9F6Q','DIST_3WSST','OPS_JM76Y','{"personnel": {"total": 424, "medical": 43, "security": 50, "logistics": 171, "volunteers": 959}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 78.10}}'
'HR_2RCL','DIST_B0U77','OPS_PLPWM','{"personnel": {"total": 158, "medical": 23, "security": 76, "logistics": 185, "volunteers": 906}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 99.10}}'
'HR_UFJY','DIST_AQ90W','OPS_MDHVY','{"personnel": {"total": 221, "medical": 84, "security": 53, "logistics": 51, "volunteers": 879}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 76.00}}'
'HR_PAGQ','DIST_J1WD8','OPS_68P1G','{"personnel": {"total": 376, "medical": 78, "security": 52, "logistics": 90, "volunteers": 286}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 87.90}}'
'HR_H8EN','DIST_4J3BT','OPS_X9G42','{"personnel": {"total": 487, "medical": 31, "security": 62, "logistics": 173, "volunteers": 151}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 78.30}}'
'HR_C99R','DIST_ARGU9','OPS_DMAWG','{"personnel": {"total": 395, "medical": 12, "security": 43, "logistics": 120, "volunteers": 410}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 75.10}}'
'HR_PPPP','DIST_WUFY6','OPS_JQNMH','{"personnel": {"total": 71, "medical": 10, "security": 45, "logistics": 114, "volunteers": 794}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 81.40}}'
'HR_HV08','DIST_KDRAQ','OPS_I3I25','{"personnel": {"total": 129, "medical": 76, "security": 75, "logistics": 33, "volunteers": 947}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Complete", "availability_percent": 82.30}}'
'HR_QWFW','DIST_227CM','OPS_TUQDX','{"personnel": {"total": 119, "medical": 59, "security": 25, "logistics": 157, "volunteers": 951}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 96.00}}'
'HR_Z8C6','DIST_DO4YR','OPS_ETCZX','{"personnel": {"total": 129, "medical": 44, "security": 30, "logistics": 171, "volunteers": 330}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 77.10}}'
'HR_TPS1','DIST_K39L8','OPS_YKM35','{"personnel": {"total": 145, "medical": 64, "security": 40, "logistics": 136, "volunteers": 864}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 73.00}}'
'HR_XHBN','DIST_9OCIK','OPS_3S04U','{"personnel": {"total": 148, "medical": 44, "security": 54, "logistics": 149, "volunteers": 548}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 82.90}}'
'HR_Z3ID','DIST_6MNA9','OPS_284FJ','{"personnel": {"total": 418, "medical": 64, "security": 34, "logistics": 56, "volunteers": 544}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 96.90}}'
'HR_LZD6','DIST_QIUIO','OPS_MT6H8','{"personnel": {"total": 50, "medical": 98, "security": 81, "logistics": 158, "volunteers": 979}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "Required", "availability_percent": 92.30}}'
'HR_2VRM','DIST_BCHLT','OPS_DXA8G','{"personnel": {"total": 252, "medical": 36, "security": 53, "logistics": 116, "volunteers": 678}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 76.60}}'
'HR_PI2P','DIST_J72XK','OPS_HEL4O','{"personnel": {"total": 470, "medical": 91, "security": 73, "logistics": 67, "volunteers": 739}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 84.10}}'
'HR_RGSG','DIST_XLRV9','OPS_YOG9K','{"personnel": {"total": 457, "medical": 92, "security": 96, "logistics": 127, "volunteers": 907}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 98.30}}'
'HR_KDML','DIST_4V8A1','OPS_Q3OZI','{"personnel": {"total": 259, "medical": 34, "security": 51, "logistics": 93, "volunteers": 877}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 73.10}}'
'HR_EC0C','DIST_5VQOT','OPS_R914N','{"personnel": {"total": 151, "medical": 100, "security": 89, "logistics": 28, "volunteers": 415}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 97.70}}'
'HR_OJOS','DIST_MRK91','OPS_X6T5R','{"personnel": {"total": 188, "medical": 18, "security": 81, "logistics": 96, "volunteers": 963}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 70.50}}'
'HR_AYAL','DIST_RH5XQ','OPS_XX310','{"personnel": {"total": 72, "medical": 80, "security": 16, "logistics": 145, "volunteers": 200}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 85.10}}'
'HR_A2HV','DIST_6BS4W','OPS_WMU8D','{"personnel": {"total": 420, "medical": 15, "security": 85, "logistics": 134, "volunteers": 727}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 91.30}}'
'HR_FC89','DIST_44AEK','OPS_V8WE5','{"personnel": {"total": 294, "medical": 75, "security": 24, "logistics": 179, "volunteers": 167}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 85.50}}'
'HR_75BP','DIST_CV1DC','OPS_2SU7S','{"personnel": {"total": 458, "medical": 72, "security": 29, "logistics": 46, "volunteers": 219}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 85.20}}'
'HR_GRPO','DIST_4M7PO','OPS_CKGHG','{"personnel": {"total": 96, "medical": 34, "security": 12, "logistics": 118, "volunteers": 789}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 80.00}}'
'HR_SHQ9','DIST_2NFD7','OPS_WC7K1','{"personnel": {"total": 310, "medical": 21, "security": 66, "logistics": 53, "volunteers": 926}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 87.70}}'
'HR_CJMA','DIST_7H7RE','OPS_OOP68','{"personnel": {"total": 211, "medical": 97, "security": 97, "logistics": 187, "volunteers": 114}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 83.10}}'
'HR_AF9Y','DIST_NMO4A','OPS_KQFVL','{"personnel": {"total": 337, "medical": 92, "security": 87, "logistics": 54, "volunteers": 274}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Complete", "availability_percent": 79.10}}'
'HR_XNME','DIST_J5F72','OPS_332HT','{"personnel": {"total": 423, "medical": 44, "security": 35, "logistics": 52, "volunteers": 257}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "Complete", "availability_percent": 73.50}}'
'HR_AJLJ','DIST_VV9DL','OPS_U5MYH','{"personnel": {"total": 223, "medical": 30, "security": 98, "logistics": 65, "volunteers": 416}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 76.30}}'
'HR_X0Q8','DIST_X32NF','OPS_BR6WM','{"personnel": {"total": 197, "medical": 17, "security": 19, "logistics": 147, "volunteers": 706}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 92.00}}'
'HR_RDVR','DIST_5IHPO','OPS_WLKM7','{"personnel": {"total": 394, "medical": 21, "security": 38, "logistics": 130, "volunteers": 453}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 94.60}}'
'HR_9J7V','DIST_XMUNM','OPS_TN2R1','{"personnel": {"total": 395, "medical": 97, "security": 41, "logistics": 125, "volunteers": 451}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 95.80}}'
'HR_MQ67','DIST_TRVB6','OPS_N08ZP','{"personnel": {"total": 399, "medical": 83, "security": 63, "logistics": 132, "volunteers": 448}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Insufficient", "training_status": "Required", "availability_percent": 70.40}}'
'HR_6UHO','DIST_DDEHH','OPS_TEMX3','{"personnel": {"total": 279, "medical": 50, "security": 24, "logistics": 139, "volunteers": 242}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 86.80}}'
'HR_0LNC','DIST_601ZB','OPS_ENDIN','{"personnel": {"total": 428, "medical": 53, "security": 49, "logistics": 121, "volunteers": 473}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 79.10}}'
'HR_18WI','DIST_TVTDL','OPS_XB7WC','{"personnel": {"total": 241, "medical": 46, "security": 35, "logistics": 42, "volunteers": 376}, "readiness": {"ppe_status": "Limited", "comm_equipment": "Sufficient", "training_status": "Required", "availability_percent": 92.10}}'
'HR_W3F3','DIST_S41LK','OPS_0W6FX','{"personnel": {"total": 196, "medical": 68, "security": 53, "logistics": 200, "volunteers": 633}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Limited", "training_status": "In Progress", "availability_percent": 92.70}}'
'HR_7BGT','DIST_PBKC5','OPS_VS1XS','{"personnel": {"total": 390, "medical": 41, "security": 90, "logistics": 81, "volunteers": 768}, "readiness": {"ppe_status": "Critical", "comm_equipment": "Insufficient", "training_status": "In Progress", "availability_percent": 73.80}}'
'HR_WUL1','DIST_9XLMS','OPS_3HNYX','{"personnel": {"total": 205, "medical": 38, "security": 76, "logistics": 151, "volunteers": 491}, "readiness": {"ppe_status": "Adequate", "comm_equipment": "Sufficient", "training_status": "In Progress", "availability_percent": 76.40}}'
