'HUB_KSDE','DIST_ENHIZ',3388.00,21.700,3992.00,2328.000,784.000,4.2,'Poor',90.20,0.86
'HUB_KF4G','DIST_KQFQM',3735.00,84.200,41300.00,1722.000,797.000,7.2,'Poor',99.00,0.18
'HUB_LNUF','DIST_ANGSA',2798.00,57.300,30200.00,8054.000,174.000,6.8,'Excellent',97.50,0.42
'HUB_1RAJ','DIST_7TVIU',4154.00,66.900,43317.00,956.000,205.000,2.8,'Good',99.30,3.23
'HUB_EM06','DIST_KD6GI',7696.00,60.800,21454.00,3766.000,925.000,3.5,'Excellent',94.10,4.07
'HUB_9WF0','DIST_VU7RE',3559.00,89.500,87513.00,4751.000,279.000,7.5,'Fair',95.10,1.32
'HUB_RSRH','DIST_1JPCO',5059.00,12.100,99430.00,2015.000,915.000,7.0,'Excellent',95.50,1.62
'HUB_V57U','DIST_S7X2X',9622.00,34.200,25673.00,3353.000,968.000,3.4,'Poor',99.30,2.60
'HUB_GEXQ','DIST_856A0',2591.00,20.700,78556.00,3900.000,553.000,5.5,'Fair',91.30,3.58
'HUB_51XX','DIST_STKU6',6877.00,51.100,73853.00,6895.000,859.000,2.6,'Excellent',90.70,1.36
'HUB_PZL9','DIST_KFIZM',5088.00,40.800,2955.00,870.000,211.000,7.1,'Poor',97.10,4.67
'HUB_YY9E','DIST_1UB3P',7516.00,69.200,99340.00,2701.000,950.000,6.0,'Good',98.40,3.23
'HUB_6JIG','DIST_0HZU5',4306.00,65.100,96736.00,3552.000,721.000,3.5,'Excellent',95.30,2.47
'HUB_BWIK','DIST_W3GF4',9986.00,83.400,23040.00,5099.000,147.000,6.5,'Good',98.30,0.82
'HUB_ZC1T','DIST_081UL',2585.00,7.000,57826.00,8417.000,108.000,2.4,'Excellent',92.50,2.40
'HUB_YHLN','DIST_HCIH6',8526.00,23.300,28388.00,2480.000,383.000,3.6,'Excellent',92.60,3.84
'HUB_ORKK','DIST_YY7P9',3690.00,53.100,70658.00,6744.000,540.000,6.5,'Poor',98.00,4.13
'HUB_7X0G','DIST_0PWXD',2167.00,94.800,38104.00,4345.000,844.000,7.5,'Excellent',92.20,1.55
'HUB_1XC3','DIST_DF5FA',5265.00,37.400,84597.00,8273.000,473.000,6.1,'Fair',95.10,4.36
'HUB_EB43','DIST_BPX1I',6477.00,53.000,18787.00,2745.000,557.000,2.6,'Poor',91.90,3.83
'HUB_Q7A0','DIST_35FN4',1598.00,3.700,68722.00,144.000,585.000,3.7,'Fair',95.60,3.98
'HUB_3Q39','DIST_NUWIH',5141.00,28.200,45716.00,6011.000,340.000,4.3,'Poor',97.00,2.99
'HUB_J0HS','DIST_UMXWR',3180.00,18.800,87609.00,5628.000,811.000,5.5,'Good',91.60,3.84
'HUB_DO4C','DIST_RK8E4',3736.00,54.100,81790.00,9052.000,355.000,2.3,'Good',91.20,0.59
'HUB_1BVH','DIST_8UEH3',5255.00,85.100,60896.00,1994.000,970.000,2.5,'Excellent',98.00,3.10
'HUB_GJUW','DIST_HEHE9',1392.00,56.000,61521.00,4933.000,998.000,5.6,'Fair',98.70,4.47
'HUB_QMQ2','DIST_7UV6H',8192.00,98.100,71455.00,2142.000,335.000,3.0,'Good',90.10,1.36
'HUB_GPLL','DIST_U2MKT',3621.00,5.500,10805.00,7932.000,580.000,5.3,'Fair',90.90,3.47
'HUB_V3RJ','DIST_6PGTV',4852.00,76.400,15735.00,6457.000,577.000,2.6,'Excellent',95.80,2.66
'HUB_SJ1E','DIST_7I3R1',474.00,74.900,53138.00,3947.000,114.000,5.7,'Excellent',90.20,3.96
'HUB_IJWG','DIST_Q02YE',1385.00,63.500,41261.00,8418.000,504.000,5.9,'Excellent',95.50,0.89
'HUB_CMBX','DIST_7G8D9',9740.00,17.800,17301.00,4614.000,607.000,4.4,'Fair',92.00,4.75
'HUB_QM27','DIST_VB5HR',5777.00,57.500,45470.00,4226.000,240.000,7.7,'Good',97.50,1.99
'HUB_MAK2','DIST_FI3BA',6940.00,1.900,88157.00,666.000,119.000,4.0,'Poor',94.30,0.82
'HUB_GEW4','DIST_MO3NZ',8849.00,49.100,1281.00,4513.000,316.000,4.1,'Excellent',97.00,0.82
'HUB_RJD4','DIST_ABWJ3',979.00,90.600,89885.00,5987.000,322.000,4.5,'Excellent',91.50,1.96
'HUB_O10Q','DIST_OAX0M',3920.00,92.400,34712.00,3891.000,836.000,7.2,'Poor',94.30,0.76
'HUB_CSW8','DIST_1WFPJ',133.00,93.500,34635.00,9209.000,946.000,2.2,'Excellent',92.10,4.82
'HUB_KW9Y','DIST_5TGXH',9281.00,35.300,1337.00,7195.000,797.000,6.8,'Poor',97.90,4.81
'HUB_Y1HJ','DIST_KWGWS',9829.00,0.100,81572.00,6304.000,316.000,3.3,'Poor',94.20,0.47
'HUB_7T6B','DIST_G5S9R',6102.00,43.600,14200.00,7544.000,877.000,3.6,'Fair',98.40,0.17
'HUB_36AT','DIST_RO25D',8195.00,76.500,23370.00,6637.000,446.000,5.5,'Fair',91.70,3.48
'HUB_TJ6Z','DIST_VX5O6',5800.00,93.000,72029.00,6345.000,818.000,2.3,'Poor',90.70,0.42
'HUB_WOU3','DIST_FV6IL',4666.00,11.500,64310.00,7054.000,836.000,5.8,'Poor',99.70,3.34
'HUB_UVEY','DIST_HSV95',3272.00,13.400,15591.00,2896.000,356.000,5.0,'Fair',92.80,2.29
'HUB_HTYO','DIST_FKLCV',3524.00,17.500,9635.00,3494.000,453.000,5.5,'Good',96.40,0.87
'HUB_DL8T','DIST_LFCNT',4731.00,2.000,92472.00,5338.000,538.000,5.1,'Fair',95.40,2.27
'HUB_NSTU','DIST_QXLRE',4344.00,36.300,57276.00,6490.000,617.000,4.3,'Poor',95.70,3.90
'HUB_1VPX','DIST_F51N0',8579.00,57.000,13596.00,4310.000,806.000,2.2,'Good',97.20,0.49
'HUB_Z3MA','DIST_0JNUN',4447.00,50.500,62723.00,7331.000,329.000,6.2,'Fair',96.80,0.60
'HUB_GW7T','DIST_Y4KCM',2899.00,35.400,57907.00,7058.000,785.000,7.2,'Poor',91.90,0.86
'HUB_4WZE','DIST_80UEL',9431.00,77.900,70093.00,6490.000,871.000,7.7,'Excellent',95.90,3.04
'HUB_NN7U','DIST_AS7EZ',9757.00,59.600,98872.00,561.000,726.000,3.5,'Excellent',94.50,0.58
'HUB_BVZJ','DIST_3I407',3142.00,21.700,92697.00,7743.000,408.000,4.3,'Poor',93.50,4.06
'HUB_429G','DIST_WRRN0',9095.00,79.900,95855.00,5109.000,792.000,4.6,'Excellent',98.30,2.76
'HUB_REGM','DIST_A6B5E',3805.00,76.000,37733.00,4780.000,990.000,8.0,'Poor',98.30,0.56
'HUB_U4BF','DIST_TD19B',1110.00,41.900,97473.00,8582.000,203.000,5.3,'Fair',95.70,4.58
'HUB_YKSX','DIST_7MPLU',2620.00,74.700,95271.00,7638.000,637.000,6.6,'Good',99.70,3.27
'HUB_YN9W','DIST_21IRD',1369.00,93.000,96998.00,763.000,347.000,5.4,'Excellent',92.90,2.39
'HUB_7CEY','DIST_IUK9L',7350.00,11.700,44326.00,6471.000,677.000,5.6,'Fair',98.50,0.71
'HUB_CPQY','DIST_UD85R',1549.00,60.200,42324.00,5308.000,514.000,2.8,'Fair',90.80,1.91
'HUB_LDCD','DIST_UVUK4',2884.00,95.200,51752.00,429.000,410.000,4.2,'Fair',99.60,3.13
'HUB_IFAM','DIST_TQLUG',7263.00,54.700,44453.00,6065.000,610.000,6.8,'Fair',91.70,2.73
'HUB_N3FH','DIST_0UF4C',7520.00,94.700,34047.00,5075.000,401.000,2.2,'Good',91.90,0.23
'HUB_XX74','DIST_9JN5M',483.00,40.100,10218.00,2105.000,452.000,6.4,'Poor',99.60,0.37
'HUB_3I98','DIST_9X472',1374.00,52.500,15395.00,3984.000,227.000,4.7,'Fair',98.50,1.72
'HUB_HXQP','DIST_QLXRL',1629.00,10.700,87284.00,3649.000,791.000,5.1,'Fair',95.70,3.07
'HUB_5ES3','DIST_V4QQQ',712.00,25.600,81028.00,233.000,589.000,2.3,'Fair',96.90,4.25
'HUB_VSVP','DIST_BQU9V',3995.00,25.300,96394.00,9862.000,584.000,6.8,'Excellent',99.50,3.52
'HUB_Y3C2','DIST_RNG9C',1684.00,46.900,72290.00,7634.000,470.000,2.5,'Good',92.30,1.48
'HUB_TIHR','DIST_LD4J8',5141.00,1.300,53344.00,2911.000,142.000,7.5,'Poor',91.60,1.31
'HUB_QFG2','DIST_VWS55',7790.00,50.100,83061.00,7553.000,112.000,4.4,'Poor',93.30,4.66
'HUB_8WK7','DIST_YYPN6',1563.00,21.800,75426.00,5957.000,223.000,6.0,'Poor',92.00,4.00
'HUB_2K3W','DIST_M2YX8',6029.00,1.600,13923.00,9925.000,999.000,5.4,'Fair',90.60,1.31
'HUB_N368','DIST_4ZFBN',7066.00,39.300,63387.00,7079.000,206.000,3.3,'Excellent',97.40,3.61
'HUB_WSU8','DIST_6R212',2569.00,58.000,84254.00,7186.000,445.000,7.1,'Fair',90.50,1.99
'HUB_BWNK','DIST_ADOCZ',5540.00,37.800,58508.00,3897.000,583.000,6.4,'Excellent',99.30,2.65
'HUB_IIG1','DIST_PZ1BZ',6150.00,77.900,98260.00,5294.000,725.000,5.1,'Fair',91.60,0.69
'HUB_9IJN','DIST_WH2KQ',6927.00,71.400,85949.00,4189.000,909.000,4.3,'Excellent',92.70,3.37
'HUB_Q34I','DIST_7MQBV',7008.00,26.800,43237.00,2476.000,361.000,6.5,'Fair',97.60,1.54
'HUB_AOZD','DIST_4DT29',2461.00,10.500,27066.00,8999.000,239.000,7.6,'Poor',96.80,4.22
'HUB_JRE7','DIST_TMSSA',7284.00,66.500,86219.00,7964.000,461.000,6.4,'Poor',90.90,1.32
'HUB_LULE','DIST_SSVLB',1389.00,85.600,6767.00,6409.000,469.000,3.1,'Excellent',96.60,0.34
'HUB_9LSR','DIST_OJII9',3911.00,54.300,48627.00,5587.000,387.000,6.4,'Good',95.50,1.07
'HUB_HECS','DIST_WPYET',4814.00,73.100,44056.00,9278.000,268.000,6.0,'Good',91.50,1.82
'HUB_HCY7','DIST_X9ZVJ',5074.00,99.900,67584.00,9582.000,986.000,6.8,'Poor',98.30,0.78
'HUB_163Q','DIST_OTUYP',381.00,11.200,57285.00,8687.000,466.000,7.2,'Fair',91.00,3.77
'HUB_WFFU','DIST_CP0JU',636.00,53.600,7796.00,2654.000,113.000,3.1,'Good',94.40,0.43
'HUB_48PA','DIST_ONVBP',9796.00,25.300,14695.00,2244.000,420.000,2.2,'Good',96.40,3.47
'HUB_TJOV','DIST_7D9E0',7135.00,91.100,82375.00,3131.000,960.000,6.7,'Excellent',99.40,3.03
'HUB_JS1O','DIST_ELHKF',3965.00,22.800,55172.00,8077.000,868.000,3.0,'Good',94.20,3.84
'HUB_UHAT','DIST_A0395',4478.00,20.500,2994.00,5747.000,162.000,7.2,'Good',90.20,3.84
'HUB_Z7F5','DIST_UNFSS',233.00,29.800,72311.00,3325.000,666.000,7.3,'Fair',93.60,0.37
'HUB_W3E5','DIST_58NWI',5179.00,92.900,14753.00,9025.000,298.000,3.2,'Good',95.70,2.55
'HUB_MDN1','DIST_D6FEN',9975.00,60.700,96641.00,6736.000,461.000,6.0,'Poor',91.30,2.73
'HUB_413D','DIST_P6PKE',7286.00,5.900,62793.00,2139.000,498.000,4.8,'Poor',91.60,3.47
'HUB_4JDZ','DIST_VYQFO',5820.00,16.100,43534.00,3979.000,445.000,5.7,'Excellent',98.30,2.49
'HUB_EKNT','DIST_AVUQB',2086.00,36.700,68435.00,4396.000,912.000,7.0,'Good',93.30,0.24
'HUB_EF97','DIST_2DVPO',9074.00,19.800,92876.00,958.000,266.000,4.5,'Good',98.70,4.64
'HUB_GJCT','DIST_4SS4G',5538.00,19.700,3062.00,3588.000,129.000,7.0,'Good',98.30,0.47
'HUB_ATAV','DIST_XPKKL',8492.00,71.100,4259.00,9773.000,723.000,4.8,'Poor',98.00,4.75
'HUB_LP3T','DIST_2M6R9',2755.00,77.100,65899.00,9775.000,310.000,7.8,'Excellent',95.50,2.63
'HUB_H6CQ','DIST_TNZZI',7997.00,20.900,78349.00,1258.000,888.000,2.2,'Poor',95.30,1.83
'HUB_S79A','DIST_AI312',5941.00,77.400,29128.00,6428.000,681.000,2.3,'Good',94.70,3.09
'HUB_TC0Z','DIST_8ZEJC',9962.00,33.000,98917.00,539.000,417.000,6.0,'Good',92.50,2.05
'HUB_PM7Q','DIST_W9U9Z',192.00,24.400,5803.00,7067.000,256.000,3.8,'Excellent',91.70,3.35
'HUB_N8V1','DIST_56VY6',605.00,15.000,49953.00,6327.000,750.000,5.1,'Excellent',98.60,0.36
'HUB_GFPI','DIST_XX84H',957.00,22.600,9334.00,3143.000,125.000,5.7,'Excellent',92.90,1.45
'HUB_GC3X','DIST_BRFFE',8887.00,12.300,96940.00,2442.000,243.000,4.7,'Fair',97.10,0.64
'HUB_SRBV','DIST_EWWCD',8888.00,77.400,12424.00,9984.000,922.000,5.0,'Excellent',98.10,1.89
'HUB_X5NI','DIST_DRORY',3266.00,7.100,40153.00,4195.000,400.000,4.3,'Poor',96.10,1.72
'HUB_36KZ','DIST_ZXYR5',7800.00,65.300,91001.00,6629.000,881.000,2.5,'Good',99.30,4.00
'HUB_64FI','DIST_TNLS7',354.00,47.700,53746.00,4077.000,954.000,5.9,'Good',98.80,4.90
'HUB_QXT0','DIST_AGNZU',9443.00,85.800,54244.00,1485.000,110.000,6.5,'Good',95.70,2.03
'HUB_66Y9','DIST_60UL0',2971.00,52.400,17577.00,9779.000,580.000,4.0,'Excellent',95.90,3.04
'HUB_LKRL','DIST_CZYOR',7517.00,26.600,30745.00,1417.000,638.000,5.9,'Excellent',97.80,4.67
'HUB_G7V2','DIST_BNYJU',1557.00,66.500,11845.00,1615.000,928.000,3.4,'Poor',98.70,4.82
'HUB_H7RZ','DIST_A1CF3',284.00,21.100,62148.00,7003.000,187.000,4.7,'Excellent',99.60,3.02
'HUB_TALW','DIST_OF3NG',6201.00,23.900,37002.00,1637.000,641.000,2.2,'Good',97.60,2.28
'HUB_2S4J','DIST_QF67Z',1647.00,76.300,44224.00,264.000,676.000,5.6,'Excellent',95.20,4.16
'HUB_QQT4','DIST_APGEL',9651.00,76.800,41783.00,2171.000,593.000,4.4,'Good',99.60,2.93
'HUB_V8QF','DIST_NZV4O',4199.00,83.600,49722.00,118.000,489.000,2.1,'Good',97.00,0.66
'HUB_DAXG','DIST_0DZCN',7404.00,52.500,11792.00,4694.000,823.000,6.6,'Excellent',95.70,0.62
'HUB_QUGH','DIST_ZF9B5',6917.00,73.500,11590.00,4753.000,232.000,4.0,'Excellent',98.50,4.29
'HUB_FYPX','DIST_7F06D',8699.00,60.400,65980.00,2492.000,183.000,7.3,'Excellent',99.80,1.13
'HUB_5PY0','DIST_NGLAR',2210.00,63.800,92962.00,3944.000,516.000,2.8,'Fair',96.40,0.70
'HUB_Z8MM','DIST_U9Z9O',9644.00,65.400,83533.00,1339.000,327.000,2.9,'Fair',93.40,4.68
'HUB_34MI','DIST_FLM7V',9146.00,93.500,78091.00,6697.000,946.000,2.4,'Excellent',96.80,0.75
'HUB_Z3H9','DIST_G9UTM',2540.00,59.300,84304.00,4286.000,915.000,2.1,'Fair',90.50,4.19
'HUB_2SCA','DIST_F0RVW',4346.00,13.200,99399.00,3509.000,757.000,6.5,'Poor',93.90,3.21
'HUB_N729','DIST_7YBEP',7736.00,42.600,45134.00,1332.000,506.000,2.3,'Poor',94.70,4.51
'HUB_AKVK','DIST_M5QFD',4918.00,47.300,18970.00,8669.000,480.000,3.4,'Good',95.40,1.36
'HUB_BT1D','DIST_7U05U',5307.00,49.000,21751.00,2353.000,384.000,5.9,'Fair',90.60,0.12
'HUB_PFNO','DIST_0QLBA',6194.00,18.100,1519.00,8606.000,871.000,7.4,'Fair',93.20,2.12
'HUB_02RJ','DIST_SS3QK',1887.00,35.600,4677.00,3067.000,764.000,5.4,'Excellent',93.00,2.05
'HUB_728N','DIST_9IK6F',5217.00,51.600,64972.00,8419.000,795.000,2.4,'Good',90.90,3.39
'HUB_O13G','DIST_8SLOB',3336.00,61.500,20610.00,4535.000,872.000,2.9,'Excellent',90.40,4.28
'HUB_BY3T','DIST_6LCGY',9078.00,49.400,48879.00,1494.000,994.000,2.1,'Poor',98.40,2.13
'HUB_QDEQ','DIST_91F9V',9879.00,26.200,93306.00,6965.000,997.000,5.6,'Poor',99.80,2.70
'HUB_OJF8','DIST_SJMOD',2027.00,79.500,83933.00,1437.000,355.000,2.5,'Excellent',95.20,2.55
'HUB_836U','DIST_3WSST',3214.00,37.100,78314.00,3978.000,785.000,2.4,'Excellent',91.00,1.90
'HUB_UABV','DIST_B0U77',7988.00,55.800,88825.00,1753.000,321.000,4.2,'Good',98.80,2.01
'HUB_VMRX','DIST_AQ90W',714.00,77.900,36758.00,8766.000,602.000,6.1,'Poor',99.40,4.69
'HUB_6522','DIST_J1WD8',2098.00,6.900,86717.00,2689.000,104.000,5.7,'Fair',98.60,2.14
'HUB_B6YT','DIST_4J3BT',9553.00,81.800,1176.00,8071.000,662.000,4.9,'Good',99.70,0.88
'HUB_02UX','DIST_ARGU9',3629.00,12.100,53152.00,2220.000,384.000,3.6,'Good',93.40,2.13
'HUB_RPRG','DIST_WUFY6',1481.00,5.900,25301.00,629.000,968.000,4.9,'Poor',93.90,1.74
'HUB_OAJF','DIST_KDRAQ',6328.00,93.400,58302.00,5795.000,211.000,2.3,'Good',97.60,4.98
'HUB_VINS','DIST_227CM',6027.00,20.700,98971.00,2143.000,334.000,2.4,'Poor',98.20,0.12
'HUB_F3NH','DIST_DO4YR',5330.00,64.300,55088.00,3282.000,509.000,6.9,'Fair',90.40,3.67
'HUB_F973','DIST_K39L8',616.00,39.100,89674.00,1302.000,451.000,2.6,'Excellent',98.30,2.90
'HUB_3S59','DIST_9OCIK',4156.00,53.500,61386.00,7248.000,937.000,5.7,'Poor',98.30,0.26
'HUB_8DKD','DIST_6MNA9',5596.00,10.900,67323.00,6196.000,240.000,3.2,'Good',90.70,4.06
'HUB_UWRM','DIST_QIUIO',8611.00,65.600,40545.00,1349.000,796.000,3.2,'Fair',92.50,3.61
'HUB_EZ9D','DIST_BCHLT',7591.00,11.100,9773.00,8277.000,245.000,4.5,'Fair',96.80,0.59
'HUB_JZEG','DIST_J72XK',9900.00,38.600,90889.00,3289.000,262.000,4.8,'Excellent',95.20,1.42
'HUB_0TDY','DIST_XLRV9',1094.00,36.900,95425.00,4512.000,291.000,5.8,'Poor',92.60,2.18
'HUB_VYO0','DIST_4V8A1',9075.00,3.600,32169.00,1193.000,854.000,5.2,'Fair',98.40,2.67
'HUB_962S','DIST_5VQOT',9235.00,65.500,82330.00,9455.000,437.000,2.4,'Excellent',95.10,3.64
'HUB_CT68','DIST_MRK91',4200.00,2.600,26995.00,9997.000,340.000,2.1,'Fair',92.00,0.69
'HUB_TL6M','DIST_RH5XQ',4880.00,63.800,16158.00,6064.000,732.000,2.9,'Poor',98.80,2.11
'HUB_17FI','DIST_6BS4W',7426.00,91.100,96096.00,9359.000,484.000,5.9,'Fair',99.70,2.07
'HUB_18MU','DIST_44AEK',6620.00,45.000,35624.00,5807.000,990.000,6.3,'Poor',96.80,2.86
'HUB_V3P1','DIST_CV1DC',6824.00,1.900,92200.00,2034.000,109.000,5.1,'Fair',98.30,3.82
'HUB_ZXUR','DIST_4M7PO',2170.00,28.800,61511.00,8796.000,836.000,5.4,'Fair',96.80,0.24
'HUB_3PKX','DIST_2NFD7',8584.00,67.300,73101.00,5191.000,491.000,4.3,'Good',93.10,3.07
'HUB_A3JA','DIST_7H7RE',5671.00,0.700,25215.00,2232.000,176.000,3.8,'Excellent',98.60,1.60
'HUB_AV77','DIST_NMO4A',542.00,35.300,68255.00,6187.000,434.000,3.2,'Poor',90.70,2.88
'HUB_94Z9','DIST_J5F72',3597.00,35.300,89185.00,3581.000,723.000,3.4,'Good',99.00,0.50
'HUB_7J49','DIST_VV9DL',4999.00,82.200,76174.00,8311.000,359.000,6.5,'Fair',94.20,3.23
'HUB_A7VD','DIST_X32NF',9153.00,27.700,12556.00,255.000,217.000,5.5,'Excellent',95.00,0.63
'HUB_TC4G','DIST_5IHPO',139.00,55.500,22599.00,4671.000,449.000,2.7,'Poor',92.40,1.22
'HUB_LSQU','DIST_XMUNM',6421.00,12.100,9146.00,7628.000,312.000,6.4,'Excellent',90.80,2.20
'HUB_MQYV','DIST_TRVB6',5270.00,16.600,39580.00,2799.000,373.000,6.7,'Fair',92.00,2.45
'HUB_AJXX','DIST_DDEHH',2823.00,78.000,46503.00,6609.000,901.000,3.4,'Excellent',98.70,1.34
'HUB_G5LI','DIST_601ZB',4636.00,34.300,77208.00,7100.000,916.000,2.3,'Good',99.40,1.31
'HUB_HQ6O','DIST_TVTDL',7169.00,24.200,18379.00,1235.000,610.000,6.6,'Poor',99.00,3.75
'HUB_1BVB','DIST_S41LK',7944.00,60.200,26145.00,2453.000,928.000,2.8,'Fair',99.60,0.84
'HUB_TRYL','DIST_PBKC5',7484.00,41.300,22309.00,3722.000,963.000,6.8,'Fair',99.20,1.33
'HUB_ZK0C','DIST_9XLMS',6521.00,19.500,38337.00,6509.000,760.000,3.1,'Excellent',90.00,2.06
'HUB_TEG7','DIST_7GONH',3170.00,8.000,49813.00,4663.000,203.000,7.6,'Good',99.60,0.43
'HUB_2E40','DIST_LHVUE',3833.00,4.200,37351.00,9995.000,522.000,3.1,'Excellent',91.90,1.29
'HUB_COZK','DIST_707H1',2078.00,91.200,46748.00,7450.000,880.000,4.0,'Fair',92.20,4.55
'HUB_LGEW','DIST_CX9GQ',496.00,50.700,29116.00,7687.000,509.000,6.8,'Fair',96.80,4.65
'HUB_H230','DIST_T18OS',5369.00,51.900,20220.00,2565.000,208.000,5.2,'Good',92.30,4.95
'HUB_TY4R','DIST_8QXVX',2452.00,14.500,96022.00,5504.000,345.000,7.5,'Good',95.20,4.06
'HUB_G7FR','DIST_TBUXB',2775.00,22.600,49043.00,5753.000,431.000,3.1,'Fair',92.70,2.88
'HUB_M2UC','DIST_LXEQ9',5310.00,89.100,3434.00,8276.000,994.000,2.6,'Excellent',93.70,4.07
'HUB_882U','DIST_LHUDC',3561.00,74.100,48605.00,2969.000,553.000,2.3,'Excellent',93.60,4.14
'HUB_ZJZV','DIST_FDZA6',9782.00,28.600,39214.00,429.000,890.000,5.2,'Excellent',97.60,4.09
'HUB_RG9P','DIST_WJEKB',8665.00,5.600,25865.00,6351.000,501.000,2.9,'Fair',99.90,4.43
'HUB_261E','DIST_LZ6HP',9194.00,85.200,66606.00,7280.000,286.000,3.7,'Good',97.30,1.00
'HUB_AQEU','DIST_S5EG8',4780.00,78.100,19446.00,9949.000,929.000,6.7,'Poor',93.30,3.91
'HUB_PIVC','DIST_061G9',1599.00,50.600,87395.00,1108.000,315.000,7.2,'Poor',90.30,3.37
'HUB_D1PP','DIST_B9CWQ',8338.00,62.400,74510.00,1543.000,194.000,5.6,'Excellent',97.40,2.05
'HUB_3MFT','DIST_6N0ZO',9475.00,89.400,24963.00,3067.000,100.000,7.7,'Poor',93.10,2.17
'HUB_U1BN','DIST_C8YFB',6483.00,93.400,26336.00,511.000,101.000,7.9,'Excellent',94.70,3.39
'HUB_MMU7','DIST_EM2GN',8871.00,90.300,67508.00,3243.000,741.000,6.9,'Excellent',97.70,1.34
'HUB_D5R9','DIST_SBZ2S',5376.00,18.400,30449.00,9605.000,321.000,4.5,'Excellent',98.80,1.40
'HUB_OCPE','DIST_FR7VJ',6878.00,26.000,84288.00,9152.000,217.000,4.3,'Excellent',96.70,1.94
'HUB_5HWN','DIST_3ZI65',4250.00,79.200,93889.00,5913.000,470.000,7.7,'Fair',93.30,4.12
'HUB_9ZEN','DIST_ZW4K1',825.00,15.200,81650.00,5866.000,374.000,2.1,'Excellent',95.00,1.02
'HUB_4GYQ','DIST_IZU2H',7131.00,20.600,78602.00,797.000,967.000,6.3,'Good',93.50,3.94
'HUB_MPQN','DIST_T7990',9021.00,16.200,16005.00,1022.000,272.000,2.6,'Fair',98.80,4.06
'HUB_FTD2','DIST_ZW0SH',9244.00,68.100,34540.00,1077.000,474.000,5.4,'Excellent',91.70,4.44
'HUB_BWIO','DIST_LUTWM',4244.00,6.500,44747.00,5197.000,819.000,2.0,'Excellent',97.30,2.76
'HUB_HU8N','DIST_CSARU',4361.00,98.600,7672.00,5314.000,849.000,2.5,'Excellent',99.70,1.74
'HUB_TYPX','DIST_TAWWN',3758.00,80.200,39084.00,4009.000,224.000,7.0,'Poor',95.00,2.82
'HUB_GV0S','DIST_7843N',9196.00,65.300,97362.00,2013.000,692.000,5.2,'Excellent',91.40,4.75
'HUB_0GPY','DIST_W8CWE',7693.00,93.900,21059.00,2995.000,780.000,5.4,'Excellent',92.00,1.71
'HUB_LRFY','DIST_0Y25Z',8608.00,42.100,89967.00,934.000,288.000,6.0,'Fair',90.20,4.13
'HUB_0PMN','DIST_1GC36',4451.00,82.300,52474.00,7319.000,279.000,2.4,'Excellent',92.10,4.50
'HUB_I6O0','DIST_YJVWF',4474.00,28.600,96762.00,4446.000,383.000,5.0,'Poor',91.00,3.94
'HUB_EYM6','DIST_VI9YY',6823.00,70.000,56241.00,320.000,225.000,5.2,'Poor',95.40,1.57
'HUB_Y8UA','DIST_126T7',2393.00,27.000,62113.00,2187.000,382.000,2.9,'Fair',97.00,3.54
'HUB_5Q6W','DIST_AI8WU',8520.00,37.400,28860.00,7593.000,200.000,7.8,'Good',98.30,4.49
'HUB_NKR7','DIST_GS5YT',8780.00,3.900,99106.00,5425.000,617.000,5.5,'Excellent',98.20,0.96
'HUB_V54P','DIST_GTSXP',7949.00,52.300,14987.00,2907.000,832.000,2.7,'Good',91.50,2.98
'HUB_9M00','DIST_JHZD6',3888.00,7.900,62319.00,5217.000,198.000,7.7,'Good',95.80,1.85
'HUB_O4TG','DIST_5G00W',9587.00,92.600,27462.00,4855.000,284.000,4.7,'Fair',91.60,0.73
'HUB_JEWY','DIST_FBQ96',9444.00,97.600,81282.00,2433.000,317.000,5.8,'Good',92.20,1.38
'HUB_RZ9N','DIST_O1HE3',2908.00,11.400,54847.00,9538.000,433.000,5.7,'Good',94.10,1.50
'HUB_USYR','DIST_TH6OY',6186.00,51.000,98342.00,6408.000,904.000,2.5,'Good',98.70,4.97
'HUB_ZF72','DIST_YWC1M',8333.00,99.200,29915.00,4463.000,903.000,6.3,'Poor',97.30,4.60
'HUB_KBSA','DIST_4PCZQ',7551.00,23.600,19368.00,1289.000,732.000,5.0,'Excellent',92.10,4.81
'HUB_9OSS','DIST_WGGFP',8318.00,58.800,97382.00,7267.000,623.000,4.5,'Good',95.10,1.25
'HUB_6U1T','DIST_KV21Q',6515.00,76.400,7987.00,7153.000,513.000,3.6,'Fair',96.90,4.29
'HUB_IDQO','DIST_PLZW8',7380.00,97.000,83419.00,5617.000,869.000,7.1,'Poor',91.20,0.93
'HUB_UCWV','DIST_KA42H',6760.00,72.000,96699.00,1864.000,599.000,4.5,'Poor',92.10,1.21
'HUB_G6IE','DIST_CSVSN',1914.00,58.300,17921.00,1487.000,207.000,6.5,'Fair',93.00,3.29
'HUB_Q3NQ','DIST_J22NN',237.00,79.800,83057.00,1037.000,269.000,3.6,'Good',96.80,1.53
'HUB_HBVU','DIST_VE6CP',6441.00,98.900,73843.00,6941.000,980.000,2.1,'Poor',91.20,2.73
'HUB_A92E','DIST_XX7P1',5125.00,84.400,41438.00,4978.000,158.000,5.8,'Excellent',99.50,0.30
'HUB_B6DC','DIST_NIJPN',8864.00,45.300,71420.00,5386.000,251.000,2.2,'Fair',95.20,1.84
