'TRANS_C17NC','DIST_SFQV4','HUB_59XS','SUP_ILYDP',18,88,2,4,3908.000,483.00,'Delayed',26,40.60,90.000,'Required',17.700,'Overdue',2.2
'TRANS_XXFKH','DIST_KM7NC','HUB_739M','SUP_IZ1TI',62,25,6,20,520.000,399.00,'On Track',8,58.30,91.500,'Required',15.000,'Up to Date',9.6
'TRANS_LD0VP','DIST_889OM','HUB_WM06','SUP_F3044',77,15,9,16,4339.000,277.00,'On Track',30,62.10,92.700,'Required',14.500,'Up to Date',9.2
'TRANS_J4TYE','DIST_OL9YD','HUB_2WX7','SUP_PZ6FO',83,14,0,7,4788.000,182.00,'Delayed',33,39.80,97.800,'Optimized',8.500,'Due',1.3
'TRANS_V5P5N','DIST_AWQ67','HUB_VYJK','SUP_R1B5A',108,39,8,2,3357.000,11.00,'Delayed',17,35.20,92.500,'In Progress',11.100,'Due',5.8
'TRANS_WDHWS','DIST_FAZJH','HUB_MDF9','SUP_UTSXN',141,73,8,5,702.000,155.00,'Delayed',12,38.80,72.300,'Optimized',7.300,'Overdue',7.4
'TRANS_LPUQ1','DIST_S7W03','HUB_5MXE','SUP_O36WJ',38,16,5,8,4970.000,146.00,'Delayed',38,12.80,74.600,'Required',6.400,'Up to Date',0.7
'TRANS_K60MA','DIST_FS6A5','HUB_VSHO','SUP_49044',122,71,3,11,3404.000,266.00,'Suspended',46,42.80,78.900,'In Progress',14.700,'Due',1.6
'TRANS_A24J8','DIST_CNOCJ','HUB_S9ML','SUP_5UXKG',17,51,10,15,3435.000,291.00,'Delayed',41,40.60,94.300,'Optimized',17.300,'Up to Date',4.8
'TRANS_KMYSJ','DIST_JE6CU','HUB_6AFU','SUP_FXCI4',52,88,8,15,4388.000,304.00,'Suspended',30,71.40,97.000,'Optimized',9.500,'Up to Date',3.6
'TRANS_63XLR','DIST_JUEU0','HUB_ERAB','SUP_OCERF',165,71,1,13,2133.000,51.00,'On Track',44,47.60,84.900,'Optimized',8.100,'Due',5.0
'TRANS_ZMS6R','DIST_NJBEO','HUB_B8YA','SUP_VFXQF',91,93,10,13,831.000,211.00,'On Track',19,39.60,71.500,'Required',12.700,'Due',2.9
'TRANS_UO5CN','DIST_GRVVR','HUB_BMBZ','SUP_5NRNE',87,33,0,15,1387.000,165.00,'Delayed',18,15.20,84.900,'Optimized',6.900,'Up to Date',0.0
'TRANS_UCTC0','DIST_TGKF1','HUB_O761','SUP_VCODL',68,23,10,14,4334.000,49.00,'Suspended',26,33.60,86.800,'Required',14.800,'Up to Date',2.9
'TRANS_XG7GU','DIST_LGF99','HUB_7IX7','SUP_0H2S9',142,15,4,8,2279.000,142.00,'On Track',16,18.00,73.900,'Optimized',7.900,'Up to Date',0.3
'TRANS_JJYMK','DIST_LW4YY','HUB_0U9A','SUP_C3MC8',170,44,4,12,4820.000,194.00,'Delayed',5,37.50,87.300,'In Progress',15.600,'Due',3.5
'TRANS_S3HVJ','DIST_OCH25','HUB_UBIH','SUP_B8US6',31,45,0,12,1550.000,223.00,'Delayed',45,30.60,86.200,'Required',16.500,'Due',3.4
'TRANS_VLR6Q','DIST_WFD12','HUB_3MTA','SUP_0QI3E',45,15,3,0,842.000,203.00,'Delayed',23,17.50,92.800,'In Progress',13.900,'Up to Date',8.2
'TRANS_UDZ5W','DIST_C5UHM','HUB_00DV','SUP_3GR8I',148,22,7,0,3874.000,284.00,'Delayed',46,68.00,73.800,'Optimized',18.600,'Overdue',4.5
'TRANS_R7MDZ','DIST_1ILXF','HUB_H5H3','SUP_W8D0F',56,5,10,1,1379.000,279.00,'Suspended',39,4.60,75.800,'Required',14.900,'Up to Date',0.7
'TRANS_MMU5N','DIST_II58W','HUB_B0K7','SUP_HYWAQ',180,73,0,10,2230.000,152.00,'Delayed',37,47.40,78.200,'Required',12.900,'Up to Date',1.4
'TRANS_5PJJC','DIST_WF6W6','HUB_NJYD','SUP_KVT58',151,7,6,20,4188.000,145.00,'Suspended',16,49.40,77.800,'Optimized',13.700,'Up to Date',0.7
'TRANS_W4KKM','DIST_751UH','HUB_ZF20','SUP_XI8MC',114,19,3,16,3604.000,107.00,'Delayed',17,56.40,92.700,'Required',19.800,'Due',2.3
'TRANS_CE48U','DIST_O6GEW','HUB_ZRM8','SUP_NM1KU',127,79,0,16,4032.000,271.00,'On Track',33,4.70,73.100,'Required',5.400,'Up to Date',8.1
'TRANS_N1R8Q','DIST_1LS4P','HUB_K7H3','SUP_B41HB',168,63,10,4,4094.000,410.00,'Delayed',8,38.00,82.600,'Required',9.700,'Due',4.0
'TRANS_PDCN0','DIST_J2VSD','HUB_SNQM','SUP_SIXGA',95,53,0,5,4427.000,213.00,'Suspended',21,15.00,71.000,'Optimized',19.200,'Overdue',4.8
'TRANS_KTJ7V','DIST_2784Q','HUB_U1HS','SUP_00CIT',145,60,4,18,3476.000,185.00,'Suspended',40,36.00,71.200,'In Progress',5.800,'Up to Date',2.1
'TRANS_C1FC8','DIST_PAF87','HUB_YCMC','SUP_WZVML',107,79,3,12,1417.000,222.00,'Suspended',33,8.30,92.100,'In Progress',15.500,'Overdue',1.3
'TRANS_0YKPN','DIST_KTJFK','HUB_H3ZE','SUP_CRMEU',200,68,3,20,4132.000,197.00,'Delayed',25,14.20,93.900,'Required',18.500,'Due',4.6
'TRANS_RMYZE','DIST_VUH3I','HUB_ABMI','SUP_7BTAL',24,21,7,8,2473.000,307.00,'On Track',7,18.20,80.600,'Optimized',9.300,'Overdue',7.7
'TRANS_PTMJT','DIST_RXQQM','HUB_SMXV','SUP_CEUYO',121,8,2,9,4451.000,47.00,'Delayed',14,37.80,72.500,'Required',5.400,'Due',7.1
'TRANS_2SXPD','DIST_GTFBD','HUB_0HG7','SUP_1U1JL',89,98,10,5,2421.000,240.00,'On Track',9,28.40,97.200,'Required',15.300,'Overdue',7.0
'TRANS_0X3WS','DIST_V6KWQ','HUB_RJ60','SUP_DCNX7',33,85,2,7,1482.000,326.00,'On Track',16,37.70,96.700,'Required',8.100,'Due',1.0
'TRANS_6GDNU','DIST_UUTAQ','HUB_13M4','SUP_HZOLL',143,15,4,19,833.000,352.00,'Delayed',5,5.20,85.500,'In Progress',13.400,'Due',7.6
'TRANS_M5ZQU','DIST_MR8XG','HUB_0BLT','SUP_YG3W0',81,28,1,1,413.000,35.00,'Delayed',32,30.40,73.800,'Optimized',19.100,'Due',4.4
'TRANS_NQUND','DIST_JXYKH','HUB_CXWS','SUP_78B0Y',26,90,3,12,2368.000,129.00,'On Track',44,44.30,88.800,'In Progress',13.000,'Due',1.4
'TRANS_PVCH5','DIST_IXNM9','HUB_M0CX','SUP_MGPM3',192,71,2,4,1456.000,411.00,'Suspended',50,9.00,77.100,'Optimized',17.400,'Up to Date',0.3
'TRANS_TZXQK','DIST_IZO2I','HUB_7GK0','SUP_KSJMA',29,91,8,4,690.000,92.00,'Suspended',22,71.10,71.300,'Optimized',8.500,'Up to Date',9.3
'TRANS_ZHRKE','DIST_2YP1L','HUB_N2QH','SUP_FFX05',139,72,4,16,1084.000,322.00,'Suspended',24,29.10,77.100,'In Progress',6.000,'Up to Date',5.0
'TRANS_TO0TN','DIST_M87US','HUB_TZ62','SUP_SE99G',18,36,10,10,3143.000,368.00,'On Track',47,58.80,83.400,'Required',11.100,'Overdue',8.7
'TRANS_1CIV7','DIST_GFULS','HUB_SBT1','SUP_U3O0O',91,69,9,4,257.000,330.00,'Delayed',27,26.80,73.100,'Required',14.700,'Up to Date',1.0
'TRANS_L2OPH','DIST_BD72Q','HUB_EMIK','SUP_LB38U',121,44,1,18,2926.000,341.00,'On Track',20,47.10,97.400,'Required',5.700,'Overdue',6.4
'TRANS_1576X','DIST_N9IJX','HUB_JFNY','SUP_ULVIH',200,30,1,20,2179.000,274.00,'On Track',20,71.70,91.000,'Optimized',18.600,'Overdue',7.7
'TRANS_6IZX5','DIST_8JKXX','HUB_6NSW','SUP_WA7G9',27,41,2,6,4981.000,209.00,'Suspended',45,50.40,97.100,'Optimized',14.000,'Up to Date',9.2
'TRANS_39W2R','DIST_IVHAY','HUB_F1Y2','SUP_FGRXG',144,36,9,0,4822.000,388.00,'On Track',28,52.50,80.900,'Optimized',18.700,'Overdue',0.7
'TRANS_W1LJT','DIST_SIY3B','HUB_JQF8','SUP_6S04X',12,18,6,19,4636.000,68.00,'On Track',23,67.70,99.900,'Required',15.500,'Overdue',0.2
'TRANS_4OI9V','DIST_X3DKS','HUB_SNX3','SUP_EC7SN',16,24,0,13,2004.000,188.00,'Suspended',16,4.00,91.800,'In Progress',19.400,'Up to Date',6.2
'TRANS_J9KHY','DIST_F4Q7I','HUB_RQB6','SUP_DH3MP',144,52,5,7,1665.000,424.00,'On Track',28,31.00,93.900,'In Progress',8.800,'Overdue',7.3
'TRANS_N1WSN','DIST_WYKFG','HUB_NKGU','SUP_XP41V',111,68,4,14,1738.000,249.00,'On Track',26,65.10,76.400,'In Progress',18.300,'Overdue',5.5
'TRANS_HK0HY','DIST_QKUY9','HUB_5U82','SUP_3TL3R',85,37,3,6,1216.000,277.00,'On Track',37,9.50,98.000,'In Progress',6.300,'Overdue',1.6
'TRANS_ZYSRE','DIST_ZB27P','HUB_VRP0','SUP_ZCJ96',40,58,1,12,3034.000,306.00,'Delayed',14,11.70,86.600,'Required',8.600,'Overdue',7.6
'TRANS_IGJW5','DIST_X4EIM','HUB_F92Q','SUP_1Q3C4',166,86,6,10,2057.000,125.00,'Delayed',23,56.40,96.900,'In Progress',14.000,'Overdue',0.7
'TRANS_ZTM4L','DIST_IZOVX','HUB_NXWS','SUP_ZAJPG',87,43,0,20,3807.000,37.00,'On Track',8,17.10,90.700,'Required',13.200,'Due',8.5
'TRANS_SHWM4','DIST_WALUU','HUB_YIBK','SUP_FA4LF',139,15,6,16,3547.000,367.00,'On Track',42,31.10,91.700,'Optimized',19.200,'Up to Date',5.8
'TRANS_C00M0','DIST_0N4Q9','HUB_ORE3','SUP_I95VL',114,78,8,18,3752.000,427.00,'Suspended',22,38.80,93.500,'In Progress',6.300,'Overdue',8.8
'TRANS_3VDL7','DIST_IRJPC','HUB_011M','SUP_Z3LT1',83,63,1,18,2461.000,255.00,'Suspended',38,48.30,82.100,'In Progress',15.600,'Due',4.2
'TRANS_HDVXZ','DIST_3WY0H','HUB_4PEI','SUP_IV9D3',139,10,5,6,897.000,291.00,'On Track',34,21.50,83.600,'Required',18.400,'Up to Date',2.9
'TRANS_NDUFY','DIST_TKTOV','HUB_63KH','SUP_FVWTY',109,71,8,15,1349.000,360.00,'Suspended',50,10.80,87.700,'Optimized',12.000,'Up to Date',8.2
'TRANS_IL9GK','DIST_U9W2S','HUB_UT46','SUP_KFKS0',130,29,2,16,618.000,40.00,'Delayed',30,65.00,73.400,'Required',12.200,'Up to Date',3.0
'TRANS_707G1','DIST_94NMS','HUB_IB2V','SUP_Z9N1D',15,9,10,13,2568.000,27.00,'On Track',22,51.20,70.200,'Optimized',15.400,'Overdue',5.2
'TRANS_0W5RZ','DIST_U2WJN','HUB_30XQ','SUP_IE5A6',169,66,0,5,3100.000,430.00,'Suspended',25,26.60,97.800,'Optimized',19.700,'Overdue',4.2
'TRANS_7SQJ1','DIST_ZY9GU','HUB_BD26','SUP_CD7QI',11,31,7,1,2725.000,103.00,'Suspended',31,37.90,75.200,'In Progress',7.900,'Due',0.5
'TRANS_ZAIXI','DIST_8ZK4T','HUB_ZMFS','SUP_NHR8W',22,73,6,3,733.000,13.00,'Suspended',35,27.50,87.800,'Optimized',8.900,'Up to Date',1.6
'TRANS_098FB','DIST_4D4RS','HUB_0ELL','SUP_LLF6I',188,5,4,20,3043.000,199.00,'On Track',50,23.70,80.400,'Required',12.200,'Overdue',7.1
'TRANS_LD3GN','DIST_GFKDT','HUB_LO6W','SUP_ZIEXD',152,90,8,19,2671.000,378.00,'Suspended',48,50.00,83.500,'Optimized',8.800,'Overdue',1.6
'TRANS_T6RH0','DIST_YA8XD','HUB_7SVM','SUP_Z4V0P',160,60,7,10,3715.000,291.00,'On Track',29,2.40,80.300,'Required',17.700,'Overdue',8.0
'TRANS_5J56F','DIST_DOGSQ','HUB_B94C','SUP_S5DNI',42,11,3,2,2439.000,307.00,'On Track',10,51.20,73.700,'Optimized',8.900,'Due',8.5
'TRANS_DN3RP','DIST_Y58WG','HUB_S2O2','SUP_UYEHG',47,62,3,20,2658.000,201.00,'On Track',25,32.40,90.800,'Required',9.700,'Up to Date',2.5
'TRANS_6373L','DIST_5YQMQ','HUB_I643','SUP_VE52F',79,28,2,15,2104.000,158.00,'Suspended',27,7.40,89.100,'In Progress',10.800,'Overdue',5.0
'TRANS_UY993','DIST_PT0O8','HUB_GIDP','SUP_G8QHA',40,22,1,16,4843.000,480.00,'On Track',13,40.00,77.200,'In Progress',9.600,'Due',4.1
'TRANS_W1ZLG','DIST_PKVQM','HUB_XTPO','SUP_9LX6W',77,42,9,13,3101.000,315.00,'Suspended',33,43.80,72.200,'In Progress',9.800,'Overdue',9.6
'TRANS_KQ9AV','DIST_R97NP','HUB_PIS2','SUP_JJQDQ',17,10,3,9,4822.000,418.00,'On Track',34,29.60,96.800,'In Progress',12.900,'Up to Date',5.3
'TRANS_9G45G','DIST_5STR2','HUB_88YE','SUP_APF24',197,52,6,9,4822.000,123.00,'Delayed',18,26.20,95.800,'Required',8.200,'Up to Date',7.7
'TRANS_N6O0S','DIST_WDDCO','HUB_2GWI','SUP_E7JDB',20,73,2,9,2540.000,453.00,'Suspended',26,41.40,97.000,'Optimized',19.900,'Up to Date',6.9
'TRANS_KP4RZ','DIST_6DN9T','HUB_SQM9','SUP_3UD3D',52,62,4,17,2218.000,66.00,'On Track',6,8.30,84.600,'Required',6.600,'Up to Date',8.3
'TRANS_DKG7S','DIST_SC2XH','HUB_WK2J','SUP_001VD',75,53,8,6,2236.000,163.00,'Suspended',18,64.50,87.600,'In Progress',11.400,'Due',6.6
'TRANS_7JZK3','DIST_ZG7ZD','HUB_I492','SUP_KJDWE',104,73,0,8,900.000,139.00,'Suspended',36,2.60,71.400,'In Progress',10.900,'Due',2.5
'TRANS_Z8J5Z','DIST_DZFIC','HUB_OOL5','SUP_AMQSW',169,54,1,14,3591.000,491.00,'Delayed',46,23.60,85.200,'In Progress',6.200,'Up to Date',9.7
'TRANS_13QX2','DIST_W0OQZ','HUB_S4RY','SUP_DQAAE',199,27,8,12,1977.000,249.00,'Suspended',36,66.80,98.500,'Optimized',16.100,'Overdue',5.6
'TRANS_XTNS0','DIST_NESJU','HUB_UKW8','SUP_IXXXO',187,25,10,6,1424.000,130.00,'On Track',37,27.70,95.500,'Optimized',19.600,'Due',1.4
'TRANS_7SY0Y','DIST_4L867','HUB_JV56','SUP_MUXQT',137,69,1,7,4093.000,461.00,'Suspended',45,27.00,73.600,'In Progress',12.400,'Up to Date',5.4
'TRANS_2ZS0V','DIST_YQ86X','HUB_G11Y','SUP_VNX7Y',66,49,2,11,1987.000,337.00,'Suspended',19,50.00,89.900,'Optimized',12.700,'Due',9.5
'TRANS_WH8C4','DIST_L8NG3','HUB_O794','SUP_4M018',99,87,3,11,2019.000,216.00,'Delayed',38,20.60,85.000,'Required',15.500,'Up to Date',4.4
'TRANS_10WOK','DIST_YPQV1','HUB_3R1Z','SUP_XKBWD',20,30,7,17,802.000,176.00,'Delayed',17,61.50,93.300,'Optimized',18.000,'Due',9.2
'TRANS_AZ9VR','DIST_HV9SH','HUB_IQ6D','SUP_MKOLP',72,74,5,0,2542.000,349.00,'On Track',49,63.50,76.600,'In Progress',17.600,'Overdue',9.0
'TRANS_CI40R','DIST_H7OAP','HUB_ENUC','SUP_8HH4H',26,97,3,12,3033.000,384.00,'On Track',26,11.20,73.400,'Required',9.400,'Overdue',1.6
'TRANS_8367T','DIST_SFRK8','HUB_8GPI','SUP_5RYFY',162,46,1,5,3520.000,95.00,'Suspended',42,68.20,91.300,'In Progress',14.600,'Due',4.8
'TRANS_R2NJ8','DIST_YN1RG','HUB_928Y','SUP_XIRIO',14,68,5,11,4722.000,160.00,'Suspended',14,50.30,75.900,'Required',13.900,'Overdue',1.9
'TRANS_LH9CB','DIST_PYS7A','HUB_9VRI','SUP_OGYG2',183,42,4,18,1401.000,423.00,'Suspended',40,57.60,95.600,'In Progress',8.300,'Due',8.7
'TRANS_I1Q27','DIST_H7GI5','HUB_VTN5','SUP_3AHAY',87,61,5,20,2179.000,55.00,'Suspended',22,10.90,95.400,'Optimized',11.900,'Overdue',5.8
'TRANS_A6IE7','DIST_GA3YS','HUB_VK0L','SUP_49L6L',29,42,2,18,3852.000,78.00,'On Track',42,34.10,78.400,'Optimized',11.600,'Overdue',0.1
'TRANS_7AZ4X','DIST_0QMND','HUB_7F97','SUP_BPVE5',44,48,4,9,2451.000,204.00,'On Track',25,16.80,92.300,'Required',9.600,'Due',2.9
'TRANS_F9C0H','DIST_E4URQ','HUB_9RW5','SUP_J7DKX',127,55,3,6,2834.000,36.00,'Suspended',30,49.90,83.000,'Required',8.500,'Overdue',0.5
'TRANS_J78LP','DIST_83IYM','HUB_S7RW','SUP_5JVZM',44,21,4,18,2351.000,122.00,'Delayed',43,11.50,98.900,'Required',5.600,'Up to Date',2.1
'TRANS_CRBCS','DIST_8RHIK','HUB_FQRW','SUP_N943X',106,69,4,14,1807.000,367.00,'Delayed',47,19.60,83.000,'Optimized',10.200,'Overdue',6.4
'TRANS_O28PA','DIST_ZC1G8','HUB_IUKA','SUP_9MTKL',55,79,9,18,2765.000,460.00,'Suspended',10,69.00,70.800,'Optimized',15.500,'Due',4.0
'TRANS_NHHRR','DIST_OK39O','HUB_5HOS','SUP_JZ5WH',109,58,7,13,4670.000,338.00,'Delayed',41,29.80,96.500,'In Progress',10.200,'Up to Date',1.7
'TRANS_6Z3JY','DIST_APTPP','HUB_4A7K','SUP_JVCKU',78,33,2,6,3209.000,445.00,'On Track',18,47.60,83.800,'Optimized',10.700,'Due',2.2
'TRANS_0L3CD','DIST_C6EEH','HUB_9K6H','SUP_A3I46',162,20,4,9,3711.000,186.00,'On Track',20,11.30,98.500,'In Progress',19.700,'Up to Date',1.2
'TRANS_KUR4E','DIST_8VRTU','HUB_KHJU','SUP_UUV4C',183,24,5,19,252.000,274.00,'Delayed',16,10.60,80.600,'Required',13.800,'Up to Date',5.3
'TRANS_R9VNM','DIST_AS2GA','HUB_L95Q','SUP_L77ZN',136,25,8,19,2187.000,35.00,'On Track',50,29.80,96.900,'Required',15.600,'Due',7.8
'TRANS_T6JNH','DIST_7KLPH','HUB_UFE1','SUP_EDDOA',51,39,2,0,1185.000,250.00,'Suspended',16,32.80,84.100,'Optimized',8.500,'Overdue',6.4
'TRANS_KQ71Y','DIST_97TJP','HUB_INEW','SUP_FBV3S',83,76,4,15,2324.000,446.00,'On Track',10,57.30,88.700,'Required',16.600,'Due',9.1
'TRANS_2T6A0','DIST_ZNJ45','HUB_VCX0','SUP_148JQ',172,25,10,13,3011.000,12.00,'Suspended',5,42.80,97.300,'Optimized',13.000,'Overdue',2.7
'TRANS_8NPC7','DIST_04SJ3','HUB_YXGW','SUP_V8OHY',181,73,4,15,4959.000,50.00,'Delayed',6,19.30,72.500,'Optimized',8.900,'Overdue',7.3
'TRANS_WZYRV','DIST_603ZP','HUB_A0W9','SUP_KUSDM',15,49,1,3,3720.000,387.00,'Suspended',23,59.80,78.500,'Required',17.000,'Overdue',2.5
'TRANS_SCGNP','DIST_DMF13','HUB_4BNJ','SUP_7C969',10,47,2,4,525.000,470.00,'Suspended',26,69.40,79.700,'In Progress',19.300,'Due',3.9
'TRANS_G58CP','DIST_ZQ5W5','HUB_SVW2','SUP_77FW5',71,49,1,2,2109.000,282.00,'Delayed',25,70.30,79.600,'Required',12.200,'Due',6.9
'TRANS_QQO44','DIST_591Q0','HUB_UY35','SUP_UKXJX',46,40,5,4,2834.000,142.00,'On Track',31,22.20,88.400,'Optimized',5.100,'Up to Date',5.8
'TRANS_1EOLD','DIST_IKDB9','HUB_F18V','SUP_FHOFR',35,34,2,10,4737.000,50.00,'On Track',17,9.60,70.900,'Required',16.700,'Due',3.1
'TRANS_Z1Q20','DIST_Q8E9C','HUB_Z8JG','SUP_EQIMH',100,9,6,4,3337.000,449.00,'Suspended',33,18.00,91.900,'In Progress',5.100,'Due',3.7
'TRANS_8K7F8','DIST_KH54A','HUB_BA6S','SUP_0VKJX',164,34,1,13,3866.000,412.00,'Suspended',40,43.00,76.200,'In Progress',10.600,'Overdue',3.7
'TRANS_RAGIX','DIST_TGCBZ','HUB_SUOQ','SUP_2QL11',87,22,8,16,2873.000,176.00,'Delayed',8,37.90,84.200,'Optimized',9.800,'Overdue',1.7
'TRANS_TNEU5','DIST_WIJ2T','HUB_Q0J8','SUP_YOYF3',97,16,7,16,1292.000,221.00,'Delayed',17,66.90,79.200,'Required',19.000,'Due',3.7
'TRANS_7ULVL','DIST_N75L7','HUB_76QS','SUP_L0TCN',187,72,2,12,3398.000,330.00,'Delayed',11,49.70,78.100,'In Progress',11.100,'Overdue',4.2
'TRANS_J0XLU','DIST_U2ZUT','HUB_G6YM','SUP_1H9LK',14,60,9,1,4779.000,117.00,'On Track',27,5.80,99.500,'Required',14.400,'Overdue',7.6
'TRANS_MB8LF','DIST_1X4KA','HUB_41FO','SUP_445LS',109,94,7,17,3250.000,430.00,'On Track',16,1.40,95.700,'Optimized',8.800,'Overdue',5.9
'TRANS_G51TW','DIST_N1ZQG','HUB_H26U','SUP_H1THC',112,100,1,6,1305.000,489.00,'Delayed',24,67.50,90.400,'Required',10.100,'Overdue',4.4
'TRANS_YH295','DIST_2UD08','HUB_72BC','SUP_1QTRK',72,29,6,6,4504.000,223.00,'Suspended',13,63.50,81.100,'Required',6.400,'Due',3.0
'TRANS_VUZGW','DIST_WDZDX','HUB_BR89','SUP_IC5QD',49,91,0,9,1974.000,216.00,'On Track',10,44.90,77.600,'Optimized',13.900,'Due',7.9
'TRANS_MH4M0','DIST_XMA2V','HUB_9AAU','SUP_3MNJ5',116,64,1,5,3078.000,410.00,'Suspended',5,40.50,81.500,'In Progress',15.600,'Due',3.4
'TRANS_9L53Q','DIST_P8FSV','HUB_TTHF','SUP_QUALT',38,68,0,19,3095.000,397.00,'Delayed',46,35.20,78.600,'In Progress',13.800,'Overdue',5.6
'TRANS_FOS8L','DIST_WA10P','HUB_NN4O','SUP_5VQDA',80,15,6,6,269.000,314.00,'Delayed',48,52.00,77.000,'Required',11.500,'Due',6.9
'TRANS_NDNY8','DIST_VGU43','HUB_BCLS','SUP_O2CUZ',164,62,9,18,2008.000,202.00,'Suspended',26,17.70,88.400,'Required',16.000,'Overdue',4.1
'TRANS_BD0DK','DIST_QH7GF','HUB_LYSC','SUP_OQK7U',51,33,2,16,580.000,124.00,'Suspended',8,12.70,86.900,'Required',6.600,'Due',0.9
'TRANS_PPT4L','DIST_Z0OQG','HUB_V3L8','SUP_FO1JY',139,89,8,4,3027.000,177.00,'Suspended',7,45.50,78.700,'In Progress',19.500,'Overdue',8.2
'TRANS_LQJ03','DIST_2TDGG','HUB_BOT2','SUP_Q6L7H',45,31,10,8,4244.000,436.00,'Delayed',38,23.60,90.200,'In Progress',10.400,'Up to Date',9.7
'TRANS_X50OS','DIST_4QYU9','HUB_AG7L','SUP_W687T',156,5,2,11,4454.000,325.00,'On Track',50,35.90,78.000,'In Progress',8.000,'Up to Date',1.6
'TRANS_TLHXU','DIST_PMUOH','HUB_NAWK','SUP_3LUFM',105,84,2,6,1195.000,65.00,'On Track',42,59.70,97.600,'In Progress',16.200,'Due',8.8
'TRANS_G85XU','DIST_WIZJT','HUB_J29N','SUP_X5XT7',147,45,3,8,1675.000,382.00,'On Track',8,30.70,74.400,'Required',19.100,'Overdue',1.0
'TRANS_ZOD2B','DIST_5V46N','HUB_QMX8','SUP_9BG43',76,55,8,5,1462.000,223.00,'Delayed',41,22.90,83.200,'In Progress',9.000,'Overdue',1.4
'TRANS_WTU9P','DIST_USD56','HUB_GJQV','SUP_5H19H',52,38,4,1,424.000,376.00,'On Track',36,13.60,74.300,'Optimized',19.500,'Overdue',6.8
'TRANS_24H1N','DIST_MBEXY','HUB_VX7G','SUP_N274S',79,33,7,9,2817.000,485.00,'On Track',44,59.20,80.200,'In Progress',11.900,'Due',9.6
'TRANS_TDG81','DIST_AHEGV','HUB_GTP9','SUP_RWGSX',85,34,0,7,988.000,36.00,'On Track',36,2.50,83.400,'Optimized',15.700,'Up to Date',3.4
'TRANS_BL6YR','DIST_3V5LG','HUB_395C','SUP_IXMUU',180,43,5,1,3143.000,452.00,'On Track',38,38.80,70.600,'Optimized',11.500,'Overdue',5.6
'TRANS_JDI3X','DIST_E00IN','HUB_0ZG0','SUP_5GLXP',61,36,1,20,2224.000,149.00,'Suspended',24,44.80,95.400,'Required',8.600,'Due',7.6
'TRANS_9G2OI','DIST_U813S','HUB_SROE','SUP_2HF1X',185,25,5,10,1002.000,140.00,'Suspended',36,46.80,87.100,'In Progress',10.000,'Due',8.7
'TRANS_HGFXQ','DIST_AWR8K','HUB_B9PO','SUP_S9J2Y',73,52,1,4,3040.000,215.00,'On Track',9,47.50,76.100,'In Progress',5.400,'Up to Date',5.4
'TRANS_MP28E','DIST_FEU5P','HUB_L2ID','SUP_JGIMD',129,57,1,7,4552.000,465.00,'Delayed',22,38.50,92.800,'In Progress',10.600,'Up to Date',7.1
'TRANS_RXHTP','DIST_PGV2D','HUB_ZR34','SUP_UR54G',161,96,0,5,1334.000,271.00,'Suspended',28,18.30,99.800,'Required',5.400,'Due',5.8
'TRANS_UNQLR','DIST_6Y4WH','HUB_44NL','SUP_93ZDE',37,78,0,13,427.000,107.00,'Suspended',7,15.60,99.400,'In Progress',5.700,'Overdue',1.8
'TRANS_TA5BZ','DIST_HNBON','HUB_WMPE','SUP_CFM5P',140,62,7,10,3723.000,133.00,'Suspended',14,71.10,73.800,'In Progress',5.900,'Up to Date',4.7
'TRANS_8Q4O8','DIST_69EUO','HUB_SWK8','SUP_YGSMK',11,64,7,0,2225.000,23.00,'Delayed',31,16.60,72.200,'Required',8.700,'Overdue',5.9
'TRANS_LX6S5','DIST_ZYLZ0','HUB_DCZB','SUP_WX9GK',67,7,1,4,2754.000,108.00,'On Track',35,1.40,71.200,'Required',15.200,'Overdue',9.2
'TRANS_C9YLL','DIST_VYOOT','HUB_H2MV','SUP_NPVKJ',59,21,2,20,1941.000,164.00,'Suspended',8,58.00,76.000,'In Progress',7.400,'Overdue',2.4
'TRANS_ESKOS','DIST_N4FFF','HUB_99ZC','SUP_N4E36',30,37,3,12,1765.000,125.00,'Suspended',50,52.50,96.200,'Required',5.700,'Due',3.1
'TRANS_OZ4I9','DIST_VVXLW','HUB_4KAO','SUP_T3FIN',10,52,7,6,3454.000,79.00,'Delayed',22,71.50,92.600,'In Progress',7.700,'Overdue',7.0
'TRANS_ZQRS7','DIST_QMVSK','HUB_94LM','SUP_MZCQE',76,43,9,13,1836.000,299.00,'On Track',6,37.60,79.600,'Required',14.400,'Due',6.4
'TRANS_CKZ4G','DIST_8NO0E','HUB_2WN5','SUP_F2JZ9',165,62,8,8,4955.000,265.00,'On Track',38,58.20,84.900,'Optimized',5.400,'Up to Date',0.2
'TRANS_MREUD','DIST_B2KI3','HUB_WVD6','SUP_JFWG4',182,45,7,6,3879.000,251.00,'On Track',5,3.00,96.600,'Optimized',10.300,'Overdue',5.4
'TRANS_FY7DQ','DIST_LN89T','HUB_HHYB','SUP_FNTET',105,77,8,1,4583.000,168.00,'On Track',45,41.70,84.000,'Optimized',7.000,'Up to Date',0.2
'TRANS_5CPM1','DIST_HLA34','HUB_S15K','SUP_VEJC8',175,91,9,14,1442.000,84.00,'Suspended',24,38.90,72.100,'Required',15.100,'Up to Date',3.5
