'BENE_LEYS','DIST_856A0','OPS_1VMIU','Complete','Complete','Updated',0.52,4.40,'Low','Active'
'BENE_LZ3R','DIST_STKU6','OPS_YVCT3','Complete','Pending','Overdue',0.78,4.10,'Medium','Limited'
'BENE_W4YL','DIST_KFIZM','OPS_EUC8U','Partial','Complete','Updated',0.96,3.20,'Low','Limited'
'BENE_PKBW','DIST_1UB3P','OPS_1GNQU','Pending','Complete','Due',0.98,1.70,'Low','Limited'
'BENE_K6C9','DIST_0HZU5','OPS_B9HZA','Partial','Pending','Due',0.63,4.70,'Medium','Limited'
'BENE_OEDX','DIST_W3GF4','OPS_F5126','Pending','Pending','Updated',0.81,3.00,'High','Limited'
'BENE_MZOR','DIST_081UL','OPS_G176N','Partial','In Progress','Updated',0.81,3.20,'Low','Limited'
'BENE_JKGD','DIST_HCIH6','OPS_MLG07','Pending','In Progress','Due',0.56,4.00,'Medium','Limited'
'BENE_DQ1S','DIST_YY7P9','OPS_BAYZO','Partial','Complete','Due',0.69,4.20,'High','Active'
'BENE_H2KR','DIST_0PWXD','OPS_V27BK','Pending','Pending','Overdue',0.91,1.20,'High','Limited'
'BENE_TNU8','DIST_DF5FA','OPS_P0ZH8','Complete','Complete','Overdue',0.60,4.80,'Low','Active'
'BENE_AVZT','DIST_BPX1I','OPS_BXCTF','Partial','Pending','Due',0.85,4.20,'Medium','Active'
'BENE_HJBX','DIST_35FN4','OPS_BWVVQ','Pending','Complete','Overdue',0.64,4.00,'Low','Limited'
'BENE_9XV2','DIST_NUWIH','OPS_32IW1','Complete','In Progress','Due',0.99,2.90,'Medium','Active'
'BENE_GR65','DIST_UMXWR','OPS_W8LTF','Complete','Complete','Due',0.58,2.20,'High','Limited'
'BENE_FNK7','DIST_RK8E4','OPS_W6QHA','Complete','In Progress','Overdue',0.95,3.50,'Low','Limited'
'BENE_5F9V','DIST_8UEH3','OPS_XE5NA','Partial','Pending','Due',0.93,3.10,'High','Active'
'BENE_DVWC','DIST_HEHE9','OPS_OY1IG','Pending','In Progress','Updated',0.57,1.40,'Medium','Active'
'BENE_CVYB','DIST_7UV6H','OPS_CXSQZ','Complete','In Progress','Updated',0.52,4.60,'Low','Active'
'BENE_PK1N','DIST_U2MKT','OPS_TOWTU','Partial','Pending','Updated',0.75,4.40,'Medium','Limited'
'BENE_FAZA','DIST_6PGTV','OPS_WK6XZ','Complete','Pending','Due',0.60,3.40,'Low','Active'
'BENE_7O1Z','DIST_7I3R1','OPS_1T893','Complete','Complete','Overdue',0.64,3.30,'Low','Limited'
'BENE_TFX8','DIST_Q02YE','OPS_AIBIW','Partial','In Progress','Due',0.54,4.10,'Medium','Active'
'BENE_Y813','DIST_7G8D9','OPS_KWNW4','Pending','In Progress','Updated',0.51,3.30,'Medium','Active'
'BENE_MAD9','DIST_VB5HR','OPS_2EMVP','Pending','In Progress','Overdue',0.98,3.50,'Medium','Active'
'BENE_DE16','DIST_FI3BA','OPS_WBX54','Complete','Pending','Updated',0.93,3.90,'Medium','Active'
'BENE_7ZYS','DIST_MO3NZ','OPS_W23WU','Complete','Complete','Updated',0.71,2.20,'Low','Limited'
'BENE_XHLR','DIST_ABWJ3','OPS_SG83N','Complete','Pending','Due',0.56,3.60,'Medium','Limited'
'BENE_ICOU','DIST_OAX0M','OPS_65S28','Partial','In Progress','Updated',0.90,1.80,'High','Limited'
'BENE_OQCQ','DIST_1WFPJ','OPS_IXGJZ','Complete','In Progress','Updated',0.84,4.20,'Medium','Active'
'BENE_QMSG','DIST_5TGXH','OPS_96Q6F','Partial','Pending','Updated',0.68,2.40,'High','Limited'
'BENE_TF5Y','DIST_KWGWS','OPS_GRY3U','Complete','Complete','Overdue',0.77,1.90,'Low','Limited'
'BENE_TOJJ','DIST_G5S9R','OPS_DQQ0P','Complete','Pending','Overdue',0.78,3.00,'Medium','Active'
'BENE_396E','DIST_RO25D','OPS_2F5MJ','Pending','Complete','Due',0.80,1.00,'Medium','Limited'
'BENE_OUL4','DIST_VX5O6','OPS_RKL54','Partial','In Progress','Overdue',0.65,4.10,'Low','Active'
'BENE_QX5X','DIST_FV6IL','OPS_I7QSB','Partial','Pending','Updated',0.69,1.30,'High','Limited'
'BENE_WKM1','DIST_HSV95','OPS_CJ816','Complete','In Progress','Updated',0.66,4.70,'Low','Active'
'BENE_Q0G7','DIST_FKLCV','OPS_NRF9Z','Partial','Complete','Overdue',0.64,4.20,'Low','Active'
'BENE_9JC1','DIST_LFCNT','OPS_4Y39E','Complete','Pending','Overdue',0.52,3.20,'Medium','Limited'
'BENE_O3S8','DIST_QXLRE','OPS_VHUEP','Pending','Pending','Updated',0.97,1.80,'Medium','Limited'
'BENE_D3XX','DIST_F51N0','OPS_81LFX','Pending','In Progress','Updated',0.65,1.80,'Low','Limited'
'BENE_X5TC','DIST_0JNUN','OPS_Z4D1G','Partial','Pending','Due',0.94,1.60,'Medium','Limited'
'BENE_ULP7','DIST_Y4KCM','OPS_VSW75','Partial','Complete','Updated',0.74,1.80,'High','Limited'
'BENE_70T2','DIST_80UEL','OPS_XI438','Pending','Complete','Overdue',0.77,4.90,'Medium','Limited'
'BENE_ISHC','DIST_AS7EZ','OPS_3CNEO','Partial','Complete','Overdue',0.69,3.80,'Low','Limited'
'BENE_ZGXY','DIST_3I407','OPS_C2VKU','Pending','In Progress','Overdue',0.59,1.80,'Medium','Limited'
'BENE_EFZ3','DIST_WRRN0','OPS_T17B6','Partial','Pending','Overdue',0.60,2.40,'High','Active'
'BENE_NFE7','DIST_A6B5E','OPS_34K3K','Complete','In Progress','Due',0.98,1.30,'Low','Limited'
'BENE_9IXE','DIST_TD19B','OPS_2DLBZ','Pending','Complete','Due',0.85,3.90,'Low','Active'
'BENE_IXQN','DIST_7MPLU','OPS_7JI97','Partial','Pending','Updated',0.89,4.40,'High','Active'
'BENE_P32C','DIST_21IRD','OPS_JMCLB','Complete','Complete','Overdue',0.98,4.60,'Low','Limited'
'BENE_97MU','DIST_IUK9L','OPS_ZZ8DH','Complete','In Progress','Due',0.89,4.60,'High','Active'
'BENE_EV2S','DIST_UD85R','OPS_QEPPD','Complete','Complete','Due',0.75,2.90,'High','Limited'
'BENE_BMW5','DIST_UVUK4','OPS_IRWAH','Partial','Complete','Overdue',0.51,3.70,'Medium','Active'
'BENE_K0FP','DIST_TQLUG','OPS_RHR7H','Partial','Pending','Due',0.98,1.40,'High','Active'
'BENE_83WB','DIST_0UF4C','OPS_9FS5V','Pending','In Progress','Updated',0.64,2.60,'Medium','Limited'
'BENE_IZFV','DIST_9JN5M','OPS_MV8Q7','Pending','In Progress','Updated',0.92,3.10,'High','Active'
'BENE_PGO1','DIST_9X472','OPS_LJ7VE','Partial','Pending','Updated',0.81,4.60,'Medium','Limited'
'BENE_CTH1','DIST_QLXRL','OPS_8MXE2','Complete','Complete','Due',0.80,2.00,'High','Active'
'BENE_LJH6','DIST_V4QQQ','OPS_L9EZZ','Partial','Complete','Overdue',0.94,2.20,'Medium','Limited'
'BENE_NISX','DIST_BQU9V','OPS_D6XYL','Partial','In Progress','Overdue',0.67,1.60,'Medium','Active'
'BENE_UH5Q','DIST_RNG9C','OPS_LVG7Q','Complete','Pending','Overdue',0.95,1.10,'High','Limited'
'BENE_7CR5','DIST_LD4J8','OPS_BC53Y','Pending','Complete','Updated',0.73,3.70,'High','Active'
'BENE_XYC3','DIST_VWS55','OPS_XO2F7','Pending','Pending','Due',0.96,2.00,'Low','Limited'
'BENE_WJXT','DIST_YYPN6','OPS_6V3FQ','Pending','Complete','Due',0.74,4.40,'Low','Limited'
'BENE_5UMR','DIST_M2YX8','OPS_UOOR9','Partial','Complete','Overdue',0.77,3.80,'High','Limited'
'BENE_O57Z','DIST_4ZFBN','OPS_7KJE0','Pending','Complete','Overdue',0.99,4.00,'High','Active'
'BENE_3FUH','DIST_6R212','OPS_I4ZXJ','Partial','Pending','Due',1.00,2.20,'Medium','Limited'
'BENE_67HX','DIST_ADOCZ','OPS_NMUII','Partial','In Progress','Due',0.97,3.70,'Low','Limited'
'BENE_D6TA','DIST_PZ1BZ','OPS_KZACY','Pending','In Progress','Overdue',0.76,3.50,'High','Limited'
'BENE_6J2I','DIST_WH2KQ','OPS_LJ9Y1','Complete','In Progress','Overdue',0.70,4.30,'Low','Active'
'BENE_2QF7','DIST_7MQBV','OPS_S4Y0I','Partial','Pending','Updated',0.89,2.80,'Medium','Limited'
'BENE_30QZ','DIST_4DT29','OPS_0YDMG','Complete','Complete','Updated',0.83,3.10,'Medium','Active'
'BENE_CQFD','DIST_TMSSA','OPS_VK6G3','Pending','Complete','Due',0.96,4.20,'High','Limited'
'BENE_CX0E','DIST_SSVLB','OPS_PX6W2','Partial','In Progress','Due',0.75,2.80,'High','Active'
'BENE_DK61','DIST_OJII9','OPS_9QIDW','Partial','In Progress','Updated',0.91,4.90,'Medium','Limited'
'BENE_SYAU','DIST_WPYET','OPS_472Z3','Complete','In Progress','Overdue',0.53,1.40,'Low','Active'
'BENE_4VEL','DIST_X9ZVJ','OPS_09IVX','Complete','In Progress','Overdue',0.69,1.80,'High','Limited'
'BENE_KL8P','DIST_OTUYP','OPS_HNMSQ','Partial','In Progress','Updated',0.97,1.70,'Medium','Limited'
'BENE_WVDX','DIST_CP0JU','OPS_WY4ZH','Complete','Pending','Due',0.83,4.50,'Medium','Limited'
'BENE_6MGA','DIST_ONVBP','OPS_55I4V','Pending','Pending','Due',0.90,1.80,'High','Limited'
'BENE_BNXY','DIST_7D9E0','OPS_9FCRB','Pending','Pending','Overdue',0.88,4.90,'High','Limited'
'BENE_8P28','DIST_ELHKF','OPS_2H3EI','Complete','Pending','Overdue',0.80,2.00,'Low','Limited'
'BENE_KILP','DIST_A0395','OPS_9YO43','Pending','Pending','Updated',0.95,2.70,'Medium','Active'
'BENE_RFDP','DIST_UNFSS','OPS_HCT8V','Complete','In Progress','Overdue',0.75,3.70,'High','Limited'
'BENE_HH4Z','DIST_58NWI','OPS_XXICW','Complete','Pending','Due',0.56,4.80,'Medium','Active'
'BENE_U6ML','DIST_D6FEN','OPS_OI0TN','Partial','Complete','Due',0.81,3.60,'High','Limited'
'BENE_B4ZN','DIST_P6PKE','OPS_NUYIT','Partial','Pending','Updated',0.76,2.50,'Medium','Limited'
'BENE_V6XW','DIST_VYQFO','OPS_NB7A7','Complete','Complete','Due',0.94,1.90,'Medium','Limited'
'BENE_FSL6','DIST_AVUQB','OPS_51EOX','Complete','Complete','Updated',0.56,4.60,'High','Limited'
'BENE_WM88','DIST_2DVPO','OPS_YZGKX','Pending','In Progress','Due',0.83,4.80,'High','Active'
'BENE_2JQW','DIST_4SS4G','OPS_TOQIR','Pending','Complete','Overdue',0.63,1.80,'Low','Limited'
'BENE_U2SY','DIST_XPKKL','OPS_3M1F3','Pending','Pending','Updated',0.57,4.90,'Medium','Active'
'BENE_80KT','DIST_2M6R9','OPS_1VIPM','Complete','Complete','Overdue',0.81,2.80,'Medium','Active'
'BENE_SFIM','DIST_TNZZI','OPS_1GRW0','Pending','Complete','Updated',0.75,2.70,'Medium','Limited'
'BENE_P0OI','DIST_AI312','OPS_RPHNT','Pending','Pending','Due',0.87,3.10,'Medium','Active'
'BENE_6EJ5','DIST_8ZEJC','OPS_3TIBF','Pending','Pending','Overdue',0.62,3.00,'High','Limited'
'BENE_J0Z5','DIST_W9U9Z','OPS_EH0MR','Partial','Complete','Due',0.98,3.50,'Low','Limited'
'BENE_QISI','DIST_56VY6','OPS_FWOTM','Pending','In Progress','Updated',0.57,4.00,'High','Active'
'BENE_CRFB','DIST_XX84H','OPS_4XGWC','Partial','In Progress','Due',0.91,3.70,'Medium','Limited'
'BENE_ERE8','DIST_BRFFE','OPS_VYL0P','Complete','Pending','Due',0.73,2.90,'Medium','Limited'
'BENE_PGDY','DIST_EWWCD','OPS_0LU26','Partial','Complete','Due',0.99,2.30,'Medium','Active'
'BENE_JBKW','DIST_DRORY','OPS_G1JI9','Complete','Complete','Overdue',0.53,3.70,'Medium','Limited'
'BENE_YOLY','DIST_ZXYR5','OPS_MH4AG','Complete','In Progress','Overdue',0.84,3.00,'Low','Limited'
'BENE_DR2D','DIST_TNLS7','OPS_YDY6C','Partial','Pending','Due',0.78,4.70,'High','Limited'
'BENE_AYKJ','DIST_AGNZU','OPS_JDKMA','Complete','Pending','Due',0.56,1.10,'High','Limited'
'BENE_QDBQ','DIST_60UL0','OPS_64S1L','Partial','Pending','Due',0.73,1.10,'Medium','Active'
'BENE_0OI7','DIST_CZYOR','OPS_JUFWD','Complete','In Progress','Due',0.61,3.60,'High','Limited'
'BENE_70HP','DIST_BNYJU','OPS_SUMBD','Partial','Complete','Updated',0.75,4.70,'High','Limited'
'BENE_L7M8','DIST_A1CF3','OPS_1EFZX','Partial','Pending','Due',0.82,3.60,'Low','Limited'
'BENE_NFYK','DIST_OF3NG','OPS_9AIFF','Partial','Pending','Updated',0.91,2.10,'Medium','Limited'
'BENE_FBTK','DIST_QF67Z','OPS_CFN45','Pending','In Progress','Due',0.85,4.10,'Low','Limited'
'BENE_V3UZ','DIST_APGEL','OPS_2B428','Complete','In Progress','Overdue',0.80,3.10,'High','Active'
'BENE_O613','DIST_NZV4O','OPS_ZAR5Y','Complete','Pending','Due',0.63,3.80,'Low','Limited'
'BENE_QME9','DIST_0DZCN','OPS_2Q7MG','Partial','Complete','Due',0.67,1.70,'Medium','Limited'
'BENE_GKXE','DIST_ZF9B5','OPS_Z610R','Partial','Pending','Overdue',0.51,2.10,'Medium','Active'
'BENE_Q8RF','DIST_7F06D','OPS_INB70','Pending','Pending','Overdue',0.89,3.40,'Low','Limited'
'BENE_2MSZ','DIST_NGLAR','OPS_WUMN7','Pending','Pending','Due',0.91,4.20,'High','Limited'
'BENE_75I0','DIST_U9Z9O','OPS_8W2TE','Complete','Pending','Overdue',0.97,3.00,'High','Limited'
'BENE_GVB8','DIST_FLM7V','OPS_M80PR','Complete','Complete','Overdue',0.51,1.10,'High','Limited'
'BENE_L96Y','DIST_G9UTM','OPS_UQ0IR','Complete','Pending','Updated',0.80,4.10,'Medium','Limited'
'BENE_KGFM','DIST_F0RVW','OPS_ZM8QR','Pending','Pending','Overdue',0.82,3.50,'Low','Limited'
'BENE_RXGX','DIST_7YBEP','OPS_Q0LBE','Complete','In Progress','Due',0.95,3.90,'Medium','Limited'
'BENE_HNVD','DIST_M5QFD','OPS_60ZXX','Complete','Pending','Updated',0.53,3.30,'Low','Limited'
'BENE_S3T5','DIST_7U05U','OPS_SNFBC','Partial','Pending','Due',0.75,4.60,'High','Active'
'BENE_S9AC','DIST_0QLBA','OPS_E0TAN','Complete','Complete','Due',0.92,2.70,'Low','Active'
'BENE_1URZ','DIST_SS3QK','OPS_KBSX2','Partial','Complete','Updated',0.71,5.00,'High','Limited'
'BENE_WBRT','DIST_9IK6F','OPS_1ZY5U','Pending','In Progress','Due',0.63,3.10,'Low','Limited'
'BENE_M2Z4','DIST_8SLOB','OPS_KLVXA','Partial','In Progress','Due',0.90,2.50,'High','Active'
'BENE_XYI7','DIST_6LCGY','OPS_3X4QF','Pending','Complete','Updated',0.93,4.00,'Low','Active'
'BENE_Y536','DIST_91F9V','OPS_8FI3Y','Partial','Pending','Due',0.89,1.60,'Low','Limited'
'BENE_K6I8','DIST_SJMOD','OPS_NH12T','Complete','Complete','Due',0.73,4.50,'Low','Limited'
'BENE_MHNU','DIST_3WSST','OPS_JM76Y','Complete','In Progress','Due',0.65,1.10,'Medium','Active'
'BENE_XK80','DIST_B0U77','OPS_PLPWM','Complete','Complete','Overdue',0.80,2.20,'High','Limited'
'BENE_MLEW','DIST_AQ90W','OPS_MDHVY','Partial','Complete','Overdue',0.51,1.70,'Low','Limited'
'BENE_WFNM','DIST_J1WD8','OPS_68P1G','Partial','Complete','Due',0.86,3.20,'Low','Limited'
'BENE_EN5F','DIST_4J3BT','OPS_X9G42','Complete','Complete','Overdue',0.56,1.70,'High','Limited'
'BENE_KNK5','DIST_ARGU9','OPS_DMAWG','Complete','Complete','Overdue',0.70,3.30,'High','Active'
'BENE_U9Y6','DIST_WUFY6','OPS_JQNMH','Complete','In Progress','Updated',0.89,3.30,'High','Active'
'BENE_R0BN','DIST_KDRAQ','OPS_I3I25','Pending','Complete','Due',0.67,3.20,'High','Limited'
'BENE_9P94','DIST_227CM','OPS_TUQDX','Pending','In Progress','Updated',0.68,4.30,'Low','Limited'
'BENE_17U4','DIST_DO4YR','OPS_ETCZX','Partial','Complete','Updated',0.83,2.20,'Medium','Limited'
'BENE_4PS7','DIST_K39L8','OPS_YKM35','Pending','Pending','Due',0.63,2.70,'Medium','Active'
'BENE_S1RG','DIST_9OCIK','OPS_3S04U','Partial','In Progress','Overdue',0.71,2.90,'Medium','Limited'
'BENE_ICUA','DIST_6MNA9','OPS_284FJ','Complete','Complete','Updated',0.55,4.10,'High','Limited'
'BENE_T44P','DIST_QIUIO','OPS_MT6H8','Complete','Complete','Due',0.74,1.20,'High','Limited'
'BENE_1ETW','DIST_BCHLT','OPS_DXA8G','Pending','Complete','Updated',0.95,3.00,'Medium','Limited'
'BENE_N9T8','DIST_J72XK','OPS_HEL4O','Pending','Pending','Overdue',0.77,4.90,'Low','Limited'
'BENE_FVFF','DIST_XLRV9','OPS_YOG9K','Pending','In Progress','Due',0.88,3.50,'Low','Active'
'BENE_I3D9','DIST_4V8A1','OPS_Q3OZI','Partial','Pending','Overdue',0.90,1.00,'High','Active'
'BENE_8NUK','DIST_5VQOT','OPS_R914N','Pending','Pending','Overdue',0.93,4.10,'High','Limited'
'BENE_OO5K','DIST_MRK91','OPS_X6T5R','Pending','Pending','Updated',0.72,4.80,'Low','Limited'
'BENE_R0DJ','DIST_RH5XQ','OPS_XX310','Partial','Complete','Due',0.64,3.00,'Low','Active'
'BENE_C0QP','DIST_6BS4W','OPS_WMU8D','Complete','In Progress','Due',0.65,1.50,'Medium','Limited'
'BENE_5NMO','DIST_44AEK','OPS_V8WE5','Complete','Complete','Due',0.59,3.20,'Medium','Limited'
'BENE_B8V3','DIST_CV1DC','OPS_2SU7S','Complete','Complete','Updated',0.83,4.60,'High','Limited'
'BENE_0OFN','DIST_4M7PO','OPS_CKGHG','Partial','In Progress','Updated',0.80,4.00,'Low','Limited'
'BENE_TEWU','DIST_2NFD7','OPS_WC7K1','Pending','In Progress','Due',0.91,2.80,'Medium','Limited'
'BENE_N3T5','DIST_7H7RE','OPS_OOP68','Partial','In Progress','Overdue',0.77,1.90,'Low','Limited'
'BENE_FOQL','DIST_NMO4A','OPS_KQFVL','Complete','In Progress','Updated',0.89,3.80,'Low','Limited'
'BENE_Y9RW','DIST_J5F72','OPS_332HT','Partial','Pending','Due',0.71,2.90,'High','Limited'
'BENE_7YD3','DIST_VV9DL','OPS_U5MYH','Partial','Complete','Updated',0.55,4.80,'Medium','Active'
'BENE_LEGG','DIST_X32NF','OPS_BR6WM','Partial','Complete','Due',0.93,4.00,'Medium','Active'
'BENE_FI0U','DIST_5IHPO','OPS_WLKM7','Pending','Complete','Updated',0.79,4.10,'High','Limited'
'BENE_V3TV','DIST_XMUNM','OPS_TN2R1','Partial','Complete','Due',0.96,1.10,'Low','Active'
'BENE_CIHN','DIST_TRVB6','OPS_N08ZP','Partial','In Progress','Updated',0.98,2.00,'High','Limited'
'BENE_BFHP','DIST_DDEHH','OPS_TEMX3','Partial','Complete','Updated',0.61,2.80,'High','Limited'
'BENE_ISS9','DIST_601ZB','OPS_ENDIN','Partial','In Progress','Updated',0.97,3.10,'Medium','Active'
'BENE_EXE4','DIST_TVTDL','OPS_XB7WC','Partial','In Progress','Due',0.93,3.10,'High','Active'
'BENE_0TYV','DIST_S41LK','OPS_0W6FX','Complete','In Progress','Overdue',0.81,3.50,'Low','Limited'
'BENE_TUKZ','DIST_PBKC5','OPS_VS1XS','Pending','In Progress','Overdue',0.67,2.20,'Low','Limited'
'BENE_77DV','DIST_9XLMS','OPS_3HNYX','Partial','Pending','Updated',0.54,2.40,'Low','Limited'
'BENE_B3VF','DIST_7GONH','OPS_QKMRV','Partial','In Progress','Overdue',0.86,1.10,'Medium','Active'
'BENE_ZEC9','DIST_LHVUE','OPS_0RTD4','Pending','Pending','Due',0.84,2.00,'High','Limited'
'BENE_9T78','DIST_707H1','OPS_UC7NH','Pending','Pending','Overdue',0.98,4.60,'Medium','Active'
'BENE_DSSI','DIST_CX9GQ','OPS_8NHL5','Partial','In Progress','Overdue',0.90,1.60,'Medium','Limited'
'BENE_ZT1P','DIST_T18OS','OPS_70W93','Partial','In Progress','Due',0.84,2.80,'Medium','Limited'
'BENE_6RCM','DIST_8QXVX','OPS_KRCZK','Pending','In Progress','Overdue',0.84,1.60,'High','Limited'
'BENE_ABRY','DIST_TBUXB','OPS_I734C','Partial','In Progress','Overdue',0.63,4.10,'Medium','Limited'
'BENE_UWEH','DIST_LXEQ9','OPS_M46EV','Partial','Complete','Updated',0.51,4.60,'Medium','Limited'
'BENE_PIHO','DIST_LHUDC','OPS_4C6IA','Complete','Pending','Due',0.69,1.50,'High','Limited'
'BENE_HWOD','DIST_FDZA6','OPS_AF7HR','Complete','Complete','Overdue',0.59,2.20,'High','Active'
'BENE_YQ26','DIST_WJEKB','OPS_RTO2T','Partial','In Progress','Updated',0.90,3.40,'Medium','Active'
'BENE_NZX3','DIST_LZ6HP','OPS_FA612','Pending','Complete','Overdue',0.62,1.80,'High','Limited'
'BENE_J2IO','DIST_S5EG8','OPS_664JA','Partial','Pending','Updated',0.77,3.50,'Medium','Active'
'BENE_OAAL','DIST_061G9','OPS_ZY6NC','Pending','Pending','Updated',0.64,2.90,'Low','Active'
'BENE_HSF3','DIST_B9CWQ','OPS_ZS5UK','Complete','In Progress','Overdue',0.58,3.10,'High','Limited'
'BENE_DC06','DIST_6N0ZO','OPS_R1DI3','Partial','In Progress','Due',0.55,4.40,'Low','Active'
'BENE_LNLZ','DIST_C8YFB','OPS_MWTKY','Complete','Pending','Due',0.71,4.50,'Medium','Limited'
'BENE_E83I','DIST_EM2GN','OPS_2KAUX','Pending','Pending','Overdue',0.59,1.20,'High','Limited'
'BENE_OKKC','DIST_SBZ2S','OPS_Z9FN7','Pending','Pending','Overdue',0.82,4.60,'Low','Limited'
'BENE_K4XW','DIST_FR7VJ','OPS_FPZTZ','Partial','Pending','Due',0.58,2.80,'Medium','Active'
'BENE_OKBJ','DIST_3ZI65','OPS_19LQP','Pending','In Progress','Updated',0.82,4.70,'High','Active'
'BENE_GS5J','DIST_ZW4K1','OPS_18RXZ','Partial','Pending','Due',0.70,2.80,'Medium','Active'
'BENE_JRK6','DIST_IZU2H','OPS_C6FWT','Pending','In Progress','Due',0.99,3.90,'Medium','Limited'
'BENE_HMYJ','DIST_T7990','OPS_H7MTR','Pending','In Progress','Overdue',0.86,2.10,'Low','Limited'
'BENE_ZTCM','DIST_ZW0SH','OPS_IB6IK','Pending','Pending','Updated',0.84,1.30,'Low','Limited'
'BENE_NSMO','DIST_LUTWM','OPS_528VE','Partial','Pending','Overdue',0.87,1.10,'Medium','Active'
'BENE_OOLP','DIST_CSARU','OPS_MPHQ2','Pending','Complete','Overdue',0.59,2.20,'Medium','Active'
'BENE_OFG0','DIST_TAWWN','OPS_KMU3B','Complete','In Progress','Updated',0.92,3.60,'Medium','Limited'
'BENE_96ZR','DIST_7843N','OPS_Z2Q81','Complete','Complete','Due',0.90,3.90,'High','Limited'
'BENE_KNGS','DIST_W8CWE','OPS_MFROX','Partial','In Progress','Overdue',0.99,3.40,'Medium','Limited'
'BENE_PXK0','DIST_0Y25Z','OPS_33SLM','Pending','Complete','Overdue',0.78,1.50,'High','Limited'
'BENE_ISJQ','DIST_1GC36','OPS_NB38Z','Complete','Pending','Updated',0.64,4.60,'Low','Limited'
'BENE_NY1K','DIST_YJVWF','OPS_H5BO0','Pending','In Progress','Due',0.61,4.30,'High','Limited'
'BENE_VF1D','DIST_VI9YY','OPS_XPIIZ','Pending','In Progress','Overdue',0.60,1.50,'High','Limited'
'BENE_JITG','DIST_126T7','OPS_70KH7','Pending','Complete','Due',0.91,2.70,'Medium','Limited'
'BENE_TJJO','DIST_AI8WU','OPS_X63H0','Partial','In Progress','Due',0.77,3.40,'High','Limited'
'BENE_86IW','DIST_GS5YT','OPS_NSQWV','Partial','Pending','Updated',0.93,1.70,'High','Limited'
'BENE_A39I','DIST_GTSXP','OPS_ZON9J','Partial','Complete','Updated',0.58,2.10,'Medium','Limited'
'BENE_TMNK','DIST_JHZD6','OPS_EBO9S','Partial','Complete','Updated',0.90,3.60,'Medium','Limited'
'BENE_PL56','DIST_5G00W','OPS_DX0M2','Partial','In Progress','Overdue',0.87,4.70,'Medium','Active'
'BENE_OWOR','DIST_FBQ96','OPS_CJ8GL','Partial','In Progress','Due',0.83,2.70,'Low','Active'
'BENE_QFQ6','DIST_O1HE3','OPS_6OKEH','Partial','In Progress','Overdue',0.96,2.50,'High','Limited'
'BENE_7D28','DIST_TH6OY','OPS_WFFSD','Pending','Complete','Overdue',0.66,1.60,'High','Limited'
'BENE_6TSX','DIST_YWC1M','OPS_8KWHM','Partial','In Progress','Due',0.97,1.30,'High','Active'
'BENE_DPPQ','DIST_4PCZQ','OPS_P1LFQ','Complete','Pending','Due',0.74,2.00,'Low','Limited'
'BENE_K6AE','DIST_WGGFP','OPS_RAH2H','Partial','Pending','Overdue',0.85,2.60,'High','Limited'
'BENE_7T4W','DIST_KV21Q','OPS_AFZAH','Partial','Pending','Due',0.96,2.10,'High','Limited'
'BENE_R8YQ','DIST_PLZW8','OPS_2W72V','Partial','Complete','Overdue',0.98,4.30,'Medium','Limited'
'BENE_0E6Q','DIST_KA42H','OPS_AANTO','Pending','Complete','Updated',0.98,2.80,'Low','Limited'
'BENE_0KCT','DIST_CSVSN','OPS_J3CAJ','Partial','Pending','Updated',0.79,3.00,'Low','Limited'
'BENE_IZ1O','DIST_J22NN','OPS_963D0','Pending','Pending','Due',0.98,2.80,'Medium','Limited'
'BENE_PJBQ','DIST_VE6CP','OPS_4EWZA','Pending','Pending','Due',0.66,4.80,'Low','Limited'
'BENE_1YRV','DIST_XX7P1','OPS_80AKO','Partial','In Progress','Overdue',0.92,4.10,'High','Limited'
'BENE_DP6H','DIST_NIJPN','OPS_MA5FA','Pending','Complete','Overdue',0.80,1.00,'Medium','Limited'
'BENE_9LXD','DIST_84Q2B','OPS_4W64J','Pending','Complete','Due',0.69,3.20,'Low','Limited'
'BENE_Z6BT','DIST_4HZ15','OPS_3IV75','Pending','Complete','Updated',0.88,3.40,'Medium','Active'
'BENE_J0JZ','DIST_4IMW6','OPS_UKRZ6','Complete','In Progress','Overdue',0.64,4.60,'Low','Limited'
'BENE_1VFY','DIST_TEANN','OPS_KCLPA','Partial','Complete','Overdue',0.70,4.70,'Low','Limited'
'BENE_LUN3','DIST_WLHND','OPS_U5F5B','Complete','Pending','Overdue',0.98,4.40,'High','Limited'
'BENE_BZOU','DIST_1J86T','OPS_JL90Y','Complete','Pending','Overdue',0.77,2.20,'Low','Limited'
'BENE_QEXB','DIST_K72TD','OPS_R2C9L','Partial','In Progress','Due',0.56,3.10,'Low','Active'
'BENE_3KGG','DIST_OT8KB','OPS_LKMHZ','Complete','Complete','Updated',0.91,1.60,'Low','Active'
'BENE_GXHP','DIST_0X1SA','OPS_A3DY2','Partial','Complete','Overdue',0.99,2.10,'Medium','Limited'
'BENE_M6OJ','DIST_VZ1EN','OPS_P17QW','Partial','Complete','Overdue',0.68,1.50,'Low','Active'
'BENE_RP3U','DIST_M6MB1','OPS_6DF0F','Pending','Pending','Overdue',0.61,1.60,'Low','Limited'
'BENE_LTVA','DIST_S1U3S','OPS_AQGLD','Pending','Complete','Due',0.51,2.40,'Low','Limited'
