'COORD_NE4Z','DIST_BQU9V','OPS_D6XYL',74,'High Risk','Partial','Medium','6','Effective',75.7,5,'Monthly','Due','Pending','Updated','Adequate','Partial','Non-Compliant','Due','Moderate',2.40,'Neutral',4.8,'Complete','19','15','30','2025-03-28',''
'COORD_6EY2','DIST_RNG9C','OPS_LVG7Q',47,'High Risk','Partial','Low','35','Poor',76.9,2,'Weekly','Due','Documented','Overdue','Insufficient','Partial','Partial','Overdue','Weak',3.40,'Neutral',4.6,'Incomplete','7','29','35','2025-06-24',''
'COORD_2EEG','DIST_LD4J8','OPS_BC53Y',96,'High Risk','Partial','High','34','Poor',73.0,4,'Daily','Overdue','In Progress','Due','Insufficient','Partial','Partial','Due','Moderate',1.70,'Neutral',4.4,'Complete','19','7','16','2025-03-09',''
'COORD_C3DA','DIST_VWS55','OPS_XO2F7',35,'High Risk','Partial','Medium','9','Limited',91.9,5,'Daily','Current','Pending','Updated','Insufficient','Partial','Partial','Due','Moderate',4.20,'Positive',4.6,'Partial','48','5','15','2025-04-05','His increase song because never prove present.'
'COORD_XYL4','DIST_YYPN6','OPS_6V3FQ',2,'High Risk','Severe','Low','48','Poor',91.6,1,'Monthly','Overdue','Pending','Overdue','Adequate','Partial','Partial','Completed','Weak',2.60,'Positive',1.3,'Incomplete','13','8','6','2025-06-26',''
'COORD_JPNY','DIST_M2YX8','OPS_UOOR9',56,'High Risk','Partial','Medium','34','Limited',89.9,4,'Weekly','Overdue','In Progress','Due','Insufficient','Full','Partial','Due','Weak',2.30,'Neutral',3.4,'Incomplete','26','14','14','2025-05-06',''
'COORD_YM7D','DIST_4ZFBN','OPS_7KJE0',41,'Safe','Partial','High','44','Limited',94.8,3,'Daily','Overdue','Pending','Due','Partial','Partial','Non-Compliant','Due','Strong',4.50,'Positive',4.9,'Partial','43','29','38','2025-08-16','Sure recent seem.'
'COORD_2X3R','DIST_6R212','OPS_I4ZXJ',3,'Safe','Partial','Low','43','Poor',96.4,2,'Daily','Overdue','In Progress','Overdue','Partial','Partial','Compliant','Completed','Moderate',2.60,'Negative',3.8,'Complete','33','17','14','2025-05-23',''
'COORD_HBJH','DIST_ADOCZ','OPS_NMUII',2,'High Risk','Severe','Low','22','Limited',92.6,5,'Daily','Overdue','Documented','Overdue','Adequate','Full','Partial','Overdue','Weak',2.10,'Positive',4.6,'Complete','34','1','16','2025-03-05','Purpose without identify radio risk total hold.'
'COORD_RCNV','DIST_PZ1BZ','OPS_KZACY',45,'Safe','Partial','Low','18','Effective',96.7,3,'Weekly','Current','In Progress','Updated','Adequate','Partial','Compliant','Overdue','Moderate',1.60,'Neutral',4.4,'Partial','18','8','12','2025-04-05',''
'COORD_DSR4','DIST_WH2KQ','OPS_LJ9Y1',84,'Moderate','Partial','High','38','Limited',89.9,2,'Daily','Overdue','In Progress','Due','Adequate','Partial','Non-Compliant','Overdue','Moderate',4.70,'Neutral',2.2,'Incomplete','20','11','3','2025-04-06',''
'COORD_XU26','DIST_7MQBV','OPS_S4Y0I',84,'High Risk','Severe','High','28','Limited',95.2,2,'Weekly','Current','Pending','Updated','Partial','Partial','Partial','Completed','Weak',1.20,'Negative',1.8,'Complete','22','3','27','2025-06-26',''
'COORD_G7DS','DIST_4DT29','OPS_0YDMG',43,'Safe','Severe','Low','43','Poor',70.1,3,'Daily','Due','Documented','Due','Insufficient','Partial','Partial','Completed','Moderate',4.70,'Positive',3.5,'Partial','43','15','2','2025-03-29',''
'COORD_93NI','DIST_TMSSA','OPS_VK6G3',96,'Safe','Severe','High','16','Poor',89.9,5,'Weekly','Current','Pending','Overdue','Insufficient','Full','Partial','Due','Strong',1.00,'Negative',4.8,'Partial','17','10','0','2025-06-25','Time why your.'
'COORD_F8Q7','DIST_SSVLB','OPS_PX6W2',50,'High Risk','Partial','Low','20','Effective',83.8,5,'Monthly','Due','Pending','Due','Insufficient','Full','Non-Compliant','Overdue','Weak',4.20,'Negative',1.7,'Complete','18','25','8','2025-03-24',''
'COORD_CGG5','DIST_OJII9','OPS_9QIDW',80,'High Risk','Partial','Low','40','Limited',83.1,2,'Monthly','Overdue','In Progress','Overdue','Adequate','Partial','Compliant','Overdue','Moderate',2.90,'Negative',2.7,'Incomplete','28','11','3','2025-06-21',''
'COORD_D51A','DIST_WPYET','OPS_472Z3',79,'High Risk','Partial','Low','47','Poor',93.5,2,'Daily','Current','Documented','Overdue','Adequate','Partial','Compliant','Completed','Moderate',1.30,'Neutral',3.5,'Partial','4','8','18','2025-03-16','Position officer stand national office support.'
'COORD_NFL4','DIST_X9ZVJ','OPS_09IVX',71,'Safe','Severe','Low','11','Poor',95.5,2,'Weekly','Current','In Progress','Due','Partial','Partial','Non-Compliant','Due','Moderate',1.20,'Negative',4.3,'Complete','6','25','28','2025-06-27','Successful step development statement sort foreign.'
'COORD_TC9Y','DIST_OTUYP','OPS_HNMSQ',38,'Safe','Severe','Medium','16','Effective',85.1,2,'Weekly','Due','In Progress','Updated','Insufficient','Partial','Partial','Completed','Moderate',1.30,'Positive',2.2,'Partial','36','23','16','2025-05-29','Since modern decision lay parent performance mother.'
'COORD_GJHQ','DIST_CP0JU','OPS_WY4ZH',79,'High Risk','Severe','High','37','Poor',71.9,4,'Weekly','Due','Pending','Due','Partial','Partial','Compliant','Completed','Strong',1.60,'Neutral',3.6,'Incomplete','23','27','5','2025-02-21','Raise real economic training certainly him describe.'
'COORD_1OCC','DIST_ONVBP','OPS_55I4V',22,'Safe','Partial','Medium','30','Effective',82.8,5,'Weekly','Overdue','Documented','Overdue','Partial','Full','Partial','Completed','Moderate',4.40,'Negative',4.4,'Partial','42','14','40','2025-06-06','Speech west throw audience support their.'
'COORD_8A9Z','DIST_7D9E0','OPS_9FCRB',28,'Safe','Severe','High','41','Poor',73.7,5,'Daily','Due','In Progress','Updated','Adequate','Partial','Partial','Completed','Strong',1.10,'Positive',1.8,'Partial','50','29','25','2025-03-02',''
'COORD_6YH8','DIST_ELHKF','OPS_2H3EI',66,'Moderate','Severe','Medium','37','Poor',92.7,4,'Monthly','Overdue','Pending','Overdue','Insufficient','Partial','Non-Compliant','Completed','Strong',1.10,'Positive',1.6,'Partial','27','4','8','2025-05-07',''
'COORD_C2N6','DIST_A0395','OPS_9YO43',72,'High Risk','Severe','Low','33','Effective',89.8,4,'Weekly','Overdue','Pending','Updated','Partial','Partial','Non-Compliant','Overdue','Moderate',4.80,'Positive',4.5,'Partial','19','6','25','2025-07-15',''
'COORD_VKR3','DIST_UNFSS','OPS_HCT8V',66,'Safe','Partial','Medium','17','Effective',99.3,4,'Weekly','Due','In Progress','Overdue','Partial','Partial','Compliant','Completed','Moderate',4.50,'Positive',3.5,'Incomplete','11','26','19','2025-05-15',''
'COORD_4QCE','DIST_58NWI','OPS_XXICW',4,'Moderate','Partial','Medium','19','Limited',74.2,1,'Daily','Due','In Progress','Due','Adequate','Full','Compliant','Completed','Weak',3.00,'Neutral',1.6,'Partial','39','14','3','2025-08-14',''
'COORD_DLPE','DIST_D6FEN','OPS_OI0TN',38,'High Risk','Severe','Low','47','Poor',84.7,5,'Daily','Overdue','In Progress','Due','Adequate','Partial','Partial','Overdue','Moderate',1.70,'Negative',4.8,'Incomplete','44','10','20','2025-07-14',''
'COORD_UUL1','DIST_P6PKE','OPS_NUYIT',62,'High Risk','Partial','Medium','17','Poor',85.8,4,'Daily','Current','Documented','Updated','Partial','Partial','Compliant','Due','Strong',4.40,'Neutral',3.6,'Complete','4','27','18','2025-04-14',''
'COORD_CS20','DIST_VYQFO','OPS_NB7A7',35,'Moderate','Severe','Medium','34','Limited',80.2,2,'Daily','Due','Pending','Overdue','Adequate','Partial','Compliant','Completed','Strong',4.10,'Positive',3.0,'Partial','44','18','40','2025-06-17','Include himself ahead social organization age recent.'
'COORD_3Y17','DIST_AVUQB','OPS_51EOX',94,'Safe','Partial','Medium','29','Effective',89.1,5,'Monthly','Current','Documented','Overdue','Partial','Partial','Non-Compliant','Due','Strong',2.20,'Negative',1.7,'Partial','30','19','16','2025-07-17',''
'COORD_UG1E','DIST_2DVPO','OPS_YZGKX',9,'Moderate','Partial','High','25','Poor',72.3,5,'Daily','Due','In Progress','Overdue','Insufficient','Partial','Partial','Completed','Weak',3.10,'Negative',1.9,'Complete','22','12','15','2025-04-09','Body remember just reduce professor throughout attention assume.'
'COORD_60LQ','DIST_4SS4G','OPS_TOQIR',80,'Safe','Partial','High','8','Effective',90.4,5,'Daily','Overdue','Pending','Due','Insufficient','Partial','Compliant','Overdue','Moderate',3.70,'Neutral',1.6,'Incomplete','49','13','37','2025-07-16',''
'COORD_VPZQ','DIST_XPKKL','OPS_3M1F3',27,'Safe','Partial','Low','34','Limited',96.8,3,'Weekly','Current','Documented','Overdue','Insufficient','Partial','Compliant','Completed','Weak',4.10,'Negative',4.5,'Complete','42','22','22','2025-02-27','Relationship several wear.'
'COORD_L1O3','DIST_2M6R9','OPS_1VIPM',51,'Safe','Partial','Medium','6','Limited',80.1,3,'Daily','Current','Pending','Updated','Partial','Full','Non-Compliant','Due','Moderate',3.50,'Positive',5.0,'Partial','17','15','26','2025-05-25',''
'COORD_BEHX','DIST_TNZZI','OPS_1GRW0',97,'High Risk','Partial','High','30','Poor',75.0,2,'Daily','Current','Pending','Updated','Adequate','Full','Compliant','Overdue','Strong',4.60,'Neutral',2.2,'Incomplete','50','8','22','2025-08-07',''
'COORD_P3ND','DIST_AI312','OPS_RPHNT',13,'High Risk','Partial','Medium','10','Limited',85.5,3,'Monthly','Current','Pending','Due','Insufficient','Partial','Partial','Completed','Weak',4.20,'Positive',3.0,'Incomplete','33','26','5','2025-04-23',''
'COORD_YX7B','DIST_8ZEJC','OPS_3TIBF',35,'Safe','Severe','Medium','35','Poor',89.8,2,'Monthly','Due','In Progress','Overdue','Insufficient','Partial','Partial','Overdue','Strong',1.00,'Negative',4.4,'Partial','41','24','7','2025-05-18','Nearly ok where ready staff.'
'COORD_TETX','DIST_W9U9Z','OPS_EH0MR',34,'Safe','Partial','Low','28','Poor',99.5,2,'Daily','Current','Pending','Overdue','Adequate','Full','Partial','Overdue','Strong',4.40,'Neutral',2.9,'Incomplete','7','1','27','2025-07-21','Machine case picture help factor success.'
'COORD_AVQG','DIST_56VY6','OPS_FWOTM',22,'Moderate','Partial','Low','44','Limited',78.1,2,'Daily','Current','Documented','Updated','Adequate','Partial','Compliant','Overdue','Strong',1.90,'Negative',3.3,'Partial','8','30','13','2025-03-15','Who in various paper probably.'
'COORD_PMGQ','DIST_XX84H','OPS_4XGWC',34,'Moderate','Severe','Low','8','Effective',77.1,3,'Monthly','Due','Documented','Updated','Insufficient','Full','Compliant','Due','Weak',3.30,'Neutral',1.4,'Complete','23','2','15','2025-08-13','Call early human sport common rise wonder.'
'COORD_43HV','DIST_BRFFE','OPS_VYL0P',11,'Safe','Partial','High','17','Effective',84.2,4,'Weekly','Overdue','Documented','Updated','Insufficient','Partial','Non-Compliant','Completed','Moderate',1.30,'Neutral',3.3,'Partial','40','14','9','2025-05-28',''
'COORD_U2AQ','DIST_EWWCD','OPS_0LU26',8,'Moderate','Partial','Medium','30','Poor',81.8,2,'Daily','Due','In Progress','Overdue','Insufficient','Partial','Compliant','Completed','Moderate',4.00,'Positive',2.3,'Incomplete','18','22','35','2025-03-14','Admit hold relationship many her scene none.'
'COORD_G5PQ','DIST_DRORY','OPS_G1JI9',82,'Moderate','Severe','High','15','Poor',86.4,2,'Weekly','Overdue','Documented','Overdue','Adequate','Full','Non-Compliant','Completed','Weak',5.00,'Positive',1.4,'Complete','18','26','25','2025-05-11',''
'COORD_3EYM','DIST_ZXYR5','OPS_MH4AG',87,'High Risk','Partial','High','15','Limited',91.2,3,'Monthly','Overdue','In Progress','Updated','Insufficient','Partial','Non-Compliant','Completed','Moderate',3.20,'Positive',2.2,'Partial','27','30','0','2025-06-17','Hold look but act hundred her specific.'
'COORD_NOPM','DIST_TNLS7','OPS_YDY6C',90,'Moderate','Partial','Medium','29','Poor',88.9,4,'Daily','Current','In Progress','Updated','Adequate','Full','Non-Compliant','Overdue','Strong',1.10,'Negative',4.3,'Complete','2','4','2','2025-02-22',''
'COORD_NM8A','DIST_AGNZU','OPS_JDKMA',6,'High Risk','Severe','Low','20','Effective',91.4,1,'Weekly','Current','Pending','Updated','Adequate','Full','Partial','Overdue','Moderate',3.10,'Neutral',2.4,'Incomplete','50','1','40','2025-02-20','Can relate turn me responsibility exist.'
'COORD_IDOO','DIST_60UL0','OPS_64S1L',18,'Moderate','Partial','Medium','17','Effective',77.6,3,'Daily','Overdue','Pending','Due','Adequate','Full','Non-Compliant','Overdue','Moderate',1.70,'Neutral',4.5,'Incomplete','0','18','39','2025-04-04',''
'COORD_H8OO','DIST_CZYOR','OPS_JUFWD',34,'High Risk','Partial','Medium','18','Effective',85.4,4,'Daily','Current','Pending','Overdue','Partial','Partial','Compliant','Due','Strong',1.00,'Neutral',3.9,'Complete','3','18','31','2025-06-24','Issue media guess clear sign.'
'COORD_HUWS','DIST_BNYJU','OPS_SUMBD',31,'Moderate','Partial','High','7','Limited',80.8,1,'Daily','Due','Documented','Updated','Insufficient','Partial','Compliant','Completed','Weak',3.30,'Positive',4.2,'Complete','2','9','37','2025-04-10','Common home answer daughter wind.'
'COORD_UWVI','DIST_A1CF3','OPS_1EFZX',83,'Safe','Severe','High','48','Effective',76.0,3,'Daily','Current','In Progress','Updated','Adequate','Partial','Partial','Completed','Moderate',1.70,'Positive',1.3,'Complete','33','12','36','2025-04-21',''
'COORD_ZE2M','DIST_OF3NG','OPS_9AIFF',40,'High Risk','Partial','Low','8','Limited',82.2,3,'Monthly','Due','Documented','Updated','Adequate','Full','Partial','Overdue','Moderate',3.50,'Positive',3.2,'Incomplete','32','22','40','2025-05-06','Something might bill.'
'COORD_SQJN','DIST_QF67Z','OPS_CFN45',91,'Moderate','Partial','High','15','Effective',71.6,4,'Monthly','Overdue','In Progress','Due','Partial','Partial','Partial','Overdue','Moderate',3.60,'Negative',3.3,'Incomplete','7','28','15','2025-04-12',''
'COORD_WVQW','DIST_APGEL','OPS_2B428',45,'Safe','Partial','Medium','34','Poor',86.6,5,'Daily','Current','In Progress','Due','Partial','Partial','Compliant','Due','Moderate',3.00,'Negative',1.7,'Partial','40','14','2','2025-02-27',''
'COORD_QORL','DIST_NZV4O','OPS_ZAR5Y',21,'Moderate','Partial','High','43','Poor',94.0,3,'Monthly','Due','Pending','Overdue','Insufficient','Full','Compliant','Completed','Weak',1.20,'Negative',1.2,'Complete','24','24','31','2025-06-25','Soon positive southern follow none pick.'
'COORD_CPD5','DIST_0DZCN','OPS_2Q7MG',81,'Moderate','Partial','Medium','6','Effective',97.5,1,'Daily','Due','Documented','Updated','Adequate','Full','Non-Compliant','Due','Weak',1.90,'Negative',1.0,'Incomplete','28','11','33','2025-03-19',''
'COORD_LSHR','DIST_ZF9B5','OPS_Z610R',67,'Safe','Partial','Low','8','Effective',88.9,3,'Monthly','Current','In Progress','Overdue','Partial','Full','Compliant','Completed','Strong',3.30,'Negative',1.4,'Complete','18','18','11','2025-02-20',''
'COORD_4P81','DIST_7F06D','OPS_INB70',6,'Safe','Partial','Medium','16','Effective',91.8,1,'Daily','Overdue','Documented','Due','Adequate','Full','Partial','Completed','Strong',3.30,'Positive',3.8,'Partial','41','3','2','2025-07-26','Action star away new.'
'COORD_1F8O','DIST_NGLAR','OPS_WUMN7',23,'Moderate','Partial','Medium','9','Limited',90.2,2,'Monthly','Due','Pending','Due','Insufficient','Full','Compliant','Overdue','Moderate',3.20,'Neutral',3.6,'Complete','28','24','28','2025-05-22',''
'COORD_O8M3','DIST_U9Z9O','OPS_8W2TE',24,'Safe','Partial','High','22','Poor',89.6,4,'Daily','Current','Documented','Overdue','Insufficient','Full','Partial','Due','Strong',2.60,'Neutral',4.5,'Complete','11','16','32','2025-06-04',''
'COORD_VK0V','DIST_FLM7V','OPS_M80PR',41,'High Risk','Severe','High','34','Limited',92.1,2,'Weekly','Overdue','In Progress','Due','Adequate','Partial','Partial','Overdue','Strong',2.00,'Positive',2.0,'Partial','28','9','13','2025-04-08',''
'COORD_MS18','DIST_G9UTM','OPS_UQ0IR',36,'Moderate','Partial','High','50','Effective',73.1,3,'Monthly','Overdue','In Progress','Overdue','Partial','Partial','Non-Compliant','Completed','Strong',3.10,'Negative',2.4,'Incomplete','26','9','10','2025-02-22',''
'COORD_OFUR','DIST_F0RVW','OPS_ZM8QR',46,'High Risk','Partial','Medium','8','Effective',74.9,3,'Monthly','Overdue','In Progress','Due','Partial','Full','Compliant','Due','Weak',4.90,'Neutral',1.7,'Incomplete','18','5','37','2025-03-31','Try share shoulder long law news.'
'COORD_ZI08','DIST_7YBEP','OPS_Q0LBE',10,'High Risk','Severe','High','31','Limited',70.3,3,'Weekly','Overdue','Pending','Updated','Partial','Partial','Compliant','Completed','Moderate',4.10,'Neutral',3.2,'Incomplete','40','19','5','2025-08-18','East once mouth.'
'COORD_68FK','DIST_M5QFD','OPS_60ZXX',78,'Moderate','Severe','Medium','5','Poor',86.0,1,'Daily','Due','In Progress','Overdue','Adequate','Full','Partial','Overdue','Weak',1.00,'Neutral',2.2,'Complete','3','26','9','2025-07-16','Very listen ball very.'
'COORD_DZ4T','DIST_7U05U','OPS_SNFBC',67,'High Risk','Partial','Medium','5','Limited',97.8,5,'Monthly','Due','Documented','Overdue','Partial','Partial','Compliant','Overdue','Weak',3.90,'Negative',1.0,'Complete','2','23','3','2025-08-05',''
'COORD_CEPL','DIST_0QLBA','OPS_E0TAN',64,'Moderate','Partial','Low','17','Poor',74.3,3,'Weekly','Due','In Progress','Updated','Partial','Partial','Compliant','Due','Moderate',2.90,'Negative',2.9,'Complete','26','16','28','2025-03-05','Usually whose admit attack prepare.'
'COORD_AQOU','DIST_SS3QK','OPS_KBSX2',6,'Moderate','Partial','High','18','Effective',84.0,1,'Monthly','Overdue','In Progress','Updated','Insufficient','Full','Compliant','Due','Strong',3.70,'Negative',4.4,'Complete','43','22','20','2025-03-06','Star teach drop or.'
'COORD_YG2J','DIST_9IK6F','OPS_1ZY5U',31,'High Risk','Partial','Medium','6','Effective',88.6,5,'Monthly','Due','Documented','Due','Partial','Partial','Compliant','Due','Strong',2.20,'Neutral',4.5,'Complete','31','12','28','2025-08-13',''
'COORD_90BJ','DIST_8SLOB','OPS_KLVXA',48,'High Risk','Partial','Medium','9','Effective',75.9,3,'Monthly','Current','Documented','Updated','Insufficient','Full','Non-Compliant','Completed','Weak',1.40,'Negative',2.5,'Complete','28','15','23','2025-07-24','Order art eye leader who officer animal.'
'COORD_NHET','DIST_6LCGY','OPS_3X4QF',89,'Safe','Partial','Medium','9','Limited',74.7,3,'Monthly','Current','Documented','Overdue','Partial','Partial','Non-Compliant','Completed','Weak',1.90,'Neutral',2.8,'Incomplete','25','13','25','2025-06-27',''
'COORD_UHCM','DIST_91F9V','OPS_8FI3Y',0,'Moderate','Severe','High','15','Poor',96.0,4,'Weekly','Due','In Progress','Updated','Adequate','Partial','Compliant','Completed','Weak',1.90,'Negative',4.5,'Incomplete','10','15','29','2025-03-02',''
'COORD_5EC0','DIST_SJMOD','OPS_NH12T',9,'Moderate','Partial','High','31','Effective',70.7,1,'Monthly','Overdue','Documented','Overdue','Adequate','Partial','Partial','Overdue','Weak',1.10,'Neutral',3.1,'Incomplete','18','16','33','2025-03-02',''
'COORD_J72X','DIST_3WSST','OPS_JM76Y',48,'High Risk','Severe','High','15','Limited',87.4,4,'Daily','Overdue','Documented','Overdue','Partial','Full','Non-Compliant','Overdue','Weak',4.50,'Positive',1.2,'Complete','11','9','13','2025-05-11',''
'COORD_F3K3','DIST_B0U77','OPS_PLPWM',16,'High Risk','Severe','High','37','Poor',72.3,1,'Daily','Current','Pending','Overdue','Adequate','Partial','Non-Compliant','Completed','Weak',4.30,'Neutral',1.4,'Complete','37','9','34','2025-06-22','Minute talk plan out discover practice point.'
'COORD_J0K3','DIST_AQ90W','OPS_MDHVY',5,'High Risk','Partial','Medium','35','Poor',79.8,1,'Daily','Due','Documented','Updated','Partial','Partial','Partial','Overdue','Weak',4.40,'Positive',4.5,'Incomplete','33','2','17','2025-03-12','Particular language body recent continue.'
'COORD_HLPI','DIST_J1WD8','OPS_68P1G',26,'High Risk','Partial','Medium','13','Poor',76.8,4,'Monthly','Due','In Progress','Updated','Partial','Partial','Partial','Due','Weak',2.40,'Neutral',3.7,'Partial','14','13','15','2025-04-05','Book heavy inside claim.'
'COORD_JF79','DIST_4J3BT','OPS_X9G42',14,'Moderate','Partial','Medium','19','Poor',89.9,5,'Daily','Current','Pending','Updated','Partial','Full','Partial','Due','Weak',3.50,'Negative',2.5,'Partial','20','11','8','2025-05-02','Play significant I amount.'
'COORD_2HUB','DIST_ARGU9','OPS_DMAWG',16,'Safe','Partial','Low','33','Poor',83.1,5,'Weekly','Due','Pending','Updated','Partial','Full','Compliant','Due','Weak',2.50,'Neutral',3.7,'Incomplete','45','20','31','2025-06-11',''
'COORD_R5OT','DIST_WUFY6','OPS_JQNMH',2,'High Risk','Partial','Medium','6','Poor',85.9,1,'Monthly','Overdue','In Progress','Due','Partial','Partial','Compliant','Due','Moderate',4.70,'Neutral',3.2,'Complete','38','18','16','2025-07-26',''
'COORD_9T6P','DIST_KDRAQ','OPS_I3I25',34,'Safe','Partial','Medium','6','Effective',91.5,3,'Daily','Overdue','In Progress','Updated','Adequate','Partial','Non-Compliant','Completed','Weak',4.80,'Neutral',2.2,'Complete','16','27','12','2025-04-25',''
'COORD_829L','DIST_227CM','OPS_TUQDX',28,'Moderate','Partial','Medium','10','Poor',80.5,4,'Weekly','Current','Documented','Due','Partial','Partial','Partial','Completed','Moderate',2.00,'Neutral',2.1,'Complete','18','2','8','2025-06-10',''
'COORD_KDF6','DIST_DO4YR','OPS_ETCZX',75,'Safe','Partial','Medium','9','Effective',77.7,4,'Monthly','Due','Documented','Updated','Partial','Full','Non-Compliant','Completed','Strong',3.20,'Neutral',2.2,'Incomplete','26','2','26','2025-05-12',''
'COORD_19N4','DIST_K39L8','OPS_YKM35',49,'Moderate','Partial','Low','10','Effective',71.9,3,'Weekly','Overdue','Pending','Updated','Partial','Partial','Compliant','Due','Moderate',3.30,'Positive',2.6,'Partial','21','28','40','2025-04-26',''
'COORD_Q35E','DIST_9OCIK','OPS_3S04U',4,'High Risk','Severe','Low','33','Effective',70.9,4,'Monthly','Overdue','Documented','Due','Partial','Full','Non-Compliant','Due','Moderate',2.20,'Positive',4.0,'Partial','33','8','12','2025-04-21','Take morning finally fire owner on still.'
'COORD_KM6M','DIST_6MNA9','OPS_284FJ',39,'Safe','Partial','Low','23','Limited',89.7,1,'Weekly','Overdue','Documented','Overdue','Insufficient','Full','Partial','Completed','Weak',4.30,'Neutral',2.6,'Incomplete','6','0','6','2025-06-27','Include others professor world.'
'COORD_ZT9Y','DIST_QIUIO','OPS_MT6H8',53,'Safe','Severe','High','40','Limited',77.7,1,'Daily','Current','In Progress','Due','Adequate','Partial','Partial','Overdue','Weak',4.50,'Positive',1.2,'Complete','43','18','34','2025-03-28',''
'COORD_P9UP','DIST_BCHLT','OPS_DXA8G',70,'Moderate','Partial','High','40','Poor',73.2,3,'Weekly','Due','Pending','Due','Adequate','Full','Compliant','Due','Weak',4.30,'Negative',2.7,'Complete','15','21','31','2025-04-21',''
'COORD_QAC3','DIST_J72XK','OPS_HEL4O',61,'Safe','Severe','High','32','Poor',94.8,3,'Weekly','Overdue','In Progress','Due','Adequate','Partial','Partial','Completed','Moderate',1.20,'Positive',1.2,'Partial','26','8','26','2025-04-13',''
'COORD_QV10','DIST_XLRV9','OPS_YOG9K',98,'High Risk','Partial','Medium','45','Limited',85.6,2,'Monthly','Current','Pending','Updated','Adequate','Partial','Partial','Due','Weak',4.30,'Negative',1.7,'Incomplete','31','3','24','2025-02-28',''
'COORD_VX5P','DIST_4V8A1','OPS_Q3OZI',7,'High Risk','Severe','High','32','Poor',83.1,4,'Weekly','Current','Documented','Due','Insufficient','Partial','Partial','Completed','Strong',2.10,'Neutral',2.2,'Incomplete','40','25','10','2025-07-21',''
'COORD_KM2N','DIST_5VQOT','OPS_R914N',67,'Moderate','Partial','Low','25','Effective',75.5,1,'Monthly','Due','Documented','Overdue','Insufficient','Full','Compliant','Completed','Strong',4.90,'Positive',1.4,'Incomplete','45','23','34','2025-04-09','Somebody store sometimes message money reveal everyone.'
'COORD_K0DK','DIST_MRK91','OPS_X6T5R',82,'Safe','Partial','Low','41','Poor',94.6,2,'Weekly','Overdue','In Progress','Overdue','Partial','Partial','Compliant','Completed','Moderate',3.50,'Neutral',1.1,'Complete','37','20','40','2025-05-05',''
'COORD_XJXC','DIST_RH5XQ','OPS_XX310',99,'Safe','Severe','High','5','Limited',90.8,1,'Daily','Overdue','Documented','Overdue','Partial','Partial','Non-Compliant','Completed','Strong',1.70,'Negative',2.8,'Complete','35','18','29','2025-03-14','Because help whatever better.'
'COORD_21QF','DIST_6BS4W','OPS_WMU8D',38,'Safe','Partial','Medium','17','Effective',95.1,5,'Weekly','Overdue','In Progress','Overdue','Insufficient','Partial','Partial','Overdue','Strong',1.90,'Positive',2.8,'Incomplete','27','6','7','2025-03-28','Until common task management really stock remain.'
'COORD_EEA9','DIST_44AEK','OPS_V8WE5',49,'High Risk','Severe','Medium','46','Effective',93.5,1,'Daily','Overdue','In Progress','Overdue','Insufficient','Partial','Partial','Overdue','Strong',3.70,'Negative',4.0,'Incomplete','9','20','18','2025-05-29',''
'COORD_O70U','DIST_CV1DC','OPS_2SU7S',23,'Moderate','Partial','High','19','Poor',87.1,4,'Monthly','Overdue','Pending','Due','Partial','Full','Partial','Due','Strong',1.90,'Negative',1.5,'Partial','17','18','1','2025-08-12',''
'COORD_M2NC','DIST_4M7PO','OPS_CKGHG',47,'High Risk','Severe','High','12','Poor',96.8,2,'Monthly','Current','In Progress','Due','Insufficient','Partial','Compliant','Overdue','Strong',1.20,'Negative',2.7,'Partial','12','15','19','2025-06-29',''
'COORD_OVRK','DIST_2NFD7','OPS_WC7K1',14,'High Risk','Partial','Low','20','Effective',83.0,5,'Daily','Current','In Progress','Due','Insufficient','Partial','Non-Compliant','Completed','Weak',4.80,'Negative',4.0,'Incomplete','10','23','31','2025-04-03','Father treat find program so suffer.'
'COORD_0LGC','DIST_7H7RE','OPS_OOP68',51,'Safe','Partial','Low','41','Poor',75.1,4,'Monthly','Due','In Progress','Updated','Partial','Full','Non-Compliant','Overdue','Strong',2.70,'Positive',4.4,'Incomplete','1','5','40','2025-05-28','Explain cause sister surface.'
'COORD_8S01','DIST_NMO4A','OPS_KQFVL',40,'Moderate','Partial','Medium','36','Effective',79.3,2,'Monthly','Overdue','Pending','Updated','Insufficient','Partial','Partial','Completed','Strong',3.40,'Neutral',1.3,'Incomplete','32','29','12','2025-04-18','Brother trade artist customer while.'
'COORD_R7EM','DIST_J5F72','OPS_332HT',64,'Moderate','Severe','Medium','37','Effective',78.8,3,'Daily','Current','In Progress','Updated','Insufficient','Partial','Partial','Completed','Weak',3.20,'Neutral',3.8,'Complete','46','11','3','2025-07-11',''
'COORD_GRM2','DIST_VV9DL','OPS_U5MYH',75,'High Risk','Partial','Medium','26','Limited',88.8,2,'Daily','Due','Pending','Due','Partial','Partial','Compliant','Overdue','Weak',4.50,'Negative',1.2,'Incomplete','1','5','36','2025-04-08',''
'COORD_EYCM','DIST_X32NF','OPS_BR6WM',89,'High Risk','Partial','High','6','Effective',74.4,4,'Weekly','Overdue','In Progress','Due','Partial','Full','Compliant','Due','Moderate',4.20,'Neutral',4.9,'Incomplete','34','20','15','2025-08-06','Audience man year role against.'
