'RF882616','RF882616','RF882616',29.91,61.98,41.090,60.12,25.26,47.2,4.327,3.467,9.917,6.030,9.352,3.799,0.0426,0.046,0.045,0.0532,0.0348,0.0587
'RF280108','RF280108','RF280108',60.40,53.32,60.140,63.27,61.15,33.03,7.252,6.641,6.5,5.294,9.74,8.058,0.0031,0.059,0.022,0.0921,0.0666,0.0402
'RF223692','RF223692','RF223692',26.53,50.56,44.220,61.29,70.48,75.71,3.187,6.865,6.981,4.969,8.712,1.624,0.0342,0.070,0.0537,0.0177,0.0167,0.0598
'RF297616','RF297616','RF297616',79.67,34.06,61.120,64.31,56.63,33.09,8.315,3.118,9.855,8.248,1.25,6.975,0.0633,0.097,0.0101,0.0061,0.0504,0.084
'RF655095','RF655095','RF655095',31.24,44.71,75.890,37.26,64.22,33.84,7.548,3.761,5.803,4.582,7.116,7.379,0.0570,0.079,0.0874,0.0248,0.0689,0.0792
'RF818470','RF818470','RF818470',42.33,65.74,35.970,54.98,74.50,43.79,0.860,0.135,2.817,9.503,5.813,3.31,0.0859,0.055,0.0827,0.0941,0.0110,0.0612
'RF979686','RF979686','RF979686',79.55,66.14,59.340,33.14,68.61,59.04,0.145,2.204,1.628,0.769,6.126,0.547,0.0272,0.018,0.0906,0.0196,0.0132,0.0101
'RF686977','RF686977','RF686977',33.09,20.04,28.270,53.61,29.89,33.04,8.405,2.396,5.091,6.121,6.274,4.227,0.0940,0.080,0.0041,0.0648,0.0935,0.0043
'RF615078','RF615078','RF615078',38.16,20.01,51.990,46.36,22.56,74.11,0.871,8.313,5.442,9.992,1.135,3.25,0.0914,0.041,0.0763,0.0248,0.0445,0.0295
'RF927905','RF927905','RF927905',51.51,66.98,41.010,51.71,20.97,28.78,6.384,8.41,2.63,5.571,7.57,0.739,0.0311,0.012,0.0125,0.072,0.0117,0.026
'RF381157','RF381157','RF381157',62.26,67.78,77.650,25.87,60.83,40.1,9.905,6.185,1.296,9.275,6.427,3.873,0.0208,0.063,0.0566,0.0292,0.0380,0.0549
'RF674459','RF674459','RF674459',37.32,30.67,40.730,24.32,33.28,35.14,9.324,8.293,4.062,0.928,7.545,8.431,0.0901,0.059,0.0384,0.0303,0.0427,0.0213
'RF855272','RF855272','RF855272',64.19,57.93,31.400,53.08,31.18,20.25,0.414,6.594,5.584,4.916,3.984,5.215,0.0637,0.060,0.0622,0.0369,0.0475,0.0298
'RF932504','RF932504','RF932504',74.41,59.98,46.270,25.41,61.81,22.51,8.307,9.01,4.311,5.224,1.775,3.181,0.0965,0.026,0.0416,0.0556,0.0761,0.075
'RF982608','RF982608','RF982608',32.93,45.24,70.780,52.32,26.74,64.87,1.820,4.408,4.278,9.136,3.82,1.688,0.0633,0.082,0.0071,0.0842,0.0664,0.0748
'RF683127','RF683127','RF683127',56.04,62.47,48.990,69.28,23.13,37.66,3.071,8.166,9.874,7.309,0.886,9.95,0.0432,0.009,0.018,0.0116,0.0839,0.0357
'RF712117','RF712117','RF712117',64.78,69.67,76.990,73.4,53.74,30.91,1.171,0.296,7.469,5.005,3.387,9.79,0.0232,0.047,0.0152,0.0636,0.0130,0.0627
'RF415446','RF415446','RF415446',57.75,40.38,45.140,72.95,56.11,58.24,5.719,5.485,0.146,9.483,1.417,3.284,0.0014,0.014,0.0162,0.0517,0.0035,0.0012
'RF143816','RF143816','RF143816',69.27,63.31,50.040,56.95,74.56,70.09,6.665,4.088,1.169,9.990,7.208,0.876,0.0865,0.007,0.0696,0.0213,0.0111,0.09
'RF308408','RF308408','RF308408',77.11,70.21,40.890,50.85,69.13,35.74,5.756,7.632,6.955,4.822,6.16,6.37,0.0804,0.092,0.0143,0.0494,0.0619,0.0791
'RF596423','RF596423','RF596423',65.68,72.45,44.600,66.23,64.40,64.06,4.091,3.437,3.369,3.725,4.112,7.902,0.0491,0.086,0.0702,0.0416,0.0402,0.0402
'RF135710','RF135710','RF135710',49.47,51.13,38.970,79.41,35.74,67.16,1.806,4.143,4.287,5.474,8.013,3.407,0.0683,0.090,0.017,0.0183,0.0281,0.037
'RF895484','RF895484','RF895484',21.13,73.71,25.910,52.46,60.49,26.18,5.132,9.254,0.019,5.121,7.374,7.025,0.0222,0.056,0.0298,0.0547,0.0365,0.0779
'RF116568','RF116568','RF116568',41.93,25.07,70.510,30.92,56.21,52.83,7.551,5.089,8.575,8.922,2.565,3.749,0.0116,0.058,0.0579,0.0471,0.0742,0.0065
'RF842127','RF842127','RF842127',29.07,51.6,33.170,39.21,41.30,49.5,8.124,3.234,9.342,8.915,3.355,7.002,0.0812,0.048,0.086,0.0734,0.0638,0.0717
'RF152341','RF152341','RF152341',59.39,47.99,36.320,77.71,22.38,78.36,4.739,9.588,4.915,9.743,3.601,2.277,0.0741,0.085,0.0515,0.0187,0.0614,0.0621
'RF602945','RF602945','RF602945',34.39,73.46,56.550,29.18,21.21,28.46,5.426,7.446,4.329,6.525,9.89,8.256,0.0202,0.082,0.0767,0.0803,0.0048,0.09
'RF807998','RF807998','RF807998',29.34,54.44,55.030,31.06,32.41,68.68,2.382,4.896,6.48,4.755,4.773,8.015,0.0845,0.089,0.0363,0.0406,0.0943,0.0061
'RF123690','RF123690','RF123690',70.26,28.8,24.450,46.12,22.18,59.52,3.554,0.615,9.328,1.670,9.356,2.905,0.0645,0.033,0.0298,0.0436,0.0343,0.0256
'RF608285','RF608285','RF608285',34.69,56.21,53.130,53.76,59.04,68.12,5.101,9.097,0.705,2.891,8.227,5.922,0.0673,0.046,0.0825,0.0868,0.0130,0.0022
'RF724487','RF724487','RF724487',64.25,60.55,56.640,66.66,50.06,41.05,1.790,8.762,6.262,5.046,6.688,2.412,0.0711,0.083,0.0051,0.0696,0.0508,0.0025
'RF778994','RF778994','RF778994',77.26,60.44,23.850,36.87,38.57,36.53,8.015,6.321,9.791,7.349,4.932,6.105,0.0765,0.080,0.091,0.0691,0.0134,0.0396
'RF648710','RF648710','RF648710',44.77,52.17,61.310,35.89,76.71,72.05,5.753,1.256,8.235,1.433,5.136,5.131,0.0087,0.063,0.0257,0.0237,0.0922,0.0574
'RF877750','RF877750','RF877750',45.57,61.75,41.470,32.4,74.56,70.65,2.109,2.291,4.614,4.727,2.897,0.346,0.0035,0.096,0.0684,0.0841,0.0822,0.0842
'RF498665','RF498665','RF498665',31.10,43.72,28.850,62.63,43.16,51.96,5.764,7.975,4.85,2.457,9.475,9.355,0.0597,0.035,0.0906,0.0529,0.0190,0.0463
'RF559899','RF559899','RF559899',47.82,52.23,58.570,22.65,38.48,46.17,3.832,9.483,4.516,3.432,9.087,9.68,0.0392,0.098,0.0933,0.0656,0.0405,0.0012
'RF923432','RF923432','RF923432',73.54,76.69,79.230,28.08,51.78,62.06,0.886,3.664,8.254,5.409,5.941,9.808,0.0679,0.057,0.0023,0.048,0.0735,0.0586
'RF802630','RF802630','RF802630',69.10,65.11,77.740,26.61,69.89,53.59,6.692,2.315,3.939,3.167,1.768,4.46,0.0454,0.067,0.0344,0.0136,0.0114,0.0167
'RF427612','RF427612','RF427612',72.95,22.53,20.340,43.68,74.64,55.25,1.188,0.368,5.358,2.035,4.04,3.518,0.0585,0.064,0.0697,0.0031,0.0583,0.0252
'RF933676','RF933676','RF933676',37.73,52.75,68.820,32.92,57.45,55.16,1.958,2.873,2.746,2.774,3.818,8.727,0.0095,0.066,0.0536,0.0627,0.0757,0.0818
'RF423954','RF423954','RF423954',61.14,27.77,53.220,57.03,79.64,65.28,5.785,6.688,0.118,9.346,9.604,1.895,0.0604,0.035,0.0083,0.0713,0.0055,0.0799
'RF988074','RF988074','RF988074',32.25,42.12,26.220,65.22,65.89,20.63,1.426,0.249,3.066,9.316,5.56,1.114,0.0863,0.033,0.085,0.0782,0.0667,0.0207
'RF559975','RF559975','RF559975',66.41,64.59,50.920,77.08,59.73,38.9,3.017,1.59,7.391,6.817,0.743,4.709,0.0375,0.093,0.0662,0.0715,0.0630,0.0145
'RF869970','RF869970','RF869970',22.51,28.27,55.260,38.72,28.16,32.12,7.857,1.253,5.361,4.897,7.591,1.116,0.0111,0.004,0.051,0.0781,0.0324,0.0613
'RF532992','RF532992','RF532992',51.28,29.36,53.620,38.07,72.69,45.84,0.201,2.336,2.621,0.778,1.563,5.828,0.0021,0.080,0.0691,0.0701,0.0179,0.0458
'RF473731','RF473731','RF473731',32.97,25.11,71.700,31.68,40.16,49.45,1.022,3.904,5.563,0.509,5.445,4.706,0.0088,0.049,0.0653,0.0558,0.0328,0.0103
'RF221519','RF221519','RF221519',65.41,42.38,26.950,48.64,79.92,76.77,7.086,6.861,1.781,1.175,7.169,0.865,0.0038,0.021,0.0461,0.0057,0.0594,0.0055
'RF714197','RF714197','RF714197',64.91,50.27,39.990,29.0,53.72,72.4,3.881,6.708,8.328,4.077,5.23,5.522,0.0896,0.008,0.0318,0.0672,0.0033,0.0157
'RF558602','RF558602','RF558602',42.20,61.13,22.640,57.79,28.74,47.75,9.683,0.96,5.183,4.291,2.171,6.591,0.0437,0.077,0.0864,0.0659,0.0146,0.0808
'RF804961','RF804961','RF804961',69.34,64.81,46.830,61.75,76.93,55.41,4.999,4.887,4.489,3.065,2.457,7.724,0.0198,0.007,0.0962,0.0189,0.0882,0.0505
'RF153435','RF153435','RF153435',69.43,27.61,56.800,66.52,64.29,71.74,8.544,7.166,6.157,3.977,7.738,6.977,0.0083,0.096,0.0403,0.0025,0.0521,0.0301
'RF345609','RF345609','RF345609',54.30,29.32,25.640,28.01,40.03,27.44,3.190,7.713,2.412,9.091,6.511,4.111,0.0029,0.095,0.0046,0.0916,0.0904,0.0522
'RF888611','RF888611','RF888611',52.54,33.62,69.790,37.65,76.16,24.06,8.697,4.678,1.408,8.789,2.939,1.247,0.0006,0.032,0.0899,0.0571,0.0323,0.0632
'RF989712','RF989712','RF989712',75.72,49.61,47.880,41.79,74.23,32.9,5.948,7.131,9.783,6.992,8.066,9.11,0.0440,0.014,0.015,0.0276,0.0646,0.0118
'RF855237','RF855237','RF855237',74.35,40.46,51.490,55.04,43.82,32.4,6.982,2.709,2.525,2.066,0.512,5.74,0.0787,0.045,0.0138,0.0748,0.0540,0.0561
'RF303836','RF303836','RF303836',73.23,21.39,65.200,63.9,72.68,49.25,8.767,4.062,0.179,5.373,6.116,2.585,0.0455,0.041,0.0057,0.0727,0.0636,0.0095
'RF650574','RF650574','RF650574',31.79,26.06,31.120,70.12,35.50,26.42,7.347,2.723,6.062,9.222,7.31,4.755,0.0222,0.007,0.0963,0.0801,0.0020,0.0059
'RF843604','RF843604','RF843604',32.64,55.1,36.350,39.74,73.08,26.4,5.341,4.155,2.237,3.049,9.802,6.24,0.0311,0.088,0.041,0.0946,0.0100,0.0161
'RF531394','RF531394','RF531394',44.97,47.48,37.760,58.95,62.00,49.91,4.892,7.59,2.571,1.758,2.049,9.366,0.0530,0.025,0.098,0.0571,0.0466,0.0205
'RF871870','RF871870','RF871870',34.29,27.27,43.210,55.51,31.46,78.38,5.150,6.606,0.242,1.532,2.321,7.09,0.0517,0.019,0.039,0.0516,0.0689,0.0188
'RF149923','RF149923','RF149923',32.23,32.05,50.140,71.86,23.05,27.19,2.715,8.11,4.407,8.208,7.691,5.474,0.0392,0.058,0.0709,0.0397,0.0629,0.0699
'RF791964','RF791964','RF791964',44.47,64.48,61.500,23.05,22.29,31.75,1.302,3.847,3.933,4.217,9.59,6.629,0.0524,0.091,0.0524,0.054,0.0631,0.094
'RF202537','RF202537','RF202537',75.39,51.36,60.380,67.18,30.42,21.3,8.954,6.586,4.223,6.368,8.204,8.865,0.0105,0.044,0.0316,0.0686,0.0036,0.0241
'RF849215','RF849215','RF849215',78.48,20.07,76.030,57.28,34.79,33.61,0.087,6.606,5.687,7.400,2.199,3.474,0.0347,0.052,0.0232,0.0276,0.0737,0.0302
'RF941361','RF941361','RF941361',51.55,64.5,21.240,69.9,65.30,23.73,7.889,4.056,1.674,2.879,4.16,2.332,0.0675,0.093,0.0994,0.0298,0.0442,0.0371
'RF397868','RF397868','RF397868',69.46,28.01,33.670,54.33,65.68,59.05,8.530,2.372,5.898,3.082,8.549,1.524,0.0474,0.054,0.0657,0.0463,0.0874,0.0864
'RF554490','RF554490','RF554490',48.67,38.81,59.230,29.8,70.99,33.98,1.605,7.57,2.651,7.066,6.039,2.291,0.0490,0.063,0.0326,0.0244,0.0945,0.0334
'RF868710','RF868710','RF868710',42.50,24.34,25.260,36.58,75.42,23.03,0.084,8.266,2.166,3.172,7.286,7.363,0.0659,0.012,0.0519,0.0394,0.0398,0.0982
'RF336709','RF336709','RF336709',26.33,36.38,49.280,24.47,38.60,51.43,3.959,4.82,1.849,7.008,1.082,9.326,0.0999,0.033,0.0967,0.0565,0.0514,0.0965
'RF208267','RF208267','RF208267',72.73,57.52,37.560,79.07,42.56,60.06,7.710,0.062,0.352,3.664,3.217,5.568,0.0757,0.074,0.0811,0.0835,0.0521,0.0614
'RF447490','RF447490','RF447490',65.07,46.88,78.610,23.95,62.91,68.0,9.676,7.649,3.154,4.258,4.144,4.974,0.0031,0.099,0.0423,0.0505,0.0652,0.094
'RF393041','RF393041','RF393041',58.57,50.15,73.160,44.66,39.78,47.04,9.722,2.352,7.186,7.199,0.601,0.738,0.0458,0.047,0.0771,0.0401,0.0981,0.021
'RF725417','RF725417','RF725417',70.28,63.07,33.200,26.27,36.77,78.48,8.244,0.153,3.644,1.249,5.036,0.102,0.0983,0.098,0.0804,0.0192,0.0985,0.096
'RF673536','RF673536','RF673536',60.58,49.09,68.880,32.34,20.18,37.02,0.734,2.195,4.806,9.306,0.577,8.51,0.0380,0.049,0.0414,0.042,0.0115,0.0163
'RF445029','RF445029','RF445029',37.30,64.96,47.010,49.58,43.54,68.78,9.859,9.971,8.851,6.528,3.315,2.679,0.0260,0.058,0.0147,0.0555,0.0468,0.0297
'RF233893','RF233893','RF233893',32.10,40.08,21.360,22.18,62.64,23.31,7.006,3.939,7.649,0.042,7.057,8.474,0.0581,0.096,0.0818,0.0184,0.0377,0.0885
'RF487013','RF487013','RF487013',58.18,23.31,59.900,71.74,57.97,74.53,7.677,2.781,4.108,2.427,1.915,7.79,0.0988,0.062,0.0311,0.0903,0.0517,0.0788
'RF300574','RF300574','RF300574',37.04,25.84,27.160,24.81,21.59,69.27,0.282,4.143,3.069,9.329,0.089,0.031,0.0390,0.040,0.0296,0.0093,0.0795,0.0825
'RF112586','RF112586','RF112586',58.18,33.62,42.390,40.12,53.63,38.76,8.025,7.851,4.063,6.971,7.804,2.217,0.0440,0.028,0.0887,0.0957,0.0960,0.0627
'RF465768','RF465768','RF465768',59.48,62.69,34.030,52.5,74.15,76.81,7.418,9.62,5.129,9.624,7.063,1.097,0.0059,0.087,0.0994,0.087,0.0781,0.003
'RF791266','RF791266','RF791266',76.84,40.31,44.570,47.61,77.29,43.97,3.187,2.182,4.828,9.158,5.495,5.712,0.0391,0.006,0.0103,0.0165,0.0623,0.0218
'RF856387','RF856387','RF856387',68.38,40.13,58.970,25.65,34.90,64.82,8.062,7.753,4.17,7.741,9.164,7.14,0.0658,0.095,0.0034,0.0413,0.0464,0.0661
'RF761509','RF761509','RF761509',66.25,27.06,49.670,60.55,36.97,26.93,4.860,4.026,7.025,3.339,5.915,7.879,0.0262,0.053,0.0804,0.0079,0.0662,0.0284
'RF764358','RF764358','RF764358',37.31,38.13,25.110,62.51,77.45,22.06,1.392,2.85,6.996,7.193,7.514,3.281,0.0383,0.090,0.0445,0.0296,0.0282,0.0535
'RF924875','RF924875','RF924875',74.10,74.25,50.670,45.49,57.63,45.6,8.062,9.216,3.795,7.120,8.399,0.582,0.0966,0.019,0.0731,0.0895,0.0392,0.0171
'RF424682','RF424682','RF424682',78.23,59.38,71.940,31.68,29.97,43.09,8.127,3.112,6.89,1.791,6.735,5.716,0.0739,0.043,0.0962,0.0383,0.0612,0.0516
'RF208257','RF208257','RF208257',50.25,69.62,54.150,20.3,36.19,38.91,5.326,9.919,1.959,1.118,7.742,9.524,0.0397,0.029,0.0652,0.0642,0.0255,0.0846
'RF322066','RF322066','RF322066',44.65,32.06,52.010,77.16,61.81,61.79,7.384,3.475,0.263,1.888,7.491,4.818,0.0823,0.092,0.0686,0.0184,0.0605,0.099
'RF477372','RF477372','RF477372',58.77,66.48,38.600,49.55,53.72,39.78,8.240,8.212,7.001,1.456,3.083,5.122,0.0966,0.081,0.0903,0.0396,0.0393,0.0497
'RF436697','RF436697','RF436697',45.06,25.94,77.890,36.95,62.36,46.6,5.446,0.542,9.613,6.122,4.231,5.88,0.0644,0.072,0.0416,0.0317,0.0896,0.0048
'RF979807','RF979807','RF979807',51.94,57.58,43.500,58.44,63.22,27.79,6.695,7.75,2.982,3.103,0.139,5.437,0.0438,0.004,0.0912,0.0423,0.0296,0.0001
'RF783592','RF783592','RF783592',54.65,76.18,62.540,70.96,47.29,24.65,4.596,2.947,8.16,8.311,7.154,8.268,0.0819,0.066,0.0021,0.07,0.0085,0.0202
'RF215413','RF215413','RF215413',66.57,71.37,30.150,44.51,39.42,23.65,4.377,7.266,9.552,0.944,0.19,6.008,0.0066,0.009,0.0596,0.0718,0.0975,0.0183
'RF727467','RF727467','RF727467',77.85,55.64,79.780,43.87,21.32,40.81,3.533,4.291,0.468,2.783,4.275,3.504,0.0826,0.088,0.0457,0.096,0.0236,0.0598
'RF899270','RF899270','RF899270',21.82,49.17,58.020,78.69,36.54,36.94,5.164,1.249,5.189,5.212,7.39,6.395,0.0141,0.064,0.0476,0.0996,0.0396,0.0156
'RF444060','RF444060','RF444060',49.59,68.37,77.080,45.19,33.09,49.92,4.962,3.312,7.125,5.692,9.321,9.874,0.0484,0.036,0.0387,0.0342,0.0076,0.0271
'RF550878','RF550878','RF550878',35.82,66.11,50.390,60.86,45.03,65.66,1.193,9.139,3.291,5.393,1.541,0.128,0.0062,0.093,0.0773,0.0905,0.0775,0.0832
'RF377428','RF377428','RF377428',66.84,20.24,42.440,48.56,78.57,76.62,2.716,9.565,3.357,7.668,6.592,3.779,0.0325,0.040,0.0303,0.0238,0.0130,0.0411
'RF325456','RF325456','RF325456',34.07,53.05,34.490,74.74,77.39,76.53,8.573,7.022,7.496,2.234,6.401,1.481,0.0439,0.028,0.097,0.0557,0.0297,0.089
'RF826898','RF826898','RF826898',53.26,59.44,38.550,74.9,71.79,48.89,4.725,4.093,9.407,0.599,5.432,8.95,0.0737,0.038,0.0502,0.0899,0.0205,0.055
'RF912056','RF912056','RF912056',27.31,41.92,56.940,31.67,23.79,43.23,4.413,5.11,7.711,1.744,6.646,7.799,0.0302,0.001,0.0243,0.0247,0.0972,0.027
'RF417040','RF417040','RF417040',42.44,46.09,56.090,69.43,25.74,62.97,7.612,0.933,0.989,2.708,3.446,1.277,0.0426,0.004,0.0359,0.091,0.0696,0.0149
'RF930475','RF930475','RF930475',48.29,29.14,60.250,77.04,72.05,71.71,8.594,9.371,4.221,4.275,6.635,3.247,0.0671,0.071,0.0515,0.0561,0.0719,0.0972
'RF867906','RF867906','RF867906',55.98,21.78,59.170,50.17,44.00,50.52,6.909,1.525,9.379,3.513,2.102,0.387,0.0662,0.090,0.0181,0.0803,0.0744,0.0385
'RF920197','RF920197','RF920197',52.46,27.48,26.000,38.33,77.91,39.47,9.469,7.093,1.417,4.252,4.556,6.462,0.0656,0.075,0.068,0.0006,0.0290,0.0009
'RF450906','RF450906','RF450906',77.74,47.07,30.430,45.2,53.89,75.2,5.059,7.197,5.904,8.490,6.561,0.515,0.0460,0.006,0.0709,0.0217,0.0966,0.0118
'RF764269','RF764269','RF764269',40.22,50.14,36.770,78.07,31.34,43.39,8.890,1.289,7.797,5.198,3.169,5.674,0.0706,0.073,0.0583,0.059,0.0104,0.0396
'RF894605','RF894605','RF894605',74.18,27.7,57.280,70.08,49.48,66.3,8.064,0.535,7.186,2.138,6.913,2.926,0.0413,0.087,0.0571,0.0864,0.0783,0.0879
'RF463035','RF463035','RF463035',79.63,41.52,25.700,64.85,56.68,60.84,2.593,5.119,0.577,6.344,1.586,4.363,0.0158,0.089,0.0995,0.0452,0.0770,0.0696
'RF794061','RF794061','RF794061',60.74,48.2,79.040,61.76,75.60,21.44,6.873,4.313,4.126,5.427,7.455,1.767,0.0832,0.080,0.0792,0.0044,0.0364,0.0579
'RF351074','RF351074','RF351074',49.90,20.08,37.880,24.33,24.10,72.5,0.168,4.862,3.284,9.290,9.927,4.621,0.0373,0.083,0.0145,0.0409,0.0518,0.0128
'RF149830','RF149830','RF149830',20.76,34.87,67.190,65.97,51.40,67.02,3.319,6.798,7.169,7.195,0.204,0.541,0.0944,0.003,0.0516,0.0152,0.0699,0.0028
'RF338848','RF338848','RF338848',25.09,79.03,27.470,64.19,70.06,46.62,3.814,1.873,2.353,0.302,2.484,7.112,0.0114,0.080,0.0117,0.0315,0.0813,0.0087
'RF467649','RF467649','RF467649',26.50,36.61,47.150,25.62,43.61,22.73,8.616,2.972,3.967,3.453,0.115,1.084,0.0302,0.080,0.0561,0.0767,0.0754,0.0375
'RF154335','RF154335','RF154335',47.58,38.38,59.200,24.28,57.45,41.15,6.175,8.999,0.659,1.188,2.631,9.028,0.0067,0.015,0.0018,0.0824,0.0939,0.0315
'RF529626','RF529626','RF529626',42.34,64.84,51.590,59.47,49.59,44.5,3.141,3.677,2.676,1.131,7.113,4.316,0.0962,0.001,0.0791,0.0505,0.0303,0.0067
'RF677732','RF677732','RF677732',44.20,23.85,47.750,24.54,43.82,60.58,8.397,3.754,6.707,6.764,3.895,6.031,0.0057,0.022,0.0787,0.012,0.0353,0.0189
'RF123317','RF123317','RF123317',39.16,23.82,24.010,45.85,76.45,72.37,8.745,7.998,1.598,0.889,5.615,3.916,0.0182,0.040,0.091,0.0689,0.0888,0.0037
'RF454038','RF454038','RF454038',55.05,56.32,55.700,71.04,76.30,56.55,0.509,5.096,9.246,5.084,2.367,1.433,0.0476,0.053,0.0763,0.0076,0.0149,0.0236
'RF650327','RF650327','RF650327',54.45,49.3,32.970,29.39,69.83,67.72,5.499,3.954,2.703,8.172,3.654,2.473,0.0215,0.045,0.0879,0.0759,0.0175,0.0524
'RF598308','RF598308','RF598308',31.98,77.51,40.960,28.54,50.63,57.54,1.803,1.829,2.387,2.964,7.395,7.04,0.0374,0.063,0.0568,0.0882,0.0674,0.0545
'RF508771','RF508771','RF508771',74.50,70.44,21.340,78.53,23.57,66.28,2.147,6.571,2.565,8.439,5.727,2.209,0.0676,NULL,0.0853,0.0469,0.0964,0.0596
'RF557560','RF557560','RF557560',44.93,51.51,79.090,75.58,50.89,73.78,8.074,2.924,5.128,9.267,0.457,0.804,0.0437,0.004,0.0723,0.0868,0.0489,0.0959
'RF535950','RF535950','RF535950',48.70,68.72,64.210,73.1,79.27,59.73,1.216,2.95,3.701,7.747,9.855,1.697,0.0575,0.008,0.0138,0.0675,0.0275,0.0857
'RF964041','RF964041','RF964041',40.15,67.81,55.910,49.64,69.18,55.41,4.084,7.921,4.514,9.361,2.603,9.253,0.0579,0.047,0.0933,0.0651,0.0122,0.0634
'RF249879','RF249879','RF249879',66.80,47.05,47.150,32.82,36.73,21.67,8.495,4.458,4.189,4.514,2.136,6.791,0.0885,0.006,0.0306,0.0377,0.0333,0.0732
'RF271132','RF271132','RF271132',56.14,71.1,73.800,25.84,64.17,24.75,4.962,5.968,7.664,5.646,3.612,4.199,0.0287,0.028,0.0514,0.0615,0.0125,0.0683
'RF189724','RF189724','RF189724',59.20,59.74,63.540,50.23,68.07,50.49,4.633,4.468,6.672,8.102,7.552,8.2,0.0801,0.039,0.0449,0.0419,0.0641,0.0116
'RF369883','RF369883','RF369883',20.29,71.24,62.660,65.58,56.66,27.14,9.277,7.932,1.116,7.316,7.776,4.844,0.0460,0.043,0.0593,0.0215,0.0786,0.0264
'RF380031','RF380031','RF380031',40.67,48.63,76.730,56.32,32.48,26.4,10.000,5.542,9.804,1.951,2.764,1.292,0.0115,0.098,0.0232,0.0722,0.0573,0.0024
'RF897797','RF897797','RF897797',60.98,78.03,34.550,26.66,67.19,43.72,3.164,6.629,8.051,9.117,9.316,5.714,0.0226,0.026,0.0435,0.0937,0.0985,0.0224
'RF299667','RF299667','RF299667',55.69,52.08,52.870,63.58,28.16,55.98,7.102,4.477,8.554,4.263,2.078,2.129,0.0384,0.020,0.0512,0.0919,0.0494,0.0279
'RF633674','RF633674','RF633674',63.16,26.86,46.650,54.06,67.59,49.77,9.585,1.779,9.441,9.942,9.39,9.73,0.0095,0.083,0.0555,0.0792,0.0090,0.0933
'RF859780','RF859780','RF859780',72.84,55.11,51.100,27.8,48.23,61.18,8.337,2.416,7.131,6.377,6.208,8.858,0.0800,0.084,0.0443,0.0578,0.0460,0.0207
'RF257188','RF257188','RF257188',52.18,34.48,23.960,52.63,34.10,48.04,5.735,0.705,1.183,6.415,1.265,7.009,0.0901,0.066,0.0154,0.0164,0.0464,0.0789
'RF270480','RF270480','RF270480',36.13,20.79,35.550,65.82,55.26,59.26,2.433,0.186,7.869,9.110,7.919,3.934,0.0812,0.011,0.0215,0.0939,0.0695,0.0575
'RF387981','RF387981','RF387981',22.43,43.3,58.300,74.09,75.64,50.4,3.298,1.951,3.926,6.462,0.449,2.535,0.0919,0.069,0.0608,0.0848,0.0708,0.0284
'RF661419','RF661419','RF661419',68.72,72.35,37.600,32.58,37.26,32.82,2.920,8.375,9.064,8.679,4.926,9.137,0.0655,0.083,0.0392,0.0916,0.0646,0.0378
'RF130167','RF130167','RF130167',44.67,70.08,64.790,79.43,66.53,49.12,4.525,9.746,0.638,4.233,7.93,8.362,0.0768,0.071,0.0311,0.0506,0.0704,0.0704
'RF515467','RF515467','RF515467',71.26,32.21,27.620,24.1,31.38,39.66,3.395,1.259,9.456,1.917,2.468,8.703,0.0559,0.087,0.0843,0.0672,0.0757,0.0596
'RF625420','RF625420','RF625420',51.75,30.43,42.670,73.89,52.90,54.44,9.189,3.138,1.71,5.070,6.137,0.082,0.0292,0.080,0.0814,0.0091,0.0325,0.0746
'RF850662','RF850662','RF850662',46.37,70.11,48.230,46.25,70.87,30.46,0.661,0.738,1.72,5.736,0.823,2.464,0.0270,0.017,0.0286,0.0237,0.0060,0.0771
'RF492517','RF492517','RF492517',64.92,42.68,43.870,51.17,69.30,71.6,6.390,3.808,7.133,9.455,9.656,8.021,0.0918,0.083,0.054,0.0395,0.0542,0.0845
'RF528090','RF528090','RF528090',33.32,47.94,48.030,37.4,49.48,70.32,4.644,7.657,4.182,8.611,0.853,9.588,0.0088,0.031,0.0364,0.0265,0.0550,0.0861
'RF878933','RF878933','RF878933',35.02,63.92,20.720,65.91,66.21,70.75,7.588,7.704,1.577,3.175,0.028,5.107,0.0219,0.084,0.0701,0.0131,0.0193,0.0439
'RF588323','RF588323','RF588323',50.92,63.8,29.070,63.93,74.32,74.8,3.954,5.417,3.361,3.081,8.677,6.48,0.0569,0.072,0.0761,0.0392,0.0338,0.0298
'RF334587','RF334587','RF334587',56.57,44.41,45.440,49.49,63.63,57.46,3.921,1.671,5.949,8.278,8.333,2.852,0.0109,0.092,0.0467,0.072,0.0243,0.0319
'RF292162','RF292162','RF292162',71.07,60.34,49.730,76.8,40.31,31.21,5.735,8.574,0.777,8.890,5.659,9.364,0.0398,0.027,0.0942,0.0719,0.0187,0.0265
'RF484570','RF484570','RF484570',37.01,25.11,41.230,62.38,48.24,39.15,9.119,4.47,2.907,9.433,6.07,0.417,0.0525,0.094,0.0631,0.0146,0.0668,0.0121
'RF293412','RF293412','RF293412',23.55,32.28,20.510,33.68,45.78,44.73,5.308,7.376,6.414,5.672,9.666,0.954,0.0715,0.002,0.0472,0.0472,0.0489,0.0724
