'RF229774','RF229774','RF229774',0.6360,0.06,0.776,81.48,0.844,6.560,533,90.75,'{"overloads": 5, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 7, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF204541','RF204541','RF204541',0.6790,0.57,0.838,60.80,0.874,6.230,928,71.14,'{"overloads": 3, "collisions": 3, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 10, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF884753','RF884753','RF884753',0.9280,0.99,0.632,18.64,0.973,6.060,579,92.93,'{"overloads": null, "collisions": null, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 9, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF951053','RF951053','RF951053',0.4500,0.03,0.902,39.42,0.918,6.590,903,76.43,'{"overloads": 1, "collisions": 3, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 3, "speed_violations": null, "calibration_state": "Invalid             "}'
'RF148264','RF148264','RF148264',0.6000,0.14,0.634,38.69,0.882,5.780,785,76.95,'{"overloads": null, "collisions": null, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 6, "speed_violations": 3, "calibration_state": "Invalid             "}'
'RF888536','RF888536','RF888536',0.3510,0.43,0.485,34.49,0.954,5.880,917,75.49,'{"overloads": null, "collisions": null, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 9, "speed_violations": 8, "calibration_state": "Valid               "}'
'RF373817','RF373817','RF373817',0.2320,0.17,0.556,89.66,0.924,6.510,866,4.72,'{"overloads": 5, "collisions": 2, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 6, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF752245','RF752245','RF752245',0.9460,0.01,0.837,67.43,0.923,5.120,761,65.97,'{"overloads": null, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 1, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF862072','RF862072','RF862072',0.7490,0.12,0.915,43.50,0.849,6.990,3,42.25,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 4, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF265002','RF265002','RF265002',0.4320,0.70,0.302,35.35,0.955,6.090,452,75.26,'{"overloads": 3, "collisions": 2, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 1, "speed_violations": null, "calibration_state": "Valid               "}'
'RF550408','RF550408','RF550408',0.3380,0.86,0.05,40.24,0.95,6.700,765,84.36,'{"overloads": 1, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF376660','RF376660','RF376660',0.5140,0.60,0.375,45.56,0.817,6.770,243,0.93,'{"overloads": 1, "collisions": 3, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 1, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF522668','RF522668','RF522668',0.5940,0.13,0.097,93.50,0.888,5.450,369,83.89,'{"overloads": 3, "collisions": 2, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 4, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF116463','RF116463','RF116463',0.8120,0.27,0.109,14.44,0.816,6.080,904,67.21,'{"overloads": 5, "collisions": 1, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": null, "speed_violations": 8, "calibration_state": "Due                 "}'
'RF623505','RF623505','RF623505',0.7520,0.22,0.458,81.36,0.972,6.700,800,93.33,'{"overloads": 4, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 3, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF589478','RF589478','RF589478',0.1240,0.73,0.517,4.84,0.861,6.140,732,80.5,'{"overloads": 5, "collisions": null, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": null, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF364752','RF364752','RF364752',0.2020,0.91,0.192,74.42,0.964,6.250,475,85.74,'{"overloads": 2, "collisions": 1, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 1, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF306748','RF306748','RF306748',0.7350,0.21,0.077,70.00,0.828,5.970,189,56.24,'{"overloads": 5, "collisions": null, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 2, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF972461','RF972461','RF972461',0.5260,0.34,0.421,14.24,0.82,5.890,77,14.01,'{"overloads": 1, "collisions": 3, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 6, "speed_violations": null, "calibration_state": "Invalid             "}'
'RF259325','RF259325','RF259325',0.2920,0.64,0.254,98.25,0.876,5.260,972,89.35,'{"overloads": 1, "collisions": null, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 4, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF612970','RF612970','RF612970',0.2170,0.98,0.821,83.67,0.801,6.670,340,44.25,'{"overloads": 4, "collisions": null, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 9, "speed_violations": null, "calibration_state": "Due                 "}'
'RF942805','RF942805','RF942805',0.9440,0.19,0.131,31.18,0.996,6.280,220,9.44,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 3, "speed_violations": 8, "calibration_state": "Valid               "}'
'RF785480','RF785480','RF785480',0.4580,0.92,0.45,64.91,0.897,6.840,16,11.43,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 3, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF159899','RF159899','RF159899',0.9050,0.18,0.323,81.39,0.955,6.220,503,99.23,'{"overloads": null, "collisions": null, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 7, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF114929','RF114929','RF114929',0.4950,0.07,0.671,0.77,0.973,6.670,258,65.97,'{"overloads": 4, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 6, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF499351','RF499351','RF499351',0.5120,0.61,0.164,85.61,0.976,5.040,470,4.98,'{"overloads": 4, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 8, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF829843','RF829843','RF829843',0.6230,0.60,0.428,9.05,0.843,5.470,95,20.14,'{"overloads": 2, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 2, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF801674','RF801674','RF801674',0.9020,0.51,0.523,96.68,0.935,6.590,718,97.41,'{"overloads": 5, "collisions": 1, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 7, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF358607','RF358607','RF358607',0.0210,0.77,0.97,17.77,0.959,5.470,231,0.23,'{"overloads": 5, "collisions": null, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": null, "speed_violations": 5, "calibration_state": "Due                 "}'
'RF456069','RF456069','RF456069',0.5200,0.53,0.209,57.45,0.913,6.970,686,41.46,'{"overloads": 1, "collisions": 3, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF352546','RF352546','RF352546',0.1190,0.18,0.817,11.88,0.998,6.070,769,37.5,'{"overloads": 4, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 9, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF150571','RF150571','RF150571',0.6130,0.66,0.747,80.89,0.93,5.370,96,55.56,'{"overloads": 4, "collisions": 1, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF815199','RF815199','RF815199',0.4270,0.52,0.354,37.27,0.982,5.110,227,77.86,'{"overloads": 3, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 7, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF971439','RF971439','RF971439',0.2650,0.06,0.335,67.75,0.905,6.250,335,46.77,'{"overloads": 1, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 3, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF311968','RF311968','RF311968',0.9890,0.09,0.001,6.79,0.821,5.130,427,32.57,'{"overloads": null, "collisions": 3, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 1, "speed_violations": 6, "calibration_state": "Invalid             "}'
'RF144272','RF144272','RF144272',0.8430,0.46,0.459,80.83,0.836,6.430,252,66.37,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 10, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF420092','RF420092','RF420092',0.2690,0.24,0.934,99.69,0.819,6.200,45,13.46,'{"overloads": 5, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 6, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF728749','RF728749','RF728749',0.7440,0.89,0.802,85.93,0.827,6.400,287,93.5,'{"overloads": null, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 5, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF688791','RF688791','RF688791',0.7920,0.70,0.684,58.53,0.888,6.710,300,86.15,'{"overloads": 5, "collisions": 3, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 6, "speed_violations": 2, "calibration_state": "Valid               "}'
'RF415664','RF415664','RF415664',0.3600,0.83,0.084,30.54,0.827,5.320,255,94.92,'{"overloads": 5, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 9, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF528564','RF528564','RF528564',0.3940,0.68,0.614,27.57,0.831,6.500,146,83.81,'{"overloads": 3, "collisions": 1, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 3, "speed_violations": 6, "calibration_state": "Invalid             "}'
'RF998038','RF998038','RF998038',0.7430,0.82,0.574,80.23,0.948,5.550,732,91.93,'{"overloads": 5, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 5, "speed_violations": null, "calibration_state": "Invalid             "}'
'RF891094','RF891094','RF891094',0.1380,0.03,0.514,93.02,0.92,6.650,215,48.16,'{"overloads": 5, "collisions": null, "safety_state": "Emergency", "emergency_stops": 3, "zone_violations": 8, "speed_violations": 7, "calibration_state": "Due                 "}'
'RF195008','RF195008','RF195008',0.1180,0.32,0.007,61.41,0.886,5.480,25,71.15,'{"overloads": null, "collisions": null, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 6, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF566976','RF566976','RF566976',0.9860,0.41,0.186,9.93,0.973,5.640,237,58.3,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 10, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF523342','RF523342','RF523342',0.1400,0.95,0.069,48.32,0.932,5.090,538,13.76,'{"overloads": null, "collisions": null, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 1, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF263497','RF263497','RF263497',0.4350,0.41,0.78,52.67,0.903,5.420,374,51.27,'{"overloads": 2, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 9, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF840366','RF840366','RF840366',0.5170,0.89,0.684,29.18,0.965,6.060,502,60.93,'{"overloads": 4, "collisions": 1, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF150786','RF150786','RF150786',0.0710,0.13,0.391,6.68,0.9,5.260,940,25.95,'{"overloads": 4, "collisions": null, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF556364','RF556364','RF556364',0.5070,0.36,0.459,60.70,0.806,6.190,607,46.06,'{"overloads": 2, "collisions": null, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF774714','RF774714','RF774714',0.3610,0.46,0.012,80.07,0.975,5.910,497,12.76,'{"overloads": 3, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 8, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF976405','RF976405','RF976405',0.3310,0.15,0.094,73.89,0.958,5.490,342,88.68,'{"overloads": 3, "collisions": 1, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 1, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF382512','RF382512','RF382512',0.0330,0.11,0.646,95.91,0.91,5.180,84,77.22,'{"overloads": 4, "collisions": 2, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 6, "speed_violations": 2, "calibration_state": "Invalid             "}'
'RF293804','RF293804','RF293804',0.4250,0.28,0.318,0.58,0.883,6.600,894,43.85,'{"overloads": null, "collisions": 3, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 7, "speed_violations": 10, "calibration_state": "Invalid             "}'
'RF709422','RF709422','RF709422',0.7560,0.77,0.217,63.40,0.828,6.740,480,64.74,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 7, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF486827','RF486827','RF486827',0.5970,0.41,0.533,80.67,0.986,6.600,412,91.37,'{"overloads": 4, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 1, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF457263','RF457263','RF457263',0.2710,0.78,0.353,40.75,0.806,6.450,47,46.28,'{"overloads": 2, "collisions": null, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 4, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF611119','RF611119','RF611119',0.6420,0.54,0.179,10.47,0.886,6.310,767,31.52,'{"overloads": 2, "collisions": 1, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 7, "speed_violations": 5, "calibration_state": "Due                 "}'
'RF855545','RF855545','RF855545',0.7450,0.73,0.406,36.58,0.819,5.670,169,11.01,'{"overloads": 3, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 9, "speed_violations": 5, "calibration_state": "Valid               "}'
'RF381892','RF381892','RF381892',0.3130,0.77,0.718,36.58,0.922,6.950,81,99.3,'{"overloads": 4, "collisions": 3, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 3, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF918416','RF918416','RF918416',0.9520,0.27,0.357,63.55,0.87,6.170,535,41.02,'{"overloads": 3, "collisions": 1, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 1, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF197356','RF197356','RF197356',0.3860,0.80,0.25,25.85,0.852,5.830,926,40.82,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 1, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF268120','RF268120','RF268120',0.8210,0.74,0.729,42.85,0.981,5.740,785,92.76,'{"overloads": 5, "collisions": 1, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 10, "speed_violations": 9, "calibration_state": "Invalid             "}'
'RF769458','RF769458','RF769458',0.6830,0.03,0.78,46.94,0.864,5.770,616,35.9,'{"overloads": 1, "collisions": null, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 4, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF330462','RF330462','RF330462',0.6740,0.33,0.699,10.16,0.992,6.970,643,9.01,'{"overloads": 1, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 2, "speed_violations": 10, "calibration_state": "Invalid             "}'
'RF737769','RF737769','RF737769',0.5860,0.86,0.324,59.29,0.965,6.060,902,72.0,'{"overloads": 3, "collisions": 2, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 1, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF819338','RF819338','RF819338',0.8360,0.13,0.838,94.81,0.883,6.210,442,80.36,'{"overloads": null, "collisions": 2, "safety_state": "Normal", "emergency_stops": 1, "zone_violations": 1, "speed_violations": 6, "calibration_state": "Valid               "}'
'RF497336','RF497336','RF497336',0.5190,0.40,0.099,63.87,0.907,5.480,769,87.86,'{"overloads": 5, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 5, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF650243','RF650243','RF650243',0.2940,0.09,0.193,33.11,0.877,5.660,110,59.91,'{"overloads": 1, "collisions": 2, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 9, "speed_violations": 8, "calibration_state": "Valid               "}'
'RF156933','RF156933','RF156933',0.3570,0.97,0.903,18.96,0.881,5.220,12,0.66,'{"overloads": null, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 5, "speed_violations": 2, "calibration_state": "Valid               "}'
'RF592775','RF592775','RF592775',0.0410,0.55,0.006,36.48,0.956,6.160,243,23.55,'{"overloads": 3, "collisions": 2, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 5, "speed_violations": 2, "calibration_state": "Valid               "}'
'RF513537','RF513537','RF513537',0.8070,0.50,0.349,78.48,0.801,6.960,901,93.78,'{"overloads": 1, "collisions": null, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 9, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF328321','RF328321','RF328321',0.1390,0.15,0.21,92.17,0.874,6.710,912,84.16,'{"overloads": 3, "collisions": 1, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 5, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF384677','RF384677','RF384677',0.6340,0.43,0.463,91.61,0.989,6.350,678,56.41,'{"overloads": null, "collisions": 1, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 1, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF383585','RF383585','RF383585',0.3170,0.10,0.785,14.54,0.839,6.160,63,76.68,'{"overloads": 1, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 5, "speed_violations": 6, "calibration_state": "Invalid             "}'
'RF939446','RF939446','RF939446',0.1390,0.94,0.708,48.46,0.85,5.340,443,48.68,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 8, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF419322','RF419322','RF419322',0.8500,0.65,0.316,55.16,0.952,6.150,514,22.69,'{"overloads": 1, "collisions": 3, "safety_state": "Normal", "emergency_stops": 5, "zone_violations": 10, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF495567','RF495567','RF495567',0.2010,0.99,0.67,75.64,0.831,6.160,276,76.07,'{"overloads": 4, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 3, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF344973','RF344973','RF344973',0.9330,0.88,0.793,36.16,0.906,5.610,405,42.31,'{"overloads": 2, "collisions": 3, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 1, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF485876','RF485876','RF485876',0.8040,0.03,0.784,95.58,0.841,5.920,523,36.65,'{"overloads": null, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 4, "speed_violations": 9, "calibration_state": "Due                 "}'
'RF650909','RF650909','RF650909',0.4890,0.23,0.333,53.15,0.968,6.220,1000,34.24,'{"overloads": null, "collisions": 2, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 7, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF503581','RF503581','RF503581',0.3720,0.28,0.841,9.06,0.901,6.780,125,55.5,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 6, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF741492','RF741492','RF741492',0.9480,0.08,0.331,21.90,0.904,6.170,237,36.93,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 9, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF387452','RF387452','RF387452',0.1130,0.17,0.289,56.92,0.809,6.080,474,20.67,'{"overloads": null, "collisions": null, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": null, "speed_violations": 6, "calibration_state": "Invalid             "}'
'RF681528','RF681528','RF681528',0.6880,0.16,0.701,52.20,0.853,5.810,291,58.87,'{"overloads": 5, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": null, "speed_violations": null, "calibration_state": "Due                 "}'
'RF932700','RF932700','RF932700',0.2070,0.35,0.596,33.53,1.0,5.770,413,78.9,'{"overloads": 5, "collisions": 3, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": null, "speed_violations": 10, "calibration_state": "Valid               "}'
'RF688114','RF688114','RF688114',0.0140,0.73,0.42,54.68,0.904,6.330,534,0.7,'{"overloads": 3, "collisions": null, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 3, "calibration_state": "Due                 "}'
'RF910985','RF910985','RF910985',0.5180,0.72,0.337,22.86,0.964,5.130,89,69.56,'{"overloads": 5, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 5, "speed_violations": 4, "calibration_state": "Due                 "}'
'RF273646','RF273646','RF273646',0.4860,0.46,0.107,50.73,0.953,6.080,109,72.15,'{"overloads": 3, "collisions": null, "safety_state": "Emergency", "emergency_stops": 2, "zone_violations": 7, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF925116','RF925116','RF925116',0.2600,0.10,0.589,9.12,0.828,5.270,655,97.05,'{"overloads": 1, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF123146','RF123146','RF123146',0.8340,0.36,0.104,39.73,0.881,6.080,122,13.35,'{"overloads": 1, "collisions": 2, "safety_state": "Emergency", "emergency_stops": null, "zone_violations": 10, "speed_violations": 7, "calibration_state": "Valid               "}'
'RF861858','RF861858','RF861858',0.1350,0.97,0.902,89.98,0.979,6.110,379,38.68,'{"overloads": 1, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 6, "speed_violations": 1, "calibration_state": "Invalid             "}'
'RF760982','RF760982','RF760982',0.9250,0.87,0.068,92.04,0.905,5.240,653,45.39,'{"overloads": 4, "collisions": null, "safety_state": "Warning", "emergency_stops": 2, "zone_violations": 4, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF346180','RF346180','RF346180',0.8550,0.74,0.602,38.28,0.821,6.780,927,65.55,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": 2, "zone_violations": 10, "speed_violations": null, "calibration_state": "Valid               "}'
'RF828868','RF828868','RF828868',0.1690,0.26,0.552,40.99,0.872,6.220,395,41.67,'{"overloads": 2, "collisions": null, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": 4, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF759319','RF759319','RF759319',0.2570,0.69,0.344,13.10,0.868,6.400,756,71.13,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 4, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF207678','RF207678','RF207678',0.6190,0.91,0.633,53.58,0.909,6.090,523,58.26,'{"overloads": 4, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 9, "speed_violations": 10, "calibration_state": "Due                 "}'
'RF249212','RF249212','RF249212',0.3830,0.42,0.805,3.29,0.948,5.120,213,56.19,'{"overloads": null, "collisions": 3, "safety_state": "Warning", "emergency_stops": 5, "zone_violations": null, "speed_violations": 7, "calibration_state": "Invalid             "}'
'RF184470','RF184470','RF184470',0.8200,0.55,0.376,38.21,0.92,6.470,799,67.18,'{"overloads": 2, "collisions": null, "safety_state": "Normal", "emergency_stops": 3, "zone_violations": 4, "speed_violations": 9, "calibration_state": "Valid               "}'
'RF262858','RF262858','RF262858',0.5590,0.13,0.941,36.25,0.885,6.730,250,41.57,'{"overloads": 1, "collisions": 3, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 8, "speed_violations": 8, "calibration_state": "Invalid             "}'
'RF971987','RF971987','RF971987',0.8960,0.81,0.73,71.14,0.806,5.780,13,63.92,'{"overloads": 3, "collisions": 3, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 1, "speed_violations": 4, "calibration_state": "Invalid             "}'
'RF713878','RF713878','RF713878',0.0140,0.09,0.408,6.50,0.837,6.690,743,84.94,'{"overloads": 3, "collisions": 3, "safety_state": "Emergency", "emergency_stops": 5, "zone_violations": 1, "speed_violations": 2, "calibration_state": "Invalid             "}'
'RF501833','RF501833','RF501833',0.1130,0.43,0.292,37.86,0.804,5.470,984,42.61,'{"overloads": 3, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 3, "speed_violations": 2, "calibration_state": "Due                 "}'
'RF117188','RF117188','RF117188',0.1360,0.54,0.965,81.51,0.946,5.040,8,34.17,'{"overloads": 2, "collisions": 2, "safety_state": "Emergency", "emergency_stops": 1, "zone_violations": 2, "speed_violations": 5, "calibration_state": "Invalid             "}'
'RF260973','RF260973','RF260973',0.5600,0.68,0.571,96.90,0.948,6.930,705,89.57,'{"overloads": 5, "collisions": 1, "safety_state": "Emergency", "emergency_stops": 4, "zone_violations": 9, "speed_violations": 1, "calibration_state": "Due                 "}'
'RF134889','RF134889','RF134889',0.2550,0.49,0.286,73.00,0.87,6.460,100,87.85,'{"overloads": null, "collisions": 1, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": null, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF950672','RF950672','RF950672',0.2650,0.02,0.014,67.00,0.997,5.130,460,86.37,'{"overloads": 4, "collisions": 1, "safety_state": "Warning", "emergency_stops": null, "zone_violations": 3, "speed_violations": 4, "calibration_state": "Valid               "}'
'RF909122','RF909122','RF909122',0.2420,0.19,0.533,47.33,0.881,6.390,829,62.8,'{"overloads": 3, "collisions": 2, "safety_state": "Warning", "emergency_stops": 3, "zone_violations": 7, "speed_violations": 5, "calibration_state": "Due                 "}'
'RF570699','RF570699','RF570699',0.4310,0.69,0.527,35.43,0.86,6.270,530,94.66,'{"overloads": 2, "collisions": 3, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 10, "speed_violations": 1, "calibration_state": "Valid               "}'
'RF958451','RF958451','RF958451',0.5960,0.58,0.603,41.61,0.95,6.640,759,44.14,'{"overloads": 3, "collisions": null, "safety_state": "Warning", "emergency_stops": 1, "zone_violations": 9, "speed_violations": 3, "calibration_state": "Valid               "}'
'RF785779','RF785779','RF785779',0.1560,0.56,0.038,96.09,0.92,6.370,414,15.84,'{"overloads": 1, "collisions": 1, "safety_state": "Warning", "emergency_stops": 4, "zone_violations": 10, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF838406','RF838406','RF838406',0.1490,0.74,0.357,45.37,0.999,5.290,914,22.89,'{"overloads": 4, "collisions": 3, "safety_state": "Normal", "emergency_stops": null, "zone_violations": 6, "speed_violations": 6, "calibration_state": "Due                 "}'
'RF651236','RF651236','RF651236',0.0600,0.18,0.27,88.13,0.969,5.440,298,94.3,'{"overloads": null, "collisions": 1, "safety_state": "Normal", "emergency_stops": 4, "zone_violations": 9, "speed_violations": 10, "calibration_state": "Due                 "}'
