511,511,511,'CB904159  ','Consent','Not Required','2024-07-01','2026-01-30','General','Marketing','Partial','Non-compliant','Non-compliant','Compliant','Pending','Required','Limited'
512,512,512,'CB639347  ','Contract','Expired','2024-02-25','2026-10-08','Multiple','Research','Compliant','Non-compliant','Partial','Partial','Not Required','Required','Fully Supported'
513,513,513,'CB871963  ','Consent','Expired','2024-05-15','2026-05-07','Multiple','Research','Partial','Partial','Non-compliant','Non-compliant','Pending','Completed','Limited'
514,514,514,'CB889886  ','Legitimate Interest','Not Required','2024-03-14','2025-09-28','Specific','Compliance','Partial','Partial','Non-compliant','Compliant','Not Required','Required','Fully Supported'
515,515,515,'CB575606  ','Legal Obligation','Valid','2024-12-02','2026-05-25','General','Research','Partial','Non-compliant','Partial','Compliant','Obtained','Completed','Partial'
516,516,516,'CB847515  ','Legal Obligation','Valid','2024-03-30','2026-08-13','Multiple','Marketing','Non-compliant','Non-compliant','Compliant','Partial','Pending','Completed','Limited'
517,517,517,'CB130572  ','Legitimate Interest','Pending','2024-06-27','2027-01-04','Multiple','Marketing','Compliant','Partial','Partial','Compliant','Obtained','Required','Fully Supported'
518,518,518,'CB122924  ','Legal Obligation','Expired','2024-03-26','2025-10-12','Specific','Marketing','Compliant','Non-compliant','Compliant','Partial','Not Required','Completed','Limited'
519,519,519,'CB573122  ','Legitimate Interest','Valid','2025-01-20','2026-11-08','General','Research','Partial','Compliant','Compliant','Compliant','Not Required','Required','Limited'
520,520,520,'CB246901  ','Legal Obligation','Not Required','2025-02-02','2026-09-29','General','Business Operations','Partial','Compliant','Compliant','Compliant','Pending','Completed','Fully Supported'
521,521,521,'CB667927  ','Legitimate Interest','Expired','2025-01-24','2026-06-16','General','Compliance','Compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','In Progress','Partial'
522,522,522,'CB956558  ','Contract','Valid','2024-07-19','2027-01-14','Multiple','Marketing','Compliant','Partial','Partial','Compliant','Not Required','In Progress','Limited'
523,523,523,'CB450655  ','Contract','Pending','2024-08-17','2026-12-07','Multiple','Research','Non-compliant','Compliant','Compliant','Compliant','Pending','Required','Limited'
524,524,524,'CB115407  ','Consent','Not Required','2024-05-30','2025-12-29','Multiple','Business Operations','Non-compliant','Compliant','Non-compliant','Partial','Not Required','In Progress','Limited'
525,525,525,'CB249727  ','Contract','Valid','2024-02-23','2026-04-20','Multiple','Marketing','Partial','Compliant','Partial','Non-compliant','Not Required','In Progress','Partial'
526,526,526,'CB484481  ','Legitimate Interest','Valid','2024-03-13','2025-09-19','Multiple','Marketing','Non-compliant','Partial','Partial','Compliant','Pending','Required','Limited'
527,527,527,'CB997034  ','Legitimate Interest','Pending','2024-03-25','2026-03-05','General','Research','Partial','Partial','Partial','Non-compliant','Obtained','Required','Limited'
528,528,528,'CB873680  ','Legal Obligation','Not Required','2024-08-20','2026-09-29','Multiple','Compliance','Partial','Compliant','Partial','Partial','Obtained','Required','Partial'
529,529,529,'CB263819  ','Consent','Expired','2024-04-12','2026-10-28','General','Compliance','Partial','Non-compliant','Non-compliant','Compliant','Obtained','Required','Partial'
530,530,530,'CB676620  ','Contract','Valid','2024-06-28','2026-12-21','Specific','Business Operations','Non-compliant','Partial','Non-compliant','Partial','Pending','Required','Limited'
531,531,531,'CB393436  ','Contract','Pending','2024-05-08','2025-06-27','Multiple','Compliance','Non-compliant','Partial','Compliant','Partial','Not Required','Required','Fully Supported'
532,532,532,'CB911302  ','Legitimate Interest','Valid','2024-03-21','2026-10-02','General','Marketing','Compliant','Compliant','Partial','Non-compliant','Obtained','In Progress','Fully Supported'
533,533,533,'CB789126  ','Legal Obligation','Pending','2024-12-01','2026-06-10','Specific','Compliance','Non-compliant','Partial','Compliant','Partial','Obtained','In Progress','Fully Supported'
534,534,534,'CB455527  ','Legitimate Interest','Expired','2024-07-21','2026-01-20','Specific','Marketing','Non-compliant','Partial','Non-compliant','Non-compliant','Obtained','Required','Limited'
535,535,535,'CB226695  ','Consent','Pending','2024-03-09','2026-11-27','Multiple','Marketing','Compliant','Compliant','Partial','Partial','Not Required','Completed','Limited'
536,536,536,'CB233352  ','Legal Obligation','Not Required','2024-12-05','2026-05-01','Specific','Business Operations','Non-compliant','Non-compliant','Compliant','Partial','Pending','In Progress','Limited'
537,537,537,'CB813740  ','Consent','Expired','2024-10-16','2026-02-09','Specific','Research','Partial','Partial','Partial','Partial','Not Required','Completed','Partial'
538,538,538,'CB167546  ','Contract','Valid','2024-06-10','2025-05-01','Multiple','Research','Partial','Non-compliant','Non-compliant','Compliant','Not Required','In Progress','Fully Supported'
539,539,539,'CB146852  ','Legitimate Interest','Not Required','2024-07-05','2026-12-19','Multiple','Business Operations','Partial','Compliant','Non-compliant','Partial','Pending','Completed','Partial'
540,540,540,'CB155309  ','Legal Obligation','Not Required','2024-05-08','2026-09-11','Multiple','Marketing','Partial','Non-compliant','Compliant','Non-compliant','Obtained','Completed','Limited'
541,541,541,'CB671398  ','Contract','Not Required','2024-07-06','2027-01-14','Specific','Research','Compliant','Non-compliant','Compliant','Non-compliant','Not Required','In Progress','Partial'
542,542,542,'CB132456  ','Contract','Valid','2025-01-01','2026-12-18','Specific','Marketing','Partial','Compliant','Partial','Partial','Obtained','In Progress','Fully Supported'
543,543,543,'CB194133  ','Consent','Pending','2024-05-23','2026-03-27','General','Research','Partial','Non-compliant','Non-compliant','Non-compliant','Not Required','Completed','Limited'
544,544,544,'CB546409  ','Legitimate Interest','Valid','2025-01-21','2025-04-20','Multiple','Research','Non-compliant','Compliant','Partial','Non-compliant','Obtained','Required','Fully Supported'
545,545,545,'CB598063  ','Legal Obligation','Expired','2024-05-14','2026-07-22','Specific','Marketing','Partial','Partial','Partial','Partial','Pending','Completed','Fully Supported'
546,546,546,'CB822673  ','Legitimate Interest','Not Required','2024-07-01','2027-02-12','General','Research','Non-compliant','Non-compliant','Non-compliant','Compliant','Obtained','In Progress','Partial'
547,547,547,'CB908132  ','Legal Obligation','Valid','2024-12-13','2026-06-23','Specific','Compliance','Partial','Partial','Non-compliant','Non-compliant','Not Required','Required','Fully Supported'
548,548,548,'CB597193  ','Legal Obligation','Not Required','2024-12-24','2027-01-11','General','Business Operations','Non-compliant','Non-compliant','Partial','Compliant','Obtained','In Progress','Limited'
549,549,549,'CB398276  ','Contract','Not Required','2024-05-22','2025-02-21','Specific','Research','Non-compliant','Non-compliant','Partial','Partial','Pending','In Progress','Partial'
550,550,550,'CB634995  ','Legitimate Interest','Valid','2024-09-20','2025-11-08','Specific','Research','Partial','Non-compliant','Compliant','Partial','Not Required','In Progress','Limited'
551,551,551,'CB497944  ','Contract','Expired','2024-03-09','2026-11-23','Multiple','Research','Partial','Partial','Compliant','Compliant','Not Required','Completed','Limited'
552,552,552,'CB480649  ','Contract','Valid','2024-07-24','2025-12-30','Specific','Compliance','Non-compliant','Partial','Compliant','Compliant','Obtained','Required','Limited'
553,553,553,'CB655442  ','Legitimate Interest','Not Required','2024-09-14','2026-04-01','General','Research','Non-compliant','Compliant','Compliant','Compliant','Obtained','Completed','Fully Supported'
554,554,554,'CB965721  ','Consent','Valid','2024-03-08','2025-08-09','Multiple','Marketing','Non-compliant','Non-compliant','Partial','Compliant','Pending','In Progress','Partial'
555,555,555,'CB458077  ','Contract','Valid','2024-05-09','2026-12-03','Multiple','Marketing','Compliant','Compliant','Partial','Partial','Pending','Required','Partial'
556,556,556,'CB158338  ','Legitimate Interest','Not Required','2024-12-02','2026-01-09','General','Business Operations','Non-compliant','Compliant','Compliant','Partial','Obtained','Required','Fully Supported'
557,557,557,'CB774947  ','Legal Obligation','Valid','2024-11-10','2026-05-08','Multiple','Business Operations','Partial','Compliant','Non-compliant','Compliant','Pending','Required','Partial'
558,558,558,'CB673849  ','Legal Obligation','Pending','2024-05-04','2027-01-19','Specific','Marketing','Partial','Partial','Partial','Partial','Obtained','In Progress','Partial'
559,559,559,'CB213801  ','Legal Obligation','Valid','2024-04-05','2025-06-29','General','Compliance','Partial','Compliant','Partial','Compliant','Not Required','Completed','Fully Supported'
560,560,560,'CB387466  ','Legitimate Interest','Pending','2024-12-11','2026-12-07','Multiple','Research','Non-compliant','Compliant','Partial','Non-compliant','Obtained','In Progress','Limited'
561,561,561,'CB948346  ','Legitimate Interest','Pending','2024-07-02','2025-12-17','Specific','Research','Partial','Non-compliant','Partial','Non-compliant','Pending','In Progress','Limited'
562,562,562,'CB656085  ','Consent','Expired','2024-10-10','2025-12-18','General','Business Operations','Compliant','Compliant','Compliant','Partial','Obtained','In Progress','Partial'
563,563,563,'CB172478  ','Consent','Not Required','2024-03-27','2026-06-07','General','Compliance','Compliant','Non-compliant','Non-compliant','Partial','Obtained','Completed','Limited'
564,564,564,'CB716854  ','Contract','Expired','2024-03-10','2026-11-26','Multiple','Marketing','Compliant','Non-compliant','Compliant','Partial','Pending','Required','Partial'
565,565,565,'CB587897  ','Legitimate Interest','Expired','2024-06-18','2025-08-29','General','Compliance','Compliant','Compliant','Partial','Non-compliant','Obtained','In Progress','Partial'
566,566,566,'CB529637  ','Legitimate Interest','Valid','2024-09-05','2026-07-22','Specific','Compliance','Non-compliant','Compliant','Partial','Non-compliant','Pending','Required','Fully Supported'
567,567,567,'CB660343  ','Consent','Not Required','2024-04-17','2026-02-15','General','Business Operations','Non-compliant','Partial','Compliant','Non-compliant','Obtained','Required','Partial'
568,568,568,'CB329283  ','Legal Obligation','Valid','2024-08-29','2025-05-08','Multiple','Research','Compliant','Partial','Non-compliant','Partial','Obtained','Required','Partial'
569,569,569,'CB942696  ','Legitimate Interest','Expired','2024-08-16','2025-03-03','General','Compliance','Non-compliant','Compliant','Compliant','Compliant','Pending','Completed','Fully Supported'
570,570,570,'CB243896  ','Consent','Not Required','2024-07-04','2026-01-12','General','Business Operations','Non-compliant','Partial','Non-compliant','Compliant','Obtained','Required','Fully Supported'
571,571,571,'CB566562  ','Legitimate Interest','Expired','2025-01-01','2027-01-08','Specific','Compliance','Non-compliant','Compliant','Non-compliant','Non-compliant','Not Required','Completed','Partial'
572,572,572,'CB338687  ','Contract','Pending','2024-07-21','2026-03-10','Specific','Business Operations','Partial','Compliant','Non-compliant','Partial','Pending','Completed','Limited'
573,573,573,'CB856316  ','Legal Obligation','Not Required','2024-10-10','2025-06-12','Multiple','Business Operations','Compliant','Compliant','Partial','Non-compliant','Pending','Required','Fully Supported'
574,574,574,'CB370858  ','Consent','Expired','2024-09-03','2026-01-23','General','Marketing','Non-compliant','Partial','Compliant','Compliant','Not Required','Required','Limited'
575,575,575,'CB534467  ','Legal Obligation','Valid','2024-04-01','2026-01-15','Multiple','Business Operations','Partial','Compliant','Compliant','Partial','Not Required','Completed','Limited'
576,576,576,'CB869724  ','Consent','Expired','2024-06-22','2025-12-30','General','Research','Compliant','Partial','Partial','Compliant','Obtained','In Progress','Limited'
577,577,577,'CB366856  ','Contract','Valid','2024-06-08','2026-12-08','Specific','Compliance','Non-compliant','Compliant','Partial','Non-compliant','Pending','Required','Partial'
578,578,578,'CB809294  ','Consent','Pending','2024-08-10','2025-08-11','Specific','Business Operations','Non-compliant','Compliant','Compliant','Non-compliant','Obtained','Completed','Limited'
579,579,579,'CB963410  ','Legitimate Interest','Not Required','2024-11-07','2026-07-09','Multiple','Marketing','Non-compliant','Compliant','Non-compliant','Partial','Obtained','Required','Fully Supported'
580,580,580,'CB631202  ','Legal Obligation','Not Required','2024-11-08','2025-03-30','Specific','Compliance','Partial','Compliant','Partial','Non-compliant','Pending','Required','Partial'
581,581,581,'CB294510  ','Consent','Pending','2024-09-30','2025-08-07','General','Marketing','Non-compliant','Compliant','Non-compliant','Non-compliant','Obtained','Completed','Partial'
582,582,582,'CB406421  ','Legal Obligation','Expired','2024-10-20','2026-02-04','General','Marketing','Non-compliant','Compliant','Non-compliant','Partial','Pending','Required','Fully Supported'
583,583,583,'CB970783  ','Legal Obligation','Pending','2024-06-04','2025-12-20','General','Marketing','Compliant','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Fully Supported'
584,584,584,'CB567282  ','Legal Obligation','Not Required','2024-09-07','2025-03-03','Specific','Compliance','Partial','Compliant','Compliant','Compliant','Not Required','Required','Fully Supported'
585,585,585,'CB879828  ','Consent','Valid','2025-01-27','2026-11-05','Specific','Compliance','Non-compliant','Non-compliant','Non-compliant','Compliant','Pending','Completed','Partial'
586,586,586,'CB373166  ','Contract','Valid','2024-03-19','2027-02-11','Multiple','Business Operations','Compliant','Compliant','Partial','Compliant','Not Required','In Progress','Limited'
587,587,587,'CB575229  ','Contract','Expired','2024-07-25','2025-06-15','General','Business Operations','Compliant','Partial','Compliant','Partial','Not Required','Completed','Fully Supported'
588,588,588,'CB919733  ','Contract','Valid','2024-02-27','2025-11-16','General','Research','Compliant','Compliant','Non-compliant','Compliant','Obtained','Required','Partial'
589,589,589,'CB121252  ','Legal Obligation','Not Required','2024-11-11','2026-06-24','Specific','Research','Partial','Non-compliant','Compliant','Compliant','Not Required','Required','Limited'
590,590,590,'CB266357  ','Consent','Pending','2024-09-19','2025-06-26','Multiple','Marketing','Compliant','Partial','Partial','Compliant','Obtained','In Progress','Limited'
591,591,591,'CB819412  ','Legitimate Interest','Valid','2024-12-20','2026-10-15','General','Compliance','Partial','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Limited'
592,592,592,'CB245859  ','Contract','Not Required','2024-10-05','2025-06-16','Specific','Business Operations','Partial','Compliant','Partial','Non-compliant','Not Required','Required','Fully Supported'
593,593,593,'CB838615  ','Legal Obligation','Valid','2024-03-07','2026-12-14','General','Marketing','Non-compliant','Compliant','Compliant','Non-compliant','Pending','Required','Fully Supported'
594,594,594,'CB213743  ','Consent','Pending','2025-01-21','2026-01-01','General','Research','Non-compliant','Partial','Partial','Partial','Obtained','Completed','Fully Supported'
595,595,595,'CB157750  ','Contract','Not Required','2024-09-03','2025-08-09','Specific','Research','Non-compliant','Compliant','Partial','Partial','Obtained','Completed','Partial'
596,596,596,'CB465838  ','Contract','Not Required','2024-09-15','2026-03-16','General','Marketing','Compliant','Non-compliant','Non-compliant','Partial','Pending','Required','Fully Supported'
597,597,597,'CB414385  ','Legal Obligation','Expired','2024-08-17','2026-12-20','Specific','Research','Non-compliant','Partial','Partial','Compliant','Pending','Completed','Limited'
598,598,598,'CB145904  ','Legitimate Interest','Pending','2024-10-12','2026-07-12','General','Marketing','Partial','Partial','Partial','Compliant','Pending','In Progress','Limited'
599,599,599,'CB841078  ','Legitimate Interest','Valid','2024-07-26','2025-12-28','General','Compliance','Partial','Partial','Compliant','Compliant','Obtained','Completed','Limited'
600,600,600,'CB988290  ','Legitimate Interest','Not Required','2024-05-26','2026-07-27','Multiple','Marketing','Partial','Non-compliant','Compliant','Partial','Not Required','In Progress','Partial'
601,601,601,'CB618234  ','Legal Obligation','Pending','2024-03-24','2027-01-21','Multiple','Research','Partial','Compliant','Compliant','Non-compliant','Pending','Completed','Fully Supported'
602,602,602,'CB957627  ','Legal Obligation','Not Required','2024-09-10','2025-09-28','Specific','Business Operations','Compliant','Non-compliant','Compliant','Partial','Not Required','In Progress','Limited'
603,603,603,'CB944759  ','Legal Obligation','Not Required','2024-07-22','2026-02-27','General','Marketing','Compliant','Partial','Non-compliant','Partial','Pending','Required','Limited'
604,604,604,'CB241158  ','Contract','Valid','2024-05-04','2027-02-10','Multiple','Business Operations','Partial','Non-compliant','Compliant','Partial','Pending','In Progress','Partial'
605,605,605,'CB307151  ','Legitimate Interest','Expired','2024-10-05','2026-01-04','General','Research','Partial','Non-compliant','Partial','Partial','Not Required','Required','Limited'
606,606,606,'CB936155  ','Consent','Valid','2024-05-10','2026-09-15','Multiple','Marketing','Partial','Compliant','Non-compliant','Non-compliant','Obtained','In Progress','Partial'
607,607,607,'CB377826  ','Legitimate Interest','Expired','2024-03-25','2026-06-12','Multiple','Research','Compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','Completed','Limited'
608,608,608,'CB770268  ','Contract','Not Required','2024-07-08','2025-10-08','General','Research','Compliant','Partial','Compliant','Partial','Obtained','Completed','Partial'
609,609,609,'CB188316  ','Legitimate Interest','Valid','2024-10-28','2026-01-04','General','Compliance','Non-compliant','Non-compliant','Compliant','Compliant','Not Required','Required','Fully Supported'
610,610,610,'CB486947  ','Contract','Expired','2024-07-26','2026-07-07','Specific','Compliance','Compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','Completed','Partial'
611,611,611,'CB663202  ','Legitimate Interest','Valid','2024-04-02','2027-02-16','Multiple','Marketing','Compliant','Compliant','Non-compliant','Non-compliant','Pending','In Progress','Limited'
612,612,612,'CB191275  ','Consent','Not Required','2024-08-29','2026-06-23','Multiple','Compliance','Compliant','Non-compliant','Partial','Non-compliant','Not Required','Completed','Partial'
613,613,613,'CB758866  ','Consent','Valid','2024-05-28','2025-03-16','Specific','Business Operations','Partial','Partial','Partial','Partial','Pending','Required','Limited'
614,614,614,'CB352862  ','Consent','Expired','2024-05-18','2025-03-25','Specific','Business Operations','Partial','Partial','Partial','Partial','Obtained','Completed','Partial'
615,615,615,'CB291635  ','Legal Obligation','Pending','2024-07-29','2025-10-24','General','Research','Non-compliant','Compliant','Non-compliant','Partial','Pending','Required','Fully Supported'
616,616,616,'CB401965  ','Consent','Valid','2024-03-11','2027-01-19','Multiple','Marketing','Compliant','Non-compliant','Compliant','Non-compliant','Obtained','In Progress','Fully Supported'
617,617,617,'CB764208  ','Contract','Pending','2024-03-11','2027-01-22','Specific','Marketing','Compliant','Compliant','Partial','Compliant','Not Required','In Progress','Fully Supported'
618,618,618,'CB963511  ','Consent','Not Required','2025-01-20','2026-07-25','Multiple','Marketing','Partial','Non-compliant','Partial','Non-compliant','Not Required','Completed','Fully Supported'
619,619,619,'CB304894  ','Consent','Not Required','2024-04-20','2027-02-10','Specific','Business Operations','Compliant','Compliant','Compliant','Compliant','Not Required','Required','Fully Supported'
620,620,620,'CB717485  ','Consent','Pending','2024-05-16','2026-11-22','General','Research','Partial','Non-compliant','Compliant','Partial','Not Required','In Progress','Limited'
621,621,621,'CB566953  ','Legal Obligation','Valid','2024-11-23','2025-04-11','General','Research','Compliant','Partial','Compliant','Non-compliant','Obtained','Completed','Limited'
622,622,622,'CB150715  ','Consent','Expired','2024-12-09','2026-04-17','General','Compliance','Non-compliant','Non-compliant','Partial','Compliant','Not Required','Required','Partial'
623,623,623,'CB822715  ','Contract','Expired','2024-08-22','2027-02-07','Specific','Research','Non-compliant','Non-compliant','Partial','Compliant','Pending','Completed','Fully Supported'
624,624,624,'CB108116  ','Consent','Expired','2025-01-13','2025-07-16','Multiple','Compliance','Non-compliant','Non-compliant','Non-compliant','Compliant','Obtained','Completed','Partial'
625,625,625,'CB979113  ','Contract','Pending','2024-08-12','2026-07-31','General','Research','Partial','Non-compliant','Non-compliant','Compliant','Not Required','Required','Partial'
626,626,626,'CB792938  ','Legal Obligation','Valid','2024-03-09','2025-04-02','Multiple','Research','Compliant','Non-compliant','Non-compliant','Partial','Pending','In Progress','Partial'
627,627,627,'CB431256  ','Legitimate Interest','Not Required','2024-04-25','2025-10-21','Multiple','Business Operations','Partial','Non-compliant','Compliant','Partial','Not Required','Completed','Limited'
628,628,628,'CB196129  ','Contract','Expired','2024-05-07','2025-05-23','Specific','Marketing','Non-compliant','Partial','Compliant','Partial','Pending','In Progress','Limited'
629,629,629,'CB652727  ','Contract','Valid','2024-07-12','2025-07-18','Multiple','Compliance','Non-compliant','Compliant','Non-compliant','Non-compliant','Pending','Completed','Limited'
630,630,630,'CB911165  ','Consent','Valid','2025-01-19','2025-04-19','Specific','Research','Compliant','Partial','Non-compliant','Partial','Pending','Required','Limited'
631,631,631,'CB300496  ','Contract','Expired','2024-06-21','2026-02-11','General','Business Operations','Partial','Partial','Partial','Compliant','Pending','Required','Limited'
632,632,632,'CB392743  ','Contract','Pending','2025-01-30','2025-11-06','General','Research','Partial','Compliant','Partial','Compliant','Obtained','Completed','Limited'
633,633,633,'CB334545  ','Legal Obligation','Not Required','2024-05-14','2026-04-02','Multiple','Compliance','Partial','Partial','Partial','Non-compliant','Obtained','Completed','Partial'
634,634,634,'CB215784  ','Legal Obligation','Valid','2024-08-08','2025-07-14','General','Research','Partial','Non-compliant','Non-compliant','Non-compliant','Obtained','Required','Partial'
635,635,635,'CB862332  ','Legal Obligation','Valid','2024-08-22','2026-11-15','General','Research','Compliant','Non-compliant','Compliant','Non-compliant','Obtained','Completed','Partial'
636,636,636,'CB928890  ','Legal Obligation','Pending','2024-05-16','2026-12-16','Multiple','Marketing','Partial','Partial','Compliant','Compliant','Obtained','Completed','Limited'
637,637,637,'CB886934  ','Legal Obligation','Expired','2024-11-24','2026-07-28','Multiple','Compliance','Partial','Non-compliant','Compliant','Partial','Pending','Completed','Fully Supported'
638,638,638,'CB521371  ','Legal Obligation','Expired','2024-08-01','2025-11-06','Multiple','Marketing','Compliant','Partial','Compliant','Non-compliant','Pending','Completed','Partial'
639,639,639,'CB720251  ','Contract','Expired','2024-11-11','2025-03-27','General','Marketing','Partial','Compliant','Non-compliant','Compliant','Obtained','Required','Partial'
640,640,640,'CB382910  ','Legal Obligation','Valid','2024-09-23','2027-02-13','Multiple','Research','Compliant','Partial','Partial','Non-compliant','Obtained','Required','Fully Supported'
641,641,641,'CB279092  ','Consent','Pending','2024-07-07','2026-02-05','Multiple','Compliance','Non-compliant','Non-compliant','Non-compliant','Non-compliant','Not Required','Completed','Fully Supported'
642,642,642,'CB458565  ','Legal Obligation','Expired','2024-12-11','2026-09-21','General','Business Operations','Compliant','Non-compliant','Compliant','Non-compliant','Not Required','Required','Limited'
643,643,643,'CB588547  ','Contract','Expired','2024-07-15','2025-05-14','Specific','Compliance','Non-compliant','Compliant','Partial','Compliant','Not Required','Required','Partial'
644,644,644,'CB180001  ','Legitimate Interest','Valid','2024-06-11','2025-03-26','General','Business Operations','Compliant','Non-compliant','Partial','Compliant','Pending','In Progress','Fully Supported'
645,645,645,'CB599267  ','Contract','Expired','2024-08-05','2025-07-17','Specific','Business Operations','Compliant','Compliant','Partial','Compliant','Obtained','Required','Limited'
646,646,646,'CB501090  ','Legal Obligation','Expired','2024-05-22','2025-07-04','Multiple','Marketing','Non-compliant','Partial','Compliant','Partial','Pending','In Progress','Fully Supported'
647,647,647,'CB323968  ','Consent','Pending','2024-04-27','2025-08-16','Multiple','Research','Non-compliant','Non-compliant','Non-compliant','Partial','Pending','Completed','Partial'
648,648,648,'CB105896  ','Consent','Not Required','2024-05-09','2026-07-03','General','Compliance','Non-compliant','Non-compliant','Compliant','Partial','Pending','Completed','Limited'
649,649,649,'CB660960  ','Contract','Not Required','2024-02-20','2025-09-11','Specific','Research','Partial','Partial','Partial','Partial','Obtained','In Progress','Fully Supported'
650,650,650,'CB139779  ','Contract','Expired','2024-03-18','2025-03-22','Specific','Research','Non-compliant','Partial','Compliant','Partial','Obtained','Completed','Limited'
651,651,651,'CB292074  ','Consent','Not Required','2025-01-09','2026-07-06','General','Business Operations','Compliant','Partial','Compliant','Non-compliant','Not Required','In Progress','Fully Supported'
652,652,652,'CB763455  ','Legitimate Interest','Expired','2024-05-25','2026-05-08','General','Marketing','Compliant','Partial','Compliant','Non-compliant','Obtained','In Progress','Fully Supported'
653,653,653,'CB215193  ','Consent','Valid','2024-06-26','2026-03-05','Specific','Research','Non-compliant','Compliant','Compliant','Non-compliant','Not Required','Required','Partial'
654,654,654,'CB220214  ','Legal Obligation','Pending','2024-06-21','2027-02-02','Multiple','Business Operations','Compliant','Compliant','Compliant','Non-compliant','Pending','In Progress','Fully Supported'
655,655,655,'CB257610  ','Legitimate Interest','Not Required','2024-06-13','2026-05-02','General','Research','Non-compliant','Compliant','Partial','Compliant','Pending','Required','Limited'
656,656,656,'CB269403  ','Consent','Valid','2024-09-10','2025-07-07','Specific','Marketing','Partial','Compliant','Non-compliant','Non-compliant','Obtained','In Progress','Partial'
657,657,657,'CB183602  ','Legitimate Interest','Valid','2024-09-02','2026-12-18','General','Research','Non-compliant','Partial','Partial','Non-compliant','Not Required','In Progress','Fully Supported'
658,658,658,'CB357003  ','Legal Obligation','Expired','2024-03-30','2025-12-24','General','Research','Non-compliant','Partial','Non-compliant','Partial','Not Required','Required','Fully Supported'
659,659,659,'CB420489  ','Legitimate Interest','Not Required','2024-02-23','2026-03-26','General','Business Operations','Non-compliant','Non-compliant','Partial','Non-compliant','Pending','Required','Limited'
660,660,660,'CB828268  ','Legitimate Interest','Expired','2024-08-18','2026-11-10','Multiple','Research','Non-compliant','Non-compliant','Non-compliant','Compliant','Pending','In Progress','Fully Supported'
661,661,661,'CB500324  ','Consent','Not Required','2024-03-17','2026-04-02','General','Compliance','Compliant','Compliant','Compliant','Non-compliant','Pending','In Progress','Fully Supported'
662,662,662,'CB321421  ','Legitimate Interest','Not Required','2024-11-13','2025-09-22','Specific','Business Operations','Non-compliant','Non-compliant','Partial','Non-compliant','Pending','In Progress','Limited'
663,663,663,'CB920137  ','Consent','Valid','2025-01-25','2025-09-07','General','Business Operations','Non-compliant','Partial','Non-compliant','Partial','Obtained','Completed','Fully Supported'
664,664,664,'CB844427  ','Contract','Not Required','2024-03-03','2026-07-15','Specific','Business Operations','Partial','Compliant','Non-compliant','Compliant','Not Required','In Progress','Fully Supported'
665,665,665,'CB590289  ','Legal Obligation','Valid','2024-03-22','2026-04-07','General','Compliance','Compliant','Non-compliant','Partial','Partial','Obtained','Completed','Partial'
666,666,666,'CB723314  ','Legal Obligation','Not Required','2024-11-09','2025-12-24','Specific','Compliance','Compliant','Non-compliant','Non-compliant','Partial','Not Required','In Progress','Partial'
667,667,667,'CB416001  ','Contract','Expired','2024-06-28','2026-10-27','Multiple','Compliance','Compliant','Partial','Non-compliant','Non-compliant','Obtained','Required','Fully Supported'
668,668,668,'CB758439  ','Contract','Not Required','2025-02-08','2026-09-29','Multiple','Compliance','Partial','Partial','Partial','Partial','Obtained','In Progress','Limited'
669,669,669,'CB954156  ','Legitimate Interest','Valid','2024-03-03','2025-08-02','Multiple','Marketing','Compliant','Non-compliant','Partial','Partial','Not Required','Completed','Fully Supported'
670,670,670,'CB422505  ','Legal Obligation','Pending','2025-01-19','2026-07-21','Specific','Business Operations','Compliant','Partial','Non-compliant','Non-compliant','Pending','Completed','Partial'
671,671,671,'CB622376  ','Legal Obligation','Pending','2024-11-13','2026-02-22','General','Compliance','Partial','Partial','Compliant','Compliant','Not Required','Required','Limited'
672,672,672,'CB620969  ','Contract','Not Required','2024-07-29','2025-12-23','Multiple','Marketing','Partial','Non-compliant','Non-compliant','Non-compliant','Obtained','Completed','Partial'
673,673,673,'CB138081  ','Legal Obligation','Expired','2024-06-20','2026-01-23','Multiple','Marketing','Non-compliant','Non-compliant','Compliant','Partial','Obtained','In Progress','Limited'
674,674,674,'CB854360  ','Consent','Pending','2024-04-30','2025-05-05','Multiple','Research','Compliant','Partial','Non-compliant','Partial','Obtained','Required','Limited'
675,675,675,'CB334890  ','Legitimate Interest','Expired','2024-04-12','2025-09-07','Specific','Compliance','Partial','Partial','Compliant','Partial','Obtained','In Progress','Limited'
676,676,676,'CB550114  ','Legitimate Interest','Pending','2024-07-01','2025-10-21','General','Marketing','Partial','Compliant','Non-compliant','Compliant','Pending','Completed','Fully Supported'
677,677,677,'CB393179  ','Contract','Pending','2024-02-27','2026-08-14','Multiple','Marketing','Partial','Compliant','Non-compliant','Non-compliant','Not Required','Completed','Fully Supported'
678,678,678,'CB549334  ','Legitimate Interest','Expired','2024-12-21','2025-02-20','Multiple','Marketing','Compliant','Compliant','Compliant','Compliant','Pending','Required','Limited'
679,679,679,'CB486835  ','Legitimate Interest','Not Required','2024-09-03','2026-05-07','General','Business Operations','Compliant','Partial','Compliant','Partial','Not Required','Completed','Fully Supported'
