'CB614958  ','2024-04-23 23:38:48.101','DF1358','Burundi','Nicaragua','Gallagher-Oconnell','Ortega, Martin and Parker','Blockchain','Weekly',36960.95,1143,15.97,96.90,68,12
'CB524973  ','2025-01-29 11:32:57.102','DF5168','Kuwait','Wallis and Futuna','Coleman, Brown and Taylor','Rodriguez Ltd','Private Network','Daily',59336.71,618,49.13,97.20,39,36
'CB390837  ','2024-04-16 15:52:53.102','DF7342','Mongolia','Netherlands Antilles','Daniel, Chang and Bell','Graham-Reynolds','Blockchain','Daily',30466.97,415,37.69,91.71,52,48
'CB131484  ','2024-02-27 23:00:33.102','DF2255','Palau','Nicaragua','Turner and Sons','Maldonado-Cabrera','Blockchain','Real-time',811.49,942,40.62,96.35,40,19
'CB865618  ','2024-04-12 21:43:09.102','DF4683','Mongolia','Jamaica','Nunez-Mejia','Herrera Group','SFTP','Hourly',9500.76,685,93.05,94.66,56,34
'CB515240  ','2024-03-23 22:44:01.102','DF3159','Ireland','Qatar','Sanders LLC','Peterson Ltd','Private Network','Weekly',48135.89,17,24.65,94.26,68,42
'CB102272  ','2024-05-06 15:47:14.102','DF9953','Kuwait','Jersey','Bailey PLC','Anderson LLC','Private Network','Real-time',42212.28,679,60.54,99.53,98,29
'CB695928  ','2025-01-28 22:53:24.103','DF8704','Saudi Arabia','Gibraltar','Horn LLC','Torres Group','Blockchain','Hourly',10480.73,723,63.89,98.91,91,39
'CB348577  ','2024-03-02 18:40:00.103','DF4110','Peru','Jersey','Barnes Ltd','Baxter, Smith and Adams','Private Network','Hourly',5706.86,1012,89.54,93.31,41,20
'CB744131  ','2024-04-11 02:04:12.103','DF9311','Mali','Italy','Allen-Weaver','Johnson LLC','SFTP','Hourly',26199.29,6,33.02,94.12,87,31
'CB316179  ','2024-12-18 20:01:47.103','DF9781','Bahamas','Heard Island and McDonald Islands','Brewer-Torres','James Inc','HTTPS','Real-time',29913.62,711,10.48,90.98,61,28
'CB605606  ','2025-01-07 02:51:43.103','DF3435','Chad','Ghana','Hall, Singh and Dean','Campbell-Bruce','Blockchain','Hourly',85938.69,467,64.34,97.69,50,13
'CB135909  ','2025-01-20 23:14:31.104','DF5055','Turkmenistan','Zimbabwe','Page-Pacheco','Mccall, Palmer and Silva','HTTPS','Hourly',69998.69,865,34.43,95.47,75,29
'CB768504  ','2024-11-04 05:53:07.104','DF2497','Guadeloupe','Thailand','Turner-Duncan','Snyder, Schmidt and Barber','Blockchain','Daily',76529.95,203,63.39,94.78,1,0
'CB323501  ','2024-12-29 04:56:55.104','DF1336','Hungary','Ukraine','Yoder LLC','Hines-Martinez','HTTPS','Daily',59658.24,518,49.90,92.90,99,32
'CB977025  ','2025-01-22 22:06:59.104','DF7339','Cambodia','China','Rowland and Sons','Browning, Martinez and Wilkerson','Private Network','Weekly',44144.58,588,42.43,90.11,90,15
'CB246509  ','2024-12-30 07:09:15.104','DF8424','Mexico','Norway','Saunders, Kidd and Long','Thompson and Sons','Blockchain','Weekly',15190.38,1337,11.66,90.22,46,3
'CB222293  ','2024-04-18 21:48:52.105','DF3459','Equatorial Guinea','Cayman Islands','Martin, Chambers and Campbell','Pittman Inc','Blockchain','Weekly',89164.31,1409,71.46,92.96,63,21
'CB616647  ','2024-11-27 08:58:38.105','DF7076','Egypt','Antigua and Barbuda','Wells LLC','Parker, Robinson and Bryan','Blockchain','Hourly',95575.49,412,88.46,90.98,39,45
'CB251168  ','2025-01-28 03:03:49.105','DF5565','Romania','Denmark','Lopez-Atkinson','Ellis, Jensen and Martin','SFTP','Daily',69639.62,197,37.98,94.46,50,8
'CB229170  ','2025-01-20 16:36:24.105','DF9397','Somalia','Gibraltar','Shaffer Inc','Williams-Phillips','SFTP','Hourly',76788.62,763,5.67,97.10,8,42
'CB818306  ','2024-06-05 01:44:54.105','DF1087','Grenada','Cyprus','Carlson Group','Williams PLC','Private Network','Weekly',22051.23,36,49.14,93.96,76,0
'CB786991  ','2024-08-24 19:19:12.106','DF3742','Faroe Islands','Hungary','Roman-West','Brown, Reid and Yu','Private Network','Hourly',83012.13,291,43.59,92.58,53,19
'CB444512  ','2024-10-30 09:56:41.106','DF7634','American Samoa','Slovenia','Ruiz, Allen and Rhodes','Robinson Group','Private Network','Weekly',79625.54,391,67.07,98.76,7,39
'CB790413  ','2024-03-11 08:07:14.106','DF1451','Ecuador','Bangladesh','Gardner Group','Mitchell PLC','SFTP','Real-time',59109.84,1333,33.44,90.65,67,10
'CB246735  ','2024-11-20 19:47:50.106','DF7685','Guinea','Mayotte','Brown Inc','Carlson, Garcia and Martin','Private Network','Weekly',92254.54,336,89.56,95.50,29,35
'CB291583  ','2024-10-15 20:15:00.107','DF9296','United Arab Emirates','Svalbard & Jan Mayen Islands','Taylor PLC','Hansen, Ramirez and Sherman','HTTPS','Daily',9937.30,1402,42.21,91.38,84,13
'CB640170  ','2024-09-22 18:52:10.107','DF5997','Netherlands Antilles','Cyprus','Campbell-Potter','Rodriguez, Dean and Wilkinson','Private Network','Daily',99016.95,49,6.62,92.01,82,7
'CB745089  ','2024-03-06 10:36:24.107','DF7451','Nigeria','Belarus','Ward and Sons','Becker LLC','Blockchain','Hourly',16766.08,1172,94.55,95.20,41,9
'CB293511  ','2024-07-12 13:34:01.107','DF7677','Algeria','Mayotte','Montoya, Walker and Fitzpatrick','Holmes, Hebert and Callahan','SFTP','Hourly',87506.05,727,71.71,90.29,65,45
'CB999870  ','2024-06-22 05:55:52.107','DF4641','Argentina','Myanmar','Price LLC','Hanson PLC','Blockchain','Weekly',93090.41,357,99.02,95.71,71,47
'CB472138  ','2024-11-21 21:13:45.107','DF4760','New Caledonia','Cameroon','Phillips-Foster','Golden LLC','Blockchain','Daily',27755.83,569,62.96,90.93,95,24
'CB677542  ','2024-06-10 22:25:48.107','DF9256','Belarus','Bermuda','Reeves Inc','Escobar, Taylor and Sanders','HTTPS','Hourly',71996.88,1400,98.51,99.06,63,43
'CB256541  ','2025-02-08 04:46:53.108','DF8718','Niger','Croatia','Gonzalez and Sons','Johnson, Graham and Frye','HTTPS','Real-time',41956.10,1198,28.46,94.60,92,50
'CB354592  ','2024-08-27 06:35:12.108','DF9722','Andorra','Qatar','Rivers, Booth and Morse','Nelson-Blake','Blockchain','Daily',18724.13,1320,29.87,99.88,49,26
'CB656131  ','2024-08-03 00:31:02.108','DF7098','Faroe Islands','Vanuatu','Mitchell LLC','Thomas Group','Private Network','Hourly',57150.15,9,43.69,93.45,88,29
'CB206745  ','2024-07-26 10:24:58.108','DF3068','Brazil','Montenegro','Freeman-Harris','Vega-Martin','Blockchain','Weekly',77817.21,842,38.86,99.60,9,36
'CB885987  ','2024-06-01 07:18:35.108','DF7783','Cuba','Hungary','Wright, Rogers and Cooper','Shepard and Sons','Blockchain','Daily',48792.20,1152,24.67,97.33,74,46
'CB514758  ','2024-04-18 13:52:22.109','DF2055','Iraq','British Indian Ocean Territory (Chagos Archipelago)','Clark-Hart','Hernandez-Brooks','SFTP','Weekly',82960.14,1244,74.02,99.05,27,25
'CB396802  ','2024-04-10 20:21:42.109','DF7912','Hong Kong','Solomon Islands','Brown-Martinez','Davis, Thompson and Stafford','Private Network','Hourly',57777.40,50,60.79,90.75,51,6
'CB948987  ','2024-11-21 23:49:29.109','DF2555','Montenegro','Bulgaria','Martinez Group','Hopkins, Davis and Archer','Private Network','Daily',21526.43,343,5.81,93.37,79,10
'CB718382  ','2024-09-25 21:51:09.109','DF5646','Mayotte','Saudi Arabia','Nguyen-Cox','Vasquez, Wright and Cuevas','Blockchain','Real-time',86453.72,875,88.20,98.15,90,33
'CB994500  ','2024-10-16 16:04:08.109','DF1646','Mauritania','Christmas Island','Peck Ltd','Sampson, Jennings and Nelson','HTTPS','Daily',44439.98,81,42.33,96.79,37,40
'CB643347  ','2024-08-10 21:30:27.110','DF4528','Timor-Leste','Afghanistan','Jones, Rowe and Molina','Archer-Collins','HTTPS','Daily',62776.52,672,83.16,92.94,43,11
'CB736273  ','2024-07-30 10:18:33.110','DF3806','Nauru','Egypt','Garza, Hernandez and Nelson','Lopez-Crawford','Private Network','Real-time',10349.52,1253,57.34,97.38,12,40
'CB263492  ','2024-11-20 13:51:14.110','DF7185','Guinea','Kazakhstan','Bishop-Cruz','Howard-Lang','Private Network','Weekly',89171.09,133,22.94,93.07,98,38
'CB806282  ','2025-02-03 21:29:09.110','DF4854','Saint Vincent and the Grenadines','Peru','Cardenas Group','Daniels, Swanson and Rodriguez','Private Network','Daily',25260.44,565,98.24,93.85,86,41
'CB601888  ','2024-04-24 20:06:32.110','DF7230','Libyan Arab Jamahiriya','Netherlands','Hernandez Group','Stephenson-Lowe','Private Network','Daily',39201.78,1292,45.23,95.48,39,41
'CB516015  ','2024-06-10 08:17:39.111','DF3310','El Salvador','Dominica','Morris-Rogers','Warner, Phillips and Brown','Private Network','Daily',52599.72,1348,90.90,97.05,32,40
'CB578713  ','2024-06-19 05:01:32.111','DF8455','Canada','Burundi','Sullivan, Mcintosh and Santana','Thompson-Fisher','Private Network','Weekly',70818.74,1030,57.87,91.13,100,2
'CB150931  ','2024-07-01 12:22:57.111','DF4992','Somalia','Equatorial Guinea','Watts-Cooper','Stewart Group','Blockchain','Real-time',40512.68,363,66.71,96.54,2,19
'CB799487  ','2024-12-09 15:10:22.111','DF9964','Mexico','United Arab Emirates','Kerr and Sons','Thompson, Bauer and Henderson','SFTP','Real-time',70605.58,1352,27.39,98.51,26,44
'CB809672  ','2024-05-06 22:48:48.111','DF3974','Lithuania','Seychelles','Young-Allen','Dixon LLC','Blockchain','Weekly',59924.52,491,68.49,99.79,42,2
'CB330924  ','2025-01-19 09:23:24.112','DF8235','Dominican Republic','Uzbekistan','Olson-Shaw','Cook, Crane and Johnson','SFTP','Daily',86330.56,62,18.29,92.12,15,35
'CB117620  ','2024-07-13 07:36:48.112','DF5684','New Caledonia','New Caledonia','Mosley-Roman','Collins, Smith and Sanders','Private Network','Daily',88810.66,969,94.58,95.01,81,12
'CB262793  ','2024-08-21 19:54:32.112','DF6674','Zimbabwe','Cuba','Trevino-Wilson','Miller, Salinas and Mccullough','SFTP','Real-time',9405.71,167,67.80,98.26,34,5
'CB911395  ','2024-10-15 15:39:11.112','DF5711','Slovakia (Slovak Republic)','Pakistan','Harris and Sons','Macdonald-Cruz','Blockchain','Daily',90493.35,1258,16.65,95.85,95,41
'CB353957  ','2025-01-02 18:44:15.112','DF2005','New Caledonia','South Georgia and the South Sandwich Islands','Green Group','Reynolds, Johnson and Marks','Private Network','Daily',69527.04,592,39.72,97.40,82,33
'CB940271  ','2024-12-24 20:00:29.113','DF2420','Martinique','Suriname','Mendez PLC','Fuller-Obrien','Blockchain','Weekly',34294.47,96,49.89,95.31,44,9
'CB191938  ','2025-02-01 15:56:42.113','DF4749','Netherlands Antilles','Christmas Island','Green Group','Robinson-Jackson','Blockchain','Daily',21202.15,971,71.17,96.57,50,38
'CB529847  ','2024-10-24 08:54:57.113','DF2970','Austria','Nepal','Davis-Gonzalez','Cooper, Gregory and Chambers','HTTPS','Weekly',98972.37,738,64.66,94.86,68,19
'CB359164  ','2024-03-24 04:16:27.113','DF1932','Peru','British Virgin Islands','Bryant Group','Stone Group','Blockchain','Daily',53179.28,711,21.18,99.22,26,37
'CB848725  ','2024-12-14 14:44:40.113','DF3506','Fiji','Slovenia','Cox LLC','Bowers Ltd','Private Network','Weekly',53431.87,788,8.13,96.32,20,0
'CB400159  ','2024-06-12 07:51:16.114','DF1706','Mauritius','Spain','Kirby Group','White-Parker','HTTPS','Real-time',25282.08,1262,2.88,91.78,82,15
'CB544297  ','2024-04-25 13:12:13.114','DF8642','Uganda','Zimbabwe','Williams-Abbott','Daniel LLC','HTTPS','Real-time',89632.06,1043,17.49,94.23,89,40
'CB727455  ','2024-09-20 17:03:44.114','DF4128','Bermuda','Myanmar','Hubbard Inc','Garrett-Wilkinson','SFTP','Daily',49975.25,989,57.77,99.52,36,31
'CB132620  ','2024-06-14 03:25:44.114','DF1468','Holy See (Vatican City State)','Timor-Leste','Bishop Inc','Allen Ltd','Private Network','Real-time',78971.09,933,70.65,92.97,22,27
'CB821797  ','2024-10-04 16:29:53.114','DF9238','Barbados','Macao','Wolfe-Jennings','Wilcox-Gordon','SFTP','Real-time',94595.08,697,10.30,98.42,9,40
'CB327518  ','2024-10-16 21:01:42.114','DF9959','Somalia','Ecuador','Jones, Nicholson and Willis','Flores and Sons','HTTPS','Weekly',2519.03,1336,63.41,91.01,5,24
'CB529173  ','2024-03-16 00:23:26.115','DF6503','Pakistan','Sri Lanka','Hall-Rojas','Williams, Moore and Dennis','SFTP','Daily',95000.06,10,65.97,90.73,63,30
'CB828883  ','2024-12-13 14:05:29.115','DF5125','Aruba','Myanmar','Allen Inc','Padilla, Swanson and Foster','Private Network','Weekly',79063.60,1115,7.13,97.13,83,37
'CB155094  ','2024-05-12 04:52:36.115','DF1592','Russian Federation','Bolivia','Baldwin PLC','Lee-Hall','SFTP','Weekly',93484.74,1292,39.79,96.36,80,32
'CB213583  ','2024-11-26 10:49:54.115','DF8673','Liberia','Australia','Watson-Kennedy','Smith, Stevenson and White','SFTP','Daily',46431.38,664,79.07,99.04,7,48
'CB429095  ','2025-01-24 14:34:26.115','DF7083','Ecuador','Kyrgyz Republic','Armstrong, Weber and Cardenas','Hill LLC','Blockchain','Daily',55630.47,1389,85.79,93.92,0,33
'CB700263  ','2024-05-06 01:09:19.116','DF5852','Gabon','Fiji','Ramirez, Spencer and Love','Christensen-Robertson','HTTPS','Weekly',97530.54,171,46.22,98.83,35,3
'CB639324  ','2024-08-18 03:59:42.116','DF8159','Micronesia','Sri Lanka','Yoder, Fisher and Martinez','Hansen-Montgomery','Private Network','Daily',36294.92,1168,5.81,99.79,29,23
'CB117012  ','2025-01-23 21:27:39.116','DF3989','Sweden','Guatemala','Ruiz Group','Matthews-Evans','Private Network','Hourly',83239.52,83,32.32,93.87,51,10
'CB660990  ','2024-12-30 23:00:00.116','DF2299','Lithuania','Russian Federation','Key-Jones','Cantrell-Campbell','SFTP','Real-time',39443.06,44,83.22,90.65,34,1
'CB470557  ','2024-06-01 00:59:25.116','DF6504','Papua New Guinea','Cook Islands','Montgomery-Mcdaniel','King-Spencer','Private Network','Hourly',33577.30,606,85.22,99.52,27,0
'CB318473  ','2024-11-24 20:25:23.117','DF4118','Georgia','Belize','Baker Group','Jacobs Group','Blockchain','Weekly',88994.19,1135,90.61,98.88,27,17
'CB886818  ','2024-06-27 21:19:51.117','DF8046','Solomon Islands','Isle of Man','Marsh, Miller and Shepard','Frost-Vargas','Blockchain','Weekly',29413.72,1165,92.08,99.80,24,32
'CB593953  ','2024-09-11 08:10:38.117','DF7450','Argentina','Samoa','Gonzalez-Dalton','Watson, Moreno and West','HTTPS','Daily',166.52,563,4.30,90.09,28,26
'CB536735  ','2024-06-03 18:50:06.117','DF3140','Moldova','Grenada','Avery-Lambert','Perez, Livingston and Clark','SFTP','Real-time',25751.32,1111,75.40,95.53,71,9
'CB590137  ','2024-09-30 16:10:09.118','DF4328','Azerbaijan','Panama','Michael-Conner','Smith Inc','SFTP','Weekly',94890.97,1242,36.96,90.54,13,40
'CB799732  ','2024-10-26 16:29:55.118','DF3779','Kyrgyz Republic','Equatorial Guinea','Chase and Sons','Perez-Petersen','SFTP','Daily',7596.75,720,5.51,99.63,54,18
'CB632990  ','2025-01-19 06:32:23.118','DF3170','El Salvador','Central African Republic','Gonzalez-Lucero','Green-Fuentes','SFTP','Weekly',11164.09,52,4.48,92.01,18,3
'CB657397  ','2024-08-03 19:13:00.118','DF8951','Serbia','Uzbekistan','Arnold-Hart','Thomas-Brown','HTTPS','Real-time',65528.00,1255,8.43,94.15,79,23
'CB143153  ','2024-06-08 14:52:39.118','DF9513','Cameroon','Turkmenistan','Mcfarland-Hansen','Olson PLC','SFTP','Real-time',16128.17,1390,93.17,92.95,13,4
'CB639392  ','2024-09-04 09:27:28.118','DF7087','Guinea-Bissau','United States of America','Mckinney-Ortiz','Rogers-Howard','SFTP','Hourly',12028.29,1378,79.64,94.88,92,33
'CB511866  ','2024-09-13 07:34:55.119','DF8213','Cape Verde','Faroe Islands','Haas, Buck and Phelps','Pratt-Walker','Blockchain','Hourly',84871.61,1375,76.62,92.39,9,0
'CB287342  ','2025-01-07 18:46:45.119','DF3660','Lesotho','Canada','Lawson, Lawrence and Davis','Young Ltd','Private Network','Weekly',73055.01,298,6.00,96.80,55,42
'CB245016  ','2024-03-30 00:26:20.119','DF4704','Paraguay','Togo','Campbell LLC','Melendez-Baker','Blockchain','Real-time',95843.71,154,30.20,96.93,17,37
'CB631529  ','2025-01-04 13:27:49.119','DF6837','Wallis and Futuna','Kazakhstan','Williams, Green and Hood','Baker, Weber and Johnson','HTTPS','Weekly',53143.37,667,29.45,97.39,53,0
'CB670865  ','2024-09-18 15:00:18.119','DF8408','Greenland','Panama','Rogers, Miller and Johnson','Roberts Inc','Private Network','Daily',69181.62,1384,12.48,98.24,79,5
'CB691372  ','2024-06-14 01:18:46.120','DF2898','Lithuania','Burundi','Miller, Murphy and Smith','Ortiz-Mendoza','Private Network','Real-time',54886.30,42,25.02,97.90,83,5
'CB515190  ','2024-11-28 17:48:30.120','DF6107','Eritrea','Sweden','Moss Group','Welch LLC','HTTPS','Daily',24720.78,167,20.16,90.46,0,32
'CB100698  ','2024-05-30 00:10:09.120','DF1606','Cambodia','French Southern Territories','Johnson, Todd and Webb','Vaughn-Hutchinson','SFTP','Hourly',43026.64,1240,93.86,90.90,20,14
'CB467097  ','2025-01-07 19:17:08.120','DF3568','Saint Martin','Panama','Morris and Sons','Morris, Gonzalez and Smith','SFTP','Real-time',26658.77,1014,77.26,90.46,49,35
'CB427669  ','2025-01-06 19:50:30.120','DF9196','Tajikistan','Syrian Arab Republic','Evans-Johnson','Raymond, Thomas and Dean','Private Network','Daily',65875.47,960,82.10,90.38,82,23
'CB913040  ','2024-04-03 23:09:37.121','DF3144','Tajikistan','Monaco','Guzman, Melendez and Brown','Russell Ltd','Private Network','Real-time',39098.50,706,19.55,98.62,91,8
'CB148684  ','2024-10-08 13:52:10.121','DF1318','Cyprus','Vietnam','Jackson, Nelson and Young','Weaver-Trevino','Private Network','Weekly',37725.86,878,51.60,93.25,55,27
'CB394868  ','2024-06-10 07:51:52.121','DF7205','Somalia','Sweden','Moore PLC','Blackwell LLC','Blockchain','Real-time',51101.04,212,29.26,94.06,84,33
'CB922410  ','2024-03-04 02:46:40.121','DF3092','Tokelau','Saint Vincent and the Grenadines','Kim-Taylor','Smith-Walker','SFTP','Real-time',808.41,459,20.57,92.87,46,26
'CB668001  ','2024-12-26 09:31:52.121','DF3366','Angola','Bahrain','James LLC','Martinez Group','Private Network','Weekly',86491.12,980,22.56,91.62,95,2
'CB450443  ','2024-05-31 06:30:23.122','DF9019','Gibraltar','Guyana','Nolan, Gonzalez and Cohen','Weeks Inc','SFTP','Hourly',25354.98,1014,84.88,97.04,56,48
'CB404191  ','2024-07-04 10:06:14.122','DF1342','Philippines','Dominican Republic','Collins, Smith and Scott','Valencia-Howard','Blockchain','Weekly',12439.18,1003,16.11,99.77,0,36
'CB802299  ','2024-11-21 21:08:15.122','DF1271','Jersey','Romania','Cantu, Byrd and Miles','Soto Group','Private Network','Real-time',68265.05,1272,76.85,90.80,43,25
'CB295845  ','2024-03-18 05:54:18.122','DF7422','Falkland Islands (Malvinas)','Yemen','Lewis LLC','Smith-Luna','SFTP','Weekly',91017.97,1025,33.31,91.89,64,30
'CB683547  ','2024-08-16 06:48:49.122','DF4371','Cuba','Zimbabwe','Rice Ltd','Fuentes-Rodgers','HTTPS','Real-time',97122.61,1195,82.85,98.91,34,37
'CB992859  ','2024-07-07 22:03:56.123','DF9283','Kiribati','Belarus','Espinoza, Sullivan and Allen','Ramirez, Escobar and Thomas','Blockchain','Real-time',70636.10,192,85.28,94.41,61,2
'CB965688  ','2025-01-18 22:36:21.123','DF3651','Bolivia','Syrian Arab Republic','Jackson-Kelly','Ritter-Robinson','SFTP','Daily',40336.77,332,20.87,97.22,98,33
'CB865764  ','2024-02-25 07:32:10.123','DF8367','Lithuania','Pakistan','Lopez, Moore and Lewis','Jones, Martinez and Ramos','Blockchain','Daily',72759.17,358,98.93,98.34,47,4
'CB186550  ','2024-04-20 13:00:51.123','DF4133','Solomon Islands','Gibraltar','Mann-Garcia','Reed LLC','Blockchain','Weekly',64738.39,965,27.55,91.83,14,6
'CB965106  ','2024-03-06 03:53:48.123','DF4197','Equatorial Guinea','Malawi','Molina, Li and Morales','Burch-Miller','HTTPS','Real-time',13946.85,880,28.12,91.93,48,45
'CB254190  ','2024-07-24 01:38:48.124','DF2672','Netherlands','Eritrea','Ramos-Castillo','Steele and Sons','HTTPS','Daily',44422.80,749,57.97,95.16,95,29
'CB516991  ','2025-02-02 13:08:40.124','DF2587','Bermuda','Saint Helena','Kane, Beasley and Mitchell','Davis-King','SFTP','Daily',70796.83,311,37.89,92.30,79,13
'CB885963  ','2024-07-05 22:57:58.124','DF7145','Sri Lanka','Zambia','Morrison, Johnson and Barron','Holmes-Lee','Private Network','Hourly',51330.28,934,27.26,98.47,2,49
'CB805988  ','2024-05-06 20:38:23.124','DF4597','Bhutan','El Salvador','Hill-Olson','Sims, Cook and Jackson','HTTPS','Real-time',46477.68,456,55.70,94.44,64,31
'CB137850  ','2024-09-12 15:58:08.125','DF3161','Thailand','Marshall Islands','Rogers Group','Smith, Soto and Ferguson','Blockchain','Real-time',61063.12,414,18.29,97.34,78,16
'CB614589  ','2024-10-01 22:59:32.125','DF9423','Jamaica','India','Burns-Hayes','White PLC','Private Network','Daily',43267.34,229,54.68,93.52,86,2
'CB712310  ','2025-01-26 17:22:35.125','DF4903','Mexico','Bermuda','Diaz, Castro and Miller','Crawford, Hamilton and Decker','SFTP','Hourly',72810.53,1389,40.04,90.39,70,39
'CB692033  ','2024-12-20 07:20:07.125','DF5790','Faroe Islands','Suriname','Hudson-Smith','Morgan-Henry','SFTP','Real-time',7649.11,419,12.30,97.04,83,49
'CB362684  ','2024-12-09 06:07:12.125','DF4047','Netherlands','Colombia','Hughes-Nolan','Bradford LLC','Private Network','Real-time',27311.48,912,51.59,90.61,45,50
'CB667220  ','2024-02-22 07:29:31.126','DF4857','Lao People''s Democratic Republic','Tokelau','Haney, Beltran and Grant','Bryant-Harvey','Blockchain','Daily',81492.18,1125,30.00,93.13,80,33
'CB467196  ','2024-10-02 14:30:33.126','DF3002','Azerbaijan','Lithuania','Sims-Dunn','Olson-Johnson','Blockchain','Daily',6797.51,430,25.98,93.66,15,33
'CB261071  ','2024-09-15 08:47:42.126','DF8966','Dominica','Afghanistan','Estrada-Carroll','Spears, Wiley and Stanley','HTTPS','Weekly',37843.93,327,14.14,91.86,44,0
'CB208668  ','2024-12-26 09:03:58.126','DF3275','Latvia','British Virgin Islands','Johnson-Haney','Vasquez, Dixon and Guzman','Private Network','Weekly',31867.26,1240,64.80,92.55,99,11
'CB494015  ','2024-11-08 16:29:38.126','DF3915','Hong Kong','Suriname','Moore and Sons','Neal, Fisher and Kane','SFTP','Daily',30597.22,403,41.76,95.32,96,25
'CB822578  ','2024-11-16 20:05:37.127','DF7646','Burundi','Algeria','Hunter, York and Miller','Alexander-Sheppard','Private Network','Hourly',52825.00,1194,48.40,90.32,67,48
'CB795329  ','2024-08-17 17:32:09.127','DF3224','Brazil','India','Wallace, Smith and Blair','Herrera, Ortega and Morris','SFTP','Weekly',40281.13,1248,64.47,99.22,96,37
'CB623405  ','2024-05-09 21:05:34.127','DF5423','South Africa','United States of America','Brady, Jensen and Turner','Davis-Ray','Blockchain','Daily',30642.29,480,34.16,98.64,63,35
'CB430518  ','2024-05-21 19:07:04.127','DF8338','Jordan','Morocco','Schwartz PLC','Sanchez-Rodriguez','Private Network','Daily',60180.21,1386,57.27,97.65,36,47
'CB703306  ','2024-07-03 21:14:29.128','DF7140','Eritrea','Marshall Islands','Powell Ltd','Smith Ltd','SFTP','Hourly',85304.67,14,96.90,94.61,99,22
'CB937836  ','2024-06-21 14:39:08.128','DF7981','Kenya','Chile','Johnson-Mitchell','Thompson-Davis','Private Network','Weekly',14759.35,955,95.16,93.75,25,24
'CB229417  ','2024-10-20 04:35:28.128','DF3770','Guadeloupe','Zimbabwe','Morales-Rios','Morales LLC','Blockchain','Daily',83464.50,999,86.71,95.22,95,5
'CB658134  ','2024-09-26 06:44:32.128','DF1437','Uzbekistan','Guyana','Davis, Lee and Crawford','Gay PLC','HTTPS','Daily',99678.83,809,20.61,98.61,11,22
'CB528901  ','2025-01-20 09:13:56.128','DF1162','North Macedonia','Russian Federation','Tran, Robinson and Sawyer','Vega-Martin','Private Network','Weekly',2439.25,309,43.32,95.04,67,22
'CB147041  ','2024-10-17 22:27:33.128','DF4437','Faroe Islands','Bangladesh','Mckay Group','Jones-Peterson','SFTP','Hourly',62597.59,1079,10.10,97.39,84,26
'CB712223  ','2024-10-04 08:09:47.129','DF6411','Austria','China','Edwards-Lucas','Nichols-Coleman','Blockchain','Real-time',28305.88,236,96.04,92.58,90,47
'CB159809  ','2024-06-29 20:16:39.129','DF3493','Croatia','Greenland','Stewart, Scott and Johnson','Adkins, Bennett and Turner','SFTP','Daily',74737.55,1061,4.12,97.79,86,7
'CB723218  ','2024-12-31 03:02:36.129','DF2183','Cocos (Keeling) Islands','Zambia','Hanson Inc','Anderson-Mahoney','Private Network','Weekly',23104.14,307,56.02,95.02,49,21
'CB550319  ','2024-12-16 17:02:44.129','DF2022','Madagascar','Antigua and Barbuda','West Group','Smith PLC','HTTPS','Hourly',71530.57,860,4.18,99.04,63,37
'CB616550  ','2024-12-01 03:38:36.129','DF8232','Cocos (Keeling) Islands','United States of America','Wells Ltd','Brooks Ltd','HTTPS','Weekly',76264.18,1036,82.45,96.80,38,41
'CB309384  ','2024-10-11 21:04:44.130','DF4694','Burkina Faso','Iraq','Scott-Hall','Villarreal, Keller and Coleman','Private Network','Real-time',89065.54,181,58.28,96.63,41,26
'CB100432  ','2024-02-27 15:58:42.130','DF1374','Guatemala','Tonga','Graham-Sanchez','Espinoza, Myers and Parsons','Blockchain','Weekly',94885.32,867,70.72,97.93,54,17
'CB351450  ','2024-10-06 05:24:36.130','DF3080','Guyana','Mauritania','Castaneda-Richards','Smith, Garrett and Thompson','SFTP','Weekly',51079.35,641,90.49,96.68,71,42
'CB997219  ','2024-08-07 08:07:27.130','DF3819','Ukraine','Chile','Peterson-Gallegos','Williams Inc','Private Network','Daily',55136.66,189,64.08,94.34,45,30
'CB693659  ','2024-09-23 18:19:04.131','DF7137','Brunei Darussalam','Marshall Islands','Burke-Rowland','Williams, Hansen and Singleton','Blockchain','Hourly',68512.41,214,74.49,92.60,53,34
'CB948039  ','2024-07-19 05:17:21.131','DF9265','Oman','Ghana','Sparks, Porter and Clark','Miller-Collins','Private Network','Hourly',56541.59,558,27.21,99.37,74,48
'CB644001  ','2025-01-29 05:38:46.131','DF2950','Syrian Arab Republic','Spain','Crawford, Mason and Lewis','Vega Inc','HTTPS','Real-time',43972.14,238,95.38,98.85,19,37
'CB386653  ','2024-12-22 01:02:06.131','DF2408','Gibraltar','Moldova','Patel-Garcia','Bolton-Hartman','SFTP','Daily',4594.46,1058,65.10,97.35,11,50
'CB123342  ','2025-02-15 21:26:03.131','DF8711','Djibouti','Cayman Islands','Thompson LLC','Cherry Group','Private Network','Real-time',88047.63,837,14.83,98.70,2,40
'CB252841  ','2024-05-22 08:20:17.131','DF8263','Albania','Spain','Freeman and Sons','Smith Inc','HTTPS','Weekly',54621.16,575,69.15,97.21,48,50
