'MSG_4TUNF   ','CNT_8P2CE   ','NET_CJG0M   ',0.455,4807.67,30.43,'Instant',0.497,0.2760,0.376,0.76,'KPM_BJQ',0.5234
'MSG_9OIJP   ','CNT_3OR4B   ','NET_2U778   ',0.323,4100.26,62.03,'Delayed',0.290,0.8340,0.866,0.76,'KPM_IYZ',0.1862
'MSG_UNGOE   ','CNT_RHKAO   ','NET_ZJ1DA   ',0.954,8101.20,10.75,'Random',0.999,0.2301,0.120,0.52,'KPM_VBE',0.2623
'MSG_PFQOO   ','CNT_12VSN   ','NET_AYZRZ   ',0.012,5073.74,61.59,'Random',0.724,0.0992,0.542,0.85,'KPM_N6P',0.7084
'MSG_F2B40   ','CNT_56BJ4   ','NET_8VXYO   ',0.727,535.00,73.48,'Instant',0.041,0.8909,0.947,0.30,'KPM_O3B',0.9507
'MSG_GCZNW   ','CNT_P2OAD   ','NET_2AVQU   ',0.784,3800.95,25.45,'Random',0.866,0.1682,0.098,0.91,'KPM_J0U',0.4806
'MSG_XU9JB   ','CNT_HSUYR   ','NET_F2MVT   ',0.004,7763.09,68.15,'Random',0.184,0.7832,0.571,0.42,'KPM_D58',0.3458
'MSG_FR197   ','CNT_6L9SX   ','NET_6FDEE   ',0.458,9376.04,94.28,'Random',0.569,0.3156,0.210,0.86,'KPM_YP7',0.5109
'MSG_BF5AI   ','CNT_5U8PC   ','NET_YSVJ9   ',0.794,4319.22,5.57,'Natural',0.249,0.8804,0.056,0.48,'KPM_JZ1',0.2590
'MSG_GX31Y   ','CNT_Y4O0O   ','NET_1M35B   ',0.537,3856.46,59.85,'Natural',0.417,0.2754,0.017,0.11,'KPM_8I9',0.6165
'MSG_TXXG8   ','CNT_XRN01   ','NET_K2GCC   ',0.105,5936.44,17.62,'Instant',0.264,0.0564,0.048,0.16,'KPM_BQJ',0.3271
'MSG_2CATP   ','CNT_MTT0B   ','NET_8C0P5   ',0.831,1426.34,70.30,'Instant',0.293,0.5548,0.725,0.60,'KPM_DE6',0.7670
'MSG_YSOJV   ','CNT_DUPF5   ','NET_SILOH   ',0.233,7095.87,59.22,'Natural',0.876,0.8219,0.812,0.55,'KPM_VVQ',0.8161
'MSG_WUKAB   ','CNT_ZJ79I   ','NET_BIEX5   ',0.055,7114.94,29.99,'Instant',0.859,0.4803,0.834,0.71,'KPM_WLE',0.9281
'MSG_PD9EO   ','CNT_ZIOXM   ','NET_ZEP3T   ',0.260,773.46,68.96,'Natural',0.344,0.6822,0.761,0.72,'KPM_9SX',0.0811
'MSG_33HVD   ','CNT_HNGQ8   ','NET_LLCEC   ',0.154,5602.71,46.57,'Natural',0.135,0.6841,0.826,0.86,'KPM_WCJ',0.4648
'MSG_OHNDS   ','CNT_1R894   ','NET_V2BO0   ',0.663,9150.73,20.86,'Delayed',0.873,0.4774,0.095,0.92,'KPM_YBB',0.9160
'MSG_Z8V6F   ','CNT_TB5K2   ','NET_VO3D2   ',0.624,9673.46,43.23,'Natural',0.216,0.0430,0.967,0.59,'KPM_BAH',0.7632
'MSG_C6441   ','CNT_GSWJD   ','NET_410VW   ',0.107,798.21,28.93,'Random',0.203,0.7365,0.595,0.64,'KPM_SPX',0.2420
'MSG_GOR2S   ','CNT_S0IF5   ','NET_J0W0B   ',0.910,5209.40,72.24,'Delayed',0.156,0.7645,0.378,0.87,'KPM_509',0.8723
'MSG_JQ55F   ','CNT_8KQEA   ','NET_78ZUK   ',0.374,9980.63,71.98,'Natural',0.015,0.5287,0.077,0.76,'KPM_C5N',0.4998
'MSG_MRUAZ   ','CNT_20KYV   ','NET_ODBYQ   ',0.534,4864.28,28.39,'Natural',0.434,0.5897,0.955,0.57,'KPM_LJO',0.5267
'MSG_51DC4   ','CNT_ALQFN   ','NET_40TUP   ',0.490,94.81,9.20,'Instant',0.614,0.7246,0.183,0.97,'KPM_RSG',0.9098
'MSG_AVOGU   ','CNT_TMGZY   ','NET_IXZVR   ',0.352,4063.25,78.73,'Random',0.268,0.6571,0.308,0.56,'KPM_57F',0.2761
'MSG_LSKPA   ','CNT_8VE50   ','NET_Y3RB2   ',0.657,6862.07,89.77,'Natural',0.790,0.9361,0.270,0.82,'KPM_LCS',0.0779
'MSG_DSUSI   ','CNT_FWSPB   ','NET_X9TQV   ',0.555,2845.99,85.23,'Delayed',0.064,0.3024,0.692,0.77,'KPM_ZDE',0.2927
'MSG_4PPTL   ','CNT_5YNVH   ','NET_PBQVU   ',0.283,4598.06,4.82,'Delayed',0.500,0.7306,0.259,0.49,'KPM_YWH',0.3535
'MSG_IFTCQ   ','CNT_TFPBX   ','NET_N36XM   ',0.822,7132.48,81.84,'Natural',0.839,0.9931,0.570,0.80,'KPM_1ZA',0.0972
'MSG_N2LU9   ','CNT_2D0NU   ','NET_5MMUZ   ',0.271,1363.99,7.89,'Random',0.309,0.3012,0.537,0.56,'KPM_Q2M',0.1502
'MSG_WQTQ3   ','CNT_MFRLD   ','NET_UG2JY   ',0.017,8768.91,70.82,'Instant',0.785,0.9321,0.119,0.00,'KPM_HT8',0.6508
'MSG_Y8GH6   ','CNT_ORRBX   ','NET_455WD   ',0.634,5390.53,33.90,'Natural',0.333,0.3369,0.887,0.44,'KPM_1OZ',0.7612
'MSG_HOZ1C   ','CNT_YPUT7   ','NET_D7MS0   ',0.761,2544.22,45.90,'Random',0.062,0.4062,0.228,0.44,'KPM_XI2',0.1033
'MSG_2FJG0   ','CNT_WODVG   ','NET_BQM91   ',0.728,8366.54,4.64,'Natural',0.156,0.9222,0.197,0.14,'KPM_39X',0.3954
'MSG_CA4IL   ','CNT_MGLRQ   ','NET_FOA77   ',0.033,5183.57,63.64,'Instant',0.034,0.8365,0.551,0.63,'KPM_Z9I',0.3685
'MSG_ZTOWW   ','CNT_GYKL7   ','NET_N7JS9   ',0.079,8475.19,35.79,'Delayed',0.315,0.2207,0.990,0.98,'KPM_13R',0.9933
'MSG_GCS26   ','CNT_T2NJI   ','NET_1A1Q0   ',0.014,9177.31,30.51,'Random',0.381,0.4786,0.988,0.18,'KPM_CBF',0.0478
'MSG_AGJPM   ','CNT_FS3YY   ','NET_XRLF3   ',0.527,6512.60,66.26,'Random',0.267,0.1450,0.333,0.69,'KPM_43D',0.5594
'MSG_OOXE7   ','CNT_AVC2I   ','NET_XHKAP   ',0.791,3307.72,68.84,'Instant',0.596,0.5896,0.318,0.73,'KPM_9PH',0.6694
'MSG_WKUSR   ','CNT_C9C2H   ','NET_9I7WS   ',0.072,5542.69,10.20,'Random',0.911,0.5974,0.007,0.20,'KPM_HRF',0.4111
'MSG_NRP2K   ','CNT_TAWBW   ','NET_LO4O2   ',0.497,7929.30,20.60,'Delayed',0.033,0.6473,0.645,0.89,'KPM_3B9',0.5292
'MSG_PEAQJ   ','CNT_GCPUU   ','NET_KLW5I   ',0.954,2752.79,13.11,'Natural',0.576,0.2319,0.594,0.45,'KPM_53O',0.4894
'MSG_6EAUJ   ','CNT_O0WLF   ','NET_H8KVR   ',0.052,5454.10,16.81,'Natural',0.753,0.9190,0.663,0.01,'KPM_0MM',0.1096
'MSG_66UGM   ','CNT_OF7F4   ','NET_JJAOO   ',0.453,8329.20,12.54,'Delayed',0.184,0.5989,0.319,0.83,'KPM_N79',0.9141
'MSG_8F3LE   ','CNT_Y8KG9   ','NET_THUOY   ',0.383,3409.31,96.64,'Natural',0.424,0.1000,0.501,0.26,'KPM_4A5',0.9948
'MSG_JOFUO   ','CNT_DBQNF   ','NET_T4RN0   ',0.102,632.73,92.10,'Natural',0.257,0.9932,0.906,0.85,'KPM_QR0',0.5642
'MSG_YEAXQ   ','CNT_V2OFO   ','NET_57D3V   ',0.943,7964.38,84.14,'Instant',0.684,0.3154,0.902,0.21,'KPM_VE1',0.2675
'MSG_TKWMD   ','CNT_63FAW   ','NET_JT9IF   ',0.176,5331.32,6.99,'Delayed',0.358,0.9709,0.389,0.57,'KPM_TOQ',0.9924
'MSG_Y0WNN   ','CNT_PI5YL   ','NET_PT9DH   ',0.860,2383.56,38.34,'Natural',0.663,0.0021,0.477,0.46,'KPM_JRI',0.7347
'MSG_6GYK7   ','CNT_HZKHM   ','NET_HZIRI   ',0.806,4812.04,83.38,'Natural',0.372,0.4003,0.702,0.75,'KPM_795',0.0534
'MSG_P32BL   ','CNT_6QH3V   ','NET_9XBMR   ',0.668,9227.41,46.93,'Natural',0.973,0.7772,0.652,0.26,'KPM_G4Z',0.2154
'MSG_9HRRR   ','CNT_PXLZP   ','NET_LTRQA   ',0.684,1975.75,1.83,'Instant',0.492,0.1536,0.980,0.41,'KPM_AUB',0.5651
'MSG_QLV4P   ','CNT_D7BGT   ','NET_USX2G   ',0.140,3077.89,84.30,'Instant',0.478,0.6059,0.357,0.60,'KPM_SUG',0.7101
'MSG_9U2FV   ','CNT_HM06A   ','NET_YY74V   ',0.486,7292.90,95.90,'Natural',0.593,0.7872,0.772,0.72,'KPM_1JP',0.9519
'MSG_ACAQ2   ','CNT_VQ12X   ','NET_Y29D5   ',0.076,1481.41,96.19,'Instant',0.638,0.8819,0.846,0.23,'KPM_E0A',0.9813
'MSG_P7UOP   ','CNT_DNP95   ','NET_M6FRN   ',0.270,9876.44,51.71,'Natural',0.557,0.1633,0.043,0.82,'KPM_UMS',0.7632
'MSG_V13RT   ','CNT_P112W   ','NET_ZFWVO   ',0.254,1969.43,55.98,'Delayed',0.638,0.4806,0.071,0.73,'KPM_IOG',0.8457
'MSG_O3EO6   ','CNT_7BE5U   ','NET_DHBQF   ',0.796,1534.74,76.84,'Delayed',0.621,0.8667,0.034,0.65,'KPM_LSU',0.5239
'MSG_DYC33   ','CNT_U2SIQ   ','NET_W38ZO   ',0.405,1120.85,91.45,'Delayed',0.414,0.4317,0.730,0.12,'KPM_R8K',0.6860
'MSG_SLHSA   ','CNT_WORBP   ','NET_U8U5N   ',0.555,4520.55,80.11,'Instant',0.502,0.9095,0.650,0.61,'KPM_3DW',0.7914
'MSG_68SFE   ','CNT_IJTW3   ','NET_LMXDW   ',0.407,7481.22,90.88,'Delayed',0.216,0.7340,0.025,0.38,'KPM_HA0',0.8735
'MSG_5N7OQ   ','CNT_XCS7F   ','NET_Q9R5H   ',0.823,7927.72,19.81,'Delayed',0.925,0.4036,0.713,0.49,'KPM_TKJ',0.1384
'MSG_6QHQN   ','CNT_PC4NI   ','NET_5XW3A   ',0.284,9272.52,4.20,'Delayed',0.156,0.3677,0.868,0.18,'KPM_N9A',0.0494
'MSG_3D4RQ   ','CNT_XOUUQ   ','NET_UCN9R   ',0.646,3624.88,62.86,'Random',0.651,0.6222,0.335,0.06,'KPM_ELN',0.3064
'MSG_NSRXL   ','CNT_6FX4D   ','NET_BJBLB   ',0.592,5837.30,57.23,'Delayed',0.951,0.6502,0.018,0.82,'KPM_ML4',0.2464
'MSG_0X4H6   ','CNT_HWWJC   ','NET_MLFS1   ',0.095,9702.25,85.10,'Natural',0.517,0.0334,0.579,0.02,'KPM_I57',0.7666
'MSG_IHDXG   ','CNT_9FS0O   ','NET_2G4LA   ',0.054,9246.16,14.84,'Natural',0.973,0.9713,0.721,0.31,'KPM_965',0.9061
'MSG_GLDIS   ','CNT_NC0MG   ','NET_I5ES6   ',0.763,3384.45,17.96,'Delayed',0.041,0.7232,0.845,0.85,'KPM_RD3',0.1613
'MSG_KDSG8   ','CNT_P881A   ','NET_YGIU2   ',0.701,1949.49,16.27,'Random',0.271,0.7778,0.471,0.79,'KPM_10K',0.4525
'MSG_C2HVO   ','CNT_MIIWF   ','NET_E8U9Y   ',0.179,9316.21,26.21,'Instant',0.299,0.5238,0.763,0.61,'KPM_JIG',0.3875
'MSG_3K8H8   ','CNT_SQ6IA   ','NET_GYM3B   ',0.928,141.63,59.38,'Random',0.628,0.7976,0.779,0.90,'KPM_I47',0.6523
'MSG_AQI5K   ','CNT_5LKGU   ','NET_C7JN4   ',0.426,2680.87,95.22,'Random',0.064,0.0562,0.945,0.75,'KPM_VN2',0.8761
'MSG_VV7H1   ','CNT_FGHN2   ','NET_GW7S1   ',0.510,180.33,99.41,'Instant',0.570,0.5904,0.272,0.19,'KPM_X9C',0.1182
'MSG_YS3CX   ','CNT_81RQX   ','NET_1WNIE   ',0.574,8712.96,60.25,'Random',0.938,0.3798,0.802,0.76,'KPM_DSE',0.7728
'MSG_G2H92   ','CNT_US666   ','NET_97WJ8   ',0.147,6494.56,82.34,'Delayed',0.076,0.0575,0.988,0.11,'KPM_75A',0.7791
'MSG_UX5QO   ','CNT_V51GE   ','NET_MJDIP   ',0.060,8361.07,54.34,'Delayed',0.986,0.3471,0.852,0.17,'KPM_CS4',0.5776
'MSG_GT3MB   ','CNT_HGZR7   ','NET_YL1ES   ',0.344,6337.21,68.53,'Delayed',0.387,0.1620,0.267,0.54,'KPM_JSX',0.4741
'MSG_HZ2IC   ','CNT_NC70C   ','NET_J6KA0   ',0.752,8273.14,85.72,'Random',0.988,0.2767,0.627,0.90,'KPM_L8A',0.2259
'MSG_R41GZ   ','CNT_XPUDY   ','NET_ADW58   ',0.433,8278.36,87.21,'Instant',0.241,0.7476,0.733,0.78,'KPM_4QK',0.5327
'MSG_XSV3U   ','CNT_VQTBI   ','NET_TKXZP   ',0.862,8326.99,66.11,'Random',0.878,0.6078,0.399,0.99,'KPM_MA1',0.8663
'MSG_QJAY1   ','CNT_7790F   ','NET_2GI5R   ',0.178,8391.15,78.75,'Instant',0.237,0.4007,0.106,0.96,'KPM_DTL',0.2335
'MSG_01JTZ   ','CNT_FZOPU   ','NET_YNAJC   ',0.667,6420.35,91.13,'Natural',0.843,0.7802,0.822,0.63,'KPM_BYZ',0.5764
'MSG_G43RN   ','CNT_1NMC2   ','NET_Q0Q3Q   ',0.848,5560.92,55.10,'Delayed',0.124,0.9927,0.630,0.66,'KPM_L7V',0.8079
'MSG_XKXJD   ','CNT_S5SI6   ','NET_ZIT0G   ',0.501,3345.26,52.68,'Delayed',0.706,0.9105,0.023,0.28,'KPM_841',0.9428
'MSG_MEM17   ','CNT_MM50O   ','NET_230KO   ',0.621,8469.78,62.76,'Delayed',0.808,0.9619,0.229,0.24,'KPM_21R',0.0278
'MSG_SGB4V   ','CNT_P61KL   ','NET_G0K81   ',0.986,7403.56,99.79,'Natural',0.735,0.9424,0.216,0.64,'KPM_AJU',0.1128
'MSG_A3IOB   ','CNT_SA3G4   ','NET_8J4G8   ',0.833,7469.18,8.62,'Natural',0.491,0.0887,0.684,0.68,'KPM_VOQ',0.0729
'MSG_XEAHC   ','CNT_7II24   ','NET_7EVIL   ',0.793,3013.14,52.04,'Random',0.576,0.2179,0.301,0.97,'KPM_H4U',0.1409
'MSG_8Q72R   ','CNT_5NEDH   ','NET_AM8WT   ',0.500,604.95,61.53,'Delayed',0.264,0.4394,0.762,0.05,'KPM_9YP',0.1724
'MSG_D0K5E   ','CNT_AXMVF   ','NET_U3D19   ',0.090,9192.04,61.92,'Instant',0.395,0.9175,0.240,0.34,'KPM_W1V',0.9341
'MSG_IXEUV   ','CNT_60SZQ   ','NET_M7WRV   ',0.140,1264.57,29.16,'Instant',0.662,0.2974,0.414,0.10,'KPM_ZHP',0.4400
'MSG_O9JXT   ','CNT_QZ2N6   ','NET_E3SD0   ',0.099,7097.24,6.92,'Instant',0.771,0.7664,0.759,0.32,'KPM_SAK',0.4316
'MSG_I4HOP   ','CNT_C5X5Z   ','NET_IV74E   ',0.675,5340.52,90.92,'Random',0.167,0.0878,0.594,0.33,'KPM_7TL',0.4698
'MSG_SPGJP   ','CNT_05RY4   ','NET_RYS3F   ',0.499,3992.52,26.32,'Random',0.768,0.7436,0.053,0.36,'KPM_JSI',0.9519
'MSG_KZHI4   ','CNT_AK106   ','NET_13NN8   ',0.338,6586.22,65.35,'Instant',0.427,0.4009,0.508,0.76,'KPM_BR2',0.4247
'MSG_TUAN0   ','CNT_V3NEO   ','NET_7NNNX   ',0.228,8327.76,21.07,'Instant',0.024,0.6018,0.433,0.48,'KPM_F1M',0.6838
'MSG_GME6A   ','CNT_3W8QU   ','NET_83S4K   ',0.159,8298.06,71.98,'Delayed',0.075,0.9273,0.831,0.11,'KPM_OOX',0.9603
'MSG_QYBBJ   ','CNT_J54BK   ','NET_V47PG   ',0.174,4327.84,35.55,'Natural',0.652,0.9282,0.172,0.12,'KPM_N5N',0.7095
'MSG_1Z1U6   ','CNT_N9LPB   ','NET_WS5QA   ',0.199,7768.02,64.48,'Delayed',0.344,0.3636,0.051,0.45,'KPM_KKQ',0.5649
'MSG_MDT2J   ','CNT_A6M97   ','NET_KQLNW   ',0.777,5521.18,34.26,'Instant',0.821,0.4863,0.768,0.40,'KPM_0S1',0.4984
'MSG_8U1TR   ','CNT_FJU9W   ','NET_C4X54   ',0.905,5799.93,41.14,'Instant',0.241,0.2743,0.106,0.00,'KPM_S6C',0.4317
'MSG_W7UV4   ','CNT_F43MD   ','NET_3TXDL   ',0.184,127.16,45.85,'Random',0.145,0.4755,0.546,0.78,'KPM_UNU',0.5407
'MSG_E6OZR   ','CNT_SXHJP   ','NET_3JVC8   ',0.815,963.73,59.10,'Instant',0.811,0.7317,0.318,0.16,'KPM_FN3',0.0905
'MSG_7VBPR   ','CNT_KHH98   ','NET_8JP3M   ',0.788,5991.07,21.92,'Natural',0.405,0.9531,0.141,0.84,'KPM_3JZ',0.1025
'MSG_C5ZU2   ','CNT_HFVN9   ','NET_NBABR   ',0.314,4180.31,58.95,'Delayed',0.229,0.8454,0.231,0.84,'KPM_A5H',0.4719
'MSG_KOKR8   ','CNT_XJFKW   ','NET_EZNDT   ',0.575,7356.07,20.98,'Random',0.107,0.9204,0.489,0.73,'KPM_951',0.5038
'MSG_FQV1J   ','CNT_KM5MO   ','NET_UPTHR   ',0.549,5097.15,79.15,'Instant',0.959,0.7759,0.727,0.05,'KPM_7T4',0.7777
'MSG_824LN   ','CNT_G76B4   ','NET_63KJ0   ',0.807,8153.57,61.37,'Instant',0.487,0.7686,0.915,0.12,'KPM_ZP1',0.0825
'MSG_ZFWY3   ','CNT_N76VF   ','NET_8AZIT   ',0.319,4426.96,7.67,'Delayed',0.739,0.8719,0.498,0.17,'KPM_WEW',0.1788
'MSG_YM290   ','CNT_XMRBS   ','NET_FPODR   ',0.627,9773.95,16.39,'Instant',0.266,0.0248,0.876,0.21,'KPM_QYD',0.3485
'MSG_84Z6Y   ','CNT_FY1DQ   ','NET_YEEVY   ',0.625,7527.35,32.21,'Natural',0.062,0.3606,0.907,0.02,'KPM_H3A',0.6902
'MSG_RZEIY   ','CNT_1JOOO   ','NET_TJTP7   ',0.007,2183.71,5.78,'Random',0.609,0.8858,0.525,0.44,'KPM_VJB',0.7901
'MSG_ACR0D   ','CNT_4LW98   ','NET_ZB0KM   ',0.074,9727.20,93.82,'Instant',0.679,0.7392,0.593,0.33,'KPM_BXJ',0.3352
'MSG_HJBTJ   ','CNT_3H1CC   ','NET_CWD25   ',0.162,8377.77,56.18,'Instant',0.006,0.2307,0.339,0.80,'KPM_V9A',0.4766
'MSG_76ZGH   ','CNT_4R1W8   ','NET_VFBML   ',0.950,4076.53,93.83,'Natural',0.868,0.6249,0.325,0.59,'KPM_7KX',0.2315
'MSG_NQYVT   ','CNT_OT4BY   ','NET_B0P10   ',0.017,6780.46,14.24,'Delayed',0.995,0.2749,0.113,0.78,'KPM_RFG',0.9314
'MSG_DCSQH   ','CNT_Y6QAE   ','NET_KALRS   ',0.100,3248.31,89.86,'Natural',0.864,0.0977,0.487,0.76,'KPM_KMI',0.1273
'MSG_5JFUB   ','CNT_U50XU   ','NET_R1EYD   ',0.097,2793.97,40.57,'Random',0.711,0.4965,0.137,0.36,'KPM_KI9',0.9319
'MSG_EAYRD   ','CNT_OHJR3   ','NET_CVGUR   ',0.010,3911.52,86.36,'Natural',0.955,0.4589,0.301,0.74,'KPM_RR3',0.6131
'MSG_19DC3   ','CNT_3KGVR   ','NET_NZIH9   ',0.777,633.76,70.65,'Instant',0.740,0.5109,0.532,0.52,'KPM_ZG3',0.5280
'MSG_3FHOA   ','CNT_0UZ8N   ','NET_SNVRD   ',0.923,9829.90,56.40,'Natural',0.360,0.8491,0.038,0.12,'KPM_VM9',0.8051
'MSG_8QGUN   ','CNT_ZDW5A   ','NET_6ARFS   ',0.316,6643.10,79.37,'Delayed',0.054,0.9477,0.592,0.26,'KPM_BGR',0.5562
'MSG_SAJ5E   ','CNT_HLLEO   ','NET_B0Y4L   ',0.064,8620.18,44.94,'Instant',0.650,0.2643,0.437,0.20,'KPM_ER6',0.6887
'MSG_HGSXX   ','CNT_R25W7   ','NET_55OC8   ',0.255,577.33,22.38,'Instant',0.696,0.0319,0.393,0.63,'KPM_Y6N',0.9316
'MSG_JXKPU   ','CNT_ZEKOG   ','NET_U2HVZ   ',0.446,8148.68,44.91,'Natural',0.447,0.5378,0.730,0.91,'KPM_R7O',0.3379
'MSG_6LYXI   ','CNT_ZMB0W   ','NET_VTLHG   ',0.663,735.11,77.55,'Delayed',0.579,0.9415,0.901,0.68,'KPM_NMA',0.3856
'MSG_G1R96   ','CNT_IKTUB   ','NET_GUB9C   ',0.268,606.28,72.94,'Instant',0.299,0.7180,0.545,0.06,'KPM_UKK',0.9668
'MSG_WZ8UI   ','CNT_W0UMC   ','NET_BGVYM   ',0.013,5633.45,71.05,'Random',0.475,0.9100,0.445,0.18,'KPM_MF0',0.3705
'MSG_TAXGR   ','CNT_AIRYT   ','NET_VXDIT   ',0.345,4311.63,10.08,'Natural',0.556,0.6560,0.308,0.39,'KPM_5ZR',0.6702
'MSG_NDC5P   ','CNT_A6M86   ','NET_L7WBK   ',0.995,5645.85,92.16,'Delayed',0.002,0.6069,0.521,0.47,'KPM_UE1',0.1578
'MSG_L84VU   ','CNT_AA4NL   ','NET_4E415   ',0.339,8374.43,43.86,'Random',0.176,0.3077,0.042,0.03,'KPM_9SP',0.5452
'MSG_6HZHJ   ','CNT_TXGJ9   ','NET_6I5GK   ',0.659,2042.82,0.80,'Instant',0.502,0.7871,0.380,0.66,'KPM_81I',0.6809
'MSG_4D582   ','CNT_F442A   ','NET_OPMJR   ',0.808,3454.60,2.88,'Natural',0.375,0.3694,0.534,0.72,'KPM_NXF',0.3500
'MSG_LN43G   ','CNT_L6P0K   ','NET_8BI2H   ',0.584,53.80,92.36,'Random',0.167,0.9480,0.826,0.83,'KPM_RHJ',0.2755
'MSG_1T7IT   ','CNT_AO799   ','NET_BZN7L   ',0.319,8602.61,47.01,'Natural',0.436,0.8597,0.985,0.67,'KPM_MOX',0.2197
'MSG_OQKZR   ','CNT_ZLEZM   ','NET_38AZV   ',0.085,9481.18,6.23,'Random',0.539,0.0538,0.173,0.31,'KPM_CNA',0.6774
'MSG_N0KFT   ','CNT_16RJX   ','NET_HISHX   ',0.311,9125.26,53.73,'Delayed',0.981,0.7260,0.069,0.95,'KPM_QP0',0.0946
'MSG_AJW3X   ','CNT_PHOTE   ','NET_1BAS5   ',0.493,3338.12,44.19,'Natural',0.876,0.8991,0.258,0.26,'KPM_UVF',0.7939
'MSG_N38E9   ','CNT_CLD9P   ','NET_VD85H   ',0.645,6002.89,40.29,'Natural',0.556,0.4774,0.188,0.08,'KPM_FGT',0.5223
'MSG_Z73GG   ','CNT_55A6I   ','NET_JYS4I   ',0.097,3408.69,51.20,'Random',0.395,0.3167,0.050,0.50,'KPM_K3I',0.3025
'MSG_UE6DR   ','CNT_V323B   ','NET_BVOJJ   ',0.278,6953.61,19.06,'Natural',0.205,0.6272,0.083,0.73,'KPM_TD0',0.7874
'MSG_VRABE   ','CNT_SDW2U   ','NET_GV2A6   ',0.778,5405.52,25.76,'Natural',0.825,0.9591,0.748,0.54,'KPM_FI4',0.5578
'MSG_WWF4V   ','CNT_RAQT4   ','NET_T1GMT   ',0.994,6611.31,46.92,'Instant',0.557,0.0524,0.699,0.87,'KPM_NEX',0.8510
'MSG_SZOPK   ','CNT_94OBV   ','NET_DD21R   ',0.587,4711.14,71.26,'Natural',0.324,0.8369,0.153,0.94,'KPM_YSN',0.5453
'MSG_UU4JO   ','CNT_6Y64T   ','NET_UW4WX   ',0.870,5287.94,24.36,'Natural',0.064,0.8231,0.027,0.85,'KPM_RGE',0.2758
'MSG_B53IS   ','CNT_Y9EIA   ','NET_SEGNU   ',0.898,909.76,62.93,'Delayed',0.029,0.0460,0.521,0.78,'KPM_PV5',0.0227
'MSG_1SWWV   ','CNT_SONLR   ','NET_T2CY8   ',0.580,3385.47,57.36,'Delayed',0.456,0.1784,0.657,0.63,'KPM_1V2',0.1189
'MSG_HM9U7   ','CNT_ZPAN0   ','NET_OT2W1   ',0.827,8482.02,26.79,'Delayed',0.770,0.2815,0.935,0.89,'KPM_O5L',0.0306
'MSG_EGM44   ','CNT_G5BVD   ','NET_599Q6   ',0.894,7220.71,39.03,'Delayed',0.781,0.8576,0.830,0.99,'KPM_YHS',0.3767
'MSG_ARN0U   ','CNT_L3DXZ   ','NET_Z9PLQ   ',0.586,6371.34,14.59,'Random',0.773,0.1524,0.814,0.90,'KPM_RYD',0.0468
'MSG_ZBP86   ','CNT_1W2K6   ','NET_U4WBA   ',0.525,2774.04,64.54,'Natural',0.577,0.3779,0.294,0.55,'KPM_9WV',0.0037
'MSG_CJNJR   ','CNT_5KY0C   ','NET_O5L4R   ',0.006,4373.12,99.40,'Natural',0.145,0.5960,0.020,0.33,'KPM_9WK',0.8860
'MSG_YA24E   ','CNT_2NJ13   ','NET_RF0W6   ',0.275,6380.20,41.48,'Natural',0.216,0.2002,0.040,0.74,'KPM_FGV',0.2952
'MSG_5HKDJ   ','CNT_TJPW7   ','NET_7KDTM   ',0.529,8741.95,3.13,'Random',0.946,0.7924,0.285,0.70,'KPM_30S',0.3344
'MSG_Y4E7B   ','CNT_DNDO2   ','NET_ZVVN7   ',0.736,8908.38,23.42,'Delayed',0.707,0.9457,0.427,0.29,'KPM_2VC',0.7604
'MSG_OESUF   ','CNT_UTWQ5   ','NET_4TKHA   ',0.735,8910.39,91.76,'Random',0.884,0.9760,0.874,0.30,'KPM_GKZ',0.5619
'MSG_WOTXA   ','CNT_CMOX6   ','NET_X81ZD   ',0.588,6765.18,87.29,'Random',0.970,0.4176,0.012,0.38,'KPM_VOO',0.0274
'MSG_1JFHR   ','CNT_2PQZ0   ','NET_IIPRB   ',0.983,6862.80,81.02,'Instant',0.751,0.8981,0.740,0.03,'KPM_ERL',0.1734
'MSG_OHZS3   ','CNT_LUKC2   ','NET_W5SAI   ',0.123,6412.62,86.17,'Instant',0.110,0.8070,0.964,0.28,'KPM_M57',0.0416
'MSG_5KJKD   ','CNT_RRRF6   ','NET_NDFG4   ',0.202,3046.12,88.80,'Delayed',0.001,0.6029,0.901,0.72,'KPM_FU6',0.8836
'MSG_N9SBW   ','CNT_3DL62   ','NET_AZW0Y   ',0.842,108.85,72.58,'Natural',0.803,0.2873,0.558,0.78,'KPM_6P4',0.9052
'MSG_44TRU   ','CNT_2YK4S   ','NET_Q9LBK   ',0.946,9703.17,92.50,'Delayed',0.682,0.2851,0.092,0.42,'KPM_279',0.8145
'MSG_6LL2J   ','CNT_TI5HD   ','NET_20VBV   ',0.236,9858.76,62.78,'Natural',0.556,0.0264,0.392,0.65,'KPM_0DK',0.3365
'MSG_03CIE   ','CNT_SGNLO   ','NET_R35YV   ',0.596,6748.37,46.59,'Delayed',0.387,0.1999,0.370,0.68,'KPM_4RU',0.6853
'MSG_LKVNM   ','CNT_BGQUY   ','NET_BQH0T   ',0.691,6143.31,62.60,'Delayed',0.191,0.3772,0.093,0.76,'KPM_0NB',0.9242
'MSG_8TLRI   ','CNT_P7BY2   ','NET_D60TT   ',0.499,4853.30,18.65,'Random',0.643,0.6506,0.477,0.73,'KPM_RA0',0.9971
