'SESS_U4PAR  ','FA884744    ','Regular','Suspicious',92.0,6182.60,921613,49.91,NULL
'SESS_R0OL0  ','FA878844    ','Random','Low',46.2,1948.47,250655,63.33,NULL
'SESS_DVVXK  ','FA346278    ','Regular','Medium',17.8,5250.15,540522,44.63,NULL
'SESS_YE160  ','FA840959    ','Random','Suspicious',6.3,5782.73,769873,71.45,NULL
'SESS_XPBYW  ','FA542786    ','Regular','Suspicious',4.6,2859.59,3697,45.21,NULL
'SESS_2C7BH  ','FA967914    ','Random','Medium',53.6,2818.65,606944,20.05,NULL
'SESS_AL5LS  ','FA248612    ','Regular','Low',74.1,580.95,43668,35.41,NULL
'SESS_FS9NJ  ','FA528323    ','Random','Low',40.8,7783.88,229166,69.77,NULL
'SESS_4I09G  ','FA589826    ','Random','Low',95.8,3380.74,425719,8.99,NULL
'SESS_ZDPBJ  ','FA860915    ','Regular','High',9.3,2955.28,327255,73.12,NULL
'SESS_830EB  ','FA291069    ','Bot-like','Low',70.0,8243.51,542108,35.05,NULL
'SESS_T76WH  ','FA908141    ','Regular','Medium',12.6,8304.90,855265,48.61,NULL
'SESS_379GJ  ','FA871727    ','Random','Suspicious',69.0,8126.42,262966,87.21,NULL
'SESS_E3VI7  ','FA133244    ','Regular','Suspicious',79.3,1954.47,845256,69.14,NULL
'SESS_UDWH8  ','FA493152    ','Random','Medium',48.7,4927.27,952650,21.15,NULL
'SESS_OS97F  ','FA593648    ','Random','High',41.3,3035.90,952827,81.85,NULL
'SESS_7LLHL  ','FA321160    ','Random','High',34.4,3083.33,264373,93.30,NULL
'SESS_A2FLG  ','FA909662    ','Bot-like','Medium',37.0,9824.54,858971,85.89,NULL
'SESS_AOEZL  ','FA191258    ','Random','High',4.9,4448.74,396367,81.10,NULL
'SESS_SHVTJ  ','FA221277    ','Regular','Low',7.4,7846.53,300245,48.37,NULL
'SESS_KPECT  ','FA712575    ','Regular','Low',11.7,8646.61,512233,37.83,NULL
'SESS_U200I  ','FA829783    ','Regular','Suspicious',45.2,4977.52,174132,37.38,NULL
'SESS_B8IT3  ','FA628248    ','Regular','Low',30.8,1503.03,200901,31.94,NULL
'SESS_G3G87  ','FA124326    ','Burst','Medium',21.1,5535.63,454862,70.78,NULL
'SESS_DXAQ7  ','FA611992    ','Bot-like','Suspicious',28.8,219.66,677249,87.51,NULL
'SESS_4RZEO  ','FA958277    ','Bot-like','Suspicious',48.3,3542.08,667484,29.46,NULL
'SESS_J7MUS  ','FA277822    ','Burst','Suspicious',63.2,682.36,202628,9.47,NULL
'SESS_6Y8N2  ','FA278081    ','Regular','High',82.9,9748.66,739459,68.47,NULL
'SESS_85B89  ','FA830148    ','Bot-like','Low',93.8,9983.81,568914,55.87,NULL
'SESS_S08Y3  ','FA986922    ','Bot-like','Low',64.5,6404.15,705957,93.95,NULL
'SESS_38AQD  ','FA743544    ','Random','Medium',98.3,9159.85,280627,61.40,NULL
'SESS_V9P6H  ','FA517927    ','Regular','Low',41.9,1887.00,927698,86.56,NULL
'SESS_VSCY8  ','FA919151    ','Burst','High',68.4,8868.98,775573,95.41,NULL
'SESS_2NVMV  ','FA585812    ','Bot-like','Low',95.9,9291.70,198048,15.07,NULL
'SESS_0TGL2  ','FA714882    ','Bot-like','High',94.6,9751.45,350962,23.55,NULL
'SESS_CFPVR  ','FA389140    ','Random','Low',71.1,748.79,123438,45.60,NULL
'SESS_RC6ZY  ','FA768304    ','Regular','Low',29.2,795.88,367315,46.92,NULL
'SESS_IYS0N  ','FA393451    ','Regular','High',30.0,1319.20,187253,92.09,NULL
'SESS_4S0TC  ','FA386635    ','Random','Medium',52.5,7141.44,118838,59.71,NULL
'SESS_V8HVG  ','FA783044    ','Bot-like','Low',57.5,1621.62,173876,8.85,NULL
'SESS_H9ABJ  ','FA360677    ','Regular','High',98.2,5628.54,226457,13.93,NULL
'SESS_MB1GY  ','FA310809    ','Regular','Suspicious',55.4,686.67,368896,44.18,NULL
'SESS_B8Y27  ','FA880288    ','Burst','Suspicious',61.6,2481.85,910420,30.67,NULL
'SESS_S60G7  ','FA247217    ','Burst','Suspicious',25.9,5734.30,924080,28.69,NULL
'SESS_LJPXM  ','FA751215    ','Regular','Medium',74.3,458.86,812388,29.04,NULL
'SESS_E2M5T  ','FA888457    ','Burst','Suspicious',72.2,9494.32,337956,72.73,NULL
'SESS_3NEH8  ','FA654691    ','Random','Low',94.7,9637.98,725950,46.43,NULL
'SESS_XYK4W  ','FA118896    ','Burst','Suspicious',95.9,1315.83,212712,55.64,NULL
'SESS_XA7T3  ','FA212377    ','Burst','Suspicious',98.0,2632.92,751917,12.63,NULL
'SESS_LP1GP  ','FA925303    ','Random','Medium',51.5,3732.24,908624,60.30,NULL
'SESS_6B4GL  ','FA675388    ','Random','Medium',43.9,5594.81,276114,58.37,NULL
'SESS_43V5J  ','FA306365    ','Regular','Low',82.2,3590.99,29416,51.97,NULL
'SESS_U4SY5  ','FA397842    ','Regular','High',65.1,3712.82,352606,63.54,NULL
'SESS_Z4M1A  ','FA148198    ','Burst','Suspicious',39.7,7107.18,312897,14.47,NULL
'SESS_2V339  ','FA411057    ','Random','High',49.5,3217.36,376567,1.12,NULL
'SESS_LBV9T  ','FA789479    ','Burst','Medium',63.4,5365.09,534742,66.47,NULL
'SESS_4C78G  ','FA637704    ','Random','High',62.6,1671.28,675514,62.42,NULL
'SESS_Y03V0  ','FA764573    ','Bot-like','Medium',9.7,5124.75,383142,56.17,NULL
'SESS_8U6XL  ','FA769852    ','Bot-like','Medium',45.1,8033.50,798607,41.74,NULL
'SESS_Y2XL4  ','FA851705    ','Random','Medium',98.9,5747.10,224077,38.59,NULL
'SESS_DIAXQ  ','FA694021    ','Burst','Low',19.4,5873.83,347225,70.58,NULL
'SESS_FTPPL  ','FA553942    ','Burst','Medium',20.7,7477.66,171223,71.53,NULL
'SESS_0MNK0  ','FA289458    ','Random','Suspicious',41.5,6228.80,823251,23.50,NULL
'SESS_KGVH6  ','FA319008    ','Burst','Medium',91.6,9701.18,17080,39.31,NULL
'SESS_O1F2P  ','FA287986    ','Bot-like','Suspicious',39.4,8037.18,228797,77.56,NULL
'SESS_HCN9L  ','FA269636    ','Bot-like','Low',62.7,8954.20,648253,76.70,NULL
'SESS_FR0NR  ','FA599269    ','Burst','Low',82.7,6320.20,354053,25.82,NULL
'SESS_34PBB  ','FA305923    ','Bot-like','Suspicious',7.2,4928.37,698313,2.99,NULL
'SESS_W27HV  ','FA453413    ','Regular','Medium',94.4,7651.31,86217,2.76,NULL
'SESS_VU5WA  ','FA555364    ','Burst','Suspicious',0.0,6021.01,608552,49.75,NULL
'SESS_LCFNZ  ','FA790065    ','Random','High',34.4,1687.45,925488,98.65,NULL
'SESS_JW32X  ','FA598455    ','Regular','Suspicious',99.2,187.03,226679,23.06,NULL
'SESS_7FEOC  ','FA571064    ','Regular','Medium',12.6,1847.38,847903,19.31,NULL
'SESS_GXTNJ  ','FA547134    ','Burst','Medium',28.7,3626.03,847214,77.42,NULL
'SESS_MP9O3  ','FA872606    ','Burst','Suspicious',15.9,7375.56,997946,13.83,NULL
'SESS_UXS96  ','FA787521    ','Random','Medium',72.2,4857.32,950506,64.34,NULL
'SESS_GTR2V  ','FA803869    ','Random','Suspicious',80.2,1684.81,126545,16.85,NULL
'SESS_ZDDXN  ','FA551378    ','Regular','Low',70.5,7504.38,562111,23.06,NULL
'SESS_0H0Q3  ','FA413121    ','Regular','Suspicious',83.9,2023.68,965057,65.06,NULL
'SESS_BU1D3  ','FA655288    ','Regular','Suspicious',39.0,2582.18,320738,42.41,NULL
'SESS_X7U9Q  ','FA367746    ','Random','High',12.2,7056.13,976935,61.25,NULL
'SESS_V9PPL  ','FA472677    ','Regular','Medium',38.5,9974.43,511557,49.48,NULL
'SESS_B2SVQ  ','FA960403    ','Random','Suspicious',26.6,1694.83,75953,33.33,NULL
'SESS_GTM4P  ','FA167501    ','Random','Medium',7.0,2296.23,375295,74.55,NULL
'SESS_1LZYG  ','FA131054    ','Burst','Medium',74.6,7489.97,474502,72.66,NULL
'SESS_PYPDT  ','FA287160    ','Bot-like','Low',55.4,3324.82,158459,31.03,NULL
'SESS_1UHGV  ','FA826745    ','Regular','Low',28.7,2316.07,914996,50.89,NULL
'SESS_J3AP6  ','FA897387    ','Random','Suspicious',69.2,2995.93,348694,70.36,NULL
'SESS_XPLEE  ','FA777930    ','Random','Medium',37.0,3500.28,680907,26.42,NULL
'SESS_85SPV  ','FA776877    ','Random','High',18.8,380.74,908471,82.81,NULL
'SESS_2GGQ7  ','FA103537    ','Burst','Suspicious',43.2,4583.00,918437,84.40,NULL
'SESS_Q8V5S  ','FA220261    ','Bot-like','Medium',42.8,4228.96,996147,85.16,NULL
'SESS_BGF7B  ','FA261145    ','Random','Low',6.5,5586.09,485027,47.80,NULL
'SESS_4EUR6  ','FA756218    ','Burst','Suspicious',87.6,2150.09,44914,37.93,NULL
'SESS_IGT2D  ','FA375333    ','Bot-like','Medium',60.0,2048.16,412287,45.78,NULL
'SESS_2588M  ','FA449430    ','Random','Suspicious',60.9,3803.82,874123,24.92,NULL
'SESS_KNAOL  ','FA424175    ','Burst','Low',50.5,677.79,903960,56.89,NULL
'SESS_QQ5OM  ','FA483071    ','Regular','Suspicious',47.6,2622.81,947182,8.04,NULL
'SESS_485U1  ','FA294386    ','Burst','High',15.5,5173.87,992925,61.45,NULL
'SESS_0284I  ','FA633872    ','Regular','Suspicious',58.0,6771.96,468231,21.68,NULL
'SESS_W04H2  ','FA401531    ','Bot-like','Suspicious',51.4,6213.24,552470,72.96,NULL
'SESS_WCTPJ  ','FA771337    ','Random','Medium',81.1,5200.24,392185,33.38,NULL
'SESS_MKN5H  ','FA950465    ','Bot-like','Low',76.8,5117.81,441763,57.67,NULL
'SESS_4WMBN  ','FA801618    ','Regular','Low',31.6,3111.49,751083,84.14,NULL
'SESS_SYFEU  ','FA435918    ','Bot-like','Medium',48.2,3218.37,805890,14.30,NULL
'SESS_X4YYR  ','FA149419    ','Random','High',31.6,2337.27,255820,48.22,NULL
'SESS_16I2H  ','FA602557    ','Random','Low',20.2,3397.76,70243,44.06,NULL
'SESS_MIUFE  ','FA459516    ','Random','Medium',46.9,1997.97,554259,55.28,NULL
'SESS_EU7E1  ','FA211916    ','Regular','Suspicious',24.2,1314.91,170358,40.68,NULL
'SESS_MB46N  ','FA563691    ','Regular','Low',75.1,6483.88,323507,48.18,NULL
'SESS_U871G  ','FA100923    ','Bot-like','Medium',64.4,7246.08,981679,3.90,NULL
'SESS_NQ9PR  ','FA567637    ','Random','High',67.1,6148.24,201643,18.76,NULL
'SESS_KV1YD  ','FA149611    ','Burst','Medium',75.3,2392.53,850531,10.95,NULL
'SESS_8BIJ1  ','FA520943    ','Random','Suspicious',69.5,5394.88,301143,28.32,NULL
'SESS_YT7Y9  ','FA670692    ','Regular','Low',3.8,872.07,236344,37.11,NULL
'SESS_QCP99  ','FA757629    ','Burst','High',91.1,738.03,29365,52.09,NULL
'SESS_ZYTMT  ','FA795918    ','Bot-like','Low',70.1,1811.81,687434,9.84,NULL
'SESS_V0DQ0  ','FA623042    ','Random','High',40.0,8150.09,173065,36.27,NULL
'SESS_7Q53O  ','FA774049    ','Bot-like','High',98.4,3507.06,781595,26.07,NULL
'SESS_ZHIJB  ','FA825570    ','Random','Medium',36.1,1799.05,947190,17.76,NULL
'SESS_VDVM5  ','FA250365    ','Burst','High',6.4,3902.33,20217,37.11,NULL
'SESS_6WJVB  ','FA609418    ','Regular','Medium',8.4,5735.37,815757,47.51,NULL
'SESS_AI2VG  ','FA286865    ','Regular','Low',33.0,3225.70,243729,22.55,NULL
'SESS_03NZL  ','FA726065    ','Burst','Low',26.9,7710.09,568809,93.90,NULL
'SESS_6V6K3  ','FA309226    ','Bot-like','Medium',6.1,9531.81,348115,3.33,NULL
'SESS_P66J3  ','FA384005    ','Burst','Suspicious',7.2,5515.40,288835,88.85,NULL
'SESS_LRLQI  ','FA641138    ','Random','Low',32.3,3170.52,206792,68.07,NULL
'SESS_PNATW  ','FA673271    ','Bot-like','Low',83.6,7488.60,778694,50.63,NULL
'SESS_XF7V0  ','FA318783    ','Regular','Medium',50.2,3599.58,967597,5.84,NULL
'SESS_SIMIM  ','FA256223    ','Random','Suspicious',40.5,6513.08,823164,1.21,NULL
'SESS_KWFR3  ','FA893454    ','Bot-like','Suspicious',50.5,3785.97,551058,91.35,NULL
'SESS_Z2V82  ','FA380900    ','Burst','Suspicious',55.6,2833.05,155169,88.65,NULL
'SESS_ERXPR  ','FA986300    ','Random','Suspicious',51.4,9094.21,930779,22.68,NULL
'SESS_ZLGMC  ','FA396997    ','Burst','Low',46.1,5407.35,518095,24.58,NULL
'SESS_Y7UGI  ','FA700906    ','Burst','Low',22.1,2355.90,997873,39.31,NULL
'SESS_Q9ANO  ','FA696173    ','Bot-like','High',68.4,358.42,122700,83.92,NULL
'SESS_ZQKKF  ','FA332328    ','Bot-like','Low',87.3,6822.34,939975,43.90,NULL
'SESS_LEIBU  ','FA325409    ','Random','High',79.6,1090.78,632634,33.48,NULL
'SESS_WPWYF  ','FA492602    ','Bot-like','Suspicious',91.0,5753.87,756501,56.27,NULL
'SESS_BAQ5I  ','FA611989    ','Regular','Low',13.1,1712.68,475399,9.55,NULL
'SESS_8QX7M  ','FA718944    ','Random','Medium',1.1,4037.70,834492,77.69,NULL
'SESS_MP4RZ  ','FA127780    ','Burst','Low',61.4,2515.48,310404,89.48,NULL
'SESS_WHXHN  ','FA167331    ','Burst','High',24.6,8778.39,558616,89.15,NULL
'SESS_ZO0GN  ','FA450169    ','Burst','Medium',86.7,3663.40,519884,71.43,NULL
'SESS_4III8  ','FA355595    ','Random','Low',78.1,3493.69,485917,3.01,NULL
'SESS_URWYP  ','FA696545    ','Regular','Low',84.3,5155.77,608405,6.70,NULL
'SESS_0YZW2  ','FA775878    ','Random','Medium',72.6,2141.00,489572,25.95,NULL
'SESS_9R6CN  ','FA250052    ','Bot-like','Medium',38.1,2963.67,322646,72.85,NULL
'SESS_5G9CD  ','FA234409    ','Random','Suspicious',50.7,5337.97,665210,16.11,NULL
'SESS_GGEED  ','FA386227    ','Random','High',67.9,8401.36,719859,14.63,NULL
'SESS_BPCRM  ','FA988761    ','Random','Medium',30.9,5469.02,265837,24.94,NULL
'SESS_V71F7  ','FA981409    ','Bot-like','Suspicious',59.9,5030.06,409985,10.68,NULL
'SESS_XH7JP  ','FA398780    ','Regular','Suspicious',58.9,5895.93,358361,77.04,NULL
'SESS_5XLK1  ','FA205013    ','Bot-like','Low',55.9,165.40,701978,20.12,NULL
'SESS_BA6L4  ','FA283245    ','Burst','High',57.8,3529.17,443400,56.07,NULL
'SESS_XEK0S  ','FA394943    ','Burst','Low',51.6,1558.10,640013,79.11,NULL
'SESS_EGD9X  ','FA555928    ','Bot-like','High',69.6,8117.10,465263,29.95,NULL
'SESS_9GABG  ','FA633371    ','Random','Medium',61.0,7123.61,139744,99.56,NULL
'SESS_FFZPV  ','FA356283    ','Regular','Suspicious',83.2,7763.15,274945,67.06,NULL
'SESS_MP26K  ','FA277695    ','Bot-like','High',3.8,2693.61,14583,46.21,NULL
'SESS_ZB6PJ  ','FA920359    ','Random','Medium',76.7,9394.26,222883,60.01,NULL
'SESS_CW6RC  ','FA682010    ','Burst','Suspicious',71.8,4124.04,146754,77.39,NULL
'SESS_SBJOV  ','FA719560    ','Bot-like','High',82.3,2589.80,925728,15.82,NULL
'SESS_DU8SS  ','FA787900    ','Burst','High',16.8,543.41,427256,76.03,NULL
'SESS_7XQR0  ','FA468991    ','Burst','Low',36.3,7171.31,460275,67.73,NULL
'SESS_I8635  ','FA423008    ','Bot-like','Low',13.5,717.97,445258,81.07,NULL
'SESS_SMGA3  ','FA183049    ','Regular','High',16.0,6428.34,498994,16.19,NULL
'SESS_DVC6Q  ','FA380187    ','Random','Medium',7.5,6454.90,744045,60.62,NULL
'SESS_T24QD  ','FA196732    ','Random','High',16.8,3147.90,153977,36.40,NULL
'SESS_2443P  ','FA466532    ','Regular','High',82.8,1690.97,611035,66.39,NULL
'SESS_1ERLC  ','FA374729    ','Random','Low',70.5,8996.25,643951,30.76,NULL
'SESS_EZDJI  ','FA479989    ','Burst','Low',67.1,4411.75,517776,11.66,NULL
'SESS_QMC2N  ','FA113359    ','Bot-like','Suspicious',59.0,1899.86,177586,81.99,NULL
'SESS_SE3JK  ','FA166656    ','Random','High',64.0,508.69,414,38.39,NULL
'SESS_EPECC  ','FA978728    ','Random','Low',65.4,1592.54,892507,77.01,NULL
'SESS_NJRX7  ','FA402946    ','Burst','Low',51.6,9650.09,336989,86.34,NULL
'SESS_RAZ69  ','FA585522    ','Bot-like','High',92.4,9895.07,471235,36.76,NULL
'SESS_JCKCB  ','FA787926    ','Burst','Medium',78.0,8447.16,460532,67.94,NULL
'SESS_TFE10  ','FA677594    ','Burst','Low',44.2,5927.06,283032,56.51,NULL
'SESS_XL9YM  ','FA422309    ','Random','Low',33.8,6429.00,972198,23.53,NULL
'SESS_4WN0U  ','FA838197    ','Regular','Medium',98.8,3809.80,917523,15.44,NULL
'SESS_GZTTZ  ','FA268362    ','Regular','Low',69.5,7933.96,195655,33.92,NULL
'SESS_W7Q7G  ','FA918957    ','Random','Low',95.3,7511.40,726294,23.73,NULL
'SESS_2PXU4  ','FA716842    ','Bot-like','Low',70.6,7434.31,2765,26.55,NULL
'SESS_TR413  ','FA103382    ','Regular','Medium',34.9,7225.18,973383,45.66,NULL
'SESS_9FL3L  ','FA556190    ','Bot-like','Medium',40.0,4458.29,380909,43.40,NULL
'SESS_M4NWB  ','FA820360    ','Bot-like','High',75.2,6622.69,960003,85.01,NULL
'SESS_Y6Q32  ','FA732623    ','Random','High',65.4,4864.93,443768,96.23,NULL
'SESS_XJ96U  ','FA448328    ','Burst','Low',31.7,5629.31,365795,99.79,NULL
'SESS_4AAVZ  ','FA146937    ','Bot-like','High',86.2,5052.71,562016,2.86,NULL
'SESS_C16YZ  ','FA854125    ','Random','Low',11.3,5469.81,928622,63.89,NULL
'SESS_NHP0T  ','FA288263    ','Regular','Low',94.2,6727.75,625119,44.37,NULL
'SESS_2HQEN  ','FA710229    ','Bot-like','Low',18.5,2635.06,933008,1.27,NULL
'SESS_LKLH5  ','FA822696    ','Regular','Low',20.0,3107.67,618707,17.12,NULL
'SESS_7MOJQ  ','FA940129    ','Random','Medium',7.4,3438.59,776073,49.17,NULL
'SESS_M5ME0  ','FA991773    ','Regular','Medium',65.2,2080.35,136661,52.16,NULL
'SESS_7RGGT  ','FA146837    ','Burst','Medium',75.6,4076.25,557519,49.67,NULL
'SESS_SMPEA  ','FA510646    ','Random','High',37.2,8614.74,544310,87.16,NULL
'SESS_T9SST  ','FA497023    ','Bot-like','Medium',34.5,9232.87,966645,80.71,NULL
'SESS_QP400  ','FA983986    ','Burst','Medium',19.5,9010.07,85751,59.75,NULL
'SESS_28683  ','FA331628    ','Bot-like','Suspicious',73.0,6660.14,441380,16.07,NULL
'SESS_7V238  ','FA643549    ','Burst','High',53.9,7566.24,313792,91.66,NULL
'SESS_F5XZF  ','FA677822    ','Bot-like','Medium',88.2,6592.46,212230,38.60,NULL
'SESS_E7URD  ','FA974216    ','Random','Low',44.8,353.98,324483,49.35,NULL
'SESS_5F67H  ','FA493127    ','Random','Suspicious',36.4,1998.07,530357,95.99,NULL
'SESS_3C3PR  ','FA911471    ','Burst','High',43.2,6304.63,293239,15.50,NULL
'SESS_470WP  ','FA300029    ','Burst','High',61.8,1378.60,552796,91.82,NULL
'SESS_59I4H  ','FA226034    ','Regular','Low',69.0,6356.79,924538,96.79,NULL
'SESS_93RCF  ','FA999054    ','Regular','High',47.2,5366.24,863826,37.31,NULL
'SESS_WN06Q  ','FA240463    ','Regular','Suspicious',42.7,238.19,580146,5.28,NULL
'SESS_RJ3N9  ','FA454284    ','Burst','Suspicious',5.1,925.33,50091,93.70,NULL
'SESS_JKKLF  ','FA120958    ','Random','High',14.8,2613.38,180614,38.13,NULL
'SESS_HHZ5X  ','FA466172    ','Burst','Low',83.9,1197.56,736018,5.44,NULL
'SESS_UKQ2N  ','FA638520    ','Bot-like','High',11.0,3440.37,408722,12.95,NULL
'SESS_OBBAO  ','FA573360    ','Random','Suspicious',54.2,8943.28,213493,47.14,NULL
'SESS_LD0MA  ','FA864741    ','Burst','Low',90.2,893.67,265490,22.57,NULL
'SESS_AJQTN  ','FA903894    ','Burst','High',37.8,3054.00,151671,30.27,NULL
'SESS_MK567  ','FA108263    ','Random','Medium',62.3,5431.67,504471,41.28,NULL
'SESS_A41KI  ','FA744364    ','Bot-like','Medium',15.2,9914.41,501597,27.82,NULL
'SESS_JNHOW  ','FA647474    ','Random','Medium',51.6,5689.26,893183,16.81,NULL
'SESS_SD0JL  ','FA322085    ','Bot-like','Medium',29.9,8679.40,533494,75.15,NULL
'SESS_JYVUL  ','FA597406    ','Burst','High',77.0,22.69,452753,44.87,NULL
'SESS_YU2VP  ','FA572366    ','Burst','High',57.1,8136.48,435993,74.07,NULL
'SESS_0BG4A  ','FA678441    ','Random','Medium',13.6,4969.94,945423,11.21,NULL
'SESS_O8FOA  ','FA853931    ','Bot-like','High',4.0,2406.96,255626,61.73,NULL
'SESS_XO7JR  ','FA715818    ','Random','Low',40.1,4484.56,223285,70.78,NULL
'SESS_AKC68  ','FA212272    ','Bot-like','High',89.7,5733.17,887485,88.12,NULL
'SESS_OF4H2  ','FA468728    ','Regular','Medium',7.1,5918.07,424374,68.03,NULL
'SESS_FBS0K  ','FA466156    ','Bot-like','High',71.0,5095.18,581106,94.74,NULL
'SESS_AV3QG  ','FA137224    ','Burst','Medium',88.0,3252.03,86219,1.35,NULL
'SESS_QTUSW  ','FA957532    ','Bot-like','Suspicious',58.9,8898.44,150969,90.33,NULL
'SESS_4M5ZE  ','FA222619    ','Burst','High',48.2,1653.40,885738,35.86,NULL
'SESS_PWKIR  ','FA771389    ','Bot-like','High',42.6,9020.98,420354,83.15,NULL
'SESS_3RUJR  ','FA201916    ','Burst','Medium',36.6,9887.74,560011,49.85,NULL
'SESS_2WQYI  ','FA960678    ','Burst','Low',47.5,7429.14,189530,94.08,NULL
'SESS_66J1B  ','FA747211    ','Random','Suspicious',53.1,8444.14,82080,42.39,NULL
'SESS_6WOS3  ','FA795840    ','Random','Medium',14.0,8172.32,892978,73.61,NULL
'SESS_4YMNV  ','FA806919    ','Burst','Suspicious',8.7,4014.61,323247,36.83,NULL
'SESS_XKC29  ','FA398317    ','Burst','High',83.0,9751.50,802461,36.69,NULL
'SESS_RGJRS  ','FA283074    ','Random','Low',60.4,1269.36,321849,95.92,NULL
'SESS_H2SJJ  ','FA688159    ','Regular','Medium',59.8,6300.46,305962,81.11,NULL
'SESS_772BJ  ','FA313658    ','Bot-like','Low',44.6,21.97,416767,35.62,NULL
'SESS_6O4S0  ','FA873005    ','Random','High',98.0,6347.20,961873,83.46,NULL
'SESS_PYSEK  ','FA114694    ','Regular','High',67.1,3167.95,27817,39.54,NULL
'SESS_JYVST  ','FA148910    ','Regular','Medium',7.8,4820.10,914599,63.07,NULL
'SESS_F1XRI  ','FA754119    ','Bot-like','High',77.5,3984.00,114845,29.52,NULL
'SESS_PPE0A  ','FA402153    ','Bot-like','Low',79.8,5204.90,782827,88.01,NULL
'SESS_9327Q  ','FA164410    ','Bot-like','Low',89.3,7085.53,195474,17.35,NULL
'SESS_JFNTQ  ','FA377595    ','Bot-like','Medium',57.6,6738.77,603117,26.62,NULL
'SESS_YSCIE  ','FA455095    ','Burst','High',56.1,3121.87,300097,77.40,NULL
'SESS_E4V4T  ','FA438797    ','Regular','Low',91.2,1490.10,179705,33.26,NULL
'SESS_8N3Q0  ','FA885050    ','Regular','High',50.0,8308.52,979901,41.71,NULL
'SESS_7YDT2  ','FA839437    ','Bot-like','Suspicious',44.9,7740.63,41333,5.02,NULL
'SESS_3B46T  ','FA674915    ','Burst','Low',90.8,2759.46,448324,38.45,NULL
'SESS_IALHQ  ','FA752240    ','Regular','High',34.2,9758.32,395703,50.17,NULL
'SESS_GBCX6  ','FA810237    ','Random','High',4.5,2679.91,901955,73.14,NULL
'SESS_VGTFZ  ','FA333945    ','Bot-like','High',86.5,7385.83,673382,42.51,NULL
'SESS_XPE3K  ','FA467524    ','Burst','High',58.9,2506.44,805705,19.06,NULL
'SESS_8WHJ9  ','FA483860    ','Bot-like','Suspicious',83.6,3487.96,929010,30.12,NULL
'SESS_N7U58  ','FA356017    ','Random','Low',95.6,737.66,637745,28.76,NULL
'SESS_FKON7  ','FA863640    ','Bot-like','High',39.9,7869.35,603059,11.82,NULL
'SESS_ZQ6SX  ','FA367763    ','Burst','Suspicious',16.1,9047.12,69866,38.61,NULL
'SESS_EBV5N  ','FA474257    ','Burst','Suspicious',90.8,6873.64,443104,69.48,NULL
'SESS_M33A7  ','FA427590    ','Regular','Suspicious',93.4,2324.82,304597,32.76,NULL
'SESS_PB361  ','FA603462    ','Regular','Medium',90.9,3334.61,925380,17.25,NULL
'SESS_OK1ZZ  ','FA820889    ','Bot-like','High',10.1,4831.32,849715,15.28,NULL
'SESS_808OC  ','FA576171    ','Bot-like','Low',16.7,2198.70,488167,67.89,NULL
'SESS_S73LU  ','FA617519    ','Random','Suspicious',17.7,5995.24,218304,36.05,NULL
'SESS_7MKGQ  ','FA789253    ','Bot-like','Suspicious',61.7,2705.77,30541,33.78,NULL
'SESS_1BGYW  ','FA423307    ','Random','Suspicious',6.7,168.85,101102,25.05,NULL
'SESS_FUN6J  ','FA634954    ','Random','Suspicious',31.3,369.19,13884,0.30,NULL
'SESS_BR4S5  ','FA798407    ','Regular','High',96.7,2847.10,476937,66.48,NULL
'SESS_6LBMC  ','FA577046    ','Random','Low',63.0,253.84,225017,61.94,NULL
'SESS_JKM3J  ','FA410396    ','Bot-like','Low',34.8,7797.51,934759,35.24,NULL
'SESS_W9IBH  ','FA573180    ','Regular','Medium',40.4,6463.19,671926,2.34,NULL
'SESS_RCN2T  ','FA551762    ','Bot-like','Suspicious',5.7,9686.53,527075,36.12,NULL
'SESS_FZMWW  ','FA540650    ','Regular','Suspicious',59.7,7461.90,340775,36.24,NULL
'SESS_UGKVI  ','FA654021    ','Burst','High',23.1,4123.71,803146,26.69,NULL
'SESS_UTZSU  ','FA753843    ','Bot-like','Medium',57.9,1351.68,353897,82.46,NULL
'SESS_BPQUG  ','FA830254    ','Regular','Suspicious',2.8,2674.61,418744,15.30,NULL
'SESS_BJ2CK  ','FA131180    ','Random','Medium',1.2,1523.89,92309,62.21,NULL
'SESS_4HZXW  ','FA201099    ','Regular','Suspicious',45.6,3201.70,738629,83.68,NULL
'SESS_3CUR6  ','FA365327    ','Burst','High',56.2,4387.30,168617,86.76,NULL
'SESS_ZU1AC  ','FA684611    ','Random','Medium',20.5,3847.03,572261,39.07,NULL
'SESS_MXHTP  ','FA451917    ','Bot-like','Low',59.6,1893.52,848679,90.83,NULL
'SESS_1N1HZ  ','FA543870    ','Random','Suspicious',47.7,4782.57,249478,52.29,NULL
'SESS_6IHW7  ','FA101389    ','Regular','Suspicious',99.5,8536.83,793565,75.70,NULL
'SESS_URM3L  ','FA639549    ','Regular','High',67.9,8979.17,651159,1.81,NULL
'SESS_FKUYP  ','FA744171    ','Random','High',6.0,7324.11,697636,88.59,NULL
'SESS_OGFSX  ','FA348901    ','Burst','Low',8.4,2376.71,853992,63.36,NULL
'SESS_1RVNM  ','FA681637    ','Random','Suspicious',28.4,3447.15,852466,21.14,NULL
'SESS_92JN4  ','FA281014    ','Regular','Low',14.0,3272.06,150372,44.63,NULL
'SESS_E2BE8  ','FA285056    ','Random','Suspicious',30.9,8158.16,175288,87.89,NULL
