'MOD_ICXY2   ','SEC_26E0R   ','CNT_FKBIR   ',3668,NULL,'1',739,'3',8,404,'Follower',14.31,62.08,0.481,1.9,0.7457,7.06,0.231,'Medium','Pending','Restriction','Daily','2025-03-01','2022-01-11'
'MOD_876MI   ','SEC_1LDOE   ','CNT_QUOMZ   ',7724,NULL,'2',225,'2',33,723,'Follower',2.07,44.95,0.767,3.7,0.1537,4.06,0.605,'High','Completed','Suspension','Quarterly','2023-11-09','2024-04-26'
'MOD_51EWH   ','SEC_XJ4AH   ','CNT_HW2S6   ',2509,NULL,'0',406,'3',15,831,'Isolated',21.70,12.25,0.153,4.4,0.8831,8.25,0.179,'Medium','Completed','Warning','Daily','2022-04-25','2023-10-20'
'MOD_EI0SD   ','SEC_5X1M3   ','CNT_R0XX4   ',5823,NULL,'2',932,'1',19,753,'Amplifier',71.55,25.35,0.418,2.4,0.1990,7.79,0.841,'Low','Pending','Restriction','Monthly','2022-07-24','2024-06-19'
'MOD_PLRHX   ','SEC_Y7DUC   ','CNT_WVZCR   ',5214,NULL,'4',420,'5',39,460,'Amplifier',22.45,14.19,0.738,6.1,0.8802,4.44,0.496,'Medium','Pending','Restriction','Weekly','2021-09-27','2021-08-23'
'MOD_GM6U3   ','SEC_EHCQI   ','CNT_CHVXT   ',7976,NULL,'0',391,'4',19,185,'Leader',10.34,32.37,0.097,0.6,0.8255,4.93,0.951,'Low','Pending','Warning','Quarterly','2022-10-23','2023-02-21'
'MOD_SETS4   ','SEC_EDKOD   ','CNT_V8YYA   ',7663,NULL,'4',174,'5',14,792,'Follower',27.91,85.22,0.886,6.2,0.4965,1.48,0.013,'Medium','Active','Warning','Quarterly','2023-04-30','2020-05-08'
'MOD_0L7JQ   ','SEC_WEW88   ','CNT_AQXJ8   ',8654,NULL,'2',495,'3',30,270,'Leader',0.28,49.47,0.574,6.9,0.3198,4.93,0.435,'Urgent','Completed','Suspension','Quarterly','2024-11-06','2025-09-13'
'MOD_P8MCG   ','SEC_DDM28   ','CNT_XI7SM   ',7595,NULL,'2',208,'5',20,741,'Isolated',76.05,38.62,0.849,0.7,0.4280,7.08,0.648,'High','Active','Suspension','Daily','2023-09-17','2022-10-28'
'MOD_B2RTO   ','SEC_FA1BU   ','CNT_ZCKGO   ',6561,NULL,'0',880,'5',0,488,'Amplifier',89.45,95.52,0.296,5.9,0.7918,8.82,0.404,'Urgent','Completed','Restriction','Weekly','2022-08-04','2022-07-28'
'MOD_ZJ3WM   ','SEC_NZKG6   ','CNT_FHGIC   ',8551,NULL,'3',945,'0',36,875,'Isolated',39.22,90.62,0.298,2.6,0.4289,2.04,0.253,'Medium','Pending','Warning','Daily','2020-02-01','2022-10-14'
'MOD_ZYOOX   ','SEC_FRQZB   ','CNT_B7K4F   ',2337,NULL,'2',934,'2',16,162,'Isolated',43.67,34.33,0.280,3.8,0.4087,9.41,0.387,'Medium','Pending','Suspension','Weekly','2024-07-21','2020-03-06'
'MOD_EAOIC   ','SEC_Z5CDC   ','CNT_3HWII   ',8411,NULL,'1',506,'4',33,42,'Amplifier',60.22,29.97,0.619,6.7,0.9063,6.92,0.477,'Urgent','Active','Suspension','Monthly','2021-10-08','2020-03-10'
'MOD_4D0OS   ','SEC_01CGI   ','CNT_X2U9D   ',2631,NULL,'2',257,'3',7,507,'Follower',95.69,56.52,0.454,7.3,0.0573,9.02,0.490,'Medium','Completed','Suspension','Monthly','2025-10-28','2022-06-06'
'MOD_00C8I   ','SEC_MU5QV   ','CNT_3ULLN   ',7622,NULL,'4',513,'3',39,957,'Follower',80.08,97.34,0.951,1.2,0.1152,8.52,0.782,'Medium','Pending','Restriction','Weekly','2021-05-19','2023-07-25'
'MOD_J39XQ   ','SEC_1SH7C   ','CNT_6ZMX3   ',9958,NULL,'0',57,'3',28,23,'Isolated',38.13,41.95,0.759,8.1,0.1699,7.94,0.017,'Urgent','Pending','Suspension','Monthly','2021-04-23','2025-10-31'
'MOD_N3IVF   ','SEC_IJV6L   ','CNT_SBJ14   ',1756,NULL,'1',837,'0',29,127,'Isolated',12.16,70.29,0.121,2.9,0.4720,1.88,0.246,'Urgent','Pending','Restriction','Quarterly','2025-01-22','2024-05-05'
'MOD_FVNZB   ','SEC_1YXBN   ','CNT_72Z3M   ',5244,NULL,'5',862,'3',33,50,'Follower',32.51,92.45,0.474,2.5,0.1472,3.39,0.725,'Urgent','Active','Suspension','Quarterly','2023-11-04','2020-08-18'
'MOD_1BNOH   ','SEC_NOIUG   ','CNT_UAF46   ',6267,NULL,'2',904,'5',38,941,'Leader',74.64,42.78,0.809,3.7,0.0867,7.47,0.892,'Medium','Completed','Warning','Weekly','2021-01-07','2025-05-15'
'MOD_MSTAV   ','SEC_UHL5R   ','CNT_YAR5M   ',2209,NULL,'2',410,'1',46,973,'Amplifier',76.60,46.77,0.358,2.3,0.9700,3.18,0.948,'High','Active','Restriction','Daily','2021-01-18','2022-09-06'
'MOD_UXGL7   ','SEC_FDW3D   ','CNT_UVBLF   ',2383,NULL,'4',765,'2',6,32,'Leader',7.26,25.07,0.469,4.6,0.7544,5.95,0.742,'Low','Pending','Restriction','Weekly','2022-04-29','2022-09-13'
'MOD_DESQI   ','SEC_7C1VF   ','CNT_NKNY7   ',2712,NULL,'0',863,'1',44,711,'Amplifier',42.06,29.71,0.393,4.4,0.3942,3.17,0.138,'Urgent','Pending','Warning','Daily','2023-02-23','2020-12-30'
'MOD_Q85F2   ','SEC_ID38K   ','CNT_VBXEE   ',2046,NULL,'1',148,'4',15,342,'Amplifier',8.21,59.91,0.702,6.0,0.3391,9.92,0.304,'Urgent','Completed','Warning','Monthly','2024-02-22','2020-11-19'
'MOD_554YW   ','SEC_HJPOO   ','CNT_CJ34T   ',7241,NULL,'1',630,'3',36,954,'Follower',48.79,99.26,0.289,1.8,0.1032,3.58,0.275,'Urgent','Active','Suspension','Weekly','2022-12-23','2022-08-13'
'MOD_PRV3V   ','SEC_VK68H   ','CNT_ZMJ80   ',1579,NULL,'4',277,'2',7,792,'Leader',79.06,70.10,0.354,5.2,0.3715,4.04,0.587,'Low','Active','Warning','Weekly','2024-02-14','2022-05-18'
'MOD_XRTVN   ','SEC_LBRVW   ','CNT_BBMKL   ',8780,NULL,'5',899,'3',15,171,'Follower',33.41,21.13,0.404,8.7,0.3317,6.98,0.928,'Low','Active','Restriction','Quarterly','2025-05-04','2024-09-16'
'MOD_87TY0   ','SEC_5YG68   ','CNT_5G8QV   ',1215,NULL,'2',983,'5',34,462,'Amplifier',98.60,42.72,0.409,2.4,0.4501,6.59,0.908,'High','Pending','Warning','Monthly','2022-08-10','2023-09-23'
'MOD_SIWVT   ','SEC_QX05T   ','CNT_4X1D3   ',6482,NULL,'3',89,'3',27,165,'Follower',96.80,48.50,0.353,2.3,0.5358,1.56,0.912,'Urgent','Completed','Warning','Weekly','2020-04-11','2023-12-18'
'MOD_H9Y1J   ','SEC_2A3R9   ','CNT_LJ1PJ   ',3904,NULL,'3',102,'3',14,100,'Follower',35.76,91.17,0.725,7.5,0.9877,4.71,0.798,'Medium','Active','Warning','Monthly','2022-07-19','2021-10-27'
'MOD_XKLCH   ','SEC_OTWXY   ','CNT_FPL5C   ',552,NULL,'5',903,'0',6,690,'Follower',55.04,88.64,0.478,6.6,0.1434,6.36,0.784,'High','Active','Warning','Monthly','2021-02-09','2024-06-12'
'MOD_EM0OU   ','SEC_LHB86   ','CNT_3GQ2X   ',7218,NULL,'3',177,'1',15,123,'Follower',37.88,42.54,0.924,4.3,0.5863,2.23,0.031,'Medium','Active','Restriction','Quarterly','2024-04-22','2025-12-26'
'MOD_GJK8K   ','SEC_0LSXS   ','CNT_01W96   ',1647,NULL,'1',688,'3',12,42,'Leader',21.57,79.99,0.577,2.9,0.4346,7.95,0.327,'Urgent','Completed','Warning','Daily','2024-08-29','2025-09-16'
'MOD_J9KEP   ','SEC_F8JI9   ','CNT_2SK92   ',5718,NULL,'5',658,'3',31,326,'Amplifier',23.59,98.07,0.877,3.8,0.5409,3.88,0.764,'Low','Pending','Suspension','Daily','2025-01-11','2021-07-28'
'MOD_V30P2   ','SEC_CALIR   ','CNT_CNASR   ',1470,NULL,'5',731,'2',29,150,'Amplifier',35.19,91.05,0.065,6.7,0.6498,0.16,0.342,'Medium','Completed','Restriction','Weekly','2022-04-08','2024-07-22'
'MOD_7U9K6   ','SEC_XJ7FH   ','CNT_TASD4   ',5973,NULL,'2',177,'3',38,396,'Follower',7.93,3.89,0.160,1.7,0.7521,4.14,0.751,'Medium','Active','Restriction','Daily','2024-01-04','2025-08-14'
'MOD_AH7YZ   ','SEC_0FXRN   ','CNT_DMYQ2   ',2742,NULL,'3',54,'2',17,872,'Follower',75.42,71.30,0.478,8.4,0.5467,7.68,0.787,'Low','Pending','Warning','Quarterly','2025-10-26','2020-08-22'
'MOD_LHUBM   ','SEC_9P0PI   ','CNT_8FJEF   ',60,NULL,'0',572,'3',31,680,'Amplifier',95.49,80.35,0.277,8.5,0.3873,4.84,0.760,'Urgent','Pending','Suspension','Monthly','2023-12-30','2023-09-13'
'MOD_G6U91   ','SEC_4JVWG   ','CNT_KHYXM   ',3738,NULL,'4',200,'2',9,751,'Isolated',25.58,43.70,0.560,1.2,0.3645,7.12,0.823,'Medium','Active','Restriction','Quarterly','2024-12-18','2020-11-12'
'MOD_6M4WE   ','SEC_ZZ3ZH   ','CNT_AGA48   ',5652,NULL,'4',76,'3',48,604,'Leader',24.00,93.95,0.028,1.1,0.5009,1.71,0.973,'Medium','Completed','Warning','Weekly','2020-05-23','2025-11-18'
'MOD_H4FE3   ','SEC_4V4VR   ','CNT_R9K43   ',1261,NULL,'1',240,'0',23,636,'Amplifier',93.51,49.34,0.601,3.4,0.2740,5.32,0.156,'Medium','Active','Restriction','Monthly','2022-03-06','2020-08-07'
'MOD_BWJZO   ','SEC_GYRYR   ','CNT_3ID0K   ',183,NULL,'3',675,'1',12,180,'Follower',84.67,41.69,0.319,0.2,0.7705,6.21,0.790,'Low','Pending','Restriction','Weekly','2023-12-16','2025-11-04'
'MOD_88Z9Z   ','SEC_VT1FN   ','CNT_LXI0T   ',1854,NULL,'3',263,'1',10,205,'Amplifier',17.68,52.72,0.965,2.8,0.0246,2.60,0.354,'Urgent','Completed','Warning','Daily','2022-08-31','2020-11-21'
'MOD_89RWQ   ','SEC_0OWUM   ','CNT_J2R25   ',9646,NULL,'2',343,'4',41,551,'Follower',93.12,9.59,0.432,6.9,0.6393,0.34,0.816,'Urgent','Pending','Restriction','Daily','2020-03-25','2024-01-10'
'MOD_Y9ERB   ','SEC_1ZNSZ   ','CNT_LB7QI   ',9707,NULL,'3',548,'4',41,606,'Follower',60.02,22.03,0.777,5.0,0.3720,4.72,0.437,'Low','Completed','Suspension','Daily','2020-11-02','2021-07-25'
'MOD_0VBXF   ','SEC_9LLMB   ','CNT_PO1TF   ',1425,NULL,'5',763,'4',0,576,'Isolated',55.78,7.57,0.101,0.8,0.9952,9.71,0.146,'Low','Completed','Warning','Daily','2022-08-08','2024-06-14'
'MOD_NUQFW   ','SEC_9PT1H   ','CNT_POMVC   ',5173,NULL,'3',835,'3',42,32,'Follower',41.35,60.18,0.652,9.0,0.3799,0.07,0.835,'High','Completed','Warning','Monthly','2020-08-09','2024-01-18'
'MOD_7QEME   ','SEC_ATMHY   ','CNT_RF26S   ',8101,NULL,'3',869,'1',32,455,'Isolated',8.95,8.84,0.533,7.9,0.0687,1.49,0.670,'Medium','Pending','Warning','Quarterly','2021-07-24','2025-11-19'
'MOD_JRHYY   ','SEC_S9YFA   ','CNT_GHRDI   ',5237,NULL,'4',275,'4',14,829,'Amplifier',90.01,4.30,0.882,3.8,0.7526,3.89,0.986,'Low','Completed','Warning','Monthly','2021-01-28','2025-12-15'
'MOD_4UV01   ','SEC_M2MGS   ','CNT_3VIOG   ',4351,NULL,'2',967,'4',2,367,'Isolated',37.01,32.19,0.267,1.8,0.6701,4.33,0.611,'Medium','Completed','Suspension','Weekly','2024-08-14','2025-03-22'
'MOD_ZEJCY   ','SEC_6CQ0L   ','CNT_K8Z76   ',1324,NULL,'4',859,'5',13,27,'Leader',19.13,72.57,0.465,0.7,0.5905,9.06,0.819,'Medium','Pending','Suspension','Weekly','2023-12-08','2022-04-13'
'MOD_568GY   ','SEC_9J9UC   ','CNT_ELZO0   ',7508,NULL,'5',426,'2',1,471,'Leader',92.65,43.22,0.364,1.4,0.2957,5.86,0.516,'Urgent','Active','Suspension','Monthly','2020-03-03','2020-12-21'
'MOD_2R6FL   ','SEC_JHBJG   ','CNT_LCIIA   ',5348,NULL,'1',382,'3',7,3,'Leader',89.80,41.03,0.465,4.9,0.9051,4.21,0.111,'Urgent','Completed','Restriction','Daily','2021-09-02','2025-07-17'
'MOD_WUGV6   ','SEC_Y7D63   ','CNT_18VZ6   ',1589,NULL,'5',224,'4',46,237,'Follower',40.75,19.35,0.751,0.7,0.3738,5.70,0.772,'Medium','Completed','Restriction','Quarterly','2024-11-06','2023-02-02'
'MOD_7F9TK   ','SEC_542FG   ','CNT_L62HX   ',1727,NULL,'0',209,'5',27,901,'Isolated',27.63,74.79,0.336,6.6,0.2496,3.41,0.586,'High','Completed','Restriction','Quarterly','2021-01-16','2024-05-15'
'MOD_OLDBL   ','SEC_XWHYM   ','CNT_2RX5A   ',9385,NULL,'0',871,'5',34,73,'Follower',17.72,48.32,0.308,4.8,0.6142,5.35,0.379,'Urgent','Active','Warning','Daily','2025-10-13','2024-01-02'
'MOD_TLIBG   ','SEC_GWUXJ   ','CNT_WX7PJ   ',9531,NULL,'4',91,'5',37,455,'Follower',49.67,1.82,0.531,3.4,0.4572,5.55,0.108,'Urgent','Completed','Restriction','Monthly','2025-09-04','2024-10-27'
'MOD_Z8NIN   ','SEC_7XTDQ   ','CNT_MKNWL   ',687,NULL,'3',859,'0',3,608,'Leader',20.85,1.39,0.765,9.9,0.1502,7.42,0.789,'Low','Active','Suspension','Daily','2023-04-30','2020-01-23'
'MOD_B4OKB   ','SEC_AJ5IW   ','CNT_2J2YS   ',2436,NULL,'1',689,'1',34,733,'Follower',17.76,13.27,0.724,1.1,0.6851,4.70,0.473,'Medium','Active','Suspension','Monthly','2022-06-11','2022-07-15'
'MOD_BANDR   ','SEC_F1QMF   ','CNT_FH9II   ',9100,NULL,'0',332,'4',11,943,'Follower',22.87,12.12,0.582,7.8,0.7059,2.05,1.000,'Urgent','Completed','Suspension','Monthly','2021-08-07','2024-04-25'
'MOD_91RWK   ','SEC_YEQQP   ','CNT_3LT3Z   ',5718,NULL,'2',73,'1',14,673,'Follower',7.44,87.42,0.142,2.6,0.9658,4.27,0.511,'Medium','Completed','Restriction','Monthly','2023-10-19','2021-04-07'
'MOD_LOORD   ','SEC_ARHIZ   ','CNT_BU31I   ',3377,NULL,'2',363,'0',2,554,'Amplifier',98.26,19.44,0.841,0.2,0.8947,1.80,0.138,'Urgent','Pending','Suspension','Quarterly','2025-04-24','2022-02-05'
'MOD_O5VVU   ','SEC_0L8ZH   ','CNT_JGXS8   ',91,NULL,'3',791,'5',50,739,'Follower',2.85,84.55,0.168,3.7,0.6769,0.05,0.927,'Medium','Pending','Warning','Quarterly','2024-08-10','2021-11-14'
'MOD_4CDNE   ','SEC_YZLGY   ','CNT_91YMG   ',965,NULL,'5',494,'1',20,166,'Leader',47.62,74.31,0.932,6.1,0.9315,2.40,0.118,'Urgent','Active','Restriction','Monthly','2025-04-08','2024-09-03'
'MOD_EXL82   ','SEC_VPV5M   ','CNT_76H8Z   ',9553,NULL,'2',198,'2',32,552,'Isolated',20.01,13.74,0.155,3.1,0.7952,8.77,0.629,'Medium','Pending','Warning','Daily','2021-06-19','2023-09-17'
'MOD_1YW9B   ','SEC_998FQ   ','CNT_AH88I   ',2682,NULL,'4',692,'3',18,790,'Leader',95.44,33.41,0.878,3.7,0.8712,3.22,0.524,'Low','Active','Warning','Monthly','2025-01-22','2021-07-10'
'MOD_QH3B2   ','SEC_PSFM0   ','CNT_5AYWC   ',4010,NULL,'4',734,'3',49,993,'Isolated',42.25,27.06,0.792,7.7,0.1282,5.35,0.070,'Low','Active','Suspension','Monthly','2025-07-11','2020-01-29'
'MOD_I6MTY   ','SEC_388JI   ','CNT_PWKUV   ',4543,NULL,'4',861,'3',41,92,'Leader',87.03,74.13,0.099,2.2,0.7725,8.60,0.349,'Low','Active','Restriction','Daily','2021-05-23','2025-07-29'
'MOD_5U476   ','SEC_QHKF2   ','CNT_QTWY5   ',8139,NULL,'2',200,'0',47,415,'Amplifier',75.01,94.96,0.288,4.9,0.0649,3.09,0.634,'Low','Pending','Suspension','Weekly','2021-03-19','2020-12-12'
'MOD_2ZKCT   ','SEC_IVRT5   ','CNT_OR0B5   ',3307,NULL,'4',831,'2',1,208,'Follower',32.01,84.32,0.385,1.4,0.0845,1.35,0.242,'Low','Pending','Restriction','Monthly','2025-10-13','2022-02-23'
'MOD_VHEOT   ','SEC_1DMB0   ','CNT_9W76G   ',8766,NULL,'5',985,'1',13,736,'Follower',28.45,33.87,0.931,0.3,0.7658,4.98,0.378,'High','Completed','Restriction','Quarterly','2023-08-24','2022-09-15'
'MOD_XZ3FW   ','SEC_RCENW   ','CNT_LW9ZC   ',6311,NULL,'4',864,'5',35,445,'Isolated',94.63,79.41,0.615,0.1,0.4087,3.62,0.007,'Urgent','Pending','Restriction','Monthly','2025-12-02','2021-04-06'
'MOD_V0ER7   ','SEC_0D5XJ   ','CNT_QCO87   ',1020,NULL,'0',131,'3',40,696,'Amplifier',52.53,6.66,0.768,2.3,0.8564,1.27,0.078,'High','Completed','Warning','Monthly','2022-06-25','2024-04-16'
'MOD_A0VFF   ','SEC_O9SUN   ','CNT_N7M8Y   ',1794,NULL,'3',448,'5',3,0,'Amplifier',60.17,86.51,0.951,6.5,0.6713,3.95,0.882,'Medium','Active','Warning','Daily','2022-11-20','2022-05-19'
'MOD_QFQZ9   ','SEC_WBLW1   ','CNT_9ACO0   ',1496,NULL,'3',268,'0',11,496,'Leader',45.11,24.06,0.851,7.5,0.1854,7.27,0.337,'Medium','Pending','Restriction','Quarterly','2023-11-29','2024-07-29'
'MOD_WEFZ2   ','SEC_7CJUD   ','CNT_JIWF3   ',5726,NULL,'0',466,'2',49,891,'Isolated',27.84,15.84,0.675,9.6,0.5769,3.36,0.099,'Medium','Active','Warning','Monthly','2025-01-11','2023-11-09'
'MOD_R2A0V   ','SEC_B09UW   ','CNT_ZG1KX   ',9285,NULL,'2',43,'4',30,650,'Leader',62.41,18.24,0.827,1.9,0.1561,9.78,0.447,'Urgent','Active','Restriction','Quarterly','2025-10-04','2024-12-24'
'MOD_ZH1F3   ','SEC_BCQ7J   ','CNT_HHCRS   ',3733,NULL,'3',541,'2',23,709,'Leader',4.73,13.12,0.562,0.7,0.4513,1.02,0.731,'Urgent','Completed','Restriction','Monthly','2023-01-17','2025-06-29'
'MOD_CUARP   ','SEC_QUZ8G   ','CNT_B4XBG   ',3099,NULL,'1',959,'2',5,694,'Follower',77.16,47.91,0.958,1.6,0.3233,3.36,0.585,'Low','Pending','Warning','Monthly','2025-04-19','2023-10-10'
'MOD_AF5KI   ','SEC_6VODY   ','CNT_UN4KK   ',986,NULL,'4',360,'1',0,812,'Isolated',47.15,68.90,0.714,3.8,0.2669,1.45,0.456,'Medium','Active','Warning','Weekly','2023-12-17','2024-03-04'
'MOD_GX8ZF   ','SEC_ESG72   ','CNT_S7N7H   ',7480,NULL,'2',362,'3',6,666,'Amplifier',12.82,15.05,0.523,1.5,0.9380,4.20,0.520,'Low','Active','Restriction','Quarterly','2021-08-19','2022-11-14'
'MOD_ZVQ3L   ','SEC_HDR30   ','CNT_GL7P7   ',8736,NULL,'5',978,'2',8,373,'Follower',84.90,0.21,0.521,9.5,0.4630,6.08,0.654,'High','Pending','Warning','Monthly','2024-12-17','2021-09-25'
'MOD_71HKG   ','SEC_JFGSX   ','CNT_C5F1Y   ',9533,NULL,'3',988,'1',10,326,'Leader',60.43,81.43,0.762,2.6,0.5454,3.82,0.511,'Urgent','Active','Restriction','Weekly','2024-10-13','2022-09-27'
'MOD_IK7G8   ','SEC_R781F   ','CNT_321RH   ',9823,NULL,'3',289,'4',7,186,'Leader',40.35,77.04,0.982,9.2,0.3791,5.99,0.199,'High','Pending','Warning','Weekly','2021-06-15','2025-05-11'
'MOD_YSIVG   ','SEC_UZFGL   ','CNT_R6YMB   ',4603,NULL,'3',274,'4',31,98,'Leader',72.60,77.00,0.938,8.2,0.4660,4.31,0.207,'Medium','Pending','Warning','Quarterly','2024-08-26','2023-10-15'
'MOD_L0MBW   ','SEC_UO3XQ   ','CNT_PBH3D   ',9739,NULL,'0',666,'5',46,481,'Leader',62.24,50.68,0.300,8.7,0.5573,7.27,0.719,'High','Completed','Suspension','Weekly','2025-12-09','2020-08-30'
'MOD_WLUEV   ','SEC_DNEON   ','CNT_7V7FQ   ',2946,NULL,'2',465,'1',0,490,'Amplifier',75.06,26.51,0.869,1.6,0.1477,9.37,0.400,'High','Active','Warning','Monthly','2021-02-23','2024-05-01'
'MOD_KB24F   ','SEC_RWHWF   ','CNT_EEQ0H   ',5458,NULL,'1',289,'2',38,767,'Isolated',55.51,15.24,0.172,7.3,0.6531,8.17,0.933,'Urgent','Pending','Restriction','Monthly','2022-11-17','2025-12-28'
'MOD_T1237   ','SEC_B4QV3   ','CNT_4VLF0   ',317,NULL,'1',563,'1',31,399,'Leader',16.38,32.11,0.887,5.0,0.9689,5.78,0.700,'Urgent','Pending','Warning','Monthly','2020-01-16','2025-03-01'
'MOD_FYRLH   ','SEC_VFLZ7   ','CNT_R5FIU   ',2007,NULL,'1',292,'5',16,253,'Isolated',3.42,67.10,0.081,4.3,0.0210,1.78,0.864,'Urgent','Completed','Suspension','Monthly','2020-02-02','2020-12-22'
'MOD_4ML0W   ','SEC_08WZI   ','CNT_STBFP   ',1449,NULL,'0',617,'5',30,45,'Amplifier',95.47,81.29,0.888,4.2,0.0179,8.97,0.490,'Urgent','Completed','Warning','Daily','2025-03-20','2025-04-18'
'MOD_CE1CG   ','SEC_D9PM5   ','CNT_U7H1J   ',3590,NULL,'0',541,'2',46,953,'Amplifier',50.77,60.11,0.562,9.5,0.8823,5.91,0.961,'Urgent','Active','Suspension','Weekly','2023-09-08','2021-05-24'
'MOD_TT1Y3   ','SEC_ZP80O   ','CNT_3KU59   ',8351,NULL,'2',645,'4',5,868,'Isolated',74.15,18.35,0.875,3.6,0.6079,7.89,0.627,'Low','Active','Warning','Monthly','2021-05-31','2022-08-13'
'MOD_R5W36   ','SEC_PQL8Z   ','CNT_VS16K   ',8566,NULL,'3',669,'5',12,882,'Isolated',32.14,77.33,0.352,4.6,0.1349,0.88,0.682,'Medium','Completed','Suspension','Monthly','2020-05-08','2023-09-05'
'MOD_6XI6W   ','SEC_HKV9C   ','CNT_ZIOAW   ',3063,NULL,'5',670,'3',26,145,'Isolated',15.79,48.08,0.190,5.0,0.3695,4.11,0.281,'Medium','Pending','Warning','Weekly','2021-08-05','2022-04-06'
'MOD_V9Y8S   ','SEC_CEJ0G   ','CNT_3FY6K   ',3749,NULL,'1',654,'4',24,997,'Amplifier',13.52,28.58,0.839,4.6,0.7345,9.44,0.908,'Medium','Pending','Restriction','Weekly','2024-01-14','2025-09-16'
'MOD_PNUKR   ','SEC_3D1S9   ','CNT_1DBK6   ',634,NULL,'0',615,'3',31,751,'Follower',36.27,74.22,0.229,8.2,0.8613,5.44,0.205,'High','Active','Suspension','Weekly','2023-12-07','2020-05-13'
'MOD_31OAB   ','SEC_Y23N1   ','CNT_8C32S   ',7525,NULL,'2',236,'0',35,797,'Isolated',22.48,10.93,0.270,2.9,0.6247,5.04,0.775,'Medium','Pending','Warning','Weekly','2022-03-20','2024-07-04'
'MOD_SWTBN   ','SEC_N36VL   ','CNT_RDY1O   ',1862,NULL,'1',709,'5',49,390,'Follower',13.39,23.54,0.434,5.6,0.4703,4.04,0.198,'Low','Pending','Warning','Weekly','2023-08-23','2020-12-28'
'MOD_JRLPV   ','SEC_5RZDJ   ','CNT_TQFGD   ',2723,NULL,'3',426,'0',13,32,'Isolated',64.88,79.87,0.519,9.6,0.6606,6.70,0.674,'Urgent','Completed','Suspension','Quarterly','2022-02-27','2022-03-28'
'MOD_CG7TS   ','SEC_QO88L   ','CNT_IC7NU   ',3288,NULL,'4',341,'4',18,354,'Leader',57.13,60.30,0.674,5.6,0.6583,9.46,0.288,'High','Active','Warning','Weekly','2024-08-06','2021-07-07'
'MOD_LYWR4   ','SEC_PQNRI   ','CNT_UJFN9   ',8815,NULL,'5',542,'4',40,142,'Amplifier',28.07,61.66,0.606,0.8,0.9632,4.11,0.649,'Medium','Pending','Warning','Quarterly','2021-03-26','2021-01-28'
'MOD_75NW3   ','SEC_HU3IF   ','CNT_X33UM   ',8568,NULL,'3',432,'2',43,919,'Isolated',77.63,40.48,0.896,6.8,0.3084,2.26,0.565,'Urgent','Pending','Suspension','Monthly','2020-10-09','2021-11-16'
'MOD_BVLFH   ','SEC_WLDPT   ','CNT_15R9T   ',8701,NULL,'2',602,'2',34,833,'Amplifier',36.96,93.10,0.784,2.6,0.3431,1.36,0.082,'Low','Active','Warning','Weekly','2021-05-04','2020-06-18'
'MOD_JUXS6   ','SEC_R2YU4   ','CNT_TTAT1   ',3475,NULL,'1',15,'0',47,321,'Follower',23.80,25.96,0.655,9.4,0.4304,1.55,0.435,'High','Active','Restriction','Quarterly','2022-10-14','2025-08-12'
'MOD_BDP3J   ','SEC_V1O3I   ','CNT_EB3UL   ',9182,NULL,'4',44,'2',32,90,'Isolated',16.06,64.47,0.990,9.8,0.0076,6.57,0.452,'Low','Completed','Suspension','Weekly','2021-12-25','2022-10-23'
'MOD_DH0XK   ','SEC_S5ZY4   ','CNT_8IXQR   ',4865,NULL,'1',652,'5',4,539,'Follower',74.67,45.62,0.152,4.6,0.9695,8.19,0.694,'Urgent','Completed','Restriction','Daily','2023-12-22','2023-04-04'
'MOD_HSINL   ','SEC_0RXIV   ','CNT_DZ2IP   ',6923,NULL,'4',352,'1',5,358,'Isolated',30.30,79.48,0.825,7.6,0.7758,0.66,0.253,'Medium','Active','Restriction','Weekly','2025-06-09','2021-10-05'
'MOD_S8UCG   ','SEC_RJ73F   ','CNT_39T1Z   ',1880,NULL,'3',916,'5',22,775,'Amplifier',89.06,99.39,0.696,5.0,0.5313,6.42,0.539,'Medium','Completed','Restriction','Daily','2024-10-30','2023-09-22'
'MOD_WUZJA   ','SEC_401ZU   ','CNT_RATNF   ',5813,NULL,'0',583,'5',29,657,'Amplifier',82.53,47.42,0.755,0.2,0.7464,2.51,0.468,'Low','Active','Suspension','Quarterly','2021-02-07','2022-01-09'
'MOD_7QXM4   ','SEC_BS90T   ','CNT_I60JD   ',4730,NULL,'4',667,'2',47,16,'Isolated',45.40,36.13,0.009,8.6,0.0309,2.17,0.797,'Medium','Active','Warning','Daily','2022-07-25','2021-05-29'
'MOD_4YL8Y   ','SEC_TQ53D   ','CNT_3JRE6   ',9346,NULL,'3',445,'1',47,340,'Follower',5.10,2.80,0.492,0.5,0.2911,1.35,0.049,'Medium','Pending','Suspension','Monthly','2023-02-27','2025-07-18'
'MOD_Z2M5K   ','SEC_DS49T   ','CNT_J1XDY   ',9972,NULL,'0',849,'3',48,139,'Leader',99.76,11.70,0.420,6.1,0.1111,8.18,0.293,'Low','Active','Warning','Monthly','2022-04-03','2025-10-03'
'MOD_LSO9H   ','SEC_7T361   ','CNT_WFTIN   ',9680,NULL,'3',153,'3',46,224,'Isolated',26.88,31.21,0.969,1.4,0.2099,0.83,0.258,'Medium','Pending','Restriction','Daily','2021-05-21','2021-06-14'
