'CNT_DC3H5   ','SESS_XIJFM  ',5306,22.425,41.238,9.26,0.8125,42.544,'2',6.963,'Random',4.32,'Random',0.238,'SomeRate_NRA',5.73,0.617,0.0147
'CNT_BCAFL   ','SESS_MCXCL  ',7054,20.921,65.306,5.94,0.4713,85.467,'1',4.242,'Trending',8.67,'Targeted',0.473,'SomeRate_F3Y',0.57,0.657,0.7703
'CNT_86H2P   ','SESS_AZT4Y  ',23329,2.271,21.189,2.69,0.3785,69.205,'3',1.673,'Normal',2.61,'Random',0.866,'SomeRate_MRB',4.10,0.792,0.2146
'CNT_PXU8V   ','SESS_X0LGY  ',33846,14.772,10.986,3.72,0.2607,69.762,'2',4.391,'Random',1.01,'Normal',0.312,'SomeRate_YZM',2.04,0.267,0.9608
'CNT_40HES   ','SESS_TRWDX  ',8975,44.309,45.489,7.95,0.4707,42.619,'1',1.678,'Random',1.25,'Normal',0.194,'SomeRate_2PS',9.97,0.114,0.6172
'CNT_NOXKU   ','SESS_UC1DB  ',21804,27.660,82.817,2.57,0.7851,24.125,'2',5.922,'Normal',6.74,'Random',0.840,'SomeRate_HHT',3.42,0.088,0.5368
'CNT_MHTPF   ','SESS_PRYZW  ',40315,80.857,54.391,6.97,0.9804,56.797,'1',1.640,'Trending',5.70,'Random',0.844,'SomeRate_NBG',5.20,0.666,0.9599
'CNT_QUVH2   ','SESS_L8EMZ  ',42497,45.604,41.654,3.98,0.1202,34.145,'4',8.301,'Spam',7.07,'Random',0.331,'SomeRate_7VI',5.89,0.784,0.3645
'CNT_5RV9S   ','SESS_MD6X0  ',32245,86.477,25.729,6.56,0.1472,8.032,'4',6.725,'Normal',3.58,'Targeted',0.039,'SomeRate_KAZ',1.18,0.273,0.6867
'CNT_JCREC   ','SESS_RGROA  ',39855,71.912,8.284,1.88,0.9532,10.650,'5',7.292,'Trending',4.75,'Random',0.276,'SomeRate_ZW2',5.40,0.684,0.4131
'CNT_KO1KQ   ','SESS_4O5V5  ',15900,71.083,51.130,9.30,0.0184,68.364,'4',0.236,'Trending',2.65,'Random',0.346,'SomeRate_62N',7.48,0.114,0.6129
'CNT_JGAGW   ','SESS_GNQU0  ',48850,16.302,40.289,4.56,0.3340,90.834,'1',6.499,'Random',5.91,'Spam',0.731,'SomeRate_PV2',9.24,0.831,0.0638
'CNT_T3W80   ','SESS_R0N91  ',16942,81.138,70.573,6.92,0.5971,44.653,'2',8.766,'Spam',1.13,'Random',0.917,'SomeRate_UD8',0.62,0.117,0.3143
'CNT_83SW3   ','SESS_ZK8P7  ',5203,66.417,64.644,6.47,0.4328,84.227,'3',8.633,'Normal',8.38,'Normal',0.129,'SomeRate_NMX',1.75,0.759,0.5528
'CNT_Y287U   ','SESS_A7ZOD  ',47118,21.418,28.191,1.70,0.6092,52.235,'4',2.286,'Trending',4.13,'Spam',0.366,'SomeRate_Y14',2.59,0.400,0.0567
'CNT_TR3M6   ','SESS_IM4L6  ',33982,71.810,13.316,2.87,0.9283,21.789,'4',9.054,'Normal',4.34,'Random',0.125,'SomeRate_HKS',6.06,0.907,0.7119
'CNT_GGVQE   ','SESS_0IHLN  ',46283,52.681,70.374,7.66,0.0197,51.244,'5',1.407,'Random',4.32,'Spam',0.020,'SomeRate_682',5.65,0.402,0.2290
'CNT_KAEK8   ','SESS_EMI2K  ',41824,55.124,99.878,2.98,0.5193,81.655,'1',1.922,'Trending',2.59,'Targeted',0.151,'SomeRate_BKS',0.42,0.158,0.0827
'CNT_WDVP0   ','SESS_3UF89  ',29095,46.392,23.820,9.22,0.0788,62.972,'2',6.650,'Trending',2.90,'Normal',0.779,'SomeRate_338',7.20,0.965,0.4373
'CNT_V3JZC   ','SESS_DI4Q9  ',14950,82.112,33.673,7.53,0.4932,5.319,'5',7.236,'Random',3.00,'Targeted',0.194,'SomeRate_Q7L',5.68,0.197,0.4473
'CNT_M3WS6   ','SESS_EBL6G  ',24559,50.898,4.499,7.45,0.2591,34.459,'5',3.013,'Random',3.49,'Targeted',0.530,'SomeRate_WMX',4.14,0.891,0.2399
'CNT_NDZ8V   ','SESS_WWZIF  ',19848,23.044,27.115,2.56,0.3494,57.779,'4',7.596,'Normal',0.38,'Random',0.632,'SomeRate_0KX',3.34,0.831,0.8284
'CNT_P28SS   ','SESS_IITQZ  ',10947,42.384,35.854,1.02,0.8600,57.908,'2',7.046,'Spam',4.86,'Targeted',0.485,'SomeRate_APA',1.90,0.542,0.9215
'CNT_MVF8B   ','SESS_JJ6DL  ',6001,33.232,55.717,2.65,0.8920,93.770,'3',7.791,'Trending',9.83,'Spam',0.807,'SomeRate_7KN',3.05,0.858,0.4665
'CNT_UK4GL   ','SESS_MNRAC  ',7868,95.955,17.772,1.21,0.5994,10.543,'4',1.404,'Random',1.06,'Normal',0.035,'SomeRate_1BF',4.09,0.337,0.0955
'CNT_NY25P   ','SESS_F1Z3K  ',21789,65.571,31.109,0.42,0.5980,1.218,'4',4.106,'Spam',0.10,'Targeted',0.751,'SomeRate_L09',2.41,0.227,0.6335
'CNT_4EEPB   ','SESS_HP3F0  ',11087,73.919,40.878,4.92,0.5718,76.677,'2',1.066,'Trending',5.26,'Targeted',0.876,'SomeRate_FT8',4.50,0.689,0.0485
'CNT_6TFSO   ','SESS_R72D5  ',17374,1.199,98.818,6.90,0.8994,90.260,'4',9.118,'Normal',3.63,'Spam',0.978,'SomeRate_I10',3.75,0.157,0.4981
'CNT_B2GC4   ','SESS_IPF1E  ',3892,53.922,26.190,8.30,0.2265,76.822,'4',0.581,'Trending',6.34,'Spam',0.892,'SomeRate_DNO',0.92,0.063,0.1850
'CNT_KRJ7S   ','SESS_BSJV2  ',15057,8.141,60.166,9.20,0.4550,46.280,'5',1.634,'Spam',6.26,'Targeted',0.990,'SomeRate_A9B',0.38,0.336,0.6774
'CNT_WHL2Q   ','SESS_K27CJ  ',14312,94.380,73.250,0.19,0.9954,64.238,'2',3.727,'Trending',8.67,'Spam',0.308,'SomeRate_SWC',2.08,0.349,0.0865
'CNT_5JWE7   ','SESS_H5TET  ',42825,46.179,97.554,1.24,0.0898,93.136,'5',9.549,'Random',6.12,'Normal',0.648,'SomeRate_1KB',2.56,0.293,0.8221
'CNT_83MT5   ','SESS_R3FQ0  ',327,52.322,34.370,4.42,0.6728,0.412,'1',3.029,'Random',6.68,'Normal',0.235,'SomeRate_2QT',6.26,0.454,0.8173
'CNT_BHOXZ   ','SESS_14DIE  ',30950,35.970,30.411,6.08,0.6169,88.858,'5',6.774,'Normal',2.56,'Spam',0.794,'SomeRate_869',9.19,0.345,0.2755
'CNT_66HZA   ','SESS_JF15E  ',43664,18.571,14.940,6.51,0.7101,43.994,'3',3.083,'Random',7.25,'Normal',0.002,'SomeRate_WPR',4.22,0.073,0.7891
'CNT_4S1J6   ','SESS_344CT  ',48058,0.870,42.006,7.81,0.3280,11.512,'5',9.215,'Normal',7.57,'Targeted',0.868,'SomeRate_DA4',7.98,0.776,0.8978
'CNT_HO6S3   ','SESS_ML89I  ',15278,98.294,70.550,3.11,0.0069,82.429,'1',1.960,'Random',8.38,'Normal',0.453,'SomeRate_EB8',0.94,0.989,0.8228
'CNT_X89TD   ','SESS_KGSGW  ',44232,7.713,33.646,5.32,0.7700,70.121,'1',4.563,'Spam',1.86,'Targeted',0.825,'SomeRate_A2W',7.94,0.393,0.1745
'CNT_CHND0   ','SESS_6DYKT  ',18547,30.439,54.790,1.89,0.2430,16.091,'4',4.498,'Normal',5.15,'Normal',0.666,'SomeRate_K98',0.96,0.039,0.6265
'CNT_JBVY2   ','SESS_ELB4P  ',13081,36.306,41.340,7.86,0.7537,68.017,'2',5.456,'Spam',8.29,'Targeted',0.658,'SomeRate_M2X',8.02,0.785,0.1809
'CNT_IYND1   ','SESS_WNUBO  ',1757,4.675,22.055,3.87,0.7031,51.386,'3',5.461,'Normal',0.22,'Normal',0.361,'SomeRate_9BF',5.14,0.113,0.4167
'CNT_LP982   ','SESS_SIB7V  ',3685,72.345,74.071,3.52,0.7954,19.922,'3',2.005,'Trending',2.55,'Spam',0.186,'SomeRate_6H7',0.75,0.751,0.6533
'CNT_JSYPP   ','SESS_BO9A8  ',13574,94.233,15.027,7.57,0.5616,11.614,'5',0.459,'Spam',1.47,'Random',0.990,'SomeRate_AZ7',3.18,0.692,0.7097
'CNT_VTMPS   ','SESS_CVNTA  ',32787,53.530,25.476,4.76,0.4307,34.301,'1',8.962,'Random',6.96,'Spam',0.825,'SomeRate_GQO',7.45,0.276,0.2169
'CNT_8P2CE   ','SESS_U2XG2  ',32236,86.996,30.604,5.34,0.8160,3.942,'2',7.922,'Spam',2.51,'Random',0.233,'SomeRate_L0D',3.58,0.795,0.3141
'CNT_3OR4B   ','SESS_0P5Y9  ',15042,67.113,10.275,3.49,0.6798,69.506,'1',9.662,'Spam',0.07,'Normal',0.708,'SomeRate_EBL',6.68,0.648,0.0957
'CNT_RHKAO   ','SESS_KMKZD  ',13187,93.310,5.175,9.73,0.9690,44.461,'5',9.079,'Trending',8.86,'Targeted',0.412,'SomeRate_KLA',2.50,0.591,0.3326
'CNT_12VSN   ','SESS_ETAFI  ',30691,73.456,44.932,9.05,0.2666,96.770,'2',0.887,'Spam',5.54,'Normal',0.161,'SomeRate_40J',4.05,0.522,0.0385
'CNT_56BJ4   ','SESS_5VI90  ',20332,32.867,22.422,0.24,0.9641,9.999,'5',4.114,'Spam',4.50,'Normal',0.832,'SomeRate_MHL',2.96,0.753,0.8437
'CNT_P2OAD   ','SESS_FWC2K  ',15295,30.169,76.204,8.75,0.7775,92.418,'5',3.593,'Trending',0.99,'Spam',0.661,'SomeRate_J6K',2.05,0.243,0.9990
'CNT_HSUYR   ','SESS_PM6X8  ',27992,90.415,35.705,7.79,0.5634,20.537,'4',5.637,'Random',7.70,'Targeted',0.569,'SomeRate_R8T',0.01,0.324,0.2005
'CNT_6L9SX   ','SESS_4C7PI  ',35492,52.546,61.041,1.97,0.4664,70.687,'3',9.495,'Normal',1.33,'Random',0.718,'SomeRate_NFB',6.54,0.136,0.6035
'CNT_5U8PC   ','SESS_D4VFR  ',9875,76.357,68.263,4.70,0.1149,38.024,'4',0.945,'Spam',9.64,'Normal',0.624,'SomeRate_SUK',5.88,0.843,0.6930
'CNT_Y4O0O   ','SESS_UVSFT  ',20525,82.564,29.890,7.43,0.3443,55.142,'1',3.582,'Random',7.41,'Spam',0.240,'SomeRate_DUB',4.52,0.196,0.1869
'CNT_XRN01   ','SESS_O59Z6  ',42844,17.838,36.452,7.98,0.8394,65.168,'4',9.961,'Trending',8.03,'Random',0.333,'SomeRate_X4Y',4.24,0.326,0.2212
'CNT_MTT0B   ','SESS_78OCN  ',43023,95.584,8.922,3.05,0.0121,24.414,'2',8.415,'Random',5.24,'Spam',0.620,'SomeRate_0UD',7.87,0.769,0.2690
'CNT_DUPF5   ','SESS_UYKGW  ',18903,20.976,75.344,4.16,0.3002,85.857,'2',0.133,'Spam',4.14,'Random',0.453,'SomeRate_LFR',9.82,0.910,0.8979
'CNT_ZJ79I   ','SESS_4WC07  ',26152,56.122,32.754,4.12,0.5302,95.000,'2',2.498,'Trending',6.75,'Normal',0.698,'SomeRate_CXX',5.30,0.986,0.6318
'CNT_ZIOXM   ','SESS_1EYII  ',8605,21.490,63.198,5.31,0.3084,42.468,'5',9.165,'Trending',8.96,'Targeted',0.015,'SomeRate_2RZ',5.89,0.591,0.1332
'CNT_HNGQ8   ','SESS_WHJNQ  ',5262,7.546,35.670,9.06,0.3120,77.067,'1',0.201,'Normal',6.10,'Normal',0.254,'SomeRate_N8V',5.61,0.441,0.0690
'CNT_1R894   ','SESS_88TCL  ',38963,68.930,99.976,3.77,0.5696,18.656,'4',9.141,'Trending',7.45,'Spam',0.362,'SomeRate_Y5X',3.60,0.943,0.0442
'CNT_TB5K2   ','SESS_XHNX9  ',33630,20.848,33.689,8.42,0.4260,64.674,'4',5.438,'Spam',2.76,'Random',0.284,'SomeRate_5L7',1.95,0.821,0.2425
'CNT_GSWJD   ','SESS_CE6ZN  ',13855,19.087,83.038,0.29,0.2562,2.422,'3',2.524,'Spam',0.11,'Spam',0.761,'SomeRate_MDY',6.22,0.429,0.1148
'CNT_S0IF5   ','SESS_ADUUM  ',1347,50.227,70.575,6.69,0.0145,71.842,'1',7.978,'Normal',7.40,'Targeted',0.441,'SomeRate_YFY',5.75,0.352,0.7816
'CNT_8KQEA   ','SESS_9UMZW  ',2587,24.610,84.671,1.00,0.1734,71.022,'3',0.183,'Normal',6.06,'Random',0.942,'SomeRate_8RB',4.33,0.749,0.4977
'CNT_20KYV   ','SESS_CXYS7  ',15175,7.083,84.778,0.97,0.3825,62.137,'4',2.955,'Random',2.31,'Targeted',0.500,'SomeRate_KB5',8.94,0.250,0.0006
'CNT_ALQFN   ','SESS_UT2RB  ',6178,61.268,66.670,8.84,0.9315,94.603,'2',1.764,'Normal',9.38,'Targeted',0.291,'SomeRate_3W3',7.14,0.115,0.3889
'CNT_TMGZY   ','SESS_0DIGC  ',11470,71.575,23.099,3.12,0.6970,61.726,'1',0.398,'Spam',5.85,'Targeted',0.233,'SomeRate_6TB',0.42,0.933,0.6731
'CNT_8VE50   ','SESS_5X54C  ',6871,2.011,59.571,7.89,0.0668,26.636,'3',3.720,'Random',1.25,'Spam',0.198,'SomeRate_44T',3.65,0.183,0.7977
'CNT_FWSPB   ','SESS_L4PEP  ',45748,49.152,38.928,1.00,0.4557,41.289,'3',5.362,'Spam',1.44,'Spam',0.120,'SomeRate_YGJ',8.99,0.245,0.5285
'CNT_5YNVH   ','SESS_RLBM4  ',22656,54.697,34.805,1.49,0.4442,88.919,'2',4.441,'Normal',7.98,'Random',0.357,'SomeRate_XBW',3.50,0.197,0.6055
'CNT_TFPBX   ','SESS_6S3JS  ',9935,25.537,14.056,4.25,0.6307,88.296,'4',6.514,'Normal',8.04,'Targeted',0.504,'SomeRate_SG5',0.78,0.126,0.9671
'CNT_2D0NU   ','SESS_R746G  ',33022,28.562,68.472,0.46,0.1354,41.182,'1',3.585,'Spam',2.55,'Targeted',0.796,'SomeRate_YN2',0.83,0.869,0.7179
'CNT_MFRLD   ','SESS_LT085  ',32138,33.881,34.772,0.81,0.1715,61.503,'3',2.839,'Random',7.36,'Normal',0.936,'SomeRate_EEN',5.12,0.967,0.2811
'CNT_ORRBX   ','SESS_EHGBO  ',49526,76.296,55.144,2.41,0.9496,74.399,'5',7.603,'Random',8.17,'Random',0.896,'SomeRate_20F',7.36,0.364,0.6077
'CNT_YPUT7   ','SESS_C9V4E  ',49287,85.927,61.292,2.72,0.6370,93.269,'2',1.108,'Trending',4.23,'Targeted',0.540,'SomeRate_V9A',3.68,0.313,0.7303
'CNT_WODVG   ','SESS_BZATJ  ',15622,95.882,87.975,8.46,0.4787,0.103,'3',0.607,'Normal',0.16,'Spam',0.283,'SomeRate_KBO',0.87,0.902,0.1264
'CNT_MGLRQ   ','SESS_2RTLK  ',38516,5.843,71.033,2.34,0.1519,36.689,'5',1.443,'Spam',2.00,'Targeted',0.794,'SomeRate_WRN',8.01,0.501,0.4494
'CNT_GYKL7   ','SESS_M2TCU  ',41415,20.372,16.609,4.28,0.2860,60.353,'4',9.260,'Spam',0.42,'Random',0.973,'SomeRate_OYJ',5.89,0.515,0.1173
'CNT_T2NJI   ','SESS_1I55G  ',34118,1.441,39.721,2.71,0.4226,33.114,'4',9.097,'Normal',6.20,'Spam',0.152,'SomeRate_IAC',0.67,0.597,0.3826
'CNT_FS3YY   ','SESS_OOU7O  ',21378,44.694,11.214,7.46,0.1978,16.062,'1',1.305,'Random',9.53,'Targeted',0.865,'SomeRate_48S',8.86,0.883,0.0318
'CNT_AVC2I   ','SESS_0FLWS  ',24119,91.255,82.478,2.29,0.2943,45.597,'2',5.086,'Normal',6.16,'Targeted',0.937,'SomeRate_AJ3',6.52,0.592,0.4123
'CNT_C9C2H   ','SESS_WPP13  ',45865,3.752,14.043,7.51,0.2917,96.984,'2',3.636,'Trending',2.21,'Targeted',0.379,'SomeRate_9IE',3.11,0.215,0.0306
'CNT_TAWBW   ','SESS_IGKEN  ',10055,79.092,24.895,7.29,0.5009,76.200,'1',1.592,'Random',8.59,'Spam',0.281,'SomeRate_CCT',2.53,0.056,0.0150
'CNT_GCPUU   ','SESS_SUBY6  ',4217,87.358,23.556,8.62,0.2706,26.267,'1',8.628,'Trending',1.71,'Spam',0.686,'SomeRate_THL',2.41,0.904,0.3878
'CNT_O0WLF   ','SESS_C39S7  ',39352,8.686,17.184,0.67,0.4053,45.533,'1',9.928,'Trending',4.02,'Spam',0.824,'SomeRate_IPZ',5.55,0.660,0.2144
'CNT_OF7F4   ','SESS_6B1KJ  ',29547,10.768,24.116,3.95,0.0692,6.847,'2',6.471,'Trending',3.54,'Spam',0.009,'SomeRate_5RI',4.43,0.940,0.6979
'CNT_Y8KG9   ','SESS_XXBJG  ',482,44.384,93.842,9.53,0.9860,82.204,'4',0.511,'Spam',4.12,'Targeted',0.992,'SomeRate_8NR',9.56,0.416,0.3389
'CNT_DBQNF   ','SESS_W14PW  ',40665,12.219,8.265,2.17,0.6920,69.112,'3',0.247,'Normal',8.12,'Normal',0.491,'SomeRate_A3G',7.72,0.348,0.7801
'CNT_V2OFO   ','SESS_1ZQ5R  ',40688,4.187,43.848,0.93,0.9434,10.283,'2',2.890,'Trending',6.36,'Spam',0.869,'SomeRate_LVB',8.71,0.847,0.0081
'CNT_63FAW   ','SESS_5CYBO  ',45159,14.145,24.533,7.29,0.7885,38.018,'4',6.302,'Normal',3.42,'Spam',0.300,'SomeRate_Q8S',7.93,0.221,0.4617
'CNT_PI5YL   ','SESS_4ALIQ  ',26448,42.264,56.966,3.13,0.0676,74.337,'1',6.154,'Trending',2.75,'Normal',0.960,'SomeRate_H48',2.44,0.665,0.6354
'CNT_HZKHM   ','SESS_K9SYU  ',40128,70.779,33.499,4.86,0.0067,75.106,'4',9.535,'Trending',9.31,'Normal',0.882,'SomeRate_41M',6.13,0.371,0.6673
'CNT_6QH3V   ','SESS_H0ISZ  ',2741,65.947,88.890,2.18,0.5581,33.915,'1',8.599,'Random',6.83,'Random',0.504,'SomeRate_26R',8.29,0.764,0.1590
'CNT_PXLZP   ','SESS_8P581  ',26457,20.794,55.612,4.26,0.5702,79.099,'4',3.966,'Spam',2.09,'Normal',0.069,'SomeRate_EIB',3.30,0.094,0.5380
'CNT_D7BGT   ','SESS_3167A  ',41799,0.863,21.854,5.42,0.2968,3.010,'2',6.892,'Trending',6.55,'Random',0.199,'SomeRate_42C',9.61,0.678,0.5455
'CNT_HM06A   ','SESS_U6TDY  ',39095,29.955,46.561,8.53,0.6136,41.406,'3',4.292,'Normal',1.13,'Targeted',0.990,'SomeRate_9VM',4.79,0.325,0.7494
'CNT_VQ12X   ','SESS_ZKCNX  ',39402,69.901,98.622,7.88,0.3595,7.758,'2',5.389,'Random',5.37,'Normal',0.534,'SomeRate_QTT',2.46,0.472,0.1090
'CNT_DNP95   ','SESS_T2AZ7  ',42717,75.071,80.296,1.90,0.5888,43.874,'3',1.111,'Normal',3.15,'Targeted',0.434,'SomeRate_49A',3.59,0.674,0.9059
'CNT_P112W   ','SESS_HSZL0  ',33671,16.068,99.730,9.98,0.6628,69.462,'2',4.587,'Random',5.78,'Random',0.946,'SomeRate_LE5',3.16,0.616,0.4961
'CNT_7BE5U   ','SESS_TLSYP  ',44343,7.397,98.808,9.70,0.6761,78.317,'1',7.569,'Spam',3.44,'Targeted',0.947,'SomeRate_ERE',7.42,0.794,0.6205
'CNT_U2SIQ   ','SESS_NA62C  ',11036,89.771,4.014,2.82,0.3858,11.020,'1',6.255,'Random',5.96,'Spam',0.845,'SomeRate_P7Z',6.02,0.299,0.1735
'CNT_WORBP   ','SESS_C97LD  ',9809,65.488,42.000,2.63,0.9029,49.624,'2',0.787,'Spam',7.46,'Targeted',0.039,'SomeRate_3E7',4.53,0.874,0.3354
'CNT_IJTW3   ','SESS_2D72M  ',20733,15.732,8.428,1.46,0.4866,48.537,'1',9.795,'Spam',8.52,'Spam',0.257,'SomeRate_XBA',2.86,0.397,0.9994
'CNT_XCS7F   ','SESS_F3EMS  ',9906,61.533,82.838,6.64,0.7369,56.873,'5',9.369,'Normal',8.61,'Spam',0.041,'SomeRate_WZZ',0.67,0.359,0.3481
'CNT_PC4NI   ','SESS_YJJW0  ',43806,10.198,31.262,9.66,0.9838,75.385,'5',0.261,'Trending',8.83,'Random',0.123,'SomeRate_4L3',0.63,0.984,0.2412
'CNT_XOUUQ   ','SESS_JBIEA  ',38907,73.669,86.922,1.77,0.6685,95.363,'1',2.116,'Normal',9.10,'Random',0.227,'SomeRate_3Q7',6.11,0.369,0.7996
'CNT_6FX4D   ','SESS_6WZY1  ',10733,33.447,60.137,5.31,0.5019,9.256,'1',4.594,'Normal',0.26,'Spam',0.080,'SomeRate_C2K',1.76,0.521,0.5465
'CNT_HWWJC   ','SESS_K2JAX  ',15813,29.714,90.914,6.57,0.3593,95.813,'4',6.090,'Spam',4.44,'Normal',0.183,'SomeRate_QF1',0.95,0.759,0.4077
'CNT_9FS0O   ','SESS_D6BG9  ',6367,38.555,9.985,7.46,0.7426,37.202,'5',2.762,'Normal',1.64,'Random',0.740,'SomeRate_IBA',7.05,0.437,0.4920
'CNT_NC0MG   ','SESS_DHSOH  ',1166,7.756,83.412,6.62,0.6951,93.391,'2',2.856,'Trending',8.09,'Random',0.223,'SomeRate_8T9',2.16,0.955,0.2558
'CNT_P881A   ','SESS_L58K2  ',49925,82.432,38.211,5.91,0.2998,5.433,'1',3.313,'Normal',9.63,'Random',0.658,'SomeRate_I6D',2.31,0.746,0.6418
'CNT_MIIWF   ','SESS_G3MME  ',37649,35.769,71.696,4.34,0.9549,10.862,'1',3.830,'Spam',9.40,'Random',0.196,'SomeRate_B8L',6.34,0.911,0.0736
'CNT_SQ6IA   ','SESS_FZC6G  ',26753,81.351,53.776,9.42,0.6398,95.010,'5',1.368,'Spam',6.23,'Spam',0.279,'SomeRate_DH5',7.37,0.908,0.7036
'CNT_5LKGU   ','SESS_8KPHH  ',35129,68.018,1.080,3.92,0.8719,7.090,'4',7.215,'Random',0.22,'Normal',0.741,'SomeRate_Z9V',3.28,0.211,0.0859
'CNT_FGHN2   ','SESS_L9EFR  ',10680,47.661,11.326,0.89,0.4816,41.401,'4',3.881,'Trending',0.86,'Spam',0.800,'SomeRate_HLU',5.48,0.246,0.4763
'CNT_81RQX   ','SESS_5MA1R  ',29119,77.726,5.031,9.26,0.0928,29.709,'4',2.963,'Spam',3.47,'Random',0.741,'SomeRate_LMF',6.15,0.137,0.7540
'CNT_US666   ','SESS_AMG1J  ',37123,3.282,72.678,1.89,0.4232,26.601,'1',4.687,'Trending',9.38,'Spam',0.427,'SomeRate_VKX',7.19,0.852,0.7007
'CNT_V51GE   ','SESS_05N5D  ',49504,78.567,16.487,6.27,0.9460,6.064,'2',5.285,'Normal',5.35,'Targeted',0.282,'SomeRate_EL7',1.85,0.591,0.0376
'CNT_HGZR7   ','SESS_54DW1  ',43301,76.347,8.781,8.17,0.5472,62.040,'4',5.238,'Random',3.22,'Normal',0.862,'SomeRate_EY6',8.48,0.209,0.1152
'CNT_NC70C   ','SESS_Y9QY9  ',4533,62.246,12.230,6.11,0.9975,21.802,'2',4.506,'Trending',3.85,'Spam',0.220,'SomeRate_HD3',4.90,0.959,0.4580
'CNT_XPUDY   ','SESS_WO8NY  ',49870,19.131,25.769,3.79,0.6958,29.374,'5',3.933,'Random',4.93,'Spam',0.046,'SomeRate_AXQ',6.89,0.140,0.0218
'CNT_VQTBI   ','SESS_UKUP7  ',6090,95.212,47.685,4.46,0.2523,86.421,'3',2.513,'Trending',1.19,'Targeted',0.157,'SomeRate_PAP',8.82,0.411,0.8990
'CNT_7790F   ','SESS_ISGAL  ',43859,93.901,12.385,6.42,0.0919,77.180,'2',4.002,'Spam',2.38,'Normal',0.340,'SomeRate_92T',8.64,0.594,0.4693
'CNT_FZOPU   ','SESS_06J9V  ',25666,3.500,92.188,6.02,0.2039,73.817,'3',4.360,'Trending',6.76,'Spam',0.379,'SomeRate_DCG',9.00,0.299,0.9329
'CNT_1NMC2   ','SESS_Q3IM3  ',46951,43.495,64.926,8.58,0.5026,49.771,'2',3.441,'Trending',4.80,'Spam',0.451,'SomeRate_B45',0.99,0.545,0.0115
'CNT_S5SI6   ','SESS_X74OG  ',40305,13.412,72.178,3.26,0.5358,3.591,'1',0.857,'Normal',8.44,'Spam',0.409,'SomeRate_32Z',5.10,0.002,0.4323
'CNT_MM50O   ','SESS_B915K  ',40182,52.806,35.245,1.65,0.6940,15.133,'3',1.753,'Normal',5.19,'Spam',0.663,'SomeRate_BPP',9.90,0.047,0.4668
'CNT_P61KL   ','SESS_J0QC2  ',25949,19.755,63.594,4.28,0.5610,34.335,'2',3.035,'Normal',1.84,'Targeted',0.935,'SomeRate_8VV',7.87,0.992,0.6093
'CNT_SA3G4   ','SESS_JY873  ',41604,43.971,15.086,3.05,0.3877,78.053,'3',1.783,'Spam',0.25,'Targeted',0.199,'SomeRate_6XE',9.32,0.315,0.5235
'CNT_7II24   ','SESS_QE5MI  ',20406,73.921,92.911,8.80,0.7445,56.672,'4',0.493,'Spam',5.99,'Spam',0.990,'SomeRate_GAW',6.74,0.056,0.7271
'CNT_5NEDH   ','SESS_2H004  ',7481,8.757,49.564,7.87,0.7056,49.087,'1',6.923,'Normal',6.99,'Targeted',0.998,'SomeRate_TXF',0.52,0.199,0.5002
'CNT_AXMVF   ','SESS_PWLBH  ',14050,69.659,24.673,0.38,0.7647,22.435,'2',8.582,'Normal',1.46,'Random',0.191,'SomeRate_KJ8',4.07,0.023,0.0345
'CNT_60SZQ   ','SESS_WAW9T  ',22068,90.802,49.758,3.17,0.4699,11.781,'4',2.935,'Random',1.76,'Random',0.624,'SomeRate_EHV',4.15,0.151,0.1076
'CNT_QZ2N6   ','SESS_U0PBE  ',39520,68.526,48.526,8.97,0.2678,27.286,'3',0.994,'Trending',8.32,'Targeted',0.521,'SomeRate_6XU',1.24,0.117,0.8715
'CNT_C5X5Z   ','SESS_QXMZU  ',25648,0.601,52.920,3.31,0.1218,51.726,'3',9.902,'Normal',8.03,'Targeted',0.965,'SomeRate_QIZ',0.72,0.629,0.5575
'CNT_05RY4   ','SESS_ZTFHP  ',45192,91.855,13.785,1.63,0.0812,6.179,'3',0.081,'Spam',4.57,'Random',0.034,'SomeRate_SH5',8.05,0.696,0.3474
'CNT_AK106   ','SESS_R9I3S  ',37257,34.561,95.120,7.44,0.8693,72.181,'3',2.178,'Normal',9.08,'Targeted',0.146,'SomeRate_IIU',1.67,0.483,0.9775
'CNT_V3NEO   ','SESS_BDT25  ',16600,50.257,35.599,4.70,0.1188,46.855,'4',8.050,'Normal',1.96,'Random',0.068,'SomeRate_C4N',9.03,0.598,0.3232
'CNT_3W8QU   ','SESS_UNLRS  ',6193,67.250,54.584,0.00,0.4468,12.020,'4',2.230,'Random',5.18,'Normal',0.431,'SomeRate_UJ5',3.98,0.652,0.8196
'CNT_J54BK   ','SESS_JXVW3  ',43542,90.408,62.930,7.06,0.2988,75.166,'1',1.844,'Trending',1.29,'Spam',0.901,'SomeRate_9VY',3.74,0.076,0.1391
'CNT_N9LPB   ','SESS_KK48S  ',37204,79.449,51.421,0.20,0.5172,90.653,'4',2.479,'Trending',2.09,'Normal',0.439,'SomeRate_ITW',7.30,0.092,0.7474
'CNT_A6M97   ','SESS_93VK2  ',11377,33.344,49.798,8.22,0.7750,30.400,'4',0.683,'Random',9.30,'Normal',0.127,'SomeRate_PHU',5.83,0.674,0.9642
