'TECH_WUAMR  ','NET_1A1Q0   ','MSG_GCS26   ','192.168.72.3',0.416,29,0.9975,8,'Yes',9,NULL,0.403,0.63704
'TECH_008BK  ','NET_XRLF3   ','MSG_AGJPM   ','192.168.196.29',0.349,32,0.3545,0,'Suspected',20,NULL,0.847,0.77444
'TECH_8XRFK  ','NET_XHKAP   ','MSG_OOXE7   ','192.168.205.199',0.212,27,0.3985,6,'Suspected',20,NULL,0.135,0.80632
'TECH_G7JYB  ','NET_9I7WS   ','MSG_WKUSR   ','192.168.255.69',0.003,24,0.0326,5,'Yes',9,NULL,0.157,0.92870
'TECH_IWZ1F  ','NET_LO4O2   ','MSG_NRP2K   ','192.168.119.14',0.507,43,0.1439,4,'Suspected',12,NULL,0.972,0.56279
'TECH_2JZ4H  ','NET_KLW5I   ','MSG_PEAQJ   ','192.168.56.50',0.200,22,0.7827,6,'Yes',7,NULL,0.964,0.54157
'TECH_LIKYK  ','NET_H8KVR   ','MSG_6EAUJ   ','192.168.123.30',0.594,29,0.9532,8,'No',6,NULL,0.689,0.61995
'TECH_MXL7F  ','NET_JJAOO   ','MSG_66UGM   ','192.168.26.171',0.314,23,0.9910,9,'Suspected',7,NULL,0.952,0.85079
'TECH_R2GIM  ','NET_THUOY   ','MSG_8F3LE   ','192.168.167.231',0.484,16,0.0131,4,'Yes',13,NULL,0.908,0.29697
'TECH_YJ088  ','NET_T4RN0   ','MSG_JOFUO   ','192.168.183.253',0.732,42,0.5613,7,'Suspected',18,NULL,0.027,0.52993
'TECH_I7Z89  ','NET_57D3V   ','MSG_YEAXQ   ','192.168.243.115',0.970,32,0.6321,1,'Suspected',8,NULL,0.087,0.89875
'TECH_6T5RS  ','NET_JT9IF   ','MSG_TKWMD   ','192.168.254.253',0.690,1,0.0846,8,'Suspected',9,NULL,0.281,0.06640
'TECH_910OJ  ','NET_PT9DH   ','MSG_Y0WNN   ','192.168.106.208',0.461,25,0.9360,10,'Yes',19,NULL,0.145,0.81563
'TECH_LBQGR  ','NET_HZIRI   ','MSG_6GYK7   ','192.168.156.138',0.038,40,0.6894,3,'Yes',4,NULL,0.473,0.98354
'TECH_SLIPX  ','NET_9XBMR   ','MSG_P32BL   ','192.168.210.110',0.612,48,0.8907,3,'No',3,NULL,0.453,0.29857
'TECH_VD09Y  ','NET_LTRQA   ','MSG_9HRRR   ','192.168.71.125',0.124,9,0.9331,5,'No',12,NULL,0.212,0.73821
'TECH_IHYZL  ','NET_USX2G   ','MSG_QLV4P   ','192.168.14.194',0.716,14,0.1114,9,'No',5,NULL,0.108,0.46787
'TECH_YVKYO  ','NET_YY74V   ','MSG_9U2FV   ','192.168.179.171',0.751,13,0.3750,5,'Suspected',20,NULL,0.511,0.62454
'TECH_0BUV7  ','NET_Y29D5   ','MSG_ACAQ2   ','192.168.49.204',0.636,14,0.0431,7,'Suspected',2,NULL,0.641,0.24280
'TECH_RVTNU  ','NET_M6FRN   ','MSG_P7UOP   ','192.168.201.127',0.165,12,0.3298,6,'Suspected',20,NULL,0.258,0.14295
'TECH_NRX1B  ','NET_ZFWVO   ','MSG_V13RT   ','192.168.201.52',0.626,16,0.9113,1,'No',5,NULL,0.093,0.23596
'TECH_5R8OA  ','NET_DHBQF   ','MSG_O3EO6   ','192.168.72.224',0.774,41,0.8349,10,'No',6,NULL,0.060,0.66845
'TECH_5C6IH  ','NET_W38ZO   ','MSG_DYC33   ','192.168.146.98',0.293,39,0.0281,3,'Suspected',20,NULL,0.878,0.78989
'TECH_OOJAQ  ','NET_U8U5N   ','MSG_SLHSA   ','192.168.61.10',0.702,49,0.6033,10,'Suspected',13,NULL,0.583,0.96107
'TECH_652QR  ','NET_LMXDW   ','MSG_68SFE   ','192.168.66.241',0.102,10,0.7164,9,'Yes',1,NULL,0.157,0.04374
'TECH_KYP2W  ','NET_Q9R5H   ','MSG_5N7OQ   ','192.168.138.8',0.184,32,0.2784,3,'Yes',8,NULL,0.123,0.98916
'TECH_57U3Z  ','NET_5XW3A   ','MSG_6QHQN   ','192.168.94.29',0.337,7,0.4357,0,'Suspected',3,NULL,0.667,0.60654
'TECH_W4F1J  ','NET_UCN9R   ','MSG_3D4RQ   ','192.168.98.20',0.824,45,0.1056,0,'No',15,NULL,0.898,0.23772
'TECH_LX50P  ','NET_BJBLB   ','MSG_NSRXL   ','192.168.209.17',0.705,4,0.4741,2,'No',10,NULL,0.047,0.18991
'TECH_51A2I  ','NET_MLFS1   ','MSG_0X4H6   ','192.168.176.245',0.489,30,0.7463,8,'Yes',3,NULL,0.319,0.87218
'TECH_9LAJL  ','NET_2G4LA   ','MSG_IHDXG   ','192.168.53.170',0.357,8,0.8262,6,'Suspected',6,NULL,0.325,0.77645
'TECH_QPK0E  ','NET_I5ES6   ','MSG_GLDIS   ','192.168.42.189',0.549,1,0.0211,8,'Yes',8,NULL,0.191,0.28920
'TECH_5VUVL  ','NET_YGIU2   ','MSG_KDSG8   ','192.168.108.222',0.732,2,0.8372,4,'Yes',11,NULL,0.979,0.13629
'TECH_0W9P5  ','NET_E8U9Y   ','MSG_C2HVO   ','192.168.166.221',0.732,12,0.9012,3,'No',19,NULL,0.399,0.77119
'TECH_Q14P7  ','NET_GYM3B   ','MSG_3K8H8   ','192.168.1.169',0.512,35,0.1999,0,'Yes',10,NULL,0.305,0.41202
'TECH_4N2QX  ','NET_C7JN4   ','MSG_AQI5K   ','192.168.56.80',0.446,2,0.8053,8,'No',12,NULL,0.431,0.50665
'TECH_C6Z3Y  ','NET_GW7S1   ','MSG_VV7H1   ','192.168.129.74',0.744,14,0.2125,0,'No',13,NULL,0.055,0.72529
'TECH_1FEAM  ','NET_1WNIE   ','MSG_YS3CX   ','192.168.205.199',0.994,17,0.2211,9,'No',8,NULL,0.885,0.80698
'TECH_5USAH  ','NET_97WJ8   ','MSG_G2H92   ','192.168.139.184',0.580,31,0.0735,9,'Yes',7,NULL,0.558,0.99525
'TECH_MJKDN  ','NET_MJDIP   ','MSG_UX5QO   ','192.168.197.67',0.556,12,0.8657,6,'Suspected',2,NULL,0.966,0.15045
'TECH_S88R9  ','NET_YL1ES   ','MSG_GT3MB   ','192.168.157.65',0.373,16,0.8619,10,'Suspected',19,NULL,0.087,0.32947
'TECH_HSY22  ','NET_J6KA0   ','MSG_HZ2IC   ','192.168.161.102',0.625,2,0.9247,3,'Yes',13,NULL,0.029,0.46066
'TECH_RNAX1  ','NET_ADW58   ','MSG_R41GZ   ','192.168.91.46',0.994,29,0.7609,10,'Yes',6,NULL,0.588,0.13698
'TECH_DTUX5  ','NET_TKXZP   ','MSG_XSV3U   ','192.168.183.15',0.876,5,0.2818,6,'No',12,NULL,0.479,0.68251
'TECH_TR170  ','NET_2GI5R   ','MSG_QJAY1   ','192.168.25.184',0.174,11,0.1262,8,'No',11,NULL,0.890,0.46724
'TECH_H6MV5  ','NET_YNAJC   ','MSG_01JTZ   ','192.168.56.229',0.619,13,0.3831,1,'No',10,NULL,0.220,0.30526
'TECH_5H7B0  ','NET_Q0Q3Q   ','MSG_G43RN   ','192.168.197.126',0.405,39,0.3229,4,'Yes',17,NULL,0.405,0.89637
'TECH_RM0ZZ  ','NET_ZIT0G   ','MSG_XKXJD   ','192.168.144.19',0.009,12,0.8566,7,'Yes',18,NULL,0.982,0.35288
'TECH_PTSVR  ','NET_230KO   ','MSG_MEM17   ','192.168.150.211',0.385,29,0.9177,7,'Suspected',5,NULL,0.580,0.07002
'TECH_VU4EE  ','NET_G0K81   ','MSG_SGB4V   ','192.168.113.229',0.512,18,0.7192,4,'No',14,NULL,0.945,0.74212
'TECH_5C2O9  ','NET_8J4G8   ','MSG_A3IOB   ','192.168.47.193',0.988,19,0.7536,7,'Suspected',8,NULL,0.465,0.83843
'TECH_UNLRK  ','NET_7EVIL   ','MSG_XEAHC   ','192.168.41.154',0.702,26,0.1409,1,'No',8,NULL,0.439,0.72071
'TECH_M3SCS  ','NET_AM8WT   ','MSG_8Q72R   ','192.168.202.140',0.630,22,0.7825,9,'Yes',17,NULL,0.711,0.74827
'TECH_UVZKL  ','NET_U3D19   ','MSG_D0K5E   ','192.168.64.190',0.957,34,0.2071,6,'Yes',12,NULL,0.367,0.97932
'TECH_9ETHX  ','NET_M7WRV   ','MSG_IXEUV   ','192.168.221.56',0.263,20,0.8626,7,'Yes',16,NULL,0.550,0.42331
'TECH_NP1WP  ','NET_E3SD0   ','MSG_O9JXT   ','192.168.27.196',0.415,3,0.0569,7,'Suspected',5,NULL,0.292,0.72045
'TECH_RTIXY  ','NET_IV74E   ','MSG_I4HOP   ','192.168.230.221',0.520,1,0.3009,7,'No',17,NULL,0.738,0.77725
'TECH_3F10Q  ','NET_RYS3F   ','MSG_SPGJP   ','192.168.83.176',0.104,44,0.5747,4,'Suspected',15,NULL,0.610,0.03965
'TECH_BZEB4  ','NET_13NN8   ','MSG_KZHI4   ','192.168.97.160',0.921,48,0.6609,9,'Yes',12,NULL,0.262,0.83647
'TECH_SVXV6  ','NET_7NNNX   ','MSG_TUAN0   ','192.168.99.40',0.530,48,0.6468,9,'Suspected',4,NULL,0.951,0.83203
'TECH_ZZZC8  ','NET_83S4K   ','MSG_GME6A   ','192.168.58.180',0.496,32,0.0384,2,'No',18,NULL,0.085,0.00294
'TECH_Z6IFN  ','NET_V47PG   ','MSG_QYBBJ   ','192.168.234.199',0.049,9,0.8328,6,'No',8,NULL,0.143,0.98343
'TECH_4NTNQ  ','NET_WS5QA   ','MSG_1Z1U6   ','192.168.175.80',0.316,29,0.7375,5,'No',11,NULL,0.202,0.72880
'TECH_EPP0I  ','NET_KQLNW   ','MSG_MDT2J   ','192.168.68.84',0.895,3,0.1488,7,'No',4,NULL,0.761,0.87118
'TECH_JYV7J  ','NET_C4X54   ','MSG_8U1TR   ','192.168.53.173',0.151,37,0.0538,5,'No',20,NULL,0.067,0.77086
'TECH_NUFQ0  ','NET_3TXDL   ','MSG_W7UV4   ','192.168.101.175',0.491,20,0.6125,9,'Yes',14,NULL,0.220,0.30023
'TECH_CKE7U  ','NET_3JVC8   ','MSG_E6OZR   ','192.168.153.62',0.759,46,0.7407,6,'Suspected',15,NULL,0.812,0.79503
'TECH_XFP78  ','NET_8JP3M   ','MSG_7VBPR   ','192.168.95.17',0.591,7,0.9597,1,'Suspected',9,NULL,0.420,0.19568
'TECH_XMSS5  ','NET_NBABR   ','MSG_C5ZU2   ','192.168.108.65',0.058,22,0.3849,4,'Suspected',18,NULL,0.397,0.57764
'TECH_06NYC  ','NET_EZNDT   ','MSG_KOKR8   ','192.168.62.145',0.935,7,0.7624,3,'No',1,NULL,0.978,0.85647
'TECH_SB82V  ','NET_UPTHR   ','MSG_FQV1J   ','192.168.47.200',0.407,7,0.2040,7,'No',6,NULL,0.566,0.35176
'TECH_WAJSI  ','NET_63KJ0   ','MSG_824LN   ','192.168.92.61',0.403,29,0.4356,1,'No',4,NULL,0.223,0.53731
'TECH_SPJKO  ','NET_8AZIT   ','MSG_ZFWY3   ','192.168.242.89',0.053,6,0.3276,7,'No',18,NULL,0.679,0.52160
'TECH_NV2EW  ','NET_FPODR   ','MSG_YM290   ','192.168.225.228',0.080,34,0.7495,3,'No',9,NULL,0.662,0.54706
'TECH_U80GU  ','NET_YEEVY   ','MSG_84Z6Y   ','192.168.32.16',0.424,23,0.3906,1,'No',8,NULL,0.085,0.12618
'TECH_QGJPF  ','NET_TJTP7   ','MSG_RZEIY   ','192.168.57.52',0.790,42,0.2753,1,'Suspected',8,NULL,0.422,0.62824
'TECH_8HS88  ','NET_ZB0KM   ','MSG_ACR0D   ','192.168.148.49',0.521,25,0.9869,1,'Suspected',6,NULL,0.840,0.18976
'TECH_GENC7  ','NET_CWD25   ','MSG_HJBTJ   ','192.168.154.65',0.275,47,0.4482,8,'Suspected',13,NULL,0.848,0.11370
'TECH_IES5V  ','NET_VFBML   ','MSG_76ZGH   ','192.168.18.135',0.436,35,0.4421,3,'Yes',4,NULL,0.600,0.66518
'TECH_FWTI8  ','NET_B0P10   ','MSG_NQYVT   ','192.168.57.15',0.435,30,0.6995,5,'Suspected',16,NULL,0.427,0.53829
'TECH_0EEY9  ','NET_KALRS   ','MSG_DCSQH   ','192.168.125.12',0.985,50,0.2135,8,'Yes',19,NULL,0.809,0.79241
'TECH_C426P  ','NET_R1EYD   ','MSG_5JFUB   ','192.168.141.186',0.864,13,0.1445,6,'Yes',5,NULL,0.442,0.94925
'TECH_9VDFB  ','NET_CVGUR   ','MSG_EAYRD   ','192.168.82.120',0.034,13,0.6219,2,'Suspected',7,NULL,0.020,0.62832
'TECH_IP8JC  ','NET_NZIH9   ','MSG_19DC3   ','192.168.139.229',0.191,15,0.5497,9,'Suspected',19,NULL,0.294,0.39280
'TECH_49KTA  ','NET_SNVRD   ','MSG_3FHOA   ','192.168.48.187',0.788,36,0.9591,0,'Suspected',20,NULL,0.293,0.46332
'TECH_ZFC1I  ','NET_6ARFS   ','MSG_8QGUN   ','192.168.222.215',0.209,15,0.6883,2,'Yes',6,NULL,0.246,0.87842
'TECH_PDDH8  ','NET_B0Y4L   ','MSG_SAJ5E   ','192.168.225.214',0.547,26,0.4143,2,'No',2,NULL,0.215,0.16334
'TECH_VRFN6  ','NET_55OC8   ','MSG_HGSXX   ','192.168.150.184',0.071,4,0.2907,10,'No',15,NULL,0.205,0.64782
'TECH_17D12  ','NET_U2HVZ   ','MSG_JXKPU   ','192.168.93.191',0.524,5,0.1265,7,'No',18,NULL,0.962,0.71083
'TECH_5BVDB  ','NET_VTLHG   ','MSG_6LYXI   ','192.168.243.154',0.953,4,0.6022,1,'Suspected',4,NULL,0.323,0.57334
'TECH_0LIQI  ','NET_GUB9C   ','MSG_G1R96   ','192.168.146.252',0.899,49,0.8493,5,'Suspected',1,NULL,0.937,0.24505
'TECH_MAKKT  ','NET_BGVYM   ','MSG_WZ8UI   ','192.168.121.182',0.591,42,0.5292,6,'Yes',14,NULL,0.384,0.95066
'TECH_RIQP6  ','NET_VXDIT   ','MSG_TAXGR   ','192.168.32.234',0.041,18,0.9851,3,'Yes',1,NULL,0.845,0.46289
'TECH_1B83F  ','NET_L7WBK   ','MSG_NDC5P   ','192.168.211.233',0.236,30,0.3878,1,'Yes',18,NULL,0.770,0.61067
'TECH_SDQ8N  ','NET_4E415   ','MSG_L84VU   ','192.168.156.243',0.826,39,0.7578,3,'Yes',2,NULL,0.796,0.86883
'TECH_IBK52  ','NET_6I5GK   ','MSG_6HZHJ   ','192.168.135.46',0.671,36,0.5886,1,'No',14,NULL,0.690,0.20479
'TECH_CEF25  ','NET_OPMJR   ','MSG_4D582   ','192.168.169.109',0.539,38,0.0003,7,'No',1,NULL,0.361,0.18562
'TECH_Y894T  ','NET_8BI2H   ','MSG_LN43G   ','192.168.175.229',0.734,27,0.0472,4,'Suspected',4,NULL,0.709,0.78840
'TECH_YYKFR  ','NET_BZN7L   ','MSG_1T7IT   ','192.168.255.38',0.888,49,0.1142,4,'Yes',16,NULL,0.422,0.76160
'TECH_0NCKZ  ','NET_38AZV   ','MSG_OQKZR   ','192.168.40.241',0.767,22,0.2080,6,'No',6,NULL,0.789,0.38513
'TECH_63EHA  ','NET_HISHX   ','MSG_N0KFT   ','192.168.45.123',0.776,13,0.5986,6,'Yes',4,NULL,0.033,0.11068
'TECH_E0QKV  ','NET_1BAS5   ','MSG_AJW3X   ','192.168.37.234',0.311,21,0.3103,7,'No',7,NULL,0.093,0.44726
'TECH_0YT1I  ','NET_VD85H   ','MSG_N38E9   ','192.168.28.103',0.528,21,0.9344,2,'No',7,NULL,0.240,0.03907
'TECH_4KMPJ  ','NET_JYS4I   ','MSG_Z73GG   ','192.168.107.147',0.042,48,0.4797,6,'No',3,NULL,0.619,0.73364
'TECH_YPQH3  ','NET_BVOJJ   ','MSG_UE6DR   ','192.168.244.172',0.588,23,0.7239,10,'Yes',13,NULL,0.239,0.15132
'TECH_X6BST  ','NET_GV2A6   ','MSG_VRABE   ','192.168.181.159',0.448,45,0.7380,3,'No',9,NULL,0.016,0.67930
'TECH_4QBOW  ','NET_T1GMT   ','MSG_WWF4V   ','192.168.88.45',0.730,25,0.3265,8,'Suspected',10,NULL,0.660,0.96463
'TECH_HK3LI  ','NET_DD21R   ','MSG_SZOPK   ','192.168.36.243',0.558,19,0.4580,10,'No',20,NULL,0.880,0.50831
'TECH_U4C2G  ','NET_UW4WX   ','MSG_UU4JO   ','192.168.2.49',0.999,19,0.4461,1,'Yes',7,NULL,0.101,0.63484
'TECH_E6KCE  ','NET_SEGNU   ','MSG_B53IS   ','192.168.115.67',0.563,31,0.0888,4,'Yes',1,NULL,0.479,0.17898
'TECH_RA6E5  ','NET_T2CY8   ','MSG_1SWWV   ','192.168.157.218',0.636,4,0.2600,3,'No',1,NULL,0.940,0.82163
'TECH_V3V4T  ','NET_OT2W1   ','MSG_HM9U7   ','192.168.192.185',0.391,43,0.4762,10,'Yes',2,NULL,0.291,0.34943
'TECH_Q1XJ2  ','NET_599Q6   ','MSG_EGM44   ','192.168.29.125',0.689,21,0.9895,5,'Yes',15,NULL,0.995,0.33347
'TECH_PYIA2  ','NET_Z9PLQ   ','MSG_ARN0U   ','192.168.96.239',0.771,31,0.3296,2,'Suspected',17,NULL,0.841,0.21419
'TECH_PRMT1  ','NET_U4WBA   ','MSG_ZBP86   ','192.168.48.41',0.389,14,0.1249,5,'No',11,NULL,0.119,0.03976
'TECH_ND7C0  ','NET_O5L4R   ','MSG_CJNJR   ','192.168.42.194',0.800,19,0.7075,7,'Yes',13,NULL,0.749,0.16763
'TECH_ALVJ2  ','NET_RF0W6   ','MSG_YA24E   ','192.168.41.170',0.179,49,0.3951,3,'Suspected',4,NULL,0.855,0.96341
'TECH_DP030  ','NET_7KDTM   ','MSG_5HKDJ   ','192.168.255.86',0.774,48,0.1486,10,'Suspected',2,NULL,0.240,0.60064
'TECH_Q6L01  ','NET_ZVVN7   ','MSG_Y4E7B   ','192.168.180.47',0.586,6,0.2603,2,'No',17,NULL,0.702,0.69979
'TECH_RXXL9  ','NET_4TKHA   ','MSG_OESUF   ','192.168.162.12',0.786,30,0.6148,9,'Suspected',17,NULL,0.839,0.59375
'TECH_B7D1O  ','NET_X81ZD   ','MSG_WOTXA   ','192.168.16.106',0.407,46,0.3460,7,'Yes',11,NULL,0.059,0.55529
'TECH_WG4Z0  ','NET_IIPRB   ','MSG_1JFHR   ','192.168.68.50',0.355,50,0.7029,4,'Suspected',13,NULL,0.498,0.12455
'TECH_9PU7P  ','NET_W5SAI   ','MSG_OHZS3   ','192.168.14.249',0.842,0,0.6099,2,'Suspected',13,NULL,0.869,0.31346
'TECH_J3MXO  ','NET_NDFG4   ','MSG_5KJKD   ','192.168.169.58',0.802,2,0.5037,4,'No',8,NULL,0.320,0.66174
'TECH_8725Z  ','NET_AZW0Y   ','MSG_N9SBW   ','192.168.5.129',0.861,24,0.3747,1,'Yes',11,NULL,0.954,0.22477
'TECH_9S7BH  ','NET_Q9LBK   ','MSG_44TRU   ','192.168.180.232',0.569,14,0.8409,0,'No',19,NULL,0.408,0.95174
'TECH_LSG3Z  ','NET_20VBV   ','MSG_6LL2J   ','192.168.62.65',0.954,13,0.3055,4,'No',17,NULL,0.750,0.05468
'TECH_NIW3Y  ','NET_R35YV   ','MSG_03CIE   ','192.168.56.89',0.468,2,0.7507,4,'Yes',5,NULL,0.441,0.24672
'TECH_A7AM1  ','NET_BQH0T   ','MSG_LKVNM   ','192.168.232.47',0.934,46,0.0905,1,'No',3,NULL,0.256,0.18177
'TECH_DJ05F  ','NET_D60TT   ','MSG_8TLRI   ','192.168.73.75',0.444,49,0.6952,8,'No',2,NULL,0.070,0.87182
'TECH_J1IKP  ','NET_3N48T   ','MSG_VJER5   ','192.168.112.195',0.700,35,0.5555,5,'No',16,NULL,0.619,0.35725
'TECH_ZX644  ','NET_ATCX1   ','MSG_16YUL   ','192.168.144.185',0.384,7,0.2236,5,'Suspected',2,NULL,0.735,0.07640
'TECH_FLL6D  ','NET_BPXYL   ','MSG_FRLJM   ','192.168.3.80',0.057,7,0.7888,6,'Suspected',18,NULL,0.169,0.77845
'TECH_GVNQF  ','NET_AD88Y   ','MSG_FD328   ','192.168.242.211',0.316,26,0.0049,9,'Suspected',14,NULL,0.700,0.93454
'TECH_KHP6Q  ','NET_D484A   ','MSG_8I1QT   ','192.168.96.155',0.606,22,0.0416,3,'Yes',4,NULL,0.086,0.42490
'TECH_MPD79  ','NET_2XC2I   ','MSG_T1EZE   ','192.168.220.186',0.426,39,0.6975,4,'Yes',1,NULL,0.239,0.69068
'TECH_9ZU9N  ','NET_HMZQM   ','MSG_FW241   ','192.168.102.235',0.659,29,0.0652,5,'No',13,NULL,0.554,0.53164
'TECH_XB2U5  ','NET_4YCOY   ','MSG_1AYAJ   ','192.168.37.62',0.232,5,0.4912,9,'No',17,NULL,0.399,0.17822
'TECH_MX3Z5  ','NET_LPHPD   ','MSG_1RYIW   ','192.168.206.224',0.816,48,0.9890,10,'Suspected',10,NULL,0.246,0.52021
'TECH_643HE  ','NET_HF0LP   ','MSG_UXKBF   ','192.168.22.103',0.300,21,0.7779,0,'Suspected',12,NULL,0.498,0.03253
'TECH_I9JD9  ','NET_UW2HV   ','MSG_80LFC   ','192.168.147.176',0.589,18,0.6256,8,'Suspected',18,NULL,0.881,0.82607
'TECH_ECT83  ','NET_I3896   ','MSG_ATVWJ   ','192.168.41.219',0.135,49,0.1330,2,'Suspected',20,NULL,0.655,0.24608
'TECH_O5H4U  ','NET_6TCSF   ','MSG_Q3AMC   ','192.168.136.128',0.321,29,0.6006,0,'Suspected',7,NULL,0.389,0.68148
'TECH_BA7F1  ','NET_DQY9D   ','MSG_G3XCU   ','192.168.45.66',0.517,30,0.6626,4,'Suspected',15,NULL,0.228,0.42422
'TECH_SX9EL  ','NET_R9N2E   ','MSG_Y87AW   ','192.168.178.5',0.938,30,0.5813,2,'Yes',4,NULL,0.075,0.34416
'TECH_Y1V4H  ','NET_WROWN   ','MSG_WXRTJ   ','192.168.255.44',0.925,12,0.9974,5,'Suspected',6,NULL,0.930,0.19231
'TECH_VY5YS  ','NET_HT0QQ   ','MSG_2LK2H   ','192.168.207.102',0.114,44,0.0545,7,'Yes',3,NULL,0.950,0.53653
'TECH_KCKAT  ','NET_ERPPC   ','MSG_E6LV7   ','192.168.242.25',0.227,46,0.5455,1,'Yes',18,NULL,0.169,0.19884
'TECH_JKXTM  ','NET_SJW4B   ','MSG_BJ5I9   ','192.168.168.217',0.936,1,0.0888,4,'No',5,NULL,0.397,0.14109
'TECH_RNX04  ','NET_7Z4OK   ','MSG_XK2L2   ','192.168.72.50',0.815,22,0.2297,6,'Yes',19,NULL,0.448,0.65735
'TECH_M4N77  ','NET_52F0B   ','MSG_Y8L4J   ','192.168.233.242',0.571,30,0.7224,2,'No',20,NULL,0.831,0.28446
'TECH_TW8MR  ','NET_GNW0C   ','MSG_NESOX   ','192.168.112.251',0.339,37,0.7426,6,'No',5,NULL,0.193,0.11784
'TECH_JAXXB  ','NET_WJ0TO   ','MSG_AX3TN   ','192.168.146.43',0.592,20,0.6741,8,'No',15,NULL,0.982,0.62752
'TECH_LWBH1  ','NET_SH06W   ','MSG_6Q5CN   ','192.168.159.224',0.830,36,0.9213,3,'Yes',2,NULL,0.350,0.82104
'TECH_X63SI  ','NET_90A2G   ','MSG_R3JVX   ','192.168.158.106',0.121,3,0.6457,10,'No',4,NULL,0.457,0.30745
'TECH_KT61R  ','NET_HWSND   ','MSG_COWG5   ','192.168.254.15',0.163,14,0.8692,0,'Suspected',9,NULL,0.170,0.47346
'TECH_BVHQA  ','NET_FRKC0   ','MSG_R1C61   ','192.168.83.46',0.311,20,0.0705,2,'Suspected',10,NULL,0.341,0.35048
'TECH_4ZHKH  ','NET_EPUQX   ','MSG_Y7SDS   ','192.168.255.211',0.967,42,0.8658,1,'Yes',10,NULL,0.736,0.90663
'TECH_EBRVW  ','NET_KAXUX   ','MSG_BR6W1   ','192.168.53.54',0.536,6,0.5809,7,'Suspected',13,NULL,0.432,0.28347
'TECH_YNSJX  ','NET_UTYXW   ','MSG_C4GLU   ','192.168.104.110',0.716,18,0.3166,9,'No',18,NULL,0.872,0.58298
'TECH_10LAD  ','NET_36L1I   ','MSG_5IS4P   ','192.168.84.44',0.739,10,0.7326,6,'Yes',8,NULL,0.500,0.53478
'TECH_03XCD  ','NET_DGNHK   ','MSG_9U1G4   ','192.168.232.76',0.535,28,0.9703,4,'No',5,NULL,0.618,0.89355
'TECH_V8MIW  ','NET_CDQZJ   ','MSG_IHW59   ','192.168.0.123',0.743,30,0.1397,7,'Yes',20,NULL,0.627,0.84206
'TECH_NCY2H  ','NET_2I3OW   ','MSG_ALURI   ','192.168.124.214',0.167,47,0.1691,10,'No',4,NULL,0.506,0.52352
'TECH_VNL29  ','NET_QX5B4   ','MSG_ZWQA1   ','192.168.191.118',0.136,30,0.2833,8,'Yes',6,NULL,0.758,0.84775
'TECH_7YWF8  ','NET_AKG8H   ','MSG_KW98C   ','192.168.203.77',0.009,22,0.6065,2,'Yes',13,NULL,0.256,0.67187
'TECH_1SQDM  ','NET_WVZ6X   ','MSG_NSMVV   ','192.168.200.244',0.535,1,0.8424,4,'Suspected',7,NULL,0.159,0.51405
'TECH_H2T6X  ','NET_U251M   ','MSG_I1777   ','192.168.88.181',0.195,33,0.5854,9,'No',19,NULL,0.732,0.31444
'TECH_Q645Q  ','NET_A82D9   ','MSG_M9HGV   ','192.168.150.141',0.875,35,0.9700,2,'No',12,NULL,0.650,0.45888
'TECH_9ADAH  ','NET_R3SN8   ','MSG_MDQVM   ','192.168.174.97',0.693,49,0.2117,2,'Yes',20,NULL,0.331,0.06766
'TECH_CEWO0  ','NET_XVL11   ','MSG_KN0UI   ','192.168.202.24',0.880,43,0.1475,2,'No',14,NULL,0.588,0.85965
'TECH_TZ6Y2  ','NET_SBFTW   ','MSG_WW1XP   ','192.168.6.11',0.666,14,0.6997,3,'No',14,NULL,0.440,0.16598
'TECH_6OLY0  ','NET_FH05M   ','MSG_K1S8E   ','192.168.231.46',0.941,20,0.8834,2,'Yes',15,NULL,0.842,0.28516
'TECH_P5V8U  ','NET_Q4ZXH   ','MSG_PADB0   ','192.168.181.138',0.022,33,0.3966,1,'No',17,NULL,0.561,0.05279
'TECH_PI4MC  ','NET_UXGKT   ','MSG_Q23E3   ','192.168.88.197',0.156,24,0.7801,1,'No',10,NULL,0.765,0.08269
'TECH_Z7D1B  ','NET_0GVDU   ','MSG_ADLTZ   ','192.168.41.194',0.504,1,0.1572,6,'Yes',5,NULL,0.765,0.60316
'TECH_M5ODH  ','NET_GQKNV   ','MSG_E1FYV   ','192.168.209.157',0.127,49,0.0236,7,'Yes',17,NULL,0.616,0.90044
'TECH_KRVGS  ','NET_RQRHM   ','MSG_TXRF2   ','192.168.133.130',0.805,29,0.4703,7,'No',12,NULL,0.351,0.20416
'TECH_TPCOV  ','NET_V6L4Y   ','MSG_075O1   ','192.168.215.228',0.280,15,0.1976,4,'Yes',20,NULL,0.635,0.69251
'TECH_D4IVN  ','NET_IHA5D   ','MSG_OLRYA   ','192.168.136.82',0.352,16,0.2039,4,'No',20,NULL,0.729,0.72215
'TECH_MQOUP  ','NET_3TDUS   ','MSG_WHYJR   ','192.168.113.176',0.958,10,0.0837,7,'No',16,NULL,0.025,0.59094
'TECH_FTOUC  ','NET_U06BN   ','MSG_W0T8D   ','192.168.48.140',0.752,39,0.5217,0,'Suspected',11,NULL,0.157,0.00917
'TECH_5YZ8Y  ','NET_EB76X   ','MSG_Y1MPO   ','192.168.112.234',0.038,8,0.4339,0,'No',11,NULL,0.154,0.71630
