'4d77fea7-2004-4e38-b06e-1d8ffae584ef','4d77fea7-2004-4e38-b06e-1d8ffae584ef','4d77fea7-2004-4e38-b06e-1d8ffae584ef',9.140,9.010,49.210,47.430,9.320,8.030,36.150,35.93,0.825,0.728,0.525,430.3
'47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','47f5308b-f93a-47bd-a3dc-ca2c000cbfb1',10.070,8.280,49.250,43.010,8.660,7.460,39.560,37.25,0.772,0.799,0.106,695.0
'5be837f8-d9ee-4a89-872f-e2beef4539dc','5be837f8-d9ee-4a89-872f-e2beef4539dc','5be837f8-d9ee-4a89-872f-e2beef4539dc',10.600,8.070,49.300,47.210,9.290,7.720,39.710,34.30,0.819,0.783,0.173,643.7
'd29360f5-515b-4943-95c4-04fcb0f4492b','d29360f5-515b-4943-95c4-04fcb0f4492b','d29360f5-515b-4943-95c4-04fcb0f4492b',10.350,9.190,49.450,45.250,8.470,8.630,39.350,35.98,0.779,0.793,0.893,868.0
'69ab4466-2d46-4389-a374-abac749032c9','69ab4466-2d46-4389-a374-abac749032c9','69ab4466-2d46-4389-a374-abac749032c9',9.140,8.020,45.240,43.910,9.500,7.480,35.810,33.65,0.769,0.787,0.502,728.6
'4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','4b9dc17a-6d15-407b-bb7e-fc3b06ef159f',10.070,8.580,46.710,46.650,8.540,8.590,37.010,33.13,0.822,0.756,0.563,512.2
'880c400a-3366-4c36-a12f-980dccb26949','880c400a-3366-4c36-a12f-980dccb26949','880c400a-3366-4c36-a12f-980dccb26949',9.200,9.320,48.850,47.480,10.000,7.640,35.390,35.56,0.761,0.787,0.832,903.4
'81810f8b-6b50-467b-9008-bcba7c3ba893','81810f8b-6b50-467b-9008-bcba7c3ba893','81810f8b-6b50-467b-9008-bcba7c3ba893',9.880,9.840,45.180,45.080,9.990,8.690,37.440,37.77,0.793,0.723,0.346,616.6
'f82737e0-d979-41a0-b24c-024cffce5bda','f82737e0-d979-41a0-b24c-024cffce5bda','f82737e0-d979-41a0-b24c-024cffce5bda',9.140,9.350,45.130,46.500,8.250,7.300,39.140,33.85,0.810,0.739,0.222,622.3
'53f0ea1e-9462-45cd-93fd-90637eb4219b','53f0ea1e-9462-45cd-93fd-90637eb4219b','53f0ea1e-9462-45cd-93fd-90637eb4219b',10.750,9.270,49.670,43.020,9.790,8.210,39.130,35.48,0.808,0.775,0.244,535.9
'1d4ba603-fb19-4021-8d06-26a9c5aaae95','1d4ba603-fb19-4021-8d06-26a9c5aaae95','1d4ba603-fb19-4021-8d06-26a9c5aaae95',9.060,8.720,48.890,46.660,9.110,8.310,35.820,34.13,0.816,0.792,0.265,786.1
'fe0db5c7-6138-419f-b7b2-846087c0c3ca','fe0db5c7-6138-419f-b7b2-846087c0c3ca','fe0db5c7-6138-419f-b7b2-846087c0c3ca',10.250,8.220,46.940,43.090,8.570,7.670,35.410,35.36,0.848,0.762,0.121,916.2
'6441463a-4bbd-4704-b270-f4d51a2e1e95','6441463a-4bbd-4704-b270-f4d51a2e1e95','6441463a-4bbd-4704-b270-f4d51a2e1e95',10.600,9.730,48.020,46.840,9.570,8.260,38.430,37.06,0.798,0.716,0.906,865.2
'50b37002-4e65-42f7-a30b-dd8e136baee0','50b37002-4e65-42f7-a30b-dd8e136baee0','50b37002-4e65-42f7-a30b-dd8e136baee0',10.820,8.460,49.560,47.380,8.010,7.660,38.880,35.29,0.798,0.713,0.693,879.6
'095c0ef3-da9d-498d-90bb-79adad19f19c','095c0ef3-da9d-498d-90bb-79adad19f19c','095c0ef3-da9d-498d-90bb-79adad19f19c',9.590,9.550,48.540,46.820,9.270,8.530,35.810,37.04,0.810,0.726,0.248,455.3
'175340d1-37e0-42f5-84fc-9d8d2852af69','175340d1-37e0-42f5-84fc-9d8d2852af69','175340d1-37e0-42f5-84fc-9d8d2852af69',10.520,9.660,49.480,47.500,8.600,8.420,38.980,33.18,0.820,0.717,0.689,437.4
'abf16526-5424-4dc0-9b6c-a48f3230e5ff','abf16526-5424-4dc0-9b6c-a48f3230e5ff','abf16526-5424-4dc0-9b6c-a48f3230e5ff',10.190,9.120,49.860,44.530,8.700,7.800,38.290,37.87,0.760,0.760,0.115,631.6
'aaa8f30b-facd-4aee-9bb7-e9e74a92d752','aaa8f30b-facd-4aee-9bb7-e9e74a92d752','aaa8f30b-facd-4aee-9bb7-e9e74a92d752',10.030,9.210,47.230,47.360,9.590,7.520,38.100,36.36,0.842,0.727,0.936,275.6
'3e0e72cb-7943-4618-b41f-bbec19f0d77b','3e0e72cb-7943-4618-b41f-bbec19f0d77b','3e0e72cb-7943-4618-b41f-bbec19f0d77b',10.540,9.010,48.030,47.630,9.360,8.450,36.430,33.11,0.791,0.703,0.368,819.9
'34e53b51-295b-4a9d-8b8a-97d3c91b7176','34e53b51-295b-4a9d-8b8a-97d3c91b7176','34e53b51-295b-4a9d-8b8a-97d3c91b7176',9.080,9.150,49.770,47.700,9.990,8.630,38.520,33.80,0.753,0.782,0.835,468.9
'd949a493-6923-46d5-9910-44060fe1f201','d949a493-6923-46d5-9910-44060fe1f201','d949a493-6923-46d5-9910-44060fe1f201',9.670,8.360,49.570,47.260,8.940,8.410,36.840,37.47,0.770,0.711,0.231,549.7
'3f0c1379-ae17-4c41-ae92-83ab7336252c','3f0c1379-ae17-4c41-ae92-83ab7336252c','3f0c1379-ae17-4c41-ae92-83ab7336252c',10.560,9.700,47.250,45.750,9.120,8.700,35.630,37.04,0.820,0.756,0.687,473.2
'424a8116-8cc1-4321-b279-7d711d483bc0','424a8116-8cc1-4321-b279-7d711d483bc0','424a8116-8cc1-4321-b279-7d711d483bc0',9.060,8.790,49.920,43.810,8.160,8.850,35.800,36.18,0.841,0.765,0.809,828.9
'8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea',10.060,9.680,46.660,43.430,9.220,7.030,38.320,34.91,0.842,0.789,0.814,685.8
'd9cf3848-5d54-4115-9d3c-9fa6fa8b7260','d9cf3848-5d54-4115-9d3c-9fa6fa8b7260','d9cf3848-5d54-4115-9d3c-9fa6fa8b7260',10.900,9.600,48.660,44.050,9.780,8.700,35.630,34.82,0.775,0.731,0.783,274.6
'b6d61414-ab98-4e1e-8abc-526f9c6b9770','b6d61414-ab98-4e1e-8abc-526f9c6b9770','b6d61414-ab98-4e1e-8abc-526f9c6b9770',10.320,8.550,46.800,44.540,9.080,8.790,37.280,36.77,0.798,0.702,0.363,987.4
'36fee30c-03e2-4d6c-97aa-b86f262524c1','36fee30c-03e2-4d6c-97aa-b86f262524c1','36fee30c-03e2-4d6c-97aa-b86f262524c1',9.280,8.040,47.390,47.220,9.190,8.220,35.310,33.20,0.825,0.770,0.623,919.9
'd777fd2d-31b7-4720-b150-0d723ef10b40','d777fd2d-31b7-4720-b150-0d723ef10b40','d777fd2d-31b7-4720-b150-0d723ef10b40',9.770,9.600,47.570,47.940,9.270,8.240,35.620,37.87,0.750,0.777,0.578,577.4
'20ef7586-9238-49de-9faa-756d831fa0da','20ef7586-9238-49de-9faa-756d831fa0da','20ef7586-9238-49de-9faa-756d831fa0da',9.150,8.090,48.210,45.440,8.110,7.700,37.820,37.54,0.770,0.747,0.118,516.3
'8d8d6c5f-db91-4784-b849-c6ab8c114c1f','8d8d6c5f-db91-4784-b849-c6ab8c114c1f','8d8d6c5f-db91-4784-b849-c6ab8c114c1f',9.900,9.090,48.680,43.200,9.320,8.870,35.860,34.96,0.833,0.777,0.470,752.0
'92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6',9.570,9.440,47.910,46.360,8.160,7.080,35.720,34.76,0.827,0.755,0.378,802.8
'6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5',10.360,9.760,45.090,46.660,8.360,7.070,37.550,35.90,0.778,0.741,0.608,795.9
'92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e',10.620,8.230,47.560,44.590,8.520,8.470,35.430,34.86,0.834,0.798,0.247,596.4
'702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7',10.300,8.120,45.160,46.390,9.950,8.510,37.450,37.90,0.810,0.714,0.480,427.2
'7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3',9.080,9.420,45.420,47.950,8.040,7.850,35.640,37.99,0.834,0.749,0.547,654.1
'2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f',10.130,9.410,49.390,44.670,9.510,8.210,37.970,35.77,0.836,0.788,0.492,408.6
'c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e',9.940,8.750,46.410,43.850,8.850,7.770,39.940,34.36,0.806,0.734,0.452,765.3
'62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f',9.530,9.690,46.740,43.290,8.620,7.410,37.270,33.51,0.847,0.794,0.830,223.5
'1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354',10.930,9.510,49.150,44.870,9.320,8.850,39.200,33.94,0.760,0.777,0.358,294.2
'357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558',10.500,8.940,46.460,45.900,8.540,8.790,37.230,36.68,0.790,0.800,0.841,401.4
'ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e',9.870,8.120,47.440,44.560,9.900,7.620,35.870,36.14,0.827,0.740,0.988,460.1
'2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2',10.330,9.160,47.470,44.190,8.320,7.190,36.520,34.74,0.761,0.702,0.656,376.3
'724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971',10.680,8.590,46.060,47.730,9.250,7.130,36.080,33.90,0.846,0.766,0.900,276.9
'465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c',10.980,8.890,48.840,45.230,8.920,8.540,37.600,34.10,0.771,0.733,0.385,664.8
'530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5',9.760,8.930,47.610,46.480,9.600,7.740,35.750,37.76,0.811,0.794,0.443,240.3
'9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763',10.680,9.860,45.660,45.980,9.200,7.290,37.530,33.80,0.789,0.794,0.860,815.6
'ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77',10.380,8.790,49.860,47.090,9.840,8.170,38.500,37.47,0.818,0.739,0.721,335.5
'45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a',9.190,9.020,49.880,47.950,9.180,8.640,36.640,36.07,0.780,0.760,0.633,942.1
'c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb',9.510,9.430,47.400,47.500,8.270,7.650,35.510,36.38,0.797,0.782,0.307,332.9
'36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3',10.010,9.260,46.280,43.450,8.610,8.280,35.930,34.08,0.783,0.724,0.889,501.6
'1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153',10.560,9.010,48.240,47.900,8.830,7.750,37.170,33.10,0.790,0.756,0.307,599.8
'c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38',10.420,9.120,45.800,47.000,9.110,7.940,38.420,33.33,0.847,0.746,0.548,275.9
'7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126',10.360,9.340,45.800,45.380,8.890,8.840,38.910,33.41,0.821,0.775,0.429,392.9
'44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3',9.710,9.440,46.830,47.790,9.880,7.240,35.900,34.09,0.844,0.729,0.722,809.2
'910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c',10.840,9.810,49.390,46.270,8.440,8.510,35.670,33.24,0.844,0.732,0.113,276.4
'f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f',10.720,8.390,46.860,46.790,8.710,7.440,36.450,36.96,0.772,0.710,0.295,829.4
'bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7',9.990,8.500,45.040,44.930,9.870,7.410,39.670,37.73,0.781,0.799,0.845,971.9
'dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad',10.910,8.550,47.590,46.280,9.230,8.930,39.040,33.18,0.793,0.708,0.487,844.7
'f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898',10.950,8.460,46.070,44.190,9.020,8.250,39.060,37.04,0.758,0.709,0.373,853.0
'376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082',10.770,9.770,47.670,45.710,9.630,7.990,39.540,34.77,0.811,0.745,0.130,900.0
'1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b',9.310,9.860,45.170,46.780,9.880,7.870,39.670,36.89,0.753,0.702,0.875,211.1
'a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1',10.130,8.210,49.100,43.910,9.870,7.290,39.100,33.26,0.794,0.728,0.209,605.1
'e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97',9.890,9.420,47.810,43.110,8.930,7.160,35.280,34.57,0.779,0.744,0.907,441.5
'3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28',9.300,9.300,49.660,46.370,8.280,7.080,37.740,36.73,0.769,0.703,0.257,428.0
'cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af',9.620,9.040,46.820,47.050,8.130,7.940,37.510,36.32,0.751,0.722,0.158,515.2
'bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c',10.250,8.470,49.430,45.140,8.340,8.440,39.640,36.85,0.837,0.735,0.827,765.2
'c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639',10.520,8.870,49.050,47.070,9.200,7.040,37.470,33.71,0.805,0.722,0.948,974.8
'2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e',9.260,9.070,45.740,46.060,9.630,7.380,37.980,37.92,0.792,0.795,0.156,797.7
'8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0',10.190,8.530,46.540,44.320,9.470,7.590,36.430,33.53,0.778,0.791,0.367,432.5
'21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed',9.110,9.090,45.800,44.930,8.230,7.850,39.000,33.42,0.818,0.764,0.761,993.6
'352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9',10.910,8.590,45.470,43.020,9.800,8.440,38.500,36.83,0.781,0.797,0.741,220.3
'52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a',9.210,8.890,49.000,43.440,8.860,7.170,36.120,36.51,0.840,0.768,0.884,505.5
'0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af',10.370,8.490,45.430,47.850,8.530,7.720,39.950,33.51,0.807,0.747,0.344,952.0
'8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f',9.560,8.210,49.080,44.290,8.740,7.160,37.590,35.87,0.763,0.790,0.225,980.6
'eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705','eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705','eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705',9.060,9.140,46.340,43.420,9.360,8.160,38.690,36.08,0.776,0.754,0.889,704.1
'a2bb6265-ef17-4c1b-97e2-dc2782ad205e','a2bb6265-ef17-4c1b-97e2-dc2782ad205e','a2bb6265-ef17-4c1b-97e2-dc2782ad205e',10.780,8.770,46.810,44.160,8.720,8.000,38.090,34.77,0.808,0.758,0.769,579.5
'29df43d5-30a7-4fd3-a465-2eb9131358af','29df43d5-30a7-4fd3-a465-2eb9131358af','29df43d5-30a7-4fd3-a465-2eb9131358af',10.090,9.900,49.080,43.970,9.090,7.400,36.760,37.62,0.836,0.711,0.599,984.3
'643ba460-e627-4b1e-a9eb-1f4731211b42','643ba460-e627-4b1e-a9eb-1f4731211b42','643ba460-e627-4b1e-a9eb-1f4731211b42',9.370,8.810,49.890,46.900,8.500,8.320,39.640,36.93,0.828,0.707,0.987,612.3
'd25b9c28-5b03-41ac-be18-dd340e9ce644','d25b9c28-5b03-41ac-be18-dd340e9ce644','d25b9c28-5b03-41ac-be18-dd340e9ce644',9.610,9.460,46.300,44.540,8.460,7.280,38.360,36.10,0.846,0.744,0.968,405.2
'bbbb72b0-75a4-4c23-9fbc-83913cd69e14','bbbb72b0-75a4-4c23-9fbc-83913cd69e14','bbbb72b0-75a4-4c23-9fbc-83913cd69e14',10.700,8.830,48.870,44.800,8.710,8.260,38.990,35.06,0.782,0.733,0.173,339.9
'41f1077b-822b-4e5f-bb34-5ad7a1cae3b3','41f1077b-822b-4e5f-bb34-5ad7a1cae3b3','41f1077b-822b-4e5f-bb34-5ad7a1cae3b3',10.250,8.700,48.460,44.340,9.080,8.940,36.790,36.37,0.844,0.745,0.237,932.7
'60c6f737-9810-447d-ba63-8f49425c323e','60c6f737-9810-447d-ba63-8f49425c323e','60c6f737-9810-447d-ba63-8f49425c323e',9.030,9.530,46.750,45.310,8.750,7.360,37.680,33.88,0.816,0.738,0.303,543.9
'efac33eb-623e-4a04-87c6-20cf6755b8b3','efac33eb-623e-4a04-87c6-20cf6755b8b3','efac33eb-623e-4a04-87c6-20cf6755b8b3',9.180,9.020,46.930,43.530,9.380,8.460,36.420,35.89,0.772,0.769,0.582,898.9
'f224e0e4-5ff6-42e1-8bd1-2ad3f386c2b7','f224e0e4-5ff6-42e1-8bd1-2ad3f386c2b7','f224e0e4-5ff6-42e1-8bd1-2ad3f386c2b7',9.700,8.800,49.830,47.620,8.700,7.260,35.540,37.08,0.782,0.727,0.381,214.9
'705f4d7f-0b29-487e-96c1-53ea47b2dca8','705f4d7f-0b29-487e-96c1-53ea47b2dca8','705f4d7f-0b29-487e-96c1-53ea47b2dca8',10.040,8.550,47.720,43.460,9.740,7.070,39.660,35.55,0.842,0.792,0.257,509.7
'f04889b3-724c-4b46-9e0f-60430bd121d8','f04889b3-724c-4b46-9e0f-60430bd121d8','f04889b3-724c-4b46-9e0f-60430bd121d8',10.900,9.140,46.570,47.020,8.320,7.370,37.030,33.21,0.788,0.728,0.904,241.1
'079550c8-56c9-44aa-9f24-99408a8a3217','079550c8-56c9-44aa-9f24-99408a8a3217','079550c8-56c9-44aa-9f24-99408a8a3217',10.570,9.390,48.220,45.530,9.110,7.900,39.580,37.81,0.820,0.760,0.734,580.8
'75a28b0f-01a2-426b-ae60-681aa7c18ffa','75a28b0f-01a2-426b-ae60-681aa7c18ffa','75a28b0f-01a2-426b-ae60-681aa7c18ffa',10.450,8.130,45.150,45.380,9.010,7.200,38.170,36.26,0.842,0.784,0.636,329.9
'9588936f-c1dd-4108-a635-bcca41374bdd','9588936f-c1dd-4108-a635-bcca41374bdd','9588936f-c1dd-4108-a635-bcca41374bdd',10.810,8.720,46.200,45.870,9.180,7.490,39.760,33.46,0.754,0.776,0.186,798.1
'8f14e2d1-6bca-4163-a2ca-41a56e265165','8f14e2d1-6bca-4163-a2ca-41a56e265165','8f14e2d1-6bca-4163-a2ca-41a56e265165',9.300,9.900,46.840,47.780,8.220,8.000,35.930,33.77,0.764,0.722,0.537,946.6
'0ca62e4d-fb06-47f3-badd-7bcc50ec2e35','0ca62e4d-fb06-47f3-badd-7bcc50ec2e35','0ca62e4d-fb06-47f3-badd-7bcc50ec2e35',9.530,9.190,48.910,45.060,8.660,8.870,36.130,33.94,0.773,0.757,0.419,326.4
'df971ead-5876-48a9-9c2f-b402c5bdaa42','df971ead-5876-48a9-9c2f-b402c5bdaa42','df971ead-5876-48a9-9c2f-b402c5bdaa42',9.430,9.520,49.250,43.160,8.460,8.710,35.840,33.47,0.758,0.749,0.151,645.2
'efe7a420-fcfe-45c0-8ec5-99aacef8efb4','efe7a420-fcfe-45c0-8ec5-99aacef8efb4','efe7a420-fcfe-45c0-8ec5-99aacef8efb4',10.740,8.210,46.520,45.500,8.320,7.780,35.140,36.92,0.835,0.791,0.424,437.0
'e67cc724-5c8b-4d50-bc81-13b8d7a45934','e67cc724-5c8b-4d50-bc81-13b8d7a45934','e67cc724-5c8b-4d50-bc81-13b8d7a45934',9.430,8.170,45.200,43.870,9.620,8.410,39.050,33.22,0.763,0.798,0.175,700.2
'c9b73230-66c6-41b3-a951-1b302d1e6667','c9b73230-66c6-41b3-a951-1b302d1e6667','c9b73230-66c6-41b3-a951-1b302d1e6667',9.660,9.850,47.950,44.130,8.810,7.980,39.470,33.68,0.800,0.797,0.620,715.5
'f54c4300-a902-4566-958d-425a89e88f0c','f54c4300-a902-4566-958d-425a89e88f0c','f54c4300-a902-4566-958d-425a89e88f0c',9.650,9.550,48.240,43.480,9.990,7.540,38.380,36.57,0.768,0.710,0.334,264.2
'836a7e3b-6793-4631-b154-dffd37ffd685','836a7e3b-6793-4631-b154-dffd37ffd685','836a7e3b-6793-4631-b154-dffd37ffd685',10.380,8.970,49.580,45.980,8.010,7.400,36.670,37.14,0.798,0.736,0.463,561.9
'140cb0eb-55cb-4fa7-b1f0-a398d841d8d6','140cb0eb-55cb-4fa7-b1f0-a398d841d8d6','140cb0eb-55cb-4fa7-b1f0-a398d841d8d6',9.090,8.640,47.880,43.320,8.730,8.550,36.580,34.69,0.762,0.708,0.465,460.1
'83004149-701e-403b-b530-ad01c12590ad','83004149-701e-403b-b530-ad01c12590ad','83004149-701e-403b-b530-ad01c12590ad',9.750,8.300,46.150,46.800,9.690,7.730,39.560,35.37,0.846,0.776,0.525,403.3
'0a56cc24-a340-43b4-a37f-a39e16be931e','0a56cc24-a340-43b4-a37f-a39e16be931e','0a56cc24-a340-43b4-a37f-a39e16be931e',11.000,8.630,49.850,45.380,9.560,7.660,35.720,34.14,0.793,0.762,0.738,255.9
'267f2902-1d18-4ddc-97b8-b55e71d0b252','267f2902-1d18-4ddc-97b8-b55e71d0b252','267f2902-1d18-4ddc-97b8-b55e71d0b252',10.690,9.890,49.730,44.930,8.790,8.000,37.350,33.84,0.811,0.778,0.865,815.0
'35eb5d67-3f0b-4222-837c-ad7c01f404d7','35eb5d67-3f0b-4222-837c-ad7c01f404d7','35eb5d67-3f0b-4222-837c-ad7c01f404d7',10.080,9.480,49.970,47.320,8.880,7.490,35.140,34.16,0.838,0.775,0.821,661.5
'ab92831f-5823-45e3-b562-ea61e4e52cd8','ab92831f-5823-45e3-b562-ea61e4e52cd8','ab92831f-5823-45e3-b562-ea61e4e52cd8',9.170,8.610,46.260,47.920,9.570,7.650,36.200,37.92,0.774,0.705,0.401,411.0
'f393267d-7170-4c83-9774-d272759ae108','f393267d-7170-4c83-9774-d272759ae108','f393267d-7170-4c83-9774-d272759ae108',9.800,9.560,48.310,45.840,8.590,8.890,36.590,36.78,0.755,0.702,0.288,621.8
'5a1d10c0-39cd-4698-be69-f6ed0ce382cc','5a1d10c0-39cd-4698-be69-f6ed0ce382cc','5a1d10c0-39cd-4698-be69-f6ed0ce382cc',10.200,9.130,47.610,46.650,9.150,7.070,36.130,37.45,0.826,0.709,0.568,396.0
'4c77c215-c44c-46b8-8ad5-0437bd8ba4d4','4c77c215-c44c-46b8-8ad5-0437bd8ba4d4','4c77c215-c44c-46b8-8ad5-0437bd8ba4d4',9.550,9.260,48.100,47.950,9.950,7.360,39.720,33.22,0.767,0.733,0.238,663.3
'166bda98-afc2-4517-ba0a-0da7043ddf19','166bda98-afc2-4517-ba0a-0da7043ddf19','166bda98-afc2-4517-ba0a-0da7043ddf19',10.410,8.750,45.900,44.380,9.320,7.950,36.080,35.74,0.831,0.715,0.740,413.7
