'92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6','2016-08-02 07:23:24.101',41.500,23.900,12.630,3.285,14,'2025-01-12',55.000,7.100,256.700,43.10,907.00,10.900,79.100,13.300,'{"specmisfac": 1.039, "irradiance_types": [218.90, 304.5, 79.100, 736.600]}'
'6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5','2023-10-22 17:22:15.101',53.000,16.700,13.150,2.506,52,'2025-01-11',1.500,1.600,299.400,25.00,937.90,7.300,86.000,15.200,'{"specmisfac": 1.028, "irradiance_types": [51.00, 589.0, 168.200, 1160.400]}'
'92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','2024-10-15 13:41:18.101',33.200,2.000,12.560,0.464,39,'2025-01-12',29.800,21.600,108.000,3.40,978.80,10.700,2.600,87.800,'{"specmisfac": 1.016, "irradiance_types": [503.90, 937.9, 180.700, 690.600]}'
'702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7','2021-09-25 05:32:51.101',68.800,8.700,3.140,0.535,35,'2025-01-22',64.600,12.000,20.300,16.60,991.20,2.400,100.000,87.400,'{"specmisfac": 0.997, "irradiance_types": [917.50, 137.3, 3.000, 145.900]}'
'7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3','2022-07-08 02:46:09.101',57.000,-3.100,8.580,3.133,41,'2025-01-19',79.200,17.000,240.500,41.40,992.10,11.500,96.300,41.200,'{"specmisfac": 0.974, "irradiance_types": [1100.30, 487.0, 167.200, 96.000]}'
'2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f','2020-07-20 12:30:51.101',71.200,15.100,5.400,1.015,16,'2025-01-22',65.900,8.100,320.700,29.90,1011.60,4.000,1.600,89.300,'{"specmisfac": 1.026, "irradiance_types": [1000.00, 633.5, 43.300, 1133.500]}'
'c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e','2023-11-12 09:49:37.106',42.000,-8.500,10.340,1.813,32,'2025-01-20',68.000,2.300,115.400,40.10,977.70,3.800,38.800,60.600,'{"specmisfac": 0.983, "irradiance_types": [605.00, 698.5, 142.000, 966.900]}'
'62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','2024-02-17 09:56:12.106',34.700,4.300,6.350,3.420,42,'2025-01-02',83.200,4.800,332.100,32.20,1055.50,8.300,37.800,45.500,'{"specmisfac": 0.962, "irradiance_types": [897.80, 915.4, 192.700, 1115.000]}'
'1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354','2018-07-06 22:49:12.106',39.400,28.400,7.060,1.672,50,'2025-01-26',57.500,24.300,42.000,21.70,1064.50,0.900,50.400,74.700,'{"specmisfac": 0.971, "irradiance_types": [605.00, 392.8, 24.500, 411.100]}'
'357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558','2024-02-14 11:32:12.106',49.000,18.100,7.120,4.937,59,'2025-02-14',62.100,19.500,55.900,13.80,1032.70,0.400,78.800,85.400,'{"specmisfac": 1.019, "irradiance_types": [436.40, 448.0, 9.100, 573.000]}'
'ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e','2020-11-25 05:13:44.106',42.400,13.400,8.360,4.629,25,'2025-02-15',18.000,18.500,20.600,21.00,1068.50,9.600,11.500,17.400,'{"specmisfac": 0.963, "irradiance_types": [1043.50, 390.1, 156.400, 839.000]}'
'2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2','2023-03-08 20:32:51.107',64.100,38.900,12.700,4.591,59,'2025-01-20',31.300,20.900,101.300,42.70,1087.50,6.300,81.300,52.000,'{"specmisfac": 0.975, "irradiance_types": [753.80, 692.0, 132.900, 207.700]}'
'724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971','2020-06-02 08:11:37.107',43.500,-2.400,5.660,3.257,49,'2025-01-22',17.300,6.500,317.200,40.90,1062.00,3.800,68.400,9.900,'{"specmisfac": 1.014, "irradiance_types": [228.50, 389.7, 12.900, 489.000]}'
'465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c','2022-12-25 04:53:15.107',60.800,39.900,1.720,4.951,29,'2025-01-28',29.100,2.000,65.100,7.20,961.40,11.200,39.600,55.400,'{"specmisfac": 1.030, "irradiance_types": [872.20, 715.2, 78.800, 238.500]}'
'530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5','2017-05-21 12:25:39.107',68.800,18.400,2.230,3.182,11,'2025-01-23',31.400,5.800,29.000,1.70,956.80,7.600,93.600,23.000,'{"specmisfac": 1.025, "irradiance_types": [1007.50, 852.3, 10.700, 229.700]}'
'9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763','2024-05-22 04:18:19.107',38.100,34.400,10.960,4.989,30,'2024-12-31',14.100,23.700,28.700,17.80,968.30,11.200,20.200,68.100,'{"specmisfac": 1.049, "irradiance_types": [69.60, 863.3, 30.100, 921.300]}'
'ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77','2015-11-25 18:28:43.107',35.500,10.700,7.110,2.517,56,'2025-01-17',97.300,11.600,293.000,12.20,1050.40,6.700,16.400,76.300,'{"specmisfac": 0.989, "irradiance_types": [821.00, 810.8, 92.500, 916.400]}'
'45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a','2023-08-19 22:55:10.107',35.000,1.200,1.510,1.753,56,'2025-01-11',28.800,14.100,38.500,4.60,1011.80,0.400,17.600,87.500,'{"specmisfac": 0.995, "irradiance_types": [944.60, 973.4, 191.900, 676.600]}'
'c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb','2019-07-26 14:56:18.107',54.300,-0.800,8.840,1.991,46,'2025-01-07',47.000,0.200,307.200,36.40,965.00,3.300,86.400,93.400,'{"specmisfac": 0.986, "irradiance_types": [680.00, 606.6, 67.900, 177.600]}'
'36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3','2020-12-26 10:21:29.107',50.200,37.800,3.310,1.442,56,'2024-12-29',31.400,0.800,173.000,20.20,953.00,6.300,88.700,56.300,'{"specmisfac": 0.985, "irradiance_types": [654.30, 573.6, 10.500, 766.700]}'
'1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153','2022-12-07 15:43:00.107',47.800,-8.500,0.870,4.738,28,'2025-01-19',88.100,18.600,88.900,12.70,921.30,6.500,3.100,71.500,'{"specmisfac": 1.042, "irradiance_types": [1142.20, 5.6, 102.400, 1131.400]}'
'c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38','2021-02-09 16:17:32.107',66.400,36.100,9.380,1.460,9,'2025-02-12',13.600,8.600,115.400,40.40,1023.40,11.000,11.000,51.300,'{"specmisfac": 0.957, "irradiance_types": [552.70, 486.1, 192.600, 30.100]}'
'7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126','2024-11-30 17:34:47.107',49.100,35.600,9.180,4.157,32,'2024-12-29',1.000,16.100,207.900,46.80,1014.10,4.200,96.900,98.600,'{"specmisfac": 1.015, "irradiance_types": [424.60, 881.5, 12.400, 69.200]}'
'44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3','2019-09-12 16:49:44.107',60.000,-8.300,14.900,2.763,18,'2024-12-30',92.300,6.700,123.500,13.40,987.30,7.800,10.700,30.100,'{"specmisfac": 0.989, "irradiance_types": [805.80, 538.7, 51.200, 927.500]}'
'910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c','2016-08-09 18:34:56.107',61.700,43.300,12.720,3.135,25,'2024-12-23',39.500,10.900,87.600,2.90,1042.90,10.600,48.500,59.800,'{"specmisfac": 0.966, "irradiance_types": [0.70, 285.1, 191.800, 920.900]}'
'f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f','2015-05-11 06:46:50.107',41.400,41.800,8.340,3.379,50,'2024-12-30',97.200,12.000,283.700,18.20,906.30,9.200,57.400,53.400,'{"specmisfac": 0.973, "irradiance_types": [961.00, 852.5, 158.200, 197.500]}'
'bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7','2024-06-03 05:17:23.107',40.100,2.400,1.800,4.600,54,'2025-01-31',68.200,20.700,102.800,46.70,1095.80,9.400,91.900,11.500,'{"specmisfac": 1.044, "irradiance_types": [982.70, 813.3, 160.000, 64.000]}'
'dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad','2021-01-04 03:12:49.107',38.700,24.500,11.070,4.279,16,'2025-02-14',84.100,18.700,119.300,47.80,979.40,11.600,18.900,15.400,'{"specmisfac": 1.018, "irradiance_types": [132.10, 234.1, 127.600, 1001.800]}'
'f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898','2016-08-02 21:15:35.107',67.000,31.800,8.690,0.926,16,'2025-01-06',61.200,23.800,264.900,9.60,987.50,8.600,62.200,35.900,'{"specmisfac": 1.009, "irradiance_types": [957.40, 675.3, 58.900, 1016.500]}'
'376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082','2022-01-11 12:10:07.107',72.500,15.100,0.910,3.435,23,'2025-02-16',21.500,21.100,98.000,8.90,1017.10,11.300,42.900,20.200,'{"specmisfac": 0.956, "irradiance_types": [236.80, 455.5, 24.300, 387.400]}'
'1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b','2017-01-14 15:08:36.107',66.300,31.900,13.050,4.347,46,'2025-02-11',50.000,5.100,228.800,14.00,1037.40,8.100,51.100,84.500,'{"specmisfac": 0.996, "irradiance_types": [1037.30, 490.9, 37.800, 650.000]}'
'a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','2022-11-16 10:21:36.107',60.700,24.800,2.830,1.333,39,'2024-12-22',52.400,23.400,104.600,7.40,1022.20,1.100,80.700,37.700,'{"specmisfac": 1.028, "irradiance_types": [407.80, 255.3, 158.200, 570.600]}'
'e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','2024-10-07 01:54:23.107',32.300,17.300,1.220,3.003,45,'2025-02-08',81.400,15.900,63.000,18.20,964.20,9.300,26.800,33.000,'{"specmisfac": 1.050, "irradiance_types": [1112.30, 665.0, 9.900, 114.600]}'
'3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28','2024-11-23 02:21:16.107',42.800,44.500,5.380,2.130,19,'2025-01-03',45.100,4.400,308.100,32.40,1026.80,8.100,15.900,6.800,'{"specmisfac": 1.021, "irradiance_types": [621.20, 280.7, 114.100, 867.500]}'
'cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af','2022-03-30 15:28:08.107',63.500,4.700,12.150,4.703,50,'2025-01-16',51.100,8.800,24.300,23.00,1038.20,9.100,65.600,10.600,'{"specmisfac": 1.027, "irradiance_types": [826.60, 645.7, 172.900, 907.900]}'
'bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c','2016-01-29 11:58:10.107',40.100,27.400,9.850,4.096,60,'2024-12-22',49.000,25.000,194.300,44.50,980.80,10.400,54.100,61.600,'{"specmisfac": 1.022, "irradiance_types": [848.30, 115.8, 4.600, 447.200]}'
'c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639','2024-03-04 08:15:14.107',47.300,36.500,0.520,4.872,9,'2024-12-30',30.400,5.400,341.500,8.90,1023.50,2.700,46.400,77.200,'{"specmisfac": 0.950, "irradiance_types": [586.90, 451.4, 172.300, 991.800]}'
'2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2020-07-19 08:04:52.107',39.500,40.900,4.050,2.815,51,'2025-01-11',36.000,5.800,248.400,6.70,966.50,8.700,16.100,23.100,'{"specmisfac": 0.988, "irradiance_types": [781.30, 696.1, 150.500, 523.300]}'
'8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0','2022-09-08 15:28:59.107',70.400,7.600,12.050,4.105,54,'2025-02-17',45.300,2.800,145.500,21.00,1048.50,0.500,88.500,89.800,'{"specmisfac": 0.960, "irradiance_types": [799.30, 139.9, 109.700, 303.500]}'
'21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed','2018-03-31 03:54:16.107',27.600,12.200,3.190,2.552,52,'2025-02-15',25.200,8.800,102.600,42.80,995.70,10.800,81.800,4.700,'{"specmisfac": 1.033, "irradiance_types": [362.90, 137.8, 14.100, 884.900]}'
'352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9','2018-02-08 15:02:12.107',56.000,29.000,2.630,4.081,54,'2024-12-21',77.300,1.200,358.100,19.00,1041.80,5.900,96.100,49.300,'{"specmisfac": 1.010, "irradiance_types": [60.80, 454.8, 107.200, 1167.200]}'
'52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a','2016-11-18 09:22:05.107',28.100,32.800,0.670,3.338,19,'2024-12-27',7.900,22.900,180.800,43.30,1049.40,5.200,51.300,95.700,'{"specmisfac": 1.023, "irradiance_types": [501.50, 795.1, 41.500, 53.700]}'
'0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af','2018-10-27 01:23:41.107',43.000,6.500,11.840,1.542,49,'2024-12-21',66.700,6.900,143.100,9.50,1057.00,7.200,85.500,59.700,'{"specmisfac": 1.009, "irradiance_types": [603.40, 386.2, 153.100, 1156.300]}'
'8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f','2018-07-11 04:30:59.107',26.300,42.700,1.900,0.109,9,'2025-02-06',26.700,12.000,217.700,30.30,1075.30,7.500,43.000,20.600,'{"specmisfac": 0.966, "irradiance_types": [70.90, 276.6, 0.500, 754.000]}'
'eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705','eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705','2023-09-11 21:07:23.107',46.800,36.000,14.870,2.799,38,'2025-01-03',9.800,5.000,244.800,16.10,1051.20,7.000,72.300,87.300,'{"specmisfac": 0.950, "irradiance_types": [243.30, 953.1, 114.100, 875.500]}'
'a2bb6265-ef17-4c1b-97e2-dc2782ad205e','a2bb6265-ef17-4c1b-97e2-dc2782ad205e','2022-08-27 23:04:02.107',46.500,17.400,5.740,1.023,26,'2025-01-15',95.300,17.400,185.700,28.70,960.60,9.300,60.100,51.400,'{"specmisfac": 1.038, "irradiance_types": [1184.80, 670.1, 152.500, 786.800]}'
'29df43d5-30a7-4fd3-a465-2eb9131358af','29df43d5-30a7-4fd3-a465-2eb9131358af','2024-06-04 20:56:30.107',45.800,19.200,5.340,2.490,42,'2024-12-26',30.500,17.700,104.900,49.90,1002.70,9.900,15.600,86.100,'{"specmisfac": 0.952, "irradiance_types": [1072.20, 263.3, 115.800, 252.700]}'
'643ba460-e627-4b1e-a9eb-1f4731211b42','643ba460-e627-4b1e-a9eb-1f4731211b42','2018-10-11 02:47:18.107',28.100,-2.800,6.040,0.710,22,'2025-02-02',70.800,1.200,341.400,43.40,940.60,2.200,18.100,7.800,'{"specmisfac": 0.963, "irradiance_types": [972.60, 190.0, 113.100, 896.100]}'
'd25b9c28-5b03-41ac-be18-dd340e9ce644','d25b9c28-5b03-41ac-be18-dd340e9ce644','2021-06-04 08:30:35.107',57.100,19.000,6.950,4.757,25,'2025-02-14',48.300,11.600,228.100,40.70,1082.20,0.700,27.600,15.800,'{"specmisfac": 1.033, "irradiance_types": [694.80, 737.3, 8.200, 750.700]}'
'bbbb72b0-75a4-4c23-9fbc-83913cd69e14','bbbb72b0-75a4-4c23-9fbc-83913cd69e14','2024-02-10 01:22:07.107',60.300,34.300,7.640,4.109,14,'2025-02-14',39.500,4.300,6.500,16.00,983.20,2.100,86.100,60.800,'{"specmisfac": 1.023, "irradiance_types": [1128.40, 518.0, 105.300, 278.400]}'
'41f1077b-822b-4e5f-bb34-5ad7a1cae3b3','41f1077b-822b-4e5f-bb34-5ad7a1cae3b3','2024-10-10 19:30:02.107',66.700,-2.900,10.010,4.605,25,'2025-02-01',14.600,24.500,102.200,9.30,1074.10,10.000,17.700,26.700,'{"specmisfac": 0.977, "irradiance_types": [259.90, 424.9, 121.800, 196.600]}'
'60c6f737-9810-447d-ba63-8f49425c323e','60c6f737-9810-447d-ba63-8f49425c323e','2025-01-05 07:35:08.107',27.600,39.800,2.410,1.824,11,'2025-01-01',36.200,3.400,23.100,32.80,1061.50,11.000,93.400,35.800,'{"specmisfac": 0.956, "irradiance_types": [118.50, 525.3, 47.100, 1018.700]}'
'efac33eb-623e-4a04-87c6-20cf6755b8b3','efac33eb-623e-4a04-87c6-20cf6755b8b3','2017-06-07 06:09:43.107',61.600,4.500,0.950,0.256,17,'2025-01-12',66.100,3.300,228.600,13.90,1035.10,5.500,67.400,46.500,'{"specmisfac": 1.041, "irradiance_types": [682.10, 902.7, 118.100, 1181.800]}'
'f224e0e4-5ff6-42e1-8bd1-2ad3f386c2b7','f224e0e4-5ff6-42e1-8bd1-2ad3f386c2b7','2018-12-30 21:30:21.107',46.600,31.100,2.160,2.017,15,'2025-01-09',90.200,14.300,311.200,34.00,922.20,6.400,85.700,78.500,'{"specmisfac": 0.961, "irradiance_types": [819.00, 266.8, 78.300, 626.100]}'
'705f4d7f-0b29-487e-96c1-53ea47b2dca8','705f4d7f-0b29-487e-96c1-53ea47b2dca8','2024-05-14 04:19:27.107',71.700,6.200,2.590,1.168,20,'2025-01-11',41.300,24.500,336.200,7.00,903.70,4.800,98.500,49.100,'{"specmisfac": 0.970, "irradiance_types": [897.60, 270.5, 190.900, 861.600]}'
'f04889b3-724c-4b46-9e0f-60430bd121d8','f04889b3-724c-4b46-9e0f-60430bd121d8','2023-01-20 01:02:02.107',51.400,35.300,8.700,2.422,47,'2024-12-31',13.800,11.000,134.100,15.90,922.60,1.400,44.000,97.500,'{"specmisfac": 0.960, "irradiance_types": [665.80, 200.9, 109.500, 37.400]}'
'079550c8-56c9-44aa-9f24-99408a8a3217','079550c8-56c9-44aa-9f24-99408a8a3217','2022-04-23 15:54:40.107',53.000,24.600,3.990,2.369,59,'2025-02-10',10.400,3.700,157.200,25.00,936.90,6.500,81.000,12.500,'{"specmisfac": 0.960, "irradiance_types": [1073.70, 151.6, 141.500, 1044.200]}'
'75a28b0f-01a2-426b-ae60-681aa7c18ffa','75a28b0f-01a2-426b-ae60-681aa7c18ffa','2017-12-13 15:45:05.107',56.300,21.600,2.290,3.254,50,'2025-01-30',45.500,14.300,345.700,11.40,987.60,11.100,32.800,83.900,'{"specmisfac": 1.005, "irradiance_types": [926.20, 615.9, 27.700, 370.500]}'
'9588936f-c1dd-4108-a635-bcca41374bdd','9588936f-c1dd-4108-a635-bcca41374bdd','2019-07-18 11:01:42.107',31.200,41.800,12.110,2.643,14,'2025-01-15',91.900,8.200,221.300,34.10,1052.70,2.100,81.400,77.500,'{"specmisfac": 0.956, "irradiance_types": [907.40, 409.0, 144.600, 15.200]}'
'8f14e2d1-6bca-4163-a2ca-41a56e265165','8f14e2d1-6bca-4163-a2ca-41a56e265165','2023-04-11 21:59:36.107',35.600,35.000,9.200,0.027,55,'2025-02-10',32.600,8.700,34.700,48.50,1041.40,8.500,94.200,45.000,'{"specmisfac": 1.024, "irradiance_types": [975.20, 153.0, 182.600, 574.100]}'
'0ca62e4d-fb06-47f3-badd-7bcc50ec2e35','0ca62e4d-fb06-47f3-badd-7bcc50ec2e35','2024-07-09 16:22:08.107',58.400,37.300,5.930,3.005,29,'2025-01-13',51.000,8.900,254.000,16.90,947.60,7.600,29.000,66.500,'{"specmisfac": 1.037, "irradiance_types": [236.90, 618.0, 197.000, 902.400]}'
'df971ead-5876-48a9-9c2f-b402c5bdaa42','df971ead-5876-48a9-9c2f-b402c5bdaa42','2022-01-16 17:51:46.107',46.800,34.100,12.560,0.931,40,'2025-01-11',22.200,19.800,197.600,11.50,900.90,6.200,68.000,60.000,'{"specmisfac": 1.028, "irradiance_types": [303.70, 858.8, 136.800, 499.700]}'
'efe7a420-fcfe-45c0-8ec5-99aacef8efb4','efe7a420-fcfe-45c0-8ec5-99aacef8efb4','2024-04-04 03:31:16.107',30.800,12.500,3.390,0.650,22,'2025-01-31',86.600,25.000,134.600,28.30,903.40,3.100,55.300,75.600,'{"specmisfac": 1.023, "irradiance_types": [310.10, 488.8, 9.800, 424.400]}'
'e67cc724-5c8b-4d50-bc81-13b8d7a45934','e67cc724-5c8b-4d50-bc81-13b8d7a45934','2019-09-29 04:00:03.107',64.200,17.100,5.950,1.669,12,'2025-02-17',58.900,22.400,350.900,30.50,914.70,0.400,8.400,35.400,'{"specmisfac": 0.963, "irradiance_types": [828.00, 214.3, 35.600, 1169.600]}'
'c9b73230-66c6-41b3-a951-1b302d1e6667','c9b73230-66c6-41b3-a951-1b302d1e6667','2019-04-28 07:36:27.107',61.400,-4.300,11.260,4.688,17,'2025-01-09',49.800,19.000,71.000,21.70,900.60,0.600,60.300,16.600,'{"specmisfac": 1.023, "irradiance_types": [1108.30, 55.2, 177.300, 806.400]}'
'f54c4300-a902-4566-958d-425a89e88f0c','f54c4300-a902-4566-958d-425a89e88f0c','2021-08-24 07:55:15.107',25.600,2.600,13.950,1.861,10,'2025-01-20',1.100,7.700,270.600,27.50,947.30,3.600,10.800,38.100,'{"specmisfac": 1.033, "irradiance_types": [1010.00, 80.1, 185.400, 141.000]}'
'836a7e3b-6793-4631-b154-dffd37ffd685','836a7e3b-6793-4631-b154-dffd37ffd685','2023-09-23 17:25:39.107',40.700,26.900,12.680,1.315,36,'2025-01-11',77.100,21.300,22.100,3.90,1081.80,9.400,34.800,62.900,'{"specmisfac": 0.966, "irradiance_types": [238.40, 83.5, 193.100, 829.800]}'
'140cb0eb-55cb-4fa7-b1f0-a398d841d8d6','140cb0eb-55cb-4fa7-b1f0-a398d841d8d6','2016-12-08 07:11:52.112',53.800,-9.800,4.990,3.949,52,'2025-02-04',50.600,4.900,189.400,47.00,1059.20,4.500,51.600,48.300,'{"specmisfac": 0.986, "irradiance_types": [673.80, 155.5, 198.600, 169.400]}'
'83004149-701e-403b-b530-ad01c12590ad','83004149-701e-403b-b530-ad01c12590ad','2018-06-17 05:32:56.112',58.200,32.100,8.200,3.509,9,'2025-02-14',66.900,8.300,20.800,9.90,919.90,5.900,29.800,93.200,'{"specmisfac": 0.968, "irradiance_types": [718.80, 583.9, 83.200, 154.900]}'
'0a56cc24-a340-43b4-a37f-a39e16be931e','0a56cc24-a340-43b4-a37f-a39e16be931e','2021-12-03 07:45:02.112',58.800,37.400,0.100,4.060,14,'2025-01-31',96.400,13.700,128.300,6.50,944.70,11.100,63.600,81.700,'{"specmisfac": 1.045, "irradiance_types": [1138.10, 675.2, 18.800, 1043.300]}'
'267f2902-1d18-4ddc-97b8-b55e71d0b252','267f2902-1d18-4ddc-97b8-b55e71d0b252','2022-03-12 08:27:24.112',53.400,10.100,1.220,0.316,47,'2025-01-23',11.600,23.700,7.600,35.80,1080.50,8.200,61.500,2.100,'{"specmisfac": 1.030, "irradiance_types": [8.40, 944.7, 48.700, 312.000]}'
'35eb5d67-3f0b-4222-837c-ad7c01f404d7','35eb5d67-3f0b-4222-837c-ad7c01f404d7','2018-06-18 09:13:20.112',32.900,3.700,13.180,4.852,23,'2025-01-19',58.800,4.800,314.600,22.40,1054.20,11.200,30.500,73.400,'{"specmisfac": 0.972, "irradiance_types": [363.20, 329.3, 178.800, 101.500]}'
'ab92831f-5823-45e3-b562-ea61e4e52cd8','ab92831f-5823-45e3-b562-ea61e4e52cd8','2019-07-02 20:28:54.112',45.900,7.500,4.520,0.157,59,'2025-02-08',85.900,22.900,110.200,17.30,941.20,1.400,6.800,51.600,'{"specmisfac": 0.983, "irradiance_types": [924.50, 172.9, 2.500, 532.600]}'
'f393267d-7170-4c83-9774-d272759ae108','f393267d-7170-4c83-9774-d272759ae108','2018-12-21 08:37:33.112',63.100,17.400,3.730,2.812,14,'2025-02-19',66.400,4.100,223.800,17.20,1019.30,6.800,23.900,58.700,'{"specmisfac": 1.049, "irradiance_types": [1017.90, 997.0, 97.400, 806.600]}'
'5a1d10c0-39cd-4698-be69-f6ed0ce382cc','5a1d10c0-39cd-4698-be69-f6ed0ce382cc','2023-11-28 08:20:40.112',38.000,43.300,0.180,3.120,43,'2024-12-21',33.000,8.400,252.900,30.70,992.70,6.700,21.900,50.300,'{"specmisfac": 0.972, "irradiance_types": [371.60, 892.7, 70.800, 216.200]}'
'166bda98-afc2-4517-ba0a-0da7043ddf19','166bda98-afc2-4517-ba0a-0da7043ddf19','2019-06-17 09:22:56.112',33.700,14.500,2.420,1.789,11,'2025-02-13',82.700,4.700,128.900,19.80,985.10,9.500,80.300,25.900,'{"specmisfac": 1.001, "irradiance_types": [1013.80, 219.1, 41.200, 511.400]}'
'50e70910-c5ca-4b55-ba17-1bc823f131f1','50e70910-c5ca-4b55-ba17-1bc823f131f1','2015-11-23 16:12:36.114',55.400,9.400,14.990,2.043,10,'2025-02-02',48.200,10.400,220.900,17.80,934.70,8.500,54.800,42.800,'{"specmisfac": 0.972, "irradiance_types": [660.20, 471.1, 146.100, 423.400]}'
'583891d2-f01b-496d-bfc3-40169a06cb18','583891d2-f01b-496d-bfc3-40169a06cb18','2020-11-03 14:28:52.114',59.300,-3.400,3.410,4.213,37,'2025-02-17',3.100,3.400,202.000,21.40,982.10,1.200,97.600,0.600,'{"specmisfac": 0.992, "irradiance_types": [1034.10, 633.7, 184.400, 637.800]}'
'e3a11d99-ef2c-4a40-9dd5-f6e4f51ea311','e3a11d99-ef2c-4a40-9dd5-f6e4f51ea311','2017-09-01 01:03:39.114',48.300,7.900,10.570,2.276,31,'2025-01-20',86.700,22.000,188.100,14.50,1028.00,6.000,68.000,72.500,'{"specmisfac": 0.968, "irradiance_types": [35.90, 621.0, 78.700, 42.600]}'
'0d5c13a5-817e-41cf-b076-35021896fe37','0d5c13a5-817e-41cf-b076-35021896fe37','2016-07-22 01:18:51.114',61.000,7.700,4.190,0.443,9,'2025-02-06',79.900,3.800,139.200,2.50,1045.70,0.100,22.100,62.200,'{"specmisfac": 0.966, "irradiance_types": [892.00, 422.9, 27.400, 813.200]}'
