'2ed5713c-42b7-4b7a-b0b7-83589c50286f','2ed5713c-42b7-4b7a-b0b7-83589c50286f','2021-12-13 10:17:44.101',605.410,44.590,'{"degradation": {"cumdegpct": 6.860, "anndegrate": 0.850}, "current_efficiency": {"curreffpct": 16.360, "efflosspct": 2.800}}'
'7c7430fc-6ac1-4396-a1f6-2f695da8491a','7c7430fc-6ac1-4396-a1f6-2f695da8491a','2023-07-16 18:39:19.101',423.540,26.460,'{"degradation": {"cumdegpct": 5.880, "anndegrate": 1.010}, "current_efficiency": {"curreffpct": 15.830, "efflosspct": 6.150}}'
'fafa41bd-54d5-4db9-b183-c884adcc0a76','fafa41bd-54d5-4db9-b183-c884adcc0a76','2016-02-23 22:23:41.101',477.620,72.380,'{"degradation": {"cumdegpct": 13.160, "anndegrate": 1.130}, "current_efficiency": {"curreffpct": 17.430, "efflosspct": 3.130}}'
'5302dead-4317-4c5f-b6e1-d8803161ebc8','5302dead-4317-4c5f-b6e1-d8803161ebc8','2021-10-19 04:59:30.101',554.970,95.030,'{"degradation": {"cumdegpct": 14.620, "anndegrate": 0.740}, "current_efficiency": {"curreffpct": 17.200, "efflosspct": 5.390}}'
'01200746-5236-4240-a354-66905e42de43','01200746-5236-4240-a354-66905e42de43','2017-09-14 07:45:07.101',418.860,31.140,'{"degradation": {"cumdegpct": 6.920, "anndegrate": 0.560}, "current_efficiency": {"curreffpct": 15.700, "efflosspct": 7.030}}'
'c88b8587-0580-4ec2-8239-30128be3cf4b','c88b8587-0580-4ec2-8239-30128be3cf4b','2020-09-10 16:01:12.101',540.260,9.740,'{"degradation": {"cumdegpct": 1.770, "anndegrate": 1.140}, "current_efficiency": {"curreffpct": 15.730, "efflosspct": 6.130}}'
'b24be896-61c5-4e9b-b660-5148c2e77a37','b24be896-61c5-4e9b-b660-5148c2e77a37','2018-08-16 11:15:57.101',447.980,2.020,'{"degradation": {"cumdegpct": 0.450, "anndegrate": 0.750}, "current_efficiency": {"curreffpct": 20.830, "efflosspct": -2.700}}'
'2edd5d1a-3754-49b0-8cbe-8e860b4122e3','2edd5d1a-3754-49b0-8cbe-8e860b4122e3','2017-10-18 05:37:52.101',529.100,20.900,'{"degradation": {"cumdegpct": 3.800, "anndegrate": 0.610}, "current_efficiency": {"curreffpct": 16.240, "efflosspct": 4.470}}'
'edf965fc-fb7e-46cc-a162-2db0b9814197','edf965fc-fb7e-46cc-a162-2db0b9814197','2017-02-17 02:31:31.101',522.960,77.040,'{"degradation": {"cumdegpct": 12.840, "anndegrate": 0.320}, "current_efficiency": {"curreffpct": 19.520, "efflosspct": -0.220}}'
'4c295472-fcb2-4645-874c-aaaa63329cf0','4c295472-fcb2-4645-874c-aaaa63329cf0','2016-11-10 18:55:30.101',589.980,10.020,'{"degradation": {"cumdegpct": 1.670, "anndegrate": 0.570}, "current_efficiency": {"curreffpct": 19.580, "efflosspct": 0.310}}'
'58942ce1-b8a2-40cc-962a-669d23da755c','58942ce1-b8a2-40cc-962a-669d23da755c','2018-07-13 20:14:32.101',582.060,17.940,'{"degradation": {"cumdegpct": 2.990, "anndegrate": 0.950}, "current_efficiency": {"curreffpct": 16.360, "efflosspct": 3.950}}'
'ea6853b0-b9b6-4484-bef3-72ae6400d402','ea6853b0-b9b6-4484-bef3-72ae6400d402','2018-09-11 05:56:57.101',535.380,64.620,'{"degradation": {"cumdegpct": 10.770, "anndegrate": 0.650}, "current_efficiency": {"curreffpct": 17.630, "efflosspct": 1.970}}'
'ffb6a6cb-8f34-4c9b-ad59-664b63a4dde6','ffb6a6cb-8f34-4c9b-ad59-664b63a4dde6','2015-04-23 05:51:01.101',386.190,63.810,'{"degradation": {"cumdegpct": 14.180, "anndegrate": 0.890}, "current_efficiency": {"curreffpct": 15.130, "efflosspct": 6.900}}'
'29a265c4-7f13-4485-9d55-61e4dcefccf1','29a265c4-7f13-4485-9d55-61e4dcefccf1','2023-11-13 16:40:00.101',576.660,23.340,'{"degradation": {"cumdegpct": 3.890, "anndegrate": 0.950}, "current_efficiency": {"curreffpct": 18.160, "efflosspct": 2.770}}'
'39615ea9-b28a-4381-b4e0-b216119b0fd1','39615ea9-b28a-4381-b4e0-b216119b0fd1','2018-08-14 16:15:07.101',644.610,5.390,'{"degradation": {"cumdegpct": 0.830, "anndegrate": 0.730}, "current_efficiency": {"curreffpct": 16.690, "efflosspct": 4.010}}'
'4d77fea7-2004-4e38-b06e-1d8ffae584ef','4d77fea7-2004-4e38-b06e-1d8ffae584ef','2015-04-04 23:42:27.101',538.020,61.980,'{"degradation": {"cumdegpct": 10.330, "anndegrate": 0.310}, "current_efficiency": {"curreffpct": 15.170, "efflosspct": 4.610}}'
'47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','2016-04-30 06:47:46.101',482.900,17.100,'{"degradation": {"cumdegpct": 3.420, "anndegrate": 0.870}, "current_efficiency": {"curreffpct": 15.180, "efflosspct": 3.150}}'
'5be837f8-d9ee-4a89-872f-e2beef4539dc','5be837f8-d9ee-4a89-872f-e2beef4539dc','2024-04-23 14:18:59.101',636.150,13.850,'{"degradation": {"cumdegpct": 2.130, "anndegrate": 0.300}, "current_efficiency": {"curreffpct": 19.000, "efflosspct": 3.790}}'
'd29360f5-515b-4943-95c4-04fcb0f4492b','d29360f5-515b-4943-95c4-04fcb0f4492b','2022-04-25 06:25:48.101',610.480,39.520,'{"degradation": {"cumdegpct": 6.080, "anndegrate": 0.750}, "current_efficiency": {"curreffpct": 18.600, "efflosspct": 1.540}}'
'69ab4466-2d46-4389-a374-abac749032c9','69ab4466-2d46-4389-a374-abac749032c9','2019-02-04 15:21:36.101',402.160,47.840,'{"degradation": {"cumdegpct": 10.630, "anndegrate": 0.680}, "current_efficiency": {"curreffpct": 19.220, "efflosspct": 3.070}}'
'4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','2020-07-12 14:19:14.101',582.470,67.530,'{"degradation": {"cumdegpct": 10.390, "anndegrate": 0.840}, "current_efficiency": {"curreffpct": 19.550, "efflosspct": 0.860}}'
'880c400a-3366-4c36-a12f-980dccb26949','880c400a-3366-4c36-a12f-980dccb26949','2022-09-01 09:26:58.101',464.400,35.600,'{"degradation": {"cumdegpct": 7.120, "anndegrate": 0.670}, "current_efficiency": {"curreffpct": 17.450, "efflosspct": 2.070}}'
'81810f8b-6b50-467b-9008-bcba7c3ba893','81810f8b-6b50-467b-9008-bcba7c3ba893','2016-09-20 02:23:09.101',529.140,70.860,'{"degradation": {"cumdegpct": 11.810, "anndegrate": 0.640}, "current_efficiency": {"curreffpct": 18.890, "efflosspct": 1.780}}'
'f82737e0-d979-41a0-b24c-024cffce5bda','f82737e0-d979-41a0-b24c-024cffce5bda','2018-08-31 12:22:24.101',533.000,17.000,'{"degradation": {"cumdegpct": 3.090, "anndegrate": 0.910}, "current_efficiency": {"curreffpct": 20.070, "efflosspct": -0.770}}'
'53f0ea1e-9462-45cd-93fd-90637eb4219b','53f0ea1e-9462-45cd-93fd-90637eb4219b','2024-08-11 03:08:09.101',573.500,76.500,'{"degradation": {"cumdegpct": 11.770, "anndegrate": 0.930}, "current_efficiency": {"curreffpct": 18.850, "efflosspct": 4.050}}'
'1d4ba603-fb19-4021-8d06-26a9c5aaae95','1d4ba603-fb19-4021-8d06-26a9c5aaae95','2022-10-13 06:54:56.101',519.240,80.760,'{"degradation": {"cumdegpct": 13.460, "anndegrate": 0.350}, "current_efficiency": {"curreffpct": 19.010, "efflosspct": -0.320}}'
'fe0db5c7-6138-419f-b7b2-846087c0c3ca','fe0db5c7-6138-419f-b7b2-846087c0c3ca','2017-12-08 22:47:22.101',482.350,17.650,'{"degradation": {"cumdegpct": 3.530, "anndegrate": 0.810}, "current_efficiency": {"curreffpct": 17.600, "efflosspct": 1.900}}'
'6441463a-4bbd-4704-b270-f4d51a2e1e95','6441463a-4bbd-4704-b270-f4d51a2e1e95','2024-07-28 00:46:51.101',554.280,45.720,'{"degradation": {"cumdegpct": 7.620, "anndegrate": 0.840}, "current_efficiency": {"curreffpct": 17.300, "efflosspct": 2.000}}'
'50b37002-4e65-42f7-a30b-dd8e136baee0','50b37002-4e65-42f7-a30b-dd8e136baee0','2024-12-27 20:34:25.101',399.190,50.810,'{"degradation": {"cumdegpct": 11.290, "anndegrate": 0.500}, "current_efficiency": {"curreffpct": 18.220, "efflosspct": 2.760}}'
'095c0ef3-da9d-498d-90bb-79adad19f19c','095c0ef3-da9d-498d-90bb-79adad19f19c','2024-11-25 10:38:14.101',567.710,82.290,'{"degradation": {"cumdegpct": 12.660, "anndegrate": 0.950}, "current_efficiency": {"curreffpct": 19.450, "efflosspct": 1.670}}'
'175340d1-37e0-42f5-84fc-9d8d2852af69','175340d1-37e0-42f5-84fc-9d8d2852af69','2020-05-17 10:23:53.101',447.550,52.450,'{"degradation": {"cumdegpct": 10.490, "anndegrate": 1.180}, "current_efficiency": {"curreffpct": 15.550, "efflosspct": 7.210}}'
'abf16526-5424-4dc0-9b6c-a48f3230e5ff','abf16526-5424-4dc0-9b6c-a48f3230e5ff','2015-04-20 10:03:38.101',456.850,43.150,'{"degradation": {"cumdegpct": 8.630, "anndegrate": 0.740}, "current_efficiency": {"curreffpct": 16.860, "efflosspct": 2.650}}'
'aaa8f30b-facd-4aee-9bb7-e9e74a92d752','aaa8f30b-facd-4aee-9bb7-e9e74a92d752','2024-09-15 06:28:06.101',445.850,54.150,'{"degradation": {"cumdegpct": 10.830, "anndegrate": 0.580}, "current_efficiency": {"curreffpct": 17.920, "efflosspct": 1.960}}'
'3e0e72cb-7943-4618-b41f-bbec19f0d77b','3e0e72cb-7943-4618-b41f-bbec19f0d77b','2018-01-06 17:02:35.101',387.050,62.950,'{"degradation": {"cumdegpct": 13.990, "anndegrate": 0.630}, "current_efficiency": {"curreffpct": 16.260, "efflosspct": 6.290}}'
'34e53b51-295b-4a9d-8b8a-97d3c91b7176','34e53b51-295b-4a9d-8b8a-97d3c91b7176','2023-08-04 22:24:41.101',430.880,19.120,'{"degradation": {"cumdegpct": 4.250, "anndegrate": 1.130}, "current_efficiency": {"curreffpct": 15.160, "efflosspct": 7.660}}'
'd949a493-6923-46d5-9910-44060fe1f201','d949a493-6923-46d5-9910-44060fe1f201','2023-11-10 10:33:38.101',634.210,15.790,'{"degradation": {"cumdegpct": 2.430, "anndegrate": 0.340}, "current_efficiency": {"curreffpct": 20.120, "efflosspct": 1.380}}'
'3f0c1379-ae17-4c41-ae92-83ab7336252c','3f0c1379-ae17-4c41-ae92-83ab7336252c','2023-06-27 19:49:12.101',543.560,6.440,'{"degradation": {"cumdegpct": 1.170, "anndegrate": 0.670}, "current_efficiency": {"curreffpct": 19.160, "efflosspct": 1.880}}'
'424a8116-8cc1-4321-b279-7d711d483bc0','424a8116-8cc1-4321-b279-7d711d483bc0','2017-06-05 02:27:06.101',445.950,4.050,'{"degradation": {"cumdegpct": 0.900, "anndegrate": 0.340}, "current_efficiency": {"curreffpct": 18.010, "efflosspct": 1.290}}'
'8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','2021-11-15 00:13:27.101',577.720,72.280,'{"degradation": {"cumdegpct": 11.120, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 20.300, "efflosspct": -1.690}}'
'd9cf3848-5d54-4115-9d3c-9fa6fa8b7260','d9cf3848-5d54-4115-9d3c-9fa6fa8b7260','2019-02-19 02:05:09.101',486.150,13.850,'{"degradation": {"cumdegpct": 2.770, "anndegrate": 0.720}, "current_efficiency": {"curreffpct": 18.000, "efflosspct": 4.520}}'
'b6d61414-ab98-4e1e-8abc-526f9c6b9770','b6d61414-ab98-4e1e-8abc-526f9c6b9770','2018-06-23 02:54:03.101',574.210,75.790,'{"degradation": {"cumdegpct": 11.660, "anndegrate": 0.490}, "current_efficiency": {"curreffpct": 17.900, "efflosspct": 1.970}}'
'd777fd2d-31b7-4720-b150-0d723ef10b40','d777fd2d-31b7-4720-b150-0d723ef10b40','2015-05-27 10:05:57.101',434.200,15.800,'{"degradation": {"cumdegpct": 3.510, "anndegrate": 0.910}, "current_efficiency": {"curreffpct": 17.860, "efflosspct": 4.640}}'
'20ef7586-9238-49de-9faa-756d831fa0da','20ef7586-9238-49de-9faa-756d831fa0da','2018-11-30 04:06:57.101',423.180,26.820,'{"degradation": {"cumdegpct": 5.960, "anndegrate": 0.350}, "current_efficiency": {"curreffpct": 19.730, "efflosspct": -0.660}}'
'8d8d6c5f-db91-4784-b849-c6ab8c114c1f','8d8d6c5f-db91-4784-b849-c6ab8c114c1f','2021-10-11 04:05:21.101',511.200,88.800,'{"degradation": {"cumdegpct": 14.800, "anndegrate": 0.680}, "current_efficiency": {"curreffpct": 16.850, "efflosspct": 3.400}}'
'92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6','2016-08-02 07:23:24.101',413.730,36.270,'{"degradation": {"cumdegpct": 8.060, "anndegrate": 0.350}, "current_efficiency": {"curreffpct": 18.570, "efflosspct": 2.260}}'
'6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5','2023-10-22 17:22:15.101',628.230,21.770,'{"degradation": {"cumdegpct": 3.350, "anndegrate": 0.440}, "current_efficiency": {"curreffpct": 16.340, "efflosspct": 3.760}}'
'92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','2024-10-15 13:41:18.101',456.950,43.050,'{"degradation": {"cumdegpct": 8.610, "anndegrate": 0.710}, "current_efficiency": {"curreffpct": 17.840, "efflosspct": 2.470}}'
'702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7','2021-09-25 05:32:51.101',474.650,25.350,'{"degradation": {"cumdegpct": 5.070, "anndegrate": 0.350}, "current_efficiency": {"curreffpct": 19.290, "efflosspct": -0.560}}'
'7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3','2022-07-08 02:46:09.101',550.620,49.380,'{"degradation": {"cumdegpct": 8.230, "anndegrate": 0.560}, "current_efficiency": {"curreffpct": 20.800, "efflosspct": -0.360}}'
'2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f','2020-07-20 12:30:51.101',572.060,77.940,'{"degradation": {"cumdegpct": 11.990, "anndegrate": 0.370}, "current_efficiency": {"curreffpct": 19.870, "efflosspct": 2.750}}'
'c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e','2023-11-12 09:49:37.106',463.650,36.350,'{"degradation": {"cumdegpct": 7.270, "anndegrate": 0.900}, "current_efficiency": {"curreffpct": 15.720, "efflosspct": 5.930}}'
'62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','2024-02-17 09:56:12.106',560.430,89.570,'{"degradation": {"cumdegpct": 13.780, "anndegrate": 0.380}, "current_efficiency": {"curreffpct": 19.250, "efflosspct": 1.540}}'
'1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354','2018-07-06 22:49:12.106',565.140,34.860,'{"degradation": {"cumdegpct": 5.810, "anndegrate": 0.720}, "current_efficiency": {"curreffpct": 16.560, "efflosspct": 1.640}}'
'357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558','2024-02-14 11:32:12.106',638.040,11.960,'{"degradation": {"cumdegpct": 1.840, "anndegrate": 0.940}, "current_efficiency": {"curreffpct": 15.020, "efflosspct": 6.910}}'
'ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e','2020-11-25 05:13:44.106',518.820,81.180,'{"degradation": {"cumdegpct": 13.530, "anndegrate": 0.470}, "current_efficiency": {"curreffpct": 17.070, "efflosspct": 2.990}}'
'2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2','2023-03-08 20:32:51.107',474.600,25.400,'{"degradation": {"cumdegpct": 5.080, "anndegrate": 0.600}, "current_efficiency": {"curreffpct": 18.810, "efflosspct": 3.460}}'
'724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971','2020-06-02 08:11:37.107',516.620,33.380,'{"degradation": {"cumdegpct": 6.070, "anndegrate": 0.550}, "current_efficiency": {"curreffpct": 17.300, "efflosspct": 1.230}}'
'465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c','2022-12-25 04:53:15.107',449.690,0.310,'{"degradation": {"cumdegpct": 0.070, "anndegrate": 1.030}, "current_efficiency": {"curreffpct": 19.370, "efflosspct": 0.260}}'
'530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5','2017-05-21 12:25:39.107',594.240,5.760,'{"degradation": {"cumdegpct": 0.960, "anndegrate": 0.920}, "current_efficiency": {"curreffpct": 19.130, "efflosspct": -1.000}}'
'9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763','2024-05-22 04:18:19.107',543.180,56.820,'{"degradation": {"cumdegpct": 9.470, "anndegrate": 0.800}, "current_efficiency": {"curreffpct": 17.650, "efflosspct": 0.770}}'
'ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77','2015-11-25 18:28:43.107',392.400,57.600,'{"degradation": {"cumdegpct": 12.800, "anndegrate": 1.020}, "current_efficiency": {"curreffpct": 16.780, "efflosspct": 3.240}}'
'45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a','2023-08-19 22:55:10.107',452.100,47.900,'{"degradation": {"cumdegpct": 9.580, "anndegrate": 1.120}, "current_efficiency": {"curreffpct": 17.230, "efflosspct": 2.920}}'
'c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb','2019-07-26 14:56:18.107',484.900,15.100,'{"degradation": {"cumdegpct": 3.020, "anndegrate": 0.450}, "current_efficiency": {"curreffpct": 16.370, "efflosspct": 3.050}}'
'36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3','2020-12-26 10:21:29.107',573.040,76.960,'{"degradation": {"cumdegpct": 11.840, "anndegrate": 0.350}, "current_efficiency": {"curreffpct": 17.980, "efflosspct": 0.180}}'
'1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153','2022-12-07 15:43:00.107',547.030,2.970,'{"degradation": {"cumdegpct": 0.540, "anndegrate": 0.830}, "current_efficiency": {"curreffpct": 20.630, "efflosspct": -1.070}}'
'c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38','2021-02-09 16:17:32.107',532.680,17.320,'{"degradation": {"cumdegpct": 3.150, "anndegrate": 1.120}, "current_efficiency": {"curreffpct": 18.910, "efflosspct": 3.060}}'
'7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126','2024-11-30 17:34:47.107',563.820,36.180,'{"degradation": {"cumdegpct": 6.030, "anndegrate": 0.320}, "current_efficiency": {"curreffpct": 20.240, "efflosspct": 0.270}}'
'44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3','2019-09-12 16:49:44.107',446.360,3.640,'{"degradation": {"cumdegpct": 0.810, "anndegrate": 0.720}, "current_efficiency": {"curreffpct": 15.060, "efflosspct": 6.090}}'
'910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c','2016-08-09 18:34:56.107',542.130,7.870,'{"degradation": {"cumdegpct": 1.430, "anndegrate": 0.680}, "current_efficiency": {"curreffpct": 16.660, "efflosspct": 5.070}}'
'f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f','2015-05-11 06:46:50.107',598.440,1.560,'{"degradation": {"cumdegpct": 0.260, "anndegrate": 0.760}, "current_efficiency": {"curreffpct": 17.600, "efflosspct": 3.420}}'
'bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7','2024-06-03 05:17:23.107',527.340,22.660,'{"degradation": {"cumdegpct": 4.120, "anndegrate": 1.030}, "current_efficiency": {"curreffpct": 15.440, "efflosspct": 6.650}}'
'dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad','2021-01-04 03:12:49.107',505.780,44.220,'{"degradation": {"cumdegpct": 8.040, "anndegrate": 0.470}, "current_efficiency": {"curreffpct": 18.420, "efflosspct": 3.140}}'
'f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898','2016-08-02 21:15:35.107',500.890,49.110,'{"degradation": {"cumdegpct": 8.930, "anndegrate": 0.550}, "current_efficiency": {"curreffpct": 18.730, "efflosspct": 1.930}}'
'376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082','2022-01-11 12:10:07.107',532.560,67.440,'{"degradation": {"cumdegpct": 11.240, "anndegrate": 1.150}, "current_efficiency": {"curreffpct": 16.300, "efflosspct": 3.350}}'
'1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b','2017-01-14 15:08:36.107',417.190,32.810,'{"degradation": {"cumdegpct": 7.290, "anndegrate": 0.540}, "current_efficiency": {"curreffpct": 20.790, "efflosspct": 1.910}}'
'a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','2022-11-16 10:21:36.107',584.520,15.480,'{"degradation": {"cumdegpct": 2.580, "anndegrate": 0.570}, "current_efficiency": {"curreffpct": 15.250, "efflosspct": 6.630}}'
'e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','2024-10-07 01:54:23.107',558.060,41.940,'{"degradation": {"cumdegpct": 6.990, "anndegrate": 0.490}, "current_efficiency": {"curreffpct": 16.390, "efflosspct": 4.820}}'
'3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28','2024-11-23 02:21:16.107',592.090,57.910,'{"degradation": {"cumdegpct": 8.910, "anndegrate": 0.910}, "current_efficiency": {"curreffpct": 18.700, "efflosspct": 2.920}}'
'cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af','2022-03-30 15:28:08.107',396.990,53.010,'{"degradation": {"cumdegpct": 11.780, "anndegrate": 0.340}, "current_efficiency": {"curreffpct": 19.480, "efflosspct": 1.270}}'
'bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c','2016-01-29 11:58:10.107',601.900,48.100,'{"degradation": {"cumdegpct": 7.400, "anndegrate": 0.920}, "current_efficiency": {"curreffpct": 16.170, "efflosspct": 6.640}}'
'c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639','2024-03-04 08:15:14.107',533.220,66.780,'{"degradation": {"cumdegpct": 11.130, "anndegrate": 0.650}, "current_efficiency": {"curreffpct": 20.740, "efflosspct": 0.630}}'
'2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2020-07-19 08:04:52.107',594.560,55.440,'{"degradation": {"cumdegpct": 8.530, "anndegrate": 0.400}, "current_efficiency": {"curreffpct": 20.180, "efflosspct": 0.410}}'
'8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0','2022-09-08 15:28:59.107',624.520,25.480,'{"degradation": {"cumdegpct": 3.920, "anndegrate": 0.850}, "current_efficiency": {"curreffpct": 15.510, "efflosspct": 3.100}}'
'21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed','2018-03-31 03:54:16.107',414.270,35.730,'{"degradation": {"cumdegpct": 7.940, "anndegrate": 0.710}, "current_efficiency": {"curreffpct": 16.690, "efflosspct": 4.410}}'
'352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9','2018-02-08 15:02:12.107',475.350,24.650,'{"degradation": {"cumdegpct": 4.930, "anndegrate": 0.840}, "current_efficiency": {"curreffpct": 19.220, "efflosspct": 1.640}}'
'52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a','2016-11-18 09:22:05.107',497.200,52.800,'{"degradation": {"cumdegpct": 9.600, "anndegrate": 0.920}, "current_efficiency": {"curreffpct": 16.630, "efflosspct": 1.450}}'
'0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af','2018-10-27 01:23:41.107',487.690,62.310,'{"degradation": {"cumdegpct": 11.330, "anndegrate": 0.850}, "current_efficiency": {"curreffpct": 15.480, "efflosspct": 2.650}}'
'8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f','2018-07-11 04:30:59.107',505.400,44.600,'{"degradation": {"cumdegpct": 8.110, "anndegrate": 0.760}, "current_efficiency": {"curreffpct": 20.040, "efflosspct": -1.010}}'
'eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705','eb2cbeb6-c6e1-48f9-b5a3-24bc5580e705','2023-09-11 21:07:23.107',580.320,69.680,'{"degradation": {"cumdegpct": 10.720, "anndegrate": 0.960}, "current_efficiency": {"curreffpct": 17.790, "efflosspct": 4.710}}'
'a2bb6265-ef17-4c1b-97e2-dc2782ad205e','a2bb6265-ef17-4c1b-97e2-dc2782ad205e','2022-08-27 23:04:02.107',617.430,32.570,'{"degradation": {"cumdegpct": 5.010, "anndegrate": 0.390}, "current_efficiency": {"curreffpct": 19.510, "efflosspct": -0.150}}'
'29df43d5-30a7-4fd3-a465-2eb9131358af','29df43d5-30a7-4fd3-a465-2eb9131358af','2024-06-04 20:56:30.107',448.400,51.600,'{"degradation": {"cumdegpct": 10.320, "anndegrate": 0.930}, "current_efficiency": {"curreffpct": 19.700, "efflosspct": 0.450}}'
'643ba460-e627-4b1e-a9eb-1f4731211b42','643ba460-e627-4b1e-a9eb-1f4731211b42','2018-10-11 02:47:18.107',412.110,37.890,'{"degradation": {"cumdegpct": 8.420, "anndegrate": 1.020}, "current_efficiency": {"curreffpct": 20.950, "efflosspct": 0.500}}'
'd25b9c28-5b03-41ac-be18-dd340e9ce644','d25b9c28-5b03-41ac-be18-dd340e9ce644','2021-06-04 08:30:35.107',509.910,40.090,'{"degradation": {"cumdegpct": 7.290, "anndegrate": 0.690}, "current_efficiency": {"curreffpct": 18.820, "efflosspct": 1.250}}'
'bbbb72b0-75a4-4c23-9fbc-83913cd69e14','bbbb72b0-75a4-4c23-9fbc-83913cd69e14','2024-02-10 01:22:07.107',573.480,26.520,'{"degradation": {"cumdegpct": 4.420, "anndegrate": 0.820}, "current_efficiency": {"curreffpct": 18.910, "efflosspct": 0.310}}'
