'a9b480d2-0843-4386-a440-d7e783ec1d7e','a9b480d2-0843-4386-a440-d7e783ec1d7e','a9b480d2-0843-4386-a440-d7e783ec1d7e','a9b480d2-0843-4386-a440-d7e783ec1d7e','2021-07-13 20:32:39.095','Critical',10,'Low','Low','High'
'd2b2462b-fa34-41d8-937d-fa17ac2f3b85','d2b2462b-fa34-41d8-937d-fa17ac2f3b85','d2b2462b-fa34-41d8-937d-fa17ac2f3b85','d2b2462b-fa34-41d8-937d-fa17ac2f3b85','2020-10-12 08:24:56.095',NULL,5,'Medium','Medium','Low'
'8b3b36f9-45b6-4598-b52f-ff720d0e53cf','8b3b36f9-45b6-4598-b52f-ff720d0e53cf','8b3b36f9-45b6-4598-b52f-ff720d0e53cf','8b3b36f9-45b6-4598-b52f-ff720d0e53cf','2018-02-21 03:47:23.101',NULL,8,'Medium','Low','Medium'
'5218438c-0636-4690-9995-8c7eb3d22f28','5218438c-0636-4690-9995-8c7eb3d22f28','5218438c-0636-4690-9995-8c7eb3d22f28','5218438c-0636-4690-9995-8c7eb3d22f28','2016-07-27 04:13:56.101','Warning',4,'Medium','High','Medium'
'75f5df08-6845-49c9-9f72-177538b99246','75f5df08-6845-49c9-9f72-177538b99246','75f5df08-6845-49c9-9f72-177538b99246','75f5df08-6845-49c9-9f72-177538b99246','2021-05-31 07:31:30.101','Critical',1,'Low','High','Medium'
'b67f1110-70d2-41bc-800d-3a9b99de611f','b67f1110-70d2-41bc-800d-3a9b99de611f','b67f1110-70d2-41bc-800d-3a9b99de611f','b67f1110-70d2-41bc-800d-3a9b99de611f','2018-11-21 02:31:09.101','Warning',3,'Low','High','High'
'457f88be-dce2-410e-b32a-1f72f84766e6','457f88be-dce2-410e-b32a-1f72f84766e6','457f88be-dce2-410e-b32a-1f72f84766e6','457f88be-dce2-410e-b32a-1f72f84766e6','2018-03-30 01:28:56.101',NULL,10,'High','Medium','High'
'530507d1-18ab-4cb8-9c24-10b41d307519','530507d1-18ab-4cb8-9c24-10b41d307519','530507d1-18ab-4cb8-9c24-10b41d307519','530507d1-18ab-4cb8-9c24-10b41d307519','2023-01-04 01:50:31.101','Warning',10,'Low','Low','Low'
'0dfbb96c-fa68-4bb1-8178-b3c2acb7cfaf','0dfbb96c-fa68-4bb1-8178-b3c2acb7cfaf','0dfbb96c-fa68-4bb1-8178-b3c2acb7cfaf','0dfbb96c-fa68-4bb1-8178-b3c2acb7cfaf','2015-04-15 00:07:12.101',NULL,6,'Medium','Low','Medium'
'2ed5713c-42b7-4b7a-b0b7-83589c50286f','2ed5713c-42b7-4b7a-b0b7-83589c50286f','2ed5713c-42b7-4b7a-b0b7-83589c50286f','2ed5713c-42b7-4b7a-b0b7-83589c50286f','2021-12-13 10:17:44.101','Critical',9,'Low','High','Medium'
'7c7430fc-6ac1-4396-a1f6-2f695da8491a','7c7430fc-6ac1-4396-a1f6-2f695da8491a','7c7430fc-6ac1-4396-a1f6-2f695da8491a','7c7430fc-6ac1-4396-a1f6-2f695da8491a','2023-07-16 18:39:19.101','Critical',7,'High','Low','Low'
'fafa41bd-54d5-4db9-b183-c884adcc0a76','fafa41bd-54d5-4db9-b183-c884adcc0a76','fafa41bd-54d5-4db9-b183-c884adcc0a76','fafa41bd-54d5-4db9-b183-c884adcc0a76','2016-02-23 22:23:41.101','Critical',8,'Low','High','Low'
'5302dead-4317-4c5f-b6e1-d8803161ebc8','5302dead-4317-4c5f-b6e1-d8803161ebc8','5302dead-4317-4c5f-b6e1-d8803161ebc8','5302dead-4317-4c5f-b6e1-d8803161ebc8','2021-10-19 04:59:30.101','Critical',2,'High','Low','Low'
'01200746-5236-4240-a354-66905e42de43','01200746-5236-4240-a354-66905e42de43','01200746-5236-4240-a354-66905e42de43','01200746-5236-4240-a354-66905e42de43','2017-09-14 07:45:07.101','Critical',3,'Medium','High','Low'
'c88b8587-0580-4ec2-8239-30128be3cf4b','c88b8587-0580-4ec2-8239-30128be3cf4b','c88b8587-0580-4ec2-8239-30128be3cf4b','c88b8587-0580-4ec2-8239-30128be3cf4b','2020-09-10 16:01:12.101','Warning',5,'Low','Medium','Low'
'b24be896-61c5-4e9b-b660-5148c2e77a37','b24be896-61c5-4e9b-b660-5148c2e77a37','b24be896-61c5-4e9b-b660-5148c2e77a37','b24be896-61c5-4e9b-b660-5148c2e77a37','2018-08-16 11:15:57.101','Critical',7,'Medium','Low','High'
'2edd5d1a-3754-49b0-8cbe-8e860b4122e3','2edd5d1a-3754-49b0-8cbe-8e860b4122e3','2edd5d1a-3754-49b0-8cbe-8e860b4122e3','2edd5d1a-3754-49b0-8cbe-8e860b4122e3','2017-10-18 05:37:52.101',NULL,9,'Low','High','High'
'edf965fc-fb7e-46cc-a162-2db0b9814197','edf965fc-fb7e-46cc-a162-2db0b9814197','edf965fc-fb7e-46cc-a162-2db0b9814197','edf965fc-fb7e-46cc-a162-2db0b9814197','2017-02-17 02:31:31.101',NULL,NULL,'Medium','Low','Low'
'4c295472-fcb2-4645-874c-aaaa63329cf0','4c295472-fcb2-4645-874c-aaaa63329cf0','4c295472-fcb2-4645-874c-aaaa63329cf0','4c295472-fcb2-4645-874c-aaaa63329cf0','2016-11-10 18:55:30.101','Warning',3,'Medium','Low','Medium'
'58942ce1-b8a2-40cc-962a-669d23da755c','58942ce1-b8a2-40cc-962a-669d23da755c','58942ce1-b8a2-40cc-962a-669d23da755c','58942ce1-b8a2-40cc-962a-669d23da755c','2018-07-13 20:14:32.101','Warning',10,'Low','Low','Medium'
'ea6853b0-b9b6-4484-bef3-72ae6400d402','ea6853b0-b9b6-4484-bef3-72ae6400d402','ea6853b0-b9b6-4484-bef3-72ae6400d402','ea6853b0-b9b6-4484-bef3-72ae6400d402','2018-09-11 05:56:57.101',NULL,7,'Low','Low','Low'
'ffb6a6cb-8f34-4c9b-ad59-664b63a4dde6','ffb6a6cb-8f34-4c9b-ad59-664b63a4dde6','ffb6a6cb-8f34-4c9b-ad59-664b63a4dde6','ffb6a6cb-8f34-4c9b-ad59-664b63a4dde6','2015-04-23 05:51:01.101','Warning',8,'Medium','Medium','Low'
'29a265c4-7f13-4485-9d55-61e4dcefccf1','29a265c4-7f13-4485-9d55-61e4dcefccf1','29a265c4-7f13-4485-9d55-61e4dcefccf1','29a265c4-7f13-4485-9d55-61e4dcefccf1','2023-11-13 16:40:00.101',NULL,NULL,'High','Medium','Medium'
'39615ea9-b28a-4381-b4e0-b216119b0fd1','39615ea9-b28a-4381-b4e0-b216119b0fd1','39615ea9-b28a-4381-b4e0-b216119b0fd1','39615ea9-b28a-4381-b4e0-b216119b0fd1','2018-08-14 16:15:07.101','Warning',9,'Low','Medium','High'
'4d77fea7-2004-4e38-b06e-1d8ffae584ef','4d77fea7-2004-4e38-b06e-1d8ffae584ef','4d77fea7-2004-4e38-b06e-1d8ffae584ef','4d77fea7-2004-4e38-b06e-1d8ffae584ef','2015-04-04 23:42:27.101','Critical',3,'High','Low','Medium'
'47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','47f5308b-f93a-47bd-a3dc-ca2c000cbfb1','2016-04-30 06:47:46.101','Warning',5,'Medium','Medium','High'
'5be837f8-d9ee-4a89-872f-e2beef4539dc','5be837f8-d9ee-4a89-872f-e2beef4539dc','5be837f8-d9ee-4a89-872f-e2beef4539dc','5be837f8-d9ee-4a89-872f-e2beef4539dc','2024-04-23 14:18:59.101','Critical',1,'High','Medium','Low'
'd29360f5-515b-4943-95c4-04fcb0f4492b','d29360f5-515b-4943-95c4-04fcb0f4492b','d29360f5-515b-4943-95c4-04fcb0f4492b','d29360f5-515b-4943-95c4-04fcb0f4492b','2022-04-25 06:25:48.101','Critical',4,'Medium','Low','High'
'69ab4466-2d46-4389-a374-abac749032c9','69ab4466-2d46-4389-a374-abac749032c9','69ab4466-2d46-4389-a374-abac749032c9','69ab4466-2d46-4389-a374-abac749032c9','2019-02-04 15:21:36.101','Warning',6,'Medium','High','High'
'4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','4b9dc17a-6d15-407b-bb7e-fc3b06ef159f','2020-07-12 14:19:14.101','Warning',6,'Medium','High','Low'
'880c400a-3366-4c36-a12f-980dccb26949','880c400a-3366-4c36-a12f-980dccb26949','880c400a-3366-4c36-a12f-980dccb26949','880c400a-3366-4c36-a12f-980dccb26949','2022-09-01 09:26:58.101',NULL,8,'Low','Low','High'
'81810f8b-6b50-467b-9008-bcba7c3ba893','81810f8b-6b50-467b-9008-bcba7c3ba893','81810f8b-6b50-467b-9008-bcba7c3ba893','81810f8b-6b50-467b-9008-bcba7c3ba893','2016-09-20 02:23:09.101','Critical',1,'Medium','Low','High'
'f82737e0-d979-41a0-b24c-024cffce5bda','f82737e0-d979-41a0-b24c-024cffce5bda','f82737e0-d979-41a0-b24c-024cffce5bda','f82737e0-d979-41a0-b24c-024cffce5bda','2018-08-31 12:22:24.101','Warning',10,'Medium','High','Low'
'53f0ea1e-9462-45cd-93fd-90637eb4219b','53f0ea1e-9462-45cd-93fd-90637eb4219b','53f0ea1e-9462-45cd-93fd-90637eb4219b','53f0ea1e-9462-45cd-93fd-90637eb4219b','2024-08-11 03:08:09.101','Critical',10,'Medium','Low','High'
'1d4ba603-fb19-4021-8d06-26a9c5aaae95','1d4ba603-fb19-4021-8d06-26a9c5aaae95','1d4ba603-fb19-4021-8d06-26a9c5aaae95','1d4ba603-fb19-4021-8d06-26a9c5aaae95','2022-10-13 06:54:56.101','Critical',NULL,'High','High','High'
'fe0db5c7-6138-419f-b7b2-846087c0c3ca','fe0db5c7-6138-419f-b7b2-846087c0c3ca','fe0db5c7-6138-419f-b7b2-846087c0c3ca','fe0db5c7-6138-419f-b7b2-846087c0c3ca','2017-12-08 22:47:22.101','Warning',6,'High','High','High'
'6441463a-4bbd-4704-b270-f4d51a2e1e95','6441463a-4bbd-4704-b270-f4d51a2e1e95','6441463a-4bbd-4704-b270-f4d51a2e1e95','6441463a-4bbd-4704-b270-f4d51a2e1e95','2024-07-28 00:46:51.101','Warning',7,'High','Medium','Medium'
'50b37002-4e65-42f7-a30b-dd8e136baee0','50b37002-4e65-42f7-a30b-dd8e136baee0','50b37002-4e65-42f7-a30b-dd8e136baee0','50b37002-4e65-42f7-a30b-dd8e136baee0','2024-12-27 20:34:25.101','Warning',7,'High','Medium','High'
'095c0ef3-da9d-498d-90bb-79adad19f19c','095c0ef3-da9d-498d-90bb-79adad19f19c','095c0ef3-da9d-498d-90bb-79adad19f19c','095c0ef3-da9d-498d-90bb-79adad19f19c','2024-11-25 10:38:14.101','Critical',5,'Medium','Low','High'
'175340d1-37e0-42f5-84fc-9d8d2852af69','175340d1-37e0-42f5-84fc-9d8d2852af69','175340d1-37e0-42f5-84fc-9d8d2852af69','175340d1-37e0-42f5-84fc-9d8d2852af69','2020-05-17 10:23:53.101','Critical',2,'Medium','High','Low'
'abf16526-5424-4dc0-9b6c-a48f3230e5ff','abf16526-5424-4dc0-9b6c-a48f3230e5ff','abf16526-5424-4dc0-9b6c-a48f3230e5ff','abf16526-5424-4dc0-9b6c-a48f3230e5ff','2015-04-20 10:03:38.101','Critical',2,'Low','Medium','Medium'
'aaa8f30b-facd-4aee-9bb7-e9e74a92d752','aaa8f30b-facd-4aee-9bb7-e9e74a92d752','aaa8f30b-facd-4aee-9bb7-e9e74a92d752','aaa8f30b-facd-4aee-9bb7-e9e74a92d752','2024-09-15 06:28:06.101','Critical',5,'Low','Low','High'
'3e0e72cb-7943-4618-b41f-bbec19f0d77b','3e0e72cb-7943-4618-b41f-bbec19f0d77b','3e0e72cb-7943-4618-b41f-bbec19f0d77b','3e0e72cb-7943-4618-b41f-bbec19f0d77b','2018-01-06 17:02:35.101','Critical',7,'Medium','Medium','Medium'
'34e53b51-295b-4a9d-8b8a-97d3c91b7176','34e53b51-295b-4a9d-8b8a-97d3c91b7176','34e53b51-295b-4a9d-8b8a-97d3c91b7176','34e53b51-295b-4a9d-8b8a-97d3c91b7176','2023-08-04 22:24:41.101',NULL,7,'Low','High','Medium'
'd949a493-6923-46d5-9910-44060fe1f201','d949a493-6923-46d5-9910-44060fe1f201','d949a493-6923-46d5-9910-44060fe1f201','d949a493-6923-46d5-9910-44060fe1f201','2023-11-10 10:33:38.101',NULL,5,'Medium','Medium','Low'
'3f0c1379-ae17-4c41-ae92-83ab7336252c','3f0c1379-ae17-4c41-ae92-83ab7336252c','3f0c1379-ae17-4c41-ae92-83ab7336252c','3f0c1379-ae17-4c41-ae92-83ab7336252c','2023-06-27 19:49:12.101','Warning',3,'High','Medium','High'
'424a8116-8cc1-4321-b279-7d711d483bc0','424a8116-8cc1-4321-b279-7d711d483bc0','424a8116-8cc1-4321-b279-7d711d483bc0','424a8116-8cc1-4321-b279-7d711d483bc0','2017-06-05 02:27:06.101','Critical',3,'Low','Medium','Low'
'8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','8c7d29de-b3e1-45f2-ace0-eb5c6451a1ea','2021-11-15 00:13:27.101',NULL,NULL,'High','Low','Medium'
'd9cf3848-5d54-4115-9d3c-9fa6fa8b7260','d9cf3848-5d54-4115-9d3c-9fa6fa8b7260','d9cf3848-5d54-4115-9d3c-9fa6fa8b7260','d9cf3848-5d54-4115-9d3c-9fa6fa8b7260','2019-02-19 02:05:09.101',NULL,1,'Low','Low','Low'
'b6d61414-ab98-4e1e-8abc-526f9c6b9770','b6d61414-ab98-4e1e-8abc-526f9c6b9770','b6d61414-ab98-4e1e-8abc-526f9c6b9770','b6d61414-ab98-4e1e-8abc-526f9c6b9770','2018-06-23 02:54:03.101','Critical',NULL,'Low','High','High'
'36fee30c-03e2-4d6c-97aa-b86f262524c1','36fee30c-03e2-4d6c-97aa-b86f262524c1','36fee30c-03e2-4d6c-97aa-b86f262524c1','36fee30c-03e2-4d6c-97aa-b86f262524c1','2017-07-07 19:18:38.101',NULL,NULL,'High','High','High'
'd777fd2d-31b7-4720-b150-0d723ef10b40','d777fd2d-31b7-4720-b150-0d723ef10b40','d777fd2d-31b7-4720-b150-0d723ef10b40','d777fd2d-31b7-4720-b150-0d723ef10b40','2015-05-27 10:05:57.101',NULL,NULL,'Low','High','Medium'
'20ef7586-9238-49de-9faa-756d831fa0da','20ef7586-9238-49de-9faa-756d831fa0da','20ef7586-9238-49de-9faa-756d831fa0da','20ef7586-9238-49de-9faa-756d831fa0da','2018-11-30 04:06:57.101',NULL,4,'Medium','Medium','Low'
'8d8d6c5f-db91-4784-b849-c6ab8c114c1f','8d8d6c5f-db91-4784-b849-c6ab8c114c1f','8d8d6c5f-db91-4784-b849-c6ab8c114c1f','8d8d6c5f-db91-4784-b849-c6ab8c114c1f','2021-10-11 04:05:21.101',NULL,5,'Low','Medium','Low'
'92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6','92e2b950-e541-4549-85f9-d49e11f8e4e6','2016-08-02 07:23:24.101','Critical',5,'High','Medium','High'
'6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5','6ea2d23a-37fe-4afd-b248-f19d8cc183b5','2023-10-22 17:22:15.101','Critical',4,'High','Medium','Medium'
'92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','92d0e2cf-8efc-4b21-9b98-bd1d4ef8f11e','2024-10-15 13:41:18.101','Critical',9,'Medium','Medium','High'
'702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7','702f5e28-5ed4-493c-a638-d32892ede4a7','2021-09-25 05:32:51.101','Critical',1,'High','Medium','High'
'7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3','7e9636da-705c-4ca9-999e-358d81c038f3','2022-07-08 02:46:09.101',NULL,10,'High','High','Low'
'2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f','2b076c77-8cc1-429e-8f02-d90e8702537f','2020-07-20 12:30:51.101',NULL,4,'Low','High','High'
'c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e','c218c75a-5f86-4a9a-8f7f-50b329a8962e','2023-11-12 09:49:37.106','Critical',5,'Low','Low','High'
'62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','62a9f01d-104c-41b9-b1c6-d36afc3b7b9f','2024-02-17 09:56:12.106',NULL,4,'High','Medium','Low'
'1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354','1a21aece-ce20-4b29-b86a-5ad51cd8e354','2018-07-06 22:49:12.106',NULL,7,'Low','High','Medium'
'357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558','357c0e53-24a8-4fa0-96d0-4d9bdda2b558','2024-02-14 11:32:12.106','Warning',NULL,'Low','Medium','High'
'ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e','ee2889a3-e64c-45e7-aed6-16e2dad3464e','2020-11-25 05:13:44.106','Warning',9,'High','Medium','Low'
'2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2','2adbbed7-723e-40e6-8783-6cd1ca70cee2','2023-03-08 20:32:51.107','Warning',8,'Low','High','Low'
'724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971','724b8578-c862-461c-af3f-a74e47362971','2020-06-02 08:11:37.107','Critical',10,'Low','High','Medium'
'465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c','465b34b0-28d6-4049-84e8-4a854b7ef37c','2022-12-25 04:53:15.107',NULL,7,'Medium','Medium','Low'
'530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5','530a1333-7a95-4835-9ecf-dc0d4eef6fc5','2017-05-21 12:25:39.107','Warning',7,'Medium','Medium','High'
'9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763','9bb494a3-513a-46dc-92d3-644a9fa39763','2024-05-22 04:18:19.107',NULL,1,'Low','Low','Low'
'ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77','ef0f6c4b-d245-499e-a08d-605f3e7d1e77','2015-11-25 18:28:43.107',NULL,8,'High','Medium','High'
'45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a','45b65711-c5f1-43f3-89b9-9551b5be127a','2023-08-19 22:55:10.107','Warning',7,'Medium','High','High'
'c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb','c53ef101-8091-41df-9ced-553c5bc1e6cb','2019-07-26 14:56:18.107','Critical',5,'Low','Medium','Medium'
'36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3','36f6d859-1c6a-468e-a9a8-1461cb2600f3','2020-12-26 10:21:29.107','Critical',6,'High','High','Low'
'1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153','1eec371f-fa5a-4c1e-beb7-ece655299153','2022-12-07 15:43:00.107','Warning',1,'Medium','Low','High'
'c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38','c4dc5f10-558e-464e-a4e5-f2dc38736f38','2021-02-09 16:17:32.107','Warning',6,'Low','Low','Low'
'7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126','7a1a35c7-87b0-4093-98e0-95fa07433126','2024-11-30 17:34:47.107','Critical',8,'Medium','High','Low'
'44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3','44f683d6-70e9-492e-b0d3-a01818cc00d3','2019-09-12 16:49:44.107','Critical',5,'Low','Low','Medium'
'910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c','910175f4-e9fa-470b-a6bb-8a6f5245ce0c','2016-08-09 18:34:56.107',NULL,10,'Medium','Low','Medium'
'f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f','f845e1f5-e3a6-42b7-9e12-ab846e67df7f','2015-05-11 06:46:50.107','Warning',6,'Medium','Medium','Low'
'bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7','bbb07fab-5150-446a-acc4-b1ecfbf637c7','2024-06-03 05:17:23.107','Warning',1,'High','Low','Medium'
'dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad','dd04147e-df6f-4c75-a732-456ad5bd4dad','2021-01-04 03:12:49.107','Warning',NULL,'Low','Low','Low'
'f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898','f37bcb61-3e08-41a0-b60e-8c53ddab1898','2016-08-02 21:15:35.107','Warning',2,'Low','Medium','Medium'
'376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082','376f53e4-ab19-441b-a80e-f6c398d4c082','2022-01-11 12:10:07.107','Critical',10,'Low','High','Low'
'1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b','1df3fc7c-ae9f-4801-821e-987d8722789b','2017-01-14 15:08:36.107','Warning',1,'Low','High','Medium'
'a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','a2cf5ddb-7a7b-491a-a5fe-3671f84e0cf1','2022-11-16 10:21:36.107','Warning',9,'Medium','Low','Low'
'e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','e6f2c46d-082c-4ae6-b468-9ba3f1e72f97','2024-10-07 01:54:23.107','Warning',10,'Low','Low','Low'
'3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28','3e857a17-95e4-46c4-8527-93e7a9a07e28','2024-11-23 02:21:16.107','Warning',1,'Low','High','Low'
'cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af','cca622d4-145b-494e-89dc-c42279e158af','2022-03-30 15:28:08.107','Warning',10,'High','High','Low'
'bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c','bcb478be-2b79-41b2-b11c-f956fa13ce5c','2016-01-29 11:58:10.107','Critical',5,'Medium','Low','Low'
'c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639','c75445c6-a857-4846-86e0-0033d48e3639','2024-03-04 08:15:14.107','Critical',9,'Low','Low','Low'
'2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2d1119dc-0e31-4168-8dd2-66d2d9d0b20e','2020-07-19 08:04:52.107','Critical',4,'High','Medium','High'
'8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0','8ec14a4c-98ef-408a-9502-03d06df190b0','2022-09-08 15:28:59.107',NULL,8,'Low','Low','Low'
'21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed','21ff2835-a1b2-4514-8472-c277f84345ed','2018-03-31 03:54:16.107',NULL,3,'Low','Low','Medium'
'352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9','352adc50-7925-4ce6-ad8b-32c93ac746c9','2018-02-08 15:02:12.107','Warning',9,'Medium','Medium','Low'
'52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a','52372d17-c580-442b-93a4-00a1a1474e3a','2016-11-18 09:22:05.107','Critical',5,'Medium','Low','High'
'0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af','0205682a-3923-4d56-a2c4-a1b8956d59af','2018-10-27 01:23:41.107','Critical',3,'Low','Low','High'
'8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f','8e2288cd-64f2-411e-83e2-62b2a52e071f','2018-07-11 04:30:59.107','Warning',6,'Medium','Medium','Medium'
