'GPT804290','2024-09-21 14:48:35.810','Keyboard',1.04,58,'Stable',205,-51.00,57,1784,41.0,94.00,'true','USB-PDSX',4.70,9.39,125,7.45,1.50,1.994
'GPT168873','2024-09-05 08:01:27.810','Headset',2.67,84,'Stable',259,45.95,28,1972,33.0,104.00,'false','USB-PD4X',7.91,14.72,125,4.49,4.90,0.153
'GPT215066','2024-12-18 21:26:43.810','Headset',0.47,49,'Experimental',276,31.46,83,585,63.0,211.00,'false','USB-PDVC',2.07,5.86,2000,5.76,0.45,0.252
'GPT457463','2025-01-05 20:10:09.810','Controller',3.02,50,'Stable',34,22.01,22,1971,75.0,75.00,'true','5W',13.29,3.79,4000,6.94,1.88,1.193
'GPT857630','2024-10-20 23:43:27.810','Controller',0.89,46,'Experimental',33,-51.00,99,906,61.0,161.00,'true','USB-PDCY',9.43,4.20,1000,0.27,0.65,1.007
'GPT400380','2024-11-14 19:41:31.810','Gamepad',1.82,22,'Beta',247,-77.00,91,1955,68.0,136.00,'true','5W',6.39,0.90,500,4.88,3.41,0.672
'GPT831368','2024-11-09 03:12:04.810','Headset',0.69,39,'Stable',206,-35.00,2,1413,97.0,88.00,'true','5W',11.53,12.46,500,1.23,4.79,0.750
'GPT938889','2024-06-18 00:06:59.810','Headset',2.67,94,'Stable',56,45.32,83,1705,79.0,122.00,'false','7.5W',4.11,3.76,500,2.40,1.40,0.162
'GPT635418','2024-05-28 07:40:19.810','Gamepad',4.08,80,'Experimental',278,76.32,86,1390,84.0,199.00,'true','5W',11.25,14.96,1000,9.84,4.38,0.640
'GPT582760','2025-01-18 20:42:10.810','Headset',4.04,85,'Beta',294,65.16,54,1000,45.0,129.00,'true','7.5W',18.57,14.98,125,9.88,3.65,0.214
'GPT115269','2024-06-12 13:29:15.810','Mouse',4.89,23,'Experimental',273,-79.00,32,1263,38.0,71.00,'true','10W',13.76,10.22,1000,5.15,2.67,1.166
'GPT545306','2024-08-15 07:26:04.810','Controller',1.27,29,'Stable',211,-81.00,72,628,95.0,139.00,'false','5W',17.89,9.83,250,9.38,4.01,1.415
'GPT892982','2024-06-24 04:43:42.810','Gamepad',4.17,47,'Experimental',80,-82.00,32,950,48.0,239.00,'true','10W',15.17,9.96,8000,7.68,2.83,0.201
'GPT620047','2024-11-28 09:19:29.810','Keyboard',2.38,39,'Stable',93,37.33,98,1567,32.0,221.00,'false','USB-PDJZ',11.88,14.63,4000,9.11,3.43,0.878
'GPT941303','2024-05-13 03:31:59.810','Mouse',0.49,32,'Experimental',227,-34.00,44,901,21.0,73.00,'true','10W',6.89,9.13,2000,0.43,3.93,0.609
'GPT989247','2024-10-26 19:13:51.810','Gamepad',0.69,77,'Stable',200,28.01,35,976,64.0,68.00,'false','USB-PD2B',14.05,5.54,2000,7.86,1.95,0.854
'GPT589169','2024-09-06 00:36:20.810','Mouse',0.93,82,'Beta',114,58.32,41,1719,55.0,209.00,'false','USB-PDL4',6.18,14.65,500,0.06,2.64,0.737
'GPT597296','2024-04-08 10:52:16.810','Headset',3.70,13,'Beta',32,2.58,61,1618,33.0,125.00,'true','7.5W',18.64,7.12,125,6.17,3.56,0.952
'GPT324121','2024-11-03 07:44:43.810','Headset',3.93,99,'Beta',38,-43.00,14,568,29.0,176.00,'false','5W',9.44,5.73,125,2.90,0.48,1.544
'GPT320636','2024-08-20 22:40:37.810','Controller',0.24,16,'Stable',232,93.71,99,1303,91.0,77.00,'false','10W',19.43,10.46,500,2.83,3.31,0.346
'GPT666591','2024-04-19 21:58:09.810','Controller',1.99,19,'Beta',284,7.83,14,1641,80.0,155.00,'false','USB-PD3B',7.00,7.94,8000,8.06,4.31,0.494
'GPT751698','2024-03-03 04:57:07.810','Gamepad',2.93,53,'Stable',231,53.53,48,1365,45.0,229.00,'false','5W',11.33,4.84,4000,2.38,3.07,1.422
'GPT731480','2025-01-07 04:14:44.810','Headset',4.13,71,'Experimental',250,22.32,14,1809,61.0,140.00,'true','7.5W',2.00,12.22,8000,7.72,2.64,1.333
'GPT276102','2024-06-09 20:50:50.810','Keyboard',0.29,78,'Stable',183,65.87,90,1565,39.0,127.00,'false','USB-PDF9',4.53,7.73,250,0.98,3.16,1.350
'GPT240966','2025-01-20 04:51:06.810','Mouse',2.30,15,'Stable',146,79.69,12,1497,21.0,200.00,'true','USB-PD2M',5.89,2.87,125,5.32,4.19,0.207
'GPT933507','2024-04-19 02:08:59.810','Gamepad',2.64,35,'Beta',34,-48.00,98,1918,29.0,115.00,'false','5W',1.78,3.62,500,0.35,0.27,0.887
'GPT680575','2024-08-08 20:06:25.810','Keyboard',3.01,23,'Stable',172,35.74,28,1919,92.0,204.00,'true','USB-PD2M',13.98,6.09,125,0.61,4.17,0.363
'GPT205218','2024-08-29 11:27:33.810','Gamepad',1.44,74,'Experimental',100,-54.00,59,937,63.0,92.00,'false','USB-PDGF',2.83,9.05,250,6.42,1.86,1.346
'GPT814895','2024-10-05 03:13:39.810','Gamepad',1.79,40,'Beta',202,99.16,18,1252,100.0,180.00,'true','10W',3.39,10.30,500,2.97,1.86,1.746
'GPT182570','2024-06-02 22:06:54.810','Gamepad',1.63,13,'Experimental',45,52.92,73,1194,69.0,135.00,'false','7.5W',5.23,4.93,500,7.28,3.49,0.278
'GPT311968','2024-11-02 12:52:56.810','Gamepad',4.21,98,'Beta',219,38.39,100,1075,82.0,75.00,'true','5W',9.33,4.66,4000,5.18,4.43,1.207
'GPT336721','2024-06-10 06:21:21.810','Controller',0.08,51,'Beta',276,25.58,58,1238,99.0,224.00,'false','USB-PDYE',0.13,0.89,2000,6.63,1.65,1.856
'GPT187692','2025-02-13 12:20:29.810','Mouse',3.94,27,'Beta',49,4.30,43,1976,32.0,96.00,'false','7.5W',18.17,2.92,8000,0.88,1.65,0.185
'GPT282969','2025-02-03 22:42:10.810','Keyboard',1.99,89,'Beta',99,21.32,33,1836,92.0,181.00,'true','10W',14.13,8.42,500,1.23,3.75,1.587
'GPT230641','2024-11-08 19:07:41.810','Controller',0.07,85,'Experimental',206,-57.00,67,1919,94.0,179.00,'false','USB-PD2G',8.25,12.25,8000,7.86,2.49,0.368
'GPT813898','2024-10-19 03:46:54.810','Keyboard',2.72,72,'Beta',233,95.01,62,1538,22.0,124.00,'false','USB-PDGH',9.15,2.24,500,5.82,4.64,1.353
'GPT724451','2024-11-21 12:09:53.810','Controller',2.46,77,'Beta',179,3.21,42,1240,87.0,122.00,'false','7.5W',2.69,12.82,8000,3.37,1.92,1.341
'GPT672740','2024-11-15 18:04:02.810','Headset',3.92,44,'Experimental',192,9.34,67,1680,97.0,187.00,'false','7.5W',3.19,13.30,8000,4.89,4.15,1.563
'GPT491154','2024-06-01 21:31:32.810','Controller',0.58,86,'Beta',48,27.78,25,946,30.0,195.00,'true','10W',12.52,8.61,125,6.30,1.97,0.915
'GPT478173','2024-03-17 14:37:34.810','Headset',0.54,11,'Beta',245,92.42,25,1391,56.0,134.00,'false','10W',17.97,4.00,4000,9.90,2.59,1.080
'GPT356859','2024-07-05 06:14:53.810','Mouse',2.68,64,'Stable',34,11.80,23,1777,51.0,95.00,'false','USB-PDF7',2.66,12.03,125,9.38,3.77,1.208
'GPT853242','2024-12-09 05:40:19.810','Controller',2.67,42,'Beta',214,82.88,96,1236,95.0,139.00,'true','5W',19.12,11.75,500,3.04,4.85,0.663
'GPT310630','2024-09-10 18:22:04.810','Mouse',3.57,80,'Experimental',251,93.72,64,859,90.0,61.00,'true','5W',5.88,2.62,125,7.37,3.50,0.365
'GPT678450','2024-04-07 21:50:24.810','Controller',4.84,27,'Beta',265,40.58,31,1728,64.0,79.00,'true','5W',19.57,7.33,250,1.30,1.71,1.598
'GPT599970','2024-11-15 02:41:30.810','Controller',4.88,83,'Experimental',81,37.13,100,1182,39.0,188.00,'false','10W',7.53,11.58,125,0.66,1.45,1.733
'GPT201712','2024-11-11 07:38:16.810','Headset',0.48,65,'Experimental',48,87.59,33,1900,100.0,206.00,'true','USB-PDZF',8.47,3.95,4000,2.34,2.13,1.598
'GPT442708','2024-06-21 19:23:29.810','Controller',0.50,55,'Beta',293,15.64,64,1165,61.0,115.00,'true','7.5W',17.55,14.68,250,1.84,2.07,0.105
'GPT952718','2024-02-20 18:55:31.810','Controller',0.13,18,'Beta',133,59.44,47,1181,35.0,110.00,'true','5W',6.78,1.97,8000,5.19,2.26,0.446
'GPT633052','2024-05-19 13:53:33.810','Controller',3.69,42,'Stable',40,33.17,95,1986,50.0,153.00,'false','10W',4.92,13.51,4000,2.33,4.00,1.252
'GPT951552','2024-09-15 08:04:48.810','Headset',0.01,27,'Experimental',99,-31.00,3,1020,95.0,212.00,'true','7.5W',6.85,12.64,2000,5.97,2.91,1.027
'GPT549531','2024-11-18 14:58:40.810','Keyboard',4.67,63,'Stable',94,74.15,75,1010,67.0,88.00,'true','7.5W',2.52,14.63,500,4.91,1.77,0.387
'GPT863339','2024-03-22 13:29:38.810','Gamepad',4.52,26,'Stable',33,42.09,29,1836,85.0,70.00,'true','7.5W',4.44,5.35,4000,3.45,2.26,0.305
'GPT193603','2024-11-30 01:09:06.810','Headset',0.86,74,'Experimental',288,37.77,89,1857,47.0,106.00,'false','10W',10.51,5.27,125,8.18,1.41,0.925
'GPT740461','2025-01-22 21:08:51.810','Headset',4.37,72,'Stable',87,91.29,27,1373,75.0,92.00,'true','7.5W',1.13,7.72,4000,4.51,1.63,0.327
'GPT166042','2024-03-06 14:40:31.810','Headset',1.94,75,'Stable',231,32.52,55,1775,43.0,81.00,'false','10W',6.43,3.82,125,0.00,2.66,1.355
'GPT834122','2024-08-03 08:47:31.810','Mouse',4.63,49,'Experimental',196,-43.00,99,513,85.0,131.00,'false','7.5W',19.03,14.89,250,0.11,0.66,0.536
'GPT782114','2025-01-19 04:46:07.810','Headset',0.43,75,'Stable',172,77.16,34,1117,72.0,71.00,'true','USB-PDEK',17.36,4.71,500,3.40,3.21,1.084
'GPT499571','2024-04-27 08:16:15.810','Controller',2.51,34,'Stable',175,98.77,75,962,51.0,89.00,'true','USB-PD3P',12.73,2.02,125,2.11,2.83,0.424
'GPT239099','2025-02-14 19:49:46.810','Gamepad',2.24,48,'Experimental',165,-47.00,43,1110,48.0,205.00,'true','USB-PD6R',2.40,10.77,125,2.71,3.91,0.866
'GPT896693','2024-07-04 01:05:46.810','Gamepad',1.84,16,'Stable',40,-63.00,40,1469,74.0,210.00,'false','10W',3.82,12.78,2000,5.11,3.08,1.842
'GPT122841','2024-10-08 23:55:13.810','Gamepad',1.38,41,'Experimental',273,76.16,26,1021,94.0,61.00,'true','USB-PDK9',9.62,2.70,1000,6.57,2.10,0.857
'GPT301041','2024-02-19 10:29:42.810','Mouse',3.99,23,'Experimental',265,4.89,0,883,75.0,143.00,'true','USB-PDKI',4.51,2.48,250,9.41,3.27,1.648
'GPT955872','2025-01-20 13:04:56.810','Headset',4.97,30,'Beta',64,17.21,66,1945,59.0,107.00,'false','USB-PDJH',1.31,6.59,2000,2.03,1.31,0.692
'GPT513812','2024-07-04 23:21:15.810','Headset',0.21,30,'Stable',70,59.01,48,1514,70.0,180.00,'true','5W',17.77,2.83,1000,7.48,2.12,1.476
'GPT595022','2025-02-02 02:23:29.810','Gamepad',0.61,35,'Beta',146,40.92,78,1931,93.0,234.00,'true','USB-PDO8',3.88,12.68,125,0.44,1.77,1.222
'GPT301382','2024-06-10 08:20:12.810','Headset',1.66,26,'Stable',286,-42.00,6,1542,89.0,156.00,'false','USB-PDZS',5.75,9.38,1000,7.91,4.15,0.417
'GPT250547','2025-01-24 03:02:04.810','Controller',4.85,51,'Beta',199,81.04,42,1131,39.0,230.00,'false','7.5W',13.34,4.06,125,0.52,0.28,1.317
'GPT917839','2024-09-23 10:02:25.810','Headset',0.39,13,'Stable',205,21.19,87,1913,77.0,175.00,'true','7.5W',0.91,1.64,2000,0.47,4.02,0.440
'GPT799965','2024-06-10 16:56:40.810','Keyboard',1.21,28,'Experimental',171,4.05,84,1575,70.0,236.00,'false','7.5W',5.69,3.14,500,9.81,2.74,0.706
'GPT761284','2024-12-17 17:58:28.810','Mouse',3.54,43,'Beta',300,74.57,43,526,31.0,212.00,'true','10W',13.88,6.71,2000,9.07,1.38,1.955
'GPT211815','2024-10-10 07:41:23.810','Keyboard',1.23,54,'Beta',271,5.87,72,1821,88.0,106.00,'false','USB-PD9C',6.99,8.73,500,2.52,4.11,1.813
'GPT553544','2024-10-14 17:10:36.810','Controller',4.42,94,'Beta',120,78.59,89,1013,28.0,160.00,'false','USB-PD7Z',5.39,7.04,1000,8.55,0.55,0.203
'GPT375710','2024-10-23 05:52:37.810','Headset',2.91,64,'Stable',31,5.98,78,1373,79.0,159.00,'true','7.5W',0.11,6.80,250,9.06,3.01,0.434
'GPT198069','2025-01-26 21:27:59.810','Controller',3.45,57,'Experimental',269,47.45,0,1965,44.0,167.00,'false','5W',16.92,14.42,250,2.36,0.80,0.552
'GPT773240','2024-07-22 07:00:49.810','Gamepad',4.85,82,'Stable',82,-56.00,5,867,26.0,212.00,'true','USB-PDEH',9.31,4.66,250,9.36,0.99,1.090
'GPT228843','2024-04-17 14:46:10.810','Mouse',1.67,28,'Beta',84,78.34,86,1181,81.0,188.00,'false','5W',3.59,12.42,125,8.05,3.59,1.847
'GPT824062','2025-01-13 08:11:10.810','Headset',1.13,24,'Experimental',184,29.83,9,576,35.0,88.00,'false','7.5W',0.62,11.37,8000,7.89,4.79,0.176
'GPT438275','2024-04-14 14:15:29.810','Controller',2.57,73,'Beta',211,27.13,75,1397,61.0,219.00,'true','5W',3.84,2.08,4000,3.81,0.24,0.104
'GPT258141','2024-08-25 11:26:10.810','Mouse',0.24,64,'Experimental',112,14.50,77,1466,76.0,97.00,'false','USB-PD6S',9.97,4.83,250,7.51,1.79,1.260
'GPT763230','2024-09-19 04:33:52.810','Gamepad',4.67,24,'Beta',164,57.88,43,1046,25.0,168.00,'true','5W',19.80,1.77,250,9.55,1.91,1.824
'GPT282360','2024-06-07 06:12:15.810','Controller',4.64,81,'Beta',42,-41.00,2,1332,34.0,159.00,'false','10W',13.51,1.27,500,1.25,1.86,1.179
'GPT575298','2025-02-17 23:15:58.810','Mouse',0.80,32,'Experimental',163,50.75,76,717,49.0,171.00,'false','10W',4.52,14.88,500,7.77,1.38,1.260
'GPT673639','2024-10-27 19:27:23.810','Controller',2.74,88,'Experimental',170,86.14,95,1756,96.0,69.00,'true','5W',4.36,6.06,500,9.38,1.26,1.699
'GPT455492','2024-06-24 02:25:28.810','Keyboard',4.10,85,'Beta',34,25.34,0,1672,29.0,110.00,'false','5W',20.00,2.82,2000,8.25,1.87,1.474
'GPT772732','2024-11-27 17:18:34.810','Keyboard',4.11,64,'Experimental',134,-80.00,5,1922,69.0,207.00,'false','7.5W',3.09,14.26,4000,3.12,2.02,0.274
'GPT450589','2024-05-12 00:45:31.810','Gamepad',4.42,49,'Stable',85,-81.00,55,567,28.0,163.00,'false','USB-PDLY',14.67,2.76,250,5.82,0.20,1.672
'GPT568687','2024-04-16 00:28:22.810','Headset',1.03,19,'Stable',157,67.09,58,1655,92.0,117.00,'true','10W',18.15,9.94,500,8.36,3.70,1.101
'GPT493213','2024-11-05 09:46:07.810','Keyboard',2.80,61,'Stable',72,78.32,50,1741,69.0,130.00,'false','USB-PD2E',13.05,14.65,125,4.87,0.85,0.817
'GPT571658','2024-03-10 11:16:17.810','Keyboard',3.68,83,'Stable',282,63.60,73,1810,34.0,190.00,'true','10W',2.81,13.09,250,5.59,1.10,0.199
'GPT798204','2024-12-05 15:31:55.810','Keyboard',2.88,73,'Stable',159,3.78,76,1777,38.0,66.00,'false','USB-PDRS',13.20,11.86,8000,3.56,0.13,1.866
'GPT657975','2024-09-23 11:13:56.810','Headset',1.79,37,'Stable',97,85.22,84,1618,85.0,95.00,'false','7.5W',17.83,4.75,250,9.26,0.45,0.672
'GPT370359','2024-09-03 00:51:27.810','Gamepad',3.90,28,'Beta',206,22.99,7,1768,100.0,66.00,'true','7.5W',14.56,12.73,2000,6.18,0.87,1.839
'GPT500886','2024-04-30 21:30:00.810','Mouse',4.41,74,'Experimental',41,59.12,34,1798,91.0,159.00,'false','7.5W',17.11,5.43,2000,1.13,4.72,0.613
'GPT738978','2024-10-11 13:23:23.810','Controller',3.57,76,'Experimental',299,66.38,17,1017,29.0,175.00,'true','7.5W',0.31,9.29,8000,1.19,3.10,1.196
'GPT251025','2024-08-05 23:30:31.810','Mouse',4.76,20,'Beta',172,17.39,66,665,58.0,164.00,'true','5W',18.56,6.75,125,5.22,4.07,0.479
'GPT984386','2024-08-04 20:26:03.810','Controller',3.00,20,'Stable',113,33.58,93,1935,27.0,129.00,'true','USB-PD1L',16.40,14.48,4000,4.84,4.60,0.760
'GPT386904','2024-08-26 08:15:33.810','Controller',4.70,78,'Experimental',263,43.38,77,1793,47.0,119.00,'true','5W',17.26,2.63,8000,4.70,2.54,1.198
'GPT997624','2024-08-24 04:07:12.810','Keyboard',1.53,72,'Stable',122,49.88,92,1527,93.0,73.00,'true','10W',12.12,11.13,1000,0.51,3.38,0.206
'GPT818894','2024-10-12 15:17:45.810','Mouse',1.22,82,'Beta',212,17.77,42,1853,61.0,154.00,'false','10W',2.05,8.54,250,7.02,4.30,1.260
'GPT672735','2024-09-27 12:47:53.810','Gamepad',4.37,57,'Beta',179,91.53,65,818,73.0,187.00,'false','10W',10.04,0.89,500,7.53,2.68,0.200
'GPT212208','2024-06-03 06:31:15.810','Controller',1.59,76,'Beta',250,-90.00,45,1497,74.0,102.00,'true','5W',19.53,7.95,250,4.32,4.71,1.238
'GPT854381','2025-02-08 19:03:47.810','Controller',0.90,41,'Stable',189,-40.00,93,870,77.0,225.00,'true','USB-PDND',7.00,12.02,8000,6.45,4.88,1.269
'GPT847129','2024-08-11 07:30:47.810','Headset',1.51,65,'Beta',274,0.14,13,1763,24.0,84.00,'false','USB-PDMP',1.77,2.48,8000,6.78,0.29,0.171
'GPT823854','2024-06-01 23:04:24.810','Mouse',0.27,31,'Experimental',151,-63.00,78,1211,90.0,192.00,'false','10W',4.75,4.79,8000,1.08,0.30,1.841
'GPT149360','2024-12-30 12:22:06.810','Headset',2.25,73,'Experimental',53,-63.00,97,1946,61.0,223.00,'true','7.5W',17.78,8.85,2000,8.48,3.93,1.171
'GPT708715','2024-12-11 07:11:15.810','Gamepad',2.85,48,'Beta',46,54.67,86,1785,69.0,229.00,'false','7.5W',11.02,10.25,8000,4.68,1.07,1.497
'GPT163600','2025-02-08 06:24:14.810','Headset',3.75,80,'Stable',120,87.41,22,1585,20.0,200.00,'true','USB-PDSW',3.80,10.57,250,3.65,4.37,1.354
'GPT461870','2024-09-25 20:06:22.810','Controller',2.69,34,'Experimental',279,74.57,32,1194,44.0,150.00,'false','7.5W',12.53,14.84,125,1.64,2.97,1.004
'GPT282001','2025-02-02 13:15:08.810','Controller',3.03,46,'Beta',176,-86.00,81,1039,87.0,102.00,'true','5W',17.39,11.74,8000,2.94,3.90,0.815
'GPT613284','2024-04-06 01:34:47.810','Gamepad',2.45,97,'Stable',73,-78.00,29,1224,23.0,152.00,'true','5W',13.40,12.44,8000,7.08,2.52,1.826
'GPT422076','2024-08-15 04:41:49.810','Gamepad',1.98,64,'Stable',288,87.95,65,1071,34.0,88.00,'true','7.5W',6.02,3.75,4000,4.97,3.79,0.633
'GPT870960','2024-03-09 23:21:38.810','Mouse',0.65,84,'Beta',93,-70.00,76,1349,100.0,65.00,'false','5W',19.23,3.03,2000,3.68,4.46,0.179
'GPT553604','2025-02-17 23:52:59.810','Controller',2.94,75,'Beta',218,54.70,20,1545,82.0,187.00,'true','7.5W',1.42,1.81,1000,0.39,1.62,1.712
'GPT894106','2024-05-15 01:18:14.810','Keyboard',1.14,27,'Beta',213,19.74,85,789,46.0,92.00,'true','5W',19.30,8.10,500,3.18,0.52,0.487
'GPT496427','2024-06-01 17:18:36.810','Gamepad',2.12,25,'Experimental',145,23.85,42,1369,85.0,105.00,'true','7.5W',1.64,10.72,250,2.22,1.64,0.455
'GPT765455','2024-07-18 16:51:22.810','Controller',3.52,53,'Beta',258,50.44,46,1595,77.0,107.00,'true','5W',15.28,8.46,4000,4.52,4.60,1.222
'GPT944671','2024-10-18 23:09:51.810','Keyboard',3.09,96,'Experimental',274,9.09,47,539,28.0,181.00,'false','USB-PD52',3.19,13.47,250,4.33,0.97,1.379
'GPT910595','2024-10-06 20:35:44.810','Headset',2.52,15,'Beta',60,99.05,50,1414,70.0,111.00,'false','7.5W',1.77,0.65,2000,9.90,1.15,0.865
'GPT555130','2024-11-18 18:39:11.810','Keyboard',4.28,84,'Stable',92,-42.00,61,1769,97.0,197.00,'true','USB-PDG2',5.48,4.38,2000,5.02,4.49,1.408
'GPT880462','2025-01-02 08:28:25.810','Headset',2.77,90,'Beta',224,66.01,0,1008,72.0,75.00,'false','7.5W',6.96,8.83,2000,8.99,3.14,1.557
'GPT692222','2025-01-17 03:23:17.810','Headset',1.24,74,'Stable',200,38.27,13,1289,71.0,129.00,'false','USB-PDW5',6.10,0.57,1000,5.74,3.05,0.684
'GPT874986','2024-05-07 08:35:30.810','Controller',3.97,28,'Experimental',256,69.34,57,1525,55.0,139.00,'false','5W',16.13,12.18,2000,0.72,3.63,1.182
'GPT788352','2024-05-22 08:44:02.810','Gamepad',3.39,29,'Experimental',272,-82.00,67,1834,78.0,147.00,'true','10W',10.83,7.76,125,1.85,1.60,1.398
'GPT236234','2024-07-26 20:22:17.810','Mouse',4.42,69,'Beta',186,77.51,84,695,71.0,173.00,'true','10W',9.44,10.79,2000,1.50,3.07,0.951
'GPT326716','2024-07-15 11:24:15.810','Headset',4.28,68,'Beta',159,-55.00,72,1637,51.0,83.00,'true','5W',1.84,15.00,250,4.74,4.99,1.288
'GPT548374','2024-07-30 00:41:05.810','Mouse',3.43,57,'Experimental',180,-64.00,30,1001,33.0,178.00,'false','USB-PD8A',12.08,12.70,250,5.98,1.98,1.492
'GPT184320','2024-05-13 04:24:40.810','Keyboard',1.54,26,'Experimental',110,69.05,6,1097,65.0,222.00,'true','10W',3.38,9.31,1000,6.99,1.34,0.286
'GPT133955','2024-04-23 12:30:33.810','Headset',2.13,14,'Beta',160,52.46,5,1574,29.0,126.00,'true','USB-PDOH',1.94,1.02,125,5.64,2.31,1.432
'GPT769771','2025-01-07 13:56:25.810','Mouse',0.43,40,'Experimental',222,76.13,59,714,91.0,87.00,'false','10W',5.67,4.17,500,1.20,0.88,0.333
'GPT108131','2024-02-25 11:17:03.810','Controller',4.31,50,'Experimental',100,-66.00,83,1788,87.0,187.00,'false','7.5W',19.95,9.79,8000,3.22,4.72,0.391
'GPT233543','2025-01-27 07:45:49.810','Headset',3.67,23,'Stable',60,69.37,45,1596,94.0,112.00,'true','10W',14.45,0.88,250,6.79,0.82,1.261
'GPT400207','2024-09-18 01:31:26.810','Mouse',0.33,83,'Experimental',277,-54.00,4,1277,40.0,166.00,'true','5W',15.00,2.07,4000,0.51,2.76,1.166
'GPT260744','2024-10-01 21:56:11.810','Headset',4.13,32,'Stable',76,85.91,24,1992,87.0,114.00,'false','USB-PD1P',14.04,12.39,250,5.22,4.71,1.098
'GPT838891','2024-10-10 08:38:44.810','Mouse',3.68,53,'Stable',263,-75.00,31,1555,64.0,148.00,'false','7.5W',19.10,6.25,4000,3.68,1.23,0.715
'GPT189396','2024-12-16 11:24:36.810','Mouse',0.16,38,'Experimental',88,38.96,23,910,89.0,234.00,'false','5W',4.73,14.72,8000,2.17,3.15,0.951
'GPT791480','2024-03-11 16:57:14.810','Headset',2.73,61,'Beta',281,85.26,51,1668,41.0,106.00,'true','10W',16.84,14.37,4000,3.97,4.04,0.943
'GPT717389','2024-05-26 09:29:43.810','Headset',0.85,39,'Stable',159,55.00,24,752,77.0,227.00,'true','7.5W',14.44,2.42,8000,6.49,2.90,1.209
'GPT356281','2024-11-24 15:24:15.810','Gamepad',3.68,96,'Stable',165,63.28,10,1731,63.0,200.00,'true','USB-PD2Y',9.20,4.88,500,1.01,2.04,1.527
'GPT917141','2024-05-31 23:09:01.810','Headset',1.83,60,'Stable',125,25.27,18,548,88.0,95.00,'true','5W',4.95,4.07,4000,4.66,3.78,1.560
'GPT552179','2024-10-30 11:40:03.810','Headset',0.23,28,'Stable',288,51.37,3,548,67.0,127.00,'false','5W',0.43,12.05,1000,6.69,3.15,1.602
'GPT320248','2025-02-16 14:27:51.810','Controller',2.69,11,'Experimental',254,-30.00,70,1624,57.0,126.00,'false','USB-PD48',16.84,12.36,2000,5.55,3.84,0.416
'GPT471241','2024-11-09 10:35:18.810','Controller',3.73,47,'Beta',112,7.54,54,893,94.0,119.00,'false','10W',14.63,8.63,2000,7.45,3.11,0.304
'GPT762606','2024-07-06 20:13:14.810','Controller',3.97,26,'Stable',131,32.87,20,1744,43.0,93.00,'true','7.5W',12.49,11.29,1000,6.75,3.13,0.419
'GPT156282','2024-09-23 14:09:33.810','Controller',2.35,48,'Stable',231,-55.00,88,1580,54.0,66.00,'false','5W',4.37,11.52,4000,3.44,3.27,1.452
'GPT466835','2025-01-10 02:03:13.810','Mouse',1.33,63,'Experimental',175,34.20,58,1792,36.0,83.00,'false','USB-PDSR',0.85,14.15,8000,7.25,1.92,1.707
'GPT182655','2025-01-11 20:56:53.810','Headset',3.11,50,'Stable',266,2.74,57,1179,92.0,133.00,'false','5W',10.37,8.34,1000,4.33,4.93,1.003
'GPT858985','2024-06-03 12:17:25.810','Mouse',3.53,23,'Stable',61,-59.00,82,936,90.0,106.00,'true','7.5W',15.18,6.93,125,1.13,1.13,1.606
'GPT400778','2024-11-16 07:08:24.810','Keyboard',4.69,40,'Beta',114,49.73,83,1350,77.0,175.00,'false','7.5W',7.03,12.08,4000,3.57,2.19,0.327
'GPT905679','2025-01-23 19:00:08.810','Keyboard',0.56,33,'Stable',108,95.49,98,1549,98.0,73.00,'true','7.5W',0.31,1.98,4000,3.29,1.10,0.894
'GPT665906','2024-07-08 21:39:11.810','Controller',2.43,13,'Stable',214,-30.00,44,1483,53.0,234.00,'false','7.5W',9.59,3.20,8000,3.55,1.26,0.553
'GPT440187','2024-08-22 12:17:16.810','Mouse',2.57,26,'Stable',184,44.39,0,623,85.0,155.00,'true','5W',6.20,5.57,1000,0.62,3.39,1.912
'GPT836432','2024-05-17 21:42:53.810','Gamepad',2.69,34,'Stable',104,5.24,7,1980,43.0,118.00,'true','10W',18.98,12.77,1000,1.96,2.36,1.714
'GPT570031','2024-07-20 01:25:35.810','Keyboard',3.23,13,'Experimental',196,-59.00,42,517,78.0,228.00,'false','5W',18.87,14.64,500,6.02,2.98,1.505
'GPT879289','2024-05-16 22:26:55.810','Headset',1.57,44,'Stable',93,-51.00,59,766,55.0,136.00,'true','5W',19.11,14.75,500,0.59,1.02,1.716
'GPT719959','2024-04-04 18:45:28.810','Gamepad',1.10,26,'Experimental',62,30.00,16,1075,56.0,145.00,'false','USB-PDA0',18.64,7.10,250,2.93,4.59,0.242
'GPT146325','2025-01-17 16:14:08.810','Headset',4.63,82,'Beta',141,33.90,6,1154,88.0,98.00,'true','7.5W',13.11,6.52,2000,4.23,4.37,1.804
'GPT703697','2024-10-28 07:32:59.810','Controller',1.47,17,'Stable',288,61.61,31,603,92.0,174.00,'true','5W',16.80,0.75,1000,6.49,0.90,1.093
'GPT811719','2024-10-01 23:29:57.810','Controller',4.40,64,'Stable',83,97.17,2,1134,72.0,63.00,'true','5W',16.59,11.83,1000,7.40,4.75,0.909
'GPT728496','2024-08-20 13:10:04.810','Headset',1.97,50,'Stable',185,95.36,27,1478,47.0,159.00,'false','10W',16.67,5.65,125,3.65,3.07,1.898
