'RGB_NB77VI','MECH_CLI694','AUD_BU7111',72,85.4,867,'8',2,7641975
'RGB_U25839','MECH_XNU1HE','AUD_X00BT6',14,96.0,153,'5',2,15694046
'RGB_G3VH4O','MECH_39A8EF','AUD_ANQDQE',33,88.0,989,'20',4,4345631
'RGB_4IJ4QV','MECH_TSUK9X','AUD_J9LGUJ',63,87.7,616,'5',3,13595862
'RGB_4L9J8Q','MECH_XCZ6YJ','AUD_JOSNGL',36,85.3,309,'5',3,4098613
'RGB_APW5WA','MECH_TOXRFV','AUD_15V66E',47,98.4,804,'14',2,10512547
'RGB_ZQ90Q2','MECH_85EW2A','AUD_XISGJI',47,83.7,357,'16',6,7932636
'RGB_I86644','MECH_XGSQHZ','AUD_UCJUCI',27,80.4,995,'18',7,5079483
'RGB_NS29WA','MECH_O76T2J','AUD_1OE955',43,92.4,904,'13',5,1379749
'RGB_XHTXGZ','MECH_M7R0WC','AUD_33KV3Q',94,81.3,431,'5',4,13237798
'RGB_53TR84','MECH_E2SA1J','AUD_K1Y9SI',5,88.6,267,'9',4,4916898
'RGB_YXRLNO','MECH_VRFBLI','AUD_U4QEC6',56,88.9,283,'8',7,4932173
'RGB_FIGM20','MECH_NMVL00','AUD_S7IOKW',47,83.3,199,'14',7,14076096
'RGB_WVXD73','MECH_OHVW3S','AUD_C6LD4Y',84,97.9,378,'7',4,9042919
'RGB_YZU3XT','MECH_K3HSEO','AUD_M0JHZV',87,85.1,793,'11',2,11196383
'RGB_BAJNUA','MECH_9W43ST','AUD_9NK39J',87,98.3,866,'15',2,5626156
'RGB_ZSVB0N','MECH_ZQU7UP','AUD_64URSI',16,93.6,296,'17',5,5655866
'RGB_SUPJ9U','MECH_ZFIT39','AUD_DYL371',62,99.4,774,'10',10,11951995
'RGB_T9I7WW','MECH_X9SIMJ','AUD_LIC4DO',9,99.0,705,'7',3,4166958
'RGB_JUE5EN','MECH_XIBHTZ','AUD_HR3H78',61,83.0,120,'11',4,4441844
'RGB_Q52PKU','MECH_P4PGZ7','AUD_NH10RE',15,97.7,616,'15',3,14672515
'RGB_20NA7W','MECH_4OBXDC','AUD_V7HNDU',62,99.6,345,'8',9,12575518
'RGB_U2KXYR','MECH_7UPQFF','AUD_BG5KCM',62,96.3,168,'7',6,581612
'RGB_WCSGA3','MECH_6BBT5G','AUD_VVKFBF',99,89.4,180,'11',5,13610913
'RGB_QJ5OOD','MECH_HPIVX6','AUD_C2A673',68,97.2,718,'15',8,8198245
'RGB_ZZ2336','MECH_XRRHAO','AUD_US3G96',27,85.6,256,'11',8,14163892
'RGB_CGYOND','MECH_L0ZKNA','AUD_VEKQW5',57,87.7,892,'12',1,10864674
'RGB_2VJF47','MECH_Q404MX','AUD_1YAKPN',7,97.7,646,'8',7,9666406
'RGB_RQ2AFT','MECH_7O9WI7','AUD_01GP5D',16,81.0,540,'14',6,14879406
'RGB_QVMRYV','MECH_R9PDLW','AUD_S6XV61',16,92.0,931,'15',2,11215510
'RGB_MJE8KU','MECH_DM0IW1','AUD_JKCT53',35,85.5,506,'9',9,5340141
'RGB_7RHWGI','MECH_7ESMHY','AUD_47UZXG',65,85.0,930,'13',4,14200697
'RGB_PM5KSS','MECH_VCJMYW','AUD_PLYUR8',83,81.6,534,'16',7,6036362
'RGB_TSAFCT','MECH_NPN919','AUD_BI1J8R',27,96.6,923,'10',1,14911425
'RGB_1WFLKK','MECH_NS6J8Q','AUD_HG643K',0,97.3,118,'17',5,5567
'RGB_SCCZ7K','MECH_AM8TBT','AUD_W6AF9J',65,88.3,261,'16',3,248500
'RGB_WK10XC','MECH_34JWVM','AUD_1S3H3Y',54,92.6,374,'9',8,5846336
'RGB_1MAYJP','MECH_A82VWZ','AUD_W1PNDW',24,88.2,128,'20',7,2309672
'RGB_82ZOFM','MECH_TB42FG','AUD_5UCX56',59,92.7,167,'15',2,13846501
'RGB_XAKVX3','MECH_32C9E3','AUD_SLEAYL',22,83.5,562,'10',3,3018653
'RGB_HN2XKF','MECH_MXOW0F','AUD_PKKLJU',14,99.9,128,'15',1,16497467
'RGB_TMANVF','MECH_LSI9VE','AUD_L8UY1W',45,98.6,796,'11',1,13723111
'RGB_TTNLTM','MECH_7FQI4E','AUD_YVDSJI',0,80.8,535,'11',6,10658026
'RGB_N3P1X6','MECH_SKSXM6','AUD_1PAC0M',28,91.0,695,'17',9,13612482
'RGB_7SCPFS','MECH_LYZRS8','AUD_AZTNTM',58,92.3,489,'20',9,11692550
'RGB_Q70FPL','MECH_FRQ6WW','AUD_Q3T0A4',39,91.9,383,'15',10,3886414
'RGB_0LTE9W','MECH_RZMPOI','AUD_8B03XO',84,97.7,743,'6',2,15600064
'RGB_8GNPOJ','MECH_LXCWGX','AUD_F8XYFK',51,89.4,326,'19',5,6768271
'RGB_YA487Y','MECH_EN3UFC','AUD_6B88YD',2,92.1,103,'7',6,429487
'RGB_MMN42U','MECH_WD80YJ','AUD_PTT92Y',19,88.6,894,'17',3,396799
'RGB_LEH77V','MECH_VVAGTW','AUD_XRM8TI',75,80.9,648,'16',6,1824063
'RGB_2RKBHE','MECH_3C1U2K','AUD_XGFM01',61,80.4,905,'5',7,13949903
'RGB_FTLNXV','MECH_XSDID6','AUD_YDAU09',89,99.5,210,'10',8,7890353
'RGB_F29GEX','MECH_BRCXHZ','AUD_BP7PBN',10,86.9,925,'6',6,9803427
'RGB_77YIHJ','MECH_J2QZ7U','AUD_7BDGAC',95,99.1,1000,'15',10,15755717
'RGB_KIN2HQ','MECH_KKGJ3Z','AUD_MT2AM6',52,95.8,783,'7',9,7619707
'RGB_ZKR2UV','MECH_X27C2U','AUD_HK4E86',74,92.0,869,'20',8,13960702
'RGB_IZCMW0','MECH_0AE0YG','AUD_HYCIEN',8,99.7,373,'10',2,14556245
'RGB_6JO27I','MECH_ESZWFJ','AUD_DCIV31',2,98.1,108,'12',10,16600152
'RGB_Z2UFFV','MECH_51J9WL','AUD_ZG2F8Q',61,99.5,440,'14',5,13663334
'RGB_HHN4DO','MECH_2IWAWV','AUD_0ZS6LI',25,81.1,618,'5',8,9184868
'RGB_OBGBAH','MECH_XS94AL','AUD_D4D700',97,96.6,683,'18',1,14516167
'RGB_V6PI9H','MECH_4IWZXT','AUD_LCS7GG',66,91.2,131,'10',10,12805279
'RGB_EAEBSI','MECH_5FJ02C','AUD_0R415I',17,91.1,855,'7',10,14943763
'RGB_CDFOEM','MECH_P0POCW','AUD_K7VAPW',44,90.7,557,'15',3,5840823
'RGB_XYQCFL','MECH_7BAJ0J','AUD_KE155G',81,94.1,524,'11',7,519892
'RGB_AVQHZC','MECH_NXS8VR','AUD_IVKZW4',59,95.2,709,'7',7,9505832
'RGB_E3YAAT','MECH_UGEJC5','AUD_JYTUVZ',51,85.2,916,'10',2,13975790
'RGB_RI03SP','MECH_U18Y81','AUD_KSBL5A',99,90.1,964,'12',7,5169212
'RGB_A7XCQ6','MECH_DNU4E9','AUD_SF0C7A',85,84.5,146,'12',10,14851095
'RGB_YRJ4EC','MECH_1DWFBH','AUD_8ENPZA',2,99.9,988,'11',9,1678385
'RGB_CYNCZH','MECH_XB2AWM','AUD_AG3RKY',79,80.9,500,'20',7,7789477
'RGB_S45QPP','MECH_B337VX','AUD_A93OQH',61,93.3,596,'14',8,13220663
'RGB_AGL6GJ','MECH_NMM45P','AUD_0CHQVM',75,81.5,779,'9',9,373823
'RGB_JW6T4A','MECH_PRF2Z4','AUD_W4QMEX',57,90.2,297,'7',10,14332337
'RGB_4DDFCQ','MECH_9BDHSI','AUD_Y3GQZ6',97,87.3,708,'17',3,5180311
'RGB_EK2TD7','MECH_9DXZKD','AUD_G7V04L',28,89.5,190,'9',1,7541462
'RGB_BTWDGJ','MECH_KU7Z1E','AUD_5Q1IC6',92,83.7,607,'5',4,13192904
'RGB_YAE77R','MECH_HPDIQ1','AUD_7I94QE',35,98.5,990,'15',7,2761095
'RGB_UVOMXQ','MECH_FW8SZ4','AUD_PNGQV2',97,96.4,464,'8',8,13276920
'RGB_POEXIO','MECH_6BLW1Z','AUD_VTOP9A',60,99.1,446,'10',4,7823693
'RGB_UU9W18','MECH_VINWGL','AUD_J7EO01',31,91.3,814,'19',5,350492
'RGB_CI5FGQ','MECH_T4YNEX','AUD_4OB2JK',8,92.4,667,'5',1,3432500
'RGB_AS73X4','MECH_N2HI12','AUD_RH21EZ',43,88.2,808,'10',1,9208164
'RGB_L1ALD0','MECH_J5DFKJ','AUD_UOL2R2',70,88.2,275,'11',6,13499548
'RGB_JC8JM0','MECH_JJM5HB','AUD_SY9N8I',70,91.8,885,'8',4,10929665
'RGB_BWERJL','MECH_25QC57','AUD_NX6QCE',60,83.0,523,'13',10,6940104
'RGB_108GLX','MECH_5JTA2A','AUD_I0R22L',8,95.5,722,'10',10,1845902
'RGB_P7GWGJ','MECH_EIMKDG','AUD_2HRLBR',17,83.4,963,'7',7,15795829
'RGB_6H4P8X','MECH_V1KCM7','AUD_TRU7SC',23,92.0,868,'9',3,9851581
'RGB_59C9IQ','MECH_4JJJ73','AUD_Q4LFGA',70,87.8,240,'18',2,6165855
'RGB_8E4A2G','MECH_Z7CKUA','AUD_YG4N5D',2,88.7,239,'6',7,9462035
'RGB_PGFJ6Z','MECH_V3ZX1C','AUD_M4N91C',26,81.0,405,'20',7,1028243
'RGB_PA7Y6U','MECH_B55PA1','AUD_PDGIPL',45,97.6,933,'10',1,219106
'RGB_WR8KOU','MECH_5QAHPV','AUD_TNLPA8',9,87.6,910,'5',5,4482771
'RGB_UCNHD2','MECH_U1HGL0','AUD_O675RO',46,82.5,146,'6',8,14475173
'RGB_HBYB6V','MECH_XV1X8H','AUD_NDYAEE',63,80.0,996,'13',4,6621444
'RGB_HUH8MX','MECH_1NOWOB','AUD_XYIVO2',6,81.2,256,'14',6,1075797
'RGB_1Q6N7U','MECH_EEFE3O','AUD_LDA2Q7',20,95.8,288,'18',5,3782217
'RGB_BQA9JP','MECH_OB5BDR','AUD_97J998',93,83.1,421,'9',4,13007220
'RGB_ETQASH','MECH_0ACVKY','AUD_Y13US9',66,81.6,812,'15',2,3896946
'RGB_PME7BH','MECH_PH24CO','AUD_Q6GCGK',35,82.8,742,'8',7,16082543
'RGB_8BA7N1','MECH_6M6N9W','AUD_J5RI6X',78,90.5,121,'16',2,1700785
'RGB_E7V1U9','MECH_7XYF92','AUD_6HLH5K',47,98.6,301,'9',3,13654866
'RGB_US0FTB','MECH_MO3OFY','AUD_CJJ04M',71,83.7,845,'11',7,5349097
'RGB_DWEXNI','MECH_GX5TZ6','AUD_AWSKDL',40,81.1,757,'20',10,6470061
'RGB_UCYWYW','MECH_PWZQRJ','AUD_6E6C5X',39,81.8,144,'20',3,15250313
'RGB_RZ85XL','MECH_1S5NG0','AUD_2GCCD3',69,97.5,780,'9',9,565770
'RGB_80679D','MECH_JUEV2K','AUD_VON1AM',45,80.9,772,'12',8,12271409
'RGB_ZWG762','MECH_L7RX03','AUD_NR3IVQ',88,97.8,697,'18',6,16012792
'RGB_2SBWXP','MECH_0D55LM','AUD_LVXDSW',58,81.5,376,'12',5,7768401
'RGB_BY7BLA','MECH_RKIHR4','AUD_Y7QR0Q',77,89.3,594,'11',7,2161010
'RGB_JXFBKO','MECH_TD3A34','AUD_6KNFV2',53,84.5,438,'6',5,12871109
'RGB_X0AMO9','MECH_7K4BUY','AUD_2PPVA8',27,93.2,407,'10',10,6751754
'RGB_FEIQ9U','MECH_TL310Q','AUD_PUE5TO',68,99.8,132,'20',1,1281857
'RGB_HX7QN9','MECH_7TK49W','AUD_KUV028',20,84.7,300,'18',6,14419699
'RGB_8W96R8','MECH_2DDWFT','AUD_8ZQZRT',54,100.0,456,'10',10,4960535
'RGB_SQ10JY','MECH_YCEYKR','AUD_M0F8S7',48,95.7,534,'20',2,12071255
'RGB_SDY2S6','MECH_AUEY8K','AUD_8C1W2C',100,92.8,345,'10',5,13929740
'RGB_B5620R','MECH_RKEDUK','AUD_58CXWW',0,81.1,195,'15',4,13487994
'RGB_WOJFGT','MECH_5PCLX5','AUD_MBBB8R',19,81.3,372,'18',3,13771500
'RGB_N5CAXJ','MECH_5UWB5L','AUD_8BTZME',32,96.4,400,'13',8,15570160
'RGB_31I6SP','MECH_TIF59D','AUD_DOVWU1',23,98.6,120,'9',10,3727091
'RGB_V0HK84','MECH_121U41','AUD_G2RLV0',15,99.8,739,'19',1,10612435
'RGB_9J6CLA','MECH_TTMKYG','AUD_BIAA16',40,80.1,911,'14',8,9822895
'RGB_UWWW1Z','MECH_YUUT8T','AUD_CH4GB9',57,97.6,737,'13',6,10880236
'RGB_86BYN0','MECH_YMTDVL','AUD_GP064I',51,82.0,904,'15',8,1019116
'RGB_I1JWBC','MECH_ZAA4WY','AUD_Q698QT',43,92.6,618,'15',1,7228160
'RGB_SFVJ59','MECH_BS42BU','AUD_6TMMEE',31,92.2,769,'18',9,39485
'RGB_7UM9KI','MECH_VYDUBN','AUD_Z4QTX9',35,83.4,594,'13',4,4891732
'RGB_XSDYAP','MECH_3VSRP5','AUD_H0YM9E',88,97.0,200,'12',8,13064936
'RGB_6Z1JRS','MECH_SML506','AUD_J8NBTN',55,80.3,330,'19',2,3328411
'RGB_KQYARS','MECH_8CHT1H','AUD_7PA9YZ',24,82.3,759,'19',1,16555744
'RGB_UF508P','MECH_PEL80S','AUD_RNCTT0',13,91.2,400,'5',10,9728046
'RGB_KN7MFT','MECH_AWSECF','AUD_EZ2MWX',20,97.8,280,'9',7,6158068
'RGB_4A21JR','MECH_Y5D2KR','AUD_9A25LI',9,83.8,765,'10',4,12324163
'RGB_MABWIV','MECH_DNGKGZ','AUD_SJ81T9',15,92.3,1000,'7',9,5182138
'RGB_VYTDWX','MECH_31GLZP','AUD_I2FAO8',47,96.9,608,'11',10,861723
'RGB_HJQOJP','MECH_3ZPQ0S','AUD_OSS0QB',71,98.6,153,'8',3,3627255
'RGB_O9T59M','MECH_YYW1GR','AUD_ZSW2KF',88,85.4,852,'17',5,8852911
'RGB_N6Z16M','MECH_CPAMTQ','AUD_VSBDF4',77,84.6,392,'17',2,6679085
'RGB_ZPKRCM','MECH_01UXL6','AUD_7R19B9',13,90.1,460,'11',3,11419817
'RGB_3U117Z','MECH_0FBCC3','AUD_8SA9QO',19,90.8,303,'10',8,11933715
'RGB_B7TP04','MECH_T1FRAN','AUD_2K6M13',68,94.7,483,'20',9,14922498
'RGB_XD7A05','MECH_5WCDP2','AUD_NEIOGF',87,99.1,192,'7',4,4786923
'RGB_CBXK6E','MECH_1J56Y0','AUD_V6Z7RH',30,82.7,993,'16',5,14833309
'RGB_ABBRCN','MECH_L69YLP','AUD_3OZRIL',73,81.9,703,'16',8,5983598
'RGB_OG05F1','MECH_2W29B5','AUD_VES7WW',38,95.7,945,'6',6,15912395
'RGB_EFAZXW','MECH_LC5ZSQ','AUD_XM0TP5',94,91.7,503,'19',5,406151
'RGB_QXERC4','MECH_7U29UT','AUD_JRH94P',96,99.4,679,'5',9,2981443
'RGB_DQX1OE','MECH_G3OC2C','AUD_EYNJWO',26,84.6,521,'20',6,16646804
'RGB_V51011','MECH_J8XG4E','AUD_ROYWM1',18,94.7,402,'12',1,14202798
'RGB_2XNCCF','MECH_4VZZSM','AUD_CZILLE',89,95.4,477,'19',6,16488273
'RGB_VA3TGW','MECH_9FT1GG','AUD_UAAJWM',71,88.4,608,'10',5,8566873
'RGB_OPAZPB','MECH_P1X664','AUD_TB2CAT',78,97.2,875,'10',1,14350224
'RGB_EKSIFH','MECH_FY3IM9','AUD_HNN1Y1',48,99.5,812,'9',4,11060375
'RGB_N2JIHL','MECH_0EQ45L','AUD_M1ZZP9',58,98.3,794,'13',10,1246121
'RGB_7EIKY8','MECH_1L0NCO','AUD_NLIJ52',20,92.1,213,'13',8,3486057
'RGB_I3FZ4T','MECH_7PO9AM','AUD_YCEJXF',82,81.7,211,'19',10,8838612
'RGB_MHAISS','MECH_KJXC9I','AUD_PJEUBT',81,91.4,179,'11',8,13790999
'RGB_2UJVAZ','MECH_NKQGZN','AUD_HPK0MR',28,83.5,921,'18',7,14517026
'RGB_CC33IU','MECH_07DZX0','AUD_ME9YCV',16,97.3,474,'14',9,7353440
'RGB_U7M3ZI','MECH_M5IXRF','AUD_CQY4HL',48,84.8,380,'19',6,16375512
'RGB_JWI5KS','MECH_W8VFO9','AUD_2K7HU8',52,87.4,170,'11',9,6299912
'RGB_6B5X40','MECH_7J2R4Y','AUD_I46OSI',96,93.9,470,'11',5,2567273
'RGB_2J9E2F','MECH_O592GQ','AUD_387ZVP',87,80.2,802,'19',1,12623938
'RGB_A0ASBL','MECH_L82DI3','AUD_B7RJ81',58,95.0,146,'11',3,10076827
'RGB_TMDTUI','MECH_OJYX9H','AUD_MMGZ88',7,93.8,800,'13',10,11263877
'RGB_LAEX3O','MECH_SS3M2V','AUD_35K9CO',64,90.9,974,'19',9,1032199
'RGB_WLAXUY','MECH_CP2FQV','AUD_5M16R1',7,93.1,955,'13',8,4486449
'RGB_49O4OE','MECH_QX616V','AUD_K6T661',26,86.0,409,'5',3,14485345
'RGB_EZ4Y10','MECH_3GE7MA','AUD_T2TE96',44,87.9,707,'15',5,7632899
'RGB_KVWOAT','MECH_SLA5NC','AUD_5BGCM5',20,93.5,556,'13',2,5365345
'RGB_CKU9LD','MECH_C42IJ4','AUD_96ERWF',87,81.0,237,'13',6,7398890
'RGB_4J997L','MECH_QFOKH2','AUD_V3TZNL',19,95.0,985,'20',1,10015872
'RGB_CKI3JS','MECH_VXW3K1','AUD_LXSABG',33,86.1,722,'18',6,12984679
'RGB_V6THPQ','MECH_Y3QLHU','AUD_70D069',69,86.8,663,'15',10,15989838
'RGB_RCG48D','MECH_GK4J6I','AUD_AQ0FWW',33,91.1,397,'5',8,16156063
'RGB_915YDL','MECH_9XTJ52','AUD_ZAODEV',36,95.4,645,'5',5,4985279
'RGB_IFFGCV','MECH_MVPEP9','AUD_VS85XA',7,90.7,199,'16',9,11496558
'RGB_5BGTTV','MECH_MKXZGC','AUD_3JFNNY',49,91.9,496,'9',5,14888625
'RGB_KL73YJ','MECH_Q7ZIPE','AUD_V2V9JT',56,87.7,439,'19',1,567268
'RGB_DY03Y6','MECH_H1DHI2','AUD_LQ99XS',70,90.2,109,'18',10,9056780
'RGB_WIEEJT','MECH_ORU9V0','AUD_6DA7HI',43,88.4,442,'6',9,186881
'RGB_T3EQHV','MECH_6QG1Q1','AUD_ZCC50Y',53,86.7,708,'18',2,16382368
'RGB_78CT6N','MECH_6AB562','AUD_1ISQXO',86,83.8,127,'5',2,13996847
'RGB_A8BLCA','MECH_L4RTLJ','AUD_YQ407F',51,90.3,886,'14',3,6098354
'RGB_H1HD0Y','MECH_DT0X8W','AUD_YF3WWJ',67,99.1,115,'17',2,16175240
'RGB_5LMUZ3','MECH_DLXP8T','AUD_VXJHG4',12,80.9,450,'6',3,12130613
'RGB_JMU3TL','MECH_RAJZZ1','AUD_3XG5YH',21,85.3,604,'8',4,14724723
'RGB_X9N4JX','MECH_43FEIS','AUD_ALKPID',97,95.9,814,'5',4,16062923
'RGB_Q1EQ22','MECH_SUNC6U','AUD_YO6KGZ',86,99.7,936,'19',3,3317795
'RGB_3FD4JB','MECH_67I5XI','AUD_RLJEOM',67,99.2,775,'7',5,10937410
'RGB_TYROF2','MECH_6NSLND','AUD_K9ZX7Y',27,95.7,666,'13',6,3402745
'RGB_W6N75Z','MECH_LJ3DF2','AUD_ZGHLMY',86,89.2,502,'20',1,14979657
'RGB_BT7JFU','MECH_5DZ3E1','AUD_TVOF5C',90,86.4,962,'10',9,10325988
'RGB_0SZOPV','MECH_K11382','AUD_HMLTL2',89,96.8,311,'14',10,11795026
'RGB_HK484N','MECH_9MZ5YY','AUD_5IXRRE',65,98.9,466,'18',7,12272236
'RGB_49GJ7H','MECH_QC6JZ5','AUD_D5E45M',66,84.7,637,'17',6,5949031
'RGB_F0X7K7','MECH_TCOVYN','AUD_M40503',40,87.3,724,'10',6,3884299
'RGB_Y3Z262','MECH_LF2NRP','AUD_HQN072',22,90.3,180,'5',6,5721321
'RGB_0TVHSO','MECH_0Z60LL','AUD_TKHQAK',41,84.2,337,'14',2,9776522
'RGB_9037CL','MECH_P4KYKO','AUD_CWK2W5',92,83.2,384,'14',3,10608215
'RGB_XXN46X','MECH_9Z02D8','AUD_IVT9B5',63,88.1,519,'19',4,1217971
'RGB_MFRT34','MECH_TXWAWW','AUD_6W0ZYK',28,84.6,458,'8',2,2845870
'RGB_3148UT','MECH_ZZSDZZ','AUD_G4PRU0',7,98.5,858,'5',7,3000504
'RGB_RF7F4S','MECH_QQP7MQ','AUD_B1XHFV',43,82.7,770,'5',7,6434231
'RGB_0DPTX2','MECH_ZS83J0','AUD_2CIRVM',97,95.1,180,'10',5,387934
'RGB_8OJN3G','MECH_WZZ4HX','AUD_5VL5TJ',49,82.7,276,'6',6,3001454
'RGB_8LFX30','MECH_NYUIIW','AUD_AMUGTO',48,98.7,398,'5',5,15485997
'RGB_DC55GX','MECH_VZ22QN','AUD_PPKH6P',65,99.1,156,'6',10,15208200
'RGB_FM7WAC','MECH_MSQ8JZ','AUD_9BZVIW',23,87.1,893,'14',5,10072886
'RGB_M01B0F','MECH_2HDDUQ','AUD_0LZTEL',62,94.8,494,'13',2,1218905
'RGB_6TA6XC','MECH_4EQL6S','AUD_M6RZIG',31,85.7,630,'17',5,12341176
'RGB_VTNW33','MECH_16X70H','AUD_C2R4QP',85,83.1,811,'5',4,6509626
'RGB_CEOV0X','MECH_B0QNSG','AUD_GSSMIZ',93,86.7,824,'14',6,13037747
'RGB_O2HNB8','MECH_JGIZUU','AUD_00FA2G',57,95.1,414,'18',1,3345661
'RGB_56Q5N7','MECH_KB4RAY','AUD_GNVU27',43,87.4,157,'6',1,14160116
'RGB_AXRU3T','MECH_IU219Q','AUD_A2OGBN',67,89.2,665,'6',9,10664517
'RGB_2XA5ZD','MECH_VJPJTU','AUD_DMOHE3',49,97.9,333,'15',9,318926
'RGB_PDUNBM','MECH_5GLEQ6','AUD_F4IG00',91,81.6,642,'19',7,366040
'RGB_KA3I70','MECH_E76TD8','AUD_D3LDSU',49,88.1,655,'17',1,2232194
'RGB_EY2KJ7','MECH_PB4P5Z','AUD_1DR8TE',29,81.3,528,'13',6,14614348
'RGB_9P8846','MECH_0K67LA','AUD_4ZA0OP',25,96.9,942,'13',7,13725499
'RGB_OVAPPT','MECH_SHDSII','AUD_88QDUW',92,94.0,675,'6',2,14475611
'RGB_FPO09I','MECH_1CST8Z','AUD_HYR2ZA',96,85.0,327,'12',8,13527530
'RGB_KAGRO3','MECH_1TSEB2','AUD_OGVQWZ',23,98.8,126,'13',3,11302151
'RGB_5JYP4Z','MECH_8NM6TN','AUD_349SK0',69,85.0,375,'9',5,3278843
'RGB_DTMPJP','MECH_HG6928','AUD_RZTRUI',62,83.4,797,'14',1,13826386
'RGB_26NFY2','MECH_9C04MO','AUD_MKKC75',73,86.5,751,'15',8,11690743
'RGB_JUHL0S','MECH_UEZG0N','AUD_DL52BA',11,99.6,958,'16',10,15367224
'RGB_C0M5S1','MECH_7LK8Y5','AUD_3F0Y1H',74,83.6,354,'18',2,14250361
'RGB_0RPVPJ','MECH_WQLTJ2','AUD_47P4L1',61,97.6,291,'20',4,7152884
'RGB_GZH2K1','MECH_QDG1RA','AUD_DPO03D',92,81.2,941,'13',4,4959097
'RGB_Y80I7I','MECH_DMUXY9','AUD_W1ARH0',96,86.4,663,'12',9,15184371
'RGB_4D7QH9','MECH_RWRXB5','AUD_2X3Y43',80,88.4,677,'14',8,3560681
'RGB_P1PBRY','MECH_AVLN35','AUD_SH48RD',32,83.9,148,'19',4,8002879
'RGB_VX3V6P','MECH_ICTBAE','AUD_REINZE',28,87.6,238,'20',6,6612152
'RGB_H4ZGXV','MECH_R7O9QP','AUD_APMOMS',35,86.2,517,'5',9,3924843
'RGB_VYCJC0','MECH_EJV5H9','AUD_VIAR5F',90,89.9,782,'17',5,1959608
'RGB_QT0AR0','MECH_HUUYGZ','AUD_S8VWPW',1,80.8,149,'9',3,15435918
'RGB_REN53H','MECH_0NY9B7','AUD_UTQNUN',88,90.1,200,'13',6,14779125
'RGB_7U41JS','MECH_Y9YR9G','AUD_8EQOPW',70,88.4,263,'7',10,11866320
'RGB_3LIKKI','MECH_NRDOEJ','AUD_7REU53',60,85.4,792,'8',3,6639047
'RGB_T3YBVV','MECH_3FF1W3','AUD_943BFY',49,89.9,232,'11',9,15064452
'RGB_VT5YLR','MECH_O8Y8I4','AUD_JDG00U',16,93.8,234,'20',4,5333416
'RGB_4DPESW','MECH_R7P6GH','AUD_9NHDX3',75,92.2,915,'11',9,7743382
'RGB_RQ16SQ','MECH_YAC2QJ','AUD_LCWBG8',7,87.5,157,'17',6,7063123
'RGB_PX2VJ3','MECH_GRF9T1','AUD_I70CXB',22,94.0,120,'6',4,9192255
'RGB_QEWUOX','MECH_E70YL3','AUD_8VVJH3',92,94.9,637,'19',7,4538152
'RGB_OFEJYD','MECH_HHZFV2','AUD_P7WGI0',12,90.0,402,'19',7,11467768
'RGB_D3RJLN','MECH_RUS4WC','AUD_A2FRSD',44,88.6,984,'5',10,1219179
'RGB_U02J0W','MECH_13L2VX','AUD_PIODY2',18,87.0,178,'20',5,11695881
'RGB_R49MRA','MECH_X7U56G','AUD_H1XNBC',45,87.0,734,'20',10,1515876
'RGB_253DJ0','MECH_KS7GLQ','AUD_8MM9KE',99,94.5,819,'16',3,16550514
'RGB_5464RV','MECH_3572LF','AUD_7JGJR5',96,92.7,857,'5',4,172956
'RGB_WZEV05','MECH_19Q2PN','AUD_JYRF61',85,85.1,445,'5',3,13060081
'RGB_719S2X','MECH_UNUGTA','AUD_YKL1IT',67,87.3,263,'17',1,2696834
'RGB_CFIXKN','MECH_8AHBDD','AUD_GE4KJ9',55,82.8,926,'8',1,2386836
'RGB_4UQTJQ','MECH_E1UXM9','AUD_Q2K7CU',0,88.6,712,'20',4,3271899
'RGB_B9AHZG','MECH_PZ2F5F','AUD_I29ME0',28,90.7,294,'10',2,7365121
'RGB_ONDM2K','MECH_DA1L09','AUD_98L6BZ',94,89.3,461,'14',1,13234401
'RGB_QS2HSM','MECH_Q85WD7','AUD_P94019',57,90.8,188,'18',7,9629407
'RGB_5PY5CD','MECH_3YS2Q0','AUD_D0XIZL',3,87.0,888,'17',4,4067396
'RGB_LGBTWV','MECH_STML7O','AUD_B71D05',89,89.5,524,'11',7,15687906
'RGB_FHIBB2','MECH_S0F6VU','AUD_JBPE8C',84,99.7,477,'17',3,1137937
'RGB_LCY7BZ','MECH_VLIAV2','AUD_PIVHD3',53,80.9,471,'15',4,12678690
'RGB_LK1WR4','MECH_S9EVZY','AUD_XXCD1R',76,80.9,672,'17',3,7264648
'RGB_PVQ7ZX','MECH_MYDM7B','AUD_I72BR3',9,82.4,298,'17',8,2948623
'RGB_VDOM16','MECH_8ZTDR5','AUD_P8GK0N',86,85.2,381,'7',8,1760483
'RGB_H9SQDA','MECH_OLKK1J','AUD_IPIW1C',59,89.5,365,'16',5,9688319
'RGB_KNOZ4K','MECH_CXI6VO','AUD_8ENU4F',33,94.7,485,'12',1,503220
'RGB_NBT03K','MECH_BJ6PUR','AUD_3EN6M2',59,95.3,271,'11',4,3732501
'RGB_J061EB','MECH_VLMD06','AUD_P5MD84',91,85.0,136,'8',2,10257435
'RGB_DUJ37C','MECH_WB7G73','AUD_I96GHW',4,80.5,905,'20',4,5276564
'RGB_3HSIKP','MECH_PN8LK8','AUD_MRY6ZU',60,97.6,281,'13',2,13296786
'RGB_437CH2','MECH_YCQZAD','AUD_Z9G8YX',45,88.3,404,'5',9,1912808
