'MECH_389G0C','PERF_SAF2SS','DEV_PXW2Z0',54.50,2.6,'Mechanical',63527376,60,'NKRO',99.1,99.4,1.35,2.3,1.3,2.4,3.4,'None','Plate Mount',1.1,'ABS','Laser Etched',5,'true',2,8
'MECH_F8WUVR','PERF_UJPHN9','DEV_P8TPLB',62.60,1.7,'Magnetic',76354904,89,'6KRO',99.5,96.8,1.94,1.4,1.4,1.8,3.3,'Minimal','PCB Mount',1.2,'ABS','Dye Sub',4,'true',7,4
'MECH_NYIKMP','PERF_JTN00O','DEV_X81O5H',72.30,3.3,'Mechanical',68014426,68,'NKRO',91.8,98.4,0.70,1.5,2.1,2.2,3.2,'Minimal','PCB Mount',1.4,'PBT','Dye Sub',0,'true',15,8
'MECH_1KETC6','PERF_ELXUH1','DEV_32HGQA',72.00,1.7,'Optical',30541738,31,'NKRO',97.5,97.0,0.02,1.6,1.2,1.6,3.4,'Minimal','PCB Mount',1.3,'PBT','Laser Etched',5,'false',9,7
'MECH_4YGQNN','PERF_FSEAWK','DEV_1ZS4V1',61.90,2.9,'Mechanical',65017408,60,'6KRO',92.7,96.0,0.24,1.5,1.8,2.1,3.4,'Minimal','Screw-in',1.1,'ABS','Laser Etched',7,'true',15,2
'MECH_7Y5YH7','PERF_S8X0IV','DEV_ZPZPLM',50.90,2.9,'Membrane',30998924,22,'2KRO',95.3,91.7,1.53,1.9,2.3,2.1,3.7,'Minimal','PCB Mount',1.5,'Double Shot PBT','Dye Sub',4,'false',8,4
'MECH_7CFQ02','PERF_8A80KB','DEV_SSBH70',58.70,1.8,'Membrane',94526735,104,'2KRO',95.2,94.0,0.55,1.7,1.3,2.1,3.6,'Minimal','PCB Mount',1.3,'PBT','Double Shot',5,'false',13,10
'MECH_9Q9BJB','PERF_Z815P5','DEV_D284X1',71.00,3.0,'Mechanical',55173523,4,'2KRO',91.1,98.2,1.13,2.4,1.8,2.4,3.3,'Moderate','PCB Mount',1.3,'PBT','Laser Etched',7,'true',12,7
'MECH_PWQ2AY','PERF_6M6SH8','DEV_2IKXR7',51.60,2.9,'Mechanical',82818712,86,'NKRO',99.0,99.2,1.77,1.6,2.3,1.7,3.1,'None','Screw-in',1.4,'ABS','Double Shot',7,'false',12,8
'MECH_1BELFN','PERF_15IN3G','DEV_GCOVFF',51.90,3.1,'Optical',67568087,52,'NKRO',94.0,97.9,1.57,2.1,1.1,2.1,3.6,'None','Screw-in',1.4,'ABS','Double Shot',5,'false',7,3
'MECH_C98BW9','PERF_8SIDYS','DEV_RDSZTE',47.20,2.3,'Optical',61688109,97,'2KRO',91.0,95.3,1.38,1.9,1.8,1.6,3.6,'Minimal','PCB Mount',1.3,'ABS','Laser Etched',9,'true',10,7
'MECH_RG8TB5','PERF_KESTEK','DEV_OPZA6C',46.10,3.8,'Membrane',78812395,61,'6KRO',91.1,95.6,1.46,2.1,2.0,1.9,3.6,'None','Plate Mount',1.3,'PBT','Double Shot',9,'true',11,8
'MECH_E07OW3','PERF_0H2T17','DEV_T3AGX9',57.20,2.9,'Optical',49190432,60,'6KRO',91.0,93.2,1.61,1.1,2.0,2.1,3.5,'Moderate','PCB Mount',1.2,'PBT','Laser Etched',2,'true',7,2
'MECH_3ZWVOB','PERF_VV0WIF','DEV_NU3DUN',55.50,2.8,'Magnetic',33489946,100,'2KRO',94.4,90.9,0.28,1.9,1.4,2.0,3.8,'Minimal','Plate Mount',1.3,'ABS','Dye Sub',0,'false',9,10
'MECH_NXRKBX','PERF_BQKVPB','DEV_W0WGAY',63.40,3.2,'Membrane',80174255,5,'6KRO',94.9,98.4,1.44,2.2,1.3,1.5,3.6,'None','PCB Mount',1.1,'PBT','Laser Etched',2,'true',4,7
'MECH_65JIWL','PERF_2Q13N3','DEV_OFIKEW',60.80,3.6,'Mechanical',42415952,12,'2KRO',94.7,90.8,1.32,2.3,2.4,1.6,3.9,'Minimal','PCB Mount',1.3,'PBT','Dye Sub',3,'true',7,4
'MECH_3XHHH8','PERF_LG2MM5','DEV_3POTG8',54.50,2.3,'Magnetic',30686363,86,'2KRO',92.4,90.2,1.11,2.0,1.4,1.5,3.4,'Moderate','PCB Mount',1.1,'ABS','Dye Sub',8,'false',6,6
'MECH_IQBDSB','PERF_TTAOLN','DEV_QGAT7A',55.50,3.0,'Optical',44104988,98,'6KRO',92.9,99.6,1.95,1.1,1.5,2.1,3.8,'Moderate','PCB Mount',1.4,'Double Shot PBT','Double Shot',1,'true',1,2
'MECH_58NBDA','PERF_HSM5E3','DEV_OYW85P',69.30,3.9,'Optical',91363131,77,'NKRO',91.4,93.0,0.29,1.7,1.8,2.4,3.8,'Minimal','Plate Mount',1.1,'PBT','Laser Etched',8,'true',15,7
'MECH_6AJQ9I','PERF_YDOB74','DEV_G8WX1D',58.60,2.8,'Magnetic',91714367,31,'NKRO',98.4,99.5,1.50,2.2,1.3,2.2,3.8,'Minimal','PCB Mount',1.3,'Double Shot PBT','Laser Etched',9,'false',10,1
'MECH_MQ9O4T','PERF_QHDTET','DEV_O1WQSZ',78.10,2.2,'Optical',88166989,10,'6KRO',91.2,93.1,0.80,1.2,1.5,1.5,3.0,'Minimal','PCB Mount',1.2,'Double Shot PBT','Double Shot',6,'true',0,8
'MECH_A9S47B','PERF_ZZJUD9','DEV_UPGK1J',57.80,3.9,'Magnetic',82683637,71,'6KRO',95.1,96.8,1.55,1.0,2.4,1.8,3.5,'Minimal','PCB Mount',1.4,'ABS','Dye Sub',0,'false',5,10
'MECH_K4M09U','PERF_9EWR3B','DEV_B5KN4A',68.00,2.4,'Membrane',54735133,58,'NKRO',93.2,98.0,0.99,1.2,1.5,2.5,3.9,'Moderate','Plate Mount',1.3,'Double Shot PBT','Dye Sub',6,'false',10,1
'MECH_QFWLEA','PERF_QLZJWY','DEV_8ST3QM',76.20,2.8,'Optical',63132832,7,'NKRO',92.8,99.2,1.64,1.3,1.1,2.4,3.9,'Moderate','Plate Mount',1.0,'PBT','Double Shot',9,'true',11,3
'MECH_Z008YU','PERF_FISACS','DEV_DTDZU4',74.70,3.6,'Magnetic',58791323,19,'NKRO',98.4,96.7,1.22,1.0,2.0,1.7,3.4,'Minimal','Plate Mount',1.4,'PBT','Laser Etched',7,'true',8,6
'MECH_4BN5MK','PERF_FMFU1M','DEV_Y6DXE7',67.60,2.5,'Magnetic',40694433,33,'6KRO',93.6,97.4,0.69,1.2,2.4,2.4,3.0,'Moderate','PCB Mount',1.2,'PBT','Laser Etched',4,'false',3,1
'MECH_3XT26L','PERF_AW3RAJ','DEV_3IVLQ5',65.70,3.6,'Magnetic',64463960,57,'2KRO',95.7,91.5,0.20,1.8,2.5,2.2,3.3,'Moderate','PCB Mount',1.2,'ABS','Dye Sub',5,'false',13,9
'MECH_6INPI4','PERF_NHL1JB','DEV_DMXSO6',62.40,2.6,'Magnetic',72869148,85,'2KRO',96.4,90.3,0.34,1.4,1.3,1.8,3.1,'Moderate','Screw-in',1.5,'ABS','Double Shot',8,'true',3,3
'MECH_NAE8ZF','PERF_DJ76V2','DEV_7XUGFP',49.90,2.7,'Membrane',37562253,70,'2KRO',99.7,97.1,0.38,2.3,1.7,1.9,3.9,'Moderate','Screw-in',1.1,'ABS','Dye Sub',8,'false',2,4
'MECH_LTO9EO','PERF_KH97NW','DEV_71LYTR',49.70,2.5,'Optical',45451832,92,'NKRO',97.9,90.1,0.58,2.3,1.5,1.6,3.6,'Moderate','Screw-in',1.5,'ABS','Laser Etched',5,'true',5,9
'MECH_GAZL6T','PERF_CEZVDT','DEV_EJBODX',73.20,3.5,'Optical',86927564,51,'6KRO',91.8,93.0,0.57,1.6,1.8,2.3,3.1,'Moderate','PCB Mount',1.1,'PBT','Laser Etched',2,'false',4,4
'MECH_K8I6Y9','PERF_BM7GIZ','DEV_0KBG0R',56.00,2.2,'Mechanical',22914870,36,'2KRO',97.3,97.8,1.33,2.0,1.1,2.2,3.3,'Minimal','Screw-in',1.5,'PBT','Double Shot',8,'true',5,2
'MECH_SLYPT1','PERF_OOODF3','DEV_VTY86B',76.00,3.2,'Optical',72791611,6,'NKRO',94.1,95.3,1.03,1.5,1.9,1.6,3.4,'None','Plate Mount',1.0,'PBT','Laser Etched',8,'false',10,5
'MECH_CHF6GT','PERF_2353Z7','DEV_KDG705',68.10,1.5,'Membrane',66775753,90,'NKRO',94.4,99.3,0.06,1.8,1.3,1.7,3.4,'Minimal','Plate Mount',1.4,'PBT','Double Shot',2,'false',10,2
'MECH_3UL2C9','PERF_S0SHTW','DEV_41S1SC',53.50,3.1,'Membrane',98078269,78,'6KRO',99.8,93.4,0.39,1.9,2.3,2.4,3.9,'Minimal','PCB Mount',1.4,'ABS','Laser Etched',3,'true',3,3
'MECH_VUBCFF','PERF_NWJXVD','DEV_SKLAFS',76.50,3.8,'Magnetic',51865255,36,'2KRO',96.5,93.6,1.36,1.2,2.1,2.2,3.3,'Moderate','Screw-in',1.2,'PBT','Laser Etched',5,'false',14,9
'MECH_APYNA5','PERF_PBZATU','DEV_FVWUOV',71.20,2.5,'Magnetic',62263371,17,'6KRO',95.5,94.5,0.48,1.1,1.7,1.8,3.4,'Moderate','PCB Mount',1.1,'PBT','Double Shot',6,'true',7,10
'MECH_BZ93Y4','PERF_XO67XK','DEV_DOKUR3',71.10,3.1,'Membrane',29581598,15,'6KRO',93.4,95.1,0.95,2.4,2.1,2.0,3.9,'None','Plate Mount',1.3,'PBT','Dye Sub',1,'false',4,10
'MECH_FWGFNI','PERF_6B9IXE','DEV_1AVAD7',66.90,2.9,'Mechanical',65797340,69,'NKRO',92.5,98.6,0.85,1.5,1.6,2.4,3.2,'Moderate','PCB Mount',1.4,'Double Shot PBT','Double Shot',9,'true',1,9
'MECH_8DASBL','PERF_X29WYQ','DEV_SYNS7D',54.10,2.8,'Membrane',27097593,44,'NKRO',95.9,97.3,0.93,1.5,2.2,1.8,3.5,'Moderate','Screw-in',1.1,'Double Shot PBT','Double Shot',9,'false',1,4
'MECH_D8G8QY','PERF_5LXIZM','DEV_6GEWK1',66.10,2.1,'Magnetic',63840620,48,'NKRO',97.3,98.0,0.93,2.4,1.7,1.6,3.6,'None','Plate Mount',1.3,'PBT','Double Shot',5,'true',6,1
'MECH_W64ZFP','PERF_MXU13X','DEV_WRH02D',60.60,3.1,'Magnetic',82836561,28,'NKRO',93.5,96.0,0.88,1.2,1.3,2.5,3.4,'Moderate','Screw-in',1.4,'PBT','Laser Etched',3,'false',0,6
'MECH_OAEJTH','PERF_UKW1I8','DEV_WLJ1E3',76.60,2.1,'Magnetic',92017385,63,'2KRO',98.6,91.5,1.89,1.3,1.5,1.7,4.0,'Minimal','Plate Mount',1.2,'Double Shot PBT','Double Shot',5,'true',4,4
'MECH_6BGHAI','PERF_1DPJOW','DEV_UU1SO8',65.90,3.0,'Membrane',67236789,3,'2KRO',91.0,92.0,0.49,2.1,1.1,2.4,3.3,'Minimal','Plate Mount',1.3,'Double Shot PBT','Dye Sub',1,'true',6,3
'MECH_NNVUOM','PERF_8GJGBY','DEV_Y88FY0',55.30,1.5,'Mechanical',90909300,62,'6KRO',99.6,96.3,0.95,1.8,1.6,2.5,3.6,'Minimal','Plate Mount',1.2,'Double Shot PBT','Dye Sub',0,'false',9,1
'MECH_GKPPD6','PERF_IMSO8H','DEV_6TBUUD',48.20,3.8,'Membrane',44272104,38,'2KRO',92.0,90.9,1.61,2.5,2.4,2.3,3.3,'Minimal','Plate Mount',1.4,'PBT','Dye Sub',4,'true',8,6
'MECH_NXEX7V','PERF_H5HZHM','DEV_GXPFK6',66.40,2.5,'Optical',24739585,28,'6KRO',96.4,93.3,0.97,2.0,2.4,2.4,3.7,'Moderate','Plate Mount',1.4,'Double Shot PBT','Laser Etched',2,'false',6,2
'MECH_2AL1DY','PERF_7KRXD8','DEV_6CZ1TN',54.30,4.0,'Optical',37144650,10,'NKRO',94.6,96.7,1.96,2.3,1.5,2.1,3.6,'Moderate','PCB Mount',1.1,'ABS','Double Shot',1,'true',10,3
'MECH_1KFR5C','PERF_Y78YCR','DEV_A9XBJW',76.50,3.2,'Mechanical',35801383,56,'6KRO',98.6,98.4,1.67,1.2,1.1,2.0,3.3,'Minimal','Screw-in',1.4,'ABS','Laser Etched',2,'false',14,2
'MECH_MHWCI3','PERF_0U88DN','DEV_WOZ51F',49.20,3.2,'Mechanical',31488998,55,'NKRO',94.1,90.4,1.74,1.2,1.9,1.8,3.7,'Moderate','Plate Mount',1.4,'ABS','Dye Sub',0,'false',13,3
'MECH_8QF5MJ','PERF_O74TVF','DEV_UNE6FZ',73.80,2.4,'Mechanical',72269921,34,'NKRO',95.6,98.6,0.68,1.7,2.1,2.1,3.3,'Minimal','Plate Mount',1.5,'Double Shot PBT','Dye Sub',9,'true',13,6
'MECH_EGF2C1','PERF_2WRJQ1','DEV_NBTI7I',70.10,3.1,'Membrane',51536615,8,'NKRO',91.9,97.9,0.74,2.4,1.7,2.4,3.1,'Minimal','PCB Mount',1.3,'ABS','Laser Etched',8,'false',6,8
'MECH_R0AA51','PERF_UJPCLZ','DEV_YG92HC',68.50,1.6,'Optical',81741513,7,'6KRO',94.8,95.7,1.48,2.3,1.1,1.7,3.6,'Minimal','Plate Mount',1.2,'PBT','Double Shot',8,'false',4,3
'MECH_4C670V','PERF_18JUP4','DEV_FC5QNP',51.70,3.7,'Magnetic',20968442,101,'2KRO',95.1,99.7,0.23,2.0,1.7,2.1,3.8,'Minimal','PCB Mount',1.5,'PBT','Double Shot',6,'false',14,1
'MECH_NZZZJU','PERF_7I7EHO','DEV_MWOLQ9',49.00,1.8,'Optical',35038582,26,'6KRO',90.6,96.4,1.81,1.1,2.1,2.5,3.8,'Minimal','Screw-in',1.3,'ABS','Laser Etched',3,'false',8,5
'MECH_NF4QRV','PERF_26HEC6','DEV_O9Z8XK',66.70,3.8,'Mechanical',58037013,65,'NKRO',95.4,93.9,1.70,1.5,1.3,1.8,3.1,'None','Plate Mount',1.3,'Double Shot PBT','Laser Etched',3,'true',11,8
'MECH_IE3U3H','PERF_5NLUS9','DEV_S0BRQ0',71.00,3.4,'Optical',78268408,9,'6KRO',97.4,96.8,0.56,1.1,1.7,1.5,3.4,'Minimal','Screw-in',1.5,'ABS','Double Shot',1,'false',0,5
'MECH_3H5KKL','PERF_07MYOK','DEV_6TDPFB',64.80,2.0,'Optical',84049394,50,'NKRO',94.0,94.7,1.73,1.2,1.5,1.6,3.9,'Moderate','PCB Mount',1.5,'ABS','Laser Etched',2,'true',0,5
'MECH_SHIPYG','PERF_Y0M8IN','DEV_42C9A5',59.60,3.1,'Magnetic',70153499,71,'NKRO',91.8,91.6,1.31,2.1,2.2,2.1,3.6,'Minimal','Plate Mount',1.2,'PBT','Laser Etched',4,'false',9,2
'MECH_MYCTZ2','PERF_RI18ZS','DEV_YWMA0G',68.50,3.0,'Magnetic',94367970,11,'NKRO',95.6,98.4,1.57,2.2,2.0,2.5,4.0,'Moderate','Screw-in',1.0,'PBT','Double Shot',8,'true',13,8
'MECH_IL1DY7','PERF_J1Y3L2','DEV_AUS6CI',47.90,1.8,'Mechanical',96491260,88,'NKRO',97.9,97.6,1.53,2.1,1.8,1.7,3.6,'Minimal','Screw-in',1.4,'ABS','Double Shot',2,'true',10,9
'MECH_40TUU9','PERF_09HBNM','DEV_B0DAHI',75.40,2.9,'Membrane',99197528,24,'6KRO',97.9,97.1,0.32,2.1,1.6,2.2,3.7,'Minimal','Screw-in',1.3,'ABS','Double Shot',8,'false',13,7
'MECH_4BEDLU','PERF_GORTKV','DEV_CHBHCY',73.80,2.5,'Mechanical',87204286,80,'6KRO',98.1,98.0,1.51,1.8,1.5,2.2,3.0,'Moderate','Screw-in',1.4,'ABS','Dye Sub',9,'true',1,7
'MECH_YQH6NF','PERF_TARKHO','DEV_OKLZ7O',46.00,1.8,'Magnetic',59349177,31,'2KRO',91.1,99.5,0.16,1.5,1.1,2.4,3.6,'Moderate','Screw-in',1.1,'ABS','Dye Sub',2,'false',1,6
'MECH_6FG9UN','PERF_FUP3AC','DEV_6ITLI5',62.70,2.5,'Magnetic',64239112,15,'NKRO',96.9,98.2,1.86,2.1,1.7,2.2,3.6,'Moderate','PCB Mount',1.0,'ABS','Dye Sub',2,'false',8,8
'MECH_5I7C7M','PERF_GGSUO0','DEV_NWJ62Y',59.50,3.5,'Membrane',27002737,79,'6KRO',99.9,96.2,0.27,1.0,2.4,1.6,3.5,'Minimal','Plate Mount',1.2,'PBT','Laser Etched',8,'true',7,10
'MECH_HSOASE','PERF_1S24XG','DEV_YNR28X',56.60,2.0,'Membrane',31016068,4,'2KRO',90.9,94.3,0.60,1.3,2.2,2.5,3.1,'None','Plate Mount',1.4,'Double Shot PBT','Laser Etched',8,'false',4,1
'MECH_WRCNUS','PERF_FYNU4X','DEV_76QUGM',70.00,2.7,'Mechanical',55956228,65,'NKRO',92.4,97.0,0.95,2.2,1.3,2.3,3.5,'Moderate','Plate Mount',1.0,'ABS','Double Shot',0,'false',9,4
'MECH_M0Q69Y','PERF_D5B8M0','DEV_4B2N9Z',48.40,3.0,'Mechanical',92583238,72,'2KRO',92.7,95.2,0.76,2.0,1.9,2.4,3.2,'Minimal','Screw-in',1.4,'ABS','Laser Etched',6,'false',1,6
'MECH_734JO3','PERF_KPM05N','DEV_J8QRRK',73.60,3.2,'Membrane',36000843,59,'6KRO',95.2,95.6,0.87,1.5,1.6,2.0,3.4,'Minimal','Plate Mount',1.3,'ABS','Dye Sub',3,'false',12,1
'MECH_FO711Y','PERF_3P3SGD','DEV_956854',60.00,3.2,'Membrane',41618932,18,'6KRO',94.3,98.4,1.13,1.4,1.5,1.6,3.5,'Minimal','Screw-in',1.2,'PBT','Double Shot',4,'true',0,8
'MECH_EY8PZ1','PERF_L54NXA','DEV_IL79E2',59.50,2.7,'Optical',72125192,86,'2KRO',97.3,95.7,0.72,1.5,2.4,2.0,3.9,'Moderate','PCB Mount',1.3,'Double Shot PBT','Double Shot',1,'false',1,3
'MECH_OP4H7E','PERF_XKYRCR','DEV_O6MFEM',69.30,3.5,'Mechanical',91843949,85,'NKRO',99.1,90.2,0.76,2.1,1.3,2.3,3.8,'None','Plate Mount',1.2,'ABS','Double Shot',2,'true',14,4
'MECH_SPO4EH','PERF_TDD3CT','DEV_T0953R',57.60,1.7,'Optical',40707697,87,'NKRO',91.9,95.2,1.55,1.6,1.9,2.0,3.1,'None','Plate Mount',1.1,'ABS','Dye Sub',1,'false',12,8
'MECH_DA4EEO','PERF_JH78GG','DEV_DXZFOM',56.70,2.5,'Membrane',27418201,73,'NKRO',91.3,98.2,0.70,1.1,2.3,2.0,3.8,'Moderate','Screw-in',1.1,'PBT','Dye Sub',2,'true',2,5
'MECH_60706R','PERF_N6DQ94','DEV_O7T3P5',72.50,3.9,'Magnetic',76193415,101,'6KRO',93.4,92.1,1.14,1.2,2.5,2.1,3.8,'Moderate','Plate Mount',1.5,'ABS','Dye Sub',4,'false',3,10
'MECH_0VEB4D','PERF_TWPD8G','DEV_21TWC8',77.30,2.2,'Magnetic',22807995,52,'NKRO',99.9,98.7,0.46,2.3,1.9,1.7,3.2,'Minimal','PCB Mount',1.4,'Double Shot PBT','Double Shot',6,'true',6,7
'MECH_U6X4N2','PERF_QQZUW2','DEV_BGJ17G',54.60,2.4,'Mechanical',52292499,5,'6KRO',96.4,99.7,1.07,1.8,1.9,2.4,3.3,'Moderate','PCB Mount',1.1,'PBT','Laser Etched',7,'true',2,9
'MECH_XQ8XRP','PERF_NXVT6N','DEV_H2UPSN',56.50,1.9,'Membrane',33560977,28,'NKRO',99.8,91.8,1.62,1.9,1.9,2.1,3.6,'Moderate','PCB Mount',1.1,'Double Shot PBT','Laser Etched',0,'true',13,5
'MECH_W89ANI','PERF_KMK1HS','DEV_IFLBM6',73.20,1.8,'Optical',97647821,54,'6KRO',98.0,95.6,1.42,2.0,1.5,1.6,3.9,'Minimal','Screw-in',1.4,'PBT','Laser Etched',4,'true',12,6
'MECH_HXXLUU','PERF_1BZOZ8','DEV_OUK8CK',48.30,3.4,'Optical',50614782,70,'6KRO',99.1,93.0,1.65,1.4,2.1,2.0,3.5,'Minimal','Screw-in',1.3,'PBT','Dye Sub',8,'true',11,8
'MECH_3109OC','PERF_0QT4OU','DEV_UYYSVN',53.80,3.3,'Membrane',55904086,23,'NKRO',90.8,92.8,1.17,2.3,1.5,2.0,3.3,'None','Screw-in',1.2,'PBT','Dye Sub',3,'true',0,1
'MECH_E53Z2W','PERF_1U4ZGG','DEV_82AV77',70.60,3.1,'Mechanical',38871224,17,'6KRO',96.8,96.9,0.68,2.1,1.0,1.6,3.5,'Minimal','PCB Mount',1.4,'PBT','Laser Etched',4,'true',14,7
'MECH_LQTQ6L','PERF_F0ZO8Z','DEV_GVTYQ9',76.80,3.8,'Mechanical',69392473,26,'2KRO',90.6,91.3,1.83,1.4,1.0,2.1,3.7,'Moderate','PCB Mount',1.3,'ABS','Dye Sub',3,'false',2,7
'MECH_AT2QCN','PERF_YOFZZ6','DEV_8LALPO',72.00,3.1,'Membrane',95231110,28,'NKRO',90.8,91.9,1.95,2.1,2.5,2.5,3.1,'Minimal','Plate Mount',1.5,'Double Shot PBT','Dye Sub',3,'false',4,1
'MECH_SRSRD2','PERF_MLFBNA','DEV_C470QY',57.50,2.9,'Optical',76658609,39,'2KRO',95.4,97.6,1.69,1.4,2.3,2.5,3.7,'Moderate','Plate Mount',1.2,'ABS','Dye Sub',8,'true',13,10
'MECH_0SATSC','PERF_TS5RMR','DEV_8FMZVE',52.50,3.9,'Magnetic',53383070,62,'6KRO',93.4,91.1,1.12,1.0,1.5,2.4,3.0,'Minimal','PCB Mount',1.1,'PBT','Double Shot',1,'true',12,8
'MECH_I2WJTQ','PERF_2929Z5','DEV_NY99YF',67.60,1.5,'Membrane',51606759,25,'6KRO',92.1,90.7,0.94,1.2,1.3,2.0,3.6,'Moderate','Screw-in',1.5,'ABS','Dye Sub',1,'true',1,9
'MECH_2F119B','PERF_85184C','DEV_8VYN7N',75.70,2.4,'Magnetic',24930369,86,'6KRO',91.5,91.1,0.27,1.6,1.8,2.0,3.6,'Moderate','Plate Mount',1.1,'Double Shot PBT','Double Shot',3,'false',14,2
'MECH_WLC7J4','PERF_0MVSAO','DEV_HC8EMP',49.00,3.6,'Mechanical',20830661,30,'NKRO',94.5,93.7,0.32,2.0,1.8,2.1,3.8,'Minimal','Plate Mount',1.3,'PBT','Laser Etched',5,'true',15,8
'MECH_59BPTZ','PERF_OIB87W','DEV_0UFIM5',52.10,2.7,'Mechanical',47732088,28,'NKRO',92.8,94.3,0.99,1.4,1.9,2.2,3.8,'Moderate','Screw-in',1.2,'PBT','Double Shot',7,'false',12,1
'MECH_S8RV78','PERF_XR6CL4','DEV_ZTNXY1',45.30,3.4,'Mechanical',61553595,24,'NKRO',96.7,94.1,1.74,2.4,1.2,1.8,3.3,'Minimal','Plate Mount',1.2,'PBT','Laser Etched',4,'true',5,5
'MECH_8CK2X9','PERF_HS1ME6','DEV_EWY4NF',48.90,2.2,'Mechanical',91002591,49,'6KRO',90.9,99.0,1.61,1.8,2.4,1.6,3.2,'Moderate','Screw-in',1.3,'ABS','Dye Sub',1,'true',12,7
'MECH_DZJF0O','PERF_F4CB40','DEV_FWT4K0',70.80,3.4,'Mechanical',86991942,43,'NKRO',94.2,96.8,0.35,2.4,1.7,2.2,3.9,'Moderate','PCB Mount',1.4,'PBT','Dye Sub',3,'true',3,2
'MECH_2XXHGC','PERF_XOJE5K','DEV_83640O',59.60,2.4,'Mechanical',59209075,65,'2KRO',96.6,97.9,1.07,2.3,1.4,2.2,3.9,'Moderate','Plate Mount',1.3,'PBT','Laser Etched',2,'true',13,3
'MECH_C3TJE7','PERF_L8802I','DEV_CAGDUY',53.90,3.9,'Magnetic',27829833,98,'6KRO',91.1,96.8,1.14,1.6,1.7,1.6,3.8,'Moderate','Screw-in',1.4,'PBT','Laser Etched',0,'false',3,6
'MECH_SA1WTT','PERF_XRAD2Q','DEV_YBISEK',49.30,3.1,'Optical',78545492,41,'6KRO',96.8,95.8,1.08,2.3,1.7,1.8,3.2,'Moderate','Plate Mount',1.2,'ABS','Dye Sub',3,'true',15,6
'MECH_S92SB6','PERF_Z8ZA51','DEV_RXHDYO',55.50,3.3,'Magnetic',22034308,63,'NKRO',91.1,94.7,0.95,1.9,1.1,1.8,3.2,'Moderate','PCB Mount',1.3,'PBT','Dye Sub',1,'false',2,2
'MECH_CRQ07X','PERF_N38YV8','DEV_IZMISP',69.20,1.5,'Mechanical',22428737,103,'2KRO',93.9,95.8,0.72,1.5,2.4,2.4,3.5,'Minimal','PCB Mount',1.2,'ABS','Dye Sub',5,'false',12,6
'MECH_1L7TUP','PERF_491ADL','DEV_2S6WGQ',76.50,1.8,'Optical',72233945,1,'6KRO',93.3,93.9,1.76,1.3,1.9,2.1,3.7,'Minimal','Plate Mount',1.0,'Double Shot PBT','Double Shot',0,'false',4,8
'MECH_G6GG26','PERF_YFZL4T','DEV_4IEU7B',68.30,3.2,'Mechanical',42286737,12,'6KRO',99.5,90.6,1.75,1.7,1.1,2.0,3.4,'Moderate','PCB Mount',1.1,'Double Shot PBT','Laser Etched',1,'false',5,8
'MECH_8RVSKX','PERF_AFJVHZ','DEV_CMGUWG',51.80,1.7,'Membrane',87513067,83,'2KRO',95.0,96.2,0.31,2.0,1.0,2.4,3.6,'None','Screw-in',1.5,'PBT','Double Shot',9,'false',6,5
'MECH_QJ7MA2','PERF_XC2065','DEV_1ARGEG',79.50,3.2,'Membrane',85333437,71,'2KRO',98.8,97.4,0.88,1.8,2.0,2.0,3.1,'Moderate','Screw-in',1.1,'Double Shot PBT','Dye Sub',9,'false',8,10
'MECH_NL8LB8','PERF_BC6L71','DEV_5OO6BJ',57.10,3.7,'Optical',60033077,4,'2KRO',93.5,91.8,0.09,1.6,1.0,2.0,3.6,'Minimal','Screw-in',1.0,'ABS','Dye Sub',9,'true',3,2
'MECH_2PXR4P','PERF_KDNSUY','DEV_SUKL0C',65.00,3.0,'Optical',77727575,9,'2KRO',97.6,92.4,1.47,2.4,1.1,2.3,3.2,'Minimal','Plate Mount',1.2,'Double Shot PBT','Dye Sub',4,'false',10,5
'MECH_9TLPMA','PERF_BXDAXL','DEV_VI9ORA',58.50,3.5,'Magnetic',67178117,93,'2KRO',95.4,98.8,1.03,1.7,1.5,2.4,3.2,'Moderate','Plate Mount',1.4,'Double Shot PBT','Double Shot',1,'true',0,2
'MECH_ZMN6AW','PERF_EVQLEK','DEV_L3ZFCE',69.60,3.6,'Magnetic',96441301,4,'2KRO',90.1,95.8,0.25,1.0,1.2,1.8,3.5,'Minimal','Screw-in',1.0,'PBT','Double Shot',5,'true',12,1
'MECH_CIBMRE','PERF_G5WC56','DEV_MYR07M',77.20,1.6,'Optical',65235796,20,'6KRO',91.7,98.9,1.81,1.5,1.7,2.4,3.8,'Moderate','PCB Mount',1.1,'PBT','Double Shot',7,'true',1,9
'MECH_WE0E2Z','PERF_KBENXN','DEV_1TZBIG',78.00,1.6,'Optical',51317003,92,'NKRO',91.6,93.7,1.70,1.7,2.5,2.2,3.6,'Moderate','Plate Mount',1.1,'ABS','Dye Sub',8,'true',11,2
'MECH_DDU9YR','PERF_CZGP3J','DEV_AN94F4',48.70,1.5,'Optical',90688471,73,'2KRO',96.5,97.0,0.46,2.4,1.7,2.0,3.8,'Moderate','PCB Mount',1.3,'ABS','Laser Etched',0,'false',1,3
'MECH_SNB28W','PERF_GGFYT9','DEV_QZLQ4O',57.10,2.8,'Membrane',65674739,5,'6KRO',98.2,98.1,1.35,1.5,1.4,1.9,3.5,'Moderate','Screw-in',1.3,'ABS','Double Shot',5,'false',3,8
