'INT_XUPV6D','PHYS_S552QF','DEV_956854','true','true','false','false','Advanced',5,5,'Basic',7,7.2,0.04,95.5,3.8,18.2,'Standard',98.4,'Standard',95.0
'INT_OQTF0T','PHYS_E8DB6H','DEV_IL79E2','true','true','false','false','Basic',7,5,'Basic',4,2.9,0.11,97.1,2.6,14.0,'Floating',97.7,'Standard',93.1
'INT_QZ28IA','PHYS_GIMWIZ','DEV_O6MFEM','false','false','false','false','Basic',1,5,'None',7,9.6,0.16,96.4,4.0,15.5,'Standard',92.9,'Standard',93.5
'INT_C23QWH','PHYS_ROC2S5','DEV_T0953R','false','false','false','false','Basic',3,3,'None',7,8.2,0.17,99.1,2.7,12.8,'Floating',94.4,'Standard',98.4
'INT_YYEO8P','PHYS_HVLALH','DEV_DXZFOM','true','true','true','false','Basic',5,1,'None',9,2.5,0.12,97.1,3.1,14.7,'Floating',92.5,'Hall Effect',90.4
'INT_E8DWLT','PHYS_MT3KB9','DEV_O7T3P5','true','false','true','false','Basic',9,1,'None',4,3.7,0.10,96.3,3.6,12.4,'Hybrid',98.6,'Standard',95.0
'INT_353Y6O','PHYS_5EA4BG','DEV_21TWC8','true','false','false','false','Basic',3,2,'None',3,3.3,0.07,94.7,3.8,13.7,'Hybrid',92.2,'Magnetic',92.5
'INT_WEUOOS','PHYS_J012BI','DEV_BGJ17G','true','true','false','false','Advanced',6,5,'None',3,2.8,0.16,99.7,2.4,12.1,'Standard',90.3,'Hall Effect',95.4
'INT_N2OKV1','PHYS_H8PTFM','DEV_H2UPSN','true','true','false','false','Advanced',3,3,'Advanced',10,1.1,0.11,94.4,3.5,17.1,'Hybrid',91.9,'Magnetic',91.5
'INT_2SIYVD','PHYS_A50FPA','DEV_IFLBM6','false','false','true','true','Advanced',6,5,'Basic',5,8.9,0.08,98.5,3.4,11.6,'Floating',99.2,'Standard',95.0
'INT_H8KWIZ','PHYS_UWH3BN','DEV_OUK8CK','false','false','false','true','Advanced',4,4,'Advanced',5,4.1,0.01,98.7,3.6,14.4,'Floating',96.6,'Magnetic',91.8
'INT_00T5B1','PHYS_3E4L7P','DEV_UYYSVN','true','true','false','true','None',8,4,'None',9,1.6,0.15,94.9,2.3,11.3,'Standard',93.8,'Magnetic',92.3
'INT_V7HC6L','PHYS_O1QPIZ','DEV_82AV77','true','true','false','false','Advanced',4,5,'Basic',10,9.9,0.10,90.2,4.4,12.5,'Floating',91.8,'Standard',99.3
'INT_6WOIO4','PHYS_XJ9ZOC','DEV_GVTYQ9','false','true','false','true','Advanced',10,3,'Basic',8,9.6,0.14,97.0,4.7,17.2,'Floating',94.0,'Magnetic',97.0
'INT_F16CDH','PHYS_WU0KBQ','DEV_8LALPO','false','true','true','true','Basic',1,4,'Advanced',9,3.4,0.02,93.8,2.4,17.5,'Floating',92.9,'Magnetic',95.7
'INT_JPU7KZ','PHYS_U2N4FJ','DEV_C470QY','false','false','true','true','None',7,2,'None',5,8.4,0.01,93.9,3.0,12.4,'Floating',91.8,'Hall Effect',93.0
'INT_VYOLEI','PHYS_B4HGFG','DEV_8FMZVE','true','true','false','false','Advanced',8,5,'None',5,6.4,0.16,98.5,4.2,11.5,'Standard',98.1,'Standard',93.7
'INT_NHJ5SX','PHYS_FKTN7S','DEV_NY99YF','true','false','false','false','None',2,5,'Basic',9,3.4,0.03,97.1,2.2,16.1,'Hybrid',91.9,'Magnetic',90.8
'INT_88NKU8','PHYS_ZR6B23','DEV_8VYN7N','false','false','false','true','Advanced',8,1,'None',9,4.7,0.02,95.6,3.6,13.1,'Standard',92.0,'Standard',96.3
'INT_JV298W','PHYS_NK9NE0','DEV_HC8EMP','true','true','false','false','Basic',2,1,'Advanced',9,6.6,0.03,93.1,2.6,11.1,'Hybrid',98.6,'Standard',93.0
'INT_WQ5TY0','PHYS_FADJS9','DEV_0UFIM5','true','true','false','true','Basic',5,3,'Basic',6,1.7,0.17,94.8,3.1,10.4,'Hybrid',98.8,'Hall Effect',98.5
'INT_IG2XXK','PHYS_GLYN6N','DEV_ZTNXY1','false','true','true','false','Basic',9,1,'None',5,9.8,0.00,91.2,3.2,19.8,'Hybrid',91.0,'Magnetic',94.8
'INT_IPYTGH','PHYS_OA5H51','DEV_EWY4NF','false','false','false','false','Advanced',5,2,'None',7,7.4,0.15,97.8,4.2,14.1,'Standard',92.6,'Magnetic',95.3
'INT_ISZ9MG','PHYS_S6OFBC','DEV_FWT4K0','false','false','false','false','Advanced',8,3,'Advanced',6,7.3,0.05,99.6,4.7,13.0,'Floating',99.4,'Magnetic',90.6
'INT_DNL46E','PHYS_0BNZBA','DEV_83640O','false','true','true','true','Basic',1,1,'Basic',2,5.1,0.20,98.2,3.6,19.8,'Hybrid',94.1,'Hall Effect',98.8
'INT_4LXFET','PHYS_5XV4SL','DEV_CAGDUY','false','true','false','true','Advanced',1,3,'Basic',2,3.7,0.06,94.6,3.4,15.5,'Hybrid',91.9,'Magnetic',97.5
'INT_ZJ6CQF','PHYS_Y84L2U','DEV_YBISEK','false','false','false','true','Advanced',4,3,'Basic',4,5.4,0.10,94.9,2.1,16.8,'Floating',91.5,'Hall Effect',93.2
'INT_OEN2BK','PHYS_U2YAB4','DEV_RXHDYO','false','false','false','true','Basic',3,1,'None',5,3.3,0.11,97.6,4.0,11.6,'Standard',98.2,'Magnetic',92.7
'INT_T3EOTV','PHYS_D6ZB7A','DEV_IZMISP','false','false','false','true','None',8,3,'Advanced',3,3.7,0.12,95.7,2.2,13.9,'Floating',90.6,'Standard',97.8
'INT_SS7412','PHYS_8408VV','DEV_2S6WGQ','false','true','false','false','Advanced',9,2,'Basic',10,5.6,0.17,92.8,3.6,11.3,'Standard',93.3,'Hall Effect',94.7
'INT_QV7RGJ','PHYS_CG9FAJ','DEV_4IEU7B','false','true','true','true','None',5,2,'Advanced',2,4.2,0.02,99.7,4.8,15.5,'Standard',90.2,'Hall Effect',92.4
'INT_Q33WLF','PHYS_JT9IOK','DEV_CMGUWG','false','false','true','false','Basic',6,4,'None',5,8.8,0.09,96.7,4.1,10.0,'Standard',95.9,'Hall Effect',97.7
'INT_ZRSUW4','PHYS_J4FLQK','DEV_1ARGEG','true','true','false','true','Basic',1,4,'Advanced',4,7.0,0.08,91.3,2.7,10.8,'Standard',92.5,'Magnetic',92.1
'INT_OQJD2S','PHYS_QCRE3D','DEV_5OO6BJ','true','false','true','false','Advanced',1,1,'Basic',8,8.6,0.18,97.7,2.0,16.8,'Standard',93.6,'Hall Effect',95.4
'INT_2BH2TE','PHYS_MCOD4U','DEV_SUKL0C','true','false','true','false','Advanced',7,1,'Basic',8,7.8,0.11,96.5,2.6,18.4,'Hybrid',94.1,'Magnetic',92.5
'INT_OPSVB1','PHYS_NLGNX6','DEV_VI9ORA','true','true','false','false','Basic',3,3,'Advanced',5,2.2,0.00,95.8,4.6,10.3,'Hybrid',98.0,'Hall Effect',97.9
'INT_VRFVKV','PHYS_WHHBZF','DEV_L3ZFCE','true','false','false','true','Advanced',7,4,'Basic',1,1.8,0.10,98.4,4.5,14.9,'Hybrid',98.5,'Hall Effect',90.1
'INT_WT50ZB','PHYS_QMT6JT','DEV_MYR07M','true','false','false','true','None',3,2,'Advanced',8,1.6,0.08,93.1,3.6,15.3,'Floating',95.8,'Hall Effect',98.3
'INT_BVBITG','PHYS_MBP1A6','DEV_1TZBIG','false','false','true','false','Basic',9,5,'None',3,5.9,0.16,93.7,4.8,11.5,'Hybrid',95.9,'Hall Effect',99.9
'INT_1N6REM','PHYS_9U2IM9','DEV_AN94F4','false','true','true','false','Advanced',6,3,'None',2,4.5,0.17,95.6,4.5,18.2,'Floating',93.5,'Standard',93.8
'INT_OMKZQ9','PHYS_0DBP2G','DEV_QZLQ4O','true','false','false','false','None',1,1,'Advanced',3,5.6,0.20,95.1,2.3,19.1,'Hybrid',93.9,'Magnetic',90.5
'INT_560MGH','PHYS_GBI3F6','DEV_95K3FC','true','false','true','true','None',3,3,'Advanced',6,10.0,0.13,96.7,3.6,13.2,'Standard',95.3,'Hall Effect',97.6
'INT_YZF2T5','PHYS_8OM494','DEV_RSKSTR','false','false','true','false','None',6,5,'Advanced',5,2.5,0.16,99.7,4.6,19.8,'Floating',94.4,'Standard',98.9
'INT_OYKFYI','PHYS_3FTTEG','DEV_DO2ILA','true','true','true','true','Basic',1,2,'Basic',9,1.7,0.16,98.1,2.2,12.2,'Hybrid',97.4,'Standard',97.8
'INT_815UQG','PHYS_L7NU6G','DEV_PV18QT','false','true','true','true','None',10,3,'None',1,2.0,0.10,90.3,3.7,16.9,'Hybrid',92.6,'Hall Effect',99.8
'INT_I93VXF','PHYS_6IP1W7','DEV_1JERI3','true','true','false','true','Advanced',8,5,'None',5,9.8,0.07,95.4,3.1,13.4,'Hybrid',95.0,'Hall Effect',94.4
'INT_Q41SSL','PHYS_5VSBYZ','DEV_QPJMOP','true','true','true','true','Advanced',9,4,'Advanced',5,7.8,0.16,92.1,2.1,10.6,'Floating',92.4,'Standard',93.6
'INT_HQXOQM','PHYS_SEWEXB','DEV_5OYQDZ','false','true','true','false','None',9,4,'Basic',8,7.4,0.15,99.6,2.1,19.3,'Hybrid',93.1,'Magnetic',92.9
'INT_9RLSEZ','PHYS_EA6DVB','DEV_7Z43GR','false','true','true','false','Advanced',10,4,'Advanced',5,2.7,0.14,91.4,2.9,14.5,'Hybrid',99.8,'Hall Effect',98.6
'INT_CPWZMK','PHYS_6V7RPD','DEV_NEP69U','false','true','true','false','None',8,2,'Advanced',10,1.8,0.18,91.1,3.0,19.9,'Hybrid',98.6,'Magnetic',92.2
'INT_32LBQO','PHYS_GRDYNP','DEV_1RX7IQ','true','true','false','true','None',4,2,'Basic',3,2.7,0.19,96.2,4.4,10.2,'Floating',90.3,'Hall Effect',97.1
'INT_NJB9O2','PHYS_TFJCSN','DEV_IFAZO8','false','false','false','true','None',2,4,'Advanced',2,1.6,0.07,95.5,3.8,10.6,'Floating',94.0,'Hall Effect',98.7
'INT_SQ8W4N','PHYS_HL00ET','DEV_Y4UFZK','false','true','true','false','Advanced',6,5,'Advanced',2,1.4,0.13,97.8,2.2,18.5,'Floating',90.4,'Standard',95.6
'INT_87238B','PHYS_LGOROZ','DEV_M74QX6','false','true','true','true','Advanced',1,2,'Advanced',5,4.9,0.06,97.1,2.1,15.1,'Floating',93.9,'Hall Effect',94.9
'INT_52TXL9','PHYS_J0KTLQ','DEV_ZUFE36','true','true','false','true','Advanced',1,4,'Advanced',3,9.0,0.16,99.2,3.0,12.2,'Floating',95.0,'Magnetic',95.5
'INT_ZVCT3U','PHYS_9EMQ5B','DEV_DJE0JV','true','false','true','true','Basic',1,2,'Basic',8,2.3,0.06,94.5,4.2,14.9,'Standard',92.1,'Hall Effect',90.5
'INT_6MSXYB','PHYS_7ATOWS','DEV_6CKVBW','true','true','true','true','Basic',3,5,'None',3,6.7,0.10,92.8,4.0,15.0,'Standard',93.0,'Magnetic',97.3
'INT_8JDLT6','PHYS_ZBCSN3','DEV_RV0EIJ','false','false','false','true','Advanced',1,4,'Advanced',2,8.1,0.18,90.2,3.7,17.4,'Standard',90.1,'Standard',93.3
'INT_P724JO','PHYS_73432G','DEV_QIL406','false','false','false','false','Advanced',8,2,'Basic',3,5.9,0.03,97.3,3.6,19.4,'Standard',95.4,'Hall Effect',97.0
'INT_BVRLS4','PHYS_86DT6S','DEV_DRCSQ8','false','true','false','true','None',3,3,'None',9,4.6,0.08,97.8,3.8,14.1,'Hybrid',95.1,'Hall Effect',92.5
'INT_7SZCJY','PHYS_6FE7ZN','DEV_1TCBBX','false','true','true','true','Advanced',1,4,'None',7,9.5,0.15,96.9,4.7,11.0,'Hybrid',94.8,'Magnetic',96.7
'INT_YEAZ2Y','PHYS_M4Q3GE','DEV_BKWW3W','false','true','true','false','Basic',5,1,'Basic',4,9.9,0.13,92.4,2.0,12.6,'Standard',97.0,'Standard',93.1
'INT_FYFKYC','PHYS_SBLVNO','DEV_35WSZC','false','true','false','false','Advanced',2,2,'Advanced',3,4.5,0.08,99.7,2.8,17.6,'Standard',96.0,'Standard',97.9
'INT_8WUEDW','PHYS_CI03JP','DEV_MGPFLM','true','false','true','false','Basic',9,5,'Basic',5,7.9,0.16,95.1,3.2,16.1,'Hybrid',97.2,'Hall Effect',99.3
'INT_KUB4FX','PHYS_6AGBG4','DEV_HTVHHX','true','false','true','true','Advanced',9,1,'Basic',2,8.3,0.08,95.1,3.0,18.1,'Standard',96.2,'Standard',96.4
'INT_1MXYJ2','PHYS_3PB2I3','DEV_AZI4HT','true','true','true','true','Basic',7,2,'Advanced',1,6.2,0.10,93.2,2.8,19.4,'Standard',90.8,'Hall Effect',92.2
'INT_0RZU8X','PHYS_TQ0MNG','DEV_UF57FW','true','false','false','true','Advanced',8,3,'None',2,1.3,0.04,92.1,4.2,11.0,'Standard',95.9,'Hall Effect',94.4
'INT_R1B1K2','PHYS_0G90CV','DEV_WLH9NT','true','true','false','true','None',5,1,'None',1,10.0,0.15,91.0,4.4,17.5,'Floating',96.7,'Magnetic',98.3
'INT_S59ODM','PHYS_EHI0M9','DEV_ET52NO','false','false','false','false','Basic',8,1,'None',2,5.8,0.08,91.5,2.7,11.2,'Floating',95.5,'Standard',94.6
'INT_0RSAEZ','PHYS_RRQ9AX','DEV_5J59FO','true','true','true','true','Advanced',2,1,'None',8,7.8,0.03,98.6,4.7,17.1,'Hybrid',94.3,'Hall Effect',97.1
'INT_DY58B0','PHYS_7NGU7P','DEV_Z57U0N','false','true','true','true','Basic',1,5,'None',10,6.0,0.09,93.2,3.5,20.0,'Hybrid',92.6,'Standard',94.3
'INT_0JE7N9','PHYS_G9XEGU','DEV_89DV2I','false','false','true','true','Basic',8,1,'Advanced',9,8.2,0.09,93.1,3.3,12.7,'Floating',97.9,'Hall Effect',91.9
'INT_6RC4M8','PHYS_SI0BO4','DEV_0Q5W3F','true','true','true','false','Basic',2,4,'None',10,9.2,0.04,94.0,2.3,11.4,'Standard',92.5,'Magnetic',93.1
'INT_NE75VQ','PHYS_QBLI6M','DEV_3BXCHB','false','false','false','false','Advanced',5,4,'Basic',4,5.3,0.11,99.0,4.7,18.3,'Floating',91.8,'Hall Effect',95.2
'INT_5I0MSM','PHYS_EL2FHJ','DEV_8FB5E8','true','true','true','false','Advanced',5,4,'Advanced',9,1.8,0.17,96.6,2.2,10.9,'Hybrid',95.8,'Standard',96.7
'INT_TS18RI','PHYS_B14C32','DEV_NWCE5K','true','true','false','false','Advanced',10,2,'Advanced',6,5.6,0.03,94.9,4.7,10.2,'Floating',91.7,'Standard',91.1
'INT_K03PGX','PHYS_405T6N','DEV_TG3HOX','false','true','false','false','Basic',7,3,'Basic',1,5.8,0.18,93.7,3.0,11.7,'Floating',99.3,'Magnetic',94.7
'INT_HTYK2R','PHYS_91E5GS','DEV_ZI28ZY','true','false','false','true','Advanced',5,1,'Advanced',3,5.2,0.05,93.7,4.5,12.8,'Hybrid',90.5,'Standard',94.0
'INT_F8ATKU','PHYS_6A3VIC','DEV_KK1DG7','true','true','false','false','Basic',8,1,'Basic',8,7.8,0.10,97.2,2.5,13.4,'Standard',91.6,'Magnetic',95.7
'INT_S4GQL0','PHYS_ALN3VY','DEV_FM68KS','false','false','true','true','Basic',3,1,'Advanced',5,5.1,0.13,95.0,3.5,15.7,'Floating',91.3,'Standard',98.7
'INT_KCJKB6','PHYS_6F0NJN','DEV_WNQI0L','true','true','false','true','None',6,2,'None',2,2.8,0.15,96.3,4.8,17.0,'Floating',94.3,'Standard',90.4
'INT_Y6Q7MQ','PHYS_YW8RF9','DEV_S6Z7Y7','true','false','false','true','Advanced',8,3,'Advanced',7,6.5,0.02,99.1,3.5,13.2,'Floating',94.2,'Standard',91.6
'INT_U4DMBD','PHYS_8E23V7','DEV_CYKB36','false','true','false','false','None',5,1,'Basic',3,8.4,0.18,91.0,4.5,19.6,'Hybrid',95.2,'Magnetic',92.4
'INT_55OZI5','PHYS_H1EPIK','DEV_OLW4DX','false','false','false','false','Advanced',7,3,'None',9,1.5,0.02,91.3,4.8,16.7,'Floating',98.6,'Magnetic',96.4
'INT_JBDC88','PHYS_ZH8ZYR','DEV_ELQEGB','true','false','false','false','Basic',5,3,'Basic',7,6.4,0.08,97.7,3.6,14.2,'Hybrid',95.9,'Magnetic',92.2
'INT_B6GOA7','PHYS_71D1LM','DEV_T68ZOB','false','false','true','false','Advanced',5,5,'None',2,4.0,0.16,97.3,3.6,10.3,'Floating',95.2,'Standard',93.5
'INT_5F0UGU','PHYS_B6P3V3','DEV_E27S9P','true','false','false','false','Basic',1,4,'None',7,6.7,0.15,91.2,2.4,11.7,'Standard',96.2,'Hall Effect',97.0
'INT_ZMZZMU','PHYS_0SEAQ6','DEV_8LPGQY','true','true','true','true','Basic',8,4,'Advanced',3,9.2,0.03,90.0,2.2,16.9,'Hybrid',91.8,'Magnetic',90.7
'INT_Q6AO0K','PHYS_HHL87D','DEV_JMJN4J','false','true','true','false','Advanced',9,5,'Basic',7,2.9,0.03,91.1,4.6,14.2,'Hybrid',91.5,'Magnetic',95.6
'INT_D28ID9','PHYS_FHIFBY','DEV_18XY8F','true','true','false','false','Advanced',5,5,'Advanced',1,6.9,0.15,93.5,4.3,19.0,'Hybrid',98.8,'Standard',99.1
'INT_G6IDO6','PHYS_VDVY6I','DEV_JKAN5E','true','true','true','false','None',10,3,'None',8,6.2,0.17,99.1,2.6,13.0,'Standard',97.7,'Magnetic',97.2
'INT_6OUEFZ','PHYS_HXUTVO','DEV_SGXHCC','false','true','false','true','Advanced',5,5,'Basic',4,7.8,0.04,92.7,4.6,14.6,'Floating',94.7,'Hall Effect',99.4
'INT_UAA8E8','PHYS_6R8HAS','DEV_K6UEXU','true','true','false','false','Advanced',4,2,'None',9,6.2,0.18,96.7,4.7,15.6,'Hybrid',91.3,'Hall Effect',90.4
'INT_N5KW98','PHYS_D0QK7Z','DEV_0ZJBIG','false','true','false','false','Advanced',2,3,'Basic',2,9.3,0.09,94.5,4.0,18.1,'Standard',99.4,'Magnetic',92.2
'INT_K728TW','PHYS_SSFWOV','DEV_D9FCJS','false','false','false','true','Basic',6,2,'Advanced',5,6.9,0.15,90.4,3.7,17.3,'Floating',92.8,'Magnetic',96.7
'INT_29DHGY','PHYS_KH8463','DEV_CDFFQ4','true','true','true','false','Basic',3,2,'Advanced',9,9.7,0.19,91.1,3.6,13.7,'Hybrid',91.0,'Hall Effect',97.1
'INT_RZB9KM','PHYS_YP7M8Z','DEV_J5R90Y','false','true','true','true','Advanced',6,2,'Basic',1,1.6,0.04,96.7,3.3,11.0,'Floating',90.8,'Hall Effect',91.8
'INT_DVSEJE','PHYS_GK7HZ5','DEV_J8TXBI','true','false','false','true','None',3,4,'None',8,6.7,0.05,99.2,4.4,12.3,'Standard',94.8,'Standard',99.5
'INT_VPAIS1','PHYS_XBBPJG','DEV_M2777O','true','false','true','true','Advanced',7,5,'None',7,2.6,0.15,96.4,2.0,12.8,'Floating',93.3,'Standard',95.9
'INT_HEJISJ','PHYS_NKKR61','DEV_FLLGM4','false','true','true','false','Advanced',2,4,'None',10,6.8,0.10,98.5,4.2,11.7,'Floating',92.9,'Hall Effect',96.0
'INT_S6P7MJ','PHYS_LNSDZE','DEV_8BTMNT','false','false','true','true','Advanced',6,1,'None',5,5.4,0.02,98.8,4.3,14.5,'Hybrid',99.7,'Standard',92.1
'INT_1BUV6T','PHYS_4KBEB5','DEV_8HIMJ8','false','true','false','true','Basic',8,1,'None',3,8.7,0.08,90.8,3.7,15.5,'Hybrid',99.4,'Hall Effect',91.4
'INT_8P1X8N','PHYS_2TUDE3','DEV_Z8W6SW','true','false','true','true','None',10,1,'Advanced',6,6.0,0.16,96.3,2.0,15.4,'Standard',92.2,'Hall Effect',96.3
'INT_J2YNE9','PHYS_872EPP','DEV_UX7DL5','false','false','false','false','None',2,3,'None',9,6.3,0.16,93.9,2.4,14.8,'Hybrid',95.4,'Magnetic',90.6
'INT_GL6OQ9','PHYS_381TSL','DEV_YUBVZS','false','false','false','false','None',7,2,'None',5,6.4,0.12,94.6,4.2,14.3,'Standard',90.6,'Hall Effect',94.7
'INT_J6VV8A','PHYS_O29HR0','DEV_FFDQ0J','true','true','false','false','None',8,2,'Advanced',1,2.9,0.02,94.2,4.1,14.3,'Floating',91.2,'Hall Effect',93.0
'INT_WZGDAH','PHYS_GTA84M','DEV_5NKFPH','true','true','false','false','Advanced',4,3,'Basic',9,5.7,0.02,95.1,4.4,20.0,'Hybrid',96.2,'Hall Effect',92.9
'INT_V2PKNU','PHYS_G46V0V','DEV_A64D86','true','true','true','false','Basic',2,4,'None',4,2.6,0.06,93.5,3.0,12.9,'Hybrid',90.3,'Magnetic',98.7
'INT_P4D8K8','PHYS_O3RIWF','DEV_IZX864','true','true','false','false','Advanced',4,5,'Basic',9,5.6,0.18,96.4,4.7,12.8,'Standard',90.6,'Magnetic',94.9
'INT_JJ8LPD','PHYS_D7WODE','DEV_ECOTQQ','true','false','false','true','Advanced',1,1,'Advanced',5,1.8,0.13,97.0,3.7,13.0,'Standard',96.4,'Standard',97.2
'INT_QVZHZB','PHYS_0QNDO8','DEV_7AUZ9O','false','true','false','false','Basic',2,2,'Advanced',6,9.4,0.06,95.4,4.2,19.8,'Hybrid',96.0,'Magnetic',98.6
'INT_YJ5HZD','PHYS_ZB4GES','DEV_HOOKV7','false','true','true','false','Basic',4,2,'Basic',10,1.9,0.13,92.8,4.1,16.5,'Standard',91.8,'Hall Effect',97.1
'INT_GW5HU3','PHYS_FGEGCJ','DEV_USTQHB','true','true','true','true','Basic',9,3,'Basic',5,5.4,0.07,95.0,3.2,11.6,'Standard',92.8,'Magnetic',90.1
'INT_59K4JI','PHYS_UEEU28','DEV_4UIINW','true','false','true','true','None',10,2,'Basic',2,1.4,0.03,95.8,3.7,11.3,'Floating',91.4,'Hall Effect',93.4
'INT_2CXQUG','PHYS_CX4BZV','DEV_0FKSVK','true','false','false','false','Advanced',3,1,'None',8,6.7,0.13,93.3,4.0,18.9,'Floating',98.4,'Standard',92.3
'INT_8JO0UO','PHYS_0PJAL4','DEV_20E7HD','false','true','true','false','Basic',10,3,'Advanced',4,3.5,0.09,91.6,3.9,19.6,'Floating',91.9,'Standard',95.3
'INT_4WJLES','PHYS_2E0OTW','DEV_SP6EKB','true','true','true','false','None',8,4,'None',7,6.7,0.03,96.3,2.5,17.7,'Floating',93.0,'Hall Effect',93.0
'INT_WZF3NJ','PHYS_BBVOE7','DEV_BB7TBZ','false','true','false','true','None',7,4,'Basic',2,9.3,0.03,90.3,3.7,17.1,'Hybrid',91.9,'Magnetic',90.1
'INT_765YNN','PHYS_89YLHL','DEV_HYLC44','true','false','false','true','None',8,1,'None',5,3.3,0.02,90.9,2.7,19.1,'Hybrid',99.6,'Standard',91.8
'INT_B7DO40','PHYS_9H2DAP','DEV_WXBOI8','true','true','true','false','Basic',10,5,'Advanced',1,6.9,0.20,97.1,2.4,16.4,'Standard',91.6,'Standard',92.7
'INT_NI1PY0','PHYS_CLZXZC','DEV_KGJMVB','true','true','true','false','None',7,3,'Advanced',10,2.6,0.17,98.3,4.1,17.6,'Standard',93.5,'Magnetic',95.9
'INT_D9SR5W','PHYS_NI08DW','DEV_NQ19L6','true','false','true','false','Advanced',6,1,'None',2,1.9,0.13,97.9,4.1,19.9,'Standard',96.7,'Hall Effect',98.8
'INT_9KWZ4W','PHYS_KBFWCX','DEV_1J5N7G','false','false','true','false','Basic',6,1,'Basic',6,7.8,0.11,97.2,4.5,17.2,'Standard',95.9,'Hall Effect',97.1
'INT_MDQIUS','PHYS_X9CBMA','DEV_WVDSB0','false','true','false','true','Basic',8,5,'None',7,3.2,0.05,92.5,4.9,12.6,'Hybrid',96.3,'Magnetic',98.2
'INT_W8VCD8','PHYS_XJHD6M','DEV_2528QI','false','true','false','false','None',5,2,'None',4,8.7,0.18,94.2,4.4,14.9,'Standard',97.2,'Magnetic',99.9
'INT_KNSJMT','PHYS_G4UPJ6','DEV_PGIIDP','false','true','false','true','Advanced',8,2,'Advanced',10,6.3,0.09,95.4,3.3,14.0,'Floating',99.1,'Magnetic',91.1
'INT_A0TITT','PHYS_Z3IKG2','DEV_FBZWW8','false','true','true','true','Basic',6,2,'None',9,4.0,0.09,99.8,2.7,18.5,'Standard',95.1,'Magnetic',99.6
'INT_O0TOD3','PHYS_61PHDJ','DEV_SI5TS2','false','true','false','true','None',6,4,'None',4,8.0,0.03,98.9,4.4,13.9,'Hybrid',92.2,'Hall Effect',90.6
'INT_8HFVHQ','PHYS_RZ20D6','DEV_GRNKJD','false','false','false','false','Advanced',7,5,'Basic',5,9.5,0.00,97.4,4.8,15.3,'Floating',91.6,'Magnetic',98.2
'INT_CDRO1K','PHYS_P7X16E','DEV_18B77N','true','true','true','false','Basic',8,3,'Advanced',7,5.2,0.17,93.6,2.8,18.5,'Standard',92.5,'Standard',92.5
'INT_LRECEN','PHYS_AUB3W0','DEV_NQE97Y','false','false','true','true','None',6,2,'None',9,4.1,0.01,99.0,2.9,15.2,'Standard',97.3,'Standard',90.4
'INT_MCLUXD','PHYS_OWNLL8','DEV_K4ERNI','false','true','false','true','Basic',4,2,'Basic',3,6.4,0.01,97.9,4.1,18.9,'Standard',92.4,'Hall Effect',96.3
'INT_8415Z3','PHYS_NBJR0Z','DEV_SB72XP','false','true','false','false','Basic',2,5,'Advanced',6,5.2,0.14,100.0,2.8,10.7,'Hybrid',95.2,'Standard',98.9
'INT_M81AVU','PHYS_X1YUNW','DEV_V8H9BJ','true','false','true','false','Advanced',8,5,'Basic',9,3.1,0.14,94.1,3.7,16.2,'Floating',92.0,'Standard',99.9
'INT_91BNHM','PHYS_226AYW','DEV_B8COWQ','true','true','false','true','Advanced',5,2,'None',1,6.6,0.01,94.4,4.6,17.8,'Standard',95.4,'Standard',90.9
'INT_VEXY2U','PHYS_2E0IAQ','DEV_XUHMKI','true','true','true','false','Basic',10,1,'Basic',3,9.4,0.08,91.9,2.1,11.2,'Standard',91.0,'Hall Effect',91.1
'INT_5L5F4M','PHYS_R17KYE','DEV_XV2JEU','true','false','false','true','Advanced',3,1,'Advanced',4,4.7,0.00,90.4,4.4,15.0,'Standard',99.7,'Hall Effect',98.1
'INT_SVTRQS','PHYS_KULAX6','DEV_B44L43','true','true','false','true','None',1,5,'None',7,7.3,0.10,97.9,2.9,19.4,'Floating',91.5,'Hall Effect',100.0
'INT_DXDBV9','PHYS_05JYTB','DEV_1RQESV','true','false','true','false','None',4,5,'Advanced',7,1.7,0.02,98.6,4.5,19.5,'Standard',98.2,'Hall Effect',94.5
'INT_CB9QKF','PHYS_B3DDA8','DEV_04UK2B','false','false','false','true','None',8,3,'Basic',2,7.4,0.12,91.2,4.8,15.7,'Hybrid',95.1,'Magnetic',97.7
'INT_2ZR0N9','PHYS_A3T93Z','DEV_RIEYIJ','false','false','true','true','Advanced',1,2,'Advanced',5,6.6,0.14,90.7,2.6,11.2,'Standard',97.4,'Hall Effect',90.7
'INT_JWXIEP','PHYS_UP20Y3','DEV_UULUU0','true','false','true','false','Basic',9,1,'Basic',3,2.3,0.18,91.5,2.9,13.7,'Floating',95.7,'Hall Effect',90.0
'INT_TNN2ZQ','PHYS_3P31GC','DEV_Y1T150','false','false','true','false','None',5,1,'None',3,2.8,0.07,97.3,2.3,13.4,'Standard',96.1,'Standard',93.5
'INT_T66ZVG','PHYS_U0YUVD','DEV_7TNSFR','false','true','false','false','None',1,4,'Basic',3,8.8,0.20,95.8,2.2,18.2,'Standard',91.4,'Hall Effect',95.0
'INT_O8N087','PHYS_MNSR5F','DEV_Q3FN5W','true','false','true','false','None',4,1,'None',10,9.0,0.14,98.1,4.3,13.9,'Hybrid',95.0,'Magnetic',96.6
